energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Se_s_up,Se_p_up
-4.63731866,3.75220765,0.30731009,2.73379837,0.00293583,0.09694417,0.31351051,0.63138055,0.01033641,0.37268299
-4.63131566,3.64132976,0.30527414,2.64401871,0.00280311,0.09660887,0.30726222,0.61539545,0.01011762,0.36342448
-4.62531266,3.53472595,0.30308662,2.55747934,0.00267339,0.09628593,0.30209878,0.60030500,0.00992846,0.35387730
-4.61930965,3.43408721,0.30088460,2.47542926,0.00254947,0.09600963,0.29815551,0.58639137,0.00976854,0.34422833
-4.61330665,3.34097293,0.29879918,2.39899514,0.00243421,0.09581094,0.29554773,0.57393882,0.00963731,0.33466235
-4.60730365,3.25677152,0.29694916,2.32915814,0.00233048,0.09571591,0.29436609,0.56322389,0.00953397,0.32535609
-4.60130065,3.18266627,0.29543530,2.26673539,0.00224108,0.09574427,0.29467231,0.55450545,0.00945741,0.31647276
-4.59529765,3.11960757,0.29433544,2.21236638,0.00216874,0.09590837,0.29649578,0.54801497,0.00940610,0.30815714
-4.58929465,3.06829267,0.29370075,2.16650500,0.00211604,0.09621241,0.29983104,0.54394770,0.00937810,0.30053177
-4.58329165,3.02915370,0.29355320,2.12941713,0.00208539,0.09665218,0.30463640,0.54245498,0.00937097,0.29369401
-4.57728864,3.00235425,0.29388459,2.10118375,0.00207897,0.09721509,0.31083374,0.54363804,0.00938185,0.28771440
-4.57128564,2.98779447,0.29465696,2.08170922,0.00209869,0.09788069,0.31830962,0.54754371,0.00940742,0.28263618
-4.56528264,2.98512427,0.29580455,2.07073410,0.00214618,0.09862159,0.32691755,0.55416207,0.00944406,0.27847600
-4.55927964,2.99376382,0.29723714,2.06785199,0.00222276,0.09940465,0.33648163,0.56342617,0.00948784,0.27522569
-4.55327664,3.01293041,0.29884458,2.07252929,0.00232937,0.10019254,0.34680111,0.57521392,0.00953477,0.27285505
-4.54727364,3.04167035,0.30050229,2.08412725,0.00246663,0.10094550,0.35765606,0.58935191,0.00958085,0.27131538
-4.54127064,3.07889464,0.30207758,2.10192534,0.00263475,0.10162310,0.36881365,0.60562113,0.00962229,0.27054361
-4.53526763,3.12341706,0.30343623,2.12514508,0.00283356,0.10218621,0.38003503,0.62376432,0.00965570,0.27046674
-4.52926463,3.17399323,0.30444922,2.15297365,0.00306249,0.10259878,0.39108246,0.64349470,0.00967822,0.27100642
-4.52326163,3.22935940,0.30499921,2.18458655,0.00332059,0.10282947,0.40172635,0.66450567,0.00968774,0.27208342
-4.51725863,3.28826981,0.30498639,2.21916894,0.00360653,0.10285314,0.41175215,0.68648131,0.00968302,0.27362182
-4.51125563,3.34953160,0.30433352,2.25593500,0.00391862,0.10265189,0.42096666,0.70910711,0.00966384,0.27555260
-4.50525263,3.41203639,0.30298988,2.29414535,0.00425485,0.10221593,0.42920360,0.73208072,0.00963111,0.27781675
-4.49924962,3.47478782,0.30093395,2.33312206,0.00461293,0.10154391,0.43632823,0.75512225,0.00958689,0.28036753
-4.49324662,3.53692457,0.29817472,2.37226130,0.00499032,0.10064298,0.44224086,0.77798375,0.00953447,0.28317197
-4.48724362,3.59773835,0.29475161,2.41104354,0.00538431,0.09952841,0.44687918,0.80045761,0.00947831,0.28621156
-4.48124062,3.65668668,0.29073297,2.44904117,0.00579210,0.09822289,0.45021923,0.82238343,0.00942397,0.28948212
-4.47523762,3.71340018,0.28621332,2.48592376,0.00621082,0.09675552,0.45227514,0.84365315,0.00937803,0.29299288
-4.46923462,3.76768442,0.28130943,2.52146065,0.00663764,0.09516051,0.45309744,0.86421422,0.00934790,0.29676492
-4.46323162,3.81951619,0.27615547,2.55552108,0.00706985,0.09347581,0.45277032,0.88407061,0.00934163,0.30082895
-4.45722861,3.86903450,0.27089745,2.58807178,0.00750488,0.09174149,0.45140766,0.90328148,0.00936770,0.30522268
-4.45122561,3.91652643,0.26568722,2.61917194,0.00794040,0.08999822,0.44914816,0.92195760,0.00943471,0.30998778
-4.44522261,3.96240818,0.26067629,2.64896580,0.00837433,0.08828569,0.44614968,0.94025561,0.00955116,0.31516667
-4.43921961,4.00720197,0.25600978,2.67767269,0.00880492,0.08664122,0.44258306,0.95837008,0.00972508,0.32079919
-4.43321661,4.05150931,0.25182075,2.70557493,0.00923069,0.08509845,0.43862560,0.97652393,0.00996378,0.32691939
-4.42721361,4.09598156,0.24822508,2.73300373,0.00965048,0.08368634,0.43445448,0.99495731,0.01027355,0.33355250
-4.42121061,4.14128879,0.24531723,2.76032346,0.01006340,0.08242837,0.43024038,1.01391565,0.01065935,0.34071224
-4.41520760,4.18808806,0.24316695,2.78791487,0.01046882,0.08134201,0.42614148,1.03363713,0.01112460,0.34839854
-4.40920460,4.23699235,0.24181710,2.81615773,0.01086627,0.08043850,0.42229817,1.05434049,0.01167092,0.35659595
-4.40320160,4.28854155,0.24128265,2.84541364,0.01125541,0.07972292,0.41882866,1.07621344,0.01229803,0.36527259
-4.39719860,4.34317678,0.24155085,2.87600973,0.01163596,0.07919451,0.41582554,1.09940258,0.01300360,0.37437987
-4.39119560,4.40121927,0.24258257,2.90822389,0.01200763,0.07884726,0.41335364,1.12400520,0.01378323,0.38385299
-4.38519260,4.46285493,0.24431472,2.94227240,0.01237003,0.07867069,0.41144909,1.15006355,0.01463051,0.39361218
-4.37918959,4.52812543,0.24666365,2.97830034,0.01272267,0.07865082,0.41011976,1.17756190,0.01553709,0.40356473
-4.37318659,4.59692642,0.24952929,3.01637546,0.01306484,0.07877125,0.40934688,1.20642665,0.01649295,0.41360772
-4.36718359,4.66901294,0.25279992,3.05648573,0.01339566,0.07901430,0.40908801,1.23652953,0.01748660,0.42363130
-4.36118059,4.74401187,0.25635728,3.09854058,0.01371401,0.07936221,0.40928093,1.26769382,0.01850548,0.43352248
-4.35517759,4.82144081,0.26008184,3.14237585,0.01401860,0.07979825,0.40984849,1.29970324,0.01953631,0.44316925
-4.34917459,4.90073222,0.26385793,3.18776200,0.01430791,0.08030773,0.41070408,1.33231314,0.02056558,0.45246477
-4.34317159,4.98126158,0.26757855,3.23441505,0.01458029,0.08087896,0.41175741,1.36526323,0.02158002,0.46131152
-4.33716858,5.06237775,0.27114959,3.28200945,0.01483402,0.08150390,0.41292042,1.39829127,0.02256705,0.46962514
-4.33116558,5.14343380,0.27449332,3.33019214,0.01506729,0.08217868,0.41411287,1.43114681,0.02351528,0.47733778
-4.32516258,5.22381632,0.27755095,3.37859677,0.01527832,0.08290383,0.41526749,1.46360423,0.02441495,0.48440078
-4.31915958,5.30297146,0.28028414,3.42685719,0.01546540,0.08368426,0.41633423,1.49547419,0.02525826,0.49078650
-4.31315658,5.38042593,0.28267550,3.47461932,0.01562691,0.08452893,0.41728360,1.52661284,0.02603968,0.49648917
-4.30715358,5.45580173,0.28472793,3.52155072,0.01576140,0.08545036,0.41810871,1.55692818,0.02675616,0.50152473
-4.30115058,5.52882363,0.28646297,3.56734717,0.01586757,0.08646376,0.41882604,1.58638310,0.02740718,0.50592961
-4.29514757,5.59931889,0.28791819,3.61173614,0.01594435,0.08758603,0.41947485,1.61499492,0.02799471,0.50975854
-4.28914457,5.66720932,0.28914379,3.65447676,0.01599083,0.08883464,0.42011529,1.64283143,0.02852305,0.51308134
-4.28314157,5.73249619,0.29019862,3.69535675,0.01600633,0.09022625,0.42082523,1.67000353,0.02899856,0.51597908
-4.27713857,5.79523896,0.29114581,3.73418643,0.01599033,0.09177548,0.42169608,1.69665503,0.02942922,0.51853954
-4.27113557,5.85552937,0.29204824,3.77079053,0.01594251,0.09349348,0.42282778,1.72295009,0.02982419,0.52085247
-4.26513257,5.91346247,0.29296412,3.80499857,0.01586269,0.09538679,0.42432313,1.74905902,0.03019328,0.52300458
-4.25912956,5.96910655,0.29394290,3.83663451,0.01575086,0.09745620,0.42628193,1.77514342,0.03054628,0.52507482
-4.25312656,6.02247406,0.29502169,3.86550671,0.01560712,0.09969590,0.42879507,1.80134126,0.03089246,0.52713002
-4.24712356,6.07349527,0.29622241,3.89139901,0.01543175,0.10209284,0.43193895,1.82775307,0.03123996,0.52922109
-4.24112056,6.12199645,0.29754981,3.91406357,0.01522516,0.10462648,0.43577050,1.85442971,0.03159524,0.53138006
-4.23511756,6.16768404,0.29899037,3.93321635,0.01498791,0.10726874,0.44032297,1.88136269,0.03196271,0.53361810
-4.22911456,6.21013578,0.30051226,3.94853549,0.01472076,0.10998438,0.44560274,1.90847728,0.03234437,0.53592447
-4.22311156,6.24879938,0.30206618,3.95966285,0.01442466,0.11273171,0.45158732,1.93562900,0.03273958,0.53826656
-4.21710855,6.28299887,0.30358711,3.96620884,0.01410078,0.11546352,0.45822454,1.96260345,0.03314503,0.54059095
-4.21110555,6.31194831,0.30499691,3.96776024,0.01375056,0.11812835,0.46543289,1.98911955,0.03355479,0.54282539
-4.20510255,6.33477197,0.30620746,3.96389065,0.01337567,0.12067198,0.47310319,2.01483588,0.03396052,0.54488155
-4.19909955,6.35053009,0.30712430,3.95417301,0.01297809,0.12303896,0.48110123,2.03935983,0.03435177,0.54665846
-4.19309655,6.35824854,0.30765055,3.93819352,0.01256004,0.12517435,0.48927137,2.06225893,0.03471642,0.54804636
-4.18709355,6.35695108,0.30769085,3.91556619,0.01212406,0.12702536,0.49744096,2.08307391,0.03504120,0.54893080
-4.18109055,6.34569255,0.30715522,3.88594731,0.01167290,0.12854294,0.50542529,2.10133277,0.03531224,0.54919682
-4.17508754,6.32359132,0.30596261,3.84904904,0.01120955,0.12968328,0.51303294,2.11656529,0.03551567,0.54873294
-4.16908454,6.28985986,0.30404398,3.80465152,0.01073721,0.13040901,0.52007130,2.12831739,0.03563819,0.54743493
-4.16308154,6.24383207,0.30134481,3.75261304,0.01025921,0.13069027,0.52635209,2.13616485,0.03566762,0.54520911
-4.15707854,6.18498665,0.29782700,3.69287780,0.00977898,0.13050537,0.53169675,2.13972599,0.03559342,0.54197523
-4.15107554,6.11296582,0.29347006,3.62548116,0.00930001,0.12984129,0.53594144,2.13867299,0.03540711,0.53766875
-4.14507254,6.02758940,0.28827164,3.55055235,0.00882580,0.12869379,0.53894174,2.13274179,0.03510260,0.53224256
-4.13906953,5.92886400,0.28224735,3.46831470,0.00835980,0.12706726,0.54057675,2.12174027,0.03467639,0.52566829
-4.13306653,5.81698793,0.27543006,3.37908373,0.00790541,0.12497431,0.54075269,2.10555496,0.03412779,0.51793704
-4.12706353,5.69235213,0.26786868,3.28326347,0.00746591,0.12243520,0.53940590,2.08415610,0.03345886,0.50905978
-4.12106053,5.55553774,0.25962652,3.18134124,0.00704446,0.11947697,0.53650514,2.05760134,0.03267440,0.49906745
-4.11505753,5.40731096,0.25077947,3.07388158,0.00664408,0.11613261,0.53205333,2.02603805,0.03178181,0.48801075
-4.10905453,5.24861572,0.24141388,2.96151948,0.00626765,0.11244001,0.52608857,1.98970427,0.03079086,0.47595987
-4.10305153,5.08056456,0.23162449,2.84495339,0.00591793,0.10844098,0.51868445,1.94892848,0.02971345,0.46300396
-4.09704852,4.90442816,0.22151237,2.72493810,0.00559751,0.10418026,0.50994971,1.90412800,0.02856329,0.44925062
-4.09104552,4.72162337,0.21118291,2.60227780,0.00530890,0.09970450,0.50002711,1.85580605,0.02735557,0.43482515
-4.08504252,4.53370005,0.20074407,2.47781915,0.00505447,0.09506148,0.48909159,1.80454728,0.02610665,0.41986976
-4.07903952,4.34232616,0.19030473,2.35244443,0.00483648,0.09029926,0.47734764,1.75101173,0.02483370,0.40454256
-4.07303652,4.14927108,0.17997323,2.22706452,0.00465713,0.08546550,0.46502592,1.69592698,0.02355438,0.38901621
-4.06703352,3.95638665,0.16985618,2.10261153,0.00451845,0.08060685,0.45237906,1.64007840,0.02228652,0.37347637
-4.06103052,3.76558571,0.16005729,1.98003082,0.00442238,0.07576848,0.43967677,1.58429751,0.02104783,0.35811968
-4.05502751,3.57881788,0.15067642,1.86027229,0.00437071,0.07099359,0.42720031,1.52944828,0.01985560,0.34315127
-4.04902451,3.39804236,0.14180862,1.74428056,0.00436499,0.06632305,0.41523623,1.47641172,0.01872645,0.32878180
-4.04302151,3.22519806,0.13354324,1.63298411,0.00440657,0.06179510,0.40406980,1.42606877,0.01767603,0.31522403
-4.03701851,3.06217118,0.12596299,1.52728329,0.00449645,0.05744496,0.39397803,1.37928190,0.01671882,0.30268885
-4.03101551,2.91076076,0.11914297,1.42803725,0.00463524,0.05330466,0.38522254,1.33687592,0.01586789,0.29138094
-4.02501251,2.77264311,0.11314961,1.33605005,0.00482311,0.04940265,0.37804252,1.29961836,0.01513461,0.28149409
-4.01900950,2.64933579,0.10803957,1.25205615,0.00505963,0.04576364,0.37264793,1.26820025,0.01452850,0.27320627
-4.01300650,2.54216243,0.10385858,1.17670575,0.00534375,0.04240829,0.36921324,1.24321769,0.01405698,0.26667476
-4.00700350,2.45221945,0.10064024,1.11055038,0.00567368,0.03935299,0.36787184,1.22515507,0.01372517,0.26203124
-4.00100050,2.38034586,0.09840489,1.05402918,0.00604684,0.03660968,0.36871134,1.21437047,0.01353572,0.25937738
-3.99499750,2.32709741,0.09715849,1.00745652,0.00645980,0.03418571,0.37177006,1.21108382,0.01348867,0.25878076
-3.98899450,2.29272602,0.09689177,0.97101130,0.00690823,0.03208367,0.37703471,1.21536826,0.01358134,0.26027154
-3.98299150,2.27716566,0.09757950,0.94472864,0.00738694,0.03030142,0.38443944,1.22714523,0.01380829,0.26384002
-3.97698849,2.28002526,0.09918013,0.92849410,0.00788982,0.02883211,0.39386630,1.24618334,0.01416127,0.26943509
-3.97098549,2.30058929,0.10163582,0.92204106,0.00840998,0.02766433,0.40514726,1.27210134,0.01462938,0.27696385
-3.96498249,2.33782635,0.10487286,0.92495144,0.00893981,0.02678230,0.41806751,1.30437503,0.01519914,0.28629236
-3.95897949,2.39040586,0.10880267,0.93665989,0.00947108,0.02616630,0.43237025,1.34234809,0.01585477,0.29724762
-3.95297649,2.45672264,0.11332322,0.95646167,0.00999518,0.02579301,0.44776262,1.38524649,0.01657850,0.30962076
-3.94697349,2.53492905,0.11832111,0.98352410,0.01050323,0.02563612,0.46392279,1.43219626,0.01735095,0.32317126
-3.94097049,2.62297398,0.12367408,1.01690143,0.01098639,0.02566689,0.48050786,1.48224400,0.01815160,0.33763241
-3.93496748,2.71864801,0.12925400,1.05555305,0.01143608,0.02585491,0.49716254,1.53437983,0.01895938,0.35271745
-3.92896448,2.81963349,0.13493037,1.09836444,0.01184423,0.02616884,0.51352815,1.58756212,0.01975319,0.36812660
-3.92296148,2.92355863,0.14057398,1.14417070,0.01220359,0.02657716,0.52925193,1.64074335,0.02051257,0.38355460
-3.91695848,3.02805402,0.14606090,1.19178181,0.01250795,0.02704905,0.54399623,1.69289673,0.02121829,0.39869845
-3.91095548,3.13081035,0.15127648,1.24000928,0.01275246,0.02755510,0.55744742,1.74304263,0.02185302,0.41326541
-3.90495248,3.22963570,0.15611920,1.28769327,0.01293379,0.02806816,0.56932430,1.79027442,0.02240187,0.42698064
-3.89894947,3.32251090,0.16050436,1.33372956,0.01305032,0.02856396,0.57938576,1.83378300,0.02285291,0.43959452
-3.89294647,3.40764141,0.16436726,1.37709558,0.01310233,0.02902177,0.58743750,1.87287938,0.02319760,0.45088935
-3.88694347,3.48350406,0.16766592,1.41687465,0.01309201,0.02942486,0.59333770,1.90701468,0.02343116,0.46068506
-3.88094047,3.54888747,0.17038303,1.45227778,0.01302355,0.02976087,0.59700141,1.93579697,0.02355272,0.46884396
-3.87493747,3.60292444,0.17252709,1.48266222,0.01290303,0.03002205,0.59840366,1.95900444,0.02356541,0.47527422
-3.86893447,3.64511554,0.17413272,1.50754622,0.01273836,0.03020532,0.59758108,1.97659427,0.02347631,0.47993203
-3.86293147,3.67534260,0.17526000,1.52661941,0.01253909,0.03031212,0.59463219,1.98870688,0.02329626,0.48282226
-3.85692846,3.69387173,0.17599286,1.53974838,0.01231620,0.03034823,0.58971608,1.99566521,0.02303947,0.48399773
-3.85092546,3.70134522,0.17643659,1.54697732,0.01208179,0.03032329,0.58304968,1.99796883,0.02272315,0.48355701
-3.84492246,3.69876253,0.17671452,1.54852353,0.01184878,0.03025031,0.57490371,1.99628273,0.02236690,0.48164076
-3.83891946,3.68745046,0.17696394,1.54476787,0.01163059,0.03014496,0.56559711,1.99142104,0.02199211,0.47842686
-3.83291646,3.66902336,0.17733146,1.53624054,0.01144073,0.03002483,0.55549037,1.98432592,0.02162125,0.47412440
-3.82691346,3.64533441,0.17796791,1.52360242,0.01129246,0.02990863,0.54497766,1.97604203,0.02127719,0.46896668
-3.82091046,3.61841920,0.17902306,1.50762278,0.01119845,0.02981531,0.53447804,1.96768730,0.02098247,0.46320357
-3.81490745,3.59043358,0.18064019,1.48915385,0.01117039,0.02976327,0.52442582,1.96042088,0.02075860,0.45709335
-3.80890445,3.56358746,0.18295093,1.46910327,0.01121873,0.02976949,0.51526038,1.95540910,0.02062540,0.45089447
-3.80290145,3.54007688,0.18607029,1.44840524,0.01135237,0.02984888,0.50741558,1.95379076,0.02060048,0.44485730
-3.79689845,3.52201643,0.19009235,1.42799128,0.01157848,0.03001362,0.50130908,1.95664263,0.02069870,0.43921638
-3.79089545,3.51137437,0.19508649,1.40876171,0.01190230,0.03027264,0.49733175,1.96494662,0.02093177,0.43418325
-3.78489245,3.50991257,0.20109447,1.39155857,0.01232704,0.03063133,0.49583753,1.97955955,0.02130803,0.42994021
-3.77888944,3.51913316,0.20812842,1.37714109,0.01285378,0.03109132,0.49713392,2.00118666,0.02183218,0.42663519
-3.77288644,3.54023378,0.21616977,1.36616421,0.01348153,0.03165044,0.50147348,2.03035980,0.02250530,0.42437785
-3.76688344,3.57407274,0.22516914,1.35916096,0.01420722,0.03230290,0.50904650,2.06742098,0.02332483,0.42323713
-3.76088044,3.62114510,0.23504729,1.35652908,0.01502580,0.03303958,0.51997518,2.11251180,0.02428472,0.42324018
-3.75487744,3.68157036,0.24569696,1.35852225,0.01593039,0.03384843,0.53430945,2.16556906,0.02537566,0.42437277
-3.74887444,3.75509175,0.25698561,1.36524594,0.01691243,0.03471503,0.55202465,2.22632655,0.02658536,0.42658111
-3.74287144,3.84108710,0.26875893,1.37665800,0.01796186,0.03562324,0.57302118,2.29432287,0.02789891,0.42977489
-3.73686843,3.93859036,0.28084499,1.39257364,0.01906737,0.03655583,0.59712614,2.36891475,0.02929915,0.43383152
-3.73086543,4.04632280,0.29305893,1.41267451,0.02021660,0.03749521,0.62409696,2.44929534,0.03076712,0.43860123
-3.72486243,4.16273263,0.30520790,1.43652135,0.02139636,0.03842409,0.65362703,2.53451669,0.03228250,0.44391297
-3.71885943,4.28604127,0.31709625,1.46356971,0.02259290,0.03932610,0.68535291,2.62351551,0.03382400,0.44958067
-3.71285643,4.41429465,0.32853070,1.49318801,0.02379212,0.04018638,0.71886323,2.71514122,0.03536985,0.45540975
-3.70685343,4.54541756,0.33932522,1.52467726,0.02497979,0.04099196,0.75370871,2.80818548,0.03689819,0.46120362
-3.70085043,4.67726942,0.34930573,1.55729184,0.02614179,0.04173213,0.78941303,2.90141211,0.03838744,0.46676986
-3.69484742,4.80769948,0.35831414,1.59026055,0.02726431,0.04239864,0.82548422,2.99358670,0.03981669,0.47192594
-3.68884442,4.93460000,0.36621189,1.62280738,0.02833405,0.04298570,0.86142614,3.08350486,0.04116597,0.47650430
-3.68284142,5.05595585,0.37288269,1.65417137,0.02933841,0.04348998,0.89674953,3.17001879,0.04241661,0.48035657
-3.67683842,5.16988942,0.37823454,1.68362516,0.03026569,0.04391035,0.93098248,3.25206124,0.04355143,0.48335698
-3.67083542,5.27469978,0.38220091,1.71049172,0.03110528,0.04424764,0.96367973,3.32866673,0.04455497,0.48540477
-3.66483242,5.36889543,0.38474104,1.73415900,0.03184783,0.04450425,0.99443074,3.39898941,0.04541370,0.48642565
-3.65882941,5.45122018,0.38583958,1.75409228,0.03248543,0.04468371,1.02286619,3.46231758,0.04611615,0.48637236
-3.65282641,5.52067192,0.38550541,1.76984400,0.03301184,0.04479027,1.04866287,3.51808458,0.04665302,0.48522429
-3.64682341,5.57651431,0.38376988,1.78106102,0.03342259,0.04482844,1.07154695,3.56587604,0.04701730,0.48298640
-3.64082041,5.61828159,0.38068458,1.78748936,0.03371524,0.04480259,1.09129562,3.60543354,0.04720434,0.47968742
-3.63481741,5.64577690,0.37631862,1.78897631,0.03388949,0.04471660,1.10773736,3.63665469,0.04721187,0.47537751
-3.62881441,5.65906450,0.37075583,1.78547025,0.03394734,0.04457360,1.12075100,3.65958985,0.04704005,0.47012552
-3.62281141,5.65845673,0.36409178,1.77701800,0.03389323,0.04437581,1.13026379,3.67443565,0.04669145,0.46401599
-3.61680840,5.64449616,0.35643083,1.76376023,0.03373411,0.04412439,1.13624882,3.68152555,0.04617101,0.45714597
-3.61080540,5.61793389,0.34788340,1.74592481,0.03347949,0.04381955,1.13872209,3.68131773,0.04548598,0.44962182
-3.60480240,5.57970465,0.33856345,1.72381861,0.03314146,0.04346061,1.13773935,3.67438069,0.04464588,0.44155613
-3.59879940,5.53089954,0.32858633,1.69781783,0.03273459,0.04304617,1.13339317,3.66137698,0.04366229,0.43306480
-3.59279640,5.47273730,0.31806699,1.66835723,0.03227580,0.04257446,1.12581009,3.64304546,0.04254880,0.42426432
-3.58679340,5.40653473,0.30711854,1.63591856,0.03178420,0.04204358,1.11514819,3.62018262,0.04132077,0.41526944
-3.58079040,5.33367718,0.29585133,1.60101849,0.03128074,0.04145185,1.10159500,3.59362350,0.03999511,0.40619108
-3.57478739,5.25558966,0.28437221,1.56419631,0.03078792,0.04079817,1.08536562,3.56422277,0.03859012,0.39713474
