energy_ev,total_up,Cr_p_up,Cr_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
3.14257129,1.79828564,0.88095141,0.60640521,0.17197953,0.37016879,0.00069791,0.15925118,0.52748136,0.00000000
3.14857429,1.85723814,0.90434045,0.62635031,0.17742430,0.38491379,0.00080781,0.16835747,0.54404300,0.00000000
3.15457729,1.91624046,0.92935426,0.64473574,0.18266073,0.40030411,0.00093419,0.17753865,0.56012107,0.00000000
3.16058029,1.97436904,0.95547453,0.66127146,0.18761882,0.41612484,0.00107837,0.18669831,0.57542661,0.00000000
3.16658329,2.03068442,0.98212992,0.67570336,0.19223811,0.43213820,0.00124172,0.19573402,0.58967751,0.00000000
3.17258629,2.08425493,1.00871101,0.68782062,0.19646997,0.44808862,0.00142557,0.20453877,0.60260597,0.00000000
3.17858929,2.13417930,1.03458583,0.69746122,0.20027943,0.46370818,0.00163128,0.21300253,0.61396527,0.00000000
3.18459230,2.17960754,1.05911591,0.70451580,0.20364648,0.47872250,0.00186012,0.22101394,0.62353578,0.00000000
3.19059530,2.21975976,1.08167210,0.70892950,0.20656671,0.49285685,0.00211330,0.22846229,0.63112992,0.00000000
3.19659830,2.25394273,1.10165008,0.71070200,0.20905131,0.50584241,0.00239191,0.23523953,0.63659609,0.00000000
3.20260130,2.28156393,1.11848514,0.70988581,0.21112637,0.51742262,0.00269689,0.24124246,0.63982155,0.00000000
3.20860430,2.30214320,1.13166592,0.70658298,0.21283161,0.52735942,0.00302894,0.24637501,0.64073412,0.00000000
3.21460730,2.31532179,1.14074692,0.70094049,0.21421844,0.53543933,0.00338850,0.25055058,0.63930295,0.00000000
3.22061031,2.32086916,1.14535944,0.69314473,0.21534766,0.54147901,0.00377571,0.25369432,0.63553836,0.00000000
3.22661331,2.31868718,1.14522082,0.68341519,0.21628665,0.54533050,0.00419026,0.25574534,0.62949071,0.00000000
3.23261631,2.30881209,1.14014155,0.67199773,0.21710637,0.54688552,0.00463141,0.25665873,0.62124869,0.00000000
3.23861931,2.29141390,1.13003030,0.65915779,0.21787822,0.54607902,0.00509788,0.25640729,0.61093678,0.00000000
3.24462231,2.26679341,1.11489651,0.64517362,0.21867089,0.54289160,0.00558779,0.25498286,0.59871227,0.00000000
3.25062531,2.23537666,1.09485048,0.63032989,0.21954742,0.53735081,0.00609861,0.25239725,0.58476170,0.00000000
3.25662831,2.19770691,1.07010090,0.61491166,0.22056244,0.52953106,0.00662715,0.24868255,0.56929698,0.00000000
3.26263132,2.15443407,1.04094984,0.59919898,0.22175995,0.51955222,0.00716951,0.24389090,0.55255106,0.00000000
3.26863432,2.10630185,1.00778533,0.58346213,0.22317157,0.50757692,0.00772112,0.23809362,0.53477349,0.00000000
3.27463732,2.05413260,0.97107163,0.56795746,0.22481543,0.49380651,0.00827675,0.23137975,0.51622565,0.00000000
3.28064032,1.99881044,0.93133753,0.55292403,0.22669571,0.47847581,0.00883058,0.22385399,0.49717600,0.00000000
3.28664332,1.94126289,0.88916305,0.53858088,0.22880303,0.46184696,0.00937635,0.21563410,0.47789528,0.00000000
3.29264632,1.88244152,0.84516499,0.52512497,0.23111547,0.44420244,0.00990743,0.20684798,0.45865182,0.00000000
3.29864932,1.82330236,0.79998166,0.51272978,0.23360035,0.42583760,0.01041705,0.19763031,0.43970707,0.00000000
3.30465233,1.76478645,0.75425752,0.50154459,0.23621670,0.40705294,0.01089845,0.18811917,0.42131137,0.00000000
3.31065533,1.70780129,0.70862798,0.49169416,0.23891820,0.38814649,0.01134512,0.17845247,0.40370021,0.00000000
3.31665833,1.65320364,0.66370509,0.48327910,0.24165658,0.36940649,0.01175102,0.16876463,0.38709083,0.00000000
3.32266133,1.60178414,0.62006428,0.47637652,0.24438527,0.35110470,0.01211084,0.15918341,0.37167945,0.00000000
3.32866433,1.55425419,0.57823274,0.47104109,0.24706307,0.33349041,0.01242016,0.14982713,0.35763897,0.00000000
3.33466733,1.51123508,0.53867953,0.46730630,0.24965766,0.31678552,0.01267572,0.14080226,0.34511732,0.00000000
3.34067034,1.47324967,0.50180775,0.46518588,0.25214881,0.30118063,0.01287556,0.13220163,0.33423623,0.00000000
3.34667334,1.44071647,0.46794872,0.46467515,0.25453099,0.28683220,0.01301915,0.12410302,0.32509064,0.00000000
3.35267634,1.41394585,0.43735827,0.46575238,0.25681520,0.27386087,0.01310745,0.11656843,0.31774848,0.00000000
3.35867934,1.39313832,0.41021507,0.46837980,0.25903006,0.26235083,0.01314296,0.10964375,0.31225087,0.00000000
3.36468234,1.37838447,0.38662079,0.47250444,0.26122174,0.25235015,0.01312963,0.10335898,0.30861265,0.00000000
3.37068534,1.36966636,0.36660200,0.47805859,0.26345302,0.24387195,0.01307279,0.09772884,0.30682315,0.00000000
3.37668834,1.36686006,0.35011362,0.48495988,0.26580126,0.23689635,0.01297893,0.09275370,0.30684720,0.00000000
3.38269135,1.36973920,0.33704355,0.49311116,0.26835538,0.23137297,0.01285552,0.08842085,0.30862634,0.00000000
3.38869435,1.37797944,0.32721857,0.50240005,0.27121209,0.22722394,0.01271069,0.08470590,0.31208020,0.00000000
3.39469735,1.39116392,0.32041098,0.51269841,0.27447142,0.22434721,0.01255292,0.08157431,0.31710802,0.00000000
3.40070035,1.40878958,0.31634610,0.52386187,0.27823179,0.22262013,0.01239072,0.07898306,0.32359044,0.00000000
3.40670335,1.43027470,0.31471026,0.53572955,0.28258488,0.22190325,0.01223228,0.07688224,0.33139144,0.00000000
3.41270635,1.45496779,0.31515922,0.54812419,0.28761061,0.22204410,0.01208513,0.07521669,0.34036060,0.00000000
3.41870935,1.48215785,0.31732690,0.56085275,0.29337236,0.22288108,0.01195581,0.07392754,0.35033561,0.00000000
3.42471236,1.51108623,0.32083426,0.57370781,0.29991281,0.22424734,0.01184965,0.07295372,0.36114500,0.00000000
3.43071536,1.54096020,0.32529813,0.58646968,0.30725050,0.22597453,0.01177047,0.07223333,0.37261125,0.00000000
3.43671836,1.57096784,0.33034001,0.59890933,0.31537735,0.22789652,0.01172052,0.07170497,0.38455394,0.00000000
3.44272136,1.60029441,0.33559442,0.61079218,0.32425728,0.22985289,0.01170028,0.07130892,0.39679316,0.00000000
3.44872436,1.62813948,0.34071684,0.62188254,0.33382591,0.23169227,0.01170854,0.07098827,0.40915283,0.00000000
3.45472736,1.65373453,0.34539096,0.63194866,0.34399137,0.23327528,0.01174240,0.07068991,0.42146400,0.00000000
3.46073037,1.67636040,0.34933503,0.64076820,0.35463625,0.23447729,0.01179741,0.07036534,0.43356779,0.00000000
3.46673337,1.69536380,0.35230718,0.64813372,0.36562048,0.23519059,0.01186777,0.06997149,0.44531805,0.00000000
3.47273637,1.71017231,0.35410944,0.65385816,0.37678501,0.23532614,0.01194660,0.06947124,0.45658336,0.00000000
3.47873937,1.72030710,0.35459049,0.65777984,0.38795618,0.23481484,0.01202617,0.06883392,0.46724846,0.00000000
3.48474237,1.72539289,0.35364692,0.65976684,0.39895048,0.23360808,0.01209830,0.06803552,0.47721501,0.00000000
3.49074537,1.72516462,0.35122296,0.65972051,0.40957955,0.23167780,0.01215465,0.06705885,0.48640153,0.00000000
3.49674837,1.71947049,0.34730882,0.65757789,0.41965521,0.22901591,0.01218710,0.06589344,0.49474271,0.00000000
3.50275138,1.70827142,0.34193766,0.65331300,0.42899434,0.22563311,0.01218804,0.06453528,0.50218811,0.00000000
3.50875438,1.69163694,0.33518134,0.64693694,0.43742340,0.22155723,0.01215073,0.06298646,0.50870034,0.00000000
3.51475738,1.66973773,0.32714514,0.63849675,0.44478256,0.21683117,0.01206953,0.06125454,0.51425303,0.00000000
3.52076038,1.64283557,0.31796186,0.62807322,0.45092927,0.21151040,0.01194012,0.05935194,0.51882864,0.00000000
3.52676338,1.61127093,0.30778538,0.61577781,0.45574122,0.20566040,0.01175971,0.05729514,0.52241648,0.00000000
3.53276638,1.57544936,0.29678413,0.60174872,0.45911880,0.19935390,0.01152711,0.05510381,0.52501106,0.00000000
3.53876938,1.53582705,0.28513474,0.58614656,0.46098686,0.19266816,0.01124278,0.05280000,0.52661104,0.00000000
3.54477239,1.49289656,0.27301615,0.56914967,0.46129601,0.18568249,0.01090883,0.05040723,0.52721877,0.00000000
3.55077539,1.44717339,0.26060436,0.55094947,0.46002341,0.17847596,0.01052895,0.04794966,0.52684081,0.00000000
3.55677839,1.39918384,0.24806818,0.53174589,0.45717305,0.17112543,0.01010831,0.04545136,0.52548905,0.00000000
3.56278139,1.34945465,0.23556588,0.51174324,0.45277576,0.16370403,0.00965338,0.04293563,0.52318269,0.00000000
3.56878439,1.29850478,0.22324302,0.49114654,0.44688876,0.15628003,0.00917172,0.04042443,0.51995076,0.00000000
3.57478739,1.24683924,0.21123129,0.47015835,0.43959492,0.14891607,0.00867184,0.03793796,0.51583503,0.00000000
3.58079040,1.19494488,0.19964837,0.44897625,0.43100169,0.14166891,0.00816290,0.03549430,0.51089301,0.00000000
3.58679340,1.14328805,0.18859869,0.42779083,0.42123972,0.13458936,0.00765453,0.03310929,0.50520071,0.00000000
3.59279640,1.09231345,0.17817484,0.40678423,0.41046101,0.12772255,0.00715658,0.03079637,0.49885485,0.00000000
3.59879940,1.04244398,0.16845947,0.38612899,0.39883680,0.12110841,0.00667893,0.02856666,0.49197421,0.00000000
3.60480240,0.99408086,0.15952748,0.36598719,0.38655489,0.11478214,0.00623129,0.02642902,0.48469983,0.00000000
3.61080540,0.94760365,0.15144817,0.34650976,0.37381650,0.10877481,0.00582304,0.02439024,0.47719377,0.00000000
3.61680840,0.90336963,0.14428720,0.32783579,0.36083272,0.10311382,0.00546303,0.02245522,0.46963642,0.00000000
3.62281141,0.86171226,0.13810819,0.31009170,0.34782032,0.09782323,0.00515954,0.02062721,0.46222220,0.00000000
3.62881441,0.82293846,0.13297369,0.29339034,0.33499725,0.09292396,0.00492006,0.01890810,0.45515386,0.00000000
3.63481741,0.78732472,0.12894554,0.27782985,0.32257766,0.08843380,0.00475129,0.01729857,0.44863539,0.00000000
3.64082041,0.75511198,0.12608444,0.26349237,0.31076671,0.08436718,0.00465899,0.01579841,0.44286404,0.00000000
3.64682341,0.72649971,0.12444887,0.25044258,0.29975522,0.08073488,0.00464794,0.01440664,0.43802172,0.00000000
3.65282641,0.70163946,0.12409322,0.23872633,0.28971443,0.07754348,0.00472185,0.01312177,0.43426628,0.00000000
3.65882941,0.68062843,0.12506547,0.22836919,0.28079096,0.07479491,0.00488331,0.01194192,0.43172316,0.00000000
3.66483242,0.66350364,0.12740435,0.21937537,0.27310229,0.07248584,0.00513371,0.01086499,0.43047799,0.00000000
3.67083542,0.65023719,0.13113636,0.21172694,0.26673298,0.07060729,0.00547322,0.00988879,0.43057063,0.00000000
3.67683842,0.64073342,0.13627278,0.20538364,0.26173173,0.06914432,0.00590071,0.00901120,0.43199098,0.00000000
3.68284142,0.63482826,0.14280695,0.20028330,0.25810960,0.06807591,0.00641373,0.00823028,0.43467714,0.00000000
3.68884442,0.63229130,0.15071201,0.19634305,0.25583948,0.06737515,0.00700853,0.00754448,0.43851598,0.00000000
3.69484742,0.63283086,0.15993949,0.19346132,0.25485688,0.06700977,0.00768005,0.00695282,0.44334628,0.00000000
3.70085043,0.63610216,0.17041879,0.19152068,0.25506220,0.06694288,0.00842199,0.00645507,0.44896446,0.00000000
3.70685343,0.64171843,0.18205785,0.19039153,0.25632429,0.06713414,0.00922694,0.00605202,0.45513266,0.00000000
3.71285643,0.64926483,0.19474511,0.18993634,0.25848536,0.06754112,0.01008650,0.00574577,0.46158878,0.00000000
3.71885943,0.65831464,0.20835275,0.19001466,0.26136710,0.06812103,0.01099153,0.00554001,0.46805820,0.00000000
3.72486243,0.66844700,0.22274134,0.19048830,0.26477761,0.06883249,0.01193239,0.00544033,0.47426635,0.00000000
3.73086543,0.67926571,0.23776569,0.19122680,0.26851915,0.06963748,0.01289929,0.00545459,0.47995171,0.00000000
3.73686843,0.69041790,0.25328167,0.19211276,0.27239619,0.07050333,0.01388262,0.00559323,0.48487847,0.00000000
3.74287144,0.70161190,0.26915396,0.19304678,0.27622350,0.07140448,0.01487338,0.00586955,0.48884816,0.00000000
3.74887444,0.71263322,0.28526415,0.19395189,0.27983400,0.07232421,0.01586356,0.00629999,0.49170959,0.00000000
3.75487744,0.72335783,0.30151890,0.19477707,0.28308592,0.07325598,0.01684660,0.00690436,0.49336666,0.00000000
3.76088044,0.73376195,0.31785772,0.19549974,0.28586898,0.07420442,0.01781775,0.00770588,0.49378345,0.00000000
3.76688344,0.74392756,0.33425987,0.19612710,0.28810938,0.07518588,0.01877442,0.00873124,0.49298636,0.00000000
3.77288644,0.75404326,0.35074985,0.19669606,0.28977325,0.07622846,0.01971643,0.01001041,0.49106315,0.00000000
3.77888944,0.76440016,0.36740112,0.19727191,0.29086841,0.07737153,0.02064622,0.01157635,0.48815893,0.00000000
3.78489245,0.77538264,0.38433756,0.19794557,0.29144442,0.07866466,0.02156888,0.01346451,0.48446912,0.00000000
3.79089545,0.78745423,0.40173240,0.19882957,0.29159072,0.08016603,0.02249211,0.01571216,0.48022998,0.00000000
3.79689845,0.80113896,0.41980438,0.20005289,0.29143311,0.08194033,0.02342593,0.01835748,0.47570699,0.00000000
3.80290145,0.81699879,0.43881103,0.20175484,0.29112849,0.08405618,0.02438241,0.02143846,0.47118166,0.00000000
3.80890445,0.83560791,0.45903915,0.20407821,0.29085823,0.08658326,0.02537510,0.02499157,0.46693759,0.00000000
3.81490745,0.85752495,0.48079270,0.20716204,0.29082025,0.08958908,0.02641841,0.02905035,0.46324624,0.00000000
3.82091046,0.88326411,0.50437837,0.21113411,0.29122031,0.09313563,0.02752688,0.03364372,0.46035338,0.00000000
3.82691346,0.91326648,0.53008948,0.21610381,0.29226271,0.09727600,0.02871432,0.03879426,0.45846661,0.00000000
3.83291646,0.94787271,0.55818869,0.22215527,0.29414085,0.10205107,0.02999298,0.04451647,0.45774466,0.00000000
3.83891946,0.98729831,0.58889029,0.22934146,0.29702800,0.10748651,0.03137263,0.05081503,0.45828908,0.00000000
3.84492246,1.03161259,0.62234304,0.23767926,0.30106870,0.11359005,0.03285973,0.05768309,0.46013841,0.00000000
3.85092546,1.08072244,0.65861409,0.24714587,0.30637110,0.12034931,0.03445667,0.06510092,0.46326534,0.00000000
3.85692846,1.13436160,0.69767519,0.25767664,0.31300054,0.12773024,0.03616110,0.07303461,0.46757674,0.00000000
3.86293147,1.19208619,0.73939169,0.26916455,0.32097482,0.13567623,0.03796549,0.08143535,0.47291671,0.00000000
3.86893447,1.25327692,0.78351522,0.28146138,0.33026101,0.14410802,0.03985680,0.09023892,0.47907218,0.00000000
3.87493747,1.31714801,0.82968053,0.29438046,0.34077439,0.15292446,0.04181644,0.09936590,0.48578111,0.00000000
3.88094047,1.38276272,0.87740695,0.30770105,0.35237917,0.16200407,0.04382044,0.10872219,0.49274255,0.00000000
3.88694347,1.44905519,0.92610464,0.32117414,0.36489125,0.17120744,0.04583986,0.11820032,0.49962827,0.00000000
3.89294647,1.51485770,0.97508563,0.33452945,0.37808283,0.18038044,0.04784146,0.12768116,0.50609542,0.00000000
3.89894947,1.57893253,1.02357942,0.34748346,0.39168868,0.18935806,0.04978853,0.13703626,0.51179949,0.00000000
3.90495248,1.64000737,1.07075267,0.35974799,0.40541390,0.19796889,0.05164198,0.14613067,0.51640729,0.00000000
3.91095548,1.69681269,1.11573226,0.37103920,0.41894283,0.20603994,0.05336153,0.15482612,0.51960916,0.00000000
3.91695848,1.74812003,1.15763098,0.38108649,0.43194875,0.21340180,0.05490701,0.16298456,0.52113015,0.00000000
3.92296148,1.79277939,1.19557471,0.38964110,0.44410412,0.21989383,0.05623973,0.17047186,0.52073955,0.00000000
3.92896448,1.82975457,1.22873003,0.39648388,0.45509080,0.22536915,0.05732380,0.17716150,0.51825870,0.00000000
3.93496748,1.85815492,1.25633119,0.40143221,0.46461003,0.22969941,0.05812738,0.18293820,0.51356664,0.00000000
3.94097049,1.87726236,1.27770520,0.40434548,0.47239161,0.23277896,0.05862388,0.18770129,0.50660354,0.00000000
3.94697349,1.88655272,1.29229404,0.40512926,0.47820220,0.23452834,0.05879285,0.19136760,0.49737199,0.00000000
3.95297649,1.88571054,1.29967305,0.40373776,0.48185218,0.23489690,0.05862079,0.19387393,0.48593595,0.00000000
3.95897949,1.87463691,1.29956470,0.40017468,0.48320099,0.23386454,0.05810161,0.19517886,0.47241777,0.00000000
3.96498249,1.85345027,1.29184723,0.39449243,0.48216082,0.23144233,0.05723686,0.19526379,0.45699338,0.00000000
3.97098549,1.82248009,1.27655789,0.38678971,0.47869841,0.22767218,0.05603570,0.19413338,0.43988581,0.00000000
3.97698849,1.78225399,1.25389066,0.37720773,0.47283505,0.22262539,0.05451457,0.19181511,0.42135755,0.00000000
3.98299150,1.73347901,1.22418864,0.36592513,0.46464485,0.21640027,0.05269659,0.18835822,0.40170195,0.00000000
3.98899450,1.67701775,1.18793163,0.35315194,0.45425133,0.20911896,0.05061081,0.18383193,0.38123405,0.00000000
3.99499750,1.61386056,1.14571950,0.33912274,0.44182259,0.20092341,0.04829117,0.17832314,0.36028111,0.00000000
4.00100050,1.54509491,1.09825214,0.32408944,0.42756520,0.19197094,0.04577545,0.17193363,0.33917327,0.00000000
4.00700350,1.47187317,1.04630696,0.30831374,0.41171722,0.18242931,0.04310401,0.16477694,0.31823459,0.00000000
4.01300650,1.39537991,0.99071490,0.29205984,0.39454048,0.17247169,0.04031857,0.15697502,0.29777455,0.00000000
4.01900950,1.31680006,0.93233602,0.27558727,0.37631253,0.16227167,0.03746102,0.14865486,0.27808059,0.00000000
4.02501251,1.23728871,0.87203557,0.25914444,0.35731854,0.15199841,0.03457223,0.13994515,0.25941139,0.00000000
4.03101551,1.15794372,0.81066150,0.24296279,0.33784338,0.14181218,0.03169103,0.13097308,0.24199146,0.00000000
4.03701851,1.07978164,0.74902411,0.22725182,0.31816418,0.13186048,0.02885334,0.12186149,0.22600677,0.00000000
4.04302151,1.00371766,0.68787846,0.21219505,0.29854358,0.12227467,0.02609136,0.11272631,0.21160163,0.00000000
4.04902451,0.93054979,0.62791003,0.19794699,0.27922381,0.11316739,0.02343310,0.10367447,0.19887683,0.00000000
4.05502751,0.86094765,0.56972378,0.18463115,0.26042183,0.10463072,0.02090201,0.09480224,0.18788890,0.00000000
4.06103052,0.79544562,0.51383685,0.17233898,0.24232547,0.09673506,0.01851676,0.08619401,0.17865062,0.00000000
4.06703352,0.73444053,0.46067462,0.16112988,0.22509082,0.08952881,0.01629129,0.07792156,0.17113249,0.00000000
4.07303652,0.67819330,0.41057012,0.15103197,0.20884065,0.08303874,0.01423495,0.07004377,0.16526534,0.00000000
4.07903952,0.62683443,0.36376627,0.14204382,0.19366405,0.07727098,0.01235280,0.06260670,0.16094372,0.00000000
4.08504252,0.58037271,0.32042071,0.13413674,0.17961705,0.07221265,0.01064599,0.05564405,0.15803019,0.00000000
4.09104552,0.53870672,0.28061260,0.12725785,0.16672427,0.06783387,0.00911226,0.04917785,0.15636019,0.00000000
4.09704852,0.50163869,0.24435105,0.12133348,0.15498135,0.06409019,0.00774647,0.04321946,0.15574763,0.00000000
4.10305153,0.46888989,0.21158452,0.11627304,0.14435816,0.06092528,0.00654110,0.03777067,0.15599069,0.00000000
4.10905453,0.44011734,0.18221094,0.11197317,0.13480254,0.05827376,0.00548687,0.03282494,0.15687812,0.00000000
4.11505753,0.41493101,0.15608798,0.10832191,0.12624451,0.05606412,0.00457327,0.02836874,0.15819545,0.00000000
4.12106053,0.39291128,0.13304317,0.10520306,0.11860071,0.05422159,0.00378899,0.02438282,0.15973136,0.00000000
4.12706353,0.37362586,0.11288365,0.10250024,0.11177898,0.05267085,0.00312247,0.02084349,0.16128371,0.00000000
4.13306653,0.35664611,0.09540523,0.10010099,0.10568288,0.05133862,0.00256222,0.01772390,0.16266529,0.00000000
4.13906953,0.34156213,0.08040074,0.09790034,0.10021612,0.05015595,0.00209721,0.01499513,0.16370904,0.00000000
4.14507254,0.32799636,0.06766744,0.09580417,0.09528661,0.04906022,0.00171713,0.01262730,0.16427265,0.00000000
4.15107554,0.31561559,0.05701359,0.09373208,0.09081023,0.04799674,0.00141261,0.01059044,0.16424236,0.00000000
4.15707854,0.30414102,0.04826414,0.09161966,0.08671406,0.04692011,0.00117540,0.00885539,0.16353593,0.00000000
4.16308154,0.29335637,0.04126559,0.08942038,0.08293917,0.04579511,0.00099850,0.00739449,0.16210475,0.00000000
4.16908454,0.28311403,0.03589004,0.08710680,0.07944275,0.04459723,0.00087622,0.00618222,0.15993485,0.00000000
4.17508754,0.27333922,0.03203859,0.08467131,0.07619973,0.04331294,0.00080421,0.00519568,0.15704719,0.00000000
4.18109055,0.26403223,0.02964415,0.08212626,0.07320385,0.04193955,0.00077952,0.00441511,0.15349688,0.00000000
4.18709355,0.25526898,0.02867354,0.07950374,0.07046809,0.04048484,0.00080053,0.00382418,0.14937167,0.00000000
4.19309655,0.24719998,0.02912926,0.07685474,0.06802467,0.03896644,0.00086694,0.00341032,0.14478971,0.00000000
4.19909955,0.24004785,0.03105061,0.07424814,0.06592446,0.03741105,0.00097969,0.00316499,0.13989669,0.00000000
4.20510255,0.23410366,0.03451430,0.07176916,0.06423605,0.03585348,0.00114086,0.00308381,0.13486254,0.00000000
4.21110555,0.22972220,0.03963458,0.06951778,0.06304438,0.03433562,0.00135357,0.00316677,0.12987777,0.00000000
4.21710855,0.22731631,0.04656265,0.06760680,0.06244895,0.03290536,0.00162186,0.00341829,0.12514961,0.00000000
4.22311156,0.22735039,0.05548534,0.06615981,0.06256184,0.03161554,0.00195050,0.00384727,0.12089807,0.00000000
4.22911456,0.23033307,0.06662302,0.06530905,0.06350530,0.03052280,0.00234480,0.00446709,0.11735197,0.00000000
4.23511756,0.23680916,0.08022648,0.06519314,0.06540910,0.02968658,0.00281041,0.00529553,0.11474503,0.00000000
4.24112056,0.24735063,0.09657274,0.06595474,0.06840768,0.02916810,0.00335305,0.00635463,0.11331201,0.00000000
4.24712356,0.26254672,0.11595965,0.06773804,0.07263689,0.02902937,0.00397826,0.00767038,0.11328502,0.00000000
4.25312656,0.28299289,0.13869922,0.07068615,0.07823062,0.02933223,0.00469108,0.00927240,0.11488984,0.00000000
4.25912956,0.30927865,0.16510961,0.07493835,0.08531706,0.03013739,0.00549574,0.01119345,0.11834230,0.00000000
4.26513257,0.34197410,0.19550574,0.08062711,0.09401479,0.03150346,0.00639535,0.01346872,0.12384463,0.00000000
4.27113557,0.38161507,0.23018867,0.08787490,0.10442866,0.03348587,0.00739155,0.01613508,0.13158180,0.00000000
4.27713857,0.42868706,0.26943376,0.09679079,0.11664554,0.03613583,0.00848420,0.01923007,0.14171769,0.00000000
4.28314157,0.48360798,0.31347799,0.10746688,0.13072994,0.03949910,0.00967110,0.02279078,0.15439119,0.00000000
4.28914457,0.54670990,0.36250648,0.11997451,0.14671976,0.04361470,0.01094774,0.02685253,0.16971214,0.00000000
4.29514757,0.61822042,0.41663885,0.13436043,0.16462209,0.04851353,0.01230712,0.03144739,0.18775724,0.00000000
4.30115058,0.69824384,0.47591566,0.15064296,0.18440946,0.05421697,0.01373961,0.03660266,0.20856590,0.00000000
4.30715358,0.78674306,0.54028555,0.16880828,0.20601638,0.06073530,0.01523294,0.04233918,0.23213619,0.00000000
4.31315658,0.88352279,0.60959357,0.18880707,0.22933672,0.06806631,0.01677223,0.04866964,0.25842112,0.00000000
4.31915958,0.98821500,0.68357130,0.21055155,0.25422182,0.07619383,0.01834019,0.05559692,0.28732525,0.00000000
4.32516258,1.10026734,0.76182942,0.23391334,0.28047963,0.08508648,0.01991734,0.06311257,0.31870203,0.00000000
4.33116558,1.21893572,0.84385309,0.25872202,0.30787506,0.09469665,0.02148241,0.07119536,0.35235195,0.00000000
4.33716858,1.34328150,0.92900088,0.28476492,0.33613158,0.10495975,0.02301280,0.07981017,0.38802181,0.00000000
4.34317159,1.47217439,1.01650749,0.31178803,0.36493422,0.11579391,0.02448508,0.08890721,0.42540525,0.00000000
4.34917459,1.60430136,1.10549058,0.33949828,0.39393398,0.12710010,0.02587565,0.09842156,0.46414476,0.00000000
4.35517759,1.73818217,1.19496196,0.36756733,0.42275368,0.13876284,0.02716133,0.10827324,0.50383529,0.00000000
4.36118059,1.87219144,1.28384300,0.39563674,0.45099503,0.15065148,0.02832006,0.11836783,0.54402955,0.00000000
4.36718359,2.00458726,1.37098413,0.42332455,0.47824694,0.16262207,0.02933153,0.12859755,0.58424500,0.00000000
4.37318659,2.13354575,1.45518805,0.45023321,0.50409473,0.17451989,0.03017779,0.13884296,0.62397245,0.00000000
4.37918959,2.25720093,1.53523608,0.47595856,0.52813003,0.18618247,0.03084378,0.14897521,0.66268618,0.00000000
4.38519260,2.37368864,1.60991696,0.50009968,0.54996103,0.19744321,0.03131782,0.15885875,0.69985534,0.00000000
4.39119560,2.48119334,1.67805708,0.52226930,0.56922279,0.20813531,0.03159193,0.16835454,0.73495625,0.00000000
4.39719860,2.57799620,1.73855131,0.54210434,0.58558710,0.21809611,0.03166205,0.17732354,0.76748542,0.00000000
4.40320160,2.66252260,1.79039325,0.55927623,0.59877172,0.22717146,0.03152815,0.18563046,0.79697269,0.00000000
4.40920460,2.73338751,1.83270382,0.57350063,0.60854842,0.23522013,0.03119419,0.19314764,0.82299408,0.00000000
4.41520760,2.78943668,1.86475702,0.58454609,0.61474970,0.24211801,0.03066791,0.19975879,0.84518394,0.00000000
4.42121061,2.82978218,1.88600195,0.59224134,0.61727375,0.24776192,0.02996057,0.20536265,0.86324585,0.00000000
4.42721361,2.85383057,1.89608008,0.59648080,0.61608759,0.25207293,0.02908655,0.20987615,0.87696180,0.00000000
4.43321661,2.86130252,1.89483705,0.59722818,0.61122805,0.25499896,0.02806285,0.21323719,0.88619930,0.00000000
4.43921961,2.85224298,1.88232850,0.59451781,0.60280079,0.25651652,0.02690858,0.21540674,0.89091596,0.00000000
4.44522261,2.82702122,1.85881953,0.58845385,0.59097715,0.25663163,0.02564433,0.21637026,0.89116145,0.00000000
4.45122561,2.78632078,1.82477790,0.57920710,0.57598908,0.25537971,0.02429159,0.21613822,0.88707648,0.00000000
4.45722861,2.73111947,1.78086102,0.56700983,0.55812236,0.25282449,0.02287220,0.21474595,0.87888890,0.00000000
4.46323162,2.66266025,1.72789735,0.55214858,0.53770825,0.24905603,0.02140775,0.21225250,0.86690699,0.00000000
4.46923462,2.58241414,1.66686284,0.53495533,0.51511405,0.24418774,0.01991911,0.20873884,0.85151002,0.00000000
4.47523762,2.49203651,1.59885339,0.51579739,0.49073279,0.23835277,0.01842598,0.20430525,0.83313660,0.00000000
4.48124062,2.39331870,1.52505434,0.49506645,0.46497257,0.23169970,0.01694652,0.19906813,0.81227107,0.00000000
4.48724362,2.28813675,1.44670829,0.47316713,0.43824588,0.22438786,0.01549713,0.19315641,0.78942861,0.00000000
4.49324662,2.17839940,1.36508244,0.45050562,0.41095924,0.21658230,0.01409216,0.18670756,0.76513955,0.00000000
4.49924962,2.06599733,1.28143663,0.42747876,0.38350367,0.20844889,0.01274390,0.17986353,0.73993365,0.00000000
4.50525263,1.95275568,1.19699344,0.40446402,0.35624617,0.20014948,0.01146248,0.17276672,0.71432487,0.00000000
4.51125563,1.84039160,1.11291120,0.38181073,0.32952250,0.19183750,0.01025593,0.16555619,0.68879737,0.00000000
4.51725863,1.73047824,1.03026092,0.35983287,0.30363149,0.18365407,0.00913028,0.15836420,0.66379331,0.00000000
4.52326163,1.62441639,0.95000783,0.33880364,0.27883103,0.17572491,0.00808969,0.15131336,0.63970287,0.00000000
4.52926463,1.52341462,0.87299794,0.31895192,0.25533565,0.16815795,0.00713664,0.14451432,0.61685697,0.00000000
