energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-0.08104052,1.80893562,-1.80893560,0.24009229,-0.24009229,0.05853394,-0.05853394,0.01150871,-0.01150871,0.06120281,-0.06120281,0.28706201,-0.28706202,1.17276728,-1.17276726,0.03842721,-0.03842721,0.43674250,-0.43674249
-0.07503752,1.76472665,-1.76472663,0.23475378,-0.23475378,0.05758941,-0.05758941,0.01123408,-0.01123408,0.06094199,-0.06094199,0.27770942,-0.27770943,1.13674713,-1.13674711,0.03782410,-0.03782410,0.43337219,-0.43337219
-0.06903452,1.71832972,-1.71832970,0.22987159,-0.22987159,0.05647044,-0.05647044,0.01105765,-0.01105765,0.06079782,-0.06079782,0.26729881,-0.26729882,1.09950948,-1.09950947,0.03737151,-0.03737151,0.42874826,-0.42874826
-0.06303152,1.67048248,-1.67048246,0.22562281,-0.22562281,0.05519234,-0.05519234,0.01098914,-0.01098914,0.06078034,-0.06078034,0.25600122,-0.25600122,1.06161309,-1.06161307,0.03707645,-0.03707645,0.42295006,-0.42295006
-0.05702851,1.62194523,-1.62194521,0.22217666,-0.22217666,0.05377519,-0.05377519,0.01103615,-0.01103615,0.06089585,-0.06089585,0.24400153,-0.24400153,1.02362022,-1.02362020,0.03694647,-0.03694647,0.41607368,-0.41607367
-0.05102551,1.57347698,-1.57347697,0.21968996,-0.21968996,0.05224315,-0.05224315,0.01120400,-0.01120400,0.06114651,-0.06114651,0.23149332,-0.23149333,0.98607948,-0.98607946,0.03698909,-0.03698909,0.40822864,-0.40822864
-0.04502251,1.52581239,-1.52581237,0.21830291,-0.21830291,0.05062366,-0.05062366,0.01149560,-0.01149560,0.06153014,-0.06153014,0.21867373,-0.21867374,0.94950965,-0.94950963,0.03721113,-0.03721113,0.39953441,-0.39953441
-0.03901951,1.47964055,-1.47964054,0.21813521,-0.21813521,0.04894666,-0.04894666,0.01191137,-0.01191137,0.06204008,-0.06204008,0.20573873,-0.20573873,0.91438524,-0.91438522,0.03761813,-0.03761813,0.39011690,-0.39011690
-0.03301651,1.43558679,-1.43558677,0.21928269,-0.21928269,0.04724373,-0.04724373,0.01244924,-0.01244924,0.06266537,-0.06266537,0.19287886,-0.19287887,0.88112433,-0.88112432,0.03821368,-0.03821368,0.38010525,-0.38010525
-0.02701351,1.39419799,-1.39419797,0.22181474,-0.22181475,0.04554727,-0.04554727,0.01310464,-0.01310464,0.06339098,-0.06339098,0.18027576,-0.18027576,0.85007922,-0.85007921,0.03899896,-0.03899896,0.36962893,-0.36962893
-0.02101051,1.35593234,-1.35593233,0.22577259,-0.22577259,0.04388981,-0.04388981,0.01387067,-0.01387067,0.06419829,-0.06419829,0.16809929,-0.16809929,0.82153023,-0.82153021,0.03997233,-0.03997233,0.35881532,-0.35881531
-0.01500750,1.32115380,-1.32115379,0.23116861,-0.23116861,0.04230336,-0.04230336,0.01473822,-0.01473822,0.06506577,-0.06506577,0.15650566,-0.15650566,0.79568280,-0.79568279,0.04112912,-0.04112912,0.34778792,-0.34778792
-0.00900450,1.29013150,-1.29013149,0.23798683,-0.23798684,0.04081893,-0.04081893,0.01569623,-0.01569623,0.06596974,-0.06596974,0.14563628,-0.14563627,0.77266816,-0.77266816,0.04246155,-0.04246155,0.33666520,-0.33666520
-0.00300150,1.26304403,-1.26304402,0.24618460,-0.24618460,0.03946620,-0.03946620,0.01673201,-0.01673201,0.06688532,-0.06688532,0.13561749,-0.13561748,0.75254720,-0.75254720,0.04395897,-0.04395897,0.32555999,-0.32555999
0.00300150,1.23998826,-1.23998825,0.25569547,-0.25569548,0.03827328,-0.03827328,0.01783156,-0.01783156,0.06778745,-0.06778745,0.12656100,-0.12656100,0.73531747,-0.73531746,0.04560817,-0.04560817,0.31457958,-0.31457957
0.00900450,1.22099220,-1.22099219,0.26643326,-0.26643327,0.03726663,-0.03726663,0.01898006,-0.01898006,0.06865202,-0.06865202,0.11856495,-0.11856495,0.72092287,-0.72092286,0.04739402,-0.04739402,0.30382623,-0.30382623
0.01500750,1.20603097,-1.20603097,0.27829710,-0.27829710,0.03647114,-0.03647114,0.02016225,-0.02016225,0.06945700,-0.06945700,0.11171546,-0.11171545,0.70926546,-0.70926545,0.04930013,-0.04930013,0.29339816,-0.29339816
0.02101051,1.19504505,-1.19504505,0.29117725,-0.29117726,0.03591017,-0.03591017,0.02136299,-0.02136299,0.07018352,-0.07018352,0.10608842,-0.10608842,0.70021877,-0.70021877,0.05130979,-0.05130979,0.28339068,-0.28339068
0.02701351,1.18795947,-1.18795946,0.30496152,-0.30496152,0.03560575,-0.03560575,0.02256769,-0.02256769,0.07081698,-0.07081698,0.10175154,-0.10175154,0.69364187,-0.69364187,0.05340686,-0.05340686,0.27389744,-0.27389744
0.03301651,1.18470292,-1.18470292,0.31954177,-0.31954177,0.03557875,-0.03557875,0.02376279,-0.02376279,0.07134790,-0.07134790,0.09876618,-0.09876618,0.68939338,-0.68939338,0.05557675,-0.05557675,0.26501160,-0.26501160
0.03901951,1.18522540,-1.18522540,0.33482030,-0.33482031,0.03584894,-0.03584894,0.02493620,-0.02493620,0.07177277,-0.07177277,0.09718906,-0.09718906,0.68734469,-0.68734469,0.05780725,-0.05780726,0.25682670,-0.25682670
0.04502251,1.18951310,-1.18951310,0.35071563,-0.35071563,0.03643507,-0.03643507,0.02607768,-0.02607768,0.07209454,-0.07209454,0.09707350,-0.09707350,0.68739161,-0.68739161,0.06008936,-0.06008936,0.24943711,-0.24943711
0.05102551,1.19759972,-1.19759972,0.36716721,-0.36716722,0.03735477,-0.03735478,0.02717907,-0.02717907,0.07232299,-0.07232299,0.09847016,-0.09847016,0.68946372,-0.68946372,0.06241778,-0.06241778,0.24293796,-0.24293796
0.05702851,1.20957294,-1.20957294,0.38413892,-0.38413892,0.03862434,-0.03862434,0.02823452,-0.02823452,0.07247471,-0.07247471,0.10142709,-0.10142709,0.69353082,-0.69353082,0.06479124,-0.06479124,0.23742445,-0.23742445
0.06303152,1.22557569,-1.22557569,0.40162071,-0.40162072,0.04025830,-0.04025830,0.02924055,-0.02924055,0.07257292,-0.07257292,0.10598917,-0.10598917,0.69960620,-0.69960620,0.06721252,-0.06721252,0.23299043,-0.23299043
0.06903452,1.24580167,-1.24580168,0.41962854,-0.41962855,0.04226890,-0.04226890,0.03019595,-0.03019595,0.07264680,-0.07264680,0.11219666,-0.11219666,0.70774621,-0.70774621,0.06968814,-0.06968814,0.22972641,-0.22972641
0.07503752,1.27048524,-1.27048525,0.43820215,-0.43820215,0.04466537,-0.04466537,0.03110165,-0.03110165,0.07273074,-0.07273074,0.12008325,-0.12008325,0.71804632,-0.71804632,0.07222769,-0.07222770,0.22771687,-0.22771687
0.08104052,1.29988583,-1.29988584,0.45740085,-0.45740086,0.04745308,-0.04745308,0.03196042,-0.03196042,0.07286310,-0.07286310,0.12967330,-0.12967330,0.73063363,-0.73063363,0.07484293,-0.07484293,0.22703711,-0.22703711
0.08704352,1.33426785,-1.33426786,0.47729752,-0.47729752,0.05063261,-0.05063261,0.03277650,-0.03277650,0.07308494,-0.07308494,0.14097874,-0.14097874,0.74565632,-0.74565632,0.07754652,-0.07754652,0.22774977,-0.22774977
0.09304652,1.37387688,-1.37387689,0.49797086,-0.49797086,0.05419878,-0.05419878,0.03355507,-0.03355508,0.07343838,-0.07343838,0.15399553,-0.15399553,0.76327052,-0.76327052,0.08035064,-0.08035065,0.22990109,-0.22990109
0.09904952,1.41891361,-1.41891362,0.51949657,-0.51949657,0.05813969,-0.05813970,0.03430185,-0.03430185,0.07396494,-0.07396494,0.16870009,-0.16870009,0.78362533,-0.78362534,0.08326546,-0.08326546,0.23351730,-0.23351730
0.10505253,1.46950714,-1.46950715,0.54193772,-0.54193772,0.06243593,-0.06243594,0.03502244,-0.03502244,0.07470385,-0.07470385,0.18504572,-0.18504572,0.80684695,-0.80684695,0.08629753,-0.08629753,0.23860129,-0.23860129
0.11105553,1.52568915,-1.52568916,0.56533510,-0.56533511,0.06705985,-0.06705985,0.03572191,-0.03572191,0.07569031,-0.07569031,0.20295954,-0.20295954,0.83302272,-0.83302272,0.08944832,-0.08944832,0.24512972,-0.24512973
0.11705853,1.58737098,-1.58737099,0.58969807,-0.58969808,0.07197513,-0.07197513,0.03640427,-0.03640427,0.07695393,-0.07695393,0.22233985,-0.22233986,0.86218633,-0.86218634,0.09271292,-0.09271292,0.25305104,-0.25305104
0.12306153,1.65432502,-1.65432503,0.61499654,-0.61499655,0.07713672,-0.07713672,0.03707208,-0.03707208,0.07851740,-0.07851740,0.24305453,-0.24305453,0.89430492,-0.89430493,0.09607903,-0.09607903,0.26228429,-0.26228429
0.12906453,1.72617219,-1.72617221,0.64115481,-0.64115481,0.08249100,-0.08249100,0.03772613,-0.03772613,0.08039539,-0.08039539,0.26494030,-0.26494031,0.92926920,-0.92926921,0.09952634,-0.09952634,0.27271916,-0.27271917
0.13506753,1.80237662,-1.80237664,0.66804765,-0.66804765,0.08797648,-0.08797648,0.03836528,-0.03836528,0.08259385,-0.08259385,0.28780340,-0.28780341,0.96688719,-0.96688720,0.10302637,-0.10302637,0.28421731,-0.28421732
0.14107054,1.88224841,-1.88224843,0.69549915,-0.69549915,0.09352480,-0.09352480,0.03898641,-0.03898641,0.08510968,-0.08510968,0.31142147,-0.31142147,1.00688235,-1.00688236,0.10654278,-0.10654278,0.29661490,-0.29661490
0.14707354,1.96495502,-1.96495504,0.72328450,-0.72328451,0.09906222,-0.09906222,0.03958445,-0.03958445,0.08793093,-0.08793093,0.33554690,-0.33554690,1.04889629,-1.04889630,0.11003229,-0.11003229,0.30972649,-0.30972650
0.15307654,2.04954114,-2.04954116,0.75113483,-0.75113484,0.10451141,-0.10451141,0.04015260,-0.04015260,0.09103735,-0.09103735,0.35991153,-0.35991153,1.09249623,-1.09249624,0.11344599,-0.11344599,0.32335022,-0.32335023
0.15907954,2.13495649,-2.13495651,0.77874498,-0.77874498,0.10979362,-0.10979363,0.04068265,-0.04068265,0.09440149,-0.09440149,0.38423261,-0.38423261,1.13718698,-1.13718699,0.11673122,-0.11673122,0.33727391,-0.33727391
0.16508254,2.22009046,-2.22009048,0.80578383,-0.80578384,0.11483108,-0.11483108,0.04116536,-0.04116536,0.09799015,-0.09799015,0.40821982,-0.40821982,1.18242697,-1.18242698,0.11983379,-0.11983379,0.35128209,-0.35128209
0.17108554,2.30381207,-2.30381209,0.83190686,-0.83190687,0.11954943,-0.11954943,0.04159093,-0.04159093,0.10176620,-0.10176620,0.43158314,-0.43158314,1.22764755,-1.22764756,0.12270051,-0.12270051,0.36516355,-0.36516355
0.17708854,2.38501324,-2.38501326,0.85677008,-0.85677008,0.12388038,-0.12388038,0.04194951,-0.04194951,0.10569066,-0.10569066,0.45404114,-0.45404115,1.27227467,-1.27227468,0.12528183,-0.12528183,0.37871907,-0.37871907
0.18309155,2.46265318,-2.46265320,0.88004473,-0.88004473,0.12776406,-0.12776407,0.04223169,-0.04223169,0.10972490,-0.10972491,0.47532947,-0.47532947,1.31575165,-1.31575166,0.12753456,-0.12753456,0.39176894,-0.39176894
0.18909455,2.53580141,-2.53580143,0.90143187,-0.90143188,0.13115129,-0.13115129,0.04242902,-0.04242902,0.11383296,-0.11383296,0.49520892,-0.49520892,1.35756192,-1.35756193,0.12942441,-0.12942441,0.40415998,-0.40415999
0.19509755,2.60367706,-2.60367709,0.92067599,-0.92067599,0.13400539,-0.13400539,0.04253444,-0.04253444,0.11798362,-0.11798363,0.51347291,-0.51347292,1.39725028,-1.39725029,0.13092822,-0.13092822,0.41577152,-0.41577153
0.20110055,2.66568200,-2.66568202,0.93757679,-0.93757679,0.13630367,-0.13630367,0.04254262,-0.04254262,0.12215244,-0.12215244,0.52995378,-0.52995379,1.43444157,-1.43444159,0.13203585,-0.13203585,0.42652007,-0.42652007
0.20710355,2.72142576,-2.72142578,0.95199851,-0.95199851,0.13803823,-0.13803823,0.04245030,-0.04245030,0.12632322,-0.12632322,0.54452758,-0.54452759,1.46885544,-1.46885545,0.13275140,-0.13275140,0.43636237,-0.43636237
0.21310655,2.77074072,-2.77074074,0.96387610,-0.96387610,0.13921628,-0.13921628,0.04225645,-0.04225645,0.13048915,-0.13048915,0.55711720,-0.55711721,1.50031636,-1.50031637,0.13309388,-0.13309388,0.44529660,-0.44529661
0.21910955,2.81368609,-2.81368611,0.97321785,-0.97321785,0.13985972,-0.13985972,0.04196233,-0.04196233,0.13465334,-0.13465334,0.56769342,-0.56769343,1.52875823,-1.52875824,0.13309713,-0.13309713,0.45336152,-0.45336152
0.22511256,2.85054043,-2.85054045,0.98010428,-0.98010428,0.14000415,-0.14000415,0.04157152,-0.04157152,0.13882871,-0.13882871,0.57627397,-0.57627397,1.55422301,-1.55422302,0.13280897,-0.13280897,0.46063355,-0.46063355
0.23111556,2.88178257,-2.88178258,0.98468327,-0.98468327,0.13969725,-0.13969725,0.04108977,-0.04108977,0.14303723,-0.14303724,0.58292047,-0.58292047,1.57685349,-1.57685350,0.13228969,-0.13228969,0.46722190,-0.46722190
0.23711856,2.90806179,-2.90806180,0.98716159,-0.98716159,0.13899660,-0.13899660,0.04052483,-0.04052483,0.14730857,-0.14730857,0.58773345,-0.58773345,1.59688042,-1.59688043,0.13160983,-0.13160983,0.47326184,-0.47326184
0.24312156,2.93015859,-2.93015860,0.98779347,-0.98779347,0.13796713,-0.13796713,0.03988613,-0.03988613,0.15167801,-0.15167802,0.59084566,-0.59084566,1.61460461,-1.61460462,0.13084739,-0.13084739,0.47890642,-0.47890642
0.24912456,2.94893792,-2.94893793,0.98686647,-0.98686646,0.13667812,-0.13667812,0.03918455,-0.03918455,0.15618403,-0.15618403,0.59241405,-0.59241405,1.63037499,-1.63037500,0.13008454,-0.13008454,0.48431703,-0.48431704
0.25512756,2.96529739,-2.96529741,0.98468576,-0.98468576,0.13520019,-0.13520019,0.03843195,-0.03843195,0.16086532,-0.16086532,0.59261071,-0.59261072,1.64456372,-1.64456373,0.12940407,-0.12940407,0.48965331,-0.48965331
0.26113057,2.98011309,-2.98011310,0.98155746,-0.98155746,0.13360209,-0.13360209,0.03764087,-0.03764087,0.16575763,-0.16575764,0.59161346,-0.59161346,1.65753987,-1.65753988,0.12888564,-0.12888564,0.49506274,-0.49506274
0.26713357,2.99418592,-2.99418593,0.97777197,-0.97777197,0.13194774,-0.13194774,0.03682411,-0.03682411,0.17089059,-0.17089059,0.58959636,-0.58959636,1.66964295,-1.66964296,0.12860214,-0.12860214,0.50067070,-0.50067070
0.27313657,3.00819143,-3.00819144,0.97358826,-0.97358826,0.13029351,-0.13029351,0.03599431,-0.03599431,0.17628447,-0.17628447,0.58672090,-0.58672090,1.68115800,-1.68115801,0.12861614,-0.12861614,0.50657131,-0.50657131
0.27913957,3.02263577,-3.02263578,0.96921990,-0.96921989,0.12868581,-0.12868581,0.03516365,-0.03516365,0.18194743,-0.18194743,0.58312812,-0.58312812,1.69229351,-1.69229351,0.12897687,-0.12897687,0.51281975,-0.51281976
0.28514257,3.03782044,-3.03782045,0.96482363,-0.96482363,0.12715939,-0.12715939,0.03434344,-0.03434344,0.18787306,-0.18787306,0.57893222,-0.57893223,1.70316350,-1.70316351,0.12971757,-0.12971757,0.51942633,-0.51942634
0.29114557,3.05381748,-3.05381749,0.96049104,-0.96049104,0.12573602,-0.12573602,0.03354386,-0.03354386,0.19403864,-0.19403864,0.57421600,-0.57421600,1.71377487,-1.71377487,0.13085367,-0.13085367,0.52635281,-0.52635281
0.29714857,3.07045685,-3.07045686,0.95624379,-0.95624378,0.12442400,-0.12442400,0.03277364,-0.03277364,0.20040411,-0.20040411,0.56902821,-0.56902821,1.72402064,-1.72402064,0.13238159,-0.13238159,0.53351112,-0.53351113
0.30315158,3.08732660,-3.08732661,0.95203256,-0.95203256,0.12321822,-0.12321822,0.03203990,-0.03203990,0.20691182,-0.20691182,0.56338317,-0.56338317,1.73367968,-1.73367969,0.13427844,-0.13427844,0.54076476,-0.54076476
0.30915458,3.10378587,-3.10378588,0.94773991,-0.94773991,0.12210098,-0.12210098,0.03134788,-0.03134788,0.21348724,-0.21348725,0.55726241,-0.55726241,1.74242289,-1.74242290,0.13650255,-0.13650255,0.54793258,-0.54793259
0.31515758,3.11899026,-3.11899027,0.94318664,-0.94318664,0.12104331,-0.12104331,0.03070091,-0.03070091,0.22004047,-0.22004047,0.55061832,-0.55061832,1.74982556,-1.74982556,0.13899476,-0.13899476,0.55479518,-0.55479519
0.32116058,3.13192816,-3.13192817,0.93814146,-0.93814146,0.12000688,-0.12000688,0.03010026,-0.03010026,0.22646855,-0.22646855,0.54337958,-0.54337958,1.75538532,-1.75538532,0.14168053,-0.14168053,0.56110330,-0.56110331
0.32716358,3.14146628,-3.14146628,0.93233339,-0.93233339,0.11894633,-0.11894633,0.02954517,-0.02954517,0.23265854,-0.23265855,0.53545791,-0.53545791,1.75854482,-1.75854482,0.14447270,-0.14447270,0.56658804,-0.56658805
0.33316658,3.14640199,-3.14640199,0.92546619,-0.92546618,0.11781185,-0.11781185,0.02903288,-0.02903288,0.23849116,-0.23849117,0.52675591,-0.52675591,1.75871781,-1.75871781,0.14727475,-0.14727475,0.57097233,-0.57097234
0.33916958,3.14551995,-3.14551995,0.91723405,-0.91723405,0.11655196,-0.11655196,0.02855874,-0.02855874,0.24384478,-0.24384478,0.51717531,-0.51717531,1.75531746,-1.75531746,0.14998445,-0.14998445,0.57398313,-0.57398313
0.34517259,3.13765000,-3.13765000,0.90733789,-0.90733788,0.11511629,-0.11511629,0.02811639,-0.02811639,0.24859967,-0.24859968,0.50662535,-0.50662535,1.74778534,-1.74778534,0.15249777,-0.15249777,0.57536367,-0.57536367
0.35117559,3.12172364,-3.12172364,0.89550116,-0.89550115,0.11345826,-0.11345826,0.02769797,-0.02769797,0.25264229,-0.25264229,0.49503069,-0.49503068,1.73561975,-1.73561975,0.15471279,-0.15471279,0.57488537,-0.57488537
0.35717859,3.09682622,-3.09682621,0.88148466,-0.88148466,0.11153744,-0.11153744,0.02729442,-0.02729442,0.25586928,-0.25586928,0.48233846,-0.48233845,1.71840183,-1.71840182,0.15653345,-0.15653345,0.57235853,-0.57235853
0.36318159,3.06224238,-3.06224236,0.86509950,-0.86509949,0.10932168,-0.10932168,0.02689581,-0.02689581,0.25819117,-0.25819117,0.46852413,-0.46852412,1.69581831,-1.69581830,0.15787307,-0.15787307,0.56764159,-0.56764159
0.36918459,3.01749274,-3.01749273,0.84621760,-0.84621760,0.10678868,-0.10678868,0.02649170,-0.02649170,0.25953550,-0.25953550,0.45359579,-0.45359578,1.66767981,-1.66767980,0.15865741,-0.15865741,0.56064828,-0.56064828
0.37518759,2.96236019,-2.96236017,0.82477948,-0.82477947,0.10392711,-0.10392711,0.02607158,-0.02607158,0.25984920,-0.25984920,0.43759677,-0.43759676,1.63393378,-1.63393377,0.15882711,-0.15882711,0.55135257,-0.55135257
0.38119060,2.89690468,-2.89690465,0.80079871,-0.80079871,0.10073719,-0.10073719,0.02562521,-0.02562521,0.25910029,-0.25910029,0.42060643,-0.42060642,1.59467171,-1.59467170,0.15833957,-0.15833957,0.53979097,-0.53979097
0.38719360,2.82146624,-2.82146621,0.77436329,-0.77436328,0.09723069,-0.09723069,0.02514310,-0.02514310,0.25727867,-0.25727867,0.40273912,-0.40273911,1.55013016,-1.55013015,0.15717006,-0.15717006,0.52606229,-0.52606229
0.39319660,2.73665628,-2.73665625,0.74563361,-0.74563361,0.09343047,-0.09343047,0.02461683,-0.02461683,0.25439610,-0.25439610,0.38414151,-0.38414150,1.50068587,-1.50068585,0.15531212,-0.15531212,0.51032484,-0.51032484
0.39919960,2.64333791,-2.64333788,0.71483755,-0.71483754,0.08936948,-0.08936948,0.02403942,-0.02403942,0.25048541,-0.25048541,0.36498831,-0.36498831,1.44684513,-1.44684512,0.15277728,-0.15277728,0.49279124,-0.49279124
0.40520260,2.54259653,-2.54259650,0.68226273,-0.68226272,0.08508939,-0.08508939,0.02340562,-0.02340562,0.24559893,-0.24559892,0.34547682,-0.34547682,1.38922824,-1.38922822,0.14959405,-0.14959405,0.47372116,-0.47372115
0.41120560,2.43570236,-2.43570232,0.64824671,-0.64824670,0.08063888,-0.08063888,0.02271211,-0.02271211,0.23980637,-0.23980637,0.32582049,-0.32582048,1.32854956,-1.32854954,0.14580634,-0.14580633,0.45341232,-0.45341231
0.41720860,2.32406683,-2.32406680,0.61316533,-0.61316532,0.07607172,-0.07607172,0.02195765,-0.02195765,0.23319224,-0.23319223,0.30624187,-0.30624186,1.26559452,-1.26559450,0.14147143,-0.14147142,0.43219029,-0.43219028
0.42321161,2.20919511,-2.20919507,0.57742010,-0.57742009,0.07144473,-0.07144473,0.02114313,-0.02114313,0.22585286,-0.22585286,0.28696538,-0.28696537,1.20119440,-1.20119437,0.13665751,-0.13665751,0.41039749,-0.41039748
0.42921461,2.09263678,-2.09263674,0.54142505,-0.54142504,0.06681567,-0.06681567,0.02027153,-0.02027153,0.21789335,-0.21789334,0.26821012,-0.26821011,1.13620018,-1.13620016,0.13144098,-0.13144098,0.38838188,-0.38838188
0.43521761,1.97593720,-1.97593716,0.50559372,-0.50559371,0.06224124,-0.06224124,0.01934781,-0.01934781,0.20942447,-0.20942447,0.25018313,-0.25018312,1.07145664,-1.07145662,0.12590366,-0.12590366,0.36648600,-0.36648600
0.44122061,1.86059139,-1.86059135,0.47032693,-0.47032692,0.05777524,-0.05777524,0.01837869,-0.01837869,0.20055972,-0.20055972,0.23307340,-0.23307340,1.00777761,-1.00777759,0.12012993,-0.12012992,0.34503661,-0.34503660
0.44722361,1.74800232,-1.74800228,0.43600168,-0.43600167,0.05346691,-0.05346691,0.01737238,-0.01737238,0.19141259,-0.19141259,0.21704678,-0.21704678,0.94592364,-0.94592362,0.11420408,-0.11420408,0.32433547,-0.32433547
0.45322661,1.63944524,-1.63944520,0.40296166,-0.40296165,0.04935963,-0.04935963,0.01633829,-0.01633829,0.18209421,-0.18209421,0.20224204,-0.20224203,0.88658267,-0.88658265,0.10820788,-0.10820787,0.30465164,-0.30465164
0.45922961,1.53603908,-1.53603904,0.37150968,-0.37150967,0.04548984,-0.04548983,0.01528666,-0.01528666,0.17271143,-0.17271143,0.18876814,-0.18876814,0.83035447,-0.83035445,0.10221834,-0.10221834,0.28621536,-0.28621535
0.46523262,1.43872577,-1.43872574,0.34190222,-0.34190221,0.04188639,-0.04188639,0.01422814,-0.01422814,0.16336529,-0.16336529,0.17670283,-0.17670283,0.77773928,-0.77773926,0.09630607,-0.09630606,0.26921387,-0.26921387
0.47123562,1.34825781,-1.34825778,0.31434611,-0.31434610,0.03857024,-0.03857023,0.01317349,-0.01317349,0.15414998,-0.15414998,0.16609243,-0.16609243,0.72913092,-0.72913090,0.09053380,-0.09053380,0.25378919,-0.25378919
0.47723862,1.26519401,-1.26519398,0.28899735,-0.28899734,0.03555436,-0.03555436,0.01213315,-0.01213315,0.14515225,-0.14515225,0.15695284,-0.15695284,0.68481427,-0.68481425,0.08495559,-0.08495559,0.24003770,-0.24003770
0.48324162,1.18990302,-1.18990299,0.26596198,-0.26596198,0.03284414,-0.03284414,0.01111698,-0.01111698,0.13645115,-0.13645115,0.14927160,-0.14927159,0.64496712,-0.64496711,0.07961627,-0.07961627,0.22801159,-0.22801159
0.48924462,1.12257389,-1.12257387,0.24529866,-0.24529865,0.03043790,-0.03043790,0.01013391,-0.01013391,0.12811817,-0.12811817,0.14301081,-0.14301080,0.60966588,-0.60966586,0.07455143,-0.07455143,0.21772191,-0.21772190
0.49524762,1.06323256,-1.06323254,0.22702280,-0.22702280,0.02832772,-0.02832772,0.00919178,-0.00919178,0.12021755,-0.12021754,0.13811077,-0.13811077,0.57889463,-0.57889462,0.06978771,-0.06978771,0.20914290,-0.20914290
0.50125063,1.01176310,-1.01176309,0.21111186,-0.21111186,0.02650039,-0.02650039,0.00829711,-0.00829711,0.11280678,-0.11280678,0.13449410,-0.13449410,0.55255701,-0.55255700,0.06534345,-0.06534345,0.20221747,-0.20221747
0.50725363,0.96793225,-0.96793224,0.19751139,-0.19751139,0.02493850,-0.02493850,0.00745509,-0.00745509,0.10593725,-0.10593725,0.13207001,-0.13207000,0.53048996,-0.53048995,0.06122957,-0.06122957,0.19686327,-0.19686327
0.51325663,0.93141580,-0.93141578,0.18614153,-0.18614153,0.02362155,-0.02362155,0.00666942,-0.00666942,0.09965477,-0.09965477,0.13073869,-0.13073869,0.51247869,-0.51247869,0.05745064,-0.05745064,0.19297924,-0.19297924
0.51925963,0.90182536,-0.90182535,0.17690358,-0.17690357,0.02252714,-0.02252714,0.00594246,-0.00594246,0.09400013,-0.09400013,0.13039547,-0.13039547,0.49827202,-0.49827202,0.05400606,-0.05400606,0.19045207,-0.19045207
0.52526263,0.87873410,-0.87873410,0.16968623,-0.16968623,0.02163202,-0.02163202,0.00527519,-0.00527519,0.08900944,-0.08900944,0.13093453,-0.13093453,0.48759721,-0.48759720,0.05089131,-0.05089131,0.18916244,-0.18916244
0.53126563,0.86170022,-0.86170022,0.16437128,-0.16437128,0.02091311,-0.02091311,0.00466741,-0.00466741,0.08471438,-0.08471438,0.13225217,-0.13225216,0.48017365,-0.48017365,0.04809909,-0.04809909,0.18899057,-0.18899057
0.53726863,0.85028698,-0.85028697,0.16083846,-0.16083845,0.02034838,-0.02034838,0.00411784,-0.00411784,0.08114216,-0.08114216,0.13424926,-0.13424926,0.47572480,-0.47572480,0.04562049,-0.04562049,0.18982098,-0.18982098
0.54327164,0.84407864,-0.84407864,0.15896929,-0.15896929,0.01991757,-0.01991757,0.00362430,-0.00362430,0.07831525,-0.07831525,0.13683314,-0.13683313,0.47398773,-0.47398773,0.04344586,-0.04344586,0.19154619,-0.19154619
0.54927464,0.84269161,-0.84269161,0.15864985,-0.15864985,0.01960270,-0.01960270,0.00318390,-0.00318390,0.07625101,-0.07625101,0.13991850,-0.13991850,0.47472007,-0.47472007,0.04156563,-0.04156563,0.19406918,-0.19406918
0.55527764,0.84578057,-0.84578057,0.15977234,-0.15977234,0.01938850,-0.01938850,0.00279323,-0.00279323,0.07496095,-0.07496095,0.14342772,-0.14342771,0.47770409,-0.47770409,0.03997086,-0.03997086,0.19730482,-0.19730482
0.56128064,0.85303967,-0.85303967,0.16223557,-0.16223557,0.01926254,-0.01926254,0.00244854,-0.00244854,0.07444998,-0.07444998,0.14729033,-0.14729033,0.48274797,-0.48274797,0.03865355,-0.03865355,0.20117987,-0.20117987
0.56728364,0.86419902,-0.86419902,0.16594441,-0.16594441,0.01921524,-0.01921524,0.00214590,-0.00214590,0.07471543,-0.07471543,0.15144197,-0.15144197,0.48968431,-0.48968431,0.03760677,-0.03760677,0.20563209,-0.20563209
0.57328664,0.87901728,-0.87901728,0.17080839,-0.17080839,0.01923973,-0.01923973,0.00188136,-0.00188136,0.07574614,-0.07574614,0.15582286,-0.15582285,0.49836636,-0.49836637,0.03682449,-0.03682449,0.21060828,-0.21060828
0.57928964,0.89727097,-0.89727098,0.17673962,-0.17673962,0.01933155,-0.01933155,0.00165110,-0.00165110,0.07752146,-0.07752146,0.16037589,-0.16037589,0.50866228,-0.50866228,0.03630132,-0.03630132,0.21606165,-0.21606165
0.58529265,0.91874170,-0.91874171,0.18365037,-0.18365037,0.01948825,-0.01948825,0.00145150,-0.00145150,0.08001040,-0.08001040,0.16504476,-0.16504476,0.52044805,-0.52044805,0.03603203,-0.03603203,0.22194863,-0.22194864
