energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Li_s_up,S_s_up,S_p_up
-0.16508254,4.86067309,0.02338157,0.59653323,0.46693988,2.63183366,0.19054996,0.27387372,1.50650322
-0.15907954,4.92493710,0.02409995,0.60473924,0.47397292,2.66695188,0.18419402,0.27564270,1.52689766
-0.15307654,4.98201115,0.02476872,0.61233661,0.48045541,2.69809045,0.17788110,0.27694273,1.54526146
-0.14707354,5.03022849,0.02537039,0.61920663,0.48617937,2.72423909,0.17161662,0.27771379,1.56100784
-0.14107054,5.06813789,0.02588837,0.62526865,0.49094871,2.74451090,0.16540079,0.27790478,1.57359302
-0.13506753,5.09454355,0.02630755,0.63048284,0.49458411,2.75816714,0.15923042,0.27747576,1.58252743
-0.12906453,5.10853717,0.02661478,0.63485155,0.49692743,2.76463741,0.15310054,0.27639983,1.58738568
-0.12306153,5.10952098,0.02679920,0.63841934,0.49784548,2.76353441,0.14700600,0.27466449,1.58781495
-0.11705853,5.09722090,0.02685263,0.64127137,0.49723311,2.75466281,0.14094282,0.27227236,1.58354157
-0.11105553,5.07168949,0.02676972,0.64353046,0.49501541,2.73802212,0.13490931,0.26924143,1.57437567
-0.10505253,5.03329864,0.02654812,0.64535255,0.49114914,2.71380344,0.12890684,0.26560454,1.56021380
-0.09904952,4.98272248,0.02618848,0.64692076,0.48562323,2.68238038,0.12294034,0.26140838,1.54103967
-0.09304652,4.92091106,0.02569432,0.64843824,0.47845849,2.64429452,0.11701846,0.25671190,1.51692295
-0.08704352,4.84905596,0.02507195,0.65011969,0.46970649,2.60023614,0.11115346,0.25158426,1.48801646
-0.08104052,4.76854910,0.02433011,0.65218209,0.45944769,2.55102072,0.10536079,0.24610242,1.45455186
-0.07503752,4.68093618,0.02347973,0.65483464,0.44778900,2.49756242,0.09965857,0.24034838,1.41683403
-0.06903452,4.58786648,0.02253352,0.65826839,0.43486069,2.44084512,0.09406681,0.23440629,1.37523440
-0.06303152,4.49104070,0.02150559,0.66264592,0.42081290,2.38189237,0.08860660,0.22835954,1.33018335
-0.05702851,4.39215873,0.02041098,0.66809133,0.40581179,2.32173705,0.08329926,0.22228786,1.28216187
-0.05102551,4.29286905,0.01926532,0.67468130,0.39003548,2.26139183,0.07816546,0.21626466,1.23169272
-0.04502251,4.19472166,0.01808436,0.68243730,0.37366987,2.20182147,0.07322451,0.21035461,1.17933113
-0.03901951,4.09912606,0.01688364,0.69131976,0.35690444,2.14391785,0.06849359,0.20461166,1.12565523
-0.03301651,4.00731595,0.01567814,0.70122428,0.33992820,2.08847859,0.06398727,0.19907753,1.07125648
-0.02701351,3.92032184,0.01448200,0.71198048,0.32292586,2.03618995,0.05971710,0.19378071,1.01673006
-0.02101051,3.83895275,0.01330829,0.72335353,0.30607431,1.98761468,0.05569130,0.18873605,0.96266573
-0.01500750,3.76378776,0.01216888,0.73504867,0.28953959,1.94318528,0.05191479,0.18394493,0.90963908
-0.00900450,3.69517781,0.01107427,0.74671850,0.27347433,1.90320276,0.04838918,0.17939603,0.85820371
-0.00300150,3.63325795,0.01003360,0.75797307,0.25801585,1.86784132,0.04511301,0.17506659,0.80888443
0.00300150,3.57796967,0.00905462,0.76839237,0.24328484,1.83715838,0.04208211,0.17092421,0.76217177
0.00900450,3.52909252,0.00814374,0.77754075,0.22938476,1.81111009,0.03929006,0.16692905,0.71851816
0.01500750,3.48628408,0.00730613,0.78498280,0.21640198,1.78957138,0.03672868,0.16303625,0.67833575
0.02101051,3.44912653,0.00654585,0.79029986,0.20440651,1.77236005,0.03438864,0.15919868,0.64199630
0.02701351,3.41717818,0.00586596,0.79310660,0.19345341,1.75926388,0.03226010,0.15536964,0.60983287
0.03301651,3.39002763,0.00526872,0.79306675,0.18358470,1.75006957,0.03033325,0.15150556,0.58214348
0.03901951,3.36734828,0.00475570,0.78990739,0.17483178,1.74459250,0.02859893,0.14756852,0.55919639
0.04502251,3.34895053,0.00432797,0.78343090,0.16721807,1.74270562,0.02704914,0.14352849,0.54123680
0.05102551,3.33482921,0.00398623,0.77352432,0.16076185,1.74436646,0.02567747,0.13936516,0.52849445
0.05702851,3.32520361,0.00373093,0.76016528,0.15547911,1.74964052,0.02447945,0.13506936,0.52119161
0.06303152,3.32054774,0.00356235,0.74342455,0.15138617,1.75871991,0.02345274,0.13064388,0.51955083
0.06903452,3.32160868,0.00348066,0.72346490,0.14850199,1.77193584,0.02259724,0.12610384,0.52380171
0.07503752,3.32941134,0.00348596,0.70053640,0.14684990,1.78976398,0.02191500,0.12147642,0.53418603
0.08104052,3.34524817,0.00357823,0.67496838,0.14645877,1.81282171,0.02141007,0.11680014,0.55096045
0.08704352,3.37065314,0.00375732,0.64715850,0.14736332,1.84185675,0.02108815,0.11212353,0.57439626
0.09304652,3.40735988,0.00402280,0.61755939,0.14960359,1.87772685,0.02095610,0.10750351,0.60477556
0.09904952,3.45724434,0.00437390,0.58666346,0.15322357,1.92137062,0.02102145,0.10300328,0.64238360
0.10505253,3.52225329,0.00480932,0.55498671,0.15826883,1.97377000,0.02129167,0.09869007,0.68749710
0.11105553,3.60432054,0.00532711,0.52305201,0.16478341,2.03590534,0.02177349,0.09463262,0.74036862
0.11705853,3.70527344,0.00592444,0.49137272,0.17280593,2.10870431,0.02247215,0.09089863,0.80120742
0.12306153,3.82673301,0.00659749,0.46043728,0.18236510,2.19298653,0.02339064,0.08755226,0.87015737
0.12906453,3.97001137,0.00734128,0.43069517,0.19347492,2.28940580,0.02452896,0.08465167,0.94727289
0.13506753,4.13601085,0.00814951,0.40254488,0.20612969,2.39839269,0.02588349,0.08224686,1.03249397
0.14107054,4.32512933,0.00901453,0.37632412,0.22029916,2.52009975,0.02744642,0.08037763,1.12562175
0.14707354,4.53717637,0.00992722,0.35230259,0.23592409,2.65435240,0.02920530,0.07907199,1.22629598
0.15307654,4.77130495,0.01087709,0.33067732,0.25291257,2.80060812,0.03114280,0.07834491,1.33397607
0.15907954,5.02596294,0.01185224,0.31157069,0.27113726,2.95792651,0.03323653,0.07819739,1.44792719
0.16508254,5.29886804,0.01283960,0.29503090,0.29043387,3.12495269,0.03545919,0.07861603,1.56721274
0.17108554,5.58700929,0.01382504,0.28103482,0.31060117,3.29991576,0.03777882,0.07957304,1.69069454
0.17708854,5.88667699,0.01479367,0.26949297,0.33140241,3.48064372,0.04015924,0.08102662,1.81704156
0.18309155,6.19352185,0.01573013,0.26025617,0.35256860,3.66459547,0.04256077,0.08292179,1.94474762
0.18909455,6.50264287,0.01661894,0.25312373,0.37380326,3.84890974,0.04494097,0.08519161,2.07215818
0.19509755,6.80870209,0.01744489,0.24785270,0.39478883,4.03046988,0.04725569,0.08775875,2.19750576
0.20110055,7.10606283,0.01819341,0.24416781,0.41519439,4.20598295,0.04946008,0.09053744,2.31895310
0.20710355,7.38894696,0.01885099,0.24177186,0.43468451,4.37207026,0.05150982,0.09343557,2.43464246
0.21310655,7.65160542,0.01940555,0.24035600,0.45292887,4.52536628,0.05336225,0.09635712,2.54274945
0.21910955,7.88849546,0.01984679,0.23960989,0.46961217,4.66262196,0.05497757,0.09920465,2.64153904
0.22511256,8.09445732,0.02016648,0.23923116,0.48444405,4.78080846,0.05631998,0.10188192,2.72942129
0.23111556,8.26488297,0.02035870,0.23893408,0.49716849,4.87721658,0.05735868,0.10429647,2.80500446
0.23711856,8.39586962,0.02042002,0.23845716,0.50757221,4.94954800,0.05806879,0.10636206,2.86714279
0.24312156,8.48435123,0.02034954,0.23756955,0.51549174,4.99599389,0.05843200,0.10800107,2.91497679
0.24912456,8.52820217,0.02014898,0.23607607,0.52081881,5.01529769,0.05843714,0.10914648,2.94796401
0.25512756,8.52630848,0.01982251,0.23382079,0.52350380,5.00679906,0.05808041,0.10974368,2.96589871
0.26113057,8.47860357,0.01937668,0.23068915,0.52355704,4.97045714,0.05736545,0.10975179,2.96891958
0.26713357,8.38606697,0.01882014,0.22660860,0.52104799,4.90685209,0.05630316,0.10914459,2.95750497
0.27313657,8.25068644,0.01816336,0.22154788,0.51610231,4.81716503,0.05491127,0.10791102,2.93245601
0.27913957,8.07538557,0.01741836,0.21551492,0.50889698,4.70313729,0.05321374,0.10605512,2.89486842
0.28514257,7.86392041,0.01659827,0.20855366,0.49965379,4.56701119,0.05123995,0.10359556,2.84609452
0.29114557,7.62075032,0.01571700,0.20073985,0.48863146,4.41145500,0.04902378,0.10056468,2.78769726
0.29714857,7.35088903,0.01478884,0.19217614,0.47611687,4.23947561,0.04660253,0.09700717,2.72139866
0.30315158,7.05974286,0.01382806,0.18298652,0.46241582,4.05432296,0.04401588,0.09297834,2.64902495
0.30915458,6.75294308,0.01284863,0.17331058,0.44784372,3.85939023,0.04130467,0.08854217,2.57245119
0.31515758,6.43617972,0.01186383,0.16329756,0.43271662,3.65811410,0.03850988,0.08376914,2.49354746
0.32116058,6.11504322,0.01088604,0.15310067,0.41734304,3.45387890,0.03567157,0.07873392,2.41412919
0.32716358,5.79487990,0.00992646,0.14287161,0.40201681,3.24992837,0.03282788,0.07351316,2.33591310
0.33316658,5.48066593,0.00899499,0.13275575,0.38701115,3.04928788,0.03001431,0.06818321,2.26048037
0.33916958,5.17690344,0.00810012,0.12288788,0.37257409,2.85469932,0.02726293,0.06281811,2.18924777
0.34517259,4.88754085,0.00724882,0.11338874,0.35892538,2.66857046,0.02460198,0.05748775,2.12344717
0.35117559,4.61591824,0.00644656,0.10436240,0.34625459,2.49293921,0.02205541,0.05225629,2.06411323
0.35717859,4.36473752,0.00569737,0.09589447,0.33472053,2.32945301,0.01964279,0.04718095,2.01207858
0.36318159,4.13605558,0.00500385,0.08805119,0.32445159,2.17936260,0.01737919,0.04231113,1.96797570
0.36918459,3.93129805,0.00436735,0.08087931,0.31554683,2.04352891,0.01527537,0.03768782,1.93224404
0.37518759,3.75129055,0.00378802,0.07440675,0.30807754,1.92244136,0.01333794,0.03334341,1.90514112
0.38119060,3.59630377,0.00326504,0.06864382,0.30208911,1.81624562,0.01156974,0.02930179,1.88675611
0.38719360,3.46610865,0.00279669,0.06358512,0.29760286,1.72477859,0.00997020,0.02557875,1.87702474
0.39319660,3.36003804,0.00238058,0.05921180,0.29461770,1.64760843,0.00853587,0.02218258,1.87574403
0.39919960,3.27705160,0.00201376,0.05549417,0.29311157,1.58407746,0.00726086,0.01911490,1.88258645
0.40520260,3.21580081,0.00169291,0.05239451,0.29304255,1.53334609,0.00613737,0.01637162,1.89711247
0.41120560,3.17469208,0.00141443,0.04987004,0.29434962,1.49443600,0.00515617,0.01394401,1.91878156
0.41720860,3.15194605,0.00117460,0.04787585,0.29695327,1.46627133,0.00430711,0.01181973,1.94696157
0.42321161,3.14565209,0.00096970,0.04636784,0.30075601,1.44771671,0.00357950,0.00998404,1.98093688
0.42921461,3.15381758,0.00079604,0.04530541,0.30564291,1.43761157,0.00296255,0.00842079,2.01991588
0.43521761,3.17441184,0.00065011,0.04465410,0.31148253,1.43480026,0.00244571,0.00711348,2.06303848
0.44122061,3.20540515,0.00052859,0.04438784,0.31812814,1.43815786,0.00201890,0.00604614,2.10938437
0.44722361,3.24480350,0.00042840,0.04449106,0.32541974,1.44661179,0.00167283,0.00520424,2.15798288
0.45322661,3.29067969,0.00034675,0.04496034,0.33318663,1.45915943,0.00139910,0.00457534,2.20782487
0.45922961,3.34120160,0.00028114,0.04580584,0.34125091,1.47488212,0.00119039,0.00414967,2.25787720
0.46523262,3.39465815,0.00022937,0.04705227,0.34943165,1.49295589,0.00104049,0.00392068,2.30709984
0.47123562,3.44948320,0.00018954,0.04873948,0.35754980,1.51265934,0.00094440,0.00388528,2.35446561
0.47723862,3.50427776,0.00016002,0.05092264,0.36543363,1.53337889,0.00089829,0.00404408,2.39898206
0.48324162,3.55783002,0.00013948,0.05367193,0.37292442,1.55461181,0.00089950,0.00440149,2.43971489
0.48924462,3.60913291,0.00012684,0.05707178,0.37988225,1.57596712,0.00094644,0.00496558,2.47581192
0.49524762,3.65739854,0.00012123,0.06121951,0.38619145,1.59716440,0.00103856,0.00574792,2.50652665
0.50125063,3.70206849,0.00012202,0.06622351,0.39176547,1.61803072,0.00117620,0.00676317,2.53124017
0.50725363,3.74281924,0.00012873,0.07220084,0.39655083,1.63849541,0.00136045,0.00802865,2.54948023
0.51325663,3.77956176,0.00014106,0.07927423,0.40052983,1.65858285,0.00159301,0.00956360,2.56093639
0.51925963,3.81243455,0.00015884,0.08756861,0.40372183,1.67840312,0.00187601,0.01138846,2.56547027
0.52526263,3.84178965,0.00018199,0.09720709,0.40618292,1.69814054,0.00221181,0.01352390,2.56312013
0.53126563,3.86817143,0.00021054,0.10830655,0.40800398,1.71804024,0.00260275,0.01598983,2.55409942
0.53726863,3.89228841,0.00024455,0.12097292,0.40930699,1.73839294,0.00305100,0.01880419,2.53878893
0.54327164,3.91497871,0.00028414,0.13529628,0.41023990,1.75951821,0.00355827,0.02198182,2.51772308
0.54927464,3.93717027,0.00032946,0.15134598,0.41097016,1.78174673,0.00412559,0.02553321,2.49157046
0.55527764,3.95983717,0.00038065,0.16916597,0.41167721,1.80540214,0.00475311,0.02946325,2.46110971
0.56128064,3.98395399,0.00043789,0.18877056,0.41254445,1.83078311,0.00543984,0.03377020,2.42720168
0.56728364,4.01045015,0.00050133,0.21014090,0.41375080,1.85814637,0.00618352,0.03844460,2.39075909
0.57328664,4.04016631,0.00057115,0.23322236,0.41546264,1.88769160,0.00698043,0.04346852,2.35271504
0.57928964,4.07381513,0.00064758,0.25792307,0.41782628,1.91954880,0.00782530,0.04881501,2.31399166
0.58529265,4.11194815,0.00073090,0.28411386,0.42096153,1.95376894,0.00871125,0.05444786,2.27547037
0.59129565,4.15493069,0.00082149,0.31162959,0.42495663,1.99031837,0.00962980,0.06032168,2.23796473
0.59729865,4.20292580,0.00091991,0.34027215,0.42986480,2.02907739,0.01057095,0.06638246,2.20219694
0.60330165,4.25588826,0.00102696,0.36981497,0.43570269,2.06984313,0.01152329,0.07256838,2.16877883
0.60930465,4.31356866,0.00114380,0.40000903,0.44245065,2.11233662,0.01247426,0.07881114,2.13819770
0.61530765,4.37552717,0.00127204,0.43059011,0.45005485,2.15621374,0.01341039,0.08503756,2.11080727
0.62131066,4.44115621,0.00141390,0.46128709,0.45843118,2.20107931,0.01431763,0.09117154,2.08682388
0.62731366,4.50971027,0.00157237,0.49183088,0.46747051,2.24650377,0.01518175,0.09713623,2.06632732
0.63331666,4.58034115,0.00175141,0.52196358,0.47704514,2.29204105,0.01598872,0.10285636,2.04926623
0.63931966,4.65213644,0.00195612,0.55144740,0.48701603,2.33724703,0.01672515,0.10826063,2.03546713
0.64532266,4.72415882,0.00219304,0.58007282,0.49724024,2.38169701,0.01737872,0.11328397,2.02464660
0.65132566,4.79548397,0.00247032,0.60766561,0.50757846,2.42500147,0.01793854,0.11786974,2.01642575
0.65732866,4.86523494,0.00279802,0.63409222,0.51790187,2.46681906,0.01839554,0.12197154,2.01034622
0.66333167,4.93261117,0.00318834,0.65926321,0.52809821,2.50686597,0.01874275,0.12555465,2.00588720
0.66933467,4.99691094,0.00365590,0.68313453,0.53807667,2.54492146,0.01897552,0.12859709,2.00248261
0.67533767,5.05754613,0.00421790,0.70570647,0.54777135,2.58082914,0.01909165,0.13109008,1.99953809
0.68134067,5.11404940,0.00489437,0.72702035,0.55714323,2.61449419,0.01909148,0.13303798,1.99644745
0.68734367,5.16607365,0.00570825,0.74715303,0.56618048,2.64587686,0.01897780,0.13445775,1.99260807
0.69334667,5.21338476,0.00668544,0.76620966,0.57489732,2.67498296,0.01875572,0.13537780,1.98743527
0.69934967,5.25584859,0.00785475,0.78431490,0.58333138,2.70185211,0.01843249,0.13583653,1.98037540
0.70535268,5.29341382,0.00924770,0.80160319,0.59153997,2.72654460,0.01801717,0.13588034,1.97091762
0.71135568,5.32609195,0.01089819,0.81820853,0.59959520,2.74912803,0.01752032,0.13556153,1.95860428
0.71735868,5.35393628,0.01284198,0.83425439,0.60757860,2.76966445,0.01695363,0.13493595,1.94303991
0.72336168,5.37702117,0.01511601,0.84984422,0.61557511,2.78819897,0.01632946,0.13406065,1.92389876
0.72936468,5.39542287,0.01775744,0.86505308,0.62366718,2.80475038,0.01566053,0.13299159,1.90093077
0.73536768,5.40920286,0.02080260,0.87992078,0.63192873,2.81930431,0.01495947,0.13178153,1.87396604
0.74137069,5.41839444,0.02428566,0.89444681,0.64041973,2.83180905,0.01423849,0.13047817,1.84291755
0.74737369,5.42299258,0.02823711,0.90858736,0.64918108,2.84217402,0.01350909,0.12912267,1.80778210
0.75337669,5.42294742,0.03268216,0.92225444,0.65823043,2.85027074,0.01278178,0.12774846,1.76863949
0.75937969,5.41816080,0.03763896,0.93531701,0.66755861,2.85593588,0.01206591,0.12638054,1.72564972
0.76538269,5.40848573,0.04311686,0.94760427,0.67712712,2.85897587,0.01136954,0.12503517,1.67904840
0.77138569,5.39372814,0.04911463,0.95891053,0.68686649,2.85917275,0.01069939,0.12371986,1.62914034
0.77738869,5.37365057,0.05561882,0.96900180,0.69667573,2.85629059,0.01006078,0.12243389,1.57629147
0.78339170,5.34797742,0.06260242,0.97762345,0.70642269,2.85008218,0.00945773,0.12116894,1.52091938
0.78939470,5.31640154,0.07002366,0.98450894,0.71594562,2.84029572,0.00889303,0.11991016,1.46348271
0.79539770,5.27859202,0.07782541,0.98938904,0.72505561,2.82668131,0.00836836,0.11863736,1.40446980
0.80140070,5.23420336,0.08593488,0.99200142,0.73354021,2.80899719,0.00788445,0.11732631,1.34438693
0.80740370,5.18288610,0.09426408,0.99210029,0.74116796,2.78701591,0.00744127,0.11595023,1.28374664
0.81340670,5.12429910,0.10271071,0.98946573,0.74769390,2.76053040,0.00703820,0.11448125,1.22305644
0.81940970,5.05812374,0.11115981,0.98391265,0.75286597,2.72936035,0.00667423,0.11289188,1.16280847
0.82541271,4.98408003,0.11948601,0.97529904,0.75643212,2.69335885,0.00634818,0.11115644,1.10347013
0.83141571,4.90194448,0.12755634,0.96353341,0.75814795,2.65241953,0.00605888,0.10925244,1.04547629
0.83741871,4.81156956,0.13523359,0.94858125,0.75778477,2.60648404,0.00580539,0.10716176,0.98922288
0.84342171,4.71290402,0.14238005,0.93047024,0.75513767,2.55554996,0.00558716,0.10487186,0.93506221
0.84942471,4.60601328,0.14886158,0.90929435,0.75003338,2.49967861,0.00540422,0.10237663,0.88329982
0.85542771,4.49109899,0.15455168,0.88521634,0.74233761,2.43900250,0.00525738,0.09967727,0.83419286
0.86143072,4.36851635,0.15933562,0.85846894,0.73196149,2.37373196,0.00514837,0.09678283,0.78794974
0.86743372,4.23878826,0.16311423,0.82935435,0.71886680,2.30416025,0.00508000,0.09371064,0.74473094
0.87343672,4.10261485,0.16580729,0.79824215,0.70306979,2.23066675,0.00505624,0.09048647,0.70465065
0.87943972,3.96087755,0.16735640,0.76556559,0.68464315,2.15371753,0.00508240,0.08714455,0.66777907
0.88544272,3.81463677,0.16772698,0.73181629,0.66371625,2.07386319,0.00516513,0.08372725,0.63414516
0.89144572,3.66512280,0.16690962,0.69753738,0.64047332,1.99173332,0.00531249,0.08028468,0.60373964
0.89744872,3.51371969,0.16492039,0.66331525,0.61514974,1.90802793,0.00553392,0.07687394,0.57651807
0.90345173,3.36194252,0.16180034,0.62976998,0.58802646,1.82350556,0.00584015,0.07355825,0.55240405
0.90945473,3.21140854,0.15761407,0.59754474,0.55942288,1.73896872,0.00624311,0.07040580,0.53129235
0.91545773,3.06380317,0.15244749,0.56729415,0.52968830,1.65524701,0.00675569,0.06748854,0.51305212
0.92146073,2.92084219,0.14640487,0.53967208,0.49919246,1.57317846,0.00739148,0.06488064,0.49753007
0.92746373,2.78423133,0.13960537,0.51531884,0.46831542,1.49359004,0.00816442,0.06265696,0.48455379
0.93346673,2.65562485,0.13217910,0.49484818,0.43743731,1.41727792,0.00908834,0.06089131,0.47393512
0.93946973,2.53658456,0.12426302,0.47883412,0.40692833,1.34498839,0.01017652,0.05965467,0.46547370
0.94547274,2.42854056,0.11599676,0.46779803,0.37713927,1.27740003,0.01144105,0.05901333,0.45896058
0.95147574,2.33275493,0.10751862,0.46219594,0.34839310,1.21510780,0.01289230,0.05902698,0.45418197
0.95747874,2.25028949,0.09896180,0.46240641,0.32097776,1.15860957,0.01453822,0.05974692,0.45092289
0.96348174,2.18197808,0.09045114,0.46871918,0.29514031,1.10829531,0.01638369,0.06121419,0.44897073
0.96948474,2.12840421,0.08210030,0.48132469,0.27108277,1.06443924,0.01842991,0.06345787,0.44811856
0.97548774,2.08988412,0.07400967,0.50030489,0.24895949,1.02719493,0.02067379,0.06649353,0.44816800
0.98149075,2.06645565,0.06626477,0.52562549,0.22887610,0.99659323,0.02310745,0.07032184,0.44893153
0.98749375,2.05787265,0.05893541,0.55712993,0.21089002,0.97254306,0.02571779,0.07492747,0.45023419
0.99349675,2.06360513,0.05207542,0.59453552,0.19501224,0.95483461,0.02848622,0.08027821,0.45191447
0.99949975,2.08284496,0.04572296,0.63743185,0.18121038,0.94314481,0.03138861,0.08632459,0.45382445
1.00550275,2.11451690,0.03990127,0.68528204,0.16941258,0.93704493,0.03439530,0.09299974,0.45582927
1.01150575,2.15729503,0.03461990,0.73742687,0.15951226,0.93600988,0.03747143,0.10021982,0.45780583
1.01750875,2.20962445,0.02987617,0.79309216,0.15137333,0.93942910,0.04057746,0.10788487,0.45964102
1.02351176,2.26974799,0.02565688,0.85139954,0.14483577,0.94661896,0.04366984,0.11588021,0.46122967
1.02951476,2.33573793,0.02194012,0.91138056,0.13972134,0.95683631,0.04670194,0.12407829,0.46247232
1.03551776,2.40553235,0.01869706,0.97199411,0.13583921,0.96929319,0.04962515,0.13234107,0.46327310
1.04152076,2.47697580,0.01589381,1.03214694,0.13299147,0.98317257,0.05239007,0.14052285,0.46353800
1.04752376,2.54786358,0.01349304,1.09071681,0.13097831,0.99764473,0.05494789,0.14847346,0.46317363
1.05352676,2.61598893,0.01145550,1.14657774,0.12960285,1.01188429,0.05725174,0.15604178,0.46208672
1.05952976,2.67919210,0.00974141,1.19862668,0.12867546,1.02508749,0.05925807,0.16307947,0.46018434
1.06553277,2.73541008,0.00831149,1.24581077,0.12801756,1.03648935,0.06092802,0.16944478,0.45737504
1.07153577,2.78272546,0.00712799,1.28715425,0.12746492,1.04538034,0.06222857,0.17500628,0.45357067
1.07753877,2.81941310,0.00615530,1.32178412,0.12687033,1.05112214,0.06313363,0.17964647,0.44868903
1.08354177,2.84398276,0.00536053,1.34895341,0.12610566,1.05316191,0.06362490,0.18326501,0.44265692
1.08954477,2.85521628,0.00471382,1.36806144,0.12506335,1.05104462,0.06369240,0.18578152,0.43541357
1.09554777,2.85219765,0.00418855,1.37866984,0.12365728,1.04442302,0.06333486,0.18713781,0.42691412
1.10155078,2.83433492,0.00376134,1.38051405,0.12182306,1.03306472,0.06255969,0.18729949,0.41713295
1.10755378,2.80137273,0.00341209,1.37350952,0.11951775,1.01685618,0.06138283,0.18625674,0.40606653
1.11355678,2.75339498,0.00312375,1.35775237,0.11671914,0.99580332,0.05982816,0.18402448,0.39373564
1.11955978,2.69081734,0.00288221,1.33351463,0.11342441,0.97002866,0.05792681,0.18064158,0.38018677
1.12556278,2.61436993,0.00267604,1.30123406,0.10964857,0.93976515,0.05571620,0.17616952,0.36549250
1.13156578,2.52507067,0.00249621,1.26149897,0.10542236,0.90534679,0.05323899,0.17069024,0.34975089
1.13756878,2.42419055,0.00233591,1.21502891,0.10079006,0.86719648,0.05054183,0.16430345,0.33308380
1.14357179,2.31321211,0.00219022,1.16265169,0.09580702,0.82581159,0.04767423,0.15712349,0.31563426
1.14957479,2.19378296,0.00205594,1.10527801,0.09053712,0.78174778,0.04468732,0.14927582,0.29756296
1.15557779,2.06766616,0.00193135,1.04387445,0.08505028,0.73560175,0.04163278,0.14089331,0.27904407
1.16158079,1.93668953,0.00181606,0.97943611,0.07941994,0.68799365,0.03856184,0.13211254,0.26026057
1.16758379,1.80269584,0.00171083,0.91295976,0.07372086,0.63954978,0.03552451,0.12307017,0.24139942
1.17358679,1.66749574,0.00161757,0.84541855,0.06802702,0.59088629,0.03256898,0.11389950,0.22264653
1.17958979,1.53282516,0.00153917,0.77773914,0.06240986,0.54259439,0.02974131,0.10472742,0.20418216
1.18559280,1.40030847,0.00147961,0.71078184,0.05693691,0.49522764,0.02708528,0.09567181,0.18617662
1.19159580,1.27142849,0.00144391,0.64532444,0.05167070,0.44929160,0.02464255,0.08683941,0.16878653
1.19759880,1.14750406,0.00143829,0.58204989,0.04666812,0.40523612,0.02245301,0.07832427,0.15215194
1.20360180,1.02967536,0.00147025,0.52153807,0.04198009,0.36345043,0.02055535,0.07020672,0.13639410
1.20960480,0.91889696,0.00154876,0.46426154,0.03765165,0.32426082,0.01898780,0.06255294,0.12161421
1.21560780,0.81593819,0.00168446,0.41058511,0.03372234,0.28793098,0.01778893,0.05541502,0.10789291
1.22161081,0.72138998,0.00188986,0.36076880,0.03022684,0.25466458,0.01699853,0.04883146,0.09529059
1.22761381,0.63567733,0.00217960,0.31497376,0.02719587,0.22460979,0.01665856,0.04282809,0.08384840
1.23361681,0.55907620,0.00257065,0.27327065,0.02465719,0.19786536,0.01681387,0.03741928,0.07358984
1.23961981,0.49173351,0.00308258,0.23564976,0.02263672,0.17448776,0.01751291,0.03260939,0.06452275
1.24562281,0.43368910,0.00373765,0.20203242,0.02115966,0.15449900,0.01880816,0.02839431,0.05664169
1.25162581,0.38489820,0.00456105,0.17228306,0.02025155,0.13789453,0.02075630,0.02476310,0.04993032
1.25762881,0.34525334,0.00558085,0.14622135,0.01993919,0.12465096,0.02341800,0.02169956,0.04436395
1.26363182,0.31460467,0.00682804,0.12363404,0.02025137,0.11473309,0.02685736,0.01918372,0.03991183
1.26963482,0.29277765,0.00833633,0.10428599,0.02121938,0.10810000,0.03114089,0.01719316,0.03653932
1.27563782,0.27958764,0.01014187,0.08793025,0.02287718,0.10470991,0.03633608,0.01570415,0.03420964
1.28164082,0.27485067,0.01228282,0.07431678,0.02526131,0.10452369,0.04250943,0.01469256,0.03288533
1.28764382,0.27839043,0.01479877,0.06319986,0.02841040,0.10750681,0.04972419,0.01413451,0.03252926
1.29364682,0.29004122,0.01772999,0.05434395,0.03236443,0.11362996,0.05803758,0.01400678,0.03310522
1.29964982,0.30964715,0.02111654,0.04752820,0.03716359,0.12286808,0.06749784,0.01428702,0.03457819
1.30565283,0.33705806,0.02499724,0.04254950,0.04284699,0.13519828,0.07814096,0.01495371,0.03691416
1.31165583,0.37212258,0.02940853,0.03922427,0.04945104,0.15059669,0.08998751,0.01598596,0.04007978
1.31765883,0.41467916,0.03438326,0.03738919,0.05700778,0.16903447,0.10303935,0.01736318,0.04404174
1.32366183,0.46454585,0.03994948,0.03690085,0.06554317,0.19047353,0.11727682,0.01906464,0.04876612
1.32966483,0.52150966,0.04612923,0.03763470,0.07507539,0.21486200,0.13265615,0.02106903,0.05421765
1.33566783,0.58531655,0.05293742,0.03948333,0.08561340,0.24213008,0.14910763,0.02335397,0.06035912
1.34167084,0.65566276,0.06038089,0.04235432,0.09715569,0.27218649,0.16653449,0.02589561,0.06715101
1.34767384,0.73218839,0.06845767,0.04616779,0.10968951,0.30491583,0.18481268,0.02866835,0.07455128
1.35367684,0.81447389,0.07715652,0.05085380,0.12319051,0.34017723,0.20379170,0.03164462,0.08251559
1.35967984,0.90204002,0.08645683,0.05634972,0.13762300,0.37780439,0.22329656,0.03479493,0.09099783
1.36568284,0.99435145,0.09632882,0.06259770,0.15294072,0.41760721,0.24313078,0.03808803,0.09995109
1.37168584,1.09082431,0.10673418,0.06954230,0.16908828,0.45937508,0.26308058,0.04149128,0.10932893
