energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
2.98649325,0.97073558,0.04191817,0.04364249,0.36130582,0.22295854,0.35186885,0.53062848,0.01223445,0.11428736
2.99249625,1.02877127,0.04639516,0.04374086,0.38242459,0.23850757,0.38328288,0.55197611,0.01381001,0.12620704
2.99849925,1.08897345,0.05115143,0.04415208,0.40362187,0.25570809,0.41618716,0.57239266,0.01552633,0.13892513
3.00450225,1.15073971,0.05615677,0.04484208,0.42458255,0.27437245,0.45025794,0.59167865,0.01737989,0.15234519
3.01050525,1.21348271,0.06137633,0.04577946,0.44499355,0.29429583,0.48514162,0.60969654,0.01936605,0.16635230
3.01650825,1.27663982,0.06677071,0.04693582,0.46455029,0.31525742,0.52045665,0.62637717,0.02147918,0.18081374
3.02251126,1.33968234,0.07229614,0.04828583,0.48296296,0.33702200,0.55579701,0.64172426,0.02371288,0.19558020
3.02851426,1.40212432,0.07790489,0.04980712,0.49996244,0.35934235,0.59073719,0.65581675,0.02606023,0.21048794
3.03451726,1.46353065,0.08354583,0.05147995,0.51530563,0.38196227,0.62483870,0.66880890,0.02851416,0.22536152
3.04052026,1.52352424,0.08916518,0.05328681,0.52878013,0.40462030,0.65765792,0.68092782,0.03106781,0.24001744
3.04652326,1.58179219,0.09470747,0.05521177,0.54020823,0.42705411,0.68875512,0.69246868,0.03371494,0.25426817
3.05252626,1.63809051,0.10011652,0.05723995,0.54944997,0.44900539,0.71770432,0.70378735,0.03645034,0.26792687
3.05852926,1.69224743,0.10533663,0.05935679,0.55640534,0.47022525,0.74410369,0.71529079,0.03927020,0.28081230
3.06453227,1.74416489,0.11031379,0.06154754,0.56101559,0.49047972,0.76758604,0.72742535,0.04217238,0.29275390
3.07053527,1.79381813,0.11499687,0.06379674,0.56326357,0.50955536,0.78782901,0.74066321,0.04515661,0.30359678
3.07653827,1.84125330,0.11933881,0.06608785,0.56317325,0.52726462,0.80456445,0.75548745,0.04822457,0.31320645
3.08254127,1.88658290,0.12329775,0.06840314,0.56080831,0.54345082,0.81758669,0.77237603,0.05137981,0.32147296
3.08854427,1.92997924,0.12683796,0.07072368,0.55627004,0.55799234,0.82675909,0.79178526,0.05462750,0.32831441
3.09454727,1.97166587,0.12993068,0.07302967,0.54969451,0.57080611,0.83201887,0.81413340,0.05797408,0.33367948
3.10055028,2.01190733,0.13255471,0.07530094,0.54124909,0.58184988,0.83337961,0.83978460,0.06142669,0.33754906
3.10655328,2.05099747,0.13469675,0.07751766,0.53112858,0.59112346,0.83093163,0.86903426,0.06499254,0.33993674
3.11255628,2.08924672,0.13635154,0.07966135,0.51955086,0.59866864,0.82483988,0.90209585,0.06867814,0.34088812
3.11855928,2.12696879,0.13752167,0.08171588,0.50675232,0.60456782,0.81533972,0.93909013,0.07248853,0.34047915
3.12456228,2.16446745,0.13821724,0.08366874,0.49298305,0.60894146,0.80273054,0.98003695,0.07642646,0.33881330
3.13056528,2.20202363,0.13845520,0.08551219,0.47850206,0.61194431,0.78736755,1.02485019,0.08049166,0.33601792
3.13656828,2.23988370,0.13825850,0.08724445,0.46357243,0.61376064,0.76965215,1.07333594,0.08468015,0.33223985
3.14257129,2.27824910,0.13765515,0.08887070,0.44845660,0.61459855,0.75002116,1.12519421,0.08898376,0.32764037
3.14857429,2.31726791,0.13667701,0.09040387,0.43341189,0.61468362,0.72893537,1.18002408,0.09338982,0.32238998
3.15457729,2.35702844,0.13535869,0.09186516,0.41868620,0.61425203,0.70686787,1.23733209,0.09788097,0.31666285
3.16058029,2.39755509,0.13373624,0.09328410,0.40451404,0.61354345,0.68429246,1.29654363,0.10243533,0.31063149
3.16658329,2.43880641,0.13184606,0.09469823,0.39111290,0.61279379,0.66167254,1.35701687,0.10702674,0.30446163
3.17258629,2.48067519,0.12972371,0.09615233,0.37867995,0.61222805,0.63945084,1.41805858,0.11162533,0.29830756
3.17858929,2.52299040,0.12740298,0.09769706,0.36738918,0.61205355,0.61804007,1.47894128,0.11619816,0.29230806
3.18459230,2.56552049,0.12491505,0.09938724,0.35738886,0.61245347,0.59781480,1.53892081,0.12071003,0.28658300
3.19059530,2.60797775,0.12228784,0.10127960,0.34879944,0.61358111,0.57910453,1.59725381,0.12512433,0.28123082
3.19659830,2.65002324,0.11954561,0.10343018,0.34171193,0.61555478,0.56218813,1.65321423,0.12940396,0.27632666
3.20260130,2.69127203,0.11670869,0.10589154,0.33618659,0.61845356,0.54728948,1.70610824,0.13351212,0.27192148
3.20860430,2.73129821,0.11379348,0.10870966,0.33225212,0.62231402,0.53457440,1.75528709,0.13741311,0.26804187
3.21460730,2.76963982,0.11081264,0.11192100,0.32990536,0.62712796,0.52414878,1.80015752,0.14107292,0.26469065
3.22061031,2.80580330,0.10777540,0.11554955,0.32911137,0.63284126,0.51605772,1.84018939,0.14445972,0.26184816
3.22661331,2.83926779,0.10468807,0.11960430,0.32980409,0.63935397,0.51028590,1.87492078,0.14754415,0.25947417
3.23261631,2.86948943,0.10155465,0.12407710,0.33188754,0.64652165,0.50675884,1.90396032,0.15029946,0.25751021
3.23861931,2.89590593,0.09837745,0.12894110,0.33523752,0.65415803,0.50534528,1.92698747,0.15270151,0.25588246
3.24462231,2.91794192,0.09515787,0.13415000,0.33970391,0.66203903,0.50586052,1.94375088,0.15472865,0.25450486
3.25062531,2.93501547,0.09189704,0.13963805,0.34511359,0.66990808,0.50807078,1.95406544,0.15636154,0.25328244
3.25662831,2.94654616,0.08859657,0.14532090,0.35127385,0.67748276,0.51169864,1.95780870,0.15758295,0.25211478
3.26263132,2.95196510,0.08525911,0.15109744,0.35797635,0.68446260,0.51642945,1.95491704,0.15837760,0.25089956
3.26863432,2.95072696,0.08188894,0.15685236,0.36500167,0.69053792,0.52191876,1.94538219,0.15873208,0.24953598
3.27463732,2.94232417,0.07849244,0.16245963,0.37212410,0.69539948,0.52780067,1.92924853,0.15863488,0.24792806
3.28064032,2.92630303,0.07507841,0.16778655,0.37911691,0.69874874,0.53369697,1.90661127,0.15807657,0.24598777
3.28664332,2.90228121,0.07165833,0.17269837,0.38575772,0.70030831,0.53922690,1.87761587,0.15705010,0.24363785
3.29264632,2.86996620,0.06824654,0.17706314,0.39183402,0.69983232,0.54401731,1.84245838,0.15555133,0.24081429
3.29864932,2.82917381,0.06486028,0.18075676,0.39714857,0.69711633,0.54771295,1.80138674,0.15357957,0.23746846
3.30465233,2.77984579,0.06151969,0.18366788,0.40152458,0.69200634,0.54998650,1.75470249,0.15113826,0.23356879
3.31065533,2.72206550,0.05824771,0.18570235,0.40481051,0.68440655,0.55054809,1.70276267,0.14823572,0.22910195
3.31665833,2.65607077,0.05506992,0.18678727,0.40688437,0.67428550,0.54915381,1.64598119,0.14488576,0.22407357
3.32266133,2.58226277,0.05201440,0.18687420,0.40765726,0.66168034,0.54561306,1.58482938,0.14110837,0.21850846
3.32866433,2.50121025,0.04911144,0.18594141,0.40707613,0.64669886,0.53979419,1.51983513,0.13693007,0.21245029
3.33466733,2.41364838,0.04639330,0.18399526,0.40512564,0.62951927,0.53162837,1.45158020,0.13238423,0.20596077
3.34067034,2.32047178,0.04389386,0.18107035,0.40182901,0.61038757,0.52111137,1.38069557,0.12751103,0.19911834
3.34667334,2.22272178,0.04164834,0.17722867,0.39724768,0.58961251,0.50830318,1.30785451,0.12235724,0.19201638
3.35267634,2.12156782,0.03969282,0.17255766,0.39148007,0.56755834,0.49332556,1.23376355,0.11697562,0.18476102
3.35867934,2.01828362,0.03806382,0.16716728,0.38465905,0.54463555,0.47635737,1.15915134,0.11142413,0.17746852
3.36468234,1.91421867,0.03679773,0.16118631,0.37694846,0.52128977,0.45762812,1.08475591,0.10576484,0.17026234
3.37068534,1.81076613,0.03593023,0.15475788,0.36853860,0.49798938,0.43740990,1.01131053,0.10006261,0.16326997
3.37668834,1.70932807,0.03549555,0.14803465,0.35964079,0.47521208,0.41600791,0.93952890,0.09438361,0.15661952
3.38269135,1.61127930,0.03552562,0.14117353,0.35048121,0.45343098,0.39375027,0.87009010,0.08879376,0.15043624
3.38869435,1.51793113,0.03604921,0.13433056,0.34129413,0.43310058,0.37097716,0.80362401,0.08335702,0.14483891
3.39469735,1.43049628,0.03709091,0.12765569,0.33231465,0.41464315,0.34803010,0.74069768,0.07813381,0.13993644
3.40070035,1.35005610,0.03867001,0.12128811,0.32377129,0.39843594,0.32524147,0.68180328,0.07317945,0.13582442
3.40670335,1.27753131,0.04079942,0.11535194,0.31587860,0.38479963,0.30292485,0.62734803,0.06854274,0.13258209
3.41270635,1.21365720,0.04348450,0.10995258,0.30882995,0.37398835,0.28136644,0.57764653,0.06426473,0.13026951
3.41870935,1.15896405,0.04672198,0.10517391,0.30279089,0.36618163,0.26081788,0.53291571,0.06037777,0.12892525
3.42471236,1.11376351,0.05049889,0.10107619,0.29789322,0.36147850,0.24149060,0.49327260,0.05690476,0.12856452
3.43071536,1.07814128,0.05479176,0.09769489,0.29423001,0.35989393,0.22355187,0.45873492,0.05385877,0.12917799
3.43671836,1.05195632,0.05956587,0.09504047,0.29185183,0.36135769,0.20712263,0.42922435,0.05124290,0.13073117
3.44272136,1.03484666,0.06477488,0.09309887,0.29076431,0.36571582,0.19227698,0.40457257,0.04905044,0.13316463
3.44872436,1.02624165,0.07036077,0.09183294,0.29092724,0.37273450,0.17904333,0.38452943,0.04726542,0.13639492
3.45472736,1.02538027,0.07625406,0.09118456,0.29225519,0.38210632,0.16740705,0.36877336,0.04586329,0.14031626
3.46073037,1.03133488,0.08237454,0.09107733,0.29461977,0.39345885,0.15731432,0.35692332,0.04481191,0.14480305
3.46673337,1.04303993,0.08863237,0.09141989,0.29785343,0.40636515,0.14867714,0.34855210,0.04407280,0.14971303
3.47273637,1.05932453,0.09492956,0.09210957,0.30175477,0.42035599,0.14137907,0.34320044,0.04360244,0.15489112
3.47873937,1.07894807,0.10116198,0.09303626,0.30609514,0.43493347,0.13528157,0.34039160,0.04335375,0.16017386
3.48474237,1.10063767,0.10722158,0.09408649,0.31062626,0.44958550,0.13023063,0.33964587,0.04327769,0.16539415
3.49074537,1.12312648,0.11299899,0.09514737,0.31508872,0.46380084,0.12606344,0.34049473,0.04332473,0.17038631
3.49674837,1.14519137,0.11838633,0.09611049,0.31922087,0.47708407,0.12261491,0.34249411,0.04344642,0.17499129
3.50275138,1.16568907,0.12328014,0.09687544,0.32276795,0.48897013,0.11972383,0.34523654,0.04359684,0.17906167
3.50875438,1.18358934,0.12758431,0.09735293,0.32549085,0.49903787,0.11723845,0.34836170,0.04373387,0.18246645
3.51475738,1.19800433,0.13121290,0.09746749,0.32717444,0.50692221,0.11502147,0.35156525,0.04382035,0.18509539
3.52076038,1.20821304,0.13409275,0.09715953,0.32763491,0.51232437,0.11295418,0.35460565,0.04382500,0.18686268
3.52676338,1.21368014,0.13616581,0.09638677,0.32672599,0.51502006,0.11093978,0.35730881,0.04372310,0.18770992
3.53276638,1.21406866,0.13739098,0.09512508,0.32434372,0.51486516,0.10890587,0.35957055,0.04349698,0.18760819
3.53876938,1.20924621,0.13774548,0.09336860,0.32042970,0.51179881,0.10680603,0.36135678,0.04313617,0.18655917
3.54477239,1.19928464,0.13722565,0.09112928,0.31497268,0.50584391,0.10462055,0.36270164,0.04263738,0.18459537
3.55077539,1.18445338,0.13584719,0.08843585,0.30800852,0.49710495,0.10235637,0.36370354,0.04200416,0.18177934
3.55677839,1.16520701,0.13364470,0.08533222,0.29961853,0.48576349,0.10004629,0.36451946,0.04124645,0.17820198
3.56278139,1.14216749,0.13067077,0.08187558,0.28992635,0.47207135,0.09774755,0.36535775,0.04037982,0.17398007
3.56878439,1.11610210,0.12699438,0.07813409,0.27909368,0.45634202,0.09553982,0.36646979,0.03942469,0.16925307
3.57478739,1.08789805,0.12269892,0.07418441,0.26731482,0.43894057,0.09352272,0.36814067,0.03840536,0.16417930
3.58079040,1.05853471,0.11787979,0.07010910,0.25481066,0.42027249,0.09181301,0.37067953,0.03734902,0.15893182
3.58679340,1.02905462,0.11264164,0.06599408,0.24182201,0.40077191,0.09054146,0.37440967,0.03628474,0.15369392
3.59279640,1.00053429,0.10709546,0.06192611,0.22860292,0.38088973,0.08984953,0.37965887,0.03524248,0.14865452
3.59879940,0.97405578,0.10135561,0.05799057,0.21541394,0.36108188,0.08988589,0.38675017,0.03425219,0.14400367
3.60480240,0.95067979,0.09553678,0.05426936,0.20251576,0.34179823,0.09080294,0.39599336,0.03334295,0.13992804
3.61080540,0.93142110,0.08975110,0.05083918,0.19016336,0.32347232,0.09275324,0.40767735,0.03254228,0.13660680
3.61680840,0.91722661,0.08410545,0.04777011,0.17860072,0.30651227,0.09588600,0.42206352,0.03187554,0.13420768
3.62281141,0.90895650,0.07869901,0.04512452,0.16805634,0.29129292,0.10034367,0.43938009,0.03136548,0.13288355
3.62881441,0.90736856,0.07362116,0.04295631,0.15873952,0.27814928,0.10625866,0.45981761,0.03103188,0.13276925
3.63481741,0.91310571,0.06894971,0.04131045,0.15083736,0.26737143,0.11375015,0.48352539,0.03089139,0.13397898
3.64082041,0.92668649,0.06474952,0.04022283,0.14451256,0.25920063,0.12292121,0.51060888,0.03095732,0.13660406
3.64682341,0.94849855,0.06107153,0.03972033,0.13990185,0.25382682,0.13385613,0.54112787,0.03123969,0.14071117
3.65282641,0.97879452,0.05795219,0.03982107,0.13711498,0.25138717,0.14661801,0.57509540,0.03174514,0.14634095
3.65882941,1.01769037,0.05541318,0.04053487,0.13623418,0.25196566,0.16124686,0.61247741,0.03247708,0.15350714
3.66483242,1.06516571,0.05346161,0.04186381,0.13731401,0.25559367,0.17775793,0.65319277,0.03343566,0.16219609
3.67083542,1.12106595,0.05209046,0.04380288,0.14038149,0.26225123,0.19614066,0.69711394,0.03461790,0.17236673
3.67683842,1.18510611,0.05127930,0.04634061,0.14543638,0.27186908,0.21635805,0.74406804,0.03601775,0.18395102
3.68284142,1.25687616,0.05099539,0.04945988,0.15245168,0.28433125,0.23834652,0.79383837,0.03762616,0.19685481
3.68884442,1.33584780,0.05119481,0.05313857,0.16137421,0.29947831,0.26201635,0.84616636,0.03943119,0.21095929
3.69484742,1.42138269,0.05182401,0.05735029,0.17212533,0.31711097,0.28725263,0.90075402,0.04141811,0.22612277
3.70085043,1.51274204,0.05282130,0.06206499,0.18460171,0.33699430,0.31391654,0.95726679,0.04356958,0.24218314
3.70685343,1.60909757,0.05411864,0.06724965,0.19867642,0.35886229,0.34184718,1.01533696,0.04586587,0.25896060
3.71285643,1.70954376,0.05564339,0.07286873,0.21420004,0.38242286,0.37086360,1.07456743,0.04828521,0.27626095
3.71885943,1.81311130,0.05732020,0.07888470,0.23100215,0.40736318,0.40076706,1.13453598,0.05080417,0.29387920
3.72486243,1.91878157,0.05907285,0.08525839,0.24889312,0.43335537,0.43134339,1.19479989,0.05339823,0.31160346
3.73086543,2.02550197,0.06082612,0.09194931,0.26766618,0.46006228,0.46236541,1.25490079,0.05604244,0.32921906
3.73686843,2.13220176,0.06250758,0.09891581,0.28709991,0.48714355,0.49359517,1.31436979,0.05871216,0.34651269
3.74287144,2.23780820,0.06404922,0.10611519,0.30696116,0.51426150,0.52478611,1.37273264,0.06138398,0.36327663
3.74887444,2.34126243,0.06538906,0.11350372,0.32700829,0.54108699,0.55568507,1.42951495,0.06403659,0.37931260
3.75487744,2.44153512,0.06647244,0.12103655,0.34699480,0.56730499,0.58603406,1.48424733,0.06665177,0.39443555
3.76088044,2.53764109,0.06725322,0.12866760,0.36667329,0.59261961,0.61557194,1.53647046,0.06921527,0.40847685
3.76688344,2.62865299,0.06769465,0.13634935,0.38579955,0.61675868,0.64403605,1.58574002,0.07171767,0.42128710
3.77288644,2.71371367,0.06776999,0.14403269,0.40413694,0.63947760,0.67116386,1.63163157,0.07415502,0.43273829
3.77888944,2.79204700,0.06746287,0.15166679,0.42146068,0.66056233,0.69669482,1.67374540,0.07652935,0.44272535
3.78489245,2.86296724,0.06676737,0.15919897,0.43756215,0.67983161,0.72037248,1.71171149,0.07884884,0.45116711
3.79089545,2.92588681,0.06568773,0.16657478,0.45225292,0.69713820,0.74194709,1.74519457,0.08112773,0.45800656
3.79689845,2.98032263,0.06423792,0.17373813,0.46536857,0.71236934,0.76117862,1.77389954,0.08338587,0.46321054
3.80290145,3.02590110,0.06244082,0.18063162,0.47677194,0.72544620,0.77784040,1.79757715,0.08564797,0.46676899
3.80890445,3.06236182,0.06032731,0.18719713,0.48635605,0.73632277,0.79172330,1.81603008,0.08794245,0.46869363
3.81490745,3.08956031,0.05793506,0.19337649,0.49404620,0.74498391,0.80264041,1.82911929,0.09030004,0.46901642
3.82091046,3.10746968,0.05530732,0.19911241,0.49980159,0.75144296,0.81043209,1.83677065,0.09275214,0.46778776
3.82691346,3.11618157,0.05249151,0.20434962,0.50361605,0.75573900,0.81497116,1.83898147,0.09532895,0.46507446
3.83291646,3.11590605,0.04953781,0.20903609,0.50551815,0.75793383,0.81616805,1.83582683,0.09805757,0.46095778
3.83891946,3.10697083,0.04649783,0.21312439,0.50557047,0.75810885,0.81397564,1.82746531,0.10096017,0.45553141
3.84492246,3.08981931,0.04342322,0.21657307,0.50386819,0.75636211,0.80839338,1.81414358,0.10405216,0.44889954
3.85092546,3.06500755,0.04036448,0.21934807,0.50053700,0.75280537,0.79947051,1.79619976,0.10734074,0.44117509
3.85692846,3.03319994,0.03736981,0.22142397,0.49573032,0.74756158,0.78730810,1.77406471,0.11082372,0.43247799
3.86293147,2.99516322,0.03448418,0.22278514,0.48962610,0.74076259,0.77205961,1.74826118,0.11448878,0.42293366
3.86893447,2.95175883,0.03174854,0.22342671,0.48242301,0.73254721,0.75392991,1.71940042,0.11831324,0.41267154
3.87493747,2.90393334,0.02919917,0.22335517,0.47433642,0.72305972,0.73317263,1.68817594,0.12226432,0.40182376
3.88094047,2.85270682,0.02686726,0.22258878,0.46559404,0.71244859,0.71008589,1.65535439,0.12630002,0.39052387
3.88694347,2.79915916,0.02477857,0.22115755,0.45643144,0.70086558,0.68500652,1.62176357,0.13037042,0.37890550
3.89294647,2.74441450,0.02295337,0.21910292,0.44708750,0.68846500,0.65830293,1.58827777,0.13441953,0.36710117
3.89894947,2.68962367,0.02140634,0.21647712,0.43779990,0.67540309,0.63036695,1.55580065,0.13838750,0.35524092
3.90495248,2.63594517,0.02014672,0.21334211,0.42880074,0.66183748,0.60160501,1.52524622,0.14221305,0.34345105
3.91095548,2.58452484,0.01917850,0.20976830,0.42031227,0.64792659,0.57242887,1.49751835,0.14583618,0.33185272
3.91695848,2.53647477,0.01850067,0.20583298,0.41254287,0.63382883,0.54324644,1.47348952,0.14920077,0.32056058
3.92296148,2.49285188,0.01810754,0.20161858,0.40568330,0.61970173,0.51445302,1.45397941,0.15225715,0.30968144
3.92896448,2.45463671,0.01798908,0.19721067,0.39990322,0.60570073,0.48642321,1.43973411,0.15496437,0.29931294
3.93496748,2.42271304,0.01813137,0.19269604,0.39534798,0.59197775,0.45950384,1.43140657,0.15729211,0.28954234
3.94097049,2.39784892,0.01851692,0.18816058,0.39213585,0.57867947,0.43400814,1.42953899,0.15922216,0.28044545
3.94697349,2.38067958,0.01912515,0.18368735,0.39035549,0.56594541,0.41021123,1.43454773,0.16074924,0.27208575
3.95297649,2.37169297,0.01993282,0.17935462,0.39006398,0.55390577,0.38834703,1.44671131,0.16188140,0.26451373
3.95897949,2.37121820,0.02091447,0.17523419,0.39128517,0.54267921,0.36860657,1.46616173,0.16263965,0.25776652
3.96498249,2.37941748,0.02204290,0.17138976,0.39400869,0.53237061,0.35113752,1.49287969,0.16305718,0.25186781
3.97098549,2.39628190,0.02328966,0.16787573,0.39818943,0.52306883,0.33604501,1.52669363,0.16317789,0.24682811
3.97698849,2.42163121,0.02462553,0.16473613,0.40374783,0.51484484,0.32339325,1.56728280,0.16305464,0.24264530
3.98299150,2.45511786,0.02602108,0.16200398,0.41057080,0.50774996,0.31320808,1.61418426,0.16274708,0.23930552
3.98899450,2.49623525,0.02744715,0.15970092,0.41851360,0.50181465,0.30547994,1.66680363,0.16231924,0.23678434
3.99499750,2.54433017,0.02887540,0.15783721,0.42740244,0.49704776,0.30016724,1.72442929,0.16183707,0.23504817
4.00100050,2.59861908,0.03027882,0.15641209,0.43703812,0.49343632,0.29719990,1.78624963,0.16136597,0.23405584
4.00700350,2.65820789,0.03163224,0.15541442,0.44720044,0.49094597,0.29648286,1.85137287,0.16096847,0.23376042
4.01300650,2.72211461,0.03291279,0.15482370,0.45765354,0.48952197,0.29789949,1.91884879,0.16070209,0.23411100
4.01900950,2.78929438,0.03410029,0.15461131,0.46815185,0.48909085,0.30131480,1.98769184,0.16061760,0.23505450
4.02501251,2.85866575,0.03517763,0.15474192,0.47844666,0.48956260,0.30657842,2.05690472,0.16075751,0.23653746
4.03101551,2.92913768,0.03613099,0.15517520,0.48829302,0.49083332,0.31352731,2.12550189,0.16115507,0.23850760
4.03701851,2.99963599,0.03695006,0.15586746,0.49745678,0.49278823,0.32198821,2.19253199,0.16183359,0.24091522
4.04302151,3.06912843,0.03762806,0.15677344,0.50572140,0.49530498,0.33177992,2.25709871,0.16280618,0.24371434
4.04902451,3.13664746,0.03816171,0.15784797,0.51289439,0.49825705,0.34271537,2.31837918,0.16407581,0.24686344
4.05502751,3.20130970,0.03855110,0.15904752,0.51881297,0.50151715,0.35460359,2.37563933,0.16563567,0.25032595
4.06103052,3.26233149,0.03879940,0.16033162,0.52334874,0.50496041,0.36725155,2.42824584,0.16746979,0.25407025
4.06703352,3.31903993,0.03891255,0.16166394,0.52641112,0.50846739,0.38046597,2.47567417,0.16955386,0.25806940
4.07303652,3.37087909,0.03889879,0.16301315,0.52794946,0.51192658,0.39405511,2.51751262,0.17185611,0.26230038
4.07903952,3.41741128,0.03876818,0.16435343,0.52795361,0.51523651,0.40783051,2.55346236,0.17433836,0.26674310
4.08504252,3.45831368,0.03853211,0.16566466,0.52645308,0.51830729,0.42160868,2.58333370,0.17695702,0.27137903
4.09104552,3.49337067,0.03820267,0.16693230,0.52351464,0.52106154,0.43521282,2.60703910,0.17966420,0.27618969
4.09704852,3.52246274,0.03779220,0.16814692,0.51923874,0.52343477,0.44847447,2.62458330,0.18240874,0.28115489
4.10305153,3.54555283,0.03731274,0.16930353,0.51375483,0.52537527,0.46123512,2.63605158,0.18513732,0.28625106
4.10905453,3.56267112,0.03677561,0.17040071,0.50721585,0.52684344,0.47334772,2.64159683,0.18779546,0.29144952
4.11505753,3.57389968,0.03619101,0.17143957,0.49979222,0.52781082,0.48467822,2.64142634,0.19032870,0.29671495
4.12106053,3.57935789,0.03556779,0.17242270,0.49166570,0.52825879,0.49510693,2.63578933,0.19268369,0.30200417
4.12706353,3.57918994,0.03491324,0.17335308,0.48302336,0.52817714,0.50452990,2.62496582,0.19480939,0.30726520
4.13306653,3.57355512,0.03423307,0.17423317,0.47405203,0.52756261,0.51286020,2.60925772,0.19665829,0.31243691
4.13906953,3.56262176,0.03353139,0.17506410,0.46493341,0.52641755,0.52002909,2.58898239,0.19818772,0.31744904
4.14507254,3.54656501,0.03281088,0.17584504,0.45584012,0.52474871,0.52598713,2.56446913,0.19936109,0.32222295
4.15107554,3.52556858,0.03207302,0.17657292,0.44693266,0.52256637,0.53070514,2.53605827,0.20014922,0.32667279
4.15707854,3.49982990,0.03131835,0.17724229,0.43835744,0.51988371,0.53417497,2.50410290,0.20053155,0.33070738
4.16308154,3.46956823,0.03054678,0.17784551,0.43024576,0.51671662,0.53641005,2.46897235,0.20049714,0.33423252
4.16908454,3.43503445,0.02975796,0.17837312,0.42271354,0.51308367,0.53744557,2.43105687,0.20004558,0.33715373
4.17508754,3.39652146,0.02895164,0.17881443,0.41586183,0.50900647,0.53733830,2.39077249,0.19918751,0.33937933
4.18109055,3.35437376,0.02812790,0.17915819,0.40977762,0.50451006,0.53616581,2.34856511,0.19794484,0.34082366
4.18709355,3.30899481,0.02728750,0.17939334,0.40453482,0.49962341,0.53402519,2.30491280,0.19635043,0.34141033
4.19309655,3.26085085,0.02643201,0.17950970,0.40019520,0.49437986,0.53103098,2.26032542,0.19444743,0.34107527
4.19909955,3.21047025,0.02556397,0.17949866,0.39680899,0.48881722,0.52731245,2.21534085,0.19228802,0.33976946
4.20510255,3.15843744,0.02468686,0.17935358,0.39441500,0.48297771,0.52301008,2.17051752,0.18993167,0.33746123
4.21110555,3.10538129,0.02380512,0.17907007,0.39304013,0.47690734,0.51827138,2.12642284,0.18744297,0.33413783
4.21710855,3.05195782,0.02292395,0.17864603,0.39269829,0.47065492,0.51324601,2.08361803,0.18488906,0.32980637
4.22311156,2.99882808,0.02204915,0.17808139,0.39338869,0.46427055,0.50808051,2.04263968,0.18233679,0.32449392
4.22911456,2.94663199,0.02118679,0.17737769,0.39509367,0.45780363,0.50291265,2.00397913,0.17984970,0.31824681
4.23511756,2.89595977,0.02034303,0.17653736,0.39777626,0.45130062,0.49786579,1.96806059,0.17748504,0.31112917
4.24112056,2.84732257,0.01952368,0.17556295,0.40137777,0.44480245,0.49304348,1.93521959,0.17529091,0.30322072
4.24712356,2.80112427,0.01873401,0.17445622,0.40581548,0.43834193,0.48852448,1.90568308,0.17330376,0.29461403
4.25312656,2.75763642,0.01797840,0.17321731,0.41098109,0.43194136,0.48435875,1.87955260,0.17154631,0.28541125
4.25912956,2.71697817,0.01726014,0.17184393,0.41673982,0.42561033,0.48056438,1.85679201,0.17002610,0.27572062
4.26513257,2.67910289,0.01658130,0.17033080,0.42293071,0.41934419,0.47712600,1.83722077,0.16873477,0.26565288
4.27113557,2.64379264,0.01594256,0.16866929,0.42936813,0.41312317,0.47399455,1.82051365,0.16764803,0.25531780
4.27713857,2.61066150,0.01534327,0.16684740,0.43584471,0.40691235,0.47108884,1.80620739,0.16672654,0.24482092
4.28314157,2.57916787,0.01478148,0.16485011,0.44213564,0.40066259,0.46829862,1.79371423,0.16591740,0.23426079
4.28914457,2.54863556,0.01425407,0.16266002,0.44800435,0.39431238,0.46548929,1.78234210,0.16515649,0.22372677
4.29514757,2.51828281,0.01375698,0.16025839,0.45320930,0.38779067,0.46250797,1.77132046,0.16437133,0.21329744
4.30115058,2.48725800,0.01328544,0.15762645,0.45751172,0.38102046,0.45919085,1.75983094,0.16348437,0.20303971
4.30715358,2.45468010,0.01283426,0.15474693,0.46068388,0.37392314,0.45537123,1.74704104,0.16241659,0.19300865
4.31315658,2.41968206,0.01239816,0.15160572,0.46251757,0.36642318,0.45088818,1.73213946,0.16109122,0.18324800
4.31915958,2.38145463,0.01197205,0.14819364,0.46283242,0.35845307,0.44559521,1.71437119,0.15943728,0.17379117
4.32516258,2.33928856,0.01155133,0.14450802,0.46148345,0.34995823,0.43936858,1.69307068,0.15739297,0.16466279
4.33116558,2.29261281,0.01113213,0.14055425,0.45836769,0.34090149,0.43211490,1.66769151,0.15490850,0.15588058
4.33716858,2.24102696,0.01071156,0.13634693,0.45342939,0.33126704,0.42377760,1.63783100,0.15194839,0.14745737
4.34317159,2.18432616,0.01028780,0.13191077,0.44666351,0.32106353,0.41434195,1.60324876,0.14849315,0.13940326
4.34917459,2.12251742,0.00986027,0.12728098,0.43811739,0.31032618,0.40383846,1.56387836,0.14454013,0.13172753
4.35517759,2.05582659,0.00942955,0.12250327,0.42789041,0.29911767,0.39234443,1.51983169,0.14010365,0.12444048
4.36118059,1.98469585,0.00899745,0.11763333,0.41613167,0.28752793,0.37998363,1.47139597,0.13521441,0.11755483
4.36718359,1.90977192,0.00856681,0.11273584,0.40303575,0.27567263,0.36692408,1.41902380,0.12991816,0.11108671
4.37318659,1.83188588,0.00814143,0.10788303,0.38883675,0.26369057,0.35337410,1.36331690,0.12427383,0.10505624
