energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-0.27913957,0.09253741,0.00000194,0.01107632,0.00103966,0.06639498,0.00007120,0.02174756,0.01096420,0.00001552
-0.27313657,0.07707569,0.00000272,0.00919879,0.00087827,0.05533156,0.00005999,0.01808983,0.00914117,0.00001301
-0.26713357,0.06390310,0.00000380,0.00758937,0.00074530,0.04591723,0.00005069,0.01496480,0.00759133,0.00001091
-0.26113057,0.05283141,0.00000527,0.00622309,0.00063976,0.03801969,0.00004322,0.01232606,0.00629318,0.00000918
-0.25512756,0.04367887,0.00000724,0.00507509,0.00056103,0.03151202,0.00003752,0.01012810,0.00522623,0.00000781
-0.24912456,0.03627760,0.00000989,0.00412136,0.00050903,0.02627823,0.00003355,0.00832797,0.00437188,0.00000678
-0.24312156,0.03048013,0.00001342,0.00333931,0.00048435,0.02221807,0.00003134,0.00688657,0.00371429,0.00000609
-0.23711856,0.02616494,0.00001806,0.00270825,0.00048846,0.01925130,0.00003094,0.00576985,0.00324112,0.00000573
-0.23111556,0.02324124,0.00002414,0.00220976,0.00052379,0.01732135,0.00003248,0.00494968,0.00294410,0.00000571
-0.22511256,0.02165304,0.00003203,0.00182789,0.00059397,0.01639852,0.00003615,0.00440462,0.00281967,0.00000605
-0.21910955,0.02138253,0.00004219,0.00154931,0.00070390,0.01648271,0.00004222,0.00412042,0.00286941,0.00000678
-0.21310655,0.02245292,0.00005518,0.00136341,0.00086001,0.01760579,0.00005105,0.00409050,0.00310050,0.00000795
-0.20710355,0.02493066,0.00007166,0.00126226,0.00107029,0.01983351,0.00006310,0.00431621,0.00352605,0.00000962
-0.20110055,0.02892718,0.00009238,0.00124059,0.00134450,0.02326698,0.00007891,0.00480698,0.00416537,0.00001187
-0.19509755,0.03459990,0.00011824,0.00129572,0.00169427,0.02804371,0.00009916,0.00558041,0.00504418,0.00001478
-0.18909455,0.04215246,0.00015026,0.00142737,0.00213311,0.03433799,0.00012463,0.00666212,0.00619467,0.00001849
-0.18309155,0.05183408,0.00018957,0.00163760,0.00267651,0.04236051,0.00015621,0.00808557,0.00765539,0.00002310
-0.17708854,0.06393772,0.00023745,0.00193054,0.00334183,0.05235704,0.00019491,0.00989158,0.00947108,0.00002877
-0.17108554,0.07879683,0.00029528,0.00231219,0.00414822,0.06460603,0.00024183,0.01212774,0.01169216,0.00003566
-0.16508254,0.09678052,0.00036457,0.00279018,0.00511638,0.07941479,0.00029816,0.01484748,0.01437403,0.00004394
-0.15907954,0.11828681,0.00044687,0.00337345,0.00626827,0.09711423,0.00036519,0.01810891,0.01757605,0.00005380
-0.15307654,0.14373388,0.00054383,0.00407188,0.00762665,0.11805181,0.00044421,0.02197335,0.02136029,0.00006543
-0.14707354,0.17354906,0.00065708,0.00489589,0.00921451,0.14258284,0.00053656,0.02650348,0.02578979,0.00007904
-0.14107054,0.20815563,0.00078820,0.00585602,0.01105442,0.17105981,0.00064353,0.03176118,0.03092664,0.00009480
-0.13506753,0.24795750,0.00093870,0.00696237,0.01316767,0.20382012,0.00076634,0.03780506,0.03682960,0.00011291
-0.12906453,0.29332197,0.00110991,0.00822405,0.01557338,0.24117213,0.00090606,0.04468762,0.04355151,0.00013352
-0.12306153,0.34456096,0.00130293,0.00964863,0.01828750,0.28338009,0.00106360,0.05245227,0.05113638,0.00015678
-0.11705853,0.40191124,0.00151852,0.01124145,0.02132172,0.33064819,0.00123958,0.06113013,0.05961646,0.00018276
-0.11105553,0.46551447,0.00175708,0.01300509,0.02468243,0.38310446,0.00143433,0.07073681,0.06900908,0.00021154
-0.10505253,0.53539777,0.00201852,0.01493872,0.02836960,0.44078511,0.00164777,0.08126929,0.07931374,0.00024311
-0.09904952,0.61145590,0.00230221,0.01703755,0.03237590,0.50362017,0.00187940,0.09270304,0.09050934,0.00027739
-0.09304652,0.69343600,0.00260692,0.01929241,0.03668582,0.57142125,0.00212823,0.10498955,0.10255180,0.00031426
-0.08704352,0.78092609,0.00293077,0.02168933,0.04127504,0.64387224,0.00239273,0.11805449,0.11537229,0.00035350
-0.08104052,0.87334811,0.00327119,0.02420939,0.04611011,0.72052382,0.00267085,0.13179653,0.12887614,0.00039481
-0.07503752,0.96995672,0.00362495,0.02682863,0.05114838,0.80079245,0.00295997,0.14608713,0.14294256,0.00043783
-0.06903452,1.06984423,0.00398814,0.02951821,0.05633828,0.88396437,0.00325696,0.16077137,0.15742543,0.00048210
-0.06303152,1.17195235,0.00435623,0.03224472,0.06162006,0.96920501,0.00355820,0.17566979,0.17215499,0.00052711
-0.05702851,1.27509084,0.00472416,0.03497079,0.06692681,1.05557397,0.00385967,0.19058147,0.18694071,0.00057226
-0.05102551,1.37796282,0.00508643,0.03765583,0.07218601,1.14204511,0.00415700,0.20528815,0.20157514,0.00061694
-0.04502251,1.47919614,0.00543723,0.04025697,0.07732132,1.22753158,0.00444566,0.21955942,0.21583874,0.00066047
-0.03901951,1.57737999,0.00577059,0.04273019,0.08225479,1.31091480,0.00472106,0.23315881,0.22950548,0.00070217
-0.03301651,1.67110531,0.00608056,0.04503158,0.08690927,1.39107635,0.00497868,0.24585059,0.24234913,0.00074136
-0.02701351,1.75900752,0.00636138,0.04711868,0.09121105,1.46693153,0.00521433,0.25740696,0.25414987,0.00077739
-0.02101051,1.83980982,0.00660768,0.04895185,0.09509253,1.53746318,0.00542427,0.26761546,0.26470102,0.00080966
-0.01500750,1.91236505,0.00681462,0.05049556,0.09849498,1.60175407,0.00560541,0.27628629,0.27381562,0.00083765
-0.00900450,1.97569444,0.00697813,0.05171975,0.10137108,1.65901664,0.00575556,0.28325904,0.28133245,0.00086090
-0.00300150,2.02902129,0.00709498,0.05260087,0.10368742,1.70861844,0.00587355,0.28840878,0.28712134,0.00087910
0.00300150,2.07179819,0.00716299,0.05312287,0.10542655,1.75010225,0.00595949,0.29165109,0.29108749,0.00089205
0.00900450,2.10372654,0.00718105,0.05327785,0.10658883,1.78319985,0.00601491,0.29294575,0.29317446,0.00089967
0.01500750,2.12476755,0.00714923,0.05306659,0.10719378,1.80783904,0.00604291,0.29229914,0.29336595,0.00090206
0.02101051,2.13514441,0.00706877,0.05249863,0.10728114,1.82414342,0.00604838,0.28976492,0.29168602,0.00089945
0.02701351,2.13533573,0.00694208,0.05159223,0.10691134,1.83242546,0.00603810,0.28544331,0.28819799,0.00089223
0.03301651,2.12606087,0.00677267,0.05037391,0.10616571,1.83317305,0.00602089,0.27947867,0.28300193,0.00088091
0.03901951,2.10825799,0.00656507,0.04887791,0.10514622,1.82703075,0.00600776,0.27205585,0.27623102,0.00086616
0.04502251,2.08305644,0.00632468,0.04714528,0.10397494,1.81477651,0.00601203,0.26339513,0.26804689,0.00084876
0.05102551,2.05174459,0.00605768,0.04522289,0.10279322,1.79729538,0.00604945,0.25374626,0.25863424,0.00082959
0.05702851,2.01573518,0.00577082,0.04316233,0.10176062,1.77555153,0.00613836,0.24338171,0.24819507,0.00080962
0.06303152,1.97652958,0.00547126,0.04101872,0.10105374,1.75055989,0.00629982,0.23258942,0.23694273,0.00078989
0.06903452,1.93568254,0.00516637,0.03884955,0.10086483,1.72335860,0.00655771,0.22166543,0.22509609,0.00077147
0.07503752,1.89476895,0.00486362,0.03671354,0.10140045,1.69498353,0.00693891,0.21090647,0.21287425,0.00075546
0.08104052,1.85535346,0.00457034,0.03466961,0.10287989,1.66644547,0.00747343,0.20060296,0.20049171,0.00074296
0.08704352,1.81896389,0.00429362,0.03277601,0.10553362,1.63871073,0.00819448,0.19103246,0.18815455,0.00073503
0.09304652,1.78706876,0.00404014,0.03108959,0.10960159,1.61268533,0.00913859,0.18245382,0.17605738,0.00073272
0.09904952,1.76105914,0.00381610,0.02966521,0.11533133,1.58920290,0.01034563,0.17510209,0.16438137,0.00073700
0.10505253,1.74223440,0.00362706,0.02855543,0.12297591,1.56901606,0.01185883,0.16918432,0.15329324,0.00074878
0.11105553,1.73179181,0.00347796,0.02781027,0.13279160,1.55279086,0.01372466,0.16487625,0.14294516,0.00076889
0.11705853,1.73081897,0.00337298,0.02747721,0.14503518,1.54110390,0.01599267,0.16231982,0.13347541,0.00079804
0.12306153,1.74028879,0.00331554,0.02760126,0.15996094,1.53444153,0.01871518,0.16162167,0.12500976,0.00083685
0.12906453,1.76105594,0.00330828,0.02822518,0.17781718,1.53320065,0.02194687,0.16285230,0.11766319,0.00088584
0.13506753,1.79385449,0.00335304,0.02938973,0.19884236,1.53769052,0.02574422,0.16604616,0.11154202,0.00094540
0.14107054,1.83929587,0.00345086,0.03113390,0.22326072,1.54813535,0.03016476,0.17120225,0.10674589,0.00101579
0.14707354,1.89786684,0.00360201,0.03349521,0.25127757,1.56467718,0.03526618,0.17828552,0.10336974,0.00109717
0.15307654,1.96992721,0.00380595,0.03650978,0.28307417,1.58737900,0.04110528,0.18722874,0.10150536,0.00118959
0.15907954,2.05570700,0.00406137,0.04021244,0.31880231,1.61622798,0.04773669,0.19793492,0.10124246,0.00129296
0.16508254,2.15530311,0.00436625,0.04463651,0.35857870,1.65113868,0.05521148,0.21028011,0.10266907,0.00140708
0.17108554,2.26867544,0.00471780,0.04981352,0.40247927,1.69195635,0.06357555,0.22411668,0.10587120,0.00153167
0.17708854,2.39564258,0.00511255,0.05577262,0.45053346,1.73846034,0.07286801,0.23927683,0.11093175,0.00166632
0.18309155,2.53587721,0.00554634,0.06253974,0.50271870,1.79036743,0.08311927,0.25557627,0.11792851,0.00181052
0.18909455,2.68890131,0.00601439,0.07013653,0.55895517,1.84733536,0.09434922,0.27281815,0.12693143,0.00196368
0.19509755,2.85408135,0.00651131,0.07857902,0.61910096,1.90896612,0.10656534,0.29079687,0.13799915,0.00212510
0.20110055,3.03062353,0.00703117,0.08787604,0.68294786,1.97480919,0.11976075,0.30930189,0.15117488,0.00229399
0.20710355,3.21756943,0.00756756,0.09802750,0.75021788,2.04436437,0.13391251,0.32812130,0.16648185,0.00246946
0.21310655,3.41379200,0.00811366,0.10902245,0.82056059,2.11708416,0.14897990,0.34704507,0.18391843,0.00265054
0.21910955,3.61799245,0.00866233,0.12083712,0.89355160,2.19237557,0.16490308,0.36586788,0.20345322,0.00283613
0.22511256,3.82869820,0.00920619,0.13343300,0.96869222,2.26960132,0.18160192,0.38439150,0.22502031,0.00302503
0.23111556,4.04426257,0.00973773,0.14675497,1.04541053,2.34808044,0.19897528,0.40242660,0.24851492,0.00321593
0.23711856,4.26286664,0.01024943,0.16072974,1.12306398,2.42708851,0.21690074,0.41979403,0.27378983,0.00340740
0.24312156,4.48252421,0.01073387,0.17526466,1.20094381,2.50585780,0.23523482,0.43632556,0.30065277,0.00359786
0.24912456,4.70109046,0.01118389,0.19024688,1.27828127,2.58357769,0.25381381,0.45186415,0.32886499,0.00378562
0.25512756,4.91627533,0.01159264,0.20554330,1.35425589,2.65939597,0.27245517,0.46626385,0.35814134,0.00396886
0.26113057,5.12566234,0.01195381,0.22100104,1.42800588,2.73242140,0.29095971,0.47938945,0.38815198,0.00414565
0.26713357,5.32673343,0.01226167,0.23644880,1.49864053,2.80172838,0.30911431,0.49111604,0.41852582,0.00431396
0.27313657,5.51690056,0.01251122,0.25169897,1.56525473,2.86636389,0.32669538,0.50132853,0.44885576,0.00447166
0.27913957,5.69354382,0.01269831,0.26655059,1.62694529,2.92535751,0.34347288,0.50992148,0.47870577,0.00461660
0.28514257,5.85405632,0.01281971,0.28079314,1.68282888,2.97773436,0.35921489,0.51679908,0.50761948,0.00474662
0.29114557,5.99589476,0.01287317,0.29421101,1.73206113,3.02253137,0.37369260,0.52187569,0.53513037,0.00485960
0.29714857,6.11663489,0.01285751,0.30658860,1.77385655,3.05881631,0.38668565,0.52507664,0.56077301,0.00495352
0.30315158,6.21403018,0.01277266,0.31771587,1.80750836,3.08570947,0.39798746,0.52633967,0.58409504,0.00502650
0.30915458,6.28607171,0.01261959,0.32739414,1.83240799,3.10240697,0.40741073,0.52561661,0.60466960,0.00507691
0.31515758,6.33104707,0.01240039,0.33544192,1.84806303,3.10820502,0.41479246,0.52287547,0.62210749,0.00510334
0.32116058,6.34759569,0.01211817,0.34170050,1.85411329,3.10252385,0.41999878,0.51810262,0.63606876,0.00510477
0.32716358,6.33475808,0.01177698,0.34603911,1.85034400,3.08493028,0.42292893,0.51130502,0.64627313,0.00508050
0.33316658,6.29201646,0.01138178,0.34835941,1.83669551,3.05515764,0.42351865,0.50251225,0.65250881,0.00503029
0.33916958,6.21932453,0.01093826,0.34859903,1.81326902,3.01312192,0.42174245,0.49177812,0.65463935,0.00495433
0.34517259,6.11712455,0.01045274,0.34673406,1.78032784,2.95893316,0.41761494,0.47918181,0.65260810,0.00485324
0.35117559,5.98635040,0.00993203,0.34278030,1.73829400,2.89290135,0.41119091,0.46482819,0.64644019,0.00472814
0.35717859,5.82841604,0.00938325,0.33679330,1.68774007,2.81553621,0.40256437,0.44884746,0.63624183,0.00458055
0.36318159,5.64518917,0.00881371,0.32886705,1.62937660,2.72754077,0.39186632,0.43139379,0.62219703,0.00441241
0.36918459,5.43895107,0.00823068,0.31913139,1.56403524,2.62979885,0.37926154,0.41264320,0.60456179,0.00422602
0.37518759,5.21234384,0.00764134,0.30774835,1.49264847,2.52335681,0.36494439,0.39279049,0.58365609,0.00402395
0.38119060,4.96830720,0.00705252,0.29490750,1.41622642,2.40940049,0.34913377,0.37204562,0.55985401,0.00380904
0.38719360,4.71000720,0.00647069,0.28082043,1.33583177,2.28922807,0.33206758,0.35062932,0.53357243,0.00358426
0.39319660,4.44075989,0.00590173,0.26571481,1.25255378,2.16422023,0.31399670,0.32876846,0.50525873,0.00335265
0.39919960,4.16395283,0.00535095,0.24982806,1.16748216,2.03580879,0.29517887,0.30669117,0.47537810,0.00311729
0.40520260,3.88296758,0.00482297,0.23340103,1.08168213,1.90544510,0.27587259,0.28462201,0.44440091,0.00288114
0.41120560,3.60110604,0.00432167,0.21667186,0.99617116,1.77456952,0.25633134,0.26277732,0.41279066,0.00264705
0.41720860,3.32152335,0.00385023,0.19987035,0.91189853,1.64458305,0.23679828,0.24136106,0.38099286,0.00241766
0.42321161,3.04716933,0.00341109,0.18321287,0.82972802,1.51682210,0.21750155,0.22056118,0.34942537,0.00219538
0.42921461,2.78074026,0.00300600,0.16689809,0.75042441,1.39253721,0.19865040,0.20054667,0.31847023,0.00198232
0.43521761,2.52464205,0.00263607,0.15110365,0.67464391,1.27287612,0.18043214,0.18146543,0.28846746,0.00178030
0.44122061,2.28096526,0.00230183,0.13598370,0.60292866,1.15887152,0.16300997,0.16344286,0.25971061,0.00159083
0.44722361,2.05147174,0.00200334,0.12166744,0.53570511,1.05143345,0.14652174,0.14658137,0.23244428,0.00141511
0.45322661,1.83759247,0.00174022,0.10825856,0.47328607,0.95134611,0.13107956,0.13096047,0.20686340,0.00125404
0.45922961,1.64043529,0.00151178,0.09583557,0.41587600,0.85926854,0.11677018,0.11663763,0.18311420,0.00110825
0.46523262,1.46080110,0.00131713,0.08445279,0.36357896,0.77573881,0.10365604,0.10364965,0.16129651,0.00097813
0.47123562,1.29920690,0.00115520,0.07414206,0.31640879,0.70118069,0.09177691,0.09201445,0.14146730,0.00086384
0.47723862,1.15591366,0.00102490,0.06491481,0.27430070,0.63591220,0.08115193,0.08173317,0.12364506,0.00076538
0.48324162,1.03095727,0.00092514,0.05676454,0.23712386,0.58015522,0.07178192,0.07279238,0.10781479,0.00068261
0.48924462,0.92418062,0.00085490,0.04966946,0.20469431,0.53404528,0.06365190,0.06516641,0.09393336,0.00061530
0.49524762,0.83526536,0.00081328,0.04359516,0.17678764,0.49764096,0.05673356,0.05881954,0.08193494,0.00056313
0.50125063,0.76376170,0.00079956,0.03849728,0.15315114,0.47093220,0.05098773,0.05370806,0.07173630,0.00052577
0.50725363,0.70911535,0.00081317,0.03432396,0.13351494,0.45384713,0.04636661,0.04978209,0.06324185,0.00050286
0.51325663,0.67069069,0.00085372,0.03101812,0.11760186,0.44625713,0.04281582,0.04698716,0.05634827,0.00049405
0.51925963,0.64778980,0.00092095,0.02851948,0.10513600,0.44797997,0.04027618,0.04526550,0.05094863,0.00049900
0.52526263,0.63966717,0.00101477,0.02676626,0.09584971,0.45878106,0.03868513,0.04455706,0.04693597,0.00051742
0.53126563,0.64554032,0.00113513,0.02569660,0.08948923,0.47837309,0.03797794,0.04480025,0.04420633,0.00054901
0.53726863,0.66459671,0.00128203,0.02524974,0.08581879,0.50641433,0.03808862,0.04593252,0.04266130,0.00059352
0.54327164,0.69599774,0.00145541,0.02536694,0.08462347,0.54250615,0.03895057,0.04789075,0.04221000,0.00065068
0.54927464,0.73888041,0.00165510,0.02599213,0.08571095,0.58619014,0.04049709,0.05061152,0.04277067,0.00072026
0.55527764,0.79235775,0.00188075,0.02707252,0.08891216,0.63694571,0.04266171,0.05403142,0.04427193,0.00080196
0.56128064,0.85551873,0.00213173,0.02855894,0.09408124,0.69418848,0.04537845,0.05808726,0.04665357,0.00089548
0.56728364,0.92742857,0.00240705,0.03040622,0.10109465,0.75727021,0.04858208,0.06271637,0.04986725,0.00100045
0.57328664,1.00713014,0.00270531,0.03257336,0.10984996,0.82548077,0.05220830,0.06785705,0.05387677,0.00111643
0.57928964,1.09364701,0.00302466,0.03502379,0.12026403,0.89805241,0.05619401,0.07344896,0.05865816,0.00124289
0.58529265,1.18598846,0.00336269,0.03772546,0.13227093,0.97416676,0.06047768,0.07943376,0.06419956,0.00137920
0.59129565,1.28315660,0.00371645,0.04065098,0.14581956,1.05296441,0.06499965,0.08575573,0.07050071,0.00152462
0.59729865,1.38415551,0.00408246,0.04377758,0.16087098,1.13355724,0.06970258,0.09236238,0.07757223,0.00167829
0.60330165,1.48800203,0.00445666,0.04708713,0.17739542,1.21504295,0.07453190,0.09920516,0.08543446,0.00183922
0.60930465,1.59373767,0.00483451,0.05056588,0.19536908,1.29652155,0.07943625,0.10623999,0.09411588,0.00200633
0.61530765,1.70044100,0.00521102,0.05420412,0.21477049,1.37711314,0.08436791,0.11342768,0.10365111,0.00217840
0.62131066,1.80723972,0.00558087,0.05799573,0.23557668,1.45597622,0.08928306,0.12073413,0.11407845,0.00235412
0.62731366,1.91332166,0.00593847,0.06193741,0.25775888,1.53232582,0.09414205,0.12813034,0.12543682,0.00253208
0.63331666,2.01794379,0.00627813,0.06602779,0.28127806,1.60545054,0.09890944,0.13559202,0.13776237,0.00271081
0.63931966,2.12043877,0.00659419,0.07026638,0.30608017,1.67472781,0.10355386,0.14309897,0.15108464,0.00288877
0.64532266,2.22021834,0.00688117,0.07465223,0.33209131,1.73963649,0.10804772,0.15063412,0.16542246,0.00306439
0.65132566,2.31677345,0.00713394,0.07918263,0.35921307,1.79976634,0.11236673,0.15818228,0.18077967,0.00323608
0.65732866,2.40967081,0.00734785,0.08385159,0.38731800,1.85482375,0.11648922,0.16572871,0.19714092,0.00340224
0.66333167,2.49854637,0.00751888,0.08864845,0.41624579,1.90463359,0.12039543,0.17325746,0.21446769,0.00356129
0.66933467,2.58309597,0.00764378,0.09355650,0.44580017,1.94913696,0.12406661,0.18074979,0.23269485,0.00371172
0.67533767,2.66306395,0.00772018,0.09855186,0.47574696,1.98838513,0.12748418,0.18818256,0.25172783,0.00385201
0.68134067,2.73823063,0.00774665,0.10360258,0.50581359,2.02252993,0.13062892,0.19552688,0.27144083,0.00398077
0.68734367,2.80839963,0.00772275,0.10866810,0.53569011,2.05181111,0.13348031,0.20274705,0.29167612,0.00409667
0.69334667,2.87338616,0.00764907,0.11369921,0.56503220,2.07654148,0.13601604,0.20980000,0.31224462,0.00419849
0.69934967,2.93300729,0.00752719,0.11863843,0.59346604,2.09709047,0.13821178,0.21663516,0.33292799,0.00428512
0.70535268,2.98707518,0.00735965,0.12342094,0.62059520,2.11386719,0.14004120,0.22319505,0.35348205,0.00435560
0.71135568,3.03539408,0.00714984,0.12797600,0.64600946,2.12730370,0.14147643,0.22941644,0.37364167,0.00440913
0.71735868,3.07776155,0.00690195,0.13222891,0.66929530,2.13783950,0.14248872,0.23523214,0.39312698,0.00444508
0.72336168,3.11397421,0.00662081,0.13610330,0.69004779,2.14590797,0.14304946,0.24057345,0.41165065,0.00446302
0.72936468,3.14383806,0.00631175,0.13952389,0.70788354,2.15192535,0.14313147,0.24537307,0.42892603,0.00446274
0.73536768,3.16718277,0.00598048,0.14241935,0.72245407,2.15628292,0.14271051,0.24956842,0.44467584,0.00444428
0.74137069,3.18387950,0.00563292,0.14472531,0.73345916,2.15934250,0.14176688,0.25310524,0.45864102,0.00440794
0.74737369,3.19386119,0.00527510,0.14638737,0.74065958,2.16143544,0.14028705,0.25594121,0.47058937,0.00435429
0.75337669,3.19714419,0.00491296,0.14736382,0.74388849,2.16286502,0.13826533,0.25804957,0.48032362,0.00428422
0.75937969,3.19385002,0.00455235,0.14762811,0.74306115,2.16391182,0.13570525,0.25942235,0.48768854,0.00419891
0.76538269,3.18422579,0.00419882,0.14717087,0.73818228,2.16484161,0.13262079,0.26007317,0.49257684,0.00409985
0.77138569,3.16866205,0.00385765,0.14600136,0.72935083,2.16591505,0.12903726,0.26003947,0.49493348,0.00398884
0.77738869,3.14770675,0.00353374,0.14414830,0.71676173,2.16739829,0.12499178,0.25938387,0.49475836,0.00386798
0.78339170,3.12207413,0.00323163,0.14166005,0.70070467,2.16957363,0.12053340,0.25819470,0.49210718,0.00373964
0.78939470,3.09264769,0.00295549,0.13860413,0.68155976,2.17274921,0.11572271,0.25658562,0.48709052,0.00360641
0.79539770,3.06047653,0.00270912,0.13506606,0.65979028,2.17726676,0.11063110,0.25469416,0.47987113,0.00347110
0.80140070,3.02676448,0.00249601,0.13114762,0.63593283,2.18350649,0.10533952,0.25267936,0.47065969,0.00333665
0.80740370,2.99285216,0.00231934,0.12696453,0.61058509,2.19188834,0.09993698,0.25071840,0.45970906,0.00320611
0.81340670,2.96019179,0.00218206,0.12264378,0.58439183,2.20286894,0.09451872,0.24900241,0.44730752,0.00308252
0.81940970,2.93031542,0.00208690,0.11832052,0.55802940,2.21693386,0.08918411,0.24773146,0.43377099,0.00296889
0.82541271,2.90479703,0.00203642,0.11413478,0.53218952,2.23458507,0.08403448,0.24710898,0.41943477,0.00286812
0.83141571,2.88520977,0.00203301,0.11022805,0.50756247,2.25632358,0.07917079,0.24733564,0.40464490,0.00278289
0.83741871,2.87307914,0.00207890,0.10673980,0.48482052,2.28262795,0.07469138,0.24860292,0.38974956,0.00271562
0.84342171,2.86983381,0.00217612,0.10380412,0.46460171,2.31392920,0.07068965,0.25108664,0.37509064,0.00266841
0.84942471,2.87675547,0.00232648,0.10154643,0.44749454,2.35058334,0.06725202,0.25494048,0.36099577,0.00264294
0.85542771,2.89492943,0.00253148,0.10008042,0.43402373,2.39284263,0.06445588,0.26028981,0.34777088,0.00264045
0.86143072,2.92519783,0.00279225,0.09950526,0.42463740,2.44082740,0.06236783,0.26722604,0.33569360,0.00266169
0.86743372,2.96811713,0.00310940,0.09990305,0.41969573,2.49449963,0.06104211,0.27580162,0.32500737,0.00270685
0.87343672,3.02392189,0.00348296,0.10133663,0.41946152,2.55364036,0.06051923,0.28602597,0.31591657,0.00277560
0.87943972,3.09249639,0.00391222,0.10384774,0.42409251,2.61783228,0.06082498,0.29786247,0.30858249,0.00286704
0.88544272,3.17335578,0.00439560,0.10745551,0.43363583,2.68644908,0.06196955,0.31122671,0.30312040,0.00297973
0.89144572,3.26563802,0.00493057,0.11215546,0.44802465,2.75865272,0.06394707,0.32598611,0.29959753,0.00311168
0.89744872,3.36810766,0.00551352,0.11791885,0.46707718,2.83339947,0.06673544,0.34196105,0.29803212,0.00326044
0.90345173,3.47917217,0.00613974,0.12469252,0.49049822,2.90945522,0.07029650,0.35892761,0.29839349,0.00342307
0.90945473,3.59691098,0.00680333,0.13239936,0.51788332,2.98541996,0.07457653,0.37662176,0.30060318,0.00359631
0.91545773,3.71911695,0.00749729,0.14093917,0.54872575,3.05976096,0.07950722,0.39474521,0.30453708,0.00377653
0.92146073,3.84334955,0.00821349,0.15019026,0.58242630,3.13085375,0.08500692,0.41297262,0.31002864,0.00395991
0.92746373,3.96699831,0.00894287,0.16001154,0.61830585,3.19702936,0.09098245,0.43096011,0.31687309,0.00414250
0.93346673,4.08735490,0.00967558,0.17024534,0.65562063,3.25662602,0.09733114,0.44835475,0.32483260,0.00432029
0.93946973,4.20169138,0.01040115,0.18072078,0.69357999,3.30804338,0.10394338,0.46480487,0.33364240,0.00448937
0.94547274,4.30734209,0.01110883,0.19125762,0.73136613,3.34979683,0.11070539,0.47997069,0.34301761,0.00464595
0.95147574,4.40178611,0.01178783,0.20167076,0.76815551,3.38056955,0.11750229,0.49353507,0.35266080,0.00478653
0.95747874,4.48272723,0.01242764,0.21177497,0.80314109,3.39926015,0.12422131,0.50521375,0.36226998,0.00490796
0.96348174,4.54816827,0.01301838,0.22138991,0.83555483,3.40502365,0.13075505,0.51476494,0.37154689,0.00500750
0.96948474,4.59647656,0.01355112,0.23034525,0.86468952,3.39730404,0.13700462,0.52199760,0.38020519,0.00508294
0.97548774,4.62643795,0.01401816,0.23848561,0.88991904,3.37585681,0.14288260,0.52677817,0.38797859,0.00513263
0.98149075,4.63729676,0.01441331,0.24567522,0.91071636,3.34076063,0.14831559,0.52903549,0.39462818,0.00515548
0.98749375,4.62877995,0.01473206,0.25180207,0.92666822,3.29241746,0.15324626,0.52876343,0.39994917,0.00515107
0.99349675,4.60110401,0.01497179,0.25678126,0.93748611,3.23154112,0.15763482,0.52602135,0.40377636,0.00511956
0.99949975,4.55496431,0.01513178,0.26055753,0.94301264,3.15913475,0.16145967,0.52093207,0.40598833,0.00506174
1.00550275,4.49150692,0.01521323,0.26310672,0.94322335,3.07645815,0.16471740,0.51367755,0.40651015,0.00497896
1.01150575,4.41228388,0.01521914,0.26443600,0.93822352,2.98498625,0.16742188,0.50449234,0.40531436,0.00487308
1.01750875,4.31919388,0.01515421,0.26458305,0.92824034,2.88636051,0.16960264,0.49365501,0.40242024,0.00474641
1.02351176,4.21441043,0.01502452,0.26361393,0.91361066,2.78233522,0.17130250,0.48147801,0.39789144,0.00460164
1.02951476,4.10030088,0.01483730,0.26161985,0.89476505,2.67472073,0.17257460,0.46829624,0.39183190,0.00444172
1.03551776,3.97933938,0.01460058,0.25871302,0.87220883,2.56532606,0.17347902,0.45445486,0.38438047,0.00426979
1.04152076,3.85401780,0.01432283,0.25502161,0.84650108,2.45590299,0.17407911,0.44029688,0.37570424,0.00408905
1.04752376,3.72675833,0.01401259,0.25068419,0.81823269,2.34809376,0.17443769,0.42615101,0.36599102,0.00390271
1.05352676,3.59983142,0.01367813,0.24584386,0.78800444,2.24338446,0.17461351,0.41232027,0.35544137,0.00371386
1.05952976,3.47528280,0.01332715,0.24064226,0.75640620,2.14306566,0.17465794,0.39907188,0.34426038,0.00352542
1.06553277,3.35487247,0.01296646,0.23521397,0.72399814,2.04820182,0.17461227,0.38662887,0.33264970,0.00334003
1.07153577,3.24002811,0.01260183,0.22968135,0.69129480,1.95961020,0.17450564,0.37516364,0.32080022,0.00316005
1.07753877,3.13181486,0.01223779,0.22415015,0.65875264,1.87785018,0.17435386,0.36479388,0.30888561,0.00298745
1.08354177,3.03092223,0.01187760,0.21870611,0.62676138,1.80322286,0.17415899,0.35558085,0.29705700,0.00282388
1.08954477,2.93766843,0.01152322,0.21341267,0.59563940,1.73578075,0.17390993,0.34753008,0.28543912,0.00267060
1.09554777,2.85202126,0.01117541,0.20830989,0.56563304,1.67534690,0.17358381,0.34059453,0.27412789,0.00252849
1.10155078,2.77363417,0.01083384,0.20341452,0.53691962,1.62154219,0.17314812,0.33467984,0.26318955,0.00239814
