energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
0.11705853,1.03096483,0.01010581,0.00289953,0.02538686,0.29833566,0.00000000,0.18525594,0.78108800
0.12306153,0.96938475,0.00931029,0.00281259,0.02248252,0.28309816,0.00000000,0.17685338,0.73755983
0.12906453,0.90801790,0.00857501,0.00271814,0.01979527,0.26739005,0.00000000,0.16814896,0.69362591
0.13506753,0.84717675,0.00789327,0.00261589,0.01732779,0.25135350,0.00000000,0.15919193,0.64956533
0.14107054,0.78717211,0.00725899,0.00250591,0.01507922,0.23513315,0.00000000,0.15003893,0.60565866
0.14707354,0.72830979,0.00666682,0.00238864,0.01304557,0.21887346,0.00000000,0.14075288,0.56218420
0.15307654,0.67088655,0.00611218,0.00226480,0.01122021,0.20271620,0.00000000,0.13140164,0.51941374
0.15907954,0.61518555,0.00559132,0.00213540,0.00959430,0.18679799,0.00000000,0.12205633,0.47760820
0.16508254,0.56147170,0.00510124,0.00200167,0.00815730,0.17124805,0.00000000,0.11278953,0.43701309
0.17108554,0.50998698,0.00463971,0.00186499,0.00689739,0.15618626,0.00000000,0.10367342,0.39785419
0.17708854,0.46094625,0.00420507,0.00172685,0.00580197,0.14172157,0.00000000,0.09477792,0.36033362
0.18309155,0.41453356,0.00379620,0.00158875,0.00485807,0.12795083,0.00000000,0.08616897,0.32462644
0.18909455,0.37089935,0.00341238,0.00145220,0.00405270,0.11495804,0.00000000,0.07790703,0.29087793
0.19509755,0.33015853,0.00305316,0.00131860,0.00337323,0.10281409,0.00000000,0.07004578,0.25920176
0.20110055,0.29238971,0.00271827,0.00118928,0.00280763,0.09157695,0.00000000,0.06263124,0.22967900
0.20710355,0.25763544,0.00240748,0.00106536,0.00234475,0.08129229,0.00000000,0.05570107,0.20235806
0.21310655,0.22590356,0.00212057,0.00094782,0.00197447,0.07199440,0.00000000,0.04928438,0.17725559
0.21910955,0.19716944,0.00185725,0.00083743,0.00168787,0.06370754,0.00000000,0.04340173,0.15435810
0.22511256,0.17137913,0.00161707,0.00073476,0.00147731,0.05644739,0.00000000,0.03806548,0.13362443
0.23111556,0.14845313,0.00139944,0.00064017,0.00133645,0.05022270,0.00000000,0.03328044,0.11498874
0.23711856,0.12829054,0.00120361,0.00055384,0.00126027,0.04503693,0.00000000,0.02904459,0.09836402
0.24312156,0.11077361,0.00102866,0.00047578,0.00124506,0.04088982,0.00000000,0.02535008,0.08364580
0.24912456,0.09577213,0.00087351,0.00040584,0.00128829,0.03777877,0.00000000,0.02218421,0.07071610
0.25512756,0.08314774,0.00073697,0.00034372,0.00138855,0.03570003,0.00000000,0.01953042,0.05944732
0.26113057,0.07275788,0.00061772,0.00028905,0.00154540,0.03464940,0.00000000,0.01736931,0.04970596
0.26713357,0.06445921,0.00051442,0.00024135,0.00175918,0.03462269,0.00000000,0.01567948,0.04135612
0.27313657,0.05811039,0.00042567,0.00020009,0.00203088,0.03561564,0.00000000,0.01443827,0.03426263
0.27913957,0.05357425,0.00035008,0.00016471,0.00236188,0.03762342,0.00000000,0.01362239,0.02829377
0.28514257,0.05071919,0.00028631,0.00013463,0.00275373,0.04063969,0.00000000,0.01320825,0.02332355
0.29114557,0.04941994,0.00023307,0.00010927,0.00320797,0.04465529,0.00000000,0.01317227,0.01923358
0.29714857,0.04955768,0.00018920,0.00008808,0.00372583,0.04965658,0.00000000,0.01349090,0.01591444
0.30315158,0.05101969,0.00015363,0.00007054,0.00430803,0.05562358,0.00000000,0.01414056,0.01326671
0.30915458,0.05369860,0.00012547,0.00005614,0.00495456,0.06252802,0.00000000,0.01509745,0.01120161
0.31515758,0.05749134,0.00010396,0.00004444,0.00566451,0.07033142,0.00000000,0.01633730,0.00964140
0.32116058,0.06229821,0.00008858,0.00003504,0.00643589,0.07898336,0.00000000,0.01783505,0.00851952
0.32716358,0.06802187,0.00007899,0.00002759,0.00726554,0.08842012,0.00000000,0.01956459,0.00778061
0.33316658,0.07456676,0.00007511,0.00002179,0.00814908,0.09856380,0.00000000,0.02149854,0.00738037
0.33916958,0.08183888,0.00007713,0.00001738,0.00908096,0.10932211,0.00000000,0.02360811,0.00728547
0.34517259,0.08974616,0.00008555,0.00001417,0.01005452,0.12058890,0.00000000,0.02586310,0.00747343
0.35117559,0.09819946,0.00010124,0.00001199,0.01106224,0.13224551,0.00000000,0.02823210,0.00793254
0.35717859,0.10711426,0.00012545,0.00001073,0.01209596,0.14416298,0.00000000,0.03068281,0.00866186
0.36318159,0.11641305,0.00015990,0.00001033,0.01314726,0.15620512,0.00000000,0.03318256,0.00967127
0.36918459,0.12602835,0.00020684,0.00001076,0.01420791,0.16823236,0.00000000,0.03569899,0.01098164
0.37518759,0.13590617,0.00026909,0.00001203,0.01527031,0.18010621,0.00000000,0.03820087,0.01262495
0.38119060,0.14600990,0.00035017,0.00001420,0.01632810,0.19169419,0.00000000,0.04065904,0.01464445
0.38719360,0.15632422,0.00045432,0.00001736,0.01737670,0.20287503,0.00000000,0.04304741,0.01709475
0.39319660,0.16685890,0.00058659,0.00002164,0.01841382,0.21354377,0.00000000,0.04534390,0.02004173
0.39919960,0.17765215,0.00075293,0.00002723,0.01944007,0.22361661,0.00000000,0.04753141,0.02356229
0.40520260,0.18877322,0.00096021,0.00003433,0.02045935,0.23303503,0.00000000,0.04959858,0.02774377
0.41120560,0.20032386,0.00121626,0.00004321,0.02147922,0.24176905,0.00000000,0.05154041,0.03268294
0.41720860,0.21243856,0.00152988,0.00005416,0.02251114,0.24981933,0.00000000,0.05335861,0.03848463
0.42321161,0.22528305,0.00191081,0.00006750,0.02357052,0.25721779,0.00000000,0.05506164,0.04525969
0.42921461,0.23905114,0.00236963,0.00008361,0.02467658,0.26402672,0.00000000,0.05666443,0.05312247
0.43521761,0.25395953,0.00291767,0.00010288,0.02585205,0.27033633,0.00000000,0.05818780,0.06218764
0.44122061,0.27024084,0.00356679,0.00012572,0.02712260,0.27626056,0.00000000,0.05965745,0.07256641
0.44722361,0.28813472,0.00432914,0.00015254,0.02851609,0.28193150,0.00000000,0.06110274,0.08436214
0.45322661,0.30787735,0.00521683,0.00018377,0.03006163,0.28749256,0.00000000,0.06255508,0.09766555
0.45922961,0.32968967,0.00624156,0.00021983,0.03178844,0.29309047,0.00000000,0.06404621,0.11254945
0.46523262,0.35376462,0.00741417,0.00026107,0.03372456,0.29886687,0.00000000,0.06560635,0.12906336
0.47123562,0.38025411,0.00874412,0.00030783,0.03589549,0.30494955,0.00000000,0.06726225,0.14722808
0.47723862,0.40925605,0.01023897,0.00036035,0.03832277,0.31144397,0.00000000,0.06903537,0.16703050
0.48324162,0.44080235,0.01190380,0.00041882,0.04102254,0.31842556,0.00000000,0.07094022,0.18841894
0.48924462,0.47484832,0.01374067,0.00048327,0.04400425,0.32593307,0.00000000,0.07298297,0.21129927
0.49524762,0.51126427,0.01574806,0.00055365,0.04726948,0.33396360,0.00000000,0.07516044,0.23553209
0.50125063,0.54982983,0.01792039,0.00062971,0.05081097,0.34246945,0.00000000,0.07745946,0.26093118
0.50725363,0.59023151,0.02024766,0.00071109,0.05461198,0.35135709,0.00000000,0.07985683,0.28726364
0.51325663,0.63206392,0.02271515,0.00079721,0.05864590,0.36048846,0.00000000,0.08231965,0.31425156
0.51925963,0.67483485,0.02530333,0.00088735,0.06287636,0.36968447,0.00000000,0.08480633,0.34157574
0.52526263,0.71797432,0.02798786,0.00098059,0.06725763,0.37873065,0.00000000,0.08726791,0.36888108
0.53126563,0.76084736,0.03073990,0.00107584,0.07173555,0.38738476,0.00000000,0.08964994,0.39578393
0.53726863,0.80277038,0.03352650,0.00117188,0.07624871,0.39538593,0.00000000,0.09189466,0.42188097
0.54327164,0.84303039,0.03631128,0.00126734,0.08073021,0.40246498,0.00000000,0.09394339,0.44675955
0.54927464,0.88090651,0.03905526,0.00136073,0.08510955,0.40835532,0.00000000,0.09573911,0.47000905
0.55527764,0.91569292,0.04171787,0.00145054,0.08931487,0.41280408,0.00000000,0.09722899,0.49123287
0.56128064,0.94672224,0.04425808,0.00153519,0.09327534,0.41558268,0.00000000,0.09836679,0.51006059
0.56728364,0.97338829,0.04663566,0.00161316,0.09692359,0.41649655,0.00000000,0.09911506,0.52615977
0.57328664,0.99516735,0.04881245,0.00168297,0.10019808,0.41539340,0.00000000,0.09944687,0.53924684
0.57928964,1.01163681,0.05075364,0.00174327,0.10304532,0.41216972,0.00000000,0.09934720,0.54909668
0.58529265,1.02249030,0.05242893,0.00179289,0.10542181,0.40677518,0.00000000,0.09881367,0.55555028
0.59129565,1.02754870,0.05381361,0.00183085,0.10729561,0.39921478,0.00000000,0.09785682,0.55852031
0.59729865,1.02676645,0.05488941,0.00185644,0.10864742,0.38954872,0.00000000,0.09649972,0.55799409
0.60330165,1.02023273,0.05564516,0.00186921,0.10947116,0.37789001,0.00000000,0.09477704,0.55403404
0.60930465,1.00816765,0.05607713,0.00186905,0.10977407,0.36440004,0.00000000,0.09273363,0.54677538
0.61530765,0.99091352,0.05618914,0.00185616,0.10957608,0.34928238,0.00000000,0.09042262,0.53642130
0.62131066,0.96892164,0.05599231,0.00183108,0.10890881,0.33277516,0.00000000,0.08790321,0.52323574
0.62731366,0.94273532,0.05550461,0.00179469,0.10781401,0.31514246,0.00000000,0.08523820,0.50753425
0.63331666,0.91297000,0.05475003,0.00174819,0.10634156,0.29666511,0.00000000,0.08249146,0.48967322
0.63931966,0.88029130,0.05375772,0.00169311,0.10454728,0.27763144,0.00000000,0.07972538,0.47003806
0.64532266,0.84539226,0.05256077,0.00163128,0.10249040,0.25832828,0.00000000,0.07699849,0.44903089
0.65132566,0.80897069,0.05119501,0.00156480,0.10023113,0.23903270,0.00000000,0.07436328,0.42705823
0.65732866,0.77170776,0.04969777,0.00149604,0.09782820,0.22000475,0.00000000,0.07186451,0.40451937
0.66333167,0.73424868,0.04810658,0.00142760,0.09533658,0.20148144,0.00000000,0.06953779,0.38179573
0.66933467,0.69718635,0.04645812,0.00136230,0.09280566,0.18367215,0.00000000,0.06740872,0.35924170
0.67533767,0.66104854,0.04478711,0.00130316,0.09027763,0.16675558,0.00000000,0.06549258,0.33717738
0.68134067,0.62628901,0.04312561,0.00125338,0.08778645,0.15087809,0.00000000,0.06379441,0.31588319
0.68734367,0.59328262,0.04150235,0.00121634,0.08535734,0.13615355,0.00000000,0.06230966,0.29559673
0.69334667,0.56232451,0.03994240,0.00119557,0.08300670,0.12266438,0.00000000,0.06102526,0.27651160
0.69934967,0.53363299,0.03846706,0.00119476,0.08074258,0.11046369,0.00000000,0.05992099,0.25877817
0.70535268,0.50735561,0.03709392,0.00121774,0.07856560,0.09957821,0.00000000,0.05897115,0.24250614
0.71135568,0.48357783,0.03583714,0.00126844,0.07647023,0.09001189,0.00000000,0.05814646,0.22776836
0.71735868,0.46233353,0.03470789,0.00135090,0.07444631,0.08174972,0.00000000,0.05741591,0.21460583
0.72336168,0.44361655,0.03371481,0.00146919,0.07248080,0.07476166,0.00000000,0.05674866,0.20303320
0.72936468,0.42739247,0.03286463,0.00162739,0.07055957,0.06900649,0.00000000,0.05611584,0.19304461
0.73536768,0.41360981,0.03216266,0.00182949,0.06866912,0.06443523,0.00000000,0.05549201,0.18461930
0.74137069,0.40220996,0.03161330,0.00207930,0.06679817,0.06099412,0.00000000,0.05485650,0.17772685
0.74737369,0.39313539,0.03122045,0.00238035,0.06493899,0.05862701,0.00000000,0.05419428,0.17233156
0.75337669,0.38633564,0.03098775,0.00273577,0.06308847,0.05727704,0.00000000,0.05349655,0.16839590
0.75937969,0.38177082,0.03091869,0.00314809,0.06124872,0.05688774,0.00000000,0.05276097,0.16588295
0.76538269,0.37941275,0.03101661,0.00361914,0.05942742,0.05740340,0.00000000,0.05199142,0.16475765
0.77138569,0.37924374,0.03128448,0.00414985,0.05763769,0.05876893,0.00000000,0.05119763,0.16498704
0.77738869,0.38125338,0.03172462,0.00474006,0.05589761,0.06092924,0.00000000,0.05039436,0.16653963
0.78339170,0.38543380,0.03233832,0.00538841,0.05422948,0.06382827,0.00000000,0.04960047,0.16938399
0.78939470,0.39177394,0.03312541,0.00609217,0.05265878,0.06740785,0.00000000,0.04883787,0.17348696
0.79539770,0.40025348,0.03408380,0.00684712,0.05121291,0.07160654,0.00000000,0.04813036,0.17881170
0.80140070,0.41083709,0.03520917,0.00764752,0.04991996,0.07635855,0.00000000,0.04750258,0.18531581
0.80740370,0.42346961,0.03649463,0.00848603,0.04880731,0.08159295,0.00000000,0.04697900,0.19294997
0.81340670,0.43807278,0.03793063,0.00935379,0.04790041,0.08723328,0.00000000,0.04658308,0.20165716
0.81940970,0.45454389,0.03950503,0.01024052,0.04722167,0.09319760,0.00000000,0.04633673,0.21137289
0.82541271,0.47275673,0.04120329,0.01113466,0.04678956,0.09939913,0.00000000,0.04625988,0.22202624
0.83141571,0.49256494,0.04300900,0.01202362,0.04661790,0.10574740,0.00000000,0.04637043,0.23354215
0.83741871,0.51380773,0.04490445,0.01289409,0.04671558,0.11214995,0.00000000,0.04668438,0.24584456
0.84342171,0.53631771,0.04687155,0.01373235,0.04708643,0.11851461,0.00000000,0.04721618,0.25886045
0.84942471,0.55993037,0.04889267,0.01452471,0.04772945,0.12475200,0.00000000,0.04797931,0.27252454
0.85542771,0.58449467,0.05095178,0.01525790,0.04863932,0.13077841,0.00000000,0.04898687,0.28678424
0.86143072,0.60988401,0.05303538,0.01591953,0.04980706,0.13651875,0.00000000,0.05025234,0.30160465
0.86743372,0.63600670,0.05513357,0.01649850,0.05122096,0.14190937,0.00000000,0.05179013,0.31697298
0.87343672,0.66281525,0.05724086,0.01698541,0.05286753,0.14690070,0.00000000,0.05361618,0.33290222
0.87943972,0.69031349,0.05935680,0.01737290,0.05473251,0.15145937,0.00000000,0.05574825,0.34943350
0.88544272,0.71856086,0.06148639,0.01765594,0.05680187,0.15556981,0.00000000,0.05820601,0.36663690
0.89144572,0.74767340,0.06364016,0.01783203,0.05906270,0.15923511,0.00000000,0.06101081,0.38461028
0.89744872,0.77782083,0.06583389,0.01790131,0.06150386,0.16247701,0.00000000,0.06418512,0.40347625
0.90345173,0.80921968,0.06808798,0.01786658,0.06411652,0.16533515,0.00000000,0.06775170,0.42337697
0.90945473,0.84212260,0.07042651,0.01773317,0.06689437,0.16786539,0.00000000,0.07173238,0.44446703
0.91545773,0.87680404,0.07287597,0.01750875,0.06983363,0.17013733,0.00000000,0.07614669,0.46690465
0.92146073,0.91354310,0.07546368,0.01720305,0.07293266,0.17223121,0.00000000,0.08101020,0.49084155
0.92746373,0.95260424,0.07821614,0.01682748,0.07619148,0.17423424,0.00000000,0.08633288,0.51641201
0.93346673,0.99421705,0.08115712,0.01639470,0.07961093,0.17623654,0.00000000,0.09211740,0.54372174
0.93946973,1.03855605,0.08430591,0.01591810,0.08319175,0.17832707,0.00000000,0.09835757,0.57283724
0.94547274,1.08572198,0.08767555,0.01541135,0.08693345,0.18058951,0.00000000,0.10503710,0.60377633
0.95147574,1.13572562,0.09127126,0.01488788,0.09083330,0.18309854,0.00000000,0.11212855,0.63650050
0.95747874,1.18847541,0.09508924,0.01436040,0.09488514,0.18591663,0.00000000,0.11959290,0.67090976
0.96348174,1.24376973,0.09911572,0.01384049,0.09907848,0.18909146,0.00000000,0.12737950,0.70684045
0.96948474,1.30129462,0.10332648,0.01333825,0.10339769,0.19265433,0.00000000,0.13542664,0.74406631
0.97548774,1.36062735,0.10768685,0.01286198,0.10782137,0.19661927,0.00000000,0.14366267,0.78230313
0.98149075,1.42124594,0.11215211,0.01241803,0.11232210,0.20098331,0.00000000,0.15200771,0.82121667
0.98749375,1.48254432,0.11666841,0.01201067,0.11686637,0.20572758,0.00000000,0.16037576,0.86043395
0.99349675,1.54385264,0.12117404,0.01164215,0.12141492,0.21081928,0.00000000,0.16867739,0.89955707
0.99949975,1.60446157,0.12560113,0.01131271,0.12592333,0.21621437,0.00000000,0.17682256,0.93817922
1.00550275,1.66364968,0.12987759,0.01102079,0.13034281,0.22186085,0.00000000,0.18472376,0.97590182
1.01150575,1.72071221,0.13392927,0.01076329,0.13462142,0.22770232,0.00000000,0.19229909,1.01235206
1.01750875,1.77498987,0.13768218,0.01053582,0.13870526,0.23368175,0.00000000,0.19947526,1.04719968
1.02351176,1.82589595,0.14106479,0.01033304,0.14253991,0.23974504,0.00000000,0.20619030,1.08017210
1.02951476,1.87294040,0.14401018,0.01014905,0.14607193,0.24584433,0.00000000,0.21239585,1.11106688
1.03551776,1.91574928,0.14645804,0.00997766,0.14925030,0.25194072,0.00000000,0.21805892,1.13976077
1.04152076,1.95407867,0.14835640,0.00981276,0.15202784,0.25800628,0.00000000,0.22316304,1.16621468
1.04752376,1.98782201,0.14966309,0.00964863,0.15436251,0.26402522,0.00000000,0.22770861,1.19047405
1.05352676,2.01701051,0.15034681,0.00948017,0.15621850,0.26999415,0.00000000,0.23171262,1.21266457
1.05952976,2.04180650,0.15038788,0.00930310,0.15756716,0.27592135,0.00000000,0.23520752,1.23298327
1.06553277,2.06248995,0.14977853,0.00911410,0.15838766,0.28182512,0.00000000,0.23823943,1.25168531
1.07153577,2.07943892,0.14852291,0.00891091,0.15866742,0.28773128,0.00000000,0.24086572,1.26906714
1.07753877,2.09310485,0.14663670,0.00869234,0.15840226,0.29367001,0.00000000,0.24315193,1.28544687
1.08354177,2.10398408,0.14414640,0.00845819,0.15759632,0.29967203,0.00000000,0.24516841,1.30114274
1.08954477,2.11258705,0.14108838,0.00820925,0.15626171,0.30576456,0.00000000,0.24698656,1.31645108
1.09554777,2.11940679,0.13750769,0.00794709,0.15441797,0.31196716,0.00000000,0.24867501,1.33162468
1.10155078,2.12488849,0.13345673,0.00767396,0.15209134,0.31828768,0.00000000,0.25029587,1.34685304
1.10755378,2.12940169,0.12899373,0.00739259,0.14931386,0.32471869,0.00000000,0.25190119,1.36224548
1.11355678,2.13321666,0.12418128,0.00710600,0.14612239,0.33123448,0.00000000,0.25352981,1.37781814
1.11955978,2.13648626,0.11908477,0.00681733,0.14255751,0.33778890,0.00000000,0.25520479,1.39348573
1.12556278,2.13923423,0.11377085,0.00652967,0.13866243,0.34431430,0.00000000,0.25693158,1.40905853
1.13156578,2.14135072,0.10830609,0.00624589,0.13448192,0.35072147,0.00000000,0.25869694,1.42424506
1.13756878,2.14259521,0.10275558,0.00596853,0.13006124,0.35690090,0.00000000,0.26046879,1.43866018
1.14357179,2.14260691,0.09718187,0.00569971,0.12544521,0.36272512,0.00000000,0.26219698,1.45183865
1.14957479,2.14092194,0.09164389,0.00544103,0.12067737,0.36805229,0.00000000,0.26381494,1.46325334
1.15557779,2.13699681,0.08619625,0.00519359,0.11579928,0.37273071,0.00000000,0.26524230,1.47233725
1.16158079,2.13023661,0.08088856,0.00495794,0.11085000,0.37660420,0.00000000,0.26638820,1.47850851
1.16758379,2.12002685,0.07576512,0.00473413,0.10586574,0.37951806,0.00000000,0.26715526,1.48119692
1.17358679,2.10576721,0.07086464,0.00452177,0.10087961,0.38132538,0.00000000,0.26744402,1.47987079
1.17958979,2.08690536,0.06622028,0.00432008,0.09592164,0.38189328,0.00000000,0.26715766,1.47406294
1.18559280,2.06296939,0.06185975,0.00412800,0.09101889,0.38110901,0.00000000,0.26620671,1.46339424
1.19159580,2.03359690,0.05780561,0.00394426,0.08619562,0.37888532,0.00000000,0.26451358,1.44759384
1.19759880,1.99855945,0.05407557,0.00376746,0.08147369,0.37516506,0.00000000,0.26201666,1.42651489
1.20360180,1.95778108,0.05068298,0.00359622,0.07687291,0.36992458,0.00000000,0.25867376,1.40014514
1.20960480,1.91134985,0.04763722,0.00342920,0.07241148,0.36317595,0.00000000,0.25446473,1.36861171
1.21560780,1.85952201,0.04494415,0.00326519,0.06810643,0.35496770,0.00000000,0.24939313,1.33218003
1.22161081,1.80271843,0.04260648,0.00310320,0.06397402,0.34538407,0.00000000,0.24348677,1.29124696
1.22761381,1.74151357,0.04062408,0.00294247,0.06003008,0.33454294,0.00000000,0.23679726,1.24632837
1.23361681,1.67661771,0.03899421,0.00278248,0.05629037,0.32259226,0.00000000,0.22939838,1.19804199
1.23961981,1.60885307,0.03771167,0.00262302,0.05277074,0.30970551,0.00000000,0.22138349,1.14708628
1.24562281,1.53912546,0.03676875,0.00246412,0.04948733,0.29607602,0.00000000,0.21286216,1.09421640
1.25162581,1.46839251,0.03615525,0.00230608,0.04645662,0.28191076,0.00000000,0.20395596,1.04021848
1.25762881,1.39763040,0.03585832,0.00214939,0.04369545,0.26742369,0.00000000,0.19479394,0.98588333
1.26363182,1.32780048,0.03586231,0.00199476,0.04122099,0.25282905,0.00000000,0.18550778,0.93198082
1.26963482,1.25981752,0.03614859,0.00184301,0.03905067,0.23833489,0.00000000,0.17622701,0.87923612
1.27563782,1.19452091,0.03669543,0.00169506,0.03720205,0.22413710,0.00000000,0.16707445,0.82830862
1.28164082,1.13265019,0.03747793,0.00155188,0.03569269,0.21041421,0.00000000,0.15816211,0.77977457
1.28764382,1.07482574,0.03846804,0.00141443,0.03454007,0.19732314,0.00000000,0.14958774,0.73411379
1.29364682,1.02153535,0.03963473,0.00128362,0.03376139,0.18499598,0.00000000,0.14143222,0.69170100
1.29964982,0.97312701,0.04094430,0.00116031,0.03337347,0.17353793,0.00000000,0.13375775,0.65280174
1.30565283,0.92980782,0.04236080,0.00104524,0.03339255,0.16302645,0.00000000,0.12660703,0.61757289
1.31165583,0.89164863,0.04384668,0.00093902,0.03383410,0.15351143,0.00000000,0.12000336,0.58606726
1.31765883,0.85859399,0.04536346,0.00084211,0.03471257,0.14501637,0.00000000,0.11395151,0.55824192
1.32366183,0.83047618,0.04687264,0.00075485,0.03604105,0.13754041,0.00000000,0.10843948,0.53396949
1.32966483,0.80703259,0.04833653,0.00067740,0.03783090,0.13106098,0.00000000,0.10344079,0.51305154
1.33566783,0.78792511,0.04971925,0.00060978,0.04009126,0.12553698,0.00000000,0.09891729,0.49523346
1.34167084,0.77276046,0.05098758,0.00055187,0.04282841,0.12091212,0.00000000,0.09482218,0.48021978
1.34767384,0.76111017,0.05211186,0.00050344,0.04604515,0.11711840,0.00000000,0.09110328,0.46768925
1.35367684,0.75252949,0.05306664,0.00046410,0.04973996,0.11407939,0.00000000,0.08770610,0.45730902
1.35967984,0.74657401,0.05383131,0.00043340,0.05390623,0.11171331,0.00000000,0.08457681,0.44874721
1.36568284,0.74281364,0.05439046,0.00041078,0.05853141,0.10993573,0.00000000,0.08166478,0.44168357
1.37168584,0.74084342,0.05473406,0.00039562,0.06359616,0.10866177,0.00000000,0.07892479,0.43581783
1.37768884,0.74029098,0.05485744,0.00038723,0.06907369,0.10780789,0.00000000,0.07631860,0.43087575
1.38369185,0.74082073,0.05476104,0.00038490,0.07492907,0.10729314,0.00000000,0.07381606,0.42661278
1.38969485,0.74213507,0.05445002,0.00038787,0.08111894,0.10704005,0.00000000,0.07139566,0.42281558
1.39569785,0.74397302,0.05393364,0.00039538,0.08759128,0.10697512,0.00000000,0.06904451,0.41930167
1.40170085,0.74610686,0.05322464,0.00040667,0.09428562,0.10702900,0.00000000,0.06675788,0.41591756
1.40770385,0.74833746,0.05233845,0.00042098,0.10113349,0.10713660,0.00000000,0.06453837,0.41253577
1.41370685,0.75048886,0.05129240,0.00043761,0.10805927,0.10723696,0.00000000,0.06239468,0.40905124
1.41970985,0.75240282,0.05010499,0.00045589,0.11498136,0.10727327,0.00000000,0.06034026,0.40537746
1.42571286,0.75393394,0.04879523,0.00047522,0.12181364,0.10719285,0.00000000,0.05839177,0.40144277
1.43171586,0.75494567,0.04738199,0.00049510,0.12846732,0.10694735,0.00000000,0.05656758,0.39718712
1.43771886,0.75530767,0.04588363,0.00051512,0.13485285,0.10649301,0.00000000,0.05488627,0.39255952
1.44372186,0.75489466,0.04431766,0.00053502,0.14088210,0.10579116,0.00000000,0.05336534,0.38751630
1.44972486,0.75358675,0.04270059,0.00055467,0.14647059,0.10480885,0.00000000,0.05202008,0.38202036
1.45572786,0.75127127,0.04104794,0.00057416,0.15153959,0.10351953,0.00000000,0.05086272,0.37604112
1.46173087,0.74784578,0.03937438,0.00059374,0.15601826,0.10190380,0.00000000,0.04990182,0.36955543
1.46773387,0.74322207,0.03769394,0.00061392,0.15984546,0.09995016,0.00000000,0.04914204,0.36254894
1.47373687,0.73733076,0.03602037,0.00063545,0.16297137,0.09765567,0.00000000,0.04858415,0.35501791
1.47973987,0.73012613,0.03436747,0.00065934,0.16535875,0.09502637,0.00000000,0.04822528,0.34697132
1.48574287,0.72159087,0.03274947,0.00068691,0.16698389,0.09207764,0.00000000,0.04805955,0.33843285
1.49174587,0.71174042,0.03118138,0.00071973,0.16783709,0.08883411,0.00000000,0.04807875,0.32944275
1.49774887,0.70062656,0.02967927,0.00075971,0.16792288,0.08532946,0.00000000,0.04827332,0.32005935
1.50375188,0.68834014,0.02826048,0.00080904,0.16725983,0.08160580,0.00000000,0.04863336,0.31036005
1.50975488,0.67501272,0.02694371,0.00087016,0.16588005,0.07771284,0.00000000,0.04914973,0.30044182
1.51575788,0.66081712,0.02574902,0.00094581,0.16382840,0.07370678,0.00000000,0.04981507,0.29042115
1.52176088,0.64596682,0.02469762,0.00103890,0.16116157,0.06964896,0.00000000,0.05062484,0.28043337
1.52776388,0.63071419,0.02381166,0.00115252,0.15794691,0.06560439,0.00000000,0.05157819,0.27063152
1.53376688,0.61534783,0.02311372,0.00128986,0.15426121,0.06164021,0.00000000,0.05267859,0.26118480
1.53976988,0.60018881,0.02262636,0.00145413,0.15018941,0.05782405,0.00000000,0.05393434,0.25227658
1.54577289,0.58558625,0.02237145,0.00164844,0.14582332,0.05422251,0.00000000,0.05535873,0.24410233
1.55177589,0.57191214,0.02236941,0.00187573,0.14126032,0.05089963,0.00000000,0.05696995,0.23686722
1.55777889,0.55955562,0.02263849,0.00213863,0.13660214,0.04791564,0.00000000,0.05879075,0.23078378
1.56378189,0.54891687,0.02319392,0.00243933,0.13195366,0.04532571,0.00000000,0.06084773,0.22606954
1.56978489,0.54040064,0.02404711,0.00277945,0.12742179,0.04317912,0.00000000,0.06317041,0.22294464
1.57578789,0.53440962,0.02520487,0.00315992,0.12311435,0.04151841,0.00000000,0.06579009,0.22162963
1.58179090,0.53133776,0.02666868,0.00358082,0.11913903,0.04037896,0.00000000,0.06873848,0.22234329
1.58779390,0.53156354,0.02843411,0.00404130,0.11560231,0.03978861,0.00000000,0.07204623,0.22530049
1.59379690,0.53544348,0.03049035,0.00453944,0.11260844,0.03976755,0.00000000,0.07574143,0.23071009
1.59979990,0.54330573,0.03281991,0.00507222,0.11025832,0.04032835,0.00000000,0.07984807,0.23877280
1.60580290,0.55544404,0.03539857,0.00563542,0.10864841,0.04147608,0.00000000,0.08438463,0.24967886
1.61180590,0.57211208,0.03819549,0.00622370,0.10786953,0.04320857,0.00000000,0.08936280,0.26360560
1.61780890,0.59351812,0.04117365,0.00683053,0.10800565,0.04551670,0.00000000,0.09478644,0.28071461
1.62381191,0.61982017,0.04429053,0.00744835,0.10913256,0.04838473,0.00000000,0.10065072,0.30114854
1.62981491,0.65112151,0.04749898,0.00806868,0.11131650,0.05179061,0.00000000,0.10694168,0.32502748
1.63581791,0.68746671,0.05074846,0.00868226,0.11461270,0.05570631,0.00000000,0.11363595,0.35244481
1.64182091,0.72883793,0.05398640,0.00927928,0.11906388,0.06009809,0.00000000,0.12070086,0.38346243
1.64782391,0.77515176,0.05715977,0.00984966,0.12469873,0.06492672,0.00000000,0.12809480,0.41810563
1.65382691,0.82625626,0.06021678,0.01038326,0.13153035,0.07014772,0.00000000,0.13576780,0.45635735
1.65982991,0.88192851,0.06310862,0.01087024,0.13955480,0.07571153,0.00000000,0.14366235,0.49815227
