energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
-4.63731866,9.80970671,0.03661794,1.31667774,2.38047982,1.17909885,2.64071381,4.26354703,0.07283951,2.99681832
-4.63131566,9.73560653,0.03695707,1.31805418,2.36320025,1.15554454,2.67359029,4.23431392,0.07167815,2.95251569
-4.62531266,9.66814819,0.03727771,1.32083170,2.34561291,1.13331435,2.70966594,4.20763832,0.07045948,2.90976467
-4.61930965,9.60605494,0.03757121,1.32468649,2.32749848,1.11228098,2.74807001,4.18297579,0.06918408,2.86840142
-4.61330665,9.54783748,0.03782870,1.32925648,2.30861067,1.09229998,2.78781940,4.15970399,0.06785226,2.82819648
-4.60730365,9.49188522,0.03804136,1.33415700,2.28869081,1.07322002,2.82785353,4.13716352,0.06646444,2.78887704
-4.60130065,9.43656133,0.03820075,1.33899730,2.26748317,1.05489279,2.86707321,4.11469995,0.06502143,2.75015038
-4.59529765,9.38029703,0.03829908,1.34339745,2.24475028,1.03718188,2.90438168,4.09170485,0.06352478,2.71172744
-4.58929465,9.32168066,0.03832944,1.34700454,2.22028751,1.01997050,2.93872636,4.06765387,0.06197704,2.67334514
-4.58329165,9.25953728,0.03828611,1.34950784,2.19393617,1.00316755,2.96913931,4.04213988,0.06038200,2.63478656
-4.57728864,9.19299509,0.03816471,1.35065200,2.16559462,0.98671195,2.99477483,4.01489959,0.05874486,2.59589792
-4.57128564,9.12153559,0.03796238,1.35024777,2.13522666,0.97057502,3.01494242,3.98583223,0.05707239,2.55660147
-4.56528264,9.04502505,0.03767791,1.34817981,2.10286698,0.95476094,3.02913360,3.95500962,0.05537293,2.51690372
-4.55927964,8.96372603,0.03731176,1.34441123,2.06862311,0.93930516,3.03704137,3.92267692,0.05365639,2.47689862
-4.55327664,8.87828840,0.03686608,1.33898464,2.03267405,0.92427107,3.03857146,3.88924430,0.05193418,2.43676550
-4.54727364,8.78972061,0.03634461,1.33201976,1.99526525,0.90974498,3.03384467,3.85526984,0.05021898,2.39676189
-4.54127064,8.69934255,0.03575258,1.32370761,1.95670043,0.89582981,3.02319040,3.82143483,0.04852456,2.35721165
-4.53526763,8.60872275,0.03509650,1.31430179,1.91733045,0.88263768,3.00713149,3.78851252,0.04686547,2.31848891
-4.52926463,8.51960301,0.03438396,1.30410706,1.87753977,0.87028189,2.98636114,3.75733216,0.04525668,2.28099877
-4.52326163,8.43381437,0.03362338,1.29346593,1.83773118,0.85886875,2.96171313,3.72874019,0.04371321,2.24515576
-4.51725863,8.35318872,0.03282369,1.28274391,1.79830958,0.84848950,2.93412660,3.70356045,0.04224975,2.21136109
-4.51125563,8.27947059,0.03199408,1.27231406,1.75966552,0.83921297,2.90460719,3.68255553,0.04088019,2.17998001
-4.50525263,8.21423349,0.03114370,1.26254164,1.72215942,0.83107920,2.87418629,3.66639124,0.03961730,2.15132043
-4.49924962,8.15880491,0.03028142,1.25376955,1.68610732,0.82409450,2.84388041,3.65560582,0.03847225,2.12561400
-4.49324662,8.11420377,0.02941555,1.24630507,1.65176870,0.81822809,2.81465241,3.65058544,0.03745437,2.10300067
-4.48724362,8.08109320,0.02855369,1.24040877,1.61933721,0.81341069,2.78737626,3.65154714,0.03657081,2.08351745
-4.48124062,8.05975065,0.02770258,1.23628561,1.58893468,0.80953499,2.76280702,3.65852982,0.03582631,2.06709230
-4.47523762,8.05005669,0.02686796,1.23407885,1.56060854,0.80645817,2.74155685,3.67139360,0.03522310,2.05354318
-4.46923462,8.05150254,0.02605460,1.23386679,1.53433305,0.80400621,2.72407816,3.68982747,0.03476079,2.04258257
-4.46323162,8.06321543,0.02526623,1.23566221,1.51001391,0.80197994,2.71065414,3.71336445,0.03443642,2.03382721
-4.45722861,8.08400022,0.02450567,1.23941461,1.48749611,0.80016251,2.70139668,3.74140345,0.03424452,2.02681249
-4.45122561,8.11239464,0.02377486,1.24501474,1.46657450,0.79832778,2.69625141,3.77323652,0.03417732,2.02101094
-4.44522261,8.14673498,0.02307502,1.25230113,1.44700640,0.79624949,2.69500904,3.80807997,0.03422496,2.01585376
-4.43921961,8.18522877,0.02240681,1.26106821,1.42852569,0.79371051,2.69732216,3.84510777,0.03437579,2.01075435
-4.43321661,8.22603055,0.02177041,1.27107545,1.41085736,0.79051183,2.70272628,3.88348547,0.03461675,2.00513273
-4.42721361,8.26731719,0.02116576,1.28205705,1.39373200,0.78648092,2.71066385,3.92240325,0.03493370,1.99843966
-4.42121061,8.30735909,0.02059265,1.29373175,1.37689939,0.78147893,2.72051003,3.96110647,0.03531184,1.99017922
-4.41520760,8.34458436,0.02005083,1.30581222,1.36014047,0.77540650,2.73159886,3.99892259,0.03573611,1.97992902
-4.40920460,8.37763344,0.01954014,1.31801392,1.34327738,0.76820793,2.74324878,4.03528358,0.03619160,1.96735701
-4.40320160,8.40540258,0.01906056,1.33006282,1.32618100,0.75987347,2.75478659,4.06974316,0.03666390,1.95223436
-4.39719860,8.42707485,0.01861224,1.34170218,1.30877589,0.75043984,2.76556903,4.10198854,0.03713950,1.93444383
-4.39119560,8.44213881,0.01819553,1.35269804,1.29104250,0.73998878,2.77500142,4.13184690,0.03760609,1.91398370
-4.38519260,8.45039488,0.01781093,1.36284358,1.27301694,0.72864404,2.78255321,4.15928660,0.03805287,1.89096698
-4.37918959,8.45195059,0.01745911,1.37196228,1.25478819,0.71656677,2.78777023,4.18441397,0.03847076,1.86561651
-4.37318659,8.44720618,0.01714078,1.37991016,1.23649353,0.70394973,2.79028373,4.20746609,0.03885265,1.83825617
-4.36718359,8.43683210,0.01685671,1.38657710,1.21831219,0.69101064,2.78981642,4.22880051,0.03919353,1.80929897
-4.36118059,8.42174038,0.01660761,1.39188744,1.20045794,0.67798485,2.78618587,4.24888256,0.03949060,1.77923255
-4.35517759,8.40305163,0.01639407,1.39580001,1.18317094,0.66511790,2.77930550,4.26827101,0.03974335,1.74860303
-4.34917459,8.38205932,0.01621656,1.39830761,1.16670927,0.65265805,2.76918349,4.28760266,0.03995352,1.71799776
-4.34317159,8.36019267,0.01607532,1.39943615,1.15134051,0.64084926,2.75592009,4.30757632,0.04012512,1.68802786
-4.33716858,8.33897920,0.01597038,1.39924332,1.13733369,0.62992464,2.73970319,4.32893647,0.04026424,1.65931088
-4.33116558,8.32000758,0.01590151,1.39781682,1.12495171,0.62010076,2.72080273,4.35245665,0.04037898,1.63245436
-4.32516258,8.30489104,0.01586823,1.39527223,1.11444445,0.61157275,2.69956368,4.37892268,0.04047913,1.60804048
-4.31915958,8.29523154,0.01586982,1.39175020,1.10604252,0.60451027,2.67639785,4.40911551,0.04057599,1.58661209
-4.31315658,8.29258425,0.01590536,1.38741321,1.09995178,0.59905449,2.65177440,4.44379355,0.04068193,1.56866024
-4.30715358,8.29842248,0.01597367,1.38244156,1.09634835,0.59531580,2.62620911,4.48367436,0.04081006,1.55461336
-4.30115058,8.31410254,0.01607345,1.37702876,1.09537428,0.59337235,2.60025238,4.52941566,0.04097375,1.54482793
-4.29514757,8.34082868,0.01620321,1.37137627,1.09713369,0.59326932,2.57447598,4.58159568,0.04118618,1.53958072
-4.28914457,8.37961837,0.01636135,1.36568773,1.10168935,0.59501869,2.54945887,4.64069305,0.04145981,1.53906246
-4.28314157,8.43126827,0.01654617,1.36016266,1.10905977,0.59859962,2.52577216,4.70706679,0.04180587,1.54337304
-4.27713857,8.49632194,0.01675586,1.35499010,1.11921682,0.60395919,2.50396355,4.78093688,0.04223385,1.55251808
-4.27113557,8.57504049,0.01698857,1.35034214,1.13208403,0.61101358,2.48454189,4.86236638,0.04275104,1.56640712
-4.26513257,8.66737748,0.01724238,1.34636783,1.14753568,0.61964963,2.46796216,4.95124590,0.04336213,1.58485345
-4.25912956,8.77295987,0.01751534,1.34318767,1.16539688,0.62972678,2.45461153,5.04728150,0.04406880,1.60757568
-4.25312656,8.89107658,0.01780546,1.34088899,1.18544484,0.64107940,2.44479719,5.14998711,0.04486950,1.63420139
-4.24712356,9.02067632,0.01811075,1.33952249,1.20741155,0.65351952,2.43873633,5.25868235,0.04575935,1.66427278
-4.24112056,9.16037581,0.01842921,1.33910017,1.23098790,0.66684011,2.43654893,5.37249655,0.04673003,1.69725471
-4.23511756,9.30847956,0.01875890,1.33959479,1.25582940,0.68081867,2.43825373,5.49037950,0.04776995,1.73254488
-4.22911456,9.46301127,0.01909791,1.34094093,1.28156341,0.69522148,2.44376760,5.61111925,0.04886450,1.76948638
-4.22311156,9.62175695,0.01944442,1.34303773,1.30779787,0.70980810,2.45290846,5.73336673,0.04999635,1.80738228
-4.21710855,9.78231860,0.01979670,1.34575303,1.33413119,0.72433636,2.46540171,5.85566680,0.05114603,1.84551196
-4.21110555,9.94217716,0.02015319,1.34892894,1.36016307,0.73856762,2.48088984,5.97649488,0.05229243,1.88314891
-4.20510255,10.09876247,0.02051244,1.35238839,1.38550581,0.75227211,2.49894493,6.09429781,0.05341353,1.91957927
-4.19909955,10.24952784,0.02087319,1.35594256,1.40979571,0.76523437,2.51908341,6.20753782,0.05448706,1.95412065
-4.19309655,10.39202613,0.02123433,1.35939860,1.43270396,0.77725849,2.54078247,6.31473749,0.05549128,1.98614042
-4.18709355,10.52398439,0.02159492,1.36256746,1.45394660,0.78817289,2.56349743,6.41452437,0.05640566,2.01507284
-4.18109055,10.64337384,0.02195414,1.36527136,1.47329303,0.79783476,2.58667920,6.50567303,0.05721161,2.04043430
-4.17508754,10.74847244,0.02231127,1.36735068,1.49057269,0.80613363,2.60979131,6.58714321,0.05789303,2.06183598
-4.16908454,10.83791717,0.02266564,1.36866977,1.50567952,0.81299414,2.63232559,6.65811224,0.05843687,2.07899360
-4.16308154,10.91074423,0.02301657,1.36912174,1.51857404,0.81837785,2.65381616,6.71800055,0.05883353,2.09173349
-4.15707854,10.96641546,0.02336333,1.36863180,1.52928297,0.82228395,2.67385108,6.76648934,0.05907711,2.09999519
-4.15107554,11.00483005,0.02370505,1.36715925,1.53789627,0.82474886,2.69208135,6.80352973,0.05916552,2.10383009
-4.14507254,11.02632151,0.02404068,1.36469801,1.54456196,0.82584477,2.70822721,6.82934308,0.05910049,2.10339648
-4.13906953,11.03164016,0.02436892,1.36127578,1.54947882,0.82567701,2.72208145,6.84441279,0.05888741,2.09895109
-4.13306653,11.02192230,0.02468823,1.35695200,1.55288742,0.82438052,2.73351006,6.84946791,0.05853505,2.09083768
-4.12706353,10.99864753,0.02499678,1.35181463,1.55505979,0.82211536,2.74245017,6.84545925,0.05805515,2.07947302
-4.12106053,10.96358618,0.02529245,1.34597619,1.55628834,0.81906152,2.74890575,6.83352927,0.05746195,2.06533100
-4.11505753,10.91873906,0.02557293,1.33956899,1.55687437,0.81541313,2.75294135,6.81497668,0.05677162,2.04892547
-4.10905453,10.86627194,0.02583567,1.33274003,1.55711675,0.81137229,2.75467424,6.79121714,0.05600169,2.03079244
-4.10305153,10.80844712,0.02607807,1.32564570,1.55730103,0.80714260,2.75426553,6.76374156,0.05517040,2.01147244
-4.09704852,10.74755453,0.02629750,1.31844642,1.55768960,0.80292286,2.75191052,6.73407315,0.05429613,1.99149344
-4.09104552,10.68584446,0.02649146,1.31130149,1.55851297,0.79890071,2.74782883,6.70372473,0.05339681,1.97135512
-4.08504252,10.62546401,0.02665770,1.30436433,1.55996252,0.79524687,2.74225464,6.67415737,0.05248938,1.95151478
-4.07903952,10.56839894,0.02679432,1.29777810,1.56218497,0.79210976,2.73542740,6.64674162,0.05158937,1.93237539
-4.07303652,10.51642247,0.02689995,1.29167199,1.56527849,0.78961089,2.72758327,6.62272222,0.05071051,1.91427598
-4.06703352,10.47105203,0.02697380,1.28615800,1.56929061,0.78784115,2.71894762,6.60318709,0.04986443,1.89748465
-4.06103052,10.43351504,0.02701578,1.28132844,1.57421783,0.78685804,2.70972860,6.58904152,0.04906053,1.88219421
-4.05502751,10.40472425,0.02702659,1.27725416,1.58000698,0.78668395,2.70011208,6.58098785,0.04830584,1.86852059
-4.04902451,10.38526295,0.02700773,1.27398330,1.58655810,0.78730574,2.69025794,6.57951126,0.04760504,1.85650375
-4.04302151,10.37538034,0.02696148,1.27154081,1.59372867,0.78867531,2.68029764,6.58487193,0.04696058,1.84611121
-4.03701851,10.37499675,0.02689093,1.26992849,1.60133926,0.79071154,2.67033323,6.59710365,0.04637281,1.83724374
-4.03101551,10.38371859,0.02679986,1.26912572,1.60918008,0.79330330,2.66043750,6.61601911,0.04584027,1.82974318
-4.02501251,10.40086235,0.02669267,1.26909056,1.61701856,0.79631350,2.65065535,6.64122143,0.04535989,1.82340188
-4.01900950,10.42548697,0.02657423,1.26976152,1.62460744,0.79958418,2.64100605,6.67212197,0.04492743,1.81797358
-4.01300650,10.45643351,0.02644977,1.27105964,1.63169339,0.80294229,2.63148636,6.70796372,0.04453774,1.81318519
-4.00700350,10.49237103,0.02632465,1.27289096,1.63802570,0.80620612,2.62207424,6.74784976,0.04418513,1.80874917
-4.00100050,10.53184707,0.02620429,1.27514938,1.64336492,0.80919205,2.61273293,6.79077588,0.04386376,1.80437602
-3.99499750,10.57334133,0.02609388,1.27771963,1.64749103,0.81172143,2.60341533,6.83566636,0.04356794,1.79978642
-3.98899450,10.61532038,0.02599832,1.28048049,1.65021105,0.81362730,2.59406819,6.88141167,0.04329244,1.79472267
-3.98299150,10.65629181,0.02592202,1.28330799,1.65136561,0.81476067,2.58463628,6.92690681,0.04303274,1.78895884
-3.97698849,10.69485550,0.02586879,1.28607859,1.65083431,0.81499619,2.57506595,6.97108878,0.04278526,1.78230948
-3.97098549,10.72975014,0.02584174,1.28867213,1.64853973,0.81423680,2.56530831,7.01297164,0.04254755,1.77463641
-3.96498249,10.75989302,0.02584319,1.29097456,1.64444972,0.81241745,2.55532158,7.05167780,0.04231832,1.76585333
-3.95897949,10.78441140,0.02587470,1.29288024,1.63857799,0.80950736,2.54507268,7.08646400,0.04209761,1.75592817
-3.95297649,10.80266399,0.02593699,1.29429376,1.63098286,0.80551112,2.53453797,7.11674093,0.04188666,1.74488302
-3.94697349,10.81425171,0.02602999,1.29513115,1.62176425,0.80046830,2.52370307,7.14208547,0.04168796,1.73279177
-3.94097049,10.81901691,0.02615292,1.29532056,1.61105898,0.79445165,2.51256189,7.16224495,0.04150508,1.71977542
-3.93496748,10.81703147,0.02630432,1.29480218,1.59903457,0.78756411,2.50111485,7.17713327,0.04134253,1.70599553
-3.92896448,10.80857412,0.02648214,1.29352765,1.58588183,0.77993460,2.48936652,7.18681914,0.04120562,1.69164590
-3.92296148,10.79409829,0.02668387,1.29145885,1.57180657,0.77171285,2.47732273,7.19150700,0.04110015,1.67694312
-3.91695848,10.77419228,0.02690660,1.28856620,1.55702087,0.76306357,2.46498742,7.19151175,0.04103225,1.66211630
-3.91095548,10.74953385,0.02714715,1.28482668,1.54173425,0.75416005,2.45235947,7.18722888,0.04100809,1.64739657
-3.90495248,10.72084186,0.02740213,1.28022159,1.52614526,0.74517768,2.43942961,7.17910150,0.04103364,1.63300685
-3.89894947,10.68882761,0.02766806,1.27473433,1.51043394,0.73628753,2.42617781,7.16758641,0.04111436,1.61915234
-3.89294647,10.65414869,0.02794139,1.26834832,1.49475536,0.72765028,2.41257116,7.15312121,0.04125503,1.60601233
-3.88694347,10.61736794,0.02821860,1.26104521,1.47923484,0.71941077,2.39856251,7.13609424,0.04145948,1.59373347
-3.88094047,10.57891979,0.02849617,1.25280362,1.46396476,0.71169343,2.38408997,7.11681937,0.04173039,1.58242498
-3.87493747,10.53908592,0.02877068,1.24359834,1.44900334,0.70459860,2.36907733,7.09551692,0.04206914,1.57215589
-3.86893447,10.49798149,0.02903873,1.23340026,1.43437531,0.69820000,2.35343540,7.07230195,0.04247567,1.56295435
-3.86293147,10.45555250,0.02929698,1.22217697,1.42007434,0.69254331,2.33706421,7.04718041,0.04294842,1.55480893
-3.85692846,10.41158437,0.02954215,1.20989394,1.40606712,0.68764594,2.31985599,7.02005338,0.04348427,1.54767183
-3.85092546,10.36572086,0.02977095,1.19651634,1.39229877,0.68349777,2.30169883,6.99072901,0.04407854,1.54146359
-3.84492246,10.31749212,0.02998010,1.18201128,1.37869924,0.68006300,2.28248074,6.95894117,0.04472506,1.53607902
-3.83891946,10.26634992,0.03016632,1.16635041,1.36519021,0.67728276,2.26209394,6.92437371,0.04541627,1.53139400
-3.83291646,10.21170779,0.03032632,1.14951263,1.35169222,0.67507836,2.24043930,6.88668861,0.04614336,1.52727257
-3.82691346,10.15298373,0.03045679,1.13148679,1.33813153,0.67335511,2.21743054,6.84555631,0.04689647,1.52357405
-3.82091046,10.08964268,0.03055449,1.11227420,1.32444623,0.67200638,2.19299810,6.80068614,0.04766487,1.52015973
-3.81490745,10.02123650,0.03061623,1.09189076,1.31059151,0.67091776,2.16709260,6.75185527,0.04843727,1.51689875
-3.80890445,9.94743915,0.03063895,1.07036859,1.29654352,0.66997116,2.13968755,6.69893410,0.04920204,1.51367298
-3.80290145,9.86807509,0.03061984,1.04775711,1.28230197,0.66904876,2.11078151,6.64190695,0.04994753,1.51038065
-3.79689845,9.78313965,0.03055637,1.02412335,1.26789103,0.66803648,2.08039937,6.58088661,0.05066234,1.50693871
-3.79089545,9.69281040,0.03044646,0.99955173,1.25335893,0.66682714,2.04859294,6.51612225,0.05133565,1.50328376
-3.78489245,9.59744911,0.03028853,0.97414300,1.23877599,0.66532307,2.01544077,6.44800009,0.05195745,1.49937183
-3.77888944,9.49759460,0.03008165,0.94801272,1.22423148,0.66343814,1.98104723,6.37703708,0.05251881,1.49517694
-3.77288644,9.39394706,0.02982566,0.92128909,1.20982950,0.66109926,1.94554099,6.30386801,0.05301212,1.49068882
-3.76688344,9.28734497,0.02952122,0.89411044,1.19568401,0.65824740,1.90907290,6.22922675,0.05343128,1.48590987
-3.76088044,9.17873614,0.02916994,0.86662235,1.18191360,0.65483797,1.87181340,6.15392287,0.05377179,1.48085172
-3.75487744,9.06914441,0.02877439,0.83897473,1.16863592,0.65084089,1.83394958,6.07881481,0.05403089,1.47553159
-3.74887444,8.95963400,0.02833816,0.81131870,1.15596244,0.64624011,1.79568195,6.00478117,0.05420757,1.46996877
-3.74287144,8.85127328,0.02786587,0.78380373,1.14399356,0.64103294,1.75722109,5.93269142,0.05430255,1.46418135
-3.73686843,8.74509982,0.02736309,0.75657490,1.13281438,0.63522897,1.71878417,5.86337772,0.05431820,1.45818341
-3.73086543,8.64208832,0.02683630,0.72977050,1.12249131,0.62884888,1.68059168,5.79760901,0.05425848,1.45198292
-3.72486243,8.54312301,0.02629281,0.70352001,1.11306968,0.62192310,1.64286419,5.73606869,0.05412868,1.44558028
-3.71885943,8.44897561,0.02574057,0.67794249,1.10457235,0.61449043,1.60581948,5.67933684,0.05393535,1.43896773
-3.71285643,8.36028972,0.02518807,0.65314553,1.09699942,0.60659659,1.56966990,5.62787773,0.05368598,1.43212950
-3.70685343,8.27757225,0.02464415,0.62922453,1.09032898,0.59829292,1.53462025,5.58203305,0.05338887,1.42504277
-3.70085043,8.20119201,0.02411781,0.60626250,1.08451881,0.58963515,1.50086598,5.54202111,0.05305283,1.41767927
-3.69484742,8.13138530,0.02361800,0.58433029,1.07950894,0.58068229,1.46859191,5.50794185,0.05268703,1.41000759
-3.68884442,8.06826799,0.02315345,0.56348705,1.07522494,0.57149581,1.43797121,5.47978726,0.05230078,1.40199585
-3.68284142,8.01185327,0.02273245,0.54378107,1.07158173,0.56213892,1.40916484,5.45745662,0.05190334,1.39361474
-3.67683842,7.96207391,0.02236272,0.52525071,1.06848776,0.55267615,1.38232113,5.44077561,0.05150383,1.38484074
-3.67083542,7.91880780,0.02205117,0.50792545,1.06584934,0.54317308,1.35757545,5.42951828,0.05111104,1.37565930
-3.66483242,7.88190503,0.02180386,0.49182688,1.06357489,0.53369636,1.33504984,5.42343062,0.05073340,1.36606778
-3.65882941,7.85121522,0.02162576,0.47696964,1.06157902,0.52431377,1.31485243,5.42225447,0.05037889,1.35607809
-3.65282641,7.82661312,0.02152073,0.46336213,1.05978612,0.51509448,1.29707654,5.42575037,0.05005500,1.34571873
-3.64682341,7.80802107,0.02149143,0.45100696,1.05813335,0.50610931,1.28179925,5.43371819,0.04976868,1.33503618
-3.64082041,7.79542688,0.02153922,0.43990116,1.05657292,0.49743096,1.26907953,5.44601407,0.04952633,1.32409549
-3.63481741,7.78889575,0.02166415,0.43003603,1.05507352,0.48913415,1.25895572,5.46256297,0.04933377,1.31297992
-3.62881441,7.78857541,0.02186494,0.42139669,1.05362088,0.48129556,1.25144251,5.48336568,0.04919616,1.30178974
-3.62281141,7.79469393,0.02213900,0.41396135,1.05221731,0.47399357,1.24652754,5.50849999,0.04911801,1.29064002
-3.61680840,7.80754989,0.02248241,0.40770041,1.05088044,0.46730761,1.24416774,5.53811567,0.04910306,1.27965765
-3.61080540,7.82749537,0.02289000,0.40257538,1.04964114,0.46131723,1.24428564,5.57242331,0.04915423,1.26897748
-3.60480240,7.85491235,0.02335539,0.39853775,1.04854069,0.45610079,1.24676602,5.61167769,0.04927353,1.25873798
-3.59879940,7.89018380,0.02387111,0.39552804,1.04762753,0.45173382,1.25145317,5.65615622,0.04946197,1.24907640
-3.59279640,7.93366084,0.02442869,0.39347495,1.04695364,0.44828706,1.25814905,5.70613375,0.04971945,1.24012384
-3.58679340,7.98562794,0.02501883,0.39229485,1.04657080,0.44582427,1.26661280,5.76185495,0.05004470,1.23200035
-3.58079040,8.04626814,0.02563152,0.39189172,1.04652712,0.44439991,1.27656165,5.82350599,0.05043520,1.22481038
