energy_ev,total_up,Ca_p_up,Ca_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,0.01606487,0.00014801,0.00000000,0.01250581,0.00204892,0.00005767,0.00283307,0.00003208,0.00734116
-4.63131566,0.01380200,0.00012246,0.00000000,0.01102262,0.00157732,0.00004347,0.00253737,0.00002485,0.00649526
-4.62531266,0.01245318,0.00010493,0.00000000,0.01025117,0.00121567,0.00003254,0.00240849,0.00001911,0.00607096
-4.61930965,0.01192270,0.00009434,0.00000000,0.01013236,0.00094306,0.00002418,0.00243414,0.00001459,0.00603410
-4.61330665,0.01214614,0.00008987,0.00000000,0.01063059,0.00074251,0.00001784,0.00260771,0.00001107,0.00636464
-4.60730365,0.01308722,0.00009093,0.00000000,0.01173167,0.00060056,0.00001307,0.00292780,0.00000833,0.00705529
-4.60130065,0.01473469,0.00009714,0.00000000,0.01344058,0.00050672,0.00000951,0.00339759,0.00000623,0.00811025
-4.59529765,0.01709927,0.00010828,0.00000000,0.01577922,0.00045312,0.00000687,0.00402439,0.00000463,0.00954389
-4.58929465,0.02021073,0.00012430,0.00000000,0.01878415,0.00043415,0.00000492,0.00481901,0.00000342,0.01137933
-4.58329165,0.02411488,0.00014526,0.00000000,0.02250423,0.00044617,0.00000350,0.00579523,0.00000251,0.01364714
-4.57728864,0.02887067,0.00017132,0.00000000,0.02699809,0.00048723,0.00000248,0.00696919,0.00000183,0.01638382
-4.57128564,0.03454714,0.00020272,0.00000000,0.03233154,0.00055690,0.00000174,0.00835874,0.00000134,0.01963027
-4.56528264,0.04122034,0.00023973,0.00000000,0.03857473,0.00065612,0.00000121,0.00998272,0.00000098,0.02343017
-4.55927964,0.04897007,0.00028264,0.00000000,0.04579916,0.00078711,0.00000084,0.01186023,0.00000073,0.02782821
-4.55327664,0.05787660,0.00033177,0.00000000,0.05407442,0.00095327,0.00000058,0.01400982,0.00000057,0.03286826
-4.54727364,0.06801719,0.00038739,0.00000000,0.06346487,0.00115918,0.00000039,0.01644865,0.00000047,0.03859136
-4.54127064,0.07946252,0.00044974,0.00000000,0.07402611,0.00141055,0.00000027,0.01919156,0.00000043,0.04503377
-4.53526763,0.09227322,0.00051898,0.00000000,0.08580143,0.00171423,0.00000018,0.02225023,0.00000045,0.05222491
-4.52926463,0.10649631,0.00059521,0.00000000,0.09881828,0.00207825,0.00000012,0.02563221,0.00000053,0.06018533
-4.52326163,0.12216193,0.00067843,0.00000000,0.11308489,0.00251179,0.00000008,0.02934011,0.00000067,0.06892480
-4.51725863,0.13928025,0.00076852,0.00000000,0.12858719,0.00302521,0.00000005,0.03337076,0.00000089,0.07844057
-4.51125563,0.15783885,0.00086526,0.00000000,0.14528613,0.00363003,0.00000003,0.03771458,0.00000121,0.08871589
-4.50525263,0.17780062,0.00096830,0.00000000,0.16311554,0.00433890,0.00000002,0.04235495,0.00000167,0.09971881
-4.49924962,0.19910225,0.00107717,0.00000000,0.18198074,0.00516554,0.00000001,0.04726793,0.00000230,0.11140142
-4.49324662,0.22165361,0.00119129,0.00000000,0.20175790,0.00612462,0.00000001,0.05242205,0.00000315,0.12369960
-4.48724362,0.24533785,0.00130999,0.00000000,0.22229444,0.00723163,0.00000001,0.05777840,0.00000430,0.13653323
-4.48124062,0.27001250,0.00143251,0.00000000,0.24341035,0.00850266,0.00000000,0.06329100,0.00000582,0.14980705
-4.47523762,0.29551151,0.00155800,0.00000000,0.26490057,0.00995416,0.00000000,0.06890740,0.00000783,0.16341204
-4.46923462,0.32164817,0.00168561,0.00000000,0.28653850,0.01160266,0.00000000,0.07456958,0.00001047,0.17722746
-4.46323162,0.34821899,0.00181446,0.00000000,0.30808039,0.01346433,0.00000000,0.08021509,0.00001389,0.19112333
-4.45722861,0.37500830,0.00194367,0.00000000,0.32927075,0.01555464,0.00000001,0.08577844,0.00001830,0.20496352
-4.45122561,0.40179350,0.00207244,0.00000000,0.34984846,0.01788787,0.00000001,0.09119268,0.00002393,0.21860917
-4.44522261,0.42835083,0.00220002,0.00000000,0.36955346,0.02047663,0.00000001,0.09639113,0.00003108,0.23192238
-4.43921961,0.45446140,0.00232575,0.00000000,0.38813383,0.02333134,0.00000002,0.10130923,0.00004006,0.24477014
-4.43321661,0.47991716,0.00244911,0.00000000,0.40535294,0.02645971,0.00000003,0.10588636,0.00005128,0.25702819
-4.42721361,0.50452679,0.00256971,0.00000000,0.42099645,0.02986624,0.00000004,0.11006766,0.00006517,0.26858475
-4.42121061,0.52812106,0.00268729,0.00000000,0.43487883,0.03355174,0.00000007,0.11380574,0.00008222,0.27934403
-4.41520760,0.55055747,0.00280175,0.00000000,0.44684918,0.03751289,0.00000010,0.11706215,0.00010299,0.28922911
-4.40920460,0.57172402,0.00291311,0.00000000,0.45679604,0.04174189,0.00000016,0.11980864,0.00012809,0.29818441
-4.40320160,0.59154179,0.00302154,0.00000000,0.46465100,0.04622615,0.00000023,0.12202810,0.00015815,0.30617727
-4.39719860,0.60996628,0.00312730,0.00000000,0.47039091,0.05094815,0.00000034,0.12371510,0.00019387,0.31319880
-4.39119560,0.62698737,0.00323072,0.00000000,0.47403855,0.05588528,0.00000051,0.12487604,0.00023595,0.31926379
-4.38519260,0.64262776,0.00333220,0.00000000,0.47566171,0.06100993,0.00000074,0.12552894,0.00028510,0.32440971
-4.37918959,0.65694012,0.00343212,0.00000000,0.47537068,0.06628960,0.00000107,0.12570269,0.00034201,0.32869480
-4.37318659,0.67000277,0.00353086,0.00000000,0.47331414,0.07168719,0.00000155,0.12543603,0.00040734,0.33219524
-4.36718359,0.68191426,0.00362872,0.00000000,0.46967376,0.07716135,0.00000222,0.12477605,0.00048167,0.33500164
-4.36118059,0.69278688,0.00372587,0.00000000,0.46465749,0.08266694,0.00000315,0.12377645,0.00056549,0.33721480
-4.35517759,0.70273953,0.00382239,0.00000000,0.45849201,0.08815567,0.00000445,0.12249557,0.00065912,0.33894100
-4.34917459,0.71189013,0.00391815,0.00000000,0.45141450,0.09357670,0.00000624,0.12099412,0.00076274,0.34028709
-4.34317159,0.72034811,0.00401285,0.00000000,0.44366411,0.09887742,0.00000868,0.11933306,0.00087633,0.34135539
-4.33716858,0.72820709,0.00410598,0.00000000,0.43547358,0.10400425,0.00001200,0.11757131,0.00099963,0.34223891
-4.33116558,0.73553848,0.00419682,0.00000000,0.42706126,0.10890348,0.00001648,0.11576369,0.00113210,0.34301684
-4.32516258,0.74238606,0.00428446,0.00000000,0.41862394,0.11352221,0.00002247,0.11395907,0.00127295,0.34375078
-4.31915958,0.74876213,0.00436779,0.00000000,0.41033079,0.11780930,0.00003044,0.11219882,0.00142109,0.34448175
-4.31315658,0.75464532,0.00444557,0.00000000,0.40231874,0.12171630,0.00004094,0.11051564,0.00157513,0.34522824
-4.30715358,0.75998049,0.00451642,0.00000000,0.39468942,0.12519850,0.00005470,0.10893283,0.00173340,0.34598539
-4.30115058,0.76468057,0.00457887,0.00000000,0.38750782,0.12821588,0.00007259,0.10746404,0.00189397,0.34672541
-4.29514757,0.76863065,0.00463146,0.00000000,0.38080282,0.13073412,0.00009568,0.10611348,0.00205467,0.34739923
-4.28914457,0.77169397,0.00467274,0.00000000,0.37456935,0.13272558,0.00012528,0.10487670,0.00221316,0.34793936
-4.28314157,0.77371979,0.00470138,0.00000000,0.36877225,0.13417018,0.00016293,0.10374163,0.00236697,0.34826378
-4.27713857,0.77455267,0.00471619,0.00000000,0.36335149,0.13505626,0.00021049,0.10269019,0.00251356,0.34828087
-4.27113557,0.77404288,0.00471620,0.00000000,0.35822854,0.13538131,0.00027015,0.10170008,0.00265039,0.34789492
-4.26513257,0.77205728,0.00470070,0.00000000,0.35331352,0.13515260,0.00034444,0.10074676,0.00277504,0.34701210
-4.25912956,0.76849025,0.00466934,0.00000000,0.34851267,0.13438758,0.00043629,0.09980563,0.00288523,0.34554657
-4.25312656,0.76327392,0.00462208,0.00000000,0.34373595,0.13311413,0.00054905,0.09885405,0.00297893,0.34342642
-4.24712356,0.75638736,0.00455929,0.00000000,0.33890407,0.13137053,0.00068649,0.09787330,0.00305443,0.34059902
-4.24112056,0.74786383,0.00448176,0.00000000,0.33395487,0.12920520,0.00085285,0.09685026,0.00311040,0.33703567
-4.23511756,0.73779597,0.00439064,0.00000000,0.32884839,0.12667613,0.00105278,0.09577879,0.00314591,0.33273508
-4.22911456,0.72633824,0.00428750,0.00000000,0.32357074,0.12384999,0.00129138,0.09466061,0.00316054,0.32772571
-4.22311156,0.71370665,0.00417425,0.00000000,0.31813616,0.12080100,0.00157412,0.09350575,0.00315432,0.32206653
-4.21710855,0.70017543,0.00405314,0.00000000,0.31258757,0.11760946,0.00190686,0.09233253,0.00312775,0.31584644
-4.21110555,0.68607081,0.00392666,0.00000000,0.30699521,0.11436005,0.00229571,0.09116696,0.00308184,0.30918212
-4.20510255,0.67176219,0.00379752,0.00000000,0.30145386,0.11113990,0.00274700,0.09004174,0.00301801,0.30221456
-4.19909955,0.65765087,0.00366854,0.00000000,0.29607841,0.10803652,0.00326714,0.08899479,0.00293806,0.29510431
-4.19309655,0.64415705,0.00354260,0.00000000,0.29099844,0.10513561,0.00386254,0.08806748,0.00284413,0.28802579
-4.18709355,0.63170562,0.00342255,0.00000000,0.28635183,0.10251888,0.00453943,0.08730263,0.00273863,0.28116088
-4.18109055,0.62071128,0.00331115,0.00000000,0.28227789,0.10026194,0.00530374,0.08674236,0.00262412,0.27469212
-4.17508754,0.61156405,0.00321096,0.00000000,0.27891048,0.09843231,0.00616093,0.08642601,0.00250329,0.26879588
-4.16908454,0.60461546,0.00312431,0.00000000,0.27637138,0.09708771,0.00711581,0.08638806,0.00237883,0.26363590
-4.16308154,0.60016644,0.00305324,0.00000000,0.27476432,0.09627456,0.00817238,0.08665647,0.00225342,0.25935737
-4.15707854,0.59845732,0.00299942,0.00000000,0.27417013,0.09602697,0.00933368,0.08725117,0.00212958,0.25608197
-4.15107554,0.59966038,0.00296419,0.00000000,0.27464302,0.09636604,0.01060159,0.08818313,0.00200968,0.25390408
-4.14507254,0.60387541,0.00294849,0.00000000,0.27620837,0.09729961,0.01197672,0.08945378,0.00189588,0.25288831
-4.13906953,0.61112834,0.00295286,0.00000000,0.27886212,0.09882249,0.01345828,0.09105499,0.00179009,0.25306835
-4.13306653,0.62137290,0.00297751,0.00000000,0.28257158,0.10091710,0.01504396,0.09296953,0.00169397,0.25444735
-4.12706353,0.63449526,0.00302229,0.00000000,0.28727775,0.10355446,0.01672987,0.09517200,0.00160889,0.25699958
-4.12106053,0.65032120,0.00308674,0.00000000,0.29289888,0.10669556,0.01851049,0.09763011,0.00153598,0.26067332
-4.11505753,0.66862537,0.00317018,0.00000000,0.29933499,0.11029298,0.02037865,0.10030631,0.00147613,0.26539476
-4.10905453,0.68914212,0.00327173,0.00000000,0.30647317,0.11429268,0.02232557,0.10315963,0.00142999,0.27107264
-4.10305153,0.71157717,0.00339035,0.00000000,0.31419311,0.11863588,0.02434087,0.10614757,0.00139806,0.27760336
-4.09704852,0.73561952,0.00352495,0.00000000,0.32237264,0.12326097,0.02641267,0.10922799,0.00138066,0.28487626
-4.09104552,0.76095293,0.00367438,0.00000000,0.33089300,0.12810522,0.02852772,0.11236087,0.00137802,0.29277876
-4.08504252,0.78726632,0.00383755,0.00000000,0.33964328,0.13310648,0.03067147,0.11550980,0.00139028,0.30120107
-4.07903952,0.81426263,0.00401339,0.00000000,0.34852409,0.13820445,0.03282826,0.11864315,0.00141751,0.31004021
-4.07303652,0.84166572,0.00420092,0.00000000,0.35744993,0.14334183,0.03498148,0.12173487,0.00145979,0.31920324
-4.06703352,0.86922508,0.00439927,0.00000000,0.36635054,0.14846497,0.03711375,0.12476482,0.00151717,0.32860936
-4.06103052,0.89671814,0.00460764,0.00000000,0.37517081,0.15352437,0.03920706,0.12771872,0.00158972,0.33819106
-4.05502751,0.92395046,0.00482529,0.00000000,0.38386959,0.15847470,0.04124305,0.13058766,0.00167752,0.34789408
-4.04902451,0.95075370,0.00505157,0.00000000,0.39241751,0.16327464,0.04320313,0.13336728,0.00178069,0.35767647
-4.04302151,0.97698198,0.00528577,0.00000000,0.40079381,0.16788639,0.04506872,0.13605664,0.00189934,0.36750664
-4.03701851,1.00250689,0.00552718,0.00000000,0.40898273,0.17227515,0.04682145,0.13865690,0.00203363,0.37736080
-4.03101551,1.02721169,0.00577495,0.00000000,0.41696957,0.17640835,0.04844338,0.14116993,0.00218369,0.38721986
-4.02501251,1.05098533,0.00602810,0.00000000,0.42473670,0.18025493,0.04991721,0.14359689,0.00234966,0.39706610
-4.01900950,1.07371670,0.00628540,0.00000000,0.43225996,0.18378474,0.05122652,0.14593698,0.00253170,0.40687987
-4.01300650,1.09528969,0.00654537,0.00000000,0.43950563,0.18696791,0.05235596,0.14818627,0.00272991,0.41663648
-4.00700350,1.11557953,0.00680620,0.00000000,0.44642810,0.18977458,0.05329155,0.15033699,0.00294442,0.42630368
-4.00100050,1.13445066,0.00706575,0.00000000,0.45296863,0.19217471,0.05402087,0.15237694,0.00317534,0.43583977
-3.99499750,1.15175639,0.00732153,0.00000000,0.45905509,0.19413826,0.05453331,0.15428943,0.00342278,0.44519251
-3.98899450,1.16734048,0.00757071,0.00000000,0.46460278,0.19563550,0.05482033,0.15605349,0.00368687,0.45429901
-3.98299150,1.18104052,0.00781014,0.00000000,0.46951640,0.19663771,0.05487568,0.15764450,0.00396778,0.46308658
-3.97698849,1.19269297,0.00803640,0.00000000,0.47369289,0.19711795,0.05469560,0.15903508,0.00426570,0.47147446
-3.97098549,1.20213959,0.00824589,0.00000000,0.47702512,0.19705209,0.05427902,0.16019627,0.00458092,0.47937641
-3.96498249,1.20923480,0.00843490,0.00000000,0.47940621,0.19641992,0.05362768,0.16109892,0.00491377,0.48670404
-3.95897949,1.21385362,0.00859972,0.00000000,0.48073422,0.19520630,0.05274626,0.16171518,0.00526467,0.49337057
-3.95297649,1.21589950,0.00873673,0.00000000,0.48091703,0.19340222,0.05164242,0.16201999,0.00563410,0.49929494
-3.94697349,1.21531178,0.00884257,0.00000000,0.47987709,0.19100590,0.05032676,0.16199258,0.00602260,0.50440591
-3.94097049,1.21207201,0.00891423,0.00000000,0.47755592,0.18802352,0.04881272,0.16161779,0.00643072,0.50864598
-3.93496748,1.20620896,0.00894918,0.00000000,0.47391801,0.18446993,0.04711647,0.16088720,0.00685896,0.51197480
-3.92896448,1.19780171,0.00894548,0.00000000,0.46895414,0.18036894,0.04525659,0.15980004,0.00730771,0.51437197
-3.92296148,1.18698075,0.00890185,0.00000000,0.46268370,0.17575336,0.04325383,0.15836374,0.00777719,0.51583895
-3.91695848,1.17392692,0.00881778,0.00000000,0.45515620,0.17066476,0.04113068,0.15659420,0.00826730,0.51639998
-3.91095548,1.15886805,0.00869357,0.00000000,0.44645173,0.16515282,0.03891096,0.15451572,0.00877753,0.51610199
-3.90495248,1.14207365,0.00853033,0.00000000,0.43668040,0.15927452,0.03661934,0.15216061,0.00930685,0.51501341
-3.89894947,1.12384773,0.00832999,0.00000000,0.42598079,0.15309292,0.03428083,0.14956848,0.00985362,0.51322206
-3.89294647,1.10452014,0.00809530,0.00000000,0.41451747,0.14667588,0.03192028,0.14678531,0.01041542,0.51083210
-3.88694347,1.08443693,0.00782968,0.00000000,0.40247776,0.14009448,0.02956185,0.14386225,0.01098905,0.50796034
-3.88094047,1.06395022,0.00753723,0.00000000,0.39006766,0.13342144,0.02722858,0.14085427,0.01157041,0.50473205
-3.87493747,1.04340801,0.00722257,0.00000000,0.37750729,0.12672948,0.02494188,0.13781877,0.01215451,0.50127660
-3.86893447,1.02314458,0.00689071,0.00000000,0.36502589,0.12008974,0.02272123,0.13481408,0.01273550,0.49772302
-3.86293147,1.00347192,0.00654695,0.00000000,0.35285652,0.11357027,0.02058383,0.13189797,0.01330673,0.49419592
-3.85692846,0.98467252,0.00619671,0.00000000,0.34123070,0.10723471,0.01854436,0.12912630,0.01386087,0.49081183
-3.85092546,0.96699391,0.00584538,0.00000000,0.33037299,0.10114116,0.01661487,0.12655170,0.01439011,0.48767620
-3.84492246,0.95064506,0.00549822,0.00000000,0.32049583,0.09534127,0.01480469,0.12422247,0.01488638,0.48488120
-3.83891946,0.93579483,0.00516019,0.00000000,0.31179455,0.08987961,0.01312047,0.12218158,0.01534161,0.48250431
-3.83291646,0.92257214,0.00483586,0.00000000,0.30444287,0.08479330,0.01156626,0.12046593,0.01574803,0.48060772
-3.82691346,0.91106799,0.00452931,0.00000000,0.29858877,0.08011187,0.01014368,0.11910573,0.01609850,0.47923858
-3.82091046,0.90133880,0.00424404,0.00000000,0.29435100,0.07585738,0.00885215,0.11812415,0.01638683,0.47842976
-3.81490745,0.89341076,0.00398294,0.00000000,0.29181621,0.07204475,0.00768914,0.11753706,0.01660810,0.47820123
-3.80890445,0.88728489,0.00374821,0.00000000,0.29103668,0.06868225,0.00665046,0.11735300,0.01675893,0.47856165
-3.80290145,0.88294225,0.00354141,0.00000000,0.29202885,0.06577210,0.00573059,0.11757330,0.01683772,0.47951019
-3.79689845,0.88034899,0.00336340,0.00000000,0.29477271,0.06331125,0.00492298,0.11819229,0.01684485,0.48103824
-3.79089545,0.87946093,0.00321441,0.00000000,0.29921187,0.06129210,0.00422036,0.11919773,0.01678275,0.48313096
-3.78489245,0.88022733,0.00309406,0.00000000,0.30525465,0.05970333,0.00361504,0.12057123,0.01665594,0.48576858
-3.77888944,0.88259386,0.00300143,0.00000000,0.31277603,0.05853066,0.00309916,0.12228894,0.01647097,0.48892730
-3.77288644,0.88650448,0.00293511,0.00000000,0.32162051,0.05775762,0.00266497,0.12432224,0.01623622,0.49257990
-3.76688344,0.89190254,0.00289330,0.00000000,0.33160596,0.05736621,0.00230499,0.12663859,0.01596172,0.49669604
-3.76088044,0.89873112,0.00287386,0.00000000,0.34252830,0.05733757,0.00201219,0.12920249,0.01565879,0.50124234
-3.75487744,0.90693277,0.00287445,0.00000000,0.35416706,0.05765253,0.00178019,0.13197655,0.01533970,0.50618238
-3.74887444,0.91644910,0.00289257,0.00000000,0.36629170,0.05829211,0.00160329,0.13492267,0.01501718,0.51147675
-3.74287144,0.92722033,0.00292569,0.00000000,0.37866846,0.05923804,0.00147660,0.13800322,0.01470403,0.51708327
-3.73686843,0.93918515,0.00297133,0.00000000,0.39106767,0.06047309,0.00139611,0.14118239,0.01441264,0.52295763
-3.73086543,0.95228112,0.00302715,0.00000000,0.40327123,0.06198151,0.00135870,0.14442743,0.01415451,0.52905429
-3.72486243,0.96644582,0.00309102,0.00000000,0.41507998,0.06374938,0.00136218,0.14770992,0.01393989,0.53532800
-3.71885943,0.98161867,0.00316112,0.00000000,0.42632078,0.06576493,0.00140533,0.15100691,0.01377735,0.54173573
-3.71285643,0.99774368,0.00323601,0.00000000,0.43685286,0.06801883,0.00148786,0.15430195,0.01367355,0.54823906
-3.70685343,1.01477272,0.00331468,0.00000000,0.44657322,0.07050451,0.00161044,0.15758580,0.01363299,0.55480691
-3.70085043,1.03266938,0.00339657,0.00000000,0.45542082,0.07321835,0.00177466,0.16085700,0.01365789,0.56141841
-3.69484742,1.05141294,0.00348166,0.00000000,0.46337923,0.07615990,0.00198305,0.16412200,0.01374815,0.56806585
-3.68884442,1.07100218,0.00357042,0.00000000,0.47047768,0.07933193,0.00223897,0.16739500,0.01390144,0.57475727
-3.68284142,1.09145865,0.00366386,0.00000000,0.47679021,0.08274047,0.00254663,0.17069739,0.01411332,0.58151866
-3.67683842,1.11282899,0.00376348,0.00000000,0.48243300,0.08639465,0.00291095,0.17405678,0.01437744,0.58839543
-3.67083542,1.13518587,0.00387123,0.00000000,0.48755980,0.09030641,0.00333748,0.17750568,0.01468591,0.59545286
-3.66483242,1.15862726,0.00398947,0.00000000,0.49235569,0.09449000,0.00383225,0.18107989,0.01502956,0.60277553
-3.65882941,1.18327375,0.00412086,0.00000000,0.49702920,0.09896139,0.00440161,0.18481655,0.01539838,0.61046539
-3.65282641,1.20926372,0.00426828,0.00000000,0.50180320,0.10373732,0.00505198,0.18875204,0.01578186,0.61863857
-3.64682341,1.23674633,0.00443472,0.00000000,0.50690481,0.10883425,0.00578960,0.19291973,0.01616944,0.62742079
-3.64082041,1.26587250,0.00462314,0.00000000,0.51255479,0.11426714,0.00662027,0.19734777,0.01655081,0.63694157
-3.63481741,1.29678396,0.00483632,0.00000000,0.51895673,0.12004798,0.00754895,0.20205690,0.01691631,0.64732739
-3.62881441,1.32960093,0.00507676,0.00000000,0.52628669,0.12618427,0.00857946,0.20705850,0.01725717,0.65869396
-3.62281141,1.36440885,0.00534646,0.00000000,0.53468347,0.13267746,0.00971410,0.21235291,0.01756577,0.67113814
-3.61680840,1.40124493,0.00564687,0.00000000,0.54424023,0.13952138,0.01095328,0.21792806,0.01783578,0.68472970
-3.61080540,1.44008515,0.00597869,0.00000000,0.55499770,0.14670075,0.01229514,0.22375864,0.01806227,0.69950348
-3.60480240,1.48083270,0.00634179,0.00000000,0.56693938,0.15418997,0.01373532,0.22980566,0.01824174,0.71545251
-3.59879940,1.52330860,0.00673512,0.00000000,0.57998899,0.16195215,0.01526662,0.23601661,0.01837206,0.73252236
-3.59279640,1.56724538,0.00715666,0.00000000,0.59401040,0.16993858,0.01687894,0.24232618,0.01845244,0.75060740
-3.58679340,1.61228452,0.00760339,0.00000000,0.60881008,0.17808861,0.01855911,0.24865745,0.01848325,0.76954920
-3.58079040,1.65797833,0.00807132,0.00000000,0.62414219,0.18633019,0.02029103,0.25492369,0.01846589,0.78913744
-3.57478739,1.70379649,0.00855555,0.00000000,0.63971597,0.19458089,0.02205581,0.26103061,0.01840260,0.80911357
