energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-0.00900450,4.44897909,0.00664446,0.23829930,0.16078194,1.00615316,1.32616917,0.00000000,1.19675696,1.51721198
-0.00300150,4.44172893,0.00634790,0.24210569,0.15721759,0.99584558,1.33524148,0.00000000,1.16722912,1.52535035
0.00300150,4.44154670,0.00609965,0.24644812,0.15439306,0.98527807,1.34387069,0.00000000,1.14033818,1.54073080
0.00900450,4.44963241,0.00590379,0.25132160,0.15239742,0.97486165,1.35242277,0.00000000,1.11651373,1.56361442
0.01500750,4.46713817,0.00576447,0.25670295,0.15131702,0.96499253,1.36130223,0.00000000,1.09620175,1.59421595
0.02101051,4.49510635,0.00568580,0.26254838,0.15123220,0.95603906,1.37093633,0.00000000,1.07984145,1.63267684
0.02701351,4.53441244,0.00567176,0.26879212,0.15221425,0.94833023,1.38175874,0.00000000,1.06784221,1.67904019
0.03301651,4.58571512,0.00572603,0.27534619,0.15432290,0.94214623,1.39419345,0.00000000,1.06056164,1.73322899
0.03901951,4.64941559,0.00585192,0.28210134,0.15760417,0.93771111,1.40863920,0.00000000,1.05828569,1.79502882
0.04502251,4.72562775,0.00605214,0.28892915,0.16208884,0.93518801,1.42545523,0.00000000,1.06121143,1.86407567
0.05102551,4.81416004,0.00632870,0.29568539,0.16779128,0.93467681,1.44494865,0.00000000,1.06943313,1.93984950
0.05702851,4.91450957,0.00668276,0.30221430,0.17470886,0.93621429,1.46736376,0.00000000,1.08293212,2.02167397
0.06303152,5.02586818,0.00711440,0.30835372,0.18282170,0.93977652,1.49287381,0.00000000,1.10157074,2.10872214
0.06903452,5.14713977,0.00762256,0.31394087,0.19209279,0.94528336,1.52157516,0.00000000,1.12509042,2.20002792
0.07503752,5.27696775,0.00820482,0.31881829,0.20246845,0.95260459,1.55348412,0.00000000,1.15311395,2.29450289
0.08104052,5.41377109,0.00885732,0.32283999,0.21387899,0.96156739,1.58853632,0.00000000,1.18515186,2.39095754
0.08704352,5.55578704,0.00957466,0.32587707,0.22623948,0.97196471,1.62658871,0.00000000,1.22061251,2.48812618
0.09304652,5.70111871,0.01034984,0.32782293,0.23945078,0.98356411,1.66742391,0.00000000,1.25881556,2.58469453
0.09904952,5.84778544,0.01117425,0.32859749,0.25340056,0.99611666,1.71075678,0.00000000,1.29900843,2.67932888
0.10505253,5.99377405,0.01203770,0.32815044,0.26796449,1.00936555,1.75624297,0.00000000,1.34038516,2.77070590
0.11105553,6.13708916,0.01292854,0.32646320,0.28300750,1.02305409,1.80348914,0.00000000,1.38210698,2.85754190
0.11705853,6.27580120,0.01383376,0.32354958,0.29838521,1.03693287,1.85206456,0.00000000,1.42332410,2.93862099
0.12306153,6.40809063,0.01473928,0.31945512,0.31394551,1.05076589,1.90151375,0.00000000,1.46319801,3.01282099
0.12906453,6.53228750,0.01563018,0.31425515,0.32953038,1.06433558,1.95136986,0.00000000,1.50092353,3.07913678
0.13506753,6.64690557,0.01649103,0.30805170,0.34497797,1.07744666,2.00116820,0.00000000,1.53575004,3.13670041
0.14107054,6.75067065,0.01730628,0.30096940,0.36012499,1.08992885,2.05045986,0.00000000,1.56700122,3.18479768
0.14707354,6.84254266,0.01806067,0.29315062,0.37480939,1.10163855,2.09882466,0.00000000,1.59409265,3.22288107
0.15307654,6.92173152,0.01873964,0.28475016,0.38887341,1.11245950,2.14588323,0.00000000,1.61654679,3.25057876
0.15907954,6.98770683,0.01932978,0.27592952,0.40216684,1.12230258,2.19130770,0.00000000,1.63400475,3.26769996
0.16508254,7.04020143,0.01981922,0.26685137,0.41455059,1.13110480,2.23483055,0.00000000,1.64623465,3.27423645
0.17108554,7.07920901,0.02019804,0.25767407,0.42590029,1.13882772,2.27625138,0.00000000,1.65313610,3.27036063
0.17708854,7.10497609,0.02045853,0.24854679,0.43611001,1.14545519,2.31544114,0.00000000,1.65474076,3.25642026
0.18309155,7.11798851,0.02059555,0.23960515,0.44509577,1.15099070,2.35234364,0.00000000,1.65120906,3.23293007
0.18909455,7.11895304,0.02060661,0.23096776,0.45279882,1.15545428,2.38697419,0.00000000,1.64282295,3.20056069
0.19509755,7.10877425,0.02049203,0.22273349,0.45918842,1.15887910,2.41941540,0.00000000,1.62997532,3.16012505
0.20110055,7.08852755,0.02025487,0.21497972,0.46426411,1.16130784,2.44981019,0.00000000,1.61315617,3.11256276
0.20710355,7.05942889,0.01990090,0.20776153,0.46805711,1.16278892,2.47835228,0.00000000,1.59293639,3.05892278
0.21310655,7.02280205,0.01943834,0.20111171,0.47063094,1.16337265,2.50527462,0.00000000,1.56994951,3.00034485
0.21910955,6.98004456,0.01887764,0.19504161,0.47208106,1.16310761,2.53083622,0.00000000,1.54487243,2.93803998
0.22511256,6.93259314,0.01823110,0.18954272,0.47253343,1.16203714,2.55530788,0.00000000,1.51840566,2.87327059
0.23111556,6.88189003,0.01751250,0.18458882,0.47214212,1.16019631,2.57895769,0.00000000,1.49125398,2.80733057
0.23711856,6.82935108,0.01673666,0.18013869,0.47108581,1.15760948,2.60203684,0.00000000,1.46410820,2.74152566
0.24312156,6.77633675,0.01591898,0.17613908,0.46956344,1.15428851,2.62476633,0.00000000,1.43762866,2.67715445
0.24912456,6.72412680,0.01507503,0.17252795,0.46778900,1.15023190,2.64732534,0.00000000,1.41243099,2.61549027
0.25512756,6.67389943,0.01422010,0.16923779,0.46598559,1.14542482,2.66984169,0.00000000,1.38907451,2.55776397
0.26113057,6.62671506,0.01336884,0.16619893,0.46437902,1.13984016,2.69238463,0.00000000,1.36805356,2.50514784
0.26713357,6.58350496,0.01253493,0.16334260,0.46319105,1.13344059,2.71496037,0.00000000,1.34979165,2.45874045
0.27313657,6.54506438,0.01173080,0.16060385,0.46263257,1.12618143,2.73751035,0.00000000,1.33463852,2.41955235
0.27913957,6.51204979,0.01096744,0.15792406,0.46289685,1.11801445,2.75991214,0.00000000,1.32286965,2.38849259
0.28514257,6.48497927,0.01025428,0.15525302,0.46415312,1.10889211,2.78198285,0.00000000,1.31468799,2.36635572
0.29114557,6.46423549,0.00959911,0.15255059,0.46654069,1.09877218,2.80348472,0.00000000,1.31022729,2.35380924
0.29714857,6.45006996,0.00900810,0.14978773,0.47016381,1.08762244,2.82413258,0.00000000,1.30955663,2.35138150
0.30315158,6.44260800,0.00848581,0.14694716,0.47508741,1.07542513,2.84360269,0.00000000,1.31268561,2.35945002
0.30915458,6.44185351,0.00803538,0.14402334,0.48133393,1.06218084,2.86154273,0.00000000,1.31956961,2.37823046
0.31515758,6.44769303,0.00765854,0.14102204,0.48888128,1.04791170,2.87758236,0.00000000,1.33011490,2.40776665
0.32116058,6.45989899,0.00735588,0.13795941,0.49766209,1.03266351,2.89134421,0.00000000,1.34418322,2.44792225
0.32716358,6.47813216,0.00712693,0.13486065,0.50756427,1.01650676,2.90245485,0.00000000,1.36159564,2.49837463
0.33316658,6.50194379,0.00697038,0.13175842,0.51843291,0.99953645,2.91055567,0.00000000,1.38213586,2.55861187
0.33916958,6.53077808,0.00688420,0.12869093,0.53007340,0.98187064,2.91531331,0.00000000,1.40555285,2.62793370
0.34517259,6.56397596,0.00686578,0.12569997,0.54225587,0.96364796,2.91642966,0.00000000,1.43156323,2.70545725
0.35117559,6.60078112,0.00691207,0.12282887,0.55472063,0.94502401,2.91365110,0.00000000,1.45985365,2.79012834
0.35717859,6.64034936,0.00701967,0.12012056,0.56718471,0.92616711,2.90677700,0.00000000,1.49008360,2.88073879
0.36318159,6.68176192,0.00718488,0.11761574,0.57934902,0.90725345,2.89566727,0.00000000,1.52188883,2.97595024
0.36918459,6.72404351,0.00740380,0.11535132,0.59090620,0.88846201,2.88024865,0.00000000,1.55488596,3.07432412
0.37518759,6.76618515,0.00767230,0.11335912,0.60154870,0.86996950,2.86051969,0.00000000,1.58867825,3.17435759
0.38119060,6.80717143,0.00798610,0.11166488,0.61097707,0.85194556,2.83655409,0.00000000,1.62286285,3.27452426
0.38719360,6.84601163,0.00834075,0.11028769,0.61890796,0.83454846,2.80850215,0.00000000,1.65703928,3.37331867
0.39319660,6.88177312,0.00873163,0.10923969,0.62508174,0.81792145,2.77659009,0.00000000,1.69081903,3.46930240
0.39919960,6.91361564,0.00915398,0.10852608,0.62926952,0.80218986,2.74111707,0.00000000,1.72383588,3.56115015
0.40520260,6.94082422,0.00960289,0.10814549,0.63127926,0.78745897,2.70244969,0.00000000,1.75575634,3.64769320
0.41120560,6.96283857,0.01007333,0.10809048,0.63096080,0.77381266,2.66101416,0.00000000,1.78628961,3.72795800
0.41720860,6.97927663,0.01056016,0.10834821,0.62820984,0.76131274,2.61728587,0.00000000,1.81519636,3.80119752
0.42321161,6.98995024,0.01105815,0.10890124,0.62297047,0.74999887,2.57177699,0.00000000,1.84229554,3.86691330
0.42921461,6.99487107,0.01156205,0.10972830,0.61523653,0.73988888,2.52502218,0.00000000,1.86746855,3.92486636
0.43521761,6.99424555,0.01206660,0.11080501,0.60505152,0.73097935,2.47756307,0.00000000,1.89066029,3.97507590
0.44122061,6.98845823,0.01256656,0.11210454,0.59250730,0.72324635,2.42993208,0.00000000,1.91187656,4.01780502
0.44722361,6.97804370,0.01305681,0.11359809,0.57774157,0.71664616,2.38263645,0.00000000,1.93117779,4.05353384
0.45322661,6.96364800,0.01353233,0.11525524,0.56093428,0.71111593,2.33614313,0.00000000,1.94866907,4.08292070
0.45922961,6.94598130,0.01398825,0.11704414,0.54230320,0.70657428,2.29086536,0.00000000,1.96448696,4.10675331
0.46523262,6.92576427,0.01441992,0.11893156,0.52209874,0.70292171,2.24715189,0.00000000,1.97878355,4.12589212
0.47123562,6.90367147,0.01482286,0.12088285,0.50059825,0.70004106,2.20527931,0.00000000,1.99170891,4.14120885
0.47723862,6.88027490,0.01519283,0.12286184,0.47810011,0.69779812,2.16544813,0.00000000,2.00339269,4.15352366
0.48324162,6.85599178,0.01552585,0.12483075,0.45491770,0.69604231,2.12778301,0.00000000,2.01392636,4.16354438
0.48924462,6.83104002,0.01581814,0.12675010,0.43137347,0.69460787,2.09233727,0.00000000,2.02334716,4.17181168
0.49524762,6.80540481,0.01606621,0.12857884,0.40779331,0.69331552,2.05910151,0.00000000,2.03162513,4.17865330
0.50125063,6.77881907,0.01626681,0.13027458,0.38450140,0.69197479,2.02801616,0.00000000,2.03865414,4.18415046
0.50725363,6.75075985,0.01641698,0.13179399,0.36181551,0.69038710,1.99898720,0.00000000,2.04424798,4.18811872
0.51325663,6.72046162,0.01651407,0.13309349,0.34004291,0.68834962,1.97190444,0.00000000,2.04814198,4.19010473
0.51925963,6.68694655,0.01655575,0.13413013,0.31947689,0.68565993,1.94666113,0.00000000,2.05000047,4.18939943
0.52526263,6.64907045,0.01654009,0.13486263,0.30039383,0.68212125,1.92317399,0.00000000,2.04942986,4.18506738
0.53126563,6.60558246,0.01646560,0.13525267,0.28305077,0.67754833,1.90140225,0.00000000,2.04599701,4.17599061
0.53726863,6.55519490,0.01633126,0.13526622,0.26768335,0.67177352,1.88136454,0.00000000,2.03925165,4.16092487
0.54327164,6.49665964,0.01613664,0.13487488,0.25450405,0.66465289,1.86315238,0.00000000,2.02875213,4.13856508
0.54927464,6.42884633,0.01588191,0.13405721,0.24370048,0.65607209,1.84693919,0.00000000,2.01409255,4.10761639
0.55527764,6.35081765,0.01556796,0.13279995,0.23543368,0.64595154,1.83298396,0.00000000,1.99493004,4.06686678
0.56128064,6.26189707,0.01519637,0.13109894,0.22983632,0.63425077,1.82162884,0.00000000,1.97101034,4.01525710
0.56728364,6.16172452,0.01476951,0.12895984,0.22701055,0.62097148,1.81329037,0.00000000,1.94219016,3.95194471
0.57328664,6.05029657,0.01429055,0.12639842,0.22702564,0.60615918,1.80844437,0.00000000,1.90845485,3.87635695
0.57928964,5.92798812,0.01376342,0.12344050,0.22991531,0.58990327,1.80760478,0.00000000,1.86993026,3.78823182
0.58529265,5.79555411,0.01319277,0.12012146,0.23567477,0.57233529,1.81129730,0.00000000,1.82688786,3.68764343
0.59129565,5.65411081,0.01258397,0.11648539,0.24425777,0.55362561,1.82002874,0.00000000,1.77974280,3.57501134
0.59729865,5.50509744,0.01194294,0.11258380,0.25557358,0.53397846,1.83425368,0.00000000,1.72904484,3.45109328
0.60330165,5.35022024,0.01127611,0.10847403,0.26948442,0.51362552,1.85433997,0.00000000,1.67546243,3.31696214
0.60930465,5.19138205,0.01059026,0.10421742,0.28580340,0.49281842,1.88053484,0.00000000,1.61976095,3.17396875
0.61530765,5.03060140,0.00989234,0.09987730,0.30429340,0.47182034,1.91293369,0.00000000,1.56277594,3.02369286
0.62131066,4.86992564,0.00918938,0.09551687,0.32466706,0.45089725,1.95145311,0.00000000,1.50538293,2.86788514
0.62731366,4.71134293,0.00848829,0.09119719,0.34658836,0.43030898,1.99581026,0.00000000,1.44846526,2.70840368
0.63331666,4.55669806,0.00779571,0.08697520,0.36967575,0.41030067,2.04550961,0.00000000,1.39288153,2.54714818
0.63931966,4.40761651,0.00711786,0.08290199,0.39350719,0.39109498,2.09983855,0.00000000,1.33943423,2.38599554
0.64532266,4.26544077,0.00646045,0.07902131,0.41762706,0.37288519,2.15787240,0.00000000,1.28884113,2.22673964
0.65132566,4.13118203,0.00582853,0.07536851,0.44155493,0.35582975,2.21848904,0.00000000,1.24171059,2.07103829
0.65732866,4.00548940,0.00522642,0.07196976,0.46479598,0.34004823,2.28039293,0.00000000,1.19852182,1.92036923
0.66333167,3.88863771,0.00465767,0.06884169,0.48685285,0.32561895,2.34214785,0.00000000,1.15961098,1.77599691
0.66933467,3.78053403,0.00412501,0.06599146,0.50723853,0.31257820,2.40221686,0.00000000,1.12516329,1.63895059
0.67533767,3.68074163,0.00363039,0.06341714,0.52548972,0.30092118,2.45900815,0.00000000,1.09521156,1.51001412
0.68134067,3.58851972,0.00317493,0.06110851,0.54118026,0.29060441,2.51092460,0.00000000,1.06964069,1.38972675
0.68734367,3.50287605,0.00275905,0.05904802,0.55393398,0.28154941,2.55641503,0.00000000,1.04819787,1.27839397
0.69334667,3.42262927,0.00238246,0.05721210,0.56343633,0.27364766,2.59402480,0.00000000,1.03050779,1.17610703
0.69934967,3.34647737,0.00204431,0.05557250,0.56944445,0.26676627,2.62244365,0.00000000,1.01609188,1.08276921
0.70535268,3.27306873,0.00174320,0.05409782,0.57179489,0.26075435,2.64054869,0.00000000,1.00439087,0.99812709
0.71135568,3.20107211,0.00147736,0.05275498,0.57040890,0.25544964,2.64744078,0.00000000,0.99478942,0.92180479
0.71735868,3.12924232,0.00124468,0.05151069,0.56529484,0.25068524,2.64247291,0.00000000,0.98664196,0.85333927
0.72336168,3.05647908,0.00104282,0.05033283,0.55654763,0.24629604,2.62526959,0.00000000,0.97929856,0.79221505
0.72936468,2.98187652,0.00086930,0.04919162,0.54434538,0.24212483,2.59573677,0.00000000,0.97213006,0.73789675
0.73536768,2.90476206,0.00072161,0.04806073,0.52894311,0.23802769,2.55406216,0.00000000,0.96455153,0.68985840
0.74137069,2.82472354,0.00059721,0.04691807,0.51066419,0.23387868,2.50070637,0.00000000,0.95604322,0.64760847
0.74737369,2.74162443,0.00049365,0.04574648,0.48988962,0.22957353,2.43638567,0.00000000,0.94616853,0.61071014
0.75337669,2.65560736,0.00040860,0.04453412,0.46704586,0.22503252,2.36204743,0.00000000,0.93458854,0.57879648
0.75937969,2.56708664,0.00033987,0.04327473,0.44259164,0.22020216,2.27883965,0.00000000,0.92107254,0.55158052
0.76538269,2.47673103,0.00028542,0.04196761,0.41700439,0.21505607,2.18807598,0.00000000,0.90550467,0.52886043
0.77138569,2.38543811,0.00024343,0.04061755,0.39076689,0.20959471,2.09119790,0.00000000,0.88788635,0.51052013
0.77738869,2.29430184,0.00021226,0.03923446,0.36435449,0.20384433,1.98973548,0.00000000,0.86833472,0.49652589
0.78339170,2.20457507,0.00019043,0.03783302,0.33822366,0.19785503,1.88526830,0.00000000,0.84707727,0.48691950
0.78939470,2.11762865,0.00017666,0.03643211,0.31280189,0.19169809,1.77938767,0.00000000,0.82444290,0.48180866
0.79539770,2.03490868,0.00016983,0.03505426,0.28847951,0.18546278,1.67366132,0.00000000,0.80084986,0.48135526
0.80140070,1.95789356,0.00016896,0.03372500,0.26560333,0.17925263,1.56960134,0.00000000,0.77679105,0.48576216
0.80740370,1.88805200,0.00017320,0.03247218,0.24447234,0.17318141,1.46863601,0.00000000,0.75281724,0.49525913
0.81340670,1.82680324,0.00018180,0.03132536,0.22533531,0.16736893,1.37208592,0.00000000,0.72951874,0.51008845
0.81940970,1.77548027,0.00019411,0.03031510,0.20839017,0.16193680,1.28114437,0.00000000,0.70750617,0.53049074
0.82541271,1.73529701,0.00020952,0.02947234,0.19378494,0.15700428,1.19686224,0.00000000,0.68739099,0.55669131
0.83141571,1.70731964,0.00022750,0.02882780,0.18162004,0.15268432,1.12013685,0.00000000,0.66976625,0.58888753
0.83741871,1.69244276,0.00024756,0.02841141,0.17195152,0.14907994,1.05170477,0.00000000,0.65518828,0.62723737
0.84342171,1.69137018,0.00026924,0.02825179,0.16479507,0.14628098,0.99213788,0.00000000,0.64415963,0.67184930
0.84942471,1.70460062,0.00029208,0.02837567,0.16013039,0.14436138,0.94184249,0.00000000,0.63711389,0.72277384
0.85542771,1.73241804,0.00031566,0.02880751,0.15790579,0.14337689,0.90106090,0.00000000,0.63440258,0.77999652
0.86143072,1.77488632,0.00033957,0.02956895,0.15804253,0.14336341,0.86987497,0.00000000,0.63628447,0.84343257
0.86743372,1.83184807,0.00036344,0.03067841,0.16043907,0.14433585,0.84821148,0.00000000,0.64291754,0.91292314
0.87343672,1.90292717,0.00038690,0.03215065,0.16497473,0.14628754,0.83584867,0.00000000,0.65435366,0.98823285
0.87943972,1.98753451,0.00040961,0.03399630,0.17151291,0.14919018,0.83242411,0.00000000,0.67053602,1.06904894
0.88544272,2.08487676,0.00043128,0.03622147,0.17990374,0.15299430,0.83744334,0.00000000,0.69129937,1.15498143
0.89144572,2.19396765,0.00045165,0.03882736,0.18998616,0.15763018,0.85028954,0.00000000,0.71637292,1.24556461
0.89744872,2.31364142,0.00047052,0.04180981,0.20158956,0.16300916,0.87023410,0.00000000,0.74538584,1.34025947
0.90345173,2.44256834,0.00048773,0.04515899,0.21453489,0.16902543,0.89644810,0.00000000,0.77787513,1.43845706
0.90945473,2.57927192,0.00050320,0.04885911,0.22863563,0.17555806,0.92801497,0.00000000,0.81329565,1.53948279
0.91545773,2.72214777,0.00051688,0.05288817,0.24369841,0.18247337,0.96394433,0.00000000,0.85103219,1.64260154
0.92146073,2.86948403,0.00052881,0.05721786,0.25952367,0.18962757,1.00318711,0.00000000,0.89041304,1.74702356
0.92746373,3.01948320,0.00053906,0.06181353,0.27590637,0.19686963,1.04465216,0.00000000,0.93072504,1.85191123
0.93346673,3.17028537,0.00054777,0.06663436,0.29263685,0.20404424,1.08722416,0.00000000,0.97122946,1.95638661
0.93946973,3.31999280,0.00055512,0.07163363,0.30950201,0.21099504,1.12978292,0.00000000,1.01117855,2.05953983
0.94547274,3.46669564,0.00056130,0.07675919,0.32628674,0.21756781,1.17122376,0.00000000,1.04983221,2.16043834
0.95147574,3.60849861,0.00056655,0.08195409,0.34277577,0.22361371,1.21047876,0.00000000,1.08647437,2.25813689
0.95747874,3.74354841,0.00057108,0.08715742,0.35875593,0.22899251,1.24653836,0.00000000,1.12042866,2.35168838
0.96348174,3.87006142,0.00057512,0.09230525,0.37401870,0.23357565,1.27847292,0.00000000,1.15107289,2.44015534
0.96948474,3.98635131,0.00057886,0.09733173,0.38836304,0.23724912,1.30545353,0.00000000,1.17785196,2.52262202
0.97548774,4.09085600,0.00058246,0.10217034,0.40159853,0.23991604,1.32677141,0.00000000,1.20028884,2.59820691
0.98149075,4.18216341,0.00058603,0.10675516,0.41354855,0.24149893,1.34185532,0.00000000,1.21799324,2.66607561
0.98749375,4.25903547,0.00058963,0.11102219,0.42405349,0.24194144,1.35028620,0.00000000,1.23066788,2.72545365
0.99349675,4.32042972,0.00059326,0.11491071,0.43297386,0.24120961,1.35180849,0.00000000,1.23811212,2.77563931
0.99949975,4.36551803,0.00059686,0.11836450,0.44019314,0.23929265,1.34633751,0.00000000,1.24022295,2.81601608
1.00550275,4.39370200,0.00060031,0.12133310,0.44562033,0.23620295,1.33396274,0.00000000,1.23699351,2.84606443
1.01150575,4.40462461,0.00060343,0.12377280,0.44919200,0.23197564,1.31494642,0.00000000,1.22850926,2.86537297
1.01750875,4.39817786,0.00060602,0.12564761,0.45087384,0.22666744,1.28971774,0.00000000,1.21494211,2.87364842
1.02351176,4.37450633,0.00060781,0.12692994,0.45066161,0.22035502,1.25886245,0.00000000,1.19654285,2.87072446
1.02951476,4.33400644,0.00060855,0.12760118,0.44858142,0.21313282,1.22310841,0.00000000,1.17363243,2.85656907
1.03551776,4.27732165,0.00060795,0.12765200,0.44468931,0.20511052,1.18330724,0.00000000,1.14659234,2.83129028
1.04152076,4.20533362,0.00060577,0.12708250,0.43907022,0.19641005,1.14041288,0.00000000,1.11585471,2.79514000
1.04752376,4.11914948,0.00060178,0.12590213,0.43183619,0.18716261,1.09545756,0.00000000,1.08189242,2.74851588
1.05352676,4.02008558,0.00059578,0.12412942,0.42312402,0.17750537,1.04952598,0.00000000,1.04520967,2.69196088
1.05952976,3.90964786,0.00058766,0.12179156,0.41309226,0.16757841,1.00372834,0.00000000,1.00633329,2.62616058
1.06553277,3.78950911,0.00057734,0.11892382,0.40191770,0.15752158,0.95917314,0.00000000,0.96580484,2.55193782
1.07153577,3.66148355,0.00056486,0.11556880,0.38979143,0.14747176,0.91694027,0.00000000,0.92417381,2.47024488
1.07753877,3.52749888,0.00055032,0.11177565,0.37691448,0.13756031,0.87805513,0.00000000,0.88199182,2.38215299
1.08354177,3.38956621,0.00053391,0.10759906,0.36349327,0.12791088,0.84346433,0.00000000,0.83980771,2.28883916
1.08954477,3.24974822,0.00051590,0.10309835,0.34973485,0.11863757,0.81401356,0.00000000,0.79816340,2.19157060
1.09554777,3.11012603,0.00049666,0.09833639,0.33584216,0.10984357,0.79042781,0.00000000,0.75759039,2.09168682
1.10155078,2.97276514,0.00047663,0.09337851,0.32200930,0.10162004,0.77329457,0.00000000,0.71860652,1.99057966
1.10755378,2.83968114,0.00045632,0.08829150,0.30841718,0.09404541,0.76305000,0.00000000,0.68171289,1.88967168
1.11355678,2.71280566,0.00043631,0.08314246,0.29522939,0.08718495,0.75996858,0.00000000,0.64739066,1.79039340
1.11955978,2.59395334,0.00041721,0.07799789,0.28258867,0.08109058,0.76415607,0.00000000,0.61609750,1.69415976
1.12556278,2.48479059,0.00039969,0.07292265,0.27061396,0.07580094,0.77554623,0.00000000,0.58826362,1.60234642
1.13156578,2.38680672,0.00038443,0.06797912,0.25939821,0.07134152,0.79390117,0.00000000,0.56428729,1.51626658
1.13756878,2.30128835,0.00037214,0.06322639,0.24900699,0.06772500,0.81881551,0.00000000,0.54452978,1.43714871
1.14357179,2.22929772,0.00036350,0.05871960,0.23947799,0.06495158,0.84972424,0.00000000,0.52930986,1.36611578
1.14957479,2.17165554,0.00035920,0.05450939,0.23082146,0.06300942,0.88591440,0.00000000,0.51889788,1.30416661
1.15557779,2.12892888,0.00035988,0.05064146,0.22302152,0.06187517,0.92654027,0.00000000,0.51350973,1.25215961
1.16158079,2.10142448,0.00036616,0.04715628,0.21603834,0.06151445,0.97064208,0.00000000,0.51330079,1.21079923
1.16758379,2.08918774,0.00037856,0.04408899,0.20981111,0.06188252,1.01716770,0.00000000,0.51836019,1.18062563
1.17358679,2.09200741,0.00039756,0.04146936,0.20426164,0.06292500,1.06499710,0.00000000,0.52870563,1.16200744
1.17958979,2.10942588,0.00042355,0.03932194,0.19929850,0.06457869,1.11296903,0.00000000,0.54427915,1.15513789
1.18559280,2.14075480,0.00045678,0.03766636,0.19482144,0.06677255,1.15990922,0.00000000,0.56494398,1.16003437
1.19159580,2.18509570,0.00049741,0.03651766,0.19072599,0.06942891,1.20465935,0.00000000,0.59048287,1.17654128
1.19759880,2.24136492,0.00054546,0.03588685,0.18690802,0.07246478,1.24610621,0.00000000,0.62059811,1.20433619
1.20360180,2.30832243,0.00060080,0.03578140,0.18326801,0.07579341,1.28320989,0.00000000,0.65491343,1.24293917
1.20960480,2.38460361,0.00066315,0.03620595,0.17971496,0.07932598,1.31503034,0.00000000,0.69297792,1.29172514
1.21560780,2.46875348,0.00073204,0.03716298,0.17616975,0.08297348,1.34075144,0.00000000,0.73427209,1.34993903
1.22161081,2.55926230,0.00080687,0.03865345,0.17256785,0.08664872,1.35970163,0.00000000,0.77821604,1.41671361
1.22761381,2.65460200,0.00088685,0.04067758,0.16886128,0.09026831,1.37137062,0.00000000,0.82417969,1.49108948
1.23361681,2.75326230,0.00097102,0.04323540,0.16501982,0.09375471,1.37542152,0.00000000,0.87149490,1.57203708
1.23961981,2.85378596,0.00105830,0.04632739,0.16103156,0.09703820,1.37169802,0.00000000,0.91946926,1.65848008
1.24562281,2.95480201,0.00114746,0.04995487,0.15690262,0.10005863,1.36022642,0.00000000,0.96740109,1.74931970
1.25162581,3.05505632,0.00123717,0.05412038,0.15265642,0.10276698,1.34121265,0.00000000,1.01459546,1.84345920
1.25762881,3.15343856,0.00132602,0.05882774,0.14833229,0.10512662,1.31503432,0.00000000,1.06038046,1.93982798
1.26363182,3.24900476,0.00141256,0.06408203,0.14398385,0.10711415,1.28222832,0.00000000,1.10412344,2.03740425
1.26963482,3.34099474,0.00149536,0.06988922,0.13967699,0.10871986,1.24347459,0.00000000,1.14524645,2.13523566
1.27563782,3.42884382,0.00157301,0.07625561,0.13548780,0.10994775,1.19957666,0.00000000,1.18324037,2.23245685
1.28164082,3.51218817,0.00164421,0.08318695,0.13150046,0.11081507,1.15143993,0.00000000,1.21767727,2.32830340
1.28764382,3.59086366,0.00170777,0.09068740,0.12780512,0.11135143,1.10004852,0.00000000,1.24822035,2.42212122
1.29364682,3.66489807,0.00176271,0.09875809,0.12449602,0.11159756,1.04644148,0.00000000,1.27463113,2.51337128
1.29964982,3.73449676,0.00180825,0.10739567,0.12166966,0.11160359,0.99168944,0.00000000,1.29677366,2.60162909
1.30565283,3.80002237,0.00184386,0.11659051,0.11942326,0.11142722,0.93687228,0.00000000,1.31461549,2.68657924
1.31165583,3.86196935,0.00186931,0.12632508,0.11785337,0.11113155,0.88305853,0.00000000,1.32822543,2.76800521
1.31765883,3.92093425,0.00188466,0.13657214,0.11705461,0.11078289,0.83128707,0.00000000,1.33776827,2.84577509
1.32366183,3.97758317,0.00189030,0.14729318,0.11711859,0.11044855,0.78255135,0.00000000,1.34349672,2.91982418
1.32966483,4.03261785,0.00188694,0.15843712,0.11813287,0.11019466,0.73778637,0.00000000,1.34574106,2.99013562
1.33566783,4.08674198,0.00187562,0.16993932,0.12018003,0.11008427,0.69785829,0.00000000,1.34489689,3.05672026
1.34167084,4.14062931,0.00185768,0.18172109,0.12333661,0.11017554,0.66355657,0.00000000,1.34141178,3.11959734
1.34767384,4.19489517,0.00183480,0.19368971,0.12767212,0.11052036,0.63558816,0.00000000,1.33577119,3.17877722
1.35367684,4.25007265,0.00180891,0.20573916,0.13324797,0.11116315,0.61457345,0.00000000,1.32848461,3.23424745
1.35967984,4.30659448,0.00178221,0.21775141,0.14011627,0.11214013,0.60104325,0.00000000,1.32007209,3.28596320
1.36568284,4.36478122,0.00175715,0.22959842,0.14831867,0.11347880,0.59543640,0.00000000,1.31105200,3.33384272
1.37168584,4.42483615,0.00173636,0.24114474,0.15788506,0.11519777,0.59809744,0.00000000,1.30193014,3.37776823
1.37768884,4.48684640,0.00172270,0.25225071,0.16883239,0.11730690,0.60927385,0.00000000,1.29319050,3.41759206
