energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-4.48724362,4.31051167,0.31305721,0.01269809,0.24266888,3.17619936,2.02545143,0.02499923,1.65582709
-4.48124062,4.40063908,0.31487534,0.01358112,0.24398838,3.20194059,2.08172168,0.02522569,1.68497754
-4.47523762,4.48144866,0.31491486,0.01447018,0.24403078,3.21133137,2.13771240,0.02535495,1.70870718
-4.46923462,4.55280739,0.31320738,0.01535722,0.24282685,3.20464217,2.19327512,0.02538872,1.72696936
-4.46323162,4.61472449,0.30982344,0.01623412,0.24043252,3.18247356,2.24823218,0.02533016,1.73981267
-4.45722861,4.66733612,0.30486956,0.01709281,0.23692665,3.14573173,2.30237262,0.02518369,1.74737535
-4.45122561,4.71088635,0.29848396,0.01792548,0.23240815,3.09559427,2.35544937,0.02495476,1.74987703
-4.44522261,4.74570602,0.29083129,0.01872464,0.22699253,3.03346814,2.40717826,0.02464967,1.74760846
-4.43921961,4.77219079,0.28209657,0.01948329,0.22080801,2.96094176,2.45723923,0.02427525,1.74091967
-4.43321661,4.79077982,0.27247858,0.02019493,0.21399153,2.87973358,2.50527990,0.02383867,1.73020735
-4.42721361,4.80193628,0.26218313,0.02085364,0.20668464,2.79163927,2.55092163,0.02334718,1.71590202
-4.42121061,4.80613081,0.25141636,0.02145407,0.19902957,2.69847989,2.59376808,0.02280794,1.69845550
-4.41520760,4.80382839,0.24037843,0.02199148,0.19116552,2.60205282,2.63341566,0.02222781,1.67832916
-4.40920460,4.79547903,0.22925791,0.02246165,0.18322539,2.50408711,2.66946568,0.02161327,1.65598337
-4.40320160,4.78151213,0.21822689,0.02286094,0.17533297,2.40620469,2.70153735,0.02097033,1.63186825
-4.39719860,4.76233414,0.20743721,0.02318620,0.16760061,2.30988800,2.72928096,0.02030451,1.60641587
-4.39119560,4.73832880,0.19701771,0.02343477,0.16012753,2.21645476,2.75239032,0.01962082,1.58003387
-4.38519260,4.70985909,0.18707258,0.02360452,0.15299857,2.12703982,2.77061377,0.01892387,1.55310036
-4.37918959,4.67727014,0.17768093,0.02369381,0.14628353,2.04258381,2.78376297,0.01821792,1.52596002
-4.37318659,4.64089195,0.16889723,0.02370156,0.14003693,1.96382824,2.79171892,0.01750698,1.49892106
-4.36718359,4.60104152,0.16075280,0.02362734,0.13429819,1.89131620,2.79443487,0.01679496,1.47225307
-4.36118059,4.55802363,0.15325803,0.02347139,0.12909214,1.82539796,2.79193586,0.01608576,1.44618541
-4.35517759,4.51213021,0.14640518,0.02323479,0.12442984,1.76624081,2.78431524,0.01538338,1.42090626
-4.34917459,4.46363833,0.14017159,0.02291950,0.12030960,1.71384202,2.77172829,0.01469207,1.39656212
-4.34317159,4.41280705,0.13452321,0.02252852,0.11671812,1.66804465,2.75438361,0.01401635,1.37325799
-4.33716858,4.35987397,0.12941809,0.02206593,0.11363186,1.62855530,2.73253308,0.01336109,1.35105823
-4.33116558,4.30505186,0.12480983,0.02153702,0.11101842,1.59496337,2.70646111,0.01273157,1.32998819
-4.32516258,4.24852652,0.12065084,0.02094826,0.10883804,1.56676152,2.67647409,0.01213343,1.31003694
-4.31915958,4.19045631,0.11689516,0.02030735,0.10704513,1.54336680,2.64289084,0.01157268,1.29116093
-4.31315658,4.13097414,0.11350093,0.01962313,0.10558982,1.52414225,2.60603479,0.01105564,1.27328884
-4.30715358,4.07019218,0.11043236,0.01890552,0.10441957,1.50841861,2.56622831,0.01058889,1.25632756
-4.30115058,4.00820943,0.10766119,0.01816534,0.10348076,1.49551570,2.52378942,0.01017913,1.24016907
-4.29514757,3.94512173,0.10516756,0.01741410,0.10272020,1.48476320,2.47903111,0.00983312,1.22469806
-4.28914457,3.88103367,0.10294042,0.01666376,0.10208665,1.47552023,2.43226266,0.00955748,1.20979992
-4.28314157,3.81607153,0.10097740,0.01592647,0.10153223,1.46719328,2.38379277,0.00935864,1.19536874
-4.27713857,3.75039585,0.09928426,0.01521419,0.10101362,1.45925195,2.33393370,0.00924260,1.18131473
-4.27113557,3.68421266,0.09787384,0.01453840,0.10049317,1.45124186,2.28300561,0.00921478,1.16757059
-4.26513257,3.61778166,0.09676472,0.01390977,0.09993971,1.44279430,2.23134023,0.00927987,1.15409644
-4.25912956,3.55142053,0.09597957,0.01333777,0.09932914,1.43363223,2.17928308,0.00944162,1.14088272
-4.25312656,3.48550407,0.09554322,0.01283046,0.09864472,1.42357216,2.12719356,0.00970266,1.12795086
-4.24712356,3.42045768,0.09548067,0.01239412,0.09787701,1.41252197,2.07544226,0.01006431,1.11535150
-4.24112056,3.35674501,0.09581490,0.01203310,0.09702359,1.40047470,2.02440534,0.01052641,1.10316026
-4.23511756,3.29484996,0.09656479,0.01174963,0.09608839,1.38749853,1.97445590,0.01108715,1.09147122
-4.22911456,3.23525384,0.09774308,0.01154373,0.09508080,1.37372358,1.92595275,0.01174293,1.08038840
-4.22311156,3.17840886,0.09935449,0.01141318,0.09401461,1.35932615,1.87922690,0.01248828,1.07001586
-4.21710855,3.12470970,0.10139413,0.01135356,0.09290668,1.34451141,1.83456697,0.01331572,1.06044694
-4.21110555,3.07446486,0.10384621,0.01135842,0.09177566,1.32949537,1.79220415,0.01421585,1.05175341
-4.20510255,3.02786997,0.10668319,0.01141940,0.09064062,1.31448731,1.75229810,0.01517727,1.04397534
-4.19909955,2.98498496,0.10986528,0.01152657,0.08951973,1.29967369,1.71492469,0.01618679,1.03711232
-4.19309655,2.94571711,0.11334062,0.01166868,0.08842919,1.28520438,1.68006689,0.01722951,1.03111687
-4.18709355,2.90981133,0.11704580,0.01183355,0.08738225,1.27118217,1.64760951,0.01828914,1.02589044
-4.18109055,2.87684900,0.12090697,0.01200848,0.08638854,1.25765598,1.61733854,0.01934823,1.02128248
-4.17508754,2.84625575,0.12484153,0.01218062,0.08545368,1.24461823,1.58894549,0.02038857,1.01709274
-4.16908454,2.81731829,0.12876009,0.01233741,0.08457918,1.23200636,1.56203677,0.02139162,1.01307684
-4.16308154,2.78920969,0.13256902,0.01246698,0.08376262,1.21970829,1.53614781,0.02233892,1.00895473
-4.15707854,2.76102181,0.13617311,0.01255849,0.08299814,1.20757145,1.51076133,0.02321260,1.00442179
-4.15107554,2.73180338,0.13947848,0.01260251,0.08227708,1.19541443,1.48532885,0.02399586,0.99916173
-4.14507254,2.70060146,0.14239559,0.01259123,0.08158885,1.18304066,1.45929440,0.02467339,0.99286083
-4.13906953,2.66650421,0.14484210,0.01251871,0.08092183,1.17025296,1.43211900,0.02523188,0.98522237
-4.13306653,2.62868233,0.14674555,0.01238103,0.08026438,1.15686789,1.40330475,0.02566031,0.97598071
-4.12706353,2.58642702,0.14804573,0.01217628,0.07960567,1.14272901,1.37241712,0.02595034,0.96491389
-4.12106053,2.53918230,0.14869657,0.01190463,0.07893653,1.12771807,1.33910431,0.02609650,0.95185430
-4.11505753,2.48656982,0.14866756,0.01156817,0.07825008,1.11176332,1.30311264,0.02609631,0.93669662
-4.10905453,2.42840511,0.14794457,0.01117081,0.07754206,1.09484453,1.26429719,0.02595036,0.91940261
-4.10305153,2.36470429,0.14652996,0.01071802,0.07681107,1.07699430,1.22262731,0.02566220,0.90000265
-4.09704852,2.29568117,0.14444224,0.01021663,0.07605843,1.05829557,1.17818684,0.02523819,0.87859374
-4.09104552,2.22173521,0.14171495,0.00967448,0.07528787,1.03887572,1.13116905,0.02468727,0.85533443
-4.08504252,2.14343105,0.13839514,0.00910014,0.07450500,1.01889752,1.08186707,0.02402060,0.83043674
-4.07903952,2.06147126,0.13454130,0.00850258,0.07371655,0.99854762,1.03066014,0.02325114,0.80415579
-4.07303652,1.97666382,0.13022101,0.00789088,0.07292957,0.97802347,0.97799693,0.02239329,0.77677769
-4.06703352,1.88988641,0.12550833,0.00727394,0.07215056,0.95751944,0.92437671,0.02146231,0.74860641
-4.06103052,1.80204957,0.12048106,0.00666019,0.07138456,0.93721314,0.87032960,0.02047397,0.71995038
-4.05502751,1.71406064,0.11521807,0.00605742,0.07063434,0.91725295,0.81639693,0.01944397,0.69110962
-4.04902451,1.62679061,0.10979674,0.00547257,0.06989982,0.89774732,0.76311279,0.01838759,0.66236397
-4.04302151,1.54104522,0.10429069,0.00491160,0.06917752,0.87875688,0.71098749,0.01731928,0.63396311
-4.03701851,1.45754184,0.09876774,0.00437945,0.06846036,0.86028957,0.66049392,0.01625234,0.60611875
-4.03101551,1.37689284,0.09328843,0.00387998,0.06773768,0.84229927,0.61205699,0.01519864,0.57899929
-4.02501251,1.29959604,0.08790488,0.00341596,0.06699546,0.82468796,0.56604674,0.01416850,0.55272722
-4.01900950,1.22603215,0.08266009,0.00298916,0.06621690,0.80731119,0.52277497,0.01317050,0.52737909
-4.01300650,1.15646900,0.07758779,0.00260039,0.06538311,0.78998665,0.48249540,0.01221151,0.50298793
-4.00700350,1.09107152,0.07271265,0.00224964,0.06447401,0.77250516,0.44540696,0.01129668,0.47954790
-4.00100050,1.02991686,0.06805080,0.00193615,0.06346939,0.75464346,0.41165975,0.01042957,0.45702065
-3.99499750,0.97301300,0.06361077,0.00165858,0.06234999,0.73617805,0.38136313,0.00961226,0.43534302
-3.98899450,0.92031973,0.05939456,0.00141515,0.06109859,0.71689910,0.35459516,0.00884553,0.41443545
-3.98299150,0.87177053,0.05539888,0.00120369,0.05970104,0.69662391,0.33141288,0.00812906,0.39421064
-3.97698849,0.82729389,0.05161648,0.00102187,0.05814714,0.67520878,0.31186248,0.00746168,0.37458191
-3.97098549,0.78683293,0.04803742,0.00086723,0.05643139,0.65255900,0.29598895,0.00684151,0.35547085
-3.96498249,0.75036211,0.04465027,0.00073730,0.05455348,0.62863620,0.28384439,0.00626626,0.33681378
-3.95897949,0.71790018,0.04144320,0.00062969,0.05251856,0.60346278,0.27549461,0.00573333,0.31856690
-3.95297649,0.68951881,0.03840488,0.00054216,0.05033722,0.57712332,0.27102362,0.00524005,0.30070967
-3.94697349,0.66534634,0.03552516,0.00047263,0.04802530,0.54976290,0.27053559,0.00478377,0.28324670
-3.94097049,0.64556673,0.03279557,0.00041925,0.04560335,0.52158247,0.27415424,0.00436196,0.26620779
-3.93496748,0.63041374,0.03020955,0.00038040,0.04309599,0.49283172,0.28201961,0.00397233,0.24964650
-3.92896448,0.62016054,0.02776259,0.00035469,0.04053104,0.46379981,0.29428209,0.00361285,0.23363727
-3.92296148,0.61510561,0.02545207,0.00034097,0.03793857,0.43480448,0.31109423,0.00328174,0.21827146
-3.91695848,0.61555527,0.02327704,0.00033830,0.03534983,0.40618015,0.33260030,0.00297752,0.20365247
-3.91095548,0.62180381,0.02123790,0.00034590,0.03279622,0.37826559,0.35892412,0.00269893,0.18989026
-3.90495248,0.63411216,0.01933592,0.00036319,0.03030824,0.35139178,0.39015568,0.00244495,0.17709567
-3.89894947,0.65268587,0.01757286,0.00038967,0.02791455,0.32587036,0.42633696,0.00221469,0.16537471
-3.89294647,0.67765343,0.01595044,0.00042494,0.02564111,0.30198321,0.46744766,0.00200737,0.15482311
-3.88694347,0.70904589,0.01447000,0.00046862,0.02351045,0.27997356,0.51339141,0.00182228,0.14552142
-3.88094047,0.74677865,0.01313202,0.00052036,0.02154116,0.26003876,0.56398315,0.00165868,0.13753071
-3.87493747,0.79063622,0.01193589,0.00057975,0.01974745,0.24232493,0.61893839,0.00151582,0.13088915
-3.86893447,0.84026078,0.01087964,0.00064632,0.01813896,0.22692368,0.67786487,0.00139284,0.12560950
-3.86293147,0.89514513,0.00995980,0.00071950,0.01672071,0.21387071,0.74025741,0.00128880,0.12167750
-3.85692846,0.95463055,0.00917130,0.00079860,0.01549318,0.20314624,0.80549632,0.00120259,0.11905134
-3.85092546,1.01791004,0.00850754,0.00088279,0.01445254,0.19467731,0.87284985,0.00113300,0.11766200
-3.84492246,1.08403700,0.00796042,0.00097110,0.01359102,0.18834147,0.94148104,0.00107868,0.11741458
-3.83891946,1.15193954,0.00752051,0.00106240,0.01289738,0.18397192,1.01045893,0.00103813,0.11819045
-3.83291646,1.22044002,0.00717723,0.00115544,0.01235738,0.18136368,1.07877431,0.00100976,0.11985018
-3.82691346,1.28827970,0.00691914,0.00124883,0.01195438,0.18028063,1.14535950,0.00099189,0.12223711
-3.82091046,1.35414759,0.00673413,0.00134112,0.01166996,0.18046314,1.20911198,0.00098280,0.12518153
-3.81490745,1.41671289,0.00660978,0.00143076,0.01148450,0.18163610,1.26892092,0.00098073,0.12850518
-3.80890445,1.47465988,0.00653360,0.00151621,0.01137783,0.18351703,1.32369605,0.00098396,0.13202608
-3.80290145,1.52672409,0.00649330,0.00159596,0.01132976,0.18582404,1.37239768,0.00099079,0.13556348
-3.79689845,1.57172855,0.00647713,0.00166858,0.01132066,0.18828361,1.41406672,0.00099963,0.13894277
-3.79089545,1.60861849,0.00647405,0.00173277,0.01133195,0.19063766,1.44785376,0.00100904,0.14200024
-3.78489245,1.63649348,0.00647401,0.00178741,0.01134652,0.19265000,1.47304561,0.00101769,0.14458741
-3.77888944,1.65463531,0.00646809,0.00183165,0.01134909,0.19411192,1.48908858,0.00102448,0.14657502
-3.77288644,1.66253069,0.00644867,0.00186492,0.01132651,0.19484670,1.49560706,0.00102852,0.14785633
-3.76688344,1.65988776,0.00640952,0.00188697,0.01126798,0.19471304,1.49241685,0.00102916,0.14834971
-3.76088044,1.64664548,0.00634588,0.00189795,0.01116514,0.19360727,1.47953236,0.00102598,0.14800050
-3.75487744,1.62297577,0.00625447,0.00189840,0.01101215,0.19146435,1.45716750,0.00101887,0.14678197
-3.74887444,1.58927800,0.00613345,0.00188928,0.01080567,0.18825766,1.42573000,0.00100796,0.14469547
-3.74287144,1.54616638,0.00598239,0.00187201,0.01054473,0.18399762,1.38580953,0.00099366,0.14176967
-3.73686843,1.49445046,0.00580213,0.00184843,0.01023058,0.17872919,1.33816002,0.00097666,0.13805911
-3.73086543,1.43510998,0.00559472,0.00182081,0.00986648,0.17252856,1.28367702,0.00095789,0.13364190
-3.72486243,1.36926482,0.00536318,0.00179184,0.00945741,0.16549891,1.22337098,0.00093852,0.12861695
-3.71885943,1.29814166,0.00511141,0.00176462,0.00900978,0.15776570,1.15833773,0.00091996,0.12310058
-3.71285643,1.22303848,0.00484396,0.00174257,0.00853115,0.14947150,1.08972734,0.00090381,0.11722291
-3.70685343,1.14528850,0.00456588,0.00172946,0.00802983,0.14077069,1.01871255,0.00089184,0.11112393
-3.70085043,1.06622491,0.00428253,0.00172929,0.00751461,0.13182417,0.94645814,0.00088597,0.10494957
-3.69484742,0.98714758,0.00399939,0.00174629,0.00699443,0.12279422,0.87409224,0.00088821,0.09884778
-3.68884442,0.90929290,0.00372194,0.00178478,0.00647812,0.11383977,0.80268059,0.00090067,0.09296483
-3.68284142,0.83380755,0.00345549,0.00184918,0.00597409,0.10511223,0.73320443,0.00092546,0.08744180
-3.67683842,0.76172687,0.00320506,0.00194382,0.00549018,0.09675175,0.66654267,0.00096469,0.08241139
-3.67083542,0.69395805,0.00297530,0.00207294,0.00503341,0.08888432,0.60345847,0.00102039,0.07799519
-3.66483242,0.63126830,0.00277040,0.00224047,0.00460992,0.08161942,0.54459038,0.00109450,0.07430119
-3.65882941,0.57427786,0.00259405,0.00245002,0.00422483,0.07504837,0.49044786,0.00118875,0.07142177
-3.65282641,0.52345737,0.00244936,0.00270466,0.00388217,0.06924344,0.44141082,0.00130466,0.06943205
-3.64682341,0.47912929,0.00233887,0.00300683,0.00358492,0.06425737,0.39773270,0.00144342,0.06838856
-3.64082041,0.44147264,0.00226453,0.00335820,0.00333497,0.06012359,0.35954653,0.00160589,0.06832833
-3.63481741,0.41053050,0.00222771,0.00375953,0.00313316,0.05685679,0.32687341,0.00179250,0.06926827
-3.62881441,0.38621965,0.00222917,0.00421051,0.00297941,0.05445393,0.29963262,0.00200320,0.07120486
-3.62281141,0.36834175,0.00226912,0.00470971,0.00287272,0.05289559,0.27765299,0.00223739,0.07411422
-3.61680840,0.35659563,0.00234717,0.00525441,0.00281133,0.05214758,0.26068486,0.00249396,0.07795254
-3.61080540,0.35059023,0.00246240,0.00584060,0.00279281,0.05216274,0.24841228,0.00277116,0.08265688
-3.60480240,0.34985800,0.00261336,0.00646289,0.00281420,0.05288303,0.24046503,0.00306666,0.08814639
-3.59879940,0.35386847,0.00279806,0.00711457,0.00287214,0.05424177,0.23643034,0.00337758,0.09432403
-3.59279640,0.36204199,0.00301401,0.00778763,0.00296306,0.05616602,0.23586410,0.00370044,0.10107874
-3.58679340,0.37376356,0.00325822,0.00847289,0.00308326,0.05857919,0.23830149,0.00403134,0.10828818
-3.58079040,0.38839682,0.00352726,0.00916014,0.00322920,0.06140381,0.24326709,0.00436595,0.11582195
-3.57478739,0.40529806,0.00381724,0.00983837,0.00339758,0.06456444,0.25028442,0.00469966,0.12354536
-3.56878439,0.42383042,0.00412391,0.01049600,0.00358559,0.06799073,0.25888502,0.00502772,0.13132360
-3.56278139,0.44337812,0.00444266,0.01112119,0.00379112,0.07162058,0.26861711,0.00534539,0.13902629
-3.55677839,0.46336056,0.00476861,0.01170215,0.00401294,0.07540336,0.27905384,0.00564809,0.14653230
-3.55077539,0.48324622,0.00509669,0.01222751,0.00425093,0.07930311,0.28980112,0.00593156,0.15373463
-3.54477239,0.50256598,0.00542171,0.01268662,0.00450628,0.08330158,0.30050496,0.00619209,0.16054517
-3.53876938,0.52092550,0.00573849,0.01306996,0.00478169,0.08740113,0.31085826,0.00642660,0.16689924
-3.53276638,0.53801634,0.00604195,0.01336935,0.00508155,0.09162724,0.32060696,0.00663285,0.17275954
-3.52676338,0.55362542,0.00632724,0.01357832,0.00541209,0.09603051,0.32955519,0.00680953,0.17811942
-3.52076038,0.56764219,0.00658988,0.01369227,0.00578147,0.10068810,0.33756952,0.00695636,0.18300520
-3.51475738,0.58006336,0.00682589,0.01370865,0.00619989,0.10570441,0.34458193,0.00707412,0.18747735
-3.50875438,0.59099464,0.00703193,0.01362703,0.00667955,0.11121083,0.35059133,0.00716467,0.19163050
-3.50275138,0.60064928,0.00720543,0.01344915,0.00723462,0.11736454,0.35566360,0.00723091,0.19559190
-3.49674837,0.60934327,0.00734470,0.01317880,0.00788109,0.12434623,0.35992996,0.00727669,0.19951872
-3.49074537,0.61748715,0.00744908,0.01282174,0.00863656,0.13235667,0.36358359,0.00730669,0.20359369
-3.48474237,0.62557437,0.00751903,0.01238547,0.00951995,0.14161214,0.36687454,0.00732624,0.20801962
-3.47873937,0.63416669,0.00755617,0.01187895,0.01055106,0.15233872,0.37010299,0.00734111,0.21301258
-3.47273637,0.64387668,0.00756345,0.01131236,0.01175014,0.16476558,0.37361098,0.00735732,0.21879419
-3.46673337,0.65534810,0.00754508,0.01069672,0.01313732,0.17911728,0.37777276,0.00738085,0.22558313
-3.46073037,0.66923444,0.00750663,0.01004356,0.01473194,0.19560536,0.38298402,0.00741744,0.23358617
-3.45472736,0.68617654,0.00745503,0.00936457,0.01655191,0.21441940,0.38965029,0.00747232,0.24298920
-3.44872436,0.70677995,0.00739849,0.00867129,0.01861295,0.23571787,0.39817477,0.00755002,0.25394838
-3.44272136,0.73159269,0.00734650,0.00797479,0.02092783,0.25961895,0.40894605,0.00765418,0.26658200
-3.43671836,0.76108436,0.00730972,0.00728541,0.02350568,0.28619188,0.42232590,0.00778739,0.28096322
-3.43071536,0.79562713,0.00729989,0.00661254,0.02635120,0.31544900,0.43863758,0.00795110,0.29711415
-3.42471236,0.83547953,0.00732969,0.00596445,0.02946411,0.34733895,0.45815505,0.00814561,0.31500150
-3.41870935,0.88077332,0.00741255,0.00534817,0.03283851,0.38174142,0.48109325,0.00837000,0.33453398
-3.41270635,0.93150426,0.00756247,0.00476944,0.03646254,0.41846371,0.50759987,0.00862227,0.35556180
-3.40670335,0.98752680,0.00779375,0.00423267,0.04031806,0.45723940,0.53774879,0.00889940,0.37787806
-3.40070035,1.04855312,0.00812073,0.00374098,0.04438056,0.49772940,0.57153530,0.00919753,0.40122242
-3.39469735,1.11415651,0.00855747,0.00329628,0.04861925,0.53952550,0.60887338,0.00951215,0.42528663
-3.38869435,1.18377886,0.00911739,0.00289933,0.05299739,0.58215649,0.64959508,0.00983831,0.44972201
-3.38269135,1.25674224,0.00981288,0.00254989,0.05747272,0.62509669,0.69345186,0.01017082,0.47414841
-3.37668834,1.33226388,0.01065488,0.00224683,0.06199821,0.66777688,0.74011806,0.01050451,0.49816463
-3.37068534,1.40947428,0.01165246,0.00198829,0.06652294,0.70959728,0.78919633,0.01083443,0.52135963
-3.36468234,1.48743763,0.01281230,0.00177178,0.07099307,0.74994216,0.84022474,0.01115603,0.54332426
-3.35867934,1.56517398,0.01413834,0.00159436,0.07535306,0.78819562,0.89268553,0.01146531,0.56366314
-3.35267634,1.64168225,0.01563124,0.00145276,0.07954688,0.82375811,0.94601521,0.01175893,0.58200606
-3.34667334,1.71596347,0.01728807,0.00134347,0.08351934,0.85606285,0.99961569,0.01203427,0.59801860
-3.34067034,1.78704342,0.01910192,0.00126286,0.08721731,0.88459178,1.05286607,0.01228943,0.61141150
-3.33466733,1.85399394,0.02106168,0.00120727,0.09059105,0.90889020,1.10513500,0.01252322,0.62194856
-3.32866433,1.91595241,0.02315187,0.00117309,0.09359534,0.92857972,1.15579302,0.01273503,0.62945261
-3.32266133,1.97213876,0.02535264,0.00115681,0.09619048,0.94336884,1.20422474,0.01292479,0.63380951
-3.31665833,2.02186976,0.02763987,0.00115508,0.09834327,0.95306084,1.24984048,0.01309273,0.63497009
-3.31065533,2.06457014,0.02998547,0.00116474,0.10002764,0.95755870,1.29208713,0.01323932,0.63294988
-3.30465233,2.09978064,0.03235780,0.00118289,0.10122518,0.95686685,1.33045799,0.01336505,0.62782692
