energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Na_s_up,Na_s_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
3.01650825,0.92367469,-2.75413329,0.39879314,-0.62448311,0.36873947,-1.23958886,0.00000001,-0.01660836,0.31540995,-0.36132138,0.01535048,-0.51691276,0.00374542,-0.08595928,0.19412223,-0.49497529
3.02251126,0.90232603,-2.81161704,0.38021544,-0.65140009,0.35851084,-1.26123765,0.00000001,-0.01822162,0.30292873,-0.37140834,0.01705680,-0.52320588,0.00416176,-0.08473291,0.19359524,-0.50556710
3.02851426,0.88000633,-2.86251371,0.36090839,-0.67771199,0.34783616,-1.28053053,0.00000001,-0.01986666,0.28994046,-0.38119136,0.01881669,-0.52684876,0.00459116,-0.08318484,0.19298920,-0.51489664
3.03451726,0.85716996,-2.90632777,0.34119763,-0.70320966,0.33692056,-1.29730371,0.00000001,-0.02152348,0.27667239,-0.39061324,0.02060910,-0.52776965,0.00502850,-0.08132567,0.19234513,-0.52289236
3.04052026,0.83420040,-2.94266618,0.32138540,-0.72769138,0.32594220,-1.31142648,0.00000001,-0.02317038,0.26333167,-0.39962147,0.02241014,-0.52594336,0.00546794,-0.07917118,0.19168630,-0.52950139
3.04652326,0.81139986,-2.97124479,0.30174325,-0.75096604,0.31504769,-1.32280230,0.00000001,-0.02478445,0.25010029,-0.40816885,0.02419359,-0.52139257,0.00590309,-0.07674177,0.19101711,-0.53469020
3.05252626,0.78898357,-2.99189227,0.28250662,-0.77285627,0.30434922,-1.33136937,0.00000001,-0.02634217,0.23713144,-0.41621394,0.02593139,-0.51418768,0.00632711,-0.07406198,0.19032324,-0.53844471
3.05852926,0.76707902,-3.00455144,0.26387123,-0.79320135,0.29392364,-1.33710064,0.00000001,-0.02782019,0.22454743,-0.42372134,0.02759442,-0.50444551,0.00673288,-0.07115979,0.18957271,-0.54076990
3.06453227,0.74572967,-3.00927771,0.24599148,-0.81185969,0.28381338,-1.34000305,0.00000001,-0.02919596,0.21243921,-0.43066186,0.02915324,-0.49232655,0.00711322,-0.06806598,0.18871805,-0.54168886
3.07053527,0.72490300,-3.00623464,0.22898065,-0.82871085,0.27402906,-1.34011619,0.00000000,-0.03044855,0.20086727,-0.43701245,0.03057893,-0.47803108,0.00746108,-0.06481337,0.18769928,-0.54124146
3.07653827,0.70450213,-2.99568656,0.21291279,-0.84365667,0.26455351,-1.33751008,0.00000000,-0.03155934,0.18986391,-0.44275577,0.03184400,-0.46179414,0.00776975,-0.06143611,0.18644766,-0.53948252
3.08254127,0.68438019,-2.97798832,0.19782606,-0.85662178,0.25534704,-1.33228222,0.00000000,-0.03251264,0.17943653,-0.44787958,0.03292327,-0.44387950,0.00803309,-0.05796897,0.18488984,-0.53647952
3.08854427,0.66435652,-2.95357250,0.18372715,-0.86755305,0.24635340,-1.32455384,0.00000000,-0.03329632,0.16957177,-0.45237577,0.03379468,-0.42457297,0.00824571,-0.05444662,0.18295235,-0.53231007
3.09454727,0.64423385,-2.92293431,0.17059651,-0.87641835,0.23750624,-1.31446544,0.00000000,-0.03390219,0.16024023,-0.45623907,0.03444004,-0.40417509,0.00840317,-0.05090300,0.18056601,-0.52705914
3.10055028,0.62381518,-2.88661473,0.15839412,-0.88320436,0.22873560,-1.30217166,0.00000000,-0.03432630,0.15140138,-0.45946569,0.03484568,-0.38299364,0.00850214,-0.04737069,0.17767015,-0.52081610
3.10655328,0.60291981,-2.84518256,0.14706529,-0.88791387,0.21997408,-1.28783578,0.00000000,-0.03456904,0.14300848,-0.46205163,0.03500291,-0.36133605,0.00854050,-0.04388041,0.17421638,-0.51367178
3.11255628,0.58139735,-2.79921597,0.13654634,-0.89056244,0.21116241,-1.27162388,0.00000000,-0.03463508,0.13501324,-0.46399113,0.03490836,-0.33950208,0.00851743,-0.04046052,0.17017162,-0.50571565
3.11855928,0.55913944,-2.74928440,0.12676991,-0.89117503,0.20225416,-1.25369913,0.00000001,-0.03453312,0.12737000,-0.46527508,0.03456406,-0.31777700,0.00843342,-0.03713665,0.16552044,-0.49703324
3.12456228,0.53608837,-2.69593155,0.11766961,-0.88978242,0.19321938,-1.23421627,0.00000001,-0.03427548,0.12003926,-0.46588970,0.03397740,-0.29642539,0.00829027,-0.03393140,0.16026645,-0.48770383
3.13056528,0.51224255,-2.63966030,0.10918385,-0.88641804,0.18404706,-1.21331672,0.00000001,-0.03387752,0.11299045,-0.46581555,0.03316086,-0.27568583,0.00809103,-0.03086413,0.15443278,-0.47779863
3.13656828,0.48765870,-2.58092013,0.10125891,-0.88111527,0.17474641,-1.19112459,0.00000002,-0.03335695,0.10620395,-0.46502696,0.03213156,-0.25576656,0.00783987,-0.02795079,0.14806161,-0.46737955
3.14257129,0.46245091,-2.52009773,0.09385104,-0.87390544,0.16534699,-1.16774369,0.00000003,-0.03273310,0.09967220,-0.46349199,0.03091067,-0.23684227,0.00754195,-0.02520393,0.14121290,-0.45649840
3.14857429,0.43678675,-2.45751112,0.08692773,-0.86481670,0.15589763,-1.14325590,0.00000005,-0.03202603,0.09340007,-0.46117296,0.02952269,-0.21905196,0.00720325,-0.02263268,0.13396232,-0.44519684
3.15457729,0.41088097,-2.39340753,0.08046814,-0.85387386,0.14646459,-1.11772092,0.00000007,-0.03125574,0.08740451,-0.45802762,0.02799467,-0.20249804,0.00683036,-0.02024289,0.12639857,-0.43350680
3.16058029,0.38498723,-2.32796515,0.07446283,-0.84109916,0.13712883,-1.09117737,0.00000011,-0.03044140,0.08171359,-0.45401080,0.02635526,-0.18724644,0.00643026,-0.01803729,0.11862029,-0.42145155
3.16658329,0.35938843,-2.26129835,0.06891286,-0.82651398,0.12798270,-1.06364536,0.00000017,-0.02960061,0.07636496,-0.44907664,0.02463394,-0.17332786,0.00601012,-0.01601572,0.11073262,-0.40904718
3.17258629,0.33438612,-2.19346626,0.06382838,-0.81014133,0.11912639,-1.03513019,0.00000025,-0.02874879,0.07140399,-0.44318116,0.02286009,-0.16073990,0.00557710,-0.01417538,0.10284376,-0.39630449
3.17858929,0.31028975,-2.12448393,0.05922696,-0.79200887,0.11066404,-1.00562706,0.00000037,-0.02789875,0.06688158,-0.43628511,0.02106220,-0.14945003,0.00513812,-0.01251120,0.09506149,-0.38323117
3.18459230,0.28740600,-2.05433544,0.05513157,-0.77215237,0.10269999,-0.97512656,0.00000055,-0.02706037,0.06285186,-0.42835693,0.01926722,-0.13939926,0.00469971,-0.01101609,0.08748994,-0.36983403
3.19059530,0.26602875,-1.98298831,0.05156850,-0.75061919,0.09533516,-0.94362047,0.00000082,-0.02624043,0.05936976,-0.41937559,0.01749992,-0.13050626,0.00426784,-0.00968138,0.08022669,-0.35612131
3.19659830,0.24643007,-1.91040811,0.04856523,-0.72747160,0.08866365,-0.91110763,0.00000120,-0.02544266,0.05648866,-0.40933326,0.01578245,-0.12267188,0.00384784,-0.00849710,0.07336027,-0.34210479
3.20260130,0.22885227,-1.83657274,0.04614839,-0.70278967,0.08276978,-0.87759954,0.00000174,-0.02466795,0.05425808,-0.39823753,0.01413403,-0.11578385,0.00344429,-0.00745236,0.06696812,-0.32780170
3.20860430,0.21350136,-1.76148539,0.04434177,-0.67667347,0.07772555,-0.84312524,0.00000251,-0.02391460,0.05272150,-0.38611316,0.01257079,-0.10972143,0.00306095,-0.00653568,0.06111509,-0.31323621
3.21460730,0.20054185,-1.68518565,0.04316451,-0.64924449,0.07358856,-0.80773538,0.00000360,-0.02317881,0.05191444,-0.37300313,0.01110575,-0.10436003,0.00270079,-0.00573529,0.05585242,-0.29844054
3.22061031,0.19009298,-1.60775817,0.04262954,-0.62064599,0.07040031,-0.77150506,0.00000513,-0.02245515,0.05186261,-0.35896901,0.00974895,-0.09957543,0.00236596,-0.00503941,0.05121717,-0.28345550
3.22661331,0.18222622,-1.52933851,0.04274214,-0.59104242,0.06818514,-0.73453551,0.00000725,-0.02173717,0.05258037,-0.34409065,0.00850766,-0.09524772,0.00205786,-0.00443648,0.04723218,-0.26833062
3.23261631,0.17696403,-1.45011604,0.04349881,-0.56061777,0.06694937,-0.69695427,0.00001017,-0.02101794,0.05406944,-0.32846511,0.00738677,-0.09126463,0.00177716,-0.00391542,0.04390630,-0.25312371
3.23861931,0.17427982,-1.37033372,0.04488639,-0.52957300,0.06668107,-0.65891417,0.00001416,-0.02029060,0.05631781,-0.31220489,0.00638924,-0.08752434,0.00152391,-0.00346573,0.04123502,-0.23789998
3.24462231,0.17409884,-1.29028513,0.04688139,-0.49812264,0.06735004,-0.62059100,0.00001959,-0.01954891,0.05929902,-0.29543568,0.00551659,-0.08393767,0.00129763,-0.00307767,0.03920138,-0.22273077
3.25062531,0.17630011,-1.21030882,0.04944967,-0.46649075,0.06890823,-0.58218003,0.00002690,-0.01878766,0.06297168,-0.27829357,0.00476950,-0.08042958,0.00109737,-0.00274233,0.03777701,-0.20769198
3.25662831,0.18071924,-1.13078050,0.05254644,-0.43490644,0.07129053,-0.54389175,0.00003669,-0.01800303,0.06727938,-0.26092201,0.00414845,-0.07694001,0.00092184,-0.00245171,0.03692341,-0.19286220
3.26263132,0.18715196,-1.05210363,0.05611647,-0.40359921,0.07441585,-0.50594684,0.00004967,-0.01719279,0.07215095,-0.24346846,0.00365433,-0.07342412,0.00076949,-0.00219872,0.03659329,-0.17832081
3.26863432,0.19535864,-0.97469885,0.06009481,-0.37279427,0.07818851,-0.46857089,0.00006678,-0.01635648,0.07750115,-0.22608120,0.00328910,-0.06985192,0.00063858,-0.00197717,0.03673201,-0.16414603
3.27463732,0.20506937,-0.89899295,0.06440772,-0.34270812,0.08250005,-0.43198886,0.00008914,-0.01549540,0.08323174,-0.20890610,0.00305650,-0.06620739,0.00052731,-0.00178178,0.03727903,-0.15041297
3.28064032,0.21598992,-0.82540794,0.06897403,-0.31354458,0.08723129,-0.39641987,0.00011815,-0.01461254,0.08923305,-0.19208373,0.00296261,-0.06248719,0.00043385,-0.00160811,0.03816949,-0.13719196
3.28664332,0.22780828,-0.75435063,0.07370687,-0.28549144,0.09225473,-0.36207229,0.00015549,-0.01371239,0.09538594,-0.17574682,0.00301652,-0.05869897,0.00035642,-0.00145246,0.03933569,-0.12454703
3.29264632,0.24020192,-0.68620348,0.07851565,-0.25871778,0.09743720,-0.32913951,0.00020318,-0.01280072,0.10156417,-0.16001816,0.00323089,-0.05485952,0.00029332,-0.00131186,0.04070861,-0.11253476
3.29864932,0.25284544,-0.62131675,0.08330840,-0.23337224,0.10264284,-0.29779642,0.00026364,-0.01188429,0.10763716,-0.14500906,0.00362242,-0.05099271,0.00024299,-0.00118392,0.04221949,-0.10120333
3.30465233,0.26541868,-0.56000254,0.08799432,-0.20958205,0.10773617,-0.26819689,0.00033968,-0.01097051,0.11347307,-0.13081834,0.00421233,-0.04712743,0.00020404,-0.00106680,0.04380123,-0.09059208
3.31065533,0.27761490,-0.50253072,0.09248653,-0.18745297,0.11258532,-0.24047219,0.00043457,-0.01006711,0.11894206,-0.11753193,0.00502663,-0.04329561,0.00017526,-0.00095908,0.04538990,-0.08073132
3.31665833,0.28914900,-0.44912684,0.09670479,-0.16707006,0.11706533,-0.21473029,0.00055206,-0.00918180,0.12391969,-0.10522298,0.00609636,-0.03953028,0.00015562,-0.00085971,0.04692606,-0.07164248
3.32266133,0.29976528,-0.39997202,0.10057827,-0.14849915,0.12106123,-0.19105627,0.00069640,-0.00832201,0.12829029,-0.09395248,0.00745759,-0.03586392,0.00014429,-0.00076792,0.04835599,-0.06333863
3.32866433,0.30924462,-0.35520466,0.10404817,-0.13178894,0.12447112,-0.16951344,0.00087232,-0.00749456,0.13195022,-0.08377035,0.00915126,-0.03232704,0.00014062,-0.00068315,0.04963287,-0.05582518
3.33466733,0.31741079,-0.31492363,0.10707001,-0.11697359,0.12720873,-0.15014522,0.00108504,-0.00670549,0.13481082,-0.07471681,0.01122281,-0.02894693,0.00014416,-0.00060498,0.05071765,-0.04910085
3.34067034,0.32413535,-0.27919282,0.10961557,-0.10407558,0.12920571,-0.13297764,0.00134021,-0.00595988,0.13680094,-0.06682405,0.01372148,-0.02574689,0.00015460,-0.00053312,0.05157979,-0.04315873
3.34667334,0.32934121,-0.24804644,0.11167437,-0.09310868,0.13041332,-0.11802213,0.00164385,-0.00526175,0.13786905,-0.06011797,0.01669946,-0.02274558,0.00017179,-0.00046732,0.05219776,-0.03798750
3.35267634,0.33300439,-0.22149487,0.11325448,-0.08408090,0.13080347,-0.10527858,0.00200224,-0.00461397,0.13798457,-0.05461999,0.02021056,-0.01995673,0.00019570,-0.00040735,0.05255921,-0.03357255
3.35867934,0.33515390,-0.19953052,0.11438279,-0.07699717,0.13036921,-0.09473828,0.00242182,-0.00401833,0.13713865,-0.05034861,0.02430871,-0.01738912,0.00022638,-0.00035301,0.05266093,-0.02989718
3.36468234,0.33586968,-0.18213325,0.11510450,-0.07186161,0.12912436,-0.08638672,0.00290901,-0.00347550,0.13534416,-0.04732091,0.02904606,-0.01504670,0.00026397,-0.00030407,0.05250847,-0.02694358
3.37068534,0.33527860,-0.16927512,0.11548193,-0.06867919,0.12710258,-0.08020591,0.00347003,-0.00298518,0.13263497,-0.04555351,0.03447081,-0.01292897,0.00030862,-0.00026028,0.05211546,-0.02469373
3.37668834,0.33354859,-0.16092383,0.11559265,-0.06745672,0.12435566,-0.07617618,0.00411064,-0.00254619,0.12906452,-0.04506322,0.04062481,-0.01103145,0.00036053,-0.00022139,0.05150272,-0.02313000
3.38269135,0.33088118,-0.15704490,0.11552694,-0.06820303,0.12095130,-0.07427720,0.00483596,-0.00215655,0.12470377,-0.04586712,0.04754095,-0.00934626,0.00041982,-0.00018710,0.05069706,-0.02223560
3.38869435,0.32750267,-0.15760205,0.11538472,-0.07092820,0.11697035,-0.07448826,0.00565013,-0.00181371,0.11963862,-0.04798204,0.05524041,-0.00786275,0.00048660,-0.00015710,0.04972995,-0.02199468
3.39469735,0.32365426,-0.16255589,0.11527196,-0.07564200,0.11250366,-0.07678761,0.00655608,-0.00151461,0.11396689,-0.05142347,0.06372998,-0.00656811,0.00056085,-0.00013106,0.04863601,-0.02239223
3.40070035,0.31958170,-0.17186076,0.11529686,-0.08235134,0.10764871,-0.08115103,0.00755523,-0.00125590,0.10779505,-0.05620393,0.07299947,-0.00544807,0.00064247,-0.00010865,0.04745146,-0.02341363
3.40670335,0.31552469,-0.18545996,0.11556573,-0.09105695,0.10250616,-0.08754944,0.00864722,-0.00103400,0.10123476,-0.06233071,0.08301931,-0.00448743,0.00073118,-0.00008953,0.04621253,-0.02504398
3.41270635,0.31170671,-0.20327932,0.11617890,-0.10174940,0.09717641,-0.09594594,0.00982964,-0.00084526,0.09439951,-0.06980319,0.09373869,-0.00367066,0.00082655,-0.00007338,0.04495394,-0.02726725
3.41870935,0.30832560,-0.22521971,0.11722674,-0.11440455,0.09175640,-0.10629216,0.01109789,-0.00068606,0.08740130,-0.07860982,0.10508413,-0.00298229,0.00092797,-0.00005988,0.04370751,-0.03006518
3.42471236,0.30554532,-0.25114872,0.11878589,-0.12897873,0.08633672,-0.11852430,0.01244493,-0.00055288,0.08034766,-0.08872487,0.11695880,-0.00240737,0.00103462,-0.00004877,0.04250096,-0.03341611
3.43071536,0.30348930,-0.28089200,0.12091604,-0.14540384,0.08099911,-0.13255899,0.01386126,-0.00044237,0.07333902,-0.10010514,0.12924260,-0.00193174,0.00114549,-0.00003976,0.04135692,-0.03729379
3.43671836,0.30223560,-0.31422494,0.12365707,-0.16358272,0.07581458,-0.14828930,0.01533487,-0.00035142,0.06646651,-0.11268688,0.14179318,-0.00154230,0.00125938,-0.00003265,0.04029222,-0.04166616
3.44272136,0.30181413,-0.35086520,0.12702698,-0.18338507,0.07084196,-0.16558113,0.01685133,-0.00027718,0.05981034,-0.12638301,0.15444789,-0.00122719,0.00137490,-0.00002726,0.03931750,-0.04649434
3.44872436,0.30220597,-0.39046669,0.13102046,-0.20464414,0.06612712,-0.18427036,0.01839390,-0.00021706,0.05343857,-0.14108097,0.16702667,-0.00097586,0.00149051,-0.00002344,0.03843704,-0.05173173
3.45472736,0.30334486,-0.43261564,0.13560831,-0.22715469,0.06170276,-0.20416088,0.01994385,-0.00016876,0.04740654,-0.15664132,0.17933588,-0.00077919,0.00160452,-0.00002113,0.03764903,-0.05732348
3.46073037,0.30512064,-0.47682928,0.14073758,-0.25067218,0.05758870,-0.22502395,0.02148075,-0.00013027,0.04175673,-0.17289732,0.19117296,-0.00062952,0.00171517,-0.00002028,0.03694598,-0.06320630
3.46673337,0.30738458,-0.52255753,0.14633263,-0.27491376,0.05379272,-0.24659890,0.02298292,-0.00009984,0.03651903,-0.18965561,0.20233180,-0.00052060,0.00182064,-0.00002096,0.03631541,-0.06930865
3.47273637,0.30995617,-0.56918799,0.15229686,-0.29956084,0.05031177,-0.26859543,0.02442790,-0.00007597,0.03171146,-0.20669809,0.21260854,-0.00044766,0.00191910,-0.00002327,0.03574082,-0.07555139
3.47873937,0.31263119,-0.61605442,0.15851524,-0.32426360,0.04713347,-0.29069759,0.02579304,-0.00005740,0.02734118,-0.22378507,0.22180775,-0.00040730,0.00200878,-0.00002739,0.03520269,-0.08184903
3.48474237,0.31519049,-0.66244867,0.16485746,-0.34864722,0.04423790,-0.31256928,0.02705607,-0.00004306,0.02340575,-0.24065960,0.22974855,-0.00039753,0.00208803,-0.00003362,0.03467963,-0.08811125
3.49074537,0.31740927,-0.70763577,0.17118159,-0.37231982,0.04159942,-0.33386136,0.02819571,-0.00003208,0.01989443,-0.25705306,0.23627050,-0.00041773,0.00215532,-0.00004232,0.03414956,-0.09424506
3.49674837,0.31906624,-0.75087181,0.17733821,-0.39488180,0.03918863,-0.35421997,0.02919225,-0.00002373,0.01678975,-0.27269159,0.24123903,-0.00046860,0.00220936,-0.00005397,0.03359086,-0.10015723
3.50275138,0.31995242,-0.79142401,0.18317477,-0.41593633,0.03697413,-0.37329602,0.03002817,-0.00001745,0.01406891,-0.28730346,0.24455004,-0.00055220,0.00224909,-0.00006919,0.03298339,-0.10575704
3.50875438,0.31987909,-0.82859213,0.18854015,-0.43510060,0.03492421,-0.39075516,0.03068859,-0.00001275,0.01170523,-0.30062680,0.24613351,-0.00067187,0.00227371,-0.00008868,0.03230948,-0.11095927
3.51475738,0.31868472,-0.86173045,0.19328909,-0.45201727,0.03300835,-0.40628816,0.03116175,-0.00000929,0.00966948,-0.31241762,0.24595600,-0.00083230,0.00228277,-0.00011332,0.03155463,-0.11568715
3.52076038,0.31624045,-0.89026921,0.19728660,-0.46636573,0.03119842,-0.41962097,0.03143933,-0.00000676,0.00793102,-0.32245759,0.24402180,-0.00103944,0.00227610,-0.00014409,0.03070811,-0.11987537
3.52676338,0.31245415,-0.91373460,0.20041191,-0.47787263,0.02946963,-0.43052414,0.03151672,-0.00000496,0.00645889,-0.33056134,0.24037280,-0.00130052,0.00225389,-0.00018215,0.02976335,-0.12347277
3.53276638,0.30727282,-0.93176620,0.20256207,-0.48632117,0.02780117,-0.43882106,0.03139310,-0.00000371,0.00522264,-0.33658289,0.23508691,-0.00162397,0.00221662,-0.00022877,0.02871802,-0.12644466
3.53876938,0.30068337,-0.94413105,0.20365495,-0.49155865,0.02617660,-0.44439460,0.03107147,-0.00000291,0.00419299,-0.34042087,0.22827538,-0.00201938,0.00216509,-0.00028539,0.02757401,-0.12877469
3.54477239,0.29271181,-0.95073354,0.20363149,-0.49350203,0.02458396,-0.44719189,0.03055853,-0.00000247,0.00334242,-0.34202231,0.22007885,-0.00249733,0.00210037,-0.00035355,0.02633719,-0.13046606
3.55077539,0.28342109,-0.95162045,0.20245731,-0.49214101,0.02301561,-0.44722672,0.02986442,-0.00000236,0.00264546,-0.34138473,0.21066254,-0.00306928,0.00202375,-0.00043491,0.02501697,-0.13154200
3.55677839,0.27290754,-0.94698084,0.20012346,-0.48753870,0.02146792,-0.44457970,0.02900243,-0.00000256,0.00207894,-0.33855647,0.20021074,-0.00374734,0.00193672,-0.00053119,0.02362579,-0.13204550
3.56278139,0.26129647,-0.93714062,0.19664635,-0.47982957,0.01994080,-0.43939583,0.02798855,-0.00000310,0.00162213,-0.33363521,0.18892080,-0.00454398,0.00184093,-0.00064415,0.02217845,-0.13203817
3.56878439,0.24873683,-0.92255195,0.19206691,-0.46921496,0.01843707,-0.43187969,0.02684099,-0.00000404,0.00125670,-0.32676459,0.17699702,-0.00547174,0.00173811,-0.00077555,0.02069146,-0.13159834
3.57478739,0.23539546,-0.90377770,0.18644897,-0.45595626,0.01696185,-0.42228842,0.02557964,-0.00000548,0.00096667,-0.31812937,0.16464456,-0.00654278,0.00163002,-0.00092708,0.01918229,-0.13081841
3.58079040,0.22145110,-0.88147180,0.17987695,-0.44036600,0.01552183,-0.41092270,0.02422552,-0.00000757,0.00073829,-0.30794894,0.15206375,-0.00776850,0.00151843,-0.00110028,0.01766868,-0.12980147
3.58679340,0.20708843,-0.85635614,0.17245301,-0.42279741,0.01412467,-0.39811618,0.02280023,-0.00001052,0.00055986,-0.29646984,0.13944486,-0.00915902,0.00140506,-0.00129649,0.01616802,-0.12865742
3.59279640,0.19249234,-0.82919499,0.16429370,-0.40363284,0.01277834,-0.38422375,0.02132535,-0.00001459,0.00042153,-0.28395734,0.12696372,-0.01072266,0.00129152,-0.00151675,0.01469675,-0.12749869
3.59879940,0.17784272,-0.80076818,0.15552631,-0.38327148,0.01149058,-0.36960921,0.01982196,-0.00002015,0.00031512,-0.27068665,0.11477809,-0.01246548,0.00117930,-0.00176173,0.01326987,-0.12643570
3.60480240,0.16330983,-0.77184402,0.14628501,-0.36211713,0.01026847,-0.35463283,0.01831018,-0.00002768,0.00023390,-0.25693398,0.10302498,-0.01439071,0.00106972,-0.00203165,0.01190057,-0.12557232
3.61080540,0.14905039,-0.74315323,0.13670705,-0.34056627,0.00911809,-0.33963936,0.01680875,-0.00003779,0.00017238,-0.24296790,0.09181896,-0.01649839,0.00096395,-0.00232619,0.01059997,-0.12500152
3.61680840,0.13520455,-0.71536495,0.12692896,-0.31899716,0.00804420,-0.32494690,0.01533470,-0.00005124,0.00012614,-0.22904141,0.08125139,-0.01878496,0.00086296,-0.00264442,0.00937695,-0.12480126
3.62281141,0.12189368,-0.68906578,0.11708305,-0.29776020,0.00705019,-0.31083718,0.01390310,-0.00006900,0.00009164,-0.21538485,0.07139046,-0.02124306,0.00076750,-0.00298476,0.00823806,-0.12503111
3.62881441,0.10921893,-0.66474272,0.10729432,-0.27717001,0.00613791,-0.29754762,0.01252688,-0.00009229,0.00006611,-0.20220007,0.06228207,-0.02386142,0.00067816,-0.00334493,0.00718763,-0.12572940
3.63481741,0.09726069,-0.64277070,0.09767774,-0.25749941,0.00530779,-0.28526532,0.01121676,-0.00012257,0.00004735,-0.18965596,0.05395131,-0.02662501,0.00059535,-0.00372193,0.00622783,-0.12691136
3.64082041,0.08607869,-0.62340496,0.08833607,-0.23897540,0.00455886,-0.27412332,0.00998118,-0.00016166,0.00003367,-0.17788548,0.04640448,-0.02951532,0.00051927,-0.00411206,0.00535886,-0.12856806
3.64682341,0.07571278,-0.60677869,0.07935829,-0.22177726,0.00388892,-0.26419913,0.00882637,-0.00021173,0.00002377,-0.16698418,0.03963143,-0.03251092,0.00045000,-0.00451098,0.00457920,-0.13066649
3.65282641,0.06618419,-0.59290570,0.07081853,-0.20603663,0.00329471,-0.25551554,0.00775647,-0.00027537,0.00001667,-0.15701030,0.03360814,-0.03558823,0.00038747,-0.00491374,0.00388585,-0.13315056
3.65882941,0.05749723,-0.58168794,0.06277563,-0.19183945,0.00277210,-0.24804353,0.00677365,-0.00035565,0.00001160,-0.14798617,0.02829943,-0.03872253,0.00033150,-0.00531491,0.00327463,-0.13594310
3.66483242,0.04964128,-0.57292743,0.05527319,-0.17922947,0.00231629,-0.24170719,0.00587830,-0.00045615,0.00000802,-0.13990096,0.02366153,-0.04188913,0.00028181,-0.00570869,0.00274042,-0.13894882
3.67083542,0.04259296,-0.56634172,0.04834008,-0.16821309,0.00192206,-0.23639018,0.00506926,-0.00058096,0.00000550,-0.13271443,0.01964461,-0.04506477,0.00023805,-0.00608909,0.00227748,-0.14205799
3.67683842,0.03631838,-0.56158244,0.04199135,-0.15876517,0.00158388,-0.23194360,0.00434404,-0.00073477,0.00000375,-0.12636155,0.01619510,-0.04822904,0.00019981,-0.00645009,0.00187963,-0.14515077
3.68284142,0.03077538,-0.55825558,0.03622956,-0.15083540,0.00129615,-0.22819463,0.00369906,-0.00092282,0.00000254,-0.12075767,0.01325768,-0.05136597,0.00016665,-0.00678580,0.00154056,-0.14810202
3.68884442,0.02591569,-0.55594293,0.03104618,-0.14435496,0.00105334,-0.22495583,0.00312990,-0.00115094,0.00000170,-0.11580405,0.01077705,-0.05446542,0.00013813,-0.00709073,0.00125394,-0.15078627
3.69484742,0.02168693,-0.55422340,0.02642328,-0.13924304,0.00085007,-0.22203436,0.00263149,-0.00142544,0.00000114,-0.11139347,0.00869932,-0.05752450,0.00011377,-0.00735992,0.00101360,-0.15308280
3.70085043,0.01803444,-0.55269339,0.02233524,-0.13541287,0.00068128,-0.21924096,0.00219835,-0.00175312,0.00000076,-0.10741565,0.00697316,-0.06054865,0.00009311,-0.00758912,0.00081369,-0.15488042
3.70685343,0.01490286,-0.55098530,0.01875048,-0.13277710,0.00054222,-0.21639827,0.00182476,-0.00214110,0.00000050,-0.10376237,0.00555059,-0.06355249,0.00007574,-0.00777500,0.00064873,-0.15608187
3.71285643,0.01223748,-0.54878341,0.01563308,-0.13125219,0.00042856,-0.21334813,0.00150494,-0.00259674,0.00000033,-0.10033201,0.00438757,-0.06656022,0.00006122,-0.00791524,0.00051366,-0.15660761
3.71885943,0.00998536,-0.54583650,0.01294437,-0.13076173,0.00033639,-0.20995757,0.00123319,-0.00312739,0.00000023,-0.09703345,0.00344426,-0.06960554,0.00004918,-0.00800862,0.00040394,-0.15639886
3.72486243,0.00809616,-0.54196678,0.01064425,-0.13123849,0.00026223,-0.20612345,0.00100398,-0.00374023,0.00000016,-0.09378918,0.00268519,-0.07273111,0.00003926,-0.00805511,0.00031550,-0.15541967
3.73086543,0.00652285,-0.53707483,0.00869246,-0.13262539,0.00020302,-0.20177554,0.00081209,-0.00444200,0.00000013,-0.09053762,0.00207920,-0.07598734,0.00003116,-0.00805584,0.00024475,-0.15365814
3.73686843,0.00522208,-0.53114057,0.00704954,-0.13487514,0.00015612,-0.19687796,0.00065262,-0.00523868,0.00000012,-0.08723456,0.00159929,-0.07943067,0.00002458,-0.00801309,0.00018861,-0.15112650
3.74287144,0.00415447,-0.52422032,0.00567767,-0.13794892,0.00011926,-0.19142915,0.00052106,-0.00613518,0.00000013,-0.08385385,0.00122232,-0.08312130,0.00001928,-0.00793016,0.00014440,-0.14786031
3.74887444,0.00328471,-0.51644032,0.00454126,-0.14181416,0.00009054,-0.18546037,0.00041335,-0.00713502,0.00000017,-0.08038731,0.00092878,-0.08712040,0.00001504,-0.00781130,0.00010986,-0.14391675
3.75487744,0.00258155,-0.50798718,0.00360744,-0.14644161,0.00006834,-0.17903293,0.00032581,-0.00823994,0.00000023,-0.07684387,0.00070239,-0.09148695,0.00001169,-0.00766147,0.00008311,-0.13937198
3.76088044,0.00201768,-0.49909581,0.00284628,-0.15180194,0.00005136,-0.17223438,0.00025521,-0.00944962,0.00000034,-0.07324832,0.00052978,-0.09627427,0.00000906,-0.00748621,0.00006258,-0.13431801
3.76688344,0.00156954,-0.49003566,0.00223096,-0.15786221,0.00003851,-0.16517382,0.00019874,-0.01076131,0.00000050,-0.06963939,0.00040016,-0.10152647,0.00000704,-0.00729137,0.00004700,-0.12885890
