energy_ev,total_up,Cd_p_up,Cd_d_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
2.88444222,1.66707892,0.12918164,0.00643616,0.10892131,1.02331067,0.01006888,0.04823960,0.01223695,0.54954192
2.89044522,1.62588225,0.12428596,0.00631657,0.10811316,0.99558861,0.00911285,0.04592636,0.01124217,0.53841726
2.89644822,1.58197567,0.12010193,0.00617871,0.10844185,0.96508313,0.00831961,0.04387433,0.01046158,0.52544773
2.90245123,1.53584247,0.11672561,0.00602285,0.11004388,0.93201486,0.00769566,0.04208183,0.00990629,0.51074241
2.90845423,1.48806536,0.11425336,0.00584972,0.11306217,0.89666807,0.00724582,0.04054473,0.00958563,0.49445079
2.91445723,1.43931604,0.11278034,0.00566046,0.11764406,0.85938456,0.00697345,0.03925738,0.00950722,0.47675939
2.92046023,1.39033988,0.11239858,0.00545663,0.12393827,0.82055507,0.00688061,0.03821346,0.00967717,0.45788696
2.92646323,1.34193611,0.11319436,0.00524012,0.13209082,0.78060873,0.00696817,0.03740653,0.01010005,0.43807847
2.93246623,1.29493443,0.11524521,0.00501319,0.14224002,0.74000086,0.00723587,0.03683040,0.01077883,0.41759811
2.93846923,1.25016871,0.11861640,0.00477830,0.15451053,0.69919984,0.00768231,0.03647930,0.01171468,0.39672167
2.94447224,1.20844894,0.12335714,0.00453812,0.16900670,0.65867346,0.00830482,0.03634768,0.01290671,0.37572844
2.95047524,1.17053245,0.12949672,0.00429541,0.18580543,0.61887536,0.00909933,0.03642995,0.01435156,0.35489323
2.95647824,1.13709569,0.13704057,0.00405295,0.20494873,0.58023220,0.01006016,0.03671995,0.01604305,0.33447848
2.96248124,1.10870760,0.14596671,0.00381344,0.22643645,0.54313188,0.01117974,0.03721033,0.01797170,0.31472707
2.96848424,1.08580577,0.15622252,0.00357947,0.25021946,0.50791333,0.01244843,0.03789186,0.02012426,0.29585580
2.97448724,1.06867649,0.16772239,0.00335337,0.27619370,0.47485828,0.01385421,0.03875276,0.02248336,0.27805002
2.98049025,1.05743949,0.18034607,0.00313723,0.30419544,0.44418507,0.01538253,0.03977800,0.02502715,0.26145934
2.98649325,1.05203820,0.19393832,0.00293279,0.33399832,0.41604484,0.01701617,0.04094886,0.02772912,0.24619472
2.99249625,1.05223608,0.20830964,0.00274144,0.36531227,0.39052008,0.01873519,0.04224255,0.03055806,0.23232686
2.99849925,1.05761929,0.22323849,0.00256416,0.39778477,0.36762545,0.02051699,0.04363203,0.03347817,0.21988606
3.00450225,1.06760583,0.23847479,0.00240154,0.43100456,0.34731088,0.02233650,0.04508620,0.03644944,0.20886330
3.01050525,1.08146095,0.25374491,0.00225379,0.46450796,0.32946663,0.02416648,0.04657020,0.03942815,0.19921265
3.01650825,1.09831837,0.26875783,0.00212074,0.49778771,0.31393013,0.02597798,0.04804604,0.04236765,0.19085479
3.02251126,1.11720660,0.28321252,0.00200185,0.53030410,0.30049423,0.02774087,0.04947345,0.04521928,0.18368143
3.02851426,1.13707948,0.29680611,0.00189630,0.56149835,0.28891650,0.02942453,0.05081094,0.04793354,0.17756052
3.03451726,1.15684975,0.30924271,0.00180302,0.59080751,0.27892922,0.03099857,0.05201699,0.05046130,0.17234199
3.04052026,1.17542443,0.32024242,0.00172072,0.61768056,0.27024973,0.03243370,0.05305136,0.05275510,0.16786380
3.04652326,1.19174051,0.32955023,0.00164799,0.64159504,0.26259055,0.03370250,0.05387645,0.05477059,0.16395802
3.05252626,1.20479978,0.33694440,0.00158333,0.66207350,0.25566920,0.03478029,0.05445855,0.05646779,0.16045687
3.05852926,1.21370108,0.34224394,0.00152521,0.67869916,0.24921711,0.03564588,0.05476911,0.05781235,0.15719826
3.06453227,1.21766904,0.34531488,0.00147217,0.69113003,0.24298748,0.03628228,0.05478571,0.05877666,0.15403092
3.07053527,1.21607789,0.34607497,0.00142280,0.69911081,0.23676191,0.03667728,0.05449292,0.05934074,0.15081869
3.07653827,1.20846960,0.34449669,0.00137584,0.70248223,0.23035541,0.03682389,0.05388288,0.05949287,0.14744408
3.08254127,1.19456571,0.34060836,0.00133019,0.70118717,0.22361998,0.03672057,0.05295550,0.05922996,0.14381089
3.08854427,1.17427237,0.33449330,0.00128496,0.69527344,0.21644651,0.03637140,0.05171849,0.05855769,0.13984584
3.09454727,1.14767876,0.32628717,0.00123947,0.68489299,0.20876508,0.03578590,0.05018704,0.05749019,0.13549928
3.10055028,1.11504894,0.31617349,0.00119323,0.67029771,0.20054388,0.03497881,0.04838319,0.05604963,0.13074494
3.10655328,1.07680783,0.30437764,0.00114602,0.65183187,0.19178675,0.03396965,0.04633499,0.05426538,0.12557886
3.11255628,1.03352206,0.29115971,0.00109779,0.62992167,0.18252957,0.03278208,0.04407547,0.05217303,0.12001754
3.11855928,0.98587667,0.27680622,0.00104872,0.60506229,0.17283589,0.03144325,0.04164146,0.04981324,0.11409556
3.12456228,0.93464885,0.26162148,0.00099915,0.57780303,0.16279178,0.02998296,0.03907231,0.04723037,0.10786260
3.13056528,0.88067990,0.24591857,0.00094956,0.54873108,0.15250038,0.02843277,0.03640856,0.04447116,0.10138030
3.13656828,0.82484660,0.23001053,0.00090057,0.51845476,0.14207636,0.02682516,0.03369075,0.04158333,0.09471885
3.14257129,0.76803320,0.21420199,0.00085287,0.48758657,0.13164041,0.02519258,0.03095815,0.03861422,0.08795363
3.14857429,0.71110507,0.19878153,0.00080718,0.45672691,0.12131413,0.02356665,0.02824776,0.03560961,0.08116201
3.15457729,0.65488487,0.18401490,0.00076429,0.42644887,0.11121534,0.02197736,0.02559342,0.03261256,0.07442039
3.16058029,0.60013202,0.17013946,0.00072492,0.39728454,0.10145414,0.02045237,0.02302507,0.02966256,0.06780157
3.16658329,0.54752591,0.15735967,0.00068979,0.36971322,0.09212953,0.01901641,0.02056833,0.02679478,0.06137258
3.17258629,0.49765322,0.14584391,0.00065951,0.34415177,0.08332695,0.01769079,0.01824412,0.02403960,0.05519304
3.17858929,0.45099933,0.13572245,0.00063462,0.32094721,0.07511650,0.01649309,0.01606865,0.02142230,0.04931385
3.18459230,0.40794386,0.12708659,0.00061553,0.30037175,0.06755199,0.01543686,0.01405345,0.01896301,0.04377657
3.19059530,0.36876002,0.11998884,0.00060253,0.28262003,0.06067063,0.01453155,0.01220562,0.01667684,0.03861310
3.19659830,0.33361738,0.11444413,0.00059576,0.26780866,0.05449339,0.01378250,0.01052824,0.01457414,0.03384590
3.20260130,0.30258772,0.11043177,0.00059523,0.25597784,0.04902590,0.01319104,0.00902081,0.01266099,0.02948848
3.20860430,0.27565329,0.10789821,0.00060078,0.24709490,0.04425974,0.01275467,0.00767981,0.01093969,0.02554623
3.21460730,0.25271708,0.10676038,0.00061213,0.24105954,0.04017415,0.01246741,0.00649927,0.00940942,0.02201749
3.22061031,0.23361453,0.10690957,0.00062884,0.23771063,0.03673793,0.01232011,0.00547136,0.00806696,0.01889478
3.22661331,0.21812619,0.10821568,0.00065037,0.23683422,0.03391145,0.01230091,0.00458698,0.00690732,0.01616604
3.23261631,0.20599084,0.11053188,0.00067606,0.23817273,0.03164882,0.01239572,0.00383629,0.00592451,0.01381606
3.23861931,0.19691875,0.11369943,0.00070516,0.24143484,0.02990000,0.01258873,0.00320924,0.00511217,0.01182769
3.24462231,0.19060459,0.11755280,0.00073687,0.24630612,0.02861283,0.01286302,0.00269595,0.00446423,0.01018316
3.25062531,0.18673988,0.12192480,0.00077036,0.25245987,0.02773502,0.01320111,0.00228715,0.00397547,0.00886515
3.25662831,0.18502453,0.12665171,0.00080478,0.25956815,0.02721589,0.01358555,0.00197445,0.00364202,0.00785781
3.26263132,0.18517731,0.13157842,0.00083929,0.26731258,0.02700802,0.01399954,0.00175057,0.00346175,0.00714756
3.26863432,0.18694516,0.13656324,0.00087312,0.27539467,0.02706861,0.01442748,0.00160952,0.00343463,0.00672375
3.27463732,0.19011102,0.14148250,0.00090557,0.28354536,0.02736069,0.01485556,0.00154671,0.00356291,0.00657912
3.28064032,0.19450012,0.14623462,0.00093606,0.29153357,0.02785402,0.01527219,0.00155898,0.00385124,0.00671007
3.28664332,0.19998456,0.15074362,0.00096409,0.29917328,0.02852579,0.01566851,0.00164461,0.00430672,0.00711672
3.29264632,0.20648616,0.15496191,0.00098936,0.30632906,0.02936099,0.01603871,0.00180323,0.00493876,0.00780283
3.29864932,0.21397738,0.15887221,0.00101169,0.31291977,0.03035257,0.01638035,0.00203575,0.00575889,0.00877546
3.30465233,0.22248040,0.16248859,0.00103107,0.31892016,0.03150130,0.01669453,0.00234419,0.00678042,0.01004453
3.31065533,0.23206420,0.16585638,0.00104765,0.32436042,0.03281535,0.01698596,0.00273152,0.00801803,0.01162217
3.31665833,0.24283984,0.16905111,0.00106176,0.32932345,0.03430961,0.01726292,0.00320141,0.00948722,0.01352194
3.32266133,0.25495400,0.17217628,0.00107384,0.33394018,0.03600482,0.01753713,0.00375804,0.01120370,0.01575789
3.32866433,0.26858085,0.17536022,0.00108447,0.33838272,0.03792636,0.01782348,0.00440579,0.01318263,0.01834359
3.33466733,0.28391258,0.17875181,0.00109434,0.34285591,0.04010297,0.01813964,0.00514900,0.01543789,0.02129098
3.34067034,0.30114887,0.18251549,0.00110419,0.34758740,0.04256522,0.01850560,0.00599160,0.01798120,0.02460925
3.34667334,0.32048556,0.18682551,0.00111481,0.35281662,0.04534390,0.01894307,0.00693692,0.02082131,0.02830369
3.35267634,0.34210296,0.19185969,0.00112699,0.35878322,0.04846838,0.01947484,0.00798727,0.02396313,0.03237456
3.35867934,0.36615424,0.19779280,0.00114147,0.36571527,0.05196486,0.02012407,0.00914375,0.02740694,0.03681610
3.36468234,0.39275422,0.20478990,0.00115895,0.37381791,0.05585477,0.02091351,0.01040588,0.03114768,0.04161554
3.37068534,0.42196915,0.21299979,0.00118000,0.38326262,0.06015321,0.02186472,0.01177146,0.03517429,0.04675242
3.37668834,0.45380766,0.22254875,0.00120508,0.39417791,0.06486753,0.02299723,0.01323626,0.03946931,0.05219803
3.38269135,0.48821352,0.23353485,0.00123449,0.40664146,0.06999614,0.02432779,0.01479392,0.04400852,0.05791513
3.38869435,0.52506024,0.24602289,0.00126835,0.42067426,0.07552755,0.02586957,0.01643584,0.04876093,0.06385793
3.39469735,0.56414797,0.26004029,0.00130661,0.43623683,0.08143969,0.02763146,0.01815108,0.05368884,0.06997237
3.40070035,0.60520270,0.27557388,0.00134903,0.45322776,0.08769951,0.02961744,0.01992645,0.05874826,0.07619668
3.40670335,0.64787796,0.29256780,0.00139518,0.47148446,0.09426295,0.03182598,0.02174657,0.06388947,0.08246232
3.41270635,0.69175894,0.31092257,0.00144446,0.49078623,0.10107518,0.03424967,0.02359406,0.06905786,0.08869507
3.41870935,0.73636890,0.33049526,0.00149611,0.51085936,0.10807123,0.03687488,0.02544975,0.07419494,0.09481650
3.42471236,0.78117781,0.35110093,0.00154924,0.53138412,0.11517688,0.03968161,0.02729308,0.07923956,0.10074556
3.43071536,0.82561284,0.37251517,0.00160283,0.55200332,0.12230992,0.04264350,0.02910242,0.08412920,0.10640041
3.43671836,0.86907053,0.39447786,0.00165579,0.57233213,0.12938160,0.04572807,0.03085556,0.08880144,0.11170027
3.44272136,0.91093020,0.41669797,0.00170699,0.59196886,0.13629842,0.04889706,0.03253024,0.09319541,0.11656737
3.44872436,0.95056830,0.43885934,0.00175526,0.61050614,0.14296405,0.05210703,0.03410470,0.09725327,0.12092889
3.45472736,0.98737324,0.46062742,0.00179947,0.62754243,0.14928147,0.05531020,0.03555827,0.10092166,0.12471877
3.46073037,1.02076037,0.48165676,0.00183853,0.64269317,0.15515522,0.05845534,0.03687199,0.10415298,0.12787938
3.46673337,1.05018672,0.50159916,0.00187143,0.65560157,0.16049369,0.06148895,0.03802924,0.10690667,0.13036305
3.47273637,1.07516506,0.52011227,0.00189725,0.66594845,0.16521146,0.06435657,0.03901633,0.10915020,0.13213324
3.47873937,1.09527700,0.53686850,0.00191525,0.67346112,0.16923162,0.06700413,0.03982311,0.11085995,0.13316556
3.48474237,1.11018473,0.55156393,0.00192478,0.67792091,0.17248793,0.06937944,0.04044348,0.11202180,0.13344841
3.49074537,1.11964121,0.56392706,0.00192542,0.67916930,0.17492691,0.07143367,0.04087587,0.11263165,0.13298329
3.49674837,1.12349837,0.57372716,0.00191690,0.67711246,0.17650962,0.07312280,0.04112364,0.11269551,0.13178485
3.50275138,1.12171331,0.58078181,0.00189913,0.67172418,0.17721325,0.07440896,0.04119537,0.11222956,0.12988058
3.50875438,1.11435210,0.58496354,0.00187222,0.66304714,0.17703234,0.07526169,0.04110508,0.11125988,0.12731023
3.51475738,1.10159128,0.58620518,0.00183649,0.65119249,0.17597960,0.07565893,0.04087230,0.10982202,0.12412499
3.52076038,1.08371675,0.58450376,0.00179241,0.63633795,0.17408639,0.07558781,0.04052201,0.10796033,0.12038635
3.52676338,1.06112020,0.57992272,0.00174063,0.61872430,0.17140263,0.07504516,0.04008444,0.10572718,0.11616492
3.53276638,1.03429315,0.57259233,0.00168196,0.59865062,0.16799640,0.07403770,0.03959483,0.10318197,0.11153893
3.53876938,1.00381852,0.56270825,0.00161734,0.57646834,0.16395292,0.07258197,0.03909291,0.10039002,0.10659279
3.54477239,0.97036018,0.55052806,0.00154786,0.55257425,0.15937321,0.07070386,0.03862236,0.09742130,0.10141544
3.55077539,0.93465057,0.53636615,0.00147466,0.52740285,0.15437221,0.06843799,0.03823011,0.09434907,0.09609884
3.55677839,0.89747673,0.52058675,0.00139901,0.50141804,0.14907662,0.06582665,0.03796559,0.09124853,0.09073636
3.56278139,0.85966517,0.50359557,0.00132218,0.47510460,0.14362239,0.06291871,0.03787980,0.08819523,0.08542130
3.56878439,0.82206589,0.48583022,0.00124551,0.44895959,0.13815190,0.05976826,0.03802442,0.08526367,0.08024550
3.57478739,0.78553606,0.46774979,0.00117034,0.42348379,0.13281108,0.05643315,0.03845078,0.08252578,0.07529803
3.58079040,0.75092377,0.44982395,0.00109798,0.39917359,0.12774637,0.05297353,0.03920894,0.08004951,0.07066409
3.58679340,0.71905212,0.43252188,0.00102972,0.37651319,0.12310166,0.04945039,0.04034660,0.07789748,0.06642401
3.59279640,0.69070426,0.41630160,0.00096681,0.35596748,0.11901539,0.04592419,0.04190823,0.07612582,0.06265242
3.59879940,0.66660952,0.40159988,0.00091042,0.33797550,0.11561769,0.04245361,0.04393410,0.07478309,0.05941755
3.60480240,0.64743092,0.38882313,0.00086163,0.32294453,0.11302779,0.03909447,0.04645951,0.07390948,0.05678070
3.61080540,0.63375434,0.37833962,0.00082147,0.31124481,0.11135168,0.03589885,0.04951399,0.07353618,0.05479587
3.61680840,0.62607937,0.37047306,0.00079083,0.30320487,0.11068007,0.03291443,0.05312073,0.07368505,0.05350936
3.62281141,0.62481192,0.36549788,0.00077050,0.29910728,0.11108661,0.03018410,0.05729604,0.07436844,0.05295965
3.62881441,0.63025863,0.36363606,0.00076117,0.29918488,0.11262656,0.02774567,0.06204899,0.07558940,0.05317716
3.63481741,0.64262296,0.36505567,0.00076339,0.30361731,0.11533568,0.02563192,0.06738115,0.07734198,0.05418423
3.64082041,0.66200292,0.36987091,0.00077759,0.31252779,0.11922951,0.02387075,0.07328646,0.07961182,0.05599494
3.64682341,0.68839036,0.37814352,0.00080408,0.32598025,0.12430303,0.02248544,0.07975128,0.08237690,0.05861513
3.65282641,0.72167163,0.38988545,0.00084303,0.34397665,0.13053050,0.02149512,0.08675447,0.08560843,0.06204233
3.65882941,0.76162970,0.40506241,0.00089446,0.36645471,0.13786582,0.02091520,0.09426766,0.08927178,0.06626570
3.66483242,0.80794747,0.42359822,0.00095827,0.39328617,0.14624297,0.02075789,0.10225561,0.09332749,0.07126608
3.67083542,0.86021254,0.44537953,0.00103421,0.42427567,0.15557702,0.02103268,0.11067663,0.09773227,0.07701598
3.67683842,0.91792315,0.47026089,0.00112188,0.45916066,0.16576520,0.02174679,0.11948317,0.10243998,0.08347971
3.68284142,0.98049558,0.49806977,0.00122077,0.49761235,0.17668854,0.02290554,0.12862241,0.10740245,0.09061354
3.68884442,1.04727297,0.52861144,0.00133020,0.53923822,0.18821365,0.02451263,0.13803699,0.11257037,0.09836599
3.69484742,1.11753553,0.56167355,0.00144939,0.58358615,0.20019492,0.02657028,0.14766578,0.11789389,0.10667827
3.70085043,1.19051234,0.59703031,0.00157742,0.63015041,0.21247708,0.02907928,0.15744476,0.12332330,0.11548477
3.70685343,1.26539457,0.63444622,0.00171326,0.67837965,0.22489797,0.03203893,0.16730789,0.12880953,0.12471387
3.71285643,1.34135002,0.67367927,0.00185579,0.72768689,0.23729167,0.03544674,0.17718809,0.13430467,0.13428870
3.71885943,1.41753890,0.71448368,0.00200382,0.77746149,0.24949182,0.03929816,0.18701826,0.13976237,0.14412824
3.72486243,1.49313046,0.75661211,0.00215608,0.82708265,0.26133511,0.04358615,0.19673222,0.14513836,0.15414839
3.73086543,1.56732003,0.79981752,0.00231126,0.87593443,0.27266483,0.04830061,0.20626578,0.15039094,0.16426325
3.73686843,1.63934612,0.84385449,0.00246804,0.92342148,0.28333439,0.05342786,0.21555769,0.15548148,0.17438640
3.74287144,1.70850686,0.88848033,0.00262508,0.96898505,0.29321065,0.05894998,0.22455050,0.16037507,0.18443221
3.74887444,1.77417518,0.93345575,0.00278109,1.01211858,0.30217706,0.06484427,0.23319141,0.16504109,0.19431711
3.75487744,1.83581206,0.97854530,0.00293479,1.05238214,0.31013625,0.07108264,0.24143291,0.16945393,0.20396079
3.76088044,1.89297722,1.02351748,0.00308497,1.08941490,0.31701223,0.07763116,0.24923323,0.17359354,0.21328731
3.76688344,1.94533659,1.06814470,0.00323047,1.12294507,0.32275184,0.08444964,0.25655667,0.17744606,0.22222594
3.77288644,1.99266617,1.11220283,0.00337023,1.15279660,0.32732551,0.09149145,0.26337366,0.18100419,0.23071195
3.77888944,2.03485181,1.15547068,0.00350327,1.17889215,0.33072726,0.09870339,0.26966050,0.18426745,0.23868705
3.78489245,2.07188487,1.19772918,0.00362867,1.20125211,0.33297387,0.10602589,0.27539902,0.18724217,0.24609968
3.79089545,2.10385371,1.23876038,0.00374564,1.21998945,0.33410322,0.11339333,0.28057587,0.18994114,0.25290508
3.79689845,2.13093132,1.27834636,0.00385342,1.23530054,0.33417200,0.12073464,0.28518172,0.19238296,0.25906512
3.80290145,2.15335957,1.31626808,0.00395138,1.24745234,0.33325266,0.12797411,0.28921018,0.19459109,0.26454804
3.80890445,2.17143071,1.35230418,0.00403891,1.25676641,0.33142996,0.13503243,0.29265680,0.19659244,0.26932792
3.81490745,2.18546704,1.38623003,0.00411550,1.26360044,0.32879708,0.14182795,0.29551785,0.19841580,0.27338419
3.82091046,2.19579969,1.41781696,0.00418068,1.26832836,0.32545161,0.14827811,0.29778928,0.20008994,0.27670104
3.82691346,2.20274760,1.44683189,0.00423402,1.27131982,0.32149154,0.15430100,0.29946580,0.20164163,0.27926681
3.83291646,2.20659780,1.47303752,0.00427514,1.27292024,0.31701147,0.15981702,0.30054005,0.20309362,0.28107348
3.83891946,2.20758792,1.49619318,0.00430370,1.27343233,0.31209915,0.16475060,0.30100217,0.20446270,0.28211618
3.84492246,2.20589211,1.51605643,0.00431943,1.27310015,0.30683261,0.16903190,0.30083961,0.20575798,0.28239288
3.85092546,2.20161091,1.53238554,0.00432208,1.27209656,0.30127793,0.17259842,0.30003734,0.20697952,0.28190417
3.85692846,2.19476576,1.54494291,0.00431147,1.27051461,0.29548780,0.17539652,0.29857838,0.20811747,0.28065323
3.86293147,2.18529853,1.55349934,0.00428749,1.26836343,0.28950082,0.17738273,0.29644478,0.20915166,0.27864594
3.86893447,2.17307611,1.55783927,0.00425011,1.26556882,0.28334166,0.17852486,0.29361882,0.21005187,0.27589114
3.87493747,2.15789981,1.55776673,0.00419941,1.26197848,0.27702201,0.17880281,0.29008458,0.21077872,0.27240100
3.88094047,2.13951922,1.55311190,0.00413554,1.25737159,0.27054218,0.17820913,0.28582967,0.21128519,0.26819158
3.88694347,2.11764979,1.54373809,0.00405883,1.25147224,0.26389331,0.17674922,0.28084707,0.21151870,0.26328332
3.89294647,2.09199323,1.52954885,0.00396969,1.24396602,0.25706007,0.17444126,0.27513697,0.21142369,0.25770174
3.89894947,2.06225970,1.51049486,0.00386872,1.23451879,0.25002354,0.17131578,0.26870854,0.21094454,0.25147800
3.90495248,2.02819061,1.48658045,0.00375665,1.22279680,0.24276436,0.16741496,0.26158143,0.21002880,0.24464945
3.91095548,1.98958088,1.45786908,0.00363437,1.20848702,0.23526568,0.16279162,0.25378705,0.20863038,0.23726012
3.91695848,1.94629953,1.42448785,0.00350290,1.19131658,0.22751599,0.15750802,0.24536934,0.20671269,0.22936103
3.92296148,1.89830739,1.38663037,0.00336344,1.17107053,0.21951159,0.15163445,0.23638520,0.20425149,0.22101032
3.92896448,1.84567119,1.34455800,0.00321730,1.14760692,0.21125848,0.14524759,0.22690432,0.20123731,0.21227319
3.93496748,1.78857305,1.29859901,0.00306592,1.12086844,0.20277384,0.13842892,0.21700854,0.19767724,0.20322155
3.94097049,1.72731507,1.24914579,0.00291081,1.09089020,0.19408670,0.13126289,0.20679067,0.19359610,0.19393347
3.94697349,1.66231855,1.19664985,0.00275356,1.05780327,0.18523809,0.12383529,0.19635284,0.18903678,0.18449232
3.95297649,1.59411792,1.14161474,0.00259582,1.02183384,0.17628041,0.11623146,0.18580438,0.18405978,0.17498561
3.95897949,1.52334958,1.08458706,0.00243922,0.98329809,0.16727630,0.10853480,0.17525941,0.17874193,0.16550367
3.96498249,1.45073605,1.02614581,0.00228537,0.94259318,0.15829687,0.10082518,0.16483406,0.17317436,0.15613800
3.97098549,1.37706629,0.96689031,0.00213584,0.90018469,0.14941953,0.09317777,0.15464363,0.16745969,0.14697952
3.97698849,1.30317280,0.90742715,0.00199209,0.85659121,0.14072543,0.08566180,0.14479960,0.16170868,0.13811661
3.98299150,1.22990666,0.84835670,0.00185548,0.81236692,0.13229671,0.07833972,0.13540679,0.15603643,0.12963317
3.98899450,1.15811150,0.79025944,0.00172719,0.76808274,0.12421363,0.07126648,0.12656053,0.15055822,0.12160656
3.99499750,1.08859757,0.73368291,0.00160825,0.72430718,0.11655175,0.06448909,0.11834423,0.14538529,0.11410571
4.00100050,1.02211687,0.67912941,0.00149948,0.68158747,0.10937927,0.05804632,0.11082715,0.14062060,0.10718931
4.00700350,0.95934044,0.62704527,0.00140151,0.64043195,0.10275460,0.05196867,0.10406273,0.13635495,0.10090422
4.01300650,0.90083878,0.57781177,0.00131470,0.60129437,0.09672436,0.04627856,0.09808723,0.13266336,0.09528420
4.01900950,0.84706594,0.53173820,0.00123923,0.56456065,0.09132178,0.04099062,0.09291900,0.12960213,0.09034892
4.02501251,0.79834814,0.48905725,0.00117502,0.53053862,0.08656564,0.03611215,0.08855824,0.12720655,0.08610344
4.03101551,0.75487715,0.44992289,0.00112178,0.49945114,0.08245969,0.03164378,0.08498726,0.12548944,0.08253804
4.03701851,0.71670860,0.41441072,0.00107902,0.47143263,0.07899274,0.02758013,0.08217137,0.12444055,0.07962861
4.04302151,0.68376540,0.38252078,0.00104604,0.44652913,0.07613920,0.02391056,0.08006020,0.12402686,0.07733738
4.04902451,0.65584579,0.35418266,0.00102200,0.42470181,0.07386019,0.02062001,0.07858948,0.12419385,0.07561416
4.05502751,0.63263588,0.32926260,0.00100590,0.40583351,0.07210510,0.01768982,0.07768326,0.12486757,0.07439805
4.06103052,0.61372594,0.30757237,0.00099668,0.38973819,0.07081359,0.01509852,0.07725648,0.12595756,0.07361936
4.06703352,0.59862975,0.28887944,0.00099316,0.37617255,0.06991789,0.01282260,0.07721773,0.12736039,0.07320203
4.07303652,0.58680632,0.27291812,0.00099418,0.36484947,0.06934533,0.01083728,0.07747224,0.12896378,0.07306611
4.07903952,0.57768290,0.25940115,0.00099857,0.35545260,0.06902097,0.00911711,0.07792488,0.13065107,0.07313047
4.08504252,0.57067848,0.24803135,0.00100522,0.34765144,0.06887035,0.00763663,0.07848316,0.13230585,0.07331552
4.09104552,0.56522677,0.23851281,0.00101310,0.34111637,0.06882203,0.00637080,0.07906010,0.13381662,0.07354583
4.09704852,0.56079782,0.23056137,0.00102130,0.33553294,0.06881006,0.00529549,0.07957681,0.13508116,0.07375266
4.10305153,0.55691730,0.22391383,0.00102908,0.33061499,0.06877607,0.00438776,0.07996479,0.13601053,0.07387618
4.10905453,0.55318289,0.21833575,0.00103586,0.32611595,0.06867107,0.00362617,0.08016778,0.13653257,0.07386733
4.11505753,0.54927708,0.21362748,0.00104124,0.32183801,0.06845679,0.00299088,0.08014319,0.13659451,0.07368929
4.12106053,0.54497586,0.20962839,0.00104505,0.31763891,0.06810655,0.00246386,0.07986292,0.13616494,0.07331845
4.12706353,0.54015324,0.20621904,0.00104731,0.31343599,0.06760564,0.00202884,0.07931368,0.13523468,0.07274490
4.13306653,0.53478119,0.20332141,0.00104822,0.30920751,0.06695115,0.00167136,0.07849677,0.13381685,0.07197230
4.13906953,0.52892546,0.20089726,0.00104820,0.30499124,0.06615137,0.00137871,0.07742722,0.13194594,0.07101734
4.14507254,0.52273719,0.19894464,0.00104781,0.30088036,0.06522466,0.00113983,0.07613252,0.12967595,0.06990858
4.15107554,0.51644095,0.19749294,0.00104774,0.29701702,0.06419798,0.00094521,0.07465086,0.12707781,0.06868493
4.15707854,0.51031975,0.19659658,0.00104881,0.29358370,0.06310502,0.00078677,0.07302901,0.12423606,0.06739367
4.16308154,0.50469762,0.19632772,0.00105186,0.29079284,0.06198423,0.00065770,0.07131988,0.12124506,0.06608819
4.16908454,0.49992062,0.19676840,0.00105780,0.28887513,0.06087652,0.00055235,0.06957997,0.11820475,0.06482550
4.17508754,0.49633705,0.19800227,0.00106746,0.28806696,0.05982303,0.00046605,0.06786672,0.11521636,0.06366362
4.18109055,0.49427780,0.20010652,0.00108166,0.28859752,0.05886298,0.00039500,0.06623590,0.11237808,0.06265897
4.18709355,0.49403743,0.20314419,0.00110107,0.29067597,0.05803155,0.00033615,0.06473913,0.10978088,0.06186379
4.19309655,0.49585710,0.20715721,0.00112622,0.29447931,0.05735814,0.00028705,0.06342168,0.10750477,0.06132380
4.19909955,0.49990976,0.21216059,0.00115748,0.30014134,0.05686479,0.00024577,0.06232055,0.10561556,0.06107610
4.20510255,0.50628825,0.21813776,0.00119499,0.30774314,0.05656514,0.00021079,0.06146301,0.10416224,0.06114739
4.21110555,0.51499696,0.22503756,0.00123866,0.31730548,0.05646363,0.00018092,0.06086548,0.10317507,0.06155268
4.21710855,0.52594713,0.23277274,0.00128817,0.32878348,0.05655527,0.00015525,0.06053300,0.10266450,0.06229432
4.22311156,0.53895601,0.24122013,0.00134296,0.34206368,0.05682572,0.00013308,0.06045908,0.10262086,0.06336169
4.22911456,0.55375010,0.25022256,0.00140221,0.35696383,0.05725189,0.00011385,0.06062607,0.10301491,0.06473123
4.23511756,0.56997202,0.25959227,0.00146491,0.37323533,0.05780285,0.00009713,0.06100600,0.10379904,0.06636706
4.24112056,0.58719095,0.26911580,0.00152985,0.39056827,0.05844107,0.00008258,0.06156176,0.10490931,0.06822204
4.24712356,0.60491606,0.27856014,0.00159563,0.40859915,0.05912397,0.00006994,0.06224865,0.10626796,0.07023927
4.25312656,0.62261259,0.28767986,0.00166076,0.42692070,0.05980562,0.00005897,0.06301618,0.10778647,0.07235396
4.25912956,0.63971963,0.29622489,0.00172366,0.44509388,0.06043856,0.00004948,0.06381012,0.10936894,0.07449556
4.26513257,0.65566928,0.30394876,0.00178273,0.46266126,0.06097565,0.00004133,0.06457457,0.11091568,0.07659021
4.27113557,0.66990606,0.31061682,0.00183640,0.47916163,0.06137191,0.00003435,0.06525410,0.11232690,0.07856325
