energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
2.88444222,1.07655309,0.81131951,0.00798589,0.00114817,0.13901459,0.11921688,0.00000000,0.15617695,0.53744540
2.89044522,1.03553682,0.76988642,0.00771601,0.00114599,0.13451692,0.11309341,0.00000000,0.15151454,0.51286100
2.89644822,0.99849417,0.73047901,0.00750045,0.00115788,0.13000347,0.10745718,0.00000000,0.14851046,0.49033969
2.90245123,0.96604122,0.69361003,0.00734166,0.00118384,0.12558746,0.10236479,0.00000000,0.14717761,0.47017581
2.90845423,0.93866776,0.65971059,0.00724090,0.00122356,0.12137267,0.09786128,0.00000000,0.14749670,0.45260276
2.91445723,0.91672189,0.62911906,0.00719818,0.00127645,0.11745007,0.09397932,0.00000000,0.14941628,0.43778690
2.92046023,0.90039868,0.60207262,0.00721222,0.00134162,0.11389488,0.09073863,0.00000000,0.15285333,0.42582320
2.92646323,0.88973347,0.57870185,0.00728046,0.00141791,0.11076445,0.08814583,0.00000000,0.15769442,0.41673284
2.93246623,0.88460022,0.55902872,0.00739908,0.00150387,0.10809672,0.08619453,0.00000000,0.16379757,0.41046315
2.93846923,0.88471551,0.54296801,0.00756305,0.00159778,0.10590970,0.08486600,0.00000000,0.17099486,0.40688990
2.94447224,0.88964801,0.53033232,0.00776627,0.00169772,0.10420157,0.08413015,0.00000000,0.17909584,0.40582195
2.95047524,0.89883354,0.52084043,0.00800165,0.00180156,0.10295175,0.08394694,0.00000000,0.18789181,0.40700832
2.95647824,0.91159509,0.51412878,0.00826139,0.00190705,0.10212262,0.08426823,0.00000000,0.19716079,0.41014737
2.96248124,0.92716730,0.50976560,0.00853709,0.00201182,0.10166193,0.08503985,0.00000000,0.20667334,0.41489781
2.96848424,0.94472445,0.50726721,0.00882007,0.00211350,0.10150573,0.08620398,0.00000000,0.21619881,0.42089122
2.97448724,0.96341078,0.50611588,0.00910160,0.00220971,0.10158168,0.08770164,0.00000000,0.22551210,0.42774542
2.98049025,0.98237212,0.50577846,0.00937321,0.00229822,0.10181256,0.08947514,0.00000000,0.23440058,0.43507841
2.98649325,1.00078721,0.50572510,0.00962690,0.00237694,0.10211986,0.09147052,0.00000000,0.24267084,0.44252195
2.99249625,1.01789753,0.50544740,0.00985548,0.00244399,0.10242723,0.09363970,0.00000000,0.25015517,0.44973449
2.99849925,1.03303425,0.50447513,0.01005273,0.00249783,0.10266366,0.09594226,0.00000000,0.25671731,0.45641265
3.00450225,1.04564110,0.50239103,0.01021367,0.00253721,0.10276626,0.09834684,0.00000000,0.26225728,0.46230089
3.01050525,1.05529210,0.49884311,0.01033469,0.00256131,0.10268244,0.10083192,0.00000000,0.26671495,0.46719878
3.01650825,1.06170333,0.49355399,0.01041363,0.00256967,0.10237161,0.10338606,0.00000000,0.27007229,0.47096567
3.02251126,1.06473835,0.48632707,0.01044985,0.00256231,0.10180601,0.10600753,0.00000000,0.27235391,0.47352247
3.02851426,1.06440692,0.47704938,0.01044423,0.00253966,0.10097106,0.10870332,0.00000000,0.27362599,0.47485058
3.03451726,1.06085731,0.46569107,0.01039906,0.00250255,0.09986490,0.11148757,0.00000000,0.27399353,0.47498794
3.04052026,1.05436254,0.45230191,0.01031792,0.00245224,0.09849736,0.11437958,0.00000000,0.27359597,0.47402263
3.04652326,1.04530150,0.43700486,0.01020551,0.00239031,0.09688845,0.11740145,0.00000000,0.27260131,0.47208421
3.05252626,1.03413577,0.41998730,0.01006740,0.00231868,0.09506633,0.12057542,0.00000000,0.27119901,0.46933346
3.05852926,1.02138353,0.40149045,0.00990980,0.00223950,0.09306514,0.12392127,0.00000000,0.26959192,0.46595093
3.06453227,1.00759188,0.38179736,0.00973926,0.00215510,0.09092251,0.12745367,0.00000000,0.26798754,0.46212516
3.07053527,0.99330902,0.36122037,0.00956242,0.00206795,0.08867724,0.13117991,0.00000000,0.26658914,0.45804098
3.07653827,0.97905752,0.34008829,0.00938572,0.00198054,0.08636693,0.13509790,0.00000000,0.26558683,0.45386870
3.08254127,0.96531022,0.31873412,0.00921514,0.00189538,0.08402601,0.13919478,0.00000000,0.26514930,0.44975462
3.08854427,0.95246965,0.29748365,0.00905602,0.00181485,0.08168403,0.14344609,0.00000000,0.26541635,0.44581343
3.09454727,0.94085188,0.27664540,0.00891283,0.00174122,0.07936441,0.14781558,0.00000000,0.26649267,0.44212286
3.10055028,0.93067553,0.25650221,0.00878904,0.00167655,0.07708362,0.15225582,0.00000000,0.26844300,0.43872065
3.10655328,0.92205612,0.23730464,0.00868708,0.00162265,0.07485091,0.15670925,0.00000000,0.27128908,0.43560418
3.11255628,0.91500573,0.21926630,0.00860825,0.00158107,0.07266846,0.16111006,0.00000000,0.27500830,0.43273243
3.11855928,0.90943792,0.20256117,0.00855274,0.00155301,0.07053196,0.16538634,0.00000000,0.27953422,0.43003027
3.12456228,0.90517710,0.18732271,0.00851968,0.00153937,0.06843161,0.16946273,0.00000000,0.28475891,0.42739460
3.13056528,0.90197188,0.17364468,0.00850728,0.00154067,0.06635333,0.17326323,0.00000000,0.29053702,0.42470212
3.13656828,0.89951131,0.16158350,0.00851287,0.00155708,0.06428021,0.17671403,0.00000000,0.29669129,0.42181808
3.14257129,0.89744321,0.15116177,0.00853313,0.00158841,0.06219405,0.17974630,0.00000000,0.30301943,0.41860563
3.14857429,0.89539349,0.14237284,0.00856420,0.00163410,0.06007686,0.18229869,0.00000000,0.30930191,0.41493520
3.15457729,0.89298552,0.13518610,0.00860184,0.00169325,0.05791230,0.18431950,0.00000000,0.31531042,0.41069351
3.16058029,0.88985868,0.12955272,0.00864166,0.00176462,0.05568690,0.18576836,0.00000000,0.32081664,0.40579173
3.16658329,0.88568537,0.12541169,0.00867922,0.00184668,0.05339110,0.18661744,0.00000000,0.32560097,0.40017252
3.17258629,0.88018571,0.12269589,0.00871020,0.00193759,0.05101994,0.18685212,0.00000000,0.32946076,0.39381559
3.17858929,0.87313969,0.12133804,0.00873054,0.00203531,0.04857351,0.18647107,0.00000000,0.33221792,0.38674176
3.18459230,0.86439637,0.12127643,0.00873656,0.00213755,0.04605706,0.18548598,0.00000000,0.33372544,0.37901536
3.19059530,0.85388004,0.12246018,0.00872500,0.00224189,0.04348080,0.18392072,0.00000000,0.33387268,0.37074495
3.19659830,0.84159337,0.12485402,0.00869318,0.00234581,0.04085954,0.18181033,0.00000000,0.33258918,0.36208253
3.20260130,0.82761774,0.12844244,0.00863897,0.00244675,0.03821200,0.17919963,0.00000000,0.32984702,0.35322131
3.20860430,0.81211091,0.13323304,0.00856085,0.00254214,0.03555999,0.17614180,0.00000000,0.32566144,0.34439218
3.21460730,0.79530238,0.13925904,0.00845796,0.00262953,0.03292759,0.17269684,0.00000000,0.32008994,0.33585912
3.22061031,0.77748670,0.14658076,0.00833005,0.00270657,0.03034011,0.16893004,0.00000000,0.31322990,0.32791364
3.22661331,0.75901512,0.15528596,0.00817747,0.00277116,0.02782323,0.16491058,0.00000000,0.30521472,0.32086847
3.23261631,0.74028576,0.16548893,0.00800118,0.00282144,0.02540203,0.16071010,0.00000000,0.29620882,0.31505054
3.23861931,0.72173276,0.17732813,0.00780267,0.00285586,0.02310029,0.15640155,0.00000000,0.28640169,0.31079352
3.24462231,0.70381439,0.19096247,0.00758394,0.00287325,0.02093973,0.15205795,0.00000000,0.27600109,0.30842980
3.25062531,0.68700064,0.20656590,0.00734741,0.00287280,0.01893954,0.14775138,0.00000000,0.26522593,0.30828213
3.25662831,0.67176017,0.22432059,0.00709590,0.00285415,0.01711592,0.14355187,0.00000000,0.25429885,0.31065493
3.26263132,0.65854712,0.24440863,0.00683251,0.00281734,0.01548190,0.13952640,0.00000000,0.24343890,0.31582541
3.26863432,0.64778768,0.26700239,0.00656057,0.00276280,0.01404720,0.13573780,0.00000000,0.23285458,0.32403445
3.27463732,0.63986698,0.29225384,0.00628355,0.00269141,0.01281822,0.13224364,0.00000000,0.22273743,0.33547761
3.28064032,0.63511627,0.32028320,0.00600496,0.00260435,0.01179817,0.12909505,0.00000000,0.21325640,0.35029628
3.28664332,0.63380097,0.35116718,0.00572829,0.00250316,0.01098723,0.12633548,0.00000000,0.20455311,0.36856938
3.29264632,0.63610976,0.38492760,0.00545690,0.00238964,0.01038286,0.12399946,0.00000000,0.19673832,0.39030576
3.29864932,0.64214531,0.42152065,0.00519392,0.00226579,0.00998006,0.12211142,0.00000000,0.18988948,0.41543778
3.30465233,0.65191698,0.46082765,0.00494222,0.00213374,0.00977170,0.12068462,0.00000000,0.18404953,0.44381647
3.31065533,0.66533595,0.50264786,0.00470432,0.00199572,0.00974893,0.11972019,0.00000000,0.17922705,0.47520853
3.31665833,0.68221327,0.54669377,0.00448232,0.00185397,0.00990151,0.11920657,0.00000000,0.17539755,0.50929572
3.32266133,0.70226115,0.59258973,0.00427788,0.00171068,0.01021827,0.11911916,0.00000000,0.17250598,0.54567693
3.32866433,0.72509779,0.63987398,0.00409218,0.00156792,0.01068748,0.11942050,0.00000000,0.17047033,0.58387318
3.33466733,0.75025589,0.68800464,0.00392596,0.00142764,0.01129735,0.12006082,0.00000000,0.16918612,0.62333567
3.34067034,0.77719488,0.73636965,0.00377947,0.00129159,0.01203650,0.12097916,0.00000000,0.16853168,0.66345707
3.34667334,0.80531666,0.78430052,0.00365256,0.00116132,0.01289447,0.12210494,0.00000000,0.16837407,0.70358570
3.35267634,0.83398450,0.83108980,0.00354472,0.00103812,0.01386224,0.12336004,0.00000000,0.16857525,0.74304251
3.35867934,0.86254459,0.87601149,0.00345514,0.00092306,0.01493285,0.12466122,0.00000000,0.16899844,0.78114030
3.36468234,0.89034944,0.91834396,0.00338278,0.00081699,0.01610195,0.12592295,0.00000000,0.16951440,0.81720448
3.37068534,0.91678233,0.95739432,0.00332650,0.00072048,0.01736840,0.12706035,0.00000000,0.17000726,0.85059485
3.37668834,0.94128173,0.99252330,0.00328513,0.00063395,0.01873481,0.12799234,0.00000000,0.17037989,0.88072721
3.38269135,0.96336466,1.02316957,0.00325757,0.00055758,0.02020808,0.12864457,0.00000000,0.17055841,0.90709419
3.38869435,0.98264790,1.04887228,0.00324290,0.00049139,0.02179978,0.12895233,0.00000000,0.17049571,0.92928405
3.39469735,0.99886594,1.06929085,0.00324042,0.00043529,0.02352646,0.12886298,0.00000000,0.17017392,0.94699675
3.40070035,1.01188475,1.08422081,0.00324977,0.00038904,0.02540976,0.12833797,0.00000000,0.16960557,0.96005635
3.40670335,1.02171051,1.09360501,0.00327095,0.00035233,0.02747637,0.12735436,0.00000000,0.16883352,0.96841903
3.41270635,1.02849278,1.09753946,0.00330435,0.00032478,0.02975764,0.12590564,0.00000000,0.16792956,0.97217630
3.41870935,1.03252164,1.09627337,0.00335074,0.00030599,0.03228907,0.12400188,0.00000000,0.16699177,0.97155304
3.42471236,1.03421887,1.09020330,0.00341130,0.00029554,0.03510944,0.12166926,0.00000000,0.16614070,0.96690030
3.43071536,1.03412321,1.07986156,0.00348749,0.00029300,0.03825963,0.11894893,0.00000000,0.16551458,0.95868317
3.43671836,1.03287039,1.06589937,0.00358107,0.00029797,0.04178130,0.11589525,0.00000000,0.16526365,0.94746403
3.44272136,1.03116869,1.04906539,0.00369393,0.00031012,0.04571519,0.11257357,0.00000000,0.16554398,0.93388206
3.44872436,1.02977097,1.03018077,0.00382803,0.00032915,0.05009939,0.10905766,0.00000000,0.16651087,0.91862969
3.45472736,1.02944457,1.01011174,0.00398527,0.00035484,0.05496737,0.10542683,0.00000000,0.16831226,0.90242720
3.46073037,1.03094048,0.98974117,0.00416736,0.00038709,0.06034613,0.10176296,0.00000000,0.17108236,0.88599657
3.46673337,1.03496308,0.96994031,0.00437567,0.00042591,0.06625428,0.09814763,0.00000000,0.17493579,0.87003577
3.47273637,1.04214225,0.95154227,0.00461116,0.00047145,0.07270042,0.09465935,0.00000000,0.17996252,0.85519467
3.47873937,1.05300888,0.93531831,0.00487426,0.00052405,0.07968179,0.09137110,0.00000000,0.18622382,0.84205376
3.48474237,1.06797534,0.92195823,0.00516476,0.00058425,0.08718328,0.08834832,0.00000000,0.19374950,0.83110648
3.49074537,1.08732177,0.91205562,0.00548178,0.00065282,0.09517697,0.08564738,0.00000000,0.20253641,0.82274607
3.49674837,1.11118891,0.90609869,0.00582376,0.00073082,0.10362219,0.08331450,0.00000000,0.21254858,0.81725740
3.50275138,1.13957796,0.90446683,0.00618843,0.00081959,0.11246626,0.08138534,0.00000000,0.22371866,0.81481409
3.50875438,1.17235729,0.90743306,0.00657289,0.00092085,0.12164574,0.07988507,0.00000000,0.23595098,0.81548084
3.51475738,1.20927579,0.91517177,0.00697367,0.00103663,0.13108836,0.07882894,0.00000000,0.24912575,0.81922080
3.52076038,1.24998198,0.92777116,0.00738684,0.00116938,0.14071542,0.07822335,0.00000000,0.26310451,0.82590720
3.52676338,1.29404773,0.94524932,0.00780817,0.00132193,0.15044464,0.07806714,0.00000000,0.27773630,0.83533871
3.53276638,1.34099526,0.96757260,0.00823326,0.00149748,0.16019323,0.07835327,0.00000000,0.29286441,0.84725736
3.53876938,1.39032560,0.99467500,0.00865772,0.00169957,0.16988114,0.07907046,0.00000000,0.30833325,0.86136786
3.54477239,1.44154690,1.02647684,0.00907735,0.00193205,0.17943417,0.08020490,0.00000000,0.32399496,0.87735726
3.55077539,1.49420057,1.06290132,0.00948829,0.00219899,0.18878681,0.08174185,0.00000000,0.33971537,0.89491369
3.55677839,1.54788361,1.10388751,0.00988718,0.00250458,0.19788467,0.08366687,0.00000000,0.35537897,0.91374290
3.56278139,1.60226560,1.14939848,0.01027124,0.00285300,0.20668613,0.08596683,0.00000000,0.37089248,0.93358185
3.56878439,1.65709902,1.19942377,0.01063842,0.00324826,0.21516334,0.08863041,0.00000000,0.38618688,0.95420835
3.57478739,1.71222211,1.25397540,0.01098737,0.00369405,0.22330226,0.09164821,0.00000000,0.40121759,0.97544626
3.58079040,1.76755392,1.31307757,0.01131750,0.00419350,0.23110178,0.09501234,0.00000000,0.41596291,0.99716608
3.58679340,1.82308164,1.37675014,0.01162887,0.00474900,0.23857194,0.09871556,0.00000000,0.43042059,1.01928088
3.59279640,1.87884095,1.44498674,0.01192212,0.00536198,0.24573132,0.10275005,0.00000000,0.44460283,1.04173800
3.59879940,1.93489062,1.51772889,0.01219835,0.00603267,0.25260376,0.10710585,0.00000000,0.45853002,1.06450715
3.60480240,1.99128288,1.59483748,0.01245892,0.00675993,0.25921459,0.11176912,0.00000000,0.47222347,1.08756594
3.61080540,2.04803171,1.67606379,0.01270528,0.00754106,0.26558660,0.11672036,0.00000000,0.48569775,1.11088383
3.61680840,2.10508127,1.76102209,0.01293878,0.00837169,0.27173610,0.12193264,0.00000000,0.49895308,1.13440580
3.62281141,2.16227672,1.84916582,0.01316045,0.00924564,0.27766919,0.12737014,0.00000000,0.51196834,1.15803704
3.62881441,2.21933990,1.93976981,0.01337083,0.01015495,0.28337876,0.13298706,0.00000000,0.52469522,1.18162996
3.63481741,2.27585171,2.03192002,0.01356984,0.01108987,0.28884217,0.13872699,0.00000000,0.53705398,1.20497456
3.64082041,2.33124305,2.12451258,0.01375666,0.01203903,0.29402006,0.14452292,0.00000000,0.54893123,1.22779304
3.64682341,2.38479553,2.21626306,0.01392965,0.01298955,0.29885632,0.15029790,0.00000000,0.56017991,1.24973948
3.65282641,2.43565235,2.30572635,0.01408641,0.01392736,0.30327920,0.15596640,0.00000000,0.57062175,1.27040466
3.65882941,2.48283951,2.39132707,0.01422377,0.01483752,0.30720372,0.16143634,0.00000000,0.58005201,1.28932619
3.66483242,2.52529655,2.47139967,0.01433797,0.01570459,0.31053516,0.16661171,0.00000000,0.58824642,1.30600339
3.67083542,2.56191540,2.54423664,0.01442474,0.01651307,0.31317342,0.17139576,0.00000000,0.59497005,1.31991635
3.67683842,2.59158542,2.60814295,0.01447961,0.01724788,0.31501817,0.17569444,0.00000000,0.59998747,1.33054803
3.68284142,2.61324238,2.66149423,0.01449804,0.01789483,0.31597429,0.17942011,0.00000000,0.60307386,1.33740824
3.68884442,2.62591847,2.70279578,0.01447578,0.01844108,0.31595746,0.18249526,0.00000000,0.60402631,1.34005808
3.69484742,2.62879076,2.73073978,0.01440902,0.01887556,0.31489940,0.18485592,0.00000000,0.60267469,1.33813349
3.70085043,2.62122523,2.74425756,0.01429473,0.01918940,0.31275261,0.18645479,0.00000000,0.59889157,1.33136637
3.70685343,2.60281392,2.74256433,0.01413082,0.01937619,0.30949417,0.18726372,0.00000000,0.59260045,1.31960219
3.71285643,2.57340303,2.72519427,0.01391631,0.01943226,0.30512846,0.18727551,0.00000000,0.58378205,1.30281295
3.71885943,2.53311045,2.69202387,0.01365150,0.01935678,0.29968854,0.18650489,0.00000000,0.57247804,1.28110473
3.72486243,2.48233169,2.64328266,0.01333799,0.01915179,0.29323626,0.18498855,0.00000000,0.55879231,1.25471949
3.73086543,2.42173394,2.57955067,0.01297874,0.01882215,0.28586092,0.18278437,0.00000000,0.54288945,1.22403091
3.73686843,2.35223875,2.50174289,0.01257794,0.01837535,0.27767662,0.17996975,0.00000000,0.52499083,1.18953476
3.74287144,2.27499425,2.41108163,0.01214099,0.01782120,0.26881850,0.17663916,0.00000000,0.50536820,1.15183405
3.74887444,2.19133858,2.30905826,0.01167426,0.01717159,0.25943806,0.17290112,0.00000000,0.48433552,1.11162026
3.75487744,2.10275663,2.19738634,0.01118497,0.01643994,0.24969777,0.16887463,0.00000000,0.46223925,1.06965128
3.76088044,2.01083235,2.07794836,0.01068088,0.01564088,0.23976532,0.16468546,0.00000000,0.43944769,1.02672772
3.76688344,1.91719925,1.95273888,0.01017010,0.01478968,0.22980790,0.16046221,0.00000000,0.41634002,0.98366842
3.77288644,1.82349137,1.82380638,0.00966084,0.01390183,0.21998658,0.15633258,0.00000000,0.39329543,0.94128676
3.77888944,1.73129727,1.69319656,0.00916114,0.01299255,0.21045134,0.15241994,0.00000000,0.37068295,0.90036863
3.78489245,1.64211872,1.56289917,0.00867868,0.01207642,0.20133675,0.14884023,0.00000000,0.34885236,0.86165309
3.79089545,1.55733594,1.43480035,0.00822060,0.01116696,0.19275868,0.14569955,0.00000000,0.32812652,0.82581644
3.79689845,1.47818017,1.31064194,0.00779332,0.01027638,0.18481192,0.14309225,0.00000000,0.30879532,0.79346003
3.80290145,1.40571435,1.19198865,0.00740241,0.00941534,0.17756897,0.14109975,0.00000000,0.29111141,0.76510208
3.80890445,1.34082175,1.08020370,0.00705256,0.00859279,0.17107986,0.13978987,0.00000000,0.27528762,0.74117330
3.81490745,1.28420208,0.97643276,0.00674753,0.00781589,0.16537292,0.13921685,0.00000000,0.26149601,0.72201593
3.82091046,1.23637428,0.88159597,0.00649012,0.00709006,0.16045638,0.13942171,0.00000000,0.24986838,0.70788573
3.82691346,1.19768471,0.79638707,0.00628221,0.00641896,0.15632070,0.14043303,0.00000000,0.24049790,0.69895611
3.83291646,1.16831932,0.72127884,0.00612483,0.00580468,0.15294121,0.14226788,0.00000000,0.23344156,0.69532365
3.83891946,1.14831833,0.65653340,0.00601819,0.00524783,0.15028115,0.14493288,0.00000000,0.22872329,0.69701418
3.84492246,1.13759197,0.60221640,0.00596180,0.00474778,0.14829466,0.14842514,0.00000000,0.22633716,0.70398873
3.85092546,1.13593599,0.55821371,0.00595449,0.00430283,0.14692960,0.15273312,0.00000000,0.22625064,0.71614876
3.85692846,1.14304574,0.52424958,0.00599454,0.00391043,0.14613016,0.15783721,0.00000000,0.22840760,0.73334001
3.86293147,1.15852828,0.49990536,0.00607970,0.00356741,0.14583892,0.16371000,0.00000000,0.23273083,0.75535501
3.86893447,1.18191191,0.48463805,0.00620728,0.00327011,0.14599851,0.17031638,0.00000000,0.23912418,0.78193395
3.87493747,1.21265305,0.47779817,0.00637419,0.00301464,0.14655271,0.17761326,0.00000000,0.24747404,0.81276428
3.88094047,1.25014087,0.47864674,0.00657698,0.00279696,0.14744698,0.18554920,0.00000000,0.25765049,0.84747919
3.88694347,1.29370000,0.48637127,0.00681185,0.00261306,0.14862862,0.19406392,0.00000000,0.26950802,0.88565579
3.89294647,1.34259226,0.50010092,0.00707473,0.00245900,0.15004654,0.20308774,0.00000000,0.28288605,0.92681327
3.89894947,1.39601817,0.51892102,0.00736125,0.00233106,0.15165075,0.21254130,0.00000000,0.29760948,0.97041205
3.90495248,1.45311916,0.54188719,0.00766681,0.00222570,0.15339177,0.22233536,0.00000000,0.31348929,1.01585439
3.91095548,1.51298148,0.56803951,0.00798660,0.00213969,0.15521997,0.23237107,0.00000000,0.33032354,1.06248715
3.91695848,1.57464239,0.59641680,0.00831562,0.00207001,0.15708510,0.24254054,0.00000000,0.34789877,1.10960716
3.92296148,1.63709926,0.62607135,0.00864878,0.00201396,0.15893597,0.25272800,0.00000000,0.36599201,1.15646949
3.92896448,1.69932189,0.65608397,0.00898094,0.00196906,0.16072046,0.26281133,0.00000000,0.38437330,1.20229872
3.93496748,1.76026794,0.68557946,0.00930697,0.00193308,0.16238582,0.27266412,0.00000000,0.40280893,1.24630312
3.94097049,1.81890130,0.71374202,0.00962185,0.00190401,0.16387934,0.28215813,0.00000000,0.42106509,1.28769128
3.94697349,1.87421273,0.73983043,0.00992075,0.00188005,0.16514926,0.29116607,0.00000000,0.43891201,1.32569069
3.95297649,1.92524205,0.76319243,0.01019911,0.00185957,0.16614600,0.29956458,0.00000000,0.45612837,1.35956757
3.95897949,1.97110085,0.78327773,0.01045274,0.00184111,0.16682357,0.30723733,0.00000000,0.47250572,1.38864695
3.96498249,2.01099464,0.79964900,0.01067786,0.00182338,0.16714103,0.31407805,0.00000000,0.48785283,1.41233210
3.97098549,2.04424340,0.81199034,0.01087122,0.00180522,0.16706395,0.31999337,0.00000000,0.50199972,1.43012251
3.97698849,2.07029934,0.82011274,0.01103013,0.00178563,0.16656576,0.32490532,0.00000000,0.51480107,1.44162915
3.98299150,2.08876104,0.82395587,0.01115247,0.00176374,0.16562891,0.32875351,0.00000000,0.52613906,1.44658664
3.98899450,2.09938312,0.82358617,0.01123676,0.00173882,0.16424568,0.33149662,0.00000000,0.53592534,1.44486134
3.99499750,2.10208099,0.81919104,0.01128213,0.00171029,0.16241866,0.33311345,0.00000000,0.54410207,1.43645514
4.00100050,2.09693033,0.81106909,0.01128832,0.00167770,0.16016089,0.33360329,0.00000000,0.55064211,1.42150462
4.00700350,2.08416140,0.79961686,0.01125565,0.00164076,0.15749550,0.33298565,0.00000000,0.55554826,1.40027569
4.01300650,2.06414840,0.78531239,0.01118495,0.00159930,0.15445501,0.33129944,0.00000000,0.55885166,1.37315390
4.01900950,2.03739443,0.76869622,0.01107757,0.00155329,0.15108024,0.32860154,0.00000000,0.56060958,1.34063099
4.02501251,2.00451281,0.75035065,0.01093526,0.00150283,0.14741897,0.32496492,0.00000000,0.56090255,1.30328814
4.03101551,1.96620565,0.73087800,0.01076012,0.00144812,0.14352424,0.32047637,0.00000000,0.55983119,1.26177703
4.03701851,1.92324076,0.71087884,0.01055457,0.00138950,0.13945267,0.31523393,0.00000000,0.55751290,1.21679922
4.04302151,1.87642786,0.69093112,0.01032124,0.00132739,0.13526255,0.30934417,0.00000000,0.55407853,1.16908512
4.04902451,1.82659526,0.67157093,0.01006296,0.00126228,0.13101208,0.30291933,0.00000000,0.54966931,1.11937316
4.05502751,1.77456792,0.65327585,0.00978268,0.00119474,0.12675766,0.29607466,0.00000000,0.54443417,1.06839028
4.06103052,1.72114789,0.63645146,0.00948344,0.00112537,0.12255237,0.28892575,0.00000000,0.53852756,1.01683422
4.06703352,1.66709765,0.62142152,0.00916834,0.00105482,0.11844473,0.28158625,0.00000000,0.53210794,0.96535843
4.07303652,1.61312711,0.60842221,0.00884050,0.00098374,0.11447772,0.27416585,0.00000000,0.52533682,0.91455993
4.07903952,1.55988437,0.59760049,0.00850304,0.00091277,0.11068813,0.26676869,0.00000000,0.51837854,0.86497041
4.08504252,1.50795050,0.58901661,0.00815911,0.00084254,0.10710629,0.25949218,0.00000000,0.51140054,0.81705067
4.09104552,1.45783803,0.58265055,0.00781181,0.00077366,0.10375603,0.25242628,0.00000000,0.50457407,0.77118834
4.09704852,1.40999299,0.57841184,0.00746423,0.00070666,0.10065502,0.24565324,0.00000000,0.49807519,0.72769857
4.10305153,1.36479985,0.57615231,0.00711942,0.00064205,0.09781530,0.23924765,0.00000000,0.49208581,0.68682744
4.10905453,1.32258868,0.57568105,0.00678042,0.00058026,0.09524407,0.23327696,0.00000000,0.48679451,0.64875755
4.11505753,1.28364385,0.57678075,0.00645018,0.00052166,0.09294452,0.22780209,0.00000000,0.48239691,0.61361519
4.12106053,1.24821327,0.57922463,0.00613162,0.00046653,0.09091680,0.22287829,0.00000000,0.47909537,0.58147867
4.12706353,1.21651745,0.58279302,0.00582755,0.00041511,0.08915893,0.21855599,0.00000000,0.47709768,0.55238709
4.13306653,1.18875750,0.58728893,0.00554068,0.00036754,0.08766765,0.21488152,0.00000000,0.47661473,0.52634904
4.13906953,1.16512126,0.59255166,0.00527358,0.00032390,0.08643907,0.21189772,0.00000000,0.47785678,0.50335075
4.14507254,1.14578719,0.59846793,0.00502862,0.00028422,0.08546920,0.20964413,0.00000000,0.48102853,0.48336327
4.15107554,1.13092536,0.60497995,0.00480797,0.00024845,0.08475422,0.20815690,0.00000000,0.48632282,0.46634829
4.15707854,1.12069550,0.61209017,0.00461353,0.00021650,0.08429046,0.20746819,0.00000000,0.49391322,0.45226247
4.16308154,1.11524210,0.61986229,0.00444688,0.00018824,0.08407416,0.20760519,0.00000000,0.50394568,0.44106016
4.16908454,1.11468683,0.62841881,0.00430926,0.00016348,0.08410104,0.20858875,0.00000000,0.51652962,0.43269447
4.17508754,1.11911856,0.63793501,0.00420149,0.00014202,0.08436565,0.21043156,0.00000000,0.53172876,0.42711680
4.18109055,1.12858201,0.64862985,0.00412397,0.00012363,0.08486053,0.21313623,0.00000000,0.54955239,0.42427514
4.18709355,1.14306537,0.66075414,0.00407661,0.00010806,0.08557539,0.21669318,0.00000000,0.56994741,0.42411122
4.19309655,1.16248817,0.67457659,0.00405883,0.00009505,0.08649629,0.22107866,0.00000000,0.59279177,0.42655698
4.19909955,1.18669009,0.69036841,0.00406955,0.00008435,0.08760481,0.22625288,0.00000000,0.61788987,0.43153063
4.20510255,1.21542172,0.70838707,0.00410719,0.00007569,0.08887748,0.23215871,0.00000000,0.64497031,0.43893267
4.21110555,1.24833801,0.72885999,0.00416967,0.00006881,0.09028541,0.23872075,0.00000000,0.67368643,0.44864211
4.21710855,1.28499512,0.75196886,0.00425444,0.00006347,0.09179416,0.24584523,0.00000000,0.70361986,0.46051338
4.22311156,1.32485117,0.77783520,0.00435857,0.00005943,0.09336400,0.25342054,0.00000000,0.73428719,0.47437384
4.22911456,1.36727102,0.80650768,0.00447872,0.00005647,0.09495038,0.26131867,0.00000000,0.76514971,0.49002243
4.23511756,1.41153514,0.83795186,0.00461131,0.00005438,0.09650488,0.26939738,0.00000000,0.79562592,0.50722926
4.24112056,1.45685236,0.87204253,0.00475252,0.00005297,0.09797630,0.27750315,0.00000000,0.82510651,0.52573632
4.24712356,1.50237588,0.90855905,0.00489841,0.00005207,0.09931209,0.28547469,0.00000000,0.85297114,0.54525932
4.25312656,1.54722211,0.94718386,0.00504503,0.00005154,0.10045995,0.29314703,0.00000000,0.87860644,0.56549049
4.25912956,1.59049119,0.98750426,0.00518845,0.00005123,0.10136946,0.30035580,0.00000000,0.90142436,0.58610228
4.26513257,1.63128866,1.02901735,0.00532491,0.00005104,0.10199380,0.30694163,0.00000000,0.92088015,0.60675182
4.27113557,1.66874704,1.07113813,0.00545089,0.00005088,0.10229133,0.31275445,0.00000000,0.93648911,0.62708602
