energy_ev,total_up,Li_s_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
3.25062531,0.88475824,0.08765464,0.55383630,0.40169919,0.01576026,0.18316168,0.02077133,0.12282777
3.25662831,0.90926159,0.09685048,0.55754407,0.41384191,0.01412584,0.18516350,0.02234410,0.13157970
3.26263132,0.94180771,0.10743740,0.56581115,0.42905026,0.01279322,0.18854635,0.02426239,0.14135121
3.26863432,0.98202379,0.11938144,0.57850778,0.44716784,0.01173682,0.19328174,0.02651459,0.15205202
3.27463732,1.02938956,0.13262413,0.59542298,0.46797666,0.01092927,0.19931523,0.02908369,0.16357051
3.28064032,1.08324569,0.14708148,0.61626993,0.49120081,0.01034216,0.20656778,0.03194726,0.17577502
3.28664332,1.14280477,0.16264357,0.64069240,0.51651148,0.00994681,0.21493739,0.03507734,0.18851582
3.29264632,1.20716513,0.17917475,0.66827216,0.54353304,0.00971483,0.22430114,0.03844053,0.20162757
3.29864932,1.27532734,0.19651487,0.69853715,0.57185045,0.00961871,0.23451749,0.04199825,0.21493251
3.30465233,1.34621354,0.21448126,0.73097070,0.60101760,0.00963228,0.24542893,0.04570715,0.22824420
3.31065533,1.41868946,0.23287192,0.76502144,0.63056683,0.00973111,0.25686484,0.04951967,0.24137187
3.31665833,1.49158895,0.25146964,0.80011423,0.66001918,0.00989287,0.26864469,0.05338488,0.25412525
3.32266133,1.56374072,0.27004715,0.83566188,0.68889550,0.01009762,0.28058149,0.05724944,0.26631983
3.32866433,1.63399678,0.28837326,0.87107765,0.71672791,0.01032804,0.29248554,0.06105881,0.27778225
3.33466733,1.70126199,0.30621963,0.90578842,0.74307167,0.01056965,0.30416836,0.06475856,0.28835594
3.34067034,1.76452397,0.32336821,0.93924829,0.76751687,0.01081099,0.31544686,0.06829577,0.29790646
3.34667334,1.82288230,0.33961883,0.97095238,0.78969973,0.01104370,0.32614756,0.07162059,0.30632658
3.35267634,1.87557621,0.35479684,1.00045039,0.80931315,0.01126255,0.33611094,0.07468773,0.31354078
3.35867934,1.92200943,0.36876024,1.02735954,0.82611603,0.01146551,0.34519556,0.07745785,0.31950892
3.36468234,1.96177115,0.38140610,1.05137635,0.83994102,0.01165361,0.35328206,0.07989892,0.32422893
3.37068534,1.99465203,0.39267582,1.07228665,0.85070025,0.01183080,0.36027671,0.08198728,0.32773831
3.37668834,2.02065411,0.40255886,1.08997334,0.85838880,0.01200378,0.36611438,0.08370850,0.33011423
3.38269135,2.03999389,0.41109472,1.10442136,0.86308549,0.01218164,0.37076084,0.08505789,0.33147225
3.38869435,2.05309787,0.41837288,1.11571928,0.86495095,0.01237552,0.37421416,0.08604063,0.33196345
3.39469735,2.06059019,0.42453051,1.12405725,0.86422269,0.01259811,0.37650513,0.08667160,0.33177014
3.40070035,2.06327239,0.42974803,1.12972104,0.86120741,0.01286317,0.37769653,0.08697468,0.33110011
3.40670335,2.06209554,0.43424236,1.13308213,0.85627044,0.01318489,0.37788132,0.08698179,0.33017960
3.41270635,2.05812550,0.43825823,1.13458388,0.84982285,0.01357731,0.37717966,0.08673150,0.32924519
3.41870935,2.05250229,0.44205768,1.13472425,0.84230649,0.01405361,0.37573485,0.08626739,0.32853492
3.42471236,2.04639510,0.44590827,1.13403561,0.83417742,0.01462549,0.37370832,0.08563613,0.32827887
3.43071536,2.04095454,0.45007029,1.13306224,0.82588858,0.01530248,0.37127377,0.08488547,0.32868960
3.43671836,2.03726397,0.45478373,1.13233657,0.81787219,0.01609136,0.36861082,0.08406213,0.32995292
3.44272136,2.03629229,0.46025553,1.13235512,0.81052265,0.01699560,0.36589823,0.08320972,0.33221922
3.44872436,2.03884985,0.46664763,1.13355525,0.80418077,0.01801494,0.36330713,0.08236687,0.33559587
3.45472736,2.04554991,0.47406664,1.13629378,0.79911990,0.01914500,0.36099452,0.08156555,0.34014105
3.46073037,2.05677737,0.48255558,1.14082868,0.79553479,0.02037715,0.35909714,0.08082967,0.34585926
3.46673337,2.07266620,0.49208808,1.14730452,0.79353340,0.02169842,0.35772632,0.08017417,0.35269887
3.47273637,2.09308718,0.50256569,1.15574276,0.79313239,0.02309163,0.35696363,0.07960446,0.36055175
3.47873937,2.11764631,0.51381832,1.16603720,0.79425631,0.02453570,0.35685782,0.07911635,0.36925530
3.48474237,2.14569442,0.52560793,1.17795503,0.79674053,0.02600606,0.35742300,0.07869646,0.37859659
3.49074537,2.17634763,0.53763556,1.19114337,0.80033799,0.02747529,0.35863814,0.07832305,0.38831873
3.49674837,2.20851790,0.54955121,1.20514125,0.80472919,0.02891386,0.36044794,0.07796726,0.39812918
3.50275138,2.24095239,0.56096645,1.21939627,0.80953520,0.03029101,0.36276497,0.07759468,0.40770958
3.50875438,2.27227981,0.57146898,1.23328532,0.81433289,0.03157565,0.36547287,0.07716719,0.41672696
3.51475738,2.30106194,0.58063859,1.24613839,0.81867189,0.03273740,0.36843067,0.07664491,0.42484554
3.52076038,2.32584775,0.58806385,1.25726422,0.82209225,0.03374758,0.37147775,0.07598824,0.43173893
3.52676338,2.34522790,0.59335861,1.26597689,0.82414231,0.03458013,0.37443945,0.07515988,0.43710201
3.53276638,2.35788715,0.59617764,1.27162173,0.82439572,0.03521255,0.37713302,0.07412660,0.44066198
3.53876938,2.36265245,0.59623059,1.27359989,0.82246709,0.03562662,0.37937360,0.07286089,0.44218824
3.54477239,2.35853464,0.59329377,1.27139008,0.81802559,0.03580907,0.38098021,0.07134226,0.44150050
3.55077539,2.34476228,0.58721901,1.26456695,0.81080596,0.03575194,0.38178133,0.06955817,0.43847492
3.55677839,2.32080623,0.57793939,1.25281523,0.80061665,0.03545290,0.38162010,0.06750457,0.43304797
3.56278139,2.28639430,0.56547161,1.23593936,0.78734483,0.03491524,0.38035885,0.06518605,0.42521789
3.56878439,2.24151590,0.54991491,1.21386822,0.77095827,0.03414774,0.37788298,0.06261561,0.41504383
3.57478739,2.18641669,0.53144668,1.18665522,0.75150416,0.03316423,0.37410397,0.05981403,0.40264263
3.58079040,2.12158414,0.51031515,1.15447382,0.72910515,0.03198315,0.36896163,0.05680897,0.38818362
3.58679340,2.04772506,0.48682954,1.11760903,0.70395290,0.03062680,0.36242540,0.05363376,0.37188163
3.59279640,1.96573645,0.46134824,1.07644548,0.67629964,0.02912055,0.35449483,0.05032609,0.35398862
3.59879940,1.87667133,0.43426561,1.03145271,0.64644818,0.02749197,0.34519925,0.04692652,0.33478440
3.60480240,1.78170125,0.40599811,0.98316857,0.61474085,0.02576994,0.33459654,0.04347699,0.31456686
3.61080540,1.68207729,0.37697043,0.93218136,0.58154802,0.02398373,0.32277127,0.04001938,0.29364210
3.61680840,1.57909111,0.34760215,0.87911168,0.54725650,0.02216215,0.30983212,0.03659418,0.27231499
3.62281141,1.47403767,0.31829552,0.82459446,0.51225836,0.02033274,0.29590872,0.03323925,0.25088043
3.62881441,1.36818086,0.28942483,0.76926208,0.47694058,0.01852115,0.28114808,0.02998888,0.22961569
3.63481741,1.26272308,0.26132766,0.71372889,0.44167573,0.01675054,0.26571061,0.02687301,0.20877396
3.64082041,1.15877966,0.23429826,0.65857765,0.40681391,0.01504117,0.24976598,0.02391668,0.18857941
3.64682341,1.05735838,0.20858306,0.60434816,0.37267624,0.01341013,0.23348886,0.02113975,0.16922365
3.65282641,0.95934455,0.18437839,0.55152829,0.33954974,0.01187121,0.21705470,0.01855685,0.15086377
3.65882941,0.86549143,0.16183022,0.50054737,0.30768386,0.01043490,0.20063575,0.01617745,0.13362169
3.66483242,0.77641584,0.14103574,0.45177211,0.27728835,0.00910851,0.18439729,0.01400622,0.11758485
3.67083542,0.69259847,0.12204641,0.40550473,0.24853265,0.00789636,0.16849438,0.01204345,0.10280798
3.67683842,0.61438841,0.10487235,0.36198325,0.22154637,0.00680013,0.15306910,0.01028561,0.08931570
3.68284142,0.54201113,0.08948752,0.32138374,0.19642098,0.00581917,0.13824836,0.00872594,0.07710592
3.68884442,0.47557943,0.07583551,0.28382408,0.17321237,0.00495097,0.12414240,0.00735511,0.06615357
3.69484742,0.41510644,0.06383564,0.24936925,0.15194418,0.00419151,0.11084394,0.00616189,0.05641463
3.70085043,0.36052012,0.05338892,0.21803756,0.13261160,0.00353576,0.09842806,0.00513377,0.04783024
3.70685343,0.31167865,0.04438388,0.18980774,0.11518570,0.00297804,0.08695266,0.00425753,0.04033068
3.71285643,0.26838608,0.03670187,0.16462652,0.09961789,0.00251244,0.07645958,0.00351980,0.03383909
3.71885943,0.23040772,0.03022182,0.14241644,0.08584452,0.00213315,0.06697620,0.00290750,0.02827493
3.72486243,0.19748497,0.02482435,0.12308364,0.07379136,0.00183484,0.05851752,0.00240822,0.02355697
3.73086543,0.16934902,0.02039514,0.10652550,0.06337801,0.00161282,0.05108855,0.00201055,0.01960587
3.73686843,0.14573340,0.01682760,0.09263772,0.05452193,0.00146337,0.04468682,0.00170432,0.01634628
3.74287144,0.12638491,0.01402487,0.08132087,0.04714217,0.00138382,0.03930513,0.00148071,0.01370852
3.74887444,0.11107288,0.01190109,0.07248607,0.04116265,0.00137273,0.03493411,0.00133241,0.01162978
3.75487744,0.09959658,0.01038216,0.06605976,0.03651485,0.00142988,0.03156472,0.00125363,0.01005495
3.76088044,0.09179072,0.00940597,0.06198737,0.03314005,0.00155634,0.02919037,0.00124005,0.00893703
3.76688344,0.08752893,0.00892211,0.06023578,0.03099084,0.00175442,0.02780880,0.00128880,0.00823727
3.77288644,0.08672513,0.00889128,0.06079451,0.03003207,0.00202754,0.02742331,0.00139834,0.00792499
3.77888944,0.08933288,0.00928430,0.06367550,0.03024106,0.00238010,0.02804361,0.00156826,0.00797711
3.78489245,0.09534266,0.01008091,0.06891147,0.03160716,0.00281727,0.02968594,0.00179917,0.00837748
3.79089545,0.10477703,0.01126832,0.07655292,0.03413057,0.00334478,0.03237262,0.00209243,0.00911607
3.79689845,0.11768396,0.01283965,0.08666361,0.03782057,0.00396855,0.03613088,0.00244993,0.01018787
3.80290145,0.13412826,0.01479215,0.09931477,0.04269304,0.00469441,0.04099114,0.00287381,0.01159179
3.80890445,0.15418139,0.01712547,0.11457809,0.04876741,0.00552768,0.04698455,0.00336619,0.01332935
3.81490745,0.17790997,0.01983974,0.13251767,0.05606312,0.00647277,0.05414008,0.00392888,0.01540330
3.82091046,0.20536320,0.02293382,0.15318115,0.06459569,0.00753276,0.06248111,0.00456304,0.01781625
3.82691346,0.23655969,0.02640347,0.17659034,0.07437246,0.00870895,0.07202172,0.00526895,0.02056920
3.83291646,0.27147415,0.03023966,0.20273182,0.08538829,0.01000048,0.08276277,0.00604567,0.02366010
3.83891946,0.31002451,0.03442714,0.23154766,0.09762121,0.01140389,0.09468794,0.00689082,0.02708258
3.84492246,0.35206005,0.03894304,0.26292700,0.11102846,0.01291285,0.10776006,0.00780034,0.03082460
3.85092546,0.39735120,0.04375594,0.29669880,0.12554286,0.01451786,0.12191768,0.00876831,0.03486747
3.85692846,0.44558154,0.04882515,0.33262621,0.14106989,0.01620611,0.13707238,0.00978687,0.03918492
3.86293147,0.49634273,0.05410040,0.37040311,0.15748567,0.01796142,0.15310671,0.01084617,0.04374257
3.86893447,0.54913277,0.05952194,0.40965315,0.17463590,0.01976435,0.16987330,0.01193438,0.04849758
3.87493747,0.60335805,0.06502114,0.44993153,0.19233609,0.02159238,0.18719491,0.01303787,0.05339876
3.88094047,0.65833946,0.07052145,0.49072986,0.21037302,0.02342029,0.20486584,0.01414137,0.05838700
3.88694347,0.71332266,0.07593984,0.53148402,0.22850756,0.02522065,0.22265460,0.01522830,0.06339608
3.89294647,0.76749231,0.08118869,0.57158500,0.24647887,0.02696446,0.24030786,0.01628112,0.06835388
3.89894947,0.81999010,0.08617789,0.61039253,0.26400983,0.02862187,0.25755568,0.01728180,0.07318393
3.90495248,0.86993600,0.09081738,0.64725097,0.28081362,0.03016302,0.27411775,0.01821230,0.07780729
3.91095548,0.91645187,0.09501974,0.68150701,0.29660118,0.03155891,0.28971066,0.01905511,0.08214467
3.91695848,0.95868682,0.09870286,0.71252851,0.31108933,0.03278229,0.30405566,0.01979376,0.08611872
3.92296148,0.99584302,0.10179261,0.73972368,0.32400922,0.03380856,0.31688690,0.02041341,0.08965643
3.92896448,1.02720110,0.10422530,0.76255980,0.33511478,0.03461658,0.32795955,0.02090128,0.09269151
3.93496748,1.05214384,0.10594983,0.78058059,0.34419069,0.03518938,0.33705769,0.02124713,0.09516665
3.94097049,1.07017719,0.10692949,0.79342159,0.35105973,0.03551477,0.34400138,0.02144360,0.09703556
3.94697349,1.08094763,0.10714325,0.80082263,0.35558897,0.03558578,0.34865284,0.02148647,0.09826479
3.95297649,1.08425497,0.10658649,0.80263690,0.35769460,0.03540086,0.35092116,0.02137483,0.09883504
3.95897949,1.08006013,0.10527119,0.79883626,0.35734522,0.03496400,0.35076565,0.02111107,0.09874212
3.96498249,1.06848742,0.10322550,0.78951236,0.35456331,0.03428455,0.34819737,0.02070084,0.09799742
3.97098549,1.04982123,0.10049269,0.77487366,0.34942498,0.03337688,0.34327900,0.02015282,0.09662780
3.97698849,1.02449736,0.09712971,0.75523850,0.34205778,0.03225991,0.33612283,0.01947844,0.09467505
3.98299150,0.99308933,0.09320516,0.73102442,0.33263697,0.03095640,0.32688729,0.01869146,0.09219486
3.98899450,0.95629044,0.08879698,0.70273446,0.32138016,0.02949225,0.31577181,0.01780751,0.08925531
3.99499750,0.91489219,0.08398989,0.67094091,0.30854071,0.02789558,0.30301055,0.01684359,0.08593503
4.00100050,0.86976024,0.07887272,0.63626733,0.29440012,0.02619590,0.28886512,0.01581753,0.08232106
4.00700350,0.82180889,0.07353570,0.59936963,0.27925977,0.02442315,0.27361671,0.01474745,0.07850649
4.01300650,0.77197499,0.06806788,0.56091701,0.26343234,0.02260688,0.25755785,0.01365122,0.07458794
4.01900950,0.72119245,0.06255474,0.52157357,0.24723322,0.02077548,0.24098424,0.01254603,0.07066308
4.02501251,0.67036825,0.05707614,0.48198112,0.23097220,0.01895542,0.22418694,0.01144794,0.06682809
4.03101551,0.62036062,0.05170459,0.44274403,0.21494580,0.01717075,0.20744508,0.01037156,0.06317535
4.03701851,0.57196004,0.04650392,0.40441631,0.19943034,0.01544259,0.19101945,0.00932977,0.05979115
4.04302151,0.52587364,0.04152841,0.36749139,0.18467603,0.01378891,0.17514711,0.00833357,0.05675376
4.04902451,0.48271305,0.03682230,0.33239466,0.17090208,0.01222428,0.16003703,0.00739201,0.05413167
4.05502751,0.44298590,0.03241974,0.29947894,0.15829305,0.01075992,0.14586694,0.00651211,0.05198216
4.06103052,0.40709088,0.02834507,0.26902247,0.14699629,0.00940373,0.13278127,0.00569903,0.05035013
4.06703352,0.37531617,0.02461343,0.24122963,0.13712044,0.00816054,0.12089023,0.00495615,0.04926725
4.07303652,0.34784090,0.02123165,0.21623365,0.12873514,0.00703234,0.11026985,0.00428524,0.04875148
4.07903952,0.32473936,0.01819928,0.19410136,0.12187154,0.00601865,0.10096294,0.00368677,0.04880678
4.08504252,0.30598748,0.01550978,0.17483928,0.11652374,0.00511690,0.09298078,0.00316008,0.04942330
4.09104552,0.29147129,0.01315178,0.15840091,0.11265101,0.00432284,0.08630539,0.00270371,0.05057770
4.09704852,0.28099681,0.01111034,0.14469472,0.11018058,0.00363092,0.08089236,0.00231568,0.05223397
4.10305153,0.27430128,0.00936817,0.13359258,0.10901099,0.00303475,0.07667395,0.00199372,0.05434440
4.10905453,0.27106505,0.00790675,0.12493832,0.10901592,0.00252740,0.07356241,0.00173558,0.05685098
4.11505753,0.27092422,0.00670744,0.11855609,0.11004829,0.00210182,0.07145354,0.00153922,0.05968700
4.12106053,0.27348354,0.00575227,0.11425855,0.11194473,0.00175107,0.07023014,0.00140304,0.06277900
4.12706353,0.27832937,0.00502481,0.11185447,0.11453015,0.00146864,0.06976561,0.00132604,0.06604892
4.13306653,0.28504261,0.00451069,0.11115578,0.11762247,0.00124863,0.06992737,0.00130797,0.06941653
4.13906953,0.29321124,0.00419809,0.11198399,0.12103738,0.00108595,0.07058022,0.00134942,0.07280191
4.14507254,0.30244231,0.00407800,0.11417581,0.12459307,0.00097641,0.07158950,0.00145185,0.07612817
4.15107554,0.31237319,0.00414444,0.11758798,0.12811471,0.00091689,0.07282419,0.00161763,0.07932409
4.15707854,0.32268178,0.00439441,0.12210128,0.13143884,0.00090532,0.07415960,0.00185001,0.08232671
4.16308154,0.33309540,0.00482785,0.12762363,0.13441724,0.00094078,0.07548003,0.00215303,0.08508382
4.16908454,0.34339822,0.00544740,0.13409229,0.13692051,0.00102349,0.07668096,0.00253140,0.08755611
4.17508754,0.35343679,0.00625814,0.14147499,0.13884093,0.00115475,0.07767102,0.00299037,0.08971903
4.18109055,0.36312370,0.00726724,0.14977026,0.14009479,0.00133700,0.07837355,0.00353555,0.09156415
4.18709355,0.37243900,0.00848349,0.15900655,0.14062395,0.00157367,0.07872784,0.00417264,0.09310001
4.19309655,0.38142928,0.00991691,0.16924054,0.14039659,0.00186915,0.07868985,0.00490725,0.09435236
4.19909955,0.39020453,0.01157826,0.18055441,0.13940721,0.00222871,0.07823260,0.00574461,0.09536378
4.20510255,0.39893265,0.01347861,0.19305229,0.13767580,0.00265839,0.07734608,0.00668934,0.09619260
4.21110555,0.40783189,0.01562885,0.20685591,0.13524620,0.00316486,0.07603672,0.00774515,0.09691121
4.21710855,0.41716134,0.01803937,0.22209970,0.13218380,0.00375527,0.07432650,0.00891466,0.09760368
4.22311156,0.42720994,0.02071973,0.23892539,0.12857261,0.00443716,0.07225173,0.01019916,0.09836292
4.22911456,0.43828435,0.02367842,0.25747644,0.12451186,0.00521822,0.06986140,0.01159848,0.09928727
4.23511756,0.45069608,0.02692269,0.27789242,0.12011220,0.00610611,0.06721546,0.01311091,0.10047684
4.24112056,0.46474859,0.03045860,0.30030357,0.11549171,0.00710833,0.06438277,0.01473314,0.10202961
4.24712356,0.48072471,0.03429098,0.32482584,0.11077193,0.00823195,0.06143907,0.01646035,0.10403742
4.25312656,0.49887496,0.03842366,0.35155644,0.10607391,0.00948340,0.05846484,0.01828633,0.10658214
4.25912956,0.51940722,0.04285965,0.38057020,0.10151455,0.01086829,0.05554322,0.02020370,0.10973204
4.26513257,0.54247824,0.04760147,0.41191666,0.09720328,0.01239120,0.05275805,0.02220421,0.11353863
4.27113557,0.56818711,0.05265137,0.44561810,0.09323927,0.01405542,0.05019201,0.02427908,0.11803401
4.27713857,0.59657112,0.05801166,0.48166833,0.08970910,0.01586280,0.04792495,0.02641943,0.12322888
4.28314157,0.62760392,0.06368492,0.52003220,0.08668502,0.01781355,0.04603239,0.02861669,0.12911144
4.28914457,0.66119603,0.06967405,0.56064577,0.08422389,0.01990610,0.04458426,0.03086299,0.13564696
4.29514757,0.69719755,0.07598229,0.60341674,0.08236657,0.02213691,0.04364371,0.03315164,0.14277834
4.30115058,0.73540276,0.08261296,0.64822517,0.08113791,0.02450040,0.04326623,0.03547736,0.15042743
4.30715358,0.77555633,0.08956906,0.69492416,0.08054723,0.02698882,0.04349875,0.03783662,0.15849724
4.31315658,0.81736071,0.09685266,0.74334031,0.08058918,0.02959224,0.04437901,0.04022770,0.16687478
4.31915958,0.86048423,0.10446407,0.79327377,0.08124490,0.03229854,0.04593485,0.04265070,0.17543456
4.32516258,0.90456953,0.11240084,0.84449799,0.08248346,0.03509339,0.04818370,0.04510742,0.18404243
4.33116558,0.94924185,0.12065666,0.89675890,0.08426339,0.03796038,0.05113206,0.04760097,0.19255985
4.33716858,0.99411680,0.12922016,0.94977381,0.08653437,0.04088110,0.05477500,0.05013540,0.20084810
4.34317159,1.03880734,0.13807373,1.00323014,0.08923879,0.04383536,0.05909579,0.05271502,0.20877248
4.34917459,1.08292978,0.14719242,1.05678418,0.09231338,0.04680141,0.06406557,0.05534373,0.21620622
4.35517759,1.12610860,0.15654299,1.11006030,0.09569074,0.04975620,0.06964311,0.05802425,0.22303391
4.36118059,1.16798016,0.16608327,1.16265084,0.09930067,0.05267579,0.07577480,0.06075722,0.22915443
4.36718359,1.20819534,0.17576183,1.21411723,0.10307145,0.05553572,0.08239475,0.06354048,0.23448317
4.37318659,1.24642138,0.18551799,1.26399246,0.10693100,0.05831148,0.08942517,0.06636823,0.23895351
4.37918959,1.28234292,0.19528235,1.31178541,0.11080792,0.06097900,0.09677709,0.06923044,0.24251752
4.38519260,1.31566277,0.20497771,1.35698706,0.11463239,0.06351523,0.10435127,0.07211237,0.24514599
4.39119560,1.34610259,0.21452052,1.39907881,0.11833706,0.06589866,0.11203962,0.07499426,0.24682772
4.39719860,1.37340366,0.22382263,1.43754269,0.12185786,0.06810990,0.11972678,0.07785128,0.24756825
4.40320160,1.39732811,0.23279354,1.47187347,0.12513480,0.07013224,0.12729223,0.08065375,0.24738814
4.40920460,1.41766074,0.24134277,1.50159209,0.12811270,0.07195213,0.13461258,0.08336762,0.24632089
4.41520760,1.43421149,0.24938257,1.52626008,0.13074193,0.07355964,0.14156411,0.08595515,0.24441074
4.42121061,1.44681860,0.25683057,1.54549437,0.13297915,0.07494885,0.14802559,0.08837591,0.24171036
4.42721361,1.45535238,0.26361243,1.55898170,0.13478799,0.07611806,0.15388115,0.09058797,0.23827877
4.43321661,1.45971941,0.26966434,1.56649203,0.13613966,0.07706999,0.15902308,0.09254917,0.23417932
4.43921961,1.45986698,0.27493522,1.56789029,0.13701356,0.07781173,0.16335469,0.09421864,0.22947812
4.44522261,1.45578747,0.27938858,1.56314562,0.13739769,0.07835467,0.16679282,0.09555825,0.22424267
4.45122561,1.44752226,0.28300387,1.55233784,0.13728901,0.07871420,0.16927009,0.09653409,0.21854105
4.45722861,1.43516509,0.28577743,1.53566038,0.13669360,0.07890930,0.17073678,0.09711784,0.21244128
4.46323162,1.41886420,0.28772284,1.51341978,0.13562663,0.07896206,0.17116217,0.09728808,0.20601111
4.46923462,1.39882339,0.28887072,1.48603128,0.13411217,0.07889704,0.17053539,0.09703121,0.19931806
4.47523762,1.37530142,0.28926805,1.45401093,0.13218270,0.07874057,0.16886564,0.09634234,0.19242959
4.48124062,1.34860988,0.28897693,1.41796416,0.12987855,0.07852001,0.16618184,0.09522568,0.18541332
4.48724362,1.31910934,0.28807291,1.37857148,0.12724694,0.07826303,0.16253173,0.09369473,0.17833731
4.49324662,1.28720384,0.28664294,1.33657166,0.12434101,0.07799678,0.15798039,0.09177211,0.17127013
4.49924962,1.25333390,0.28478293,1.29274309,0.12121855,0.07774721,0.15260829,0.08948905,0.16428084
4.50525263,1.21796816,0.28259508,1.24788401,0.11794069,0.07753842,0.14650892,0.08688457,0.15743863
4.51125563,1.18159399,0.28018504,1.20279235,0.11457048,0.07739201,0.13978617,0.08400440,0.15081225
4.51725863,1.14470742,0.27765892,1.15824584,0.11117136,0.07732664,0.13255146,0.08089967,0.14446915
4.52326163,1.10780264,0.27512032,1.11498315,0.10780574,0.07735757,0.12492080,0.07762543,0.13847434
4.52926463,1.07136170,0.27266738,1.07368665,0.10453361,0.07749636,0.11701187,0.07423903,0.13288908
4.53526763,1.03584448,0.27038999,1.03496731,0.10141120,0.07775069,0.10894126,0.07079848,0.12776934
4.54127064,1.00167973,0.26836718,0.99935220,0.09848989,0.07812422,0.10082186,0.06736085,0.12316433
4.54727364,0.96925717,0.26666486,0.96727506,0.09581528,0.07861661,0.09276066,0.06398073,0.11911496
4.55327664,0.93892125,0.26533391,0.93906998,0.09342648,0.07922356,0.08485686,0.06070886,0.11565251
4.55927964,0.91096663,0.26440874,0.91496856,0.09135574,0.07993701,0.07720038,0.05759094,0.11279753
4.56528264,0.88563578,0.26390633,0.89510033,0.08962828,0.08074540,0.06987085,0.05466674,0.11055904
4.57128564,0.86311858,0.26382597,0.87949663,0.08826250,0.08163400,0.06293701,0.05196941,0.10893422
4.57728864,0.84355412,0.26414946,0.86809750,0.08727045,0.08258534,0.05645656,0.04952512,0.10790849
4.58329165,0.82703450,0.26484213,0.86076152,0.08665853,0.08357974,0.05047635,0.04735301,0.10745616
4.58929465,0.81361041,0.26585440,0.85727793,0.08642852,0.08459587,0.04503295,0.04546536,0.10754151
4.59529765,0.80329831,0.26712398,0.85738086,0.08657872,0.08561146,0.04015347,0.04386805,0.10812036
4.60130065,0.79608860,0.26857860,0.86076474,0.08710524,0.08660398,0.03585655,0.04256122,0.10914210
4.60730365,0.79195442,0.27013925,0.86710044,0.08800338,0.08755142,0.03215353,0.04154011,0.11055191
4.61330665,0.79086051,0.27172365,0.87605134,0.08926892,0.08843306,0.02904962,0.04079591,0.11229332
4.61930965,0.79277136,0.27324992,0.88728853,0.09089934,0.08923027,0.02654505,0.04031682,0.11431073
4.62531266,0.79765820,0.27464022,0.90050444,0.09289478,0.08992718,0.02463609,0.04008893,0.11655186
4.63131566,0.80550416,0.27582418,0.91542407,0.09525875,0.09051128,0.02331600,0.04009714,0.11897007
4.63731866,0.81630698,0.27674188,0.93181334,0.09799842,0.09097399,0.02257565,0.04032589,0.12152613
4.64332166,0.83007900,0.27734634,0.94948385,0.10112448,0.09131086,0.02240400,0.04075976,0.12418972
4.64932466,0.84684413,0.27760517,0.96829391,0.10465054,0.09152178,0.02278829,0.04138384,0.12694010
4.65532766,0.86663164,0.27750149,0.98814551,0.10859203,0.09161081,0.02371397,0.04218395,0.12976631
4.66133067,0.88946699,0.27703385,1.00897753,0.11296461,0.09158587,0.02516440,0.04314656,0.13266658
4.66733367,0.91536017,0.27621532,1.03075532,0.11778224,0.09145812,0.02712033,0.04425859,0.13564707
4.67333667,0.94429187,0.27507168,1.05345749,0.12305480,0.09124122,0.02955929,0.04550698,0.13872000
4.67933967,0.97619869,0.27363894,1.07706056,0.12878562,0.09095035,0.03245480,0.04687819,0.14190131
4.68534267,1.01095802,0.27196022,1.10152252,0.13496894,0.09060114,0.03577559,0.04835759,0.14520788
4.69134567,1.04837389,0.27008230,1.12676651,0.14158741,0.09020856,0.03948489,0.04992881,0.14865458
4.69734867,1.08816493,0.26805212,1.15266582,0.14860994,0.08978582,0.04353981,0.05157323,0.15225134
4.70335168,1.12995556,0.26591334,1.17903133,0.15599006,0.08934336,0.04789094,0.05326944,0.15600036
4.70935468,1.17327141,0.26370337,1.20560261,0.16366482,0.08888798,0.05248222,0.05499301,0.15989380
4.71535768,1.21753988,0.26145098,1.23204355,0.17155459,0.08842229,0.05725114,0.05671636,0.16391195
4.72136068,1.26209640,0.25917476,1.25794316,0.17956361,0.08794438,0.06212925,0.05840891,0.16802228
4.72736368,1.30619668,0.25688254,1.28282195,0.18758166,0.08744783,0.06704312,0.06003753,0.17217918
4.73336668,1.34903477,0.25457184,1.30614390,0.19548649,0.08692205,0.07191562,0.06156715,0.17632473
4.73936968,1.38976661,0.25223125,1.32733360,0.20314731,0.08635298,0.07666758,0.06296169,0.18039037
4.74537269,1.42753806,0.24984290,1.34579787,0.21042898,0.08572405,0.08121975,0.06418519,0.18429934
4.75137569,1.46151627,0.24738559,1.36095083,0.21719684,0.08501739,0.08549494,0.06520300,0.18797001
4.75737869,1.49092295,0.24483858,1.37224100,0.22332189,0.08421524,0.08942037,0.06598321,0.19131965
4.76338169,1.51506779,0.24218560,1.37917906,0.22868619,0.08330140,0.09292998,0.06649794,0.19426865
4.76938469,1.53338029,0.23941903,1.38136460,0.23318807,0.08226267,0.09596670,0.06672468,0.19674486
4.77538769,1.54543816,0.23654370,1.37851017,0.23674687,0.08109023,0.09848448,0.06664742,0.19868776
4.78139070,1.55099066,0.23358013,1.37046130,0.23930709,0.07978075,0.10045007,0.06625767,0.20005225
4.78739370,1.54997538,0.23056704,1.35721117,0.24084143,0.07833728,0.10184432,0.06555513,0.20081182
4.79339670,1.54252740,0.22756273,1.33890881,0.24135280,0.07676975,0.10266300,0.06454814,0.20096084
