energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Na_s_up,Na_s_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
3.40070035,0.46149060,-0.46148892,0.00075064,-0.00075064,0.14654440,-0.14654340,0.17823429,-0.17823300,0.11144906,-0.11144864,0.00270367,-0.00270365,0.15597035,-0.15596969,0.00000000,-0.00000000
3.40670335,0.51991106,-0.51990920,0.00094434,-0.00094434,0.16543218,-0.16543108,0.20154214,-0.20154075,0.12559272,-0.12559225,0.00307718,-0.00307715,0.17558371,-0.17558298,0.00000000,-0.00000000
3.41270635,0.58183930,-0.58183725,0.00117961,-0.00117961,0.18549579,-0.18549460,0.22638497,-0.22638348,0.14058612,-0.14058561,0.00348606,-0.00348603,0.19633144,-0.19633064,0.00000000,-0.00000000
3.41870935,0.64683846,-0.64683623,0.00146299,-0.00146299,0.20659273,-0.20659146,0.25260611,-0.25260453,0.15632143,-0.15632088,0.00393151,-0.00393148,0.21805422,-0.21805334,0.00000000,-0.00000000
3.42471236,0.71436446,-0.71436205,0.00180152,-0.00180152,0.22854261,-0.22854128,0.28000331,-0.28000164,0.17266416,-0.17266357,0.00441462,-0.00441458,0.24055514,-0.24055419,0.00000000,-0.00000000
3.43071536,0.78377014,-0.78376757,0.00220255,-0.00220255,0.25112804,-0.25112664,0.30832938,-0.30832764,0.18945402,-0.18945340,0.00493634,-0.00493630,0.26360134,-0.26360032,0.00000000,-0.00000000
3.43671836,0.85431335,-0.85431063,0.00267365,-0.00267365,0.27409679,-0.27409534,0.33729441,-0.33729262,0.20650690,-0.20650625,0.00549748,-0.00549744,0.28692683,-0.28692574,0.00000000,-0.00000000
3.44272136,0.92516889,-0.92516606,0.00322238,-0.00322238,0.29716548,-0.29716400,0.36656970,-0.36656788,0.22361776,-0.22361709,0.00609866,-0.00609861,0.31023694,-0.31023580,0.00000000,-0.00000000
3.44872436,0.99544430,-0.99544138,0.00385607,-0.00385607,0.32002465,-0.32002314,0.39579330,-0.39579148,0.24056447,-0.24056379,0.00674026,-0.00674020,0.33321399,-0.33321281,0.00000000,-0.00000000
3.45472736,1.06419890,-1.06419592,0.00458155,-0.00458155,0.34234505,-0.34234355,0.42457717,-0.42457536,0.25711256,-0.25711187,0.00742236,-0.00742230,0.35552423,-0.35552301,0.00000000,-0.00000000
3.46073037,1.13046562,-1.13046263,0.00540486,-0.00540486,0.36378527,-0.36378379,0.45251568,-0.45251393,0.27302063,-0.27301995,0.00814468,-0.00814461,0.37682577,-0.37682454,0.00000000,-0.00000000
3.46673337,1.19327494,-1.19327197,0.00633091,-0.00633091,0.38400007,-0.38399864,0.47919537,-0.47919369,0.28804634,-0.28804569,0.00890645,-0.00890638,0.39677733,-0.39677610,0.00000000,-0.00000000
3.47273637,1.25167994,-1.25167705,0.00736315,-0.00736316,0.40264958,-0.40264821,0.50420538,-0.50420381,0.30195278,-0.30195216,0.00970633,-0.00970625,0.41504741,-0.41504619,0.00000000,-0.00000000
3.47873937,1.30478165,-1.30477888,0.00850324,-0.00850325,0.41940863,-0.41940735,0.52714852,-0.52714708,0.31451483,-0.31451425,0.01054224,-0.01054216,0.43132354,-0.43132235,0.00000000,-0.00000000
3.48474237,1.35175357,-1.35175098,0.00975072,-0.00975073,0.43397618,-0.43397502,0.54765224,-0.54765096,0.32552545,-0.32552492,0.01141130,-0.01141121,0.44532133,-0.44532019,0.00000000,-0.00000000
3.49074537,1.39186454,-1.39186216,0.01110273,-0.01110274,0.44608426,-0.44608323,0.56537935,-0.56537826,0.33480154,-0.33480108,0.01230963,-0.01230954,0.45679281,-0.45679173,0.00000000,-0.00000000
3.49674837,1.42449881,-1.42449670,0.01255381,-0.01255382,0.45550611,-0.45550523,0.58003784,-0.58003696,0.34218919,-0.34218880,0.01323227,-0.01323217,0.46553388,-0.46553289,0.00000000,-0.00000000
3.50275138,1.44917278,-1.44917098,0.01409569,-0.01409570,0.46206322,-0.46206251,0.59138955,-0.59138891,0.34756795,-0.34756765,0.01417307,-0.01417297,0.47139040,-0.47138952,0.00000000,-0.00000000
3.50875438,1.46554752,-1.46554606,0.01571728,-0.01571729,0.46563092,-0.46563039,0.59925729,-0.59925689,0.35085421,-0.35085401,0.01512463,-0.01512453,0.47426276,-0.47426198,0.00000000,-0.00000000
3.51475738,1.47343674,-1.47343565,0.01740467,-0.01740468,0.46614230,-0.46614197,0.60353004,-0.60352990,0.35200334,-0.35200324,0.01607827,-0.01607816,0.47410866,-0.47410801,0.00000000,-0.00000000
3.52076038,1.47280993,-1.47280924,0.01914127,-0.01914128,0.46359024,-0.46359011,0.60416619,-0.60416631,0.35101056,-0.35101057,0.01702404,-0.01702393,0.47094413,-0.47094363,0.00000000,-0.00000000
3.52676338,1.46379066,-1.46379038,0.02090815,-0.02090816,0.45802755,-0.45802762,0.60119449,-0.60119488,0.34791060,-0.34791072,0.01795084,-0.01795074,0.46484260,-0.46484224,0.00000000,-0.00000000
3.53276638,1.44665016,-1.44665029,0.02268432,-0.02268433,0.44956516,-0.44956543,0.59471290,-0.59471355,0.34277611,-0.34277633,0.01884656,-0.01884645,0.45593216,-0.45593195,0.00000000,-0.00000000
3.53876938,1.42179670,-1.42179726,0.02444732,-0.02444733,0.43836843,-0.43836889,0.58488521,-0.58488611,0.33571493,-0.33571526,0.01969827,-0.01969816,0.44439116,-0.44439111,0.00000000,-0.00000000
3.54477239,1.38976123,-1.38976219,0.02617376,-0.02617377,0.42465181,-0.42465246,0.57193574,-0.57193687,0.32686638,-0.32686682,0.02049254,-0.02049244,0.43044234,-0.43044243,0.00000000,-0.00000000
3.55077539,1.35117993,-1.35118128,0.02783998,-0.02784000,0.40867208,-0.40867291,0.55614222,-0.55614357,0.31639672,-0.31639725,0.02121577,-0.02121567,0.41434570,-0.41434594,0.00000000,-0.00000000
3.55677839,1.30677464,-1.30677635,0.02942280,-0.02942282,0.39072040,-0.39072139,0.53782733,-0.53782888,0.30449397,-0.30449459,0.02185456,-0.02185446,0.39639060,-0.39639097,0.00000000,-0.00000000
3.56278139,1.25733181,-1.25733384,0.03090020,-0.03090022,0.37111356,-0.37111468,0.51734909,-0.51735081,0.29136240,-0.29136310,0.02239612,-0.02239602,0.37688718,-0.37688768,0.00000000,-0.00000000
3.56878439,1.20368083,-1.20368316,0.03225204,-0.03225206,0.35018483,-0.35018608,0.49509048,-0.49509235,0.27721679,-0.27721755,0.02282874,-0.02282864,0.35615765,-0.35615826,0.00000000,-0.00000000
3.57478739,1.14667270,-1.14667527,0.03346073,-0.03346074,0.32827471,-0.32827605,0.47144890,-0.47145088,0.26227678,-0.26227760,0.02314217,-0.02314208,0.33452769,-0.33452840,0.00000000,-0.00000000
3.58079040,1.08715946,-1.08716222,0.03451175,-0.03451177,0.30572192,-0.30572333,0.44682550,-0.44682756,0.24676146,-0.24676232,0.02332805,-0.02332796,0.31231829,-0.31231908,0.00000000,-0.00000000
3.58679340,1.02597522,-1.02597813,0.03539414,-0.03539415,0.28285505,-0.28285651,0.42161506,-0.42161718,0.23088436,-0.23088525,0.02338023,-0.02338014,0.28983826,-0.28983911,0.00000000,-0.00000000
3.59279640,0.96391925,-0.96392227,0.03610075,-0.03610076,0.25998504,-0.25998652,0.39619660,-0.39619874,0.21484905,-0.21484995,0.02329505,-0.02329497,0.26737775,-0.26737866,0.00000000,-0.00000000
3.59879940,0.90174136,-0.90174442,0.03662841,-0.03662842,0.23739875,-0.23740024,0.37092490,-0.37092704,0.19884537,-0.19884628,0.02307159,-0.02307151,0.24520278,-0.24520371,0.00000000,-0.00000000
3.60480240,0.84012990,-0.84013298,0.03697788,-0.03697789,0.21535378,-0.21535526,0.34612337,-0.34612548,0.18304642,-0.18304732,0.02271172,-0.02271164,0.22355098,-0.22355193,0.00000000,-0.00000000
3.61080540,0.77970255,-0.77970560,0.03715365,-0.03715366,0.19407467,-0.19407611,0.32207819,-0.32208025,0.16760634,-0.16760722,0.02222012,-0.02222005,0.20262859,-0.20262954,0.00000000,-0.00000000
3.61680840,0.72099972,-0.72100270,0.03716359,-0.03716360,0.17375034,-0.17375174,0.29903401,-0.29903600,0.15265876,-0.15265962,0.02160420,-0.02160413,0.18260870,-0.18260964,0.00000000,-0.00000000
3.62281141,0.66448062,-0.66448349,0.03701845,-0.03701847,0.15453304,-0.15453438,0.27719111,-0.27719301,0.13831614,-0.13831696,0.02087390,-0.02087384,0.16363057,-0.16363148,0.00000000,-0.00000000
3.62881441,0.61052177,-0.61052451,0.03673127,-0.03673129,0.13653840,-0.13653967,0.25670404,-0.25670584,0.12466961,-0.12467038,0.02004142,-0.02004136,0.14580011,-0.14580098,0.00000000,-0.00000000
3.63481741,0.55941777,-0.55942036,0.03631668,-0.03631670,0.11984666,-0.11984785,0.23768173,-0.23768341,0.11178949,-0.11179021,0.01912086,-0.01912080,0.12919120,-0.12919203,0.00000000,-0.00000000
3.64082041,0.51138396,-0.51138638,0.03579023,-0.03579025,0.10450483,-0.10450593,0.22018885,-0.22019042,0.09972634,-0.09972701,0.01812785,-0.01812780,0.11384788,-0.11384866,0.00000000,-0.00000000
3.64682341,0.46656087,-0.46656311,0.03516766,-0.03516767,0.09052962,-0.09053064,0.20424846,-0.20424990,0.08851234,-0.08851296,0.01707912,-0.01707907,0.09978701,-0.09978773,0.00000000,-0.00000000
3.65282641,0.42501995,-0.42502201,0.03446425,-0.03446426,0.07791099,-0.07791191,0.18984554,-0.18984686,0.07816304,-0.07816360,0.01599208,-0.01599204,0.08700149,-0.08700216,0.00000000,-0.00000000
3.65882941,0.38677059,-0.38677245,0.03369425,-0.03369426,0.06661597,-0.06661680,0.17693148,-0.17693267,0.06867926,-0.06867976,0.01488444,-0.01488439,0.07546368,-0.07546429,0.00000000,-0.00000000
3.66483242,0.35176778,-0.35176945,0.03287042,-0.03287043,0.05659277,-0.05659351,0.16542913,-0.16543020,0.06004918,-0.06004963,0.01377383,-0.01377379,0.06512892,-0.06512947,0.00000000,-0.00000000
3.67083542,0.31992052,-0.31992201,0.03200367,-0.03200368,0.04777488,-0.04777554,0.15523833,-0.15523928,0.05225045,-0.05225085,0.01267760,-0.01267756,0.05593911,-0.05593959,0.00000000,-0.00000000
3.67683842,0.29110052,-0.29110183,0.03110287,-0.03110288,0.04008506,-0.04008563,0.14624171,-0.14624254,0.04525229,-0.04525264,0.01161259,-0.01161256,0.04782606,-0.04782649,0.00000000,-0.00000000
3.68284142,0.26515096,-0.26515210,0.03017482,-0.03017483,0.03343905,-0.03343955,0.13831053,-0.13831125,0.03901746,-0.03901777,0.01059513,-0.01059511,0.04071471,-0.04071509,0.00000000,-0.00000000
3.68884442,0.24189525,-0.24189623,0.02922429,-0.02922429,0.02774903,-0.02774946,0.13131042,-0.13131103,0.03350425,-0.03350451,0.00964110,-0.00964108,0.03452603,-0.03452636,0.00000000,-0.00000000
3.69484742,0.22114544,-0.22114627,0.02825426,-0.02825426,0.02292662,-0.02292699,0.12510683,-0.12510735,0.02866815,-0.02866837,0.00876616,-0.00876614,0.02917955,-0.02917983,0.00000000,-0.00000000
3.70085043,0.20271020,-0.20271089,0.02726621,-0.02726621,0.01888546,-0.01888577,0.11957011,-0.11957054,0.02446348,-0.02446367,0.00798615,-0.00798613,0.02459560,-0.02459584,0.00000000,-0.00000000
3.70685343,0.18640220,-0.18640276,0.02626050,-0.02626050,0.01554339,-0.01554365,0.11457997,-0.11458032,0.02084481,-0.02084497,0.00731762,-0.00731762,0.02069714,-0.02069734,0.00000000,-0.00000000
3.71285643,0.17204472,-0.17204516,0.02523677,-0.02523677,0.01282415,-0.01282436,0.11002935,-0.11002963,0.01776815,-0.01776828,0.00677858,-0.00677858,0.01741126,-0.01741143,0.00000000,-0.00000000
3.71885943,0.15947741,-0.15947775,0.02419440,-0.02419439,0.01065868,-0.01065885,0.10582760,-0.10582781,0.01519199,-0.01519209,0.00638932,-0.00638933,0.01467035,-0.01467049,0.00000000,-0.00000000
3.72486243,0.14856115,-0.14856139,0.02313286,-0.02313285,0.00898604,-0.00898618,0.10190278,-0.10190293,0.01307813,-0.01307821,0.00617347,-0.00617348,0.01241294,-0.01241305,0.00000000,-0.00000000
3.73086543,0.13918178,-0.13918193,0.02205214,-0.02205213,0.00775402,-0.00775412,0.09820331,-0.09820341,0.01139237,-0.01139243,0.00615913,-0.00615915,0.01058426,-0.01058434,0.00000000,-0.00000000
3.73686843,0.13125288,-0.13125295,0.02095300,-0.02095299,0.00691934,-0.00691941,0.09469876,-0.09469880,0.01010496,-0.01010499,0.00638021,-0.00638025,0.00913661,-0.00913667,0.00000000,-0.00000000
3.74287144,0.12471742,-0.12471742,0.01983717,-0.01983716,0.00644776,-0.00644780,0.09137985,-0.09137985,0.00919093,-0.00919095,0.00687779,-0.00687784,0.00802947,-0.00802952,0.00000000,-0.00000000
3.74887444,0.11954828,-0.11954821,0.01870753,-0.01870751,0.00631381,-0.00631382,0.08825785,-0.08825781,0.00863027,-0.00863027,0.00770158,-0.00770165,0.00722946,-0.00722949,0.00000000,-0.00000000
3.75487744,0.11574784,-0.11574771,0.01756805,-0.01756803,0.00650042,-0.00650040,0.08536322,-0.08536314,0.00840789,-0.00840788,0.00891142,-0.00891152,0.00671013,-0.00671014,0.00000000,-0.00000000
3.76088044,0.11334642,-0.11334623,0.01642383,-0.01642381,0.00699840,-0.00699837,0.08274377,-0.08274366,0.00851350,-0.00851347,0.01057872,-0.01057885,0.00645170,-0.00645169,0.00000000,-0.00000000
3.76688344,0.11239989,-0.11239964,0.01528089,-0.01528087,0.00780577,-0.00780571,0.08046230,-0.08046216,0.00894132,-0.00894127,0.01278782,-0.01278798,0.00644059,-0.00644057,0.00000000,-0.00000000
3.77288644,0.11298638,-0.11298607,0.01414599,-0.01414597,0.00892694,-0.00892685,0.07859389,-0.07859372,0.00968964,-0.00968958,0.01563712,-0.01563733,0.00666897,-0.00666894,0.00000000,-0.00000000
3.77888944,0.11520217,-0.11520181,0.01302641,-0.01302638,0.01037184,-0.01037172,0.07722291,-0.07722272,0.01076031,-0.01076023,0.01924003,-0.01924029,0.00713421,-0.00713417,0.00000000,-0.00000000
3.78489245,0.11915703,-0.11915661,0.01192962,-0.01192960,0.01215491,-0.01215477,0.07643982,-0.07643960,0.01215801,-0.01215791,0.02372539,-0.02372571,0.00783820,-0.00783814,0.00000000,-0.00000000
3.79089545,0.12496886,-0.12496839,0.01086307,-0.01086305,0.01429409,-0.01429391,0.07633786,-0.07633763,0.01388950,-0.01388938,0.02923748,-0.02923787,0.00878669,-0.00878662,0.00000000,-0.00000000
3.79689845,0.13275803,-0.13275750,0.00983387,-0.00983384,0.01680954,-0.01680933,0.07700978,-0.07700953,0.01596273,-0.01596259,0.03593534,-0.03593582,0.00998855,-0.00998846,0.00000000,-0.00000000
3.80290145,0.14264129,-0.14264070,0.00884854,-0.00884851,0.01972253,-0.01972227,0.07854451,-0.07854424,0.01838590,-0.01838574,0.04399135,-0.04399193,0.01145495,-0.01145484,0.00000000,-0.00000000
3.80890445,0.15472552,-0.15472487,0.00791281,-0.00791279,0.02305400,-0.02305370,0.08102402,-0.08102373,0.02116642,-0.02116623,0.05358886,-0.05358954,0.01319849,-0.01319836,0.00000000,-0.00000000
3.81490745,0.16910145,-0.16910074,0.00703149,-0.00703147,0.02682328,-0.02682293,0.08452026,-0.08451995,0.02430985,-0.02430963,0.06491888,-0.06491969,0.01523230,-0.01523215,0.00000000,-0.00000000
3.82091046,0.18583742,-0.18583665,0.00620829,-0.00620826,0.03104663,-0.03104624,0.08909235,-0.08909203,0.02781883,-0.02781858,0.07817571,-0.07817666,0.01756908,-0.01756891,0.00000000,-0.00000000
3.82691346,0.20497334,-0.20497252,0.00544579,-0.00544577,0.03573585,-0.03573540,0.09478398,-0.09478364,0.03169203,-0.03169175,0.09355141,-0.09355251,0.02022008,-0.02021989,0.00000000,-0.00000000
3.83291646,0.22651508,-0.22651421,0.00474544,-0.00474542,0.04089682,-0.04089632,0.10162100,-0.10162064,0.03592317,-0.03592286,0.11122922,-0.11123048,0.02319410,-0.02319388,0.00000000,-0.00000000
3.83891946,0.25042931,-0.25042838,0.00410759,-0.00410757,0.04652819,-0.04652763,0.10960944,-0.10960907,0.04050009,-0.04049975,0.13137596,-0.13137740,0.02649643,-0.02649619,0.00000000,-0.00000000
3.84492246,0.27663906,-0.27663808,0.00353155,-0.00353153,0.05262010,-0.05261948,0.11873375,-0.11873338,0.04540397,-0.04540359,0.15413362,-0.15413524,0.03012787,-0.03012761,0.00000000,-0.00000000
3.85092546,0.30502016,-0.30501914,0.00301571,-0.00301570,0.05915307,-0.05915239,0.12895548,-0.12895510,0.05060870,-0.05060829,0.17961019,-0.17961201,0.03408376,-0.03408348,0.00000000,-0.00000000
3.85692846,0.33539864,-0.33539759,0.00255767,-0.00255765,0.06609710,-0.06609637,0.14021230,-0.14021192,0.05608048,-0.05608004,0.20787030,-0.20787232,0.03835310,-0.03835280,0.00000000,-0.00000000
3.86293147,0.36754932,-0.36754824,0.00215438,-0.00215437,0.07341099,-0.07341021,0.15241759,-0.15241720,0.06177759,-0.06177713,0.23892582,-0.23892804,0.04291779,-0.04291747,0.00000000,-0.00000000
3.86893447,0.40119571,-0.40119461,0.00180230,-0.00180229,0.08104196,-0.08104113,0.16546041,-0.16546003,0.06765045,-0.06764995,0.27272696,-0.27272936,0.04775204,-0.04775169,0.00000000,-0.00000000
3.87493747,0.43601134,-0.43601023,0.00149756,-0.00149755,0.08892564,-0.08892477,0.17920617,-0.17920579,0.07364190,-0.07364138,0.30915430,-0.30915689,0.05282196,-0.05282160,0.00000000,-0.00000000
3.88094047,0.47162260,-0.47162150,0.00123609,-0.00123608,0.09698639,-0.09698548,0.19349777,-0.19349740,0.07968785,-0.07968732,0.34801241,-0.34801517,0.05808542,-0.05808504,0.00000000,-0.00000000
3.88694347,0.50761322,-0.50761214,0.00101375,-0.00101374,0.10513805,-0.10513711,0.20815747,-0.20815711,0.08571812,-0.08571758,0.38902533,-0.38902823,0.06349213,-0.06349174,0.00000000,-0.00000000
3.89294647,0.54353022,-0.54352918,0.00082648,-0.00082648,0.11328507,-0.11328412,0.22298932,-0.22298898,0.09165756,-0.09165701,0.43183458,-0.43183760,0.06898404,-0.06898365,0.00000000,-0.00000000
3.89894947,0.57889153,-0.57889053,0.00067039,-0.00067039,0.12132412,-0.12132317,0.23778239,-0.23778207,0.09742747,-0.09742693,0.47600006,-0.47600315,0.07449608,-0.07449569,0.00000000,-0.00000000
3.90495248,0.61319495,-0.61319402,0.00054183,-0.00054183,0.12914595,-0.12914500,0.25231445,-0.25231415,0.10294720,-0.10294667,0.52100409,-0.52100723,0.07995716,-0.07995677,0.00000000,-0.00000000
3.91095548,0.64592850,-0.64592764,0.00043750,-0.00043750,0.13663771,-0.13663679,0.26635638,-0.26635611,0.10813591,-0.10813540,0.56625889,-0.56626203,0.08529147,-0.08529109,0.00000000,-0.00000000
3.91695848,0.67658168,-0.67658091,0.00035448,-0.00035448,0.14368552,-0.14368463,0.27967700,-0.27967676,0.11291450,-0.11291402,0.61111741,-0.61112050,0.09042014,-0.09041978,0.00000000,-0.00000000
3.92296148,0.70465765,-0.70465698,0.00029030,-0.00029030,0.15017719,-0.15017636,0.29204836,-0.29204815,0.11720757,-0.11720712,0.65488740,-0.65489040,0.09526305,-0.09526271,0.00000000,-0.00000000
3.92896448,0.72968572,-0.72968517,0.00024297,-0.00024297,0.15600519,-0.15600442,0.30325125,-0.30325107,0.12094541,-0.12094500,0.69684847,-0.69685132,0.09974088,-0.09974057,0.00000000,-0.00000000
3.93496748,0.75123398,-0.75123355,0.00021103,-0.00021103,0.16106946,-0.16106877,0.31308079,-0.31308065,0.12406589,-0.12406554,0.73627147,-0.73627411,0.10377728,-0.10377700,0.00000000,-0.00000000
3.94097049,0.76892145,-0.76892115,0.00019357,-0.00019357,0.16528034,-0.16527975,0.32135202,-0.32135192,0.12651629,-0.12651600,0.77243968,-0.77244207,0.10730107,-0.10730082,0.00000000,-0.00000000
3.94697349,0.78242957,-0.78242940,0.00019027,-0.00019027,0.16856114,-0.16856064,0.32790515,-0.32790508,0.12825487,-0.12825464,0.80467091,-0.80467300,0.11024841,-0.11024821,0.00000000,-0.00000000
3.95297649,0.79151234,-0.79151231,0.00020144,-0.00020144,0.17085047,-0.17085009,0.33261032,-0.33261030,0.12925219,-0.12925204,0.83233961,-0.83234135,0.11256488,-0.11256473,0.00000000,-0.00000000
3.95897949,0.79600498,-0.79600508,0.00022806,-0.00022806,0.17210425,-0.17210399,0.33537182,-0.33537182,0.12949219,-0.12949211,0.85489806,-0.85489942,0.11420732,-0.11420722,0.00000000,-0.00000000
3.96498249,0.79583045,-0.79583068,0.00027182,-0.00027182,0.17229708,-0.17229694,0.33613127,-0.33613131,0.12897284,-0.12897285,0.87189569,-0.87189664,0.11514538,-0.11514533,0.00000000,-0.00000000
3.97098549,0.79100385,-0.79100421,0.00033518,-0.00033518,0.17142321,-0.17142321,0.33487003,-0.33487011,0.12770648,-0.12770657,0.88299555,-0.88299607,0.11536275,-0.11536275,0.00000000,-0.00000000
3.97698849,0.78163426,-0.78163475,0.00042141,-0.00042141,0.16949689,-0.16949701,0.33161035,-0.33161045,0.12571973,-0.12571989,0.88798728,-0.88798735,0.11485794,-0.11485799,0.00000000,-0.00000000
3.98299150,0.76792395,-0.76792455,0.00053466,-0.00053466,0.16655201,-0.16655226,0.32641538,-0.32641551,0.12305299,-0.12305323,0.88679576,-0.88679539,0.11364462,-0.11364472,0.00000000,-0.00000000
3.98899450,0.75016497,-0.75016566,0.00067997,-0.00067997,0.16264129,-0.16264166,0.31938802,-0.31938817,0.11975965,-0.11975996,0.87948524,-0.87948443,0.11175152,-0.11175167,0.00000000,-0.00000000
3.99499750,0.72873317,-0.72873395,0.00086335,-0.00086335,0.15783479,-0.15783528,0.31066854,-0.31066871,0.11590481,-0.11590519,0.86625844,-0.86625721,0.10922179,-0.10922198,0.00000000,-0.00000000
4.00100050,0.70407981,-0.70408068,0.00109179,-0.00109179,0.15221796,-0.15221855,0.30043110,-0.30043127,0.11156384,-0.11156428,0.84745095,-0.84744931,0.10611194,-0.10611218,0.00000000,-0.00000000
4.00700350,0.67672103,-0.67672196,0.00137324,-0.00137324,0.14588921,-0.14588991,0.28887925,-0.28887944,0.10682049,-0.10682099,0.82352087,-0.82351887,0.10249040,-0.10249069,0.00000000,-0.00000000
4.01300650,0.64722548,-0.64722646,0.00171659,-0.00171659,0.13895720,-0.13895798,0.27624069,-0.27624088,0.10176502,-0.10176556,0.79503447,-0.79503215,0.09843566,-0.09843597,0.00000000,-0.00000000
4.01900950,0.61620059,-0.61620160,0.00213162,-0.00213162,0.13153782,-0.13153867,0.26276123,-0.26276143,0.09649197,-0.09649255,0.76264826,-0.76264565,0.09403412,-0.09403446,0.00000000,-0.00000000
4.02501251,0.58427784,-0.58427886,0.00262884,-0.00262884,0.12375111,-0.12375201,0.24869844,-0.24869864,0.09109798,-0.09109859,0.72708836,-0.72708552,0.08937779,-0.08937815,0.00000000,-0.00000000
4.03101551,0.55209746,-0.55209849,0.00321935,-0.00321935,0.11571815,-0.11571908,0.23431504,-0.23431524,0.08567959,-0.08568022,0.68912816,-0.68912515,0.08456181,-0.08456219,0.00000000,-0.00000000
4.03701851,0.52029319,-0.52029422,0.00391460,-0.00391460,0.10755804,-0.10755900,0.21987225,-0.21987244,0.08033105,-0.08033169,0.64956508,-0.64956194,0.07968196,-0.07968235,0.00000000,-0.00000000
4.04302151,0.48947730,-0.48947831,0.00472610,-0.00472610,0.09938517,-0.09938614,0.20562343,-0.20562361,0.07514224,-0.07514288,0.60919735,-0.60919414,0.07483218,-0.07483257,0.00000000,-0.00000000
4.04902451,0.46022640,-0.46022738,0.00566505,-0.00566505,0.09130666,-0.09130763,0.19180808,-0.19180826,0.07019678,-0.07019742,0.56880184,-0.56879860,0.07010224,-0.07010264,0.00000000,-0.00000000
4.05502751,0.43306844,-0.43306938,0.00674192,-0.00674192,0.08342026,-0.08342122,0.17864645,-0.17864661,0.06557034,-0.06557096,0.52911355,-0.52911033,0.06557563,-0.06557602,0.00000000,-0.00000000
4.06103052,0.40847110,-0.40847200,0.00796598,-0.00796598,0.07581266,-0.07581359,0.16633482,-0.16633497,0.06132912,-0.06132973,0.49080756,-0.49080440,0.06132760,-0.06132798,0.00000000,-0.00000000
4.06703352,0.38683190,-0.38683274,0.00934479,-0.00934479,0.06855821,-0.06855910,0.15504166,-0.15504180,0.05752870,-0.05752928,0.45448379,-0.45448073,0.05742362,-0.05742399,0.00000000,-0.00000000
4.07303652,0.36847011,-0.36847089,0.01088364,-0.01088364,0.06171811,-0.06171896,0.14490462,-0.14490474,0.05421303,-0.05421358,0.42065512,-0.42065220,0.05391808,-0.05391843,0.00000000,-0.00000000
4.07903952,0.35362077,-0.35362149,0.01258498,-0.01258498,0.05534008,-0.05534089,0.13602846,-0.13602858,0.05141385,-0.05141437,0.38973885,-0.38973609,0.05085336,-0.05085369,0.00000000,-0.00000000
4.08504252,0.34243079,-0.34243145,0.01444794,-0.01444794,0.04945843,-0.04945918,0.12848398,-0.12848407,0.04915026,-0.04915074,0.36205169,-0.36204910,0.04825926,-0.04825958,0.00000000,-0.00000000
4.09104552,0.33495724,-0.33495784,0.01646778,-0.01646778,0.04409444,-0.04409514,0.12230772,-0.12230780,0.04742869,-0.04742914,0.33780814,-0.33780575,0.04615281,-0.04615310,0.00000000,-0.00000000
4.09704852,0.33116777,-0.33116831,0.01863551,-0.01863551,0.03925725,-0.03925788,0.11750273,-0.11750280,0.04624311,-0.04624352,0.31712213,-0.31711994,0.04453834,-0.04453861,0.00000000,-0.00000000
4.10305153,0.33094336,-0.33094384,0.02093759,-0.02093759,0.03494478,-0.03494535,0.11404005,-0.11404011,0.04557547,-0.04557585,0.30001145,-0.30000946,0.04340801,-0.04340825,0.00000000,-0.00000000
4.10905453,0.33408310,-0.33408352,0.02335575,-0.02335575,0.03114508,-0.03114560,0.11186098,-0.11186102,0.04539652,-0.04539686,0.28640491,-0.28640313,0.04274255,-0.04274277,0.00000000,-0.00000000
4.11505753,0.34031112,-0.34031148,0.02586700,-0.02586700,0.02783771,-0.02783817,0.11088009,-0.11088012,0.04566678,-0.04566709,0.27615165,-0.27615007,0.04251230,-0.04251250,0.00000000,-0.00000000
4.12106053,0.34928556,-0.34928587,0.02844380,-0.02844380,0.02499519,-0.02499560,0.11098880,-0.11098882,0.04633779,-0.04633806,0.26903221,-0.26903082,0.04267858,-0.04267876,0.00000000,-0.00000000
4.12706353,0.36060934,-0.36060961,0.03105447,-0.03105447,0.02258459,-0.02258495,0.11205956,-0.11205956,0.04735355,-0.04735380,0.26477113,-0.26476992,0.04319516,-0.04319533,0.00000000,-0.00000000
4.13306653,0.37384266,-0.37384288,0.03366375,-0.03366375,0.02056901,-0.02056933,0.11395037,-0.11395036,0.04865224,-0.04865245,0.26305047,-0.26304943,0.04401006,-0.04401020,0.00000000,-0.00000000
4.13906953,0.38851686,-0.38851705,0.03623363,-0.03623364,0.01890903,-0.01890931,0.11650975,-0.11650973,0.05016794,-0.05016813,0.26352402,-0.26352314,0.04506735,-0.04506748,0.00000000,-0.00000000
4.14507254,0.40414956,-0.40414971,0.03872435,-0.03872435,0.01756412,-0.01756436,0.11958186,-0.11958184,0.05183265,-0.05183282,0.26583177,-0.26583103,0.04630922,-0.04630934,0.00000000,-0.00000000
4.15107554,0.42026043,-0.42026056,0.04109549,-0.04109549,0.01649386,-0.01649406,0.12301176,-0.12301172,0.05357824,-0.05357839,0.26961424,-0.26961364,0.04767797,-0.04767807,0.00000000,-0.00000000
