energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
3.50275138,0.96883303,0.47334300,0.16713119,0.03022976,0.04413956,0.43036155,0.07385332,0.38730673,0.00000000
3.50875438,0.94488853,0.44830203,0.16437816,0.02777785,0.04563292,0.41542817,0.07194314,0.38269902,0.00000000
3.51475738,0.92122360,0.42382348,0.16146583,0.02537877,0.04730358,0.40097883,0.06982745,0.37713159,0.00000000
3.52076038,0.89864354,0.40036539,0.15851784,0.02306200,0.04917376,0.38734005,0.06756118,0.37091244,0.00000000
3.52676338,0.87794649,0.37835170,0.15566169,0.02085367,0.05126739,0.37481578,0.06520426,0.36437385,0.00000000
3.53276638,0.85990267,0.35816554,0.15302476,0.01877620,0.05360907,0.36368039,0.06281976,0.35786134,0.00000000
3.53876938,0.84523501,0.34014420,0.15073036,0.01684809,0.05622299,0.35417299,0.06047207,0.35172213,0.00000000
3.54477239,0.83460170,0.32457586,0.14889409,0.01508380,0.05913196,0.34649292,0.05822507,0.34629387,0.00000000
3.55077539,0.82858085,0.31169796,0.14762038,0.01349386,0.06235639,0.34079654,0.05614036,0.34189382,0.00000000
3.55677839,0.82765776,0.30169699,0.14699955,0.01208500,0.06591333,0.33719531,0.05427567,0.33880914,0.00000000
3.56278139,0.83221490,0.29470961,0.14710531,0.01086037,0.06981565,0.33575499,0.05268345,0.33728847,0.00000000
3.56878439,0.84252460,0.29082473,0.14799292,0.00981993,0.07407125,0.33649599,0.05140971,0.33753521,0.00000000
3.57478739,0.85874459,0.29008644,0.14969777,0.00896073,0.07868243,0.33939453,0.05049308,0.33970278,0.00000000
3.58079040,0.88091630,0.29249742,0.15223479,0.00827729,0.08364534,0.34438464,0.04996423,0.34389184,0.00000000
3.58679340,0.90896568,0.29802271,0.15559828,0.00776201,0.08894955,0.35136083,0.04984554,0.35014968,0.00000000
3.59279640,0.94270667,0.30659354,0.15976247,0.00740549,0.09457781,0.36018120,0.05015102,0.35847163,0.00000000
3.59879940,0.98184680,0.31811113,0.16468257,0.00719689,0.10050596,0.37067096,0.05088658,0.36880445,0.00000000
3.60480240,1.02599508,0.33245023,0.17029631,0.00712421,0.10670297,0.38262633,0.05205048,0.38105142,0.00000000
3.61080540,1.07467162,0.34946245,0.17652598,0.00717459,0.11313123,0.39581851,0.05363397,0.39507879,0.00000000
3.61680840,1.12731906,0.36897912,0.18328080,0.00733455,0.11974698,0.40999804,0.05562217,0.41072343,0.00000000
3.62281141,1.18331530,0.39081380,0.19045961,0.00759018,0.12650103,0.42489911,0.05799500,0.42780106,0.00000000
3.62881441,1.24198732,0.41476441,0.19795370,0.00792736,0.13333962,0.44024420,0.06072819,0.44611481,0.00000000
3.63481741,1.30262583,0.44061483,0.20564986,0.00833188,0.14020550,0.45574871,0.06379435,0.46546351,0.00000000
3.64082041,1.36450021,0.46813631,0.21343338,0.00878967,0.14703918,0.47112570,0.06716389,0.48564950,0.00000000
3.64682341,1.42687351,0.49708834,0.22119098,0.00928685,0.15378033,0.48609080,0.07080602,0.50648536,0.00000000
3.65282641,1.48901689,0.52721945,0.22881358,0.00980992,0.16036925,0.50036698,0.07468945,0.52779932,0.00000000
3.65882941,1.55022326,0.55826757,0.23619880,0.01034588,0.16674840,0.51368935,0.07878308,0.54943908,0.00000000
3.66483242,1.60981942,0.58996044,0.24325312,0.01088233,0.17286385,0.52580980,0.08305633,0.57127381,0.00000000
3.67083542,1.66717651,0.62201586,0.24989359,0.01140759,0.17866660,0.53650134,0.08747945,0.59319427,0.00000000
3.67683842,1.72171834,0.65414193,0.25604907,0.01191083,0.18411376,0.54556205,0.09202344,0.61511103,0.00000000
3.68284142,1.77292729,0.68603757,0.26166093,0.01238216,0.18916938,0.55281856,0.09665986,0.63695100,0.00000000
3.68884442,1.82034770,0.71739319,0.26668322,0.01281269,0.19380505,0.55812885,0.10136044,0.65865238,0.00000000
3.69484742,1.86358673,0.74789183,0.27108233,0.01319465,0.19800003,0.56138431,0.10609654,0.68015842,0.00000000
3.70085043,1.90231285,0.77721075,0.27483609,0.01352140,0.20174101,0.56251106,0.11083848,0.70141051,0.00000000
3.70685343,1.93625216,0.80502375,0.27793251,0.01378751,0.20502158,0.56147026,0.11555488,0.72234090,0.00000000
3.71285643,1.96518306,0.83100411,0.28036812,0.01398874,0.20784117,0.55825776,0.12021196,0.74286564,0.00000000
3.71885943,1.98892977,0.85482846,0.28214611,0.01412205,0.21020386,0.55290268,0.12477300,0.76287834,0.00000000
3.72486243,2.00735522,0.87618130,0.28327432,0.01418560,0.21211690,0.54546545,0.12919786,0.78224509,0.00000000
3.73086543,2.02035413,0.89476046,0.28376332,0.01417868,0.21358907,0.53603502,0.13344283,0.80080113,0.00000000
3.73686843,2.02784671,0.91028313,0.28362450,0.01410167,0.21462916,0.52472559,0.13746062,0.81834949,0.00000000
3.74287144,2.02977365,0.92249241,0.28286859,0.01395597,0.21524447,0.51167303,0.14120074,0.83466190,0.00000000
3.74887444,2.02609277,0.93116414,0.28150440,0.01374392,0.21543956,0.49703094,0.14461017,0.84948209,0.00000000
3.75487744,2.01677777,0.93611377,0.27953807,0.01346873,0.21521534,0.48096675,0.14763430,0.86253140,0.00000000
3.76088044,2.00181900,0.93720279,0.27697284,0.01313434,0.21456858,0.46365783,0.15021825,0.87351648,0.00000000
3.76688344,1.98122636,0.93434453,0.27380921,0.01274539,0.21349182,0.44528776,0.15230834,0.88213890,0.00000000
3.77288644,1.95503404,0.92750893,0.27004568,0.01230706,0.21197377,0.42604293,0.15385383,0.88810612,0.00000000
3.77888944,1.92330669,0.91672586,0.26567986,0.01182501,0.21000021,0.40610947,0.15480871,0.89114327,0.00000000
3.78489245,1.88614646,0.90208684,0.26070994,0.01130525,0.20755525,0.38567053,0.15513355,0.89100529,0.00000000
3.79089545,1.84370040,0.88374491,0.25513635,0.01075404,0.20462292,0.36490394,0.15479724,0.88748865,0.00000000
3.79689845,1.79616741,0.86191248,0.24896360,0.01017783,0.20118899,0.34398034,0.15377866,0.88044217,0.00000000
3.80290145,1.74380431,0.83685723,0.24220203,0.00958308,0.19724296,0.32306152,0.15206796,0.86977635,0.00000000
3.80890445,1.68693019,0.80889615,0.23486944,0.00897623,0.19277995,0.30229923,0.14966768,0.85547067,0.00000000
3.81490745,1.62592889,0.77838787,0.22699251,0.00836358,0.18780253,0.28183413,0.14659333,0.83757859,0.00000000
3.82091046,1.56124896,0.74572362,0.21860781,0.00775117,0.18232225,0.26179508,0.14287370,0.81622997,0.00000000
3.82691346,1.49340122,0.71131730,0.20976241,0.00714473,0.17636086,0.24229859,0.13855065,0.79163080,0.00000000
3.83291646,1.42295376,0.67559488,0.20051406,0.00654959,0.16995111,0.22344845,0.13367846,0.76406028,0.00000000
3.83891946,1.35052463,0.63898384,0.19093086,0.00597059,0.16313711,0.20533555,0.12832286,0.73386544,0.00000000
3.84492246,1.27677251,0.60190291,0.18109050,0.00541204,0.15597410,0.18803783,0.12255958,0.70145360,0.00000000
3.85092546,1.20238579,0.56475269,0.17107908,0.00487766,0.14852794,0.17162045,0.11647278,0.66728296,0.00000000
3.85692846,1.12807061,0.52790744,0.16098958,0.00437059,0.14087398,0.15613604,0.11015305,0.63185186,0.00000000
3.86293147,1.05453839,0.49170832,0.15092005,0.00389331,0.13309569,0.14162518,0.10369545,0.59568717,0.00000000
3.86893447,0.98249328,0.45645835,0.14097169,0.00344769,0.12528295,0.12811705,0.09719737,0.55933214,0.00000000
3.87493747,0.91262029,0.42241914,0.13124674,0.00303498,0.11753009,0.11563021,0.09075645,0.52333442,0.00000000
3.88094047,0.84557416,0.38980932,0.12184642,0.00265589,0.10993388,0.10417357,0.08446857,0.48823433,0.00000000
3.88694347,0.78196963,0.35880480,0.11286899,0.00231056,0.10259144,0.09374746,0.07842601,0.45455403,0.00000000
3.89294647,0.72237309,0.32954032,0.10440783,0.00199871,0.09559819,0.08434486,0.07271569,0.42278751,0.00000000
3.89894947,0.66729579,0.30211244,0.09654983,0.00171965,0.08904592,0.07595267,0.06741777,0.39339178,0.00000000
3.90495248,0.61718856,0.27658334,0.08937390,0.00147235,0.08302103,0.06855303,0.06260430,0.36677930,0.00000000
3.91095548,0.57243801,0.25298541,0.08294979,0.00125561,0.07760294,0.06212465,0.05833824,0.34331153,0.00000000
3.91695848,0.53336393,0.23132612,0.07733704,0.00106805,0.07286274,0.05664406,0.05467260,0.32329368,0.00000000
3.92296148,0.50021772,0.21159296,0.07258424,0.00090827,0.06886205,0.05208684,0.05164983,0.30697047,0.00000000
3.92896448,0.47318166,0.19375826,0.06872845,0.00077490,0.06565212,0.04842861,0.04930132,0.29452286,0.00000000
3.93496748,0.45236879,0.17778359,0.06579477,0.00066671,0.06327311,0.04564603,0.04764710,0.28606559,0.00000000
3.94097049,0.43782313,0.16362365,0.06379608,0.00058269,0.06175365,0.04371749,0.04669569,0.28164548,0.00000000
3.94697349,0.42952031,0.15122953,0.06273296,0.00052212,0.06111044,0.04262368,0.04644401,0.28124038,0.00000000
3.95297649,0.42736839,0.14055131,0.06259365,0.00048464,0.06134819,0.04234791,0.04687745,0.28475890,0.00000000
3.95897949,0.43120899,0.13154000,0.06335424,0.00047031,0.06245963,0.04287630,0.04797004,0.29204082,0.00000000
3.96498249,0.44081881,0.12414886,0.06497882,0.00047970,0.06442565,0.04419769,0.04968477,0.30285836,0.00000000
3.97098549,0.45591156,0.11833414,0.06742001,0.00051384,0.06721573,0.04630340,0.05197401,0.31691847,0.00000000
3.97698849,0.47614064,0.11405534,0.07061937,0.00057435,0.07078839,0.04918683,0.05478014,0.33386615,0.00000000
3.98299150,0.50110262,0.11127512,0.07450825,0.00066336,0.07509191,0.05284278,0.05803635,0.35328918,0.00000000
3.98899450,0.53034169,0.10995881,0.07900863,0.00078356,0.08006520,0.05726674,0.06166763,0.37472416,0.00000000
3.99499750,0.56335521,0.11007372,0.08403427,0.00093815,0.08563881,0.06245391,0.06559200,0.39766407,0.00000000
4.00100050,0.59960037,0.11158823,0.08949208,0.00113079,0.09173616,0.06839812,0.06972200,0.42156740,0.00000000
4.00700350,0.63850200,0.11447073,0.09528361,0.00136549,0.09827488,0.07509065,0.07396626,0.44586861,0.00000000
4.01300650,0.67946129,0.11868842,0.10130680,0.00164657,0.10516828,0.08251886,0.07823145,0.46999001,0.00000000
4.01900950,0.72186537,0.12420591,0.10745782,0.00197848,0.11232686,0.09066484,0.08242421,0.49335458,0.00000000
4.02501251,0.76509726,0.13098376,0.11363303,0.00236564,0.11965995,0.09950390,0.08645327,0.51539951,0.00000000
4.03101551,0.80854604,0.13897687,0.11973099,0.00281228,0.12707722,0.10900312,0.09023157,0.53558992,0.00000000
4.03701851,0.85161676,0.14813275,0.12565436,0.00332220,0.13449014,0.11911997,0.09367834,0.55343244,0.00000000
4.04302151,0.89373971,0.15838969,0.13131175,0.00389857,0.14181334,0.12980095,0.09672103,0.56848789,0.00000000
4.04902451,0.93437872,0.16967487,0.13661936,0.00454365,0.14896570,0.14098051,0.09929708,0.58038275,0.00000000
4.05502751,0.97303814,0.18190258,0.14150241,0.00525860,0.15587128,0.15258020,0.10135535,0.58881874,0.00000000
4.06103052,1.00926832,0.19497246,0.14589618,0.00604316,0.16245992,0.16450823,0.10285721,0.59358015,0.00000000
4.06703352,1.04266942,0.20876800,0.14974679,0.00689551,0.16866761,0.17665938,0.10377724,0.59453866,0.00000000
4.07303652,1.07289361,0.22315547,0.15301160,0.00781203,0.17443660,0.18891555,0.10410353,0.59165517,0.00000000
4.07903952,1.09964570,0.23798327,0.15565922,0.00878717,0.17971522,0.20114683,0.10383740,0.58497888,0.00000000
4.08504252,1.12268238,0.25308195,0.15766925,0.00981334,0.18445760,0.21321323,0.10299288,0.57464331,0.00000000
4.09104552,1.14181047,0.26826503,0.15903160,0.01088091,0.18862318,0.22496704,0.10159563,0.56085982,0.00000000
4.09704852,1.15688451,0.28333058,0.15974576,0.01197824,0.19217624,0.23625582,0.09968158,0.54390856,0.00000000
4.10305153,1.16780389,0.29806389,0.15981972,0.01309183,0.19508539,0.24692599,0.09729530,0.52412765,0.00000000
4.10905453,1.17451024,0.31224089,0.15926892,0.01420651,0.19732320,0.25682685,0.09448818,0.50190080,0.00000000
4.11505753,1.17698497,0.32563265,0.15811506,0.01530579,0.19886600,0.26581497,0.09131647,0.47764417,0.00000000
4.12106053,1.17524765,0.33801055,0.15638512,0.01637218,0.19969379,0.27375875,0.08783939,0.45179287,0.00000000
4.12706353,1.16935500,0.34915218,0.15411031,0.01738770,0.19979052,0.28054297,0.08411720,0.42478785,0.00000000
4.13306653,1.15940078,0.35884768,0.15132527,0.01833434,0.19914449,0.28607311,0.08020956,0.39706353,0.00000000
4.13906953,1.14551636,0.36690626,0.14806739,0.01919458,0.19774901,0.29027920,0.07617399,0.36903679,0.00000000
4.14507254,1.12787178,0.37316267,0.14437635,0.01995199,0.19560326,0.29311900,0.07206467,0.34109755,0.00000000
4.15107554,1.10667714,0.37748329,0.14029380,0.02059170,0.19271324,0.29458038,0.06793147,0.31360125,0.00000000
4.15707854,1.08218375,0.37977151,0.13586314,0.02110096,0.18909269,0.29468263,0.06381937,0.28686341,0.00000000
4.16308154,1.05468484,0.37997226,0.13112945,0.02146950,0.18476405,0.29347664,0.05976805,0.26115619,0.00000000
4.16908454,1.02451537,0.37807532,0.12613949,0.02168998,0.17975924,0.29104386,0.05581185,0.23670694,0.00000000
4.17508754,0.99205062,0.37411728,0.12094161,0.02175817,0.17412015,0.28749408,0.05197990,0.21369863,0.00000000
4.18109055,0.95770328,0.36818206,0.11558572,0.02167314,0.16789895,0.28296202,0.04829647,0.19227172,0.00000000
4.18709355,0.92191895,0.36039993,0.11012310,0.02143728,0.16115793,0.27760291,0.04478146,0.17252745,0.00000000
4.19309655,0.88516995,0.35094509,0.10460616,0.02105623,0.15396904,0.27158716,0.04145091,0.15453198,0.00000000
4.19909955,0.84794753,0.34003185,0.09908798,0.02053862,0.14641298,0.26509443,0.03831761,0.13832119,0.00000000
4.20510255,0.81075286,0.32790969,0.09362181,0.01989583,0.13857794,0.25830731,0.03539171,0.12390578,0.00000000
4.21110555,0.77408690,0.31485735,0.08826036,0.01914152,0.13055806,0.25140487,0.03268118,0.11127638,0.00000000
4.21710855,0.73843973,0.30117625,0.08305504,0.01829122,0.12245149,0.24455650,0.03019232,0.10040837,0.00000000
4.22311156,0.70427981,0.28718346,0.07805512,0.01736175,0.11435841,0.23791611,0.02793008,0.09126628,0.00000000
4.22911456,0.67204358,0.27320462,0.07330681,0.01637073,0.10637882,0.23161724,0.02589836,0.08380748,0.00000000
4.23511756,0.64212598,0.25956691,0.06885242,0.01533600,0.09861038,0.22576899,0.02410010,0.07798522,0.00000000
4.24112056,0.61487222,0.24659242,0.06472955,0.01427510,0.09114630,0.22045319,0.02253736,0.07375081,0.00000000
4.24712356,0.59057123,0.23459202,0.06097031,0.01320481,0.08407338,0.21572283,0.02121129,0.07105501,0.00000000
4.25312656,0.56945103,0.22385988,0.05760079,0.01214075,0.07747024,0.21160174,0.02012199,0.06984870,0.00000000
4.25912956,0.55167598,0.21466867,0.05464056,0.01109697,0.07140584,0.20808555,0.01926838,0.07008277,0.00000000
4.26513257,0.53734617,0.20726541,0.05210245,0.01008577,0.06593834,0.20514394,0.01864800,0.07170754,0.00000000
4.27113557,0.52649862,0.20186800,0.04999236,0.00911751,0.06111419,0.20272374,0.01825682,0.07467159,0.00000000
4.27713857,0.51911018,0.19866227,0.04830943,0.00820048,0.05696761,0.20075303,0.01808903,0.07892040,0.00000000
4.28314157,0.51510171,0.19779946,0.04704618,0.00734094,0.05352041,0.19914575,0.01813692,0.08439470,0.00000000
4.28914457,0.51434342,0.19939399,0.04618888,0.00654319,0.05078198,0.19780663,0.01839073,0.09102889,0.00000000
4.29514757,0.51666068,0.20352150,0.04571805,0.00580967,0.04874970,0.19663623,0.01883861,0.09874951,0.00000000
4.30115058,0.52184020,0.21021693,0.04560899,0.00514115,0.04740942,0.19553572,0.01946664,0.10747405,0.00000000
4.30715358,0.52963614,0.21947284,0.04583243,0.00453695,0.04673626,0.19441129,0.02025889,0.11711003,0.00000000
4.31315658,0.53977586,0.23123777,0.04635515,0.00399517,0.04669549,0.19317786,0.02119755,0.12755459,0.00000000
4.31915958,0.55196519,0.24541483,0.04714072,0.00351295,0.04724356,0.19176203,0.02226322,0.13869463,0.00000000
4.32516258,0.56589311,0.26186070,0.04815014,0.00308667,0.04832922,0.19010422,0.02343514,0.15040738,0.00000000
4.33116558,0.58123575,0.28038514,0.04934255,0.00271222,0.04989469,0.18815979,0.02469154,0.16256170,0.00000000
4.33716858,0.59765997,0.30075122,0.05067593,0.00238518,0.05187698,0.18589933,0.02601009,0.17501973,0.00000000
4.34317159,0.61482640,0.32267667,0.05210770,0.00210103,0.05420912,0.18330819,0.02736827,0.18763909,0.00000000
4.34917459,0.63239238,0.34583629,0.05359541,0.00185531,0.05682153,0.18038520,0.02874386,0.20027538,0.00000000
4.35517759,0.65001485,0.36986590,0.05509740,0.00164370,0.05964333,0.17714098,0.03011539,0.21278502,0.00000000
4.36118059,0.66735347,0.39436784,0.05657336,0.00146220,0.06260372,0.17359582,0.03146256,0.22502804,0.00000000
4.36718359,0.68407410,0.41891804,0.05798498,0.00130712,0.06563329,0.16977742,0.03276663,0.23687098,0.00000000
4.37318659,0.69985285,0.44307475,0.05929655,0.00117519,0.06866535,0.16571865,0.03401084,0.24818955,0.00000000
4.37918959,0.71438064,0.46638876,0.06047554,0.00106358,0.07163718,0.16145548,0.03518060,0.25887091,0.00000000
4.38519260,0.72736842,0.48841483,0.06149310,0.00096989,0.07449124,0.15702521,0.03626378,0.26881568,0.00000000
4.39119560,0.73855278,0.50872405,0.06232463,0.00089218,0.07717627,0.15246516,0.03725079,0.27793923,0.00000000
4.39719860,0.74770190,0.52691668,0.06295020,0.00082897,0.07964829,0.14781174,0.03813465,0.28617256,0.00000000
4.40320160,0.75462156,0.54263495,0.06335490,0.00077918,0.08187139,0.14310014,0.03891090,0.29346244,0.00000000
4.40920460,0.75916091,0.55557533,0.06352921,0.00074217,0.08381845,0.13836437,0.03957749,0.29977109,0.00000000
4.41520760,0.76121770,0.56549960,0.06346909,0.00071769,0.08547160,0.13363772,0.04013460,0.30507521,0.00000000
4.42121061,0.76074267,0.57224431,0.06317613,0.00070589,0.08682245,0.12895361,0.04058435,0.30936462,0.00000000
4.42721361,0.75774269,0.57572800,0.06265745,0.00070726,0.08787220,0.12434650,0.04093051,0.31264063,0.00000000
4.43321661,0.75228257,0.57595580,0.06192552,0.00072264,0.08863138,0.11985303,0.04117820,0.31491410,0.00000000
4.43921961,0.74448510,0.57302121,0.06099784,0.00075320,0.08911949,0.11551295,0.04133357,0.31620351,0.00000000
4.44522261,0.73452944,0.56710464,0.05989650,0.00080038,0.08936430,0.11136999,0.04140345,0.31653313,0.00000000
4.45122561,0.72264756,0.55846891,0.05864757,0.00086590,0.08940104,0.10747239,0.04139515,0.31593135,0.00000000
4.45722861,0.70911899,0.54745167,0.05728043,0.00095169,0.08927128,0.10387315,0.04131615,0.31442937,0.00000000
4.46323162,0.69426376,0.53445492,0.05582697,0.00105988,0.08902175,0.10062977,0.04117395,0.31206023,0.00000000
4.46923462,0.67843401,0.51993225,0.05432078,0.00119272,0.08870288,0.09780369,0.04097594,0.30885828,0.00000000
4.47523762,0.66200430,0.50437396,0.05279620,0.00135254,0.08836735,0.09545926,0.04072928,0.30485905,0.00000000
4.48124062,0.64536101,0.48829087,0.05128742,0.00154169,0.08806846,0.09366237,0.04044086,0.30009951,0.00000000
4.48724362,0.62889128,0.47219729,0.04982753,0.00176246,0.08785846,0.09247881,0.04011728,0.29461863,0.00000000
4.49324662,0.61297180,0.45659396,0.04844764,0.00201705,0.08778692,0.09197248,0.03976485,0.28845811,0.00000000
4.49924962,0.59795780,0.44195139,0.04717606,0.00230745,0.08789910,0.09220356,0.03938961,0.28166328,0.00000000
4.50525263,0.58417281,0.42869452,0.04603748,0.00263545,0.08823438,0.09322668,0.03899731,0.27428392,0.00000000
4.51125563,0.57189944,0.41718903,0.04505233,0.00300256,0.08882490,0.09508950,0.03859342,0.26637495,0.00000000
4.51725863,0.56137152,0.40772991,0.04423625,0.00340998,0.08969429,0.09783150,0.03818308,0.25799692,0.00000000
4.52326163,0.55276811,0.40053274,0.04359969,0.00385863,0.09085673,0.10148336,0.03777112,0.24921617,0.00000000
4.52926463,0.54620939,0.39572789,0.04314764,0.00434912,0.09231624,0.10606693,0.03736190,0.24010466,0.00000000
4.53526763,0.54175485,0.39335800,0.04287958,0.00488187,0.09406633,0.11159586,0.03695933,0.23073942,0.00000000
4.54127064,0.53940385,0.39337858,0.04278962,0.00545714,0.09608998,0.11807699,0.03656674,0.22120165,0.00000000
4.54727364,0.53909852,0.39566199,0.04286674,0.00607515,0.09836013,0.12551243,0.03618683,0.21157554,0.00000000
4.55327664,0.54072913,0.40000432,0.04309529,0.00673624,0.10084042,0.13390229,0.03582166,0.20194688,0.00000000
4.55927964,0.54414162,0.40613517,0.04345564,0.00744102,0.10348649,0.14324800,0.03547263,0.19240149,0.00000000
4.56528264,0.54914713,0.41372983,0.04392496,0.00819055,0.10624755,0.15355598,0.03514053,0.18302367,0.00000000
4.57128564,0.55553328,0.42242335,0.04447816,0.00898649,0.10906834,0.16484145,0.03482567,0.17389464,0.00000000
4.57728864,0.56307645,0.43182608,0.04508892,0.00983132,0.11189134,0.17713228,0.03452802,0.16509118,0.00000000
4.58329165,0.57155492,0.44153995,0.04573075,0.01072841,0.11465916,0.19047230,0.03424741,0.15668444,0.00000000
4.58929465,0.58076192,0.45117493,0.04637813,0.01168214,0.11731698,0.20492402,0.03398382,0.14873900,0.00000000
4.59529765,0.59051811,0.46036493,0.04700753,0.01269794,0.11981496,0.22057031,0.03373763,0.14131222,0.00000000
4.60130065,0.60068282,0.46878262,0.04759844,0.01378220,0.12211048,0.23751481,0.03350993,0.13445380,0.00000000
4.60730365,0.61116330,0.47615239,0.04813424,0.01494220,0.12417007,0.25588071,0.03330276,0.12820565,0.00000000
4.61330665,0.62192146,0.48226107,0.04860283,0.01618579,0.12597094,0.27580787,0.03311933,0.12260184,0.00000000
4.61930965,0.63297763,0.48696580,0.04899718,0.01752110,0.12750193,0.29744799,0.03296419,0.11766876,0.00000000
4.62531266,0.64441082,0.49019892,0.04931550,0.01895612,0.12876403,0.32095796,0.03284326,0.11342525,0.00000000
4.63131566,0.65635554,0.49196941,0.04956128,0.02049808,0.12977006,0.34649149,0.03276380,0.10988276,0.00000000
4.63731866,0.66899483,0.49236109,0.04974295,0.02215296,0.13054387,0.37418915,0.03273424,0.10704546,0.00000000
4.64332166,0.68255007,0.49152746,0.04987339,0.02392475,0.13111887,0.40416735,0.03276385,0.10491019,0.00000000
4.64932466,0.69726758,0.48968362,0.04996911,0.02581483,0.13153595,0.43650656,0.03286239,0.10346634,0.00000000
4.65532766,0.71340297,0.48709547,0.05004933,0.02782131,0.13184106,0.47123954,0.03303955,0.10269563,0.00000000
4.66133067,0.73120364,0.48406687,0.05013486,0.02993841,0.13208235,0.50834011,0.03330439,0.10257178,0.00000000
4.66733367,0.75089065,0.48092526,0.05024686,0.03215601,0.13230724,0.54771314,0.03366468,0.10306016,0.00000000
4.67333667,0.77264074,0.47800651,0.05040565,0.03445928,0.13255943,0.58918656,0.03412628,0.10411754,0.00000000
4.67933967,0.79656950,0.47563966,0.05062953,0.03682852,0.13287606,0.63250599,0.03469251,0.10569189,0.00000000
4.68534267,0.82271694,0.47413236,0.05093361,0.03923916,0.13328532,0.67733242,0.03536361,0.10772246,0.00000000
4.69134567,0.85103596,0.47375759,0.05132897,0.04166204,0.13380438,0.72324362,0.03613627,0.11014011,0.00000000
4.69734867,0.88138494,0.47474238,0.05182188,0.04406388,0.13443808,0.76973928,0.03700335,0.11286799,0.00000000
4.70335168,0.91352470,0.47725905,0.05241332,0.04640802,0.13517824,0.81625006,0.03795374,0.11582259,0.00000000
4.70935468,0.94712029,0.48141923,0.05309883,0.04865532,0.13600374,0.86215038,0.03897241,0.11891530,0.00000000
4.71535768,0.98174779,0.48727109,0.05386853,0.05076530,0.13688139,0.90677455,0.04004065,0.12205422,0.00000000
4.72136068,1.01690588,0.49479977,0.05470752,0.05269732,0.13776745,0.94943564,0.04113650,0.12514646,0.00000000
4.72736368,1.05203171,0.50393094,0.05559645,0.05441198,0.13860995,0.98944636,0.04223540,0.12810063,0.00000000
4.73336668,1.08652047,0.51453720,0.05651244,0.05587242,0.13935138,1.02614104,0.04331096,0.13082961,0.00000000
4.73936968,1.11974781,0.52644710,0.05743002,0.05704565,0.13993191,1.05889764,0.04433585,0.13325330,0.00000000
4.74537269,1.15109390,0.53945610,0.05832233,0.05790375,0.14029281,1.08715891,0.04528279,0.13530141,0.00000000
4.75137569,1.17996820,0.55333896,0.05916227,0.05842490,0.14037988,1.11045151,0.04612563,0.13691598,0.00000000
4.75737869,1.20583356,0.56786288,0.05992382,0.05859421,0.14014686,1.12840234,0.04684033,0.13805360,0.00000000
4.76338169,1.22822862,0.58280058,0.06058308,0.05840433,0.13955847,1.14075123,0.04740596,0.13868721,0.00000000
4.76938469,1.24678730,0.59794276,0.06111940,0.05785564,0.13859308,1.14735938,0.04780560,0.13880730,0.00000000
4.77538769,1.26125457,0.61310916,0.06151626,0.05695633,0.13724478,1.14821329,0.04802702,0.13842249,0.00000000
4.78139070,1.27149763,0.62815762,0.06176192,0.05572204,0.13552472,1.14342393,0.04806330,0.13755946,0.00000000
4.78739370,1.27751201,0.64299075,0.06184993,0.05417531,0.13346189,1.13322146,0.04791316,0.13626213,0.00000000
4.79339670,1.27942239,0.65755969,0.06177931,0.05234472,0.13110289,1.11794562,0.04758110,0.13459020,0.00000000
4.79939970,1.27747803,0.67186484,0.06155455,0.05026390,0.12851119,1.09803257,0.04707730,0.13261701,0.00000000
4.80540270,1.27204309,0.68595357,0.06118534,0.04797037,0.12576547,1.07399876,0.04641734,0.13042690,0.00000000
4.81140570,1.26358231,0.69991488,0.06068607,0.04550427,0.12295740,1.04642267,0.04562165,0.12811207,0.00000000
4.81740870,1.25264281,0.71387143,0.06007515,0.04290710,0.12018887,1.01592545,0.04471478,0.12576919,0.00000000
4.82341171,1.23983273,0.72796933,0.05937417,0.04022049,0.11756875,0.98315107,0.04372459,0.12349573,0.00000000
4.82941471,1.22579780,0.74236629,0.05860698,0.03748503,0.11520933,0.94874721,0.04268122,0.12138637,0.00000000
4.83541771,1.21119688,0.75721881,0.05779860,0.03473926,0.11322263,0.91334727,0.04161604,0.11952941,0.00000000
4.84142071,1.19667741,0.77266914,0.05697423,0.03201882,0.11171663,0.87755441,0.04056053,0.11800355,0.00000000
4.84742371,1.18285207,0.78883283,0.05615820,0.02935577,0.11079164,0.84192800,0.03954523,0.11687496,0.00000000
4.85342671,1.17027732,0.80578762,0.05537299,0.02677814,0.11053693,0.80697277,0.03859868,0.11619491,0.00000000
4.85942971,1.15943490,0.82356437,0.05463838,0.02430962,0.11102766,0.77313099,0.03774646,0.11599795,0.00000000
4.86543272,1.15071696,0.84214071,0.05397071,0.02196958,0.11232235,0.74077746,0.03701041,0.11630076,0.00000000
4.87143572,1.14441526,0.86143774,0.05338231,0.01977307,0.11446085,0.71021748,0.03640797,0.11710166,0.00000000
4.87743872,1.14071484,0.88132025,0.05288111,0.01773111,0.11746297,0.68168729,0.03595167,0.11838087,0.00000000
4.88344172,1.13969242,0.90160042,0.05247045,0.01585106,0.12132778,0.65535694,0.03564889,0.12010138,0.00000000
4.88944472,1.14131924,0.92204499,0.05214905,0.01413703,0.12603358,0.63133499,0.03550172,0.12221047,0.00000000
