energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
2.59029515,1.82979869,-1.82981287,0.72634778,-0.72635655,0.52571474,-0.52572202,0.98673962,-0.98674396,0.03285676,-0.03285678,0.02446309,-0.02446369,0.28471236,-0.28471584,0.01175682,-0.01175699,0.34636215,-0.34636197
2.59629815,1.78187838,-1.78189154,0.70354774,-0.70355579,0.50940092,-0.50940751,0.96632288,-0.96632702,0.03229817,-0.03229819,0.02326332,-0.02326390,0.27533211,-0.27533524,0.01113038,-0.01113055,0.34347670,-0.34347644
2.60230115,1.73303630,-1.73304834,0.68059032,-0.68059760,0.49458944,-0.49459530,0.94394495,-0.94394886,0.03161361,-0.03161364,0.02216205,-0.02216259,0.26665822,-0.26666097,0.01048407,-0.01048423,0.33997870,-0.33997835
2.60830415,1.68385445,-1.68386532,0.65771661,-0.65772309,0.48133866,-0.48134381,0.92002304,-0.92002669,0.03081813,-0.03081816,0.02117182,-0.02117232,0.25873433,-0.25873672,0.00982415,-0.00982430,0.33594680,-0.33594637
2.61430715,1.63484859,-1.63485831,0.63513632,-0.63514200,0.46964783,-0.46965229,0.89497752,-0.89498088,0.02992804,-0.02992808,0.02030118,-0.02030164,0.25157288,-0.25157490,0.00915723,-0.00915737,0.33145968,-0.33145919
2.62031016,1.58645793,-1.58646654,0.61302461,-0.61302949,0.45946076,-0.45946456,0.86921812,-0.86922117,0.02896039,-0.02896043,0.01955472,-0.01955514,0.24515655,-0.24515824,0.00849004,-0.00849018,0.32659344,-0.32659290
2.62631316,1.53903821,-1.53904579,0.59152005,-0.59152417,0.45067125,-0.45067447,0.84313144,-0.84313419,0.02793241,-0.02793245,0.01893317,-0.01893354,0.23944078,-0.23944216,0.00782934,-0.00782946,0.32141932,-0.32141875
2.63231616,1.49285859,-1.49286525,0.57072404,-0.57072744,0.44313018,-0.44313288,0.81707037,-0.81707282,0.02686101,-0.02686106,0.01843373,-0.01843405,0.23435697,-0.23435809,0.00718165,-0.00718177,0.31600216,-0.31600159
2.63831916,1.44810246,-1.44810833,0.55070156,-0.55070431,0.43665376,-0.43665604,0.79134584,-0.79134800,0.02576232,-0.02576237,0.01805044,-0.01805072,0.22981642,-0.22981733,0.00655323,-0.00655334,0.31039947,-0.31039892
2.64432216,1.40487217,-1.40487739,0.53148332,-0.53148548,0.43103279,-0.43103474,0.76622142,-0.76622332,0.02465132,-0.02465137,0.01777475,-0.01777499,0.22571480,-0.22571553,0.00594987,-0.00594997,0.30466121,-0.30466070
2.65032516,1.36319741,-1.36320215,0.51306920,-0.51307086,0.42604247,-0.42604419,0.74191077,-0.74191244,0.02354154,-0.02354159,0.01759607,-0.01759627,0.22193688,-0.22193751,0.00537685,-0.00537693,0.29883036,-0.29882991
2.65632816,1.32304685,-1.32305127,0.49543291,-0.49543415,0.42145241,-0.42145399,0.71857807,-0.71857954,0.02244489,-0.02244494,0.01750244,-0.01750260,0.21836159,-0.21836216,0.00483885,-0.00483892,0.29294409,-0.29294373
2.66233117,1.28434237,-1.28434662,0.47852751,-0.47852842,0.41703647,-0.41703800,0.69634116,-0.69634246,0.02137154,-0.02137159,0.01748123,-0.01748136,0.21486691,-0.21486748,0.00433992,-0.00433998,0.28703558,-0.28703532
2.66833417,1.24697505,-1.24697928,0.46229168,-0.46229234,0.41258212,-0.41258369,0.67527700,-0.67527816,0.02032995,-0.02033001,0.01751983,-0.01751992,0.21133474,-0.21133535,0.00388347,-0.00388353,0.28113612,-0.28113598
2.67433717,1.21082215,-1.21082648,0.44665626,-0.44665675,0.40789886,-0.40790055,0.65542903,-0.65543008,0.01932692,-0.01932698,0.01760628,-0.01760635,0.20765526,-0.20765597,0.00347229,-0.00347234,0.27527754,-0.27527753
2.68034017,1.17576395,-1.17576848,0.43155091,-0.43155131,0.40282549,-0.40282735,0.63681564,-0.63681661,0.01836774,-0.01836780,0.01772993,-0.01772998,0.20373097,-0.20373181,0.00310856,-0.00310860,0.26949458,-0.26949469
2.68634317,1.14169952,-1.14170435,0.41691034,-0.41691071,0.39723589,-0.39723797,0.61943930,-0.61944020,0.01745639,-0.01745646,0.01788196,-0.01788199,0.19947996,-0.19948096,0.00279390,-0.00279393,0.26382706,-0.26382730
2.69234617,1.10856061,-1.10856576,0.40267994,-0.40268034,0.39104322,-0.39104555,0.60329536,-0.60329621,0.01659576,-0.01659583,0.01805575,-0.01805576,0.19483850,-0.19483968,0.00252943,-0.00252945,0.25832162,-0.25832198
2.69834917,1.07632255,-1.07632805,0.38882042,-0.38882090,0.38420220,-0.38420480,0.58838010,-0.58838089,0.01578787,-0.01578794,0.01824726,-0.01824725,0.18976286,-0.18976424,0.00231586,-0.00231587,0.25303293,-0.25303339
2.70435218,1.04501184,-1.04501768,0.37531125,-0.37531183,0.37670965,-0.37671251,0.57469732,-0.57469806,0.01503409,-0.01503416,0.01845511,-0.01845508,0.18423022,-0.18423180,0.00215350,-0.00215351,0.24802400,-0.24802454
2.71035518,1.01470978,-1.01471592,0.36215269,-0.36215340,0.36860307,-0.36860618,0.56226305,-0.56226372,0.01433535,-0.01433542,0.01868067,-0.01868063,0.17823878,-0.17824056,0.00204238,-0.00204237,0.24336577,-0.24336637
2.71635818,0.98555193,-0.98555830,0.34936644,-0.34936729,0.35995754,-0.35996087,0.55110812,-0.55110870,0.01369229,-0.01369236,0.01892786,-0.01892780,0.17180706,-0.17180903,0.00198224,-0.00198223,0.23913573,-0.23913636
2.72236118,0.95772358,-0.95773009,0.33699468,-0.33699566,0.35088101,-0.35088452,0.54127836,-0.54127883,0.01310539,-0.01310546,0.01920289,-0.01920281,0.16497241,-0.16497455,0.00197265,-0.00197263,0.23541571,-0.23541633
2.72836418,0.93145146,-0.93145801,0.32509788,-0.32509899,0.34150824,-0.34151188,0.53283270,-0.53283304,0.01257501,-0.01257508,0.01951384,-0.01951374,0.15778895,-0.15779124,0.00201296,-0.00201293,0.23228884,-0.23228942
2.73436718,0.90699223,-0.90699871,0.31375129,-0.31375251,0.33199372,-0.33199745,0.52583918,-0.52583936,0.01210145,-0.01210151,0.01987014,-0.01987002,0.15032494,-0.15032736,0.00210239,-0.00210236,0.22983591,-0.22983641
2.74037019,0.88461857,-0.88462486,0.30304054,-0.30304185,0.32250394,-0.32250769,0.52036948,-0.52036947,0.01168487,-0.01168492,0.02028190,-0.02028176,0.14265984,-0.14266235,0.00224002,-0.00223998,0.22813128,-0.22813167
2.74637319,0.86460376,-0.86460973,0.29305653,-0.29305791,0.31320932,-0.31321303,0.51649228,-0.51649207,0.01132529,-0.01132533,0.02075929,-0.02075912,0.13488107,-0.13488364,0.00242477,-0.00242472,0.22723859,-0.22723884
2.75237619,0.84720573,-0.84721129,0.28389005,-0.28389146,0.30427627,-0.30427989,0.51426639,-0.51426596,0.01102245,-0.01102249,0.02131175,-0.02131156,0.12708083,-0.12708343,0.00265542,-0.00265537,0.22720656,-0.22720664
2.75837919,0.83265182,-0.83265685,0.27562642,-0.27562784,0.29585979,-0.29586326,0.51373387,-0.51373321,0.01077577,-0.01077580,0.02194736,-0.02194715,0.11935300,-0.11935559,0.00293062,-0.00293056,0.22806514,-0.22806503
2.76438219,0.82112499,-0.82112941,0.26834054,-0.26834194,0.28809689,-0.28810016,0.51491418,-0.51491331,0.01058420,-0.01058423,0.02267210,-0.02267186,0.11179025,-0.11179279,0.00324884,-0.00324877,0.22982227,-0.22982197
2.77038519,0.81275272,-0.81275648,0.26209262,-0.26209398,0.28110116,-0.28110420,0.51779970,-0.51779863,0.01044620,-0.01044621,0.02348933,-0.02348907,0.10448158,-0.10448404,0.00360842,-0.00360835,0.23246157,-0.23246107
2.77638819,0.80759920,-0.80760226,0.25692500,-0.25692630,0.27495888,-0.27496166,0.52235318,-0.52235193,0.01035961,-0.01035962,0.02439928,-0.02439900,0.09751035,-0.09751271,0.00400756,-0.00400748,0.23594107,-0.23594037
2.78239120,0.80566141,-0.80566374,0.25286008,-0.25286131,0.26972662,-0.26972912,0.52850735,-0.52850597,0.01032169,-0.01032169,0.02539876,-0.02539846,0.09095283,-0.09095504,0.00444435,-0.00444427,0.24019316,-0.24019226
2.78839420,0.80686940,-0.80687101,0.24989963,-0.24990077,0.26543065,-0.26543284,0.53616703,-0.53616556,0.01032912,-0.01032912,0.02648094,-0.02648063,0.08487728,-0.08487934,0.00491682,-0.00491673,0.24512590,-0.24512483
2.79439720,0.81109085,-0.81109178,0.24802546,-0.24802652,0.26206795,-0.26206983,0.54521346,-0.54521196,0.01037804,-0.01037803,0.02763541,-0.02763510,0.07934375,-0.07934562,0.00542295,-0.00542286,0.25062559,-0.25062437
2.80040020,0.81813968,-0.81813995,0.24720146,-0.24720243,0.25960887,-0.25961045,0.55551083,-0.55550938,0.01046417,-0.01046415,0.02884834,-0.02884801,0.07440420,-0.07440588,0.00596079,-0.00596071,0.25656061,-0.25655928
2.80640320,0.82778804,-0.82778772,0.24737675,-0.24737764,0.25800123,-0.25800252,0.56691450,-0.56691315,0.01058293,-0.01058290,0.03010282,-0.03010249,0.07010333,-0.07010479,0.00652852,-0.00652843,0.26278634,-0.26278493
2.81240620,0.83978118,-0.83978035,0.24848987,-0.24849068,0.25717556,-0.25717657,0.57928034,-0.57927915,0.01072962,-0.01072959,0.03137941,-0.03137910,0.06647955,-0.06648078,0.00712450,-0.00712442,0.26915087,-0.26914941
2.81840920,0.85385410,-0.85385283,0.25047365,-0.25047439,0.25705115,-0.25705190,0.59247457,-0.59247361,0.01089958,-0.01089955,0.03265679,-0.03265649,0.06356643,-0.06356742,0.00774740,-0.00774733,0.27550137,-0.27549991
2.82441221,0.86974884,-0.86974719,0.25326041,-0.25326109,0.25754263,-0.25754314,0.60638340,-0.60638274,0.01108841,-0.01108838,0.03391249,-0.03391221,0.06139410,-0.06139484,0.00839626,-0.00839619,0.28169065,-0.28168922
2.83041521,0.88723147,-0.88722951,0.25678720,-0.25678782,0.25856663,-0.25856691,0.62092163,-0.62092131,0.01129212,-0.01129209,0.03512373,-0.03512348,0.05999080,-0.05999127,0.00907053,-0.00907046,0.28758366,-0.28758229
2.83641821,0.90610744,-0.90610522,0.26100069,-0.26100125,0.26004808,-0.26004815,0.63603953,-0.63603958,0.01150727,-0.01150724,0.03626828,-0.03626805,0.05938421,-0.05938442,0.00977016,-0.00977010,0.29306345,-0.29306217
2.84242121,0.92623434,-0.92623190,0.26586130,-0.26586181,0.26192594,-0.26192581,0.65172750,-0.65172795,0.01173114,-0.01173112,0.03732526,-0.03732507,0.05960261,-0.05960255,0.01049559,-0.01049554,0.29803645,-0.29803529
2.84842421,0.94753112,-0.94752849,0.27134645,-0.27134690,0.26415784,-0.26415752,0.66801787,-0.66801873,0.01196179,-0.01196177,0.03827593,-0.03827579,0.06067568,-0.06067532,0.01124776,-0.01124772,0.30243663,-0.30243560
2.85442721,0.96998313,-0.96998030,0.27745244,-0.27745282,0.26672347,-0.26672296,0.68498379,-0.68498504,0.01219807,-0.01219805,0.03910438,-0.03910429,0.06263481,-0.06263416,0.01202806,-0.01202803,0.30622831,-0.30622741
2.86043022,0.99364248,-0.99363944,0.28419499,-0.28419528,0.26962656,-0.26962586,0.70273487,-0.70273649,0.01243963,-0.01243961,0.03979804,-0.03979799,0.06551309,-0.06551213,0.01283826,-0.01283823,0.30940756,-0.30940680
2.86643322,1.01862362,-1.01862032,0.29160830,-0.29160848,0.27289520,-0.27289429,0.72141003,-0.72141199,0.01268680,-0.01268679,0.04034808,-0.04034808,0.06934462,-0.06934334,0.01368039,-0.01368037,0.31200203,-0.31200141
2.87243622,1.04509439,-1.04509078,0.29974262,-0.29974267,0.27658064,-0.27657952,0.74116775,-0.74116997,0.01294051,-0.01294050,0.04074959,-0.04074965,0.07416352,-0.07416191,0.01455663,-0.01455662,0.31406928,-0.31406876
2.87843922,1.07326286,-1.07325887,0.30866044,-0.30866032,0.28075456,-0.28075319,0.76217425,-0.76217668,0.01320206,-0.01320205,0.04100169,-0.04100179,0.08000231,-0.08000036,0.01546915,-0.01546915,0.31569358,-0.31569316
2.88444222,1.10336090,-1.10335644,0.31843151,-0.31843121,0.28550490,-0.28550327,0.78459056,-0.78459311,0.01347296,-0.01347295,0.04110727,-0.04110742,0.08689006,-0.08688776,0.01641992,-0.01641992,0.31698161,-0.31698125
2.89044522,1.13562522,-1.13562021,0.32912701,-0.32912650,0.29093068,-0.29092876,0.80855907,-0.80856165,0.01375467,-0.01375465,0.04107280,-0.04107299,0.09485015,-0.09484750,0.01741057,-0.01741058,0.31805705,-0.31805671
2.89644822,1.17027728,-1.17027163,0.34081309,-0.34081233,0.29713588,-0.29713366,0.83419059,-0.83419312,0.01404838,-0.01404837,0.04090779,-0.04090803,0.10389788,-0.10389487,0.01844221,-0.01844222,0.31905448,-0.31905413
2.90245123,1.20750299,-1.20749661,0.35354417,-0.35354316,0.30422288,-0.30422033,0.86155275,-0.86155513,0.01435481,-0.01435479,0.04062429,-0.04062456,0.11403801,-0.11403466,0.01951530,-0.01951531,0.32011297,-0.32011258
2.90845423,1.24743366,-1.24742648,0.36735650,-0.36735521,0.31228569,-0.31228278,0.89066051,-0.89066264,0.01467396,-0.01467394,0.04023625,-0.04023655,0.12526239,-0.12525869,0.02062953,-0.02062954,0.32136961,-0.32136913
2.91445723,1.29012915,-1.29012112,0.38226219,-0.38226061,0.32140339,-0.32140012,0.92146943,-0.92147122,0.01500499,-0.01500497,0.03975882,-0.03975915,0.13754774,-0.13754369,0.02178373,-0.02178374,0.32295332,-0.32295273
2.92046023,1.33556435,-1.33555543,0.39824412,-0.39824226,0.33163414,-0.33163051,0.95387218,-0.95387355,0.01534612,-0.01534610,0.03920775,-0.03920809,0.15085375,-0.15084938,0.02297583,-0.02297584,0.32497931,-0.32497857
2.92646323,1.38361959,-1.38360977,0.41525206,-0.41524992,0.34300999,-0.34300600,0.98769848,-0.98769936,0.01569455,-0.01569452,0.03859868,-0.03859903,0.16512168,-0.16511701,0.02420287,-0.02420287,0.32754435,-0.32754344
2.93246623,1.43407560,-1.43406490,0.43320014,-0.43319775,0.35553268,-0.35552834,1.02271844,-1.02271877,0.01604647,-0.01604644,0.03794662,-0.03794698,0.18027333,-0.18026840,0.02546099,-0.02546098,0.33072307,-0.33072197
2.93846923,1.48661315,-1.48660161,0.45196586,-0.45196324,0.36917082,-0.36916617,1.05864907,-1.05864879,0.01639716,-0.01639713,0.03726544,-0.03726581,0.19621070,-0.19620553,0.02674552,-0.02674550,0.33456540,-0.33456409
2.94447224,1.54081731,-1.54080500,0.47139066,-0.47138786,0.38385826,-0.38385332,1.09516338,-1.09516246,0.01674111,-0.01674106,0.03656753,-0.03656789,0.21281616,-0.21281079,0.02805106,-0.02805103,0.33909516,-0.33909365
2.95047524,1.59618587,-1.59617290,0.49128206,-0.49127913,0.39949389,-0.39948872,1.13190151,-1.13189991,0.01707215,-0.01707211,0.03586346,-0.03586381,0.22995329,-0.22994778,0.02937154,-0.02937150,0.34430978,-0.34430805
2.95647824,1.65214141,-1.65212790,0.51141718,-0.51141419,0.41594275,-0.41593740,1.16848292,-1.16848064,0.01738375,-0.01738371,0.03516189,-0.03516222,0.24746832,-0.24746272,0.03070035,-0.03070030,0.35018100,-0.35017907
2.96248124,1.70804610,-1.70803220,0.53154754,-0.53154455,0.43303834,-0.43303288,1.20451892,-1.20451596,0.01766921,-0.01766916,0.03446946,-0.03446977,0.26519205,-0.26518642,0.03203037,-0.03203030,0.35665648,-0.35665437
2.96848424,1.76321835,-1.76320424,0.55140479,-0.55140188,0.45058594,-0.45058044,1.23962456,-1.23962093,0.01792189,-0.01792184,0.03379087,-0.03379117,0.28294235,-0.28293675,0.03335405,-0.03335397,0.36366206,-0.36365978
2.97448724,1.81695034,-1.81693620,0.57070724,-0.57070448,0.46836689,-0.46836143,1.27342902,-1.27342475,0.01813551,-0.01813547,0.03312897,-0.03312924,0.30052698,-0.30052148,0.03466343,-0.03466334,0.37110443,-0.37110202
2.98049025,1.86852546,-1.86851149,0.58916670,-0.58916418,0.48614341,-0.48613807,1.30558407,-1.30557920,0.01830437,-0.01830433,0.03248493,-0.03248518,0.31774683,-0.31774150,0.03595015,-0.03595004,0.37887414,-0.37887163
2.98649325,1.91723485,-1.91722126,0.60649556,-0.60649335,0.50366390,-0.50365876,1.33576989,-1.33576446,0.01842351,-0.01842347,0.03185845,-0.03185867,0.33439930,-0.33439420,0.03720538,-0.03720526,0.38684862,-0.38684605
2.99249625,1.96239230,-1.96237930,0.62241357,-0.62241177,0.52066847,-0.52066362,1.36369816,-1.36369224,0.01848891,-0.01848887,0.03124798,-0.03124818,0.35028187,-0.35027707,0.03841980,-0.03841967,0.39489515,-0.39489256
2.99849925,2.00334715,-2.00333494,0.63665441,-0.63665309,0.53689445,-0.53688998,1.38911241,-1.38910607,0.01849755,-0.01849752,0.03065094,-0.03065112,0.36519567,-0.36519124,0.03958353,-0.03958339,0.40287361,-0.40287104
3.00450225,2.03949478,-2.03948357,0.64897149,-0.64897072,0.55208186,-0.55207785,1.41178593,-1.41177925,0.01844755,-0.01844752,0.03006398,-0.03006414,0.37894906,-0.37894506,0.04068605,-0.04068590,0.41063906,-0.41063656
3.01050525,2.07028480,-2.07027478,0.65914314,-0.65914298,0.56597852,-0.56597505,1.43151767,-1.43151075,0.01833809,-0.01833807,0.02948314,-0.02948327,0.39136107,-0.39135755,0.04171617,-0.04171602,0.41804394,-0.41804155
3.01650825,2.09522699,-2.09521833,0.66697693,-0.66697745,0.57834492,-0.57834205,1.44812683,-1.44811976,0.01816943,-0.01816942,0.02890403,-0.02890415,0.40226466,-0.40226168,0.04266204,-0.04266188,0.42494019,-0.42493796
3.02251126,2.11389538,-2.11388825,0.67231315,-0.67231438,0.58895860,-0.58895640,1.46144691,-1.46143981,0.01794283,-0.01794282,0.02832206,-0.02832216,0.41150976,-0.41150736,0.04351117,-0.04351101,0.43118109,-0.43117905
3.02851426,2.12593098,-2.12592553,0.67502738,-0.67502936,0.59761819,-0.59761671,1.47132008,-1.47131306,0.01766040,-0.01766040,0.02773248,-0.02773257,0.41896606,-0.41896426,0.04425058,-0.04425042,0.43662311,-0.43662132
3.03451726,2.13104350,-2.13103984,0.67503230,-0.67503505,0.60414697,-0.60414626,1.47759254,-1.47758573,0.01732502,-0.01732503,0.02713062,-0.02713069,0.42452542,-0.42452426,0.04486699,-0.04486684,0.44112779,-0.44112628
3.04052026,2.12901268,-2.12901092,0.67227867,-0.67228220,0.60839600,-0.60839608,1.48011173,-1.48010524,0.01694019,-0.01694021,0.02651192,-0.02651199,0.42810403,-0.42810354,0.04534707,-0.04534692,0.44456374,-0.44456254
3.04652326,2.11968967,-2.11968988,0.66675566,-0.66675997,0.61024682,-0.61024772,1.47872572,-1.47871968,0.01650985,-0.01650988,0.02587212,-0.02587218,0.42964413,-0.42964430,0.04567783,-0.04567769,0.44680881,-0.44680797
3.05252626,2.10299869,-2.10300090,0.65849051,-0.65849558,0.60961378,-0.60961550,1.47328522,-1.47327975,0.01603830,-0.01603834,0.02520734,-0.02520740,0.42911530,-0.42911614,0.04584701,-0.04584689,0.44775264,-0.44775218
3.05852926,2.07893916,-2.07894341,0.64754765,-0.64755345,0.60644583,-0.60644839,1.46364831,-1.46364353,0.01553007,-0.01553011,0.02451423,-0.02451429,0.42651536,-0.42651686,0.04584358,-0.04584347,0.44729926,-0.44729922
3.06453227,2.04758848,-2.04759475,0.63402733,-0.63403382,0.60072801,-0.60073137,1.44968748,-1.44968350,0.01498978,-0.01498983,0.02379007,-0.02379012,0.42187080,-0.42187292,0.04565819,-0.04565810,0.44537012,-0.44537050
3.07053527,2.00910497,-2.00911323,0.61806376,-0.61807089,0.59248229,-0.59248643,1.43129892,-1.43129583,0.01442215,-0.01442221,0.02303291,-0.02303297,0.41523664,-0.41523937,0.04528372,-0.04528365,0.44190709,-0.44190791
3.07653827,1.96373110,-1.96374128,0.59982284,-0.59983055,0.58176800,-0.58177288,1.40841303,-1.40841093,0.01383188,-0.01383195,0.02224171,-0.02224177,0.40669589,-0.40669919,0.04471569,-0.04471565,0.43687554,-0.43687681
3.08254127,1.91179619,-1.91180819,0.57949951,-0.57950773,0.56868164,-0.56868722,1.38100584,-1.38100478,0.01322369,-0.01322376,0.02141643,-0.02141650,0.39635835,-0.39636217,0.04395272,-0.04395271,0.43026732,-0.43026903
3.08854427,1.85371842,-1.85373212,0.55731461,-0.55732326,0.55335605,-0.55336227,1.34911000,-1.34911003,0.01260224,-0.01260232,0.02055813,-0.02055820,0.38435899,-0.38436328,0.04299681,-0.04299681,0.42210330,-0.42210545
3.09454727,1.79000552,-1.79002077,0.53351149,-0.53352049,0.53595891,-0.53596570,1.31282496,-1.31282610,0.01197225,-0.01197233,0.01966902,-0.01966910,0.37085572,-0.37086042,0.04185353,-0.04185356,0.41243562,-0.41243818
3.10055028,1.72125365,-1.72127027,0.50835220,-0.50836147,0.51669056,-0.51669783,1.27232504,-1.27232730,0.01133843,-0.01133851,0.01875254,-0.01875262,0.35602675,-0.35603180,0.04053214,-0.04053220,0.40134912,-0.40135208
3.10655328,1.64814414,-1.64816194,0.48211337,-0.48212282,0.49578107,-0.49578875,1.22786512,-1.22786847,0.01070555,-0.01070564,0.01781331,-0.01781340,0.34006743,-0.34007276,0.03904551,-0.03904560,0.38896210,-0.38896541
3.11255628,1.57143790,-1.57145667,0.45508186,-0.45509140,0.47348671,-0.47349472,1.17978303,-1.17978742,0.01007846,-0.01007855,0.01685710,-0.01685719,0.32318679,-0.32319232,0.03740991,-0.03741001,0.37542611,-0.37542973
3.11855928,1.49196713,-1.49198664,0.42755017,-0.42755971,0.45008574,-0.45009397,1.12849860,-1.12850396,0.00946213,-0.00946222,0.01589076,-0.01589085,0.30560371,-0.30560939,0.03564464,-0.03564476,0.36092482,-0.36092870
3.12456228,1.41062464,-1.41064466,0.39981182,-0.39982129,0.42587360,-0.42588197,1.07450901,-1.07451525,0.00886163,-0.00886172,0.01492205,-0.01492214,0.28754302,-0.28754878,0.03377162,-0.03377176,0.34567188,-0.34567596
3.13056528,1.32835080,-1.32837107,0.37215668,-0.37216599,0.40115781,-0.40116622,1.01838076,-1.01838777,0.00828213,-0.00828222,0.01395952,-0.01395961,0.26923137,-0.26923713,0.03181481,-0.03181496,0.32990777,-0.32991199
3.13656828,1.24611839,-1.24613866,0.34486639,-0.34487548,0.37625241,-0.37626078,0.96073840,-0.96074605,0.00772891,-0.00772899,0.01301228,-0.01301237,0.25089324,-0.25089894,0.02979951,-0.02979968,0.31389576,-0.31390007
3.14257129,1.16491598,-1.16493601,0.31821009,-0.31821887,0.35147237,-0.35148061,0.90225062,-0.90225878,0.00720728,-0.00720736,0.01208981,-0.01208990,0.23274706,-0.23275265,0.02775179,-0.02775196,0.29791708,-0.29792139
3.14857429,1.08573017,-1.08574971,0.29244033,-0.29244877,0.32712788,-0.32713590,0.84361435,-0.84362286,0.00672256,-0.00672263,0.01120168,-0.01120177,0.21500158,-0.21500699,0.02569768,-0.02569786,0.28226531,-0.28226955
3.15457729,1.00952727,-1.00954610,0.26778958,-0.26779762,0.30351887,-0.30352659,0.78553749,-0.78554620,0.00628000,-0.00628007,0.01035735,-0.01035743,0.19785257,-0.19785776,0.02366257,-0.02366275,0.26724029,-0.26724439
3.16058029,0.93723508,-0.93725298,0.24446713,-0.24447473,0.28092978,-0.28093713,0.72872117,-0.72872993,0.00588471,-0.00588477,0.00956591,-0.00956598,0.18147999,-0.18148491,0.02167051,-0.02167069,0.25314163,-0.25314553
3.16658329,0.86972520,-0.86974196,0.22265657,-0.22266370,0.25962472,-0.25963164,0.67384220,-0.67385085,0.00554152,-0.00554158,0.00883583,-0.00883589,0.16604558,-0.16605019,0.01974371,-0.01974388,0.24026201,-0.24026563
3.17258629,0.80779634,-0.80781179,0.20251393,-0.20252058,0.23984324,-0.23984968,0.62153642,-0.62154482,0.00525495,-0.00525499,0.00817480,-0.00817485,0.15169099,-0.15169527,0.01790201,-0.01790218,0.22888034,-0.22888363
3.17858929,0.75215913,-0.75217312,0.18416636,-0.18417253,0.22179654,-0.22180245,0.57238363,-0.57239164,0.00502901,-0.00502905,0.00758950,-0.00758955,0.13853646,-0.13854036,0.01616255,-0.01616271,0.21925514,-0.21925803
3.18459230,0.70342261,-0.70343500,0.16771148,-0.16771715,0.20566445,-0.20566979,0.52689445,-0.52690196,0.00486718,-0.00486720,0.00708546,-0.00708549,0.12667994,-0.12668346,0.01453946,-0.01453961,0.21161801,-0.21162047
3.19059530,0.66208277,-0.66209346,0.15321719,-0.15322238,0.19159301,-0.19159775,0.48549960,-0.48550650,0.00477220,-0.00477220,0.00666688,-0.00666690,0.11619680,-0.11619992,0.01304376,-0.01304389,0.20616763,-0.20616960
3.19659830,0.62851315,-0.62852207,0.14072209,-0.14072681,0.17969273,-0.17969687,0.44854177,-0.44854798,0.00474602,-0.00474602,0.00633659,-0.00633660,0.10713991,-0.10714261,0.01168325,-0.01168336,0.20306410,-0.20306555
3.20260130,0.60295782,-0.60296493,0.13023629,-0.13024056,0.17003755,-0.17004107,0.41627013,-0.41627558,0.00478969,-0.00478967,0.00609593,-0.00609593,0.09954008,-0.09954238,0.01046261,-0.01046271,0.20242401,-0.20242492
3.20860430,0.58552655,-0.58553184,0.12174257,-0.12174643,0.16266439,-0.16266729,0.38883757,-0.38884221,0.00490321,-0.00490318,0.00594470,-0.00594469,0.09340695,-0.09340884,0.00938354,-0.00938362,0.20431620,-0.20431656
3.21460730,0.57619238,-0.57619585,0.11519794,-0.11520143,0.15757330,-0.15757560,0.36630047,-0.36630428,0.00508552,-0.00508548,0.00588118,-0.00588115,0.08873003,-0.08873151,0.00844491,-0.00844498,0.20875846,-0.20875826
3.22061031,0.57479159,-0.57479330,0.11053536,-0.11053851,0.15472825,-0.15472996,0.34862089,-0.34862386,0.00533437,-0.00533431,0.00590209,-0.00590206,0.08547997,-0.08548106,0.00764308,-0.00764313,0.21571507,-0.21571434
3.22661331,0.58102605,-0.58102605,0.10766568,-0.10766854,0.15405839,-0.15405953,0.33567092,-0.33567306,0.00564630,-0.00564623,0.00600268,-0.00600263,0.08361006,-0.08361078,0.00697215,-0.00697219,0.22509562,-0.22509436
3.23261631,0.59446800,-0.59446640,0.10647980,-0.10648241,0.15545989,-0.15546050,0.32723898,-0.32724031,0.00601666,-0.00601658,0.00617674,-0.00617668,0.08305778,-0.08305814,0.00642435,-0.00642437,0.23675491,-0.23675316
3.23861931,0.61456735,-0.61456426,0.10685084,-0.10685325,0.15879823,-0.15879835,0.32303777,-0.32303835,0.00643955,-0.00643947,0.00641674,-0.00641667,0.08374643,-0.08374644,0.00599030,-0.00599031,0.25049425,-0.25049205
3.24462231,0.64066138,-0.64065694,0.10863655,-0.10863879,0.16391104,-0.16391070,0.32271367,-0.32271355,0.00690797,-0.00690787,0.00671392,-0.00671385,0.08558683,-0.08558653,0.00565941,-0.00565940,0.26606414,-0.26606155
3.25062531,0.67198699,-0.67198136,0.11168171,-0.11168384,0.17061128,-0.17061053,0.32585722,-0.32585647,0.00741381,-0.00741371,0.00705846,-0.00705838,0.08847909,-0.08847849,0.00542016,-0.00542014,0.28316840,-0.28316546
3.25662831,0.70769528,-0.70768862,0.11582072,-0.11582278,0.17869098,-0.17868987,0.33201460,-0.33201331,0.00794805,-0.00794794,0.00743963,-0.00743955,0.09231435,-0.09231348,0.00526047,-0.00526044,0.30146972,-0.30146652
