energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
2.87843922,3.48350840,0.07599296,0.33079489,2.85066019,0.04498511,0.77854685,0.06648147,1.50324680,0.00000000
2.88444222,3.51510921,0.08198974,0.32844295,2.84794576,0.04522380,0.79053442,0.06744813,1.51213198,0.00000000
2.89044522,3.53979340,0.08869184,0.32507703,2.83754846,0.04532898,0.80351599,0.06821880,1.51481242,0.00000000
2.89644822,3.55687061,0.09602470,0.32067856,2.81929524,0.04529225,0.81716183,0.06877818,1.51101089,0.00000000
2.90245123,3.56583887,0.10389895,0.31526106,2.79322406,0.04510861,0.83114444,0.06911460,1.50057598,0.00000000
2.90845423,3.56639269,0.11221174,0.30886971,2.75957673,0.04477650,0.84514565,0.06922035,1.48348992,0.00000000
2.91445723,3.55842188,0.12084855,0.30157951,2.71878271,0.04429774,0.85886256,0.06909185,1.45987116,0.00000000
2.92046023,3.54200211,0.12968532,0.29349228,2.67143519,0.04367737,0.87201219,0.06872966,1.42997188,0.00000000
2.92646323,3.51737871,0.13859091,0.28473260,2.61826138,0.04292330,0.88433513,0.06813831,1.39417054,0.00000000
2.93246623,3.48494506,0.14742987,0.27544316,2.56008910,0.04204599,0.89559827,0.06732608,1.35296000,0.00000000
2.93846923,3.44521766,0.15606533,0.26577961,2.49781181,0.04105798,0.90559675,0.06630455,1.30693208,0.00000000
2.94447224,3.39880958,0.16436218,0.25590534,2.43235410,0.03997339,0.91415525,0.06508825,1.25675922,0.00000000
2.95047524,3.34640405,0.17219014,0.24598646,2.36463958,0.03880754,0.92112893,0.06369409,1.20317442,0.00000000
2.95647824,3.28872973,0.17942687,0.23618712,2.29556259,0.03757641,0.92640390,0.06214086,1.14695046,0.00000000
2.96248124,3.22653891,0.18596087,0.22666557,2.22596508,0.03629634,0.92989752,0.06044875,1.08887919,0.00000000
2.96848424,3.16058953,0.19169420,0.21757085,2.15661927,0.03498359,0.93155846,0.05863886,1.02975204,0.00000000
2.97448724,3.09163155,0.19654473,0.20904046,2.08821642,0.03365418,0.93136666,0.05673280,0.97034225,0.00000000
2.98049025,3.02039779,0.20044808,0.20119885,2.02136170,0.03232358,0.92933310,0.05475227,0.91138957,0.00000000
2.98649325,2.94759908,0.20335901,0.19415675,1.95657459,0.03100665,0.92549948,0.05271884,0.85358758,0.00000000
2.99249625,2.87392299,0.20525227,0.18801124,1.89429396,0.02971752,0.91993763,0.05065363,0.79757398,0.00000000
2.99849925,2.80003565,0.20612294,0.18284644,1.83488694,0.02846956,0.91274878,0.04857720,0.74392369,0.00000000
3.00450225,2.72658529,0.20598610,0.17873460,1.77866016,0.02727541,0.90406241,0.04650937,0.69314465,0.00000000
3.01050525,2.65420671,0.20487609,0.17573738,1.72587222,0.02614693,0.89403484,0.04446911,0.64567577,0.00000000
3.01650825,2.58352529,0.20284511,0.17390717,1.67674606,0.02509524,0.88284715,0.04247449,0.60188692,0.00000000
3.02251126,2.51515966,0.19996149,0.17328816,1.63147998,0.02413073,0.87070264,0.04054259,0.56208014,0.00000000
3.02851426,2.44972184,0.19630743,0.17391709,1.59025629,0.02326297,0.85782350,0.03868938,0.52649179,0.00000000
3.03451726,2.38781426,0.19197651,0.17582334,1.55324685,0.02250066,0.84444675,0.03692964,0.49529504,0.00000000
3.04052026,2.33002305,0.18707091,0.17902851,1.52061479,0.02185151,0.83081927,0.03527681,0.46860238,0.00000000
3.04652326,2.27690737,0.18169844,0.18354520,1.49251224,0.02132205,0.81719200,0.03374280,0.44646780,0.00000000
3.05252626,2.22898496,0.17596959,0.18937519,1.46907408,0.02091746,0.80381337,0.03233784,0.42888843,0.00000000
3.05852926,2.18671421,0.16999444,0.19650693,1.45040804,0.02064130,0.79092187,0.03107024,0.41580562,0.00000000
3.06453227,2.15047368,0.16387984,0.20491265,1.43658183,0.02049526,0.77873820,0.02994615,0.40710541,0.00000000
3.07053527,2.12054000,0.15772663,0.21454516,1.42760811,0.02047891,0.76745707,0.02896933,0.40261873,0.00000000
3.07653827,2.09706554,0.15162718,0.22533464,1.42342848,0.02058948,0.75723900,0.02814094,0.40212135,0.00000000
3.08254127,2.08005731,0.14566323,0.23718563,1.42389773,0.02082161,0.74820259,0.02745938,0.40533415,0.00000000
3.08854427,2.06935856,0.13990415,0.24997463,1.42876955,0.02116725,0.74041757,0.02692015,0.41192380,0.00000000
3.09454727,2.06463484,0.13440558,0.26354847,1.43768513,0.02161557,0.73389914,0.02651576,0.42150455,0.00000000
3.10055028,2.06536576,0.12920859,0.27772375,1.45016578,0.02215297,0.72860402,0.02623580,0.43364115,0.00000000
3.10655328,2.07084368,0.12433932,0.29228757,1.46561053,0.02276322,0.72442857,0.02606704,0.44785342,0.00000000
3.11255628,2.08018037,0.11980913,0.30699971,1.48329957,0.02342769,0.72120933,0.02599364,0.46362251,0.00000000
3.11855928,2.09232190,0.11561522,0.32159631,1.50240385,0.02412569,0.71872609,0.02599750,0.48039904,0.00000000
3.12456228,2.10607192,0.11174176,0.33579499,1.52200099,0.02483492,0.71670766,0.02605863,0.49761298,0.00000000
3.13056528,2.12012275,0.10816146,0.34930143,1.54109708,0.02553202,0.71484014,0.02615571,0.51468520,0.00000000
3.13656828,2.13309342,0.10483740,0.36181703,1.55865375,0.02619320,0.71277755,0.02626666,0.53104030,0.00000000
3.14257129,2.14357301,0.10172529,0.37304744,1.57361936,0.02679488,0.71015436,0.02636926,0.54612031,0.00000000
3.14857429,2.15016769,0.09877578,0.38271171,1.58496304,0.02731446,0.70659937,0.02644181,0.55939879,0.00000000
3.15457729,2.15154920,0.09593696,0.39055140,1.59170984,0.02773094,0.70175041,0.02646381,0.57039470,0.00000000
3.16058029,2.14650250,0.09315680,0.39633943,1.59297544,0.02802567,0.69526906,0.02641659,0.57868542,0.00000000
3.16658329,2.13397026,0.09038551,0.39988817,1.58799854,0.02818289,0.68685470,0.02628385,0.58391840,0.00000000
3.17258629,2.11309213,0.08757761,0.40105626,1.57616938,0.02819025,0.67625720,0.02605224,0.58582073,0.00000000
3.17858929,2.08323656,0.08469382,0.39975399,1.55705274,0.02803921,0.66328759,0.02571165,0.58420630,0.00000000
3.18459230,2.04402388,0.08170248,0.39594677,1.53040452,0.02772532,0.64782616,0.02525554,0.57898007,0.00000000
3.19059530,1.99533935,0.07858062,0.38965659,1.49618073,0.02724825,0.62982765,0.02468105,0.57013931,0.00000000
3.19659830,1.93733570,0.07531453,0.38096149,1.45453880,0.02661182,0.60932326,0.02398902,0.55777166,0.00000000
3.20260130,1.87042510,0.07189994,0.36999280,1.40583086,0.02582376,0.58641940,0.02318380,0.54205014,0.00000000
3.20860430,1.79526116,0.06834171,0.35693058,1.35058976,0.02489541,0.56129341,0.02227304,0.52322537,0.00000000
3.21460730,1.71271205,0.06465322,0.34199728,1.28950835,0.02384120,0.53418641,0.02126726,0.50161527,0.00000000
3.22061031,1.62382618,0.06085529,0.32545011,1.22341337,0.02267819,0.50539380,0.02017943,0.47759286,0.00000000
3.22661331,1.52979234,0.05697499,0.30757231,1.15323517,0.02142538,0.47525396,0.01902437,0.45157267,0.00000000
3.23261631,1.43189631,0.05304413,0.28866389,1.07997492,0.02010304,0.44413571,0.01781825,0.42399638,0.00000000
3.23861931,1.33147617,0.04909771,0.26903220,1.00467092,0.01873211,0.41242521,0.01657794,0.39531828,0.00000000
3.24462231,1.22987826,0.04517238,0.24898277,0.92836551,0.01733346,0.38051303,0.01532044,0.36599135,0.00000000
3.25062531,1.12841584,0.04130492,0.22881072,0.85207410,0.01592735,0.34878186,0.01406238,0.33645422,0.00000000
3.25662831,1.02833211,0.03753079,0.20879322,0.77675760,0.01453283,0.31759547,0.01281949,0.30711973,0.00000000
3.26263132,0.93076887,0.03388298,0.18918307,0.70329918,0.01316733,0.28728939,0.01160622,0.27836537,0.00000000
3.26863432,0.83674186,0.03039100,0.17020370,0.63248620,0.01184630,0.25816355,0.01043542,0.25052579,0.00000000
3.27463732,0.74712320,0.02708011,0.15204566,0.56499763,0.01058293,0.23047711,0.00931807,0.22388761,0.00000000
3.28064032,0.66263133,0.02397085,0.13486454,0.50139714,0.00938803,0.20444557,0.00826322,0.19868650,0.00000000
3.28664332,0.58382793,0.02107878,0.11878040,0.44213169,0.00826999,0.18024008,0.00727784,0.17510637,0.00000000
3.29264632,0.51112151,0.01841449,0.10387843,0.38753519,0.00723477,0.15798881,0.00636695,0.15328066,0.00000000
3.29864932,0.44477685,0.01598378,0.09021078,0.33783670,0.00628614,0.13778022,0.00553366,0.13329521,0.00000000
3.30465233,0.38492921,0.01378806,0.07779933,0.29317237,0.00542574,0.11966782,0.00477937,0.11519268,0.00000000
3.31065533,0.33160231,0.01182485,0.06663912,0.25360029,0.00465344,0.10367618,0.00410397,0.09897799,0.00000000
3.31665833,0.28472893,0.01008842,0.05670230,0.21911742,0.00396756,0.08980783,0.00350608,0.08462445,0.00000000
3.32266133,0.24417297,0.00857043,0.04794233,0.18967769,0.00336516,0.07805062,0.00298333,0.07208041,0.00000000
3.32866433,0.20975191,0.00726063,0.04029820,0.16521032,0.00284237,0.06838525,0.00253260,0.06127583,0.00000000
3.33466733,0.18125871,0.00614758,0.03369852,0.14563778,0.00239469,0.06079263,0.00215030,0.05212878,0.00000000
3.34067034,0.15848221,0.00521925,0.02806540,0.13089246,0.00201723,0.05526076,0.00183258,0.04455145,0.00000000
3.34667334,0.14122543,0.00446363,0.02331787,0.12093150,0.00170495,0.05179079,0.00157560,0.03845554,0.00000000
3.35267634,0.12932111,0.00386922,0.01937488,0.11574924,0.00145293,0.05040215,0.00137567,0.03375686,0.00000000
3.35867934,0.12264395,0.00342545,0.01615776,0.11538681,0.00125649,0.05113638,0.00122941,0.03037911,0.00000000
3.36468234,0.12111935,0.00312298,0.01359224,0.11993844,0.00111133,0.05405957,0.00113388,0.02825662,0.00000000
3.37068534,0.12472832,0.00295389,0.01160977,0.12955421,0.00101365,0.05926328,0.00108666,0.02733626,0.00000000
3.37668834,0.13350840,0.00291183,0.01014857,0.14443899,0.00096018,0.06686369,0.00108585,0.02757826,0.00000000
3.38269135,0.14755070,0.00299197,0.00915403,0.16484749,0.00094819,0.07699906,0.00113010,0.02895613,0.00000000
3.38869435,0.16699292,0.00319091,0.00857883,0.19107529,0.00097552,0.08982533,0.00121856,0.03145574,0.00000000
3.39469735,0.19200864,0.00350656,0.00838261,0.22344591,0.00104049,0.10551000,0.00135084,0.03507343,0.00000000
3.40070035,0.22279310,0.00393779,0.00853149,0.26229418,0.00114181,0.12422415,0.00152686,0.03981353,0.00000000
3.40670335,0.25954583,0.00448418,0.00899718,0.30794622,0.00127856,0.14613303,0.00174676,0.04568515,0.00000000
3.41270635,0.30245068,0.00514558,0.00975607,0.36069641,0.00144998,0.17138518,0.00201077,0.05269840,0.00000000
3.41870935,0.35165382,0.00592176,0.01078811,0.42078220,0.00165541,0.20010053,0.00231901,0.06086036,0.00000000
3.42471236,0.40724049,0.00681189,0.01207569,0.48835747,0.00189414,0.23235785,0.00267134,0.07017066,0.00000000
3.43071536,0.46921150,0.00781416,0.01360247,0.56346554,0.00216528,0.26818194,0.00306719,0.08061710,0.00000000
3.43671836,0.53746036,0.00892532,0.01535226,0.64601297,0.00246758,0.30753129,0.00350542,0.09217137,0.00000000
3.44272136,0.61175227,0.01014025,0.01730799,0.73574548,0.00279941,0.35028661,0.00398412,0.10478508,0.00000000
3.44872436,0.69170605,0.01145167,0.01945080,0.83222737,0.00315853,0.39624112,0.00450049,0.11838636,0.00000000
3.45472736,0.77678021,0.01284982,0.02175932,0.93482583,0.00354212,0.44509296,0.00505076,0.13287716,0.00000000
3.46073037,0.86626429,0.01432228,0.02420910,1.04270143,0.00394664,0.49644071,0.00563010,0.14813150,0.00000000
3.46673337,0.95927640,0.01585392,0.02677232,1.15480603,0.00436785,0.54978218,0.00623260,0.16399482,0.00000000
3.47273637,1.05476771,0.01742691,0.02941769,1.26988902,0.00480080,0.60451729,0.00685127,0.18028449,0.00000000
3.47873937,1.15153443,0.01902092,0.03211066,1.38651242,0.00523985,0.65995505,0.00747814,0.19679168,0.00000000
3.48474237,1.24823753,0.02061339,0.03481383,1.50307523,0.00567881,0.71532485,0.00810437,0.21328455,0.00000000
3.49074537,1.34342976,0.02217996,0.03748766,1.61784666,0.00611099,0.76979203,0.00872038,0.22951272,0.00000000
3.49674837,1.43558972,0.02369503,0.04009137,1.72900761,0.00652940,0.82247728,0.00931611,0.24521291,0.00000000
3.50275138,1.52316167,0.02513236,0.04258405,1.83469919,0.00692689,0.87247929,0.00988127,0.26011561,0.00000000
3.50875438,1.60459988,0.02646583,0.04492587,1.93307656,0.00729635,0.91890010,0.01040558,0.27395257,0.00000000
3.51475738,1.67841580,0.02767016,0.04707950,2.02236620,0.00763094,0.96087184,0.01087910,0.28646467,0.00000000
3.52076038,1.74322604,0.02872171,0.04901137,2.10092408,0.00792432,0.99758411,0.01129255,0.29741011,0.00000000
3.52676338,1.79779914,0.02959924,0.05069314,2.16729231,0.00817079,1.02831052,0.01163758,0.30657221,0.00000000
3.53276638,1.84109887,0.03028460,0.05210284,2.22025158,0.00836557,1.05243345,0.01190705,0.31376681,0.00000000
3.53876938,1.87232211,0.03076337,0.05322598,2.25886692,0.00850491,1.06946559,0.01209529,0.31884866,0.00000000
3.54477239,1.89092937,0.03102534,0.05405641,2.28252444,0.00858627,1.07906744,0.01219828,0.32171663,0.00000000
3.55077539,1.89666632,0.03106487,0.05459688,2.29095727,0.00860839,1.08105979,0.01221381,0.32231742,0.00000000
3.55677839,1.88957532,0.03088113,0.05485926,2.28425903,0.00857134,1.07543058,0.01214155,0.32064757,0.00000000
3.56278139,1.86999622,0.03047805,0.05486446,2.26288429,0.00847655,1.06233575,0.01198305,0.31675373,0.00000000
3.56878439,1.83855615,0.02986428,0.05464197,2.22763554,0.00832676,1.04209405,0.01174169,0.31073107,0.00000000
3.57478739,1.79614887,0.02905281,0.05422903,2.17963726,0.00812590,1.01517604,0.01142259,0.30272006,0.00000000
3.58079040,1.74390451,0.02806054,0.05366952,2.12029809,0.00787899,0.98218780,0.01103238,0.29290149,0.00000000
3.58679340,1.68315098,0.02690770,0.05301245,2.05126282,0.00759197,0.94385010,0.01057900,0.28149036,0.00000000
3.59279640,1.61536895,0.02561717,0.05231038,1.97435617,0.00727146,0.90097406,0.01007144,0.26872852,0.00000000
3.59879940,1.54214222,0.02421374,0.05161748,1.89152100,0.00692458,0.85443444,0.00951943,0.25487673,0.00000000
3.60480240,1.46510600,0.02272333,0.05098765,1.80475349,0.00655871,0.80514170,0.00893313,0.24020631,0.00000000
3.61080540,1.38589492,0.02117221,0.05047256,1.71603819,0.00618126,0.75401416,0.00832285,0.22499078,0.00000000
3.61680840,1.30609340,0.01958629,0.05011974,1.62728556,0.00579946,0.70195129,0.00769872,0.20949791,0.00000000
3.62281141,1.22719001,0.01799040,0.04997086,1.54027459,0.00542014,0.64980936,0.00707045,0.19398243,0.00000000
3.62881441,1.15053779,0.01640777,0.05006027,1.45660256,0.00504956,0.59838016,0.00644711,0.17867964,0.00000000
3.63481741,1.07732181,0.01485950,0.05041380,1.37764396,0.00469331,0.54837360,0.00583691,0.16380021,0.00000000
3.64082041,1.00853500,0.01336424,0.05104797,1.30451964,0.00435617,0.50040458,0.00524706,0.14952626,0.00000000
3.64682341,0.94496287,0.01193795,0.05196960,1.23807717,0.00404202,0.45498440,0.00468368,0.13600880,0.00000000
3.65282641,0.88717711,0.01059381,0.05317588,1.17888270,0.00375388,0.41251665,0.00415178,0.12336648,0.00000000
3.65882941,0.83553810,0.00934223,0.05465490,1.12722392,0.00349389,0.37329742,0.00365523,0.11168570,0.00000000
3.66483242,0.79020544,0.00819095,0.05638660,1.08312374,0.00326335,0.33751946,0.00319678,0.10102190,0.00000000
3.67083542,0.75115577,0.00714531,0.05834426,1.04636330,0.00306282,0.30527964,0.00277819,0.09140186,0.00000000
3.67683842,0.71820661,0.00620850,0.06049618,1.01651309,0.00289222,0.27658926,0.00240030,0.08282687,0.00000000
3.68284142,0.69104487,0.00538189,0.06280786,0.99297035,0.00275093,0.25138628,0.00206316,0.07527659,0.00000000
3.68884442,0.66925860,0.00466547,0.06524429,0.97500094,0.00263799,0.22954894,0.00176617,0.06871325,0.00000000
3.69484742,0.65237029,0.00405820,0.06777240,0.96178366,0.00255217,0.21090995,0.00150822,0.06308623,0.00000000
3.70085043,0.63987046,0.00355842,0.07036351,0.95245509,0.00249217,0.19527059,0.00128787,0.05833656,0.00000000
3.70685343,0.63124975,0.00316427,0.07299570,0.94615296,0.00245671,0.18241411,0.00110345,0.05440135,0.00000000
3.71285643,0.62602852,0.00287398,0.07565593,0.94205631,0.00244470,0.17211796,0.00095320,0.05121790,0.00000000
3.71885943,0.62378255,0.00268623,0.07834181,0.93942093,0.00245531,0.16416436,0.00083542,0.04872741,0.00000000
3.72486243,0.62416393,0.00260041,0.08106300,0.93760863,0.00248805,0.15834893,0.00074853,0.04687819,0.00000000
3.73086543,0.62691655,0.00261682,0.08384193,0.93610948,0.00254284,0.15448719,0.00069119,0.04562823,0.00000000
3.73686843,0.63188546,0.00273679,0.08671403,0.93455625,0.00262002,0.15241879,0.00066234,0.04494717,0.00000000
3.74287144,0.63902007,0.00296283,0.08972723,0.93273081,0.00272038,0.15200956,0.00066125,0.04481758,0.00000000
3.74887444,0.64837118,0.00329857,0.09294080,0.93056252,0.00284507,0.15315136,0.00068756,0.04523557,0.00000000
3.75487744,0.66008202,0.00374875,0.09642352,0.92811895,0.00299560,0.15576006,0.00074127,0.04621076,0.00000000
3.76088044,0.67437396,0.00431908,0.10025119,0.92558975,0.00317372,0.15977179,0.00082273,0.04776555,0.00000000
3.76688344,0.69152760,0.00501607,0.10450362,0.92326468,0.00338129,0.16513781,0.00093261,0.04993383,0.00000000
3.77288644,0.71186008,0.00584676,0.10926113,0.92150696,0.00362021,0.17181842,0.00107187,0.05275910,0.00000000
3.77888944,0.73569980,0.00681843,0.11460074,0.92072351,0.00389224,0.17977623,0.00124166,0.05629216,0.00000000
3.78489245,0.76335966,0.00793819,0.12059219,0.92133353,0.00419884,0.18896922,0.00144326,0.06058823,0.00000000
3.79089545,0.79511003,0.00921263,0.12729393,0.92373706,0.00454107,0.19934405,0.00167801,0.06570383,0.00000000
3.79689845,0.83115283,0.01064731,0.13474922,0.92828506,0.00491940,0.21082992,0.00194716,0.07169334,0.00000000
3.80290145,0.87159764,0.01224629,0.14298263,0.93525249,0.00533359,0.22333336,0.00225181,0.07860531,0.00000000
3.80890445,0.91644128,0.01401165,0.15199701,0.94481552,0.00578261,0.23673432,0.00259275,0.08647878,0.00000000
3.81490745,0.96555152,0.01594301,0.16177101,0.95703409,0.00626450,0.25088370,0.00297036,0.09533959,0.00000000
3.82091046,1.01865588,0.01803699,0.17225747,0.97184047,0.00677634,0.26560254,0.00338448,0.10519681,0.00000000
3.82691346,1.07533607,0.02028687,0.18338260,0.98903425,0.00731421,0.28068296,0.00383434,0.11603948,0.00000000
3.83291646,1.13502832,0.02268213,0.19504608,1.00828399,0.00787323,0.29589085,0.00431839,0.12783380,0.00000000
3.83891946,1.19702983,0.02520825,0.20712220,1.02913516,0.00844754,0.31097012,0.00483429,0.14052080,0.00000000
3.84492246,1.26051112,0.02784648,0.21946179,1.05102412,0.00903045,0.32564854,0.00537879,0.15401475,0.00000000
3.85092546,1.32453382,0.03057380,0.23189521,1.07329710,0.00961451,0.33964470,0.00594774,0.16820244,0.00000000
3.85692846,1.38807354,0.03336302,0.24423608,1.09523350,0.01019168,0.35267594,0.00653607,0.18294321,0.00000000
3.86293147,1.45004673,0.03618307,0.25628572,1.11607204,0.01075351,0.36446684,0.00713784,0.19807021,0.00000000
3.86893447,1.50934076,0.03899936,0.26783820,1.13503884,0.01129135,0.37475790,0.00774630,0.21339253,0.00000000
3.87493747,1.56484610,0.04177439,0.27868578,1.15137587,0.01179654,0.38331400,0.00835401,0.22869847,0.00000000
3.88094047,1.61548949,0.04446852,0.28862460,1.16436878,0.01226068,0.38993229,0.00895303,0.24375992,0.00000000
3.88694347,1.66026679,0.04704083,0.29746036,1.17337272,0.01267582,0.39444925,0.00953503,0.25833750,0.00000000
3.89294647,1.69827458,0.04945013,0.30501394,1.17783533,0.01303475,0.39674651,0.01009161,0.27218676,0.00000000
3.89894947,1.72873916,0.05165610,0.31112661,1.17731598,0.01333113,0.39675533,0.01061448,0.28506482,0.00000000
3.90495248,1.75104219,0.05362041,0.31566483,1.17150073,0.01355977,0.39445958,0.01109571,0.29673756,0.00000000
3.91095548,1.76474196,0.05530791,0.31852431,1.16021256,0.01371672,0.38989718,0.01152808,0.30698690,0.00000000
3.91695848,1.76958961,0.05668774,0.31963337,1.14341684,0.01379944,0.38316003,0.01190525,0.31561805,0.00000000
3.92296148,1.76553997,0.05773443,0.31895538,1.12122212,0.01380689,0.37439257,0.01222205,0.32246626,0.00000000
3.92896448,1.75275646,0.05842879,0.31649032,1.09387657,0.01373958,0.36378916,0.01247466,0.32740297,0.00000000
3.93496748,1.73161025,0.05875870,0.31227530,1.06176048,0.01359955,0.35159057,0.01266082,0.33034096,0.00000000
3.94097049,1.70267357,0.05871963,0.30638418,1.02537561,0.01339034,0.33807974,0.01277991,0.33123836,0.00000000
3.94697349,1.66670777,0.05831501,0.29892626,0.98533198,0.01311692,0.32357725,0.01283303,0.33010124,0.00000000
3.95297649,1.62464636,0.05755627,0.29004413,0.94233297,0.01278556,0.30843669,0.01282299,0.32698480,0.00000000
3.95897949,1.57757397,0.05646269,0.27991075,0.89715938,0.01240364,0.29304026,0.01275427,0.32199298,0.00000000
3.96498249,1.52670188,0.05506099,0.26872590,0.85065334,0.01197949,0.27779474,0.01263283,0.31527659,0.00000000
3.97098549,1.47334109,0.05338462,0.25671217,0.80370249,0.01152216,0.26312799,0.01246599,0.30702991,0.00000000
3.97698849,1.41887384,0.05147297,0.24411054,0.75722517,0.01104118,0.24948616,0.01226216,0.29748616,0.00000000
3.98299150,1.36472450,0.04937032,0.23117579,0.71215680,0.01054636,0.23733136,0.01203056,0.28691170,0.00000000
3.98899450,1.31233075,0.04712468,0.21817179,0.66943774,0.01004748,0.22713990,0.01178091,0.27559952,0.00000000
3.99499750,1.26311590,0.04478654,0.20536679,0.63000266,0.00955413,0.21940069,0.01152314,0.26386198,0.00000000
4.00100050,1.21846291,0.04240764,0.19302887,0.59477129,0.00907544,0.21461371,0.01126706,0.25202333,0.00000000
4.00700350,1.17969071,0.04003971,0.18142154,0.56464025,0.00861993,0.21328801,0.01102203,0.24041203,0.00000000
4.01300650,1.14803321,0.03773319,0.17079955,0.54047562,0.00819532,0.21593895,0.01079671,0.22935329,0.00000000
4.01900950,1.12462101,0.03553621,0.16140498,0.52310570,0.00780841,0.22308421,0.01059883,0.21916191,0.00000000
4.02501251,1.11046602,0.03349346,0.15346349,0.51331351,0.00746497,0.23523824,0.01043498,0.21013559,0.00000000
4.03101551,1.10644860,0.03164541,0.14718083,0.51182843,0.00716967,0.25290467,0.01031049,0.20254889,0.00000000
4.03701851,1.11330705,0.03002751,0.14273946,0.51931658,0.00692607,0.27656651,0.01022935,0.19664783,0.00000000
4.04302151,1.13162915,0.02866960,0.14029537,0.53636951,0.00673659,0.30667398,0.01019421,0.19264518,0.00000000
4.04902451,1.16184511,0.02759551,0.13997491,0.56349102,0.00660256,0.34362987,0.01020636,0.19071649,0.00000000
4.05502751,1.20422183,0.02682270,0.14187185,0.60108212,0.00652424,0.38777280,0.01026591,0.19099680,0.00000000
4.06103052,1.25885801,0.02636212,0.14604440,0.64942422,0.00650091,0.43935853,0.01037184,0.19357796,0.00000000
4.06703352,1.32567998,0.02621814,0.15251252,0.70866120,0.00653094,0.49854009,0.01052220,0.19850666,0.00000000
4.07303652,1.40443827,0.02638863,0.16125544,0.77878077,0.00661191,0.56534740,0.01071429,0.20578304,0.00000000
4.07903952,1.49470515,0.02686505,0.17220955,0.85959640,0.00674064,0.63966741,0.01094490,0.21535995,0.00000000
4.08504252,1.59587337,0.02763278,0.18526683,0.95073058,0.00691337,0.72122580,0.01121046,0.22714290,0.00000000
4.09104552,1.70715681,0.02867140,0.20027399,1.05160093,0.00712580,0.80957153,0.01150728,0.24099073,0.00000000
4.09704852,1.82759367,0.02995513,0.21703248,1.16141033,0.00737322,0.90406535,0.01183174,0.25671706,0.00000000
4.10305153,1.95605278,0.03145336,0.23529959,1.27914250,0.00765060,1.00387355,0.01218046,0.27409270,0.00000000
4.10905453,2.09124407,0.03313121,0.25479079,1.40356400,0.00795268,1.10796801,0.01255044,0.29284894,0.00000000
4.11505753,2.23173345,0.03495027,0.27518341,1.53323384,0.00827407,1.21513334,0.01293918,0.31268195,0.00000000
4.12106053,2.37596289,0.03686935,0.29612177,1.66652122,0.00860935,1.32398167,0.01334477,0.33325815,0.00000000
4.12706353,2.52227569,0.03884535,0.31722369,1.80163164,0.00895314,1.43297539,0.01376595,0.35422070,0.00000000
4.13306653,2.66894679,0.04083419,0.33808842,1.93664125,0.00930020,1.54045757,0.01420213,0.37519692,0.00000000
4.13906953,2.81421775,0.04279176,0.35830570,2.06953874,0.00964555,1.64468951,0.01465336,0.39580653,0.00000000
4.14507254,2.95633529,0.04467498,0.37746580,2.19827355,0.00998451,1.74389421,0.01512031,0.41567056,0.00000000
4.15107554,3.09359229,0.04644279,0.39517014,2.32080876,0.01031282,1.83630459,0.01560421,0.43442063,0.00000000
4.15707854,3.22436950,0.04805713,0.41104217,2.43517668,0.01062670,1.92021431,0.01610670,0.45170825,0.00000000
4.16308154,3.34717624,0.04948388,0.42473810,2.53953478,0.01092293,1.99402949,0.01662974,0.46721392,0.00000000
4.16908454,3.46068805,0.05069368,0.43595686,2.63221947,0.01119889,2.05631879,0.01717545,0.48065548,0.00000000
4.17508754,3.56377939,0.05166260,0.44444912,2.71179522,0.01145259,2.10585978,0.01774591,0.49179557,0.00000000
4.18109055,3.65554951,0.05237270,0.45002469,2.77709665,0.01168270,2.14167943,0.01834301,0.50044764,0.00000000
4.18709355,3.73534012,0.05281232,0.45255811,2.82726149,0.01188855,2.16308670,0.01896821,0.50648046,0.00000000
4.19309655,3.80274355,0.05297629,0.45199208,2.86175280,0.01207005,2.16969569,0.01962232,0.50982068,0.00000000
4.19909955,3.85760097,0.05286577,0.44833860,2.88036920,0.01222766,2.16143822,0.02030535,0.51045354,0.00000000
4.20510255,3.89999051,0.05248804,0.44167773,2.88324277,0.01236233,2.13856516,0.02101624,0.50842155,0.00000000
4.21110555,3.93020593,0.05185597,0.43215403,2.87082468,0.01247535,2.10163645,0.02175273,0.50382129,0.00000000
4.21710855,3.94872699,0.05098743,0.41997082,2.84385931,0.01256824,2.05150034,0.02251117,0.49679844,0.00000000
4.22311156,3.95618308,0.04990449,0.40538266,2.80334845,0.01264265,1.98926274,0.02328646,0.48754136,0.00000000
4.22911456,3.95331228,0.04863254,0.38868619,2.75050730,0.01270019,1.91624838,0.02407196,0.47627353,0.00000000
4.23511756,3.94091822,0.04719938,0.37021001,2.68671476,0.01274232,1.83395540,0.02485950,0.46324517,0.00000000
4.24112056,3.91982705,0.04563432,0.35030385,2.61346050,0.01277022,1.74400569,0.02563943,0.44872452,0.00000000
4.24712356,3.89084724,0.04396721,0.32932769,2.53229142,0.01278469,1.64809315,0.02640079,0.43298918,0.00000000
4.25312656,3.85473420,0.04222770,0.30764111,2.44476013,0.01278610,1.54793219,0.02713146,0.41631786,0.00000000
4.25912956,3.81216181,0.04044453,0.28559350,2.35237777,0.01277429,1.44520854,0.02781849,0.39898293,0.00000000
4.26513257,3.76370217,0.03864491,0.26351527,2.25657304,0.01274862,1.34153439,0.02844839,0.38124397,0.00000000
