energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up
-0.20710355,5.95496272,1.52878709,1.03293127,0.03135869,1.09621802,0.04006028,0.04093517,3.57045753
-0.20110055,6.24294844,1.59519783,1.07820466,0.03470319,1.15726763,0.04287491,0.04274753,3.73979641
-0.19509755,6.54746956,1.66529871,1.12688498,0.03823178,1.22385341,0.04588817,0.04474450,3.91414356
-0.18909455,6.86650178,1.73855043,1.17875482,0.04192790,1.29563577,0.04907410,0.04691537,4.09189610
-0.18309155,7.19771351,1.81435739,1.23353360,0.04577247,1.37220868,0.05240634,0.04924641,4.27131068
-0.17708854,7.53849843,1.89207566,1.29088170,0.04974420,1.45310132,0.05585867,0.05172116,4.45053313
-0.17108554,7.88601420,1.97102200,1.35040577,0.05381984,1.53778110,0.05940544,0.05432074,4.62763120
-0.16508254,8.23722670,2.05048372,1.41166512,0.05797455,1.62565790,0.06302199,0.05702425,4.80062991
-0.15907954,8.58895914,2.12972932,1.47417903,0.06218218,1.71608983,0.06668508,0.05980918,4.96754863
-0.15307654,8.93794503,2.20801947,1.53743491,0.06641564,1.80839046,0.07037311,0.06265194,5.12643901
-0.14707354,9.28088420,2.28461849,1.60089698,0.07064723,1.90183745,0.07406647,0.06552829,5.27542302
-0.14107054,9.61450060,2.35880573,1.66401559,0.07484890,1.99568265,0.07774763,0.06841393,5.41273012
-0.13506753,9.93560073,2.42988700,1.72623669,0.07899263,2.08916337,0.08140130,0.07128499,5.53673264
-0.12906453,10.24113123,2.49720545,1.78701148,0.08305065,2.18151450,0.08501439,0.07411855,5.64597846
-0.12306153,10.52823411,2.56015199,1.84580588,0.08699576,2.27198128,0.08857599,0.07689311,5.73922011
-0.11705853,10.79429805,2.61817466,1.90210960,0.09080159,2.35983211,0.09207714,0.07958898,5.81543931
-0.11105553,11.03700399,2.67078694,1.95544462,0.09444285,2.44437096,0.09551061,0.08218866,5.87386637
-0.10505253,11.25436364,2.71757447,2.00537273,0.09789566,2.52494891,0.09887056,0.08467711,5.91399351
-0.09904952,11.44474940,2.75820022,2.05150198,0.10113776,2.60097425,0.10215215,0.08704190,5.93558193
-0.09304652,11.60691458,2.79240763,2.09349176,0.10414887,2.67192072,0.10535113,0.08927329,5.93866213
-0.08704352,11.74000324,2.82002182,2.13105648,0.10691093,2.73733352,0.10846334,0.09136419,5.92352745
-0.08104052,11.84354936,2.84094869,2.16396761,0.10940840,2.79683292,0.11148434,0.09331006,5.89072116
-0.07503752,11.91746559,2.85517202,2.19205420,0.11162857,2.85011540,0.11440899,0.09510865,5.84101749
-0.06903452,11.96202233,2.86274877,2.21520191,0.11356174,2.89695235,0.11723114,0.09675977,5.77539734
-0.06303152,11.97781854,2.86380267,2.23335075,0.11520151,2.93718672,0.11994344,0.09826490,5.69501966
-0.05702851,11.96574585,2.85851674,2.24649170,0.11654486,2.97072796,0.12253730,0.09962687,5.60118961
-0.05102551,11.92694826,2.84712484,2.25466255,0.11759231,2.99754585,0.12500291,0.10084949,5.49532481
-0.04502251,11.86277956,2.82990294,2.25794333,0.11834784,3.01766373,0.12732959,0.10193718,5.37892096
-0.03901951,11.77476081,2.80716049,2.25645159,0.11881887,3.03115188,0.12950613,0.10289475,5.25351817
-0.03301651,11.66453996,2.77923230,2.25033784,0.11901604,3.03812149,0.13152138,0.10372714,5.12066917
-0.02701351,11.53385555,2.74647135,2.23978151,0.11895296,3.03871981,0.13336495,0.10443929,4.98191036
-0.02101051,11.38450567,2.70924273,2.22498751,0.11864584,3.03312667,0.13502796,0.10503609,4.83873675
-0.01500750,11.21832314,2.66791903,2.20618350,0.11811304,3.02155264,0.13650383,0.10552240,4.69258094
-0.00900450,11.03715678,2.62287693,2.18361787,0.11737461,3.00423872,0.13778906,0.10590320,4.54479678
-0.00300150,10.84285864,2.57449517,2.15755832,0.11645170,2.98145716,0.13888391,0.10618366,4.39664738
0.00300150,10.63727584,2.52315346,2.12829074,0.11536601,2.95351325,0.13979297,0.10636938,4.24929735
0.00900450,10.42224569,2.46923220,2.09611827,0.11413925,2.92074722,0.14052548,0.10646654,4.10380861
0.01500750,10.19959237,2.41311241,2.06136001,0.11279254,2.88353577,0.14109545,0.10648207,3.96113926
0.02101051,9.97112319,2.35517573,2.02434927,0.11134589,2.84229249,0.14152152,0.10642368,3.82214463
0.02701351,9.73862280,2.29580385,1.98543094,0.10981775,2.79746658,0.14182648,0.10629995,3.68757970
0.03301651,9.50384392,2.23537731,1.94495786,0.10822459,2.74953937,0.14203660,0.10612014,3.55810242
0.03901951,9.26849354,2.17427320,1.90328594,0.10658054,2.69901838,0.14218067,0.10589407,3.43427696
0.04502251,9.03421430,2.11286192,1.86076827,0.10489712,2.64642873,0.14228878,0.10563175,3.31657679
0.05102551,8.80256125,2.05150278,1.81774817,0.10318309,2.59230220,0.14239107,0.10534304,3.20538718
0.05702851,8.57497489,1.99053879,1.77455154,0.10144434,2.53716417,0.14251628,0.10503712,3.10100712
0.06303152,8.35275200,1.93029081,1.73147887,0.09968388,2.48151920,0.14269037,0.10472199,3.00365078
0.06903452,8.13701607,1.87105153,1.68879740,0.09790192,2.42583589,0.14293519,0.10440393,2.91344882
0.07503752,7.92868958,1.81307959,1.64673389,0.09609606,2.37053209,0.14326728,0.10408702,2.83044993
0.08104052,7.72847043,1.75659443,1.60546856,0.09426150,2.31596115,0.14369688,0.10377264,2.75462303
0.08704352,7.53681454,1.70177215,1.56513062,0.09239141,2.26240038,0.14422722,0.10345915,2.68586058
0.09304652,7.35392649,1.64874290,1.52579578,0.09047732,2.21004231,0.14485406,0.10314164,2.62398324
0.09904952,7.17975951,1.59758991,1.48748609,0.08850956,2.15898952,0.14556559,0.10281190,2.56874633
0.10505253,7.01402558,1.54835045,1.45017204,0.08647778,2.10925338,0.14634262,0.10245841,2.51984787
0.11105553,6.85621554,1.50101864,1.41377711,0.08437153,2.06075696,0.14715903,0.10206666,2.47693842
0.11705853,6.70562866,1.45554997,1.37818445,0.08218077,2.01334187,0.14798256,0.10161951,2.43963223
0.12306153,6.56141030,1.41186748,1.34324537,0.07989649,1.96677896,0.14877578,0.10109776,2.40751947
0.12906453,6.42259587,1.36986894,1.30878921,0.07751122,1.92078211,0.14949723,0.10048077,2.38017892
0.13506753,6.28815884,1.32943497,1.27463415,0.07501956,1.87502452,0.15010278,0.09974723,2.35719061
0.14107054,6.15706038,1.29043734,1.24059823,0.07241858,1.82915660,0.15054693,0.09887599,2.33814784
0.14707354,6.02829805,1.25274722,1.20651008,0.06970821,1.78282460,0.15078431,0.09784685,2.32266792
0.15307654,5.90095132,1.21624284,1.17221885,0.06689147,1.73568913,0.15077104,0.09664142,2.31040128
0.15907954,5.77422168,1.18081617,1.13760285,0.06397464,1.68744255,0.15046612,0.09524385,2.30103842
0.16508254,5.64746575,1.14637847,1.10257641,0.06096720,1.63782471,0.14983272,0.09364157,2.29431461
0.17108554,5.52022019,1.11286435,1.06709490,0.05788182,1.58663622,0.14883942,0.09182587,2.29001217
0.17708854,5.39221758,1.08023429,1.03115760,0.05473405,1.53374893,0.14746126,0.08979240,2.28796023
0.18309155,5.26339329,1.04847565,0.99480845,0.05154200,1.47911334,0.14568070,0.08754149,2.28803239
0.18909455,5.13388345,1.01760222,0.95813487,0.04832591,1.42276270,0.14348844,0.08507843,2.29014224
0.19509755,5.00401474,0.98765236,0.92126468,0.04510761,1.36481397,0.14088405,0.08241348,2.29423723
0.20110055,4.87428706,0.95868609,0.88436153,0.04190994,1.30546582,0.13787645,0.07956182,2.30029108
0.20710355,4.74535020,0.93078115,0.84761904,0.03875614,1.24499383,0.13448415,0.07654337,2.30829526
0.21310655,4.61797589,0.90402842,0.81125415,0.03566927,1.18374341,0.13073536,0.07338248,2.31824959
0.21910955,4.49302658,0.87852688,0.77549983,0.03267155,1.12212077,0.12666784,0.07010743,2.33015256
0.22511256,4.37142233,0.85437827,0.74059768,0.02978386,1.06058240,0.12232851,0.06674998,2.34399145
0.23111556,4.25410701,0.83168180,0.70679056,0.02702523,0.99962358,0.11777289,0.06334472,2.35973254
0.23711856,4.14201517,0.81052893,0.67431565,0.02441241,0.93976630,0.11306431,0.05992840,2.37731180
0.24312156,4.03604036,0.79099855,0.64339810,0.02195960,0.88154698,0.10827289,0.05653925,2.39662617
0.24912456,3.93700620,0.77315256,0.61424538,0.01967814,0.82550446,0.10347433,0.05321624,2.41752577
0.25512756,3.84564069,0.75703218,0.58704263,0.01757645,0.77216856,0.09874864,0.04999834,2.43980745
0.26113057,3.76255487,0.74265484,0.56194894,0.01565995,0.72204946,0.09417864,0.04692384,2.46320996
0.26713357,3.68822620,0.73001203,0.53909468,0.01393112,0.67562824,0.08984850,0.04402970,2.48741112
0.27313657,3.62298741,0.71906806,0.51857995,0.01238962,0.63334874,0.08584219,0.04135090,2.51202752
0.27913957,3.56702109,0.70975981,0.50047405,0.01103245,0.59561088,0.08224202,0.03891999,2.53661701
0.28514257,3.52036059,0.70199762,0.48481605,0.00985423,0.56276565,0.07912729,0.03676660,2.56068435
0.29114557,3.48289707,0.69566718,0.47161632,0.00884745,0.53511177,0.07657300,0.03491712,2.58369028
0.29714857,3.45439284,0.69063262,0.46085903,0.00800273,0.51289405,0.07464881,0.03339453,2.60506405
0.30315158,3.43450063,0.68674056,0.45250552,0.00730921,0.49630345,0.07341819,0.03221819,2.62421941
0.30915458,3.42278822,0.68382514,0.44649829,0.00675479,0.48547875,0.07293775,0.03140395,2.64057359
0.31515758,3.41876756,0.68171377,0.44276571,0.00632647,0.48050965,0.07325679,0.03096412,2.65356895
0.32116058,3.42192732,0.68023346,0.44122705,0.00601064,0.48144115,0.07441707,0.03090775,2.66269637
0.32716358,3.43176744,0.67921751,0.44179778,0.00579336,0.48827893,0.07645274,0.03124080,2.66751963
0.33316658,3.44783419,0.67851217,0.44439480,0.00566062,0.50099539,0.07939032,0.03196646,2.66769944
0.33916958,3.46975385,0.67798297,0.44894161,0.00559859,0.51953611,0.08324885,0.03308543,2.66301610
0.34517259,3.49726340,0.67752051,0.45537283,0.00559380,0.54382626,0.08803996,0.03459626,2.65338942
0.35117559,3.53023638,0.67704526,0.46363819,0.00563340,0.57377663,0.09376799,0.03649558,2.63889476
0.35717859,3.56870229,0.67651117,0.47370559,0.00570528,0.60928895,0.10042992,0.03877839,2.61977397
0.36318159,3.61285825,0.67590783,0.48556305,0.00579825,0.65026009,0.10801525,0.04143813,2.59644046
0.36918459,3.66307174,0.67526103,0.49921950,0.00590217,0.69658501,0.11650570,0.04446684,2.56947759
0.37518759,3.71987393,0.67463158,0.51470423,0.00600801,0.74815804,0.12587476,0.04785505,2.53963021
0.38119060,3.78394329,0.67411249,0.53206504,0.00610803,0.80487260,0.13608713,0.05159176,2.50778914
0.38719360,3.85607994,0.67382447,0.55136499,0.00619571,0.86661913,0.14709801,0.05566416,2.47496912
0.39319660,3.93717137,0.67391005,0.57267804,0.00626588,0.93328153,0.15885240,0.06005740,2.44228082
0.39919960,4.02815099,0.67452644,0.59608350,0.00631464,1.00473197,0.17128441,0.06475427,2.41089791
0.40520260,4.12995089,0.67583760,0.62165969,0.00633938,1.08082467,0.18431669,0.06973482,2.38202050
0.41120560,4.24345097,0.67800576,0.64947691,0.00633870,1.16138873,0.19786006,0.07497603,2.35683631
0.41720860,4.36942648,0.68118279,0.67959004,0.00631230,1.24622045,0.21181343,0.08045152,2.33648124
0.42321161,4.50849606,0.68550196,0.71203118,0.00626091,1.33507562,0.22606412,0.08613125,2.32200077
0.42921461,4.66107263,0.69107022,0.74680236,0.00618612,1.42766204,0.24048854,0.09198139,2.31431386
0.43521761,4.82731899,0.69796157,0.78386894,0.00609026,1.52363287,0.25495338,0.09796430,2.31418072
0.44122061,5.00711001,0.70621169,0.82315358,0.00597620,1.62258084,0.26931724,0.10403857,2.32217551
0.44722361,5.20000271,0.71581398,0.86453142,0.00584722,1.72403396,0.28343269,0.11015928,2.33866516
0.45322661,5.40521554,0.72671734,0.90782629,0.00570681,1.82745268,0.29714876,0.11627838,2.36379478
0.45922961,5.62161734,0.73882546,0.95280834,0.00555853,1.93222880,0.31031363,0.12234514,2.39748020
0.46523262,5.84772648,0.75199791,0.99919306,0.00540583,2.03768619,0.32277765,0.12830685,2.43940761
0.47123562,6.08172012,0.76605263,1.04664180,0.00525195,2.14308333,0.33439627,0.13410943,2.48904014
0.47723862,6.32145326,0.78076990,1.09476387,0.00509979,2.24761780,0.34503304,0.13969834,2.54563096
0.48324162,6.56448706,0.79589744,1.14312007,0.00495180,2.35043254,0.35456233,0.14501931,2.60824231
0.48924462,6.80812564,0.81115648,1.19122775,0.00480993,2.45062396,0.36287178,0.15001926,2.67576942
0.49524762,7.04946049,0.82624848,1.23856727,0.00467562,2.54725184,0.36986438,0.15464711,2.74696868
0.50125063,7.28542149,0.84086236,1.28458982,0.00454972,2.63935100,0.37545998,0.15885463,2.82048885
0.50725363,7.51283353,0.85468186,1.32872645,0.00443255,2.72594458,0.37959639,0.16259721,2.89490429
0.51325663,7.72847744,0.86739298,1.37039819,0.00432393,2.80605907,0.38222995,0.16583452,2.96874932
0.51925963,7.92915425,0.87869107,1.40902715,0.00422321,2.87874074,0.38333555,0.16853126,3.04055250
0.52526263,8.11175129,0.88828768,1.44404824,0.00412936,2.94307341,0.38290625,0.17065764,3.10887014
0.53126563,8.27330897,0.89591680,1.47492151,0.00404102,2.99819739,0.38095260,0.17218994,3.17231801
0.53726863,8.41108659,0.90134053,1.50114461,0.00395663,3.04332903,0.37750155,0.17311092,3.22960055
0.54327164,8.52262568,0.90435396,1.52226511,0.00387446,3.07778057,0.37259530,0.17341016,3.27953707
0.54927464,8.60580928,0.90478933,1.53789236,0.00379277,3.10097962,0.36628996,0.17308434,3.32108414
0.55527764,8.65891515,0.90251932,1.54770841,0.00370983,3.11248765,0.35865421,0.17213740,3.35335405
0.56128064,8.68066148,0.89745940,1.55147772,0.00362401,3.11201669,0.34976803,0.17058060,3.37562883
0.56728364,8.67024312,0.88956928,1.54905502,0.00353389,3.09944335,0.33972137,0.16843254,3.38736975
0.57328664,8.62735696,0.87885348,1.54039118,0.00343827,3.07481951,0.32861305,0.16571894,3.38822230
0.57928964,8.55221510,0.86536079,1.52553667,0.00333621,3.03837883,0.31654955,0.16247240,3.37801664
0.58529265,8.44554486,0.84918295,1.50464230,0.00322710,2.99053839,0.30364402,0.15873192,3.35676373
0.59129565,8.30857510,0.83045223,1.47795719,0.00311063,2.93189521,0.29001515,0.15454232,3.32464763
0.59729865,8.14300901,0.80933828,1.44582389,0.00298680,2.86321715,0.27578605,0.14995349,3.28201413
0.60330165,7.95098383,0.78604409,1.40867070,0.00285594,2.78542841,0.26108310,0.14501949,3.22935651
0.60930465,7.73501872,0.76080131,1.36700149,0.00271864,2.69958987,0.24603461,0.13979751,3.16729879
0.61530765,7.49795259,0.73386495,1.32138330,0.00257575,2.60687483,0.23076944,0.13434670,3.09657734
0.62131066,7.24287406,0.70550772,1.27243221,0.00242831,2.50854109,0.21541542,0.12872695,3.01802138
0.62731366,6.97304620,0.67601409,1.22079802,0.00227754,2.40590032,0.20009771,0.12299763,2.93253311
0.63331666,6.69182902,0.64567430,1.16714830,0.00212478,2.30028615,0.18493707,0.11721630,2.84106816
0.63931966,6.40260267,0.61477857,1.11215258,0.00197140,2.19302217,0.17004813,0.11143746,2.74461685
0.64532266,6.10869435,0.58361150,1.05646715,0.00181883,2.08539129,0.15553764,0.10571149,2.64418697
0.65132566,5.81331167,0.55244710,1.00072112,0.00166844,1.97860779,0.14150293,0.10008362,2.54078828
0.65732866,5.51948485,0.52154434,0.94550439,0.00152154,1.87379316,0.12803043,0.09459315,2.43541920
0.66333167,5.23001962,0.49114353,0.89135764,0.00137932,1.77195679,0.11519451,0.08927287,2.32905583
0.66933467,4.94746217,0.46146348,0.83876497,0.00124286,1.67398201,0.10305660,0.08414874,2.22264337
0.67533767,4.67407664,0.43269955,0.78814905,0.00111306,1.58061810,0.09166465,0.07923977,2.11708976
0.68134067,4.41183512,0.40502258,0.73986900,0.00099066,1.49247809,0.08105289,0.07455818,2.01326158
0.68734367,4.16241949,0.37857858,0.69422071,0.00087622,1.41004216,0.07124205,0.07010982,1.91198170
0.69334667,3.92723366,0.35348926,0.65143942,0.00077012,1.33366605,0.06223983,0.06589469,1.81402848
0.69934967,3.70742435,0.32985311,0.61170421,0.00067257,1.26359362,0.05404176,0.06190778,1.72013602
0.70535268,3.50390826,0.30774700,0.57514385,0.00058363,1.19997247,0.04663232,0.05813988,1.63099492
0.71135568,3.31740311,0.28722816,0.54184369,0.00050319,1.14287149,0.03998622,0.05457857,1.54725332
0.71735868,3.14846002,0.26833630,0.51185289,0.00043104,1.09229903,0.03406991,0.05120923,1.46951744
0.72336168,2.99749475,0.25109578,0.48519158,0.00036683,1.04822055,0.02884312,0.04801600,1.39835147
0.72936468,2.86481554,0.23551775,0.46185758,0.00031015,1.01057458,0.02426050,0.04498268,1.33427634
0.73536768,2.75064583,0.22160195,0.44183205,0.00026050,0.97928603,0.02027313,0.04209356,1.27776706
0.74137069,2.65514013,0.20933825,0.42508402,0.00021737,0.95427611,0.01683000,0.03933412,1.22924864
0.74737369,2.57839248,0.19870785,0.41157351,0.00018018,0.93546847,0.01387940,0.03669155,1.18909041
0.75337669,2.52043703,0.18968399,0.40125302,0.00014836,0.92279119,0.01137005,0.03415511,1.15759886
0.75937969,2.48124099,0.18223226,0.39406771,0.00012136,0.91617487,0.00925215,0.03171641,1.13500938
0.76538269,2.46069099,0.17631060,0.38995406,0.00009861,0.91554712,0.00747820,0.02936938,1.12147699
0.77138569,2.45857394,0.17186887,0.38883750,0.00007959,0.92082398,0.00600359,0.02711030,1.11706687
0.77738869,2.47455438,0.16884832,0.39062918,0.00006381,0.93189915,0.00478710,0.02493748,1.12174499
0.78339170,2.50815021,0.16718081,0.39522225,0.00005082,0.94863201,0.00379113,0.02285106,1.13536961
0.78939470,2.55870911,0.16678817,0.40248804,0.00004021,0.97083528,0.00298188,0.02085260,1.15768435
0.79539770,2.62538780,0.16758153,0.41227259,0.00003160,0.99826351,0.00232930,0.01894471,1.18831339
0.80140070,2.70713633,0.16946102,0.42439378,0.00002467,1.03060340,0.00180704,0.01713058,1.22675958
0.80740370,2.80268919,0.17231570,0.43863952,0.00001913,1.06746667,0.00139222,0.01541364,1.27240578
0.81340670,2.91056475,0.17602393,0.45476716,0.00001474,1.10838633,0.00106522,0.01379714,1.32451999
0.81940970,3.02907405,0.18045429,0.47250439,0.00001128,1.15281682,0.00080938,0.01228384,1.38226446
0.82541271,3.15633921,0.18546685,0.49155162,0.00000858,1.20013818,0.00061072,0.01087579,1.44470870
0.83141571,3.29032155,0.19091507,0.51158601,0.00000648,1.24966443,0.00045762,0.00957406,1.51084627
0.83741871,3.42885850,0.19664806,0.53226677,0.00000487,1.30065569,0.00034051,0.00837867,1.57961496
0.84342171,3.56970803,0.20251328,0.55324187,0.00000363,1.35233373,0.00025160,0.00728852,1.64991970
0.84942471,3.71059877,0.20835944,0.57415555,0.00000269,1.40390013,0.00018461,0.00630141,1.72065730
0.85542771,3.84928375,0.21403965,0.59465657,0.00000198,1.45455622,0.00013451,0.00541407,1.79074227
0.86143072,3.98359516,0.21941454,0.61440662,0.00000145,1.50352384,0.00009732,0.00462228,1.85913248
0.86743372,4.11149764,0.22435531,0.63308855,0.00000106,1.55006581,0.00006992,0.00392100,1.92485363
0.87343672,4.23113765,0.22874647,0.65041409,0.00000077,1.59350519,0.00004988,0.00330457,1.98702149
0.87943972,4.34088645,0.23248827,0.66613060,0.00000055,1.63324232,0.00003533,0.00276682,2.04486090
0.88544272,4.43937475,0.23549860,0.68002648,0.00000040,1.66876886,0.00002485,0.00230127,2.09772075
0.89144572,4.52551755,0.23771435,0.69193520,0.00000028,1.69967810,0.00001736,0.00190130,2.14508417
0.89744872,4.59852808,0.23909211,0.70173752,0.00000020,1.72567126,0.00001204,0.00156032,2.18657373
0.90345173,4.65792041,0.23960823,0.70936209,0.00000014,1.74655950,0.00000829,0.00127184,2.22195138
0.90945473,4.70350106,0.23925830,0.71478417,0.00000010,1.76226163,0.00000567,0.00102966,2.25111333
0.91545773,4.73535018,0.23805594,0.71802287,0.00000007,1.77279797,0.00000385,0.00082791,2.27408026
0.92146073,4.75379385,0.23603115,0.71913685,0.00000005,1.77828063,0.00000260,0.00066113,2.29098350
0.92746373,4.75936907,0.23322817,0.71821897,0.00000003,1.77890103,0.00000174,0.00052431,2.30204804
0.93346673,4.75278347,0.22970310,0.71539001,0.00000002,1.77491537,0.00000116,0.00041294,2.30757326
0.93946973,4.73487225,0.22552125,0.71079189,0.00000002,1.76662885,0.00000076,0.00032297,2.30791257
0.94547274,4.70655417,0.22075442,0.70458083,0.00000001,1.75437958,0.00000050,0.00025084,2.30345284
0.95147574,4.66878927,0.21547831,0.69692055,0.00000001,1.73852298,0.00000033,0.00019347,2.29459482
0.95747874,4.62253984,0.20977001,0.68797607,0.00000001,1.71941733,0.00000021,0.00014818,2.28173534
0.96348174,4.56873658,0.20370573,0.67790818,0.00000000,1.69741123,0.00000014,0.00011269,2.26525209
0.96948474,4.50825100,0.19735890,0.66686892,0.00000000,1.67283332,0.00000009,0.00008510,2.24549154
0.97548774,4.44187490,0.19079857,0.65499802,0.00000000,1.64598463,0.00000006,0.00006382,2.22276032
0.98149075,4.37030728,0.18408825,0.64242054,0.00000000,1.61713354,0.00000003,0.00004752,2.19732023
0.98749375,4.29414844,0.17728510,0.62924560,0.00000000,1.58651358,0.00000002,0.00003513,2.16938676
0.99349675,4.21390089,0.17043952,0.61556615,0.00000000,1.55432351,0.00000001,0.00002579,2.13913082
0.99949975,4.12997598,0.16359501,0.60145961,0.00000000,1.52072968,0.00000001,0.00001880,2.10668329
1.00550275,4.04270537,0.15678839,0.58698934,0.00000000,1.48587000,0.00000001,0.00001361,2.07214174
1.01150575,3.95235574,0.15005020,0.57220658,0.00000000,1.44985922,0.00000000,0.00000978,2.03557869
1.01750875,3.85914568,0.14340529,0.55715286,0.00000000,1.41279490,0.00000000,0.00000698,1.99705076
1.02351176,3.76326315,0.13687351,0.54186243,0.00000000,1.37476362,0.00000000,0.00000494,1.95660793
1.02951476,3.66488241,0.13047042,0.52636481,0.00000000,1.33584693,0.00000000,0.00000348,1.91430241
1.03551776,3.56417923,0.12420809,0.51068706,0.00000000,1.29612676,0.00000000,0.00000243,1.87019640
1.04152076,3.46134365,0.11809574,0.49485578,0.00000000,1.25568977,0.00000000,0.00000169,1.82436850
1.04752376,3.35658956,0.11214041,0.47889865,0.00000000,1.21463072,0.00000000,0.00000116,1.77691828
1.05352676,3.25016083,0.10634752,0.46284560,0.00000000,1.17305444,0.00000000,0.00000079,1.72796896
1.05952976,3.14233386,0.10072124,0.44672940,0.00000000,1.13107659,0.00000000,0.00000054,1.67766813
1.06553277,3.03341678,0.09526492,0.43058582,0.00000000,1.08882317,0.00000000,0.00000036,1.62618661
1.07153577,2.92374561,0.08998123,0.41445343,0.00000000,1.04642905,0.00000000,0.00000024,1.57371562
1.07753877,2.81367792,0.08487240,0.39837291,0.00000000,1.00403548,0.00000000,0.00000016,1.52046259
1.08354177,2.70358465,0.07994023,0.38238626,0.00000000,0.96178712,0.00000000,0.00000011,1.46664598
1.08954477,2.59384083,0.07518614,0.36653572,0.00000000,0.91982859,0.00000000,0.00000007,1.41248942
1.09554777,2.48481577,0.07061113,0.35086264,0.00000000,0.87830095,0.00000000,0.00000005,1.35821567
1.10155078,2.37686363,0.06621577,0.33540641,0.00000000,0.83733831,0.00000000,0.00000003,1.30404075
1.10755378,2.27031471,0.06200012,0.32020344,0.00000000,0.79706474,0.00000000,0.00000002,1.25016848
1.11355678,2.16546816,0.05796368,0.30528629,0.00000000,0.75759174,0.00000000,0.00000001,1.19678588
1.11955978,2.06258637,0.05410538,0.29068309,0.00000000,0.71901624,0.00000000,0.00000001,1.14405957
1.12556278,1.96189125,0.05042357,0.27641706,0.00000000,0.68141946,0.00000000,0.00000000,1.09213322
1.13156578,1.86356256,0.04691599,0.26250643,0.00000000,0.64486631,0.00000000,0.00000000,1.04112633
1.13756878,1.76773821,0.04357984,0.24896449,0.00000000,0.60940563,0.00000000,0.00000000,0.99113406
1.14357179,1.67451632,0.04041180,0.23579994,0.00000000,0.57507098,0.00000000,0.00000000,0.94222829
1.14957479,1.58395886,0.03740813,0.22301733,0.00000000,0.54188203,0.00000000,0.00000000,0.89445951
1.15557779,1.49609650,0.03456469,0.21061777,0.00000000,0.50984629,0.00000000,0.00000000,0.84785960
1.16158079,1.41093436,0.03187709,0.19859964,0.00000000,0.47896121,0.00000000,0.00000000,0.80244515
1.16758379,1.32845815,0.02934068,0.18695937,0.00000000,0.44921637,0.00000000,0.00000000,0.75822106
1.17358679,1.24864050,0.02695071,0.17569223,0.00000000,0.42059572,0.00000000,0.00000000,0.71518438
1.17958979,1.17144697,0.02470235,0.16479308,0.00000000,0.39307972,0.00000000,0.00000000,0.67332793
1.18559280,1.09684153,0.02259073,0.15425704,0.00000000,0.36664726,0.00000000,0.00000000,0.63264368
1.19159580,1.02479126,0.02061105,0.14407998,0.00000000,0.34127736,0.00000000,0.00000000,0.59312571
1.19759880,0.95527002,0.01875850,0.13425898,0.00000000,0.31695044,0.00000000,0.00000000,0.55477255
1.20360180,0.88826106,0.01702838,0.12479260,0.00000000,0.29364931,0.00000000,0.00000000,0.51758887
1.20960480,0.82375848,0.01541603,0.11568093,0.00000000,0.27135973,0.00000000,0.00000000,0.48158648
1.21560780,0.76176762,0.01391688,0.10692564,0.00000000,0.25007066,0.00000000,0.00000000,0.44678463
1.22161081,0.70230428,0.01252640,0.09852977,0.00000000,0.22977407,0.00000000,0.00000000,0.41320966
1.22761381,0.64539321,0.01124009,0.09049746,0.00000000,0.21046457,0.00000000,0.00000000,0.38089399
1.23361681,0.59106567,0.01005348,0.08283362,0.00000000,0.19213876,0.00000000,0.00000000,0.34987471
1.23961981,0.53935658,0.00896212,0.07554346,0.00000000,0.17479437,0.00000000,0.00000000,0.32019168
1.24562281,0.49030121,0.00796154,0.06863207,0.00000000,0.15842934,0.00000000,0.00000000,0.29188545
1.25162581,0.44393176,0.00704725,0.06210390,0.00000000,0.14304086,0.00000000,0.00000000,0.26499498
1.25762881,0.40027398,0.00621476,0.05596234,0.00000000,0.12862434,0.00000000,0.00000000,0.23955542
1.26363182,0.35934403,0.00545954,0.05020928,0.00000000,0.11517259,0.00000000,0.00000000,0.21559597
1.26963482,0.32114574,0.00477708,0.04484477,0.00000000,0.10267501,0.00000000,0.00000000,0.19313797
1.27563782,0.28566832,0.00416284,0.03986672,0.00000000,0.09111697,0.00000000,0.00000000,0.17219337
1.28164082,0.25288480,0.00361232,0.03527068,0.00000000,0.08047938,0.00000000,0.00000000,0.15276346
1.28764382,0.22275098,0.00312104,0.03104979,0.00000000,0.07073846,0.00000000,0.00000000,0.13483812
1.29364682,0.19520520,0.00268461,0.02719473,0.00000000,0.06186568,0.00000000,0.00000000,0.11839551
1.29964982,0.17016871,0.00229868,0.02369379,0.00000000,0.05382794,0.00000000,0.00000000,0.10340217
1.30565283,0.14754661,0.00195905,0.02053306,0.00000000,0.04658787,0.00000000,0.00000000,0.08981348
1.31165583,0.12722947,0.00166162,0.01769661,0.00000000,0.04010434,0.00000000,0.00000000,0.07757464
1.31765883,0.10909520,0.00140246,0.01516683,0.00000000,0.03433305,0.00000000,0.00000000,0.06662178
1.32366183,0.09301146,0.00117781,0.01292474,0.00000000,0.02922723,0.00000000,0.00000000,0.05688342
1.32966483,0.07883811,0.00098410,0.01095033,0.00000000,0.02473839,0.00000000,0.00000000,0.04828205
