energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
2.90245123,1.22229168,0.22737239,0.11758399,0.01696535,0.10238212,0.19095423,0.00000000,0.22677638,0.77984591
2.90845423,1.20394264,0.22611095,0.11847387,0.01680014,0.09739336,0.19097620,0.00000000,0.22553744,0.76459505
2.91445723,1.19517935,0.22609784,0.11988289,0.01687710,0.09315603,0.19154922,0.00000000,0.22502621,0.75646661
2.92046023,1.19662002,0.22752599,0.12185560,0.01719872,0.08977176,0.19276444,0.00000000,0.22532604,0.75581984
2.92646323,1.20882373,0.23057479,0.12443113,0.01776643,0.08733506,0.19470741,0.00000000,0.22651206,0.76297979
2.93246623,1.23227794,0.23540409,0.12764193,0.01858078,0.08593187,0.19745660,0.00000000,0.22864835,0.77822972
2.93846923,1.26738638,0.24214861,0.13151287,0.01964141,0.08563827,0.20108215,0.00000000,0.23178572,0.80180307
2.94447224,1.31445722,0.25091269,0.13606041,0.02094715,0.08651921,0.20564510,0.00000000,0.23595992,0.83387532
2.95047524,1.37369151,0.26176562,0.14129211,0.02249588,0.08862728,0.21119681,0.00000000,0.24119055,0.87455552
2.95647824,1.44517199,0.27473769,0.14720618,0.02428448,0.09200153,0.21777862,0.00000000,0.24748051,0.92387773
2.96248124,1.52885223,0.28981696,0.15379133,0.02630863,0.09666630,0.22542159,0.00000000,0.25481586,0.98179243
2.96848424,1.62454611,0.30694695,0.16102663,0.02856257,0.10263015,0.23414623,0.00000000,0.26316623,1.04815801
2.97448724,1.73191813,0.32602531,0.16888148,0.03103887,0.10988481,0.24396214,0.00000000,0.27248549,1.12273259
2.98049025,1.85047459,0.34690349,0.17731577,0.03372818,0.11840421,0.25486736,0.00000000,0.28271270,1.20516663
2.98649325,1.97955622,0.36938764,0.18627990,0.03661889,0.12814375,0.26684754,0.00000000,0.29377321,1.29499645
2.99249625,2.11833281,0.39324054,0.19571504,0.03969694,0.13903963,0.27987481,0.00000000,0.30557988,1.39163941
2.99849925,2.26580039,0.41818483,0.20555338,0.04294558,0.15100859,0.29390631,0.00000000,0.31803431,1.49439099
3.00450225,2.42078162,0.44390736,0.21571839,0.04634526,0.16394783,0.30888263,0.00000000,0.33102806,1.60242437
3.01050525,2.58193003,0.47006469,0.22612534,0.04987360,0.17773539,0.32472606,0.00000000,0.34444385,1.71479296
3.01650825,2.74773867,0.49628962,0.23668184,0.05350543,0.19223101,0.34133893,0.00000000,0.35815675,1.83043625
3.02251126,2.91655353,0.52219872,0.24728859,0.05721297,0.20727734,0.35860214,0.00000000,0.37203526,1.94818921
3.02851426,3.08659211,0.54740048,0.25784034,0.06096615,0.22270175,0.37637414,0.00000000,0.38594251,2.06679550
3.03451726,3.25596703,0.57150411,0.26822705,0.06473300,0.23831865,0.39449048,0.00000000,0.39973735,2.18492437
3.04052026,3.42271461,0.59412854,0.27833535,0.06848016,0.25393221,0.41276414,0.00000000,0.41327555,2.30119113
3.04652326,3.58482781,0.61491146,0.28805010,0.07217348,0.26933962,0.43098675,0.00000000,0.42641109,2.41418074
3.05252626,3.74029300,0.63351799,0.29725634,0.07577867,0.28433467,0.44893096,0.00000000,0.43899752,2.52247408
3.05852926,3.88712941,0.64964884,0.30584125,0.07926197,0.29871164,0.46635375,0.00000000,0.45088938,2.62467611
3.06453227,4.02343025,0.66304748,0.31369637,0.08259080,0.31226940,0.48300093,0.00000000,0.46194389,2.71944510
3.07053527,4.14740413,0.67350622,0.32071982,0.08573443,0.32481557,0.49861267,0.00000000,0.47202262,2.80552203
3.07653827,4.25741546,0.68087084,0.32681855,0.08866455,0.33617058,0.51292977,0.00000000,0.48099333,2.88175915
3.08254127,4.35202239,0.68504378,0.33191049,0.09135571,0.34617168,0.52570072,0.00000000,0.48873192,2.94714676
3.08854427,4.43001085,0.68598561,0.33592655,0.09378571,0.35467648,0.53668907,0.00000000,0.49512447,3.00083720
3.09454727,4.49042371,0.68371482,0.33881235,0.09593587,0.36156625,0.54568093,0.00000000,0.50006926,3.04216525
3.10055028,4.53258368,0.67830607,0.34052970,0.09779112,0.36674857,0.55249219,0.00000000,0.50347888,3.07066426
3.10655328,4.55610941,0.66988689,0.34105762,0.09934004,0.37015944,0.55697514,0.00000000,0.50528222,3.08607730
3.11255628,4.56092398,0.65863301,0.34039297,0.10057472,0.37176479,0.55902418,0.00000000,0.50542642,3.08836314
3.11855928,4.54725578,0.64476271,0.33855065,0.10149064,0.37156123,0.55858026,0.00000000,0.50387869,3.07769677
3.12456228,4.51563159,0.62853026,0.33556326,0.10208637,0.36957612,0.55563392,0.00000000,0.50062793,3.05446448
3.13056528,4.46686237,0.61021889,0.33148037,0.10236332,0.36586705,0.55022658,0.00000000,0.49568606,3.01925392
3.13656828,4.40202233,0.59013359,0.32636728,0.10232549,0.36052058,0.54245015,0.00000000,0.48908917,2.97283939
3.14257129,4.32242217,0.56859392,0.32030341,0.10197914,0.35365055,0.53244483,0.00000000,0.48089820,2.91616304
3.14857429,4.22957761,0.54592727,0.31338041,0.10133267,0.34539574,0.52039527,0.00000000,0.47119939,2.85031280
3.15457729,4.12517444,0.52246267,0.30569987,0.10039641,0.33591734,0.50652513,0.00000000,0.46010419,2.77649781
3.16058029,4.01103143,0.49852542,0.29737100,0.09918257,0.32539597,0.49109049,0.00000000,0.44774889,2.69602233
3.16658329,3.88906255,0.47443255,0.28850815,0.09770523,0.31402863,0.47437213,0.00000000,0.43429374,2.61025904
3.17258629,3.76123964,0.45048935,0.27922830,0.09598038,0.30202554,0.45666733,0.00000000,0.41992169,2.52062268
3.17858929,3.62955699,0.42698680,0.26964874,0.09402611,0.28960697,0.43828135,0.00000000,0.40483676,2.42854482
3.18459230,3.49599873,0.40419988,0.25988484,0.09186267,0.27700020,0.41951901,0.00000000,0.38926201,2.33545059
3.19059530,3.36250987,0.38238675,0.25004811,0.08951274,0.26443664,0.40067681,0.00000000,0.37343724,2.24273782
3.19659830,3.23097160,0.36178846,0.24024454,0.08700149,0.25214908,0.38203578,0.00000000,0.35761634,2.15175909
3.20260130,3.10318123,0.34262916,0.23057335,0.08435681,0.24036926,0.36385538,0.00000000,0.34206443,2.06380691
3.20860430,2.98083649,0.32511654,0.22112600,0.08160924,0.22932547,0.34636863,0.00000000,0.32705476,1.98010190
3.21460730,2.86552415,0.30944224,0.21198565,0.07879206,0.21924049,0.32977852,0.00000000,0.31286541,1.90178397
3.22061031,2.75871226,0.29578213,0.20322691,0.07594109,0.21032949,0.31425580,0.00000000,0.29977577,1.82990589
3.22661331,2.66174515,0.28429618,0.19491590,0.07309444,0.20279809,0.29993803,0.00000000,0.28806288,1.76542895
3.23261631,2.57584040,0.27512788,0.18711053,0.07029219,0.19684030,0.28692981,0.00000000,0.27799751,1.70921979
3.23861931,2.50208654,0.26840296,0.17986101,0.06757586,0.19263642,0.27530395,0.00000000,0.26984000,1.66204799
3.24462231,2.44144059,0.26422760,0.17321034,0.06498783,0.19035070,0.26510353,0.00000000,0.26383593,1.62458344
3.25062531,2.39472428,0.26268588,0.16719493,0.06257061,0.19012883,0.25634435,0.00000000,0.26021143,1.59739298
3.25662831,2.36261839,0.26383675,0.16184506,0.06036611,0.19209509,0.24901785,0.00000000,0.25916830,1.58093577
3.26263132,2.34565442,0.26771062,0.15718526,0.05841472,0.19634930,0.24309400,0.00000000,0.26087890,1.57555692
3.26863432,2.34420348,0.27430557,0.15323455,0.05675446,0.20296351,0.23852421,0.00000000,0.26548084,1.58147941
3.27463732,2.35846251,0.28358377,0.15000632,0.05542008,0.21197847,0.23524390,0.00000000,0.27307167,1.59879415
3.28064032,2.38843826,0.29546801,0.14750821,0.05444215,0.22340017,0.23317488,0.00000000,0.28370358,1.62744881
3.28664332,2.43392998,0.30983887,0.14574161,0.05384621,0.23719635,0.23222722,0.00000000,0.29737845,1.66723586
3.29264632,2.49451194,0.32653270,0.14470106,0.05365198,0.25329337,0.23230095,0.00000000,0.31404336,1.71778071
3.29864932,2.56951730,0.34534076,0.14437362,0.05387269,0.27157358,0.23328728,0.00000000,0.33358692,1.77853102
3.30465233,2.65802502,0.36600965,0.14473807,0.05451445,0.29187334,0.23506982,0.00000000,0.35583661,1.84874829
3.31065533,2.75885142,0.38824332,0.14576433,0.05557584,0.31398207,0.23752555,0.00000000,0.38055757,1.92750298
3.31665833,2.87054822,0.41170678,0.14741295,0.05704757,0.33764238,0.24052594,0.00000000,0.40745290,2.01367428
3.32266133,2.99140841,0.43603140,0.14963487,0.05891237,0.36255158,0.24393823,0.00000000,0.43616596,2.10595555
3.32866433,3.11948130,0.46082202,0.15237150,0.06114507,0.38836470,0.24762693,0.00000000,0.46628460,2.20286634
3.33466733,3.25259732,0.48566543,0.15555527,0.06371278,0.41469904,0.25145570,0.00000000,0.49734761,2.30277139
3.34067034,3.38840311,0.51014026,0.15911052,0.06657538,0.44114029,0.25528961,0.00000000,0.52885332,2.40390679
3.34667334,3.52440630,0.53382781,0.16295487,0.06968614,0.46725025,0.25899772,0.00000000,0.56027017,2.50441317
3.35267634,3.65802934,0.55632346,0.16700108,0.07299255,0.49257588,0.26245606,0.00000000,0.59104911,2.60237505
3.35867934,3.78667063,0.57724833,0.17115915,0.07643733,0.51665950,0.26555072,0.00000000,0.62063749,2.69586555
3.36468234,3.90777125,0.59626055,0.17533888,0.07995958,0.53904987,0.26818113,0.00000000,0.64849387,2.78299472
3.37068534,4.01888442,0.61306583,0.17945248,0.08349614,0.55931383,0.27026320,0.00000000,0.67410336,2.86195991
3.37668834,4.11774523,0.62742677,0.18341731,0.08698296,0.57704792,0.27173223,0.00000000,0.69699271,2.93109623
3.38269135,4.20233746,0.63917053,0.18715849,0.09035659,0.59188970,0.27254543,0.00000000,0.71674473,2.98892479
3.38869435,4.27095451,0.64819447,0.19061136,0.09355573,0.60352828,0.27268385,0.00000000,0.73301112,3.03419679
3.39469735,4.32225167,0.65446953,0.19372350,0.09652268,0.61171357,0.27215351,0.00000000,0.74552338,3.06593137
3.40070035,4.35528712,0.65804113,0.19645629,0.09920478,0.61626390,0.27098578,0.00000000,0.75410109,3.08344539
3.40670335,4.36954965,0.65902757,0.19878590,0.10155570,0.61707163,0.26923682,0.00000000,0.75865723,3.08637381
3.41270635,4.36497158,0.65761592,0.20070365,0.10353661,0.61410656,0.26698607,0.00000000,0.75920020,3.07467949
3.41870935,4.34192629,0.65405560,0.20221560,0.10511707,0.60741687,0.26433384,0.00000000,0.75583252,3.04865195
3.42471236,4.30121011,0.64864994,0.20334160,0.10627571,0.59712765,0.26139813,0.00000000,0.74874609,3.00889500
3.43071536,4.24400947,0.64174589,0.20411356,0.10700069,0.58343695,0.25831063,0.00000000,0.73821442,2.95630383
3.43671836,4.17185467,0.63372262,0.20457333,0.10728971,0.56660961,0.25521235,0.00000000,0.72458198,2.89203241
3.44272136,4.08656245,0.62497909,0.20477001,0.10714994,0.54696907,0.25224869,0.00000000,0.70825137,2.81745272
3.44872436,3.99016981,0.61592143,0.20475709,0.10659742,0.52488748,0.24956456,0.00000000,0.68966872,2.73410759
3.45472736,3.88486218,0.60695033,0.20458934,0.10565640,0.50077459,0.24729941,0.00000000,0.66930821,2.64365928
3.46073037,3.77289907,0.59844915,0.20431985,0.10435830,0.47506580,0.24558260,0.00000000,0.64765619,2.54783584
3.46673337,3.65654031,0.59077297,0.20399718,0.10274048,0.44820989,0.24452921,0.00000000,0.62519579,2.44837775
3.47273637,3.53797615,0.58423906,0.20366286,0.10084490,0.42065685,0.24423646,0.00000000,0.60239251,2.34698672
3.47873937,3.41926370,0.57911904,0.20334933,0.09871667,0.39284630,0.24478079,0.00000000,0.57968152,2.24527886
3.48474237,3.30227229,0.57563280,0.20307853,0.09640248,0.36519685,0.24621585,0.00000000,0.55745691,2.14474367
3.49074537,3.18863928,0.57394447,0.20286093,0.09394915,0.33809676,0.24857123,0.00000000,0.53606345,2.04671029
3.49674837,3.07973768,0.57416034,0.20269537,0.09140215,0.31189613,0.25185203,0.00000000,0.51579080,1.95232184
3.50275138,2.97665596,0.57632856,0.20256941,0.08880432,0.28690084,0.25603917,0.00000000,0.49687039,1.86251825
3.50875438,2.88018998,0.58044070,0.20246027,0.08619468,0.26336819,0.26109046,0.00000000,0.47947477,1.77802761
3.51475738,2.79084643,0.58643477,0.20233627,0.08360747,0.24150447,0.26694206,0.00000000,0.46371916,1.69936578
3.52076038,2.70885652,0.59419947,0.20215867,0.08107144,0.22146415,0.27351055,0.00000000,0.44966504,1.62684329
3.52676338,2.63419841,0.60357948,0.20188370,0.07860934,0.20335070,0.28069514,0.00000000,0.43732524,1.56057872
3.53276638,2.56662655,0.61438135,0.20146483,0.07623767,0.18721887,0.28838011,0.00000000,0.42667006,1.50051731
3.53876938,2.50570606,0.62637989,0.20085496,0.07396665,0.17307809,0.29643735,0.00000000,0.41763426,1.44645342
3.54477239,2.45085003,0.63932454,0.20000854,0.07180045,0.16089686,0.30472876,0.00000000,0.41012407,1.39805562
3.55077539,2.40135805,0.65294581,0.19888350,0.06973762,0.15060791,0.31310868,0.00000000,0.40402429,1.35489307
3.55677839,2.35645427,0.66696133,0.19744289,0.06777168,0.14211371,0.32142608,0.00000000,0.39920484,1.31646198
3.56278139,2.31532356,0.68108158,0.19565615,0.06589188,0.13529235,0.32952679,0.00000000,0.39552667,1.28221123
3.56878439,2.27714471,0.69501515,0.19350013,0.06408401,0.13000338,0.33725550,0.00000000,0.39284691,1.25156637
3.57478739,2.24111998,0.70847347,0.19095961,0.06233140,0.12609355,0.34445783,0.00000000,0.39102304,1.22395118
3.58079040,2.20650041,0.72117520,0.18802765,0.06061583,0.12340230,0.35098242,0.00000000,0.38991632,1.19880676
3.58679340,2.17260685,0.73285007,0.18470552,0.05891850,0.12176680,0.35668302,0.00000000,0.38939432,1.17560757
3.59279640,2.13884667,0.74324252,0.18100250,0.05722097,0.12102651,0.36142079,0.00000000,0.38933278,1.15387461
3.59879940,2.10472642,0.75211504,0.17693541,0.05550598,0.12102722,0.36506673,0.00000000,0.38961698,1.13318575
3.60480240,2.06986067,0.75925131,0.17252811,0.05375827,0.12162447,0.36750419,0.00000000,0.39014269,1.11318333
3.61080540,2.03397748,0.76445929,0.16781086,0.05196514,0.12268633,0.36863155,0.00000000,0.39081688,1.09357927
3.61680840,1.99692079,0.76757412,0.16281970,0.05011701,0.12409558,0.36836485,0.00000000,0.39155834,1.07415793
3.62281141,1.95865000,0.76846098,0.15759580,0.04820774,0.12575119,0.36664047,0.00000000,0.39229821,1.05477691
3.62881441,1.91923707,0.76701769,0.15218484,0.04623484,0.12756928,0.36341745,0.00000000,0.39298061,1.03536597
3.63481741,1.87886111,0.76317717,0.14663639,0.04419952,0.12948342,0.35867956,0.00000000,0.39356321,1.01592424
3.64082041,1.83780082,0.75690938,0.14100331,0.04210656,0.13144431,0.35243689,0.00000000,0.39401775,0.99651585
3.64682341,1.79642450,0.74822286,0.13534103,0.03996410,0.13341906,0.34472674,0.00000000,0.39433050,0.97726414
3.65282641,1.75517793,0.73716553,0.12970694,0.03778325,0.13538988,0.33561385,0.00000000,0.39450239,0.95834435
3.65882941,1.71456999,0.72382475,0.12415953,0.03557763,0.13735240,0.32518972,0.00000000,0.39454892,0.93997515
3.66483242,1.67515630,0.70832635,0.11875754,0.03336282,0.13931368,0.31357115,0.00000000,0.39449944,0.92240895
3.67083542,1.63752096,0.69083278,0.11355896,0.03115581,0.14128983,0.30089786,0.00000000,0.39439594,0.90592121
3.67683842,1.60225676,0.67154009,0.10861989,0.02897430,0.14330354,0.28732936,0.00000000,0.39429123,0.89079904
3.68284142,1.56994436,0.65067394,0.10399338,0.02683617,0.14538153,0.27304110,0.00000000,0.39424636,0.87732928
3.68884442,1.54113107,0.62848463,0.09972808,0.02475884,0.14755189,0.25822006,0.00000000,0.39432751,0.86578647
3.69484742,1.51630983,0.60524132,0.09586703,0.02275874,0.14984161,0.24306006,0.00000000,0.39460223,0.85642105
3.70085043,1.49589939,0.58122554,0.09244631,0.02085087,0.15227431,0.22775683,0.00000000,0.39513537,0.84944835
3.70685343,1.48022642,0.55672437,0.08949393,0.01904840,0.15486816,0.21250321,0.00000000,0.39598476,0.84503869
3.71285643,1.46951050,0.53202344,0.08702879,0.01736239,0.15763431,0.19748461,0.00000000,0.39719686,0.84330915
3.71885943,1.46385288,0.50740007,0.08505996,0.01580165,0.16057563,0.18287498,0.00000000,0.39880281,0.84431744
3.72486243,1.46322970,0.48311687,0.08358617,0.01437262,0.16368604,0.16883341,0.00000000,0.40081490,0.84805820
3.73086543,1.46749023,0.45941603,0.08259572,0.01307948,0.16695034,0.15550151,0.00000000,0.40322389,0.85446205
3.73686843,1.47636063,0.43651457,0.08206670,0.01192424,0.17034457,0.14300174,0.00000000,0.40599738,0.86339761
3.74287144,1.48945328,0.41460073,0.08196771,0.01090695,0.17383694,0.13143655,0.00000000,0.40907939,0.87467655
3.74887444,1.50628153,0.39383166,0.08225890,0.01002602,0.17738925,0.12088852,0.00000000,0.41239114,0.88806143
3.75487744,1.52627960,0.37433245,0.08289337,0.00927856,0.18095880,0.11142131,0.00000000,0.41583336,0.90327640
3.76088044,1.54882667,0.35619648,0.08381895,0.00866071,0.18450059,0.10308140,0.00000000,0.41928977,0.92002001
3.76688344,1.57327439,0.33948708,0.08498021,0.00816805,0.18796981,0.09590039,0.00000000,0.42263183,0.93797992
3.77288644,1.59897656,0.32424027,0.08632065,0.00779597,0.19132454,0.08989784,0.00000000,0.42572438,0.95684856
3.77888944,1.62531943,0.31046840,0.08778492,0.00754000,0.19452834,0.08508431,0.00000000,0.42843209,0.97633919
3.78489245,1.65175132,0.29816449,0.08932106,0.00739609,0.19755278,0.08146450,0.00000000,0.43062613,0.99620143
3.79089545,1.67780986,0.28730688,0.09088258,0.00736086,0.20037962,0.07904036,0.00000000,0.43219095,1.01623534
3.79689845,1.70314528,0.27786398,0.09243033,0.00743173,0.20300263,0.07781384,0.00000000,0.43303063,1.03630334
3.80290145,1.72753855,0.26979875,0.09393394,0.00760699,0.20542878,0.07778924,0.00000000,0.43307439,1.05633896
3.80890445,1.75091294,0.26307268,0.09537295,0.00788580,0.20767881,0.07897498,0.00000000,0.43228113,1.07635199
3.81490745,1.77333826,0.25764905,0.09673739,0.00826802,0.20978704,0.08138475,0.00000000,0.43064245,1.09642930
3.82091046,1.79502709,0.25349515,0.09802789,0.00875403,0.21180040,0.08503782,0.00000000,0.42818413,1.11673100
3.82691346,1.81632298,0.25058354,0.09925517,0.00934447,0.21377662,0.08995872,0.00000000,0.42496590,1.13748206
3.83291646,1.83768067,0.24889216,0.10043912,0.01003983,0.21578176,0.09617606,0.00000000,0.42107939,1.15895918
3.83891946,1.85963933,0.24840329,0.10160734,0.01084010,0.21788692,0.10372071,0.00000000,0.41664446,1.18147369
3.84492246,1.88278961,0.24910160,0.10279328,0.01174429,0.22016453,0.11262335,0.00000000,0.41180400,1.20535084
3.85092546,1.90773625,0.25097131,0.10403406,0.01275001,0.22268420,0.12291149,0.00000000,0.40671748,1.23090662
3.85692846,1.93505790,0.25399281,0.10536804,0.01385308,0.22550832,0.13460616,0.00000000,0.40155355,1.25842306
3.86293147,1.96526629,0.25813879,0.10683239,0.01504707,0.22868779,0.14771839,0.00000000,0.39648219,1.28812336
3.86893447,1.99876676,0.26337053,0.10846052,0.01632308,0.23225791,0.16224563,0.00000000,0.39166660,1.32014823
3.87493747,2.03582243,0.26963423,0.11027984,0.01766948,0.23623481,0.17816830,0.00000000,0.38725546,1.35453462
3.88094047,2.07652391,0.27685799,0.11230965,0.01907181,0.24061257,0.19544672,0.00000000,0.38337592,1.39119843
3.88694347,2.12076645,0.28494958,0.11455944,0.02051283,0.24536128,0.21401842,0.00000000,0.38012752,1.42992210
3.89294647,2.16823588,0.29379514,0.11702770,0.02197270,0.25042605,0.23379605,0.00000000,0.37757757,1.47034814
3.89894947,2.21840435,0.30325909,0.11970114,0.02342927,0.25572732,0.25466607,0.00000000,0.37575804,1.51197924
3.90495248,2.27053645,0.31318529,0.12255454,0.02485853,0.26116224,0.27648811,0.00000000,0.37466419,1.55418528
3.91095548,2.32370553,0.32339935,0.12555115,0.02623524,0.26660733,0.29909528,0.00000000,0.37425496,1.59621719
3.91695848,2.37681979,0.33371222,0.12864358,0.02753360,0.27192223,0.32229523,0.00000000,0.37445503,1.63722721
3.92296148,2.42865685,0.34392475,0.13177521,0.02872798,0.27695435,0.34587211,0.00000000,0.37515852,1.67629485
3.92896448,2.47790547,0.35383303,0.13488201,0.02979382,0.28154438,0.36958926,0.00000000,0.37623395,1.71245738
3.93496748,2.52321229,0.36323442,0.13789472,0.03070844,0.28553224,0.39319270,0.00000000,0.37753044,1.74474351
3.94097049,2.56323144,0.37193377,0.14074119,0.03145183,0.28876338,0.41641511,0.00000000,0.37888455,1.77220876
3.94697349,2.59667493,0.37974963,0.14334886,0.03200749,0.29109493,0.43898053,0.00000000,0.38012769,1.79397075
3.95297649,2.62236115,0.38652028,0.14564730,0.03236302,0.29240162,0.46060930,0.00000000,0.38109358,1.80924295
3.95897949,2.63925965,0.39210907,0.14757060,0.03251072,0.29258104,0.48102341,0.00000000,0.38162551,1.81736511
3.96498249,2.64653010,0.39640900,0.14905954,0.03244796,0.29155814,0.49995201,0.00000000,0.38158312,1.81782927
3.97098549,2.64355384,0.39934638,0.15006354,0.03217739,0.28928859,0.51713698,0.00000000,0.38084839,1.81029993
3.97698849,2.62995703,0.40088332,0.15054231,0.03170703,0.28576110,0.53233844,0.00000000,0.37933066,1.79462785
3.98299150,2.60562450,0.40101904,0.15046696,0.03105008,0.28099836,0.54534014,0.00000000,0.37697061,1.77085680
3.98899450,2.57070420,0.39979012,0.14982092,0.03022467,0.27505684,0.55595454,0.00000000,0.37374294,1.73922328
3.99499750,2.52560247,0.39726945,0.14860028,0.02925331,0.26802527,0.56402744,0.00000000,0.36965789,1.70014945
4.00100050,2.47097064,0.39356427,0.14681382,0.02816235,0.26002202,0.56944216,0.00000000,0.36476145,1.65422970
4.00700350,2.40768402,0.38881318,0.14448265,0.02698122,0.25119150,0.57212306,0.00000000,0.35913440,1.60221175
4.01300650,2.33681437,0.38318242,0.14163948,0.02574163,0.24169977,0.57203820,0.00000000,0.35289023,1.54497336
4.01900950,2.25959734,0.37686149,0.13832764,0.02447670,0.23172946,0.56920123,0.00000000,0.34617202,1.48349553
4.02501251,2.17739608,0.37005818,0.13459982,0.02322008,0.22147439,0.56367219,0.00000000,0.33914836,1.41883358
4.03101551,2.09166265,0.36299338,0.13051660,0.02200508,0.21113389,0.55555725,0.00000000,0.33200847,1.35208725
4.03701851,2.00389845,0.35589546,0.12614486,0.02086378,0.20090718,0.54500726,0.00000000,0.32495665,1.28437075
4.04302151,1.91561489,0.34899466,0.12155603,0.01982629,0.19098792,0.53221519,0.00000000,0.31820614,1.21678391
4.04902451,1.82829537,0.34251732,0.11682433,0.01891997,0.18155907,0.51741230,0.00000000,0.31197258,1.15038520
4.05502751,1.74335942,0.33668015,0.11202497,0.01816882,0.17278820,0.50086324,0.00000000,0.30646709,1.08616721
4.06103052,1.66212989,0.33168471,0.10723233,0.01759292,0.16482335,0.48286007,0.00000000,0.30188934,1.02503517
4.06703352,1.58580349,0.32771198,0.10251826,0.01720798,0.15778957,0.46371552,0.00000000,0.29842053,0.96778884
4.07303652,1.51542535,0.32491729,0.09795038,0.01702496,0.15178603,0.44375548,0.00000000,0.29621670,0.91510788
4.07903952,1.45186791,0.32342567,0.09359065,0.01704986,0.14688399,0.42331116,0.00000000,0.29540238,0.86754091
4.08504252,1.39581434,0.32332771,0.08949395,0.01728357,0.14312532,0.40271107,0.00000000,0.29606487,0.82549811
4.09104552,1.34774675,0.32467617,0.08570695,0.01772181,0.14052194,0.38227312,0.00000000,0.29824945,0.78924745
4.09704852,1.30793935,0.32748333,0.08226722,0.01835520,0.13905586,0.36229720,0.00000000,0.30195562,0.75891417
4.10305153,1.27645665,0.33171938,0.07920251,0.01916947,0.13867999,0.34305847,0.00000000,0.30713458,0.73448369
4.10905453,1.25315671,0.33731194,0.07653038,0.02014569,0.13931966,0.32480156,0.00000000,0.31368833,0.71580735
4.11505753,1.23769951,0.34414674,0.07425812,0.02126070,0.14087482,0.30773595,0.00000000,0.32147022,0.70261122
4.12106053,1.22956013,0.35206960,0.07238292,0.02248758,0.14322284,0.29203264,0.00000000,0.33028732,0.69450728
4.12706353,1.22804664,0.36088978,0.07089236,0.02379625,0.14622193,0.27782219,0.00000000,0.33990447,0.69100706
4.13306653,1.23232223,0.37038454,0.06976518,0.02515417,0.14971505,0.26519412,0.00000000,0.35005003,0.69153722
4.13906953,1.24143098,0.38030494,0.06897223,0.02652709,0.15353424,0.25419770,0.00000000,0.36042318,0.69545679
4.14507254,1.25432671,0.39038255,0.06847776,0.02787993,0.15750524,0.24484390,0.00000000,0.37070255,0.70207556
4.15107554,1.26990390,0.40033710,0.06824069,0.02917765,0.16145233,0.23710839,0.00000000,0.38055585,0.71067331
4.15707854,1.28702987,0.40988449,0.06821615,0.03038616,0.16520317,0.23093543,0.00000000,0.38965030,0.72051922
4.16308154,1.30457704,0.41874516,0.06835693,0.03147324,0.16859358,0.22624234,0.00000000,0.39766323,0.73089097
4.16908454,1.32145434,0.42665220,0.06861501,0.03240941,0.17147196,0.22292436,0.00000000,0.40429258,0.74109309
4.17508754,1.33663651,0.43335907,0.06894299,0.03316874,0.17370342,0.22085963,0.00000000,0.40926683,0.75047385
4.18109055,1.34919054,0.43864657,0.06929536,0.03372958,0.17517317,0.21991418,0.00000000,0.41235383,0.75844028
4.18709355,1.35829812,0.44232873,0.06962966,0.03407509,0.17578942,0.21994657,0.00000000,0.41336832,0.76447098
4.19309655,1.36327354,0.44425744,0.06990741,0.03419374,0.17548530,0.22081223,0.00000000,0.41217764,0.76812617
4.19909955,1.36357659,0.44432563,0.07009483,0.03407950,0.17422003,0.22236722,0.00000000,0.40870554,0.76905489
4.20510255,1.35882003,0.44246904,0.07016331,0.03373198,0.17197920,0.22447148,0.00000000,0.40293384,0.76699919
4.21110555,1.34877171,0.43866634,0.07008972,0.03315626,0.16877413,0.22699151,0.00000000,0.39490195,0.76179524
4.21710855,1.33335159,0.43293794,0.06985643,0.03236267,0.16464040,0.22980248,0.00000000,0.38470433,0.75337158
4.22311156,1.31262396,0.42534339,0.06945121,0.03136625,0.15963571,0.23278980,0.00000000,0.37248600,0.74174468
4.22911456,1.28678566,0.41597779,0.06886692,0.03018624,0.15383697,0.23585023,0.00000000,0.35843638,0.72701210
4.23511756,1.25615081,0.40496715,0.06810116,0.02884526,0.14733707,0.23889264,0.00000000,0.34278185,0.70934379
4.24112056,1.22113314,0.39246331,0.06715576,0.02736860,0.14024112,0.24183832,0.00000000,0.32577729,0.68897183
4.24712356,1.18222659,0.37863832,0.06603622,0.02578327,0.13266270,0.24462116,0.00000000,0.30769706,0.66617922
4.25312656,1.13998521,0.36367883,0.06475124,0.02411722,0.12471997,0.24718743,0.00000000,0.28882586,0.64128808
4.25912956,1.09500305,0.34778049,0.06331208,0.02239840,0.11653195,0.24949543,0.00000000,0.26944981,0.61464785
4.26513257,1.04789481,0.33114278,0.06173212,0.02065406,0.10821514,0.25151491,0.00000000,0.24984811,0.58662375
4.27113557,0.99927784,0.31396414,0.06002634,0.01890997,0.09988042,0.25322622,0.00000000,0.23028563,0.55758604
4.27713857,0.94975590,0.29643780,0.05821088,0.01718984,0.09163054,0.25461937,0.00000000,0.21100655,0.52790012
4.28314157,0.89990509,0.27874821,0.05630265,0.01551484,0.08355801,0.25569267,0.00000000,0.19222933,0.49791786
4.28914457,0.85026205,0.26106809,0.05431899,0.01390326,0.07574363,0.25645131,0.00000000,0.17414306,0.46797027
