energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-0.12906453,7.18227257,1.02657287,3.62758068,0.05578596,0.46934015,2.29123063,2.03008266,0.08251388,0.65801617
-0.12306153,7.22886466,1.03817645,3.64238520,0.05645690,0.47349881,2.30837665,2.05258377,0.08331006,0.66390916
-0.11705853,7.27849752,1.04994796,3.66245489,0.05700399,0.47763461,2.32336153,2.07499267,0.08404054,0.66920194
-0.11105553,7.33069875,1.06176498,3.68777002,0.05743083,0.48164796,2.33589779,2.09700282,0.08470554,0.67376205
-0.10505253,7.38483950,1.07349729,3.71812943,0.05774294,0.48543918,2.34571441,2.11829788,0.08530651,0.67747091
-0.09904952,7.44014567,1.08500596,3.75315138,0.05794761,0.48891075,2.35256338,2.13856101,0.08584615,0.68022492
-0.09304652,7.49571905,1.09614331,3.79228346,0.05805360,0.49196991,2.35622716,2.15748552,0.08632845,0.68193653
-0.08704352,7.55056784,1.10675356,3.83482109,0.05807103,0.49453136,2.35652667,2.17478650,0.08675867,0.68253546
-0.08104052,7.60364539,1.11667456,3.87993413,0.05801107,0.49652010,2.35332955,2.19021280,0.08714323,0.68196986
-0.07503752,7.65389533,1.12574041,3.92670020,0.05788585,0.49787414,2.34655841,2.20355894,0.08748959,0.68020767
-0.06903452,7.70030099,1.13378495,3.97414323,0.05770827,0.49854714,2.33619862,2.21467603,0.08780613,0.67723793
-0.06303152,7.74193634,1.14064594,4.02127520,0.05749182,0.49851079,2.32230517,2.22348143,0.08810194,0.67307206
-0.05702851,7.77801563,1.14616982,4.06713899,0.05725049,0.49775675,2.30500818,2.22996614,0.08838666,0.66774493
-0.05102551,7.80793900,1.15021656,4.11085010,0.05699855,0.49629816,2.28451655,2.23419973,0.08867024,0.66131577
-0.04502251,7.83133100,1.15266451,4.15163491,0.05675045,0.49417051,2.26111940,2.23633213,0.08896276,0.65386858
-0.03901951,7.84806986,1.15341494,4.18886362,0.05652057,0.49143193,2.23518484,2.23659208,0.08927424,0.64551204
-0.03301651,7.85830535,1.15239577,4.22207605,0.05632300,0.48816261,2.20715588,2.23528215,0.08961448,0.63637884
-0.02701351,7.86246391,1.14956455,4.25099899,0.05617133,0.48446358,2.17754334,2.23277033,0.08999283,0.62662416
-0.02101051,7.86124038,1.14491034,4.27555426,0.05607829,0.48045468,2.14691573,2.22947839,0.09041815,0.61642351
-0.01500750,7.85557642,1.13845438,4.29585719,0.05605546,0.47627178,2.11588628,2.22586749,0.09089855,0.60596961
-0.00900450,7.84662637,1.13024962,4.31220567,0.05611292,0.47206340,2.08509750,2.22242156,0.09144139,0.59546862
-0.00300150,7.83571212,1.12037905,4.32506057,0.05625888,0.46798666,2.05520361,2.21962920,0.09205308,0.58513554
0.00300150,7.82426917,1.10895306,4.33501858,0.05649938,0.46420291,2.02685167,2.21796475,0.09273901,0.57518910
0.00900450,7.81378632,1.09610589,4.34277912,0.05683794,0.46087296,2.00066198,2.21786961,0.09350339,0.56584618
0.01500750,7.80574216,1.08199144,4.34910706,0.05727532,0.45815227,1.97720867,2.21973436,0.09434917,0.55731596
0.02101051,7.80154124,1.06677874,4.35479322,0.05780936,0.45618616,1.95700125,2.22388278,0.09527788,0.54979407
0.02701351,7.80245305,1.05064717,4.36061468,0.05843487,0.45510524,1.94046804,2.23055831,0.09628946,0.54345688
0.03301651,7.80955676,1.03378179,4.36729667,0.05914367,0.45502129,1.92794229,2.23991360,0.09738211,0.53845631
0.03901951,7.82369406,1.01636898,4.37547799,0.05992475,0.45602379,1.91965156,2.25200371,0.09855210,0.53491516
0.04502251,7.84543238,0.99859237,4.38568123,0.06076453,0.45817703,1.91571108,2.26678312,0.09979367,0.53292332
0.05102551,7.87503978,0.98062947,4.39828905,0.06164726,0.46151826,1.91612127,2.28410682,0.10109879,0.53253504
0.05702851,7.91247253,0.96264881,4.41352719,0.06255553,0.46605666,1.92076980,2.30373532,0.10245709,0.53376718
0.06303152,7.95737566,0.94480768,4.43145476,0.06347088,0.47177340,1.92943802,2.32534334,0.10385583,0.53659883
0.06903452,8.00909604,0.92725064,4.45196170,0.06437448,0.47862259,1.94181149,2.34853194,0.10527980,0.54097196
0.07503752,8.06670712,0.91010836,4.47477319,0.06524785,0.48653336,1.95749424,2.37284335,0.10671151,0.54679347
0.08104052,8.12904399,0.89349720,4.49946043,0.06607360,0.49541270,1.97602607,2.39777803,0.10813128,0.55393820
0.08704352,8.19474692,0.87751902,4.52545698,0.06683612,0.50514915,1.99690208,2.42281322,0.10951760,0.56225300
0.09304652,8.26231126,0.86226142,4.55207967,0.06752226,0.51561708,2.01959354,2.44742204,0.11084746,0.57156165
0.09904952,8.33014157,0.84779816,4.57855302,0.06812185,0.52668144,2.04356910,2.47109270,0.11209692,0.58167036
0.10505253,8.39660748,0.83418979,4.60403613,0.06862816,0.53820269,2.06831537,2.49334667,0.11324167,0.59237372
0.11105553,8.46009921,0.82148442,4.62765081,0.06903818,0.55004180,2.09335602,2.51375538,0.11425774,0.60346075
0.11705853,8.51908032,0.80971842,4.64851011,0.06935274,0.56206498,2.11826832,2.53195467,0.11512226,0.61472092
0.12306153,8.57213607,0.79891730,4.66574616,0.06957646,0.57414800,2.14269658,2.54765650,0.11581421,0.62594979
0.12906453,8.61801548,0.78909647,4.67853652,0.06971751,0.58617991,2.16636193,2.56065748,0.11631520,0.63695413
0.13506753,8.65566594,0.78026207,4.68612840,0.06978724,0.59806593,2.18906801,2.57084390,0.11661022,0.64755633
0.14107054,8.68425939,0.77241171,4.68786015,0.06979962,0.60972953,2.21070248,2.57819330,0.11668824,0.65759791
0.14707354,8.70320944,0.76553529,4.68317953,0.06977056,0.62111341,2.23123445,2.58277228,0.11654274,0.66694207
0.15307654,8.71217948,0.75961576,4.67165841,0.06971715,0.63217963,2.25070817,2.58473112,0.11617212,0.67547526
0.15907954,8.71108181,0.75462988,4.65300377,0.06965685,0.64290871,2.26923344,2.58429517,0.11557988,0.68310775
0.16508254,8.70006841,0.75054909,4.62706475,0.06960662,0.65329791,2.28697335,2.58175369,0.11477463,0.68977323
0.17108554,8.67951428,0.74734027,4.59383570,0.06958212,0.66335879,2.30413033,2.57744658,0.11376998,0.69542770
0.17708854,8.64999446,0.74496673,4.55345542,0.06959693,0.67311424,2.32093110,2.57174970,0.11258413,0.70004760
0.18309155,8.61225588,0.74338905,4.50620249,0.06966189,0.68259518,2.33761157,2.56505941,0.11123940,0.70362754
0.18909455,8.56718576,0.74256610,4.45248707,0.06978458,0.69183710,2.35440251,2.55777709,0.10976155,0.70617770
0.19509755,8.51577771,0.74245603,4.39283938,0.06996893,0.70087674,2.37151667,2.55029427,0.10817906,0.70772118
0.20110055,8.45909721,0.74301722,4.32789521,0.07021500,0.70974907,2.38913796,2.54297908,0.10652224,0.70829137
0.20710355,8.39824768,0.74420925,4.25837895,0.07051898,0.71848465,2.40741328,2.53616447,0.10482241,0.70792964
0.21310655,8.33433842,0.74599373,4.18508469,0.07087336,0.72710769,2.42644713,2.53013868,0.10311096,0.70668332
0.21910955,8.26845543,0.74833496,4.10885579,0.07126721,0.73563464,2.44629911,2.52513829,0.10141862,0.70460415
0.22511256,8.20163581,0.75120044,4.03056382,0.07168670,0.74407356,2.46698431,2.52134397,0.09977458,0.70174716
0.23111556,8.13484633,0.75456099,3.95108728,0.07211567,0.75242413,2.48847607,2.51887883,0.09820590,0.69816998
0.23711856,8.06896639,0.75839065,3.87129083,0.07253636,0.76067823,2.51071093,2.51780944,0.09673690,0.69393255
0.24312156,8.00477539,0.76266603,3.79200577,0.07293014,0.76882095,2.53359500,2.51814899,0.09538870,0.68909713
0.24912456,7.94294430,0.76736541,3.71401211,0.07327829,0.77683202,2.55701127,2.51986235,0.09417893,0.68372844
0.25512756,7.88403096,0.77246732,3.63802295,0.07356275,0.78468730,2.58082712,2.52287251,0.09312144,0.67789386
0.26113057,7.82847862,0.77794879,3.56467141,0.07376683,0.79236028,2.60490149,2.52706785,0.09222627,0.67166360
0.26713357,7.77661699,0.78378331,3.49450045,0.07387581,0.79982347,2.62909104,2.53230967,0.09149955,0.66511060
0.27313657,7.72866517,0.78993857,3.42795575,0.07387742,0.80704941,2.65325494,2.53843955,0.09094362,0.65831023
0.27913957,7.68473576,0.79637414,3.36538152,0.07376226,0.81401127,2.67725790,2.54528594,0.09055711,0.65133961
0.28514257,7.64483951,0.80303939,3.30701935,0.07352397,0.82068309,2.70097130,2.55266975,0.09033515,0.64427658
0.29114557,7.60888996,0.80987149,3.25300965,0.07315934,0.82703933,2.72427234,2.56040849,0.09026955,0.63719828
0.29714857,7.57670787,0.81679416,3.20339549,0.07266827,0.83305417,2.74704139,2.56831893,0.09034910,0.63017947
0.30315158,7.54802496,0.82371684,3.15812841,0.07205352,0.83870028,2.76915774,2.57621823,0.09055977,0.62329059
0.30915458,7.52248726,0.83053485,3.11707579,0.07132047,0.84394733,2.79049422,2.58392362,0.09088508,0.61659563
0.31515758,7.49965780,0.83713040,3.08002927,0.07047667,0.84876037,2.81091110,2.59125080,0.09130635,0.61015003
0.32116058,7.47901940,0.84337455,3.04671398,0.06953144,0.85309821,2.83024980,2.59801154,0.09180307,0.60399864
0.32716358,7.45997752,0.84913021,3.01679809,0.06849534,0.85691196,2.84832701,2.60401066,0.09235327,0.59817392
0.33316658,7.44186406,0.85425610,2.98990236,0.06737966,0.86014388,2.86492978,2.60904308,0.09293384,0.59269439
0.33916958,7.42394250,0.85861139,2.96560971,0.06619593,0.86272674,2.87981201,2.61289112,0.09352102,0.58756357
0.34517259,7.40541500,0.86206110,2.94347450,0.06495550,0.86458371,2.89269287,2.61532285,0.09409077,0.58276943
0.35117559,7.38543210,0.86448181,2.92303152,0.06366908,0.86562898,2.90325739,2.61609159,0.09461924,0.57828433
0.35717859,7.36310536,0.86576756,2.90380498,0.06234645,0.86576906,2.91115961,2.61493708,0.09508323,0.57406564
0.36318159,7.33752342,0.86583558,2.88531721,0.06099620,0.86490488,2.91602818,2.61158854,0.09546070,0.57005689
0.36918459,7.30777154,0.86463156,2.86709762,0.05962559,0.86293451,2.91747458,2.60576973,0.09573120,0.56618959
0.37518759,7.27295454,0.86213420,2.84869176,0.05824047,0.85975656,2.91510365,2.59720597,0.09587640,0.56238553
0.38119060,7.23222295,0.85835881,2.82967066,0.05684528,0.85527411,2.90852625,2.58563319,0.09588050,0.55855960
0.38719360,7.18480161,0.85335969,2.80964050,0.05544322,0.84939900,2.89737352,2.57080841,0.09573067,0.55462307
0.39319660,7.13002013,0.84723110,2.78825251,0.05403634,0.84205626,2.88131231,2.55252161,0.09541743,0.55048709
0.39919960,7.06734388,0.84010678,2.76521292,0.05262582,0.83318867,2.86006117,2.53060824,0.09493497,0.54606648
0.40520260,6.99640443,0.83215792,2.74029268,0.05121228,0.82276106,2.83340616,2.50496192,0.09428139,0.54128352
0.41120560,6.91702791,0.82358956,2.71333654,0.04979600,0.81076421,2.80121583,2.47554664,0.09345888,0.53607176
0.41720860,6.82925979,0.81463551,2.68427105,0.04837732,0.79721821,2.76345468,2.44240773,0.09247377,0.53037951
0.42321161,6.73338455,0.80555196,2.65311094,0.04695693,0.78217508,2.72019437,2.40568108,0.09133654,0.52417309
0.42921461,6.62993887,0.79660986,2.61996330,0.04553613,0.76572042,2.67162210,2.36559988,0.09006168,0.51743949
0.43521761,6.51971708,0.78808639,2.58502916,0.04411718,0.74797409,2.61804559,2.32249836,0.08866746,0.51018847
0.44122061,6.40376793,0.78025568,2.54860193,0.04270342,0.72908979,2.55989431,2.27681228,0.08717559,0.50245387
0.44722361,6.28338217,0.77337925,2.51106251,0.04129950,0.70925349,2.49771670,2.22907567,0.08561077,0.49429411
0.45322661,6.16007080,0.76769632,2.47287087,0.03991146,0.68868079,2.43217324,2.17991400,0.08400021,0.48579180
0.45922961,6.03553432,0.76341452,2.43455429,0.03854674,0.66761320,2.36402553,2.13003377,0.08237298,0.47705238
0.46523262,5.91162388,0.76070119,2.39669241,0.03721419,0.64631350,2.29412171,2.08020869,0.08075935,0.46820188
0.47123562,5.79029569,0.75967577,2.35989980,0.03592396,0.62506030,2.22337847,2.03126322,0.07919013,0.45938385
0.47723862,5.67356021,0.76040364,2.32480645,0.03468731,0.60414207,2.15276055,1.98405369,0.07769590,0.45075542
0.48324162,5.56342847,0.76289155,2.29203742,0.03351645,0.58385068,2.08325820,1.93944804,0.07630631,0.44248284
0.48924462,5.46185740,0.76708518,2.26219217,0.03242428,0.56447491,2.01586366,1.89830474,0.07504939,0.43473648
0.49524762,5.37069679,0.77286881,2.23582495,0.03142409,0.54629390,1.95154731,1.86145180,0.07395094,0.42768552
0.50125063,5.29163988,0.78006736,2.21342693,0.03052930,0.52957102,1.89123453,1.82966666,0.07303390,0.42149271
0.50725363,5.22617957,0.78845087,2.19541104,0.02975312,0.51454817,1.83578405,1.80365760,0.07231793,0.41630909
0.51325663,5.17557209,0.79774123,2.18210025,0.02910828,0.50144078,1.78596849,1.78404733,0.07181904,0.41226916
0.51925963,5.14080909,0.80762110,2.17371973,0.02860671,0.49043360,1.74245775,1.77135918,0.07154927,0.40948661
0.52526263,5.12259904,0.81774477,2.17039308,0.02825927,0.48167746,1.70580568,1.76600627,0.07151660,0.40805069
0.53126563,5.12135794,0.82775039,2.17214280,0.02807551,0.47528691,1.67644036,1.76828367,0.07172488,0.40802345
0.53726863,5.13720910,0.83727338,2.17889450,0.02806340,0.47133891,1.65465805,1.77836369,0.07217387,0.40943789
0.54327164,5.16999112,0.84596018,2.19048448,0.02822917,0.46987245,1.64062080,1.79629394,0.07285941,0.41229714
0.54927464,5.21927275,0.85348198,2.20667002,0.02857708,0.47088901,1.63435759,1.82199812,0.07377364,0.41657449
0.55527764,5.28437336,0.85954767,2.22714141,0.02910925,0.47435388,1.63576847,1.85527898,0.07490520,0.42221451
0.56128064,5.36438721,0.86391547,2.25153504,0.02982556,0.48019811,1.64463148,1.89582323,0.07623962,0.42913484
0.56728364,5.45821004,0.86640271,2.27944643,0.03072350,0.48832109,1.66061184,1.94320785,0.07775954,0.43722884
0.57328664,5.56456636,0.86689322,2.31044271,0.03179805,0.49859350,1.68327279,1.99690770,0.07944510,0.44636877
0.57928964,5.68203636,0.86534206,2.34407352,0.03304164,0.51086072,1.71208769,2.05630384,0.08127419,0.45640943
0.58529265,5.80908130,0.86177731,2.37988007,0.03444408,0.52494630,1.74645294,2.12069268,0.08322276,0.46719200
0.59129565,5.94406682,0.85629875,2.41740202,0.03599255,0.54065576,1.78570119,2.18929557,0.08526508,0.47854809
0.59729865,6.08528409,0.84907369,2.45618199,0.03767164,0.55778028,1.82911464,2.26126901,0.08737401,0.49030363
0.60330165,6.23096864,0.84032993,2.49576793,0.03946344,0.57610053,1.87593808,2.33571538,0.08952118,0.50228270
0.60930465,6.37931747,0.83034634,2.53571352,0.04134767,0.59539033,1.92539148,2.41169432,0.09167732,0.51431092
0.61530765,6.52850481,0.81944140,2.57557716,0.04330189,0.61542028,1.97668205,2.48823489,0.09381241,0.52621861
0.62131066,6.67669741,0.80796035,2.61491997,0.04530181,0.63596121,2.02901561,2.56434848,0.09589603,0.53784340
0.62731366,6.82206991,0.79626145,2.65330343,0.04732165,0.65678749,2.08160724,2.63904255,0.09789766,0.54903242
0.63331666,6.96282094,0.78470194,2.69028715,0.04933455,0.67768007,2.13369130,2.71133521,0.09978698,0.55964402
0.63931966,7.09719039,0.77362443,2.72542735,0.05131312,0.69842935,2.18453059,2.78027035,0.10153434,0.56954900
0.64532266,7.22347804,0.76334416,2.75827640,0.05322997,0.71883767,2.23342480,2.84493317,0.10311119,0.57863148
0.65132566,7.34006361,0.75413768,2.78838377,0.05505834,0.73872153,2.27971821,2.90446585,0.10449057,0.58678936
0.65732866,7.44542783,0.74623338,2.81529848,0.05677274,0.75791346,2.32280645,2.95808267,0.10564767,0.59393452
0.66333167,7.53817411,0.73980409,2.83857313,0.05834955,0.77626343,2.36214253,3.00508447,0.10656034,0.59999274
0.66933467,7.61705000,0.73496211,2.85776948,0.05976768,0.79363992,2.39724184,3.04487161,0.10720973,0.60490354
0.67533767,7.68096782,0.73175656,2.87246520,0.06100909,0.80993049,2.42768616,3.07695511,0.10758074,0.60861985
0.68134067,7.72902327,0.73017321,2.88226169,0.06205927,0.82504197,2.45312669,3.10096546,0.10766253,0.61110760
0.68734367,7.76051145,0.73013653,2.88679258,0.06290763,0.83890021,2.47328594,3.11665870,0.10744897,0.61234539
0.69334667,7.77493934,0.73151390,2.88573252,0.06354774,0.85144939,2.48795850,3.12391949,0.10693890,0.61232407
0.69934967,7.77203415,0.73412159,2.87880587,0.06397747,0.86265108,2.49701077,3.12276103,0.10613635,0.61104636
0.70535268,7.75174717,0.73773230,2.86579508,0.06419894,0.87248286,2.50037950,3.11332176,0.10505059,0.60852654
0.71135568,7.71425276,0.74208381,2.84654828,0.06421836,0.88093680,2.49806936,3.09585901,0.10369606,0.60479004
0.71735868,7.65994266,0.74688857,2.82098590,0.06404572,0.88801767,2.49014956,3.07073983,0.10209208,0.59987309
0.72336168,7.58941565,0.75184360,2.78910607,0.06369431,0.89374107,2.47674954,3.03842935,0.10026252,0.59382228
0.72936468,7.50346311,0.75664062,2.75098862,0.06318024,0.89813147,2.45805399,2.99947718,0.09823524,0.58669407
0.73536768,7.40305090,0.76097597,2.70679748,0.06252176,0.90122029,2.43429726,2.95450230,0.09604143,0.57855418
0.74137069,7.28929839,0.76455998,2.65678141,0.06173861,0.90304398,2.40575732,2.90417709,0.09371491,0.56947686
0.74737369,7.16345511,0.76712569,2.60127303,0.06085132,0.90364225,2.37274946,2.84921104,0.09129126,0.55954413
0.75337669,7.02687604,0.76843659,2.54068600,0.05988053,0.90305646,2.33561981,2.79033456,0.08880702,0.54884476
0.75937969,6.88099609,0.76829316,2.47551044,0.05884634,0.90132816,2.29473905,2.72828365,0.08629875,0.53747330
0.76538269,6.72730449,0.76653828,2.40630651,0.05776776,0.89849794,2.25049622,2.66378554,0.08380226,0.52552889
0.77138569,6.56731980,0.76306123,2.33369635,0.05666225,0.89460452,2.20329292,2.59754589,0.08135177,0.51311410
0.77738869,6.40256595,0.75780023,2.25835444,0.05554533,0.88968410,2.15353808,2.53023768,0.07897919,0.50033372
0.78339170,6.23455000,0.75074364,2.18099650,0.05443036,0.88377014,2.10164327,2.46249205,0.07671354,0.48729362
0.78939470,6.06474180,0.74192973,2.10236734,0.05332844,0.87689337,2.04801882,2.39489106,0.07458044,0.47409951
0.79539770,5.89455605,0.73144506,2.02322774,0.05224836,0.86908226,1.99307068,2.32796256,0.07260172,0.46085597
0.80140070,5.72533693,0.71942161,1.94434097,0.05119677,0.86036380,1.93719810,2.26217699,0.07079522,0.44766541
0.80740370,5.55834559,0.70603275,1.86645911,0.05017835,0.85076459,1.88079212,2.19794611,0.06917470,0.43462725
0.81340670,5.39475053,0.69148820,1.79030984,0.04919607,0.84031233,1.82423487,2.13562348,0.06774985,0.42183715
0.81940970,5.23562108,0.67602811,1.71658395,0.04825155,0.82903745,1.76789951,2.07550650,0.06652648,0.40938638
0.82541271,5.08192385,0.65991652,1.64592414,0.04734537,0.81697506,1.71215067,2.01783998,0.06550680,0.39736127
0.83141571,4.93452217,0.64343431,1.57891541,0.04647744,0.80416691,1.65734541,1.96282076,0.06468977,0.38584278
0.83741871,4.79417825,0.62687194,1.51607753,0.04564733,0.79066341,1.60383423,1.91060342,0.06407154,0.37490606
0.84342171,4.66155797,0.61052216,1.45785955,0.04485456,0.77652552,1.55196222,1.86130665,0.06364599,0.36462012
0.84942471,4.53723769,0.59467290,1.40463677,0.04409886,0.76182646,1.50206988,1.81502010,0.06340522,0.35504753
0.85542771,4.42171291,0.57960055,1.35670997,0.04338035,0.74665306,1.45449363,1.77181143,0.06334013,0.34624407
0.86143072,4.31540789,0.56556385,1.31430695,0.04269969,0.73110666,1.40956569,1.73173319,0.06344092,0.33825852
0.86743372,4.21868599,0.55279850,1.27758588,0.04205811,0.71530356,1.36761327,1.69482940,0.06369765,0.33113236
0.87343672,4.13185972,0.54151262,1.24664046,0.04145743,0.69937473,1.32895694,1.66114137,0.06410065,0.32489958
0.87943972,4.05520008,0.53188323,1.22150610,0.04090003,0.68346505,1.29390817,1.63071259,0.06464091,0.31958653
0.88544272,3.98894430,0.52405367,1.20216689,0.04038876,0.66773180,1.26276599,1.60359244,0.06531038,0.31521192
0.89144572,3.93330165,0.51813209,1.18856267,0.03992678,0.65234256,1.23581301,1.57983849,0.06610218,0.31178677
0.89744872,3.88845660,0.51419085,1.18059576,0.03951748,0.63747257,1.21331077,1.55951720,0.06701066,0.30931471
0.90345173,3.85456918,0.51226690,1.17813689,0.03916428,0.62330163,1.19549474,1.54270311,0.06803138,0.30779224
0.90945473,3.83177227,0.51236287,1.18102994,0.03887053,0.61001068,1.18256922,1.52947630,0.06916095,0.30720923
0.91545773,3.82016599,0.51444884,1.18909524,0.03863932,0.59777815,1.17470229,1.51991848,0.07039676,0.30754961
0.92146073,3.81980942,0.51846467,1.20213123,0.03847341,0.58677637,1.17202137,1.51410764,0.07173664,0.30879215
0.92746373,3.83071024,0.52432261,1.21991468,0.03837514,0.57716804,1.17460944,1.51211175,0.07317838,0.31091137
0.93346673,3.85281290,0.53191015,1.24219933,0.03834633,0.56910312,1.18250231,1.51398184,0.07471921,0.31387864
0.93946973,3.88598632,0.54109301,1.26871359,0.03838826,0.56271608,1.19568731,1.51974477,0.07635528,0.31766325
0.94547274,3.93001207,0.55171807,1.29915738,0.03850170,0.55812385,1.21410335,1.52939634,0.07808108,0.32223358
0.95147574,3.98457415,0.56361622,1.33319885,0.03868688,0.55542445,1.23764273,1.54289507,0.07988896,0.32755833
0.95747874,4.04925129,0.57660517,1.37047137,0.03894357,0.55469631,1.26615455,1.56015726,0.08176863,0.33360758
0.96348174,4.12351289,0.59049202,1.41057134,0.03927119,0.55599849,1.29944980,1.58105357,0.08370689,0.34035395
0.96948474,4.20671918,0.60507594,1.45305742,0.03966884,0.55937157,1.33730786,1.60540770,0.08568737,0.34777354
0.97548774,4.29812619,0.62015063,1.49745140,0.04013546,0.56483924,1.37948420,1.63299706,0.08769056,0.35584683
0.98149075,4.39689579,0.63550692,1.54324121,0.04066991,0.57241040,1.42571894,1.66355587,0.08969392,0.36455938
0.98749375,4.50211048,0.65093543,1.58988606,0.04127113,0.58208171,1.47574573,1.69678037,0.09167224,0.37390234
0.99349675,4.61279261,0.66622939,1.63682376,0.04193827,0.59384021,1.52930053,1.73233600,0.09359820,0.38387275
0.99949975,4.72792700,0.68118755,1.68348004,0.04267073,0.60766596,1.58612963,1.76986627,0.09544305,0.39447359
1.00550275,4.84648590,0.69561729,1.72927944,0.04346833,0.62353437,1.64599648,1.80900273,0.09717755,0.40571352
1.01150575,4.96745476,0.70933785,1.77365742,0.04433135,0.64141800,1.70868666,1.84937551,0.09877286,0.41760622
1.01750875,5.08985745,0.72218353,1.81607294,0.04526051,0.66128766,1.77401059,1.89062378,0.10020168,0.43016948
1.02351176,5.21277900,0.73400679,1.85602096,0.04625703,0.68311263,1.84180362,1.93240553,0.10143927,0.44342372
1.02951476,5.33538468,0.74468115,1.89304411,0.04732254,0.70685982,1.91192324,1.97440588,0.10246453,0.45739020
1.03551776,5.45693385,0.75410363,1.92674293,0.04845893,0.73249192,1.98424342,2.01634358,0.10326088,0.47208871
1.04152076,5.57678757,0.76219665,1.95678408,0.04966826,0.75996452,2.05864610,2.05797511,0.10381711,0.48753487
1.04752376,5.69440953,0.76890915,1.98290607,0.05095245,0.78922228,2.13501027,2.09909615,0.10412796,0.50373704
1.05352676,5.80935986,0.77421694,2.00492228,0.05231306,0.82019434,2.21319913,2.13954035,0.10419447,0.52069301
1.05952976,5.92128245,0.77812207,2.02272100,0.05375100,0.85278928,2.29304589,2.17917541,0.10402412,0.53838644
1.06553277,6.02988631,0.78065123,2.03626281,0.05526613,0.88688987,2.37433926,2.21789682,0.10363069,0.55678330
1.07153577,6.13492253,0.78185333,2.04557527,0.05685697,0.92234803,2.45680939,2.25561966,0.10303384,0.57582857
1.07753877,6.23615834,0.78179616,2.05074557,0.05852033,0.95898033,2.54011529,2.29226909,0.10225848,0.59544316
1.08354177,6.33335019,0.78056250,2.05191148,0.06025105,0.99656451,2.62383465,2.32777016,0.10133393,0.61552156
1.08954477,6.42621799,0.77824569,2.04925141,0.06204168,1.03483724,2.70745710,2.36203780,0.10029292,0.63593023
1.09554777,6.51442254,0.77494512,2.04297408,0.06388235,1.07349361,2.79038139,2.39496767,0.09917045,0.65650695
1.10155078,6.59754796,0.77076172,2.03330852,0.06576068,1.11218844,2.87191735,2.42642859,0.09800263,0.67706143
1.10755378,6.67509079,0.76579381,2.02049505,0.06766180,1.15053961,2.95129275,2.45625728,0.09682552,0.69737715
1.11355678,6.74645695,0.76013362,2.00477756,0.06956847,1.18813352,3.02766524,2.48425571,0.09567400,0.71721448
1.11955978,6.81096716,0.75386450,1.98639770,0.07146139,1.22453248,3.10013909,2.51019155,0.09458076,0.73631526
1.12556278,6.86787093,0.74705925,1.96559094,0.07331959,1.25928391,3.16778634,2.53380173,0.09357545,0.75440852
1.13156578,6.91636871,0.73977939,1.94258467,0.07512088,1.29193110,3.22967146,2.55479897,0.09268397,0.77121733
1.13756878,6.95564115,0.73207562,1.91759822,0.07684251,1.32202497,3.28487874,2.57288119,0.09192796,0.78646649
1.14357179,6.98488380,0.72398923,1.89084450,0.07846180,1.34913658,3.33254109,2.58774308,0.09132450,0.79989083
1.14957479,7.00334565,0.71555449,1.86253285,0.07995683,1.37286965,3.37186910,2.59908942,0.09088602,0.81124367
1.15557779,7.01036897,0.70680170,1.83287270,0.08130718,1.39287277,3.40217904,2.60664921,0.09062026,0.82030521
1.16158079,7.00542848,0.69776073,1.80207750,0.08249459,1.40885050,3.42291855,2.61019006,0.09053056,0.82689038
1.16758379,6.98816722,0.68846475,1.77036839,0.08350357,1.42057320,3.43368874,2.60953179,0.09061609,0.83085586
1.17358679,6.95842741,0.67895387,1.73797711,0.08432194,1.42788480,3.43426189,2.60455868,0.09087231,0.83210582
1.17958979,6.91627410,0.66927837,1.70514782,0.08494118,1.43070855,3.42459380,2.59522949,0.09129132,0.83059633
1.18559280,6.86201046,0.65950125,1.67213749,0.08535671,1.42905016,3.40483032,2.58158488,0.09186239,0.82633794
1.19159580,6.79618369,0.64969996,1.63921462,0.08556793,1.42299856,3.37530783,2.56375164,0.09257234,0.81939657
1.19759880,6.71958124,0.63996696,1.60665635,0.08557817,1.41272402,3.33654773,2.54194363,0.09340599,0.80989250
1.20360180,6.63321736,0.63040922,1.57474397,0.08539443,1.39847390,3.28924519,2.51645931,0.09434646,0.79799757
1.20960480,6.53831085,0.62114638,1.54375705,0.08502698,1.38056627,3.23425282,2.48767609,0.09537556,0.78393072
1.21560780,6.43625499,0.61230780,1.51396646,0.08448883,1.35938159,3.17256004,2.45604160,0.09647399,0.76795208
1.22161081,6.32858119,0.60402856,1.48562681,0.08379515,1.33535302,3.10526905,2.42206260,0.09762156,0.75035584
1.22761381,6.21691825,0.59644451,1.45896858,0.08296257,1.30895552,3.03356844,2.38629180,0.09879744,0.73146229
1.23361681,6.10294896,0.58968669,1.43419055,0.08200845,1.28069441,2.95870559,2.34931343,0.09998031,0.71160925
1.23961981,5.98836608,0.58387542,1.41145289,0.08095023,1.25109369,2.88195870,2.31172807,0.10114854,0.69114343
1.24562281,5.87482967,0.57911425,1.39087146,0.07980475,1.22068438,2.80460964,2.27413745,0.10228047,0.67041179
1.25162581,5.76392716,0.57548432,1.37251353,0.07858768,1.18999347,2.72791818,2.23712974,0.10335464,0.64975351
