energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Hg_p_up,Hg_d_up,Te_p_up,Te_d_up
-0.14707354,2.30133989,0.09398796,0.70545862,1.45985666,0.09623565,0.94424021,0.08992702,0.90859378,0.00000000
-0.14107054,2.25314335,0.09240163,0.69134355,1.43581972,0.09378657,0.91861916,0.08788067,0.89503286,0.00000000
-0.13506753,2.19669315,0.09034833,0.67485715,1.40624538,0.09100139,0.88989296,0.08551267,0.87839459,0.00000000
-0.12906453,2.13328349,0.08788396,0.65638058,1.37193808,0.08794156,0.85860293,0.08287308,0.85916014,0.00000000
-0.12306153,2.06433424,0.08507663,0.63632357,1.33377966,0.08467472,0.82531513,0.08001615,0.83786680,0.00000000
-0.11705853,1.99135373,0.08200446,0.61511496,1.29270332,0.08127282,0.79060762,0.07699885,0.81509367,0.00000000
-0.11105553,1.91590026,0.07875294,0.59319314,1.24966750,0.07781030,0.75505807,0.07387949,0.79144683,0.00000000
-0.10505253,1.83954385,0.07541214,0.57099666,1.20563045,0.07436214,0.71923231,0.07071627,0.76754423,0.00000000
-0.09904952,1.76382922,0.07207384,0.54895533,1.16152649,0.07100206,0.68367383,0.06756597,0.74400100,0.00000000
-0.09304652,1.69024091,0.06882862,0.52748190,1.11824433,0.06780063,0.64889460,0.06448276,0.72141511,0.00000000
-0.08704352,1.62017136,0.06576305,0.50696448,1.07660818,0.06482369,0.61536720,0.06151707,0.70035401,0.00000000
-0.08104052,1.55489251,0.06295715,0.48775982,1.03736168,0.06213079,0.58351832,0.05871475,0.68134221,0.00000000
-0.07503752,1.49553124,0.06048202,0.47018744,1.00115484,0.05977383,0.55372362,0.05611622,0.66485002,0.00000000
-0.06903452,1.44304896,0.05839789,0.45452469,0.96853411,0.05779597,0.52630388,0.05375597,0.65128350,0.00000000
-0.06303152,1.39822537,0.05675249,0.44100273,0.93993518,0.05623069,0.50152230,0.05166209,0.64097584,0.00000000
-0.05702851,1.36164639,0.05557987,0.42980329,0.91567856,0.05510110,0.47958287,0.04985599,0.63418002,0.00000000
-0.05102551,1.33369630,0.05489969,0.42105643,0.89596762,0.05441945,0.46062968,0.04835232,0.63106302,0.00000000
-0.04502251,1.31455381,0.05471684,0.41483903,0.88088886,0.05418695,0.44474698,0.04715889,0.63170156,0.00000000
-0.03901951,1.30419214,0.05502162,0.41117416,0.87041421,0.05439376,0.43196010,0.04627687,0.63607944,0.00000000
-0.03301651,1.30238285,0.05579028,0.41003126,0.86440527,0.05501928,0.42223695,0.04570091,0.64408680,0.00000000
-0.02701351,1.30870351,0.05698591,0.41132718,0.86261921,0.05603261,0.41549014,0.04541951,0.65552115,0.00000000
-0.02101051,1.32254887,0.05855975,0.41492804,0.86471642,0.05739330,0.41157984,0.04541538,0.67009047,0.00000000
-0.01500750,1.34314575,0.06045279,0.42065202,0.87026968,0.05905235,0.41031715,0.04566593,0.68741841,0.00000000
-0.00900450,1.36957112,0.06259757,0.42827290,0.87877493,0.06095334,0.41146818,0.04614377,0.70705169,0.00000000
-0.00300150,1.40077354,0.06492027,0.43752459,0.88966339,0.06303383,0.41475877,0.04681733,0.72846953,0.00000000
0.00300150,1.43559734,0.06734286,0.44810641,0.90231512,0.06522691,0.41987993,0.04765156,0.75109525,0.00000000
0.00900450,1.47280938,0.06978537,0.45968915,0.91607360,0.06746286,0.42649381,0.04860864,0.77430959,0.00000000
0.01500750,1.51112770,0.07216815,0.47192185,0.93026134,0.06967095,0.43424039,0.04964876,0.79746568,0.00000000
0.02101051,1.54925158,0.07441407,0.48443911,0.94419606,0.07178122,0.44274464,0.05073093,0.81990516,0.00000000
0.02701351,1.58589219,0.07645060,0.49686880,0.95720710,0.07372632,0.45162409,0.05181390,0.84097504,0.00000000
0.03301651,1.61980305,0.07821166,0.50884003,0.96865161,0.07544325,0.46049670,0.05285692,0.86004478,0.00000000
0.03901951,1.64980949,0.07963932,0.51999120,0.97793021,0.07687497,0.46898878,0.05382070,0.87652296,0.00000000
0.04502251,1.67483616,0.08068510,0.52997782,0.98450143,0.07797189,0.47674288,0.05466818,0.88987311,0.00000000
0.05102551,1.69393188,0.08131099,0.53848003,0.98789460,0.07869302,0.48342533,0.05536532,0.89962798,0.00000000
0.05702851,1.70629092,0.08149014,0.54520949,0.98772083,0.07900700,0.48873326,0.05588184,0.90540183,0.00000000
0.06303152,1.71127028,0.08120713,0.54991561,0.98368159,0.07889270,0.49240094,0.05619181,0.90690031,0.00000000
0.06903452,1.70840225,0.08045791,0.55239072,0.97557476,0.07833960,0.49420525,0.05627418,0.90392758,0.00000000
0.07503752,1.69740208,0.07924940,0.55247433,0.96329794,0.07734773,0.49396998,0.05611318,0.89639046,0.00000000
0.08104052,1.67817062,0.07759877,0.55005607,0.94684895,0.07592743,0.49156910,0.05569855,0.88429951,0.00000000
0.08704352,1.65079183,0.07553240,0.54507756,0.92632373,0.07409868,0.48692861,0.05502568,0.86776711,0.00000000
0.09304652,1.61552567,0.07308471,0.53753283,0.90191156,0.07189028,0.48002721,0.05409556,0.84700270,0.00000000
0.09904952,1.57279650,0.07029675,0.52746760,0.87388817,0.06933867,0.47089558,0.05291464,0.82230547,0.00000000
0.10505253,1.52317774,0.06721467,0.51497730,0.84260679,0.06648675,0.45961442,0.05149449,0.79405481,0.00000000
0.11105553,1.46737329,0.06388823,0.50020386,0.80848781,0.06338244,0.44631126,0.04985138,0.76269908,0.00000000
0.11705853,1.40619659,0.06036922,0.48333156,0.77200715,0.06007723,0.43115631,0.04800579,0.72874304,0.00000000
0.12306153,1.34054800,0.05671003,0.46458190,0.73368416,0.05662476,0.41435729,0.04598172,0.69273458,0.00000000
0.12906453,1.27139128,0.05296227,0.44420771,0.69406904,0.05307941,0.39615359,0.04380607,0.65525104,0.00000000
0.13506753,1.19972991,0.04917558,0.42248669,0.65373052,0.04949498,0.37680984,0.04150788,0.61688586,0.00000000
0.14107054,1.12658403,0.04539659,0.39971455,0.61324392,0.04592354,0.35660924,0.03911758,0.57823562,0.00000000
0.14707354,1.05296842,0.04166808,0.37619798,0.57317991,0.04241439,0.33584661,0.03666625,0.53988809,0.00000000
0.15307654,0.97987223,0.03802839,0.35224756,0.53409422,0.03901324,0.31482164,0.03418487,0.50241135,0.00000000
0.15907954,0.90824074,0.03451094,0.32817093,0.49651838,0.03576154,0.29383233,0.03170370,0.46634425,0.00000000
0.16508254,0.83895939,0.03114405,0.30426625,0.46095163,0.03269601,0.27316885,0.02925160,0.43218822,0.00000000
0.17108554,0.77284047,0.02795086,0.28081627,0.42785394,0.02984834,0.25310798,0.02685551,0.40040058,0.00000000
0.17708854,0.71061226,0.02494947,0.25808300,0.39764027,0.02724502,0.23390819,0.02454001,0.37138911,0.00000000
0.18309155,0.65291081,0.02215318,0.23630323,0.37067578,0.02490735,0.21580552,0.02232694,0.34550805,0.00000000
0.18909455,0.60027423,0.01957088,0.21568481,0.34727213,0.02285155,0.19901026,0.02023515,0.32305508,0.00000000
0.19509755,0.55313925,0.01720747,0.19640397,0.32768468,0.02108889,0.18370442,0.01828033,0.30426949,0.00000000
0.20110055,0.51183991,0.01506442,0.17860340,0.31211048,0.01962601,0.17004006,0.01647493,0.28933109,0.00000000
0.20710355,0.47660815,0.01314028,0.16239140,0.30068703,0.01846514,0.15813838,0.01482820,0.27835997,0.00000000
0.21310655,0.44757608,0.01143132,0.14784178,0.29349170,0.01760448,0.14808958,0.01334628,0.27141685,0.00000000
0.21910955,0.42477965,0.00993202,0.13499459,0.29054180,0.01703847,0.13995330,0.01203236,0.26850396,0.00000000
0.22511256,0.40816352,0.00863564,0.12385760,0.29179530,0.01675816,0.13375968,0.01088690,0.26956648,0.00000000
0.23111556,0.39758693,0.00753472,0.11440836,0.29715216,0.01675148,0.12951087,0.00990791,0.27449444,0.00000000
0.23711856,0.39283041,0.00662153,0.10659680,0.30645634,0.01700358,0.12718291,0.00909121,0.28312512,0.00000000
0.24312156,0.39360308,0.00588840,0.10034819,0.31949848,0.01749710,0.12672785,0.00843076,0.29524601,0.00000000
0.24912456,0.39955059,0.00532809,0.09556646,0.33601933,0.01821251,0.12807613,0.00791899,0.31059826,0.00000000
0.25512756,0.41026336,0.00493393,0.09213769,0.35571391,0.01912836,0.13113891,0.00754704,0.32888082,0.00000000
0.26113057,0.42528515,0.00470003,0.08993366,0.37823641,0.02022157,0.13581054,0.00730513,0.34975507,0.00000000
0.26713357,0.44412187,0.00462126,0.08881553,0.40320581,0.02146779,0.14197091,0.00718275,0.37285020,0.00000000
0.27313657,0.46625033,0.00469326,0.08863728,0.43021207,0.02284163,0.14948765,0.00716896,0.39776904,0.00000000
0.27913957,0.49112710,0.00491230,0.08924923,0.45882302,0.02431705,0.15821826,0.00725254,0.42409451,0.00000000
0.28514257,0.51819709,0.00527508,0.09050118,0.48859145,0.02586764,0.16801196,0.00742220,0.45139633,0.00000000
0.29114557,0.54690188,0.00577848,0.09224543,0.51906252,0.02746699,0.17871144,0.00766671,0.47923810,0.00000000
0.29714857,0.57668759,0.00641923,0.09433950,0.54978124,0.02908900,0.19015429,0.00797500,0.50718446,0.00000000
0.30315158,0.60701228,0.00719356,0.09664850,0.58029966,0.03070819,0.20217441,0.00833623,0.53480807,0.00000000
0.30915458,0.63735262,0.00809685,0.09904720,0.61018381,0.03230006,0.21460313,0.00873990,0.56169643,0.00000000
0.31515758,0.66720986,0.00912319,0.10142170,0.63902000,0.03384133,0.22727035,0.00917582,0.58745822,0.00000000
0.32116058,0.69611509,0.01026507,0.10367080,0.66642048,0.03531024,0.24000558,0.00963419,0.61172902,0.00000000
0.32716358,0.72363365,0.01151306,0.10570695,0.69202835,0.03668677,0.25263905,0.01010561,0.63417634,0.00000000
0.33316658,0.74936887,0.01285551,0.10745685,0.71552152,0.03795284,0.26500294,0.01058110,0.65450394,0.00000000
0.33916958,0.77296512,0.01427838,0.10886174,0.73661601,0.03909251,0.27693274,0.01105213,0.67245525,0.00000000
0.34517259,0.79411030,0.01576521,0.10987739,0.75506833,0.04009209,0.28826890,0.01151069,0.68781607,0.00000000
0.35117559,0.81253798,0.01729707,0.11047375,0.77067726,0.04094027,0.29885877,0.01194929,0.70041654,0.00000000
0.35717859,0.82802911,0.01885278,0.11063448,0.78328509,0.04162822,0.30855882,0.01236111,0.71013238,0.00000000
0.36318159,0.84041371,0.02040917,0.11035618,0.79277841,0.04214963,0.31723714,0.01274003,0.71688567,0.00000000
0.36918459,0.84957235,0.02194147,0.10964756,0.79908857,0.04250083,0.32477630,0.01308075,0.72064512,0.00000000
0.37518759,0.85543767,0.02342383,0.10852852,0.80219206,0.04268076,0.33107627,0.01337893,0.72142590,0.00000000
0.38119060,0.85799576,0.02482995,0.10702915,0.80211059,0.04269106,0.33605755,0.01363129,0.71928919,0.00000000
0.38719360,0.85728752,0.02613374,0.10518869,0.79891119,0.04253605,0.33966410,0.01383575,0.71434138,0.00000000
0.39319660,0.85340965,0.02731010,0.10305464,0.79270598,0.04222276,0.34186614,0.01399151,0.70673291,0.00000000
0.39919960,0.84651525,0.02833561,0.10068172,0.78365178,0.04176084,0.34266248,0.01409919,0.69665665,0.00000000
0.40520260,0.83681369,0.02918931,0.09813105,0.77194920,0.04116253,0.34208229,0.01416088,0.68434578,0.00000000
0.41120560,0.82456952,0.02985337,0.09546926,0.75784110,0.04044254,0.34018600,0.01418013,0.67007102,0.00000000
0.41720860,0.81010018,0.03031366,0.09276766,0.74161028,0.03961782,0.33706535,0.01416201,0.65413705,0.00000000
0.42321161,0.79377227,0.03056029,0.09010149,0.72357612,0.03870737,0.33284235,0.01411298,0.63687804,0.00000000
0.42921461,0.77599621,0.03058788,0.08754909,0.70409009,0.03773188,0.32766706,0.01404083,0.61865221,0.00000000
0.43521761,0.75721917,0.03039580,0.08519109,0.68353000,0.03671334,0.32171428,0.01395446,0.59983534,0.00000000
0.44122061,0.73791634,0.02998814,0.08310958,0.66229296,0.03567459,0.31517912,0.01386366,0.58081329,0.00000000
0.44722361,0.71858053,0.02937362,0.08138716,0.64078719,0.03463874,0.30827157,0.01377887,0.56197369,0.00000000
0.45322661,0.69971051,0.02856521,0.08010597,0.61942278,0.03362861,0.30121028,0.01371083,0.54369679,0.00000000
0.45922961,0.68179827,0.02757976,0.07934659,0.59860163,0.03266612,0.29421575,0.01367026,0.52634600,0.00000000
0.46523262,0.66531566,0.02643735,0.07918686,0.57870703,0.03177160,0.28750319,0.01366750,0.51025818,0.00000000
0.47123562,0.65070100,0.02516063,0.07970067,0.56009315,0.03096321,0.28127542,0.01371214,0.49573417,0.00000000
0.47723862,0.63834613,0.02377415,0.08095655,0.54307504,0.03025636,0.27571606,0.01381267,0.48303003,0.00000000
0.48324162,0.62858443,0.02230353,0.08301630,0.52791944,0.02966316,0.27098334,0.01397618,0.47234917,0.00000000
0.48924462,0.62168051,0.02077472,0.08593354,0.51483694,0.02919205,0.26720478,0.01420804,0.46383601,0.00000000
0.49524762,0.61782182,0.01921332,0.08975223,0.50397601,0.02884748,0.26447317,0.01451173,0.45757126,0.00000000
0.50125063,0.61711281,0.01764391,0.09450514,0.49541898,0.02862975,0.26284373,0.01488863,0.45356930,0.00000000
0.50725363,0.61957176,0.01608949,0.10021249,0.48918050,0.02853499,0.26233289,0.01533796,0.45177770,0.00000000
0.51325663,0.62513063,0.01457106,0.10688052,0.48520837,0.02855536,0.26291857,0.01585675,0.45207894,0.00000000
0.51925963,0.63363775,0.01310728,0.11450023,0.48338700,0.02867926,0.26454202,0.01643987,0.45429444,0.00000000
0.52526263,0.64486347,0.01171432,0.12304628,0.48354323,0.02889188,0.26711117,0.01708022,0.45819060,0.00000000
0.53126563,0.65850847,0.01040573,0.13247611,0.48545434,0.02917568,0.27050518,0.01776885,0.46348670,0.00000000
0.53726863,0.67421432,0.00919258,0.14272923,0.48885805,0.02951111,0.27458030,0.01849528,0.46986435,0.00000000
0.54327164,0.69157613,0.00808358,0.15372696,0.49346398,0.02987737,0.27917642,0.01924776,0.47697799,0.00000000
0.54927464,0.71015653,0.00708539,0.16537250,0.49896620,0.03025316,0.28412437,0.02001360,0.48446618,0.00000000
0.55527764,0.72950072,0.00620291,0.17755135,0.50505636,0.03061756,0.28925347,0.02077955,0.49196303,0.00000000
0.56128064,0.74915197,0.00543976,0.19013242,0.51143699,0.03095076,0.29439913,0.02153220,0.49910945,0.00000000
0.56728364,0.76866701,0.00479865,0.20296951,0.51783435,0.03123481,0.29941018,0.02225827,0.50556383,0.00000000
0.57328664,0.78763098,0.00428189,0.21590348,0.52401049,0.03145430,0.30415572,0.02294505,0.51101157,0.00000000
0.57928964,0.80567142,0.00389181,0.22876497,0.52977405,0.03159692,0.30853119,0.02358071,0.51517345,0.00000000
0.58529265,0.82247088,0.00363120,0.24137767,0.53498958,0.03165388,0.31246352,0.02415462,0.51781236,0.00000000
0.59129565,0.83777790,0.00350370,0.25356218,0.53958487,0.03162021,0.31591520,0.02465760,0.51873839,0.00000000
0.59729865,0.85141603,0.00351407,0.26514026,0.54355631,0.03149493,0.31888707,0.02508219,0.51781214,0.00000000
0.60330165,0.86329064,0.00366852,0.27593943,0.54697192,0.03128108,0.32141990,0.02542283,0.51494627,0.00000000
0.60930465,0.87339330,0.00397476,0.28579772,0.54997211,0.03098560,0.32359446,0.02567596,0.51010549,0.00000000
0.61530765,0.88180362,0.00444213,0.29456847,0.55276795,0.03061905,0.32553038,0.02584014,0.50330485,0.00000000
0.62131066,0.88868839,0.00508149,0.30212488,0.55563709,0.03019530,0.32738345,0.02591607,0.49460685,0.00000000
0.62731366,0.89429784,0.00590504,0.30836413,0.55891720,0.02973101,0.32934166,0.02590654,0.48411729,0.00000000
0.63331666,0.89895911,0.00692601,0.31321086,0.56299712,0.02924507,0.33161991,0.02581634,0.47198024,0.00000000
0.63931966,0.90306680,0.00815822,0.31661989,0.56830576,0.02875801,0.33445348,0.02565212,0.45837227,0.00000000
0.64532266,0.90707069,0.00961553,0.31857776,0.57529893,0.02829127,0.33809035,0.02542217,0.44349621,0.00000000
0.65132566,0.91146079,0.01131114,0.31910331,0.58444430,0.02786651,0.34278261,0.02513616,0.42757459,0.00000000
0.65732866,0.91675002,0.01325689,0.31824686,0.59620477,0.02750484,0.34877700,0.02480482,0.41084300,0.00000000
0.66333167,0.92345476,0.01546234,0.31608825,0.61102057,0.02722613,0.35630490,0.02443959,0.39354339,0.00000000
0.66933467,0.93207386,0.01793394,0.31273366,0.62929061,0.02704828,0.36557207,0.02405220,0.37591773,0.00000000
0.67533767,0.94306667,0.02067410,0.30831129,0.65135355,0.02698653,0.37674835,0.02365431,0.35820183,0.00000000
0.68134067,0.95683089,0.02368032,0.30296620,0.67746915,0.02705288,0.38995775,0.02325701,0.34061969,0.00000000
0.68734367,0.97368106,0.02694437,0.29685446,0.70780069,0.02725552,0.40526932,0.02287049,0.32337836,0.00000000
0.69334667,0.99382857,0.03045160,0.29013692,0.74239910,0.02759846,0.42268925,0.02250360,0.30666344,0.00000000
0.69934967,1.01736417,0.03418040,0.28297286,0.78118962,0.02808113,0.44215444,0.02216349,0.29063534,0.00000000
0.70535268,1.04424401,0.03810186,0.27551393,0.82396173,0.02869826,0.46352822,0.02185536,0.27542631,0.00000000
0.71135568,1.07427999,0.04217968,0.26789861,0.87036302,0.02943979,0.48659830,0.02158225,0.26113836,0.00000000
0.71735868,1.10713512,0.04637032,0.26024746,0.91989769,0.03029101,0.51107736,0.02134485,0.24784212,0.00000000
0.72336168,1.14232468,0.05062348,0.25265946,0.97193006,0.03123282,0.53660658,0.02114155,0.23557659,0.00000000
0.72936468,1.17922326,0.05488288,0.24520950,1.02569341,0.03224215,0.56276188,0.02096845,0.22434995,0.00000000
0.73536768,1.21707798,0.05908733,0.23794725,1.08030426,0.03329256,0.58906319,0.02081959,0.21414119,0.00000000
0.74137069,1.25502751,0.06317202,0.23089730,1.13478180,0.03435494,0.61498626,0.02068713,0.20490266,0.00000000
0.74737369,1.29212640,0.06707016,0.22406058,1.18807216,0.03539836,0.63997686,0.02056179,0.19656341,0.00000000
0.75337669,1.32737397,0.07071471,0.21741697,1.23907668,0.03639097,0.66346682,0.02043321,0.18903316,0.00000000
0.75937969,1.35974661,0.07404029,0.21092881,1.28668337,0.03730103,0.68489132,0.02029045,0.18220676,0.00000000
0.76538269,1.38823217,0.07698510,0.20454516,1.32980030,0.03809787,0.70370688,0.02012247,0.17596906,0.00000000
0.77138569,1.41186515,0.07949287,0.19820650,1.36738973,0.03875293,0.71940912,0.01991863,0.17019987,0.00000000
0.77738869,1.42976091,0.08151461,0.19184963,1.39850147,0.03924066,0.73154966,0.01966916,0.16477887,0.00000000
0.78339170,1.44114772,0.08301031,0.18541244,1.42230428,0.03953935,0.73975150,0.01936563,0.15959037,0.00000000
0.78939470,1.44539491,0.08395020,0.17883829,1.43811367,0.03963189,0.74372200,0.01900128,0.15452762,0.00000000
0.79539770,1.44203615,0.08431585,0.17207986,1.44541518,0.03950628,0.74326310,0.01857133,0.14949659,0.00000000
0.80140070,1.43078671,0.08410081,0.16510222,1.44388199,0.03915600,0.73827823,0.01807319,0.14441906,0.00000000
0.80740370,1.41155410,0.08331086,0.15788502,1.43338610,0.03858023,0.72877564,0.01750654,0.13923506,0.00000000
0.81340670,1.38444162,0.08196391,0.15042374,1.41400271,0.03778378,0.71486815,0.01687332,0.13390437,0.00000000
0.81940970,1.34974494,0.08008940,0.14273005,1.38600770,0.03677690,0.69676926,0.01617767,0.12840735,0.00000000
0.82541271,1.30794200,0.07772744,0.13483123,1.34986829,0.03557492,0.67478596,0.01542573,0.12274495,0.00000000
0.83141571,1.25967685,0.07492758,0.12676885,1.30622763,0.03419766,0.64930862,0.01462537,0.11693801,0.00000000
0.83741871,1.20573833,0.07174727,0.11859682,1.25588387,0.03266875,0.62079852,0.01378585,0.11102596,0.00000000
0.84342171,1.14703491,0.06825023,0.11037892,1.19976499,0.03101492,0.58977356,0.01291755,0.10506497,0.00000000
0.84942471,1.08456664,0.06450466,0.10218608,1.13890043,0.02926514,0.55679300,0.01203150,0.09912583,0.00000000
0.85542771,1.01939578,0.06058135,0.09409347,1.07439081,0.02744975,0.52244167,0.01113906,0.09329140,0.00000000
0.86143072,0.95261732,0.05655197,0.08617771,1.00737713,0.02559968,0.48731458,0.01025151,0.08765405,0.00000000
0.86743372,0.88533054,0.05248733,0.07851419,0.93901058,0.02374564,0.45200236,0.00937977,0.08231294,0.00000000
0.87343672,0.81861268,0.04845589,0.07117470,0.87042414,0.02191741,0.41707807,0.00853409,0.07737144,0.00000000
0.87943972,0.75349558,0.04452245,0.06422550,0.80270690,0.02014322,0.38308579,0.00772379,0.07293451,0.00000000
0.88544272,0.69094577,0.04074707,0.05772577,0.73688169,0.01844922,0.35053125,0.00695712,0.06910635,0.00000000
0.89144572,0.63184854,0.03718425,0.05172651,0.67388674,0.01685912,0.31987452,0.00624110,0.06598807,0.00000000
0.89744872,0.57699577,0.03388235,0.04626996,0.61456132,0.01539384,0.29152494,0.00558146,0.06367559,0.00000000
0.90345173,0.52707770,0.03088324,0.04138931,0.55963556,0.01407136,0.26583786,0.00498264,0.06225756,0.00000000
0.90945473,0.48267799,0.02822215,0.03710883,0.50972409,0.01290662,0.24311324,0.00444780,0.06181349,0.00000000
0.91545773,0.44427185,0.02592769,0.03344424,0.46532324,0.01191149,0.22359558,0.00397886,0.06241181,0.00000000
0.92146073,0.41222634,0.02402199,0.03040329,0.42681110,0.01109480,0.20747497,0.00357666,0.06410807,0.00000000
0.92746373,0.38680258,0.02252094,0.02798642,0.39445013,0.01046243,0.19488874,0.00324097,0.06694306,0.00000000
0.93346673,0.36815879,0.02143443,0.02618743,0.36839140,0.01001745,0.18592352,0.00297068,0.07094107,0.00000000
0.93946973,0.35635407,0.02076667,0.02499417,0.34868010,0.00976015,0.18061726,0.00276388,0.07610809,0.00000000
0.94547274,0.35135214,0.02051639,0.02438911,0.33526178,0.00968823,0.17896099,0.00261795,0.08243018,0.00000000
0.95147574,0.35302484,0.02067712,0.02434980,0.32798881,0.00979687,0.18090030,0.00252972,0.08987199,0.00000000
0.95747874,0.36115534,0.02123733,0.02484918,0.32662691,0.01007882,0.18633621,0.00249550,0.09837557,0.00000000
0.96348174,0.37544086,0.02218059,0.02585578,0.33086155,0.01052450,0.19512577,0.00251119,0.10785954,0.00000000
0.96948474,0.39549533,0.02348567,0.02733381,0.34030420,0.01112205,0.20708222,0.00257234,0.11821871,0.00000000
0.97548774,0.42085210,0.02512666,0.02924320,0.35449866,0.01185745,0.22197517,0.00267420,0.12932445,0.00000000
0.98149075,0.45096717,0.02707310,0.03153955,0.37292745,0.01271458,0.23953095,0.00281175,0.14102559,0.00000000
0.98749375,0.48522344,0.02929022,0.03417417,0.39501877,0.01367538,0.25943337,0.00297979,0.15315025,0.00000000
0.99349675,0.52293643,0.03173916,0.03709422,0.42015416,0.01472000,0.28132543,0.00317294,0.16550846,0.00000000
0.99949975,0.56336190,0.03437748,0.04024291,0.44767724,0.01582707,0.30481207,0.00338573,0.17789561,0.00000000
1.00550275,0.60570576,0.03715967,0.04355996,0.47690363,0.01697390,0.32946433,0.00361263,0.19009675,0.00000000
1.01150575,0.64913640,0.04003791,0.04698224,0.50713229,0.01813693,0.35482515,0.00384813,0.20189159,0.00000000
1.01750875,0.69279961,0.04296296,0.05044472,0.53765821,0.01929209,0.38041680,0.00408684,0.21306012,0.00000000
1.02351176,0.73583591,0.04588522,0.05388153,0.56778639,0.02041528,0.40575003,0.00432353,0.22338859,0.00000000
1.02951476,0.77739990,0.04875596,0.05722743,0.59684675,0.02148294,0.43033478,0.00455328,0.23267570,0.00000000
1.03551776,0.81668120,0.05152853,0.06041936,0.62420976,0.02247258,0.45369213,0.00477154,0.24073871,0.00000000
1.04152076,0.85292623,0.05415977,0.06339820,0.64930198,0.02336337,0.47536733,0.00497427,0.24741930,0.00000000
1.04752376,0.88545999,0.05661132,0.06611060,0.67162123,0.02413673,0.49494320,0.00515801,0.25258871,0.00000000
1.05352676,0.91370691,0.05885080,0.06851088,0.69075045,0.02477686,0.51205356,0.00531999,0.25615214,0.00000000
1.05952976,0.93720986,0.06085298,0.07056279,0.70636979,0.02527127,0.52639600,0.00545820,0.25805210,0.00000000
1.06553277,0.95564623,0.06260064,0.07224120,0.71826612,0.02561115,0.53774349,0.00557146,0.25827049,0.00000000
1.07153577,0.96884037,0.06408513,0.07353349,0.72633950,0.02579170,0.54595415,0.00565943,0.25682935,0.00000000
1.07753877,0.97677145,0.06530674,0.07444068,0.73060616,0.02581235,0.55097875,0.00572265,0.25379025,0.00000000
1.08354177,0.97957640,0.06627456,0.07497812,0.73119758,0.02567681,0.55286542,0.00576248,0.24925224,0.00000000
1.08954477,0.97754740,0.06700607,0.07517579,0.72835568,0.02539299,0.55176126,0.00578107,0.24334858,0.00000000
1.09554777,0.97112384,0.06752636,0.07507809,0.72242406,0.02497281,0.54791073,0.00578128,0.23624220,0.00000000
1.10155078,0.96087908,0.06786691,0.07474313,0.71383568,0.02443184,0.54165050,0.00576656,0.22812031,0.00000000
1.10755378,0.94750211,0.06806422,0.07424149,0.70309717,0.02378887,0.53340117,0.00574079,0.21918814,0.00000000
1.11355678,0.93177496,0.06815806,0.07365451,0.69077066,0.02306527,0.52365567,0.00570819,0.20966236,0.00000000
1.11955978,0.91454664,0.06818968,0.07307212,0.67745349,0.02228443,0.51296509,0.00567308,0.19976416,0.00000000
1.12556278,0.89670442,0.06819982,0.07259025,0.66375690,0.02147096,0.50192196,0.00563975,0.18971251,0.00000000
1.13156578,0.87914374,0.06822686,0.07230790,0.65028429,0.02064996,0.49114181,0.00561229,0.17971773,0.00000000
1.13756878,0.86273764,0.06830495,0.07232397,0.63761010,0.01984626,0.48124349,0.00559441,0.16997562,0.00000000
1.14357179,0.84830702,0.06846250,0.07273387,0.62625989,0.01908366,0.47282888,0.00558929,0.16066234,0.00000000
1.14957479,0.83659263,0.06872073,0.07362616,0.61669254,0.01838421,0.46646267,0.00559948,0.15193025,0.00000000
1.15557779,0.82822987,0.06909276,0.07507909,0.60928511,0.01776757,0.46265287,0.00562677,0.14390471,0.00000000
1.16158079,0.82372718,0.06958294,0.07715749,0.60432083,0.01725042,0.46183269,0.00567212,0.13668198,0.00000000
1.16758379,0.82344875,0.07018666,0.07990970,0.60198062,0.01684602,0.46434443,0.00573566,0.13032815,0.00000000
1.17358679,0.82760202,0.07089052,0.08336507,0.60233829,0.01656378,0.47042585,0.00581663,0.12487912,0.00000000
1.17958979,0.83623048,0.07167293,0.08753186,0.60535960,0.01640910,0.48019962,0.00591343,0.12034153,0.00000000
1.18559280,0.84921170,0.07250505,0.09239569,0.61090490,0.01638317,0.49366614,0.00602370,0.11669451,0.00000000
1.19159580,0.86626079,0.07335205,0.09791875,0.61873532,0.01648303,0.51070015,0.00614438,0.11389221,0.00000000
1.19759880,0.88693913,0.07417456,0.10403969,0.62852212,0.01670166,0.53105128,0.00627181,0.11186684,0.00000000
1.20360180,0.91066788,0.07493038,0.11067427,0.63985872,0.01702825,0.55434868,0.00640190,0.11053224,0.00000000
1.20960480,0.93674606,0.07557618,0.11771692,0.65227511,0.01744855,0.58010967,0.00653021,0.10978772,0.00000000
1.21560780,0.96437238,0.07606924,0.12504298,0.66525391,0.01794537,0.60775228,0.00665218,0.10952203,0.00000000
1.22161081,0.99267035,0.07636915,0.13251180,0.67824767,0.01849907,0.63661135,0.00676321,0.10961749,0.00000000
1.22761381,1.02071575,0.07643931,0.13997051,0.69069672,0.01908825,0.66595777,0.00685886,0.10995391,0.00000000
1.23361681,1.04756559,0.07624828,0.14725836,0.70204711,0.01969036,0.69502029,0.00693497,0.11041248,0.00000000
