energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.33966983,2.33301980,-2.98680494,0.58091228,-0.75613448,0.25875885,-0.58162463,0.79604859,-0.70476926,0.61042561,-0.28194767,0.00045453,-0.00054863,0.41299756,-0.32203443,0.02209198,-0.03122722,0.88645766,-1.62859549
-5.33366683,2.20518288,-3.09247077,0.56262268,-0.78090610,0.24341719,-0.59707360,0.75713516,-0.73824860,0.57178116,-0.29796958,0.00045612,-0.00060452,0.38769214,-0.34117136,0.02074708,-0.03183620,0.84353128,-1.67670210
-5.32766383,2.08830224,-3.19158394,0.54590059,-0.80382746,0.22908993,-0.61085104,0.72057148,-0.77030660,0.53690544,-0.31412901,0.00046142,-0.00066199,0.36481045,-0.36030192,0.01955667,-0.03235515,0.80396840,-1.72025680
-5.32166083,1.98286709,-3.28333012,0.53093396,-0.82469279,0.21591598,-0.62285410,0.68654403,-0.80067280,0.50580206,-0.33030505,0.00047055,-0.00072039,0.34433341,-0.37930644,0.01852697,-0.03278449,0.76811535,-1.75883863
-5.31565783,1.88922281,-3.36700976,0.51787956,-0.84332878,0.20401840,-0.63300757,0.65519874,-0.82910390,0.47843964,-0.34636927,0.00048364,-0.00077900,0.32621310,-0.39806410,0.01766013,-0.03312650,0.73627234,-1.79210810
-5.30965483,1.80756596,-3.44203433,0.50685771,-0.85959335,0.19350263,-0.64126135,0.62663610,-0.85538681,0.45475392,-0.36218618,0.00050073,-0.00083704,0.31037469,-0.41645396,0.01695459,-0.03338487,0.70868578,-1.81980411
-5.30365183,1.73794120,-3.50792011,0.49794802,-0.87337369,0.18445496,-0.64758731,0.60090782,-0.87934071,0.43464967,-0.37761423,0.00052187,-0.00089365,0.29671876,-0.43435612,0.01640559,-0.03356438,0.68554144,-1.84173894
-5.29764882,1.68024095,-3.56428069,0.49118642,-0.88458374,0.17694149,-0.65197607,0.57801534,-0.90081842,0.41800249,-0.39250734,0.00054708,-0.00094797,0.28512401,-0.45165320,0.01600567,-0.03367043,0.66695881,-1.85779189
-5.29164582,1.63420821,-3.61081940,0.48656375,-0.89316160,0.17100748,-0.65443365,0.55791031,-0.91970702,0.40466070,-0.40671723,0.00057637,-0.00099909,0.27545019,-0.46823209,0.01574533,-0.03370861,0.65298714,-1.86790238
-5.28564282,1.59944298,-3.64732284,0.48402615,-0.89906707,0.16667717,-0.65497865,0.54049726,-0.93592793,0.39444727,-0.42009642,0.00060978,-0.00104614,0.26754158,-0.48398609,0.01561355,-0.03368434,0.64360339,-1.87206315
-5.27963982,1.57541240,-3.67365640,0.48347713,-0.90227947,0.16395407,-0.65363990,0.52563822,-0.94943655,0.38716228,-0.43250200,0.00064734,-0.00108828,0.26123066,-0.49881742,0.01559846,-0.03360251,0.63871247,-1.87031421
-5.27363682,1.56146478,-3.68976237,0.48478154,-0.90279627,0.16282180,-0.65045482,0.51315934,-0.96022163,0.38258568,-0.44379998,0.00068909,-0.00112474,0.25634226,-0.51264012,0.01568781,-0.03346723,0.63814967,-1.86273795
-5.26763382,1.55684723,-3.69566110,0.48777120,-0.90063222,0.16324527,-0.64546870,0.50285904,-0.96830445,0.38048072,-0.45387022,0.00073513,-0.00115483,0.25269774,-0.52538319,0.01586951,-0.03328162,0.64168560,-1.84945583
-5.26163082,1.56072652,-3.69145516,0.49225193,-0.89581936,0.16517239,-0.63873461,0.49451741,-0.97373807,0.38059788,-0.46261168,0.00078556,-0.00117797,0.25011950,-0.53699401,0.01613204,-0.03304776,0.64903317,-1.83062659
-5.25562781,1.57221260,-3.67733611,0.49801183,-0.88840767,0.16853601,-0.63031421,0.48790639,-0.97660656,0.38267938,-0.46994773,0.00084051,-0.00119373,0.24843539,-0.54744189,0.01646475,-0.03276669,0.65985675,-1.80644607
-5.24962481,1.59038388,-3.65359330,0.50483027,-0.87846630,0.17325629,-0.62027898,0.48280022,-0.97702434,0.38646423,-0.47583142,0.00090014,-0.00120179,0.24748307,-0.55672154,0.01685815,-0.03243847,0.67378288,-1.77714832
-5.24362181,1.61431353,-3.62062381,0.51248735,-0.86608520,0.17924311,-0.60871191,0.47898564,-0.97513573,0.39169359,-0.48025023,0.00096460,-0.00120202,0.24711403,-0.56485638,0.01730400,-0.03206240,0.69041231,-1.74300760
-5.23761881,1.64309555,-3.57894241,0.52077320,-0.85137684,0.18639876,-0.59570928,0.47627129,-0.97111450,0.39811636,-0.48323016,0.00103404,-0.00119444,0.24719721,-0.57190149,0.01779541,-0.03163723,0.70933272,-1.70434090
-5.23161581,1.67586980,-3.52919036,0.52949681,-0.83447788,0.19462050,-0.58138230,0.47449587,-0.96516348,0.40549475,-0.48483891,0.00110858,-0.00117923,0.24762210,-0.57794606,0.01832678,-0.03116143,0.73013168,-1.66151023
-5.22561281,1.71184464,-3.47214202,0.53849382,-0.81555038,0.20380318,-0.56585846,0.47353462,-0.95751415,0.41360961,-0.48518780,0.00118830,-0.00115672,0.24830101,-0.58311510,0.01889370,-0.03063353,0.75240930,-1.61492429
-5.21960980,1.75031644,-3.40870799,0.54763299,-0.79478250,0.21384155,-0.54928218,0.47330371,-0.94842591,0.42226522,-0.48443245,0.00127318,-0.00112740,0.24917059,-0.58757031,0.01949279,-0.03005239,0.77578981,-1.56503894
-5.21360680,1.79068480,-3.33993410,0.55682080,-0.77238826,0.22463252,-0.53181487,0.47376249,-0.93818510,0.43129347,-0.48277183,0.00136314,-0.00109189,0.25019239,-0.59150995,0.02012146,-0.02941754,0.79993183,-1.51235603
-5.20760380,1.83246305,-3.26699542,0.56600417,-0.74860650,0.23607688,-0.51363394,0.47491320,-0.92710353,0.44055686,-0.48044590,0.00145796,-0.00105091,0.25135247,-0.59516764,0.02077768,-0.02872942,0.82453652,-1.45742027
-5.20160080,1.87528312,-3.19118504,0.57517080,-0.72369864,0.24808084,-0.49493108,0.47679832,-0.91551632,0.44995055,-0.47773165,0.00155729,-0.00100530,0.25265998,-0.59881000,0.02145969,-0.02798961,0.84935354,-1.40081398
-5.19559780,1.91889484,-3.11389753,0.58434741,-0.69794559,0.26055704,-0.47590952,0.47949569,-0.90377901,0.45940293,-0.47493771,0.00166060,-0.00095594,0.25414483,-0.60273306,0.02216579,-0.02720103,0.87418430,-1.34314979
-5.18959480,1.96315943,-3.03660727,0.59359551,-0.67164358,0.27342513,-0.45678056,0.48311140,-0.89226382,0.46887485,-0.47239769,0.00176722,-0.00090379,0.25585441,-0.60725759,0.02289400,-0.02636800,0.89888241,-1.28506133
-5.18359180,2.00803740,-2.96084233,0.60300526,-0.64509926,0.28661192,-0.43775944,0.48777105,-0.88135497,0.47835745,-0.47046235,0.00187630,-0.00084983,0.25784964,-0.61272316,0.02364196,-0.02549634,0.92335139,-1.22719223
-5.17758879,2.05357160,-2.88815459,0.61268732,-0.61862411,0.30005110,-0.41906072,0.49360953,-0.87144309,0.48786850,-0.46949097,0.00198683,-0.00079502,0.26020025,-0.61948134,0.02440663,-0.02459332,0.94753968,-1.17018392
-5.17158579,2.09986584,-2.82008714,0.62276337,-0.59252851,0.31368253,-0.40089337,0.50076005,-0.86291868,0.49744759,-0.46984217,0.00209763,-0.00074034,0.26297977,-0.62788790,0.02518429,-0.02366762,0.97143320,-1.11466271
-5.16558279,2.14706048,-2.75814015,0.63335551,-0.56711559,0.32745124,-0.38345598,0.50934271,-0.85616486,0.50715023,-0.47186438,0.00220741,-0.00068674,0.26626018,-0.63829438,0.02597038,-0.02272919,0.99504595,-1.06122668
-5.15957979,2.19530591,-2.70373637,0.64457521,-0.54267524,0.34130601,-0.36693201,0.51945331,-0.85154930,0.51704117,-0.47588643,0.00231475,-0.00063511,0.27010664,-0.65103909,0.02675950,-0.02178907,1.01840913,-1.01043291
-5.15357679,2.24473529,-2.65818753,0.65651245,-0.51947840,0.35519796,-0.35148557,0.53115294,-0.84941582,0.52718722,-0.48220849,0.00241818,-0.00058630,0.27457241,-0.66643794,0.02754549,-0.02085925,1.04155934,-0.96278579
-5.14757379,2.29543817,-2.62266289,0.66922537,-0.49777188,0.36907881,-0.33725783,0.54445880,-0.85007566,0.53765003,-0.49109359,0.00251619,-0.00054113,0.27969425,-0.68477520,0.02832147,-0.01995234,1.06452660,-0.91872669
-5.14157079,2.34743608,-2.59816088,0.68273138,-0.47777395,0.38289933,-0.32436411,0.55933682,-0.85379889,0.54847911,-0.50276012,0.00260728,-0.00050035,0.28548854,-0.70629465,0.02907997,-0.01908145,1.08732285,-0.87862550
-5.13556778,2.40066173,-2.58548491,0.69699999,-0.45967070,0.39660771,-0.31289195,0.57569639,-0.86080612,0.55970549,-0.51737539,0.00269002,-0.00046464,0.29194822,-0.73119119,0.02981312,-0.01825982,1.10993160,-0.84277435
-5.12956478,2.45494280,-2.58522408,0.71194785,-0.44361334,0.41014825,-0.30289998,0.59338758,-0.87126099,0.57133639,-0.53505054,0.00276309,-0.00043466,0.29904083,-0.75960341,0.03051278,-0.01750062,1.13229938,-0.81138366
-5.12356178,2.50999134,-2.59773930,0.72743657,-0.42971642,0.42346024,-0.29441781,0.61220103,-0.88526362,0.58335124,-0.55583689,0.00282528,-0.00041100,0.30670767,-0.79160722,0.03117077,-0.01681671,1.15432946,-0.78458067
-5.11755878,2.56539955,-2.62315529,0.74327319,-0.41805706,0.43647727,-0.28744680,0.63187060,-0.90284547,0.59569917,-0.57972380,0.00287562,-0.00039423,0.31486414,-0.82721093,0.03177903,-0.01622033,1.17587832,-0.76241022
-5.11155578,2.62064224,-2.66135847,0.75921367,-0.40867497,0.44912685,-0.28196159,0.65207863,-0.92396581,0.60829825,-0.60663816,0.00291330,-0.00038487,0.32340134,-0.86635182,0.03232978,-0.01572292,1.19675507,-0.74483793
-5.10555278,2.67508592,-2.71200084,0.77496916,-0.40157337,0.46133059,-0.27791247,0.67246380,-0.94851000,0.62103653,-0.63644540,0.00293777,-0.00038342,0.33218877,-0.90889455,0.03281573,-0.01533483,1.21672392,-0.73175526
-5.09954977,2.72800438,-2.77450952,0.79021490,-0.39672059,0.47300479,-0.27522814,0.69263110,-0.97628989,0.63377469,-0.66895200,0.00294873,-0.00039032,0.34107812,-0.95463136,0.03323020,-0.01506515,1.23550965,-0.72298634
-5.09354677,2.77859983,-2.84810144,0.80460122,-0.39405234,0.48406149,-0.27381914,0.71216366,-1.00704622,0.64635041,-0.70390950,0.00294613,-0.00040600,0.34990785,-1.00328416,0.03356719,-0.01492148,1.25280573,-0.71829616
-5.08754377,2.82602875,-2.93180291,0.81776633,-0.39347443,0.49441001,-0.27358133,0.73063580,-1.04045311,0.65858405,-0.74101967,0.00293016,-0.00043083,0.35850852,-1.05450859,0.03382153,-0.01490975,1.26828484,-0.71739974
-5.08154077,2.86943116,-3.02447301,0.82935009,-0.39486595,0.50395873,-0.27439970,0.74762676,-1.07612467,0.67028535,-0.77994088,0.00290123,-0.00046514,0.36670843,-1.10789970,0.03398894,-0.01503403,1.28161104,-0.71997199
-5.07553777,2.90796182,-3.12483032,0.83900830,-0.39808279,0.51261737,-0.27615203,0.76273455,-1.11362325,0.68126091,-0.82029533,0.00286000,-0.00050920,0.37433947,-1.16299941,0.03406601,-0.01529642,1.29245313,-0.72565777
-5.06953477,2.94082179,-3.23148202,0.84642650,-0.40296131,0.52029923,-0.27871255,0.77558924,-1.15246935,0.69132184,-0.86167696,0.00280725,-0.00056317,0.38124281,-1.21930523,0.03405030,-0.01569685,1.30049843,-0.73408202
-5.06353177,2.96728880,-3.34295453,0.85133293,-0.40932224,0.52692377,-0.28195519,0.78586512,-1.19215270,0.70029140,-0.90365992,0.00274397,-0.00062715,0.38727415,-1.27628029,0.03394031,-0.01623307,1.30546621,-0.74485937
-5.05752876,2.98674494,-3.45772476,0.85350976,-0.41697466,0.53241894,-0.28575666,0.79329119,-1.23214423,0.70801198,-0.94580715,0.00267123,-0.00070107,0.39230842,-1.33336400,0.03373549,-0.01690047,1.30712019,-0.75760333
-5.05152576,2.99870028,-3.57425136,0.85280212,-0.42571995,0.53672356,-0.28999905,0.79765949,-1.27190839,0.71435124,-0.98767910,0.00259018,-0.00078475,0.39624350,-1.38998344,0.03343624,-0.01769217,1.30527940,-0.77193460
-5.04552276,3.00281130,-3.69100492,0.84912453,-0.43535581,0.53978932,-0.29457198,0.79883110,-1.31091551,0.71920697,-1.02884216,0.00250202,-0.00087784,0.39900307,-1.44556476,0.03304390,-0.01859891,1.29982683,-0.78748845
-5.03951976,2.99889335,-3.80649677,0.84246440,-0.44568016,0.54158254,-0.29937434,0.79673934,-1.34865379,0.72251057,-1.06887676,0.00240796,-0.00097977,0.40053823,-1.49954459,0.03256072,-0.01960922,1.29071566,-0.80392107
-5.03351676,2.98692661,-3.91930546,0.83288249,-0.45649493,0.54208541,-0.30431556,0.79139033,-1.38464054,0.72422882,-1.10738491,0.00230920,-0.00108980,0.40082809,-1.55138093,0.03198987,-0.02070948,1.27797256,-0.82091486
-5.02751376,2.96705556,-4.02810091,0.82051034,-0.46760977,0.54129683,-0.30931644,0.78286085,-1.41843225,0.72436407,-1.14399697,0.00220688,-0.00120696,0.39987915,-1.60056342,0.03133541,-0.02188409,1.26169817,-0.83818259
-5.02151076,2.93958196,-4.13166542,0.80554486,-0.47884542,0.53923270,-0.31430957,0.77129375,-1.44963340,0.72295279,-1.17837780,0.00210212,-0.00133006,0.39772373,-1.64662265,0.03060226,-0.02311575,1.24206470,-0.85547049
-5.01550775,2.90495207,-4.22891174,0.78824048,-0.49003697,0.53592567,-0.31923947,0.75689122,-1.47790376,0.72006269,-1.21023178,0.00199591,-0.00145768,0.39441741,-1.68913847,0.02979618,-0.02438572,1.21931092,-0.87256033
-5.00950475,2.86373894,-4.31889777,0.76889913,-0.50103670,0.53142447,-0.32406231,0.73990627,-1.50296403,0.71578855,-1.23930712,0.00188921,-0.00158821,0.39003587,-1.72774700,0.02892373,-0.02567423,1.19373476,-0.88927053
-5.00350175,2.81662077,-4.40083804,0.74785881,-0.51171663,0.52579267,-0.32874553,0.72063297,-1.52459975,0.71024713,-1.26539906,0.00178286,-0.00171985,0.38467113,-1.76214641,0.02799220,-0.02696081,1.16568408,-0.90545640
-4.99749875,2.76435649,-4.47411182,0.72548116,-0.52197054,0.51910712,-0.33326717,0.69939586,-1.54266366,0.70357143,-1.28835213,0.00167764,-0.00185063,0.37842757,-1.79210129,0.02700952,-0.02822484,1.13554600,-0.92100963
-4.99149575,2.70776007,-4.53826811,0.70213864,-0.53171563,0.51145610,-0.33761513,0.67653917,-1.55707634,0.69590469,-1.30806147,0.00157422,-0.00197849,0.37141788,-1.81744569,0.02598425,-0.02944596,1.10373532,-0.93585701
-4.98549275,2.64767452,-4.59302735,0.67820211,-0.54089355,0.50293716,-0.34178633,0.65241622,-1.56782543,0.68739440,-1.32447310,0.00147320,-0.00210128,0.36375915,-1.83808467,0.02492535,-0.03060459,1.07068256,-0.94995863
-4.97948974,2.58494708,-4.63828007,0.65402905,-0.54947093,0.49365491,-0.34578579,0.62737940,-1.57496337,0.67818682,-1.33758326,0.00137511,-0.00221684,0.35556941,-1.85399453,0.02384217,-0.03168248,1.03682219,-0.96330555
-4.97348674,2.52040641,-4.67408253,0.62995314,-0.55743927,0.48371874,-0.34962568,0.60177132,-1.57860396,0.66842205,-1.34743686,0.00128040,-0.00232305,0.34696457,-1.86522157,0.02274425,-0.03266313,1.00258140,-0.97591699
-4.96748374,2.45484286,-4.70064933,0.60627551,-0.56481424,0.47324060,-0.35332448,0.57591712,-1.57891772,0.65823017,-1.35412490,0.00118948,-0.00241792,0.33805608,-1.87187947,0.02164118,-0.03353224,0.96836983,-0.98783722
-4.96148074,2.38899229,-4.71834318,0.58325786,-0.57163443,0.46233292,-0.35690592,0.55011833,-1.57612631,0.64772838,-1.35778104,0.00110266,-0.00249959,0.32894926,-1.87414527,0.02054245,-0.03427813,0.93457065,-0.99913214
-4.95547774,2.32352400,-4.72766179,0.56111776,-0.57795943,0.45110667,-0.36039818,0.52464831,-1.57049595,0.63701935,-1.35857730,0.00102024,-0.00256646,0.31974235,-1.87225401,0.01945731,-0.03489202,0.90153302,-1.00988564
-4.94947474,2.25903282,-4.72922209,0.54002601,-0.58386755,0.43966976,-0.36383286,0.49974921,-1.56233017,0.62619086,-1.35671895,0.00094244,-0.00261717,0.31052628,-1.86649206,0.01839457,-0.03536824,0.86956634,-1.02019589
-4.94347174,2.19603545,-4.72374192,0.52010622,-0.58945295,0.42812563,-0.36724412,0.47563050,-1.55196181,0.61531653,-1.35243858,0.00086944,-0.00265072,0.30138507,-1.85718918,0.01736253,-0.03570439,0.83893607,-1.03017143
-4.93746873,2.13497062,-4.71201959,0.50143628,-0.59482251,0.41657216,-0.37066778,0.45246883,-1.53974456,0.60445765,-1.34598959,0.00080138,-0.00266642,0.29239671,-1.84470950,0.01636877,-0.03590132,0.80986136,-1.03992744
-4.93146573,2.07620282,-4.69491145,0.48405164,-0.60009238,0.40510088,-0.37414035,0.43040905,-1.52604400,0.59366591,-1.33763914,0.00073834,-0.00266401,0.28363452,-1.82944156,0.01542012,-0.03596302,0.78251420,-1.04958203
-4.92546273,2.02002891,-4.67330821,0.46795006,-0.60538442,0.39379647,-0.37769819,0.40956621,-1.51122845,0.58298678,-1.32766076,0.00068037,-0.00264357,0.27516874,-1.81178759,0.01452251,-0.03589648,0.75702022,-1.05925268
-4.91945973,1.96668710,-4.64811049,0.45309743,-0.61082250,0.38273656,-0.38137663,0.39002825,-1.49565971,0.57246330,-1.31632675,0.00062745,-0.00260557,0.26706817,-1.79215241,0.01368095,-0.03571131,0.73346083,-1.06905302
-4.91345673,1.91636745,-4.62020420,0.43943457,-0.61652900,0.37199172,-0.38520909,0.37185914,-1.47968396,0.56214010,-1.30390074,0.00057953,-0.00255088,0.25940181,-1.77093218,0.01289951,-0.03541945,0.71187653,-1.07908986
-4.90745373,1.86922338,-4.59043674,0.42688434,-0.62262125,0.36162570,-0.38922639,0.35510235,-1.46362299,0.55206723,-1.29063053,0.00053652,-0.00248064,0.25224030,-1.74850336,0.01218127,-0.03503465,0.69227141,-1.08946072
-4.90145073,1.82538332,-4.55959450,0.41535896,-0.62920839,0.35169590,-0.39345594,0.33978427,-1.44776599,0.54230367,-1.27674151,0.00049829,-0.00239635,0.24565696,-1.72521245,0.01152840,-0.03457203,0.67461834,-1.10025163
-4.89544772,1.78496197,-4.52838273,0.40476708,-0.63638833,0.34225389,-0.39792121,0.32591756,-1.43236230,0.53292029,-1.26243094,0.00046466,-0.00229970,0.23972844,-1.70136664,0.01094219,-0.03404757,0.65886499,-1.11153551
-4.88944472,1.74807058,-4.49740825,0.39502040,-0.64424513,0.33334611,-0.40264113,0.31350423,-1.41761510,0.52400187,-1.24786327,0.00043544,-0.00219259,0.23453486,-1.67722594,0.01042313,-0.03347757,0.64494016,-1.12337086
-4.88344172,1.71482569,-4.46716565,0.38603949,-0.65284664,0.32501463,-0.40762965,0.30253830,-1.40367651,0.51564835,-1.23316674,0.00041040,-0.00207705,0.23015930,-1.65299712,0.00997100,-0.03287816,0.63276040,-1.13580090
-4.87743872,1.68535603,-4.43802755,0.37775873,-0.66224249,0.31729786,-0.41289542,0.29300804,-1.39064417,0.50797491,-1.21843134,0.00038930,-0.00195516,0.22668681,-1.62882958,0.00958501,-0.03226490,0.62223673,-1.14885298
-4.87143572,1.65980719,-4.41023900,0.37013006,-0.67246235,0.31023133,-0.41844145,0.28489769,-1.37855936,0.50111093,-1.20370829,0.00037190,-0.00182901,0.22420271,-1.60481350,0.00926386,-0.03165230,0.61328100,-1.16253821
-4.86543272,1.63834385,-4.38391620,0.36312560,-0.68351452,0.30384834,-0.42426492,0.27818863,-1.36740696,0.49519795,-1.18901094,0.00035795,-0.00170065,0.22279053,-1.58098030,0.00900595,-0.03105359,0.60581191,-1.17685117
-4.85942971,1.62114959,-4.35904934,0.35673892,-0.69538466,0.29818050,-0.43035695,0.27286006,-1.35711704,0.49038651,-1.17431718,0.00034724,-0.00157201,0.22252938,-1.55730528,0.00880945,-0.03048039,0.59976038,-1.19176971
-4.85342671,1.60842414,-4.33550931,0.35098509,-0.70803487,0.29325815,-0.43670239,0.26888916,-1.34756816,0.48683208,-1.15957303,0.00033955,-0.00144489,0.22349106,-1.53371253,0.00867241,-0.02994258,0.59507394,-1.20725455
-4.84742371,1.60037834,-4.31305774,0.34589948,-0.72140289,0.28911058,-0.44327961,0.26625073,-1.33859227,0.48469031,-1.14469738,0.00033469,-0.00132090,0.22573695,-1.51008167,0.00859292,-0.02944821,0.59172016,-1.22324884
-4.84142071,1.59722689,-4.29135985,0.34153538,-0.73540155,0.28576604,-0.45006025,0.26491653,-1.32998091,0.48411166,-1.12958762,0.00033254,-0.00120145,0.22931490,-1.48625619,0.00856915,-0.02900344,0.58968877,-1.23967744
-4.83541771,1.59917940,-4.26999932,0.33796069,-0.74991852,0.28325154,-0.45700899,0.26485420,-1.32149271,0.48523574,-1.11412571,0.00033297,-0.00108774,0.23425617,-1.46205301,0.00859945,-0.02861267,0.58899241,-1.25644608
-4.82941471,1.60642995,-4.24849474,0.33525368,-0.76481632,0.28159247,-0.46408320,0.26602598,-1.31286171,0.48818571,-1.09818471,0.00033593,-0.00098071,0.24057276,-1.43727285,0.00868240,-0.02827854,0.58966600,-1.27344041
-4.82341171,1.61914588,-4.22631666,0.33349823,-0.77993282,0.28081195,-0.47123276,0.26838728,-1.30380638,0.49306280,-1.08163518,0.00034139,-0.00088110,0.24825510,-1.41171082,0.00881680,-0.02800215,0.59176463,-1.29052505
-4.81740870,1.63745623,-4.20290506,0.33277850,-0.79508218,0.28093007,-0.47839984,0.27188522,-1.29403894,0.49994136,-1.06435137,0.00034936,-0.00078941,0.25727039,-1.38516697,0.00900171,-0.02778321,0.59536014,-1.30754285
-4.81140570,1.66144048,-4.17768636,0.33317363,-0.81005642,0.28196300,-0.48551884,0.27645730,-1.28327484,0.50886473,-1.04621693,0.00035990,-0.00070595,0.26756166,-1.35745626,0.00923638,-0.02762019,0.60053644,-1.32431446
-4.80540270,1.69111826,-4.15008993,0.33475239,-0.82462781,0.28392204,-0.49251657,0.28203028,-1.27124192,0.51984202,-1.02712989,0.00037308,-0.00063083,0.27904768,-1.32841765,0.00952020,-0.02751056,0.60738387,-1.34063863
-4.79939970,1.72644057,-4.11956365,0.33756821,-0.83855193,0.28681265,-0.49931264,0.28851934,-1.25768918,0.53284602,-1.00700688,0.00038898,-0.00056398,0.29162375,-1.29792190,0.00985263,-0.02745095,0.61599281,-1.35629322
-4.79339670,1.76728311,-4.08558845,0.34165485,-0.85157173,0.29063363,-0.50582025,0.29582783,-1.24239485,0.54781245,-0.98578641,0.00040768,-0.00050520,0.30516337,-1.26587795,0.01023309,-0.02743731,0.62644694,-1.37103732
-4.78739370,1.81344224,-4.04769171,0.34702280,-0.86342249,0.29537641,-0.51194732,0.30384743,-1.22517352,0.56464048,-0.96343128,0.00042927,-0.00045417,0.31952091,-1.23223773,0.01066082,-0.02746506,0.63881648,-1.38461450
-4.78139070,1.86463388,-4.00545957,0.35365670,-0.87383754,0.30102460,-0.51759813,0.31245902,-1.20588225,0.58319468,-0.93993002,0.00045377,-0.00041045,0.33453499,-1.19699919,0.01113478,-0.02752923,0.65315179,-1.39675743
-4.77538769,1.92049560,-3.95854805,0.36151382,-0.88255490,0.30755383,-0.52267533,0.32153420,-1.18442540,0.60330813,-0.91529751,0.00048120,-0.00037355,0.35003270,-1.16020767,0.01165346,-0.02762453,0.66947777,-1.40719368
