energy_ev,total_up,Cr_p_up,Cr_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.63731866,0.86990255,0.31093598,0.28246623,0.44378455,0.05574102,0.00910075,0.12308661,0.44342150,0.00000000
-4.63131566,0.87454871,0.31178817,0.28652075,0.43942146,0.05741092,0.00923611,0.12308946,0.44256293,0.00000000
-4.62531266,0.88150246,0.31381403,0.29044136,0.43572792,0.05966463,0.00958163,0.12337497,0.44177492,0.00000000
-4.61930965,0.89118608,0.31718245,0.29439528,0.43292695,0.06252438,0.01014381,0.12399092,0.44126746,0.00000000
-4.61330665,0.90400844,0.32205830,0.29857323,0.43122023,0.06600549,0.01092713,0.12497557,0.44125871,0.00000000
-4.60730365,0.92034983,0.32859649,0.30318384,0.43078098,0.07011521,0.01193381,0.12635575,0.44196777,0.00000000
-4.60130065,0.94054543,0.33693517,0.30844685,0.43174710,0.07485138,0.01316353,0.12814530,0.44360671,0.00000000
-4.59529765,0.96486835,0.34718833,0.31458547,0.43421497,0.08020117,0.01461310,0.13034377,0.44637212,0.00000000
-4.58929465,0.99351293,0.35943825,0.32181834,0.43823414,0.08613983,0.01627617,0.13293559,0.45043657,0.00000000
-4.58329165,1.02657961,0.37372812,0.33035135,0.44380330,0.09262966,0.01814283,0.13588978,0.45594052,0.00000000
-4.57728864,1.06406207,0.39005533,0.34036983,0.45086769,0.09961924,0.02019933,0.13916019,0.46298505,0.00000000
-4.57128564,1.10583791,0.40836599,0.35203152,0.45931838,0.10704303,0.02242783,0.14268635,0.47162596,0.00000000
-4.56528264,1.15166339,0.42855089,0.36546072,0.46899338,0.11482144,0.02480626,0.14639503,0.48186947,0.00000000
-4.55927964,1.20117321,0.45044357,0.38074378,0.47968086,0.12286140,0.02730824,0.15020229,0.49367000,0.00000000
-4.55327664,1.25388546,0.47382061,0.39792651,0.49112434,0.13105758,0.02990323,0.15401621,0.50693010,0.00000000
-4.54727364,1.30921211,0.49840439,0.41701323,0.50302993,0.13929410,0.03255681,0.15773994,0.52150273,0.00000000
-4.54127064,1.36647476,0.52386845,0.43796788,0.51507526,0.14744693,0.03523108,0.16127530,0.53719579,0.00000000
-4.53526763,1.42492521,0.54984538,0.46071682,0.52691998,0.15538674,0.03788537,0.16452644,0.55377884,0.00000000
-4.52926463,1.48377014,0.57593694,0.48515328,0.53821727,0.16298233,0.04047702,0.16740368,0.57099157,0.00000000
-4.52326163,1.54219875,0.60172629,0.51114308,0.54862620,0.17010429,0.04296240,0.16982720,0.58855383,0.00000000
-4.51725863,1.59941234,0.62679160,0.53853128,0.55782414,0.17662904,0.04529796,0.17173053,0.60617661,0.00000000
-4.51125563,1.65465423,0.65072069,0.56714928,0.56551900,0.18244281,0.04744154,0.17306361,0.62357346,0.00000000
-4.50525263,1.70723872,0.67312602,0.59682182,0.57146060,0.18744567,0.04935354,0.17379529,0.64047181,0.00000000
-4.49924962,1.75657775,0.69365920,0.62737362,0.57545081,0.19155527,0.05099831,0.17391527,0.65662369,0.00000000
-4.49324662,1.80220372,0.71202459,0.65863490,0.57735197,0.19471018,0.05234528,0.17343518,0.67181520,0.00000000
-4.48724362,1.84378767,0.72799114,0.69044576,0.57709336,0.19687268,0.05337015,0.17238906,0.68587436,0.00000000
-4.48124062,1.88115169,0.74140206,0.72265885,0.57467529,0.19803097,0.05405584,0.17083293,0.69867706,0.00000000
-4.47523762,1.91427524,0.75218171,0.75514039,0.57017093,0.19820053,0.05439327,0.16884374,0.71015075,0.00000000
-4.46923462,1.94329509,0.76033955,0.78776946,0.56372553,0.19742467,0.05438193,0.16651755,0.72027579,0.00000000
-4.46323162,1.96849900,0.76597096,0.82043567,0.55555346,0.19577434,0.05403009,0.16396727,0.72908462,0.00000000
-4.45722861,1.99031369,0.76925485,0.85303553,0.54593289,0.19334694,0.05335485,0.16131983,0.73665874,0.00000000
-4.45122561,2.00928791,0.77044829,0.88546787,0.53519869,0.19026446,0.05238185,0.15871308,0.74312384,0.00000000
-4.44522261,2.02607147,0.76987852,0.91762877,0.52373358,0.18667083,0.05114466,0.15629249,0.74864344,0.00000000
-4.43921961,2.04139149,0.76793267,0.94940648,0.51195815,0.18272865,0.04968400,0.15420773,0.75341145,0.00000000
-4.43321661,2.05602714,0.76504572,0.98067699,0.50031986,0.17861536,0.04804664,0.15260935,0.75764401,0.00000000
-4.42721361,2.07078385,0.76168738,1.01130049,0.48928169,0.17451906,0.04628422,0.15164552,0.76157120,0.00000000
-4.42121061,2.08646836,0.75834832,1.04111940,0.47931046,0.17063400,0.04445183,0.15145895,0.76542883,0.00000000
-4.41520760,2.10386520,0.75552633,1.06995801,0.47086541,0.16715590,0.04260653,0.15218404,0.76945076,0.00000000
-4.40920460,2.12371556,0.75371295,1.09762414,0.46438702,0.16427724,0.04080583,0.15394424,0.77386196,0.00000000
-4.40320160,2.14669873,0.75338086,1.12391253,0.46028654,0.16218259,0.03910614,0.15684963,0.77887251,0.00000000
-4.39719860,2.17341642,0.75497242,1.14861010,0.45893613,0.16104409,0.03756131,0.16099469,0.78467245,0.00000000
-4.39119560,2.20437971,0.75888942,1.17150251,0.46065979,0.16101705,0.03622122,0.16645617,0.79142768,0.00000000
-4.38519260,2.23999847,0.76548411,1.19238174,0.46572519,0.16223597,0.03513047,0.17329111,0.79927658,0.00000000
-4.37918959,2.28057269,0.77505164,1.21105412,0.47433631,0.16481074,0.03432726,0.18153500,0.80832733,0.00000000
-4.37318659,2.32628536,0.78782352,1.22734819,0.48662707,0.16882334,0.03384241,0.19119988,0.81865578,0.00000000
-4.36718359,2.37719633,0.80396228,1.24112184,0.50265587,0.17432490,0.03369857,0.20227268,0.83030354,0.00000000
-4.36118059,2.43323688,0.82355701,1.25226820,0.52240122,0.18133331,0.03390964,0.21471359,0.84327635,0.00000000
-4.35517759,2.49420470,0.84661964,1.26071981,0.54575844,0.18983136,0.03448039,0.22845471,0.85754251,0.00000000
-4.34917459,2.55975947,0.87308213,1.26645074,0.57253782,0.19976557,0.03540629,0.24339893,0.87303145,0.00000000
-4.34317159,2.62941920,0.90279439,1.26947655,0.60246410,0.21104564,0.03667357,0.25941933,0.88963240,0.00000000
-4.33716858,2.70255776,0.93552308,1.26985201,0.63517780,0.22354478,0.03825947,0.27635903,0.90719348,0.00000000
-4.33116558,2.77840456,0.97095162,1.26766685,0.67023836,0.23710088,0.04013274,0.29403180,0.92552131,0.00000000
-4.32516258,2.85604680,1.00868148,1.26303977,0.70712947,0.25151858,0.04225433,0.31222352,0.94438138,0.00000000
-4.31915958,2.93443561,1.04823514,1.25611131,0.74526658,0.26657236,0.04457825,0.33069445,0.96349957,0.00000000
-4.31315658,3.01239648,1.08906109,1.24703593,0.78400681,0.28201054,0.04705265,0.34918262,0.98256497,0.00000000
-4.30715358,3.08864497,1.13054096,1.23597410,0.82266113,0.29756030,0.04962106,0.36740818,1.00123436,0.00000000
-4.30115058,3.16180793,1.17199918,1.22308478,0.86050874,0.31293352,0.05222374,0.38507869,1.01913825,0.00000000
-4.29514757,3.23045038,1.21271507,1.20851903,0.89681337,0.32783344,0.05479915,0.40189541,1.03588881,0.00000000
-4.28914457,3.29310774,1.25193742,1.19241497,0.93084103,0.34196189,0.05728552,0.41756023,1.05108924,0.00000000
-4.28314157,3.34832269,1.28890132,1.17489454,0.96187888,0.35502691,0.05962237,0.43178317,1.06434471,0.00000000
-4.27713857,3.39468550,1.32284673,1.15606214,0.98925433,0.36675053,0.06175212,0.44429015,1.07527413,0.00000000
-4.27113557,3.43087633,1.35303838,1.13600516,1.01235388,0.37687641,0.06362152,0.45483067,1.08352255,0.00000000
-4.26513257,3.45570772,1.37878621,1.11479613,1.03064085,0.38517705,0.06518308,0.46318526,1.08877346,0.00000000
-4.25912956,3.46816527,1.39946550,1.09249636,1.04367124,0.39146032,0.06639625,0.46917208,1.09076037,0.00000000
-4.25312656,3.46744451,1.41453588,1.06916049,1.05110703,0.39557499,0.06722842,0.47265272,1.08927711,0.00000000
-4.24712356,3.45298189,1.42355831,1.04484145,1.05272632,0.39741499,0.06765573,0.47353658,1.08418618,0.00000000
-4.24112056,3.42447834,1.42620919,1.01959552,1.04842978,0.39692237,0.06766356,0.47178393,1.07542458,0.00000000
-4.23511756,3.38191382,1.42229086,0.99348677,1.03824306,0.39408860,0.06724673,0.46740723,1.06300689,0.00000000
-4.22911456,3.32555201,1.41173797,0.96659052,1.02231514,0.38895433,0.06640949,0.46047079,1.04702524,0.00000000
-4.22311156,3.25593472,1.39461931,0.93899565,1.00091252,0.38160750,0.06516513,0.45108878,1.02764607,0.00000000
-4.21710855,3.17386616,1.37113500,0.91080533,0.97440961,0.37218003,0.06353538,0.43942156,1.00510397,0.00000000
-4.21110555,3.08038774,1.34160913,0.88213623,0.94327569,0.36084303,0.06154959,0.42567062,0.97969278,0.00000000
-4.20510255,2.97674462,1.30647818,0.85311637,0.90805921,0.34780101,0.05924362,0.41007232,0.95175445,0.00000000
-4.19909955,2.86434580,1.26627588,0.82388160,0.86936987,0.33328508,0.05665873,0.39289069,0.92166630,0.00000000
-4.19309655,2.74471945,1.22161511,0.79457131,0.82785958,0.31754570,0.05384018,0.37440966,0.88982736,0.00000000
-4.18709355,2.61946606,1.17316779,0.76532348,0.78420298,0.30084508,0.05083595,0.35492497,0.85664453,0.00000000
-4.18109055,2.49021121,1.12164383,0.73626974,0.73907834,0.28344972,0.04769532,0.33473629,0.82251921,0.00000000
-4.17508754,2.35856058,1.06776984,0.70753076,0.69314971,0.26562319,0.04446764,0.31413961,0.78783530,0.00000000
-4.16908454,2.22605873,1.01226884,0.67921231,0.64705085,0.24761965,0.04120103,0.29342034,0.75294882,0.00000000
-4.16308154,2.09415363,0.95584155,0.65140250,0.60137160,0.22967811,0.03794134,0.27284738,0.71817990,0.00000000
-4.15707854,1.96416783,0.89915019,0.62417020,0.55664692,0.21201770,0.03473126,0.25266812,0.68380723,0.00000000
-4.15107554,1.83727732,0.84280509,0.59756497,0.51334894,0.19483405,0.03160949,0.23310477,0.65006514,0.00000000
-4.14507254,1.71449810,0.78735461,0.57161829,0.47188196,0.17829681,0.02861027,0.21435170,0.61714322,0.00000000
-4.13906953,1.59668043,0.73327840,0.54634611,0.43258036,0.16254826,0.02576292,0.19657413,0.58518838,0.00000000
-4.13306653,1.48451002,0.68098397,0.52175247,0.39570902,0.14770295,0.02309175,0.17990769,0.55430872,0.00000000
-4.12706353,1.37851532,0.63080637,0.49783376,0.36146610,0.13384833,0.02061594,0.16445913,0.52457913,0.00000000
-4.12106053,1.27907950,0.58301046,0.47458344,0.32998753,0.12104612,0.01834975,0.15030758,0.49604777,0.00000000
-4.11505753,1.18645604,0.53779552,0.45199671,0.30135288,0.10933426,0.01630268,0.13750655,0.46874305,0.00000000
-4.10905453,1.10078615,0.49530136,0.43007476,0.27559195,0.09872941,0.01447987,0.12608623,0.44268056,0.00000000
-4.10305153,1.02211698,0.45561568,0.40882839,0.25269184,0.08922958,0.01288245,0.11605596,0.41786945,0.00000000
-4.09704852,0.95041916,0.41878181,0.38828053,0.23260378,0.08081692,0.01150802,0.10740676,0.39431790,0.00000000
-4.09104552,0.88560283,0.38480656,0.36846767,0.21524970,0.07346048,0.01035107,0.10011370,0.37203730,0.00000000
-4.08504252,0.82753123,0.35366770,0.34943998,0.20052795,0.06711876,0.00940342,0.09413806,0.35104515,0.00000000
-4.07903952,0.77603158,0.32532060,0.33126021,0.18831832,0.06174203,0.00865469,0.08942916,0.33136632,0.00000000
-4.07303652,0.73090292,0.29970404,0.31400140,0.17848603,0.05727432,0.00809263,0.08592588,0.31303309,0.00000000
-4.06703352,0.69192114,0.27674488,0.29774365,0.17088485,0.05365516,0.00770352,0.08355788,0.29608383,0.00000000
-4.06103052,0.65884142,0.25636162,0.28257013,0.16535944,0.05082088,0.00747243,0.08224647,0.28056069,0.00000000
-4.05502751,0.63139870,0.23846696,0.26856270,0.16174705,0.04870567,0.00738353,0.08190542,0.26650659,0.00000000
-4.04902451,0.60930685,0.22296945,0.25579737,0.15987876,0.04724243,0.00742030,0.08244155,0.25396181,0.00000000
-4.04302151,0.59225713,0.20977431,0.24433996,0.15958051,0.04636333,0.00756570,0.08375535,0.24296045,0.00000000
-4.03701851,0.57991681,0.19878385,0.23424223,0.16067419,0.04600035,0.00780243,0.08574173,0.23352720,0.00000000
-4.03101551,0.57192847,0.18989742,0.22553869,0.16297890,0.04608565,0.00811305,0.08829096,0.22567458,0.00000000
-4.02501251,0.56791063,0.18301124,0.21824431,0.16631264,0.04655200,0.00848016,0.09128981,0.21940080,0.00000000
-4.01900950,0.56746000,0.17801828,0.21235324,0.17049448,0.04733324,0.00888661,0.09462314,0.21468860,0.00000000
-4.01300650,0.57015568,0.17480824,0.20783856,0.17534730,0.04836479,0.00931567,0.09817568,0.21150487,0.00000000
-4.00700350,0.57556525,0.17326774,0.20465305,0.18070115,0.04958428,0.00975126,0.10183423,0.20980123,0.00000000
-4.00100050,0.58325262,0.17328085,0.20273094,0.18639698,0.05093228,0.01017815,0.10549013,0.20951543,0.00000000
-3.99499750,0.59278749,0.17472985,0.20199040,0.19229083,0.05235308,0.01058222,0.10904189,0.21057347,0.00000000
-3.98899450,0.60375573,0.17749630,0.20233676,0.19825815,0.05379556,0.01095068,0.11239798,0.21289218,0.00000000
-3.98299150,0.61577043,0.18146239,0.20366611,0.20419798,0.05521410,0.01127233,0.11547953,0.21638229,0.00000000
-3.97698849,0.62848284,0.18651235,0.20586918,0.21003699,0.05656947,0.01153774,0.11822298,0.22095151,0.00000000
-3.97098549,0.64159270,0.19253415,0.20883523,0.21573276,0.05782959,0.01173951,0.12058231,0.22650761,0.00000000
-3.96498249,0.65485745,0.19942112,0.21245586,0.22127641,0.05897031,0.01187242,0.12253095,0.23296131,0.00000000
-3.95897949,0.66809971,0.20707366,0.21662851,0.22669409,0.05997593,0.01193351,0.12406315,0.24022865,0.00000000
-3.95297649,0.68121270,0.21540090,0.22125955,0.23204733,0.06083960,0.01192225,0.12519462,0.24823303,0.00000000
-3.94697349,0.69416334,0.22432227,0.22626686,0.23743202,0.06156348,0.01184048,0.12596260,0.25690652,0.00000000
-3.94097049,0.70699280,0.23376900,0.23158190,0.24297608,0.06215867,0.01169240,0.12642512,0.26619068,0.00000000
-3.93496748,0.71981461,0.24368548,0.23715122,0.24883567,0.06264494,0.01148451,0.12665958,0.27603668,0.00000000
-3.92896448,0.73281020,0.25403050,0.24293738,0.25519023,0.06305021,0.01122538,0.12676056,0.28640496,0.00000000
-3.92296148,0.74622237,0.26477836,0.24891938,0.26223631,0.06340975,0.01092550,0.12683715,0.29726436,0.00000000
-3.91695848,0.76034670,0.27591972,0.25509260,0.27018055,0.06376532,0.01059700,0.12700960,0.30859090,0.00000000
-3.91095548,0.77552143,0.28746232,0.26146829,0.27923196,0.06416399,0.01025334,0.12740568,0.32036630,0.00000000
-3.90495248,0.79211612,0.29943140,0.26807271,0.28959389,0.06465690,0.00990896,0.12815676,0.33257633,0.00000000
-3.89894947,0.81051952,0.31186974,0.27494590,0.30145588,0.06529792,0.00957894,0.12939370,0.34520916,0.00000000
-3.89294647,0.83112704,0.32483743,0.28214015,0.31498591,0.06614213,0.00927862,0.13124287,0.35825379,0.00000000
-3.88694347,0.85432807,0.33841103,0.28971820,0.33032304,0.06724438,0.00902321,0.13382221,0.37169857,0.00000000
-3.88094047,0.88049369,0.35268229,0.29775115,0.34757103,0.06865775,0.00882736,0.13723772,0.38553007,0.00000000
-3.87493747,0.90996482,0.36775625,0.30631617,0.36679301,0.07043199,0.00870487,0.14158019,0.39973206,0.00000000
-3.86893447,0.94304115,0.38374866,0.31549393,0.38800733,0.07261208,0.00866823,0.14692257,0.41428495,0.00000000
-3.86293147,0.97997105,0.40078278,0.32536582,0.41118489,0.07523677,0.00872835,0.15331774,0.42916539,0.00000000
-3.85692846,1.02094254,0.41898552,0.33601103,0.43624788,0.07833726,0.00889419,0.16079697,0.44434619,0.00000000
-3.85092546,1.06607561,0.43848300,0.34750343,0.46307000,0.08193593,0.00917251,0.16936898,0.45979649,0.00000000
-3.84492246,1.11541582,0.45939557,0.35990839,0.49147814,0.08604536,0.00956761,0.17901964,0.47548210,0.00000000
-3.83891946,1.16892953,0.48183256,0.37327962,0.52125539,0.09066734,0.01008112,0.18971221,0.49136597,0.00000000
-3.83291646,1.22650068,0.50588673,0.38765608,0.55214533,0.09579230,0.01071186,0.20138825,0.50740872,0.00000000
-3.82691346,1.28792950,0.53162879,0.40305910,0.58385744,0.10139887,0.01145575,0.21396913,0.52356923,0.00000000
-3.82091046,1.35293303,0.55910217,0.41948984,0.61607336,0.10745381,0.01230578,0.22735790,0.53980514,0.00000000
-3.81490745,1.42114778,0.58831813,0.43692722,0.64845399,0.11391230,0.01325206,0.24144184,0.55607327,0.00000000
-3.80890445,1.49213443,0.61925170,0.45532638,0.68064713,0.12071850,0.01428195,0.25609525,0.57232994,0.00000000
-3.80290145,1.56538473,0.65183835,0.47461787,0.71229545,0.12780661,0.01538026,0.27118267,0.58853111,0.00000000
-3.79689845,1.64033048,0.68597179,0.49470750,0.74304468,0.13510220,0.01652952,0.28656238,0.60463230,0.00000000
-3.79089545,1.71635441,0.72150284,0.51547705,0.77255173,0.14252398,0.01771038,0.30208998,0.62058840,0.00000000
-3.78489245,1.79280279,0.75823961,0.53678574,0.80049254,0.14998584,0.01890205,0.31762214,0.63635323,0.00000000
-3.77888944,1.86899934,0.79594881,0.55847245,0.82656952,0.15739913,0.02008275,0.33302022,0.65187888,0.00000000
-3.77288644,1.94425992,0.83435836,0.58035859,0.85051834,0.16467516,0.02123033,0.34815376,0.66711502,0.00000000
-3.76688344,2.01790756,0.87316096,0.60225153,0.87211373,0.17172773,0.02232282,0.36290359,0.68200789,0.00000000
-3.76088044,2.08928705,0.91201871,0.62394841,0.89117433,0.17847562,0.02333902,0.37716450,0.69649936,0.00000000
-3.75487744,2.15777848,0.95056840,0.64524024,0.90756618,0.18484490,0.02425912,0.39084732,0.71052580,0.00000000
-3.74887444,2.22280914,0.98842745,0.66591594,0.92120482,0.19077102,0.02506522,0.40388028,0.72401705,0.00000000
-3.74287144,2.28386305,1.02520017,0.68576634,0.93205578,0.19620039,0.02574187,0.41620952,0.73689535,0.00000000
-3.73686843,2.34048773,1.06048418,0.70458789,0.94013352,0.20109155,0.02627642,0.42779874,0.74907451,0.00000000
-3.73086543,2.39229796,1.09387694,0.72218589,0.94549862,0.20541578,0.02665942,0.43862796,0.76045918,0.00000000
-3.72486243,2.43897618,1.12498204,0.73837732,0.94825344,0.20915702,0.02688477,0.44869142,0.77094450,0.00000000
-3.71885943,2.48026990,1.15341535,0.75299305,0.94853635,0.21231133,0.02694986,0.45799468,0.78041608,0.00000000
-3.71285643,2.51598624,1.17881091,0.76587954,0.94651469,0.21488563,0.02685550,0.46655113,0.78875041,0.00000000
-3.70685343,2.54598416,1.20082643,0.77690008,0.94237686,0.21689609,0.02660581,0.47437802,0.79581590,0.00000000
-3.70085043,2.57016523,1.21914860,0.78593553,0.93632379,0.21836601,0.02620795,0.48149232,0.80147438,0.00000000
-3.69484742,2.58846352,1.23349802,0.79288494,0.92856038,0.21932354,0.02567178,0.48790662,0.80558334,0.00000000
-3.68884442,2.60083584,1.24363397,0.79766581,0.91928713,0.21979930,0.02500943,0.49362542,0.80799872,0.00000000
-3.68284142,2.60725297,1.24935879,0.80021445,0.90869261,0.21982396,0.02423483,0.49864196,0.80857841,0.00000000
-3.67683842,2.60769289,1.25052210,0.80048641,0.89694704,0.21942619,0.02336320,0.50293599,0.80718625,0.00000000
-3.67083542,2.60213662,1.24702461,0.79845701,0.88419741,0.21863084,0.02241056,0.50647256,0.80369646,0.00000000
-3.66483242,2.59056726,1.23882159,0.79412215,0.87056439,0.21745769,0.02139322,0.50920203,0.79799848,0.00000000
-3.65882941,2.57297230,1.22592573,0.78749930,0.85614112,0.21592071,0.02032734,0.51106129,0.79000190,0.00000000
-3.65282641,2.54934931,1.20840938,0.77862871,0.84099409,0.21402791,0.01922854,0.51197635,0.77964135,0.00000000
-3.64682341,2.51971458,1.18640590,0.76757459,0.82516577,0.21178186,0.01811157,0.51186591,0.76688106,0.00000000
-3.64082041,2.48411413,1.16011004,0.75442634,0.80867901,0.20918069,0.01699006,0.51064600,0.75171903,0.00000000
-3.63481741,2.44263629,1.12977707,0.73929954,0.79154277,0.20621957,0.01587634,0.50823523,0.73419032,0.00000000
-3.62881441,2.39542480,1.09572064,0.72233647,0.77375871,0.20289258,0.01478139,0.50456047,0.71436945,0.00000000
-3.62281141,2.34269139,1.05830925,0.70370619,0.75532834,0.19919473,0.01371478,0.49956247,0.69237171,0.00000000
-3.61680840,2.28472680,1.01796134,0.68360379,0.73626001,0.19512412,0.01268476,0.49320120,0.66835319,0.00000000
-3.61080540,2.22190905,0.97513901,0.66224891,0.71657545,0.19068389,0.01169835,0.48546049,0.64250946,0.00000000
-3.60480240,2.15470841,0.93034055,0.63988331,0.69631526,0.18588399,0.01076150,0.47635163,0.61507300,0.00000000
-3.59879940,2.08368817,0.88409205,0.61676751,0.67554303,0.18074259,0.00987930,0.46591577,0.58630933,0.00000000
-3.59279640,2.00950099,0.83693825,0.59317667,0.65434787,0.17528695,0.00905616,0.45422485,0.55651201,0.00000000
-3.58679340,1.93288083,0.78943312,0.56939564,0.63284503,0.16955380,0.00829608,0.44138106,0.52599673,0.00000000
-3.58079040,1.85463063,0.74213038,0.54571350,0.61117480,0.16358920,0.00760287,0.42751476,0.49509469,0.00000000
-3.57478739,1.77560633,0.69557454,0.52241770,0.58949962,0.15744775,0.00698037,0.41278104,0.46414556,0.00000000
