energy_ev,total_up,Cu_p_up,Cu_d_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,S_s_up,S_p_up
0.27913957,4.98235047,0.35501207,0.46809569,0.76179100,0.30003322,0.02031265,1.23013511,0.01455870,2.60352816
0.28514257,4.88785644,0.34183937,0.46158923,0.74752557,0.29342254,0.02002488,1.19555870,0.01396179,2.56428800
0.29114557,4.77726506,0.32787134,0.45350965,0.73104322,0.28576011,0.01960021,1.15722016,0.01334205,2.51740248
0.29714857,4.65160620,0.31323963,0.44393768,0.71249455,0.27711923,0.01904753,1.11541937,0.01270173,2.46333946
0.30315158,4.51217080,0.29808464,0.43297933,0.69206390,0.26759109,0.01837821,1.07052466,0.01204362,2.40267471
0.30915458,4.36047238,0.28255247,0.42076226,0.66996324,0.25728227,0.01760575,1.02296417,0.01137107,2.33607248
0.31515758,4.19820061,0.26679153,0.40743137,0.64642531,0.24631161,0.01674528,0.97321493,0.01068794,2.26426329
0.32116058,4.02716986,0.25094922,0.39314391,0.62169606,0.23480677,0.01581309,0.92179022,0.00999854,2.18802028
0.32716358,3.84926536,0.23516870,0.37806438,0.59602704,0.22290051,0.01482614,0.86922577,0.00930757,2.10813558
0.33316658,3.66638997,0.21958595,0.36235958,0.56966813,0.21072702,0.01380149,0.81606555,0.00861993,2.02539789
0.33916958,3.48041425,0.20432714,0.34619392,0.54286085,0.19841832,0.01275589,0.76284791,0.00794065,1.94057275
0.34517259,3.29313204,0.18950661,0.32972538,0.51583272,0.18610110,0.01170531,0.71009255,0.00727471,1.85438621
0.35117559,3.10622371,0.17522533,0.31310222,0.48879277,0.17389388,0.01066454,0.65828911,0.00662692,1.76751267
0.35717859,2.92122796,0.16156995,0.29646053,0.46192845,0.16190479,0.00964691,0.60788760,0.00600174,1.68056729
0.36318159,2.73952313,0.14861257,0.27992268,0.43540381,0.15022994,0.00866408,0.55929108,0.00540322,1.59410294
0.36918459,2.56231779,0.13641094,0.26359676,0.40935913,0.13895243,0.00772581,0.51285078,0.00483484,1.50861133
0.37518759,2.39065012,0.12500926,0.24757669,0.38391162,0.12814192,0.00683996,0.46886350,0.00429949,1.42452787
0.38119060,2.22539488,0.11443942,0.23194315,0.35915714,0.11785477,0.00601245,0.42757135,0.00379936,1.34223932
0.38719360,2.06727659,0.10472243,0.21676503,0.33517263,0.10813471,0.00524731,0.38916340,0.00333597,1.26209339
0.39319660,1.91688705,0.09587022,0.20210119,0.31201900,0.09901379,0.00454685,0.35377901,0.00291016,1.18440922
0.39919960,1.77470546,0.08788730,0.18800242,0.28974424,0.09051368,0.00391177,0.32151230,0.00252208,1.10948776
0.40520260,1.64111921,0.08077259,0.17451349,0.26838640,0.08264707,0.00334138,0.29241747,0.00217130,1.03762122
0.41120560,1.51644384,0.07452090,0.16167490,0.24797632,0.07541914,0.00283378,0.26651440,0.00185683,0.96910062
0.41720860,1.40094057,0.06912425,0.14952450,0.22853990,0.06882896,0.00238614,0.24379417,0.00157723,0.90422108
0.42321161,1.29483045,0.06457289,0.13809862,0.21009987,0.06287081,0.00199488,0.22422419,0.00133066,0.84328432
0.42921461,1.19830436,0.06085590,0.12743286,0.19267682,0.05753527,0.00165588,0.20775253,0.00111498,0.78659834
0.43521761,1.11152844,0.05796144,0.11756236,0.17628973,0.05281005,0.00136469,0.19431137,0.00092786,0.73447413
0.44122061,1.03464511,0.05587665,0.10852169,0.16095588,0.04868070,0.00111669,0.18381946,0.00076683,0.68721993
0.44722361,0.96776985,0.05458713,0.10034428,0.14669032,0.04513090,0.00090727,0.17618346,0.00062937,0.64513319
0.45322661,0.91098442,0.05407621,0.09306157,0.13350497,0.04214272,0.00073190,0.17129834,0.00051299,0.60849094
0.45922961,0.86432732,0.05432395,0.08670185,0.12140749,0.03969652,0.00058628,0.16904693,0.00041525,0.57753900
0.46523262,0.82778243,0.05530605,0.08128899,0.11040008,0.03777085,0.00046637,0.16929887,0.00033384,0.55248081
0.47123562,0.80126681,0.05699262,0.07684101,0.10047832,0.03634217,0.00036847,0.17190904,0.00026659,0.53346651
0.47723862,0.78461881,0.05934706,0.07336875,0.09163017,0.03538453,0.00028925,0.17671606,0.00021151,0.52058278
0.48324162,0.77758734,0.06232510,0.07087459,0.08383523,0.03486935,0.00022574,0.18354073,0.00016682,0.51384411
0.48924462,0.77982332,0.06587397,0.06935129,0.07706432,0.03476518,0.00017536,0.19218502,0.00013092,0.51318600
0.49524762,0.79087405,0.06993198,0.06878123,0.07127941,0.03503757,0.00013590,0.20243175,0.00010243,0.51846043
0.50125063,0.81018114,0.07442836,0.06913575,0.06643391,0.03564912,0.00010549,0.21404497,0.00008015,0.52943397
0.50725363,0.83708247,0.07928361,0.07037495,0.06247340,0.03655968,0.00008263,0.22677159,0.00006311,0.54578867
0.51325663,0.87081838,0.08441020,0.07244786,0.05933661,0.03772667,0.00006612,0.24034394,0.00005051,0.56712596
0.51925963,0.91054222,0.08971378,0.07529287,0.05695668,0.03910567,0.00005508,0.25448354,0.00004176,0.59297339
0.52526263,0.95533513,0.09509478,0.07883869,0.05526276,0.04065110,0.00004893,0.26890594,0.00003645,0.62279414
0.53126563,1.00422455,0.10045037,0.08300555,0.05418161,0.04231708,0.00004738,0.28332655,0.00003436,0.65599918
0.53726863,1.05620610,0.10567683,0.08770681,0.05363943,0.04405836,0.00005044,0.29746718,0.00003545,0.69196152
0.54327164,1.11026796,0.11067203,0.09285081,0.05356357,0.04583144,0.00005844,0.31106317,0.00003991,0.73003225
0.54927464,1.16541691,0.11533816,0.09834298,0.05388433,0.04759559,0.00007204,0.32387070,0.00004812,0.76955779
0.55527764,1.22070503,0.11958438,0.10408805,0.05453647,0.04931394,0.00009226,0.33567399,0.00006072,0.80989766
0.56128064,1.27525586,0.12332953,0.10999245,0.05546073,0.05095450,0.00012052,0.34629213,0.00007861,0.85044217
0.56728364,1.32828898,0.12650441,0.11596653,0.05660499,0.05249105,0.00015873,0.35558498,0.00010298,0.89062924
0.57328664,1.37914178,0.12905395,0.12192679,0.05792522,0.05390384,0.00020928,0.36345802,0.00013537,0.92995968
0.57928964,1.42728737,0.13093878,0.12779782,0.05938614,0.05518017,0.00027519,0.36986574,0.00017770,0.96801019
0.58529265,1.47234771,0.13213638,0.13351395,0.06096157,0.05631465,0.00036012,0.37481338,0.00023232,1.00444348
0.59129565,1.51410114,0.13264158,0.13902054,0.06263444,0.05730923,0.00046845,0.37835678,0.00030206,1.03901500
0.59729865,1.55248381,0.13246651,0.14427478,0.06439653,0.05817295,0.00060541,0.38060038,0.00039025,1.07157588
0.60330165,1.58758469,0.13163984,0.14924598,0.06624784,0.05892141,0.00077705,0.38169322,0.00050082,1.10207182
0.60930465,1.61963428,0.13020544,0.15391535,0.06819576,0.05957598,0.00099037,0.38182314,0.00063826,1.13053802
0.61530765,1.64898721,0.12822053,0.15827530,0.07025387,0.06016272,0.00125332,0.38120936,0.00080768,1.15709017
0.62131066,1.67609956,0.12575328,0.16232819,0.07244064,0.06071119,0.00157476,0.38009365,0.00101480,1.18191191
0.62731366,1.70150164,0.12288009,0.16608470,0.07477785,0.06125297,0.00196449,0.37873049,0.00126594,1.20523935
0.63331666,1.72576746,0.11968262,0.16956184,0.07728899,0.06182019,0.00243311,0.37737656,0.00156791,1.22734325
0.63931966,1.74948229,0.11624463,0.17278077,0.07999746,0.06244395,0.00299190,0.37628011,0.00192798,1.24850979
0.64532266,1.77320968,0.11264897,0.17576439,0.08292486,0.06315282,0.00365262,0.37567054,0.00235374,1.26902075
0.65132566,1.79745959,0.10897461,0.17853512,0.08608925,0.06397133,0.00442722,0.37574876,0.00285290,1.28913418
0.65732866,1.82265896,0.10529407,0.18111265,0.08950360,0.06491878,0.00532757,0.37667867,0.00343308,1.30906637
0.66333167,1.84912635,0.10167111,0.18351204,0.09317425,0.06600810,0.00636499,0.37858021,0.00410158,1.32897614
0.66933467,1.87705166,0.09815908,0.18574217,0.09709974,0.06724508,0.00754980,0.38152427,0.00486508,1.34895226
0.67533767,1.90648209,0.09479965,0.18780467,0.10126975,0.06862790,0.00889086,0.38552972,0.00572925,1.36900452
0.68134067,1.93731509,0.09162223,0.18969330,0.10566450,0.07014696,0.01039493,0.39056272,0.00669847,1.38905920
0.68734367,1.96929861,0.08864396,0.19139401,0.11025432,0.07178508,0.01206618,0.39653827,0.00777542,1.40895894
0.69334667,2.00203885,0.08587020,0.19288544,0.11499971,0.07351806,0.01390554,0.40332418,0.00896070,1.42846739
0.69934967,2.03501535,0.08329563,0.19414005,0.11985174,0.07531554,0.01591021,0.41074696,0.01025250,1.44727835
0.70535268,2.06760263,0.08090565,0.19512571,0.12475280,0.07714224,0.01807315,0.41859982,0.01164630,1.46502914
0.71135568,2.09909788,0.07867823,0.19580774,0.12963778,0.07895936,0.02038271,0.42665205,0.01313457,1.48131761
0.71735868,2.12875332,0.07658596,0.19615120,0.13443559,0.08072626,0.02282232,0.43465971,0.01470665,1.49572231
0.72336168,2.15581208,0.07459815,0.19612351,0.13907097,0.08240227,0.02537041,0.44237702,0.01634863,1.50782464
0.72936468,2.17954600,0.07268307,0.19569700,0.14346660,0.08394856,0.02800047,0.44956799,0.01804344,1.51723245
0.73536768,2.19929391,0.07080994,0.19485158,0.14754539,0.08532999,0.03068125,0.45601798,0.01977092,1.52360370
0.74137069,2.21449866,0.06895087,0.19357707,0.15123291,0.08651691,0.03337726,0.46154439,0.02150823,1.52666937
0.74737369,2.22474124,0.06708239,0.19187536,0.15445986,0.08748678,0.03604942,0.46600634,0.02323016,1.52625447
0.75337669,2.22977060,0.06518676,0.18976210,0.15716444,0.08822554,0.03865591,0.46931278,0.02490978,1.52229618
0.75937969,2.22952758,0.06325283,0.18726788,0.15929463,0.08872874,0.04115318,0.47142860,0.02651901,1.51485814
0.76538269,2.22416180,0.06127653,0.18443883,0.16081015,0.08900223,0.04349716,0.47237864,0.02802947,1.50414014
0.77138569,2.21404049,0.05926093,0.18133659,0.16168412,0.08906253,0.04564449,0.47224920,0.02941320,1.49048254
0.77738869,2.19974854,0.05721599,0.17803756,0.16190420,0.08893670,0.04755385,0.47118703,0.03064359,1.47436490
0.78339170,2.18207932,0.05515784,0.17463151,0.16147334,0.08866180,0.04918731,0.46939573,0.03169618,1.45639862
0.78939470,2.16201620,0.05310791,0.17121954,0.16040990,0.08828395,0.05051151,0.46712970,0.03254950,1.43731352
0.79539770,2.14070512,0.05109169,0.16791134,0.15874715,0.08785682,0.05149886,0.46468568,0.03318574,1.41793854
0.80140070,2.11941874,0.04913742,0.16482202,0.15653233,0.08743995,0.05212844,0.46239219,0.03359145,1.39917706
0.80740370,2.09951333,0.04727457,0.16206840,0.15382499,0.08709651,0.05238680,0.46059730,0.03375793,1.38197750
0.81340670,2.08237969,0.04553242,0.15976502,0.15069492,0.08689096,0.05226837,0.45965496,0.03368161,1.36730015
0.81940970,2.06938979,0.04393855,0.15801997,0.14721969,0.08688647,0.05177570,0.45991061,0.03336414,1.35608134
0.82541271,2.06184119,0.04251749,0.15693064,0.14348177,0.08714226,0.05091937,0.46168632,0.03281232,1.34919627
0.83141571,2.06090118,0.04128951,0.15657964,0.13956556,0.08771094,0.04971757,0.46526635,0.03203789,1.34742200
0.83741871,2.06755327,0.04026961,0.15703099,0.13555428,0.08863606,0.04819554,0.47088344,0.03105709,1.35140203
0.84342171,2.08254798,0.03946676,0.15832680,0.13152698,0.08994977,0.04638458,0.47870659,0.02989012,1.36161408
0.84942471,2.10636053,0.03888336,0.16048451,0.12755580,0.09167094,0.04432109,0.48883074,0.02856041,1.37834262
0.85542771,2.13915735,0.03851500,0.16349495,0.12370345,0.09380369,0.04204527,0.50126900,0.02709387,1.40165741
0.86143072,2.18077325,0.03835051,0.16732129,0.12002125,0.09633636,0.03959988,0.51594764,0.02551807,1.43139934
0.86743372,2.23070078,0.03837228,0.17189885,0.11654770,0.09924116,0.03702887,0.53270439,0.02386132,1.46717449
0.87343672,2.28809272,0.03855682,0.17713605,0.11330755,0.10247440,0.03437614,0.55129004,0.02215190,1.50835710
0.87943972,2.35177808,0.03887556,0.18291635,0.11031163,0.10597736,0.03168427,0.57137351,0.02041727,1.55410150
0.88544272,2.42029162,0.03929583,0.18910116,0.10755722,0.10967775,0.02899347,0.59255030,0.01868332,1.60336325
0.89144572,2.49191589,0.03978200,0.19553370,0.10502901,0.11349180,0.02634066,0.61435400,0.01697386,1.65492848
0.89744872,2.56473461,0.04029676,0.20204367,0.10270063,0.11732686,0.02375872,0.63627062,0.01531006,1.70745092
0.90345173,2.63669526,0.04080238,0.20845251,0.10053660,0.12108435,0.02127597,0.65775507,0.01371018,1.75949490
0.90945473,2.70567853,0.04126203,0.21457915,0.09849459,0.12466312,0.01891584,0.67824925,0.01218932,1.80958296
0.91545773,2.76957166,0.04164101,0.22024594,0.09652792,0.12796284,0.01669675,0.69720095,0.01075934,1.85624588
0.92146073,2.82634267,0.04190792,0.22528451,0.09458810,0.13088752,0.01463215,0.71408288,0.00942892,1.89807324
0.92746373,2.87411207,0.04203563,0.22954143,0.09262740,0.13334888,0.01273076,0.72841087,0.00820367,1.93376210
0.93346673,2.91121899,0.04200210,0.23288322,0.09060114,0.13526936,0.01099690,0.73976054,0.00708638,1.96216186
0.93946973,2.93627880,0.04179101,0.23520076,0.08846978,0.13658484,0.00943097,0.74778173,0.00607730,1.98231322
0.94547274,2.94822945,0.04139208,0.23641259,0.08620066,0.13724673,0.00802995,0.75220995,0.00517448,1.99347941
0.95147574,2.94636477,0.04080122,0.23646726,0.08376924,0.13722349,0.00678795,0.75287448,0.00437414,1.99516852
0.95747874,2.93035300,0.04002040,0.23534443,0.08115996,0.13650145,0.00569685,0.74970266,0.00367104,1.98714582
0.96348174,2.90024024,0.03905731,0.23305471,0.07836656,0.13508494,0.00474680,0.74272031,0.00305883,1.96943569
0.96948474,2.85643860,0.03792483,0.22963841,0.07539196,0.13299567,0.00392679,0.73204831,0.00253042,1.94231321
0.97548774,2.79970007,0.03664026,0.22516303,0.07224774,0.13027148,0.00322512,0.71789545,0.00207827,1.90628603
0.98149075,2.73107761,0.03522453,0.21971991,0.06895319,0.12696449,0.00262981,0.70054820,0.00169466,1.86206753
0.98749375,2.65187568,0.03370120,0.21341993,0.06553408,0.12313877,0.00212900,0.68035764,0.00137195,1.81054278
0.99349675,2.56359273,0.03209549,0.20638874,0.06202127,0.11886759,0.00171121,0.65772452,0.00110274,1.75272915
0.99949975,2.46785885,0.03043332,0.19876160,0.05844912,0.11423054,0.00136557,0.63308307,0.00088003,1.68973347
1.00550275,2.36637143,0.02874031,0.19067809,0.05485387,0.10931045,0.00108196,0.60688428,0.00069730,1.62270806
1.01150575,2.26083217,0.02704099,0.18227706,0.05127209,0.10419044,0.00085118,0.57957965,0.00054863,1.55280761
1.01750875,2.15288820,0.02535802,0.17369191,0.04773922,0.09895116,0.00066494,0.55160596,0.00042869,1.48114891
1.02351176,2.04407988,0.02371163,0.16504642,0.04428832,0.09366830,0.00051590,0.52337182,0.00033274,1.40877526
1.02951476,1.93579735,0.02211913,0.15645139,0.04094896,0.08841050,0.00039766,0.49524636,0.00025669,1.33662686
1.03551776,1.82924728,0.02059473,0.14800211,0.03774648,0.08323778,0.00030471,0.46755071,0.00019700,1.26551819
1.04152076,1.72543072,0.01914937,0.13977667,0.03470144,0.07820043,0.00023239,0.44055216,0.00015069,1.19612307
1.04752376,1.62513218,0.01779086,0.13183528,0.03182936,0.07333845,0.00017681,0.41446133,0.00011529,1.12896739
1.05352676,1.52891956,0.01652407,0.12422043,0.02914072,0.06868146,0.00013476,0.38943201,0.00008878,1.06442931
1.05952976,1.43715399,0.01535129,0.11695779,0.02664122,0.06424908,0.00010370,0.36556363,0.00006958,1.00274619
1.06553277,1.35000818,0.01427271,0.11005787,0.02433217,0.06005174,0.00008163,0.34290581,0.00005650,0.94402734
1.07153577,1.26749145,0.01328698,0.10351808,0.02221109,0.05609176,0.00006709,0.32146470,0.00004870,0.88827128
1.07753877,1.18947956,0.01239182,0.09732531,0.02027248,0.05236465,0.00005907,0.30121047,0.00004568,0.83538630
1.08354177,1.11574736,0.01158469,0.09145850,0.01850851,0.04886058,0.00005703,0.28208557,0.00004727,0.78521265
1.08954477,1.04600207,0.01086348,0.08589145,0.01690993,0.04556591,0.00006083,0.26401314,0.00005363,0.73754530
1.09554777,0.97991572,0.01022718,0.08059532,0.01546687,0.04246460,0.00007077,0.24690509,0.00006524,0.69215577
1.10155078,0.91715488,0.00967658,0.07554105,0.01416962,0.03953958,0.00008758,0.23066964,0.00008297,0.64881206
1.10755378,0.85740662,0.00921493,0.07070129,0.01300945,0.03677395,0.00011248,0.21521773,0.00010806,0.60729581
1.11355678,0.80039986,0.00884854,0.06605208,0.01197925,0.03415193,0.00014717,0.20046832,0.00014219,0.56741613
1.11955978,0.74592147,0.00858739,0.06157395,0.01107423,0.03165960,0.00019397,0.18635225,0.00018754,0.52901968
1.12556278,0.69382720,0.00844568,0.05725268,0.01029244,0.02928545,0.00025581,0.17281485,0.00024683,0.49199706
1.13156578,0.64404737,0.00844231,0.05307953,0.00963531,0.02702058,0.00033638,0.15981710,0.00032342,0.45628558
1.13756878,0.59658806,0.00860130,0.04905120,0.00910807,0.02485882,0.00044022,0.14733569,0.00042138,0.42186872
1.14357179,0.55152814,0.00895219,0.04516939,0.00872020,0.02279656,0.00057280,0.13536198,0.00054552,0.38877292
1.14957479,0.50901321,0.00953027,0.04144010,0.00848573,0.02083253,0.00074063,0.12390021,0.00070154,0.35706213
1.15557779,0.46924702,0.01037671,0.03787287,0.00842362,0.01896737,0.00095138,0.11296507,0.00089601,0.32683083
1.16158079,0.43248130,0.01153859,0.03447975,0.00855799,0.01720324,0.00121399,0.10257898,0.00113648,0.29819615
1.16758379,0.39900475,0.01306869,0.03127438,0.00891841,0.01554331,0.00153868,0.09276920,0.00143145,0.27128968
1.17358679,0.36913173,0.01502507,0.02827108,0.00954007,0.01399130,0.00193709,0.08356501,0.00179040,0.24624937
1.17958979,0.34319110,0.01747044,0.02548394,0.01046388,0.01255106,0.00242222,0.07499506,0.00222373,0.22321212
1.18559280,0.32151563,0.02047111,0.02292613,0.01173650,0.01122615,0.00300844,0.06708519,0.00274267,0.20230712
1.19159580,0.30443201,0.02409577,0.02060927,0.01341019,0.01001957,0.00371138,0.05985647,0.00335911,0.18365035
1.19759880,0.29225157,0.02841377,0.01854302,0.01554259,0.00893346,0.00454780,0.05332385,0.00408543,0.16734010
1.20360180,0.28526154,0.03349307,0.01673473,0.01819611,0.00796897,0.00553532,0.04749517,0.00493423,0.15345363
1.20960480,0.28371679,0.03939790,0.01518931,0.02143727,0.00712612,0.00669213,0.04237064,0.00591794,0.14204478
1.21560780,0.28783172,0.04618600,0.01390911,0.02533558,0.00640381,0.00803658,0.03794264,0.00704850,0.13314251
1.22161081,0.29777228,0.05390559,0.01289397,0.02996224,0.00579975,0.00958668,0.03419592,0.00833684,0.12675001
1.22761381,0.31364791,0.06259221,0.01214129,0.03538834,0.00531058,0.01135953,0.03110795,0.00979239,0.12284431
1.23361681,0.33550334,0.07226540,0.01164611,0.04168286,0.00493190,0.01337065,0.02864954,0.01142256,0.12137630
1.23961981,0.36331037,0.08292547,0.01140129,0.04891020,0.00465840,0.01563322,0.02678548,0.01323213,0.12227086
1.24562281,0.39695981,0.09455048,0.01139756,0.05712748,0.00448391,0.01815738,0.02547531,0.01522273,0.12542711
1.25162581,0.43625387,0.10709354,0.01162368,0.06638156,0.00440154,0.02094937,0.02467409,0.01739227,0.13071875
1.25762881,0.48089937,0.12048073,0.01206644,0.07670584,0.00440374,0.02401073,0.02433316,0.01973447,0.13799449
1.26363182,0.53050239,0.13460974,0.01271081,0.08811701,0.00448243,0.02733761,0.02440084,0.02223851,0.14707854
1.26963482,0.58456473,0.14934935,0.01353988,0.10061189,0.00462904,0.03092004,0.02482319,0.02488865,0.15777145
1.27563782,0.64248291,0.16454002,0.01453495,0.11416437,0.00483463,0.03474138,0.02554465,0.02766417,0.16985120
1.28164082,0.70355009,0.17999552,0.01567556,0.12872278,0.00508993,0.03877794,0.02650873,0.03053935,0.18307473
1.28764382,0.76696139,0.19550583,0.01693952,0.14420774,0.00538543,0.04299875,0.02765869,0.03348365,0.19718018
1.29364682,0.83182297,0.21084114,0.01830303,0.16051071,0.00571145,0.04736559,0.02893819,0.03646214,0.21188965
1.29964982,0.89716485,0.22575697,0.01974084,0.17749339,0.00605828,0.05183323,0.03029205,0.03943600,0.22691275
1.30565283,0.96195761,0.24000028,0.02122640,0.19498802,0.00641623,0.05635000,0.03166691,0.04236335,0.24195093
1.31165583,1.02513252,0.25331630,0.02273220,0.21279888,0.00677574,0.06085852,0.03301204,0.04520016,0.25670247
1.31765883,1.08560476,0.26545597,0.02423011,0.23070482,0.00712755,0.06529686,0.03428004,0.04790127,0.27086804
1.32366183,1.14229889,0.27618351,0.02569177,0.24846298,0.00746282,0.06959975,0.03542763,0.05042165,0.28415679
1.32966483,1.19417587,0.28528399,0.02708910,0.26581365,0.00777324,0.07370018,0.03641635,0.05271756,0.29629268
1.33566783,1.24026053,0.29257040,0.02839484,0.28248603,0.00805120,0.07753106,0.03721318,0.05474788,0.30702082
1.34167084,1.27966834,0.29789004,0.02958310,0.29820502,0.00828992,0.08102703,0.03779112,0.05647530,0.31611361
1.34767384,1.31163063,0.30112975,0.03062994,0.31269842,0.00848358,0.08412629,0.03812962,0.05786748,0.32337643
1.35367684,1.33551679,0.30221995,0.03151396,0.32570474,0.00862745,0.08677249,0.03821484,0.05889805,0.32865256
1.35967984,1.35085284,0.30113708,0.03221680,0.33698093,0.00871792,0.08891641,0.03803980,0.05954748,0.33182712
1.36568284,1.35733531,0.29790445,0.03272361,0.34630996,0.00875263,0.09051758,0.03760428,0.05980369,0.33282993
1.37168584,1.35483985,0.29259142,0.03302345,0.35350785,0.00873048,0.09154565,0.03691456,0.05966246,0.33163696
1.37768884,1.34342426,0.28531089,0.03310957,0.35842982,0.00865159,0.09198138,0.03598299,0.05912752,0.32827052
1.38369185,1.32332570,0.27621542,0.03297956,0.36097534,0.00851731,0.09181750,0.03482741,0.05821048,0.32279800
1.38969485,1.29495226,0.26549185,0.03263539,0.36109180,0.00833013,0.09105901,0.03347031,0.05693046,0.31532922
1.39569785,1.25886937,0.25335503,0.03208333,0.35877664,0.00809358,0.08972322,0.03193807,0.05531342,0.30601264
1.40170085,1.21578153,0.24004070,0.03133369,0.35407788,0.00781211,0.08783941,0.03025990,0.05339143,0.29503045
1.40770385,1.16651026,0.22579800,0.03040051,0.34709293,0.00749089,0.08544809,0.02846694,0.05120166,0.28259280
1.41370685,1.11196929,0.21088184,0.02930105,0.33796587,0.00713571,0.08260005,0.02659123,0.04878529,0.26893152
1.41970985,1.05313794,0.19554555,0.02805533,0.32688315,0.00675275,0.07935500,0.02466473,0.04618638,0.25429334
1.42571286,0.99103387,0.18003402,0.02668543,0.31406810,0.00634841,0.07578010,0.02271852,0.04345060,0.23893323
1.43171586,0.92668623,0.16457767,0.02521490,0.29977433,0.00592916,0.07194835,0.02078194,0.04062418,0.22310777
1.43771886,0.86111020,0.14938730,0.02366803,0.28427847,0.00550132,0.06793683,0.01888201,0.03775269,0.20706904
1.44372186,0.79528372,0.13465012,0.02206926,0.26787239,0.00507094,0.06382501,0.01704288,0.03488013,0.19105909
1.44972486,0.73012725,0.12052695,0.02044250,0.25085535,0.00464367,0.05969300,0.01528550,0.03204800,0.17530519
1.45572786,0.66648685,0.10715051,0.01881058,0.23352636,0.00422462,0.05562004,0.01362737,0.02929462,0.16001594
1.46173087,0.60512111,0.09462496,0.01719475,0.21617698,0.00381833,0.05168300,0.01208254,0.02665453,0.14537834
1.46773387,0.54669181,0.08302635,0.01561427,0.19908483,0.00342865,0.04795510,0.01066159,0.02415814,0.13155572
1.47373687,0.49175840,0.07240403,0.01408608,0.18250798,0.00305875,0.04450480,0.00937184,0.02183146,0.11868667
1.47973987,0.44077595,0.06278271,0.01262460,0.16668029,0.00271111,0.04139491,0.00821758,0.01969600,0.10688462
1.48574287,0.39409622,0.05416512,0.01124159,0.15180794,0.00238751,0.03868177,0.00720040,0.01776882,0.09623827
1.49174587,0.35197132,0.04653499,0.00994617,0.13806681,0.00208909,0.03641471,0.00631951,0.01606267,0.08681244
1.49774887,0.31455946,0.03986022,0.00874481,0.12560110,0.00181639,0.03463548,0.00557213,0.01458617,0.07864942
1.50375188,0.28193224,0.03409605,0.00764152,0.11452268,0.00156942,0.03337792,0.00495384,0.01334408,0.07177054
1.50975488,0.25408275,0.02918813,0.00663802,0.10491134,0.00134772,0.03266761,0.00445891,0.01233760,0.06617790
1.51575788,0.23093425,0.02507537,0.00573399,0.09681566,0.00115042,0.03252155,0.00408064,0.01156466,0.06185611
1.52176088,0.21234870,0.02169246,0.00492732,0.09025442,0.00097636,0.03294792,0.00381156,0.01102018,0.05877394
1.52776388,0.19813504,0.01897205,0.00421441,0.08521834,0.00082412,0.03394582,0.00364373,0.01069637,0.05688582
1.53376688,0.18805679,0.01684653,0.00359049,0.08167211,0.00069213,0.03550501,0.00356884,0.01058291,0.05613323
1.53976988,0.18183894,0.01524946,0.00304985,0.07955659,0.00057869,0.03760576,0.00357839,0.01066720,0.05644577
1.54577289,0.17917406,0.01411660,0.00258614,0.07879102,0.00048207,0.04021866,0.00366374,0.01093453,0.05774222
1.55177589,0.17972770,0.01338667,0.00219263,0.07927540,0.00040053,0.04330460,0.00381621,0.01136819,0.05993137
1.55777889,0.18314320,0.01300179,0.00186240,0.08089278,0.00033238,0.04681491,0.00402710,0.01194967,0.06291284
1.56378189,0.18904615,0.01290775,0.00158854,0.08351165,0.00027601,0.05069160,0.00428776,0.01265882,0.06657797
1.56978489,0.19704861,0.01305411,0.00136432,0.08698847,0.00022989,0.05486787,0.00458964,0.01347401,0.07081069
1.57578789,0.20675349,0.01339418,0.00118326,0.09117019,0.00019263,0.05926898,0.00492433,0.01437233,0.07548867
1.58179090,0.21775910,0.01388500,0.00103931,0.09589702,0.00016299,0.06381320,0.00528369,0.01532989,0.08048464
1.58779390,0.22966423,0.01448727,0.00092685,0.10100540,0.00013984,0.06841330,0.00565999,0.01632213,0.08566804
1.59379690,0.24207377,0.01516541,0.00084076,0.10633111,0.00012222,0.07297816,0.00604604,0.01732416,0.09090687
1.59979990,0.25460498,0.01588756,0.00077647,0.11171267,0.00010933,0.07741474,0.00643548,0.01831122,0.09606994
1.60580290,0.26689432,0.01662578,0.00072992,0.11699491,0.00010051,0.08163024,0.00682301,0.01925914,0.10102929
1.61180590,0.27860488,0.01735633,0.00069765,0.12203266,0.00009528,0.08553446,0.00720474,0.02014487,0.10566284
1.61780890,0.28943413,0.01805996,0.00067669,0.12669459,0.00009329,0.08904219,0.00757852,0.02094697,0.10985714
1.62381191,0.29912183,0.01872244,0.00066466,0.13086698,0.00009438,0.09207566,0.00794441,0.02164623,0.11351010
1.62981491,0.30745787,0.01933505,0.00065966,0.13445738,0.00009854,0.09456679,0.00830506,0.02222610,0.11653371
1.63581791,0.31428963,0.01989524,0.00066033,0.13739804,0.00010595,0.09645932,0.00866620,0.02267323,0.11885640
1.64182091,0.31952878,0.02040724,0.00066582,0.13964900,0.00011696,0.09771059,0.00903711,0.02297783,0.12042517
1.64782391,0.32315698,0.02088280,0.00067575,0.14120065,0.00013210,0.09829293,0.00943107,0.02313405,0.12120722
1.65382691,0.32523039,0.02134186,0.00069026,0.14207575,0.00015214,0.09819464,0.00986582,0.02314018,0.12119107
1.65982991,0.32588268,0.02181324,0.00070993,0.14233075,0.00017804,0.09742037,0.01036391,0.02299874,0.12038710
1.66583292,0.32532641,0.02233529,0.00073584,0.14205637,0.00021097,0.09599111,0.01095309,0.02271656,0.11882742
