energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
2.80640320,1.62394968,0.15233343,0.14074677,0.00164293,0.13991158,0.22510618,1.28041696,0.19375557,0.00000000
2.81240620,1.71264271,0.16050399,0.14624405,0.00177702,0.14641066,0.24025883,1.35657336,0.20067206,0.00000000
2.81840920,1.80541226,0.16926215,0.15236307,0.00192045,0.15309113,0.25646553,1.43510827,0.20859792,0.00000000
2.82441221,1.90092367,0.17853195,0.15900750,0.00207150,0.15985088,0.27357561,1.51487002,0.21743199,0.00000000
2.83041521,1.99777319,0.18823779,0.16606872,0.00222831,0.16658746,0.29141585,1.59466607,0.22705349,0.00000000
2.83641821,2.09451908,0.19830623,0.17342790,0.00238883,0.17320088,0.30979262,1.67328995,0.23732394,0.00000000
2.84242121,2.18971343,0.20866725,0.18095841,0.00255092,0.17959639,0.32849465,1.74954834,0.24808963,0.00000000
2.84842421,2.28193361,0.21925489,0.18852841,0.00271233,0.18568676,0.34729632,1.82228753,0.25918455,0.00000000
2.85442721,2.36981232,0.23000731,0.19600372,0.00287078,0.19139437,0.36596158,1.89041839,0.27043352,0.00000000
2.86043022,2.45206505,0.24086616,0.20325059,0.00302400,0.19665259,0.38424816,1.95293888,0.28165563,0.00000000
2.86643322,2.52751443,0.25177536,0.21013855,0.00316974,0.20140674,0.40191213,2.00895374,0.29266774,0.00000000
2.87243622,2.59511055,0.26267944,0.21654308,0.00330591,0.20561438,0.41871263,2.05769055,0.30328794,0.00000000
2.87843922,2.65394720,0.27352143,0.22234812,0.00343055,0.20924509,0.43441663,2.09851206,0.31333902,0.00000000
2.88444222,2.70327363,0.28424068,0.22744833,0.00354192,0.21227968,0.44880371,2.13092461,0.32265169,0.00000000
2.89044522,2.74250205,0.29477060,0.23175105,0.00363856,0.21470905,0.46167062,2.15458259,0.33106777,0.00000000
2.89644822,2.77121100,0.30503672,0.23517803,0.00371931,0.21653267,0.47283561,2.16928912,0.33844298,0.00000000
2.90245123,2.78914515,0.31495520,0.23766670,0.00378338,0.21775688,0.48214241,2.17499343,0.34464963,0.00000000
2.90845423,2.79621187,0.32443193,0.23917124,0.00383040,0.21839318,0.48946369,2.17178505,0.34957890,0.00000000
2.91445723,2.79247528,0.33336245,0.23966325,0.00386041,0.21845651,0.49470403,2.15988568,0.35314294,0.00000000
2.92046023,2.77814830,0.34163282,0.23913209,0.00387394,0.21796384,0.49780226,2.13963884,0.35527650,0.00000000
2.92646323,2.75358319,0.34912142,0.23758489,0.00387200,0.21693297,0.49873305,2.11149813,0.35593835,0.00000000
2.93246623,2.71926122,0.35570166,0.23504635,0.00385613,0.21538178,0.49750778,2.07601451,0.35511222,0.00000000
2.93846923,2.67578165,0.36124557,0.23155812,0.00382836,0.21332788,0.49417460,2.03382288,0.35280735,0.00000000
2.94447224,2.62385044,0.36562814,0.22717795,0.00379125,0.21078868,0.48881762,1.98562856,0.34905858,0.00000000
2.95047524,2.56426875,0.36873211,0.22197859,0.00374789,0.20778190,0.48155527,1.93219384,0.34392596,0.00000000
2.95647824,2.49792133,0.37045303,0.21604638,0.00370183,0.20432644,0.47253786,1.87432475,0.33749389,0.00000000
2.96248124,2.42576468,0.37070434,0.20947961,0.00365712,0.20044350,0.46194426,1.81285839,0.32986965,0.00000000
2.96848424,2.34881496,0.36942207,0.20238666,0.00361822,0.19615790,0.44997786,1.74865063,0.32118147,0.00000000
2.97448724,2.26813540,0.36656904,0.19488392,0.00358999,0.19149945,0.43686196,1.68256438,0.31157608,0.00000000
2.98049025,2.18482312,0.36213814,0.18709350,0.00357757,0.18650430,0.42283445,1.61545845,0.30121576,0.00000000
2.98649325,2.09999530,0.35615456,0.17914080,0.00358636,0.18121602,0.40814227,1.54817672,0.29027494,0.00000000
2.99249625,2.01477448,0.34867681,0.17115201,0.00362190,0.17568655,0.39303544,1.48153791,0.27893658,0.00000000
2.99849925,1.93027319,0.33979647,0.16325150,0.00368974,0.16997662,0.37776115,1.41632570,0.26738814,0.00000000
3.00450225,1.84757791,0.32963651,0.15555921,0.00379532,0.16415589,0.36255790,1.35327930,0.25581756,0.00000000
3.01050525,1.76773267,0.31834837,0.14818815,0.00394382,0.15830255,0.34764990,1.29308458,0.24440917,0.00000000
3.01650825,1.69172245,0.30610795,0.14124198,0.00414003,0.15250244,0.33324202,1.23636569,0.23333971,0.00000000
3.02251126,1.62045695,0.29311048,0.13481280,0.00438810,0.14684776,0.31951533,1.18367742,0.22277469,0.00000000
3.02851426,1.55475503,0.27956477,0.12897923,0.00469145,0.14143532,0.30662347,1.13549844,0.21286501,0.00000000
3.03451726,1.49533043,0.26568692,0.12380479,0.00505253,0.13636446,0.29468988,1.09222550,0.20374417,0.00000000
3.04052026,1.44277909,0.25169384,0.11933666,0.00547264,0.13173466,0.28380611,1.05416879,0.19552597,0.00000000
3.04652326,1.39756871,0.23779691,0.11560491,0.00595179,0.12764301,0.27403111,1.02154869,0.18830283,0.00000000
3.05252626,1.36003078,0.22419602,0.11262212,0.00648854,0.12418156,0.26539158,0.99449400,0.18214479,0.00000000
3.05852926,1.33035560,0.21107423,0.11038353,0.00707991,0.12143465,0.25788336,0.97304168,0.17709909,0.00000000
3.06453227,1.30859036,0.19859335,0.10886764,0.00772127,0.11947641,0.25147370,0.95713834,0.17319042,0.00000000
3.07053527,1.29464044,0.18689053,0.10803727,0.00840634,0.11836839,0.24610434,0.94664333,0.17042163,0.00000000
3.07653827,1.28827402,0.17607605,0.10784101,0.00912721,0.11815750,0.24169522,0.94133345,0.16877498,0.00000000
3.08254127,1.28912985,0.16623231,0.10821511,0.00987442,0.11887427,0.23814870,0.94090930,0.16821373,0.00000000
3.08854427,1.29672790,0.15741413,0.10908561,0.01063715,0.12053153,0.23535398,0.94500292,0.16868397,0.00000000
3.09454727,1.31048276,0.14965026,0.11037074,0.01140338,0.12312354,0.23319170,0.95318674,0.17011665,0.00000000
3.10055028,1.32971930,0.14294596,0.11198350,0.01216022,0.12662554,0.23153830,0.96498363,0.17242972,0.00000000
3.10655328,1.35369025,0.13728662,0.11383426,0.01289419,0.13099388,0.23027025,0.97987771,0.17553020,0.00000000
3.11255628,1.38159517,0.13264230,0.11583340,0.01359163,0.13616659,0.22926776,0.99732584,0.17931625,0.00000000
3.11855928,1.41260057,0.12897274,0.11789388,0.01423907,0.14206445,0.22841798,1.01676949,0.18367911,0.00000000
3.12456228,1.44586041,0.12623299,0.11993357,0.01482371,0.14859258,0.22761767,1.03764693,0.18850500,0.00000000
3.13056528,1.48053684,0.12437909,0.12187743,0.01533375,0.15564246,0.22677518,1.05940528,0.19367680,0.00000000
3.13656828,1.51582060,0.12337384,0.12365941,0.01575888,0.16309436,0.22581180,1.08151252,0.19907582,0.00000000
3.14257129,1.55095066,0.12319229,0.12522397,0.01609059,0.17082014,0.22466259,1.10346908,0.20458335,0.00000000
3.14857429,1.58523276,0.12382668,0.12652732,0.01632250,0.17868634,0.22327662,1.12481897,0.21008238,0.00000000
3.15457729,1.61805649,0.12529083,0.12753821,0.01645062,0.18655752,0.22161687,1.14516007,0.21545925,0.00000000
3.16058029,1.64891034,0.12762349,0.12823843,0.01647351,0.19429967,0.21965969,1.16415360,0.22060536,0.00000000
3.16658329,1.67739458,0.13089067,0.12862288,0.01639237,0.20178370,0.21739408,1.18153228,0.22541904,0.00000000
3.17258629,1.70323122,0.13518678,0.12869928,0.01621102,0.20888884,0.21482081,1.19710713,0.22980740,0.00000000
3.17858929,1.72627102,0.14063430,0.12848754,0.01593579,0.21550584,0.21195145,1.21077243,0.23368822,0.00000000
3.18459230,1.74649676,0.14738206,0.12801883,0.01557538,0.22153981,0.20880732,1.22250866,0.23699180,0.00000000
3.19059530,1.76402271,0.15560193,0.12733429,0.01514054,0.22691268,0.20541855,1.23238305,0.23966274,0.00000000
3.19659830,1.77908971,0.16548398,0.12648357,0.01464375,0.23156507,0.20182298,1.24054740,0.24166138,0.00000000
3.20260130,1.79205593,0.17723009,0.12552305,0.01409887,0.23545758,0.19806520,1.24723307,0.24296504,0.00000000
3.20860430,1.80338289,0.19104620,0.12451390,0.01352066,0.23857127,0.19419542,1.25274283,0.24356871,0.00000000
3.21460730,1.81361703,0.20713320,0.12351998,0.01292433,0.24090751,0.19026837,1.25743961,0.24348525,0.00000000
3.22061031,1.82336710,0.22567682,0.12260569,0.01232513,0.24248694,0.18634193,1.26173222,0.24274498,0.00000000
3.22661331,1.83327772,0.24683677,0.12183361,0.01173788,0.24334783,0.18247578,1.26605832,0.24139454,0.00000000
3.23261631,1.84399996,0.27073549,0.12126235,0.01117657,0.24354361,0.17872979,1.27086503,0.23949512,0.00000000
3.23861931,1.85615999,0.29744691,0.12094426,0.01065395,0.24313994,0.17516219,1.27658786,0.23712006,0.00000000
3.24462231,1.87032679,0.32698579,0.12092339,0.01018128,0.24221129,0.17182779,1.28362875,0.23435177,0.00000000
3.25062531,1.88698050,0.35929807,0.12123364,0.00976801,0.24083722,0.16877592,1.29233403,0.23127835,0.00000000
3.25662831,1.90648283,0.39425280,0.12189711,0.00942163,0.23909862,0.16604853,1.30297361,0.22798978,0.00000000
3.26263132,1.92905112,0.43163623,0.12292289,0.00914756,0.23707393,0.16367835,1.31572220,0.22457407,0.00000000
3.26863432,1.95473748,0.47114845,0.12430618,0.00894910,0.23483576,0.16168723,1.33064390,0.22111350,0.00000000
3.27463732,1.98341455,0.51240313,0.12602796,0.00882747,0.23244787,0.16008492,1.34768102,0.21768112,0.00000000
3.28064032,2.01476889,0.55493053,0.12805510,0.00878190,0.22996283,0.15886823,1.36664809,0.21433778,0.00000000
3.28664332,2.04830299,0.59818420,0.13034106,0.00880986,0.22742035,0.15802077,1.38723173,0.21112989,0.00000000
3.29264632,2.08334628,0.64155114,0.13282715,0.00890723,0.22484649,0.15751341,1.40899676,0.20808788,0.00000000
3.29864932,2.11907512,0.68436555,0.13544431,0.00906862,0.22225365,0.15730528,1.43139862,0.20522568,0.00000000
3.30465233,2.15454143,0.72592561,0.13811534,0.00928769,0.21964149,0.15734559,1.45380193,0.20254111,0.00000000
3.31065533,2.18870892,0.76551306,0.14075765,0.00955751,0.21699852,0.15757605,1.47550453,0.20001721,0.00000000
3.31665833,2.22049554,0.80241463,0.14328624,0.00987092,0.21430443,0.15793384,1.49576618,0.19762445,0.00000000
3.32266133,2.24882033,0.83594481,0.14561695,0.01022091,0.21153292,0.15835506,1.51384057,0.19532368,0.00000000
3.32866433,2.27265266,0.86546873,0.14766976,0.01060100,0.20865489,0.15877847,1.52900943,0.19306958,0.00000000
3.33466733,2.29106138,0.89042446,0.14937206,0.01100556,0.20564174,0.15914933,1.54061687,0.19081456,0.00000000
3.34067034,2.30326158,0.91034353,0.15066170,0.01143008,0.20246868,0.15942313,1.54810254,0.18851271,0.00000000
3.34667334,2.30865660,0.92486875,0.15148964,0.01187147,0.19911776,0.15956907,1.55103179,0.18612368,0.00000000
3.35267634,2.30687311,0.93376861,0.15182222,0.01232815,0.19558047,0.15957299,1.54912135,0.18361613,0.00000000
3.35867934,2.29778728,0.93694727,0.15164271,0.01280022,0.19185981,0.15943965,1.54225913,0.18097073,0.00000000
3.36468234,2.28154078,0.93444995,0.15095227,0.01328936,0.18797158,0.15919419,1.53051719,0.17818231,0.00000000
3.37068534,2.25854546,0.92646308,0.14977014,0.01379883,0.18394501,0.15888262,1.51415695,0.17526125,0.00000000
3.37668834,2.22947637,0.91330937,0.14813307,0.01433321,0.17982249,0.15857132,1.49362640,0.17223376,0.00000000
3.38269135,2.19525329,0.89543793,0.14609401,0.01489815,0.17565855,0.15834551,1.46954930,0.16914137,0.00000000
3.38869435,2.15701142,0.87340969,0.14372010,0.01549998,0.17151813,0.15830675,1.44270674,0.16603934,0.00000000
3.39469735,2.11606254,0.84787905,0.14109009,0.01614534,0.16747419,0.15856946,1.41401177,0.16299424,0.00000000
3.40070035,2.07384821,0.81957221,0.13829121,0.01684060,0.16360485,0.15925671,1.38447833,0.16008083,0.00000000
3.40670335,2.03188721,0.78926335,0.13541577,0.01759146,0.15999012,0.16049538,1.35518555,0.15737836,0.00000000
3.41270635,1.99171928,0.75774961,0.13255746,0.01840235,0.15670854,0.16241087,1.32723917,0.15496651,0.00000000
3.41870935,1.95484777,0.72582575,0.12980773,0.01927599,0.15383374,0.16512155,1.30173151,0.15292122,0.00000000
3.42471236,1.92268345,0.69425967,0.12725216,0.02021294,0.15143119,0.16873333,1.27970159,0.15131057,0.00000000
3.43071536,1.89649185,0.66376964,0.12496721,0.02121121,0.14955528,0.17333434,1.26209715,0.15019093,0.00000000
3.43671836,1.87734614,0.63500397,0.12301734,0.02226603,0.14824685,0.17899011,1.24973971,0.14960370,0.00000000
3.44272136,1.86608736,0.60852385,0.12145268,0.02336970,0.14753122,0.18573942,1.24329424,0.14957255,0.00000000
3.44872436,1.86329332,0.58478985,0.12030723,0.02451155,0.14741691,0.19359094,1.24324424,0.15010155,0.00000000
3.45472736,1.86925723,0.56415225,0.11959782,0.02567807,0.14789500,0.20252086,1.24987309,0.15117408,0.00000000
3.46073037,1.88397654,0.54684553,0.11932376,0.02685318,0.14893913,0.21247157,1.26325225,0.15275273,0.00000000
3.46673337,1.90715214,0.53298677,0.11946705,0.02801863,0.15050618,0.22335152,1.28323646,0.15477997,0.00000000
3.47273637,1.93819758,0.52257793,0.11999339,0.02915451,0.15253749,0.23503621,1.30946602,0.15717981,0.00000000
3.47873937,1.97625771,0.51551157,0.12085368,0.03023982,0.15496064,0.24737038,1.34137585,0.15986010,0.00000000
3.48474237,2.02023577,0.51157969,0.12198604,0.03125321,0.15769151,0.26017123,1.37821090,0.16271554,0.00000000
3.49074537,2.06882766,0.51048518,0.12331822,0.03217368,0.16063684,0.27323266,1.41904728,0.16563122,0.00000000
3.49674837,2.12056210,0.51185524,0.12477030,0.03298126,0.16369678,0.28633040,1.46281835,0.16848639,0.00000000
3.50275138,2.17384500,0.51525648,0.12625754,0.03365780,0.16676764,0.29922777,1.50834478,0.17115856,0.00000000
3.50875438,2.22700664,0.52021078,0.12769331,0.03418751,0.16974464,0.31168196,1.55436773,0.17352748,0.00000000
3.51475738,2.27834996,0.52621173,0.12899193,0.03455759,0.17252446,0.32345055,1.59958397,0.17547904,0.00000000
3.52076038,2.32619845,0.53274093,0.13007138,0.03475861,0.17500776,0.33429817,1.64268196,0.17690885,0.00000000
3.52676338,2.36894228,0.53928375,0.13085569,0.03478484,0.17710137,0.34400284,1.68237781,0.17772535,0.00000000
3.53276638,2.40508125,0.54534413,0.13127714,0.03463441,0.17872030,0.35236205,1.71745003,0.17785249,0.00000000
3.53876938,2.43326349,0.55045806,0.13127796,0.03430929,0.17978938,0.35919812,1.74677208,0.17723170,0.00000000
3.54477239,2.45231896,0.55420547,0.13081171,0.03381516,0.18024470,0.36436282,1.76934191,0.17582324,0.00000000
3.55077539,2.46128684,0.55622023,0.12984417,0.03316114,0.18003468,0.36774107,1.78430746,0.17360693,0.00000000
3.55677839,2.45943638,0.55619802,0.12835391,0.03235937,0.17912085,0.36925350,1.79098768,0.17058215,0.00000000
3.56278139,2.44628080,0.55390216,0.12633232,0.03142454,0.17747841,0.36885792,1.78888825,0.16676725,0.00000000
3.56878439,2.42158404,0.54916713,0.12378332,0.03037334,0.17509637,0.36654972,1.77771186,0.16219840,0.00000000
3.57478739,2.38536053,0.54189982,0.12072279,0.02922379,0.17197758,0.36236096,1.75736265,0.15692791,0.00000000
3.58079040,2.33786816,0.53207871,0.11717753,0.02799471,0.16813836,0.35635860,1.72794495,0.15102220,0.00000000
3.58679340,2.27959498,0.51975099,0.11318418,0.02670505,0.16360794,0.34864165,1.68975632,0.14455942,0.00000000
3.59279640,2.21124027,0.50502786,0.10878774,0.02537335,0.15842765,0.33933753,1.64327551,0.13762695,0.00000000
3.59879940,2.13369076,0.48807819,0.10404010,0.02401729,0.15264984,0.32859790,1.58914558,0.13031867,0.00000000
3.60480240,2.04799294,0.46912099,0.09899846,0.02265319,0.14633664,0.31659386,1.52815316,0.12273239,0.00000000
3.61080540,1.95532249,0.44841681,0.09372364,0.02129577,0.13955848,0.30351112,1.46120449,0.11496727,0.00000000
3.61680840,1.85695198,0.42625853,0.08827850,0.01995788,0.13239243,0.28954493,1.38929925,0.10712145,0.00000000
3.62281141,1.75421774,0.40296188,0.08272641,0.01865035,0.12492045,0.27489527,1.31350313,0.09928992,0.00000000
3.62881441,1.64848723,0.37885598,0.07712984,0.01738203,0.11722755,0.25976222,1.23492014,0.09156272,0.00000000
3.63481741,1.54112768,0.35427426,0.07154900,0.01615974,0.10939988,0.24434186,1.15466556,0.08402340,0.00000000
3.64082041,1.43347705,0.32954604,0.06604082,0.01498848,0.10152283,0.22882260,1.07384041,0.07674789,0.00000000
3.64682341,1.32681799,0.30498897,0.06065794,0.01387154,0.09367928,0.21338214,0.99350826,0.06980369,0.00000000
3.65282641,1.22235541,0.28090256,0.05544803,0.01281075,0.08594785,0.19818512,0.91467487,0.06324946,0.00000000
3.65882941,1.12119806,0.25756291,0.05045324,0.01180671,0.07840146,0.18338124,0.83827125,0.05713480,0.00000000
3.66483242,1.02434440,0.23521868,0.04570990,0.01085904,0.07110601,0.16910416,0.76514029,0.05150049,0.00000000
3.67083542,0.93267275,0.21408835,0.04124837,0.00996660,0.06411939,0.15547082,0.69602717,0.04637885,0.00000000
3.67683842,0.84693556,0.19435866,0.03709309,0.00912777,0.05749071,0.14258130,0.63157337,0.04179434,0.00000000
3.68284142,0.76775768,0.17618423,0.03326280,0.00834060,0.05125992,0.13051906,0.57231421,0.03776432,0.00000000
3.68884442,0.69563803,0.15968810,0.02977086,0.00760299,0.04545761,0.11935154,0.51867951,0.03429992,0.00000000
3.69484742,0.63095436,0.14496320,0.02662576,0.00691285,0.04010517,0.10913095,0.47099700,0.03140693,0.00000000
3.70085043,0.57397043,0.13207438,0.02383160,0.00626816,0.03521521,0.09989522,0.42949792,0.02908675,0.00000000
3.70685343,0.52484519,0.12106104,0.02138873,0.00566707,0.03079217,0.09166913,0.39432449,0.02733734,0.00000000
3.71285643,0.48364328,0.11193995,0.01929442,0.00510790,0.02683314,0.08446537,0.36553852,0.02615407,0.00000000
3.71885943,0.45034643,0.10470838,0.01754346,0.00458919,0.02332884,0.07828574,0.34313097,0.02553054,0.00000000
3.72486243,0.42486526,0.09934713,0.01612888,0.00410964,0.02026464,0.07312219,0.32703181,0.02545936,0.00000000
3.73086543,0.40705112,0.09582351,0.01504252,0.00366813,0.01762167,0.06895800,0.31711998,0.02593281,0.00000000
3.73686843,0.39670769,0.09409419,0.01427566,0.00326365,0.01537798,0.06576882,0.31323316,0.02694341,0.00000000
3.74287144,0.39360202,0.09410771,0.01381955,0.00289529,0.01350955,0.06352376,0.31517701,0.02848444,0.00000000
3.74887444,0.39747488,0.09580672,0.01366587,0.00256219,0.01199137,0.06218646,0.32273397,0.03055034,0.00000000
3.75487744,0.40805032,0.09912988,0.01380713,0.00226349,0.01079833,0.06171620,0.33567129,0.03313709,0.00000000
3.76088044,0.42504426,0.10401338,0.01423703,0.00199834,0.00990602,0.06206898,0.35374829,0.03624242,0.00000000
3.76688344,0.44817209,0.11039212,0.01495061,0.00176589,0.00929146,0.06319866,0.37672295,0.03986599,0.00000000
3.77288644,0.47715523,0.11820040,0.01594446,0.00156522,0.00893357,0.06505814,0.40435748,0.04400941,0.00000000
3.77888944,0.51172646,0.12737233,0.01721675,0.00139541,0.00881363,0.06760047,0.43642318,0.04867621,0.00000000
3.78489245,0.55163404,0.13784173,0.01876713,0.00125550,0.00891551,0.07077998,0.47270424,0.05387160,0.00000000
3.79089545,0.59664452,0.14954168,0.02059660,0.00114455,0.00922575,0.07455332,0.51300059,0.05960207,0.00000000
3.79689845,0.64654404,0.16240368,0.02270722,0.00106160,0.00973358,0.07888040,0.55712967,0.06587485,0.00000000
3.80290145,0.70113822,0.17635636,0.02510176,0.00100576,0.01043072,0.08372512,0.60492710,0.07269713,0.00000000
3.80890445,0.76025046,0.19132393,0.02778324,0.00097618,0.01131109,0.08905594,0.65624619,0.08007510,0.00000000
3.81490745,0.82371878,0.20722428,0.03075435,0.00097212,0.01237046,0.09484616,0.71095625,0.08801273,0.00000000
3.82091046,0.89139126,0.22396689,0.03401689,0.00099296,0.01360588,0.10107391,0.76893991,0.09651044,0.00000000
3.82691346,0.96312022,0.24145065,0.03757108,0.00103822,0.01501519,0.10772179,0.83008944,0.10556360,0.00000000
3.83291646,1.03875561,0.25956171,0.04141490,0.00110760,0.01659633,0.11477628,0.89430229,0.11516089,0.00000000
3.83891946,1.11813775,0.27817147,0.04554340,0.00120099,0.01834671,0.12222673,0.96147626,0.12528269,0.00000000
3.84492246,1.20109007,0.29713499,0.04994812,0.00131851,0.02026251,0.13006418,1.03150438,0.13589957,0.00000000
3.85092546,1.28741234,0.31628991,0.05461657,0.00146053,0.02233803,0.13827993,1.10427019,0.14697084,0.00000000
3.85692846,1.37687483,0.33545609,0.05953172,0.00162767,0.02456509,0.14686397,1.17964355,0.15844350,0.00000000
3.86293147,1.46921407,0.35443614,0.06467184,0.00182082,0.02693251,0.15580342,1.25747752,0.17025148,0.00000000
3.86893447,1.56413057,0.37301690,0.07001032,0.00204115,0.02942566,0.16508100,1.33760651,0.18231543,0.00000000
3.87493747,1.66128887,0.39097205,0.07551583,0.00229012,0.03202628,0.17467373,1.41984608,0.19454301,0.00000000
3.88094047,1.76032002,0.40806580,0.08115258,0.00256940,0.03471229,0.18455178,1.50399429,0.20682987,0.00000000
3.88694347,1.86082673,0.42405760,0.08688087,0.00288095,0.03745793,0.19467784,1.58983472,0.21906120,0.00000000
3.89294647,1.96239052,0.43870784,0.09265773,0.00322687,0.04023402,0.20500673,1.67714084,0.23111395,0.00000000
3.89894947,2.06458093,0.45178421,0.09843784,0.00360944,0.04300845,0.21548565,1.76568135,0.24285962,0.00000000
3.90495248,2.16696577,0.46306860,0.10417449,0.00403098,0.04574684,0.22605475,1.85522601,0.25416756,0.00000000
3.91095548,2.26912180,0.47236416,0.10982062,0.00449379,0.04841338,0.23664818,1.94555134,0.26490853,0.00000000
3.91695848,2.37064496,0.47950219,0.11532996,0.00500003,0.05097178,0.24719560,2.03644532,0.27495862,0.00000000
3.92296148,2.47115908,0.48434846,0.12065801,0.00555163,0.05338640,0.25762390,2.12771068,0.28420302,0.00000000
3.92896448,2.57032241,0.48680870,0.12576309,0.00615011,0.05562332,0.26785918,2.21916586,0.29253971,0.00000000
3.93496748,2.66783107,0.48683287,0.13060707,0.00679649,0.05765150,0.27782879,2.31064342,0.29988275,0.00000000
3.94097049,2.76341894,0.48441791,0.13515609,0.00749112,0.05944387,0.28746334,2.40198541,0.30616502,0.00000000
3.94697349,2.85685378,0.47960893,0.13938095,0.00823357,0.06097828,0.29669854,2.49303571,0.31134028,0.00000000
3.95297649,2.94792961,0.47249848,0.14325730,0.00902248,0.06223837,0.30547682,2.58362967,0.31538439,0.00000000
3.95897949,3.03645571,0.46322421,0.14676565,0.00985546,0.06321414,0.31374849,2.67358154,0.31829569,0.00000000
3.96498249,3.12224310,0.45196473,0.14989108,0.01072904,0.06390245,0.32147266,2.76267031,0.32009446,0.00000000
3.97098549,3.20508933,0.43893404,0.15262287,0.01163860,0.06430708,0.32861754,2.85062536,0.32082158,0.00000000
3.97698849,3.28476304,0.42437472,0.15495392,0.01257834,0.06443872,0.33516047,2.93711278,0.32053631,0.00000000
3.98299150,3.36098949,0.40855025,0.15688016,0.01354138,0.06431460,0.34108748,3.02172373,0.31931362,0.00000000
3.98899450,3.43343858,0.39173681,0.15839988,0.01451976,0.06395790,0.34639259,3.10396632,0.31724090,0.00000000
3.99499750,3.50171670,0.37421501,0.15951314,0.01550460,0.06339703,0.35107681,3.18326177,0.31441450,0.00000000
4.00100050,3.56536350,0.35626186,0.16022127,0.01648626,0.06266464,0.35514710,3.25894613,0.31093621,0.00000000
4.00700350,3.62385445,0.33814351,0.16052655,0.01745451,0.06179660,0.35861531,3.33027803,0.30690982,0.00000000
4.01300650,3.67660978,0.32010882,0.16043200,0.01839881,0.06083092,0.36149718,3.39645273,0.30243812,0.00000000
4.01900950,3.72300971,0.30238426,0.15994144,0.01930849,0.05980656,0.36381160,3.45662236,0.29762027,0.00000000
4.02501251,3.76241573,0.28517014,0.15905974,0.02017305,0.05876241,0.36558006,3.50992179,0.29254989,0.00000000
4.03101551,3.79419703,0.26863831,0.15779323,0.02098246,0.05773624,0.36682646,3.55549914,0.28731372,0.00000000
4.03701851,3.81776095,0.25293133,0.15615030,0.02172734,0.05676389,0.36757729,3.59254960,0.28199106,0.00000000
4.04302151,3.83258575,0.23816298,0.15414211,0.02239929,0.05587847,0.36786206,3.62035097,0.27665382,0.00000000
4.04902451,3.83825419,0.22442001,0.15178335,0.02299105,0.05510991,0.36771407,3.63829915,0.27136721,0.00000000
4.05502751,3.83448576,0.21176487,0.14909304,0.02349672,0.05448452,0.36717135,3.64594159,0.26619085,0.00000000
4.06103052,3.82116586,0.20023923,0.14609518,0.02391191,0.05402484,0.36627774,3.64300708,0.26118027,0.00000000
4.06703352,3.79837000,0.18986792,0.14281940,0.02423381,0.05374964,0.36508402,3.62942997,0.25638856,0.00000000
4.07303652,3.76638162,0.18066315,0.13930134,0.02446132,0.05367403,0.36364889,3.60536747,0.25186796,0.00000000
4.07903952,3.72570215,0.17262858,0.13558282,0.02459500,0.05380975,0.36203979,3.57120892,0.24767137,0.00000000
4.08504252,3.67705241,0.16576324,0.13171180,0.02463706,0.05416548,0.36033340,3.52757638,0.24385343,0.00000000
4.09104552,3.62136513,0.16006482,0.12774197,0.02459133,0.05474723,0.35861570,3.47531601,0.24047118,0.00000000
4.09704852,3.55976830,0.15553241,0.12373217,0.02446306,0.05555874,0.35698157,3.41548070,0.23758417,0.00000000
4.10305153,3.49356002,0.15216848,0.11974541,0.02425886,0.05660187,0.35553390,3.34930425,0.23525388,0.00000000
4.10905453,3.42417566,0.14998003,0.11584776,0.02398645,0.05787690,0.35438206,3.27816832,0.23354261,0.00000000
4.11505753,3.35314846,0.14897897,0.11210688,0.02365454,0.05938277,0.35363985,3.20356318,0.23251163,0.00000000
4.12106053,3.28206524,0.14918172,0.10859050,0.02327251,0.06111722,0.35342291,3.12704406,0.23221893,0.00000000
4.12706353,3.21251890,0.15060809,0.10536469,0.02285030,0.06307689,0.35384572,3.05018471,0.23271646,0.00000000
4.13306653,3.14605956,0.15327961,0.10249210,0.02239809,0.06525717,0.35501808,2.97453007,0.23404713,0.00000000
4.13906953,3.08414639,0.15721740,0.10003017,0.02192613,0.06765216,0.35704148,2.90154994,0.23624174,0.00000000
4.14507254,3.02810203,0.16243966,0.09802942,0.02144450,0.07025441,0.36000520,2.83259543,0.23931591,0.00000000
4.15107554,2.97907129,0.16895907,0.09653188,0.02096293,0.07305472,0.36398255,2.76885980,0.24326739,0.00000000
4.15707854,2.93798604,0.17678018,0.09556964,0.02049064,0.07604193,0.36902722,2.71134536,0.24807380,0.00000000
4.16308154,2.90553743,0.18589683,0.09516370,0.02003621,0.07920270,0.37516997,2.66083741,0.25369102,0.00000000
4.16908454,2.88215675,0.19628998,0.09532307,0.01960742,0.08252143,0.38241594,2.61788630,0.26005232,0.00000000
4.17508754,2.86800552,0.20792581,0.09604421,0.01921127,0.08598030,0.39074259,2.58279815,0.26706847,0.00000000
4.18109055,2.86297542,0.22075436,0.09731083,0.01885387,0.08955937,0.40009853,2.55563450,0.27462873,0.00000000
4.18709355,2.86669791,0.23470869,0.09909407,0.01854052,0.09323698,0.41040321,2.53622063,0.28260284,0.00000000
4.19309655,2.87856313,0.24970466,0.10135305,0.01827571,0.09699015,0.42154784,2.52416240,0.29084392,0.00000000
