energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up
3.23261631,0.91542714,0.63393314,0.00752466,0.06808297,0.05116120,0.83321402,0.09964976,0.00000000
3.23861931,0.86438001,0.59970252,0.00706311,0.06450878,0.04870164,0.79305059,0.09411577,0.00000000
3.24462231,0.81114330,0.56373844,0.00659215,0.06072678,0.04603952,0.74959384,0.08833793,0.00000000
3.25062531,0.75642416,0.52655066,0.00611686,0.05679342,0.04322105,0.70359145,0.08239362,0.00000000
3.25662831,0.70093097,0.48865323,0.00564225,0.05276574,0.04029336,0.65580470,0.07636033,0.00000000
3.26263132,0.64535526,0.45055126,0.00517315,0.04869989,0.03730319,0.60698676,0.07031362,0.00000000
3.26863432,0.59035499,0.41272878,0.00471407,0.04464973,0.03429570,0.55786256,0.06432535,0.00000000
3.27463732,0.53653989,0.37563811,0.00426913,0.04066559,0.03131335,0.50911087,0.05846198,0.00000000
3.28064032,0.48445930,0.33969128,0.00384198,0.03679328,0.02839507,0.46134945,0.05278327,0.00000000
3.28664332,0.43459294,0.30525357,0.00343573,0.03307336,0.02557556,0.41512332,0.04734124,0.00000000
3.29264632,0.38734485,0.27263948,0.00305291,0.02954060,0.02288483,0.37089662,0.04217942,0.00000000
3.29864932,0.34304045,0.24211112,0.00269549,0.02622376,0.02034801,0.32904801,0.03733257,0.00000000
3.30465233,0.30192675,0.21387888,0.00236483,0.02314566,0.01798532,0.28986937,0.03282660,0.00000000
3.31065533,0.26417527,0.18810421,0.00206172,0.02032337,0.01581223,0.25356765,0.02867889,0.00000000
3.31665833,0.22988746,0.16490422,0.00178645,0.01776871,0.01383985,0.22026939,0.02489879,0.00000000
3.32266133,0.19910210,0.14435775,0.00153884,0.01548887,0.01207540,0.19002741,0.02148843,0.00000000
3.32866433,0.17180408,0.12651242,0.00131828,0.01348711,0.01052278,0.16282917,0.01844361,0.00000000
3.33466733,0.14793419,0.11139239,0.00112386,0.01176361,0.00918326,0.13860622,0.01575486,0.00000000
3.34067034,0.12739927,0.09900618,0.00095437,0.01031628,0.00805611,0.11724432,0.01340844,0.00000000
3.34667334,0.11008226,0.08935425,0.00080843,0.00914158,0.00713930,0.09859356,0.01138753,0.00000000
3.35267634,0.09585162,0.08243601,0.00068452,0.00823527,0.00643008,0.08247823,0.00967314,0.00000000
3.35867934,0.08456996,0.07825563,0.00058108,0.00759309,0.00592552,0.06870606,0.00824513,0.00000000
3.36468234,0.07610121,0.07682664,0.00049654,0.00721125,0.00562298,0.05707655,0.00708300,0.00000000
3.37068534,0.07031650,0.07817495,0.00042934,0.00708689,0.00552043,0.04738813,0.00616659,0.00000000
3.37668834,0.06709825,0.08234001,0.00037804,0.00721821,0.00561662,0.03944436,0.00547662,0.00000000
3.38269135,0.06634266,0.08937419,0.00034127,0.00760458,0.00591117,0.03305870,0.00499509,0.00000000
3.38869435,0.06796045,0.09934024,0.00031778,0.00824642,0.00640446,0.02805835,0.00470548,0.00000000
3.39469735,0.07187599,0.11230684,0.00030645,0.00914484,0.00709746,0.02428685,0.00459291,0.00000000
3.40070035,0.07802500,0.12834252,0.00030628,0.01030123,0.00799135,0.02160591,0.00464404,0.00000000
3.40670335,0.08635090,0.14750802,0.00031637,0.01171666,0.00908710,0.01989634,0.00484697,0.00000000
3.41270635,0.09680019,0.16984748,0.00033590,0.01339115,0.01038495,0.01905839,0.00519097,0.00000000
3.41870935,0.10931706,0.19537878,0.00036415,0.01532293,0.01188377,0.01901168,0.00566623,0.00000000
3.42471236,0.12383766,0.22408354,0.00040041,0.01750754,0.01358049,0.01969471,0.00626343,0.00000000
3.43071536,0.14028416,0.25589727,0.00044403,0.01993708,0.01546947,0.02106433,0.00697347,0.00000000
3.43671836,0.15855928,0.29070018,0.00049432,0.02259939,0.01754188,0.02309501,0.00778702,0.00000000
3.44272136,0.17854131,0.32830931,0.00055058,0.02547738,0.01978523,0.02577826,0.00869425,0.00000000
3.44872436,0.20008024,0.36847240,0.00061205,0.02854848,0.02218294,0.02912202,0.00968447,0.00000000
3.45472736,0.22299501,0.41086416,0.00067791,0.03178434,0.02471411,0.03315023,0.01074598,0.00000000
3.46073037,0.24707245,0.45508535,0.00074728,0.03515062,0.02735339,0.03790244,0.01186587,0.00000000
3.46673337,0.27206779,0.50066493,0.00081916,0.03860718,0.03007115,0.04343351,0.01302999,0.00000000
3.47273637,0.29770702,0.54706560,0.00089250,0.04210844,0.03283371,0.04981319,0.01422301,0.00000000
3.47873937,0.32369106,0.59369269,0.00096618,0.04560407,0.03560394,0.05712563,0.01542851,0.00000000
3.48474237,0.34970160,0.63990629,0.00103901,0.04903994,0.03834193,0.06546861,0.01662928,0.00000000
3.49074537,0.37540841,0.68503633,0.00110977,0.05235930,0.04100590,0.07495230,0.01780760,0.00000000
3.49674837,0.40047788,0.72840006,0.00117723,0.05550422,0.04355329,0.08569752,0.01894564,0.00000000
3.50275138,0.42458233,0.76932123,0.00124017,0.05841712,0.04594191,0.09783329,0.02002593,0.00000000
3.50875438,0.44740967,0.80715025,0.00129745,0.06104248,0.04813118,0.11149349,0.02103178,0.00000000
3.51475738,0.46867288,0.84128433,0.00134797,0.06332854,0.05008338,0.12681269,0.02194783,0.00000000
3.52076038,0.48811882,0.87118667,0.00139080,0.06522892,0.05176485,0.14392097,0.02276045,0.00000000
3.52676338,0.50553586,0.89640378,0.00142510,0.06670419,0.05314710,0.16293782,0.02345819,0.00000000
3.53276638,0.52075989,0.91657995,0.00145025,0.06772320,0.05420771,0.18396523,0.02403207,0.00000000
3.53876938,0.53367831,0.93146827,0.00146580,0.06826417,0.05493106,0.20708001,0.02447590,0.00000000
3.54477239,0.54423181,0.94093747,0.00147151,0.06831543,0.05530884,0.23232577,0.02478637,0.00000000
3.55077539,0.55241374,0.94497421,0.00146734,0.06787583,0.05534021,0.25970472,0.02496312,0.00000000
3.55677839,0.55826718,0.94368087,0.00145350,0.06695481,0.05503175,0.28916976,0.02500863,0.00000000
3.56278139,0.56187975,0.93726876,0.00143037,0.06557202,0.05439710,0.32061735,0.02492804,0.00000000
3.56878439,0.56337659,0.92604720,0.00139853,0.06375664,0.05345633,0.35388146,0.02472885,0.00000000
3.57478739,0.56291186,0.91040913,0.00135873,0.06154636,0.05223512,0.38872930,0.02442053,0.00000000
3.58079040,0.56065931,0.89081403,0.00131184,0.05898607,0.05076373,0.42485916,0.02401410,0.00000000
3.58679340,0.55680238,0.86776889,0.00125887,0.05612634,0.04907586,0.46190069,0.02352162,0.00000000
3.59279640,0.55152464,0.84180860,0.00120086,0.05302176,0.04720740,0.49941813,0.02295571,0.00000000
3.59879940,0.54500090,0.81347634,0.00113893,0.04972925,0.04519523,0.53691643,0.02232906,0.00000000
3.60480240,0.53738972,0.78330533,0.00107418,0.04630632,0.04307604,0.57385052,0.02165400,0.00000000
3.61080540,0.52882753,0.75180246,0.00100769,0.04280944,0.04088525,0.60963740,0.02094215,0.00000000
3.61680840,0.51942482,0.71943473,0.00094047,0.03929256,0.03865604,0.64367094,0.02020405,0.00000000
3.62281141,0.50926453,0.68661889,0.00087348,0.03580582,0.03641867,0.67533880,0.01944906,0.00000000
3.62881441,0.49840255,0.65371457,0.00080756,0.03239447,0.03419989,0.70404094,0.01868517,0.00000000
3.63481741,0.48687034,0.62102091,0.00074345,0.02909809,0.03202259,0.72920897,0.01791905,0.00000000
3.64082041,0.47467933,0.58877668,0.00068177,0.02595006,0.02990574,0.75032558,0.01715613,0.00000000
3.64682341,0.46182680,0.55716344,0.00062304,0.02297728,0.02786439,0.76694307,0.01640078,0.00000000
3.65282641,0.44830272,0.52631120,0.00056764,0.02020017,0.02591002,0.77870040,0.01565657,0.00000000
3.65882941,0.43409717,0.49630618,0.00051589,0.01763290,0.02405083,0.78533768,0.01492660,0.00000000
3.66483242,0.41920776,0.46719986,0.00046799,0.01528374,0.02229237,0.78670773,0.01421383,0.00000000
3.67083542,0.40364673,0.43901867,0.00042409,0.01315569,0.02063805,0.78278402,0.01352150,0.00000000
3.67683842,0.38744718,0.41177378,0.00038427,0.01124708,0.01908983,0.77366472,0.01285350,0.00000000
3.68284142,0.37066820,0.38547036,0.00034861,0.00955237,0.01764886,0.75957274,0.01221479,0.00000000
3.68884442,0.35339872,0.36011593,0.00031715,0.00806293,0.01631615,0.74085185,0.01161176,0.00000000
3.69484742,0.33575987,0.33572734,0.00028998,0.00676775,0.01509311,0.71795913,0.01105260,0.00000000
3.70085043,0.31790589,0.31233631,0.00026719,0.00565429,0.01398218,0.69145425,0.01054762,0.00000000
3.70685343,0.30002368,0.28999336,0.00024897,0.00470909,0.01298721,0.66198609,0.01010955,0.00000000
3.71285643,0.28233113,0.26877015,0.00023555,0.00391846,0.01211395,0.63027747,0.00975378,0.00000000
3.71885943,0.26507443,0.24876036,0.00022728,0.00326899,0.01137028,0.59710861,0.00949859,0.00000000
3.72486243,0.24852452,0.23007930,0.00022460,0.00274802,0.01076650,0.56330023,0.00936528,0.00000000
3.73086543,0.23297313,0.21286232,0.00022810,0.00234399,0.01031540,0.52969659,0.00937828,0.00000000
3.73686843,0.21872827,0.19726250,0.00023849,0.00204671,0.01003238,0.49714948,0.00956514,0.00000000
3.74287144,0.20610971,0.18344757,0.00025662,0.00184756,0.00993529,0.46650312,0.00995654,0.00000000
3.74887444,0.19544426,0.17159632,0.00028350,0.00173959,0.01004439,0.43858058,0.01058605,0.00000000
3.75487744,0.18706109,0.16189474,0.00032026,0.00171752,0.01038199,0.41417158,0.01148987,0.00000000
3.76088044,0.18128690,0.15453179,0.00036820,0.00177774,0.01097214,0.39402175,0.01270642,0.00000000
3.76688344,0.17844111,0.14969498,0.00042872,0.00191816,0.01184011,0.37882303,0.01427574,0.00000000
3.77288644,0.17883067,0.14756569,0.00050331,0.00213809,0.01301175,0.36920501,0.01623867,0.00000000
3.77888944,0.18274461,0.14831422,0.00059357,0.00243801,0.01451273,0.36572683,0.01863595,0.00000000
3.78489245,0.19044801,0.15209452,0.00070111,0.00281931,0.01636766,0.36886918,0.02150701,0.00000000
3.79089545,0.20217548,0.15903860,0.00082754,0.00328404,0.01859907,0.37902627,0.02488862,0.00000000
3.79689845,0.21812384,0.16925058,0.00097441,0.00383456,0.02122626,0.39649734,0.02881336,0.00000000
3.80290145,0.23844435,0.18280048,0.00114315,0.00447320,0.02426407,0.42147772,0.03330792,0.00000000
3.80890445,0.26323436,0.19971784,0.00133499,0.00520192,0.02772166,0.45404961,0.03839133,0.00000000
3.81490745,0.29252868,0.21998532,0.00155092,0.00602197,0.03160118,0.49417258,0.04407314,0.00000000
3.82091046,0.32629105,0.24353260,0.00179157,0.00693348,0.03589656,0.54167448,0.05035166,0.00000000
3.82691346,0.36440607,0.27023081,0.00205719,0.00793517,0.04059242,0.59624331,0.05721231,0.00000000
3.83291646,0.40667215,0.29988794,0.00234751,0.00902404,0.04566311,0.65742068,0.06462620,0.00000000
3.83891946,0.45279595,0.33224558,0.00266176,0.01019508,0.05107204,0.72459790,0.07254907,0.00000000
3.84492246,0.50238895,0.36697740,0.00299854,0.01144112,0.05677131,0.79701533,0.08092062,0.00000000
3.85092546,0.55496677,0.40368972,0.00335584,0.01275263,0.06270177,0.87376603,0.08966438,0.00000000
3.85692846,0.60995152,0.44192453,0.00373100,0.01411774,0.06879340,0.95380426,0.09868818,0.00000000
3.86293147,0.66667773,0.48116522,0.00412069,0.01552225,0.07496625,1.03595936,0.10788522,0.00000000
3.86893447,0.72440215,0.52084493,0.00452099,0.01694977,0.08113183,1.11895532,0.11713587,0.00000000
3.87493747,0.78231715,0.56035781,0.00492738,0.01838194,0.08719488,1.20143584,0.12631008,0.00000000
3.88094047,0.83956795,0.59907262,0.00533489,0.01979884,0.09305566,1.28199465,0.13527039,0.00000000
3.88694347,0.89527300,0.63634868,0.00573811,0.02117933,0.09861250,1.35921023,0.14387552,0.00000000
3.89294647,0.94854705,0.67155332,0.00613142,0.02250162,0.10376470,1.43168379,0.15198435,0.00000000
3.89894947,0.99852608,0.70408044,0.00650906,0.02374379,0.10841546,1.49807925,0.15946011,0.00000000
3.90495248,1.04439305,0.73336925,0.00686531,0.02488446,0.11247500,1.55716352,0.16617473,0.00000000
3.91095548,1.08540348,0.75892245,0.00719466,0.02590333,0.11586342,1.60784528,0.17201308,0.00000000
3.91695848,1.12090966,0.78032289,0.00749197,0.02678188,0.11851342,1.64921058,0.17687687,0.00000000
3.92296148,1.15038222,0.79724801,0.00775265,0.02750390,0.12037261,1.68055328,0.18068810,0.00000000
3.92896448,1.17342814,0.80948114,0.00797278,0.02805604,0.12140537,1.70139897,0.18339187,0.00000000
3.93496748,1.18980410,0.81691911,0.00814928,0.02842821,0.12159410,1.71152092,0.18495836,0.00000000
3.94097049,1.19942450,0.81957576,0.00827995,0.02861395,0.12093985,1.71094714,0.18538386,0.00000000
3.94697349,1.20236351,0.81758088,0.00836359,0.02861061,0.11946225,1.69995801,0.18469093,0.00000000
3.95297649,1.19885109,0.81117473,0.00840004,0.02841945,0.11719884,1.67907453,0.18292742,0.00000000
3.95897949,1.18926293,0.80069827,0.00839012,0.02804557,0.11420362,1.64903744,0.18016466,0.00000000
3.96498249,1.17410473,0.78657940,0.00833565,0.02749774,0.11054518,1.61077828,0.17649466,0.00000000
3.97098549,1.15399157,0.76931600,0.00823933,0.02678806,0.10630421,1.56538362,0.17202660,0.00000000
3.97698849,1.12962323,0.74945642,0.00810466,0.02593160,0.10157076,1.51405411,0.16688276,0.00000000
3.98299150,1.10175665,0.72757839,0.00793579,0.02494583,0.09644116,1.45806038,0.16119398,0.00000000
3.98899450,1.07117688,0.70426737,0.00773733,0.02385009,0.09101493,1.39869756,0.15509501,0.00000000
3.99499750,1.03866785,0.68009531,0.00751425,0.02266497,0.08539168,1.33724091,0.14871982,0.00000000
4.00100050,1.00498423,0.65560083,0.00727161,0.02141170,0.07966821,1.27490409,0.14219719,0.00000000
4.00700350,0.97082597,0.63127171,0.00701448,0.02011152,0.07393590,1.21280221,0.13564676,0.00000000
4.01300650,0.93681627,0.60753048,0.00674769,0.01878512,0.06827849,1.15192094,0.12917560,0.00000000
4.01900950,0.90348429,0.58472364,0.00647574,0.01745213,0.06277031,1.09309295,0.12287563,0.00000000
4.02501251,0.87125298,0.56311501,0.00620268,0.01613068,0.05747503,1.03698228,0.11682171,0.00000000
4.03101551,0.84043267,0.54288323,0.00593197,0.01483706,0.05244492,0.98407707,0.11107071,0.00000000
4.03701851,0.81122037,0.52412359,0.00566646,0.01358546,0.04772065,0.93469040,0.10566143,0.00000000
4.04302151,0.78370455,0.50685368,0.00540836,0.01238783,0.04333150,0.88896886,0.10061523,0.00000000
4.04902451,0.75787514,0.49102266,0.00515923,0.01125380,0.03929614,0.84690781,0.09593755,0.00000000
4.05502751,0.73363780,0.47652340,0.00492003,0.01019075,0.03562360,0.80837232,0.09161992,0.00000000
4.06103052,0.71083170,0.46320690,0.00469115,0.00920389,0.03231465,0.77312237,0.08764253,0.00000000
4.06703352,0.68924970,0.45089812,0.00447256,0.00829651,0.02936333,0.74084079,0.08397709,0.00000000
4.07303652,0.66865989,0.43941238,0.00426382,0.00747011,0.02675859,0.71116251,0.08058986,0.00000000
4.07903952,0.64882732,0.42857167,0.00406428,0.00672478,0.02448597,0.68370353,0.07744475,0.00000000
4.08504252,0.62953481,0.41821995,0.00387312,0.00605944,0.02252918,0.65808830,0.07450615,0.00000000
4.09104552,0.61060194,0.40823678,0.00368949,0.00547216,0.02087167,0.63397434,0.07174164,0.00000000
4.09704852,0.59190131,0.39854886,0.00351261,0.00496044,0.01949792,0.61107299,0.06912421,0.00000000
4.10305153,0.57337147,0.38913887,0.00334185,0.00452151,0.01839456,0.58916570,0.06663410,0.00000000
4.10905453,0.55502600,0.38005138,0.00317682,0.00415258,0.01755123,0.56811532,0.06426001,0.00000000
4.11505753,0.53695850,0.37139574,0.00301740,0.00385102,0.01696120,0.54787212,0.06199991,0.00000000
4.12106053,0.51934342,0.36334582,0.00286378,0.00361457,0.01662162,0.52847466,0.05986120,0.00000000
4.12706353,0.50243290,0.35613681,0.00271645,0.00344147,0.01653362,0.51004582,0.05786039,0.00000000
4.13306653,0.48654986,0.35005927,0.00257626,0.00333051,0.01670199,0.49278427,0.05602229,0.00000000
4.13906953,0.47207770,0.34545073,0.00244429,0.00328110,0.01713477,0.47695220,0.05437885,0.00000000
4.14507254,0.45944734,0.34268525,0.00232192,0.00329330,0.01784246,0.46285988,0.05296760,0.00000000
4.15107554,0.44912195,0.34216134,0.00221067,0.00336774,0.01883714,0.45084799,0.05182988,0.00000000
4.15707854,0.44158024,0.34428869,0.00211222,0.00350558,0.02013138,0.44126851,0.05100894,0.00000000
4.16308154,0.43729871,0.34947423,0.00202829,0.00370843,0.02173706,0.43446503,0.05054791,0.00000000
4.16908454,0.43673377,0.35810784,0.00196060,0.00397823,0.02366410,0.43075332,0.05048787,0.00000000
4.17508754,0.44030411,0.37054826,0.00191074,0.00431713,0.02591917,0.43040297,0.05086593,0.00000000
4.18109055,0.44837396,0.38710955,0.00188019,0.00472736,0.02850443,0.43362081,0.05171352,0.00000000
4.18709355,0.46123782,0.40804844,0.00187015,0.00521106,0.03141640,0.44053669,0.05305490,0.00000000
4.19309655,0.47910694,0.43355290,0.00188158,0.00577018,0.03464490,0.45119223,0.05490585,0.00000000
4.19909955,0.50209812,0.46373226,0.00191506,0.00640633,0.03817221,0.46553291,0.05727277,0.00000000
4.20510255,0.53022498,0.49860908,0.00197082,0.00712060,0.04197250,0.48340377,0.06015200,0.00000000
4.21110555,0.56339214,0.53811306,0.00204867,0.00791352,0.04601153,0.50454905,0.06352947,0.00000000
4.21710855,0.60139230,0.58207709,0.00214798,0.00878487,0.05024665,0.52861558,0.06738069,0.00000000
4.22311156,0.64390657,0.63023564,0.00226770,0.00973367,0.05462717,0.55516008,0.07167102,0.00000000
4.22911456,0.69050790,0.68222564,0.00240634,0.01075806,0.05909509,0.58365992,0.07635623,0.00000000
4.23511756,0.74066772,0.73758979,0.00256200,0.01185527,0.06358615,0.61352717,0.08138335,0.00000000
4.24112056,0.79376565,0.79578254,0.00273238,0.01302163,0.06803124,0.64412533,0.08669168,0.00000000
4.24712356,0.84910208,0.85617846,0.00291486,0.01425261,0.07235812,0.67478817,0.09221407,0.00000000
4.25312656,0.90591327,0.91808310,0.00310650,0.01554284,0.07649329,0.70484001,0.09787831,0.00000000
4.25912956,0.96338869,0.98074609,0.00330413,0.01688625,0.08036414,0.73361656,0.10360866,0.00000000
4.26513257,1.02069008,1.04337622,0.00350442,0.01827620,0.08390110,0.76048568,0.10932741,0.00000000
4.27113557,1.07697159,1.10515826,0.00370393,0.01970565,0.08703982,0.78486691,0.11495656,0.00000000
4.27713857,1.13140052,1.16527104,0.00389921,0.02116740,0.08972328,0.80624937,0.12041940,0.00000000
4.28314157,1.18317788,1.22290637,0.00408687,0.02265429,0.09190362,0.82420685,0.12564214,0.00000000
4.28914457,1.23155812,1.27728824,0.00426366,0.02415948,0.09354377,0.83840979,0.13055534,0.00000000
4.29514757,1.27586731,1.32769164,0.00442655,0.02567669,0.09461871,0.84863350,0.13509535,0.00000000
4.30115058,1.31551913,1.37346055,0.00457279,0.02720047,0.09511626,0.85476224,0.13920553,0.00000000
4.30715358,1.35002810,1.41402425,0.00469999,0.02872640,0.09503747,0.85678920,0.14283726,0.00000000
4.31315658,1.37901954,1.44891139,0.00480613,0.03025124,0.09439649,0.85481225,0.14595082,0.00000000
4.31915958,1.40223584,1.47776135,0.00488967,0.03177308,0.09322000,0.84902583,0.14851598,0.00000000
4.32516258,1.41953893,1.50033221,0.00494950,0.03329135,0.09154612,0.83970947,0.15051236,0.00000000
4.33116558,1.43090875,1.51650502,0.00498502,0.03480673,0.08942299,0.82721334,0.15192954,0.00000000
4.33716858,1.43643794,1.52628417,0.00499607,0.03632099,0.08690697,0.81194179,0.15276692,0.00000000
4.34317159,1.43632291,1.52979353,0.00498299,0.03783673,0.08406060,0.79433556,0.15303325,0.00000000
4.34917459,1.43085176,1.52726873,0.00494652,0.03935696,0.08095039,0.77485355,0.15274600,0.00000000
4.35517759,1.42038956,1.51904559,0.00488779,0.04088462,0.07764453,0.75395495,0.15193045,0.00000000
4.36118059,1.40536172,1.50554527,0.00480830,0.04242208,0.07421070,0.73208254,0.15061857,0.00000000
4.36718359,1.38623607,1.48725666,0.00470979,0.04397049,0.07071390,0.70964783,0.14884780,0.00000000
4.37318659,1.36350459,1.46471683,0.00459425,0.04552917,0.06721459,0.68701865,0.14665960,0.00000000
4.37918959,1.33766535,1.43849038,0.00446379,0.04709505,0.06376707,0.66450951,0.14409808,0.00000000
4.38519260,1.30920572,1.40914859,0.00432062,0.04866213,0.06041813,0.64237506,0.14120848,0.00000000
4.39119560,1.27858718,1.37724935,0.00416698,0.05022106,0.05720624,0.62080661,0.13803579,0.00000000
4.39719860,1.24623266,1.34331882,0.00400505,0.05175891,0.05416089,0.59993186,0.13462347,0.00000000
4.40320160,1.21251659,1.30783560,0.00383696,0.05325900,0.05130253,0.57981729,0.13101226,0.00000000
4.40920460,1.17775812,1.27121806,0.00366467,0.05470111,0.04864276,0.56047320,0.12723931,0.00000000
4.41520760,1.14221760,1.23381554,0.00349000,0.05606174,0.04618483,0.54186072,0.12333741,0.00000000
4.42121061,1.10609630,1.19590352,0.00331457,0.05731469,0.04392452,0.52390038,0.11933467,0.00000000
4.42721361,1.06953914,1.15768293,0.00313980,0.05843178,0.04185111,0.50648179,0.11525427,0.00000000
4.43321661,1.03264025,1.11928355,0.00296691,0.05938383,0.03994868,0.48947373,0.11111465,0.00000000
4.43921961,0.99545065,1.08077087,0.00279691,0.06014166,0.03819732,0.47273430,0.10692987,0.00000000
4.44522261,0.95798772,1.04215621,0.00263059,0.06067728,0.03657452,0.45612052,0.10271016,0.00000000
4.45122561,0.92024576,1.00340901,0.00246861,0.06096508,0.03505647,0.43949718,0.09846272,0.00000000
4.45722861,0.88220685,0.96447070,0.00231142,0.06098296,0.03361928,0.42274439,0.09419257,0.00000000
4.46323162,0.84385172,0.92526925,0.00215938,0.06071341,0.03224012,0.40576372,0.08990347,0.00000000
4.46923462,0.80516959,0.88573335,0.00201271,0.06014440,0.03089808,0.38848283,0.08559885,0.00000000
4.47523762,0.76616684,0.84580560,0.00187155,0.05927014,0.02957502,0.37085837,0.08128266,0.00000000
4.48124062,0.72687391,0.80545386,0.00173598,0.05809151,0.02825603,0.35287731,0.07696012,0.00000000
4.48724362,0.68735014,0.76468028,0.00160604,0.05661631,0.02692986,0.33455669,0.07263831,0.00000000
4.49324662,0.64768653,0.72352757,0.00148174,0.05485918,0.02558897,0.31594201,0.06832654,0.00000000
4.49924962,0.60800622,0.68208231,0.00136309,0.05284125,0.02422957,0.29710442,0.06403660,0.00000000
4.50525263,0.56846295,0.64047538,0.00125008,0.05058961,0.02285135,0.27813694,0.05978273,0.00000000
4.51125563,0.52923769,0.59887960,0.00114272,0.04813649,0.02145718,0.25914999,0.05558146,0.00000000
4.51725863,0.49053372,0.55750496,0.00104103,0.04551828,0.02005263,0.24026650,0.05145123,0.00000000
4.52326163,0.45257059,0.51659196,0.00094503,0.04277446,0.01864546,0.22161682,0.04741192,0.00000000
4.52926463,0.41557744,0.47640345,0.00085476,0.03994643,0.01724504,0.20333375,0.04348424,0.00000000
4.53526763,0.37978600,0.43721584,0.00077025,0.03707639,0.01586182,0.18554782,0.03968917,0.00000000
4.54127064,0.34542380,0.39930991,0.00069154,0.03420618,0.01450673,0.16838312,0.03604726,0.00000000
4.54727364,0.31270799,0.36296211,0.00061867,0.03137630,0.01319072,0.15195377,0.03257803,0.00000000
4.55327664,0.28183994,0.32843665,0.00055167,0.02862499,0.01192430,0.13636106,0.02929948,0.00000000
4.55927964,0.25300101,0.29597874,0.00049054,0.02598756,0.01071719,0.12169156,0.02622767,0.00000000
4.56528264,0.22634953,0.26580932,0.00043529,0.02349581,0.00957802,0.10801590,0.02337632,0.00000000
4.57128564,0.20201917,0.23812146,0.00038589,0.02117767,0.00851421,0.09538853,0.02075676,0.00000000
4.57728864,0.18011844,0.21307826,0.00034233,0.01905707,0.00753183,0.08384814,0.01837778,0.00000000
4.58329165,0.16073150,0.19081238,0.00030454,0.01715388,0.00663558,0.07341881,0.01624577,0.00000000
4.58929465,0.14391984,0.17142687,0.00027248,0.01548407,0.00582891,0.06411172,0.01436488,0.00000000
4.59529765,0.12972475,0.15499709,0.00024607,0.01405995,0.00511408,0.05592732,0.01273731,0.00000000
4.60130065,0.11817034,0.14157342,0.00022523,0.01289048,0.00449237,0.04885778,0.01136367,0.00000000
4.60730365,0.10926668,0.13118442,0.00020990,0.01198165,0.00396427,0.04288966,0.01024331,0.00000000
4.61330665,0.10301297,0.12384003,0.00020000,0.01133685,0.00352964,0.03800657,0.00937476,0.00000000
4.61930965,0.09940040,0.11953473,0.00019544,0.01095726,0.00318798,0.03419177,0.00875604,0.00000000
4.62531266,0.09841454,0.11825003,0.00019615,0.01084211,0.00293859,0.03143057,0.00838500,0.00000000
4.63131566,0.10003699,0.11995642,0.00020208,0.01098901,0.00278071,0.02971239,0.00825954,0.00000000
4.63731866,0.10424634,0.12461448,0.00021313,0.01139409,0.00271368,0.02903248,0.00837775,0.00000000
4.64332166,0.11101821,0.13217499,0.00022925,0.01205211,0.00273699,0.02939320,0.00873800,0.00000000
4.64932466,0.12032455,0.14257820,0.00025034,0.01295648,0.00285031,0.03080477,0.00933879,0.00000000
4.65532766,0.13213208,0.15575226,0.00027633,0.01409924,0.00305346,0.03328557,0.01017867,0.00000000
4.66133067,0.14640008,0.17161087,0.00030709,0.01547090,0.00334633,0.03686194,0.01125588,0.00000000
4.66733367,0.16307769,0.19005045,0.00034249,0.01706035,0.00372878,0.04156749,0.01256803,0.00000000
4.67333667,0.18210088,0.21094694,0.00038235,0.01885466,0.00420043,0.04744197,0.01411160,0.00000000
4.67933967,0.20338930,0.23415265,0.00042646,0.02083891,0.00476049,0.05452974,0.01588151,0.00000000
4.68534267,0.22684326,0.25949319,0.00047455,0.02299604,0.00540757,0.06287796,0.01787056,0.00000000
4.69134567,0.25234110,0.28676506,0.00052630,0.02530679,0.00613943,0.07253450,0.02006891,0.00000000
4.69734867,0.27973718,0.31573388,0.00058134,0.02774962,0.00695280,0.08354566,0.02246363,0.00000000
4.70335168,0.30886060,0.34613368,0.00063924,0.03030077,0.00784322,0.09595385,0.02503832,0.00000000
4.70935468,0.33951500,0.37766743,0.00069950,0.03293444,0.00880488,0.10979521,0.02777277,0.00000000
4.71535768,0.37147949,0.41000884,0.00076158,0.03562297,0.00983063,0.12509738,0.03064287,0.00000000
4.72136068,0.40451070,0.44280567,0.00082487,0.03833725,0.01091194,0.14187730,0.03362060,0.00000000
4.72736368,0.43834620,0.47568444,0.00088875,0.04104708,0.01203905,0.16013930,0.03667421,0.00000000
4.73336668,0.47270907,0.50825664,0.00095256,0.04372177,0.01320119,0.17987344,0.03976868,0.00000000
4.73936968,0.50731352,0.54012603,0.00101562,0.04633068,0.01438688,0.20105403,0.04286625,0.00000000
4.74537269,0.54187158,0.57089720,0.00107728,0.04884390,0.01558436,0.22363859,0.04592725,0.00000000
4.75137569,0.57610032,0.60018482,0.00113689,0.05123288,0.01678211,0.24756704,0.04891102,0.00000000
4.75737869,0.60972970,0.62762335,0.00119386,0.05347109,0.01796946,0.27276118,0.05177707,0.00000000
4.76338169,0.64251033,0.65287690,0.00124766,0.05553466,0.01913724,0.29912457,0.05448624,0.00000000
4.76938469,0.67422115,0.67564878,0.00129785,0.05740296,0.02027847,0.32654259,0.05700199,0.00000000
4.77538769,0.70467640,0.69569031,0.00134409,0.05905904,0.02138908,0.35488285,0.05929166,0.00000000
