energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up,W_p_up,W_d_up
2.80640320,3.04749987,0.06448297,0.11422120,0.15978514,0.17704669,0.58975433,1.48415028,0.44482746,1.07378571
2.81240620,3.00404499,0.06483650,0.11422614,0.15572724,0.17342513,0.58784059,1.45875359,0.43968086,1.06145047
2.81840920,2.96240040,0.06497256,0.11454403,0.15129631,0.16982427,0.58568883,1.43490104,0.43540058,1.04965176
2.82441221,2.92344050,0.06491995,0.11517558,0.14659519,0.16632629,0.58341939,1.41297050,0.43210961,1.03869222
2.83041521,2.88793570,0.06471348,0.11611748,0.14172733,0.16300729,0.58114618,1.39327990,0.42989202,1.02883070
2.83641821,2.85652216,0.06439269,0.11736185,0.13679367,0.15993464,0.57897105,1.37607409,0.42878823,1.02027244
2.84242121,2.82967587,0.06400046,0.11889587,0.13188989,0.15716450,0.57697854,1.36151370,0.42879191,1.01316120
2.84842421,2.80769241,0.06358144,0.12070171,0.12710378,0.15474000,0.57523124,1.34966645,0.42984872,1.00757400
2.85442721,2.79067378,0.06318053,0.12275665,0.12251314,0.15268981,0.57376597,1.34050171,0.43185701,1.00351865
2.86043022,2.77852296,0.06284127,0.12503351,0.11818399,0.15102748,0.57259132,1.33388856,0.43467045,1.00093447
2.86643322,2.77094688,0.06260441,0.12750143,0.11416929,0.14975130,0.57168638,1.32959774,0.43810272,0.99969608
2.87243622,2.76746769,0.06250653,0.13012677,0.11050824,0.14884488,0.57100122,1.32730760,0.44193395,0.99962017
2.87843922,2.76744212,0.06257886,0.13287434,0.10722598,0.14827833,0.57045874,1.32661396,0.44591868,1.00047508
2.88444222,2.77008780,0.06284627,0.13570856,0.10433384,0.14800998,0.56995812,1.32704342,0.44979511,1.00199239
2.89044522,2.77451559,0.06332657,0.13859484,0.10182999,0.14798851,0.56937964,1.32806991,0.45329518,1.00388030
2.89644822,2.77976606,0.06402992,0.14150070,0.09970054,0.14815550,0.56859051,1.32913347,0.45615498,1.00583773
2.90245123,2.78484854,0.06495854,0.14439683,0.09792091,0.14844815,0.56745159,1.32966070,0.45812516,1.00756858
2.90845423,2.78878062,0.06610666,0.14725789,0.09645745,0.14880207,0.56582450,1.32908580,0.45898071,1.00879533
2.91445723,2.79062629,0.06746066,0.15006295,0.09526927,0.14915407,0.56357882,1.32687135,0.45852985,1.00927129
2.92046023,2.78953091,0.06899941,0.15279561,0.09431015,0.14944476,0.56059893,1.32252781,0.45662140,1.00879077
2.92646323,2.78475145,0.07069480,0.15544372,0.09353040,0.14962087,0.55679021,1.31563102,0.45315059,1.00719690
2.93246623,2.77568072,0.07251247,0.15799880,0.09287875,0.14963722,0.55208418,1.30583676,0.44806282,1.00438655
2.93846923,2.76186491,0.07441261,0.16045511,0.09230408,0.14945820,0.54644248,1.29289205,0.44135549,1.00031244
2.94447224,2.74301385,0.07635100,0.16280849,0.09175700,0.14905887,0.53985935,1.27664256,0.43307761,0.99498240
2.95047524,2.71900422,0.07828002,0.16505512,0.09119126,0.14842549,0.53236267,1.25703626,0.42332760,0.98845597
2.95647824,2.68987604,0.08014990,0.16719021,0.09056491,0.14755562,0.52401344,1.23412305,0.41224915,0.98083882
2.96248124,2.65582322,0.08190996,0.16920681,0.08984130,0.14645772,0.51490390,1.20805086,0.40002559,0.97227549
2.96848424,2.61717935,0.08350991,0.17109480,0.08898978,0.14515036,0.50515430,1.17905859,0.38687308,0.96294093
2.97448724,2.57439975,0.08490118,0.17284027,0.08798624,0.14366115,0.49490863,1.14746625,0.37303289,0.95303140
2.98049025,2.52804124,0.08603831,0.17442516,0.08681350,0.14202528,0.48432954,1.11366328,0.35876320,0.94275553
2.98649325,2.47874080,0.08688019,0.17582745,0.08546138,0.14028400,0.47359262,1.07809531,0.34433087,0.93232572
2.99249625,2.42719422,0.08739138,0.17702171,0.08392676,0.13848284,0.46288051,1.04125046,0.33000334,0.92195047
2.99849925,2.37413579,0.08754322,0.17798011,0.08221340,0.13666987,0.45237690,1.00364539,0.31604113,0.91182799
3.00450225,2.32031958,0.08731485,0.17867381,0.08033168,0.13489393,0.44226086,0.96581194,0.30269110,0.90214103
3.01050525,2.26650291,0.08669402,0.17907462,0.07829817,0.13320295,0.43270151,0.92828458,0.29018063,0.89305319
3.01650825,2.21343202,0.08567776,0.17915680,0.07613516,0.13164233,0.42385348,0.89158907,0.27871291,0.88470657
3.02251126,2.16183013,0.08427275,0.17889895,0.07387003,0.13025353,0.41585301,0.85623242,0.26846328,0.87722051
3.02851426,2.11238742,0.08249544,0.17828580,0.07153460,0.12907281,0.40881502,0.82269429,0.25957676,0.87069145
3.03451726,2.06575280,0.08037193,0.17730978,0.06916428,0.12813015,0.40283112,0.79141969,0.25216655,0.86519339
3.04052026,2.02252691,0.07793755,0.17597231,0.06679729,0.12744848,0.39796850,0.76281284,0.24631360,0.86077902
3.04652326,1.98325612,0.07523618,0.17428461,0.06447367,0.12704301,0.39426982,0.73723212,0.24206696,0.85748103
3.05252626,1.94842699,0.07231938,0.17226811,0.06223437,0.12692097,0.39175399,0.71498579,0.23944496,0.85531374
3.05852926,1.91846110,0.06924520,0.16995432,0.06012021,0.12708147,0.39041767,0.69632839,0.23843700,0.85427468
3.06453227,1.89371013,0.06607690,0.16738421,0.05817085,0.12751570,0.39023757,0.68145760,0.23900590,0.85434634
3.07053527,1.87445106,0.06288156,0.16460718,0.05642383,0.12820737,0.39117322,0.67051149,0.24109060,0.85549792
3.07653827,1.86088182,0.05972848,0.16167958,0.05491358,0.12913336,0.39317024,0.66356617,0.24460930,0.85768725
3.08254127,1.85311749,0.05668771,0.15866298,0.05367054,0.13026470,0.39616381,0.66063373,0.24946274,0.86086289
3.08854427,1.85118740,0.05382844,0.15562222,0.05272040,0.13156759,0.40008226,0.66166082,0.25553771,0.86496652
3.09454727,1.85503340,0.05121757,0.15262340,0.05208341,0.13300479,0.40485056,0.66652766,0.26271060,0.86993555
3.10055028,1.86450962,0.04891825,0.14973181,0.05177391,0.13453700,0.41039364,0.67504804,0.27085099,0.87570615
3.10655328,1.87938397,0.04698864,0.14701009,0.05179999,0.13612437,0.41663916,0.68697014,0.27982507,0.88221634
3.11255628,1.89934140,0.04548075,0.14451649,0.05216334,0.13772807,0.42351988,0.70197866,0.28949896,0.88940920
3.11855928,1.92398910,0.04443945,0.14230337,0.05285932,0.13931174,0.43097524,0.71969816,0.29974171,0.89723601
3.12456228,1.95286327,0.04390161,0.14041604,0.05387713,0.14084294,0.43895224,0.73969794,0.31042788,0.90565888
3.13056528,1.98543758,0.04389544,0.13889191,0.05520028,0.14229434,0.44740553,0.76149830,0.32143971,0.91465284
3.13656828,2.02113264,0.04443994,0.13775979,0.05680704,0.14364483,0.45629658,0.78457840,0.33266866,0.92420688
3.14257129,2.05932641,0.04554449,0.13703966,0.05867117,0.14488022,0.46559219,0.80838536,0.34401631,0.93432390
3.14857429,2.09936487,0.04720862,0.13674252,0.06076264,0.14599379,0.47526222,0.83234468,0.35539463,0.94501926
3.15457729,2.14057273,0.04942187,0.13687049,0.06304843,0.14698639,0.48527674,0.85587158,0.36672547,0.95631783
3.16058029,2.18226374,0.05216377,0.13741708,0.06549336,0.14786637,0.49560283,0.87838309,0.37793947,0.96824965
3.16658329,2.22375029,0.05540396,0.13836756,0.06806089,0.14864909,0.50620108,0.89931043,0.38897430,0.98084419
3.17258629,2.26435215,0.05910246,0.13969942,0.07071387,0.14935616,0.51702213,0.91811145,0.39977246,0.99412356
3.17858929,2.30340418,0.06321004,0.14138291,0.07341522,0.15001446,0.52800343,0.93428266,0.41027872,1.00809501
3.18459230,2.34026319,0.06766873,0.14338166,0.07612846,0.15065497,0.53906643,0.94737049,0.42043741,1.02274319
3.19059530,2.37431382,0.07241257,0.14565335,0.07881824,0.15131134,0.55011442,0.95698142,0.43018975,1.03802267
3.19659830,2.40497378,0.07736843,0.14815050,0.08145063,0.15201850,0.56103121,0.96279069,0.43947145,1.05385132
3.20260130,2.43169869,0.08245706,0.15082126,0.08399337,0.15281115,0.57168075,0.96454927,0.44821078,1.07010506
3.20860430,2.45398657,0.08759437,0.15361044,0.08641601,0.15372226,0.58190787,0.96208886,0.45632721,1.08661456
3.21460730,2.47138246,0.09269280,0.15646055,0.08868993,0.15478167,0.59154008,0.95532476,0.46373102,1.10316417
3.22061031,2.48348304,0.09766294,0.15931297,0.09078839,0.15601480,0.60039054,0.94425662,0.47032359,1.11949350
3.22661331,2.48994158,0.10241525,0.16210926,0.09268646,0.15744145,0.60826197,0.92896691,0.47599884,1.13530168
3.23261631,2.49047310,0.10686197,0.16479250,0.09436100,0.15907491,0.61495156,0.90961725,0.48064550,1.15025427
3.23861931,2.48485964,0.11091901,0.16730867,0.09579068,0.16092111,0.62025657,0.88644285,0.48415028,1.16399267
3.24462231,2.47295547,0.11450792,0.16960803,0.09695606,0.16297810,0.62398048,0.85974501,0.48640176,1.17614553
3.25062531,2.45469205,0.11755788,0.17164639,0.09783973,0.16523578,0.62593943,0.82988222,0.48729482,1.18634177
3.25662831,2.43008226,0.12000749,0.17338630,0.09842656,0.16767576,0.62596866,0.79726007,0.48673537,1.19422442
3.26263132,2.39922369,0.12180646,0.17479795,0.09870406,0.17027156,0.62392876,0.76232022,0.48464514,1.19946475
3.26863432,2.36230067,0.12291707,0.17585988,0.09866283,0.17298904,0.61971137,0.72552907,0.48096625,1.20177581
3.27463732,2.31958459,0.12331531,0.17655937,0.09829705,0.17578708,0.61324416,0.68736623,0.47566530,1.20092477
3.28064032,2.27143249,0.12299174,0.17689245,0.09760513,0.17861846,0.60449482,0.64831336,0.46873676,1.19674335
3.28664332,2.21828363,0.12195188,0.17686366,0.09659026,0.18143103,0.59347396,0.60884368,0.46020545,1.18913596
3.29264632,2.16065413,0.12021631,0.17648541,0.09526102,0.18416912,0.58023673,0.56941241,0.45012802,1.17808498
3.29864932,2.09912968,0.11782027,0.17577710,0.09363195,0.18677512,0.56488309,0.53044846,0.43859324,1.16365315
3.30465233,2.03435672,0.11481292,0.17476398,0.09172398,0.18919130,0.54755686,0.49234753,0.42572126,1.14598295
3.31065533,1.96703215,0.11125616,0.17347591,0.08956477,0.19136175,0.52844332,0.45546676,0.41166177,1.12529311
3.31665833,1.89789225,0.10722318,0.17194604,0.08718885,0.19323447,0.50776574,0.42012102,0.39659118,1.10187261
3.32266133,1.82770108,0.10279672,0.17020948,0.08463761,0.19476350,0.48578089,0.38658075,0.38070908,1.07607244
3.32866433,1.75723884,0.09806706,0.16830217,0.08195905,0.19591105,0.46277357,0.35507137,0.36423409,1.04829587
3.33466733,1.68729076,0.09312997,0.16625991,0.07920733,0.19664958,0.43905069,0.32577399,0.34739936,1.01898757
3.34067034,1.61863680,0.08808452,0.16411766,0.07644212,0.19696369,0.41493478,0.29882747,0.33044797,0.98862224
3.34667334,1.55204244,0.08303092,0.16190916,0.07372774,0.19685173,0.39075741,0.27433128,0.31362841,0.95769336
3.35267634,1.48825086,0.07806844,0.15966689,0.07113213,0.19632713,0.36685269,0.25234928,0.29719032,0.92670232
3.35867934,1.42797643,0.07329345,0.15742230,0.06872568,0.19541928,0.34355087,0.23291381,0.28138070,0.89614860
3.36468234,1.37189955,0.06879769,0.15520637,0.06657997,0.19417386,0.32117255,0.21603019,0.26644056,0.86652087
3.37068534,1.32066248,0.06466665,0.15305026,0.06476637,0.19265265,0.30002324,0.20168107,0.25260220,0.83828951
3.37668834,1.27486602,0.06097832,0.15098621,0.06335471,0.19093272,0.28038864,0.18983063,0.24008700,0.81190017
3.38269135,1.23506650,0.05780203,0.14904829,0.06241182,0.18910495,0.26253056,0.18042836,0.22910358,0.78776862
3.38869435,1.20177269,0.05519766,0.14727312,0.06200020,0.18727192,0.24668345,0.17341228,0.21984647,0.76627628
3.39469735,1.17544218,0.05321490,0.14570032,0.06217667,0.18554522,0.23305161,0.16871154,0.21249482,0.74776660
3.40070035,1.15647683,0.05189289,0.14437263,0.06299111,0.18404218,0.22180688,0.16624821,0.20721123,0.73254154
3.40670335,1.14521698,0.05125981,0.14333559,0.06448527,0.18288218,0.21308682,0.16593850,0.20414046,0.72085832
3.41270635,1.14193432,0.05133282,0.14263680,0.06669165,0.18218264,0.20699335,0.16769312,0.20340782,0.71292586
3.41870935,1.14682322,0.05211789,0.14232462,0.06963248,0.18205472,0.20359158,0.17141713,0.20511729,0.70890096
3.42471236,1.15999097,0.05360991,0.14244643,0.07331883,0.18259913,0.20290905,0.17700921,0.20934912,0.70888413
3.43071536,1.18144711,0.05579279,0.14304648,0.07774977,0.18390199,0.20493504,0.18436058,0.21615709,0.71291514
3.43671836,1.21109254,0.05863968,0.14416338,0.08291166,0.18603103,0.20962033,0.19335369,0.22556546,0.72096843
3.44272136,1.24870913,0.06211326,0.14582742,0.08877766,0.18903233,0.21687708,0.20386091,0.23756559,0.73294885
3.44872436,1.29395071,0.06616622,0.14805783,0.09530730,0.19292773,0.22657923,0.21574332,0.25211279,0.74868793
3.45472736,1.34633648,0.07074184,0.15086025,0.10244634,0.19771311,0.23856333,0.22884994,0.26912323,0.76794132
3.46073037,1.40524777,0.07577476,0.15422436,0.11012685,0.20335757,0.25263008,0.24301742,0.28847159,0.79038778
3.46673337,1.46992917,0.08119204,0.15812222,0.11826759,0.20980379,0.26854659,0.25807048,0.30998949,0.81563030
3.47273637,1.53949481,0.08691430,0.16250706,0.12677475,0.21696947,0.28604965,0.27382313,0.33346516,0.84319976
3.47873937,1.61294043,0.09285732,0.16731299,0.13554306,0.22474995,0.30485003,0.29008086,0.35864459,0.87256145
3.48474237,1.68916162,0.09893370,0.17245561,0.14445730,0.23302196,0.32463790,0.30664376,0.38523432,0.90312466
3.49074537,1.76697821,0.10505491,0.17783344,0.15339432,0.24164843,0.34508944,0.32331063,0.41290610,0.93425541
3.49674837,1.84516451,0.11113344,0.18333039,0.16222539,0.25048418,0.36587454,0.33988390,0.44130342,0.96529209
3.50275138,1.92248463,0.11708514,0.18881912,0.17081906,0.25938237,0.38666555,0.35617535,0.47004984,0.99556373
3.50875438,1.99773186,0.12283159,0.19416509,0.17904432,0.26820143,0.40714676,0.37201236,0.49875885,1.02441030
3.51475738,2.06977049,0.12830247,0.19923127,0.18677406,0.27681217,0.42702445,0.38724438,0.52704512,1.05120430
3.52076038,2.13757852,0.13343776,0.20388330,0.19388868,0.28510490,0.44603711,0.40174952,0.55453655,1.07537281
3.52676338,2.20028918,0.13818972,0.20799477,0.20027984,0.29299605,0.46396546,0.41544061,0.58088664,1.09641895
3.53276638,2.25722921,0.14252445,0.21145242,0.20585398,0.30043416,0.48064180,0.42827074,0.60578672,1.11394183
3.53876938,2.30795196,0.14642308,0.21416115,0.21053571,0.30740476,0.49595830,0.44023766,0.62897721,1.12765385
3.54477239,2.35226329,0.14988226,0.21604824,0.21427071,0.31393403,0.50987370,0.45138682,0.65025752,1.13739449
3.55077539,2.39023868,0.15291420,0.21706702,0.21702813,0.32009087,0.52241817,0.46181283,0.66949390,1.14313981
3.55677839,2.42223029,0.15554592,0.21719938,0.21880225,0.32598727,0.53369589,0.47165899,0.68662473,1.14500693
3.56278139,2.44886298,0.15781793,0.21645726,0.21961332,0.33177682,0.54388511,0.48111488,0.70166304,1.14325323
3.56878439,2.47101921,0.15978227,0.21488293,0.21950760,0.33765145,0.55323554,0.49041194,0.71469577,1.13826997
3.57478739,2.48981279,0.16150004,0.21254802,0.21855635,0.34383627,0.56206313,0.49981699,0.72587997,1.13057064
3.58079040,2.50655251,0.16303844,0.20955139,0.21685403,0.35058278,0.57074208,0.50962404,0.73543588,1.12077422
3.58679340,2.52269667,0.16446757,0.20601590,0.21451550,0.35816066,0.57969451,0.52014449,0.74363713,1.10958424
3.59279640,2.53980051,0.16585706,0.20208419,0.21167254,0.36684827,0.58937789,0.53169609,0.75079861,1.09776414
3.59879940,2.55945838,0.16727268,0.19791372,0.20846960,0.37692243,0.60027064,0.54459114,0.75726240,1.08611033
3.60480240,2.58324328,0.16877320,0.19367120,0.20505918,0.38864767,0.61285638,0.55912428,0.76338251,1.07542369
3.61080540,2.61264589,0.17040753,0.18952674,0.20159671,0.40226542,0.62760723,0.57556044,0.76950915,1.06648093
3.61680840,2.64901581,0.17221233,0.18564787,0.19823545,0.41798357,0.64496680,0.59412345,0.77597307,1.06000679
3.62281141,2.69350725,0.17421022,0.18219370,0.19512135,0.43596681,0.66533323,0.61498562,0.78307091,1.05664828
3.62881441,2.74703111,0.17640864,0.17930944,0.19238823,0.45632811,0.68904293,0.63825889,0.79105208,1.05695180
3.63481741,2.81021541,0.17879939,0.17712148,0.19015334,0.47912156,0.71635553,0.66398786,0.80010770,1.06134403
3.64082041,2.88337534,0.18135892,0.17573320,0.18851351,0.50433710,0.74744038,0.69214484,0.81036207,1.07011714
3.64682341,2.96649375,0.18404919,0.17522162,0.18754208,0.53189705,0.78236525,0.72262727,0.82186704,1.08341883
3.65282641,3.05921275,0.18681920,0.17563495,0.18728657,0.56165482,0.82108738,0.75525758,0.83459928,1.10124724
3.65882941,3.16083638,0.18960701,0.17699117,0.18776727,0.59339566,0.86344739,0.78978532,0.84846062,1.12345097
3.66483242,3.27034395,0.19234215,0.17927764,0.18897673,0.62683957,0.90916631,0.82589172,0.86328124,1.14973379
3.67083542,3.38641354,0.19494822,0.18245164,0.19088019,0.66164625,0.95784588,0.86319630,0.87882550,1.17966392
3.67683842,3.50745441,0.19734575,0.18644185,0.19341684,0.69742186,1.00897230,0.90126544,0.89480016,1.21268735
3.68284142,3.63164744,0.19945496,0.19115072,0.19650193,0.73372751,1.06192352,0.93962246,0.91086445,1.24814453
3.68884442,3.75699189,0.20119846,0.19645758,0.20002961,0.77008911,1.11598005,0.97775911,0.92664161,1.28529001
3.69484742,3.88135727,0.20250374,0.20222237,0.20387640,0.80600835,1.17033913,1.01514785,0.94173150,1.32331416
3.70085043,4.00253858,0.20330536,0.20828991,0.20790514,0.84097450,1.22413205,1.05125479,0.95572362,1.36136633
3.70685343,4.11831344,0.20354679,0.21449449,0.21196935,0.87447661,1.27644426,1.08555274,0.96821026,1.39857877
3.71285643,4.22649958,0.20318196,0.22066471,0.21591776,0.90601592,1.32633785,1.11753414,0.97879923,1.43409060
3.71885943,4.32501103,0.20217629,0.22662842,0.21959901,0.93511789,1.37287572,1.14672344,0.98712586,1.46707113
3.72486243,4.41191174,0.20050742,0.23221746,0.22286619,0.96134382,1.41514674,1.17268870,0.99286388,1.49674193
3.73086543,4.48546506,0.19816556,0.23727237,0.22558125,0.98430149,1.45229126,1.19505195,0.99573486,1.52239706
3.73686843,4.54417789,0.19515348,0.24164658,0.22761900,1.00365462,1.48352587,1.21349829,0.99551612,1.54342103
3.74287144,4.58683832,0.19148618,0.24521024,0.22887071,1.01913090,1.50816667,1.22778321,0.99204674,1.55930385
3.74887444,4.61254564,0.18719032,0.24785345,0.22924711,1.03052830,1.52565017,1.23773821,0.98523167,1.56965302
3.75487744,4.62073197,0.18230338,0.24948882,0.22868078,1.03771953,1.53555085,1.24327434,0.97504391,1.57420193
3.76088044,4.61117470,0.17687264,0.25005338,0.22712773,1.04065447,1.53759479,1.24438364,0.96152460,1.57281476
3.76688344,4.58399951,0.17095397,0.24950967,0.22456838,1.03936048,1.53166862,1.24113847,0.94478116,1.56548749
3.77288644,4.53967354,0.16461053,0.24784610,0.22100768,1.03394057,1.51782350,1.23368856,0.92498358,1.55234526
3.77888944,4.47898914,0.15791127,0.24507661,0.21647455,1.02456950,1.49627374,1.22225602,0.90235896,1.53363606
3.78489245,4.40303833,0.15092945,0.24123951,0.21102056,1.01148789,1.46739026,1.20712826,0.87718447,1.50972116
3.79089545,4.31317904,0.14374104,0.23639581,0.20471813,0.99499445,1.43168888,1.18864908,0.84977911,1.48106236
3.79689845,4.21099392,0.13642309,0.23062686,0.19765802,0.97543677,1.38981415,1.16720820,0.82049427,1.44820681
3.80290145,4.09824325,0.12905216,0.22403160,0.18994656,0.95320068,1.34251912,1.14322941,0.78970376,1.41176974
3.80890445,3.97681351,0.12170270,0.21672343,0.18170245,0.92869879,1.29064212,1.11715796,0.75779332,1.37241571
3.81490745,3.84866329,0.11444556,0.20882682,0.17305340,0.90235852,1.23508127,1.08944726,0.72515016,1.33083914
3.82091046,3.71576859,0.10734660,0.20047380,0.16413273,0.87460994,1.17676800,1.06054574,0.69215282,1.28774466
3.82691346,3.58006934,0.10046540,0.19180047,0.15507598,0.84587406,1.11664038,1.03088396,0.65916170,1.24382802
3.83291646,3.44341905,0.09385416,0.18294359,0.14601762,0.81655179,1.05561750,1.00086276,0.62651052,1.19975814
3.83891946,3.30753926,0.08755689,0.17403731,0.13708803,0.78701406,0.99457569,0.97084275,0.59449905,1.15616082
3.84492246,3.17398047,0.08160865,0.16521029,0.12841073,0.75759348,0.93432751,0.94113544,0.56338734,1.11360471
3.85092546,3.04409054,0.07603525,0.15658299,0.12009999,0.72857776,0.87560406,0.91199667,0.53339147,1.07258973
3.85692846,2.91899165,0.07085310,0.14826550,0.11225876,0.70020506,0.81904121,0.88362217,0.50468114,1.03353828
3.86293147,2.79956608,0.06606933,0.14035563,0.10497697,0.67266145,0.76516982,0.85614579,0.47737887,0.99678940
3.86893447,2.68645105,0.06168222,0.13293751,0.09833025,0.64608050,0.71441026,0.82964014,0.45156093,0.96259575
3.87493747,2.58004222,0.05768188,0.12608052,0.09237902,0.62054484,0.66707086,0.80411967,0.42725978,0.93112335
3.88094047,2.48050508,0.05405109,0.11983864,0.08716782,0.59608954,0.62335022,0.77954607,0.40446786,0.90245390
3.88694347,2.38779339,0.05076639,0.11425015,0.08272510,0.57270711,0.58334279,0.75583546,0.38314249,0.87658923
3.89294647,2.30167317,0.04779927,0.10933764,0.07906318,0.55035374,0.54704725,0.73286725,0.36321161,0.85345769
3.89894947,2.22175106,0.04511750,0.10510831,0.07617856,0.52895641,0.51437707,0.71049394,0.34458008,0.83292188
3.90495248,2.14750525,0.04268642,0.10155459,0.07405242,0.50842056,0.48517266,0.68855156,0.32713612,0.81478744
3.91095548,2.07831778,0.04047030,0.09865488,0.07265138,0.48863778,0.45921438,0.66687010,0.31075783,0.79881249
3.91695848,2.01350655,0.03843361,0.09637455,0.07192844,0.46949338,0.43623597,0.64528357,0.29531926,0.78471729
3.92296148,1.95235587,0.03654218,0.09466721,0.07182422,0.45087323,0.41593773,0.62363901,0.28069598,0.77219387
3.92896448,1.89414457,0.03476422,0.09347597,0.07226827,0.43266988,0.39799904,0.60180438,0.26676989,0.76091538
3.93496748,1.83817074,0.03307115,0.09273500,0.07318073,0.41478754,0.38208998,0.57967474,0.25343320,0.75054501
3.94097049,1.78377276,0.03143828,0.09237120,0.07447403,0.39714595,0.36788157,0.55717671,0.24059136,0.74074423
3.94697349,1.73034618,0.02984521,0.09230595,0.07605492,0.37968296,0.35505470,0.53427112,0.22816516,0.73118056
3.95297649,1.67735666,0.02827607,0.09245700,0.07782650,0.36235604,0.34330754,0.51095378,0.21609177,0.72153455
3.95897949,1.62434889,0.02671955,0.09274050,0.07969048,0.34514256,0.33236144,0.48725461,0.20432502,0.71150617
3.96498249,1.57095222,0.02516871,0.09307297,0.08154949,0.32803916,0.32196543,0.46323522,0.19283487,0.70082066
3.97098549,1.51688303,0.02362069,0.09337339,0.08330936,0.31106040,0.31189938,0.43898539,0.18160632,0.68923363
3.97698849,1.46194485,0.02207621,0.09356519,0.08488139,0.29423676,0.30197597,0.41461852,0.17063785,0.67653576
3.98299150,1.40602627,0.02053902,0.09357819,0.08618454,0.27761227,0.29204161,0.39026660,0.15993954,0.66255671
3.98899450,1.34909752,0.01901532,0.09335035,0.08714739,0.26124202,0.28197651,0.36607494,0.14953106,0.64716849
3.99499750,1.29120592,0.01751303,0.09282941,0.08770984,0.24518964,0.27169396,0.34219693,0.13943967,0.63028808
4.00100050,1.23247060,0.01604118,0.09197412,0.08782453,0.22952486,0.26113903,0.31878910,0.12969825,0.61187919
4.00700350,1.17307671,0.01460931,0.09075528,0.08745782,0.21432144,0.25028671,0.29600680,0.12034357,0.59195320
4.01300650,1.11326930,0.01322686,0.08915639,0.08659047,0.19965528,0.23913977,0.27400041,0.11141477,0.57056895
4.01900950,1.05334686,0.01190274,0.08717386,0.08521770,0.18560297,0.22772622,0.25291241,0.10295213,0.54783165
4.02501251,0.99365459,0.01064487,0.08481694,0.08334899,0.17224061,0.21609657,0.23287516,0.09499608,0.52389052
4.03101551,0.93457744,0.00945995,0.08210711,0.08100737,0.15964294,0.20432094,0.21400940,0.08758656,0.49893541
4.03701851,0.87653269,0.00835318,0.07907722,0.07822829,0.14788276,0.19248610,0.19642338,0.08076252,0.47319236
4.04302151,0.81996230,0.00732822,0.07577029,0.07505823,0.13703039,0.18069246,0.18021259,0.07456164,0.44691822
4.04902451,0.76532489,0.00638712,0.07223791,0.07155303,0.12715337,0.16905107,0.16545975,0.06902025,0.42039450
4.05502751,0.71308740,0.00553039,0.06853862,0.06777599,0.11831611,0.15768083,0.15223519,0.06417322,0.39392067
4.06103052,0.66371667,0.00475710,0.06473599,0.06379600,0.11057946,0.14670573,0.14059725,0.06005399,0.36780710
4.06703352,0.61767092,0.00406506,0.06089671,0.05968555,0.10400023,0.13625251,0.13059270,0.05669452,0.34236803
4.07303652,0.57539143,0.00345096,0.05708873,0.05551888,0.09863059,0.12644843,0.12225703,0.05412527,0.31791463
4.07903952,0.53729458,0.00291066,0.05337941,0.05137029,0.09451726,0.11741950,0.11561460,0.05237503,0.29474858
4.08504252,0.50376444,0.00243932,0.04983388,0.04731270,0.09170064,0.10928908,0.11067854,0.05147074,0.27315635
4.09104552,0.47514616,0.00203166,0.04651356,0.04341639,0.09021372,0.10217678,0.10745040,0.05143716,0.25340429
4.09704852,0.45174033,0.00168217,0.04347498,0.03974813,0.09008100,0.09619784,0.10591968,0.05229658,0.23573471
4.10305153,0.43379844,0.00138525,0.04076882,0.03637053,0.09131735,0.09146280,0.10606312,0.05406830,0.22036306
4.10905453,0.42151950,0.00113536,0.03843917,0.03334170,0.09392686,0.08807744,0.10784399,0.05676826,0.20747608
4.11505753,0.41504794,0.00092720,0.03652320,0.03071514,0.09790188,0.08614298,0.11121133,0.06040849,0.19723104
4.12106053,0.41447270,0.00075575,0.03505087,0.02853982,0.10322211,0.08575635,0.11609940,0.06499671,0.18975572
4.12706353,0.41982740,0.00061640,0.03404504,0.02686044,0.10985404,0.08701043,0.12242723,0.07053581,0.18514926
4.13306653,0.43109157,0.00050495,0.03352158,0.02571763,0.11775054,0.08999416,0.13009858,0.07702351,0.18348336
4.13906953,0.44819256,0.00041763,0.03348973,0.02514826,0.12685086,0.09479240,0.13900221,0.08445197,0.18480386
4.14507254,0.47100808,0.00035118,0.03395249,0.02518560,0.13708087,0.10148532,0.14901264,0.09280749,0.18913234
4.15107554,0.49936895,0.00030275,0.03490699,0.02585938,0.14835372,0.11014731,0.15999131,0.10207019,0.19646750
4.15707854,0.53306193,0.00026992,0.03634495,0.02719555,0.16057073,0.12084528,0.17178827,0.11221376,0.20678624
4.16308154,0.57183221,0.00025068,0.03825299,0.02921595,0.17362259,0.13363622,0.18424422,0.12320516,0.22004408
4.16908454,0.61538550,0.00024336,0.04061297,0.03193760,0.18739069,0.14856415,0.19719299,0.13500423,0.23617505
4.17508754,0.66338936,0.00024658,0.04340213,0.03537182,0.20174872,0.16565635,0.21046420,0.14756331,0.25509070
4.18109055,0.71547375,0.00025924,0.04659328,0.03952306,0.21656419,0.18491897,0.22388613,0.16082669,0.27667854
4.18709355,0.77123074,0.00028042,0.05015476,0.04438764,0.23170001,0.20633229,0.23728864,0.17472998,0.30079973
4.19309655,0.83021339,0.00030939,0.05405043,0.04995228,0.24701596,0.22984568,0.25050591,0.18919936,0.32728637
