energy_ev,total_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up,W_p_up,W_d_up
-4.63731866,1.10850462,0.00006775,0.02495257,0.00047627,0.60009102,0.22499918,0.10371631,0.26346275,0.44606666
-4.63131566,1.12478750,0.00006244,0.02527661,0.00043912,0.62320455,0.22065850,0.10777219,0.27157259,0.44404130
-4.62531266,1.14016579,0.00005716,0.02561997,0.00040213,0.64596234,0.21633939,0.11175531,0.27954967,0.44141457
-4.61930965,1.15399289,0.00005198,0.02595403,0.00036575,0.66773158,0.21200866,0.11554926,0.28709986,0.43814437
-4.61330665,1.16562570,0.00004694,0.02625147,0.00033037,0.68789534,0.20762763,0.11904155,0.29394123,0.43417813
-4.60730365,1.17444320,0.00004209,0.02648704,0.00029635,0.70586891,0.20315369,0.12212655,0.29981164,0.42945557
-4.60130065,1.17986556,0.00003749,0.02663819,0.00026398,0.72111556,0.19854217,0.12470831,0.30447587,0.42391236
-4.59529765,1.18137289,0.00003316,0.02668564,0.00023350,0.73316095,0.19374859,0.12670309,0.30773189,0.41748452
-4.58929465,1.17852266,0.00002912,0.02661387,0.00020508,0.74160593,0.18873094,0.12804164,0.30941615,0.41011313
-4.58329165,1.17096494,0.00002539,0.02641140,0.00017886,0.74613685,0.18345207,0.12867089,0.30940755,0.40174905
-4.57728864,1.15845464,0.00002199,0.02607103,0.00015488,0.74653325,0.17788184,0.12855523,0.30763012,0.39235736
-4.57128564,1.14086024,0.00001890,0.02558986,0.00013316,0.74267248,0.17199897,0.12767719,0.30405407,0.38192121
-4.56528264,1.11816837,0.00001613,0.02496923,0.00011368,0.73453113,0.16579251,0.12603750,0.29869537,0.37044473
-4.55927964,1.09048417,0.00001367,0.02421448,0.00009635,0.72218318,0.15926284,0.12365457,0.29161382,0.35795504
-4.55327664,1.05802736,0.00001151,0.02333457,0.00008109,0.70579507,0.15242205,0.12056344,0.28290967,0.34450303
-4.54727364,1.02112425,0.00000961,0.02234163,0.00006775,0.68561796,0.14529385,0.11681417,0.27271910,0.33016299
-4.54127064,0.98019615,0.00000798,0.02125046,0.00005620,0.66197747,0.13791280,0.11246978,0.26120858,0.31503123
-4.53526763,0.93574479,0.00000657,0.02007782,0.00004629,0.63526149,0.13032324,0.10760397,0.24856852,0.29922354
-4.52926463,0.88833534,0.00000537,0.01884187,0.00003786,0.60590657,0.12257763,0.10229844,0.23500653,0.28287196
-4.52326163,0.83857815,0.00000436,0.01756150,0.00003074,0.57438350,0.11473467,0.09664025,0.22074034,0.26612083
-4.51725863,0.78710967,0.00000352,0.01625568,0.00002478,0.54118267,0.10685722,0.09071907,0.20599101,0.24912248
-4.51125563,0.73457376,0.00000281,0.01494290,0.00001984,0.50679982,0.09901010,0.08462459,0.19097641,0.23203274
-4.50525263,0.68160379,0.00000224,0.01364063,0.00001577,0.47172264,0.09125796,0.07844406,0.17590532,0.21500653
-4.49924962,0.62880649,0.00000177,0.01236490,0.00001245,0.43641869,0.08366322,0.07226022,0.16097242,0.19819363
-4.49324662,0.57674786,0.00000139,0.01112994,0.00000977,0.40132503,0.07628426,0.06614944,0.14635408,0.18173501
-4.48724362,0.52594170,0.00000108,0.00994793,0.00000763,0.36683971,0.06917391,0.06018030,0.13220524,0.16575963
-4.48124062,0.47684079,0.00000084,0.00882889,0.00000593,0.33331537,0.06237821,0.05441259,0.11865732,0.15038190
-4.47523762,0.42983101,0.00000065,0.00778055,0.00000461,0.30105482,0.05593558,0.04889664,0.10581713,0.13569993
-4.46923462,0.38522817,0.00000051,0.00680844,0.00000361,0.27030875,0.04987630,0.04367307,0.09376672,0.12179443
-4.46323162,0.34327753,0.00000040,0.00591597,0.00000287,0.24127527,0.04422232,0.03877291,0.08256406,0.10872832
-4.45722861,0.30415557,0.00000032,0.00510461,0.00000236,0.21410110,0.03898746,0.03421795,0.07224450,0.09654707
-4.45122561,0.26797389,0.00000028,0.00437410,0.00000205,0.18888426,0.03417776,0.03002143,0.06282273,0.08527948
-4.44522261,0.23478464,0.00000025,0.00372272,0.00000194,0.16567786,0.02979214,0.02618888,0.05429518,0.07493911
-4.43921961,0.20458733,0.00000026,0.00314752,0.00000202,0.14449479,0.02582318,0.02271912,0.04664274,0.06552600
-4.43321661,0.17733642,0.00000028,0.00264464,0.00000232,0.12531300,0.02225806,0.01960537,0.03983355,0.05702876
-4.42721361,0.15294947,0.00000034,0.00220955,0.00000286,0.10808115,0.01907949,0.01683635,0.03382583,0.04942686
-4.42121061,0.13131548,0.00000044,0.00183735,0.00000369,0.09272428,0.01626673,0.01439751,0.02857067,0.04269304
-4.41520760,0.11230319,0.00000058,0.00152296,0.00000490,0.07914951,0.01379655,0.01227204,0.02401453,0.03679580
-4.40920460,0.09576902,0.00000077,0.00126138,0.00000656,0.06725136,0.01164417,0.01044201,0.02010165,0.03170193
-4.40320160,0.08156457,0.00000103,0.00104783,0.00000882,0.05691672,0.00978407,0.00888932,0.01677606,0.02737890
-4.39719860,0.06954351,0.00000138,0.00087797,0.00001183,0.04802943,0.00819078,0.00759654,0.01398339,0.02379720
-4.39119560,0.05956773,0.00000184,0.00074795,0.00001579,0.04047413,0.00683950,0.00654777,0.01167227,0.02093259
-4.38519260,0.05151281,0.00000245,0.00065458,0.00002097,0.03413975,0.00570668,0.00572921,0.00979559,0.01876808
-4.37918959,0.04527258,0.00000323,0.00059536,0.00002767,0.02892226,0.00477040,0.00512976,0.00831130,0.01729582
-4.37318659,0.04076300,0.00000423,0.00056852,0.00003625,0.02472694,0.00401077,0.00474145,0.00718309,0.01651870
-4.36718359,0.03792505,0.00000550,0.00057309,0.00004717,0.02147004,0.00341012,0.00455975,0.00638076,0.01645169
-4.36118059,0.03672688,0.00000711,0.00060886,0.00006094,0.01907993,0.00295321,0.00458374,0.00588041,0.01712290
-4.35517759,0.03716506,0.00000912,0.00067640,0.00007817,0.01749774,0.00262723,0.00481623,0.00566441,0.01857429
-4.34917459,0.03926489,0.00001161,0.00077698,0.00009956,0.01667756,0.00242189,0.00526368,0.00572125,0.02086192
-4.34317159,0.04307984,0.00001468,0.00091256,0.00012589,0.01658613,0.00232932,0.00593600,0.00604517,0.02405587
-4.33716858,0.04868994,0.00001843,0.00108568,0.00015806,0.01720221,0.00234398,0.00684631,0.00663570,0.02823946
-4.33116558,0.05619918,0.00002297,0.00129941,0.00019703,0.01851545,0.00246253,0.00801038,0.00749701,0.03350805
-4.32516258,0.06573188,0.00002841,0.00155719,0.00024385,0.02052502,0.00268363,0.00944612,0.00863724,0.03996713
-4.31915958,0.07742796,0.00003490,0.00186272,0.00029966,0.02323777,0.00300774,0.01117280,0.01006754,0.04772975
-4.31315658,0.09143712,0.00004257,0.00221981,0.00036561,0.02666623,0.00343687,0.01321019,0.01180116,0.05691325
-4.30715358,0.10791207,0.00005154,0.00263222,0.00044291,0.03082626,0.00397436,0.01557753,0.01385236,0.06763533
-4.30115058,0.12700080,0.00006196,0.00310348,0.00053274,0.03573449,0.00462463,0.01829245,0.01623519,0.08000941
-4.29514757,0.14883808,0.00007395,0.00363668,0.00063626,0.04140569,0.00539288,0.02136978,0.01896230,0.09413947
-4.28914457,0.17353644,0.00008763,0.00423431,0.00075454,0.04785002,0.00628494,0.02482027,0.02204367,0.11011441
-4.28314157,0.20117683,0.00010309,0.00489805,0.00088851,0.05507026,0.00730700,0.02864941,0.02548525,0.12800210
-4.27713857,0.23179942,0.00012040,0.00562862,0.00103892,0.06305931,0.00846550,0.03285619,0.02928782,0.14784333
-4.27113557,0.26539483,0.00013962,0.00642564,0.00120633,0.07179775,0.00976701,0.03743204,0.03344574,0.16964601
-4.26513257,0.30189629,0.00016075,0.00728748,0.00139098,0.08125191,0.01121820,0.04235989,0.03794600,0.19337969
-4.25912956,0.34117323,0.00018374,0.00821125,0.00159282,0.09137234,0.01282594,0.04761353,0.04276735,0.21897095
-4.25312656,0.38302666,0.00020852,0.00919275,0.00181145,0.10209286,0.01459743,0.05315718,0.04787979,0.24629979
-4.24712356,0.42718692,0.00023494,0.01022654,0.00204609,0.11333038,0.01654048,0.05894545,0.05324427,0.27519744
-4.24112056,0.47331406,0.00026282,0.01130607,0.00229557,0.12498544,0.01866387,0.06492368,0.05881279,0.30544578
-4.23511756,0.52100122,0.00029189,0.01242385,0.00255835,0.13694353,0.02097784,0.07102871,0.06452892,0.33677869
-4.22911456,0.56978109,0.00032187,0.01357176,0.00283250,0.14907732,0.02349461,0.07719002,0.07032863,0.36888539
-4.22311156,0.61913559,0.00035239,0.01474135,0.00311580,0.16124967,0.02622903,0.08333136,0.07614157,0.40141592
-4.21710855,0.66850852,0.00038305,0.01592423,0.00340576,0.17331733,0.02919917,0.08937264,0.08189276,0.43398863
-4.21110555,0.71732085,0.00041340,0.01711250,0.00369968,0.18513526,0.03242692,0.09523227,0.08750458,0.46619963
-4.20510255,0.76498826,0.00044298,0.01829921,0.00399480,0.19656145,0.03593853,0.10082961,0.09289898,0.49763390
-4.19909955,0.81094007,0.00047130,0.01947880,0.00428834,0.20746191,0.03976497,0.10608766,0.09800000,0.52787754
-4.19309655,0.85463899,0.00049788,0.02064752,0.00457766,0.21771568,0.04394211,0.11093564,0.10273626,0.55653100
-4.18709355,0.89560051,0.00052223,0.02180376,0.00486035,0.22721962,0.04851061,0.11531160,0.10704349,0.58322232
-4.18109055,0.93341120,0.00054390,0.02294840,0.00513434,0.23589270,0.05351546,0.11916472,0.11086691,0.60762011
-4.17508754,0.96774472,0.00056248,0.02408493,0.00539801,0.24367948,0.05900521,0.12245724,0.11416329,0.62944550
-4.16908454,0.99837485,0.00057763,0.02521952,0.00565028,0.25055274,0.06503064,0.12516598,0.11690271,0.64848234
-4.16308154,1.02518447,0.00058904,0.02636092,0.00589063,0.25651483,0.07164316,0.12728330,0.11906983,0.66458529
-4.15707854,1.04817019,0.00059652,0.02752021,0.00611918,0.26159779,0.07889266,0.12881737,0.12066455,0.67768520
-4.15107554,1.06744184,0.00059993,0.02871039,0.00633667,0.26586219,0.08682501,0.12979189,0.12170212,0.68779141
-4.14507254,1.08321704,0.00059924,0.02994586,0.00654442,0.26939452,0.09547930,0.13024510,0.12221265,0.69499093
-4.13906953,1.09581067,0.00059452,0.03124172,0.00674426,0.27230342,0.10488477,0.13022823,0.12223994,0.69944426
-4.13306653,1.10561993,0.00058590,0.03261297,0.00693846,0.27471476,0.11505774,0.12980329,0.12183980,0.70137820
-4.12706353,1.11310548,0.00057361,0.03407374,0.00712954,0.27676589,0.12599854,0.12904062,0.12107781,0.70107583
-4.12106053,1.11876961,0.00055796,0.03563636,0.00732018,0.27859925,0.13768875,0.12801591,0.12002681,0.69886428
-4.11505753,1.12313279,0.00053933,0.03731053,0.00751302,0.28035577,0.15008883,0.12680722,0.11876397,0.69510075
-4.10905453,1.12670944,0.00051812,0.03910257,0.00771047,0.28216827,0.16313633,0.12549187,0.11736788,0.69015765
-4.10305153,1.12998465,0.00049482,0.04101471,0.00791458,0.28415533,0.17674495,0.12414357,0.11591559,0.68440756
-4.09704852,1.13339275,0.00046989,0.04304465,0.00812685,0.28641591,0.19080443,0.12282975,0.11447982,0.67820874
-4.09104552,1.13729922,0.00044383,0.04518522,0.00834810,0.28902501,0.20518151,0.12160933,0.11312659,0.67189206
-4.08504252,1.14198662,0.00041714,0.04742433,0.00857838,0.29203059,0.21972199,0.12053106,0.11191313,0.66574986
-4.07903952,1.14764559,0.00039027,0.04974511,0.00881688,0.29545198,0.23425379,0.11963239,0.11088649,0.66002741
-4.07303652,1.15437112,0.00036369,0.05212639,0.00906194,0.29927984,0.24859116,0.11893899,0.11008264,0.65491728
-4.06703352,1.16216447,0.00033778,0.05454330,0.00931107,0.30347762,0.26253970,0.11846496,0.10952627,0.65055678
-4.06103052,1.17094031,0.00031291,0.05696817,0.00956099,0.30798455,0.27590222,0.11821355,0.10923125,0.64702860
-4.05502751,1.18053890,0.00028940,0.05937160,0.00980781,0.31271989,0.28848506,0.11817848,0.10920164,0.64436447
-4.04902451,1.19074226,0.00026753,0.06172365,0.01004711,0.31758825,0.30010472,0.11834574,0.10943327,0.64255136
-4.04302151,1.20129355,0.00024750,0.06399507,0.01027420,0.32248571,0.31059444,0.11869559,0.10991578,0.64153996
-4.03701851,1.21191837,0.00022952,0.06615868,0.01048427,0.32730633,0.31981049,0.11920488,0.11063499,0.64125477
-4.03101551,1.22234688,0.00021372,0.06819054,0.01067265,0.33194883,0.32763787,0.11984938,0.11157538,0.64160509
-4.02501251,1.23233528,0.00020023,0.07007112,0.01083501,0.33632290,0.33399506,0.12060601,0.11272275,0.64249634
-4.01900950,1.24168572,0.00018915,0.07178630,0.01096757,0.34035499,0.33883778,0.12145489,0.11406662,0.64384097
-4.01300650,1.25026329,0.00018055,0.07332813,0.01106729,0.34399320,0.34216144,0.12238112,0.11560251,0.64556839
-4.00700350,1.25800943,0.00017452,0.07469535,0.01113201,0.34721097,0.34400213,0.12337604,0.11733379,0.64763333
-4.00100050,1.26495094,0.00017114,0.07589363,0.01116058,0.35000957,0.34443632,0.12443815,0.11927303,0.65002233
-3.99499750,1.27120428,0.00017048,0.07693556,0.01115290,0.35241905,0.34357906,0.12557343,0.12144287,0.65275786
-3.98899450,1.27697491,0.00017264,0.07784025,0.01110996,0.35449782,0.34158086,0.12679523,0.12387610,0.65590014
-3.98299150,1.28255183,0.00017770,0.07863280,0.01103381,0.35633078,0.33862341,0.12812359,0.12661525,0.65954642
-3.97698849,1.28829759,0.00018578,0.07934337,0.01092748,0.35802610,0.33491430,0.12958419,0.12971142,0.66382790
-3.97098549,1.29463428,0.00019697,0.08000613,0.01079483,0.35971088,0.33068094,0.13120678,0.13322247,0.66890453
-3.96498249,1.30202621,0.00021138,0.08065802,0.01064046,0.36152583,0.32616394,0.13302346,0.13721068,0.67495784
-3.95897949,1.31095997,0.00022910,0.08133730,0.01046945,0.36361917,0.32161017,0.13506659,0.14173986,0.68218222
-3.95297649,1.32192276,0.00025021,0.08208215,0.01028724,0.36614014,0.31726569,0.13736664,0.14687208,0.69077506
-3.94697349,1.33537984,0.00027474,0.08292915,0.01009934,0.36923220,0.31336891,0.13995001,0.15266415,0.70092613
-3.94097049,1.35175193,0.00030271,0.08391177,0.00991118,0.37302626,0.31014387,0.14283683,0.15916387,0.71280658
-3.93496748,1.37139343,0.00033405,0.08505906,0.00972787,0.37763431,0.30779417,0.14603903,0.16640643,0.72655808
-3.92896448,1.39457216,0.00036865,0.08639424,0.00955400,0.38314339,0.30649727,0.14955850,0.17441084,0.74228238
-3.92296148,1.42145137,0.00040633,0.08793366,0.00939355,0.38961042,0.30639965,0.15338574,0.18317674,0.76003182
-3.91695848,1.45207459,0.00044683,0.08968581,0.00924966,0.39705785,0.30761254,0.15749869,0.19268166,0.77980097
-3.91095548,1.48635387,0.00048979,0.09165060,0.00912460,0.40547037,0.31020856,0.16186214,0.20287892,0.80151983
-3.90495248,1.52406199,0.00053478,0.09381884,0.00901965,0.41479289,0.31421914,0.16642752,0.21369624,0.82504888
-3.89894947,1.56482871,0.00058127,0.09617210,0.00893515,0.42492962,0.31963288,0.17113322,0.22503519,0.85017618
-3.89294647,1.60814170,0.00062868,0.09868270,0.00887040,0.43574467,0.32639478,0.17590540,0.23677160,0.87661677
-3.88694347,1.65335202,0.00067633,0.10131409,0.00882381,0.44706388,0.33440651,0.18065931,0.24875690,0.90401448
-3.88094047,1.69968432,0.00072349,0.10402150,0.00879290,0.45867801,0.34352765,0.18530104,0.26082048,0.93194626
-3.87493747,1.74625171,0.00076940,0.10675285,0.00877444,0.47034732,0.35357797,0.18972975,0.27277298,0.95992910
-3.86893447,1.79207499,0.00081327,0.10944996,0.00876460,0.48180719,0.36434084,0.19384024,0.28441049,0.98742938
-3.86293147,1.83610580,0.00085429,0.11204998,0.00875902,0.49277493,0.37556763,0.19752586,0.29551950,1.01387455
-3.85692846,1.87725329,0.00089171,0.11448706,0.00875307,0.50295737,0.38698327,0.20068148,0.30588248,1.03866687
-3.85092546,1.91441343,0.00092478,0.11669417,0.00874196,0.51205918,0.39829263,0.20320678,0.31528388,1.06119882
-3.84492246,1.94650012,0.00095286,0.11860500,0.00872091,0.51979146,0.40918791,0.20500927,0.32351643,1.08086981
-3.83891946,1.97247708,0.00097534,0.12015598,0.00868536,0.52588052,0.41935663,0.20600737,0.33038731,1.09710348
-3.83291646,1.99138948,0.00099178,0.12128822,0.00863108,0.53007641,0.42849013,0.20613310,0.33572412,1.10936514
-3.82691346,2.00239394,0.00100180,0.12194938,0.00855434,0.53216088,0.43629234,0.20533446,0.33938039,1.11717862
-3.82091046,2.00478597,0.00100519,0.12209542,0.00845203,0.53195453,0.44248840,0.20357727,0.34124031,1.12014184
-3.81490745,1.99802356,0.00100186,0.12169203,0.00832175,0.52932283,0.44683300,0.20084654,0.34122254,1.11794047
-3.80890445,1.98174595,0.00099187,0.12071584,0.00816187,0.52418073,0.44911793,0.19714712,0.33928298,1.11035911
-3.80290145,1.95578684,0.00097541,0.11915531,0.00797162,0.51649567,0.44917861,0.19250377,0.33541626,1.09728939
-3.79689845,1.92018128,0.00095281,0.11701111,0.00775103,0.50628899,0.44689940,0.18696052,0.32965601,1.07873476
-3.79089545,1.87516610,0.00092450,0.11429628,0.00750098,0.49363544,0.44221723,0.18057946,0.32207387,1.05481158
-3.78489245,1.82117357,0.00089103,0.11103581,0.00722312,0.47866097,0.43512361,0.17343887,0.31277720,1.02574642
-3.77888944,1.75881882,0.00085302,0.10726594,0.00691981,0.46153897,0.42566474,0.16563089,0.30190572,0.99186988
-3.77288644,1.68888133,0.00081118,0.10303307,0.00659403,0.44248483,0.41393982,0.15725883,0.28962715,0.95360685
-3.76688344,1.61228132,0.00076625,0.09839231,0.00624925,0.42174941,0.40009754,0.14843412,0.27613206,0.91146393
-3.76088044,1.53005218,0.00071898,0.09340586,0.00588936,0.39961146,0.38433102,0.13927315,0.26162819,0.86601432
-3.75487744,1.44330992,0.00067013,0.08814111,0.00551848,0.37636936,0.36687122,0.12989406,0.24633437,0.81788098
-3.74887444,1.35322105,0.00062045,0.08266872,0.00514088,0.35233262,0.34797943,0.12041368,0.23047445,0.76771866
-3.74287144,1.26097014,0.00057063,0.07706065,0.00476082,0.32781333,0.32793879,0.11094460,0.21427133,0.71619559
-3.73686843,1.16772831,0.00052134,0.07138819,0.00438246,0.30311805,0.30704562,0.10159260,0.19794134,0.66397557
-3.73086543,1.07462387,0.00047314,0.06572017,0.00400973,0.27854027,0.28560053,0.09245445,0.18168923,0.61170108
-3.72486243,0.98271604,0.00042656,0.06012136,0.00364623,0.25435383,0.26389999,0.08361620,0.16570387,0.55997806
-3.71885943,0.89297267,0.00038203,0.05465110,0.00329520,0.23080742,0.24222846,0.07515186,0.15015471,0.50936278
-3.71285643,0.80625244,0.00033989,0.04936215,0.00295940,0.20812031,0.22085155,0.06712268,0.13518923,0.46035126
-3.70685343,0.72329197,0.00030040,0.04429992,0.00264113,0.18647944,0.20001019,0.05957679,0.12093123,0.41337140
-3.70085043,0.64469793,0.00026375,0.03950197,0.00234219,0.16603774,0.17991622,0.05254938,0.10748004,0.36877785
-3.69484742,0.57094392,0.00023005,0.03499777,0.00206389,0.14691377,0.16074924,0.04606320,0.09491062,0.32684975
-3.68884442,0.50237201,0.00019934,0.03080884,0.00180702,0.12919260,0.14265486,0.04012949,0.08327433,0.28779094
-3.68284142,0.43919819,0.00017159,0.02694901,0.00157195,0.11292758,0.12574434,0.03474905,0.07260043,0.25173263
-3.67683842,0.38152130,0.00014674,0.02342500,0.00135864,0.09814306,0.11009528,0.02991364,0.06289809,0.21873801
-3.67083542,0.32933471,0.00012466,0.02023710,0.00116665,0.08483779,0.09575351,0.02560737,0.05415874,0.18880838
-3.66483242,0.28253983,0.00010521,0.01738003,0.00099528,0.07298875,0.08273570,0.02180829,0.04635875,0.16189066
-3.65882941,0.24096100,0.00008821,0.01484381,0.00084352,0.06255522,0.07103269,0.01848985,0.03946218,0.13788545
-3.65282641,0.20436079,0.00007348,0.01261474,0.00071022,0.05348301,0.06061329,0.01562236,0.03342361,0.11665563
-3.64682341,0.17245516,0.00006080,0.01067629,0.00059405,0.04570851,0.05142821,0.01317435,0.02819076,0.09803488
-3.64082041,0.14492799,0.00004999,0.00901005,0.00049360,0.03916254,0.04341410,0.01111375,0.02370705,0.08183584
-3.63481741,0.12144443,0.00004082,0.00759649,0.00040741,0.03377382,0.03649747,0.00940892,0.01991383,0.06785783
-3.62881441,0.10166275,0.00003312,0.00641571,0.00033405,0.02947193,0.03059830,0.00802952,0.01675235,0.05589368
-3.62281141,0.08524449,0.00002670,0.00544809,0.00027207,0.02618978,0.02563332,0.00694719,0.01416540,0.04573573
-3.61680840,0.07186271,0.00002138,0.00467474,0.00022011,0.02386540,0.02151883,0.00613596,0.01209854,0.03718082
-3.61080540,0.06120835,0.00001701,0.00407791,0.00017688,0.02244323,0.01817296,0.00557259,0.01050111,0.03003434
-3.60480240,0.05299473,0.00001344,0.00364124,0.00014118,0.02187464,0.01551757,0.00523666,0.00932676,0.02411324
-3.59879940,0.04696028,0.00001055,0.00334989,0.00011194,0.02211802,0.01347947,0.00511050,0.00853383,0.01924824
-3.59279640,0.04286967,0.00000823,0.00319060,0.00008815,0.02313818,0.01199128,0.00517907,0.00808528,0.01528511
-3.58679340,0.04051352,0.00000638,0.00315161,0.00006895,0.02490533,0.01099184,0.00542955,0.00794856,0.01208537
-3.58079040,0.03970694,0.00000491,0.00322255,0.00005356,0.02739362,0.01042617,0.00585102,0.00809514,0.00952631
-3.57478739,0.04028717,0.00000375,0.00339421,0.00004133,0.03057931,0.01024520,0.00643397,0.00849995,0.00750055
