energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-4.66133067,3.96520064,0.82959654,3.17370476,0.00050670,0.02608169,0.21762309,0.54927589,0.00265334,0.20997630
-4.65532766,3.89716631,0.81943500,3.09894572,0.00056669,0.02600737,0.21702778,0.55272007,0.00283013,0.21020091
-4.64932466,3.83111259,0.80971357,3.02698830,0.00063801,0.02603879,0.21623212,0.55533181,0.00303379,0.21050224
-4.64332166,3.76831653,0.80066577,2.95890712,0.00072127,0.02618885,0.21526693,0.55726878,0.00326561,0.21096438
-4.63731866,3.71001325,0.79250887,2.89568553,0.00081703,0.02646898,0.21417175,0.55873147,0.00352652,0.21167381
-4.63131566,3.65735881,0.78543531,2.83818829,0.00092580,0.02688858,0.21299328,0.55995632,0.00381698,0.21271591
-4.62531266,3.61139514,0.77960522,2.78713834,0.00104800,0.02745452,0.21178346,0.56120695,0.00413691,0.21417134
-4.61930965,3.57301797,0.77514001,2.74309813,0.00118393,0.02817056,0.21059729,0.56276412,0.00448563,0.21611252
-4.61330665,3.54294855,0.77211746,2.70645586,0.00133375,0.02903700,0.20949058,0.56491440,0.00486179,0.21860025
-4.60730365,3.52170995,0.77056826,2.67741666,0.00149745,0.03005027,0.20851747,0.56793833,0.00526338,0.22168064
-4.60130065,3.50960835,0.77047408,2.65599886,0.00167483,0.03120275,0.20772804,0.57209832,0.00568764,0.22538241
-4.59529765,3.50672006,0.77176724,2.64203507,0.00186547,0.03248264,0.20716604,0.57762693,0.00613116,0.22971480
-4.58929465,3.51288453,0.77433195,2.63517812,0.00206872,0.03387403,0.20686676,0.58471581,0.00658983,0.23466608
-4.58329165,3.52770374,0.77800702,2.63491135,0.00228365,0.03535707,0.20685521,0.59350613,0.00705895,0.24020268
-4.57728864,3.55054813,0.78258998,2.64056319,0.00250907,0.03690832,0.20714468,0.60408045,0.00753328,0.24626918
-4.57128564,3.58056902,0.78784254,2.65132544,0.00274350,0.03850126,0.20773575,0.61645685,0.00800717,0.25278901
-4.56528264,3.61671762,0.79349717,2.66627494,0.00298518,0.04010687,0.20861575,0.63058528,0.00847464,0.25966597
-4.55927964,3.65777009,0.79926461,2.68439822,0.00323204,0.04169443,0.20975882,0.64634646,0.00892958,0.26678649
-4.55327664,3.70235832,0.80484221,2.70461841,0.00348176,0.04323231,0.21112641,0.66355341,0.00936583,0.27402260
-4.54727364,3.74900575,0.80992277,2.72582389,0.00373172,0.04468893,0.21266843,0.68195558,0.00977742,0.28123552
-4.54127064,3.79616723,0.81420374,2.74689807,0.00397912,0.04603368,0.21432482,0.70124551,0.01015866,0.28827981
-4.53526763,3.84227193,0.81739635,2.76674942,0.00422094,0.04723789,0.21602761,0.72106770,0.01050439,0.29500788
-4.52926463,3.88576813,0.81923466,2.78434093,0.00445400,0.04827576,0.21770331,0.74102948,0.01081008,0.30127478
-4.52326163,3.92516824,0.81948394,2.79871838,0.00467508,0.04912523,0.21927563,0.76071348,0.01107200,0.30694301
-4.51725863,3.95909294,0.81794841,2.80903626,0.00488091,0.04976877,0.22066834,0.77969114,0.01128738,0.31188733
-4.51125563,3.98631262,0.81447786,2.81458074,0.00506829,0.05019398,0.22180819,0.79753695,0.01145451,0.31599923
-4.50525263,4.00578480,0.80897304,2.81478882,0.00523415,0.05039419,0.22262778,0.81384260,0.01157283,0.31919097
-4.49924962,4.01668619,0.80138958,2.80926304,0.00537564,0.05036870,0.22306821,0.82823079,0.01164302,0.32139904
-4.49324662,4.01843805,0.79174031,2.79778112,0.00549023,0.05012296,0.22308147,0.84036799,0.01166702,0.32258684
-4.48724362,4.01072395,0.78009587,2.78030040,0.00557574,0.04966856,0.22263242,0.84997573,0.01164804,0.32274647
-4.48124062,3.99349924,0.76658350,2.75695656,0.00563047,0.04902295,0.22170021,0.85683993,0.01159054,0.32189958
-4.47523762,3.96699176,0.75138422,2.72805705,0.00565321,0.04820905,0.22027931,0.86081804,0.01150012,0.32009722
-4.46923462,3.93169383,0.73472825,2.69406917,0.00564334,0.04725464,0.21837976,0.86184360,0.01138349,0.31741859
-4.46323162,3.88834568,0.71688893,2.65560341,0.00560081,0.04619160,0.21602698,0.85992817,0.01124826,0.31396884
-4.45722861,3.83791102,0.69817538,2.61339267,0.00552622,0.04505503,0.21326090,0.85516050,0.01110281,0.30987592
-4.45122561,3.78154563,0.67892399,2.56826805,0.00542073,0.04388224,0.21013452,0.84770303,0.01095604,0.30528658
-4.44522261,3.72056002,0.65948911,2.52113212,0.00528614,0.04271170,0.20671205,0.83778595,0.01081718,0.30036169
-4.43921961,3.65637759,0.64023323,2.47293066,0.00512475,0.04158190,0.20306657,0.82569896,0.01069550,0.29527102
-4.43321661,3.59048970,0.62151688,2.42462370,0.00493937,0.04053020,0.19927740,0.81178121,0.01060004,0.29018774
-4.42721361,3.52440906,0.60368854,2.37715682,0.00473323,0.03959177,0.19542717,0.79640966,0.01053931,0.28528266
-4.42121061,3.45962311,0.58707500,2.33143360,0.00450988,0.03879851,0.19159892,0.77998649,0.01052103,0.28071870
-4.41520760,3.39754872,0.57197218,2.28828987,0.00427308,0.03817809,0.18787309,0.76292591,0.01055181,0.27664551
-4.40920460,3.33948958,0.55863691,2.24847054,0.00402678,0.03775310,0.18432464,0.74564090,0.01063692,0.27319463
-4.40320160,3.28659755,0.54727963,2.21260937,0.00377492,0.03754035,0.18102046,0.72853030,0.01078003,0.27047523
-4.39719860,3.23983898,0.53805841,2.18121230,0.00352141,0.03755036,0.17801696,0.71196681,0.01098302,0.26857067
-4.39119560,3.19996685,0.53107431,2.15464443,0.00327005,0.03778696,0.17535819,0.69628610,0.01124580,0.26753599
-4.38519260,3.16749959,0.52636821,2.13312103,0.00302440,0.03824714,0.17307433,0.68177754,0.01156628,0.26739627
-4.37918959,3.14270693,0.52391928,2.11670261,0.00278778,0.03892112,0.17118067,0.66867670,0.01194028,0.26814610
-4.37318659,3.12560327,0.52364499,2.10529414,0.00256322,0.03979258,0.16967724,0.65715986,0.01236157,0.26975012
-4.36718359,3.11594870,0.52540282,2.09864845,0.00235340,0.04083911,0.16854881,0.64734070,0.01282204,0.27214441
-4.36118059,3.11325756,0.52899364,2.09637361,0.00216071,0.04203283,0.16776562,0.63926912,0.01331179,0.27523899
-4.35517759,3.11681460,0.53416661,2.09794439,0.00198720,0.04334121,0.16728452,0.63293224,0.01381946,0.27892106
-4.34917459,3.12569805,0.54062563,2.10271730,0.00183468,0.04472802,0.16705058,0.62825748,0.01433251,0.28305900
-4.34317159,3.13880921,0.54803710,2.10994928,0.00170469,0.04615440,0.16699922,0.62511751,0.01483759,0.28750695
-4.33716858,3.15490773,0.55603891,2.11881927,0.00159857,0.04758001,0.16705862,0.62333697,0.01532093,0.29210975
-4.33116558,3.17265159,0.56425032,2.12845250,0.00151757,0.04896421,0.16715238,0.62270056,0.01576880,0.29670823
-4.32516258,3.19064060,0.57228258,2.13794671,0.00146282,0.05026733,0.16720244,0.62296229,0.01616796,0.30114439
-4.31915958,3.20746205,0.57974987,2.14639970,0.00143547,0.05145178,0.16713194,0.62385550,0.01650606,0.30526656
-4.31315658,3.22173713,0.58628027,2.15293724,0.00143667,0.05248317,0.16686819,0.62510336,0.01677208,0.30893419
-4.30715358,3.23216647,0.59152640,2.15674066,0.00146767,0.05333130,0.16634534,0.62642938,0.01695672,0.31202216
-4.30115058,3.23757324,0.59517535,2.15707306,0.00152978,0.05397100,0.16550687,0.62756768,0.01705266,0.31442450
-4.29514757,3.23694226,0.59695758,2.15330317,0.00162444,0.05438275,0.16430776,0.62827256,0.01705487,0.31605729
-4.28914457,3.22945367,0.59665436,2.14492605,0.00175317,0.05455320,0.16271614,0.62832719,0.01696072,0.31686075
-4.28314157,3.21450983,0.59410369,2.13157975,0.00191752,0.05447539,0.16071449,0.62755096,0.01677012,0.31680050
-4.27713857,3.19175461,0.58920418,2.11305726,0.00211908,0.05414878,0.15830031,0.62580539,0.01648546,0.31586775
-4.27113557,3.16108402,0.58191707,2.08931327,0.00235931,0.05357906,0.15548617,0.62299844,0.01611154,0.31407873
-4.26513257,3.12264821,0.57226610,2.06046542,0.00263952,0.05277785,0.15229923,0.61908690,0.01565541,0.31147322
-4.25912956,3.07684441,0.56033536,2.02678996,0.00296072,0.05176204,0.14878025,0.61407711,0.01512610,0.30811224
-4.25312656,3.02430152,0.54626527,1.98871209,0.00332350,0.05055321,0.14498202,0.60802374,0.01453434,0.30407522
-4.24712356,2.96585682,0.53024676,1.94679134,0.00372787,0.04917672,0.14096745,0.60102690,0.01389220,0.29945653
-4.24112056,2.90252604,0.51251416,1.90170257,0.00417320,0.04766089,0.13680733,0.59322762,0.01321269,0.29436174
-4.23511756,2.83546787,0.49333681,1.85421356,0.00465801,0.04603606,0.13257778,0.58480186,0.01250940,0.28890361
-4.22911456,2.76594464,0.47301006,1.80516000,0.00517991,0.04433363,0.12835767,0.57595345,0.01179612,0.28319811
-4.22311156,2.69528065,0.45184581,1.75541902,0.00573552,0.04258522,0.12422599,0.56690605,0.01108641,0.27736052
-4.21710855,2.62481996,0.43016316,1.70588233,0.00632038,0.04082179,0.12025927,0.55789450,0.01039333,0.27150187
-4.21110555,2.55588506,0.40827928,1.65742994,0.00692897,0.03907292,0.11652925,0.54915591,0.00972909,0.26572568
-4.20510255,2.48973829,0.38650112,1.61090561,0.00755473,0.03736618,0.11310079,0.54092084,0.00910482,0.26012535
-4.19909955,2.42754704,0.36511800,1.56709475,0.00819014,0.03572664,0.11003016,0.53340478,0.00853039,0.25478205
-4.19309655,2.37035409,0.34439531,1.52670555,0.00882682,0.03417645,0.10736369,0.52680040,0.00801424,0.24976329
-4.18709355,2.31905385,0.32456958,1.49035384,0.00945574,0.03273460,0.10513683,0.52127069,0.00756332,0.24512210
-4.18109055,2.27437514,0.30584484,1.45855211,0.01006743,0.03141683,0.10337374,0.51694345,0.00718305,0.24089692
-4.17508754,2.23687073,0.28839043,1.43170273,0.01065222,0.03023557,0.10208720,0.51390712,0.00687735,0.23711207
-4.16908454,2.20691363,0.27233997,1.41009528,0.01120052,0.02920006,0.10127898,0.51220825,0.00664869,0.23377871
-4.16308154,2.18469992,0.25779168,1.39390798,0.01170314,0.02831650,0.10094054,0.51185068,0.00649817,0.23089627
-4.15707854,2.17025744,0.24480964,1.38321261,0.01215157,0.02758830,0.10105408,0.51279638,0.00642568,0.22845427
-4.15107554,2.16345978,0.23342599,1.37798257,0.01253828,0.02701637,0.10159373,0.51496802,0.00642999,0.22643428
-4.14507254,2.16404448,0.22364377,1.37810346,0.01285698,0.02659942,0.10252703,0.51825304,0.00650893,0.22481206
-4.13906953,2.17163456,0.21544034,1.38338563,0.01310284,0.02633433,0.10381638,0.52250910,0.00665952,0.22355961
-4.13306653,2.18576230,0.20877102,1.39357788,0.01327269,0.02621647,0.10542060,0.52757070,0.00687813,0.22264722
-4.12706353,2.20589415,0.20357295,1.40838196,0.01336510,0.02624003,0.10729637,0.53325651,0.00716063,0.22204519
-4.12106053,2.23145581,0.19976894,1.42746706,0.01338042,0.02639836,0.10939968,0.53937734,0.00750249,0.22172534
-4.11505753,2.26185641,0.19727117,1.45048385,0.01332083,0.02668425,0.11168698,0.54574410,0.00789898,0.22166218
-4.10905453,2.29651117,0.19598471,1.47707776,0.01319014,0.02709017,0.11411629,0.55217563,0.00834522,0.22183368
-4.10305153,2.33486162,0.19581077,1.50690092,0.01299371,0.02760854,0.11664802,0.55850591,0.00883629,0.22222169
-4.09704852,2.37639296,0.19664962,1.53962269,0.01273821,0.02823191,0.11924559,0.56459042,0.00936739,0.22281201
-4.09104552,2.42064819,0.19840312,1.57493853,0.01243135,0.02895310,0.12187589,0.57031128,0.00993387,0.22359415
-4.08504252,2.46723875,0.20097701,1.61257710,0.01208159,0.02976532,0.12450944,0.57558110,0.01053132,0.22456082
-4.07903952,2.51585169,0.20428278,1.65230562,0.01169781,0.03066227,0.12712050,0.58034531,0.01115566,0.22570725
-4.07303652,2.56625325,0.20823921,1.69393342,0.01128899,0.03163818,0.12968694,0.58458296,0.01180319,0.22703042
-4.06703352,2.61828930,0.21277371,1.73731385,0.01086395,0.03268779,0.13219005,0.58830596,0.01247064,0.22852819
-4.06103052,2.67188266,0.21782320,1.78234447,0.01043096,0.03380633,0.13461423,0.59155698,0.01315518,0.23019857
-4.05502751,2.72702783,0.22333486,1.82896582,0.00999760,0.03498945,0.13694667,0.59440603,0.01385450,0.23203905
-4.04902451,2.78378341,0.22926655,1.87715870,0.00957050,0.03623312,0.13917703,0.59694607,0.01456673,0.23404613
-4.04302151,2.84226260,0.23558691,1.92694027,0.00915519,0.03753347,0.14129708,0.59928784,0.01529046,0.23621502
-4.03701851,2.90262237,0.24227525,1.97835883,0.00875606,0.03888669,0.14330040,0.60155425,0.01602465,0.23853959
-4.03101551,2.96505151,0.24932118,2.03148774,0.00837626,0.04028879,0.14518217,0.60387460,0.01676860,0.24101258
-4.02501251,3.02975812,0.25672387,2.08641837,0.00801779,0.04173543,0.14693896,0.60637893,0.01752178,0.24362593
-4.01900950,3.09695685,0.26449112,2.14325237,0.00768153,0.04322177,0.14856857,0.60919282,0.01828372,0.24637143
-4.01300650,3.16685635,0.27263811,2.20209351,0.00736736,0.04474225,0.15006999,0.61243271,0.01905388,0.24924134
-4.00700350,3.23964716,0.28118586,2.26303913,0.00707433,0.04629047,0.15144335,0.61620213,0.01983145,0.25222919
-4.00100050,3.31549046,0.29015955,2.32617163,0.00680082,0.04785907,0.15268993,0.62058876,0.02061520,0.25533057
-3.99499750,3.39450779,0.29958649,2.39155019,0.00654471,0.04943967,0.15381217,0.62566249,0.02140330,0.25854384
-3.98899450,3.47677215,0.30949403,2.45920287,0.00630361,0.05102284,0.15481374,0.63147440,0.02219321,0.26187068
-3.98299150,3.56230051,0.31990731,2.52911956,0.00607496,0.05259821,0.15569949,0.63805668,0.02298152,0.26531654
-3.97698849,3.65104781,0.33084689,2.60124578,0.00585628,0.05415458,0.15647554,0.64542322,0.02376392,0.26889075
-3.97098549,3.74290259,0.34232649,2.67547770,0.00564525,0.05568010,0.15714914,0.65357086,0.02453515,0.27260643
-3.96498249,3.83768415,0.35435067,2.75165848,0.00543984,0.05716258,0.15772867,0.66248100,0.02528902,0.27648002
-3.95897949,3.93514106,0.36691274,2.82957590,0.00523841,0.05858980,0.15822342,0.67212144,0.02601855,0.28053047
-3.95297649,4.03495116,0.37999275,2.90896156,0.00503975,0.05994987,0.15864341,0.68244819,0.02671608,0.28477819
-3.94697349,4.13672244,0.39355589,2.98949136,0.00484308,0.06123166,0.15899906,0.69340708,0.02737349,0.28924361
-3.94097049,4.23999507,0.40755103,3.07078741,0.00464810,0.06242513,0.15930088,0.70493505,0.02798245,0.29394549
-3.93496748,4.34424400,0.42190985,3.15242106,0.00445490,0.06352178,0.15955900,0.71696097,0.02853474,0.29889905
-3.92896448,4.44888233,0.43654619,3.23391709,0.00426398,0.06451491,0.15978273,0.72940596,0.02902251,0.30411393
-3.92296148,4.55326511,0.45135607,3.31475884,0.00407611,0.06539993,0.15998001,0.74218320,0.02943864,0.30959213
-3.91695848,4.65669369,0.46621814,3.39439413,0.00389232,0.06617451,0.16015690,0.75519731,0.02977700,0.31532601
-3.91095548,4.75842081,0.48099473,3.47224198,0.00371382,0.06683863,0.16031706,0.76834336,0.03003274,0.32129646
-3.90495248,4.85765640,0.49553352,3.54769997,0.00354187,0.06739455,0.16046127,0.78150586,0.03020249,0.32747133
-3.89894947,4.95357459,0.50966975,3.62015237,0.00337777,0.06784668,0.16058704,0.79455760,0.03028454,0.33380433
-3.89294647,5.04532210,0.52322908,3.68897894,0.00322278,0.06820127,0.16068832,0.80735897,0.03027887,0.34023441
-3.88694347,5.13202844,0.53603106,3.75356454,0.00307805,0.06846603,0.16075536,0.81975766,0.03018723,0.34668572
-3.88094047,5.21281821,0.54789307,3.81330962,0.00294462,0.06864977,0.16077472,0.83158912,0.03001299,0.35306830
-3.87493747,5.28682577,0.55863473,3.86764153,0.00282334,0.06876181,0.16072952,0.84267792,0.02976104,0.35927944
-3.86893447,5.35321237,0.56808269,3.91602683,0.00271493,0.06881155,0.16059984,0.85284005,0.02943756,0.36520580
-3.86293147,5.41118566,0.57607565,3.95798434,0.00261991,0.06880791,0.16036340,0.86188642,0.02904976,0.37072622
-3.85692846,5.46002140,0.58246944,3.99309881,0.00253869,0.06875889,0.15999639,0.86962722,0.02860558,0.37571513
-3.85092546,5.49908677,0.58714197,4.02103498,0.00247151,0.06867121,0.15947447,0.87587736,0.02811338,0.38004646
-3.84492246,5.52786455,0.58999793,4.04155154,0.00241855,0.06854999,0.15877393,0.88046250,0.02758157,0.38359798
-3.83891946,5.54597731,0.59097297,4.05451442,0.00237991,0.06839858,0.15787298,0.88322568,0.02701838,0.38625575
-3.83291646,5.55321036,0.59003719,4.05990897,0.00235567,0.06821855,0.15675297,0.88403400,0.02643153,0.38791864
-3.82691346,5.54953230,0.58719769,4.05785008,0.00234592,0.06800974,0.15539969,0.88278516,0.02582803,0.38850251
-3.82091046,5.53511176,0.58250017,4.04858978,0.00235078,0.06777049,0.15380448,0.87941336,0.02521403,0.38794408
-3.81490745,5.51032923,0.57602927,4.03252144,0.00237045,0.06749800,0.15196526,0.87389431,0.02459468,0.38620411
-3.80890445,5.47578272,0.56790766,4.01018003,0.00240520,0.06718869,0.14988724,0.86624890,0.02397412,0.38326976
-3.80290145,5.43228648,0.55829388,3.98223802,0.00245537,0.06683874,0.14758346,0.85654535,0.02335551,0.37915606
-3.79689845,5.38086198,0.54737883,3.94949645,0.00252139,0.06644454,0.14507491,0.84489965,0.02274111,0.37390627
-3.79089545,5.32272118,0.53538115,3.91287128,0.00260374,0.06600325,0.14239047,0.83147402,0.02213241,0.36759124
-3.78489245,5.25924205,0.52254151,3.87337497,0.00270292,0.06551325,0.13956636,0.81647366,0.02153032,0.36030766
-3.77888944,5.19193702,0.50911608,3.83209394,0.00281939,0.06497451,0.13664537,0.80014167,0.02093536,0.35217533
-3.77288644,5.12241537,0.49536935,3.79016229,0.00295356,0.06438894,0.13367582,0.78275243,0.02034789,0.34333353
-3.76688344,5.05234084,0.48156667,3.74873296,0.00310568,0.06376054,0.13071026,0.76460370,0.01976830,0.33393671
-3.76088044,4.98338629,0.46796670,3.70894719,0.00327580,0.06309548,0.12780397,0.74600787,0.01919722,0.32414966
-3.75487744,4.91718718,0.45481421,3.67190366,0.00346367,0.06240199,0.12501346,0.72728264,0.01863568,0.31414233
-3.74887444,4.85529584,0.44233335,3.63862853,0.00366874,0.06169021,0.12239484,0.70874162,0.01808525,0.30408468
-3.74287144,4.79913864,0.43072182,3.61004761,0.00389000,0.06097178,0.12000230,0.69068532,0.01754811,0.29414164
-3.73686843,4.74997779,0.42014607,3.58696207,0.00412601,0.06025950,0.11788668,0.67339280,0.01702712,0.28446845
-3.73086543,4.70887948,0.41073781,3.57002840,0.00437483,0.05956677,0.11609419,0.65711441,0.01652582,0.27520661
-3.72486243,4.67668945,0.40259179,3.55974384,0.00463400,0.05890706,0.11466539,0.64206583,0.01604834,0.26648050
-3.71885943,4.65401712,0.39576508,3.55643743,0.00490052,0.05829336,0.11363429,0.62842363,0.01559932,0.25839485
-3.71285643,4.64122833,0.39027776,3.56026714,0.00517092,0.05773761,0.11302784,0.61632237,0.01518380,0.25103307
-3.70685343,4.63844673,0.38611491,3.57122290,0.00544126,0.05725020,0.11286554,0.60585338,0.01480701,0.24445648
-3.70085043,4.64556327,0.38322979,3.58913495,0.00570725,0.05683953,0.11315932,0.59706489,0.01447423,0.23870434
-3.69484742,4.66225251,0.38154802,3.61368695,0.00596429,0.05651166,0.11391357,0.58996362,0.01419055,0.23379474
-3.68884442,4.68799463,0.38097248,3.64443264,0.00620760,0.05627005,0.11512538,0.58451741,0.01396069,0.22972598
-3.68284142,4.72210132,0.38138869,3.68081504,0.00643240,0.05611541,0.11678480,0.58065877,0.01378878,0.22647862
-3.67683842,4.76374377,0.38267037,3.72218679,0.00663396,0.05604567,0.11887528,0.57828894,0.01367817,0.22401777
-3.67083542,4.81198121,0.38468493,3.76783041,0.00680784,0.05605605,0.12137398,0.57728237,0.01363130,0.22229567
-3.66483242,4.86578810,0.38729855,3.81697731,0.00694998,0.05613924,0.12425226,0.57749124,0.01364948,0.22125419
-3.65882941,4.92407883,0.39038076,3.86882464,0.00705683,0.05628564,0.12747604,0.57874992,0.01373285,0.22082746
-3.65282641,4.98572886,0.39380822,3.92254919,0.00712553,0.05648366,0.13100618,0.58087914,0.01388025,0.22094408
-3.64682341,5.04959175,0.39746768,3.97731793,0.00715397,0.05672016,0.13479890,0.58368988,0.01408924,0.22152932
-3.64082041,5.11451197,0.40125798,4.03229538,0.00714087,0.05698077,0.13880616,0.58698690,0.01435603,0.22250681
-3.63481741,5.17933389,0.40509119,4.08664782,0.00708586,0.05725039,0.14297613,0.59057193,0.01467559,0.22380007
-3.62881441,5.24290767,0.40889294,4.13954527,0.00698948,0.05751353,0.14725374,0.59424661,0.01504171,0.22533371
-3.62281141,5.30409330,0.41260202,4.19016195,0.00685314,0.05775482,0.15158138,0.59781534,0.01544713,0.22703437
-3.61680840,5.36176389,0.41616947,4.23767636,0.00667913,0.05795930,0.15589972,0.60108800,0.01588371,0.22883148
-3.61080540,5.41480989,0.41955734,4.28127218,0.00647052,0.05811285,0.16014877,0.60388283,0.01634264,0.23065798
-3.60480240,5.46214542,0.42273731,4.32014105,0.00623104,0.05820246,0.16426907,0.60602944,0.01681466,0.23245087
-3.59879940,5.50271798,0.42568936,4.35348823,0.00596500,0.05821653,0.16820309,0.60737202,0.01729033,0.23415194
-3.59279640,5.53552237,0.42840067,4.38054188,0.00567712,0.05814511,0.17189686,0.60777289,0.01776031,0.23570842
-3.58679340,5.55961916,0.43086488,4.40056632,0.00537241,0.05798008,0.17530160,0.60711611,0.01821564,0.23707381
-3.58079040,5.57415786,0.43308171,4.41287937,0.00505603,0.05771531,0.17837545,0.60531127,0.01864801,0.23820878
-3.57478739,5.57840387,0.43505709,4.41687327,0.00473311,0.05734679,0.18108519,0.60229728,0.01905010,0.23908217
