energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up,V_p_up,V_d_up
-0.03901951,3.09494444,0.00243750,0.05746953,0.24584204,1.72885610,0.01513138,0.11966880,0.16066410,1.12537528
-0.03301651,3.08842893,0.00225811,0.05812302,0.23590261,1.73149669,0.01504782,0.11734359,0.16020851,1.12163620
-0.02701351,3.08692826,0.00208242,0.05875261,0.22681535,1.73712382,0.01497126,0.11520216,0.15982089,1.11951248
-0.02101051,3.08988482,0.00191324,0.05933618,0.21864501,1.74524869,0.01490716,0.11325356,0.15948270,1.11891218
-0.01500750,3.09667248,0.00175309,0.05985320,0.21143950,1.75535594,0.01486125,0.11150435,0.15917220,1.11970872
-0.00900450,3.10661679,0.00160414,0.06028529,0.20523029,1.76691975,0.01483942,0.10995877,0.15886520,1.12174443
-0.00300150,3.11901599,0.00146824,0.06061666,0.20003314,1.77941999,0.01484760,0.10861899,0.15853579,1.12483481
0.00300150,3.13316196,0.00134683,0.06083435,0.19584905,1.79235742,0.01489161,0.10748534,0.15815725,1.12877368
0.00900450,3.14836026,0.00124103,0.06092851,0.19266539,1.80526739,0.01497699,0.10655657,0.15770296,1.13333892
0.01500750,3.16394827,0.00115154,0.06089242,0.19045709,1.81773121,0.01510880,0.10582999,0.15714737,1.13829871
0.02101051,3.17931100,0.00107874,0.06072248,0.18918787,1.82938484,0.01529144,0.10530168,0.15646682,1.14341824
0.02701351,3.19389375,0.00102266,0.06041809,0.18881130,1.83992460,0.01552847,0.10496647,0.15564035,1.14846637
0.03301651,3.20721151,0.00098302,0.05998140,0.18927190,1.84910959,0.01582235,0.10481801,0.15465035,1.15322244
0.03901951,3.21885482,0.00095924,0.05941711,0.19050603,1.85676122,0.01617433,0.10484861,0.15348299,1.15748259
0.04502251,3.22849220,0.00095050,0.05873209,0.19244274,1.86275975,0.01658427,0.10504917,0.15212860,1.16106568
0.05102551,3.23586941,0.00095572,0.05793501,0.19500446,1.86703858,0.01705051,0.10540894,0.15058172,1.16381831
0.05702851,3.24080580,0.00097362,0.05703604,0.19810772,1.86957660,0.01756983,0.10591533,0.14884104,1.16561899
0.06303152,3.24318840,0.00100275,0.05604646,0.20166383,1.87038930,0.01813740,0.10655374,0.14690923,1.16638096
0.06903452,3.24296407,0.00104150,0.05497829,0.20557963,1.86951937,0.01874683,0.10730730,0.14479254,1.16605386
0.07503752,3.24013045,0.00108813,0.05384402,0.20975828,1.86702719,0.01939024,0.10815687,0.14250033,1.16462375
0.08104052,3.23472616,0.00114083,0.05265629,0.21410029,1.86298205,0.02005844,0.10908092,0.14004459,1.16211174
0.08704352,3.22682067,0.00119773,0.05142768,0.21850462,1.85745429,0.02074112,0.11005567,0.13743932,1.15857106
0.09304652,3.21650436,0.00125691,0.05017045,0.22287000,1.85050894,0.02142709,0.11105523,0.13469999,1.15408262
0.09904952,3.20387905,0.00131650,0.04889643,0.22709641,1.84220092,0.02210462,0.11205197,0.13184303,1.14874929
0.10505253,3.18904915,0.00137465,0.04761679,0.23108673,1.83257189,0.02276170,0.11301694,0.12888529,1.14268901
0.11105553,3.17211386,0.00142959,0.04634197,0.23474848,1.82164889,0.02338645,0.11392038,0.12584365,1.13602707
0.11705853,3.15316025,0.00147967,0.04508152,0.23799562,1.80944431,0.02396744,0.11473242,0.12273469,1.12888783
0.12306153,3.13225763,0.00152341,0.04384404,0.24075038,1.79595730,0.02449400,0.11542374,0.11957437,1.12138631
0.12906453,3.10945308,0.00155950,0.04263703,0.24294499,1.78117616,0.02495657,0.11596632,0.11637787,1.11362011
0.13506753,3.08476848,0.00158682,0.04146686,0.24452328,1.76508153,0.02534698,0.11633421,0.11315944,1.10566200
0.14107054,3.05819894,0.00160452,0.04033865,0.24544209,1.74765012,0.02565866,0.11650423,0.10993235,1.09755375
0.14707354,3.02971304,0.00161197,0.03925623,0.24567240,1.72885876,0.02588685,0.11645666,0.10670885,1.08930149
0.15307654,2.99925487,0.00160882,0.03822206,0.24520022,1.70868851,0.02602869,0.11617584,0.10350015,1.08087312
0.15907954,2.96674806,0.00159497,0.03723727,0.24402701,1.68712891,0.02608334,0.11565067,0.10031653,1.07219785
0.16508254,2.93210194,0.00157059,0.03630165,0.24216991,1.66418207,0.02605194,0.11487496,0.09716735,1.06316826
0.17108554,2.89521981,0.00153609,0.03541371,0.23966150,1.63986674,0.02593761,0.11384772,0.09406120,1.05364473
0.17708854,2.85600930,0.00149209,0.03457084,0.23654927,1.61422217,0.02574530,0.11257326,0.09100593,1.04346232
0.18309155,2.81439449,0.00143943,0.03376940,0.23289471,1.58731188,0.02548173,0.11106121,0.08800887,1.03243978
0.18909455,2.77032954,0.00137910,0.03300503,0.22877221,1.55922723,0.02515516,0.10932637,0.08507695,1.02039039
0.19509755,2.72381322,0.00131224,0.03227286,0.22426757,1.53009065,0.02477521,0.10738845,0.08221685,1.00713406
0.20110055,2.67490366,0.00124008,0.03156782,0.21947641,1.50005851,0.02435266,0.10527176,0.07943523,0.99251027
0.20710355,2.62373255,0.00116387,0.03088502,0.21450232,1.46932336,0.02389918,0.10300472,0.07673890,0.97639100
0.21310655,2.57051785,0.00108493,0.03022003,0.20945492,1.43811531,0.02342713,0.10061930,0.07413502,0.95869316
0.21910955,2.51557414,0.00100454,0.02956927,0.20444778,1.40670243,0.02294927,0.09815045,0.07163130,0.93938969
0.22511256,2.45931969,0.00092391,0.02893028,0.19959628,1.37538969,0.02247854,0.09563537,0.06923613,0.91851883
0.23111556,2.40227950,0.00084420,0.02830202,0.19501542,1.34451647,0.02202776,0.09311275,0.06695871,0.89619095
0.23711856,2.34508371,0.00076645,0.02768504,0.19081763,1.31445218,0.02160941,0.09062199,0.06480909,0.87259253
0.24312156,2.28846102,0.00069161,0.02708160,0.18711055,1.28559017,0.02123535,0.08820232,0.06279815,0.84798710
0.24912456,2.23322704,0.00062047,0.02649570,0.18399495,1.25833971,0.02091653,0.08589197,0.06093751,0.82271290
0.25512756,2.18026779,0.00055370,0.02593303,0.18156271,1.23311637,0.02066279,0.08372725,0.05923932,0.79717747
0.26113057,2.13051895,0.00049186,0.02540079,0.17989491,1.21033097,0.02048254,0.08174168,0.05771600,0.77184930
0.26713357,2.08494160,0.00043534,0.02490741,0.17906019,1.19037758,0.02038256,0.07996520,0.05637990,0.74724698
0.27313657,2.04449571,0.00038446,0.02446226,0.17911341,1.17362107,0.02036777,0.07842339,0.05524289,0.72392628
0.27913957,2.01011245,0.00033940,0.02407521,0.18009456,1.16038491,0.02044103,0.07713679,0.05431592,0.70246580
0.28514257,1.98266694,0.00030026,0.02375622,0.18202817,1.15093985,0.02060304,0.07612038,0.05360858,0.68345184
0.29114557,1.96295270,0.00026706,0.02351486,0.18492311,1.14549419,0.02085219,0.07538325,0.05312868,0.66746308
0.29714857,1.95165919,0.00023978,0.02335985,0.18877302,1.14418631,0.02118460,0.07492839,0.05288191,0.65505566
0.30315158,1.94935356,0.00021832,0.02329866,0.19355711,1.14707999,0.02159412,0.07475272,0.05287149,0.64674929
0.30915458,1.95646752,0.00020257,0.02333711,0.19924168,1.15416289,0.02207251,0.07484740,0.05309810,0.64301486
0.31515758,1.97328989,0.00019240,0.02347911,0.20578202,1.16534845,0.02260962,0.07519828,0.05355973,0.64426373
0.32116058,1.99996502,0.00018766,0.02372641,0.21312482,1.18048121,0.02319372,0.07578660,0.05425185,0.65083914
0.32716358,2.03649680,0.00018819,0.02407854,0.22121093,1.19934520,0.02381190,0.07658992,0.05516754,0.66300961
0.33316658,2.08275787,0.00019385,0.02453281,0.22997834,1.22167513,0.02445049,0.07758313,0.05629790,0.68096455
0.33916958,2.13850294,0.00020448,0.02508439,0.23936522,1.24716954,0.02509559,0.07873964,0.05763239,0.70481166
0.34517259,2.20338512,0.00021993,0.02572657,0.24931289,1.27550523,0.02573358,0.08003252,0.05915938,0.73457627
0.35117559,2.27697397,0.00024005,0.02645101,0.25976848,1.30635191,0.02635169,0.08143578,0.06086657,0.77020199
0.35717859,2.35877372,0.00026469,0.02724818,0.27068712,1.33938622,0.02693852,0.08292540,0.06274153,0.81155273
0.36318159,2.44824041,0.00029367,0.02810774,0.28203351,1.37430406,0.02748452,0.08448031,0.06477207,0.85841559
0.36918459,2.54479663,0.00032682,0.02901907,0.29378272,1.41083049,0.02798238,0.08608315,0.06694656,0.91050450
0.37518759,2.64784281,0.00036393,0.02997166,0.30592010,1.44872635,0.02842740,0.08772078,0.06925411,0.96746440
0.38119060,2.75676454,0.00040477,0.03095568,0.31844024,1.48779120,0.02881762,0.08938448,0.07168454,1.02887589
0.38719360,2.87093542,0.00044906,0.03196234,0.33134509,1.52786241,0.02915395,0.09106985,0.07422828,1.09426021
0.39319660,2.98971564,0.00049651,0.03298431,0.34464114,1.56881030,0.02944009,0.09277643,0.07687604,1.16308472
0.39919960,3.11244676,0.00054677,0.03401604,0.35833589,1.61052973,0.02968236,0.09450700,0.07961835,1.23476890
0.40520260,3.23844356,0.00059946,0.03505398,0.37243384,1.65292871,0.02988936,0.09626668,0.08244501,1.30869098
0.41120560,3.36698403,0.00065415,0.03609673,0.38693212,1.69591490,0.03007155,0.09806175,0.08534444,1.38419547
0.41720860,3.49729888,0.00071039,0.03714509,0.40181603,1.73938083,0.03024077,0.09989847,0.08830311,1.46060162
0.42321161,3.62856217,0.00076769,0.03820202,0.41705492,1.78318913,0.03040960,0.10178173,0.09130487,1.53721298
0.42921461,3.75988414,0.00082553,0.03927248,0.43259853,1.82715875,0.03059079,0.10371380,0.09433056,1.61332820
0.43521761,3.89030800,0.00088339,0.04036322,0.44837414,1.87105328,0.03079665,0.10569324,0.09735764,1.68825278
0.44122061,4.01881128,0.00094075,0.04148247,0.46428476,1.91457241,0.03103842,0.10771388,0.10036012,1.76131192
0.44722361,4.14431286,0.00099706,0.04263952,0.48020855,1.95734719,0.03132577,0.10976424,0.10330867,1.83186397
0.45322661,4.26568566,0.00105184,0.04384435,0.49599950,1.99893978,0.03166632,0.11182707,0.10617104,1.89931426
0.45922961,4.38177518,0.00110461,0.04510712,0.51148960,2.03884778,0.03206530,0.11387940,0.10891275,1.96312865
0.46523262,4.49142304,0.00115495,0.04643769,0.52649225,2.07651327,0.03252531,0.11589290,0.11149793,2.02284648
0.47123562,4.59349482,0.00120248,0.04784510,0.54080690,2.11133617,0.03304618,0.11783456,0.11389050,2.07809199
0.47723862,4.68691061,0.00124690,0.04933713,0.55422476,2.14269130,0.03362497,0.11966770,0.11605537,2.12858383
0.48324162,4.77067685,0.00128798,0.05091979,0.56653518,2.16994833,0.03425609,0.12135333,0.11795983,2.17414194
0.48924462,4.84391759,0.00132557,0.05259699,0.57753258,2.19249366,0.03493147,0.12285165,0.11957490,2.21469121
0.49524762,4.90590345,0.00135960,0.05437010,0.58702344,2.20975297,0.03564092,0.12412365,0.12087662,2.25026170
0.50125063,4.95607644,0.00139009,0.05623777,0.59483301,2.22121346,0.03637243,0.12513286,0.12184717,2.28098493
0.50725363,4.99406934,0.00141713,0.05819573,0.60081155,2.22644435,0.03711258,0.12584693,0.12247585,2.30708640
0.51325663,5.01971818,0.00144090,0.06023668,0.60483961,2.22511494,0.03784702,0.12623921,0.12275969,2.32887435
0.51925963,5.03306723,0.00146163,0.06235034,0.60683220,2.21700898,0.03856083,0.12628999,0.12270379,2.34672515
0.52526263,5.03436604,0.00147961,0.06452359,0.60674166,2.20203491,0.03923899,0.12598759,0.12232136,2.36106590
0.53126563,5.02405875,0.00149517,0.06674069,0.60455909,2.18023144,0.03986674,0.12532905,0.12163334,2.37235497
0.53726863,5.00276609,0.00150866,0.06898360,0.60031434,2.15176825,0.04042996,0.12432051,0.12066775,2.38106141
0.54327164,4.97126128,0.00152044,0.07123242,0.59407461,2.11694201,0.04091549,0.12297722,0.11945876,2.38764405
0.54927464,4.93044098,0.00153087,0.07346587,0.58594172,2.07616787,0.04131135,0.12132324,0.11804547,2.39253150
0.55527764,4.88129312,0.00154027,0.07566183,0.57604844,2.02996720,0.04160700,0.11939079,0.11647061,2.39610389
0.56128064,4.82486314,0.00154892,0.07779793,0.56455387,1.97895205,0.04179353,0.11721934,0.11477908,2.39867727
0.56728364,4.76222055,0.00155706,0.07985215,0.55163836,1.92380740,0.04186374,0.11485449,0.11301650,2.40049147
0.57328664,4.69442743,0.00156485,0.08180340,0.53749809,1.86527196,0.04181234,0.11234671,0.11122787,2.40170197
0.57928964,4.62251052,0.00157241,0.08363207,0.52233978,1.80411847,0.04163597,0.10974995,0.10945626,2.40237619
0.58529265,4.54743777,0.00157975,0.08532055,0.50637556,1.74113444,0.04133326,0.10712030,0.10774177,2.40249422
0.59129565,4.47010066,0.00158685,0.08685367,0.48981837,1.67710395,0.04090494,0.10451460,0.10612066,2.40195405
0.59729865,4.39130230,0.00159361,0.08821902,0.47287804,1.61279128,0.04035379,0.10198919,0.10462475,2.40058079
0.60330165,4.31175182,0.00159988,0.08940725,0.45575800,1.54892674,0.03968469,0.09959874,0.10328107,2.39813951
0.60930465,4.23206433,0.00160547,0.09041221,0.43865286,1.48619508,0.03890463,0.09739524,0.10211172,2.39435087
0.61530765,4.15276613,0.00161018,0.09123100,0.42174669,1.42522645,0.03802259,0.09542714,0.10113398,2.38890874
0.62131066,4.07430402,0.00161381,0.09186396,0.40521191,1.36658998,0.03704958,0.09373863,0.10036053,2.38149905
0.62731366,3.99705772,0.00161616,0.09231450,0.38920879,1.31078981,0.03599844,0.09236903,0.09979988,2.37181864
0.63331666,3.92135401,0.00161708,0.09258891,0.37388532,1.25826310,0.03488377,0.09135240,0.09945684,2.35959355
0.63931966,3.84748149,0.00161646,0.09269608,0.35937728,1.20937978,0.03372166,0.09071712,0.09933298,2.34459560
0.64532266,3.77570460,0.00161427,0.09264718,0.34580839,1.16444365,0.03252955,0.09048566,0.09942717,2.32665681
0.65132566,3.70627598,0.00161055,0.09245527,0.33329044,1.12369430,0.03132587,0.09067438,0.09973600,2.30568080
0.65732866,3.63944615,0.00160541,0.09213491,0.32192318,1.08730959,0.03012975,0.09129333,0.10025415,2.28165093
0.66333167,3.57547007,0.00159908,0.09170177,0.31179397,1.05540837,0.02896064,0.09234617,0.10097470,2.25463481
0.66933467,3.51461021,0.00159185,0.09117223,0.30297716,1.02805317,0.02783797,0.09383012,0.10188933,2.22478512
0.67533767,3.45713597,0.00158408,0.09056298,0.29553322,1.00525278,0.02678069,0.09573590,0.10298846,2.19233681
0.68134067,3.40331994,0.00157620,0.08989066,0.28950763,0.98696477,0.02580689,0.09804786,0.10426134,2.15760102
0.68734367,3.35343127,0.00156869,0.08917151,0.28492967,0.97309780,0.02493341,0.10074409,0.10569607,2.12095587
0.69334667,3.30772699,0.00156205,0.08842114,0.28181120,0.96351414,0.02417548,0.10379674,0.10727968,2.08283499
0.69934967,3.26644211,0.00155677,0.08765417,0.28014565,0.95803231,0.02354640,0.10717242,0.10899819,2.04371406
0.70535268,3.22977931,0.00155335,0.08688412,0.27990722,0.95643017,0.02305722,0.11083285,0.11083676,2.00409626
0.71135568,3.19789935,0.00155224,0.08612321,0.28105057,0.95844871,0.02271664,0.11473559,0.11277988,1.96449721
0.71735868,3.17091297,0.00155381,0.08538228,0.28351095,0.96379654,0.02253081,0.11883504,0.11481166,1.92543015
0.72336168,3.14887495,0.00155840,0.08467075,0.28720510,0.97215526,0.02250330,0.12308361,0.11691620,1.88739206
0.72936468,3.13178110,0.00156623,0.08399662,0.29203262,0.98318580,0.02263517,0.12743304,0.11907806,1.85085113
0.73536768,3.11956832,0.00157744,0.08336664,0.29787810,0.99653544,0.02292507,0.13183588,0.12128275,1.81623625
0.74137069,3.11211792,0.00159209,0.08278634,0.30461386,1.01184562,0.02336942,0.13624704,0.12351726,1.78392879
0.74737369,3.10926196,0.00161015,0.08226033,0.31210309,1.02876004,0.02396265,0.14062540,0.12577063,1.75425682
0.75337669,3.11079216,0.00163149,0.08179251,0.32020341,1.04693278,0.02469750,0.14493536,0.12803435,1.72749185
0.75937969,3.11647071,0.00165593,0.08138632,0.32877065,1.06603614,0.02556534,0.14914836,0.13030282,1.70384800
0.76538269,3.12604208,0.00168324,0.08104509,0.33766257,1.08576759,0.02655648,0.15324410,0.13257355,1.68348329
0.77138569,3.13924487,0.00171315,0.08077230,0.34674239,1.10585560,0.02766044,0.15721163,0.13484728,1.66650268
0.77738869,3.15582261,0.00174538,0.08057188,0.35588200,1.12606374,0.02886629,0.16105008,0.13712786,1.65296240
0.78339170,3.17553260,0.00177964,0.08044843,0.36496451,1.14619290,0.03016282,0.16476895,0.13942188,1.64287499
0.78939470,3.19815182,0.00181567,0.08040738,0.37388622,1.16608141,0.03153871,0.16838810,0.14173821,1.63621454
0.79539770,3.22347932,0.00185323,0.08045511,0.38255770,1.18560279,0.03298267,0.17193717,0.14408724,1.63292158
0.80140070,3.25133470,0.00189211,0.08059893,0.39090410,1.20466143,0.03448339,0.17545460,0.14647994,1.63290722
0.80740370,3.28155249,0.00193215,0.08084694,0.39886463,1.22318626,0.03602960,0.17898624,0.14892689,1.63605610
0.81340670,3.31397287,0.00197322,0.08120779,0.40639127,1.24112280,0.03760989,0.18258346,0.15143715,1.64222811
0.81940970,3.34842917,0.00201523,0.08169035,0.41344687,1.25842419,0.03921260,0.18630095,0.15401713,1.65125869
0.82541271,3.38473326,0.00205811,0.08230325,0.42000276,1.27504168,0.04082571,0.19019430,0.15666959,1.66295796
0.83141571,3.42265978,0.00210184,0.08305427,0.42603611,1.29091531,0.04243659,0.19431727,0.15939275,1.67710886
0.83741871,3.46193079,0.00214639,0.08394979,0.43152721,1.30596560,0.04403196,0.19871906,0.16217954,1.69346475
0.84342171,3.50220215,0.00219176,0.08499407,0.43645690,1.32008668,0.04559772,0.20344156,0.16501727,1.71174706
0.84942471,3.54305305,0.00223794,0.08618860,0.44080435,1.33314179,0.04711896,0.20851679,0.16788750,1.73164335
0.85542771,3.58398002,0.00228497,0.08753143,0.44454544,1.34496136,0.04858002,0.21396453,0.17076635,1.75280661
0.86143072,3.62439640,0.00233288,0.08901662,0.44765172,1.35534412,0.04996462,0.21979036,0.17362512,1.77485609
0.86743372,3.66363798,0.00238176,0.09063373,0.45009024,1.36406137,0.05125609,0.22598410,0.17643138,1.79738030
0.87343672,3.70097520,0.00243175,0.09236750,0.45182403,1.37086429,0.05243771,0.23251888,0.17915030,1.81994230
0.87943972,3.73563168,0.00248309,0.09419763,0.45281353,1.37549403,0.05349314,0.23935070,0.18174632,1.84208762
0.88544272,3.76680859,0.00253614,0.09609880,0.45301855,1.37769398,0.05440688,0.24641876,0.18418499,1.86335458
0.89144572,3.79371395,0.00259140,0.09804091,0.45240091,1.37722380,0.05516478,0.25364631,0.18643500,1.88328693
0.89744872,3.81559538,0.00264958,0.09998941,0.45092740,1.37387408,0.05575458,0.26094232,0.18847015,1.90144829
0.90345173,3.83177489,0.00271160,0.10190602,0.44857296,1.36748110,0.05616644,0.26820364,0.19027126,1.91743791
0.90945473,3.84168373,0.00277864,0.10374950,0.44532387,1.35794052,0.05639342,0.27531782,0.19182788,1.93090695
0.91545773,3.84489561,0.00285216,0.10547665,0.44118065,1.34521935,0.05643184,0.28216641,0.19313964,1.94157460
0.92146073,3.84115631,0.00293387,0.10704348,0.43616063,1.32936530,0.05628167,0.28862861,0.19421727,1.94924309
0.92746373,3.83040806,0.00302582,0.10840646,0.43029982,1.31051292,0.05594667,0.29458524,0.19508304,1.95381084
0.93346673,3.81280735,0.00313030,0.10952386,0.42365409,1.28888617,0.05543448,0.29992281,0.19577071,1.95528300
0.93946973,3.78873479,0.00324983,0.11035717,0.41629955,1.26479704,0.05475658,0.30453760,0.19632488,1.95377860
0.94547274,3.75879659,0.00338718,0.11087235,0.40833193,1.23864020,0.05392809,0.30833954,0.19679981,1.94953394
0.95147574,3.72381715,0.00354521,0.11104119,0.39986518,1.21088406,0.05296746,0.31125580,0.19725761,1.94290171
0.95747874,3.68482286,0.00372689,0.11084239,0.39102916,1.18205829,0.05189603,0.31323382,0.19776605,1.93434585
0.96348174,3.64301781,0.00393515,0.11026255,0.38196656,1.15273870,0.05073756,0.31424385,0.19839585,1.92443201
0.96948474,3.59975214,0.00417285,0.10929694,0.37282921,1.12352991,0.04951761,0.31428065,0.19921782,1.91381404
0.97548774,3.55648440,0.00444262,0.10794992,0.36377389,1.09504675,0.04826291,0.31336441,0.20029966,1.90321681
0.98149075,3.51473940,0.00474681,0.10623524,0.35495781,1.06789517,0.04700070,0.31154084,0.20170291,1.89341608
0.98749375,3.47606327,0.00508739,0.10417584,0.34653399,1.04265355,0.04575811,0.30888027,0.20347995,1.88521611
0.99349675,3.44197757,0.00546582,0.10180352,0.33864672,1.01985515,0.04456150,0.30547596,0.20567124,1.87942592
0.99949975,3.41393426,0.00588303,0.09915817,0.33142726,0.99997252,0.04343587,0.30144151,0.20830307,1.87683505
1.00550275,3.39327331,0.00633927,0.09628680,0.32499007,0.98340447,0.04240436,0.29690762,0.21138580,1.87818995
1.01150575,3.38118466,0.00683414,0.09324226,0.31942955,0.97046603,0.04148779,0.29201813,0.21491272,1.88417165
1.01750875,3.37867573,0.00736650,0.09008178,0.31481760,0.96138179,0.04070429,0.28692572,0.21885974,1.89537578
1.02351176,3.38654588,0.00793446,0.08686535,0.31120197,0.95628278,0.04006899,0.28178727,0.22318568,1.91229562
1.02951476,3.40536835,0.00853535,0.08365394,0.30860560,0.95520686,0.03959390,0.27675909,0.22783351,1.93530865
1.03551776,3.43548026,0.00916577,0.08050777,0.30702680,0.95810243,0.03928773,0.27199228,0.23273216,1.96466721
1.04152076,3.47698068,0.00982161,0.07748450,0.30644034,0.96483517,0.03915588,0.26762832,0.23779908,2.00049338
1.04752376,3.52973647,0.01049806,0.07463760,0.30679946,0.97519740,0.03920053,0.26379509,0.24294335,2.04277809
1.05352676,3.59339517,0.01118969,0.07201485,0.30803850,0.98891932,0.03942068,0.26060341,0.24806916,2.09138446
1.05952976,3.66740417,0.01189048,0.06965695,0.31007619,1.00568175,0.03981235,0.25814425,0.25307959,2.14605489
1.06553277,3.75103489,0.01259393,0.06759654,0.31281933,1.02512954,0.04036876,0.25648667,0.25788045,2.20642159
1.07153577,3.84341064,0.01329313,0.06585736,0.31616675,1.04688496,0.04108056,0.25567655,0.26238403,2.27201985
1.07753877,3.94353690,0.01398083,0.06445383,0.32001327,1.07056064,0.04193608,0.25573612,0.26651258,2.34230351
1.08354177,4.05033254,0.01464951,0.06339083,0.32425353,1.09577123,0.04292159,0.25666413,0.27020135,2.41666188
1.08954477,4.16266086,0.01529156,0.06266396,0.32878558,1.12214358,0.04402154,0.25843694,0.27340105,2.49443746
1.09554777,4.27935909,0.01589930,0.06225994,0.33351385,1.14932494,0.04521885,0.26101008,0.27607969,2.57494384
1.10155078,4.39926566,0.01646512,0.06215740,0.33835176,1.17698906,0.04649516,0.26432048,0.27822357,2.65748303
1.10755378,4.52124440,0.01698162,0.06232790,0.34322347,1.20484015,0.04783111,0.26828907,0.27983763,2.74136193
1.11355678,4.64420523,0.01744173,0.06273711,0.34806506,1.23261471,0.04920656,0.27282387,0.28094491,2.82590731
1.11955978,4.76712119,0.01783881,0.06334620,0.35282501,1.26008161,0.05060093,0.27782320,0.28158533,2.91047902
1.12556278,4.88904165,0.01816682,0.06411329,0.35746402,1.28704052,0.05199343,0.28317908,0.28181389,2.99448118
1.13156578,5.00910201,0.01842044,0.06499496,0.36195429,1.31331922,0.05336334,0.28878069,0.28169823,3.07737118
1.13756878,5.12652997,0.01859523,0.06594772,0.36627832,1.33877023,0.05469038,0.29451774,0.28131585,3.15866626
1.14357179,5.24064884,0.01868771,0.06692947,0.37042743,1.36326699,0.05595494,0.30028363,0.28075102,3.23794782
1.14957479,5.35087817,0.01869550,0.06790074,0.37440002,1.38670023,0.05713848,0.30597839,0.28009159,3.31486325
1.15557779,5.45673203,0.01861744,0.06882588,0.37819977,1.40897465,0.05822384,0.31151129,0.27942581,3.38912550
1.16158079,5.55781531,0.01845361,0.06967392,0.38183385,1.43000621,0.05919557,0.31680300,0.27883916,3.46051034
1.16758379,5.65381815,0.01820543,0.07041927,0.38531128,1.44972024,0.06004027,0.32178729,0.27841160,3.52885160
1.17358679,5.74450888,0.01787561,0.07104218,0.38864139,1.46805029,0.06074689,0.32641223,0.27821497,3.59403451
1.17958979,5.82972548,0.01746817,0.07152888,0.39183258,1.48493765,0.06130699,0.33064077,0.27831089,3.65598744
1.18559280,5.90936588,0.01698835,0.07187152,0.39489124,1.50033159,0.06171499,0.33445087,0.27874900,3.71467235
1.19159580,5.98337712,0.01644252,0.07206783,0.39782093,1.51418983,0.06196834,0.33783493,0.27956571,3.77007441
1.19759880,6.05174380,0.01583803,0.07212061,0.40062176,1.52647927,0.06206761,0.34079885,0.28078342,3.82219124
1.20360180,6.11447602,0.01518306,0.07203699,0.40328985,1.53717658,0.06201652,0.34336053,0.28241013,3.87102222
1.20960480,6.17159725,0.01448639,0.07182765,0.40581703,1.54626851,0.06182189,0.34554793,0.28443953,3.91655852
1.21560780,6.22313259,0.01375723,0.07150582,0.40819053,1.55375179,0.06149354,0.34739695,0.28685152,3.95877433
1.22161081,6.26909804,0.01300496,0.07108638,0.41039282,1.55963246,0.06104407,0.34894898,0.28961306,3.99761978
1.22761381,6.30949124,0.01223894,0.07058487,0.41240142,1.56392471,0.06048859,0.35024843,0.29267934,4.03301611
1.23361681,6.34428439,0.01146826,0.07001664,0.41418886,1.56664919,0.05984444,0.35134027,0.29599535,4.06485325
1.23961981,6.37341967,0.01070157,0.06939603,0.41572268,1.56783107,0.05913079,0.35226771,0.29949758,4.09299021
1.24562281,6.39680779,0.00994688,0.06873575,0.41696557,1.56749791,0.05836830,0.35307017,0.30311603,4.11725812
1.25162581,6.41432968,0.00921144,0.06804640,0.41787573,1.56567764,0.05757873,0.35378157,0.30677627,4.13746596
1.25762881,6.42584146,0.00850161,0.06733615,0.41840736,1.56239684,0.05678455,0.35442907,0.31040175,4.15340858
1.26363182,6.43118258,0.00782280,0.06661062,0.41851145,1.55767959,0.05600858,0.35503229,0.31391599,4.16487656
1.26963482,6.43018661,0.00717940,0.06587296,0.41813694,1.55154699,0.05527369,0.35560304,0.31724485,4.17166725
1.27563782,6.42269406,0.00657484,0.06512405,0.41723202,1.54401751,0.05460246,0.35614557,0.32031868,4.17359644
1.28164082,6.40856661,0.00601153,0.06436284,0.41574589,1.53510817,0.05401695,0.35665723,0.32307431,4.17050972
1.28764382,6.38770167,0.00549102,0.06358685,0.41363062,1.52483648,0.05353846,0.35712965,0.32545681,4.16229296
1.29364682,6.36004636,0.00501399,0.06279267,0.41084334,1.51322306,0.05318733,0.35755013,0.32742097,4.14888111
1.29964982,6.32561000,0.00458043,0.06197652,0.40734846,1.50029471,0.05298271,0.35790338,0.32893239,4.13026481
1.30565283,6.28447415,0.00418967,0.06113482,0.40311988,1.48608755,0.05294239,0.35817328,0.32996828,4.10649438
1.31165583,6.23679951,0.00384056,0.06026471,0.39814317,1.47065019,0.05308257,0.35834471,0.33051768,4.07768103
1.31765883,6.18282909,0.00353156,0.05936446,0.39241743,1.45404636,0.05341761,0.35840529,0.33058143,4.04399505
1.32366183,6.12288747,0.00326083,0.05843381,0.38595687,1.43635689,0.05395975,0.35834685,0.33017156,4.00566138
1.32966483,6.05737589,0.00302636,0.05747422,0.37879191,1.41768072,0.05471877,0.35816669,0.32931034,3.96295269
1.33566783,5.98676365,0.00282601,0.05648891,0.37096975,1.39813479,0.05570161,0.35786840,0.32802902,3.91618065
1.34167084,5.91157602,0.00265763,0.05548285,0.36255437,1.37785277,0.05691195,0.35746236,0.32636618,3.86568570
1.34767384,5.83237952,0.00251908,0.05446257,0.35362586,1.35698254,0.05834981,0.35696572,0.32436592,3.81182627
