energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-0.12306153,3.34144208,0.04608519,0.33277370,0.52300385,2.18291717,0.72202464,0.48146630,0.07727628,0.24720845
-0.11705853,3.39864432,0.04794444,0.34102312,0.52180975,2.21545958,0.72692239,0.49282462,0.07922609,0.25057335
-0.11105553,3.45720320,0.04982767,0.34922637,0.52229706,2.24834363,0.73259903,0.50452359,0.08119467,0.25412891
-0.10505253,3.51632884,0.05171850,0.35723919,0.52432547,2.28124501,0.73882536,0.51635366,0.08314918,0.25782558
-0.09904952,3.57513886,0.05359860,0.36491825,0.52771979,2.31377598,0.74536361,0.52809200,0.08505247,0.26161087
-0.09304652,3.63267752,0.05544778,0.37212458,0.53227555,2.34549367,0.75197539,0.53950737,0.08686389,0.26543030
-0.08704352,3.68793693,0.05724415,0.37872677,0.53776498,2.37591005,0.75842912,0.55036520,0.08854028,0.26922816
-0.08104052,3.73987948,0.05896430,0.38460367,0.54394323,2.40450351,0.76450641,0.56043286,0.09003722,0.27294816
-0.07503752,3.78746113,0.06058365,0.38964666,0.55055481,2.43073146,0.77000737,0.56948482,0.09131026,0.27653382
-0.06903452,3.82965485,0.06207677,0.39376154,0.55733983,2.45404372,0.77475460,0.57730782,0.09231633,0.27992874
-0.06303152,3.86547379,0.06341793,0.39686977,0.56404024,2.47389631,0.77859586,0.58370573,0.09301510,0.28307684
-0.05702851,3.89399358,0.06458160,0.39890938,0.57040557,2.48976505,0.78140538,0.58850409,0.09337041,0.28592249
-0.05102551,3.91437325,0.06554309,0.39983536,0.57619837,2.50115885,0.78308398,0.59155422,0.09335150,0.28841070
-0.04502251,3.92587441,0.06627926,0.39961979,0.58119904,2.50763209,0.78355812,0.59273679,0.09293418,0.29048741
-0.03901951,3.92787823,0.06676922,0.39825152,0.58521006,2.50879582,0.78277813,0.59196470,0.09210181,0.29209989
-0.03301651,3.91989989,0.06699507,0.39573577,0.58805954,2.50432762,0.78071592,0.58918537,0.09084601,0.29319731
-0.02701351,3.90160030,0.06694264,0.39209342,0.58960396,2.49397970,0.77736234,0.58438216,0.08916713,0.29373151
-0.02101051,3.87279482,0.06660211,0.38736036,0.58973025,2.47758532,0.77272470,0.57757514,0.08707451,0.29365796
-0.01500750,3.83345904,0.06596863,0.38158661,0.58835702,2.45506325,0.76682439,0.56882096,0.08458629,0.29293692
-0.00900450,3.78373138,0.06504278,0.37483564,0.58543509,2.42642043,0.75969517,0.55821205,0.08172911,0.29153473
-0.00300150,3.72391281,0.06383085,0.36718353,0.58094738,2.39175281,0.75138201,0.54587500,0.07853740,0.28942523
0.00300150,3.65446369,0.06234504,0.35871830,0.57490809,2.35124449,0.74194080,0.53196834,0.07505252,0.28659119
0.00900450,3.57599798,0.06060340,0.34953924,0.56736149,2.30516541,0.73143871,0.51667966,0.07132165,0.28302574
0.01500750,3.48927501,0.05862959,0.33975626,0.55838020,2.25386764,0.71995537,0.50022229,0.06739654,0.27873375
0.02101051,3.39518914,0.05645250,0.32948926,0.54806320,2.19778049,0.70758459,0.48283152,0.06333216,0.27373296
0.02701351,3.29475747,0.05410561,0.31886748,0.53653366,2.13740476,0.69443643,0.46476052,0.05918530,0.26805498
0.03301651,3.18910594,0.05162623,0.30802870,0.52393667,2.07330600,0.68063939,0.44627603,0.05501318,0.26174590
0.03901951,3.07945384,0.04905462,0.29711842,0.51043688,2.00610712,0.66634236,0.42765399,0.05087213,0.25486665
0.04502251,2.96709715,0.04643293,0.28628875,0.49621626,1.93648033,0.65171608,0.40917499,0.04681638,0.24749291
0.05102551,2.85339051,0.04380415,0.27569714,0.48147183,1.86513843,0.63695369,0.39111985,0.04289698,0.23971468
0.05702851,2.73972820,0.04121096,0.26550479,0.46641352,1.79282541,0.62227027,0.37376514,0.03916090,0.23163541
0.06303152,2.62752390,0.03869464,0.25587471,0.45126202,1.72030650,0.60790092,0.35737882,0.03565031,0.22337069
0.06903452,2.51818964,0.03629398,0.24696952,0.43624661,1.64835751,0.59409743,0.34221598,0.03240208,0.21504662
0.07503752,2.41311368,0.03404431,0.23894885,0.42160295,1.57775354,0.58112335,0.32851461,0.02944746,0.20679774
0.08104052,2.31363785,0.03197663,0.23196639,0.40757073,1.50925716,0.56924761,0.31649157,0.02681192,0.19876474
0.08704352,2.22103436,0.03011682,0.22616668,0.39439114,1.44360624,0.55873680,0.30633862,0.02451516,0.19109181
0.09304652,2.13648264,0.02848515,0.22168168,0.38230406,1.38150151,0.54984634,0.29821866,0.02257122,0.18392380
0.09904952,2.06104668,0.02709582,0.21862716,0.37154512,1.32359437,0.54281103,0.29226215,0.02098880,0.17740335
0.10505253,1.99565336,0.02595676,0.21709911,0.36234240,1.27047512,0.53783528,0.28856392,0.01977146,0.17166782
0.11105553,1.94107286,0.02506960,0.21717025,0.35491296,1.22266234,0.53508361,0.28718022,0.01891808,0.16684633
0.11705853,1.89790154,0.02442984,0.21888677,0.34945932,1.18059354,0.53467191,0.28812646,0.01842318,0.16305684
0.12306153,1.86654844,0.02402716,0.22226553,0.34616579,1.14461800,0.53666002,0.29137548,0.01827733,0.16040352
0.12906453,1.84722618,0.02384591,0.22729180,0.34519499,1.11499196,0.54104605,0.29685666,0.01846752,0.15897425
0.13506753,1.83994676,0.02386577,0.23391778,0.34668453,1.09187663,0.54776289,0.30445598,0.01897754,0.15883855
0.14107054,1.84452323,0.02406250,0.24206192,0.35074408,1.07533945,0.55667730,0.31401706,0.01978833,0.16004589
0.14707354,1.86057718,0.02440880,0.25160924,0.35745299,1.06535857,0.56759161,0.32534348,0.02087829,0.16262444
0.15307654,1.88755247,0.02487520,0.26241273,0.36685841,1.06183051,0.58024830,0.33820214,0.02222367,0.16658039
0.15907954,1.92473487,0.02543112,0.27429578,0.37897425,1.06458095,0.59433712,0.35232800,0.02379888,0.17189772
0.16508254,1.97127704,0.02604576,0.28705564,0.39378080,1.07337801,0.60950479,0.36742985,0.02557685,0.17853861
0.17108554,2.02622810,0.02668910,0.30046800,0.41122518,1.08794753,0.62536666,0.38319718,0.02752943,0.18644430
0.17708854,2.08856665,0.02733277,0.31429228,0.43122248,1.10798955,0.64152001,0.39930796,0.02962777,0.19553654
0.18309155,2.15723570,0.02795089,0.32827779,0.45365767,1.13319504,0.65755825,0.41543692,0.03184276,0.20571947
0.18909455,2.23117814,0.02852072,0.34217031,0.47838797,1.16326204,0.67308551,0.43126434,0.03414547,0.21688189
0.19509755,2.30937091,0.02902325,0.35571896,0.50524574,1.19791004,0.68773082,0.44648470,0.03650764,0.22889992
0.20110055,2.39085620,0.02944354,0.36868314,0.53404162,1.23689179,0.70116131,0.46081511,0.03890208,0.24163978
0.20710355,2.47476820,0.02977097,0.38083910,0.56456781,1.28000174,0.71309367,0.47400298,0.04130314,0.25496078
0.21310655,2.56035381,0.02999924,0.39198616,0.59660132,1.32708027,0.72330348,0.48583277,0.04368707,0.26871828
0.21910955,2.64698634,0.03012624,0.40195197,0.62990701,1.37801352,0.73163195,0.49613128,0.04603233,0.28276658
0.22511256,2.73417136,0.03015371,0.41059692,0.66424042,1.43272840,0.73798962,0.50477156,0.04831985,0.29696158
0.23111556,2.82154441,0.03008678,0.41781732,0.69935013,1.49118309,0.74235717,0.51167493,0.05053309,0.31116314
0.23711856,2.90886065,0.02993339,0.42354726,0.73497974,1.55335321,0.74478311,0.51681127,0.05265812,0.32523713
0.24312156,2.99597699,0.02970359,0.42775919,0.77086941,1.61921452,0.74537858,0.52019747,0.05468347,0.33905699
0.24912456,3.08282787,0.02940878,0.43046303,0.80675702,1.68872296,0.74430973,0.52189407,0.05659991,0.35250484
0.25512756,3.16939578,0.02906101,0.43170404,0.84237891,1.76179309,0.74178783,0.52200045,0.05840015,0.36547216
0.26113057,3.25567861,0.02867220,0.43155941,0.87747049,1.83827629,0.73805787,0.52064860,0.06007842,0.37785996
0.26713357,3.34165539,0.02825346,0.43013394,0.91176664,1.91794001,0.73338615,0.51799590,0.06163002,0.38957861
0.27313657,3.42725267,0.02781457,0.42755478,0.94500215,2.00044926,0.72804742,0.51421728,0.06305088,0.40054725
0.27913957,3.51231350,0.02736344,0.42396569,0.97691231,2.08535185,0.72231226,0.50949708,0.06433703,0.41069298
0.28514257,3.59657092,0.02690586,0.41952091,1.00723373,2.17206812,0.71643524,0.50402105,0.06548428,0.41994994
0.29114557,3.67962758,0.02644530,0.41437911,1.03570554,2.25988639,0.71064433,0.49796876,0.06648780,0.42825819
0.29714857,3.76094294,0.02598292,0.40869748,1.06207111,2.34796449,0.70513203,0.49150696,0.06734201,0.43556279
0.30315158,3.83982891,0.02551767,0.40262633,1.08608022,2.43533780,0.70004857,0.48478389,0.06804043,0.44181294
0.30915458,3.91545450,0.02504660,0.39630441,1.10749184,2.52093379,0.69549724,0.47792495,0.06857576,0.44696140
0.31515758,3.98685951,0.02456524,0.38985504,1.12607746,2.60359266,0.69153211,0.47102984,0.06894011,0.45096422
0.32116058,4.05297681,0.02406804,0.38338328,1.14162493,2.68209357,0.68815802,0.46417114,0.06912534,0.45378088
0.32716358,4.11266237,0.02354887,0.37697413,1.15394279,2.75518545,0.68533279,0.45739438,0.06912352,0.45537473
0.33316658,4.16473178,0.02300163,0.37069184,1.16286499,2.82162125,0.68297133,0.45071947,0.06892749,0.45571403
0.33916958,4.20800165,0.02242071,0.36458025,1.16825586,2.88019442,0.68095148,0.44414343,0.06853144,0.45477316
0.34517259,4.24133424,0.02180148,0.35866415,1.17001522,2.92977607,0.67912127,0.43764402,0.06793159,0.45253435
0.35117559,4.26368316,0.02114074,0.35295150,1.16808352,2.96935141,0.67730709,0.43118424,0.06712672,0.44898955
0.35717859,4.27413832,0.02043704,0.34743640,1.16244671,2.99805401,0.67532255,0.42471736,0.06611873,0.44414252
0.36318159,4.27196824,0.01969092,0.34210255,1.15314086,3.01519653,0.67297761,0.41819212,0.06491308,0.43801099
0.36918459,4.25665772,0.01890500,0.33692726,1.14025615,3.02029667,0.67008761,0.41155803,0.06351908,0.43062867
0.37518759,4.22793964,0.01808406,0.33188548,1.12394015,3.01309741,0.66648189,0.40477045,0.06195001,0.42204714
0.38119060,4.18581924,0.01723496,0.32695400,1.10440018,2.99358061,0.66201180,0.39779516,0.06022317,0.41233738
0.38719360,4.13059017,0.01636642,0.32211544,1.08190447,2.96197368,0.65655777,0.39061242,0.05835967,0.40159084
0.39319660,4.06284166,0.01548886,0.31736198,1.05678211,2.91874877,0.65003527,0.38322035,0.05638414,0.38991999
0.39919960,3.98345639,0.01461404,0.31269860,1.02942143,2.86461479,0.64239961,0.37563744,0.05432424,0.37745820
0.40520260,3.89359930,0.01375478,0.30814584,1.00026686,2.80050238,0.63364945,0.36790425,0.05221013,0.36435897
0.41120560,3.79469769,0.01292460,0.30374188,0.96981400,2.72754251,0.62382891,0.36008433,0.05007384,0.35079443
0.41720860,3.68841331,0.01213736,0.29954388,0.93860299,2.64703931,0.61302834,0.35226419,0.04794853,0.33695305
0.42321161,3.57660738,0.01140695,0.29562865,0.90721016,2.56043824,0.60138376,0.34455258,0.04586783,0.32303678
0.42921461,3.46129969,0.01074697,0.29209237,0.87623795,2.46929060,0.58907497,0.33707886,0.04386510,0.30925745
0.43521761,3.34462302,0.01017049,0.28904963,0.84630333,2.37521561,0.57632242,0.32999086,0.04197281,0.29583269
0.44122061,3.22877434,0.00968978,0.28663159,0.81802489,2.27986120,0.56338293,0.32345190,0.04022189,0.28298141
0.44722361,3.11596411,0.00931620,0.28498329,0.79200886,2.18486486,0.55054419,0.31763736,0.03864125,0.27091892
0.45322661,3.00836512,0.00906002,0.28426030,0.76883451,2.09181567,0.53811847,0.31273062,0.03725725,0.25985203
0.45922961,2.90806231,0.00893033,0.28462457,0.74903914,2.00221860,0.52643525,0.30891863,0.03609343,0.24997397
0.46523262,2.81700468,0.00893502,0.28623964,0.73310331,1.91746210,0.51583320,0.30638704,0.03517011,0.24145958
0.47123562,2.73696066,0.00908075,0.28926534,0.72143664,1.83878985,0.50665156,0.30531503,0.03450425,0.23446078
0.47723862,2.66947791,0.00937291,0.29385202,0.71436475,1.76727726,0.49922106,0.30586994,0.03410924,0.22910241
0.48324162,2.61584847,0.00981572,0.30013453,0.71211777,1.70381328,0.49385463,0.30820182,0.03399485,0.22547870
0.48924462,2.57708008,0.01041222,0.30822601,0.71482089,1.64908778,0.49083810,0.31243797,0.03416711,0.22365035
0.49524762,2.55387429,0.01116434,0.31821186,0.72248740,1.60358469,0.49042121,0.31867776,0.03462832,0.22364240
0.50125063,2.54661177,0.01207296,0.33014396,0.73501451,1.56758071,0.49280911,0.32698772,0.03537703,0.22544288
0.50725363,2.55534530,0.01313799,0.34403544,0.75218217,1.54114945,0.49815467,0.33739727,0.03640808,0.22900233
0.51325663,2.57980032,0.01435843,0.35985620,0.77365525,1.52417052,0.50655191,0.34989517,0.03771265,0.23423423
0.51925963,2.61938327,0.01573247,0.37752951,0.79898887,1.51634310,0.51803092,0.36442686,0.03927831,0.24101624
0.52526263,2.67319729,0.01725761,0.39692980,0.82763705,1.51720328,0.53255424,0.38089299,0.04108917,0.24919234
0.53126563,2.74006502,0.01893070,0.41788189,0.85896442,1.52614445,0.55001532,0.39914916,0.04312604,0.25857577
0.53726863,2.81855784,0.02074810,0.44016186,0.89226071,1.54243993,0.57023883,0.41900706,0.04536659,0.26895270
0.54327164,2.90703076,0.02270579,0.46349953,0.92675763,1.56526699,0.59298318,0.44023697,0.04778569,0.28008661
0.54927464,3.00366203,0.02479945,0.48758266,0.96164769,1.59373144,0.61794506,0.46257178,0.05035567,0.29172323
0.55527764,3.10649636,0.02702459,0.51206283,0.99610435,1.62689195,0.64476606,0.48571227,0.05304677,0.30359591
0.56128064,3.21349045,0.02937664,0.53656283,1.02930291,1.66378335,0.67304104,0.50933364,0.05582758,0.31543140
0.56728364,3.32255953,0.03185099,0.56068539,1.06044142,1.70343823,0.70232802,0.53309301,0.05866554,0.32695584
0.57328664,3.43162351,0.03444302,0.58402289,1.08876102,1.74490626,0.73215929,0.55663771,0.06152754,0.33790075
0.57928964,3.53865130,0.03714810,0.60616782,1.11356492,1.78727080,0.76205319,0.57961392,0.06438050,0.34800903
0.58529265,3.64170207,0.03996148,0.62672353,1.13423557,1.82966248,0.79152619,0.60167548,0.06719194,0.35704066
0.59129565,3.73896210,0.04287814,0.64531484,1.15024925,1.87126959,0.82010475,0.62249231,0.06993063,0.36477807
0.59729865,3.82877633,0.04589259,0.66159816,1.16118785,1.91134535,0.84733645,0.64175827,0.07256709,0.37103087
0.60330165,3.90967379,0.04899855,0.67527060,1.16674728,1.94921210,0.87280002,0.65919813,0.07507408,0.37564001
0.60930465,3.98038636,0.05218864,0.68607785,1.16674247,1.98426281,0.89611390,0.67457317,0.07742706,0.37848106
0.61530765,4.03986064,0.05545391,0.69382034,1.16110875,2.01596029,0.91694291,0.68768551,0.07960445,0.37946663
0.62131066,4.08726309,0.05878342,0.69835763,1.14989969,2.04383453,0.93500313,0.69838079,0.08158784,0.37854772
0.62731366,4.12197878,0.06216378,0.69961077,1.13328168,2.06747883,0.95006457,0.70654927,0.08336208,0.37571415
0.63331666,4.14360438,0.06557870,0.69756262,1.11152540,2.08654520,0.96195203,0.71212539,0.08491522,0.37099387
0.63931966,4.15193639,0.06900858,0.69225625,1.08499476,2.10073964,0.97054403,0.71508591,0.08623834,0.36445123
0.64532266,4.14695545,0.07243021,0.68379140,1.05413366,2.10981783,0.97577019,0.71544672,0.08732535,0.35618438
0.65132566,4.12880813,0.07581658,0.67231946,1.01945122,2.11358152,0.97760739,0.71325873,0.08817260,0.34632176
0.65732866,4.09778708,0.07913683,0.65803699,0.98150609,2.11187611,0.97607496,0.70860310,0.08877852,0.33501783
0.66333167,4.05431093,0.08235640,0.64117840,0.94089022,2.10458950,0.97122942,0.70158592,0.08914323,0.32244830
0.66933467,3.99890467,0.08543734,0.62200793,0.89821294,2.09165217,0.96315898,0.69233299,0.08926810,0.30880491
0.67533767,3.93218156,0.08833894,0.60081138,0.85408561,2.07303868,0.95197832,0.68098469,0.08915541,0.29429005
0.68134067,3.85482702,0.09101843,0.57788800,0.80910738,2.04877003,0.93782376,0.66769129,0.08880803,0.27911129
0.68734367,3.76758497,0.09343197,0.55354268,0.76385241,2.01891687,0.92084914,0.65260900,0.08822920,0.26347617
0.69334667,3.67124682,0.09553582,0.52807889,0.71885883,1.98360299,0.90122248,0.63589666,0.08742239,0.24758726
0.69934967,3.56664284,0.09728757,0.50179249,0.67461955,1.94300875,0.87912347,0.61771339,0.08639130,0.23163775
0.70535268,3.45463592,0.09864755,0.47496646,0.63157510,1.89737399,0.85474179,0.59821702,0.08513994,0.21580765
0.71135568,3.33611710,0.09958018,0.44786682,0.59010842,1.84700004,0.82827607,0.57756328,0.08367279,0.20026064
0.71735868,3.21200246,0.10005535,0.42073955,0.55054159,1.79225045,0.79993348,0.55590572,0.08199512,0.18514177
0.72336168,3.08323081,0.10004971,0.39380855,0.51313444,1.73355022,0.76992956,0.53339611,0.08011328,0.17057586
0.72936468,2.95076152,0.09954767,0.36727463,0.47808472,1.67138327,0.73848825,0.51018516,0.07803511,0.15666671
0.73536768,2.81557218,0.09854236,0.34131523,0.44552983,1.60628827,0.70584181,0.48642351,0.07577032,0.14349703
0.74137069,2.67865548,0.09703621,0.31608487,0.41554981,1.53885267,0.67223053,0.46226258,0.07333084,0.13112905
0.74737369,2.54101510,0.09504123,0.29171610,0.38817143,1.46970523,0.63790196,0.43785535,0.07073115,0.11960561
0.75337669,2.40366037,0.09257897,0.26832087,0.36337308,1.39950728,0.60310966,0.41335682,0.06798852,0.10895186
0.75937969,2.26759974,0.08968018,0.24599208,0.34109043,1.32894287,0.56811145,0.38892401,0.06512314,0.09917720
0.76538269,2.13383299,0.08638413,0.22480526,0.32122254,1.25870837,0.53316700,0.36471561,0.06215812,0.09027755
0.77138569,2.00334242,0.08273759,0.20482027,0.30363826,1.18950166,0.49853495,0.34089110,0.05911943,0.08223763
0.77738869,1.87708330,0.07879363,0.18608289,0.28818283,1.12201139,0.46446968,0.31760940,0.05603564,0.07503346
0.78339170,1.75597368,0.07461015,0.16862631,0.27468440,1.05690657,0.43121769,0.29502720,0.05293754,0.06863461
0.78939470,1.64088411,0.07024833,0.15247241,0.26296043,0.99482667,0.39901392,0.27329688,0.04985767,0.06300642
0.79539770,1.53262731,0.06577097,0.13763295,0.25282373,0.93637258,0.36807809,0.25256430,0.04682978,0.05811199
0.80140070,1.43194830,0.06124083,0.12411047,0.24408810,0.88209842,0.33861122,0.23296638,0.04388812,0.05391391
0.80740370,1.33951506,0.05671904,0.11189909,0.23657330,0.83250427,0.31079247,0.21462874,0.04106680,0.05037572
0.81340670,1.25590991,0.05226363,0.10098520,0.23010941,0.78802997,0.28477647,0.19766344,0.03839901,0.04746302
0.81940970,1.18162188,0.04792819,0.09134795,0.22454035,0.74904972,0.26069124,0.18216685,0.03591633,0.04514435
0.82541271,1.11704009,0.04376087,0.08295979,0.21972657,0.71586772,0.23863671,0.16821789,0.03364804,0.04339169
0.83141571,1.06244823,0.03980344,0.07578683,0.21554682,0.68871449,0.21868399,0.15587653,0.03162046,0.04218071
0.83741871,1.01802022,0.03609075,0.06978934,0.21189903,0.66774406,0.20087528,0.14518268,0.02985640,0.04149078
0.84342171,0.98381722,0.03265041,0.06492213,0.20870030,0.65303194,0.18522453,0.13615559,0.02837466,0.04130470
0.84942471,0.95978593,0.02950273,0.06113508,0.20588613,0.64457377,0.17171875,0.12879356,0.02718968,0.04160827
0.85542771,0.94575841,0.02666086,0.05837367,0.20340889,0.64228493,0.16031993,0.12307412,0.02631123,0.04238971
0.86143072,0.94145351,0.02413121,0.05657965,0.20123579,0.64600102,0.15096747,0.11895466,0.02574429,0.04363897
0.86743372,0.94647999,0.02191400,0.05569174,0.19934634,0.65547944,0.14358111,0.11637343,0.02548893,0.04534693
0.87343672,0.96034158,0.02000400,0.05564649,0.19772970,0.67040216,0.13806419,0.11525083,0.02554042,0.04750461
0.87943972,0.98244398,0.01839130,0.05637915,0.19638188,0.69037982,0.13430718,0.11549115,0.02588934,0.05010240
0.88544272,1.01210382,0.01706227,0.05782465,0.19530304,0.71495739,0.13219141,0.11698450,0.02652182,0.05312924
0.89144572,1.04855976,0.01600038,0.05991865,0.19449515,0.74362118,0.13159272,0.11960898,0.02741982,0.05657203
0.89744872,1.09098541,0.01518719,0.06259854,0.19395992,0.77580759,0.13238521,0.12323309,0.02856156,0.06041494
0.90345173,1.13850400,0.01460319,0.06580447,0.19369730,0.81091308,0.13444464,0.12771821,0.02992189,0.06463899
0.90945473,1.19020447,0.01422858,0.06948027,0.19370442,0.84830562,0.13765161,0.13292120,0.03147282,0.06922167
0.91545773,1.24515847,0.01404398,0.07357423,0.19397515,0.88733692,0.14189428,0.13869698,0.03318397,0.07413670
0.92146073,1.30243788,0.01403104,0.07803974,0.19450005,0.92735548,0.14707050,0.14490109,0.03502315,0.07935395
0.92746373,1.36113212,0.01417291,0.08283565,0.19526681,0.96771972,0.15308939,0.15139216,0.03695688,0.08483942
0.93346673,1.42036470,0.01445456,0.08792635,0.19626100,1.00781085,0.15987207,0.15803413,0.03895093,0.09055540
0.93946973,1.47930832,0.01486301,0.09328154,0.19746692,1.04704503,0.16735167,0.16469839,0.04097090,0.09646067
0.94547274,1.53719790,0.01538739,0.09887571,0.19886865,1.08488414,0.17547254,0.17126553,0.04298270,0.10251083
0.95147574,1.59334108,0.01601890,0.10468714,0.20045087,1.12084488,0.18418858,0.17762681,0.04495311,0.10865870
0.95747874,1.64712568,0.01675066,0.11069675,0.20219959,1.15450578,0.19346092,0.18368539,0.04685024,0.11485473
0.96348174,1.69802400,0.01757746,0.11688655,0.20410261,1.18551181,0.20325491,0.18935706,0.04864400,0.12104753
0.96948474,1.74559389,0.01849552,0.12323793,0.20614961,1.21357652,0.21353664,0.19457077,0.05030649,0.12718437
0.97548774,1.78947664,0.01950206,0.12972986,0.20833191,1.23848166,0.22426913,0.19926876,0.05181237,0.13321179
0.98149075,1.82939219,0.02059506,0.13633700,0.21064197,1.26007451,0.23540853,0.20340640,0.05313922,0.13907621
0.98749375,1.86513203,0.02177285,0.14302806,0.21307256,1.27826304,0.24690048,0.20695184,0.05426779,0.14472456
0.99349675,1.89655064,0.02303391,0.14976430,0.21561586,1.29300959,0.25867687,0.20988542,0.05518220,0.15010503
0.99949975,1.92355608,0.02437660,0.15649843,0.21826249,1.30432330,0.27065348,0.21219900,0.05587016,0.15516776
1.00550275,1.94610061,0.02579911,0.16317409,0.22100059,1.31225198,0.28272838,0.21389517,0.05632303,0.15986574
1.01150575,1.96417227,0.02729941,0.16972579,0.22381526,1.31687410,0.29478169,0.21498654,0.05653595,0.16415564
1.01750875,1.97778787,0.02887537,0.17607964,0.22668817,1.31829124,0.30667652,0.21549503,0.05650778,0.16799875
1.02351176,1.98698835,0.03052492,0.18215471,0.22959780,1.31662174,0.31826135,0.21545128,0.05624112,0.17136198
1.02951476,1.99183660,0.03224640,0.18786506,0.23251996,1.31199581,0.32937376,0.21489412,0.05574221,0.17421885
1.03551776,1.99241812,0.03403883,0.19312250,0.23542902,1.30455249,0.33984545,0.21387027,0.05502081,0.17655054
1.04152076,1.98884452,0.03590229,0.19783976,0.23829945,1.29443852,0.34950840,0.21243406,0.05409001,0.17834686
1.04752376,1.98125929,0.03783833,0.20193419,0.24110787,1.28180916,0.35820182,0.21064723,0.05296607,0.17960711
1.05352676,1.96984571,0.03985017,0.20533164,0.24383523,1.26683072,0.36577968,0.20857876,0.05166813,0.18034092
1.05952976,1.95483575,0.04194297,0.20797032,0.24646926,1.24968459,0.37211829,0.20630470,0.05021793,0.18056875
1.06553277,1.93651947,0.04412382,0.20980465,0.24900669,1.23057215,0.37712378,0.20390778,0.04863954,0.18032222
1.07153577,1.91525356,0.04640165,0.21080854,0.25145527,1.20972021,0.38073875,0.20147695,0.04695891,0.17964415
1.07753877,1.89146838,0.04878683,0.21097823,0.25383530,1.18738623,0.38294792,0.19910653,0.04520359,0.17858813
1.08354177,1.86567221,0.05129066,0.21033431,0.25618048,1.16386274,0.38378239,0.19689511,0.04340219,0.17721782
1.08954477,1.83845214,0.05392456,0.20892281,0.25853804,1.13948045,0.38332213,0.19494409,0.04158400,0.17560572
1.09554777,1.81047076,0.05669909,0.20681538,0.26096786,1.11460939,0.38169661,0.19335577,0.03977842,0.17383157
1.10155078,1.78245835,0.05962288,0.20410825,0.26354077,1.08965785,0.37908333,0.19223113,0.03801450,0.17198031
1.10755378,1.75520039,0.06270134,0.20092031,0.26633586,1.06506863,0.37570440,0.19166727,0.03632033,0.17013966
1.11355678,1.72952056,0.06593548,0.19739009,0.26943695,1.04131269,0.37182107,0.19175451,0.03472251,0.16839749
1.11955978,1.70625966,0.06932065,0.19367185,0.27292839,1.01888015,0.36772651,0.19257343,0.03324554,0.16683885
1.12556278,1.68625132,0.07284556,0.18993097,0.27689037,0.99826889,0.36373715,0.19419177,0.03191131,0.16554302
1.13156578,1.67029526,0.07649145,0.18633876,0.28139392,0.97997113,0.36018275,0.19666150,0.03073855,0.16458052
1.13756878,1.65912957,0.08023159,0.18306694,0.28649597,0.96445859,0.35739574,0.20001608,0.02974230,0.16401035
1.14357179,1.65340306,0.08403118,0.18028200,0.29223469,0.95216677,0.35570017,0.20426816,0.02893355,0.16387745
1.14957479,1.65364916,0.08784769,0.17813970,0.29862544,0.94347919,0.35540076,0.20940778,0.02831883,0.16421068
1.15557779,1.66026270,0.09163168,0.17677987,0.30565750,0.93871227,0.35677234,0.21540127,0.02790002,0.16502134
1.16158079,1.67348071,0.09532807,0.17632181,0.31329192,0.93810165,0.36005023,0.22219095,0.02767424,0.16630229
1.16758379,1.69336846,0.09887783,0.17686033,0.32146062,0.94179066,0.36542178,0.22969561,0.02763382,0.16802791
1.17358679,1.71981132,0.10222015,0.17846275,0.33006681,0.94982152,0.37301940,0.23781194,0.02776650,0.17015468
1.17958979,1.75251324,0.10529480,0.18116672,0.33898685,0.96212989,0.38291526,0.24641674,0.02805575,0.17262270
1.18559280,1.79100191,0.10804480,0.18497918,0.34807340,0.97854305,0.39511795,0.25537001,0.02848123,0.17535778
1.19159580,1.83464063,0.11041901,0.18987624,0.35715997,0.99878191,0.40957097,0.26451874,0.02901941,0.17827432
1.19759880,1.88264651,0.11237486,0.19580415,0.36606643,1.02246700,0.42615326,0.27370125,0.02964431,0.18127867
1.20360180,1.93411426,0.11388066,0.20268109,0.37460552,1.04912819,0.44468166,0.28275201,0.03032834,0.18427297
1.20960480,1.98804482,0.11491769,0.21039993,0.38258993,1.07821793,0.46491515,0.29150663,0.03104327,0.18715920
1.21560780,2.04337756,0.11548184,0.21883159,0.38983971,1.10912755,0.48656081,0.29980695,0.03176115,0.18984342
1.22161081,2.09902491,0.11558456,0.22782900,0.39618974,1.14120597,0.50928132,0.30750595,0.03245532,0.19223980
1.22761381,2.15390812,0.11525332,0.23723149,0.40149689,1.17378038,0.53270356,0.31447225,0.03310139,0.19427452
1.23361681,2.20699267,0.11453126,0.24686942,0.40564669,1.20617788,0.55642840,0.32059419,0.03367806,0.19588919
1.23961981,2.25732215,0.11347620,0.25656887,0.40855916,1.23774748,0.58004113,0.32578308,0.03416797,0.19704371
1.24562281,2.30404939,0.11215900,0.26615624,0.41019366,1.26788167,0.60312224,0.32997577,0.03455825,0.19771848
1.25162581,2.34646367,0.11066128,0.27546269,0.41055255,1.29603671,0.62525844,0.33313627,0.03484105,0.19791585
1.25762881,2.38401319,0.10907265,0.28432816,0.40968357,1.32175098,0.64605340,0.33525638,0.03501377,0.19766071
