energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
2.83641821,0.41565256,0.25977477,0.00000000,0.00872703,0.06528135,0.14158311,0.07281369,0.00664376,0.13411921
2.84242121,0.36576182,0.23028170,0.00000000,0.00776749,0.05652850,0.12594527,0.06300049,0.00598115,0.11744562
2.84842421,0.32416667,0.20620933,0.00000000,0.00698320,0.04902002,0.11311900,0.05457812,0.00546622,0.10341724
2.85442721,0.29067440,0.18744478,0.00000000,0.00637288,0.04270590,0.10307807,0.04748907,0.00509874,0.09195256
2.86043022,0.26503825,0.17384334,0.00000000,0.00593411,0.03752686,0.09577654,0.04166547,0.00487797,0.08295133
2.86643322,0.24697443,0.16523764,0.00000000,0.00566365,0.03341742,0.09115399,0.03703252,0.00480293,0.07630010
2.87243622,0.23617583,0.16144463,0.00000000,0.00555775,0.03030845,0.08913958,0.03351141,0.00487254,0.07187665
2.87843922,0.23232203,0.16226998,0.00000000,0.00561227,0.02812934,0.08965500,0.03102169,0.00508575,0.06955331
2.88444222,0.23508572,0.16751003,0.00000000,0.00582283,0.02680946,0.09261605,0.02948297,0.00544154,0.06919908
2.89044522,0.24413551,0.17695153,0.00000000,0.00618483,0.02627924,0.09793304,0.02881608,0.00593887,0.07068073
2.89644822,0.25913554,0.19036943,0.00000000,0.00669339,0.02647073,0.10551018,0.02894367,0.00657662,0.07386288
2.90245123,0.27974247,0.20752311,0.00000000,0.00734326,0.02731768,0.11524399,0.02979044,0.00735340,0.07860738
2.90845423,0.30560041,0.22815163,0.00000000,0.00812865,0.02875545,0.12702104,0.03128288,0.00826736,0.08477205
2.91445723,0.33633452,0.25196852,0.00000000,0.00904307,0.03072052,0.14071532,0.03334886,0.00931594,0.09220916
2.92046023,0.37154406,0.27865677,0.00000000,0.01007909,0.03314999,0.15618549,0.03591704,0.01049567,0.10076381
2.92646323,0.41079565,0.30786444,0.00000000,0.01122820,0.03598095,0.17327229,0.03891619,0.01180187,0.11027250
2.93246623,0.45361739,0.33920160,0.00000000,0.01248059,0.03914995,0.19179632,0.04227462,0.01322844,0.12056209
2.93846923,0.49949452,0.37223887,0.00000000,0.01382505,0.04259254,0.21155663,0.04591974,0.01476767,0.13144931
2.94447224,0.54786715,0.40650814,0.00000000,0.01524884,0.04624303,0.23233004,0.04977778,0.01641004,0.14274106
2.95047524,0.59813030,0.44150542,0.00000000,0.01673768,0.05003443,0.25387158,0.05377380,0.01814411,0.15423549
2.95647824,0.64963675,0.47669621,0.00000000,0.01827578,0.05389869,0.27591598,0.05783197,0.01995647,0.16572397
2.96248124,0.70170247,0.51152312,0.00000000,0.01984594,0.05776714,0.29818036,0.06187613,0.02183173,0.17699389
2.96848424,0.75361471,0.54541567,0.00000000,0.02142974,0.06157123,0.32036788,0.06583065,0.02375259,0.18783224
2.97448724,0.80464250,0.57780189,0.00000000,0.02300775,0.06524343,0.34217251,0.06962145,0.02569997,0.19802982
2.98049025,0.85404906,0.60812129,0.00000000,0.02455983,0.06871834,0.36328453,0.07317729,0.02765321,0.20738588
2.98649325,0.90110585,0.63583866,0.00000000,0.02606552,0.07193388,0.38339667,0.07643116,0.02959035,0.21571308
2.99249625,0.94510737,0.66045813,0.00000000,0.02750437,0.07483260,0.40221067,0.07932165,0.03148846,0.22284234
2.99849925,0.98538649,0.68153674,0.00000000,0.02885636,0.07736289,0.41944386,0.08179437,0.03332399,0.22862753
3.00450225,1.02132928,0.69869711,0.00000000,0.03010236,0.07948019,0.43483574,0.08380325,0.03507321,0.23294960
3.01050525,1.05238909,0.71163838,0.00000000,0.03122450,0.08114799,0.44815406,0.08531160,0.03671266,0.23572011
3.01650825,1.07809911,0.72014517,0.00000000,0.03220661,0.08233871,0.45920038,0.08629304,0.03821964,0.23688370
3.02251126,1.09808307,0.72409406,0.00000000,0.03303456,0.08303429,0.46781474,0.08673205,0.03957270,0.23641969
3.02851426,1.11206363,0.72345724,0.00000000,0.03369664,0.08322654,0.47387949,0.08662423,0.04075214,0.23434242
3.03451726,1.11986838,0.71830358,0.00000000,0.03418379,0.08291722,0.47732203,0.08597628,0.04174050,0.23070054
3.04052026,1.12143315,0.70879670,0.00000000,0.03448994,0.08211784,0.47811645,0.08480561,0.04252303,0.22557513
3.04652326,1.11680279,0.69519068,0.00000000,0.03461209,0.08084918,0.47628418,0.08313962,0.04308813,0.21907682
3.05252626,1.10612946,0.67782338,0.00000000,0.03455052,0.07914065,0.47189357,0.08101481,0.04342774,0.21134200
3.05852926,1.08966866,0.65710802,0.00000000,0.03430880,0.07702938,0.46505855,0.07847553,0.04353771,0.20252838
3.06453227,1.06777322,0.63352342,0.00000000,0.03389389,0.07455923,0.45593655,0.07557273,0.04341806,0.19281001
3.07053527,1.04088574,0.60760343,0.00000000,0.03331601,0.07177966,0.44472575,0.07236244,0.04307317,0.18237208
3.07653827,1.00952962,0.57992602,0.00000000,0.03258864,0.06874459,0.43166178,0.06890438,0.04251196,0.17140571
3.08254127,0.97429923,0.55110270,0.00000000,0.03172834,0.06551128,0.41701421,0.06526045,0.04174786,0.16010285
3.08854427,0.93584944,0.52176844,0.00000000,0.03075465,0.06213921,0.40108272,0.06149338,0.04079884,0.14865166
3.09454727,0.89488488,0.49257259,0.00000000,0.02968981,0.05868915,0.38419328,0.05766548,0.03968721,0.13723237
3.10055028,0.85214921,0.46417093,0.00000000,0.02855860,0.05522222,0.36669437,0.05383754,0.03843943,0.12601384
3.10655328,0.80841450,0.43721898,0.00000000,0.02738805,0.05179920,0.34895328,0.05006789,0.03708574,0.11515082
3.11255628,0.76447104,0.41236638,0.00000000,0.02620718,0.04847991,0.33135254,0.04641170,0.03565983,0.10478200
3.11855928,0.72111750,0.39025242,0.00000000,0.02504665,0.04532278,0.31428656,0.04292040,0.03419832,0.09502883
3.12456228,0.67915159,0.37150209,0.00000000,0.02393848,0.04238448,0.29815830,0.03964133,0.03274021,0.08599497
3.13056528,0.63936109,0.35672269,0.00000000,0.02291565,0.03971974,0.28337606,0.03661748,0.03132632,0.07776644
3.13656828,0.60251530,0.34650021,0.00000000,0.02201172,0.03738113,0.27035019,0.03388738,0.02999859,0.07041218
3.14257129,0.56935665,0.34139534,0.00000000,0.02126040,0.03541899,0.25948962,0.03148513,0.02879943,0.06398506
3.14857429,0.54059253,0.34193850,0.00000000,0.02069511,0.03388129,0.25119815,0.02944035,0.02777101,0.05852306
3.15457729,0.51688702,0.34862367,0.00000000,0.02034842,0.03281347,0.24587028,0.02777832,0.02695450,0.05405063
3.16058029,0.49885262,0.36190066,0.00000000,0.02025156,0.03225822,0.24388645,0.02651999,0.02638934,0.05058001
3.16658329,0.48704165,0.38216584,0.00000000,0.02043377,0.03225515,0.24560775,0.02568197,0.02611251,0.04811248
3.17258629,0.48193749,0.40975111,0.00000000,0.02092167,0.03284035,0.25136973,0.02527655,0.02615778,0.04663937
3.17858929,0.48394557,0.44491162,0.00000000,0.02173857,0.03404581,0.26147563,0.02531159,0.02655500,0.04614296
3.18459230,0.49338423,0.48781232,0.00000000,0.02290374,0.03589869,0.27618873,0.02579035,0.02732943,0.04659702
3.19059530,0.51047564,0.53851410,0.00000000,0.02443169,0.03842047,0.29572426,0.02671132,0.02850108,0.04796723
3.19659830,0.53533703,0.59696009,0.00000000,0.02633139,0.04162597,0.32024068,0.02806799,0.03008412,0.05021128
3.20260130,0.56797255,0.66296299,0.00000000,0.02860556,0.04552234,0.34983100,0.02984857,0.03208641,0.05327892
3.20860430,0.60826625,0.73619441,0.00000000,0.03125007,0.05010796,0.38451410,0.03203582,0.03450904,0.05711191
3.21460730,0.65597654,0.81617694,0.00000000,0.03425326,0.05537137,0.42422673,0.03460687,0.03734601,0.06164390
3.22061031,0.71073274,0.90228003,0.00000000,0.03759561,0.06129031,0.46881645,0.03753310,0.04058410,0.06680055
3.22661331,0.77203408,0.99372045,0.00000000,0.04124938,0.06783090,0.51803618,0.04078023,0.04420283,0.07249964
3.23261631,0.83925178,1.08956779,0.00000000,0.04517861,0.07494697,0.57154064,0.04430846,0.04817456,0.07865156
3.23861931,0.91163434,1.18875553,0.00000000,0.04933923,0.08257977,0.62888535,0.04807285,0.05246482,0.08516004
3.24462231,0.98831647,1.29009778,0.00000000,0.05367951,0.09065794,0.68952839,0.05202383,0.05703282,0.09192318
3.25062531,1.06833176,1.39231142,0.00000000,0.05814079,0.09909790,0.75283535,0.05610791,0.06183211,0.09883488
3.25662831,1.15062881,1.49404316,0.00000000,0.06265842,0.10780461,0.81808759,0.06026858,0.06681141,0.10578655
3.26263132,1.23409085,1.59390068,0.00000000,0.06716307,0.11667285,0.88449380,0.06444732,0.07191561,0.11266910
3.26863432,1.31755809,1.69048673,0.00000000,0.07158221,0.12558877,0.95120477,0.06858478,0.07708690,0.11937517
3.27463732,1.39985235,1.78243478,0.00000000,0.07584184,0.13443201,1.01733093,0.07262200,0.08226596,0.12580141
3.28064032,1.47980302,1.86844485,0.00000000,0.07986836,0.14307805,1.08196226,0.07650168,0.08739319,0.13185091
3.28664332,1.55627353,1.94731775,0.00000000,0.08359054,0.15140085,1.14418981,0.08016943,0.09241002,0.13743538
3.29264632,1.62818723,2.01798633,0.00000000,0.08694149,0.15927573,1.20312813,0.08357496,0.09726003,0.14247726
3.29864932,1.69455170,2.07954234,0.00000000,0.08986057,0.16658231,1.25793760,0.08667311,0.10189013,0.14691140
3.30465233,1.75448048,2.13125756,0.00000000,0.09229516,0.17320745,1.30784580,0.08942473,0.10625151,0.15068644
3.31065533,1.80721147,2.17259850,0.00000000,0.09420222,0.17904804,1.35216706,0.09179742,0.11030041,0.15376565
3.31665833,1.85212114,2.20323401,0.00000000,0.09554945,0.18401363,1.39031926,0.09376589,0.11399877,0.15612725
3.32266133,1.88873419,2.22303579,0.00000000,0.09631629,0.18802867,1.42183710,0.09531228,0.11731459,0.15776423
3.32866433,1.91672835,2.23207200,0.00000000,0.09649431,0.19103435,1.44638150,0.09642608,0.12022213,0.15868361
3.33466733,1.93593438,2.23059472,0.00000000,0.09608732,0.19299003,1.46374452,0.09710390,0.12270188,0.15890523
3.34067034,1.94633146,2.21902211,0.00000000,0.09511102,0.19387407,1.47384983,0.09734907,0.12474036,0.15846020
3.34667334,1.94803857,2.19791675,0.00000000,0.09359225,0.19368422,1.47674883,0.09717103,0.12632980,0.15738892
3.35267634,1.94130237,2.16796128,0.00000000,0.09156783,0.19243732,1.47261264,0.09658462,0.12746767,0.15573904
3.35867934,1.92648261,2.12993299,0.00000000,0.08908317,0.19016872,1.46172067,0.09560934,0.12815616,0.15356325
3.36468234,1.90403577,2.08467872,0.00000000,0.08619060,0.18693100,1.44444625,0.09426857,0.12840173,0.15091712
3.37068534,1.87449803,2.03309116,0.00000000,0.08294752,0.18279246,1.42124041,0.09258874,0.12821453,0.14785715
3.37668834,1.83846818,1.97608786,0.00000000,0.07941451,0.17783518,1.39261441,0.09059871,0.12760801,0.14443901
3.38269135,1.79659153,1.91459340,0.00000000,0.07565344,0.17215288,1.35912210,0.08832908,0.12659859,0.14071607
3.38869435,1.74954513,1.84952518,0.00000000,0.07172566,0.16584857,1.32134285,0.08581165,0.12520536,0.13673840
3.39469735,1.69802492,1.78178298,0.00000000,0.06769039,0.15903216,1.27986580,0.08307905,0.12345003,0.13255201
3.40070035,1.64273492,1.71224192,0.00000000,0.06360326,0.15181799,1.23527600,0.08016436,0.12135676,0.12819862
3.40670335,1.58437845,1.64174825,0.00000000,0.05951518,0.14432247,1.18814285,0.07710086,0.11895231,0.12371564
3.41270635,1.52365134,1.57111737,0.00000000,0.05547146,0.13666174,1.13901105,0.07392190,0.11626598,0.11913654
3.41870935,1.46123662,1.50113298,0.00000000,0.05151124,0.12894961,1.08839420,0.07066068,0.11332973,0.11449135
3.42471236,1.39780047,1.43254669,0.00000000,0.04766726,0.12129550,1.03677073,0.06735015,0.11017817,0.10980740
3.43071536,1.33398877,1.36607696,0.00000000,0.04396575,0.11380272,0.98458204,0.06402286,0.10684846,0.10511002
3.43671836,1.27042392,1.30240680,0.00000000,0.04042678,0.10656686,0.93223249,0.06071075,0.10338012,0.10042331
3.44272136,1.20770139,1.24217960,0.00000000,0.03706460,0.09967444,0.88009063,0.05744491,0.09981468,0.09577071
3.44872436,1.14638574,1.18599272,0.00000000,0.03388827,0.09320176,0.82849136,0.05425528,0.09619514,0.09117553
3.45472736,1.08700578,1.13438888,0.00000000,0.03090230,0.08721395,0.77773852,0.05117028,0.09256530,0.08666120
3.46073037,1.03004900,1.08784545,0.00000000,0.02810743,0.08176420,0.72810749,0.04821640,0.08896885,0.08225139
3.46673337,0.97595518,1.04676223,0.00000000,0.02550132,0.07689327,0.67984747,0.04541776,0.08544846,0.07796981
3.47273637,0.92510950,1.01144826,0.00000000,0.02307933,0.07262913,0.63318331,0.04279561,0.08204462,0.07383999
3.47873937,0.87783553,0.98210876,0.00000000,0.02083512,0.06898687,0.58831664,0.04036794,0.07879458,0.06988470
3.48474237,0.83438859,0.95883292,0.00000000,0.01876128,0.06596882,0.54542648,0.03814905,0.07573119,0.06612548
3.49074537,0.79494991,0.94158372,0.00000000,0.01684981,0.06356489,0.50466914,0.03614926,0.07288189,0.06258193
3.49674837,0.75962233,0.93019067,0.00000000,0.01509251,0.06175318,0.46617796,0.03437470,0.07026782,0.05927117
3.50275138,0.72842787,0.92434644,0.00000000,0.01348131,0.06050084,0.43006268,0.03282724,0.06790314,0.05620729
3.50875438,0.70130769,0.92360790,0.00000000,0.01200844,0.05976519,0.39640901,0.03150457,0.06579458,0.05340092
3.51475738,0.67812479,0.92740214,0.00000000,0.01066661,0.05949506,0.36527845,0.03040043,0.06394129,0.05085906
3.52076038,0.65866959,0.93503776,0.00000000,0.00944905,0.05963237,0.33670860,0.02950505,0.06233501,0.04858501
3.52676338,0.64266836,0.94572101,0.00000000,0.00834957,0.06011397,0.31071417,0.02880567,0.06096056,0.04657858
3.53276638,0.62979438,0.95857681,0.00000000,0.00736250,0.06087360,0.28728870,0.02828724,0.05979660,0.04483654
3.53876938,0.61968142,0.97267360,0.00000000,0.00648271,0.06184395,0.26640696,0.02793322,0.05881670,0.04335317
3.54477239,0.61193901,0.98705139,0.00000000,0.00570550,0.06295885,0.24802814,0.02772644,0.05799061,0.04212112
3.55077539,0.60616883,1.00075160,0.00000000,0.00502662,0.06415535,0.23209946,0.02765000,0.05728571,0.04113226
3.55677839,0.60198152,1.01284774,0.00000000,0.00444213,0.06537581,0.21856015,0.02768818,0.05666854,0.04037866
3.56278139,0.59901289,1.02247533,0.00000000,0.00394845,0.06656971,0.20734542,0.02782724,0.05610634,0.03985355
3.56878439,0.59693890,1.02885985,0.00000000,0.00354222,0.06769530,0.19839031,0.02805614,0.05556854,0.03955224
3.57478739,0.59548847,1.03134145,0.00000000,0.00322032,0.06872081,0.19163292,0.02836712,0.05502809,0.03947283
3.58079040,0.59445344,1.02939528,0.00000000,0.00297980,0.06962539,0.18701692,0.02875609,0.05446257,0.03961680
3.58679340,0.59369507,1.02264661,0.00000000,0.00281786,0.07039947,0.18449298,0.02922281,0.05385506,0.03998933
3.59279640,0.59314677,1.01088000,0.00000000,0.00273175,0.07104473,0.18401909,0.02977083,0.05319467,0.04059930
3.59879940,0.59281276,0.99404236,0.00000000,0.00271875,0.07157352,0.18555951,0.03040716,0.05247673,0.04145905
3.60480240,0.59276275,0.97223969,0.00000000,0.00277608,0.07200787,0.18908245,0.03114182,0.05170265,0.04258379
3.61080540,0.59312281,0.94572796,0.00000000,0.00290084,0.07237792,0.19455650,0.03198703,0.05087945,0.04399073
3.61680840,0.59406301,0.91489859,0.00000000,0.00308987,0.07272010,0.20194606,0.03295633,0.05001896,0.04569800
3.62281141,0.59578241,0.88025950,0.00000000,0.00333968,0.07307496,0.21120586,0.03406353,0.04913682,0.04772338
3.62881441,0.59849231,0.84241262,0.00000000,0.00364638,0.07348476,0.22227510,0.03532155,0.04825124,0.05008286
3.63481741,0.60239856,0.80202921,0.00000000,0.00400551,0.07399098,0.23507146,0.03674129,0.04738171,0.05278927
3.64082041,0.60768420,0.75982407,0.00000000,0.00441202,0.07463193,0.24948540,0.03833047,0.04654758,0.05585095
3.64682341,0.61449317,0.71653005,0.00000000,0.00486015,0.07544043,0.26537527,0.04009270,0.04576675,0.05927063
3.65282641,0.62291633,0.67287390,0.00000000,0.00534342,0.07644185,0.28256358,0.04202662,0.04505447,0.06304454
3.65882941,0.63298050,0.62955459,0.00000000,0.00585461,0.07765244,0.30083475,0.04412532,0.04442229,0.06716200
3.66483242,0.64464138,0.58722492,0.00000000,0.00638576,0.07907824,0.31993479,0.04637607,0.04387724,0.07160538
3.67083542,0.65778070,0.54647708,0.00000000,0.00692825,0.08071452,0.33957297,0.04876035,0.04342135,0.07635060
3.67683842,0.67220803,0.50783255,0.00000000,0.00747290,0.08254577,0.35942567,0.05125424,0.04305140,0.08136824
3.68284142,0.68766725,0.47173640,0.00000000,0.00801012,0.08454630,0.37914236,0.05382914,0.04275901,0.08662506
3.68884442,0.70384735,0.43855607,0.00000000,0.00853008,0.08668151,0.39835355,0.05645284,0.04253106,0.09208614
3.69484742,0.72039714,0.40858403,0.00000000,0.00902295,0.08890955,0.41668054,0.05909086,0.04235031,0.09771739
3.70085043,0.73694309,0.38204397,0.00000000,0.00947911,0.09118356,0.43374635,0.06170803,0.04219630,0.10348838
3.70685343,0.75310935,0.35909976,0.00000000,0.00988943,0.09345411,0.44918771,0.06427027,0.04204643,0.10937531
3.71285643,0.76853893,0.33986633,0.00000000,0.01024549,0.09567199,0.46266718,0.06674632,0.04187712,0.11536406
3.71885943,0.78291473,0.32442169,0.00000000,0.01053989,0.09779090,0.47388509,0.06910956,0.04166505,0.12145296
3.72486243,0.79597930,0.31281903,0.00000000,0.01076643,0.09977015,0.48259057,0.07133965,0.04138834,0.12765520
3.73086543,0.80755214,0.30509821,0.00000000,0.01092034,0.10157709,0.48859119,0.07342392,0.04102770,0.13400068
3.73686843,0.81754348,0.30129582,0.00000000,0.01099838,0.10318907,0.49176055,0.07535840,0.04056740,0.14053702
3.74287144,0.82596357,0.30145299,0.00000000,0.01099903,0.10459500,0.49204362,0.07714855,0.03999603,0.14732966
3.74887444,0.83292702,0.30562073,0.00000000,0.01092246,0.10579619,0.48945936,0.07880937,0.03930711,0.15446094
3.75487744,0.83865147,0.31386211,0.00000000,0.01077053,0.10680662,0.48410057,0.08036511,0.03849934,0.16202797
3.76088044,0.84345086,0.32625139,0.00000000,0.01054677,0.10765236,0.47613084,0.08184839,0.03757673,0.17013941
3.76688344,0.84772313,0.34287002,0.00000000,0.01025617,0.10837045,0.46577893,0.08329884,0.03654831,0.17891115
3.77288644,0.85193317,0.36379965,0.00000000,0.00990507,0.10900698,0.45333060,0.08476126,0.03542783,0.18846097
3.77888944,0.85659151,0.38911268,0.00000000,0.00950090,0.10961475,0.43911850,0.08628343,0.03423300,0.19890247
3.78489245,0.86223000,0.41886086,0.00000000,0.00905192,0.11025037,0.42351041,0.08791359,0.03298483,0.21033839
3.79089545,0.86937548,0.45306249,0.00000000,0.00856699,0.11097112,0.40689664,0.08969777,0.03170666,0.22285369
3.79689845,0.87852288,0.49168917,0.00000000,0.00805524,0.11183166,0.38967686,0.09167707,0.03042324,0.23650875
3.80290145,0.89010902,0.53465279,0.00000000,0.00752582,0.11288077,0.37224720,0.09388510,0.02915973,0.25133292
3.80890445,0.90448849,0.58179371,0.00000000,0.00698765,0.11415832,0.35498811,0.09634562,0.02794084,0.26731898
3.81490745,0.92191291,0.63287074,0.00000000,0.00644917,0.11569263,0.33825339,0.09907055,0.02678993,0.28441859
3.82091046,0.94251448,0.68755396,0.00000000,0.00591814,0.11749828,0.32236098,0.10205852,0.02572833,0.30253933
3.82691346,0.96629492,0.74542070,0.00000000,0.00540153,0.11957465,0.30758561,0.10529399,0.02477472,0.32154329
3.83291646,0.99312022,0.80595528,0.00000000,0.00490534,0.12190513,0.29415374,0.10874702,0.02394480,0.34124764
3.83891946,1.02272156,0.86855289,0.00000000,0.00443460,0.12445716,0.28224074,0.11237371,0.02325099,0.36142704
3.84492246,1.05470250,0.93252753,0.00000000,0.00399332,0.12718293,0.27197027,0.11611736,0.02270245,0.38181810
3.85092546,1.08855196,0.99712401,0.00000000,0.00358454,0.13002099,0.26341584,0.11991024,0.02230515,0.40212554
3.85692846,1.12366261,1.06153363,0.00000000,0.00321036,0.13289839,0.25660432,0.12367594,0.02206217,0.42203010
3.86293147,1.15935368,1.12491316,0.00000000,0.00287208,0.13573350,0.25152093,0.12733217,0.02197408,0.44119771
3.86893447,1.19489717,1.18640630,0.00000000,0.00257031,0.13843915,0.24811571,0.13079390,0.02203946,0.45928966
3.87493747,1.22954643,1.24516681,0.00000000,0.00230510,0.14092613,0.24631072,0.13397669,0.02225539,0.47597331
3.88094047,1.26256557,1.30038262,0.00000000,0.00207613,0.14310679,0.24600791,0.13680007,0.02261812,0.49093291
3.88694347,1.29325867,1.35129967,0.00000000,0.00188285,0.14489859,0.24709707,0.13919079,0.02312357,0.50388004
3.89294647,1.32099739,1.39724478,0.00000000,0.00172467,0.14622738,0.24946356,0.14108572,0.02376788,0.51456324
3.89894947,1.34524582,1.43764649,0.00000000,0.00160112,0.14703040,0.25299564,0.14243450,0.02454790,0.52277643
3.90495248,1.36558175,1.47205319,0.00000000,0.00151199,0.14725880,0.25759084,0.14320151,0.02546153,0.52836580
3.91095548,1.38171332,1.50014770,0.00000000,0.00145749,0.14687950,0.26316146,0.14336735,0.02650799,0.53123479
3.91695848,1.39349076,1.52175790,0.00000000,0.00143838,0.14587655,0.26963885,0.14292956,0.02768793,0.53134717
3.92296148,1.40091255,1.53686299,0.00000000,0.00145609,0.14425174,0.27697637,0.14190279,0.02900342,0.52872792
3.92896448,1.40412630,1.54559523,0.00000000,0.00151282,0.14202453,0.28515112,0.14031813,0.03045785,0.52346215
3.93496748,1.40342409,1.54823715,0.00000000,0.00161160,0.13923147,0.29416424,0.13822198,0.03205557,0.51569196
3.94097049,1.39923291,1.54521435,0.00000000,0.00175637,0.13592493,0.30404007,0.13567426,0.03380158,0.50561160
3.94697349,1.39210057,1.53708433,0.00000000,0.00195199,0.13217138,0.31482403,0.13274620,0.03570102,0.49346105
3.95297649,1.38267770,1.52452167,0.00000000,0.00220425,0.12804931,0.32657950,0.12951776,0.03775861,0.47951842
3.95897949,1.37169671,1.50830014,0.00000000,0.00251987,0.12364680,0.33938380,0.12607477,0.03997807,0.46409145
3.96498249,1.35994839,1.48927236,0.00000000,0.00290641,0.11905893,0.35332344,0.12250605,0.04236150,0.44750847
3.97098549,1.34825703,1.46834754,0.00000000,0.00337217,0.11438504,0.36848884,0.11890047,0.04490880,0.43010916
3.97698849,1.33745486,1.44646810,0.00000000,0.00392609,0.10972607,0.38496863,0.11534406,0.04761711,0.41223546
3.98299150,1.32835653,1.42458551,0.00000000,0.00457750,0.10518187,0.40284382,0.11191750,0.05048039,0.39422285
3.98899450,1.32173436,1.40363623,0.00000000,0.00533595,0.10084876,0.42218193,0.10869369,0.05348900,0.37639225
3.99499750,1.31829490,1.38451806,0.00000000,0.00621088,0.09681714,0.44303122,0.10573588,0.05662951,0.35904283
4.00100050,1.31865742,1.36806739,0.00000000,0.00721128,0.09316950,0.46541529,0.10309604,0.05988455,0.34244575
4.00700350,1.32333473,1.35503785,0.00000000,0.00834536,0.08997849,0.48932803,0.10081373,0.06323284,0.32683892
4.01300650,1.33271661,1.34608076,0.00000000,0.00962003,0.08730541,0.51472917,0.09891542,0.06664936,0.31242298
4.01900950,1.34705626,1.34172752,0.00000000,0.01104055,0.08519890,0.54154045,0.09741419,0.07010565,0.29935829
4.02501251,1.36646001,1.34237452,0.00000000,0.01260999,0.08369389,0.56964258,0.09630988,0.07357017,0.28776314
4.03101551,1.39088032,1.34827071,0.00000000,0.01432876,0.08281092,0.59887313,0.09558956,0.07700883,0.27771290
4.03701851,1.42011249,1.35950812,0.00000000,0.01619420,0.08255560,0.62902531,0.09522843,0.08038556,0.26924025
4.04302151,1.45379495,1.37601573,0.00000000,0.01820014,0.08291848,0.65984793,0.09519090,0.08366291,0.26233634
4.04902451,1.49141339,1.39755685,0.00000000,0.02033659,0.08387511,0.69104647,0.09543201,0.08680272,0.25695271
4.05502751,1.53230878,1.42373037,0.00000000,0.02258949,0.08538650,0.72228549,0.09589898,0.08976680,0.25300416
4.06103052,1.57568915,1.45397606,0.00000000,0.02494061,0.08739976,0.75319236,0.09653296,0.09251753,0.25037211
4.06703352,1.62064530,1.48758405,0.00000000,0.02736758,0.08984916,0.78336241,0.09727081,0.09501856,0.24890878
4.07303652,1.66617011,1.52370875,0.00000000,0.02984407,0.09265742,0.81236550,0.09804698,0.09723535,0.24844178
4.07903952,1.71118125,1.56138687,0.00000000,0.03234019,0.09573739,0.83975396,0.09879540,0.09913576,0.24877922
4.08504252,1.75454697,1.59955977,0.00000000,0.03482303,0.09899392,0.86507191,0.09945126,0.10069060,0.24971515
4.09104552,1.79511444,1.63709939,0.00000000,0.03725737,0.10232610,0.88786562,0.09995282,0.10187405,0.25103526
4.09704852,1.83173991,1.67283752,0.00000000,0.03960658,0.10562967,0.90769487,0.10024300,0.10266415,0.25252277
4.10305153,1.86331999,1.70559761,0.00000000,0.04183361,0.10879962,0.92414488,0.10027082,0.10304319,0.25396423
4.10905453,1.88882306,1.73422816,0.00000000,0.04390214,0.11173291,0.93683850,0.09999275,0.10299810,0.25515528
4.11505753,1.90731978,1.75763669,0.00000000,0.04577774,0.11433115,0.94544822,0.09937373,0.10252074,0.25590609
4.12106053,1.91801166,1.77482309,0.00000000,0.04742904,0.11650335,0.94970744,0.09838797,0.10160819,0.25604634
4.12706353,1.92025655,1.78491105,0.00000000,0.04882888,0.11816833,0.94942062,0.09701951,0.10026296,0.25542961
4.13306653,1.91358991,1.78717643,0.00000000,0.04995535,0.11925708,0.94447182,0.09526250,0.09849314,0.25393709
4.13906953,1.89774114,1.78107114,0.00000000,0.05079268,0.11971455,0.93483100,0.09312113,0.09631246,0.25148034
4.14507254,1.87264382,1.76624163,0.00000000,0.05133194,0.11950124,0.92055792,0.09060936,0.09374020,0.24800314
4.15107554,1.83843964,1.74254103,0.00000000,0.05157147,0.11859412,0.90180321,0.08775031,0.09080110,0.24348227
4.15707854,1.79547539,1.71003430,0.00000000,0.05151710,0.11698711,0.87880647,0.08457544,0.08752498,0.23792725
4.16308154,1.74429326,1.66899612,0.00000000,0.05118201,0.11469098,0.85189132,0.08112342,0.08394639,0.23137895
4.16908454,1.68561443,1.61990144,0.00000000,0.05058638,0.11173269,0.82145760,0.07743893,0.08010399,0.22390727
4.17508754,1.62031681,1.56340914,0.00000000,0.04975670,0.10815421,0.78797084,0.07357120,0.07603991,0.21560783
4.18109055,1.54940757,1.50033942,0.00000000,0.04872484,0.10401086,0.75194943,0.06957250,0.07179890,0.20659793
4.18709355,1.47399167,1.43164594,0.00000000,0.04752693,0.09936929,0.71395002,0.06549659,0.06742750,0.19701186
4.19309655,1.39523763,1.35838389,0.00000000,0.04620201,0.09430508,0.67455171,0.06139714,0.06297301,0.18699582
4.19909955,1.31434188,1.28167539,0.00000000,0.04479067,0.08890019,0.63433958,0.05732625,0.05848256,0.17670254
4.20510255,1.23249328,1.20267382,0.00000000,0.04333351,0.08324036,0.59388843,0.05333302,0.05400207,0.16628602
4.21110555,1.15083901,1.12252839,0.00000000,0.04186971,0.07741240,0.55374716,0.04946236,0.04957537,0.15589638
4.21710855,1.07045332,1.04235059,0.00000000,0.04043565,0.07150176,0.51442459,0.04575388,0.04524327,0.14567518
4.22311156,0.99231011,0.96318371,0.00000000,0.03906364,0.06559015,0.47637707,0.04224110,0.04104282,0.13575120
