energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
-0.09904952,0.40305886,0.17650945,0.01069868,0.00446307,0.01524224,0.12396730,0.27340003,0.00991205,0.09905120
-0.09304652,0.44089222,0.19380152,0.01163461,0.00525919,0.01684646,0.13440841,0.29865724,0.01154041,0.10687142
-0.08704352,0.47992013,0.21174692,0.01259050,0.00616160,0.01852494,0.14492090,0.32459414,0.01339203,0.11460203
-0.08104052,0.51978942,0.23022761,0.01355624,0.00717378,0.02026716,0.15538499,0.35096026,0.01546843,0.12212826
-0.07503752,0.56012679,0.24911578,0.01452162,0.00829751,0.02206101,0.16568101,0.37749213,0.01776788,0.12933590
-0.06903452,0.60054396,0.26827535,0.01547657,0.00953251,0.02389287,0.17569235,0.40391732,0.02028463,0.13611426
-0.06303152,0.64064363,0.28756356,0.01641136,0.01087610,0.02574776,0.18530854,0.42995898,0.02300825,0.14235940
-0.05702851,0.68002613,0.30683273,0.01731685,0.01232284,0.02760952,0.19442832,0.45534091,0.02592315,0.14797724
-0.05102551,0.71829664,0.32593204,0.01818473,0.01386434,0.02946110,0.20296255,0.47979278,0.02900818,0.15288659
-0.04502251,0.75507275,0.34470942,0.01900780,0.01548905,0.03128483,0.21083682,0.50305567,0.03223655,0.15702193
-0.03901951,0.78999230,0.36301346,0.01978014,0.01718226,0.03306277,0.21799386,0.52488752,0.03557592,0.16033580
-0.03301651,0.82272132,0.38069553,0.02049739,0.01892609,0.03477718,0.22439539,0.54506858,0.03898878,0.16280067
-0.02701351,0.85296192,0.39761189,0.02115692,0.02069974,0.03641092,0.23002364,0.56340658,0.04243314,0.16441042
-0.02101051,0.88046005,0.41362620,0.02175806,0.02247977,0.03794798,0.23488228,0.57974178,0.04586342,0.16518102
-0.01500750,0.90501306,0.42861205,0.02230221,0.02424054,0.03937401,0.23899698,0.59395145,0.04923167,0.16515075
-0.00900450,0.92647671,0.44245592,0.02279298,0.02595483,0.04067685,0.24241542,0.60595405,0.05248894,0.16437965
-0.00300150,0.94477170,0.45506028,0.02323631,0.02759445,0.04184707,0.24520689,0.61571275,0.05558689,0.16294853
0.00300150,0.95988930,0.46634702,0.02364054,0.02913107,0.04287852,0.24746149,0.62323830,0.05847949,0.16095719
0.00900450,0.97189602,0.47626090,0.02401637,0.03053700,0.04376871,0.24928887,0.62859107,0.06112473,0.15852230
0.01500750,0.98093682,0.48477309,0.02437690,0.03178608,0.04451931,0.25081667,0.63188221,0.06348635,0.15577470
0.02101051,0.98723673,0.49188453,0.02473750,0.03285446,0.04513631,0.25218852,0.63327362,0.06553541,0.15285638
0.02701351,0.99110045,0.49762881,0.02511568,0.03372146,0.04563026,0.25356174,0.63297670,0.06725166,0.14991711
0.03301651,0.99290957,0.50207452,0.02553081,0.03437021,0.04601624,0.25510448,0.63124969,0.06862465,0.14711083
0.03901951,0.99311730,0.50532655,0.02600387,0.03478832,0.04631364,0.25699262,0.62839347,0.06965446,0.14459189
0.04502251,0.99224018,0.50752627,0.02655699,0.03496826,0.04654587,0.25940602,0.62474574,0.07035203,0.14251116
0.05102551,0.99084699,0.50885029,0.02721295,0.03490764,0.04673975,0.26252439,0.62067350,0.07073905,0.14101218
0.05702851,0.98954460,0.50950751,0.02799457,0.03460937,0.04692480,0.26652260,0.61656399,0.07084741,0.14022731
0.06303152,0.98896109,0.50973453,0.02892401,0.03408148,0.04713231,0.27156558,0.61281405,0.07071815,0.14027401
0.06903452,0.98972636,0.50978924,0.03002198,0.03333693,0.04739432,0.27780273,0.60981831,0.07040004,0.14125141
0.07503752,0.99245092,0.50994273,0.03130690,0.03239308,0.04774247,0.28536209,0.60795640,0.06994773,0.14323712
0.08104052,0.99770340,0.51046980,0.03279398,0.03127118,0.04820675,0.29434437,0.60757973,0.06941967,0.14628448
0.08704352,1.00598778,0.51163817,0.03449434,0.02999562,0.04881438,0.30481700,0.60899818,0.06887578,0.15042033
0.09304652,1.01772133,0.51369711,0.03641415,0.02859313,0.04958858,0.31680860,0.61246752,0.06837498,0.15564343
0.09904952,1.03321425,0.51686571,0.03855379,0.02709193,0.05054762,0.33030396,0.61817800,0.06797282,0.16192359
0.10505253,1.05265235,0.52132163,0.04090725,0.02552095,0.05170399,0.34524007,0.62624482,0.06771912,0.16920167
0.11105553,1.07608366,0.52719074,0.04346154,0.02390891,0.05306380,0.36150326,0.63670104,0.06765592,0.17739049
0.11705853,1.10341003,0.53453834,0.04619647,0.02228363,0.05462653,0.37892801,0.64949357,0.06781571,0.18637675
0.12306153,1.13438463,0.54336267,0.04908457,0.02067136,0.05638509,0.39729745,0.66448255,0.06822012,0.19602397
0.12906453,1.16861574,0.55359090,0.05209130,0.01909621,0.05832625,0.41634588,0.68144445,0.06887904,0.20617643
0.13506753,1.20557731,0.56507830,0.05517565,0.01757976,0.06043142,0.43576333,0.70007903,0.06979035,0.21666405
0.14107054,1.24462610,0.57761065,0.05829091,0.01614080,0.06267781,0.45520222,0.72002009,0.07094012,0.22730816
0.14707354,1.28502508,0.59090991,0.06138581,0.01479519,0.06503987,0.47428598,0.74084962,0.07230347,0.23792790
0.15307654,1.32597231,0.60464327,0.06440592,0.01355586,0.06749100,0.49261937,0.76211506,0.07384580,0.24834707
0.15907954,1.36663405,0.61843503,0.06729525,0.01243297,0.07000546,0.50980019,0.78334876,0.07552463,0.25840126
0.16508254,1.40618098,0.63188094,0.06999802,0.01143415,0.07256033,0.52543203,0.80408899,0.07729171,0.26794476
0.17108554,1.44382552,0.64456444,0.07246048,0.01056479,0.07513751,0.53913740,0.82390142,0.07909547,0.27685717
0.17708854,1.47885870,0.65607392,0.07463287,0.00982845,0.07772551,0.55057078,0.84240002,0.08088354,0.28504920
0.18309155,1.51068455,0.66602028,0.07647111,0.00922723,0.08032107,0.55943092,0.85926636,0.08260542,0.29246740
0.18909455,1.53885018,0.67405384,0.07793854,0.00876219,0.08293042,0.56547197,0.87426620,0.08421491,0.29909758
0.19509755,1.56306984,0.67987976,0.07900727,0.00843369,0.08556998,0.56851268,0.88726244,0.08567241,0.30496654
0.20110055,1.58324150,0.68327120,0.07965928,0.00824174,0.08826664,0.56844342,0.89822356,0.08694682,0.31014212
0.20710355,1.59945469,0.68407950,0.07988720,0.00818622,0.09105738,0.56523051,0.90722706,0.08801699,0.31473124
0.21310655,1.61198911,0.68224081,0.07969456,0.00826706,0.09398823,0.55891776,0.91445735,0.08887269,0.31887611
0.21910955,1.62130346,0.67777887,0.07909576,0.00848428,0.09711258,0.54962503,0.92019816,0.08951493,0.32274853
0.22511256,1.62801492,0.67080374,0.07811548,0.00883794,0.10048893,0.53754392,0.92481954,0.08995574,0.32654252
0.23111556,1.63287002,0.66150658,0.07678777,0.00932806,0.10417802,0.52293076,0.92876000,0.09021735,0.33046560
0.23711856,1.63670799,0.65015063,0.07515475,0.00995431,0.10823959,0.50609727,0.93250450,0.09033085,0.33472884
0.24312156,1.64041850,0.63705911,0.07326500,0.01071578,0.11272872,0.48739932,0.93655923,0.09033438,0.33953642
0.24912456,1.64489552,0.62260040,0.07117173,0.01161056,0.11769216,0.46722426,0.94142453,0.09027092,0.34507488
0.25512756,1.65098985,0.60717144,0.06893081,0.01263538,0.12316457,0.44597756,0.94756711,0.09018597,0.35150267
0.26113057,1.65946248,0.59118024,0.06659877,0.01378521,0.12916502,0.42406917,0.95539298,0.09012499,0.35894054
0.26713357,1.67094148,0.57502821,0.06423084,0.01505286,0.13569401,0.40190044,0.96522266,0.09013100,0.36746320
0.27313657,1.68588446,0.55909353,0.06187912,0.01642865,0.14273091,0.37985195,0.97726977,0.09024234,0.37709267
0.27913957,1.70454884,0.54371602,0.05959098,0.01790021,0.15023241,0.35827292,0.99162430,0.09049077,0.38779375
0.28514257,1.72697162,0.52918460,0.05740779,0.01945224,0.15813172,0.33747247,1.00824159,0.09089999,0.39947188
0.29114557,1.75295980,0.51572768,0.05536391,0.02106659,0.16633888,0.31771321,1.02693750,0.09148474,0.41197356
0.29714857,1.78209227,0.50350702,0.05348613,0.02272231,0.17474222,0.29920712,1.04739044,0.09225048,0.42508940
0.30315158,1.81373325,0.49261522,0.05179346,0.02439595,0.18321076,0.28211398,1.06915014,0.09319369,0.43855976
0.30915458,1.84705689,0.48307700,0.05029734,0.02606196,0.19159786,0.26654216,1.09165288,0.09430279,0.45208275
0.31515758,1.88108189,0.47485394,0.04900215,0.02769326,0.19974565,0.25255169,1.11424267,0.09555966,0.46532442
0.32116058,1.91471472,0.46785241,0.04790606,0.02926190,0.20749034,0.24015928,1.13619739,0.09694157,0.47793057
0.32716358,1.94679928,0.46193427,0.04700214,0.03073987,0.21466809,0.22934493,1.15675868,0.09842359,0.48953982
0.33316658,1.97617081,0.45692950,0.04627967,0.03209990,0.22112127,0.22005988,1.17516428,0.09998114,0.49979737
0.33916958,2.00171128,0.45265030,0.04572547,0.03331639,0.22670472,0.21223522,1.19068128,0.10159270,0.50836885
0.34517259,2.02240385,0.44890566,0.04532538,0.03436625,0.23129188,0.20579094,1.20263865,0.10324240,0.51495360
0.35117559,2.03738342,0.44551579,0.04506561,0.03522973,0.23478047,0.20064478,1.21045766,0.10492242,0.51929704
0.35717859,2.04598125,0.44232559,0.04493399,0.03589114,0.23709734,0.19672068,1.21367864,0.10663495,0.52120128
0.36318159,2.04776118,0.43921650,0.04492103,0.03633947,0.23820249,0.19395621,1.21198294,0.10839370,0.52053387
0.36918459,2.04254599,0.43611618,0.04502077,0.03656885,0.23809185,0.19230891,1.20520898,0.11022471,0.51723407
0.37518759,2.03043256,0.43300559,0.04523136,0.03657878,0.23679879,0.19176114,1.19336183,0.11216650,0.51131660
0.38119060,2.01179526,0.42992311,0.04555526,0.03637425,0.23439438,0.19232331,1.17661586,0.11426951,0.50287266
0.38719360,1.98727752,0.42696566,0.04599929,0.03596557,0.23098615,0.19403541,1.15531038,0.11659467,0.49206827
0.39319660,1.95777197,0.42428672,0.04657426,0.03536811,0.22671559,0.19696688,1.12993869,0.11921140,0.47914008
0.39919960,1.92439032,0.42209151,0.04729435,0.03460176,0.22175450,0.20121469,1.10113093,0.12219488,0.46438882
0.40520260,1.88842433,0.42062945,0.04817638,0.03369028,0.21630023,0.20690001,1.06963186,0.12562277,0.44817083
0.41120560,1.85129982,0.42018447,0.04923869,0.03266059,0.21057006,0.21416342,1.03627435,0.12957162,0.43088792
0.41720860,1.81452570,0.42106354,0.05050007,0.03154181,0.20479504,0.22315898,1.00195003,0.13411289,0.41297615
0.42321161,1.77964036,0.42358391,0.05197853,0.03036445,0.19921337,0.23404739,0.96757825,0.13930904,0.39489385
0.42921461,1.74815756,0.42805973,0.05369007,0.02915942,0.19406372,0.24698850,0.93407474,0.14520959,0.37710939
0.43521761,1.72151411,0.43478844,0.05564745,0.02795718,0.18957866,0.26213347,0.90232122,0.15184755,0.36008908
0.44122061,1.70102125,0.44403766,0.05785920,0.02678686,0.18597834,0.27961682,0.87313715,0.15923624,0.34428562
0.44722361,1.68782138,0.45603284,0.06032858,0.02567556,0.18346482,0.29954865,0.84725448,0.16736672,0.33012726
0.45322661,1.68285163,0.47094634,0.06305288,0.02464769,0.18221700,0.32200733,0.82529637,0.17620594,0.31800805
0.45922961,1.68681521,0.48888800,0.06602284,0.02372444,0.18238632,0.34703270,0.80776040,0.18569574,0.30827932
0.46523262,1.70016111,0.50989778,0.06922237,0.02292341,0.18409335,0.37462029,0.79500659,0.19575272,0.30124230
0.47123562,1.72307249,0.53394043,0.07262845,0.02225835,0.18742530,0.40471640,0.78725044,0.20626899,0.29714221
0.47723862,1.75546359,0.56090237,0.07621130,0.02173901,0.19243434,0.43721442,0.78456083,0.21711396,0.29616351
0.48324162,1.79698472,0.59059092,0.07993479,0.02137116,0.19913682,0.47195229,0.78686267,0.22813688,0.29842650
0.48924462,1.84703468,0.62273562,0.08375700,0.02115660,0.20751325,0.50871147,0.79394375,0.23917025,0.30398504
0.49524762,1.90477970,0.65699184,0.08763105,0.02109336,0.21750903,0.54721711,0.80546528,0.25003388,0.31282546
0.50125063,1.96917799,0.69294630,0.09150599,0.02117595,0.22903575,0.58713982,0.82097564,0.26053953,0.32486651
0.50725363,2.03900866,0.73012446,0.09532792,0.02139556,0.24197310,0.62809874,0.83992653,0.27049589,0.33996035
0.51325663,2.11290406,0.76799957,0.09904106,0.02174048,0.25617114,0.66966616,0.86169089,0.27971381,0.35789463
0.51925963,2.18938435,0.80600313,0.10258902,0.02219635,0.27145306,0.71137339,0.88558202,0.28801151,0.37839554
0.52526263,2.26689343,0.84353644,0.10591597,0.02274658,0.28761815,0.75271814,0.91087312,0.29521960,0.40113200
0.53126563,2.34383520,0.87998318,0.10896788,0.02337273,0.30444517,0.79317292,0.93681690,0.30118584,0.42572095
0.53726863,2.41860939,0.91472256,0.11169368,0.02405487,0.32169580,0.83219477,0.96266455,0.30577925,0.45173371
0.54327164,2.48964631,0.94714281,0.11404638,0.02477202,0.33911846,0.86923578,0.98768378,0.30889366,0.47870363
0.54927464,2.55543988,0.97665472,0.11598409,0.02550253,0.35645220,0.90375442,1.01117558,0.31045041,0.50613475
0.55527764,2.61457841,1.00270503,0.11747096,0.02622455,0.37343089,0.93522740,1.03248939,0.31040027,0.53351156
0.56128064,2.66577279,1.02478910,0.11847799,0.02691641,0.38978744,0.96316171,1.05103646,0.30872432,0.56030974
0.56728364,2.70788167,1.04246279,0.11898367,0.02755710,0.40525834,0.98710661,1.06630133,0.30543407,0.58600763
0.57328664,2.73993333,1.05535315,0.11897453,0.02812671,0.41958814,1.00666517,1.07785117,0.30057054,0.61009812
0.57928964,2.76114387,1.06316757,0.11844553,0.02860685,0.43253414,1.02150497,1.08534305,0.29420259,0.63210083
0.58529265,2.77093158,1.06570113,0.11740018,0.02898107,0.44387096,1.03136765,1.08852907,0.28642450,0.65157400
0.59129565,2.76892710,1.06284193,0.11585064,0.02923524,0.45339507,1.03607684,1.08725924,0.27735287,0.66812584
0.59729865,2.75497922,1.05457418,0.11381749,0.02935793,0.46092910,1.03554429,1.08148220,0.26712310,0.68142483
0.60330165,2.72915610,1.04097887,0.11132939,0.02934064,0.46632581,1.02977366,1.07124377,0.25588543,0.69120850
0.60930465,2.69174172,1.02223190,0.10842256,0.02917807,0.46947158,1.01886194,1.05668332,0.24380084,0.69729056
0.61530765,2.64322761,0.99859981,0.10513999,0.02886820,0.47028931,1.00299826,1.03802821,0.23103691,0.69956562
0.62131066,2.58429976,0.97043303,0.10153060,0.02841238,0.46874052,0.98245999,1.01558607,0.21776368,0.69801168
0.62731366,2.51582102,0.93815692,0.09764816,0.02781524,0.46482672,0.95760624,0.98973542,0.20414981,0.69268990
0.63331666,2.43880907,0.90226082,0.09355004,0.02708450,0.45858960,0.92886882,0.96091458,0.19035901,0.68374178
0.63931966,2.35441068,0.86328543,0.08929598,0.02623079,0.45011040,0.89674109,0.92960915,0.17654688,0.67138376
0.64532266,2.26387262,0.82180900,0.08494664,0.02526721,0.43950809,0.86176477,0.89633847,0.16285822,0.65589934
0.65132566,2.16851011,0.77843270,0.08056224,0.02420898,0.42693658,0.82451545,0.86164119,0.14942487,0.63762923
0.65732866,2.06967371,0.73376576,0.07620109,0.02307291,0.41258085,0.78558715,0.82606053,0.13636406,0.61695960
0.66333167,1.96871554,0.68841081,0.07191825,0.02187689,0.39665232,0.74557648,0.79012955,0.12377728,0.59430926
0.66933467,1.86695599,0.64294996,0.06776429,0.02063934,0.37938342,0.70506712,0.75435690,0.11174972,0.57011598
0.67533767,1.76565203,0.59793211,0.06378415,0.01937866,0.36102163,0.66461499,0.71921352,0.10035011,0.54482270
0.68134067,1.66596809,0.55386184,0.06001616,0.01811275,0.34182319,0.62473487,0.68512070,0.08963108,0.51886414
0.68734367,1.56895068,0.51119028,0.05649141,0.01685847,0.32204672,0.58588874,0.65244001,0.07962981,0.49265430
0.69334667,1.47550742,0.47030821,0.05323319,0.01563130,0.30194694,0.54847642,0.62146531,0.07036907,0.46657539
0.69934967,1.38639139,0.43154150,0.05025679,0.01444497,0.28176879,0.51282862,0.59241729,0.06185847,0.44096849
0.70535268,1.30219120,0.39514893,0.04756962,0.01331122,0.26174210,0.47920280,0.56544061,0.05409595,0.41612637
0.71135568,1.22332703,0.36132248,0.04517143,0.01223966,0.24207699,0.44778165,0.54060384,0.04706932,0.39228858
0.71735868,1.15005273,0.33018977,0.04305497,0.01123770,0.22296021,0.41867435,0.51790210,0.04075795,0.36963893
0.72336168,1.08246364,0.30181845,0.04120675,0.01031056,0.20455244,0.39192029,0.49726234,0.03513441,0.34830525
0.72936468,1.02050968,0.27622235,0.03960805,0.00946139,0.18698660,0.36749507,0.47855091,0.03016614,0.32836146
0.73536768,0.96401299,0.25336886,0.03823604,0.00869147,0.17036723,0.34531830,0.46158325,0.02581697,0.30983152
0.74137069,0.91268918,0.23318729,0.03706504,0.00800037,0.15477091,0.32526293,0.44613504,0.02204861,0.29269508
0.74737369,0.86617115,0.21557764,0.03606776,0.00738628,0.14024743,0.30716547,0.43195448,0.01882193,0.27689438
0.75337669,0.82403434,0.20041947,0.03521661,0.00684626,0.12682192,0.29083673,0.41877512,0.01609813,0.26234201
0.75937969,0.78582220,0.18758045,0.03448488,0.00637657,0.11449750,0.27607254,0.40632857,0.01383975,0.24892913
0.76538269,0.75107082,0.17692416,0.03384781,0.00597290,0.10325836,0.26266398,0.39435670,0.01201141,0.23653369
0.77138569,0.71933154,0.16831694,0.03328348,0.00563067,0.09307324,0.25040680,0.38262270,0.01058052,0.22502822
0.77738869,0.69019068,0.16163345,0.03277361,0.00534524,0.08389893,0.23910954,0.37092065,0.00951763,0.21428699
0.78339170,0.66328575,0.15676079,0.03230394,0.00511211,0.07568372,0.22860021,0.35908315,0.00879675,0.20419206
0.78939470,0.63831740,0.15360119,0.03186456,0.00492703,0.06837071,0.21873136,0.34698686,0.00839545,0.19463822
0.79539770,0.61505700,0.15207303,0.03144991,0.00478613,0.06190080,0.20938334,0.33455571,0.00829480,0.18553652
0.80140070,0.59334974,0.15211051,0.03105853,0.00468591,0.05621517,0.20046586,0.32176186,0.00847917,0.17681647
0.80740370,0.57311338,0.15366194,0.03069267,0.00462326,0.05125749,0.19191791,0.30862442,0.00893598,0.16842684
0.81340670,0.55433321,0.15668689,0.03035767,0.00459541,0.04697542,0.18370622,0.29520619,0.00965531,0.16033527
0.81940970,0.53705358,0.16115254,0.03006123,0.00459986,0.04332179,0.17582247,0.28160861,0.01062943,0.15252676
0.82541271,0.52136696,0.16702936,0.02981258,0.00463426,0.04025520,0.16827945,0.26796540,0.01185237,0.14500132
0.83141571,0.50740115,0.17428669,0.02962164,0.00469630,0.03774021,0.16110664,0.25443519,0.01331939,0.13777093
0.83741871,0.49530573,0.18288830,0.02949817,0.00478362,0.03574719,0.15434538,0.24119356,0.01502655,0.13085623
0.84342171,0.48523843,0.19278847,0.02945097,0.00489367,0.03425186,0.14804392,0.22842505,0.01697027,0.12428291
0.84942471,0.47735247,0.20392871,0.02948726,0.00502363,0.03323459,0.14225277,0.21631533,0.01914701,0.11807840
0.85542771,0.47178536,0.21623562,0.02961210,0.00517036,0.03267965,0.13702044,0.20504405,0.02155301,0.11226873
0.86143072,0.46864999,0.22961975,0.02982809,0.00533035,0.03257430,0.13238983,0.19477861,0.02418422,0.10687597
0.86743372,0.46802833,0.24397599,0.03013520,0.00549971,0.03290802,0.12839553,0.18566912,0.02703622,0.10191619
0.87343672,0.46996797,0.25918515,0.03053080,0.00567420,0.03367173,0.12506183,0.17784458,0.03010449,0.09739817
0.87943972,0.47448174,0.27511699,0.03100993,0.00584934,0.03485723,0.12240177,0.17141054,0.03338457,0.09332283
0.88544272,0.48154997,0.29163441,0.03156565,0.00602043,0.03645675,0.12041703,0.16644805,0.03687256,0.08968324
0.89144572,0.49112541,0.30859854,0.03218964,0.00618276,0.03846269,0.11909862,0.16301394,0.04056556,0.08646535
0.89744872,0.50314007,0.32587463,0.03287280,0.00633168,0.04086759,0.11842820,0.16114218,0.04446225,0.08364917
0.90345173,0.51751346,0.34333813,0.03360598,0.00646280,0.04366420,0.11837998,0.16084620,0.04856347,0.08121034
0.90945473,0.53416152,0.36088070,0.03438064,0.00657212,0.04684573,0.11892285,0.16212181,0.05287271,0.07912194
0.91545773,0.55300539,0.37841573,0.03518956,0.00665619,0.05040612,0.12002269,0.16495057,0.05739657,0.07735639
0.92146073,0.57397932,0.39588276,0.03602735,0.00671223,0.05434040,0.12164463,0.16930319,0.06214501,0.07588724
0.92746373,0.59703691,0.41325067,0.03689087,0.00673826,0.05864492,0.12375493,0.17514272,0.06713137,0.07469079
0.93346673,0.62215499,0.43051901,0.03777951,0.00673314,0.06331749,0.12632260,0.18242736,0.07237213,0.07374737
0.93946973,0.64933476,0.44771744,0.03869516,0.00669664,0.06835738,0.12932037,0.19111243,0.07788630,0.07304219
0.94547274,0.67859961,0.46490299,0.03964206,0.00662945,0.07376496,0.13272508,0.20115163,0.08369447,0.07256577
0.95147574,0.70998968,0.48215521,0.04062641,0.00653310,0.07954120,0.13651742,0.21249715,0.08981751,0.07231384
0.95747874,0.74355318,0.49956922,0.04165576,0.00640994,0.08568670,0.14068096,0.22509893,0.09627487,0.07228676
0.96348174,0.77933469,0.51724704,0.04273825,0.00626299,0.09220055,0.14520069,0.23890273,0.10308261,0.07248850
0.96948474,0.81736116,0.53528754,0.04388167,0.00609585,0.09907884,0.15006099,0.25384751,0.11025117,0.07292534
0.97548774,0.85762630,0.55377545,0.04509257,0.00591247,0.10631292,0.15524330,0.26986203,0.11778299,0.07360422
0.98149075,0.90007428,0.57277017,0.04637518,0.00571708,0.11388760,0.16072367,0.28686103,0.12567013,0.07453100
0.98749375,0.94458391,0.59229497,0.04773054,0.00551392,0.12177924,0.16647026,0.30474135,0.13389202,0.07570870
0.99349675,0.99095434,0.61232729,0.04915562,0.00530714,0.12995399,0.17244120,0.32337829,0.14241341,0.07713590
0.99949975,1.03889351,0.63279088,0.05064271,0.00510060,0.13836623,0.17858276,0.34262252,0.15118288,0.07880536
1.00550275,1.08801041,0.65355024,0.05217895,0.00489777,0.14695741,0.18482827,0.36229811,0.16013176,0.08070299
1.01150575,1.13781207,0.67440814,0.05374620,0.00470158,0.15565544,0.19109771,0.38220165,0.16917389,0.08280737
1.01750875,1.18770594,0.69510626,0.05532117,0.00451435,0.16437463,0.19729823,0.40210317,0.17820610,0.08508968
1.02351176,1.23700813,0.71532948,0.05687587,0.00433778,0.17301648,0.20332557,0.42174862,0.18710956,0.08751430
1.02951476,1.28495766,0.73471353,0.05837834,0.00417288,0.18147118,0.20906636,0.44086432,0.19575204,0.09003990
1.03551776,1.33073632,0.75285602,0.05979370,0.00402002,0.18961996,0.21440140,0.45916313,0.20399098,0.09262114
1.04152076,1.37349369,0.76933030,0.06108540,0.00387896,0.19733821,0.21920949,0.47635230,0.21167732,0.09521078
1.04752376,1.41237625,0.78370169,0.06221667,0.00374897,0.20449926,0.22337197,0.49214276,0.21865999,0.09776224
1.05352676,1.44655942,0.79554516,0.06315203,0.00362884,0.21097878,0.22677752,0.50625933,0.22479077,0.10023233
1.05952976,1.47528098,0.80446382,0.06385893,0.00351709,0.21665951,0.22932704,0.51845153,0.22992951,0.10258421
1.06553277,1.49787436,0.81010720,0.06430928,0.00341201,0.22143616,0.23093842,0.52850441,0.23394915,0.10479018
1.07153577,1.51379988,0.81218831,0.06448082,0.00331184,0.22522032,0.23155085,0.53624874,0.23674071,0.10683443
1.07753877,1.52267262,0.81049881,0.06435841,0.00321482,0.22794495,0.23112838,0.54157020,0.23821758,0.10871529
1.08354177,1.52428502,0.80492130,0.06393496,0.00311937,0.22956838,0.22966267,0.54441672,0.23831921,0.11044707
1.08954477,1.51862326,0.79543821,0.06321208,0.00302414,0.23007758,0.22717465,0.54480386,0.23701384,0.11206129
1.09554777,1.50587620,0.78213678,0.06220039,0.00292807,0.22949033,0.22371498,0.54281758,0.23430018,0.11360711
1.10155078,1.48643636,0.76520985,0.06091950,0.00283049,0.22785637,0.21936325,0.53861424,0.23020789,0.11515108
1.10755378,1.46089275,0.74495248,0.05939759,0.00273113,0.22525728,0.21422602,0.53241776,0.22479698,0.11677597
1.11355678,1.43001564,0.72175452,0.05767064,0.00263009,0.22180510,0.20843362,0.52451400,0.21815595,0.11857887
1.11955978,1.39473393,0.69608949,0.05578143,0.00252792,0.21763967,0.20213601,0.51524236,0.21039889,0.12066845
1.12556278,1.35610616,0.66850027,0.05377822,0.00242548,0.21292486,0.19549776,0.50498523,0.20166175,0.12316162
1.13156578,1.31528616,0.63958241,0.05171323,0.00232396,0.20784365,0.18869240,0.49415544,0.19209774,0.12617948
1.13756878,1.27348516,0.60996566,0.04964105,0.00222483,0.20259245,0.18189645,0.48318245,0.18187232,0.12984300
1.14357179,1.23193174,0.58029450,0.04761694,0.00212968,0.19737473,0.17528334,0.47249778,0.17115789,0.13426831
1.14957479,1.19183137,0.55120875,0.04569511,0.00204025,0.19239420,0.16901740,0.46252036,0.16012843,0.13956191
1.15557779,1.15432735,0.52332459,0.04392712,0.00195826,0.18784796,0.16324841,0.45364240,0.14895435,0.14581607
1.16158079,1.12046438,0.49721710,0.04236038,0.00188537,0.18391964,0.15810657,0.44621639,0.13779779,0.15310439
1.16758379,1.09115645,0.47340458,0.04103677,0.00182310,0.18077305,0.15369850,0.44054375,0.12680848,0.16147794
1.17358679,1.06715997,0.45233532,0.03999156,0.00177273,0.17854636,0.15010395,0.43686555,0.11612031,0.17096189
1.17958979,1.04905298,0.43437698,0.03925244,0.00173529,0.17734713,0.14737375,0.43535560,0.10584877,0.18155306
1.18559280,1.03722106,0.41980892,0.03883891,0.00171144,0.17724843,0.14552872,0.43611617,0.09608921,0.19321821
1.19159580,1.03185018,0.40881747,0.03876184,0.00170150,0.17828599,0.14455974,0.43917635,0.08691604,0.20589334
1.19759880,1.03292635,0.40149403,0.03902333,0.00170537,0.18045668,0.14442885,0.44449304,0.07838268,0.21948401
1.20360180,1.04024181,0.39783603,0.03961677,0.00172257,0.18371830,0.14507129,0.45195433,0.07052228,0.23386658
1.20960480,1.05340727,0.39775037,0.04052719,0.00175221,0.18799064,0.14639846,0.46138519,0.06334914,0.24889052
1.21560780,1.07186942,0.40105919,0.04173172,0.00179305,0.19315781,0.14830154,0.47255489,0.05686056,0.26438151
1.22161081,1.09493282,0.40750759,0.04320035,0.00184347,0.19907184,0.15065573,0.48518603,0.05103914,0.28014541
1.22761381,1.12178535,0.41677303,0.04489678,0.00190161,0.20555726,0.15332482,0.49896454,0.04585528,0.29597294
1.23361681,1.15152618,0.42847609,0.04677942,0.00196534,0.21241664,0.15616611,0.51355037,0.04126987,0.31164479
1.23961981,1.18319520,0.44219223,0.04880257,0.00203240,0.21943687,0.15903525,0.52858850,0.03723683,0.32693725
1.24562281,1.21580318,0.45746430,0.05091756,0.00210045,0.22639593,0.16179113,0.54371980,0.03370568,0.34162793
1.25162581,1.24836161,0.47381554,0.05307412,0.00216714,0.23306994,0.16430043,0.55859146,0.03062380,0.35550164
1.25762881,1.27991157,0.49076271,0.05522167,0.00223022,0.23924031,0.16644189,0.57286686,0.02793848,0.36835612
1.26363182,1.30955087,0.50782918,0.05731068,0.00228762,0.24470062,0.16811014,0.58623453,0.02559866,0.38000751
1.26963482,1.33645899,0.52455773,0.05929400,0.00233753,0.24926306,0.16921886,0.59841619,0.02355628,0.39029555
1.27563782,1.35991932,0.54052281,0.06112816,0.00237847,0.25276431,0.16970355,0.60917369,0.02176737,0.39908812
1.28164082,1.37933832,0.55534205,0.06277462,0.00240939,0.25507040,0.16952347,0.61831500,0.02019281,0.40628538
