energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-0.32116058,4.54219243,0.11413018,1.65348550,2.22301868,0.22696776,0.05491306,0.57595237,0.27062111,1.27260234
-0.31515758,4.54341071,0.10925127,1.65568216,2.23398525,0.22618339,0.05529663,0.58078752,0.27728805,1.27192091
-0.30915458,4.53235589,0.10473848,1.65062782,2.23372799,0.22454653,0.05559349,0.58421966,0.28257078,1.27084269
-0.30315158,4.50980352,0.10065217,1.63825584,2.22211369,0.22207412,0.05581893,0.58626064,0.28636345,1.27003782
-0.29714857,4.47676863,0.09704088,1.61863549,2.19922362,0.21879759,0.05599222,0.58694911,0.28858815,1.27019768
-0.29114557,4.43448748,0.09394002,1.59197633,2.16535833,0.21476282,0.05613599,0.58634993,0.28919753,1.27201673
-0.28514257,4.38439222,0.09137116,1.55862861,2.12103591,0.21002955,0.05627566,0.58455286,0.28817639,1.27617372
-0.27913957,4.32807907,0.08934187,1.51907923,2.06698340,0.20467049,0.05643858,0.58167031,0.28554229,1.28331273
-0.27313657,4.26727056,0.08784619,1.47394344,2.00412163,0.19876996,0.05665311,0.57783432,0.28134512,1.29402460
-0.26713357,4.20377300,0.08686553,1.42395226,1.93354395,0.19242219,0.05694763,0.57319265,0.27566558,1.30882944
-0.26113057,4.13943053,0.08637018,1.36993611,1.85648964,0.18572928,0.05734947,0.56790439,0.26861271,1.32816077
-0.25512756,4.07607729,0.08632111,1.31280519,1.77431296,0.17879886,0.05788378,0.56213484,0.26032059,1.35235179
-0.24912456,4.01548945,0.08667220,1.25352728,1.68844903,0.17174163,0.05857244,0.55605028,0.25094426,1.38162440
-0.24312156,3.95933890,0.08737259,1.19310370,1.60037778,0.16466876,0.05943303,0.54981249,0.24065516,1.41608127
-0.23711856,3.90915009,0.08836917,1.13254452,1.51158736,0.15768928,0.06047785,0.54357350,0.22963621,1.45570136
-0.23111556,3.86626171,0.08960912,1.07284363,1.42353812,0.15090759,0.06171310,0.53747067,0.21807682,1.50033879
-0.22511256,3.83179431,0.09104220,1.01495469,1.33762859,0.14442111,0.06313828,0.53162233,0.20616781,1.54972540
-0.21910955,3.80662482,0.09262286,0.95976874,1.25516416,0.13831816,0.06474566,0.52612420,0.19409678,1.60347649
-0.21310655,3.79136844,0.09431203,0.90809402,1.17732962,0.13267617,0.06652016,0.52104667,0.18204376,1.66109971
-0.20710355,3.78636823,0.09607840,0.86063865,1.10516593,0.12756019,0.06843934,0.51643315,0.17017741,1.72200643
-0.20110055,3.79169212,0.09789925,0.81799658,1.03955176,0.12302178,0.07047376,0.51229940,0.15865186,1.78552526
-0.19509755,3.80713689,0.09976072,0.78063694,0.98119004,0.11909832,0.07258754,0.50863391,0.14760431,1.85091699
-0.18909455,3.83223852,0.10165750,0.74889709,0.93059946,0.11581260,0.07473919,0.50539935,0.13715317,1.91739031
-0.18309155,3.86628802,0.10359199,0.72297922,0.88811079,0.11317289,0.07688270,0.50253483,0.12739710,1.98411781
-0.17708854,3.90835188,0.10557292,0.70295058,0.85386795,0.11117321,0.07896878,0.49995903,0.11841455,2.05025160
-0.17108554,3.95729615,0.10761361,0.68874694,0.82783325,0.10979405,0.08094634,0.49757392,0.11026403,2.11493808
-0.16508254,4.01181358,0.10972977,0.68017936,0.80979668,0.10900329,0.08276398,0.49526893,0.10298484,2.17733152
-0.15907954,4.07045287,0.11193725,0.67694371,0.79938872,0.10875736,0.08437161,0.49292552,0.09659832,2.23660633
-0.15307654,4.13164976,0.11424956,0.67863293,0.79609635,0.10900264,0.08572201,0.49042177,0.09110946,2.29196767
-0.14707354,4.19375953,0.11667557,0.68475150,0.79928184,0.10967709,0.08677240,0.48763699,0.08650879,2.34266078
-0.14107054,4.25509068,0.11921736,0.69473195,0.80820399,0.11071198,0.08748577,0.48445622,0.08277451,2.38797898
-0.13506753,4.31393976,0.12186843,0.70795309,0.82204134,0.11203377,0.08783217,0.48077436,0.07987478,2.42727069
-0.12906453,4.36862724,0.12461244,0.72375948,0.83991714,0.11356611,0.08778965,0.47649998,0.07777009,2.45994582
-0.12306153,4.41753435,0.12742240,0.74148180,0.86092535,0.11523195,0.08734507,0.47155866,0.07641555,2.48548186
-0.11705853,4.45914071,0.13026057,0.76045778,0.88415744,0.11695562,0.08649454,0.46589582,0.07576328,2.50342995
-0.11105553,4.49206240,0.13307898,0.78005296,0.90872922,0.11866496,0.08524359,0.45947902,0.07576462,2.51342133
-0.10505253,4.51508985,0.13582063,0.79968104,0.93380723,0.12029343,0.08360711,0.45229971,0.07637211,2.51517407
-0.09904952,4.52722487,0.13842116,0.81882287,0.95863379,0.12178207,0.08160893,0.44437439,0.07754144,2.50850046
-0.09304652,4.52771568,0.14081120,0.83704384,0.98255007,0.12308137,0.07928126,0.43574530,0.07923294,2.49331460
-0.08704352,4.51608878,0.14291898,0.85400870,1.00501638,0.12415286,0.07666378,0.42648049,0.08141292,2.46964021
-0.08104052,4.49217626,0.14467323,0.86949338,1.02562885,0.12497046,0.07380269,0.41667340,0.08405457,2.43761810
-0.07503752,4.45613711,0.14600623,0.88339323,1.04413177,0.12552149,0.07074957,0.40644201,0.08713856,2.39751292
-0.06903452,4.40847105,0.14685672,0.89572706,1.06042500,0.12580729,0.06756013,0.39592744,0.09065319,2.34971857
-0.06303152,4.35002378,0.14717267,0.90663679,1.07456587,0.12584339,0.06429296,0.38529215,0.09459422,2.29476184
-0.05702851,4.28198241,0.14691371,0.91638239,1.08676540,0.12565917,0.06100831,0.37471771,0.09896430,2.23330351
-0.05102551,4.20586062,0.14605299,0.92533207,1.09737860,0.12529711,0.05776679,0.36440227,0.10377205,2.16613671
-0.04502251,4.12347318,0.14457863,0.93394790,1.10688914,0.12481148,0.05462829,0.35455757,0.10903096,2.09418199
-0.03901951,4.03690011,0.14249445,0.94276728,1.11588870,0.12426662,0.05165081,0.34540582,0.11475794,2.01847913
-0.03301651,3.94844131,0.13982010,0.95238072,1.12505179,0.12373480,0.04888955,0.33717622,0.12097196,1.94017546
-0.02701351,3.86056293,0.13659061,0.96340675,1.13510681,0.12329371,0.04639596,0.33010147,0.12769246,1.86051103
-0.02101051,3.77583702,0.13285531,0.97646491,1.14680458,0.12302370,0.04421697,0.32441403,0.13493804,1.78080093
-0.01500750,3.69687688,0.12867627,0.99214776,1.16088543,0.12300490,0.04239432,0.32034255,0.14272518,1.70241523
-0.00900450,3.62627002,0.12412638,1.01099312,1.17804634,0.12331421,0.04096394,0.31810818,0.15106728,1.62675715
-0.00300150,3.56651155,0.11928709,1.03345767,1.19890936,0.12402245,0.03995544,0.31792116,0.15997403,1.55524020
0.00300150,3.51994019,0.11424599,1.05989299,1.22399277,0.12519159,0.03939170,0.31997752,0.16945113,1.48926480
0.00900450,3.48867925,0.10909434,1.09052514,1.25368601,0.12687234,0.03928850,0.32445600,0.17950028,1.43019522
0.01500750,3.47458459,0.10392462,1.12543865,1.28822963,0.12910207,0.03965430,0.33151533,0.19011965,1.37933721
0.02101051,3.47920107,0.09882822,1.16456573,1.32770089,0.13190323,0.04049002,0.34129167,0.20130447,1.33791696
0.02701351,3.50372864,0.09389335,1.20768118,1.37200583,0.13528227,0.04178897,0.35389636,0.21304783,1.30706142
0.03301651,3.54899866,0.08920315,1.25440324,1.42087782,0.13922907,0.04353691,0.36941393,0.22534161,1.28778042
0.03901951,3.61546058,0.08483410,1.30420060,1.47388287,0.14371702,0.04571215,0.38790025,0.23817719,1.28095036
0.04502251,3.70317838,0.08085475,1.35640512,1.53043119,0.14870360,0.04828584,0.40938083,0.25154605,1.28729954
0.05102551,3.81183619,0.07732470,1.41022997,1.58979456,0.15413146,0.05122237,0.43384927,0.26543998,1.30739483
0.05702851,3.94075165,0.07429378,1.46479238,1.65112874,0.15992999,0.05447992,0.46126561,0.27985081,1.34162964
0.06303152,4.08889587,0.07180154,1.51914016,1.71349980,0.16601731,0.05801116,0.49155489,0.29476959,1.39021281
0.06903452,4.25491830,0.06987690,1.57228084,1.77591329,0.17230243,0.06176405,0.52460560,0.31018530,1.45315864
0.07503752,4.43717525,0.06853798,1.62321242,1.83734510,0.17868780,0.06568284,0.56026825,0.32608282,1.53027780
0.08104052,4.63376061,0.06779201,1.67095426,1.89677260,0.18507178,0.06970915,0.59835411,0.34244060,1.62116960
0.08704352,4.84253789,0.06763548,1.71457709,1.95320499,0.19135129,0.07378311,0.63863429,0.35922778,1.72521588
0.09304652,5.06117285,0.06805430,1.75323085,2.00571151,0.19742421,0.07784462,0.68083921,0.37640130,1.84157721
0.09904952,5.28716629,0.06902419,1.78616932,2.05344683,0.20319183,0.08183461,0.72465886,0.39390288,1.96919202
0.10505253,5.51788712,0.07051109,1.81277065,2.09567250,0.20856086,0.08569635,0.76974391,0.41165642,2.10677972
0.11105553,5.75060596,0.07247188,1.83255311,2.13177406,0.21344539,0.08937665,0.81570804,0.42956584,2.25284852
0.11705853,5.98252994,0.07485512,1.84518551,2.16127334,0.21776839,0.09282707,0.86213164,0.44751380,2.40570898
0.12306153,6.21083926,0.07760211,1.85049224,2.18383591,0.22146301,0.09600503,0.90856714,0.46536138,2.56349390
0.12906453,6.43272637,0.08064809,1.84845282,2.19927371,0.22447353,0.09887474,0.95454594,0.48294909,2.72418528
0.13506753,6.64543821,0.08392363,1.83919637,2.20754321,0.22675605,0.10140804,0.99958719,0.50009912,2.88564827
0.14107054,6.84632184,0.08735624,1.82299153,2.20873949,0.22827889,0.10358504,1.04320812,0.51661903,3.04567216
0.14707354,7.03287341,0.09087209,1.80023244,2.20308699,0.22902284,0.10539460,1.08493584,0.53230676,3.20201771
0.15307654,7.20278985,0.09439791,1.77142173,2.19092753,0.22898107,0.10683457,1.12432027,0.54695686,3.35246963
0.15907954,7.35402212,0.09786284,1.73715150,2.17270627,0.22815906,0.10791191,1.16094768,0.56036766,3.49489275
0.16508254,7.48482848,0.10120027,1.69808318,2.14895647,0.22657428,0.10864242,1.19445432,0.57234908,3.62728987
0.17108554,7.59382563,0.10434963,1.65492719,2.12028358,0.22425573,0.10905050,1.22453947,0.58273067,3.74785889
0.17708854,7.68003511,0.10725791,1.60842346,2.08734929,0.22124352,0.10916841,1.25097717,0.59136955,3.85504678
0.18309155,7.74292238,0.10988093,1.55932328,2.05085598,0.21758818,0.10903559,1.27362597,0.59815762,3.94759774
0.18909455,7.78242567,0.11218424,1.50837322,2.01153185,0.21334997,0.10869753,1.29243599,0.60302771,4.02459299
0.19509755,7.79897212,0.11414364,1.45630150,1.97011707,0.20859801,0.10820461,1.30745262,0.60595823,4.08547985
0.20110055,7.79347888,0.11574529,1.40380692,1.92735082,0.20340931,0.10761068,1.31881665,0.60697602,4.13008850
0.20710355,7.76733762,0.11698529,1.35155029,1.88395948,0.19786758,0.10697153,1.32676023,0.60615701,4.15863468
0.21310655,7.72238156,0.11786890,1.30014846,1.84064557,0.19206192,0.10634318,1.33159885,0.60362470,4.17170817
0.21910955,7.66083523,0.11840937,1.25017021,1.79807770,0.18608532,0.10578017,1.33371939,0.59954638,4.17024671
0.22511256,7.58524773,0.11862643,1.20213401,1.75688110,0.18003292,0.10533378,1.33356466,0.59412717,4.15549657
0.23111556,7.49841186,0.11854452,1.15650688,1.71762880,0.17400018,0.10505026,1.33161503,0.58760220,4.12896116
0.23711856,7.40327185,0.11819101,1.11370400,1.68083339,0.16808089,0.10496919,1.32836803,0.58022722,4.09234004
0.24312156,7.30282355,0.11759426,1.07408868,1.64693944,0.16236506,0.10512195,1.32431671,0.57226813,4.04746121
0.24912456,7.20001139,0.11678185,1.03797220,1.61631656,0.15693684,0.10553049,1.31992804,0.56399000,3.99620977
0.25512756,7.09762682,0.11577905,1.00561338,1.58925337,0.15187239,0.10620627,1.31562230,0.55564600,3.94045642
0.26113057,6.99821300,0.11460751,0.97721774,1.56595264,0.14723794,0.10714962,1.31175448,0.54746707,3.88198920
0.26713357,6.90398020,0.11328434,0.95293618,1.54652771,0.14308800,0.10834948,1.30859881,0.53965261,3.82245167
0.27313657,6.81673617,0.11182164,0.93286335,1.53100067,0.13946387,0.10978356,1.30633710,0.53236286,3.76329031
0.27913957,6.73783450,0.11022641,0.91703602,1.51930243,0.13639248,0.11141888,1.30505149,0.52571333,3.70571334
0.28514257,6.66814363,0.10850091,0.90543161,1.51127490,0.13388564,0.11321284,1.30472214,0.51977150,3.65066265
0.29114557,6.60803764,0.10664342,0.89796736,1.50667559,0.13193974,0.11511463,1.30522973,0.51455609,3.59879957
0.29714857,6.55740899,0.10464925,0.89450048,1.50518442,0.13053601,0.11706709,1.30636282,0.51003877,3.55050448
0.30315158,6.51570228,0.10251210,0.89482960,1.50641292,0.12964117,0.11900877,1.30782953,0.50614833,3.50588969
0.30915458,6.48196689,0.10022553,0.89869779,1.50991553,0.12920870,0.12087640,1.30927300,0.50277703,3.46482408
0.31515758,6.45492551,0.09778441,0.90579739,1.51520274,0.12918045,0.12260736,1.31028975,0.49978866,3.42696756
0.32116058,6.43305484,0.09518641,0.91577660,1.52175569,0.12948872,0.12414228,1.31045003,0.49702813,3.39181297
0.32716358,6.41467411,0.09243334,0.92824784,1.52904175,0.13005869,0.12542761,1.30931909,0.49433177,3.35873279
0.33316658,6.39803691,0.08953217,0.94279766,1.53653043,0.13081102,0.12641798,1.30647844,0.49153796,3.32702781
0.33916958,6.38142174,0.08649587,0.95899773,1.54370921,0.13166464,0.12707833,1.30154589,0.48849756,3.29597519
0.34517259,6.36321688,0.08334384,0.97641669,1.55009852,0.13253957,0.12738572,1.29419360,0.48508346,3.26487334
0.35117559,6.34199580,0.08010197,0.99463207,1.55526530,0.13335960,0.12733067,1.28416337,0.48119882,3.23308155
0.35717859,6.31657954,0.07680237,1.01324194,1.55883477,0.13405490,0.12691799,1.27127841,0.47678362,3.20005271
0.36318159,6.28608389,0.07348270,1.03187540,1.56049966,0.13456416,0.12616715,1.25545119,0.47181914,3.16535785
0.36918459,6.24994935,0.07018523,1.05020175,1.56002686,0.13483655,0.12511200,1.23668727,0.46633011,3.12870203
0.37518759,6.20795336,0.06695556,1.06793741,1.55726090,0.13483305,0.12379993,1.21508493,0.46038452,3.08993126
0.38119060,6.16020471,0.06384119,1.08485062,1.55212453,0.13452743,0.12229048,1.19083075,0.45409104,3.04903101
0.38719360,6.10712127,0.06088991,1.10076333,1.54461606,0.13390658,0.12065350,1.16419160,0.44759414,3.00611700
0.39319660,6.04939260,0.05814810,1.11555046,1.53480387,0.13297035,0.11896671,1.13550345,0.44106724,2.96141944
0.39919960,5.98792986,0.05565912,1.12913644,1.52281825,0.13173094,0.11731297,1.10515755,0.43470416,2.91526209
0.40520260,5.92380589,0.05346161,1.14148929,1.50884107,0.13021166,0.11577727,1.07358479,0.42870929,2.86803762
0.41120560,5.85818857,0.05158807,1.15261266,1.49309361,0.12844542,0.11444351,1.04123882,0.42328700,2.82018093
0.41720860,5.79227084,0.05006353,1.16253629,1.47582334,0.12647281,0.11339116,1.00857889,0.41863072,2.77214186
0.42321161,5.72720081,0.04890448,1.17130546,1.45729010,0.12433992,0.11269208,0.97605285,0.41491228,2.72435868
0.42921461,5.66401520,0.04811809,1.17897013,1.43775235,0.12209603,0.11240744,0.94408131,0.41227203,2.67723369
0.43521761,5.60357900,0.04770171,1.18557432,1.41745415,0.11979129,0.11258493,0.91304332,0.41081015,2.63111183
0.44122061,5.54653409,0.04764269,1.19114646,1.39661340,0.11747435,0.11325645,0.88326416,0.41057966,2.58626302
0.44722361,5.49325895,0.04791855,1.19569117,1.37541180,0.11519025,0.11443625,0.85500570,0.41158141,2.54286894
0.45322661,5.44384090,0.04849741,1.19918295,1.35398705,0.11297848,0.11611967,0.82845953,0.41376134,2.50101428
0.45922961,5.39806205,0.04933889,1.20156217,1.33242748,0.11087136,0.11828256,0.80374302,0.41701020,2.46068261
0.46523262,5.35539929,0.05039507,1.20273347,1.31076932,0.10889283,0.12088141,0.78089836,0.42116565,2.42175688
0.47123562,5.31503805,0.05161195,1.20256665,1.28899665,0.10705756,0.12385416,0.75989454,0.42601679,2.38402391
0.47723862,5.27589913,0.05293094,1.20089999,1.26704402,0.10537061,0.12712178,0.74063192,0.43131088,2.34718286
0.48324162,5.23667734,0.05429063,1.19754578,1.24480142,0.10382739,0.13059044,0.72294932,0.43676198,2.31085683
0.48924462,5.19588999,0.05562863,1.19229763,1.22212137,0.10241416,0.13415432,0.70663297,0.44206108,2.27460724
0.49524762,5.15193337,0.05688342,1.18493932,1.19882778,0.10110883,0.13769890,0.69142724,0.44688734,2.23795034
0.50125063,5.10314456,0.05799623,1.17525458,1.17472605,0.09988212,0.14110462,0.67704630,0.45091992,2.20037513
0.50725363,5.04786622,0.05891283,1.16303737,1.14961395,0.09869902,0.14425081,0.66318655,0.45384981,2.16136225
0.51325663,4.98451145,0.05958507,1.14810211,1.12329281,0.09752042,0.14701963,0.64953905,0.45539129,2.12040303
0.51925963,4.91162636,0.05997232,1.13029342,1.09557841,0.09630491,0.14930004,0.63580168,0.45529232,2.07701829
0.52526263,4.82794766,0.06004258,1.10949489,1.06631123,0.09501062,0.15099141,0.62169047,0.45334361,2.03077612
0.53126563,4.73245321,0.05977323,1.08563655,1.03536554,0.09359702,0.15200693,0.60694972,0.44938585,1.98130827
0.53726863,4.62440351,0.05915157,1.05870072,1.00265697,0.09202664,0.15227628,0.59136066,0.44331495,1.92832446
0.54327164,4.50337264,0.05817482,1.02872592,0.96814833,0.09026663,0.15174792,0.57474826,0.43508500,1.87162433
0.54927464,4.36926769,0.05684999,0.99580894,0.93185347,0.08829009,0.15039051,0.55698615,0.42470892,1.81110644
0.55527764,4.22233596,0.05519318,0.96010473,0.89383898,0.08607710,0.14819366,0.53799953,0.41225695,1.74677417
0.56128064,4.06316012,0.05322880,0.92182435,0.85422390,0.08361549,0.14516788,0.51776594,0.39785290,1.67873815
0.56728364,3.89264149,0.05098837,0.88123105,0.81317729,0.08090125,0.14134386,0.49631419,0.38166869,1.60721520
0.57328664,3.71197267,0.04850924,0.83863456,0.77091404,0.07793859,0.13677095,0.47372143,0.36391722,1.53252384
0.57928964,3.52260065,0.04583309,0.79438400,0.72768898,0.07473976,0.13151516,0.45010856,0.34484417,1.45507630
0.58529265,3.32618222,0.04300442,0.74885954,0.68378963,0.07132444,0.12565655,0.42563448,0.32471901,1.37536765
0.59129565,3.12453373,0.04006903,0.70246321,0.63952800,0.06771898,0.11928631,0.40048914,0.30382565,1.29396212
0.59729865,2.91957713,0.03707254,0.65560928,0.59523169,0.06395535,0.11250360,0.37488607,0.28245327,1.21147746
0.60330165,2.71328485,0.03405905,0.60871444,0.55123473,0.06006996,0.10541226,0.34905448,0.26088750,1.12856771
0.60930465,2.50762541,0.03106996,0.56218817,0.50786851,0.05610234,0.09811763,0.32323140,0.23940247,1.04590524
0.61530765,2.30451211,0.02814295,0.51642375,0.46545322,0.05209383,0.09072341,0.29765416,0.21825385,0.96416276
0.62131066,2.10575640,0.02531128,0.47179011,0.42428999,0.04808623,0.08332893,0.27255347,0.19767322,0.88399598
0.62731366,1.91302772,0.02260320,0.42862473,0.38465412,0.04412052,0.07602673,0.24814732,0.17786381,0.80602767
0.63331666,1.72782087,0.02004165,0.38722806,0.34678957,0.04023574,0.06890053,0.22463598,0.15899757,0.73083368
0.63931966,1.55143177,0.01764423,0.34785924,0.31090485,0.03646800,0.06202376,0.20219814,0.14121379,0.65893146
0.64532266,1.38494204,0.01542324,0.31073356,0.27717044,0.03284970,0.05545848,0.18098830,0.12461893,0.59077155
0.65132566,1.22921238,0.01338602,0.27602150,0.24571764,0.02940890,0.04925489,0.16113546,0.10928770,0.52673202
0.65732866,1.08488441,0.01153530,0.24384925,0.21663899,0.02616904,0.04345120,0.14274299,0.09526509,0.46711630
0.66333167,0.95239035,0.00986981,0.21430087,0.18999000,0.02314868,0.03807395,0.12588963,0.08256934,0.41215403
0.66933467,0.83196939,0.00838476,0.18742160,0.16579204,0.02036166,0.03313868,0.11063157,0.07119537,0.36200491
0.67533767,0.72368983,0.00707256,0.16322239,0.14403638,0.01781727,0.02865091,0.09700524,0.06111868,0.31676519
0.68134067,0.62747547,0.00592338,0.14168530,0.12468883,0.01552067,0.02460726,0.08503088,0.05229949,0.27647629
0.68734367,0.54313496,0.00492575,0.12276947,0.10769512,0.01347340,0.02099678,0.07471640,0.04468675,0.24113520
0.69334667,0.47039269,0.00406718,0.10641757,0.09298647,0.01167401,0.01780233,0.06606160,0.03822213,0.21070595
0.69934967,0.40891986,0.00333460,0.09256221,0.08048524,0.01011868,0.01500195,0.05906231,0.03284361,0.18513175
0.70535268,0.35836444,0.00271484,0.08113227,0.07011045,0.00880194,0.01257026,0.05371434,0.02848873,0.16434700
0.71135568,0.31837891,0.00219496,0.07205880,0.06178290,0.00771730,0.01047966,0.05001707,0.02509730,0.14828891
0.71735868,0.28864470,0.00176257,0.06528022,0.05542972,0.00685792,0.00870154,0.04797648,0.02261360,0.13690790
0.72336168,0.26889265,0.00140605,0.06074678,0.05098817,0.00621709,0.00720721,0.04760746,0.02098800,0.13017663
0.72936468,0.25891866,0.00111466,0.05842392,0.04840863,0.00578875,0.00596884,0.04893530,0.02017798,0.12809702
0.73536768,0.25859417,0.00087870,0.05829453,0.04765656,0.00556780,0.00496006,0.05199631,0.02014856,0.13070516
0.74137069,0.26787116,0.00068952,0.06035993,0.04871347,0.00555032,0.00415652,0.05683742,0.02087227,0.13807365
0.74737369,0.28678147,0.00053952,0.06463962,0.05157676,0.00573371,0.00353627,0.06351487,0.02232851,0.15031151
0.75337669,0.31543065,0.00042214,0.07116961,0.05625855,0.00611661,0.00307996,0.07209186,0.02450253,0.16756124
0.75937969,0.35398631,0.00033182,0.07999947,0.06278337,0.00669878,0.00277093,0.08263537,0.02738397,0.18999343
0.76538269,0.40266171,0.00026388,0.09118819,0.07118488,0.00748079,0.00259524,0.09521211,0.03096518,0.21779878
0.77138569,0.46169481,0.00021452,0.10479881,0.08150172,0.00846367,0.00254149,0.10988389,0.03523919,0.25117785
0.77738869,0.53132365,0.00018069,0.12089220,0.09377249,0.00964844,0.00260066,0.12670235,0.04019762,0.29032879
0.78339170,0.61175903,0.00016003,0.13951993,0.10803023,0.01103553,0.00276580,0.14570348,0.04582854,0.33543352
0.78939470,0.70315527,0.00015077,0.16071675,0.12429638,0.01262424,0.00303176,0.16690204,0.05211431,0.38664278
0.79539770,0.80558036,0.00015171,0.18449281,0.14257466,0.01441209,0.00339479,0.19028616,0.05902962,0.44406053
0.80140070,0.91898665,0.00016212,0.21082599,0.16284491,0.01639428,0.00385214,0.21581230,0.06653978,0.50772844
0.80740370,1.04318340,0.00018172,0.23965472,0.18505739,0.01856310,0.00440169,0.24340099,0.07459931,0.57761102
0.81340670,1.17781244,0.00021062,0.27087169,0.20912767,0.02090744,0.00504152,0.27293344,0.08315093,0.65358199
0.81940970,1.32232822,0.00024931,0.30431871,0.23493246,0.02341246,0.00576953,0.30424927,0.09212507,0.73541272
0.82541271,1.47598342,0.00029864,0.33978328,0.26230658,0.02605928,0.00658307,0.33714561,0.10143990,0.82276312
0.83141571,1.63782113,0.00035982,0.37699693,0.29104153,0.02882494,0.00747861,0.37137764,0.11100186,0.91517578
0.83741871,1.80667433,0.00043442,0.41563580,0.32088551,0.03168246,0.00845143,0.40666061,0.12070685,1.01207355
0.84342171,1.98117334,0.00052440,0.45532350,0.35154539,0.03460109,0.00949545,0.44267345,0.13044189,1.11276112
0.84942471,2.15976134,0.00063213,0.49563646,0.38269043,0.03754677,0.01060306,0.47906381,0.14008729,1.21643066
0.85542771,2.34071790,0.00076044,0.53611160,0.41395792,0.04048277,0.01176504,0.51545445,0.14951926,1.32217160
0.86143072,2.52219014,0.00091267,0.57625629,0.44496055,0.04337047,0.01297060,0.55145073,0.15861285,1.42898442
0.86743372,2.70223063,0.00109272,0.61556031,0.47529534,0.04617036,0.01420749,0.58664910,0.16724511,1.53579819
0.87343672,2.87884105,0.00130513,0.65350951,0.50455394,0.04884303,0.01546222,0.62064607,0.17529832,1.64149139
0.87943972,3.05002020,0.00155514,0.68960058,0.53233383,0.05135038,0.01672033,0.65304761,0.18266324,1.74491548
0.88544272,3.21381477,0.00184876,0.72335657,0.55825020,0.05365676,0.01796680,0.68347848,0.18924217,1.84492047
0.89144572,3.36837131,0.00219282,0.75434244,0.58194787,0.05573013,0.01918646,0.71159121,0.19495175,1.94038190
0.89744872,3.51198749,0.00259509,0.78218010,0.60311304,0.05754317,0.02036452,0.73707456,0.19972537,2.03022827
0.90345173,3.64316105,0.00306425,0.80656233,0.62148413,0.05907429,0.02148706,0.75966100,0.20351513,2.11346825
0.90945473,3.76063481,0.00360994,0.82726495,0.63686161,0.06030844,0.02254163,0.77913332,0.20629328,2.18921682
0.91545773,3.86343632,0.00424280,0.84415684,0.64911610,0.06123780,0.02351771,0.79532987,0.20805312,2.25671972
0.92146073,3.95091084,0.00497436,0.85720726,0.65819479,0.06186222,0.02440725,0.80814867,0.20880938,2.31537553
0.92746373,4.02274691,0.00581703,0.86649027,0.66412559,0.06218943,0.02520510,0.81755016,0.20859802,2.36475483
0.93346673,4.07899360,0.00678393,0.87218592,0.66701919,0.06223505,0.02590933,0.82355872,0.20747560,2.40461608
0.93946973,4.12006939,0.00788876,0.87457825,0.66706879,0.06202229,0.02652153,0.82626295,0.20551829,2.43491781
0.94547274,4.14676227,0.00914552,0.87405008,0.66454759,0.06158148,0.02704698,0.82581488,0.20282048,2.45582694
0.95147574,4.16022147,0.01056829,0.87107469,0.65980418,0.06094941,0.02749463,0.82242816,0.19949318,2.46772307
0.95747874,4.16194103,0.01217083,0.86620475,0.65325603,0.06016842,0.02787710,0.81637534,0.19566229,2.47119867
0.96348174,4.15373580,0.01396628,0.86005875,0.64538130,0.05928538,0.02821044,0.80798434,0.19146675,2.46705514
0.96948474,4.13771052,0.01596670,0.85330535,0.63670924,0.05835060,0.02851391,0.79763427,0.18705669,2.45629474
0.97548774,4.11622265,0.01818263,0.84664613,0.62780958,0.05741657,0.02880956,0.78575048,0.18259154,2.44010850
0.98149075,4.09183972,0.02062267,0.84079715,0.61928102,0.05653676,0.02912184,0.77279904,0.17823826,2.41986008
0.98749375,4.06729210,0.02329299,0.83646992,0.61173930,0.05576429,0.02947708,0.75928052,0.17416948,2.39706587
0.99349675,4.04542176,0.02619699,0.83435215,0.60580499,0.05515078,0.02990299,0.74572318,0.17056176,2.37337124
0.99949975,4.02912803,0.02933484,0.83508892,0.60209127,0.05474510,0.03042811,0.73267546,0.16759370,2.35052339
1.00550275,4.02131108,0.03270322,0.83926464,0.60119191,0.05459226,0.03108128,0.72069769,0.16544409,2.33034080
1.01150575,4.02481390,0.03629509,0.84738630,0.60366959,0.05473244,0.03189110,0.71035322,0.16428975,2.31467986
1.01750875,4.04236378,0.04009952,0.85986843,0.61004468,0.05520002,0.03288544,0.70219876,0.16430334,2.30539891
1.02351176,4.07651414,0.04410167,0.87702029,0.62078471,0.05602284,0.03409097,0.69677410,0.16565078,2.30432041
1.02951476,4.12958763,0.04828285,0.89903548,0.63629446,0.05722152,0.03553266,0.69459137,0.16848849,2.31319169
1.03551776,4.20362180,0.05262073,0.92598445,0.65690690,0.05880896,0.03723335,0.69612381,0.17296024,2.33364535
1.04152076,4.30031813,0.05708956,0.95781017,0.68287509,0.06078999,0.03921333,0.70179445,0.17919382,2.36715986
1.04752376,4.42099584,0.06166058,0.99432715,0.71436506,0.06316120,0.04148989,0.71196489,0.18729738,2.41502154
1.05352676,4.56655152,0.06630249,1.03522385,0.75144986,0.06591087,0.04407693,0.72692442,0.19735570,2.47828891
1.05952976,4.73742573,0.07098189,1.08006878,0.79410499,0.06901917,0.04698447,0.74687992,0.20942632,2.55776034
