energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-0.08104052,1.19727185,0.00022060,0.01404146,0.09230597,0.14297367,0.00000000,0.27573731,0.78662892
-0.07503752,1.21484669,0.00022862,0.01497974,0.09733783,0.14428224,0.00000000,0.27805932,0.79243648
-0.06903452,1.22767440,0.00023741,0.01592278,0.10240622,0.14491499,0.00000000,0.27882257,0.79497015
-0.06303152,1.23590050,0.00024727,0.01686709,0.10753088,0.14490905,0.00000000,0.27806208,0.79438562
-0.05702851,1.23979928,0.00025851,0.01780971,0.11273787,0.14432191,0.00000000,0.27584987,0.79092292
-0.05102551,1.23976625,0.00027150,0.01874839,0.11805845,0.14323054,0.00000000,0.27229307,0.78489880
-0.04502251,1.23630581,0.00028660,0.01968163,0.12352761,0.14172999,0.00000000,0.26753097,0.77669584
-0.03901951,1.23001486,0.00030420,0.02060877,0.12918207,0.13993144,0.00000000,0.26173101,0.76674889
-0.03301651,1.22156275,0.00032469,0.02153005,0.13505807,0.13796001,0.00000000,0.25508410,0.75552945
-0.02701351,1.21166881,0.00034842,0.02244659,0.14118882,0.13595220,0.00000000,0.24779925,0.74352874
-0.02101051,1.20107827,0.00037572,0.02336053,0.14760182,0.13405335,0.00000000,0.24009805,0.73124034
-0.01500750,1.19053781,0.00040687,0.02427495,0.15431613,0.13241505,0.00000000,0.23220899,0.71914317
-0.00900450,1.18077175,0.00044208,0.02519393,0.16133976,0.13119272,0.00000000,0.22436205,0.70768573
-0.00300150,1.17246003,0.00048147,0.02612256,0.16866724,0.13054337,0.00000000,0.21678361,0.69727231
0.00300150,1.16621880,0.00052508,0.02706698,0.17627763,0.13062369,0.00000000,0.20969198,0.68825176
0.00900450,1.16258445,0.00057283,0.02803436,0.18413300,0.13158844,0.00000000,0.20329357,0.68090933
0.01500750,1.16200166,0.00062452,0.02903291,0.19217751,0.13358906,0.00000000,0.19777982,0.67546182
0.02101051,1.16481556,0.00067983,0.03007191,0.20033732,0.13677262,0.00000000,0.19332482,0.67205615
0.02701351,1.17126840,0.00073831,0.03116172,0.20852111,0.14128082,0.00000000,0.19008365,0.67077118
0.03301651,1.18150018,0.00079940,0.03231367,0.21662155,0.14724905,0.00000000,0.18819135,0.67162242
0.03901951,1.19555311,0.00086238,0.03354004,0.22451752,0.15480539,0.00000000,0.18776232,0.67456934
0.04502251,1.21337906,0.00092647,0.03485391,0.23207704,0.16406927,0.00000000,0.18889005,0.67952435
0.05102551,1.23484947,0.00099076,0.03626892,0.23916090,0.17514986,0.00000000,0.19164703,0.68636308
0.05702851,1.25976667,0.00105429,0.03779902,0.24562674,0.18814386,0.00000000,0.19608474,0.69493500
0.06303152,1.28787589,0.00111602,0.03945805,0.25133357,0.20313280,0.00000000,0.20223345,0.70507376
0.06903452,1.31887708,0.00117491,0.04125924,0.25614634,0.22017976,0.00000000,0.21010189,0.71660658
0.07503752,1.35243577,0.00122992,0.04321466,0.25994061,0.23932542,0.00000000,0.21967667,0.72936209
0.08104052,1.38819244,0.00128002,0.04533449,0.26260688,0.26058378,0.00000000,0.23092147,0.74317632
0.08704352,1.42576999,0.00132426,0.04762630,0.26405453,0.28393750,0.00000000,0.24377600,0.75789649
0.09304652,1.46477909,0.00136178,0.05009427,0.26421519,0.30933316,0.00000000,0.25815491,0.77338266
0.09904952,1.50482149,0.00139180,0.05273834,0.26304527,0.33667676,0.00000000,0.27394679,0.78950726
0.10505253,1.54549157,0.00141372,0.05555353,0.26052779,0.36582978,0.00000000,0.29101334,0.80615296
0.11105553,1.58637657,0.00142706,0.05852919,0.25667310,0.39660613,0.00000000,0.30918906,0.82320913
0.11705853,1.62705613,0.00143152,0.06164858,0.25151880,0.42877031,0.00000000,0.32828152,0.84056769
0.12306153,1.66710178,0.00142698,0.06488844,0.24512872,0.46203729,0.00000000,0.34807260,0.85811876
0.12906453,1.70607725,0.00141350,0.06821897,0.23759096,0.49607415,0.00000000,0.36832056,0.87574675
0.13506753,1.74354012,0.00139131,0.07160404,0.22901533,0.53050391,0.00000000,0.38876347,0.89332771
0.14107054,1.77904558,0.00136081,0.07500162,0.21953010,0.56491155,0.00000000,0.40912361,0.91072795
0.14707354,1.81215252,0.00132254,0.07836468,0.20927831,0.59885226,0.00000000,0.42911321,0.92780475
0.15307654,1.84243221,0.00127721,0.08164227,0.19841385,0.63186178,0.00000000,0.44844113,0.94440896
0.15907954,1.86947955,0.00122561,0.08478093,0.18709743,0.66346852,0.00000000,0.46682050,0.96038958
0.16508254,1.89292635,0.00116864,0.08772636,0.17549261,0.69320715,0.00000000,0.48397696,0.97560006
0.17108554,1.91245629,0.00110726,0.09042526,0.16376207,0.72063305,0.00000000,0.49965719,0.98990592
0.17708854,1.92782034,0.00104247,0.09282718,0.15206423,0.74533709,0.00000000,0.51363733,1.00319301
0.18309155,1.93885206,0.00097528,0.09488654,0.14055033,0.76695998,0.00000000,0.52573092,1.01537579
0.18909455,1.94548125,0.00090669,0.09656444,0.12936198,0.78520559,0.00000000,0.53579592,1.02640489
0.19509755,1.94774507,0.00083765,0.09783032,0.11862934,0.79985246,0.00000000,0.54374039,1.03627313
0.20110055,1.94579547,0.00076907,0.09866340,0.10846973,0.81076288,0.00000000,0.54952647,1.04501935
0.20710355,1.93990205,0.00070178,0.09905376,0.09898688,0.81788916,0.00000000,0.55317249,1.05272957
0.21310655,1.93044964,0.00063651,0.09900295,0.09027060,0.82127640,0.00000000,0.55475275,1.05953497
0.21910955,1.91793031,0.00057390,0.09852428,0.08239676,0.82106178,0.00000000,0.55439528,1.06560676
0.22511256,1.90292984,0.00051449,0.09764252,0.07542771,0.81747023,0.00000000,0.55227718,1.07114784
0.23111556,1.88610892,0.00045872,0.09639328,0.06941281,0.81080656,0.00000000,0.54861803,1.07638173
0.23711856,1.86817990,0.00040689,0.09482182,0.06438907,0.80144441,0.00000000,0.54367150,1.08153937
0.24312156,1.84988012,0.00035925,0.09298158,0.06038192,0.78981253,0.00000000,0.53771547,1.08684453
0.24912456,1.83194319,0.00031590,0.09093242,0.05740579,0.77637893,0.00000000,0.53104124,1.09249876
0.25512756,1.81506958,0.00027689,0.08873858,0.05546472,0.76163374,0.00000000,0.52394222,1.09866698
0.26113057,1.79989838,0.00024218,0.08646655,0.05455272,0.74607152,0.00000000,0.51670275,1.10546470
0.26713357,1.78698142,0.00021166,0.08418294,0.05465409,0.73017379,0.00000000,0.50958738,1.11294772
0.27313657,1.77676157,0.00018517,0.08195240,0.05574346,0.71439267,0.00000000,0.50283141,1.12110532
0.27913957,1.76955615,0.00016249,0.07983573,0.05778587,0.69913627,0.00000000,0.49663274,1.12985739
0.28514257,1.76554643,0.00014338,0.07788815,0.06073662,0.68475644,0.00000000,0.49114580,1.13905585
0.29114557,1.76477385,0.00012757,0.07615802,0.06454123,0.67153939,0.00000000,0.48647737,1.14849049
0.29714857,1.76714288,0.00011476,0.07468573,0.06913537,0.65969937,0.00000000,0.48268480,1.15789887
0.30315158,1.77243047,0.00010466,0.07350307,0.07444499,0.64937571,0.00000000,0.47977632,1.16697987
0.30915458,1.78030120,0.00009696,0.07263290,0.08038657,0.64063299,0.00000000,0.47771358,1.17540988
0.31515758,1.79032726,0.00009136,0.07208913,0.08686769,0.63346427,0.00000000,0.47641606,1.18286084
0.32116058,1.80201184,0.00008758,0.07187708,0.09378781,0.62779694,0.00000000,0.47576699,1.18901886
0.32716358,1.81481461,0.00008533,0.07199399,0.10103948,0.62350076,0.00000000,0.47562063,1.19360224
0.33316658,1.82817761,0.00008434,0.07242979,0.10850976,0.62039761,0.00000000,0.47581021,1.19637772
0.33916958,1.84155005,0.00008438,0.07316792,0.11608200,0.61827224,0.00000000,0.47615635,1.19717395
0.34517259,1.85441066,0.00008520,0.07418627,0.12363787,0.61688352,0.00000000,0.47647529,1.19589123
0.35117559,1.86628637,0.00008660,0.07545809,0.13105955,0.61597561,0.00000000,0.47658676,1.19250692
0.35717859,1.87676644,0.00008838,0.07695286,0.13823206,0.61528849,0.00000000,0.47632097,1.18707625
0.36318159,1.88551150,0.00009038,0.07863704,0.14504556,0.61456755,0.00000000,0.47552460,1.17972841
0.36918459,1.89225726,0.00009244,0.08047478,0.15139758,0.61357173,0.00000000,0.47406544,1.17065827
0.37518759,1.89681318,0.00009444,0.08242845,0.15719511,0.61208017,0.00000000,0.47183574,1.16011433
0.38119060,1.89905657,0.00009627,0.08445903,0.16235629,0.60989721,0.00000000,0.46875416,1.14838370
0.38719360,1.89892297,0.00009783,0.08652653,0.16681186,0.60685569,0.00000000,0.46476637,1.13577512
0.39319660,1.89639388,0.00009906,0.08859020,0.17050619,0.60281876,0.00000000,0.45984453,1.12260127
0.39919960,1.89148302,0.00009991,0.09060879,0.17339780,0.59768028,0.00000000,0.45398570,1.10916133
0.40520260,1.88422242,0.00010034,0.09254078,0.17545950,0.59136416,0.00000000,0.44720956,1.09572515
0.41120560,1.87464949,0.00010032,0.09434469,0.17667812,0.58382272,0.00000000,0.43955550,1.08251985
0.41720860,1.86279609,0.00009986,0.09597945,0.17705381,0.57503460,0.00000000,0.43107950,1.06971972
0.42321161,1.84868060,0.00009895,0.09740486,0.17659904,0.56500229,0.00000000,0.42185090,1.05743996
0.42921461,1.83230339,0.00009761,0.09858220,0.17533743,0.55374949,0.00000000,0.41194923,1.04573454
0.43521761,1.81364607,0.00009588,0.09947488,0.17330230,0.54131873,0.00000000,0.40146141,1.03459812
0.44122061,1.79267440,0.00009377,0.10004932,0.17053528,0.52776903,0.00000000,0.39047917,1.02397180
0.44722361,1.76934449,0.00009135,0.10027577,0.16708484,0.51317399,0.00000000,0.37909702,1.01375202
0.45322661,1.74361173,0.00008865,0.10012925,0.16300491,0.49762005,0.00000000,0.36741048,1.00380192
0.45922961,1.71544139,0.00008573,0.09959047,0.15835373,0.48120514,0.00000000,0.35551477,0.99396429
0.46523262,1.68482013,0.00008265,0.09864662,0.15319270,0.46403735,0.00000000,0.34350370,0.98407493
0.47123562,1.65176718,0.00007947,0.09729215,0.14758557,0.44623386,0.00000000,0.33146886,0.97397567
0.47723862,1.61634427,0.00007627,0.09552925,0.14159773,0.42791966,0.00000000,0.31949878,0.96352594
0.48324162,1.57866334,0.00007314,0.09336827,0.13529571,0.40922628,0.00000000,0.30767816,0.95261223
0.48924462,1.53889136,0.00007015,0.09082773,0.12874678,0.39029018,0.00000000,0.29608706,0.94115479
0.49524762,1.49725170,0.00006741,0.08793418,0.12201873,0.37125096,0.00000000,0.28479984,0.92911128
0.50125063,1.45402203,0.00006503,0.08472178,0.11517966,0.35224924,0.00000000,0.27388411,0.91647724
0.50725363,1.40952858,0.00006315,0.08123155,0.10829783,0.33342427,0.00000000,0.26339947,0.90328351
0.51325663,1.36413743,0.00006190,0.07751051,0.10144149,0.31491137,0.00000000,0.25339623,0.88959103
0.51925963,1.31824317,0.00006146,0.07361052,0.09467867,0.29683928,0.00000000,0.24391411,0.87548356
0.52526263,1.27225592,0.00006202,0.06958706,0.08807699,0.27932748,0.00000000,0.23498110,0.86105902
0.53126563,1.22658749,0.00006379,0.06549790,0.08170331,0.26248379,0.00000000,0.22661253,0.84642027
0.53726863,1.18163779,0.00006703,0.06140179,0.07562337,0.24640215,0.00000000,0.21881052,0.83166609
0.54327164,1.13778216,0.00007202,0.05735714,0.06990134,0.23116096,0.00000000,0.21156373,0.81688311
0.54927464,1.09536062,0.00007907,0.05342085,0.06459935,0.21682183,0.00000000,0.20484784,0.80213940
0.55527764,1.05466960,0.00008855,0.04964723,0.05977687,0.20342906,0.00000000,0.19862636,0.78748001
0.56128064,1.01595649,0.00010083,0.04608710,0.05549019,0.19100963,0.00000000,0.19285209,0.77292496
0.56728364,0.97941720,0.00011635,0.04278712,0.05179172,0.17957392,0.00000000,0.18746908,0.75846965
0.57328664,0.94519669,0.00013559,0.03978924,0.04872935,0.16911691,0.00000000,0.18241501,0.74408747
0.57928964,0.91339203,0.00015906,0.03713037,0.04634574,0.15961994,0.00000000,0.17762385,0.72973454
0.58529265,0.88405760,0.00018730,0.03484221,0.04467761,0.15105273,0.00000000,0.17302874,0.71535580
0.59129565,0.85721171,0.00022090,0.03295119,0.04375496,0.14337569,0.00000000,0.16856487,0.70089210
0.59729865,0.83284386,0.00026048,0.03147852,0.04360038,0.13654229,0.00000000,0.16417223,0.68628764
0.60330165,0.81092212,0.00030669,0.03044028,0.04422820,0.13050130,0.00000000,0.15979805,0.67149688
0.60930465,0.79139966,0.00036021,0.02984755,0.04564380,0.12519890,0.00000000,0.15539885,0.65649070
0.61530765,0.77422012,0.00042174,0.02970650,0.04784289,0.12058043,0.00000000,0.15094194,0.64126101
0.62131066,0.75932128,0.00049200,0.03001849,0.05081085,0.11659177,0.00000000,0.14640636,0.62582364
0.62731366,0.74663691,0.00057175,0.03078005,0.05452221,0.11318033,0.00000000,0.14178313,0.61021924
0.63331666,0.73609675,0.00066173,0.03198288,0.05894034,0.11029557,0.00000000,0.13707498,0.59451221
0.63931966,0.72762482,0.00076274,0.03361373,0.06401724,0.10788916,0.00000000,0.13229546,0.57878783
0.64532266,0.72113654,0.00087555,0.03565430,0.06969372,0.10591482,0.00000000,0.12746764,0.56314787
0.65132566,0.71653500,0.00100095,0.03808112,0.07589985,0.10432787,0.00000000,0.12262241,0.54770503
0.65732866,0.71370713,0.00113975,0.04086546,0.08255578,0.10308477,0.00000000,0.11779661,0.53257696
0.66333167,0.71252039,0.00129272,0.04397324,0.08957293,0.10214245,0.00000000,0.11303112,0.51788006
0.66933467,0.71282043,0.00146064,0.04736516,0.09685561,0.10145789,0.00000000,0.10836890,0.50372394
0.67533767,0.71443053,0.00164426,0.05099684,0.10430303,0.10098775,0.00000000,0.10385340,0.49020678
0.68134067,0.71715288,0.00184427,0.05481922,0.11181162,0.10068829,0.00000000,0.09952715,0.47741208
0.68734367,0.72077223,0.00206132,0.05877905,0.11927765,0.10051556,0.00000000,0.09543075,0.46540714
0.69334667,0.72506171,0.00229594,0.06281965,0.12660013,0.10042593,0.00000000,0.09160236,0.45424325
0.69934967,0.72979082,0.00254856,0.06688183,0.13368368,0.10037680,0.00000000,0.08807750,0.44395772
0.70535268,0.73473516,0.00281944,0.07090498,0.14044153,0.10032775,0.00000000,0.08488935,0.43457751
0.71135568,0.73968736,0.00310864,0.07482832,0.14679825,0.10024167,0.00000000,0.08206934,0.42612418
0.71735868,0.74446872,0.00341601,0.07859225,0.15269231,0.10008618,0.00000000,0.07964803,0.41861974
0.72336168,0.74894060,0.00374111,0.08213979,0.15807824,0.09983493,0.00000000,0.07765605,0.41209295
0.72936468,0.75301499,0.00408321,0.08541802,0.16292822,0.09946894,0.00000000,0.07612522,0.40658542
0.73536768,0.75666338,0.00444126,0.08837945,0.16723319,0.09897763,0.00000000,0.07508937,0.40215714
0.74137069,0.75992329,0.00481389,0.09098335,0.17100329,0.09835977,0.00000000,0.07458511,0.39889074
0.74737369,0.76290192,0.00519937,0.09319682,0.17426761,0.09762389,0.00000000,0.07465214,0.39689411
0.75337669,0.76577639,0.00559566,0.09499573,0.17707327,0.09678854,0.00000000,0.07533323,0.39630106
0.75937969,0.76879040,0.00600048,0.09636536,0.17948395,0.09588194,0.00000000,0.07667362,0.39726961
0.76538269,0.77224729,0.00641131,0.09730077,0.18157772,0.09494138,0.00000000,0.07871998,0.39997799
0.77138569,0.77649945,0.00682547,0.09780681,0.18344446,0.09401211,0.00000000,0.08151879,0.40461829
0.77738869,0.78193464,0.00724029,0.09789789,0.18518290,0.09314601,0.00000000,0.08511428,0.41138786
0.78339170,0.78895962,0.00765311,0.09759739,0.18689734,0.09239985,0.00000000,0.08954588,0.42047899
0.78939470,0.79798173,0.00806150,0.09693677,0.18869423,0.09183337,0.00000000,0.09484544,0.43206712
0.79539770,0.80938920,0.00846330,0.09595444,0.19067874,0.09150726,0.00000000,0.10103419,0.44629817
0.80140070,0.82353121,0.00885678,0.09469451,0.19295133,0.09148102,0.00000000,0.10811968,0.46327581
0.80740370,0.84069835,0.00924073,0.09320523,0.19560461,0.09181088,0.00000000,0.11609286,0.48304899
0.81340670,0.86110463,0.00961450,0.09153747,0.19872031,0.09254778,0.00000000,0.12492548,0.50560087
0.81940970,0.88487174,0.00997810,0.08974318,0.20236674,0.09373560,0.00000000,0.13456787,0.53083945
0.82541271,0.91201639,0.01033218,0.08787379,0.20659651,0.09540958,0.00000000,0.14494747,0.55859071
0.83141571,0.94244155,0.01067796,0.08597889,0.21144477,0.09759502,0.00000000,0.15596805,0.58859480
0.83741871,0.97593180,0.01101723,0.08410493,0.21692786,0.10030636,0.00000000,0.16750985,0.62050561
0.84342171,1.01215340,0.01135215,0.08229420,0.22304248,0.10354660,0.00000000,0.17943069,0.65389399
0.84942471,1.05065917,0.01168509,0.08058413,0.22976533,0.10730706,0.00000000,0.19156801,0.68825479
0.85542771,1.09089796,0.01201848,0.07900676,0.23705333,0.11156764,0.00000000,0.20374194,0.72301746
0.86143072,1.13222869,0.01235454,0.07758856,0.24484424,0.11629728,0.00000000,0.21575925,0.75756010
0.86743372,1.17393829,0.01269506,0.07635052,0.25305788,0.12145493,0.00000000,0.22741810,0.79122638
0.87343672,1.21526297,0.01304115,0.07530851,0.26159781,0.12699075,0.00000000,0.23851337,0.82334470
0.87943972,1.25541197,0.01339303,0.07447381,0.27035348,0.13284762,0.00000000,0.24884253,0.85324897
0.88544272,1.29359295,0.01374986,0.07385388,0.27920284,0.13896290,0.00000000,0.25821153,0.88029988
0.89144572,1.32903778,0.01410959,0.07345314,0.28801531,0.14527026,0.00000000,0.26644087,0.90390607
0.89744872,1.36102796,0.01446885,0.07327389,0.29665512,0.15170176,0.00000000,0.27337117,0.92354395
0.90345173,1.38891834,0.01482301,0.07331710,0.30498492,0.15818980,0.00000000,0.27886833,0.93877562
0.90945473,1.41215838,0.01516618,0.07358321,0.31286950,0.16466910,0.00000000,0.28282788,0.94926374
0.91545773,1.43030994,0.01549137,0.07407269,0.32017959,0.17107852,0.00000000,0.28517841,0.95478302
0.92146073,1.44306103,0.01579070,0.07478638,0.32679560,0.17736268,0.00000000,0.28588391,0.95522767
0.92746373,1.45023491,0.01605569,0.07572570,0.33261118,0.18347330,0.00000000,0.28494491,0.95061454
0.93346673,1.45179424,0.01627754,0.07689246,0.33753636,0.18937023,0.00000000,0.28239849,0.94108196
0.93946973,1.44784042,0.01644752,0.07828848,0.34150042,0.19502204,0.00000000,0.27831705,0.92688438
0.94547274,1.43860808,0.01655734,0.07991498,0.34445401,0.20040635,0.00000000,0.27280602,0.90838317
0.95147574,1.42445531,0.01659952,0.08177174,0.34637077,0.20550969,0.00000000,0.26600063,0.88603412
0.95747874,1.40585014,0.01656774,0.08385607,0.34724815,0.21032701,0.00000000,0.25806185,0.86037242
0.96348174,1.38335419,0.01645715,0.08616184,0.34710760,0.21486091,0.00000000,0.24917185,0.83199576
0.96948474,1.35760424,0.01626460,0.08867836,0.34599394,0.21912061,0.00000000,0.23952904,0.80154652
0.97548774,1.32929275,0.01598888,0.09138946,0.34397410,0.22312080,0.00000000,0.22934296,0.76969387
0.98149075,1.29914836,0.01563075,0.09427274,0.34113517,0.22688038,0.00000000,0.21882935,0.73711659
0.98749375,1.26791705,0.01519299,0.09729906,0.33758202,0.23042126,0.00000000,0.20820541,0.70448724
0.99349675,1.23634506,0.01468037,0.10043234,0.33343444,0.23376730,0.00000000,0.19768553,0.67245843
0.99949975,1.20516391,0.01409943,0.10362982,0.32882404,0.23694341,0.00000000,0.18747756,0.64165142
1.00550275,1.17507813,0.01345831,0.10684263,0.32389092,0.23997498,0.00000000,0.17777969,0.61264730
1.01150575,1.14675575,0.01276649,0.11001686,0.31878040,0.24288753,0.00000000,0.16877795,0.58598097
1.01750875,1.12082179,0.01203442,0.11309492,0.31363975,0.24570670,0.00000000,0.16064434,0.56213742
1.02351176,1.09785412,0.01127323,0.11601731,0.30861506,0.24845848,0.00000000,0.15353547,0.54155038
1.02951476,1.07838163,0.01049435,0.11872456,0.30384839,0.25116957,0.00000000,0.14759163,0.52460262
1.03551776,1.06288382,0.00970915,0.12115942,0.29947504,0.25386795,0.00000000,0.14293621,0.51162742
1.04152076,1.05179131,0.00892864,0.12326895,0.29562118,0.25658333,0.00000000,0.13967522,0.50291067
1.04752376,1.04548631,0.00816315,0.12500668,0.29240161,0.25934743,0.00000000,0.13789694,0.49869296
1.05352676,1.04430253,0.00742212,0.12633444,0.28991779,0.26219410,0.00000000,0.13767141,0.49917101
1.05952976,1.04852373,0.00671384,0.12722393,0.28825598,0.26515890,0.00000000,0.13904976,0.50449820
1.06553277,1.05838051,0.00604534,0.12765787,0.28748563,0.26827832,0.00000000,0.14206334,0.51478352
1.07153577,1.07404504,0.00542233,0.12763070,0.28765774,0.27158846,0.00000000,0.14672257,0.53008912
1.07753877,1.09562359,0.00484908,0.12714864,0.28880354,0.27512311,0.00000000,0.15301554,0.55042616
1.08354177,1.12314728,0.00432850,0.12622933,0.29093326,0.27891147,0.00000000,0.16090650,0.57574936
1.08954477,1.15656136,0.00386217,0.12490087,0.29403510,0.28297539,0.00000000,0.17033428,0.60595043
1.09554777,1.19571382,0.00345043,0.12320044,0.29807458,0.28732649,0.00000000,0.18121085,0.64085110
1.10155078,1.24034429,0.00309246,0.12117243,0.30299430,0.29196317,0.00000000,0.19342021,0.68019627
1.10755378,1.29007419,0.00278649,0.11886643,0.30871414,0.29686781,0.00000000,0.20681771,0.72364802
1.11355678,1.34439944,0.00252987,0.11633492,0.31513214,0.30200446,0.00000000,0.22123015,0.77078135
1.11955978,1.40268658,0.00231926,0.11363099,0.32212606,0.30731706,0.00000000,0.23645672,0.82108230
1.12556278,1.46417354,0.00215080,0.11080613,0.32955562,0.31272864,0.00000000,0.25227092,0.87394918
1.13156578,1.52797563,0.00202021,0.10790821,0.33726561,0.31814137,0.00000000,0.26842368,0.92869731
1.13756878,1.59309742,0.00192297,0.10497983,0.34508962,0.32343788,0.00000000,0.28464757,0.98456780
1.14357179,1.65845050,0.00185443,0.10205701,0.35285445,0.32848363,0.00000000,0.30066219,1.04074021
1.14957479,1.72287706,0.00180995,0.09916832,0.36038498,0.33313050,0.00000000,0.31618057,1.09634920
1.15557779,1.78517860,0.00178495,0.09633456,0.36750938,0.33722130,0.00000000,0.33091639,1.15050452
1.16158079,1.84414883,0.00177507,0.09356881,0.37406438,0.34059523,0.00000000,0.34459190,1.20231385
1.16758379,1.89860941,0.00177620,0.09087698,0.37990029,0.34309389,0.00000000,0.35694608,1.25090755
1.17358679,1.94744711,0.00178453,0.08825871,0.38488569,0.34456761,0.00000000,0.36774288,1.29546425
1.17958979,1.98965052,0.00179665,0.08570860,0.38891130,0.34488182,0.00000000,0.37677902,1.33523619
1.18559280,2.02434464,0.00180956,0.08321759,0.39189304,0.34392306,0.00000000,0.38389112,1.36957301
1.19159580,2.05082166,0.00182069,0.08077450,0.39377391,0.34160439,0.00000000,0.38896179,1.39794301
1.19759880,2.06856626,0.00182792,0.07836757,0.39452468,0.33786985,0.00000000,0.39192430,1.41995058
1.20360180,2.07727426,0.00182959,0.07598589,0.39414338,0.33269775,0.00000000,0.39276572,1.43534908
1.20960480,2.07686360,0.00182449,0.07362070,0.39265346,0.32610267,0.00000000,0.39152827,1.44404859
1.21560780,2.06747714,0.00181182,0.07126646,0.39010094,0.31813597,0.00000000,0.38830882,1.44611783
1.22161081,2.04947709,0.00179121,0.06892160,0.38655060,0.30888488,0.00000000,0.38325654,1.44178057
1.22761381,2.02343147,0.00176265,0.06658903,0.38208144,0.29847014,0.00000000,0.37656873,1.43140639
1.23361681,1.99009327,0.00172648,0.06427630,0.37678180,0.28704242,0.00000000,0.36848509,1.41549644
1.23961981,1.95037326,0.00168330,0.06199544,0.37074430,0.27477751,0.00000000,0.35928054,1.39466484
1.24562281,1.90530796,0.00163395,0.05976259,0.36406108,0.26187078,0.00000000,0.34925695,1.36961669
1.25162581,1.85602412,0.00157947,0.05759729,0.35681941,0.24853095,0.00000000,0.33873404,1.34112354
1.25762881,1.80370127,0.00152101,0.05552171,0.34909814,0.23497354,0.00000000,0.32803982,1.30999765
1.26363182,1.74953411,0.00145982,0.05355960,0.34096498,0.22141430,0.00000000,0.31750086,1.27706592
1.26963482,1.69469592,0.00139716,0.05173528,0.33247489,0.20806285,0.00000000,0.30743279,1.24314452
1.27563782,1.64030465,0.00133428,0.05007248,0.32366950,0.19511677,0.00000000,0.29813122,1.20901529
1.28164082,1.58739243,0.00127237,0.04859334,0.31457764,0.18275634,0.00000000,0.28986348,1.17540447
1.28764382,1.53687961,0.00121254,0.04731732,0.30521680,0.17114013,0.00000000,0.28286125,1.14296443
1.29364682,1.48955386,0.00115577,0.04626035,0.29559538,0.16040149,0.00000000,0.27731439,1.11225882
1.29964982,1.44605454,0.00110293,0.04543404,0.28571553,0.15064605,0.00000000,0.27336610,1.08375139
1.30565283,1.40686266,0.00105472,0.04484504,0.27557639,0.14195020,0.00000000,0.27110940,1.05779849
1.31165583,1.37229617,0.00101171,0.04449466,0.26517739,0.13436059,0.00000000,0.27058513,1.03464530
1.31765883,1.34251051,0.00097431,0.04437864,0.25452141,0.12789459,0.00000000,0.27178148,1.01442559
1.32366183,1.31750393,0.00094281,0.04448709,0.24361766,0.12254160,0.00000000,0.27463492,0.99716478
1.32966483,1.29712735,0.00091740,0.04480474,0.23248398,0.11826511,0.00000000,0.27903272,0.98278614
1.33566783,1.28109812,0.00089818,0.04531131,0.22114849,0.11500548,0.00000000,0.28481683,0.97111969
1.34167084,1.26901732,0.00088520,0.04598215,0.20965063,0.11268326,0.00000000,0.29178907,0.96191355
1.34767384,1.26039005,0.00087849,0.04678905,0.19804130,0.11120289,0.00000000,0.29971762,0.95484751
1.35367684,1.25464812,0.00087813,0.04770122,0.18638246,0.11045675,0.00000000,0.30834444,0.94954827
1.35967984,1.25117468,0.00088424,0.04868646,0.17474607,0.11032938,0.00000000,0.31739368,0.94560618
1.36568284,1.24933007,0.00089709,0.04971241,0.16321257,0.11070176,0.00000000,0.32658058,0.94259295
1.37168584,1.24847825,0.00091712,0.05074794,0.15186897,0.11145551,0.00000000,0.33562090,0.94007992
1.37768884,1.24801317,0.00094498,0.05176453,0.14080689,0.11247691,0.00000000,0.34424022,0.93765644
1.38369185,1.24738416,0.00098158,0.05273771,0.13012050,0.11366063,0.00000000,0.35218309,0.93494774
1.38969485,1.24611961,0.00102814,0.05364831,0.11990459,0.11491304,0.00000000,0.35922154,0.93163184
1.39569785,1.24384806,0.00108626,0.05448376,0.11025299,0.11615500,0.00000000,0.36516266,0.92745470
1.40170085,1.24031592,0.00115786,0.05523903,0.10125719,0.11732405,0.00000000,0.36985490,0.92224331
1.40770385,1.23540103,0.00124530,0.05591748,0.09300549,0.11837590,0.00000000,0.37319288,0.91591591
1.41370685,1.22912131,0.00135132,0.05653127,0.08558248,0.11928526,0.00000000,0.37512038,0.90848893
1.41970985,1.22163819,0.00147904,0.05710158,0.07906886,0.12004579,0.00000000,0.37563152,0.90008040
1.42571286,1.21325424,0.00163198,0.05765832,0.07354171,0.12066939,0.00000000,0.37476986,0.89090933
1.43171586,1.20440510,0.00181392,0.05823958,0.06907485,0.12118466,0.00000000,0.37262568,0.88129115
1.43771886,1.19564574,0.00202892,0.05889053,0.06573935,0.12163475,0.00000000,0.36933129,0.87162917
1.44372186,1.18763147,0.00228118,0.05966211,0.06360410,0.12207453,0.00000000,0.36505481,0.86240235
1.44972486,1.18109433,0.00257493,0.06060921,0.06273615,0.12256731,0.00000000,0.35999258,0.85414975
1.45572786,1.17681569,0.00291430,0.06178866,0.06320079,0.12318118,0.00000000,0.35436060,0.84745217
