energy_ev,total_up,C_s_up,C_p_up,Na_s_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
0.08704352,5.13037418,0.18449438,1.17577953,0.20550437,3.03288682,1.22085800,2.71599809,0.00000000
0.09304652,5.08728718,0.18858373,1.16091355,0.20437580,3.03428048,1.22487687,2.63469288,0.00000000
0.09904952,5.03004550,0.19171496,1.14454566,0.20317814,3.02717784,1.22434055,2.54674246,0.00000000
0.10505253,4.95908338,0.19377838,1.12672659,0.20203912,3.01156139,1.21924436,2.45281678,0.00000000
0.11105553,4.87521180,0.19469421,1.10755434,0.20110810,2.98764708,1.20970985,2.35370081,0.00000000
0.11705853,4.77958474,0.19441416,1.08717061,0.20054881,2.95587301,1.19597680,2.25027296,0.00000000
0.12306153,4.67365140,0.19292197,1.06575468,0.20053114,2.91687799,1.17839075,2.14348058,0.00000000
0.12906453,4.55909665,0.19023284,1.04351508,0.20122251,2.87147107,1.15738652,2.03431350,0.00000000
0.13506753,4.43777227,0.18639189,1.02067943,0.20277919,2.82059336,1.13346851,1.92377710,0.00000000
0.14107054,4.31162207,0.18147155,0.99748314,0.20533768,2.76527422,1.10718857,1.81286592,0.00000000
0.14707354,4.18260445,0.17556818,0.97415763,0.20900683,2.70658402,1.07912251,1.70253887,0.00000000
0.15307654,4.05261576,0.16879796,0.95091864,0.21386075,2.64558579,1.04984626,1.59369714,0.00000000
0.15907954,3.92341811,0.16129226,0.92795543,0.21993304,2.58328844,1.01991287,1.48716531,0.00000000
0.16508254,3.79657486,0.15319277,0.90542145,0.22721240,2.52060382,0.98983128,1.38367637,0.00000000
0.17108554,3.67339682,0.14464648,0.88342702,0.23564006,2.45830975,0.96004794,1.28386090,0.00000000
0.17708854,3.55490135,0.13580083,0.86203448,0.24510901,2.39702109,0.93093203,1.18824046,0.00000000
0.18309155,3.44178637,0.12679920,0.84125606,0.25546513,2.33716994,0.90276497,1.09722519,0.00000000
0.18909455,3.33441997,0.11777682,0.82105466,0.26651043,2.27899612,0.87573460,1.01111518,0.00000000
0.19509755,3.23284605,0.10885737,0.80134750,0.27800797,2.22254800,0.84993411,0.93010547,0.00000000
0.20110055,3.13680532,0.10015033,0.78201243,0.28968861,2.16769354,0.82536586,0.85429388,0.00000000
0.20710355,3.04577025,0.09174904,0.76289659,0.30125926,2.11414071,0.80194946,0.78369134,0.00000000
0.21310655,2.95899210,0.08372956,0.74382703,0.31241220,2.06146581,0.77953378,0.71823405,0.00000000
0.21910955,2.87555729,0.07615041,0.72462255,0.32283535,2.00914823,0.75791212,0.65779684,0.00000000
0.22511256,2.79445037,0.06905283,0.70510643,0.33222276,1.95660931,0.73683951,0.60220733,0.00000000
0.23111556,2.71462019,0.06246183,0.68511914,0.34028524,1.90325342,0.71605142,0.55126020,0.00000000
0.23711856,2.63504615,0.05638762,0.66453050,0.34676038,1.84850877,0.69528269,0.50473130,0.00000000
0.24312156,2.55480136,0.05082751,0.64325080,0.35142169,1.79186600,0.67428584,0.46239115,0.00000000
0.24912456,2.47310998,0.04576799,0.62124013,0.35408645,1.73291261,0.65284785,0.42401759,0.00000000
0.25512756,2.38939618,0.04118701,0.59851572,0.35462193,1.67136156,0.63080466,0.38940728,0.00000000
0.26113057,2.30332291,0.03705622,0.57515694,0.35294967,1.60707296,0.60805285,0.35838596,0.00000000
0.26713357,2.21481932,0.03334314,0.55130762,0.34904777,1.54006802,0.58455804,0.33081730,0.00000000
0.27313657,2.12409600,0.03001324,0.52717593,0.34295100,1.47053509,0.56035986,0.30661030,0.00000000
0.27913957,2.03164818,0.02703168,0.50303165,0.33474889,1.39882780,0.53557349,0.28572509,0.00000000
0.28514257,1.93824734,0.02436489,0.47920114,0.32458175,1.32545609,0.51038785,0.26817723,0.00000000
0.29114557,1.84492237,0.02198183,0.45606024,0.31263507,1.25107085,0.48506093,0.25404033,0.00000000
0.29714857,1.75293165,0.01985505,0.43402541,0.29913240,1.17644352,0.45991251,0.24344706,0.00000000
0.30315158,1.66372775,0.01796137,0.41354354,0.28432721,1.10244196,0.43531493,0.23658835,0.00000000
0.30915458,1.57891666,0.01628248,0.39508075,0.26849395,1.03000392,0.41168234,0.23371092,0.00000000
0.31515758,1.50021331,0.01480529,0.37911063,0.25191894,0.96010971,0.38945919,0.23511289,0.00000000
0.32116058,1.42939527,0.01352212,0.36610222,0.23489129,0.89375515,0.36910817,0.24113749,0.00000000
0.32716358,1.36825612,0.01243082,0.35650803,0.21769431,0.83192608,0.35109843,0.25216478,0.00000000
0.33316658,1.31855994,0.01153487,0.35075256,0.20059774,0.77557521,0.33589414,0.26860137,0.00000000
0.33916958,1.28199795,0.01084334,0.34922124,0.18385104,0.72560201,0.32394391,0.29086812,0.00000000
0.34517259,1.26014816,0.01037096,0.35225038,0.16767794,0.68283589,0.31567111,0.31938591,0.00000000
0.35117559,1.25443850,0.01013811,0.36011787,0.15227238,0.64802287,0.31146535,0.35455960,0.00000000
0.35717859,1.26611394,0.01017085,0.37303519,0.13779586,0.62181563,0.31167497,0.39676043,0.00000000
0.36318159,1.29620750,0.01050096,0.39114045,0.12437632,0.60476640,0.31660068,0.44630722,0.00000000
0.36918459,1.34551540,0.01116594,0.41449288,0.11210822,0.59732256,0.32649021,0.50344686,0.00000000
0.37518759,1.41457632,0.01220892,0.44306867,0.10105394,0.59982413,0.34153378,0.56833459,0.00000000
0.38119060,1.50365473,0.01367854,0.47675835,0.09124622,0.61250274,0.36186052,0.64101483,0.00000000
0.38719360,1.61272833,0.01562866,0.51536577,0.08269139,0.63548150,0.38753556,0.72140344,0.00000000
0.39319660,1.74147981,0.01811786,0.55860876,0.07537332,0.66877529,0.41855783,0.80927200,0.00000000
0.39919960,1.88929305,0.02120882,0.60612161,0.06925778,0.71229116,0.45485853,0.90423533,0.00000000
0.40520260,2.05525409,0.02496730,0.65745931,0.06429695,0.76582853,0.49630033,1.00574287,0.00000000
0.41120560,2.23815716,0.02946093,0.71210363,0.06043403,0.82907915,0.54267728,1.11307475,0.00000000
0.41720860,2.43651600,0.03475766,0.76947104,0.05760761,0.90162695,0.59371561,1.22534338,0.00000000
0.42321161,2.64858089,0.04092386,0.82892232,0.05575574,0.98294779,0.64907534,1.34150085,0.00000000
0.42921461,2.87236137,0.04802218,0.88977382,0.05481950,1.07240949,0.70835305,1.46035252,0.00000000
0.43521761,3.10565473,0.05610909,0.95131010,0.05474599,1.16927266,0.77108560,1.58057678,0.00000000
0.44122061,3.34608004,0.06523223,1.01279769,0.05549061,1.27269248,0.83675508,1.70075068,0.00000000
0.44722361,3.59111728,0.07542760,1.07349981,0.05701857,1.38172209,0.90479491,1.81938085,0.00000000
0.45322661,3.83815090,0.08671669,1.13269152,0.05930569,1.49531799,0.97459704,1.93493876,0.00000000
0.45922961,4.08451691,0.09910371,1.18967507,0.06233826,1.61234776,1.04552023,2.04589924,0.00000000
0.46523262,4.32755235,0.11257291,1.24379488,0.06611217,1.73160041,1.11689924,2.15078086,0.00000000
0.47123562,4.56464587,0.12708633,1.29445202,0.07063135,1.85179965,1.18805479,2.24818655,0.00000000
0.47723862,4.79328807,0.14258182,1.34111741,0.07590537,1.97161998,1.25830403,2.33684304,0.00000000
0.48324162,5.01112001,0.15897179,1.38334376,0.08194657,2.08970559,1.32697135,2.41563729,0.00000000
0.48924462,5.21597863,0.17614251,1.42077554,0.08876671,2.20469188,1.39339917,2.48364860,0.00000000
0.49524762,5.40593770,0.19395424,1.45315694,0.09637325,2.31522910,1.45695857,2.54017501,0.00000000
0.50125063,5.57934309,0.21224219,1.48033745,0.10476553,2.42000762,1.51705944,2.58475287,0.00000000
0.50725363,5.73484144,0.23081840,1.50227483,0.11393102,2.51778428,1.57315988,2.61716898,0.00000000
0.51325663,5.87140168,0.24947444,1.51903544,0.12384175,2.60740891,1.62477485,2.63746491,0.00000000
0.51925963,5.98832882,0.26798507,1.53079181,0.13445124,2.68785028,1.67148364,2.64593340,0.00000000
0.52526263,6.08527002,0.28611267,1.53781746,0.14569206,2.75822065,1.71293628,2.64310738,0.00000000
0.53126563,6.16221314,0.30361232,1.54047907,0.15747418,2.81779796,1.74885874,2.62974227,0.00000000
0.53726863,6.21947807,0.32023754,1.53922613,0.16968428,2.86604490,1.77905678,2.60679263,0.00000000
0.54327164,6.25770170,0.33574636,1.53457831,0.18218612,2.90262410,1.80341866,2.57538429,0.00000000
0.54927464,6.27781694,0.34990759,1.52711091,0.19482206,2.92740868,1.82191650,2.53678343,0.00000000
0.55527764,6.28102706,0.36250717,1.51743854,0.20741564,2.94048773,1.83460646,2.49236401,0.00000000
0.56128064,6.26877585,0.37335422,1.50619773,0.21977526,2.94216627,1.84162766,2.44357472,0.00000000
0.56728364,6.24271465,0.38228668,1.49402872,0.23169882,2.93295951,1.84319996,2.39190681,0.00000000
0.57328664,6.20466700,0.38917635,1.48155698,0.24297915,2.91358131,1.83962047,2.33886377,0.00000000
0.57928964,6.15659145,0.39393306,1.46937506,0.25340995,2.88492712,1.83125889,2.28593345,0.00000000
0.58529265,6.10054316,0.39650791,1.45802520,0.26279215,2.84805165,1.81855156,2.23456315,0.00000000
0.59129565,6.03863464,0.39689528,1.44798330,0.27094023,2.80414177,1.80199427,2.18613785,0.00000000
0.59729865,5.97299602,0.39513379,1.43964477,0.27768834,2.75448550,1.78213374,2.14196137,0.00000000
0.60330165,5.90573501,0.39130585,1.43331258,0.28289583,2.70043771,1.75955778,2.10324024,0.00000000
0.60930465,5.83889680,0.38553596,1.42918821,0.28645212,2.64338371,1.73488422,2.07106961,0.00000000
0.61530765,5.77442426,0.37798789,1.42736543,0.28828038,2.58470169,1.70874855,2.04642086,0.00000000
0.62131066,5.71411866,0.36886049,1.42782759,0.28834019,2.52572512,1.68179057,2.03013009,0.00000000
0.62731366,5.65960147,0.35838263,1.43044823,0.28662881,2.46770643,1.65464013,2.02288716,0.00000000
0.63331666,5.61227785,0.34680712,1.43499520,0.28318110,2.41178300,1.62790238,2.02522484,0.00000000
0.63931966,5.57330262,0.33440399,1.44113829,0.27806814,2.35894661,1.60214275,2.03750789,0.00000000
0.64532266,5.54354968,0.32145320,1.44846001,0.27139463,2.31001751,1.57787224,2.05992228,0.00000000
0.65132566,5.52358596,0.30823709,1.45646940,0.26329510,2.26562383,1.55553339,2.09246464,0.00000000
0.65732866,5.51365109,0.29503276,1.46461843,0.25392930,2.22618726,1.53548753,2.13493278,0.00000000
0.66333167,5.51364396,0.28210464,1.47232036,0.24347684,2.19191543,1.51800384,2.18691782,0.00000000
0.66933467,5.52311725,0.26969745,1.47896975,0.23213139,2.16280138,1.50325073,2.24779897,0.00000000
0.67533767,5.54128095,0.25802981,1.48396322,0.22009480,2.13863007,1.49128987,2.31674195,0.00000000
0.68134067,5.56701545,0.24728866,1.48672035,0.20757113,2.11899190,1.48207353,2.39270192,0.00000000
0.68734367,5.59889468,0.23762466,1.48670408,0.19476116,2.10330257,1.47544521,2.47443194,0.00000000
0.69334667,5.63521916,0.22914876,1.48343965,0.18185725,2.09082868,1.47114380,2.56049757,0.00000000
0.69934967,5.67405852,0.22193002,1.47653163,0.16903898,2.08071795,1.46881137,2.64929800,0.00000000
0.70535268,5.71330249,0.21599470,1.46567809,0.15646950,2.07203308,1.46800420,2.73909393,0.00000000
0.71135568,5.75071899,0.21132673,1.45068157,0.14429279,2.06378774,1.46820691,2.82804172,0.00000000
0.71735868,5.78401744,0.20786951,1.43145624,0.13263171,2.05498337,1.46884911,2.91423333,0.00000000
0.72336168,5.81091519,0.20552886,1.40803091,0.12158704,2.04464530,1.46932408,2.99574089,0.00000000
0.72936468,5.82920460,0.20417727,1.38054774,0.11123715,2.03185687,1.46900862,3.07066448,0.00000000
0.73536768,5.83681832,0.20365904,1.34925671,0.10163858,2.01579018,1.46728358,3.13718150,0.00000000
0.74137069,5.83189022,0.20379627,1.31450588,0.09282705,1.99573228,1.46355395,3.19359576,0.00000000
0.74737369,5.81280959,0.20439545,1.27672800,0.08481914,1.97110618,1.45726808,3.23838423,0.00000000
0.75337669,5.77826662,0.20525441,1.23642387,0.07761421,1.94148568,1.44793507,3.27023961,0.00000000
0.75937969,5.72728740,0.20616941,1.19414327,0.07119669,1.90660399,1.43513975,3.28810688,0.00000000
0.76538269,5.65925721,0.20694210,1.15046419,0.06553844,1.86635598,1.41855482,3.29121217,0.00000000
0.77138569,5.57393160,0.20738602,1.10597145,0.06060129,1.82079427,1.39794967,3.27908281,0.00000000
0.77738869,5.47143504,0.20733260,1.06123547,0.05633943,1.77011983,1.37319568,3.25155775,0.00000000
0.78339170,5.35224775,0.20663627,1.01679234,0.05270186,1.71466776,1.34426799,3.20878786,0.00000000
0.78939470,5.21718178,0.20517861,0.97312594,0.04963468,1.65488923,1.31124374,3.15122641,0.00000000
0.79539770,5.06734788,0.20287138,0.93065298,0.04708327,1.59133065,1.27429718,3.07961008,0.00000000
0.80140070,4.90411500,0.19965844,0.88971169,0.04499434,1.52461126,1.23369189,2.99493188,0.00000000
0.80740370,4.72906476,0.19551637,0.85055433,0.04331781,1.45540021,1.18977075,2.89840696,0.00000000
0.81340670,4.54394298,0.19045406,0.81334408,0.04200871,1.38439424,1.14294409,2.79143337,0.00000000
0.81940970,4.35061080,0.18451108,0.77815615,0.04102878,1.31229692,1.09367675,2.67554937,0.00000000
0.82541271,4.15099733,0.17775525,0.74498287,0.04034817,1.23980027,1.04247461,2.55238937,0.00000000
0.83141571,3.94705590,0.17027927,0.71374253,0.03994693,1.16756934,0.98987121,2.42364030,0.00000000
0.83741871,3.74072538,0.16219689,0.68429117,0.03981646,1.09623014,0.93641504,2.29100022,0.00000000
0.84342171,3.53389772,0.15363858,0.65643674,0.03996092,1.02636109,0.88265786,2.15614071,0.00000000
0.84942471,3.32839241,0.14474708,0.62995470,0.04039840,0.95848811,0.82914446,2.02067407,0.00000000
0.85542771,3.12593802,0.13567288,0.60460429,0.04116206,0.89308283,0.77640416,1.88612647,0.00000000
0.86143072,2.92816065,0.12656997,0.58014451,0.04230100,0.83056383,0.72494399,1.75391727,0.00000000
0.86743372,2.73657847,0.11759183,0.55634900,0.04388084,0.77130022,0.67524372,1.62534472,0.00000000
0.87343672,2.55260157,0.10888793,0.53301928,0.04598405,0.71561695,0.62775248,1.50157782,0.00000000
0.87943972,2.37753565,0.10060070,0.50999545,0.04870973,0.66380133,0.58288686,1.38365367,0.00000000
0.88544272,2.21258836,0.09286303,0.48716428,0.05217299,0.61610990,0.54103010,1.27247956,0.00000000
0.89144572,2.05887660,0.08579639,0.46446417,0.05650371,0.57277513,0.50253204,1.16883882,0.00000000
0.89744872,1.91743346,0.07950940,0.44188708,0.06184460,0.53401133,0.46770960,1.07339923,0.00000000
0.90345173,1.78921359,0.07409682,0.41947748,0.06834863,0.50001927,0.43684713,0.98672293,0.00000000
0.90945473,1.67509572,0.06963893,0.39732848,0.07617563,0.47098920,0.41019667,0.90927666,0.00000000
0.91545773,1.57588168,0.06620120,0.37557572,0.08548824,0.44710184,0.38797749,0.84144134,0.00000000
0.92146073,1.49229131,0.06383409,0.35438932,0.09644712,0.42852748,0.37037491,0.78352016,0.00000000
0.92746373,1.42495324,0.06257296,0.33396449,0.10920552,0.41542297,0.35753832,0.73574449,0.00000000
0.93346673,1.37439166,0.06243802,0.31451144,0.12390345,0.40792692,0.34957811,0.69827715,0.00000000
0.93946973,1.34100967,0.06343420,0.29624501,0.14066146,0.40615328,0.34656202,0.67121290,0.00000000
0.94547274,1.32507011,0.06555110,0.27937471,0.15957445,0.41018378,0.34851070,0.65457619,0.00000000
0.95147574,1.32667507,0.06876281,0.26409557,0.18070562,0.42005964,0.35539303,0.64831631,0.00000000
0.95747874,1.34574535,0.07302783,0.25058016,0.20408099,0.43577312,0.36712150,0.65230068,0.00000000
0.96348174,1.38200146,0.07828901,0.23897220,0.22968467,0.45725954,0.38354799,0.66630670,0.00000000
0.96948474,1.43494780,0.08447372,0.22938186,0.25745540,0.48439022,0.40446051,0.69001311,0.00000000
0.97548774,1.50386137,0.09149426,0.22188293,0.28728445,0.51696708,0.42958134,0.72299169,0.00000000
0.98149075,1.58778665,0.09924864,0.21651179,0.31901527,0.55471933,0.45856683,0.76470038,0.00000000
0.98749375,1.68553767,0.10762175,0.21326822,0.35244508,0.59730260,0.49100950,0.81447851,0.00000000
0.99349675,1.79570822,0.11648715,0.21211772,0.38732843,0.64430092,0.52644239,0.87154524,0.00000000
0.99949975,1.91669066,0.12570931,0.21299524,0.42338280,0.69523165,0.56434601,0.93500183,0.00000000
1.00550275,2.04670337,0.13514647,0.21580996,0.46029611,0.74955330,0.60415772,1.00383823,0.00000000
1.01150575,2.18382632,0.14465400,0.22045084,0.49773587,0.80667610,0.64528355,1.07694447,0.00000000
1.01750875,2.32604386,0.15408820,0.22679251,0.53535973,0.86597497,0.68711188,1.15312671,0.00000000
1.02351176,2.47129323,0.16331040,0.23470123,0.57282682,0.92680430,0.72902873,1.23112796,0.00000000
1.02951476,2.61751693,0.17219125,0.24404058,0.60980948,0.98851383,0.77043397,1.30965271,0.00000000
1.03551776,2.76271673,0.18061492,0.25467646,0.64600470,1.05046508,0.81075760,1.38739489,0.00000000
1.04152076,2.90500689,0.18848310,0.26648132,0.68114473,1.11204718,0.84947561,1.46306805,0.00000000
1.04752376,3.04266413,0.19571844,0.27933722,0.71500631,1.17269154,0.88612436,1.53543651,0.00000000
1.05352676,3.17417186,0.20226740,0.29313782,0.74741783,1.23188450,0.92031293,1.60334634,0.00000000
1.05952976,3.29825653,0.20810205,0.30778899,0.77826434,1.28917719,0.95173270,1.66575448,0.00000000
1.06553277,3.41391437,0.21322096,0.32320832,0.80748981,1.34419236,0.98016363,1.72175494,0.00000000
1.07153577,3.52042716,0.21764885,0.33932346,0.83509685,1.39662763,1.00547702,1.77060076,0.00000000
1.07753877,3.61736653,0.22143495,0.35606961,0.86114372,1.44625522,1.02763449,1.81172068,0.00000000
1.08354177,3.70458676,0.22465032,0.37338634,0.88573914,1.49291845,1.04668333,1.84472981,0.00000000
1.08954477,3.78220685,0.22738387,0.39121405,0.90903510,1.53652520,1.06274853,1.86943396,0.00000000
1.09554777,3.85058320,0.22973751,0.40949050,0.93121842,1.57703914,1.07602204,1.88582736,0.00000000
1.10155078,3.91027500,0.23182053,0.42814760,0.95250157,1.61446944,1.08674985,1.89408427,0.00000000
1.10755378,3.96200436,0.23374349,0.44710882,0.97311345,1.64885976,1.09521767,1.89454498,0.00000000
1.11355678,4.00661406,0.23561196,0.46628756,0.99329084,1.68027760,1.10173627,1.88769708,0.00000000
1.11955978,4.04502524,0.23752043,0.48558660,1.01327107,1.70880453,1.10662699,1.87415317,0.00000000
1.12556278,4.07819769,0.23954664,0.50489865,1.03328623,1.73452839,1.11020853,1.85462626,0.00000000
1.13156578,4.10709460,0.24174684,0.52410823,1.05355940,1.75753764,1.11278555,1.82990416,0.00000000
1.13756878,4.13265351,0.24415207,0.54309454,1.07430271,1.77791835,1.11463951,1.80082411,0.00000000
1.14357179,4.15576434,0.24676574,0.56173524,1.09571726,1.79575379,1.11602221,1.76824881,0.00000000
1.14957479,4.17725481,0.24956272,0.57991080,1.11799438,1.81112644,1.11715206,1.73304486,0.00000000
1.15557779,4.19788286,0.25249000,0.59750910,1.14131784,1.82412186,1.11821291,1.69606416,0.00000000
1.16158079,4.21833508,0.25546879,0.61442985,1.16586608,1.83483387,1.11935513,1.65812892,0.00000000
1.16758379,4.23922970,0.25839819,0.63058848,1.19181402,1.84337027,1.12069856,1.62002027,0.00000000
1.17358679,4.26112236,0.26116003,0.64591898,1.21933343,1.84985811,1.12233662,1.58247037,0.00000000
1.17958979,4.28451264,0.26362483,0.66037562,1.24859132,1.85444796,1.12434098,1.54615779,0.00000000
1.18559280,4.30984967,0.26565847,0.67393312,1.27974583,1.85731626,1.12676621,1.51170557,0.00000000
1.19159580,4.33753501,0.26712925,0.68658528,1.31293925,1.85866547,1.12965377,1.47968131,0.00000000
1.19759880,4.36792183,0.26791507,0.69834209,1.34828825,1.85872152,1.13303492,1.45059877,0.00000000
1.20360180,4.40130969,0.26791027,0.70922541,1.38587141,1.85772877,1.13693228,1.42492023,0.00000000
1.20960480,4.43793492,0.26703189,0.71926367,1.42571487,1.85594260,1.14135993,1.40305904,0.00000000
1.21560780,4.47795740,0.26522502,0.72848579,1.46777667,1.85362024,1.14632205,1.38538211,0.00000000
1.22161081,4.52144486,0.26246701,0.73691490,1.51193108,1.85101046,1.15181052,1.37221177,0.00000000
1.22761381,4.56835637,0.25877039,0.74456239,1.55795400,1.84834306,1.15780168,1.36382711,0.00000000
1.23361681,4.61852723,0.25418434,0.75142273,1.60551094,1.84581899,1.16425288,1.36046469,0.00000000
1.23961981,4.67165711,0.24879475,0.75746960,1.65414861,1.84360204,1.17109938,1.36231867,0.00000000
1.24562281,4.72730358,0.24272282,0.76265363,1.70329155,1.84181274,1.17825208,1.36954064,0.00000000
1.25162581,4.78488257,0.23612232,0.76690207,1.75224454,1.84052516,1.18559657,1.38223935,0.00000000
1.25762881,4.84367702,0.22917572,0.77012059,1.80020151,1.83976688,1.19299395,1.40048042,0.00000000
1.26363182,4.90285399,0.22208918,0.77219698,1.84626103,1.83952203,1.20028349,1.42428638,0.00000000
1.26963482,4.96149008,0.21508680,0.77300679,1.88944836,1.83973737,1.20728727,1.45363681,0.00000000
1.27563782,5.01860405,0.20840423,0.77242040,1.92874325,1.84033065,1.21381657,1.48846889,0.00000000
1.28164082,5.07319489,0.20228182,0.77031115,1.96311249,1.84120062,1.21967963,1.52867793,0.00000000
1.28764382,5.12428287,0.19695758,0.76656397,1.99154570,1.84223771,1.22469031,1.57411777,0.00000000
1.29364682,5.17095098,0.19266016,0.76108390,2.01309276,1.84333436,1.22867695,1.62460086,0.00000000
1.29964982,5.21238358,0.18960188,0.75380387,2.02690090,1.84439412,1.23149085,1.67989760,0.00000000
1.30565283,5.24789943,0.18797216,0.74469124,2.03224941,1.84533842,1.23301342,1.73973467,0.00000000
1.31165583,5.27697653,0.18793130,0.73375256,2.02858032,1.84611052,1.23316174,1.80379235,0.00000000
1.31765883,5.29926654,0.18960491,0.72103623,2.01552318,1.84667610,1.23189157,1.87170050,0.00000000
1.32366183,5.31459759,0.19307895,0.70663281,1.99291256,1.84702026,1.22919784,1.94303353,0.00000000
1.32966483,5.32296487,0.19839572,0.69067300,1.96079741,1.84714120,1.22511226,2.01730440,0.00000000
1.33566783,5.32450950,0.20555063,0.67332326,1.91944173,1.84704100,1.21969813,2.09395828,0.00000000
1.34167084,5.31948703,0.21449016,0.65477953,1.86931644,1.84671424,1.21304276,2.17236629,0.00000000
1.34767384,5.30822766,0.22511092,0.63525924,1.81108306,1.84613535,1.20524801,2.25182020,0.00000000
1.35367684,5.29109127,0.23726003,0.61499227,1.74556996,1.84524588,1.19641943,2.33152878,0.00000000
1.35967984,5.26842033,0.25073689,0.59421143,1.67374271,1.84394286,1.18665506,2.41061663,0.00000000
1.36568284,5.24049445,0.26529628,0.57314284,1.59666985,1.84206919,1.17603461,2.48812645,0.00000000
1.37168584,5.20748991,0.28065310,0.55199713,1.51548615,1.83940721,1.16460983,2.56302509,0.00000000
1.37768884,5.16944751,0.29648834,0.53096166,1.43135497,1.83567622,1.15239693,2.63421423,0.00000000
1.38369185,5.12625120,0.31245651,0.51019440,1.34543171,1.83053432,1.13937162,2.70054571,0.00000000
1.38969485,5.07761948,0.32819426,0.48981968,1.25882984,1.82358497,1.12546728,2.76084150,0.00000000
1.39569785,5.02311041,0.34332990,0.46992602,1.17259109,1.81438800,1.11057643,2.81391815,0.00000000
1.40170085,4.96214039,0.35749368,0.45056608,1.08766073,1.80247473,1.09455548,2.85861489,0.00000000
1.40770385,4.89401565,0.37032839,0.43175863,1.00486870,1.78736640,1.07723260,2.89382454,0.00000000
1.41370685,4.81797453,0.38149991,0.41349235,0.92491707,1.76859506,1.05841822,2.91852621,0.00000000
1.41970985,4.73323820,0.39070736,0.39573109,0.84837366,1.74572560,1.03791743,2.93181814,0.00000000
1.42571286,4.63906646,0.39769239,0.37842021,0.77567148,1.71837797,1.01554365,2.93294952,0.00000000
1.43171586,4.53481525,0.40224719,0.36149357,0.70711356,1.68624809,0.99113262,2.92134968,0.00000000
1.43771886,4.41999232,0.40422097,0.34488082,0.64288204,1.64912650,0.96455590,2.89665309,0.00000000
1.44372186,4.29430774,0.40352453,0.32851432,0.58305079,1.60691356,0.93573302,2.85871917,0.00000000
1.44972486,4.15771615,0.40013277,0.31233554,0.52760032,1.55963056,0.90464158,2.80764551,0.00000000
1.45572786,4.01044844,0.39408501,0.29630057,0.47643413,1.50742611,0.87132477,2.74377398,0.00000000
1.46173087,3.85303111,0.38548317,0.28038440,0.42939528,1.45057742,0.83589586,2.66768912,0.00000000
1.46773387,3.68629243,0.37448787,0.26458399,0.38628259,1.38948671,0.79853948,2.58020875,0.00000000
1.47373687,3.51135532,0.36131265,0.24891996,0.34686555,1.32467286,0.75950972,2.48236718,0.00000000
1.47973987,3.32961760,0.34621670,0.23343702,0.31089754,1.25675883,0.71912521,2.37539140,0.00000000
1.48574287,3.14272105,0.32949632,0.21820324,0.27812697,1.18645565,0.67776161,2.26067155,0.00000000
1.49174587,2.95251123,0.31147565,0.20330831,0.24830621,1.11454380,0.63584188,2.13972653,0.00000000
1.49774887,2.76099031,0.29249704,0.18886099,0.22119818,1.04185296,0.59382502,2.01416632,0.00000000
1.50375188,2.57026558,0.27291150,0.17498610,0.19658095,0.96924101,0.55219389,1.88565251,0.00000000
1.50975488,2.38249617,0.25306957,0.16182107,0.17425031,0.89757336,0.51144262,1.75585847,0.00000000
1.51575788,2.19984042,0.23331312,0.14951256,0.15402080,0.82770334,0.47206431,1.62643069,0.00000000
1.52176088,2.02440611,0.21396807,0.13821295,0.13572547,0.76045432,0.43453948,1.49895267,0.00000000
1.52776388,1.85820523,0.19533857,0.12807722,0.11921468,0.69660424,0.39932562,1.37491237,0.00000000
1.53376688,1.70311466,0.17770239,0.11926000,0.10435428,0.63687268,0.36684812,1.25567428,0.00000000
1.53976988,1.56084350,0.16130783,0.11191294,0.09102350,0.58191075,0.33749284,1.14245662,0.00000000
1.54577289,1.43290724,0.14637187,0.10618244,0.07911275,0.53229374,0.31160010,1.03631413,0.00000000
1.55177589,1.32060866,0.13307952,0.10220753,0.06852151,0.48851623,0.28946036,0.93812639,0.00000000
1.55777889,1.22502487,0.12158416,0.10011783,0.05915651,0.45098945,0.27131105,0.84859167,0.00000000
1.56378189,1.14699951,0.11200858,0.10003167,0.05093019,0.42004033,0.25733466,0.76822576,0.00000000
1.56978489,1.08713926,0.10444651,0.10205390,0.04375956,0.39591188,0.24765761,0.69736536,0.00000000
1.57578789,1.04581341,0.09896442,0.10627362,0.03756537,0.37876429,0.24234983,0.63617528,0.00000000
1.58179090,1.02315560,0.09560319,0.11276155,0.03227164,0.36867644,0.24142476,0.58465877,0.00000000
1.58779390,1.01906677,0.09437970,0.12156711,0.02780544,0.36564736,0.24483950,0.54267029,0.00000000
1.59379690,1.03321892,0.09528793,0.13271510,0.02409689,0.36959746,0.25249534,0.50993001,0.00000000
1.59979990,1.06505914,0.09829971,0.14620220,0.02107928,0.38036929,0.26423825,0.48603935,0.00000000
1.60580290,1.11381413,0.10336488,0.16199332,0.01868931,0.39772802,0.27985970,0.47049730,0.00000000
1.61180590,1.17849540,0.11041111,0.18001797,0.01686730,0.42136161,0.29909777,0.46271679,0.00000000
1.61780890,1.25790587,0.11934335,0.20016694,0.01555746,0.45088109,0.32163880,0.46204114,0.00000000
1.62381191,1.35064842,0.13004304,0.22228950,0.01470808,0.48582117,0.34711974,0.46776014,0.00000000
1.62981491,1.45513758,0.14236741,0.24619139,0.01427162,0.52564175,0.37513151,0.47912584,0.00000000
