energy_ev,total_up,Ag_p_up,Ag_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
3.22661331,0.57816670,0.17692281,0.00441990,0.23130968,0.08180625,0.05922923,0.08109933,0.08690612,0.03575769
3.23261631,0.58431275,0.17676629,0.00442634,0.23154152,0.08272904,0.05887287,0.08014062,0.08676295,0.03632826
3.23861931,0.58753018,0.17554624,0.00440800,0.23041751,0.08324560,0.05813629,0.07862603,0.08609207,0.03674108
3.24462231,0.58784719,0.17330335,0.00436554,0.22798425,0.08335822,0.05703771,0.07658717,0.08491447,0.03699317
3.25062531,0.58533592,0.17009650,0.00430005,0.22431108,0.08307545,0.05560219,0.07406620,0.08326025,0.03708408
3.25662831,0.58010745,0.16600040,0.00421303,0.21948715,0.08241132,0.05386068,0.07111436,0.08116740,0.03701562
3.26263132,0.57230585,0.16110274,0.00410633,0.21361795,0.08138454,0.05184894,0.06779019,0.07868040,0.03679151
3.26863432,0.56210206,0.15550112,0.00398204,0.20682154,0.08001764,0.04960630,0.06415760,0.07584864,0.03641712
3.27463732,0.54968750,0.14929986,0.00384241,0.19922461,0.07833609,0.04717442,0.06028379,0.07272484,0.03589917
3.28064032,0.53526810,0.14260671,0.00368983,0.19095860,0.07636750,0.04459597,0.05623722,0.06936337,0.03524545
3.28664332,0.51905869,0.13552992,0.00352670,0.18215603,0.07414084,0.04191346,0.05208562,0.06581877,0.03446461
3.29264632,0.50127825,0.12817538,0.00335540,0.17294712,0.07168577,0.03916809,0.04789412,0.06214431,0.03356596
3.29864932,0.48214576,0.12064428,0.00317822,0.16345689,0.06903217,0.03639878,0.04372370,0.05839080,0.03255939
3.30465233,0.46187708,0.11303108,0.00299733,0.15380283,0.06620963,0.03364135,0.03962979,0.05460555,0.03145517
3.31065533,0.44068256,0.10542202,0.00281473,0.14409305,0.06324720,0.03092791,0.03566127,0.05083164,0.03026397
3.31665833,0.41876541,0.09789405,0.00263225,0.13442504,0.06017314,0.02828639,0.03185972,0.04710733,0.02899675
3.32266133,0.39632065,0.09051425,0.00245150,0.12488492,0.05701478,0.02574034,0.02825903,0.04346581,0.02766476
3.32866433,0.37353459,0.08333960,0.00227391,0.11554720,0.05379847,0.02330883,0.02488527,0.03993508,0.02627947
3.33466733,0.35058454,0.07641716,0.00210069,0.10647496,0.05054951,0.02100656,0.02175693,0.03653802,0.02485258
3.34067034,0.32763862,0.06978452,0.00193288,0.09772027,0.04729210,0.01884403,0.01888526,0.03329264,0.02339590
3.34667334,0.30485569,0.06347042,0.00177130,0.08932495,0.04404933,0.01682793,0.01627489,0.03021242,0.02192129
3.35267634,0.28238507,0.05749560,0.00161663,0.08132142,0.04084310,0.01496152,0.01392462,0.02730673,0.02044057
3.35867934,0.26036612,0.05187367,0.00146940,0.07373364,0.03769403,0.01324502,0.01182819,0.02458132,0.01896536
3.36468234,0.23892769,0.04661201,0.00133000,0.06657807,0.03462134,0.01167618,0.00997524,0.02203879,0.01750695
3.37068534,0.21818733,0.04171269,0.00119869,0.05986463,0.03164272,0.01025066,0.00835215,0.01967904,0.01607613
3.37668834,0.19825041,0.03717328,0.00107562,0.05359753,0.02877416,0.00896251,0.00694294,0.01749978,0.01468301
3.38269135,0.17920917,0.03298769,0.00096088,0.04777607,0.02602978,0.00780461,0.00573005,0.01549689,0.01333687
3.38869435,0.16114186,0.02914674,0.00085442,0.04239533,0.02342167,0.00676897,0.00469508,0.01366480,0.01204597
3.39469735,0.14411194,0.02563888,0.00075618,0.03744676,0.02095980,0.00584715,0.00381943,0.01199682,0.01081747
3.40070035,0.12816752,0.02245060,0.00066598,0.03291870,0.01865184,0.00503043,0.00308477,0.01048542,0.00965727
3.40670335,0.11334111,0.01956689,0.00058361,0.02879684,0.01650317,0.00431011,0.00247353,0.00912240,0.00856998
3.41270635,0.09964965,0.01697162,0.00050880,0.02506463,0.01451686,0.00367761,0.00196917,0.00789917,0.00755887
3.41870935,0.08709494,0.01464783,0.00044125,0.02170361,0.01269372,0.00312467,0.00155639,0.00680681,0.00662587
3.42471236,0.07566440,0.01257801,0.00038060,0.01869380,0.01103238,0.00264340,0.00122130,0.00583630,0.00577164
3.43071536,0.06533225,0.01074434,0.00032647,0.01601398,0.00952952,0.00222637,0.00095147,0.00497855,0.00499560
3.43671836,0.05606081,0.00912888,0.00027845,0.01364209,0.00818001,0.00186662,0.00073594,0.00422454,0.00429612
3.44272136,0.04780227,0.00771378,0.00023613,0.01155546,0.00697718,0.00155770,0.00056514,0.00356541,0.00367057
3.44872436,0.04050040,0.00648146,0.00019905,0.00973119,0.00591310,0.00129367,0.00043086,0.00299250,0.00311551
3.45472736,0.03409251,0.00541478,0.00016679,0.00814644,0.00497883,0.00106909,0.00032613,0.00249747,0.00262687
3.46073037,0.02851131,0.00449718,0.00013891,0.00677869,0.00416473,0.00087903,0.00024509,0.00207230,0.00220008
3.46673337,0.02368679,0.00371281,0.00011497,0.00560603,0.00346073,0.00071899,0.00018286,0.00170939,0.00183023
3.47273637,0.01954792,0.00304664,0.00009456,0.00460741,0.00285657,0.00058495,0.00013545,0.00140159,0.00151224
3.47873937,0.01602424,0.00248459,0.00007727,0.00376279,0.00234206,0.00047329,0.00009961,0.00114220,0.00124099
3.48474237,0.01304715,0.00201355,0.00006274,0.00305338,0.00190723,0.00038081,0.00007273,0.00092506,0.00101141
3.49074537,0.01055106,0.00162147,0.00005061,0.00246171,0.00154257,0.00030464,0.00005272,0.00074449,0.00081863
3.49674837,0.00847426,0.00129735,0.00004056,0.00197174,0.00123909,0.00024228,0.00003794,0.00059535,0.00065802
3.50275138,0.00675953,0.00103129,0.00003228,0.00156887,0.00098848,0.00019154,0.00002711,0.00047302,0.00052524
3.50875438,0.00535460,0.00081442,0.00002553,0.00124002,0.00078311,0.00015051,0.00001923,0.00037338,0.00041634
3.51475738,0.00421231,0.00063891,0.00002005,0.00097353,0.00061610,0.00011754,0.00001355,0.00029280,0.00032771
3.52076038,0.00329067,0.00049788,0.00001564,0.00075916,0.00048134,0.00009123,0.00000947,0.00022808,0.00025614
3.52676338,0.00255277,0.00038539,0.00001212,0.00058797,0.00037343,0.00007036,0.00000658,0.00017648,0.00019880
3.53276638,0.00196651,0.00029632,0.00000932,0.00045228,0.00028768,0.00005392,0.00000453,0.00013563,0.00015321
3.53876938,0.00150428,0.00022633,0.00000712,0.00034552,0.00022007,0.00004106,0.00000310,0.00010354,0.00011726
3.54477239,0.00114266,0.00017174,0.00000541,0.00026214,0.00016717,0.00003108,0.00000211,0.00007850,0.00008912
3.55077539,0.00086193,0.00012951,0.00000407,0.00019753,0.00012609,0.00002339,0.00000142,0.00005911,0.00006727
3.55677839,0.00064570,0.00009713,0.00000305,0.00014782,0.00009444,0.00001752,0.00000096,0.00004422,0.00005045
3.56278139,0.00048046,0.00007254,0.00000227,0.00010988,0.00007025,0.00001308,0.00000064,0.00003285,0.00003762
3.56878439,0.00035524,0.00005411,0.00000168,0.00008116,0.00005189,0.00000978,0.00000043,0.00002426,0.00002792
3.57478739,0.00026119,0.00004055,0.00000124,0.00005959,0.00003809,0.00000737,0.00000029,0.00001782,0.00002068
3.58079040,0.00019127,0.00003084,0.00000091,0.00004355,0.00002779,0.00000567,0.00000020,0.00001303,0.00001537
3.58679340,0.00013993,0.00002427,0.00000067,0.00003176,0.00002018,0.00000457,0.00000015,0.00000952,0.00001157
3.59279640,0.00010291,0.00002033,0.00000050,0.00002322,0.00001462,0.00000396,0.00000012,0.00000700,0.00000898
3.59879940,0.00007696,0.00001872,0.00000038,0.00001718,0.00001063,0.00000383,0.00000012,0.00000523,0.00000738
3.60480240,0.00005970,0.00001935,0.00000031,0.00001309,0.00000782,0.00000415,0.00000015,0.00000406,0.00000664
3.61080540,0.00004949,0.00002234,0.00000028,0.00001055,0.00000593,0.00000498,0.00000020,0.00000338,0.00000669
3.61680840,0.00004528,0.00002803,0.00000028,0.00000930,0.00000476,0.00000640,0.00000028,0.00000312,0.00000755
3.62281141,0.00004660,0.00003697,0.00000031,0.00000921,0.00000419,0.00000856,0.00000040,0.00000326,0.00000930
3.62881441,0.00005347,0.00005004,0.00000038,0.00001025,0.00000414,0.00001165,0.00000058,0.00000382,0.00001210
3.63481741,0.00006642,0.00006844,0.00000049,0.00001250,0.00000459,0.00001597,0.00000084,0.00000484,0.00001620
3.64082041,0.00008650,0.00009376,0.00000065,0.00001617,0.00000557,0.00002187,0.00000122,0.00000642,0.00002196
3.64682341,0.00011533,0.00012813,0.00000088,0.00002157,0.00000715,0.00002984,0.00000175,0.00000873,0.00002983
3.65282641,0.00015519,0.00017426,0.00000120,0.00002917,0.00000945,0.00004049,0.00000250,0.00001196,0.00004045
3.65882941,0.00020910,0.00023560,0.00000162,0.00003961,0.00001266,0.00005460,0.00000355,0.00001640,0.00005459
3.66483242,0.00028097,0.00031650,0.00000217,0.00005372,0.00001701,0.00007313,0.00000500,0.00002242,0.00007325
3.67083542,0.00037575,0.00042237,0.00000291,0.00007261,0.00002281,0.00009727,0.00000699,0.00003050,0.00009765
3.67683842,0.00049963,0.00055985,0.00000388,0.00009771,0.00003047,0.00012846,0.00000971,0.00004127,0.00012932
3.68284142,0.00066028,0.00073706,0.00000513,0.00013080,0.00004048,0.00016847,0.00001339,0.00005551,0.00017008
3.68884442,0.00086704,0.00096379,0.00000674,0.00017418,0.00005349,0.00021937,0.00001833,0.00007417,0.00022215
3.69484742,0.00113123,0.00125177,0.00000881,0.00023071,0.00007026,0.00028364,0.00002492,0.00009848,0.00028816
3.70085043,0.00146642,0.00161486,0.00001145,0.00030397,0.00009173,0.00036415,0.00003363,0.00012992,0.00037120
3.70685343,0.00188878,0.00206935,0.00001478,0.00039842,0.00011904,0.00046421,0.00004508,0.00017028,0.00047489
3.71285643,0.00241731,0.00263415,0.00001897,0.00051953,0.00015357,0.00058760,0.00006000,0.00022173,0.00060336
3.71885943,0.00307427,0.00333101,0.00002422,0.00067406,0.00019694,0.00073857,0.00007930,0.00028687,0.00076134
3.72486243,0.00388542,0.00418469,0.00003073,0.00087024,0.00025108,0.00092182,0.00010407,0.00036874,0.00095412
3.73086543,0.00488038,0.00522311,0.00003877,0.00111808,0.00031829,0.00114251,0.00013564,0.00047091,0.00118761
3.73686843,0.00609290,0.00647741,0.00004866,0.00142969,0.00040121,0.00140619,0.00017556,0.00059751,0.00146826
3.74287144,0.00756115,0.00798200,0.00006073,0.00181966,0.00050293,0.00171871,0.00022566,0.00075326,0.00180302
3.74887444,0.00932800,0.00977447,0.00007541,0.00230542,0.00062702,0.00208621,0.00028808,0.00094351,0.00219933
3.75487744,0.01144116,0.01189550,0.00009315,0.00290773,0.00077758,0.00251488,0.00036524,0.00117423,0.00266496
3.76088044,0.01395341,0.01438864,0.00011449,0.00365118,0.00095926,0.00301092,0.00045992,0.00145202,0.00320792
3.76688344,0.01692276,0.01730003,0.00014004,0.00456468,0.00117739,0.00358032,0.00057522,0.00178407,0.00383632
3.77288644,0.02041251,0.02067810,0.00017046,0.00568209,0.00143794,0.00422870,0.00071461,0.00217811,0.00455818
3.77888944,0.02449138,0.02457310,0.00020652,0.00704274,0.00174764,0.00496106,0.00088184,0.00264232,0.00538126
3.78489245,0.02923355,0.02903676,0.00024907,0.00869205,0.00211404,0.00578164,0.00108100,0.00318523,0.00631286
3.79089545,0.03471873,0.03412175,0.00029905,0.01068205,0.00254550,0.00669367,0.00131642,0.00381557,0.00735961
3.79689845,0.04103215,0.03988127,0.00035748,0.01307195,0.00305131,0.00769922,0.00159267,0.00454210,0.00852732
3.80290145,0.04826461,0.04636860,0.00042549,0.01592851,0.00364169,0.00879898,0.00191445,0.00537337,0.00982072
3.80890445,0.05651247,0.05363670,0.00050430,0.01932636,0.00432786,0.00999217,0.00228654,0.00631757,0.01124340
3.81490745,0.06587760,0.06173780,0.00059521,0.02334809,0.00512205,0.01127646,0.00271367,0.00738222,0.01279763
3.82091046,0.07646730,0.07072317,0.00069960,0.02808416,0.00603746,0.01264790,0.00320048,0.00857395,0.01448434
3.82691346,0.08839405,0.08064277,0.00081892,0.03363249,0.00708835,0.01410097,0.00375133,0.00989824,0.01630308
3.83291646,0.10177517,0.09154504,0.00095466,0.04009767,0.00828985,0.01562867,0.00437022,0.01135917,0.01825204
3.83891946,0.11673223,0.10347665,0.00110834,0.04758985,0.00965799,0.01722267,0.00506067,0.01295923,0.02032821
3.84492246,0.13339012,0.11648221,0.00128146,0.05622304,0.01120946,0.01887350,0.00582558,0.01469912,0.02252744
3.85092546,0.15187578,0.13060390,0.00147550,0.06611306,0.01296146,0.02057086,0.00666712,0.01657760,0.02484468
3.85692846,0.17231637,0.14588093,0.00169181,0.07737484,0.01493142,0.02230386,0.00758661,0.01859143,0.02727417
3.86293147,0.19483691,0.16234884,0.00193163,0.09011923,0.01713659,0.02406137,0.00858441,0.02073534,0.02980965
3.86893447,0.21955720,0.18003848,0.00219599,0.10444929,0.01959369,0.02583237,0.00965987,0.02300208,0.03244459
3.87493747,0.24658804,0.19897480,0.00248564,0.12045605,0.02231827,0.02760620,0.01081122,0.02538255,0.03517233
3.88094047,0.27602670,0.21917515,0.00280101,0.13821399,0.02532421,0.02937291,0.01203552,0.02786598,0.03798620
3.88694347,0.30795163,0.24064741,0.00314216,0.15777605,0.02862291,0.03112341,0.01332862,0.03044016,0.04087958
3.89294647,0.34241650,0.26338769,0.00350865,0.17916867,0.03222262,0.03284969,0.01468515,0.03309178,0.04384581
3.89894947,0.37944370,0.28737778,0.00389954,0.20238678,0.03612754,0.03454486,0.01609847,0.03580672,0.04687806
3.90495248,0.41901751,0.31258251,0.00431330,0.22738903,0.04033703,0.03620315,0.01756072,0.03857040,0.04996903
3.91095548,0.46107720,0.33894691,0.00474779,0.25409354,0.04484474,0.03781981,0.01906277,0.04136820,0.05311060
3.91695848,0.50551027,0.36639355,0.00520022,0.28237439,0.04963784,0.03939095,0.02059432,0.04418571,0.05629340
3.92296148,0.55214645,0.39482013,0.00566715,0.31205903,0.05469631,0.04091325,0.02214386,0.04700912,0.05950624
3.92896448,0.60075260,0.42409747,0.00614449,0.34292700,0.05999240,0.04238373,0.02369880,0.04982538,0.06273562
3.93496748,0.65102907,0.45406816,0.00662753,0.37471000,0.06549022,0.04379938,0.02524547,0.05262248,0.06596518
3.94097049,0.70260792,0.48454598,0.00711101,0.40709362,0.07114562,0.04515684,0.02676926,0.05538949,0.06917526
3.94697349,0.75505331,0.51531628,0.00758921,0.43972077,0.07690631,0.04645208,0.02825473,0.05811660,0.07234251
3.95297649,0.80786442,0.54613744,0.00805602,0.47219691,0.08271229,0.04768017,0.02968573,0.06079509,0.07543971
3.95897949,0.86048108,0.57674340,0.00850510,0.50409699,0.08849660,0.04883507,0.03104561,0.06341716,0.07843576
3.96498249,0.91229206,0.60684739,0.00893000,0.53497406,0.09418638,0.04990954,0.03231746,0.06597575,0.08129590
3.97098549,0.96264623,0.63614667,0.00932432,0.56436931,0.09970432,0.05089511,0.03348432,0.06846426,0.08398217
3.97698849,1.01086607,0.66432822,0.00968190,0.59182317,0.10497029,0.05178219,0.03452954,0.07087626,0.08645412
3.98299150,1.05626336,0.69107524,0.00999695,0.61688734,0.10990329,0.05256032,0.03543710,0.07320515,0.08866977
3.98899450,1.09815649,0.71607408,0.01026424,0.63913702,0.11442356,0.05321838,0.03619200,0.07544385,0.09058679
3.99499750,1.13588871,0.73902158,0.01047924,0.65818312,0.11845478,0.05374505,0.03678063,0.07758448,0.09216381
4.00100050,1.16884668,0.75963221,0.01063826,0.67368384,0.12192631,0.05412920,0.03719118,0.07961807,0.09336188
4.00700350,1.19647846,0.77764502,0.01073854,0.68535516,0.12477537,0.05436036,0.03741408,0.08153441,0.09414599
4.01300650,1.21831025,0.79282987,0.01077837,0.69297980,0.12694895,0.05442918,0.03744229,0.08332187,0.09448646
4.01900950,1.23396107,0.80499286,0.01075712,0.69641419,0.12840560,0.05432790,0.03727169,0.08496737,0.09436038
4.02501251,1.24315469,0.81398075,0.01067526,0.69559324,0.12911679,0.05405072,0.03690132,0.08645646,0.09375270
4.03101551,1.24572838,0.81968406,0.01053434,0.69053261,0.12906789,0.05359414,0.03633355,0.08777345,0.09265721
4.03701851,1.24163800,0.82203909,0.01033694,0.68132838,0.12825866,0.05295721,0.03557415,0.08890176,0.09107713
4.04302151,1.23095924,0.82102853,0.01008660,0.66815413,0.12670335,0.05214166,0.03463232,0.08982424,0.08902540
4.04902451,1.21388503,0.81668098,0.00978772,0.65125567,0.12443022,0.05115195,0.03352054,0.09052372,0.08652461
4.05502751,1.19071937,0.80906944,0.00944539,0.63094347,0.12148068,0.04999524,0.03225433,0.09098358,0.08360656
4.06103052,1.16186773,0.79830879,0.00906526,0.60758333,0.11790799,0.04868119,0.03085194,0.09118842,0.08031146
4.06703352,1.12782475,0.78455271,0.00865341,0.58158559,0.11377557,0.04722179,0.02933395,0.09112481,0.07668689
4.07303652,1.08915981,0.76799009,0.00821614,0.55339347,0.10915516,0.04563103,0.02772274,0.09078202,0.07278648
4.07903952,1.04650105,0.74884106,0.00775985,0.52347095,0.10412466,0.04392460,0.02604205,0.09015279,0.06866838
4.08504252,1.00051880,0.72735309,0.00729085,0.49229071,0.09876598,0.04211953,0.02431636,0.08923409,0.06439367
4.09104552,0.95190890,0.70379696,0.00681526,0.46032276,0.09316290,0.04023380,0.02257040,0.08802773,0.06002474
4.09704852,0.90137674,0.67846303,0.00633889,0.42802401,0.08739894,0.03828600,0.02082863,0.08654100,0.05562367
4.10305153,0.84962260,0.65165758,0.00586709,0.39582921,0.08155554,0.03629502,0.01911480,0.08478706,0.05125078
4.10905453,0.79732864,0.62369946,0.00540474,0.36414358,0.07571039,0.03427971,0.01745155,0.08278522,0.04696328
4.11505753,0.74514798,0.59491691,0.00495616,0.33333728,0.06993602,0.03225867,0.01586012,0.08056108,0.04281426
4.12106053,0.69369600,0.56564449,0.00452512,0.30374175,0.06429884,0.03024999,0.01436018,0.07814636,0.03885175
4.12706353,0.64354394,0.53622013,0.00411478,0.27564801,0.05885837,0.02827113,0.01296969,0.07557862,0.03511824
4.13306653,0.59521478,0.50698212,0.00372776,0.24930665,0.05366683,0.02633876,0.01170494,0.07290068,0.03165028
4.13906953,0.54918107,0.47826600,0.00336613,0.22492949,0.04876908,0.02446870,0.01058062,0.07015990,0.02847849
4.14507254,0.50586469,0.45040141,0.00303149,0.20269258,0.04420272,0.02267585,0.00960994,0.06740724,0.02562767
4.15107554,0.46563789,0.42370859,0.00272499,0.18274019,0.03999853,0.02097416,0.00880492,0.06469612,0.02311715
4.15707854,0.42882561,0.39849482,0.00244741,0.16518957,0.03618095,0.01937662,0.00817655,0.06208125,0.02096129
4.16308154,0.39570840,0.37505067,0.00219924,0.15013603,0.03276873,0.01789527,0.00773506,0.05961725,0.01917006
4.16908454,0.36652576,0.35364605,0.00198069,0.13765810,0.02977567,0.01654119,0.00749021,0.05735733,0.01774964
4.17508754,0.34147947,0.33452636,0.00179179,0.12782234,0.02721127,0.01532453,0.00745137,0.05535193,0.01670308
4.18109055,0.32073666,0.31790854,0.00163243,0.12068762,0.02508143,0.01425447,0.00762776,0.05364740,0.01603085
4.18709355,0.30443240,0.30397745,0.00150237,0.11630852,0.02338903,0.01333927,0.00802841,0.05228480,0.01573140
4.19309655,0.29267155,0.29288240,0.00140133,0.11473775,0.02213438,0.01258619,0.00866216,0.05129884,0.01580154
4.19909955,0.28552983,0.28473413,0.00132897,0.11602734,0.02131560,0.01200151,0.00953746,0.05071699,0.01623670
4.20510255,0.28305405,0.27960233,0.00128491,0.12022860,0.02092881,0.01159045,0.01066219,0.05055875,0.01703116
4.21110555,0.28526139,0.27751369,0.00126871,0.12739085,0.02096820,0.01135714,0.01204324,0.05083520,0.01817800
4.21710855,0.29213807,0.27845064,0.00127989,0.13755882,0.02142601,0.01130449,0.01368611,0.05154874,0.01966906
4.22311156,0.30363725,0.28235090,0.00131792,0.15076904,0.02229233,0.01143417,0.01559440,0.05269307,0.02149473
4.22911456,0.31967650,0.28910773,0.00138215,0.16704526,0.02355486,0.01174646,0.01776928,0.05425343,0.02364368
4.23511756,0.34013504,0.29857108,0.00147179,0.18639313,0.02519863,0.01224017,0.02020892,0.05620699,0.02610254
4.24112056,0.36485104,0.31054955,0.00158594,0.20879453,0.02720564,0.01291250,0.02290804,0.05852355,0.02885555
4.24712356,0.39361916,0.32481322,0.00172347,0.23420170,0.02955458,0.01375900,0.02585739,0.06116636,0.03188428
4.25312656,0.42618879,0.34109730,0.00188306,0.26253174,0.03222060,0.01477340,0.02904348,0.06409314,0.03516740
4.25912956,0.46226314,0.35910671,0.00206313,0.29366163,0.03517508,0.01594764,0.03244835,0.06725725,0.03868047
4.26513257,0.50149961,0.37852135,0.00226187,0.32742430,0.03838568,0.01727176,0.03604962,0.07060896,0.04239602
4.27113557,0.54351150,0.39900224,0.00247721,0.36360598,0.04181639,0.01873398,0.03982063,0.07409691,0.04628360
4.27713857,0.58787156,0.42019825,0.00270685,0.40194523,0.04542782,0.02032073,0.04373096,0.07766954,0.05031020
4.28314157,0.63411721,0.44175356,0.00294827,0.44213382,0.04917769,0.02201684,0.04774707,0.08127666,0.05444073
4.28914457,0.68175773,0.46331554,0.00319877,0.48381972,0.05302145,0.02380572,0.05183324,0.08487105,0.05863876
4.29514757,0.73028332,0.48454303,0.00345557,0.52661218,0.05691312,0.02566966,0.05595274,0.08841000,0.06286744
4.30115058,0.77917584,0.50511478,0.00371582,0.57008899,0.06080624,0.02759022,0.06006917,0.09185688,0.06709059
4.30715358,0.82792124,0.52473791,0.00397671,0.61380572,0.06465504,0.02954866,0.06414800,0.09518266,0.07127397
4.31315658,0.87602303,0.54315611,0.00423560,0.65730677,0.06841559,0.03152645,0.06815817,0.09836727,0.07538657
4.31915958,0.92301667,0.56015737,0.00449007,0.70013779,0.07204710,0.03350588,0.07207378,0.10140082,0.07940204
4.32516258,0.96848427,0.57558095,0.00473804,0.74185921,0.07551316,0.03547062,0.07587572,0.10428472,0.08330009
4.33116558,1.01206896,0.58932327,0.00497790,0.78206010,0.07878300,0.03740634,0.07955316,0.10703245,0.08706776
4.33716858,1.05348846,0.60134258,0.00520855,0.82037205,0.08183260,0.03930134,0.08310496,0.10967003,0.09070064
4.34317159,1.09254711,0.61166201,0.00542956,0.85648224,0.08464563,0.04114707,0.08654063,0.11223625,0.09420382
4.34917459,1.12914575,0.62037081,0.00564116,0.89014521,0.08721429,0.04293863,0.08988113,0.11478239,0.09759255
4.35517759,1.16328886,0.62762372,0.00584431,0.92119260,0.08953980,0.04467512,0.09315911,0.11737152,0.10089256
4.36118059,1.19508849,0.63363812,0.00604075,0.94954048,0.09163266,0.04635985,0.09641877,0.12007735,0.10414005
4.36718359,1.22476440,0.63868908,0.00623294,0.97519362,0.09351264,0.04800044,0.09971514,0.12298253,0.10738109
4.37318659,1.25264021,0.64310228,0.00642404,0.99824641,0.09520841,0.04960864,0.10311290,0.12617649,0.11067072
4.37918959,1.27913542,0.64724485,0.00661782,1.01888028,0.09675685,0.05120002,0.10668461,0.12975272,0.11407141
4.38519260,1.30475314,0.65151436,0.00681860,1.03735739,0.09820210,0.05279341,0.11050849,0.13380566,0.11765119
4.39119560,1.33006389,0.65632624,0.00703103,1.05401086,0.09959423,0.05441015,0.11466569,0.13842714,0.12148126
4.39719860,1.35568575,0.66209996,0.00726001,1.06923160,0.10098773,0.05607315,0.11923725,0.14370260,0.12563327
4.40320160,1.38226145,0.66924443,0.00751047,1.08345234,0.10243975,0.05780578,0.12430072,0.14970706,0.13017631
4.40920460,1.41043312,0.67814311,0.00778718,1.09712933,0.10400815,0.05963065,0.12992659,0.15650109,0.13517371
4.41520760,1.44081559,0.68913935,0.00809454,1.11072243,0.10574952,0.06156828,0.13617479,0.16412694,0.14067979
4.42121061,1.47396926,0.70252252,0.00843640,1.12467445,0.10771705,0.06363576,0.14309119,0.17260496,0.14673666
4.42721361,1.51037368,0.71851558,0.00881587,1.13939056,0.10995853,0.06584548,0.15070442,0.18193051,0.15337126
4.43321661,1.55040297,0.73726443,0.00923511,1.15521872,0.11251440,0.06820392,0.15902307,0.19207161,0.16059280
4.43921961,1.59430407,0.75882980,0.00969525,1.17243207,0.11541602,0.07071062,0.16803351,0.20296741,0.16839062
4.44522261,1.64217910,0.78318177,0.01019621,1.19121396,0.11868416,0.07335737,0.17769828,0.21452768,0.17673279
4.45122561,1.69397259,0.81019750,0.01073669,1.21164659,0.12232777,0.07612772,0.18795545,0.22663338,0.18556539
4.45722861,1.74946429,0.83966214,0.01131408,1.23370360,0.12634316,0.07899680,0.19871861,0.23913849,0.19481262
4.46323162,1.80826814,0.87127305,0.01192454,1.25724723,0.13071352,0.08193143,0.20987803,0.25187289,0.20437780
4.46923462,1.86983752,0.90464721,0.01256300,1.28203007,0.13540888,0.08489072,0.22130249,0.26464654,0.21414522
4.47523762,1.93347682,0.93933148,0.01322334,1.30770148,0.14038653,0.08782694,0.23284212,0.27725451,0.22398277
4.48124062,1.99835877,0.97481545,0.01389844,1.33381836,0.14559175,0.09068674,0.24433200,0.28948298,0.23374543
4.48724362,2.06354700,1.01054622,0.01458044,1.35985987,0.15095898,0.09341275,0.25559637,0.30111582,0.24327920
4.49324662,2.12802287,1.04594453,0.01526091,1.38524535,0.15641340,0.09594528,0.26645339,0.31194145,0.25242569
4.49924962,2.19071538,1.08042165,0.01593109,1.40935466,0.16187267,0.09822429,0.27672017,0.32175989,0.26102678
4.50525263,2.25053285,1.11339613,0.01658209,1.43155005,0.16724898,0.10019144,0.28621801,0.33038934,0.26892953
4.51125563,2.30639516,1.14430988,0.01720515,1.45119843,0.17245123,0.10179206,0.29477743,0.33767232,0.27599078
4.51725863,2.35726499,1.17264290,0.01779183,1.46769326,0.17738729,0.10297710,0.30224298,0.34348085,0.28208152
4.52326163,2.40217685,1.19792598,0.01833425,1.48047485,0.18196627,0.10370483,0.30847757,0.34772050,0.28709067
4.52926463,2.44026284,1.21975106,0.01882521,1.48904852,0.18610069,0.10394234,0.31336610,0.35033306,0.29092815
4.53526763,2.47077409,1.23777891,0.01925837,1.49299961,0.18970859,0.10366669,0.31681835,0.35129781,0.29352718
4.54127064,2.49309729,1.25174388,0.01962833,1.49200515,0.19271536,0.10286568,0.31877099,0.35063121,0.29484560
4.54727364,2.50676585,1.26145588,0.01993072,1.48584163,0.19505542,0.10153822,0.31918866,0.34838510,0.29486637
4.55327664,2.51146573,1.26679960,0.02016221,1.47438887,0.19667358,0.09969433,0.31806412,0.34464355,0.29359706
4.55927964,2.50703593,1.26773135,0.02032052,1.45763005,0.19752613,0.09735467,0.31541756,0.33951848,0.29106850
4.56528264,2.49346423,1.26427388,0.02040440,1.43564828,0.19758163,0.09454982,0.31129501,0.33314435,0.28733279
4.57128564,2.47087870,1.25650959,0.02041355,1.40861994,0.19682136,0.09131914,0.30576618,0.32567217,0.28246055
4.57728864,2.43953586,1.24457280,0.02034857,1.37680551,0.19523952,0.08770942,0.29892157,0.31726321,0.27653786
4.58329165,2.39980629,1.22864139,0.02021085,1.34053847,0.19284308,0.08377334,0.29086934,0.30808263,0.26966283
4.58929465,2.35215858,1.20892855,0.02000251,1.30021281,0.18965143,0.07956782,0.28173174,0.29829354,0.26194211
4.59529765,2.29714255,1.18567478,0.01972625,1.25626997,0.18569571,0.07515236,0.27164156,0.28805151,0.25348749
4.60130065,2.23537249,1.15914086,0.01938534,1.20918566,0.18101795,0.07058731,0.26073848,0.27750000,0.24441263
4.60730365,2.16751112,1.12960170,0.01898345,1.15945710,0.17567002,0.06593238,0.24916570,0.26676680,0.23483020
4.61330665,2.09425471,1.09734153,0.01852464,1.10759127,0.16971241,0.06124519,0.23706668,0.25596158,0.22484940
