energy_ev,total_up,Cr_p_up,Cr_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,2.75159357,1.20405666,0.36994235,0.69018274,0.99443697,0.00074655,0.26015100,0.02946903,1.11755839
-4.63131566,2.69522159,1.16883138,0.36365491,0.66455069,0.98776253,0.00066594,0.25523024,0.02829066,1.08328099
-4.62531266,2.63548718,1.13126485,0.35763392,0.63838986,0.97921240,0.00059316,0.25010036,0.02712076,1.04701435
-4.61930965,2.57282994,1.09162825,0.35187523,0.61184664,0.96889164,0.00052777,0.24476918,0.02595818,1.00909496
-4.61330665,2.50772326,1.05022413,0.34637006,0.58507595,0.95692621,0.00046926,0.23924965,0.02480224,0.96987916
-4.60730365,2.44066170,1.00738150,0.34110487,0.55823929,0.94345744,0.00041707,0.23355967,0.02365294,0.92973522
-4.60130065,2.37214645,0.96344955,0.33606097,0.53150203,0.92863576,0.00037062,0.22772149,0.02251110,0.88903475
-4.59529765,2.30266972,0.91879013,0.33121390,0.50502993,0.91261420,0.00032936,0.22176074,0.02137833,0.84814375
-4.58929465,2.23269885,0.87376938,0.32653283,0.47898518,0.89554193,0.00029274,0.21570524,0.02025706,0.80741372
-4.58329165,2.16266124,0.82874897,0.32198001,0.45352214,0.87755840,0.00026025,0.20958353,0.01915039,0.76717318
-4.57728864,2.09293093,0.78407730,0.31751052,0.42878303,0.85878815,0.00023140,0.20342345,0.01806196,0.72771998
-4.57128564,2.02381801,0.74008117,0.31307234,0.40489391,0.83933702,0.00020578,0.19725071,0.01699577,0.68931490
-4.56528264,1.95556133,0.69705846,0.30860692,0.38196112,0.81928973,0.00018299,0.19108769,0.01595600,0.65217665
-4.55927964,1.88832525,0.65527204,0.30405029,0.36006853,0.79870907,0.00016272,0.18495247,0.01494680,0.61647866
-4.55327664,1.82220073,0.61494536,0.29933470,0.33927569,0.77763687,0.00014467,0.17885830,0.01397211,0.58234774
-4.54727364,1.75721060,0.57625983,0.29439073,0.31961704,0.75609658,0.00012860,0.17281337,0.01303552,0.54986474
-4.54127064,1.69331900,0.53935418,0.28914989,0.30110227,0.73409731,0.00011430,0.16682109,0.01214013,0.51906697
-4.53526763,1.63044428,0.50432571,0.28354748,0.28371774,0.71163919,0.00010160,0.16088069,0.01128845,0.48995244
-4.52926463,1.56847467,0.47123327,0.27752567,0.26742895,0.68871954,0.00009038,0.15498824,0.01048242,0.46248550
-4.52326163,1.50728586,0.44010183,0.27103652,0.25218385,0.66533964,0.00008051,0.14913789,0.00972335,0.43660372
-4.51725863,1.44675934,0.41092826,0.26404485,0.23791683,0.64151144,0.00007193,0.14332334,0.00901199,0.41222543
-4.51125563,1.38680056,0.38368792,0.25653082,0.22455317,0.61726409,0.00006456,0.13753940,0.00834858,0.38925777
-4.50525263,1.32735577,0.35834180,0.24849194,0.21201369,0.59264957,0.00005837,0.13178347,0.00773294,0.36760462
-4.49924962,1.26842665,0.33484354,0.23994452,0.20021928,0.56774728,0.00005334,0.12605695,0.00716462,0.34717414
-4.49324662,1.21008192,0.31314628,0.23092445,0.18909522,0.54266722,0.00004948,0.12036641,0.00664296,0.32788560
-4.48724362,1.15246522,0.29320862,0.22148710,0.17857495,0.51755156,0.00004679,0.11472447,0.00616724,0.30967511
-4.48124062,1.09579898,0.27499970,0.21170665,0.16860323,0.49257446,0.00004533,0.10915032,0.00573677,0.29250002
-4.47523762,1.04038406,0.25850297,0.20167448,0.15913837,0.46794028,0.00004513,0.10366982,0.00535098,0.27634199
-4.46923462,0.98659508,0.24371852,0.19149705,0.15015380,0.44387990,0.00004628,0.09831530,0.00500950,0.26120843
-4.46323162,0.93487188,0.23066407,0.18129313,0.14163856,0.42064577,0.00004885,0.09312485,0.00471216,0.24713253
-4.45722861,0.88570740,0.21937429,0.17119055,0.13359705,0.39850549,0.00005294,0.08814136,0.00445905,0.23417174
-4.45122561,0.83963264,0.20989885,0.16132271,0.12604793,0.37773447,0.00005867,0.08341123,0.00425047,0.22240498
-4.44522261,0.79719928,0.20229915,0.15182484,0.11902237,0.35860783,0.00006614,0.07898282,0.00408692,0.21192872
-4.43921961,0.75896098,0.19664391,0.14283025,0.11256169,0.34139200,0.00007549,0.07490485,0.00396900,0.20285209
-4.43321661,0.72545381,0.19300402,0.13446669,0.10671467,0.32633626,0.00008682,0.07122464,0.00389734,0.19529137
-4.42721361,0.69717703,0.19144666,0.12685295,0.10153458,0.31366467,0.00010026,0.06798642,0.00387250,0.18936398
-4.42121061,0.67457463,0.19202930,0.12009577,0.09707610,0.30356859,0.00011589,0.06522975,0.00389486,0.18518242
-4.41520760,0.65801867,0.19479351,0.11428720,0.09339234,0.29620023,0.00013380,0.06298810,0.00396449,0.18284821
-4.40920460,0.64779484,0.19975927,0.10950252,0.09053208,0.29166735,0.00015403,0.06128773,0.00408108,0.18244622
-4.40320160,0.64409099,0.20691972,0.10579863,0.08853732,0.29002940,0.00017660,0.06014679,0.00424379,0.18403963
-4.39719860,0.64698892,0.21623685,0.10321312,0.08744118,0.29129533,0.00020148,0.05957484,0.00445120,0.18766559
-4.39119560,0.65645992,0.22763828,0.10176394,0.08726644,0.29542294,0.00022858,0.05957272,0.00470124,0.19333188
-4.38519260,0.67236404,0.24101528,0.10144961,0.08802441,0.30232014,0.00025778,0.06013268,0.00499115,0.20101464
-4.37918959,0.69445339,0.25622227,0.10225008,0.08971455,0.31184776,0.00028889,0.06123903,0.00531747,0.21065731
-4.37318659,0.72237917,0.27307777,0.10412817,0.09232441,0.32382414,0.00032163,0.06286899,0.00567606,0.22217079
-4.36718359,0.75570228,0.29136694,0.10703139,0.09583020,0.33803107,0.00035571,0.06499382,0.00606220,0.23543488
-4.36118059,0.79390714,0.31084553,0.11089430,0.10019775,0.35422106,0.00039075,0.06758017,0.00647060,0.25030091
-4.35517759,0.83641812,0.33124523,0.11564118,0.10538378,0.37212552,0.00042633,0.07059159,0.00689557,0.26659557
-4.34917459,0.88261797,0.35228011,0.12118892,0.11133746,0.39146362,0.00046197,0.07399004,0.00733115,0.28412569
-4.34317159,0.93186744,0.37365399,0.12745012,0.11800208,0.41195134,0.00049717,0.07773735,0.00777126,0.30268384
-4.33716858,0.98352542,0.39506849,0.13433617,0.12531683,0.43331052,0.00053140,0.08179658,0.00820987,0.32205462
-4.33116558,1.03696844,0.41623118,0.14176036,0.13321841,0.45527719,0.00056413,0.08613311,0.00864115,0.34202127
-4.32516258,1.09160899,0.43686374,0.14964067,0.14164252,0.47760908,0.00059485,0.09071550,0.00905969,0.36237234
-4.31915958,1.14691156,0.45670958,0.15790242,0.15052511,0.50009189,0.00062304,0.09551592,0.00946059,0.38290835
-4.31315658,1.20240596,0.47554073,0.16648038,0.15980323,0.52254387,0.00064827,0.10051022,0.00983964,0.40344777
-4.30715358,1.25769709,0.49316348,0.17532054,0.16941558,0.54481873,0.00067015,0.10567763,0.01019339,0.42383254
-4.30115058,1.31247094,0.50942276,0.18438126,0.17930261,0.56680666,0.00068836,0.11099997,0.01051928,0.44393251
-4.29514757,1.36649666,0.52420496,0.19363393,0.18940625,0.58843343,0.00070268,0.11646063,0.01081562,0.46364888
-4.28914457,1.41962462,0.53743909,0.20306291,0.19966937,0.60965777,0.00071301,0.12204317,0.01108162,0.48291634
-4.28314157,1.47178087,0.54909636,0.21266511,0.21003487,0.63046713,0.00071932,0.12772980,0.01131741,0.50170404
-4.27713857,1.52295840,0.55918818,0.22244887,0.22044467,0.65087230,0.00072172,0.13349973,0.01152389,0.52001519
-4.27113557,1.57320605,0.56776289,0.23243250,0.23083868,0.67090110,0.00072043,0.13932764,0.01170275,0.53788548
-4.26513257,1.62261557,0.57490124,0.24264246,0.24115377,0.69059167,0.00071579,0.14518233,0.01185629,0.55538039
-4.25912956,1.67130809,0.58071119,0.25311130,0.25132301,0.70998586,0.00070821,0.15102566,0.01198740,0.57259153
-4.25312656,1.71942063,0.58532201,0.26387542,0.26127520,0.72912311,0.00069822,0.15681197,0.01209934,0.58963223
-4.24712356,1.76709361,0.58887834,0.27497293,0.27093486,0.74803517,0.00068641,0.16248805,0.01219576,0.60663254
-4.24112056,1.81446008,0.59153424,0.28644156,0.28022266,0.76674216,0.00067344,0.16799368,0.01228049,0.62373394
-4.23511756,1.86163731,0.59344765,0.29831676,0.28905648,0.78525001,0.00066000,0.17326284,0.01235757,0.64108382
-4.22911456,1.90872095,0.59477539,0.31063014,0.29735294,0.80354959,0.00064680,0.17822555,0.01243112,0.65882998
-4.22311156,1.95578211,0.59566894,0.32340819,0.30502948,0.82161732,0.00063454,0.18281025,0.01250532,0.67711538
-4.21710855,2.00286711,0.59627094,0.33667135,0.31200684,0.83941736,0.00062391,0.18694672,0.01258442,0.69607308
-4.21110555,2.04999972,0.59671257,0.35043349,0.31821189,0.85690500,0.00061554,0.19056933,0.01267268,0.71582163
-4.20510255,2.09718534,0.59711173,0.36470165,0.32358063,0.87403099,0.00060998,0.19362049,0.01277441,0.73646082
-4.19909955,2.14441660,0.59757179,0.37947607,0.32806123,0.89074649,0.00060773,0.19605412,0.01289393,0.75806800
-4.19309655,2.19167967,0.59818111,0.39475045,0.33161694,0.90700816,0.00060916,0.19783902,0.01303559,0.78069485
-4.18709355,2.23896061,0.59901278,0.41051231,0.33422870,0.92278308,0.00061454,0.19896182,0.01320372,0.80436465
-4.18109055,2.28625118,0.60012488,0.42674341,0.33589734,0.93805309,0.00062399,0.19942950,0.01340258,0.82907017
-4.17508754,2.33355356,0.60156077,0.44342018,0.33664526,0.95281831,0.00063754,0.19927123,0.01363627,0.85477214
-4.16908454,2.38088363,0.60334964,0.46051407,0.33651740,0.96709962,0.00065505,0.19853942,0.01390865,0.88139830
-4.16308154,2.42827262,0.60550696,0.47799178,0.33558163,0.98093991,0.00067626,0.19731001,0.01422319,0.90884325
-4.15707854,2.47576707,0.60803514,0.49581534,0.33392832,0.99440429,0.00070078,0.19568182,0.01458282,0.93696898
-4.15107554,2.52342737,0.61092414,0.51394215,0.33166935,1.00757911,0.00072811,0.19377507,0.01498972,0.96560635
-4.14507254,2.57132506,0.61415222,0.53232475,0.32893641,1.02057010,0.00075761,0.19172913,0.01544522,0.99455737
-4.13906953,2.61953930,0.61768684,0.55091067,0.32587873,1.03349983,0.00078859,0.18969947,0.01594957,1.02359850
-4.13306653,2.66815308,0.62148581,0.56964216,0.32266038,1.04650470,0.00082025,0.18785409,0.01650183,1.05248487
-4.12706353,2.71724950,0.62549867,0.58845598,0.31945723,1.05973176,0.00085177,0.18636942,0.01709972,1.08095547
-4.12106053,2.76690868,0.62966845,0.60728330,0.31645352,1.07333566,0.00088227,0.18542594,0.01773958,1.10873907
-4.11505753,2.81720550,0.63393369,0.62604973,0.31383843,1.08747576,0.00091089,0.18520367,0.01841638,1.13556096
-4.10905453,2.86820852,0.63823077,0.64467554,0.31180247,1.10231383,0.00093679,0.18587757,0.01912372,1.16115014
-4.10305153,2.91998004,0.64249652,0.66307620,0.31053389,1.11801208,0.00095919,0.18761321,0.01985397,1.18524674
-4.09704852,2.97257736,0.64667091,0.68116307,0.31021517,1.13473185,0.00097736,0.19056270,0.02059848,1.20760950
-4.09104552,3.02605491,0.65069978,0.69884443,0.31101967,1.15263269,0.00099069,0.19486093,0.02134778,1.22802285
-4.08504252,3.08046702,0.65453751,0.71602668,0.31310842,1.17187174,0.00099868,0.20062252,0.02209188,1.24630335
-4.07903952,3.13587090,0.65814935,0.73261582,0.31662709,1.19260327,0.00100094,0.20793918,0.02282061,1.26230525
-4.07303652,3.19232929,0.66151338,0.74851894,0.32170328,1.21497820,0.00099726,0.21687780,0.02352395,1.27592470
-4.06703352,3.24991252,0.66462199,0.76364592,0.32844400,1.23914333,0.00098755,0.22747929,0.02419239,1.28710252
-4.06103052,3.30869925,0.66748262,0.77791101,0.33693347,1.26524006,0.00097189,0.23975797,0.02481722,1.29582540
-4.05502751,3.36877579,0.67011796,0.79123436,0.34723132,1.29340253,0.00095047,0.25370180,0.02539085,1.30212520
-4.04902451,3.43023360,0.67256526,0.80354332,0.35937104,1.32375501,0.00092364,0.26927317,0.02590704,1.30607658
-4.04302151,3.49316481,0.67487501,0.81477361,0.37335890,1.35640837,0.00089188,0.28641035,0.02636102,1.30779290
-4.03701851,3.55765579,0.67710891,0.82486999,0.38917326,1.39145577,0.00085574,0.30502939,0.02674967,1.30742055
-4.03101551,3.62377878,0.67933720,0.83378678,0.40676430,1.42896752,0.00081588,0.32502653,0.02707143,1.30513194
-4.02501251,3.69158192,0.68163551,0.84148788,0.42605418,1.46898528,0.00077300,0.34628084,0.02732630,1.30111754
-4.01900950,3.76107791,0.68408127,0.84794645,0.44693766,1.51151570,0.00072785,0.36865704,0.02751564,1.29557713
-4.01300650,3.83223175,0.68674989,0.85314426,0.46928305,1.55652382,0.00068117,0.39200838,0.02764200,1.28871082
-4.00700350,3.90494813,0.68971076,0.85707082,0.49293358,1.60392633,0.00063370,0.41617932,0.02770883,1.28071016
-4.00100050,3.97905890,0.69302329,0.85972213,0.51770908,1.65358518,0.00058615,0.44100798,0.02772018,1.27174978
-3.99499750,4.05431130,0.69673306,0.86109950,0.54340783,1.70530172,0.00053919,0.46632815,0.02768041,1.26197985
-3.98899450,4.13035757,0.70086822,0.86120818,0.56980871,1.75881163,0.00049339,0.49197082,0.02759385,1.25151986
-3.98299150,4.20674642,0.70543629,0.86005611,0.59667341,1.81378121,0.00044927,0.51776507,0.02746449,1.24045379
-3.97698849,4.28291707,0.71042144,0.85765289,0.62374875,1.86980506,0.00040726,0.54353839,0.02729580,1.22882719
-3.97098549,4.35819635,0.71578238,0.85400889,0.65076902,1.92640566,0.00036770,0.56911638,0.02709047,1.21664592
-3.96498249,4.43179930,0.72145089,0.84913478,0.67745842,1.98303497,0.00033084,0.59432199,0.02685028,1.20387704
-3.95897949,4.50283379,0.72733121,0.84304138,0.70353351,2.03907837,0.00029684,0.61897431,0.02657608,1.19045146
-3.95297649,4.57030933,0.73330022,0.83573989,0.72870575,2.09386110,0.00026578,0.64288722,0.02626775,1.17626847
-3.94697349,4.63315038,0.73920861,0.82724256,0.75268421,2.14665724,0.00023766,0.66586802,0.02592429,1.16120184
-3.94097049,4.69021411,0.74488298,0.81756365,0.77517845,2.19670125,0.00021244,0.68771639,0.02554399,1.14510733
-3.93496748,4.74031259,0.75012892,0.80672073,0.79590172,2.24320206,0.00018999,0.70822377,0.02512458,1.12783114
-3.92896448,4.78223892,0.75473521,0.79473616,0.81457449,2.28535946,0.00017017,0.72717359,0.02466350,1.10921905
-3.92296148,4.81479710,0.75847874,0.78163868,0.83092832,2.32238243,0.00015278,0.74434239,0.02415815,1.08912586
-3.91695848,4.83683453,0.76113056,0.76746498,0.84471028,2.35350919,0.00013761,0.75950207,0.02360614,1.06742453
-3.91095548,4.84727671,0.76246241,0.75226115,0.85568759,2.37802819,0.00012445,0.77242332,0.02300557,1.04401489
-3.90495248,4.84516263,0.76225398,0.73608391,0.86365272,2.39529966,0.00011306,0.78288021,0.02235526,1.01883133
-3.89894947,4.82968005,0.76030043,0.71900143,0.86842862,2.40477682,0.00010322,0.79065585,0.02165498,0.99184918
-3.89294647,4.80019900,0.75641994,0.70109383,0.86987411,2.40602621,0.00009472,0.79554896,0.02090555,0.96308956
-3.88694347,4.75630250,0.75046116,0.68245310,0.86788895,2.39874613,0.00008735,0.79738097,0.02010901,0.93262244
-3.88094047,4.69781290,0.74231004,0.66318258,0.86241870,2.38278271,0.00008095,0.79600350,0.01926860,0.90056783
-3.87493747,4.62481271,0.73189585,0.64339588,0.85345887,2.35814251,0.00007536,0.79130557,0.01838880,0.86709502
-3.86893447,4.53765887,0.71919612,0.62321539,0.84105809,2.32500148,0.00007042,0.78322037,0.01747522,0.83241993
-3.86293147,4.43698942,0.70424014,0.60277031,0.82532028,2.28370924,0.00006605,0.77173100,0.01653447,0.79680073
-3.85692846,4.32372203,0.68711092,0.58219437,0.80640534,2.23478869,0.00006213,0.75687488,0.01557404,0.76053196
-3.85092546,4.19904401,0.66794534,0.56162335,0.78452835,2.17893049,0.00005860,0.73874650,0.01460202,0.72393723
-3.84492246,4.06439373,0.64693244,0.54119244,0.75995713,2.11698238,0.00005540,0.71749824,0.01362694,0.68736116
-3.83891946,3.92143386,0.62430991,0.52103358,0.73300817,2.04993349,0.00005251,0.69333912,0.01265748,0.65116047
-3.83291646,3.77201689,0.60035873,0.50127295,0.70404087,1.97889395,0.00004989,0.66653152,0.01170224,0.61569489
-3.82691346,3.61814410,0.57539621,0.48202861,0.67345039,1.90507022,0.00004755,0.63738585,0.01076953,0.58131810
-3.82091046,3.46191890,0.54976757,0.46340844,0.64165915,1.82973678,0.00004547,0.60625345,0.00986713,0.54836903
-3.81490745,3.30549622,0.52383646,0.44550842,0.60910732,1.75420509,0.00004368,0.57351797,0.00900210,0.51716372
-3.80890445,3.15102939,0.49797465,0.42841128,0.57624268,1.67979053,0.00004217,0.53958561,0.00818065,0.48798816
-3.80290145,3.00061633,0.47255134,0.41218553,0.54351012,1.60777841,0.00004096,0.50487463,0.00740800,0.46109211
-3.79689845,2.85624668,0.44792247,0.39688495,0.51134117,1.53939018,0.00004006,0.46980466,0.00668830,0.43668415
-3.79089545,2.71975167,0.42442042,0.38254838,0.48014397,1.47575077,0.00003949,0.43478611,0.00602462,0.41492795
-3.78489245,2.59275843,0.40234454,0.36919989,0.45029409,1.41785825,0.00003926,0.40021032,0.00541888,0.39593993
-3.77888944,2.47665020,0.38195278,0.35684919,0.42212635,1.36655683,0.00003936,0.36644062,0.00487193,0.37978813
-3.77288644,2.37253371,0.36345485,0.34549239,0.39592807,1.32251418,0.00003980,0.33380476,0.00438360,0.36649239
-3.76688344,2.28121509,0.34700700,0.33511287,0.37193391,1.28620390,0.00004056,0.30258890,0.00395274,0.35602575
-3.76088044,2.20318479,0.33270875,0.32568234,0.35032238,1.25789388,0.00004162,0.27303326,0.00357734,0.34831683
-3.75487744,2.13861243,0.32060158,0.31716204,0.33121417,1.23764118,0.00004298,0.24532956,0.00325467,0.34325327
-3.74887444,2.08735151,0.31066971,0.30950408,0.31467223,1.22529361,0.00004458,0.21962020,0.00298135,0.34068605
-3.74287144,2.04895402,0.30284268,0.30265275,0.30070353,1.22049832,0.00004640,0.19599895,0.00275348,0.34043442
-3.73686843,2.02269452,0.29699996,0.29654603,0.28926240,1.22271711,0.00004840,0.17451321,0.00256681,0.34229149
-3.73086543,2.00760271,0.29297700,0.29111713,0.28025521,1.23124821,0.00005052,0.15516742,0.00241682,0.34603015
-3.72486243,2.00250362,0.29057275,0.28629603,0.27354620,1.24525367,0.00005271,0.13792739,0.00229883,0.35140935
-3.71885943,2.00606383,0.28955821,0.28201119,0.26896416,1.26379173,0.00005493,0.12272545,0.00220816,0.35818035
-3.71285643,2.01684208,0.28968558,0.27819113,0.26630966,1.28585272,0.00005712,0.10946593,0.00214018,0.36609291
-3.70685343,2.03334242,0.29069786,0.27476621,0.26536267,1.31039737,0.00005924,0.09803083,0.00209043,0.37490125
-3.70085043,2.05406780,0.29233829,0.27167019,0.26589008,1.33639584,0.00006122,0.08828550,0.00205468,0.38436951
-3.69484742,2.07757217,0.29435937,0.26884188,0.26765300,1.36286607,0.00006304,0.08008399,0.00202902,0.39427659
-3.68884442,2.10250881,0.29653116,0.26622651,0.27041362,1.38890961,0.00006465,0.07327406,0.00200993,0.40442026
-3.68284142,2.12767316,0.29864846,0.26377705,0.27394125,1.41374359,0.00006603,0.06770165,0.00199426,0.41462029
-3.67683842,2.15203831,0.30053673,0.26145514,0.27801756,1.43672717,0.00006717,0.06321474,0.00197934,0.42472068
-3.67083542,2.17478177,0.30205645,0.25923187,0.28244078,1.45738150,0.00006805,0.05966656,0.00196296,0.43459070
-3.66483242,2.19530248,0.30310599,0.25708807,0.28702884,1.47540210,0.00006867,0.05691821,0.00194338,0.44412490
-3.65882941,2.21322748,0.30362278,0.25501429,0.29162138,1.49066312,0.00006904,0.05484059,0.00191932,0.45324207
-3.65282641,2.22840818,0.30358295,0.25301041,0.29608068,1.50321342,0.00006919,0.05331574,0.00188997,0.46188319
-3.64682341,2.24090659,0.30299953,0.25108482,0.30029155,1.51326455,0.00006914,0.05223771,0.00185494,0.47000855
-3.64082041,2.25097250,0.30191935,0.24925330,0.30416039,1.52117133,0.00006893,0.05151289,0.00181425,0.47759425
-3.63481741,2.25901293,0.30041891,0.24753763,0.30761338,1.52740622,0.00006859,0.05105999,0.00176824,0.48462820
-3.62881441,2.26555568,0.29859949,0.24596394,0.31059416,1.53252858,0.00006817,0.05080969,0.00171758,0.49110602
-3.62281141,2.27120893,0.29658171,0.24456104,0.31306110,1.53715078,0.00006770,0.05070403,0.00166319,0.49702692
-3.61680840,2.27661933,0.29449995,0.24335865,0.31498433,1.54190271,0.00006724,0.05069563,0.00160620,0.50238997
-3.61080540,2.28243070,0.29249680,0.24238583,0.31634290,1.54739686,0.00006681,0.05074680,0.00154788,0.50719096
-3.60480240,2.28924557,0.29071780,0.24166951,0.31712197,1.55419554,0.00006646,0.05082851,0.00148960,0.51142002
-3.59879940,2.29759173,0.28930668,0.24123336,0.31731051,1.56278229,0.00006620,0.05091946,0.00143279,0.51506013
-3.59279640,2.30789527,0.28840130,0.24109694,0.31689940,1.57353859,0.00006605,0.05100498,0.00137890,0.51808671
-3.58679340,2.32046143,0.28813028,0.24127530,0.31588016,1.58672731,0.00006602,0.05107614,0.00132936,0.52046824
-3.58079040,2.33546402,0.28861041,0.24177885,0.31424426,1.60248347,0.00006612,0.05112877,0.00128556,0.52216784
-3.57478739,2.35294355,0.28994490,0.24261368,0.31198316,1.62081255,0.00006634,0.05116262,0.00124884,0.52314574
