energy_ev,total_up,total_down,N_s_up,N_s_down,N_p_up,N_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down,V_p_up,V_p_down,V_d_up,V_d_down
3.34667334,0.37055898,-0.44721084,0.00000010,-0.00000069,0.03102181,-0.03692330,0.00600162,-0.00832784,0.00653565,-0.00860197,0.00000772,-0.00004398,0.09768196,-0.11906233,0.00118655,-0.00163224,0.22729292,-0.27363894
3.35267634,0.35484184,-0.44025252,0.00000008,-0.00000057,0.02981162,-0.03661836,0.00569441,-0.00772122,0.00625740,-0.00850556,0.00000601,-0.00003638,0.09330700,-0.11739491,0.00113128,-0.00152801,0.21765543,-0.26902553
3.35867934,0.33788701,-0.43307840,0.00000006,-0.00000047,0.02848205,-0.03627208,0.00538946,-0.00719855,0.00595584,-0.00839541,0.00000464,-0.00002988,0.08860531,-0.11554320,0.00107573,-0.00143854,0.20727452,-0.26436482
3.36468234,0.31986137,-0.42536082,0.00000005,-0.00000038,0.02704789,-0.03585746,0.00508434,-0.00674655,0.00563444,-0.00826616,0.00000356,-0.00002437,0.08363058,-0.11343702,0.00101943,-0.00136129,0.19624726,-0.25944807
3.37068534,0.30096669,-0.41682388,0.00000003,-0.00000031,0.02552686,-0.03535169,0.00477788,-0.00635252,0.00529720,-0.00811356,0.00000271,-0.00001973,0.07844395,-0.11102107,0.00096216,-0.00129384,0.18469294,-0.25409769
3.37668834,0.28142949,-0.40725015,0.00000003,-0.00000025,0.02393877,-0.03473676,0.00446999,-0.00600471,0.00494849,-0.00793447,0.00000205,-0.00001585,0.07311132,-0.10825611,0.00090393,-0.00123396,0.17274677,-0.24817168
3.38269135,0.26149075,-0.39648465,0.00000002,-0.00000020,0.02230472,-0.03399983,0.00416146,-0.00569250,0.00459286,-0.00772698,0.00000154,-0.00001265,0.06770066,-0.10511949,0.00084493,-0.00117963,0.16055362,-0.24156622
3.38869435,0.24139618,-0.38443605,0.00000001,-0.00000016,0.02064626,-0.03313337,0.00385374,-0.00540661,0.00423485,-0.00749036,0.00000115,-0.00001002,0.06227956,-0.10160492,0.00078549,-0.00112911,0.14826193,-0.23421665
3.39469735,0.22138717,-0.37107530,0.00000001,-0.00000012,0.01898464,-0.03213512,0.00354875,-0.00513917,0.00387888,-0.00722505,0.00000085,-0.00000788,0.05691291,-0.09772170,0.00072604,-0.00108091,0.13601816,-0.22609678
3.40070035,0.20169279,-0.35643196,0.00000001,-0.00000010,0.01734013,-0.03100781,0.00324870,-0.00488374,0.00352909,-0.00693254,0.00000063,-0.00000616,0.05166102,-0.09349327,0.00066706,-0.00103386,0.12396175,-0.21721680
3.40670335,0.18252317,-0.34058851,0.00000001,-0.00000007,0.01573146,-0.02975877,0.00295589,-0.00463531,0.00318924,-0.00661527,0.00000046,-0.00000477,0.04657804,-0.08895545,0.00060906,-0.00098705,0.11222107,-0.20761996
3.41270635,0.16406431,-0.32367321,0.00000001,-0.00000006,0.01417538,-0.02839932,0.00267260,-0.00439021,0.00286262,-0.00627646,0.00000033,-0.00000367,0.04171082,-0.08415419,0.00055256,-0.00093983,0.10091003,-0.19737823
3.41870935,0.14647429,-0.30585171,0.00000000,-0.00000004,0.01268628,-0.02694414,0.00240095,-0.00414600,0.00255197,-0.00591995,0.00000024,-0.00000281,0.03709811,-0.07914325,0.00049803,-0.00089182,0.09012580,-0.18658730
3.42471236,0.12988104,-0.28731805,0.00000001,-0.00000003,0.01127602,-0.02541049,0.00214281,-0.00390132,0.00225951,-0.00555003,0.00000018,-0.00000213,0.03277022,-0.07398172,0.00044592,-0.00084285,0.07994731,-0.17536104
3.43071536,0.11438150,-0.26828545,0.00000001,-0.00000003,0.00995381,-0.02381747,0.00189975,-0.00365576,0.00198687,-0.00517124,0.00000014,-0.00000161,0.02874901,-0.06873152,0.00039658,-0.00079293,0.07043462,-0.16382591
3.43671836,0.10004196,-0.24897710,0.00000001,-0.00000002,0.00872623,-0.02218523,0.00167295,-0.00340967,0.00173514,-0.00478822,0.00000011,-0.00000120,0.02504811,-0.06345507,0.00035032,-0.00074223,0.06162916,-0.15211534
3.44272136,0.08689954,-0.22961765,0.00000001,-0.00000001,0.00759733,-0.02053422,0.00146326,-0.00316399,0.00150489,-0.00440554,0.00000010,-0.00000089,0.02167356,-0.05821318,0.00030736,-0.00069103,0.05355449,-0.14036439
3.44872436,0.07496451,-0.21042536,0.00000002,-0.00000001,0.00656882,-0.01888451,0.00127113,-0.00292010,0.00129620,-0.00402756,0.00000011,-0.00000066,0.01862447,-0.05306315,0.00026785,-0.00063971,0.04621772,-0.12870500
3.45472736,0.06422327,-0.19160539,0.00000003,-0.00000001,0.00564026,-0.01725518,0.00109666,-0.00267963,0.00110876,-0.00365830,0.00000013,-0.00000049,0.01589399,-0.04805723,0.00023186,-0.00058869,0.03961127,-0.11726174
3.46073037,0.05464174,-0.17334421,0.00000004,-0.00000001,0.00480944,-0.01566378,0.00093964,-0.00244436,0.00094187,-0.00330136,0.00000017,-0.00000036,0.01347021,-0.04324141,0.00019940,-0.00053842,0.03371495,-0.10614832
3.46673337,0.04616900,-0.15580535,0.00000006,-0.00000001,0.00407257,-0.01412597,0.00079956,-0.00221609,0.00079458,-0.00295982,0.00000024,-0.00000027,0.01133723,-0.03865464,0.00017042,-0.00048936,0.02849815,-0.09546493
3.47273637,0.03874105,-0.13912645,0.00000009,-0.00000001,0.00342467,-0.01265520,0.00067569,-0.00199652,0.00066568,-0.00263624,0.00000035,-0.00000020,0.00947610,-0.03432827,0.00014483,-0.00044192,0.02392211,-0.08529632
3.47873937,0.03228432,-0.12341762,0.00000013,-0.00000001,0.00285984,-0.01126250,0.00056712,-0.00178719,0.00055384,-0.00233260,0.00000052,-0.00000016,0.00786581,-0.03028591,0.00012253,-0.00039648,0.01994209,-0.07571068
3.48474237,0.02671909,-0.10876091,0.00000019,-0.00000002,0.00237158,-0.00995646,0.00047280,-0.00158940,0.00045761,-0.00205033,0.00000075,-0.00000015,0.00648412,-0.02654359,0.00010337,-0.00035340,0.01650944,-0.06675927
3.49074537,0.02196251,-0.09521092,0.00000028,-0.00000002,0.00195299,-0.00874316,0.00039160,-0.00140419,0.00037548,-0.00179030,0.00000110,-0.00000015,0.00530834,-0.02311014,0.00008724,-0.00031293,0.01357348,-0.05847668
3.49674837,0.01793126,-0.08279625,0.00000041,-0.00000003,0.00159710,-0.00762636,0.00032235,-0.00123231,0.00030596,-0.00155290,0.00000159,-0.00000017,0.00431598,-0.01998775,0.00007403,-0.00027529,0.01108307,-0.05088166
3.50275138,0.01454377,-0.07152171,0.00000059,-0.00000005,0.00129696,-0.00660759,0.00026388,-0.00107423,0.00024760,-0.00133803,0.00000229,-0.00000022,0.00348525,-0.01717272,0.00006369,-0.00024065,0.00898801,-0.04397839
3.50875438,0.01172207,-0.06137104,0.00000085,-0.00000007,0.00104589,-0.00568643,0.00021506,-0.00093015,0.00019899,-0.00114522,0.00000327,-0.00000031,0.00279553,-0.01465632,0.00005621,-0.00020908,0.00724015,-0.03775812
3.51475738,0.00939317,-0.05230999,0.00000120,-0.00000011,0.00083755,-0.00486071,0.00017485,-0.00079997,0.00015884,-0.00097368,0.00000463,-0.00000044,0.00222762,-0.01242564,0.00005171,-0.00018065,0.00579419,-0.03220098
3.52076038,0.00749009,-0.04428959,0.00000169,-0.00000016,0.00066603,-0.00412685,0.00014228,-0.00068341,0.00012594,-0.00082231,0.00000653,-0.00000064,0.00176399,-0.01046453,0.00005041,-0.00015536,0.00460835,-0.02727795
3.52676338,0.00595258,-0.03724944,0.00000236,-0.00000024,0.00052594,-0.00348008,0.00011651,-0.00057998,0.00009921,-0.00068983,0.00000913,-0.00000094,0.00138885,-0.00875442,0.00005267,-0.00013320,0.00364471,-0.02295285
3.53276638,0.00472750,-0.03112087,0.00000328,-0.00000035,0.00041241,-0.00291479,0.00009686,-0.00048904,0.00007766,-0.00057484,0.00001267,-0.00000136,0.00108825,-0.00727521,0.00005906,-0.00011417,0.00286944,-0.01918428
3.53876938,0.00376902,-0.02582999,0.00000452,-0.00000050,0.00032113,-0.00242475,0.00008278,-0.00040982,0.00006046,-0.00047581,0.00001747,-0.00000195,0.00085000,-0.00600596,0.00007039,-0.00009824,0.00225286,-0.01592740
3.54477239,0.00303869,-0.02130037,0.00000619,-0.00000072,0.00024831,-0.00200339,0.00007391,-0.00034152,0.00004685,-0.00039122,0.00002390,-0.00000280,0.00066367,-0.00492553,0.00008776,-0.00008546,0.00176940,-0.01313564
3.55077539,0.00250525,-0.01745540,0.00000840,-0.00000102,0.00019066,-0.00164398,0.00007007,-0.00028328,0.00003620,-0.00031952,0.00003248,-0.00000398,0.00052046,-0.00401317,0.00011263,-0.00007591,0.00139741,-0.01076204
3.55677839,0.00214455,-0.01422034,0.00001134,-0.00000144,0.00014537,-0.00133985,0.00007129,-0.00023426,0.00002797,-0.00025924,0.00004381,-0.00000563,0.00041312,-0.00324892,0.00014685,-0.00006979,0.00111900,-0.00876059
3.56278139,0.00193929,-0.01152401,0.00001518,-0.00000203,0.00011006,-0.00108452,0.00007784,-0.00019365,0.00002174,-0.00020896,0.00005867,-0.00000789,0.00033579,-0.00261397,0.00019281,-0.00006740,0.00091978,-0.00708710
3.56878439,0.00187884,-0.00930004,0.00002019,-0.00000282,0.00008275,-0.00087185,0.00009018,-0.00016073,0.00001712,-0.00016734,0.00007800,-0.00001100,0.00028394,-0.00209094,0.00025344,-0.00006921,0.00078862,-0.00570006
3.57478739,0.00195900,-0.00748792,0.00002665,-0.00000390,0.00006178,-0.00069608,0.00010907,-0.00013488,0.00001383,-0.00013319,0.00010297,-0.00001520,0.00025418,-0.00166398,0.00033237,-0.00007590,0.00071739,-0.00456119
3.58079040,0.00218192,-0.00603374,0.00003492,-0.00000536,0.00004580,-0.00055194,0.00013553,-0.00011561,0.00001166,-0.00010539,0.00013495,-0.00002087,0.00024421,-0.00131892,0.00043397,-0.00008843,0.00070072,-0.00363580
3.58679340,0.00255587,-0.00489060,0.00004544,-0.00000730,0.00003372,-0.00043464,0.00017086,-0.00010258,0.00001042,-0.00008297,0.00017559,-0.00002845,0.00025268,-0.00104328,0.00056346,-0.00010804,0.00073579,-0.00289301
3.59279640,0.00309519,-0.00401895,0.00005870,-0.00000988,0.00002465,-0.00033992,0.00021671,-0.00009564,0.00001000,-0.00006506,0.00022683,-0.00003850,0.00027912,-0.00082628,0.00072701,-0.00013640,0.00082212,-0.00230589
3.59879940,0.00382011,-0.00338671,0.00007528,-0.00001328,0.00001790,-0.00026400,0.00027501,-0.00009483,0.00001033,-0.00005092,0.00029092,-0.00005173,0.00032385,-0.00065872,0.00093180,-0.00017559,0.00096139,-0.00185139
3.60480240,0.00475670,-0.00296933,0.00009585,-0.00001771,0.00001292,-0.00020363,0.00034807,-0.00010044,0.00001135,-0.00003991,0.00037044,-0.00006900,0.00038790,-0.00053301,0.00118606,-0.00022829,0.00115726,-0.00151029
3.61080540,0.00593656,-0.00274970,0.00012118,-0.00002346,0.00000927,-0.00015598,0.00043852,-0.00011298,0.00001307,-0.00003150,0.00046831,-0.00009137,0.00047298,-0.00044298,0.00149914,-0.00029775,0.00141519,-0.00126701
3.61680840,0.00739663,-0.00271810,0.00015209,-0.00003084,0.00000662,-0.00011866,0.00054932,-0.00013326,0.00001550,-0.00002525,0.00058780,-0.00012014,0.00058137,-0.00038383,0.00188146,-0.00038800,0.00174234,-0.00110946
3.62281141,0.00917873,-0.00287208,0.00018952,-0.00004025,0.00000473,-0.00008964,0.00068376,-0.00016237,0.00001868,-0.00002081,0.00073248,-0.00015682,0.00071586,-0.00035203,0.00234450,-0.00050384,0.00214730,-0.00102885
3.62881441,0.01132895,-0.00321631,0.00023446,-0.00005217,0.00000340,-0.00006725,0.00084542,-0.00020170,0.00002266,-0.00001788,0.00090624,-0.00020324,0.00087971,-0.00034516,0.00290068,-0.00065098,0.00263994,-0.00101941
3.63481741,0.01389687,-0.00376241,0.00028799,-0.00006712,0.00000250,-0.00005011,0.00103809,-0.00025301,0.00002753,-0.00001627,0.00111318,-0.00026150,0.00107650,-0.00036191,0.00356320,-0.00083612,0.00323114,-0.00107824
3.64082041,0.01693454,-0.00452878,0.00035119,-0.00008574,0.00000193,-0.00003709,0.00126574,-0.00031837,0.00003336,-0.00001582,0.00135759,-0.00033406,0.00131012,-0.00040189,0.00434581,-0.00106702,0.00393251,-0.00120504
3.64682341,0.02049514,-0.00554033,0.00042519,-0.00010875,0.00000164,-0.00002726,0.00153240,-0.00040023,0.00004025,-0.00001643,0.00164382,-0.00042368,0.00158459,-0.00046559,0.00526255,-0.00135249,0.00475608,-0.00140195
3.65282641,0.02463140,-0.00682816,0.00051109,-0.00013693,0.00000158,-0.00001992,0.00184207,-0.00050135,0.00004830,-0.00001805,0.00197617,-0.00053349,0.00190394,-0.00055427,0.00632730,-0.00170249,0.00571385,-0.00167328
3.65882941,0.02939379,-0.00842908,0.00060994,-0.00017117,0.00000177,-0.00001448,0.00219858,-0.00062487,0.00005759,-0.00002067,0.00235875,-0.00066695,0.00227210,-0.00066989,0.00755344,-0.00212802,0.00681740,-0.00202530
3.66483242,0.03482840,-0.01038505,0.00072269,-0.00021245,0.00000223,-0.00001048,0.00260540,-0.00077422,0.00006821,-0.00002429,0.00279535,-0.00082781,0.00269273,-0.00081501,0.00895329,-0.00264109,0.00807737,-0.00246598
3.67083542,0.04097469,-0.01274235,0.00085015,-0.00026179,0.00000301,-0.00000760,0.00306557,-0.00095309,0.00008025,-0.00002896,0.00328919,-0.00102011,0.00316904,-0.00099269,0.01053762,-0.00325457,0.00950295,-0.00300471
3.67683842,0.04786307,-0.01555061,0.00099293,-0.00032027,0.00000423,-0.00000555,0.00358141,-0.00116538,0.00009375,-0.00003474,0.00384282,-0.00124808,0.00370363,-0.00120636,0.01231508,-0.00398200,0.01110128,-0.00365200
3.68284142,0.05551251,-0.01886152,0.00115140,-0.00038900,0.00000603,-0.00000416,0.00415443,-0.00141511,0.00010878,-0.00004172,0.00445788,-0.00151606,0.00429833,-0.00145975,0.01429168,-0.00483732,0.01287696,-0.00441911
3.68884442,0.06392818,-0.02272733,0.00132562,-0.00046909,0.00000861,-0.00000329,0.00478516,-0.00170631,0.00012533,-0.00004998,0.00513494,-0.00182842,0.00495408,-0.00175671,0.01647029,-0.00583453,0.01483147,-0.00531765
3.69484742,0.07309936,-0.02719908,0.00151530,-0.00056162,0.00001228,-0.00000285,0.00547295,-0.00204291,0.00014341,-0.00005962,0.00587338,-0.00218939,0.00567075,-0.00210109,0.01885022,-0.00698730,0.01696275,-0.00635909
3.70085043,0.08299772,-0.03232455,0.00171979,-0.00066758,0.00001742,-0.00000281,0.00621590,-0.00242858,0.00016298,-0.00007073,0.00667120,-0.00260292,0.00644711,-0.00249657,0.02142700,-0.00830846,0.01926480,-0.00755433
3.70685343,0.09357613,-0.03814605,0.00193800,-0.00078785,0.00002455,-0.00000317,0.00701079,-0.00286658,0.00018395,-0.00008339,0.00752501,-0.00307253,0.00728083,-0.00294647,0.02419221,-0.00980954,0.02172749,-0.00891308
3.71285643,0.10476814,-0.04469801,0.00216840,-0.00092312,0.00003438,-0.00000398,0.00785305,-0.00335959,0.00020625,-0.00009768,0.00842999,-0.00360110,0.00816847,-0.00345364,0.02713371,-0.01150019,0.02433643,-0.01044333
3.71885943,0.11648836,-0.05200457,0.00240904,-0.00107388,0.00004781,-0.00000535,0.00873683,-0.00390952,0.00022972,-0.00011365,0.00937996,-0.00419071,0.00910567,-0.00402020,0.03023596,-0.01338765,0.02707318,-0.01215077
3.72486243,0.12863371,-0.06007713,0.00265754,-0.00124033,0.00006602,-0.00000744,0.00965511,-0.00451736,0.00025424,-0.00013133,0.01036751,-0.00484242,0.01008735,-0.00464745,0.03348082,-0.01547622,0.02991559,-0.01403824
3.73086543,0.14108581,-0.06891214,0.00291113,-0.00142235,0.00009052,-0.00001049,0.01059995,-0.00518302,0.00027961,-0.00015071,0.01138428,-0.00555616,0.01110807,-0.00533571,0.03684858,-0.01776680,0.03283847,-0.01610521
3.73686843,0.15371444,-0.07848918,0.00316672,-0.00161945,0.00012323,-0.00001483,0.01156279,-0.00590517,0.00030569,-0.00017178,0.01242125,-0.00633055,0.01216248,-0.00608421,0.04031942,-0.02025659,0.03581447,-0.01834734
3.74287144,0.16638208,-0.08876946,0.00342096,-0.00183074,0.00016655,-0.00002092,0.01253485,-0.00668121,0.00033228,-0.00019446,0.01346918,-0.00716282,0.01324589,-0.00689106,0.04387522,-0.02293886,0.03881529,-0.02075622
3.74887444,0.17894959,-0.09969503,0.00367034,-0.00205489,0.00022351,-0.00002936,0.01350762,-0.00750718,0.00035927,-0.00021866,0.01451920,-0.00804875,0.01435495,-0.00775327,0.04750168,-0.02580303,0.04181314,-0.02331917
3.75487744,0.19128277,-0.11118869,0.00391131,-0.00229016,0.00029780,-0.00004094,0.01447347,-0.00837780,0.00038653,-0.00024423,0.01556333,-0.00898273,0.01548838,-0.00866679,0.05119089,-0.02883490,0.04478240,-0.02601929
3.76088044,0.20325966,-0.12315484,0.00414042,-0.00253436,0.00039396,-0.00005672,0.01542625,-0.00928656,0.00041403,-0.00027103,0.01659525,-0.00995784,0.01664790,-0.00962679,0.05494398,-0.03201725,0.04770148,-0.02883574
3.76688344,0.21477844,-0.13548137,0.00435443,-0.00278489,0.00051745,-0.00007804,0.01636202,-0.01022595,0.00044180,-0.00029887,0.01761097,-0.01096608,0.01783908,-0.01062785,0.05877413,-0.03533077,0.05055485,-0.03174427
3.77288644,0.22576549,-0.14804257,0.00455047,-0.00303881,0.00067480,-0.00010662,0.01727976,-0.01118766,0.00046997,-0.00032755,0.01860962,-0.01199860,0.01907230,-0.01166443,0.06270954,-0.03875529,0.05333507,-0.03471799
3.77888944,0.23618338,-0.16070326,0.00472618,-0.00329289,0.00087371,-0.00014462,0.01818206,-0.01216301,0.00049881,-0.00035687,0.01959417,-0.01304618,0.02036364,-0.01273137,0.06679636,-0.04227146,0.05604481,-0.03772844
3.78489245,0.24603828,-0.17332393,0.00487985,-0.00354369,0.00112320,-0.00019477,0.01907587,-0.01314337,0.00052871,-0.00038667,0.02057212,-0.01409963,0.02173575,-0.01382449,0.07110150,-0.04586270,0.05869874,-0.04074692
3.79089545,0.25538660,-0.18576688,0.00501051,-0.00378767,0.00143362,-0.00026044,0.01997302,-0.01412074,0.00056023,-0.00041679,0.02155614,-0.01515044,0.02321856,-0.01494133,0.07571495,-0.04951760,0.06132516,-0.04374611
3.79689845,0.26434025,-0.19790330,0.00511809,-0.00402133,0.00181679,-0.00034577,0.02089084,-0.01508834,0.00059410,-0.00044714,0.02256450,-0.01619139,0.02484985,-0.01608199,0.08075167,-0.05323253,0.06396729,-0.04670185
3.80290145,0.27307014,-0.20962086,0.00520344,-0.00424132,0.00228594,-0.00045578,0.02185243,-0.01604129,0.00063121,-0.00047772,0.02362146,-0.01721728,0.02667555,-0.01725001,0.08635269,-0.05701448,0.06668411,-0.04959508
3.80890445,0.28180779,-0.22083177,0.00526839,-0.00444460,0.00285574,-0.00059649,0.02288694,-0.01697737,0.00067267,-0.00050862,0.02475731,-0.01822569,0.02874979,-0.01845327,0.09268526,-0.06088406,0.06955066,-0.05241390
3.81490745,0.29084438,-0.23148085,0.00531577,-0.00462855,0.00354211,-0.00077507,0.02402947,-0.01789768,0.00071971,-0.00054004,0.02600825,-0.01921771,0.03113458,-0.01970496,0.09994202,-0.06487851,0.07265761,-0.05515566
3.82091046,0.30052737,-0.24155326,0.00534938,-0.00479115,0.00436214,-0.00099992,0.02532090,-0.01880736,0.00077377,-0.00057235,0.02741602,-0.02019867,0.03389911,-0.02102443,0.10833881,-0.06905451,0.07611021,-0.05782887
3.82691346,0.31125415,-0.25108155,0.00537394,-0.00493108,0.00533370,-0.00128077,0.02680732,-0.01971627,0.00083640,-0.00060608,0.02902718,-0.02117877,0.03711861,-0.02243801,0.11811118,-0.07349081,0.08002642,-0.06045503
3.83291646,0.32346307,-0.26015157,0.00539498,-0.00504783,0.00647516,-0.00162880,0.02853928,-0.02063951,0.00090926,-0.00064194,0.03089208,-0.02217367,0.04087274,-0.02397963,0.12950945,-0.07829031,0.08453419,-0.06307007
3.83891946,0.33762153,-0.26890685,0.00541869,-0.00514178,0.00780488,-0.00205660,0.03057074,-0.02159786,0.00099405,-0.00068084,0.03306361,-0.02320483,0.04524357,-0.02569132,0.14279224,-0.08358153,0.08976802,-0.06572545
3.84492246,0.35421161,-0.27755115,0.00545179,-0.00521429,0.00934062,-0.00257822,0.03295771,-0.02261803,0.00109251,-0.00072391,0.03559553,-0.02429976,0.05031302,-0.02762331,0.15821863,-0.08951927,0.09586476,-0.06848869
3.85092546,0.37371328,-0.28634867,0.00550135,-0.00526769,0.01109889,-0.00320904,0.03575671,-0.02373273,0.00120630,-0.00077244,0.03854062,-0.02549196,0.05615999,-0.02983399,0.17603895,-0.09628418,0.10295867,-0.07144336
3.85692846,0.39658592,-0.29562184,0.00557454,-0.00530527,0.01309421,-0.00396568,0.03902294,-0.02498051,0.00133695,-0.00082794,0.04194858,-0.02682066,0.06285703,-0.03238932,0.19648442,-0.10408130,0.11117602,-0.07468828
3.86293147,0.42324843,-0.30574635,0.00567846,-0.00533128,0.01533823,-0.00486573,0.04280835,-0.02640535,0.00148583,-0.00089207,0.04586379,-0.02833024,0.07046683,-0.03536198,0.21975597,-0.11313713,0.12062927,-0.07833604
3.86893447,0.45405881,-0.31714337,0.00581986,-0.00535079,0.01783894,-0.00592743,0.04715952,-0.02805592,0.00165399,-0.00096666,0.05032288,-0.03006934,0.07903853,-0.03882996,0.24601250,-0.12369537,0.13141100,-0.08251072
3.87493747,0.48929388,-0.33026900,0.00600498,-0.00536961,0.02059975,-0.00716923,0.05211554,-0.02998468,0.00184215,-0.00105358,0.05535246,-0.03208975,0.08860400,-0.04287475,0.27535914,-0.13601121,0.14358795,-0.08734476
3.88094047,0.52913005,-0.34560097,0.00623933,-0.00539412,0.02361868,-0.00860930,0.05770589,-0.03224659,0.00205060,-0.00115479,0.06096676,-0.03444482,0.09917433,-0.04757905,0.30783593,-0.15034406,0.15719535,-0.09297511
3.88694347,0.57362597,-0.36362293,0.00652744,-0.00543113,0.02688761,-0.01026483,0.06394848,-0.03489762,0.00227915,-0.00127220,0.06716565,-0.03718779,0.11073658,-0.05302403,0.34340752,-0.16694901,0.17223176,-0.09953859
3.89294647,0.62270809,-0.38480664,0.00687276,-0.00548764,0.03039163,-0.01215139,0.07084783,-0.03799304,0.00252704,-0.00140764,0.07393283,-0.04036974,0.12325112,-0.05928622,0.38195447,-0.18606695,0.18865485,-0.10716673
3.89894947,0.67615979,-0.40959269,0.00727751,-0.00557065,0.03410863,-0.01428207,0.07839363,-0.04158545,0.00279293,-0.00156274,0.08123456,-0.04403740,0.13664962,-0.06643409,0.42326675,-0.20791373,0.20637823,-0.11598007
3.90495248,0.73361515,-0.43837014,0.00774255,-0.00568695,0.03800899,-0.01666663,0.08655961,-0.04572278,0.00307487,-0.00173889,0.08901885,-0.04823081,0.15083394,-0.07452436,0.46703994,-0.23266866,0.22526970,-0.12608214
3.91095548,0.79455775,-0.47145609,0.00826732,-0.00584288,0.04205569,-0.01931067,0.09530293,-0.05044608,0.00337030,-0.00193713,0.09721529,-0.05298094,0.16567600,-0.08359834,0.51287478,-0.26046270,0.24515107,-0.13755347
3.91695848,0.85832516,-0.50907576,0.00884984,-0.00604414,0.04620453,-0.02221475,0.10456405,-0.05578748,0.00367605,-0.00215807,0.10573560,-0.05830741,0.18101885,-0.09367820,0.56028016,-0.29136685,0.26579976,-0.15044566
3.92296148,0.92411930,-0.55134416,0.00948671,-0.00629559,0.05040481,-0.02537357,0.11426719,-0.06176808,0.00398844,-0.00240178,0.11447485,-0.06421631,0.19667890,-0.10476358,0.60868011,-0.32538135,0.28695216,-0.16477593
3.92896448,0.99102274,-0.59825009,0.01017313,-0.00660106,0.05460023,-0.02877531,0.12432141,-0.06839617,0.00430328,-0.00266779,0.12331350,-0.07069827,0.21244936,-0.11682860,0.65742462,-0.36242611,0.30830895,-0.18052239
3.93496748,1.05802054,-0.64964348,0.01090305,-0.00696323,0.05873015,-0.03240105,0.13462216,-0.07566561,0.00461604,-0.00295497,0.13212009,-0.07772702,0.22810490,-0.12981944,0.70580426,-0.40233312,0.32954205,-0.19762029
3.94097049,1.12402727,-0.70522686,0.01166924,-0.00738352,0.06273104,-0.03622447,0.14505351,-0.08355466,0.00492190,-0.00326149,0.14075462,-0.08525831,0.24340734,-0.14365273,0.75306826,-0.44484133,0.35030326,-0.21595953
3.94697349,1.18791809,-0.76455169,0.01246344,-0.00786200,0.06653829,-0.04021169,0.15549079,-0.09202517,0.00521595,-0.00358487,0.14907248,-0.09322950,0.25811222,-0.15821494,0.79844548,-0.48959454,0.37023418,-0.23538373
3.95297649,1.24856306,-0.82702012,0.01327655,-0.00839733,0.07008805,-0.04432150,0.16580360,-0.10102239,0.00549329,-0.00392192,0.15692879,-0.10155976,0.27197604,-0.17336276,0.84116758,-0.53614278,0.38897705,-0.25569084
3.95897949,1.30486311,-0.89189258,0.01409878,-0.00898683,0.07331925,-0.04850582,0.17585917,-0.11047525,0.00574923,-0.00426882,0.16418295,-0.11015104,0.28476389,-0.18892474,0.88049340,-0.58394736,0.40618621,-0.27663570
3.96498249,1.35578625,-0.95830133,0.01491989,-0.00962646,0.07617559,-0.05271045,0.18552582,-0.12029727,0.00597940,-0.00462114,0.17070335,-0.11888974,0.29625708,-0.20470415,0.91573367,-0.63238993,0.42153957,-0.29793441
3.97098549,1.40040246,-1.02526981,0.01572932,-0.01031093,0.07860748,-0.05687625,0.19467648,-0.13038804,0.00617995,-0.00497400,0.17637179,-0.12764912,0.30626054,-0.22048296,0.94627477,-0.68078535,0.43474961,-0.31927047
3.97698849,1.43791571,-1.09173737,0.01651645,-0.01103378,0.08057376,-0.06094048,0.20319200,-0.14063530,0.00634767,-0.00532213,0.18108765,-0.13629244,0.31460954,-0.23602715,0.97160050,-0.72839818,0.44557348,-0.34030269
3.98299150,1.46769136,-1.15658866,0.01727073,-0.01178753,0.08204321,-0.06483844,0.21096428,-0.15091743,0.00648008,-0.00566003,0.18477148,-0.14467660,0.32117545,-0.25109277,0.99131085,-0.77446246,0.45382162,-0.36067452
3.98899450,1.48927795,-1.21868676,0.01798192,-0.01256386,0.08299568,-0.06850537,0.21789893,-0.16110650,0.00657558,-0.00598215,0.18736780,-0.15265636,0.32587024,-0.26543303,1.00513663,-0.81820396,0.45936448,-0.38002457
3.99499750,1.50242194,-1.27690866,0.01864021,-0.01335373,0.08342284,-0.07187837,0.22391747,-0.17107149,0.00663343,-0.00628303,0.18884710,-0.16008887,0.32864952,-0.27880575,1.01294936,-0.85886417,0.46213712,-0.39799788
4.00100050,1.50707493,-1.33018179,0.01923639,-0.01414758,0.08332851,-0.07489845,0.22895893,-0.18068177,0.00665386,-0.00655753,0.18920676,-0.16683825,0.32951384,-0.29098113,1.01476567,-0.89572509,0.46214121,-0.41425745
4.00700350,1.50339275,-1.37752000,0.01976201,-0.01493555,0.08272844,-0.07751253,0.23298078,-0.18981063,0.00663798,-0.00680094,0.18847097,-0.17278024,0.32850836,-0.30174939,1.01074607,-0.92813363,0.45944454,-0.42849572
4.01300650,1.49172656,-1.41805730,0.02020949,-0.01570760,0.08164978,-0.07967527,0.23595924,-0.19833868,0.00658779,-0.00700920,0.18668960,-0.17780649,0.32572063,-0.31092795,1.00118791,-0.95552465,0.45417791,-0.44044519
