energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
0.02101051,3.98477163,0.05668879,1.24216433,0.00768440,0.00000000,1.64396808,0.63860555,0.02897348,1.57388560
0.02701351,3.86831539,0.05146156,1.19629528,0.00776291,0.00000000,1.58485469,0.60790042,0.02743851,1.57657389
0.03301651,3.77820406,0.04672478,1.15939943,0.00787544,0.00000000,1.53851211,0.58154644,0.02606900,1.58791377
0.03901951,3.71581515,0.04250420,1.13231212,0.00801915,0.00000000,1.50566462,0.55985274,0.02488306,1.60773150
0.04502251,3.68192744,0.03881666,1.11566212,0.00819045,0.00000000,1.48674251,0.54302044,0.02389409,1.63568595
0.05102551,3.67672649,0.03567057,1.10986091,0.00838508,0.00000000,1.48188078,0.53114183,0.02311065,1.67129002
0.05702851,3.69982384,0.03306657,1.11509720,0.00859830,0.00000000,1.49092452,0.52420233,0.02253646,1.71393446
0.06303152,3.75028834,0.03099823,1.13133664,0.00882502,0.00000000,1.51344046,0.52208497,0.02217065,1.76291275
0.06903452,3.82668743,0.02945289,1.15832639,0.00906000,0.00000000,1.54873397,0.52457714,0.02200802,1.81744586
0.07503752,3.92713626,0.02841244,1.19560408,0.00929800,0.00000000,1.59587058,0.53137919,0.02203950,1.87670537
0.08104052,4.04935278,0.02785410,1.24251084,0.00953397,0.00000000,1.65370161,0.54211477,0.02225267,1.93983422
0.08704352,4.19071685,0.02775120,1.29820797,0.00976313,0.00000000,1.72089294,0.55634230,0.02263234,2.00596424
0.09304652,4.34833179,0.02807379,1.36169671,0.00998111,0.00000000,1.79595649,0.57356748,0.02316122,2.07422987
0.09904952,4.51908706,0.02878929,1.43184077,0.01018409,0.00000000,1.87728370,0.59325638,0.02382056,2.14377808
0.10505253,4.69972096,0.02986304,1.50739110,0.01036879,0.00000000,1.96318051,0.61484886,0.02459083,2.21377462
0.11105553,4.88688242,0.03125871,1.58701243,0.01053258,0.00000000,2.05190328,0.63777202,0.02545236,2.28340693
0.11705853,5.07719161,0.03293881,1.66931123,0.01067344,0.00000000,2.14169507,0.66145343,0.02638591,2.35188463
0.12306153,5.26729848,0.03486499,1.75286449,0.01079000,0.00000000,2.23082184,0.68533382,0.02737327,2.41843833
0.12906453,5.45393942,0.03699854,1.83624886,0.01088148,0.00000000,2.31760787,0.70887902,0.02839764,2.48231787
0.13506753,5.63399127,0.03930069,1.91806973,0.01094766,0.00000000,2.40046975,0.73159102,0.02944405,2.54279092
0.14107054,5.80452273,0.04173306,1.99698954,0.01098882,0.00000000,2.47794842,0.75301771,0.03049960,2.59914307
0.14707354,5.96284255,0.04425814,2.07175485,0.01100568,0.00000000,2.54873839,0.77276138,0.03155363,2.65067998
0.15307654,6.10654396,0.04683974,2.14122159,0.01099934,0.00000000,2.61171351,0.79048562,0.03259780,2.69673238
0.15907954,6.23354465,0.04944350,2.20437781,0.01097119,0.00000000,2.66594854,0.80592054,0.03362600,2.73666401
0.16508254,6.34212139,0.05203749,2.26036336,0.01092288,0.00000000,2.71073578,0.81886621,0.03463430,2.76988258
0.17108554,6.43093818,0.05459269,2.30848590,0.01085622,0.00000000,2.74559624,0.82919421,0.03562066,2.79585325
0.17708854,6.49906696,0.05708357,2.34823273,0.01077317,0.00000000,2.77028464,0.83684725,0.03658469,2.81411406
0.18309155,6.54599953,0.05948850,2.37927796,0.01067577,0.00000000,2.78478817,0.84183683,0.03752732,2.82429218
0.18909455,6.57164976,0.06179018,2.40148465,0.01056611,0.00000000,2.78931847,0.84423906,0.03845041,2.82612001
0.19509755,6.57634529,0.06397588,2.41490170,0.01044627,0.00000000,2.78429713,0.84418868,0.03935634,2.81944978
0.20110055,6.56080789,0.06603754,2.41975542,0.01031833,0.00000000,2.77033487,0.84187144,0.04024765,2.80426535
0.20710355,6.52612267,0.06797173,2.41643594,0.01018430,0.00000000,2.74820503,0.83751505,0.04112663,2.78069018
0.21310655,6.47369615,0.06977935,2.40547872,0.01004611,0.00000000,2.71881199,0.83137907,0.04199492,2.74899053
0.21910955,6.40520429,0.07146519,2.38754177,0.00990560,0.00000000,2.68315578,0.82374387,0.04285323,2.70957308
0.22511256,6.32253184,0.07303728,2.36337921,0.00976444,0.00000000,2.64229404,0.81489928,0.04370104,2.66297683
0.23111556,6.22770490,0.07450605,2.33381223,0.00962413,0.00000000,2.59730277,0.80513308,0.04453636,2.60985934
0.23711856,6.12281939,0.07588339,2.29969843,0.00948600,0.00000000,2.54923738,0.79471999,0.04535563,2.55097770
0.24312156,6.00996807,0.07718156,2.26190075,0.00935112,0.00000000,2.49909575,0.78391143,0.04615362,2.48716507
0.24912456,5.89116938,0.07841210,2.22125731,0.00922030,0.00000000,2.44778471,0.77292653,0.04692348,2.41930414
0.25512756,5.76830115,0.07958476,2.17855337,0.00909410,0.00000000,2.39609143,0.76194478,0.04765679,2.34829854
0.26113057,5.64304235,0.08070654,2.13449662,0.00897276,0.00000000,2.34466102,0.75110057,0.04834380,2.27504409
0.26713357,5.51682555,0.08178078,2.08969688,0.00885626,0.00000000,2.29398105,0.74047996,0.04897367,2.20040118
0.27313657,5.39080243,0.08280659,2.04465100,0.00874427,0.00000000,2.24437394,0.73011971,0.04953485,2.12516990
0.27913957,5.26582392,0.08377843,1.99973375,0.00863621,0.00000000,2.19599720,0.72000874,0.05001544,2.05006925
0.28514257,5.14243592,0.08468605,1.95519480,0.00853125,0.00000000,2.14885145,0.71009179,0.05040371,1.97572137
0.29114557,5.02089058,0.08551467,1.91116209,0.00842839,0.00000000,2.10279574,0.70027526,0.05068857,1.90264162
0.29714857,4.90117244,0.08624551,1.86765099,0.00832648,0.00000000,2.05756919,0.69043480,0.05086007,1.83123493
0.30315158,4.78303788,0.08685659,1.82457893,0.00822431,0.00000000,2.01281783,0.68042433,0.05090998,1.76179825
0.30915458,4.66606555,0.08732379,1.78178452,0.00812065,0.00000000,1.96812503,0.67008612,0.05083221,1.69452890
0.31515758,4.54971507,0.08762208,1.73905001,0.00801434,0.00000000,1.92304415,0.65926124,0.05062327,1.62953804
0.32116058,4.43339077,0.08772695,1.69612612,0.00790436,0.00000000,1.87713160,0.64780011,0.05028269,1.56686836
0.32716358,4.31650716,0.08761584,1.65275764,0.00778989,0.00000000,1.82997870,0.63557240,0.04981324,1.50651480
0.33316658,4.19855272,0.08726960,1.60870877,0.00767037,0.00000000,1.78124093,0.62247610,0.04922121,1.44844701
0.33916958,4.07914912,0.08667385,1.56378686,0.00754555,0.00000000,1.73066329,0.60844514,0.04851646,1.39263243
0.34517259,3.95810284,0.08582022,1.51786342,0.00741555,0.00000000,1.67810070,0.59345537,0.04771243,1.33905848
0.35117559,3.83544736,0.08470732,1.47089169,0.00728084,0.00000000,1.62353291,0.57752865,0.04682602,1.28775290
0.35717859,3.71147402,0.08334155,1.42291999,0.00714232,0.00000000,1.56707340,0.56073502,0.04587740,1.23880131
0.36318159,3.58675091,0.08173749,1.37410045,0.00700129,0.00000000,1.50897245,0.54319290,0.04488969,1.19236103
0.36918459,3.46212935,0.07991812,1.32469309,0.00685945,0.00000000,1.44961459,0.52506738,0.04388862,1.14867075
0.37518759,3.33873832,0.07791459,1.27506527,0.00671888,0.00000000,1.38951096,0.50656688,0.04290210,1.10805571
0.38119060,3.21796779,0.07576585,1.22568680,0.00658203,0.00000000,1.32928739,0.48793840,0.04195972,1.07092816
0.38719360,3.10144197,0.07351783,1.17712131,0.00645171,0.00000000,1.26966916,0.46946157,0.04109231,1.03778329
0.39319660,2.99098426,0.07122254,1.13001427,0.00633104,0.00000000,1.21146310,0.45144190,0.04033140,1.00919075
0.39919960,2.88857531,0.06893685,1.08507862,0.00622340,0.00000000,1.15553830,0.43420353,0.03970870,0.98578213
0.40520260,2.79630600,0.06672121,1.04307832,0.00613241,0.00000000,1.10280598,0.41808162,0.03925566,0.96823482
0.41120560,2.71632688,0.06463814,1.00481081,0.00606192,0.00000000,1.05419932,0.40341485,0.03900289,0.95725279
0.41720860,2.65079554,0.06275080,0.97108870,0.00601591,0.00000000,1.01065388,0.39053805,0.03897977,0.95354481
0.42321161,2.60182307,0.06112139,0.94272133,0.00599844,0.00000000,0.97308879,0.37977508,0.03921390,0.95780073
0.42921461,2.57142085,0.05980967,0.92049650,0.00601366,0.00000000,0.94238909,0.37143228,0.03973066,0.97066628
0.43521761,2.56144824,0.05887143,0.90516263,0.00606565,0.00000000,0.91938910,0.36579218,0.04055274,0.99271737
0.44122061,2.57356209,0.05835709,0.89741165,0.00615841,0.00000000,0.90485689,0.36310786,0.04169967,1.02443411
0.44722361,2.60916855,0.05831038,0.89786261,0.00629574,0.00000000,0.89947960,0.36359760,0.04318730,1.06617568
0.45322661,2.66937778,0.05876708,0.90704608,0.00648114,0.00000000,0.90384949,0.36744001,0.04502738,1.11815649
0.45922961,2.75496217,0.05975396,0.92538954,0.00671772,0.00000000,0.91845052,0.37476960,0.04722701,1.18042449
0.46523262,2.86631863,0.06128786,0.95320364,0.00700804,0.00000000,0.94364548,0.38567262,0.04978823,1.25284252
0.47123562,3.00343592,0.06337493,0.99066961,0.00735404,0.00000000,0.97966354,0.40018346,0.05270749,1.33507328
0.47723862,3.16586779,0.06601007,1.03782799,0.00775684,0.00000000,1.02658862,0.41828139,0.05597531,1.42656884
0.48324162,3.35271308,0.06917669,1.09456881,0.00821666,0.00000000,1.08434862,0.43988797,0.05957590,1.52656534
0.48924462,3.56260376,0.07284658,1.16062389,0.00873267,0.00000000,1.15270615,0.46486507,0.06348690,1.63408342
0.49524762,3.79370236,0.07698025,1.23556125,0.00930291,0.00000000,1.23125129,0.49301376,0.06767923,1.74793495
0.50125063,4.04370955,0.08152739,1.31878262,0.00992416,0.00000000,1.31939700,0.52407427,0.07211711,1.86673622
0.50725363,4.30988314,0.08642786,1.40952406,0.01059188,0.00000000,1.41637789,0.55772705,0.07675816,1.98892776
0.51325663,4.58906908,0.09161280,1.50686051,0.01130021,0.00000000,1.52125302,0.59359528,0.08155380,2.11280046
0.51925963,4.87774485,0.09700625,1.60971458,0.01204194,0.00000000,1.63291337,0.63124880,0.08644972,2.23652775
0.52526263,5.17207529,0.10252691,1.71686979,0.01280858,0.00000000,1.75009437,0.67020970,0.09138667,2.35820287
0.53126563,5.46798015,0.10809027,1.82698849,0.01359042,0.00000000,1.87139374,0.70995944,0.09630136,2.47588048
0.53726863,5.76121242,0.11361086,1.93863441,0.01437669,0.00000000,1.99529477,0.74994761,0.10112760,2.58762133
0.54327164,6.04744568,0.11900466,2.05029946,0.01515575,0.00000000,2.12019449,0.78960210,0.10579759,2.69153856
0.54927464,6.32236815,0.12419146,2.16043432,0.01591530,0.00000000,2.24443647,0.82834056,0.11024337,2.78584424
0.55527764,6.58178091,0.12909728,2.26748197,0.01664265,0.00000000,2.36634702,0.86558271,0.11439836,2.86889448
0.56128064,6.82169696,0.13365646,2.36991320,0.01732502,0.00000000,2.48427391,0.90076330,0.11819892,2.93923165
0.56728364,7.03843776,0.13781352,2.46626287,0.01794985,0.00000000,2.59662601,0.93334524,0.12158600,2.99562206
0.57328664,7.22872372,0.14152466,2.55516549,0.01850514,0.00000000,2.70191237,0.96283232,0.12450655,3.03708797
0.57928964,7.38975512,0.14475874,2.63538886,0.01897977,0.00000000,2.79877903,0.98878113,0.12691504,3.06293256
0.58529265,7.51928013,0.14749770,2.70586415,0.01936382,0.00000000,2.88604207,1.01081178,0.12877456,3.07275721
0.59129565,7.61564716,0.14973651,2.76571119,0.01964887,0.00000000,2.96271505,1.02861667,0.13005788,3.06647034
0.59729865,7.67783918,0.15148238,2.81425788,0.01982826,0.00000000,3.02802996,1.04196730,0.13074808,3.04428756
0.60330165,7.70548846,0.15275358,2.85105258,0.01989728,0.00000000,3.08145024,1.05071850,0.13083898,3.00672329
0.60930465,7.69887107,0.15357767,2.87586915,0.01985334,0.00000000,3.12267556,1.05481003,0.13033511,2.95457420
0.61530765,7.65888129,0.15398935,2.88870420,0.01969606,0.00000000,3.15163796,1.05426557,0.12925146,2.88889497
0.62131066,7.58698707,0.15402803,2.88976690,0.01942728,0.00000000,3.16848967,1.04918887,0.12761279,2.81096764
0.62731366,7.48516850,0.15373533,2.87946172,0.01905102,0.00000000,3.17358340,1.03975761,0.12545272,2.72226535
0.63331666,7.35584219,0.15315245,2.85836525,0.01857339,0.00000000,3.16744608,1.02621497,0.12281250,2.62441206
0.63931966,7.20177480,0.15231784,2.82719818,0.01800238,0.00000000,3.15074772,1.00885962,0.11973956,2.51913943
0.64532266,7.02598991,0.15126508,2.78679404,0.01734762,0.00000000,3.12426701,0.98803433,0.11628598,2.40824253
0.65132566,6.83167204,0.15002124,2.73806628,0.01662016,0.00000000,3.08885570,0.96411400,0.11250683,2.29353562
0.65732866,6.62207237,0.14860574,2.68197547,0.01583210,0.00000000,3.04540361,0.93749362,0.10845852,2.17680955
0.66333167,6.40041977,0.14702983,2.61949821,0.01499629,0.00000000,2.99480626,0.90857660,0.10419724,2.05979182
0.66933467,6.16984095,0.14529662,2.55159928,0.01412594,0.00000000,2.93793667,0.87776417,0.09977751,1.94411063
0.67533767,5.93329245,0.14340185,2.47920815,0.01323437,0.00000000,2.87562269,0.84544608,0.09525094,1.83126354
0.68134067,5.69350670,0.14133507,2.40320096,0.01233457,0.00000000,2.80863088,0.81199314,0.09066526,1.72259167
0.68734367,5.45295344,0.13908139,2.32438827,0.01143902,0.00000000,2.73765729,0.77775158,0.08606353,1.61925970
0.69334667,5.21381685,0.13662352,2.24350889,0.01055932,0.00000000,2.66332519,0.74303952,0.08148370,1.52224200
0.69934967,4.97798781,0.13394406,2.16122942,0.00970608,0.00000000,2.58618938,0.70814527,0.07695844,1.43231485
0.70535268,4.74707011,0.13102786,2.07814893,0.00888865,0.00000000,2.50674597,0.67332756,0.07251519,1.35005450
0.71135568,4.52239853,0.12786424,1.99480780,0.00811508,0.00000000,2.42544663,0.63881721,0.06817644,1.27584074
0.71735868,4.30506618,0.12444901,1.91169965,0.00739200,0.00000000,2.34271570,0.60481996,0.06396027,1.20986538
0.72336168,4.09595843,0.12078611,1.82928490,0.00672463,0.00000000,2.25896847,0.57152013,0.05988089,1.15214502
0.72936468,3.89579026,0.11688882,1.74800488,0.00611677,0.00000000,2.17462915,0.53908465,0.05594938,1.10253725
0.73536768,3.70514413,0.11278036,1.66829485,0.00557089,0.00000000,2.09014683,0.50766700,0.05217444,1.06075957
0.74137069,3.52450576,0.10849392,1.59059513,0.00508819,0.00000000,2.00600814,0.47741082,0.04856306,1.02641011
0.74737369,3.35429542,0.10407219,1.51535910,0.00466874,0.00000000,1.92274548,0.44845280,0.04512120,0.99898937
0.75337669,3.19489298,0.09956619,1.44305760,0.00431160,0.00000000,1.84094018,0.42092461,0.04185438,0.97792222
0.75937969,3.04665553,0.09503369,1.37417912,0.00401493,0.00000000,1.76122011,0.39495383,0.03876807,0.96257943
0.76538269,2.90992692,0.09053723,1.30922596,0.00377620,0.00000000,1.68425195,0.37066374,0.03586805,0.95229810
0.77138569,2.78503941,0.08614177,1.24870631,0.00359228,0.00000000,1.61072838,0.34817203,0.03316056,0.94640050
0.77738869,2.67230775,0.08191223,1.19312291,0.00345956,0.00000000,1.54135105,0.32758859,0.03065234,0.94421095
0.78339170,2.57201701,0.07791091,1.14295897,0.00337414,0.00000000,1.47681032,0.30901259,0.02835052,0.94507036
0.78939470,2.48440543,0.07419502,1.09866216,0.00333188,0.00000000,1.41776298,0.29252895,0.02626243,0.94834843
0.79539770,2.40964403,0.07081441,1.06062774,0.00332849,0.00000000,1.36480925,0.27820471,0.02439531,0.95345320
0.80140070,2.34781483,0.06780953,1.02918191,0.00335967,0.00000000,1.31847049,0.26608531,0.02275591,0.95983828
0.80740370,2.29888953,0.06520985,1.00456622,0.00342112,0.00000000,1.27916882,0.25619127,0.02135013,0.96700766
0.81340670,2.26271026,0.06303267,0.98692426,0.00350861,0.00000000,1.24720992,0.24851545,0.02018256,0.97451842
0.81940970,2.23897412,0.06128245,0.97629113,0.00361804,0.00000000,1.22276985,0.24302106,0.01925605,0.98198154
0.82541271,2.22722266,0.05995062,0.97258662,0.00374542,0.00000000,1.20588673,0.23964059,0.01857131,0.98906119
0.83141571,2.22683725,0.05901595,0.97561235,0.00388694,0.00000000,1.19645765,0.23827586,0.01812655,0.99547270
0.83741871,2.23704086,0.05844537,0.98505316,0.00403897,0.00000000,1.19424097,0.23879910,0.01791717,1.00097969
0.84342171,2.25690651,0.05819524,1.00048275,0.00419805,0.00000000,1.19886393,0.24105518,0.01793550,1.00539059
0.84942471,2.28537203,0.05821296,1.02137335,0.00436096,0.00000000,1.20983503,0.24486474,0.01817063,1.00855481
0.85542771,2.32126075,0.05843901,1.04710898,0.00452463,0.00000000,1.22656068,0.25002829,0.01860834,1.01035903
0.86143072,2.36330699,0.05880902,1.07700171,0.00468625,0.00000000,1.24836505,0.25633097,0.01923110,1.01072360
0.86743372,2.41018553,0.05925617,1.11031012,0.00484321,0.00000000,1.27451234,0.26354782,0.02001819,1.00959937
0.87343672,2.46054338,0.05971344,1.14625930,0.00499314,0.00000000,1.30423012,0.27144937,0.02094590,1.00696504
0.87943972,2.51303276,0.06011595,1.18406123,0.00513390,0.00000000,1.33673273,0.27980716,0.02198781,1.00282506
0.88544272,2.56634347,0.06040309,1.22293481,0.00526364,0.00000000,1.37124362,0.28839923,0.02311525,0.99720811
0.89144572,2.61923355,0.06052038,1.26212474,0.00538072,0.00000000,1.40701559,0.29701505,0.02429777,0.99016609
0.89744872,2.67055667,0.06042113,1.30091828,0.00548380,0.00000000,1.44334801,0.30545995,0.02550369,0.98177349
0.90345173,2.71928527,0.06006771,1.33865943,0.00557182,0.00000000,1.47960050,0.31355878,0.02670081,0.97212704
0.90945473,2.76452855,0.05943240,1.37476004,0.00564398,0.00000000,1.51520246,0.32115863,0.02785708,0.96134548
0.91545773,2.80554478,0.05849789,1.40870747,0.00569979,0.00000000,1.54965848,0.32813070,0.02894137,0.94956917
0.92146073,2.84174765,0.05725737,1.44006895,0.00573901,0.00000000,1.58254950,0.33437119,0.02992418,0.93695947
0.92746373,2.87270682,0.05571421,1.46849249,0.00576168,0.00000000,1.61353031,0.33980128,0.03077843,0.92369763
0.93346673,2.89814308,0.05388129,1.49370502,0.00576810,0.00000000,1.64232383,0.34436624,0.03148012,0.90998315
0.93946973,2.91791879,0.05178001,1.51550788,0.00575879,0.00000000,1.66871298,0.34803394,0.03200899,0.89603136
0.94547274,2.93202472,0.04943912,1.53377071,0.00573451,0.00000000,1.69253114,0.35079270,0.03234902,0.88207034
0.95147574,2.94056421,0.04689322,1.54842404,0.00569619,0.00000000,1.71365203,0.35264888,0.03248888,0.86833709
0.95747874,2.94373604,0.04418129,1.55945165,0.00564495,0.00000000,1.73198015,0.35362420,0.03242219,0.85507293
0.96348174,2.94181717,0.04134509,1.56688323,0.00558205,0.00000000,1.74744260,0.35375317,0.03214766,0.84251849
0.96948474,2.93514651,0.03842764,1.57078804,0.00550886,0.00000000,1.75998304,0.35308060,0.03166907,0.83090820
0.97548774,2.92411062,0.03547171,1.57127002,0.00542686,0.00000000,1.76955837,0.35165952,0.03099507,0.82046465
0.98149075,2.90913225,0.03251850,1.56846472,0.00533760,0.00000000,1.77613842,0.34954942,0.03013884,0.81139294
0.98749375,2.89066182,0.02960651,1.56253811,0.00524270,0.00000000,1.77970863,0.34681503,0.02911764,0.80387539
0.99349675,2.86917236,0.02677060,1.55368718,0.00514381,0.00000000,1.78027549,0.34352557,0.02795219,0.79806676
0.99949975,2.84515725,0.02404126,1.54214203,0.00504263,0.00000000,1.77787418,0.33975436,0.02666604,0.79409022
1.00550275,2.81913054,0.02144416,1.52816893,0.00494089,0.00000000,1.77257753,0.33557891,0.02528472,0.79203425
1.01150575,2.79162885,0.01899988,1.51207369,0.00484032,0.00000000,1.76450553,0.33108107,0.02383505,0.79195063
1.01750875,2.76321386,0.01672385,1.49420459,0.00474269,0.00000000,1.75383400,0.32634738,0.02234430,0.79385357
1.02351176,2.73447435,0.01462653,1.47495412,0.00464977,0.00000000,1.74080171,0.32146925,0.02083943,0.79772003
1.02951476,2.70602652,0.01271371,1.45475870,0.00456331,0.00000000,1.72571450,0.31654291,0.01934636,0.80349108
1.03551776,2.67851166,0.01098689,1.43409583,0.00448505,0.00000000,1.70894586,0.31166895,0.01788933,0.81107434
1.04152076,2.65259027,0.00944384,1.41347814,0.00441668,0.00000000,1.69093309,0.30695134,0.01649034,0.82034718
1.04752376,2.62893206,0.00807912,1.39344411,0.00435983,0.00000000,1.67216884,0.30249585,0.01516869,0.83116054
1.05352676,2.60820159,0.00688470,1.37454539,0.00431601,0.00000000,1.65318787,0.29840788,0.01394066,0.84334322
1.05952976,2.59103982,0.00585051,1.35733113,0.00428659,0.00000000,1.63454952,0.29478967,0.01281921,0.85670621
1.06553277,2.57804203,0.00496505,1.34232974,0.00427274,0.00000000,1.61681650,0.29173701,0.01181394,0.87104700
1.07153577,2.56973309,0.00421581,1.33002899,0.00427539,0.00000000,1.60053097,0.28933566,0.01093101,0.88615358
1.07753877,2.56654143,0.00358981,1.32085534,0.00429516,0.00000000,1.58618937,0.28765754,0.01017324,0.90180807
1.08354177,2.56877314,0.00307394,1.31515373,0.00433234,0.00000000,1.57421714,0.28675701,0.00954027,0.91778971
1.08954477,2.57658804,0.00265528,1.31316907,0.00438682,0.00000000,1.56494511,0.28666740,0.00902876,0.93387738
1.09554777,2.58997919,0.00232137,1.31503046,0.00445804,0.00000000,1.55858897,0.28739817,0.00863275,0.94985141
1.10155078,2.60875774,0.00206037,1.32073940,0.00454502,0.00000000,1.55523317,0.28893267,0.00834391,0.96549504
1.10755378,2.63254416,0.00186125,1.33016284,0.00464628,0.00000000,1.55482035,0.29122700,0.00815197,0.98059539
1.11355678,2.66076730,0.00171379,1.34303165,0.00475988,0.00000000,1.55714730,0.29420986,0.00804509,0.99494425
1.11955978,2.69267149,0.00160872,1.35894492,0.00488343,0.00000000,1.56186772,0.29778355,0.00801026,1.00833876
1.12556278,2.72733210,0.00153764,1.37738013,0.00501414,0.00000000,1.56850197,0.30182621,0.00803371,1.02058219
1.13156578,2.76367913,0.00149309,1.39770868,0.00514888,0.00000000,1.57645332,0.30619514,0.00810128,1.03148495
1.13756878,2.80052780,0.00146848,1.41921633,0.00528424,0.00000000,1.58503017,0.31073109,0.00819887,1.04086581
1.14357179,2.83661501,0.00145802,1.44112740,0.00541662,0.00000000,1.59347279,0.31526335,0.00831272,1.04855366
1.14957479,2.87063980,0.00145677,1.46263167,0.00554235,0.00000000,1.60098348,0.31961544,0.00842979,1.05438940
1.15557779,2.90130595,0.00146048,1.48291248,0.00565778,0.00000000,1.60675847,0.32361106,0.00853805,1.05822831
1.16158079,2.92736443,0.00146562,1.50117479,0.00575940,0.00000000,1.61001986,0.32707998,0.00862670,1.05994246
1.16758379,2.94765386,0.00146929,1.51667172,0.00584392,0.00000000,1.61004598,0.32986371,0.00868643,1.05942321
1.17358679,2.96113676,0.00146919,1.52872832,0.00590842,0.00000000,1.60619874,0.33182058,0.00870956,1.05658353
1.17958979,2.96693000,0.00146357,1.53676149,0.00595039,0.00000000,1.59794648,0.33282999,0.00869013,1.05136001
1.18559280,2.96432819,0.00145119,1.54029527,0.00596784,0.00000000,1.58488160,0.33279570,0.00862397,1.04371433
1.19159580,2.95281901,0.00143124,1.53897095,0.00595932,0.00000000,1.56673196,0.33164803,0.00850867,1.03363420
1.19759880,2.93209029,0.00140333,1.53255192,0.00592396,0.00000000,1.54336610,0.32934488,0.00834359,1.02113344
1.20360180,2.90202887,0.00136745,1.52092321,0.00586153,0.00000000,1.51479220,0.32587166,0.00812967,1.00625144
1.20960480,2.86271184,0.00132387,1.50408637,0.00577235,0.00000000,1.48115118,0.32124005,0.00786935,0.98905181
1.21560780,2.81439143,0.00127314,1.48215022,0.00565734,0.00000000,1.44270485,0.31548603,0.00756636,0.96962046
1.22161081,2.75747454,0.00121603,1.45531845,0.00551789,0.00000000,1.39981996,0.30866693,0.00722550,0.94806312
1.22761381,2.69249881,0.00115347,1.42387501,0.00535588,0.00000000,1.35294939,0.30085817,0.00685241,0.92450256
1.23361681,2.62010669,0.00108648,1.38816831,0.00517355,0.00000000,1.30261159,0.29214950,0.00645333,0.89907570
1.23961981,2.54101916,0.00101619,1.34859529,0.00497344,0.00000000,1.24936960,0.28264128,0.00603487,0.87193068
1.24562281,2.45601061,0.00094372,1.30558627,0.00475829,0.00000000,1.19381068,0.27244078,0.00560374,0.84322424
1.25162581,2.36588605,0.00087019,1.25959122,0.00453097,0.00000000,1.13652765,0.26165880,0.00516656,0.81311941
1.25762881,2.27146160,0.00079667,1.21106814,0.00429439,0.00000000,1.07810249,0.25040673,0.00472963,0.78178369
1.26363182,2.17354884,0.00072416,1.16047385,0.00405142,0.00000000,1.01909307,0.23879406,0.00429880,0.74938767
1.26963482,2.07294325,0.00065354,1.10825726,0.00380483,0.00000000,0.96002295,0.22692651,0.00387934,0.71610417
1.27563782,1.97041668,0.00058558,1.05485513,0.00355723,0.00000000,0.90137467,0.21490468,0.00347578,0.68210779
1.28164082,1.86671329,0.00052093,1.00069009,0.00331105,0.00000000,0.84358610,0.20282329,0.00309192,0.64757466
1.28764382,1.76254871,0.00046010,0.94617044,0.00306844,0.00000000,0.78704967,0.19077080,0.00273075,0.61268249
1.29364682,1.65861121,0.00040345,0.89169137,0.00283135,0.00000000,0.73211408,0.17882951,0.00239449,0.57761052
1.29964982,1.55556452,0.00035124,0.83763705,0.00260141,0.00000000,0.67908777,0.16707584,0.00208458,0.54253932
1.30565283,1.45405110,0.00030359,0.78438314,0.00238002,0.00000000,0.62824377,0.15558090,0.00180177,0.50765038
1.31165583,1.35469539,0.00026053,0.73229915,0.00216830,0.00000000,0.57982514,0.14441102,0.00154615,0.47312530
1.31765883,1.25810628,0.00022196,0.68175041,0.00196712,0.00000000,0.53405075,0.13362835,0.00131727,0.43914452
1.32366183,1.16487842,0.00018775,0.63309925,0.00177715,0.00000000,0.49112057,0.12329139,0.00111422,0.40588566
1.32966483,1.07559204,0.00015767,0.58670519,0.00159880,0.00000000,0.45122046,0.11345530,0.00093571,0.37352147
1.33566783,0.99081114,0.00013146,0.54292412,0.00143232,0.00000000,0.41452589,0.10417216,0.00078015,0.34221748
1.34167084,0.91108016,0.00010882,0.50210635,0.00127779,0.00000000,0.38120453,0.09549102,0.00064579,0.31212944
1.34767384,0.83691928,0.00008943,0.46459377,0.00113515,0.00000000,0.35141762,0.08745768,0.00053072,0.28340074
1.35367684,0.76881857,0.00007297,0.43071595,0.00100421,0.00000000,0.32532003,0.08011451,0.00043303,0.25615996
1.35967984,0.70723134,0.00005911,0.40078571,0.00088467,0.00000000,0.30305912,0.07349997,0.00035078,0.23051868
1.36568284,0.65256707,0.00004754,0.37509409,0.00077616,0.00000000,0.28477250,0.06764811,0.00028212,0.20656968
1.37168584,0.60518423,0.00003796,0.35390494,0.00067823,0.00000000,0.27058475,0.06258803,0.00022526,0.18438572
1.37768884,0.56538332,0.00003009,0.33744950,0.00059037,0.00000000,0.26060344,0.05834329,0.00017858,0.16401883
1.38369185,0.53340048,0.00002368,0.32592098,0.00051207,0.00000000,0.25491446,0.05493130,0.00014055,0.14550036
1.38969485,0.50940187,0.00001851,0.31946943,0.00044273,0.00000000,0.25357709,0.05236283,0.00010982,0.12884162
1.39569785,0.49347902,0.00001436,0.31819703,0.00038179,0.00000000,0.25661887,0.05064152,0.00008520,0.11403510
1.40170085,0.48564543,0.00001106,0.32215409,0.00032865,0.00000000,0.26403059,0.04976353,0.00006562,0.10105638
1.40770385,0.48583449,0.00000846,0.33133576,0.00028271,0.00000000,0.27576179,0.04971726,0.00005018,0.08986634
