energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
4.26513257,0.21225001,-0.21225001,0.15592325,-0.15592325,0.00320242,-0.00320242,0.06976438,-0.06976438,0.01019984,-0.01019984,0.00264527,-0.00264527,0.00840438,-0.00840438,0.01021586,-0.01021586,0.00000000,-0.00000000
4.27113557,0.23839453,-0.23839453,0.18177034,-0.18177034,0.00349757,-0.00349757,0.07729288,-0.07729288,0.01149258,-0.01149258,0.00316069,-0.00316069,0.00959601,-0.00959601,0.01184625,-0.01184625,0.00000000,-0.00000000
4.27713857,0.26852484,-0.26852484,0.21171749,-0.21171749,0.00385552,-0.00385552,0.08690565,-0.08690565,0.01295864,-0.01295864,0.00376829,-0.00376829,0.01110105,-0.01110105,0.01379200,-0.01379200,0.00000000,-0.00000000
4.28314157,0.30283144,-0.30283144,0.24609451,-0.24609451,0.00427820,-0.00427820,0.09872511,-0.09872511,0.01460683,-0.01460683,0.00447656,-0.00447656,0.01294327,-0.01294327,0.01608208,-0.01608208,0.00000000,-0.00000000
4.28914457,0.34150373,-0.34150373,0.28521673,-0.28521673,0.00476770,-0.00476770,0.11288242,-0.11288242,0.01644599,-0.01644599,0.00529403,-0.00529403,0.01514609,-0.01514609,0.01874575,-0.01874575,0.00000000,-0.00000000
4.29514757,0.38472425,-0.38472425,0.32937280,-0.32937280,0.00532619,-0.00532619,0.12951355,-0.12951355,0.01848483,-0.01848483,0.00622886,-0.00622886,0.01773167,-0.01773167,0.02181174,-0.02181174,0.00000000,-0.00000000
4.30115058,0.43266159,-0.43266159,0.37881108,-0.37881108,0.00595592,-0.00595592,0.14875436,-0.14875436,0.02073160,-0.02073160,0.00728846,-0.00728846,0.02071980,-0.02071980,0.02530730,-0.02530730,0.00000000,-0.00000000
4.30715358,0.48546172,-0.48546172,0.43372465,-0.43372465,0.00665903,-0.00665904,0.17073488,-0.17073488,0.02319374,-0.02319374,0.00847908,-0.00847908,0.02412662,-0.02412662,0.02925707,-0.02925707,0.00000000,-0.00000000
4.31315658,0.54323797,-0.54323798,0.49423569,-0.49423569,0.00743751,-0.00743751,0.19557279,-0.19557280,0.02587744,-0.02587744,0.00980535,-0.00980535,0.02796335,-0.02796335,0.03368180,-0.03368180,0.00000000,-0.00000000
4.31915958,0.60605983,-0.60605983,0.56037963,-0.56037963,0.00829298,-0.00829298,0.22336631,-0.22336631,0.02878714,-0.02878714,0.01126980,-0.01126980,0.03223489,-0.03223489,0.03859707,-0.03859707,0.00000000,-0.00000000
4.32516258,0.67394085,-0.67394085,0.63208989,-0.63208989,0.00922655,-0.00922655,0.25418670,-0.25418670,0.03192494,-0.03192494,0.01287243,-0.01287243,0.03693847,-0.03693847,0.04401188,-0.04401188,0.00000000,-0.00000000
4.33116558,0.74682610,-0.74682610,0.70918401,-0.70918401,0.01023862,-0.01023862,0.28807064,-0.28807065,0.03528996,-0.03528996,0.01461028,-0.01461028,0.04206239,-0.04206239,0.04992731,-0.04992731,0.00000000,-0.00000000
4.33716858,0.82457969,-0.82457969,0.79135193,-0.79135193,0.01132864,-0.01132864,0.32501290,-0.32501290,0.03887773,-0.03887773,0.01647703,-0.01647703,0.04758494,-0.04758494,0.05633520,-0.05633520,0.00000000,-0.00000000
4.34317159,0.90697290,-0.90697291,0.87814748,-0.87814748,0.01249496,-0.01249496,0.36495934,-0.36495935,0.04267948,-0.04267948,0.01846277,-0.01846277,0.05347351,-0.05347351,0.06321708,-0.06321708,0.00000000,-0.00000000
4.34917459,0.99367374,-0.99367375,0.96898365,-0.96898365,0.01373457,-0.01373457,0.40780103,-0.40780103,0.04668161,-0.04668161,0.02055373,-0.02055373,0.05968407,-0.05968407,0.07054324,-0.07054324,0.00000000,-0.00000000
4.35517759,1.08423844,-1.08423844,1.06313254,-1.06313254,0.01504295,-0.01504295,0.45336934,-0.45336935,0.05086507,-0.05086507,0.02273225,-0.02273225,0.06616095,-0.06616095,0.07827210,-0.07827210,0.00000000,-0.00000000
4.36118059,1.17810577,-1.17810577,1.15973045,-1.15973045,0.01641391,-0.01641391,0.50143282,-0.50143283,0.05520501,-0.05520501,0.02497679,-0.02497679,0.07283709,-0.07283709,0.08634996,-0.08634996,0.00000000,-0.00000000
4.36718359,1.27459473,-1.27459474,1.25778847,-1.25778847,0.01783945,-0.01783945,0.55169567,-0.55169567,0.05967049,-0.05967049,0.02726222,-0.02726222,0.07963478,-0.07963478,0.09471116,-0.09471116,0.00000000,-0.00000000
4.37318659,1.37290623,-1.37290624,1.35620870,-1.35620870,0.01930972,-0.01930972,0.60379834,-0.60379834,0.06422439,-0.06422439,0.02956009,-0.02956009,0.08646673,-0.08646673,0.10327860,-0.10327860,0.00000000,-0.00000000
4.37918959,1.47212908,-1.47212908,1.45380574,-1.45380575,0.02081302,-0.02081302,0.65732030,-0.65732030,0.06882358,-0.06882358,0.03183922,-0.03183922,0.09323780,-0.09323780,0.11196483,-0.11196483,0.00000000,-0.00000000
4.38519260,1.57125063,-1.57125063,1.54933311,-1.54933311,0.02233586,-0.02233586,0.71178493,-0.71178493,0.07341936,-0.07341936,0.03406635,-0.03406635,0.09984701,-0.09984701,0.12067349,-0.12067349,0.00000000,-0.00000000
4.39119560,1.66917205,-1.66917206,1.64151366,-1.64151366,0.02386309,-0.02386309,0.76666653,-0.76666653,0.07795804,-0.07795804,0.03620693,-0.03620693,0.10619000,-0.10619000,0.12930124,-0.12930124,0.00000000,-0.00000000
4.39719860,1.76472803,-1.76472803,1.72907296,-1.72907296,0.02537810,-0.02537810,0.82139931,-0.82139931,0.08238194,-0.08238194,0.03822604,-0.03822604,0.11216175,-0.11216175,0.13774000,-0.13774000,0.00000000,-0.00000000
4.40320160,1.85671033,-1.85671033,1.81077438,-1.81077438,0.02686315,-0.02686315,0.87538802,-0.87538802,0.08663049,-0.08663049,0.04008934,-0.04008934,0.11765953,-0.11765953,0.14587951,-0.14587951,0.00000000,-0.00000000
4.40920460,1.94389476,-1.94389476,1.88545432,-1.88545432,0.02829967,-0.02829967,0.92801993,-0.92801993,0.09064166,-0.09064166,0.04176411,-0.04176411,0.12258590,-0.12258590,0.15361015,-0.15361015,0.00000000,-0.00000000
4.41520760,2.02507043,-2.02507043,1.95205627,-1.95205627,0.02966871,-0.02966871,0.97867763,-0.97867763,0.09435349,-0.09435349,0.04322024,-0.04322024,0.12685171,-0.12685171,0.16082576,-0.16082576,0.00000000,-0.00000000
4.42121061,2.09907041,-2.09907041,2.00966207,-2.00966207,0.03095132,-0.03095132,1.02675238,-1.02675238,0.09770575,-0.09770575,0.04443117,-0.04443117,0.13037884,-0.13037884,0.16742655,-0.16742655,0.00000000,-0.00000000
4.42721361,2.16480254,-2.16480254,2.05751906,-2.05751906,0.03212912,-0.03212912,1.07165731,-1.07165731,0.10064170,-0.10064170,0.04537473,-0.04537473,0.13310275,-0.13310275,0.17332184,-0.17332184,0.00000000,-0.00000000
4.43321661,2.22127925,-2.22127925,2.09506207,-2.09506207,0.03318471,-0.03318471,1.11284017,-1.11284017,0.10310980,-0.10310980,0.04603391,-0.04603391,0.13497459,-0.13497459,0.17843259,-0.17843259,0.00000000,-0.00000000
4.43921961,2.26764522,-2.26764522,2.12192935,-2.12192935,0.03410220,-0.03410220,1.14979508,-1.14979508,0.10506532,-0.10506532,0.04639734,-0.04639734,0.13596275,-0.13596275,0.18269362,-0.18269362,0.00000000,-0.00000000
4.44522261,2.30320178,-2.30320178,2.13797195,-2.13797195,0.03486762,-0.03486762,1.18207299,-1.18207299,0.10647184,-0.10647184,0.04645969,-0.04645969,0.13605395,-0.13605395,0.18605542,-0.18605542,0.00000000,-0.00000000
4.45122561,2.32742712,-2.32742712,2.14325647,-2.14325647,0.03546939,-0.03546939,1.20929055,-1.20929055,0.10730251,-0.10730251,0.04622180,-0.04622180,0.13525363,-0.13525363,0.18848552,-0.18848552,0.00000000,-0.00000000
4.45722861,2.33999165,-2.33999165,2.13806145,-2.13806145,0.03589864,-0.03589864,1.23113712,-1.23113712,0.10754100,-0.10754100,0.04569063,-0.04569063,0.13358577,-0.13358577,0.18996942,-0.18996942,0.00000000,-0.00000000
4.46323162,2.34076788,-2.34076788,2.12286810,-2.12286810,0.03614952,-0.03614952,1.24737993,-1.24737993,0.10718220,-0.10718220,0.04487893,-0.04487893,0.13109209,-0.13109209,0.19051094,-0.19051094,0.00000000,-0.00000000
4.46923462,2.32983484,-2.32983484,2.09834617,-2.09834617,0.03621940,-0.03621940,1.25786732,-1.25786732,0.10623254,-0.10623254,0.04380483,-0.04380483,0.12783073,-0.12783073,0.19013226,-0.19013226,0.00000000,-0.00000000
4.47523762,2.30747682,-2.30747682,2.06533633,-2.06533633,0.03610902,-0.03610902,1.26253014,-1.26253014,0.10470998,-0.10470998,0.04249115,-0.04249115,0.12387443,-0.12387443,0.18887337,-0.18887337,0.00000000,-0.00000000
4.48124062,2.27417687,-2.27417687,2.02483022,-2.02483022,0.03582251,-0.03582251,1.26138147,-1.26138147,0.10264361,-0.10264361,0.04096464,-0.04096464,0.11930829,-0.11930829,0.18679131,-0.18679131,0.00000000,-0.00000000
4.48724362,2.23060555,-2.23060555,1.97794957,-1.97794957,0.03536739,-0.03536739,1.25451486,-1.25451486,0.10007298,-0.10007298,0.03925511,-0.03925511,0.11422738,-0.11422738,0.18395901,-0.18395901,0.00000000,-0.00000000
4.49324662,2.17760558,-2.17760558,1.92592568,-1.92592568,0.03475440,-0.03475440,1.24210133,-1.24210133,0.09704716,-0.09704716,0.03739450,-0.03739450,0.10873406,-0.10873406,0.18046401,-0.18046401,0.00000000,-0.00000000
4.49924962,2.11617311,-2.11617311,1.87008027,-1.87008027,0.03399738,-0.03399738,1.22438528,-1.22438528,0.09362347,-0.09362347,0.03541592,-0.03541592,0.10293536,-0.10293536,0.17640694,-0.17640694,0.00000000,-0.00000000
4.50525263,2.04743660,-2.04743660,1.81180859,-1.81180859,0.03311299,-0.03311299,1.20167966,-1.20167966,0.08986616,-0.08986616,0.03335278,-0.03335278,0.09694038,-0.09694038,0.17189997,-0.17189997,0.00000000,-0.00000000
4.51125563,1.97263407,-1.97263406,1.75256521,-1.75256521,0.03212040,-0.03212040,1.17436043,-1.17436043,0.08584487,-0.08584487,0.03123789,-0.03123789,0.09085793,-0.09085793,0.16706523,-0.16706523,0.00000000,-0.00000000
4.51725863,1.89308942,-1.89308942,1.69385263,-1.69385263,0.03104097,-0.03104097,1.14286053,-1.14286053,0.08163308,-0.08163308,0.02910277,-0.02910277,0.08479431,-0.08479431,0.16203321,-0.16203321,0.00000000,-0.00000000
4.52326163,1.81018878,-1.81018878,1.63721250,-1.63721250,0.02989791,-0.02989791,1.10766342,-1.10766342,0.07730653,-0.07730653,0.02697695,-0.02697695,0.07885151,-0.07885151,0.15694118,-0.15694118,0.00000000,-0.00000000
4.52926463,1.72535711,-1.72535711,1.58421865,-1.58421865,0.02871581,-0.02871581,1.06929627,-1.06929627,0.07294175,-0.07294175,0.02488754,-0.02488754,0.07312569,-0.07312569,0.15193157,-0.15193157,0.00000000,-0.00000000
4.53526763,1.64003574,-1.64003574,1.53647121,-1.53647121,0.02752032,-0.02752032,1.02832278,-1.02832278,0.06861457,-0.06861457,0.02285882,-0.02285882,0.06770601,-0.06770601,0.14715036,-0.14715036,0.00000000,-0.00000000
4.54127064,1.55566093,-1.55566093,1.49559044,-1.49559044,0.02633765,-0.02633765,0.98533553,-0.98533553,0.06439889,-0.06439889,0.02091205,-0.02091205,0.06267386,-0.06267386,0.14274540,-0.14274540,0.00000000,-0.00000000
4.54727364,1.47364362,-1.47364362,1.46320917,-1.46320917,0.02519422,-0.02519422,0.94094798,-0.94094798,0.06036545,-0.06036545,0.01906539,-0.01906539,0.05810229,-0.05810229,0.13886457,-0.13886457,0.00000000,-0.00000000
4.55327664,1.39535035,-1.39535034,1.44096220,-1.44096220,0.02411618,-0.02411618,0.89578599,-0.89578599,0.05658086,-0.05658086,0.01733391,-0.01733391,0.05405578,-0.05405578,0.13565382,-0.13565382,0.00000000,-0.00000000
4.55927964,1.32208514,-1.32208514,1.43047174,-1.43047174,0.02312900,-0.02312900,0.85047882,-0.85047882,0.05310671,-0.05310671,0.01572972,-0.01572972,0.05059020,-0.05059020,0.13325489,-0.13325489,0.00000000,-0.00000000
4.56528264,1.25507229,-1.25507229,1.43332753,-1.43332753,0.02225704,-0.02225704,0.80564977,-0.80564977,0.04999882,-0.04999882,0.01426221,-0.01426221,0.04775282,-0.04775282,0.13180289,-0.13180289,0.00000000,-0.00000000
4.57128564,1.19543974,-1.19543974,1.45106103,-1.45106103,0.02152309,-0.02152309,0.76190640,-0.76190640,0.04730663,-0.04730663,0.01293824,-0.01293824,0.04558251,-0.04558251,0.13142351,-0.13142351,0.00000000,-0.00000000
4.57728864,1.14420296,-1.14420296,1.48511325,-1.48511325,0.02094798,-0.02094798,0.71983055,-0.71983055,0.04507267,-0.04507267,0.01176249,-0.01176249,0.04410980,-0.04410980,0.13223002,-0.13223002,0.00000000,-0.00000000
4.58329165,1.10224922,-1.10224922,1.53679635,-1.53679635,0.02055010,-0.02055010,0.67996831,-0.67996831,0.04333211,-0.04333211,0.01073770,-0.01073770,0.04335701,-0.04335701,0.13432004,-0.13432004,0.00000000,-0.00000000
4.58929465,1.07032222,-1.07032222,1.60724956,-1.60724957,0.02034497,-0.02034497,0.64282016,-0.64282016,0.04211237,-0.04211237,0.00986495,-0.00986495,0.04333822,-0.04333822,0.13777213,-0.13777213,0.00000000,-0.00000000
4.59529765,1.04900722,-1.04900722,1.69739067,-1.69739067,0.02034487,-0.02034487,0.60883166,-0.60883166,0.04143274,-0.04143274,0.00914394,-0.00914394,0.04405915,-0.04405915,0.14264237,-0.14264237,0.00000000,-0.00000000
4.60130065,1.03871711,-1.03871711,1.80786455,-1.80786456,0.02055841,-0.02055841,0.57838490,-0.57838490,0.04130411,-0.04130411,0.00857318,-0.00857318,0.04551692,-0.04551692,0.14896105,-0.14896105,0.00000000,-0.00000000
4.60730365,1.03967950,-1.03967950,1.93899112,-1.93899113,0.02099020,-0.02099020,0.55179109,-0.55179109,0.04172864,-0.04172864,0.00815014,-0.00815014,0.04769972,-0.04769972,0.15672958,-0.15672958,0.00000000,-0.00000000
4.61330665,1.05192581,-1.05192582,2.09071494,-2.09071495,0.02164050,-0.02164050,0.52928460,-0.52928460,0.04269956,-0.04269956,0.00787139,-0.00787139,0.05058639,-0.05058639,0.16591781,-0.16591781,0.00000000,-0.00000000
4.61930965,1.07528268,-1.07528268,2.26255947,-2.26255948,0.02250503,-0.02250503,0.51101884,-0.51101884,0.04420100,-0.04420100,0.00773262,-0.00773262,0.05414598,-0.05414598,0.17646211,-0.17646211,0.00000000,-0.00000000
4.62531266,1.10936659,-1.10936660,2.45358885,-2.45358886,0.02357478,-0.02357478,0.49706412,-0.49706412,0.04620789,-0.04620789,0.00772875,-0.00772875,0.05833738,-0.05833738,0.18826404,-0.18826404,0.00000000,-0.00000000
4.63131566,1.15358254,-1.15358254,2.66238005,-2.66238005,0.02483597,-0.02483597,0.48740779,-0.48740779,0.04868604,-0.04868604,0.00785385,-0.00785385,0.06310902,-0.06310902,0.20119020,-0.20119020,0.00000000,-0.00000000
4.63731866,1.20712722,-1.20712722,2.88700824,-2.88700824,0.02627006,-0.02627006,0.48195674,-0.48195674,0.05159229,-0.05159229,0.00810116,-0.00810116,0.06839876,-0.06839876,0.21507303,-0.21507303,0.00000000,-0.00000000
4.64332166,1.26899768,-1.26899768,3.12504769,-3.12504770,0.02785402,-0.02785402,0.48054236,-0.48054236,0.05487491,-0.05487491,0.00846303,-0.00846303,0.07413400,-0.07413400,0.22971292,-0.22971292,0.00000000,-0.00000000
4.64932466,1.33800566,-1.33800567,3.37359009,-3.37359010,0.02956055,-0.02956055,0.48292784,-0.48292784,0.05847418,-0.05847418,0.00893092,-0.00893092,0.08023220,-0.08023220,0.24488150,-0.24488150,0.00000000,-0.00000000
4.65532766,1.41279809,-1.41279809,3.62928146,-3.62928147,0.03135862,-0.03135862,0.48881765,-0.48881765,0.06232326,-0.06232326,0.00949540,-0.00949540,0.08660162,-0.08660162,0.26032621,-0.26032621,0.00000000,-0.00000000
4.66133067,1.49188356,-1.49188356,3.88837803,-3.88837804,0.03321406,-0.03321406,0.49786902,-0.49786902,0.06634921,-0.06634921,0.01014612,-0.01014612,0.09314259,-0.09314259,0.27577603,-0.27577603,0.00000000,-0.00000000
4.66733367,1.57366472,-1.57366473,4.14682060,-4.14682061,0.03509028,-0.03509028,0.50970491,-0.50970491,0.07047434,-0.07047434,0.01087194,-0.01087194,0.09974911,-0.09974911,0.29094816,-0.29094816,0.00000000,-0.00000000
4.67333667,1.65647585,-1.65647585,4.40032591,-4.40032592,0.03694914,-0.03694914,0.52392813,-0.52392813,0.07461778,-0.07461778,0.01166096,-0.01166096,0.10631091,-0.10631091,0.30555566,-0.30555566,0.00000000,-0.00000000
4.67933967,1.73862475,-1.73862475,4.64449266,-4.64449267,0.03875191,-0.03875191,0.54013607,-0.54013607,0.07869725,-0.07869725,0.01250075,-0.01250075,0.11271584,-0.11271584,0.31931546,-0.31931546,0.00000000,-0.00000000
4.68534267,1.81843779,-1.81843780,4.87491891,-4.87491892,0.04046031,-0.04046031,0.55793541,-0.55793541,0.08263098,-0.08263098,0.01337847,-0.01337847,0.11885262,-0.11885262,0.33195680,-0.33195680,0.00000000,-0.00000000
4.69134567,1.89430669,-1.89430669,5.08732691,-5.08732692,0.04203754,-0.04203754,0.57695623,-0.57695623,0.08633976,-0.08633976,0.01428116,-0.01428116,0.12461382,-0.12461382,0.34322947,-0.34322947,0.00000000,-0.00000000
4.69734867,1.96473518,-1.96473518,5.27769068,-5.27769069,0.04344936,-0.04344936,0.59686489,-0.59686489,0.08974900,-0.08974900,0.01519601,-0.01519601,0.12989893,-0.12989894,0.35291166,-0.35291166,0.00000000,-0.00000000
4.70335168,2.02838414,-2.02838414,5.44236147,-5.44236148,0.04466512,-0.04466512,0.61737520,-0.61737519,0.09279079,-0.09279079,0.01611062,-0.01611062,0.13461756,-0.13461756,0.36081705,-0.36081705,0.00000000,-0.00000000
4.70935468,2.08411299,-2.08411300,5.57818596,-5.57818596,0.04565868,-0.04565868,0.63825722,-0.63825722,0.09540583,-0.09540583,0.01701336,-0.01701336,0.13869238,-0.13869238,0.36680082,-0.36680082,0.00000000,-0.00000000
4.71535768,2.13101595,-2.13101596,5.68261220,-5.68261220,0.04640925,-0.04640925,0.65934344,-0.65934344,0.09754511,-0.09754511,0.01789363,-0.01789363,0.14206200,-0.14206200,0.37076429,-0.37076429,0.00000000,-0.00000000
4.72136068,2.16845126,-2.16845126,5.75377871,-5.75377871,0.04690205,-0.04690205,0.68053181,-0.68053181,0.09917142,-0.09917142,0.01874214,-0.01874214,0.14468339,-0.14468339,0.37265796,-0.37265796,0.00000000,-0.00000000
4.72736368,2.19606224,-2.19606224,5.79058283,-5.79058283,0.04712879,-0.04712879,0.70178577,-0.70178577,0.10026038,-0.10026038,0.01955120,-0.01955120,0.14653383,-0.14653383,0.37248290,-0.37248290,0.00000000,-0.00000000
4.73336668,2.21378907,-2.21378907,5.79272509,-5.79272509,0.04708795,-0.04708795,0.72313096,-0.72313096,0.10080119,-0.10080119,0.02031486,-0.02031486,0.14761234,-0.14761234,0.37029028,-0.37029028,0.00000000,-0.00000000
4.73936968,2.22187061,-2.22187061,5.76072768,-5.76072768,0.04678485,-0.04678485,0.74464901,-0.74464901,0.10079691,-0.10079691,0.02102908,-0.02102908,0.14794043,-0.14794043,0.36617922,-0.36617922,0.00000000,-0.00000000
4.74537269,2.22083613,-2.22083613,5.69592587,-5.69592587,0.04623150,-0.04623150,0.76646853,-0.76646852,0.10026425,-0.10026425,0.02169178,-0.02169178,0.14756214,-0.14756214,0.36029296,-0.36029296,0.00000000,-0.00000000
4.75137569,2.21148716,-2.21148715,5.60043281,-5.60043280,0.04544617,-0.04544617,0.78875393,-0.78875392,0.09923296,-0.09923296,0.02230285,-0.02230285,0.14654335,-0.14654335,0.35281353,-0.35281353,0.00000000,-0.00000000
4.75737869,2.19487002,-2.19487002,5.47707889,-5.47707888,0.04445286,-0.04445286,0.81169250,-0.81169250,0.09774478,-0.09774478,0.02286405,-0.02286405,0.14497041,-0.14497041,0.34395523,-0.34395523,0.00000000,-0.00000000
4.76338169,2.17224036,-2.17224036,5.32932828,-5.32932827,0.04328052,-0.04328052,0.83548050,-0.83548049,0.09585201,-0.09585201,0.02337889,-0.02337889,0.14294802,-0.14294802,0.33395719,-0.33395719,0.00000000,-0.00000000
4.76938469,2.14502074,-2.14502074,5.16117593,-5.16117592,0.04196213,-0.04196213,0.86030891,-0.86030890,0.09361576,-0.09361576,0.02385240,-0.02385240,0.14059653,-0.14059653,0.32307538,-0.32307538,0.00000000,-0.00000000
4.77538769,2.11475327,-2.11475327,4.97702919,-4.97702918,0.04053370,-0.04053370,0.88634964,-0.88634963,0.09110393,-0.09110393,0.02429087,-0.02429087,0.13804869,-0.13804869,0.31157428,-0.31157427,0.00000000,-0.00000000
4.78139070,2.08304890,-2.08304890,4.78157866,-4.78157866,0.03903311,-0.03903311,0.91374280,-0.91374279,0.08838904,-0.08838904,0.02470159,-0.02470159,0.13544596,-0.13544596,0.29971873,-0.29971873,0.00000000,-0.00000000
4.78739370,2.05153537,-2.05153537,4.57966313,-4.57966312,0.03749906,-0.03749906,0.94258567,-0.94258567,0.08554600,-0.08554600,0.02509251,-0.02509251,0.13293446,-0.13293446,0.28776626,-0.28776626,0.00000000,-0.00000000
4.79339670,2.02180572,-2.02180572,4.37613347,-4.37613346,0.03596986,-0.03596986,0.97292395,-0.97292394,0.08264986,-0.08264986,0.02547196,-0.02547196,0.13066081,-0.13066081,0.27595997,-0.27595997,0.00000000,-0.00000000
4.79939970,1.99536903,-1.99536903,4.17572020,-4.17572019,0.03448242,-0.03448242,1.00474539,-1.00474538,0.07977362,-0.07977362,0.02584827,-0.02584827,0.12876783,-0.12876783,0.26452250,-0.26452250,0.00000000,-0.00000000
4.80540270,1.97360507,-1.97360507,3.98290886,-3.98290885,0.03307119,-0.03307119,1.03797635,-1.03797634,0.07698630,-0.07698630,0.02622960,-0.02622960,0.12739037,-0.12739037,0.25365102,-0.25365102,0.00000000,-0.00000000
4.81140570,1.95772414,-1.95772414,3.80182696,-3.80182695,0.03176730,-0.03176730,1.07248094,-1.07248093,0.07435110,-0.07435109,0.02662358,-0.02662358,0.12665122,-0.12665122,0.24351345,-0.24351345,0.00000000,-0.00000000
4.81740870,1.94873312,-1.94873312,3.63614530,-3.63614529,0.03059778,-0.03059778,1.10806293,-1.10806292,0.07192392,-0.07192392,0.02703717,-0.02703717,0.12665746,-0.12665746,0.23424593,-0.23424592,0.00000000,-0.00000000
4.82341171,1.94740854,-1.94740854,3.48899603,-3.48899602,0.02958497,-0.02958497,1.14446983,-1.14446982,0.06975222,-0.06975221,0.02747648,-0.02747648,0.12749705,-0.12749705,0.22595148,-0.22595148,0.00000000,-0.00000000
4.82941471,1.95427697,-1.95427696,3.36290880,-3.36290880,0.02874608,-0.02874608,1.18139905,-1.18139904,0.06787402,-0.06787402,0.02794663,-0.02794663,0.12923604,-0.12923604,0.21869988,-0.21869988,0.00000000,-0.00000000
4.83541771,1.96960301,-1.96960301,3.25976574,-3.25976574,0.02809285,-0.02809285,1.21850544,-1.21850543,0.06631747,-0.06631747,0.02845171,-0.02845171,0.13191620,-0.13191620,0.21252845,-0.21252845,0.00000000,-0.00000000
4.84142071,1.99338474,-1.99338474,3.18077529,-3.18077528,0.02763151,-0.02763151,1.25540980,-1.25540979,0.06510053,-0.06510053,0.02899470,-0.02899470,0.13555336,-0.13555336,0.20744381,-0.20744380,0.00000000,-0.00000000
4.84742371,2.02535623,-2.02535623,3.12646449,-3.12646449,0.02736274,-0.02736274,1.29170782,-1.29170781,0.06423102,-0.06423102,0.02957753,-0.02957753,0.14013634,-0.14013634,0.20342424,-0.20342424,0.00000000,-0.00000000
4.85342671,2.06499680,-2.06499679,3.09668871,-3.09668871,0.02728190,-0.02728190,1.32697904,-1.32697903,0.06370696,-0.06370696,0.03020103,-0.03020103,0.14562653,-0.14562653,0.20042267,-0.20042267,0.00000000,-0.00000000
4.85942971,2.11154635,-2.11154635,3.09065752,-3.09065752,0.02737933,-0.02737933,1.36079537,-1.36079536,0.06351711,-0.06351711,0.03086503,-0.03086503,0.15195829,-0.15195829,0.19836989,-0.19836989,0.00000000,-0.00000000
4.86543272,2.16402625,-2.16402625,3.10697528,-3.10697528,0.02764078,-0.02764078,1.39272895,-1.39272894,0.06364167,-0.06364167,0.03156840,-0.03156840,0.15903987,-0.15903987,0.19717806,-0.19717806,0.00000000,-0.00000000
4.87143572,2.22126484,-2.22126484,3.14369462,-3.14369462,0.02804792,-0.02804792,1.42235920,-1.42235919,0.06405317,-0.06405317,0.03230909,-0.03230909,0.16675517,-0.16675517,0.19674418,-0.19674418,0.00000000,-0.00000000
4.87743872,2.28192726,-2.28192726,3.19838123,-3.19838123,0.02857898,-0.02857898,1.44927891,-1.44927890,0.06471753,-0.06471753,0.03308424,-0.03308424,0.17496606,-0.17496606,0.19695362,-0.19695362,0.00000000,-0.00000000
4.88344172,2.34454850,-2.34454850,3.26818791,-3.26818791,0.02920939,-0.02920939,1.47309952,-1.47309951,0.06559507,-0.06559507,0.03389017,-0.03389017,0.18351542,-0.18351542,0.19768338,-0.19768338,0.00000000,-0.00000000
4.88944472,2.40756927,-2.40756927,3.34993625,-3.34993626,0.02991251,-0.02991251,1.49345574,-1.49345573,0.06664176,-0.06664176,0.03472253,-0.03472253,0.19223066,-0.19223066,0.19880531,-0.19880531,0.00000000,-0.00000000
4.89544772,2.46937372,-2.46937372,3.44020387,-3.44020387,0.03066035,-0.03066035,1.51000960,-1.51000959,0.06781033,-0.06781033,0.03557626,-0.03557626,0.20092778,-0.20092778,0.20018897,-0.20018897,0.00000000,-0.00000000
4.90145073,2.52832849,-2.52832849,3.53541528,-3.53541528,0.03142432,-0.03142432,1.52245423,-1.52245422,0.06905149,-0.06905149,0.03644571,-0.03644571,0.20941591,-0.20941591,0.20170439,-0.20170439,0.00000000,-0.00000000
4.90745373,2.58282211,-2.58282211,3.63193446,-3.63193447,0.03217595,-0.03217595,1.53051755,-1.53051755,0.07031515,-0.07031515,0.03732461,-0.03732461,0.21750202,-0.21750202,0.20322455,-0.20322455,0.00000000,-0.00000000
4.91345673,2.63130397,-2.63130397,3.72615707,-3.72615707,0.03288762,-0.03288762,1.53396604,-1.53396603,0.07155151,-0.07155151,0.03820619,-0.03820619,0.22499590,-0.22499590,0.20462760,-0.20462760,0.00000000,-0.00000000
4.91945973,2.67232203,-2.67232203,3.81459997,-3.81459998,0.03353317,-0.03353317,1.53260860,-1.53260859,0.07271225,-0.07271225,0.03908313,-0.03908313,0.23171518,-0.23171518,0.20579896,-0.20579896,0.00000000,-0.00000000
4.92546273,2.70455822,-2.70455822,3.89398628,-3.89398628,0.03408857,-0.03408857,1.52630063,-1.52630062,0.07375151,-0.07375151,0.03994765,-0.03994765,0.23749020,-0.23749020,0.20663314,-0.20663314,0.00000000,-0.00000000
4.93146573,2.72686071,-2.72686071,3.96132336,-3.96132336,0.03453239,-0.03453239,1.51494814,-1.51494813,0.07462688,-0.07462688,0.04079149,-0.04079149,0.24216865,-0.24216865,0.20703542,-0.20703542,0.00000000,-0.00000000
