energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zr_p_up,Zr_d_up
2.84842421,2.70897717,0.15726275,0.65409857,0.02353151,0.12728126,0.09468506,1.10624440,0.69780472,0.53262732
2.85442721,2.64480014,0.15725460,0.62654178,0.02407474,0.13295899,0.09727117,1.06191045,0.71255981,0.53618945
2.86043022,2.59912001,0.15811587,0.60498194,0.02460026,0.13847323,0.09995946,1.02591179,0.73030494,0.54271863
2.86643322,2.57128545,0.15973248,0.58936750,0.02511821,0.14370603,0.10270132,0.99830592,0.75036868,0.55170045
2.87243622,2.56050252,0.16198444,0.57957936,0.02563985,0.14854724,0.10545235,0.97903780,0.77209328,0.56264737
2.87843922,2.56584610,0.16474920,0.57542937,0.02617699,0.15289850,0.10817286,0.96793994,0.79485107,0.57510912
2.88444222,2.58627279,0.16790459,0.57665999,0.02674144,0.15667702,0.11082831,0.96473447,0.81805917,0.58868218
2.89044522,2.62063517,0.17133154,0.58294538,0.02734446,0.15981885,0.11338943,0.96903743,0.84119234,0.60301814
2.89644822,2.66769748,0.17491635,0.59389420,0.02799612,0.16228162,0.11583232,0.98036510,0.86379354,0.61783045
2.90245123,2.72615254,0.17855254,0.60905412,0.02870478,0.16404649,0.11813832,0.99814270,0.88548178,0.63289953
2.90845423,2.79464004,0.18214234,0.62791810,0.02947647,0.16511927,0.12029381,1.02171515,0.90595728,0.64807589
2.91445723,2.87176578,0.18559768,0.64993261,0.03031447,0.16553067,0.12228986,1.05035997,0.92500364,0.66328116
2.92046023,2.95612188,0.18884087,0.67450740,0.03121890,0.16533557,0.12412180,1.08330206,0.94248718,0.67850686
2.92646323,3.04630735,0.19180490,0.70102695,0.03218641,0.16461142,0.12578880,1.11973006,0.95835350,0.69381093
2.93246623,3.14094874,0.19443341,0.72886307,0.03321004,0.16345564,0.12729328,1.15881386,0.97262145,0.70931198
2.93846923,3.23872012,0.19668047,0.75738844,0.03427918,0.16198239,0.12864040,1.19972291,0.98537479,0.72518133
2.94447224,3.33836177,0.19851019,0.78599046,0.03537971,0.16031850,0.12983745,1.24164451,0.99675195,0.74163300
2.95047524,3.43869672,0.19989607,0.81408508,0.03649422,0.15859895,0.13089333,1.28380160,1.00693414,0.75891191
2.95647824,3.53864440,0.20082041,0.84112986,0.03760249,0.15696196,0.13181793,1.32546926,1.01613245,0.77728049
2.96248124,3.63723047,0.20127351,0.86663581,0.03868196,0.15554391,0.13262158,1.36598922,1.02457417,0.79700411
2.96848424,3.73359239,0.20125299,0.89017742,0.03970845,0.15447424,0.13331455,1.40478173,1.03248899,0.81833581
2.97448724,3.82697999,0.20076292,0.91140039,0.04065691,0.15387057,0.13390644,1.44135423,1.04009536,0.84150065
2.98049025,3.91675100,0.19981314,0.93002667,0.04150219,0.15383418,0.13440578,1.47530638,1.04758770,0.86668045
2.98649325,4.00236156,0.19841841,0.94585660,0.04221996,0.15444607,0.13481946,1.50633121,1.05512466,0.89399940
2.99249625,4.08335216,0.19659767,0.95876804,0.04278749,0.15576369,0.13515242,1.53421230,1.06281907,0.92351116
2.99849925,4.15932988,0.19437327,0.96871247,0.04318451,0.15781856,0.13540720,1.55881731,1.07072976,0.95518814
3.00450225,4.22994818,0.19177026,0.97570851,0.04339391,0.16061479,0.13558375,1.58008807,1.07885578,0.98891360
3.01050525,4.29488555,0.18881567,0.97983296,0.04340237,0.16412861,0.13567919,1.59802807,1.08713320,1.02447708
3.01650825,4.35382489,0.18553781,0.98121020,0.04320087,0.16830897,0.13568785,1.61268809,1.09543474,1.06157374
3.02251126,4.40643540,0.18196574,0.98000041,0.04278501,0.17307917,0.13560131,1.62415079,1.10357231,1.09980782
3.02851426,4.45235850,0.17812867,0.97638730,0.04215519,0.17833947,0.13540875,1.63251552,1.11130251,1.13870061
3.03451726,4.49119970,0.17405561,0.97056624,0.04131661,0.18397067,0.13509739,1.63788409,1.11833498,1.17770268
3.04052026,4.52252718,0.16977503,0.96273323,0.04027913,0.18983841,0.13465317,1.64034861,1.12434340,1.21621038
3.04652326,4.54587812,0.16531473,0.95307558,0.03905688,0.19579824,0.13406157,1.63998215,1.12897861,1.25358593
3.05252626,4.56077285,0.16070182,0.94176449,0.03766787,0.20170098,0.13330862,1.63683272,1.13188358,1.28918048
3.05852926,4.56673624,0.15596281,0.92895011,0.03613335,0.20739849,0.13238201,1.63092101,1.13270944,1.32235925
3.06453227,4.56332541,0.15112389,0.91475909,0.03447716,0.21274928,0.13127223,1.62224192,1.13113182,1.35252747
3.07053527,4.55016194,0.14621122,0.89929460,0.03272500,0.21762403,0.12997380,1.61076951,1.12686694,1.37915603
3.07653827,4.52696645,0.14125131,0.88263866,0.03090366,0.22191049,0.12848634,1.59646515,1.11968637,1.40180537
3.08254127,4.49359316,0.13627143,0.86485634,0.02904027,0.22551781,0.12681551,1.57928785,1.10942982,1.42014643
3.08854427,4.45006152,0.13129992,0.84600145,0.02716156,0.22837981,0.12497376,1.55920612,1.09601528,1.43397725
3.09454727,4.39658250,0.12636644,0.82612301,0.02529321,0.23045730,0.12298073,1.53621011,1.07944578,1.44323433
3.10055028,4.33357700,0.12150209,0.80527203,0.02345923,0.23173915,0.12086331,1.51032328,1.05981239,1.44799779
3.10655328,4.26168452,0.11673929,0.78350790,0.02168146,0.23224205,0.11865533,1.48161236,1.03729331,1.44848992
3.11255628,4.18176059,0.11211152,0.76090385,0.01997920,0.23200916,0.11639675,1.45019492,1.01214879,1.44506697
3.11855928,4.09486247,0.10765286,0.73755113,0.01836885,0.23110740,0.11413253,1.41624379,0.98471229,1.43820444
3.12456228,4.00222327,0.10339726,0.71356139,0.01686379,0.22962384,0.11191106,1.37998795,0.95537817,1.42847641
3.13056528,3.90521542,0.09937768,0.68906720,0.01547427,0.22766114,0.10978227,1.34170979,0.92458660,1.41653014
3.13656828,3.80530535,0.09562515,0.66422076,0.01420742,0.22533232,0.10779555,1.30173870,0.89280637,1.40305703
3.14257129,3.70400172,0.09216767,0.63919062,0.01306737,0.22275532,0.10599743,1.26044160,0.86051659,1.38876168
3.14857429,3.60280034,0.08902920,0.61415701,0.01205546,0.22004732,0.10442938,1.21821084,0.82818827,1.37433071
3.15457729,3.50312880,0.08622874,0.58930588,0.01117049,0.21731945,0.10312565,1.17545047,0.79626662,1.36040303
3.16058029,3.40629446,0.08377947,0.56482229,0.01040905,0.21467190,0.10211131,1.13256162,0.76515520,1.34754350
3.16658329,3.31343881,0.08168828,0.54088348,0.00976587,0.21218994,0.10140077,1.08992813,0.73520260,1.33622116
3.17258629,3.22550122,0.07995547,0.51765221,0.00923427,0.20994082,0.10099664,1.04790333,0.70669232,1.32679369
3.17858929,3.14319437,0.07857486,0.49527090,0.00880658,0.20797189,0.10088927,1.00679887,0.67983651,1.31949866
3.18459230,3.06699291,0.07753422,0.47385681,0.00847457,0.20630999,0.10105676,0.96687625,0.65477355,1.31445232
3.19059530,2.99713625,0.07681614,0.45349872,0.00822996,0.20496203,0.10146576,0.92834173,0.63156982,1.31165583
3.19659830,2.93364527,0.07639916,0.43425530,0.00806485,0.20391679,0.10207273,0.89134470,0.61022515,1.31100862
3.20260130,2.87635205,0.07625926,0.41615518,0.00797219,0.20314791,0.10282594,0.85597981,0.59068187,1.31232800
3.20860430,2.82494078,0.07637155,0.39919875,0.00794620,0.20261762,0.10366782,0.82229238,0.57283658,1.31537381
3.21460730,2.77899738,0.07671215,0.38336156,0.00798279,0.20228127,0.10453786,0.79028690,0.55655416,1.31987663
3.22061031,2.73806485,0.07726009,0.36859895,0.00807991,0.20209214,0.10537563,0.75993791,0.54168304,1.32556783
3.22661331,2.70170097,0.07799917,0.35485174,0.00823789,0.20200650,0.10612400,0.73120251,0.52807100,1.33220956
3.23261631,2.66953485,0.07891971,0.34205245,0.00845971,0.20198833,0.10673234,0.70403359,0.51558049,1.33962304
3.23861931,2.64131903,0.08001997,0.33013169,0.00875116,0.20201370,0.10715948,0.67839309,0.50410281,1.34771326
3.24462231,2.61697384,0.08130732,0.31902430,0.00912099,0.20207440,0.10737634,0.65426421,0.49357037,1.35648886
3.25062531,2.59662173,0.08279894,0.30867496,0.00958091,0.20218067,0.10736813,0.63166197,0.48396638,1.36607583
3.25662831,2.58060911,0.08452207,0.29904267,0.01014557,0.20236287,0.10713590,0.61064133,0.47533167,1.37672440
3.26263132,2.56951482,0.08651379,0.29010417,0.01083230,0.20267205,0.10669751,0.59130249,0.46776825,1.38880862
3.26863432,2.56414441,0.08882027,0.28185592,0.01166087,0.20317927,0.10608778,0.57379292,0.46143957,1.40281887
3.27463732,2.56551055,0.09149550,0.27431458,0.01265309,0.20397387,0.10535798,0.55830615,0.45656751,1.41934749
3.28064032,2.57480049,0.09459970,0.26751610,0.01383218,0.20516062,0.10457459,0.54507714,0.45342628,1.43906855
3.28664332,2.59333219,0.09819717,0.26151338,0.01522220,0.20685603,0.10381729,0.53437468,0.45233369,1.46271267
3.29264632,2.62250109,0.10235397,0.25637282,0.01684721,0.20918383,0.10317642,0.52649104,0.45364013,1.49103840
3.29864932,2.66372010,0.10713531,0.25216980,0.01873040,0.21227000,0.10274993,0.52172946,0.45771576,1.52480133
3.30465233,2.71835547,0.11260282,0.24898357,0.02089307,0.21623741,0.10263981,0.52039002,0.46493664,1.56472261
3.31065533,2.78766137,0.11881179,0.24689171,0.02335363,0.22120040,0.10294838,0.52275459,0.47567028,1.61145812
3.31665833,2.87271576,0.12580856,0.24596448,0.02612646,0.22725942,0.10377435,0.52907150,0.49026116,1.66556971
3.32266133,2.97436042,0.13362795,0.24625939,0.02922083,0.23449603,0.10520893,0.53954073,0.50901700,1.72749942
3.32866433,3.09314717,0.14229109,0.24781623,0.03263980,0.24296833,0.10733200,0.55430007,0.53219605,1.79754770
3.33466733,3.22929235,0.15180354,0.25065275,0.03637929,0.25270706,0.11020862,0.57341307,0.55999605,1.87585608
3.34067034,3.38264125,0.16215378,0.25476131,0.04042716,0.26371240,0.11388591,0.59685916,0.59254513,1.96239472
3.34667334,3.55264349,0.17331225,0.26010638,0.04476260,0.27595173,0.11839041,0.62452649,0.62989500,2.05695496
3.35267634,3.73834036,0.18523086,0.26662327,0.04935561,0.28935815,0.12372603,0.65620764,0.67201664,2.15914664
3.35867934,3.93836422,0.19784302,0.27421786,0.05416691,0.30383013,0.12987269,0.69159865,0.71879850,2.26840014
3.36468234,4.15095024,0.21106422,0.28276745,0.05914801,0.31923200,0.13678567,0.73030132,0.77004734,2.38397256
3.37068534,4.37395999,0.22479312,0.29212268,0.06424176,0.33539548,0.14439569,0.77182877,0.82549144,2.50495774
3.37668834,4.60491620,0.23891316,0.30211035,0.06938312,0.35212218,0.15260981,0.81561418,0.88478618,2.63029957
3.38269135,4.84104782,0.25329459,0.31253705,0.07450043,0.36918695,0.16131307,0.86102235,0.94752138,2.75880819
3.38869435,5.07934410,0.26779693,0.32319354,0.07951687,0.38634214,0.17037084,0.90736388,1.01323039,2.88917862
3.39469735,5.31661608,0.28227168,0.33385955,0.08435230,0.40332251,0.17963185,0.95391122,1.08140010,3.02001135
3.40070035,5.54956412,0.29656533,0.34430903,0.08892536,0.41985094,0.18893180,0.99991635,1.15148165,3.14983475
3.40670335,5.77484911,0.31052246,0.35431556,0.09315569,0.43564454,0.19809749,1.04462918,1.22290115,3.27712871
3.41270635,5.98916582,0.32398886,0.36365774,0.09696624,0.45042116,0.20695123,1.08731621,1.29506995,3.40034943
3.41870935,6.18931584,0.33681463,0.37212455,0.10028565,0.46390618,0.21531555,1.12727863,1.36739400,3.51795484
3.42471236,6.37227828,0.34885698,0.37952029,0.10305045,0.47583922,0.22301796,1.16386929,1.43928183,3.62843053
3.43071536,6.53527587,0.35998294,0.38566917,0.10520712,0.48598074,0.22989558,1.19650784,1.51015093,3.73031556
3.43671836,6.67583465,0.37007152,0.39041934,0.10671378,0.49411826,0.23579957,1.22469360,1.57943230,3.82222797
3.44272136,6.79183538,0.37901559,0.39364619,0.10754164,0.50007199,0.24059916,1.24801565,1.64657324,3.90288933
3.44872436,6.88155529,0.38672325,0.39525499,0.10767591,0.50369969,0.24418515,1.26615989,1.71103835,3.97114791
3.45472736,6.94369901,0.39311872,0.39518261,0.10711625,0.50490065,0.24647270,1.27891289,1.77230931,4.02600009
3.46073037,6.97741804,0.39814277,0.39339852,0.10587680,0.50361852,0.24740345,1.28616264,1.82988364,4.06660921
3.46673337,6.98231868,0.40175275,0.38990487,0.10398563,0.49984305,0.24694679,1.28789617,1.88327317,4.09232178
3.47273637,6.95845863,0.40392217,0.38473578,0.10148379,0.49361055,0.24510025,1.28419461,1.93200271,4.10268036
3.47873937,6.90633315,0.40464004,0.37795585,0.09842393,0.48500314,0.24188908,1.27522585,1.97560980,4.09743312
3.48474237,6.82685189,0.40390997,0.36965803,0.09486857,0.47414679,0.23736505,1.26123554,2.01364588,4.07653961
3.49074537,6.72130803,0.40174914,0.35996087,0.09088812,0.46120820,0.23160440,1.24253693,2.04567964,4.04017297
3.49674837,6.59134147,0.39818723,0.34900539,0.08655880,0.44639084,0.22470525,1.21950005,2.07130281,3.98871855
3.50275138,6.43889793,0.39326542,0.33695152,0.08196039,0.42992995,0.21678441,1.19254102,2.09013861,3.92276898
3.50875438,6.26618584,0.38703548,0.32397441,0.07717410,0.41208716,0.20797380,1.16211176,2.10185277,3.84311631
3.51475738,6.07563291,0.37955901,0.31026069,0.07228055,0.39314448,0.19841668,1.12869068,2.10616685,3.75074114
3.52076038,5.86984356,0.37090687,0.29600477,0.06735793,0.37339826,0.18826366,1.09277462,2.10287334,3.64679947
3.52676338,5.65155871,0.36115881,0.28140524,0.06248040,0.35315300,0.17766887,1.05487209,2.09185165,3.53260737
3.53276638,5.42361845,0.35040316,0.26666163,0.05771685,0.33271551,0.16678619,1.01549798,2.07308421,3.40962392
3.53876938,5.18892807,0.33873673,0.25197137,0.05312994,0.31238927,0.15576583,0.97516953,2.04667143,3.27943281
3.54477239,4.95042736,0.32626465,0.23752708,0.04877542,0.29246937,0.14475128,0.93440337,2.01284450,3.14372252
3.55077539,4.71106278,0.31310021,0.22351425,0.04470186,0.27323798,0.13387666,0.89371331,1.97197497,3.00426569
3.55677839,4.47376177,0.29936454,0.21010919,0.04095054,0.25496042,0.12326462,0.85360847,1.92457996,2.86289737
3.56278139,4.24140839,0.28518616,0.19747723,0.03755562,0.23788189,0.11302468,0.81459141,1.87132240,2.72149252
3.56878439,4.01681930,0.27070022,0.18577121,0.03454448,0.22222479,0.10325215,0.77715583,1.81300560,2.58194263
3.57478739,3.80271906,0.25604751,0.17513009,0.03193815,0.20818660,0.09402748,0.74178351,1.75056196,2.44613171
3.58079040,3.60171420,0.24137307,0.16567766,0.02975183,0.19593822,0.08541605,0.70894028,1.68503589,2.31591145
3.58679340,3.41626520,0.22682459,0.15752131,0.02799540,0.18562279,0.07746840,0.67907082,1.61756130,2.19307600
3.59279640,3.24865646,0.21255054,0.15075086,0.02667384,0.17735479,0.07022069,0.65259224,1.54933441,2.07933639
3.59879940,3.10096407,0.19869796,0.14543730,0.02578771,0.17121949,0.06369557,0.62988663,1.48158286,1.97629486
3.60480240,2.97502214,0.18541028,0.14163160,0.02533336,0.16727249,0.05790307,0.61129269,1.41553222,1.88541968
3.61080540,2.87238830,0.17282493,0.13936352,0.02530315,0.16553960,0.05284178,0.59709685,1.35237154,1.80802071
3.61680840,2.79430975,0.16107105,0.13864041,0.02568557,0.16601682,0.04850005,0.58752420,1.29321902,1.74522631
3.62281141,2.74169101,0.15026732,0.13944623,0.02646516,0.16867049,0.04485720,0.58272979,1.23908952,1.69796225
3.62881441,2.71506519,0.14051992,0.14174078,0.02762252,0.17343773,0.04188483,0.58279084,1.19086516,1.66693313
3.63481741,2.71457027,0.13192085,0.14545914,0.02913413,0.18022714,0.03954800,0.58770018,1.14927025,1.65260696
3.64082041,2.73993197,0.12454653,0.15051162,0.03097232,0.18891980,0.03780646,0.59736165,1.11485153,1.65520341
3.64682341,2.79045467,0.11845673,0.15678413,0.03310515,0.19937070,0.03661578,0.61158764,1.08796456,1.67468626
3.65282641,2.86502164,0.11369398,0.16413924,0.03549648,0.21141059,0.03592844,0.63009925,1.06876667,1.71076046
3.65882941,2.96210518,0.11028322,0.17241773,0.03810610,0.22484840,0.03569487,0.65252911,1.05721668,1.76287388
3.66483242,3.07978735,0.10823193,0.18144096,0.04088997,0.23947402,0.03586446,0.67842707,1.05308127,1.83022415
3.67083542,3.21579108,0.10753050,0.19101388,0.04380072,0.25506173,0.03638645,0.70726853,1.05594758,1.91177028
3.67683842,3.36752117,0.10815288,0.20092863,0.04678821,0.27137394,0.03721089,0.73846536,1.06524151,2.00624901
3.68284142,3.53211437,0.11005746,0.21096886,0.04980028,0.28816542,0.03828941,0.77137886,1.08025060,2.11219552
3.68884442,3.70649685,0.11318810,0.22091437,0.05278372,0.30518770,0.03957601,0.80533449,1.10015077,2.22796799
3.69484742,3.88744755,0.11747528,0.23054619,0.05568520,0.32219372,0.04102776,0.83963772,1.12403549,2.35177545
3.70085043,4.07166530,0.12283728,0.23965181,0.05845248,0.33894235,0.04260540,0.87359040,1.15094628,2.48170817
3.70685343,4.25583737,0.12918140,0.24803035,0.06103544,0.35520284,0.04427386,0.90650716,1.17990336,2.61577002
3.71285643,4.43670741,0.13640518,0.25549754,0.06338730,0.37075890,0.04600261,0.93773097,1.20993515,2.75191174
3.71885943,4.61114032,0.14439761,0.26189030,0.06546564,0.38541234,0.04776592,0.96664760,1.24010563,2.88806468
3.72486243,4.77618212,0.15304026,0.26707068,0.06723342,0.39898605,0.04954292,0.99269823,1.26953853,3.02217405
3.73086543,4.92911305,0.16220844,0.27092906,0.06865975,0.41132640,0.05131757,1.01539006,1.29743768,3.15223106
3.73686843,5.06749236,0.17177241,0.27338646,0.06972056,0.42230471,0.05307830,1.03430436,1.32310291,3.27630349
3.74287144,5.18919384,0.18159847,0.27439583,0.07039903,0.43181811,0.05481769,1.04910218,1.34594117,3.39256397
3.74887444,5.29243149,0.19155024,0.27394235,0.07068581,0.43978949,0.05653179,1.05952732,1.36547273,3.49931569
3.75487744,5.37577510,0.20148989,0.27204269,0.07057899,0.44616682,0.05821946,1.06540701,1.38133265,3.59501524
3.76088044,5.43815624,0.21127956,0.26874323,0.07008390,0.45092176,0.05988145,1.06665021,1.39326788,3.67829229
3.76688344,5.47886500,0.22078275,0.26411746,0.06921262,0.45404780,0.06151953,1.06324407,1.40113031,3.74796588
3.77288644,5.49753878,0.22986589,0.25826258,0.06798343,0.45555798,0.06313549,1.05524870,1.40486669,3.80305746
3.77888944,5.49414408,0.23839995,0.25129551,0.06642006,0.45548237,0.06473018,1.04279081,1.40450604,3.84280038
3.78489245,5.46895285,0.24626217,0.24334851,0.06455076,0.45386543,0.06630262,1.02605639,1.40014546,3.86664600
3.79089545,5.42251461,0.25333769,0.23456450,0.06240749,0.45076340,0.06784921,1.00528301,1.39193514,3.87426633
3.79689845,5.35562590,0.25952136,0.22509246,0.06002487,0.44624186,0.06936303,0.98075193,1.38006348,3.86555342
3.80290145,5.26929819,0.26471932,0.21508294,0.05743932,0.44037349,0.07083344,0.95278023,1.36474304,3.84061533
3.80890445,5.16472562,0.26885060,0.20468387,0.05468810,0.43323620,0.07224581,0.92171337,1.34619804,3.79976906
3.81490745,5.04325321,0.27184850,0.19403690,0.05180851,0.42491156,0.07358158,0.88791807,1.32465383,3.74353036
3.82091046,4.90634663,0.27366187,0.18327427,0.04883713,0.41548364,0.07481845,0.85177581,1.30032885,3.67260080
3.82691346,4.75556384,0.27425598,0.17251633,0.04580919,0.40503826,0.07593100,0.81367676,1.27342912,3.58785216
3.83291646,4.59252903,0.27361330,0.16186978,0.04275797,0.39366253,0.07689135,0.77401432,1.24414555,3.49030858
3.83891946,4.41890908,0.27173385,0.15142657,0.03971444,0.38144468,0.07767021,0.73318011,1.21265363,3.38112671
3.84492246,4.23639252,0.26863529,0.14126346,0.03670686,0.36847416,0.07823795,0.69155940,1.17911553,3.26157439
3.85092546,4.04667087,0.26435265,0.13144215,0.03376061,0.35484189,0.07856589,0.64952698,1.14368410,3.13300820
3.85692846,3.85142234,0.25893774,0.12201003,0.03089796,0.34064058,0.07862755,0.60744329,1.10650831,2.99685037
3.86293147,3.65229753,0.25245826,0.11300118,0.02813811,0.32596508,0.07839996,0.56565101,1.06773961,2.85456567
3.86893447,3.45090702,0.24499661,0.10443788,0.02549709,0.31091268,0.07786488,0.52447192,1.02753875,2.70763869
3.87493747,3.24881050,0.23664840,0.09633220,0.02298790,0.29558333,0.07700986,0.48420411,0.98608232,2.55755193
3.88094047,3.04750736,0.22752081,0.08868771,0.02062058,0.28007965,0.07582911,0.44511965,0.94356874,2.40576527
3.88694347,2.84842839,0.21773066,0.08150129,0.01840233,0.26450679,0.07432418,0.40746267,0.90022308,2.25369708
3.89294647,2.65292853,0.20740240,0.07476479,0.01633774,0.24897210,0.07250429,0.37144791,0.85630040,2.10270728
3.89894947,2.46228038,0.19666595,0.06846655,0.01442899,0.23358452,0.07038644,0.33725978,0.81208740,1.95408256
3.90495248,2.27766848,0.18565449,0.06259279,0.01267602,0.21845380,0.06799515,0.30505204,0.76790216,1.80902383
3.91095548,2.10018410,0.17450225,0.05712875,0.01107681,0.20368948,0.06536199,0.27494792,0.72409189,1.66863594
3.91695848,1.93082054,0.16334223,0.05205954,0.00962763,0.18939969,0.06252473,0.24704080,0.68102880,1.53391956
3.92296148,1.77046872,0.15230409,0.04737084,0.00832323,0.17568982,0.05952637,0.22139538,0.63910420,1.40576509
3.92896448,1.61991315,0.14151208,0.04304925,0.00715719,0.16266100,0.05641390,0.19804922,0.59872104,1.28494848
3.93496748,1.47982814,0.13108304,0.03908257,0.00612206,0.15040852,0.05323695,0.17701455,0.56028519,1.17212845
3.94097049,1.35077408,0.12112466,0.03545973,0.00520968,0.13902023,0.05004634,0.15828043,0.52419568,1.06784529
3.94697349,1.23319409,0.11173388,0.03217070,0.00441136,0.12857486,0.04689262,0.14181483,0.49083448,0.97252053
3.95297649,1.12741077,0.10299542,0.02920619,0.00371810,0.11914046,0.04382466,0.12756687,0.46055588,0.88645757
3.95897949,1.03362321,0.09498066,0.02655732,0.00312078,0.11077280,0.04088826,0.11546887,0.43367611,0.80984300
3.96498249,0.95190449,0.08774668,0.02421522,0.00261036,0.10351402,0.03812494,0.10543829,0.41046342,0.74274834
3.97098549,0.88219958,0.08133553,0.02217063,0.00217797,0.09739134,0.03557089,0.09737945,0.39112890,0.68513236
3.97698849,0.82432399,0.07577381,0.02041347,0.00181508,0.09241600,0.03325609,0.09118495,0.37581848,0.63684375
3.98299150,0.77796347,0.07107253,0.01893253,0.00151357,0.08858248,0.03120368,0.08673690,0.36460633,0.59762433
3.98899450,0.74267483,0.06722711,0.01771512,0.00126582,0.08586792,0.02942948,0.08390796,0.35748985,0.56711290
3.99499750,0.71788834,0.06421783,0.01674686,0.00106476,0.08423197,0.02794184,0.08256211,0.35438654,0.54484975
4.00100050,0.70291199,0.06201041,0.01601153,0.00090387,0.08361689,0.02674164,0.08255540,0.35513282,0.53028230
4.00700350,0.69693790,0.06055688,0.01549102,0.00077722,0.08394810,0.02582250,0.08373668,0.35948510,0.52277178
4.01300650,0.69905109,0.05979678,0.01516535,0.00067948,0.08513511,0.02517126,0.08594833,0.36712290,0.52160138
4.01900950,0.70824091,0.05965853,0.01501282,0.00060584,0.08707288,0.02476850,0.08902724,0.37765432,0.52598584
4.02501251,0.72341519,0.06006106,0.01501019,0.00055207,0.08964362,0.02458938,0.09280591,0.39062363,0.53508286
4.03101551,0.74341706,0.06091566,0.01513300,0.00051441,0.09271895,0.02460444,0.09711394,0.40552091,0.54800602
4.03701851,0.76704443,0.06212796,0.01535593,0.00048957,0.09616244,0.02478062,0.10177974,0.42179366,0.56383955
4.04302151,0.79307175,0.06360017,0.01565323,0.00047469,0.09983256,0.02508228,0.10663262,0.43885990,0.58165440
4.04902451,0.82027365,0.06523329,0.01599917,0.00046730,0.10358579,0.02547228,0.11150518,0.45612268,0.60052565
4.05502751,0.84744992,0.06692946,0.01636855,0.00046527,0.10727994,0.02591307,0.11623592,0.47298534,0.61955074
4.06103052,0.87345104,0.06859424,0.01673721,0.00046679,0.11077759,0.02636776,0.12067204,0.48886724,0.63786803
4.06703352,0.89720361,0.07013888,0.01708254,0.00047033,0.11394945,0.02680112,0.12467231,0.50321937,0.65467521
4.07303652,0.91773460,0.07148240,0.01738392,0.00047463,0.11667755,0.02718052,0.12810990,0.51553924,0.66924689
4.07903952,0.93419376,0.07255351,0.01762320,0.00047865,0.11885827,0.02747677,0.13087498,0.52538468,0.68095088
4.08504252,0.94587320,0.07329224,0.01778501,0.00048156,0.12040484,0.02766479,0.13287706,0.53238582,0.68926234
4.09104552,0.95222343,0.07365125,0.01785712,0.00048273,0.12124945,0.02772418,0.13404690,0.53625508,0.69377559
4.09704852,0.95286521,0.07359687,0.01783062,0.00048169,0.12134481,0.02763961,0.13433787,0.53679452,0.69421281
4.10305153,0.94759687,0.07310964,0.01770001,0.00047815,0.12066498,0.02740104,0.13372669,0.53390053,0.69042959
4.10905453,0.93639672,0.07218457,0.01746329,0.00047195,0.11920563,0.02700376,0.13221351,0.52756561,0.68241707
4.11505753,0.91942074,0.07083098,0.01712182,0.00046308,0.11698362,0.02644830,0.12982138,0.51787734,0.67030069
4.12106053,0.89699570,0.06907197,0.01668020,0.00045163,0.11403590,0.02574012,0.12659493,0.50501458,0.65433574
4.12706353,0.86960814,0.06694366,0.01614602,0.00043783,0.11041791,0.02488926,0.12259860,0.48924134,0.63490011
4.13306653,0.83789008,0.06449408,0.01552953,0.00042199,0.10620141,0.02390980,0.11791424,0.47089862,0.61248468
4.13906953,0.80260207,0.06178202,0.01484334,0.00040452,0.10147198,0.02281926,0.11263837,0.45039479,0.58768193
4.14507254,0.76461470,0.05887566,0.01410198,0.00038591,0.09632625,0.02163797,0.10687917,0.42819498,0.56117344
4.15107554,0.72488942,0.05585129,0.01332155,0.00036675,0.09086899,0.02038841,0.10075327,0.40481023,0.53371698
4.15707854,0.68445967,0.05279201,0.01251928,0.00034770,0.08521017,0.01909453,0.09438270,0.38078678,0.50613376
4.16308154,0.64441314,0.04978664,0.01171326,0.00032948,0.07946220,0.01778118,0.08789181,0.35669623,0.47929646
4.16908454,0.60587590,0.04692878,0.01092202,0.00031294,0.07373733,0.01647357,0.08140462,0.33312687,0.45411837
4.17508754,0.56999878,0.04431611,0.01016434,0.00029900,0.06814543,0.01519678,0.07504244,0.31067659,0.43154397
4.18109055,0.53794639,0.04204994,0.00945901,0.00028873,0.06279205,0.01397552,0.06892197,0.28994760,0.41254106
4.18709355,0.51088862,0.04023499,0.00882466,0.00028330,0.05777697,0.01283381,0.06315389,0.27154281,0.39809417
4.19309655,0.48999453,0.03897943,0.00827971,0.00028410,0.05319313,0.01179499,0.05784186,0.25606409,0.38919909
4.19909955,0.47642781,0.03839500,0.00784227,0.00029268,0.04912592,0.01088164,0.05308208,0.24411180,0.38685790
4.20510255,0.47134342,0.03859729,0.00753015,0.00031087,0.04565290,0.01011577,0.04896313,0.23628537,0.39207394
4.21110555,0.47588426,0.03970599,0.00736087,0.00034078,0.04284370,0.00951900,0.04556626,0.23318443,0.40584595
4.21710855,0.49117703,0.04184500,0.00735162,0.00038486,0.04076019,0.00911287,0.04296576,0.23540974,0.42916057
4.22311156,0.51832606,0.04514239,0.00751928,0.00044594,0.03945676,0.00891906,0.04122956,0.24356334,0.46298251
4.22911456,0.55840452,0.04972993,0.00788031,0.00052731,0.03898060,0.00895980,0.04041972,0.25824735,0.50824169
4.23511756,0.61244172,0.05574227,0.00845064,0.00063271,0.03937199,0.00925809,0.04059286,0.28006058,0.56581679
