energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-0.14707354,4.21023147,0.04789076,1.03914372,0.88078646,1.08494961,0.04014944,1.12280972,0.22328318,0.76936670
-0.14107054,4.29896919,0.04956167,1.07970553,0.90507336,1.10783488,0.04061172,1.11579754,0.23027187,0.78913342
-0.13506753,4.38564666,0.05117264,1.11974437,0.92822211,1.13056356,0.04101789,1.10841752,0.23694152,0.80830177
-0.12906453,4.46862300,0.05269529,1.15871958,0.94977026,1.15271476,0.04136230,1.10044353,0.24317555,0.82655326
-0.12306153,4.54648765,0.05410646,1.19612092,0.96933044,1.17393228,0.04164198,1.09166005,0.24888264,0.84365295
-0.11705853,4.61810000,0.05538878,1.23148030,0.98660144,1.19393232,0.04185689,1.08187074,0.25399973,0.85945897
-0.11105553,4.68261911,0.05653109,1.26438192,1.00137594,1.21250840,0.04201002,1.07090643,0.25849391,0.87392847
-0.10505253,4.73952234,0.05752858,1.29447087,1.01354461,1.22953359,0.04210741,1.05863206,0.26236333,0.88711971
-0.09904952,4.78861186,0.05838264,1.32145942,1.02309650,1.24495967,0.04215810,1.04495233,0.26563691,0.89918993
-0.09304652,4.83000886,0.05910055,1.34513127,1.03011564,1.25881370,0.04217392,1.02981576,0.26837293,0.91038914
-0.08704352,4.86413563,0.05969481,1.36534326,1.03477406,1.27119175,0.04216920,1.01321719,0.27065660,0.92104971
-0.08104052,4.89168608,0.06018237,1.38202489,1.03732158,1.28225042,0.04216032,0.99519846,0.27259642,0.93157233
-0.07503752,4.91358607,0.06058359,1.39517538,1.03807276,1.29219623,0.04216527,0.97584726,0.27431988,0.94240855
-0.06903452,4.93094511,0.06092115,1.40485883,1.03739174,1.30127358,0.04220302,0.95529445,0.27596824,0.95404088
-0.06303152,4.94500151,0.06121881,1.41119746,1.03567544,1.30975155,0.04229290,0.93370974,0.27769091,0.96696085
-0.05702851,4.95706338,0.06150022,1.41436345,1.03333608,1.31791028,0.04245394,0.91129605,0.27963954,0.98164636
-0.05102551,4.96844791,0.06178766,1.41456967,1.03078365,1.32602723,0.04270416,0.88828287,0.28196194,0.99853887
-0.04502251,4.98042159,0.06210102,1.41205985,1.02840901,1.33436413,0.04305996,0.86491880,0.28479630,1.01802172
-0.03901951,4.99414383,0.06245680,1.40709842,1.02656846,1.34315486,0.04353546,0.84146364,0.28826577,1.04040041
-0.03301651,5.01061628,0.06286736,1.39996073,1.02557025,1.35259479,0.04414200,0.81818037,0.29247355,1.06588563
-0.02701351,5.03064002,0.06334040,1.39092372,1.02566359,1.36283203,0.04488773,0.79532727,0.29749887,1.09458003
-0.02101051,5.05478201,0.06387862,1.38025763,1.02703046,1.37396066,0.04577721,0.77315049,0.30339379,1.12646910
-0.01500750,5.08335225,0.06447975,1.36821890,1.02978051,1.38601631,0.04681129,0.75187733,0.31018099,1.16141663
-0.00900450,5.11639211,0.06513669,1.35504449,1.03394899,1.39897405,0.04798697,0.73171041,0.31785263,1.19916512
-0.00300150,5.15367406,0.06583804,1.34094767,1.03949782,1.41274869,0.04929751,0.71282286,0.32637018,1.23934080
0.00300150,5.19471242,0.06656867,1.32611547,1.04631939,1.42719725,0.05073257,0.69535471,0.33566533,1.28146329
0.00900450,5.23878426,0.06731060,1.31070753,1.05424297,1.44212357,0.05227852,0.67941044,0.34564173,1.32495935
0.01500750,5.28495910,0.06804389,1.29485642,1.06304306,1.45728468,0.05391880,0.66505774,0.35617767,1.36918001
0.02101051,5.33213587,0.06874767,1.27866906,1.07244950,1.47239871,0.05563439,0.65232740,0.36712934,1.41342052
0.02701351,5.37908517,0.06940115,1.26222923,1.08215850,1.48715392,0.05740427,0.64121428,0.37833475,1.45694196
0.03301651,5.42449476,0.06998459,1.24560063,1.09184440,1.50121857,0.05920604,0.63167923,0.38961800,1.49899382
0.03901951,5.46701624,0.07048021,1.22883045,1.10117129,1.51425116,0.06101636,0.62365178,0.40079385,1.53883645
0.04502251,5.50531096,0.07087294,1.21195307,1.10980430,1.52591066,0.06281158,0.61703352,0.41167239,1.57576256
0.05102551,5.53809324,0.07115103,1.19499358,1.11742012,1.53586655,0.06456816,0.61170193,0.42206370,1.60911689
0.05702851,5.56416931,0.07130650,1.17797108,1.12371625,1.54380804,0.06626320,0.60751458,0.43178241,1.63831344
0.06303152,5.58247086,0.07133533,1.16090139,1.12841901,1.54945260,0.06787483,0.60431343,0.44065195,1.66284966
0.06903452,5.59208214,0.07123755,1.14379918,1.13129001,1.55255317,0.06938258,0.60192929,0.44850851,1.68231727
0.07503752,5.59226026,0.07101706,1.12667948,1.13213110,1.55290429,0.07076768,0.60018609,0.45520465,1.69640951
0.08104052,5.58244856,0.07068136,1.10955845,1.13078784,1.55034671,0.07201331,0.59890507,0.46061229,1.70492493
0.08704352,5.56228321,0.07024106,1.09245372,1.12715160,1.54477070,0.07310478,0.59790870,0.46462538,1.70776778
0.09304652,5.53159383,0.06970940,1.07538410,1.12116047,1.53611793,0.07402970,0.59702432,0.46716192,1.70494536
0.09904952,5.49039878,0.06910157,1.05836906,1.11279913,1.52438212,0.07477805,0.59608748,0.46816548,1.69656286
0.10505253,5.43889620,0.06843412,1.04142803,1.10209793,1.50960842,0.07534224,0.59494498,0.46760613,1.68281603
0.11105553,5.37745189,0.06772429,1.02457975,1.08913135,1.49189176,0.07571718,0.59345759,0.46548086,1.66398245
0.11705853,5.30658509,0.06698946,1.00784169,1.07401603,1.47137437,0.07590025,0.59150246,0.46181344,1.64041178
0.12306153,5.22695323,0.06624657,0.99122989,1.05690845,1.44824253,0.07589127,0.58897527,0.45665378,1.61251560
0.12906453,5.13933647,0.06551172,0.97475915,1.03800238,1.42272280,0.07569253,0.58579210,0.45007674,1.58075724
0.13506753,5.04462276,0.06479983,0.95844364,1.01752624,1.39507782,0.07530868,0.58189101,0.44218057,1.54564205
0.14107054,4.94379376,0.06412442,0.94229799,0.99574008,1.36560192,0.07474669,0.57723335,0.43308483,1.50770830
0.14707354,4.83791198,0.06349750,0.92633875,0.97293242,1.33461645,0.07401577,0.57180477,0.42292797,1.46751885
0.15307654,4.72810889,0.06292954,0.91058616,0.94941672,1.30246515,0.07312727,0.56561586,0.41186455,1.42565367
0.15907954,4.61557393,0.06242957,0.89506598,0.92552741,1.26950929,0.07209454,0.55870241,0.40006222,1.38270317
0.16508254,4.50154378,0.06200530,0.87981137,0.90161536,1.23612295,0.07093279,0.55112522,0.38769837,1.33926216
0.17108554,4.38729153,0.06166329,0.86486442,0.87804275,1.20268800,0.06965893,0.54296938,0.37495669,1.29592427
0.17708854,4.27411499,0.06140913,0.85027735,0.85517729,1.16958920,0.06829132,0.53434297,0.36202361,1.25327656
0.18309155,4.16332364,0.06124765,0.83611304,0.83338576,1.13720895,0.06684954,0.52537517,0.34908462,1.21189426
0.18909455,4.05622370,0.06118302,0.82244478,0.81302692,1.10592199,0.06535414,0.51621363,0.33632077,1.17233517
0.19509755,3.95410098,0.06121886,0.80935519,0.79444393,1.07608981,0.06382626,0.50702131,0.32390511,1.13513380
0.20110055,3.85820135,0.06135826,0.79693418,0.77795646,1.04805492,0.06228733,0.49797250,0.31199946,1.10079505
0.20710355,3.76970894,0.06160371,0.78527609,0.76385262,1.02213495,0.06075869,0.48924843,0.30075131,1.06978737
0.21310655,3.68972247,0.06195698,0.77447592,0.75238115,0.99861665,0.05926118,0.48103229,0.29029118,1.04253560
0.21910955,3.61923020,0.06241892,0.76462493,0.74374392,0.97774999,0.05781475,0.47350389,0.28073027,1.01941345
0.22511256,3.55908444,0.06298919,0.75580580,0.73808939,0.95974248,0.05643806,0.46683414,0.27215863,1.00073599
0.23111556,3.50997658,0.06366596,0.74808754,0.73550693,0.94475383,0.05514809,0.46117955,0.26464384,0.98675235
0.23711856,3.47241375,0.06444564,0.74152046,0.73602270,0.93289137,0.05395974,0.45667687,0.25823019,0.97763900
0.24312156,3.44669839,0.06532254,0.73613156,0.73959702,0.92420622,0.05288558,0.45343819,0.25293847,0.97349388
0.24912456,3.43291183,0.06628861,0.73192053,0.74612359,0.91869062,0.05193548,0.45154664,0.24876634,0.97433178
0.25512756,3.43090304,0.06733329,0.72885674,0.75543062,0.91627655,0.05111647,0.45105293,0.24568917,0.98008138
0.26113057,3.44028344,0.06844336,0.72687730,0.76728388,0.91683579,0.05043255,0.45197296,0.24366153,0.99058403
0.26713357,3.46042847,0.06960296,0.72588661,0.78139175,0.92018159,0.04988466,0.45428647,0.24261902,1.00559469
0.27313657,3.49048640,0.07079369,0.72575723,0.79741201,0.92607201,0.04947067,0.45793709,0.24248061,1.02478510
0.27913957,3.52939449,0.07199487,0.72633231,0.81496019,0.93421493,0.04918548,0.46283356,0.24315123,1.04774927
0.28514257,3.57590231,0.07318391,0.72742948,0.83361937,0.94427455,0.04902123,0.46885235,0.24452460,1.07401118
0.29114557,3.62860172,0.07433679,0.72884605,0.85295090,0.95587950,0.04896754,0.47584150,0.24648631,1.10303479
0.29714857,3.68596275,0.07542863,0.73036535,0.87250590,0.96863206,0.04901186,0.48362557,0.24891679,1.13423585
0.30315158,3.74637442,0.07643440,0.73176411,0.89183700,0.98211846,0.04913985,0.49201161,0.25169439,1.16699555
0.30915458,3.80818902,0.07732962,0.73282029,0.91051009,0.99591990,0.04933583,0.50079588,0.25469830,1.20067536
0.31515758,3.86976878,0.07809117,0.73332143,0.92811567,1.00962389,0.04958331,0.50977112,0.25781127,1.23463287
0.32116058,3.92953319,0.07869802,0.73307287,0.94427952,1.02283576,0.04986545,0.51873413,0.26092216,1.26823804
0.32716358,3.98600561,0.07913198,0.73190576,0.95867232,1.03518976,0.05016560,0.52749331,0.26392822,1.30088939
0.33316658,4.03785760,0.07937843,0.72968438,0.97101812,1.04635970,0.05046785,0.53587601,0.26673705,1.33202972
0.33916958,4.08394958,0.07942696,0.72631264,0.98110132,1.05606853,0.05075752,0.54373531,0.26926826,1.36116070
0.34517259,4.12336651,0.07927185,0.72173938,0.98877211,1.06409684,0.05102164,0.55095604,0.27145491,1.38785606
0.35117559,4.15544740,0.07891252,0.71596238,0.99395025,1.07028987,0.05124941,0.55745981,0.27324454,1.41177270
0.35717859,4.17980774,0.07835386,0.70903091,0.99662712,1.07456285,0.05143257,0.56320884,0.27460001,1.43265958
0.36318159,4.19635397,0.07760633,0.70104664,0.99686595,1.07690456,0.05156576,0.56820842,0.27549996,1.45036385
0.36918459,4.20528946,0.07668605,0.69216300,0.99480037,1.07737895,0.05164672,0.57250793,0.27593908,1.46483413
0.37518759,4.20711164,0.07561462,0.68258279,0.99063114,1.07612462,0.05167652,0.57620034,0.27592800,1.47612064
0.38119060,4.20260016,0.07441891,0.67255428,0.98462131,1.07335232,0.05165958,0.57942011,0.27549298,1.48437222
0.38719360,4.19279618,0.07313066,0.66236565,0.97708970,1.06934028,0.05160371,0.58233959,0.27467525,1.48983018
0.39319660,4.17897316,0.07178591,0.65233815,0.96840289,1.06442753,0.05151994,0.58516392,0.27353003,1.49281922
0.39919960,4.16259977,0.07042441,0.64281785,0.95896592,1.05900519,0.05142231,0.58812466,0.27212522,1.49373553
0.40520260,4.14529570,0.06908880,0.63416632,0.94921174,1.05350602,0.05132753,0.59147214,0.27053983,1.49303257
0.41120560,4.12878164,0.06782375,0.62675052,0.93958972,1.04839227,0.05125456,0.59546697,0.26886197,1.49120482
0.41720860,4.11482454,0.06667502,0.62093194,0.93055342,1.04414218,0.05122402,0.60037071,0.26718657,1.48877019
0.42321161,4.10517985,0.06568838,0.61705544,0.92254791,1.04123547,0.05125765,0.60643618,0.26561288,1.48625149
0.42921461,4.10153245,0.06490852,0.61543806,0.91599701,1.04013809,0.05137756,0.61389769,0.26424155,1.48415786
0.43521761,4.10543805,0.06437794,0.61635810,0.91129076,1.04128676,0.05160555,0.62296136,0.26317173,1.48296661
0.44122061,4.11826717,0.06413578,0.62004481,0.90877350,1.04507371,0.05196228,0.63379612,0.26249794,1.48310621
0.44722361,4.14115358,0.06421666,0.62666912,0.90873305,1.05183222,0.05246658,0.64652560,0.26230703,1.48494121
0.45322661,4.17494923,0.06464968,0.63633560,0.91139129,1.06182329,0.05313471,0.66122119,0.26267517,1.48875948
0.45922961,4.22018741,0.06545735,0.64907620,0.91689652,1.07522428,0.05397964,0.67789673,0.26366520,1.49476243
0.46523262,4.27705599,0.06665475,0.66484583,0.92531806,1.09211968,0.05501055,0.69650500,0.26532428,1.50305859
0.47123562,4.34538174,0.06824880,0.68352026,0.93664321,1.11249473,0.05623234,0.71693621,0.26768200,1.51366073
0.47723862,4.42462706,0.07023774,0.70489633,0.95077683,1.13623211,0.05764531,0.73901865,0.27074917,1.52648688
0.48324162,4.51389944,0.07261081,0.72869471,0.96754368,1.16311206,0.05924500,0.76252166,0.27451723,1.54136491
0.48924462,4.61197369,0.07534824,0.75456519,0.98669349,1.19281601,0.06102227,0.78716072,0.27895835,1.55804084
0.49524762,4.71732658,0.07842138,0.78209441,1.00790854,1.22493385,0.06296341,0.81260468,0.28402637,1.57619024
0.50125063,4.82818278,0.08179327,0.81081587,1.03081373,1.25897453,0.06505061,0.83848490,0.28965846,1.59543248
0.50725363,4.94257052,0.08541936,0.84022192,1.05498850,1.29437987,0.06726244,0.86440592,0.29577739,1.61534709
0.51325663,5.05838499,0.08924854,0.86977738,1.07998043,1.33054095,0.06957455,0.88995739,0.30229452,1.63549150
0.51925963,5.17345703,0.09322437,0.89893428,1.10531972,1.36681668,0.07196046,0.91472670,0.30911318,1.65541950
0.52526263,5.28562427,0.09728658,0.92714725,1.13053416,1.40255361,0.07439244,0.93831193,0.31613242,1.67469955
0.53126563,5.39280200,0.10137259,0.95388887,1.15516380,1.43710640,0.07684244,0.96033442,0.32325091,1.69293200
0.53726863,5.49305045,0.10541922,0.97866455,1.17877484,1.46985784,0.07928296,0.98045063,0.33037079,1.70976472
0.54327164,5.58463596,0.10936435,1.00102625,1.20097195,1.50023787,0.08168791,0.99836264,0.33740135,1.72490611
0.54927464,5.66608314,0.11314856,1.02058445,1.22140877,1.52774048,0.08403340,1.01382689,0.34426225,1.73813521
0.55527764,5.73621603,0.11671661,1.03701805,1.23979585,1.55193791,0.08629835,1.02666079,0.35088625,1.74930831
0.56128064,5.79418636,0.12001876,1.05008173,1.25590602,1.57249160,0.08846499,1.03674692,0.35722121,1.75836183
0.56728364,5.83948808,0.12301186,1.05961049,1.26957682,1.58915920,0.09051913,1.04403466,0.36323138,1.76531147
0.57328664,5.87195766,0.12566011,1.06552132,1.28071013,1.60179778,0.09245028,1.04853919,0.36889777,1.77024766
0.57928964,5.89176052,0.12793556,1.06781196,1.28926908,1.61036275,0.09425158,1.05033804,0.37421779,1.77332775
0.58529265,5.89936480,0.12981826,1.06655688,1.29527255,1.61490314,0.09591950,1.04956532,0.37920403,1.77476525
0.59129565,5.89550396,0.13129614,1.06190087,1.29878769,1.61555315,0.09745349,1.04640400,0.38388238,1.77481698
0.59729865,5.88113068,0.13236456,1.05405044,1.29992099,1.61252096,0.09885536,1.04107674,0.38828954,1.77376866
0.60330165,5.85736453,0.13302566,1.04326367,1.29880846,1.60607512,0.10012869,1.03383557,0.39247014,1.77191989
0.60930465,5.82543630,0.13328751,1.02983894,1.29560556,1.59652955,0.10127815,1.02495124,0.39647351,1.76956927
0.61530765,5.78663206,0.13316317,1.01410312,1.29047744,1.58422796,0.10230882,1.01470248,0.40035053,1.76700051
0.62131066,5.74223969,0.13266960,0.99639973,1.28359011,1.56952834,0.10322556,1.00336590,0.40415043,1.76447024
0.62731366,5.69350038,0.13182675,0.97707764,1.27510285,1.55278858,0.10403241,0.99120692,0.40791796,1.76219810
0.63331666,5.64156746,0.13065655,0.95648071,1.26516246,1.53435360,0.10473224,0.97847205,0.41169099,1.76035962
0.63931966,5.58747398,0.12918211,0.93493877,1.25389933,1.51454480,0.10532634,0.96538290,0.41549857,1.75908217
0.64532266,5.53211020,0.12742709,0.91276012,1.24142548,1.49365200,0.10581436,0.95213206,0.41935975,1.75844397
0.65132566,5.47621142,0.12541524,0.89022586,1.22783467,1.47192812,0.10619429,0.93888089,0.42328299,1.75847637
0.65732866,5.42035596,0.12317006,0.86758599,1.21320415,1.44958674,0.10646263,0.92575914,0.42726628,1.75916875
0.66333167,5.36497254,0.12071478,0.84505731,1.19759798,1.42680222,0.10661471,0.91286639,0.43129797,1.76047604
0.66933467,5.31035595,0.11807239,0.82282304,1.18107142,1.40371230,0.10664515,0.90027491,0.43535812,1.76232804
0.67533767,5.25668932,0.11526583,0.80103386,1.16367605,1.38042255,0.10654836,0.88803372,0.43942047,1.76464009
0.68134067,5.20407141,0.11231828,0.77981031,1.14546518,1.35701247,0.10631918,0.87617356,0.44345470,1.76732443
0.68734367,5.15254674,0.10925347,0.75924615,1.12649915,1.33354252,0.10595352,0.86471233,0.44742905,1.77030156
0.69334667,5.10213680,0.10609602,0.73941251,1.10685006,1.31006170,0.10544896,0.85366063,0.45131298,1.77351093
0.69934967,5.05287051,0.10287168,0.72036241,1.08660572,1.28661505,0.10480539,0.84302727,0.45507991,1.77692052
0.70535268,5.00481213,0.09960758,0.70213561,1.06587260,1.26325078,0.10402558,0.83282413,0.45870971,1.78053463
0.71135568,4.95808533,0.09633225,0.68476333,1.04477748,1.24002656,0.10311558,0.82307044,0.46219095,1.78439970
0.71735868,4.91289232,0.09307565,0.66827273,1.02346786,1.21701463,0.10208510,0.81379609,0.46552266,1.78860767
0.72336168,4.86952702,0.08986898,0.65269096,1.00211119,1.19430569,0.10094774,0.80504395,0.46871570,1.79329689
0.72936468,4.82838199,0.08674437,0.63804858,0.98089279,1.17201119,0.09972106,0.79687099,0.47179336,1.79865042
0.73536768,4.78994881,0.08373451,0.62438229,0.96001285,1.15026417,0.09842654,0.78934844,0.47479139,1.80489187
0.74137069,4.75481185,0.08087215,0.61173678,0.93968254,1.12921861,0.09708934,0.78256069,0.47775735,1.81227889
0.74737369,4.72363612,0.07818949,0.60016575,0.92011947,1.10904732,0.09573797,0.77660332,0.48074920,1.82109466
0.75337669,4.69714935,0.07571761,0.58973193,0.90154272,1.08993853,0.09440382,0.77158012,0.48383328,1.83163765
0.75937969,4.67611944,0.07348579,0.58050631,0.88416771,1.07209139,0.09312050,0.76759941,0.48708170,1.84421015
0.76538269,4.66132804,0.07152088,0.57256634,0.86820102,1.05571054,0.09192319,0.76476980,0.49056919,1.85910604
0.77138569,4.65354150,0.06984671,0.56599342,0.85383548,1.04099995,0.09084776,0.76319554,0.49436967,1.87659829
0.77738869,4.65348029,0.06848351,0.56086964,0.84124556,1.02815637,0.08993000,0.76297164,0.49855257,1.89692680
0.78339170,4.66178832,0.06744742,0.55727393,0.83058327,1.01736261,0.08920465,0.76417906,0.50317912,1.92028707
0.78939470,4.67900351,0.06675003,0.55527788,0.82197475,1.00878081,0.08870453,0.76688012,0.50829882,1.94682025
0.79539770,4.70553074,0.06639810,0.55494124,0.81551751,1.00254617,0.08845969,0.77111439,0.51394629,1.97660503
0.80140070,4.74161866,0.06639323,0.55630753,0.81127847,0.99876118,0.08849659,0.77689512,0.52013858,2.00965183
0.80740370,4.78734131,0.06673174,0.55939979,0.80929276,0.99749070,0.08883734,0.78420655,0.52687326,2.04589948
0.81340670,4.84258543,0.06740458,0.56421680,0.80956344,0.99875813,0.08949913,0.79300216,0.53412728,2.08521472
0.81940970,4.90704422,0.06839736,0.57072998,0.81206187,1.00254267,0.09049374,0.80320393,0.54185671,2.12739442
0.82541271,4.98021788,0.06969045,0.57888104,0.81672892,1.00877796,0.09182719,0.81470270,0.54999758,2.17217061
0.83141571,5.06142083,0.07125922,0.58858064,0.82347682,1.01735207,0.09349955,0.82735972,0.55846745,2.21921792
0.83741871,5.14979549,0.07307434,0.59970814,0.83219159,1.02810891,0.09550494,0.84100913,0.56716803,2.26816314
0.84342171,5.24433185,0.07510215,0.61211237,0.84273597,1.04085090,0.09783165,0.85546160,0.57598846,2.31859637
0.84942471,5.34389198,0.07730524,0.62561361,0.85495260,1.05534294,0.10046236,0.87050859,0.58480921,2.37008322
0.85542771,5.44723827,0.07964297,0.64000653,0.86866755,1.07131742,0.10337459,0.88592744,0.59350636,2.42217730
0.86143072,5.55306407,0.08207225,0.65506416,0.88369382,1.08848007,0.10654109,0.90148679,0.60195606,2.47443241
0.86743372,5.66002523,0.08454822,0.67054251,0.89983483,1.10651649,0.10993049,0.91695223,0.61003891,2.52641377
0.87343672,5.76677123,0.08702518,0.68618594,0.91688777,1.12509904,0.11350784,0.93209192,0.61764406,2.57770758
0.87943972,5.87197441,0.08945746,0.70173280,0.93464672,1.14389381,0.11723524,0.94668188,0.62467276,2.62792857
0.88544272,5.97435619,0.09180040,0.71692132,0.95290537,1.16256755,0.12107254,0.96051091,0.63104129,2.67672508
0.89144572,6.07270934,0.09401132,0.73149540,0.97145950,1.18079421,0.12497788,0.97338473,0.63668304,2.72378154
0.89744872,6.16591561,0.09605048,0.74521021,0.99010904,1.19826096,0.12890838,0.98512942,0.64154976,2.76881830
0.90345173,6.25295850,0.09788204,0.75783726,1.00865975,1.21467354,0.13282063,0.99559392,0.64561178,2.81158906
0.90945473,6.33293109,0.09947491,0.76916898,1.02692469,1.22976083,0.13667132,1.00465172,0.64885752,2.85187614
0.91545773,6.40503934,0.10080357,0.77902253,1.04472532,1.24327861,0.14041766,1.01220156,0.65129209,2.88948427
0.92146073,6.46860143,0.10184868,0.78724282,1.06189247,1.25501244,0.14401792,1.01816742,0.65293528,2.92423329
0.92746373,6.52304394,0.10259759,0.79370468,1.07826720,1.26477974,0.14743188,1.02249778,0.65381911,2.95595073
0.93346673,6.56789601,0.10304467,0.79831422,1.09370151,1.27243115,0.15062125,1.02516433,0.65398501,2.98446473
0.93946973,6.60278227,0.10319143,0.80100926,1.10805914,1.27785113,0.15355010,1.02616027,0.65348093,3.00959822
0.94547274,6.62741583,0.10304640,0.80175907,1.12121631,1.28095808,0.15618531,1.02549844,0.65235863,3.03116491
0.95147574,6.64159202,0.10262487,0.80056338,1.13306258,1.28170390,0.15849696,1.02320930,0.65067113,3.04896759
0.95747874,6.64518387,0.10194833,0.79745072,1.14350168,1.28007320,0.16045875,1.01933913,0.64847063,3.06279910
0.96348174,6.63813973,0.10104384,0.79247626,1.15245249,1.27608222,0.16204837,1.01394828,0.64580702,3.07244624
0.96948474,6.62048344,0.09994307,0.78571930,1.15984990,1.26977745,0.16324788,1.00710978,0.64272691,3.07769649
0.97548774,6.59231697,0.09868138,0.77728038,1.16564576,1.26123418,0.16404401,0.99890832,0.63927334,3.07834735
0.98149075,6.55382541,0.09729668,0.76727821,1.16980970,1.25055483,0.16442842,0.98943951,0.63548602,3.07421787
0.98749375,6.50528370,0.09582830,0.75584655,1.17232989,1.23786721,0.16439792,0.97880948,0.63140218,3.06516181
0.99349675,6.44706458,0.09431581,0.74313102,1.17321364,1.22332263,0.16395458,0.96713470,0.62705773,3.05108164
0.99949975,6.37964673,0.09279797,0.72928604,1.17248780,1.20709391,0.16310576,0.95454204,0.62248881,3.03194252
1.00550275,6.30362225,0.09131168,0.71447185,1.17019902,1.18937326,0.16186404,0.94116882,0.61773333,3.00778554
1.01150575,6.21970256,0.08989110,0.69885176,1.16641372,1.17037002,0.16024709,0.92716277,0.61283261,2.97873913
1.01750875,6.12872177,0.08856693,0.68258959,1.16121797,1.15030823,0.15827736,0.91268191,0.60783273,2.94502803
1.02351176,6.03163669,0.08736591,0.66584743,1.15471703,1.12942406,0.15598181,0.89789401,0.60278562,2.90697904
1.02951476,5.92952301,0.08631048,0.64878359,1.14703472,1.10796307,0.15339144,0.88297579,0.59774960,2.86502301
1.03551776,5.82356716,0.08541868,0.63155089,1.13831273,1.08617735,0.15054082,0.86811157,0.59278957,2.81969290
1.04152076,5.71505371,0.08470424,0.61429520,1.12870954,1.06432250,0.14746763,0.85349149,0.58797648,2.77161758
1.04752376,5.60534864,0.08417684,0.59715433,1.11839937,1.04265459,0.14421203,0.83930929,0.58338634,2.72151166
1.05352676,5.49587864,0.08384259,0.58025706,1.10757086,1.02142709,0.14081619,0.82575956,0.57909875,2.67016172
1.05952976,5.38810732,0.08370456,0.56372262,1.09642565,1.00088777,0.13732373,0.81303468,0.57519495,2.61840935
1.06553277,5.28350912,0.08376343,0.54766025,1.08517675,0.98127578,0.13377920,0.80132154,0.57175563,2.56713186
1.07153577,5.18354184,0.08401819,0.53216914,1.07404675,0.96281879,0.13022762,0.79079799,0.56885861,2.51722148
1.07753877,5.08961905,0.08446679,0.51733848,1.06326584,0.94573042,0.12671404,0.78162944,0.56657643,2.46956386
1.08354177,5.00308322,0.08510682,0.50324780,1.05306954,0.93020785,0.12328318,0.77396548,0.56497424,2.42501700
1.08954477,4.92518083,0.08593602,0.48996740,1.04369622,0.91642974,0.11997904,0.76793685,0.56410786,2.38439128
1.09554777,4.85704007,0.08695275,0.47755899,1.03538428,0.90455446,0.11684462,0.76365275,0.56402227,2.34843154
1.10155078,4.79965202,0.08815620,0.46607635,1.02836900,0.89471858,0.11392162,0.76119870,0.56475063,2.31780165
1.10755378,4.75385547,0.08954662,0.45556603,1.02287901,0.88703564,0.11125013,0.76063488,0.56631370,2.29307217
1.11355678,4.72032570,0.09112516,0.44606807,1.01913243,0.88159518,0.10886832,0.76199511,0.56871987,2.27471125
1.11955978,4.69956700,0.09289371,0.43761656,1.01733259,0.87846191,0.10681215,0.76528631,0.57196546,2.26307869
1.12556278,4.69190850,0.09485450,0.43024007,1.01766339,0.87767500,0.10511493,0.77048857,0.57603555,2.25842314
1.13156578,4.69750284,0.09700954,0.42396184,1.02028439,0.87924740,0.10380695,0.77755555,0.58090480,2.26088185
1.13756878,4.71632674,0.09936001,0.41879971,1.02532558,0.88316515,0.10291491,0.78641526,0.58653846,2.27048260
1.14357179,4.74818289,0.10190545,0.41476569,1.03288210,0.88938664,0.10246142,0.79697102,0.59289324,2.28714706
1.14957479,4.79270227,0.10464304,0.41186518,1.04300889,0.89784172,0.10246429,0.80910256,0.59991794,2.31069514
1.15557779,4.84934627,0.10756672,0.41009593,1.05571558,0.90843075,0.10293592,0.82266703,0.60755370,2.34084949
1.16158079,4.91740821,0.11066642,0.40944653,1.07096171,0.92102355,0.10388248,0.83750005,0.61573390,2.37723988
1.16758379,4.99601410,0.11392740,0.40989482,1.08865263,0.93545841,0.10530329,0.85341656,0.62438361,2.41940699
1.17358679,5.08412275,0.11732960,0.41140601,1.10863622,0.95154117,0.10719001,0.87021164,0.63341860,2.46680547
1.17958979,5.18052574,0.12084727,0.41393082,1.13070088,0.96904467,0.10952609,0.88766121,0.64274409,2.51880644
1.18559280,5.28384816,0.12444871,0.41740372,1.15457483,0.98770853,0.11228621,0.90552292,0.65225342,2.57469958
1.19159580,5.39255105,0.12809628,0.42174142,1.17992726,1.00723978,0.11543594,0.92353712,0.66182665,2.63369537
1.19759880,5.50493689,0.13174668,0.42684179,1.20637120,1.02731422,0.11893159,0.94142828,0.67132952,2.69492820
1.20360180,5.61915953,0.13535147,0.43258337,1.23346867,1.04757891,0.12272034,0.95890693,0.68061293,2.75746088
1.20960480,5.73323982,0.13885789,0.43882562,1.26073786,1.06765601,0.12674067,0.97567239,0.68951305,2.82029162
1.21560780,5.84508805,0.14220995,0.44540995,1.28766253,1.08714780,0.13092306,0.99141628,0.69785245,2.88236394
1.22161081,5.95253404,0.14534977,0.45216178,1.31370341,1.10564331,0.13519111,1.00582706,0.70544222,2.94258028
1.22761381,6.05336520,0.14821909,0.45889343,1.33831150,1.12272624,0.13946293,1.01859560,0.71208516,2.99981961
1.23361681,6.14537236,0.15076103,0.46540801,1.36094276,1.13798425,0.14365289,1.02942163,0.71758015,3.05295919
