energy_ev,total_up,C_s_up,C_p_up,Co_p_up,Co_d_up,S_s_up,S_p_up,W_p_up,W_d_up
0.27913957,8.59002119,0.01875238,0.37875677,0.19806307,3.10597549,0.37054818,1.02652595,0.75749013,4.49929687
0.28514257,8.31181762,0.01841083,0.37135100,0.18866194,3.03783114,0.36532889,1.00127335,0.74273099,4.29622432
0.29114557,8.03632821,0.01806199,0.36352666,0.17935310,2.96966872,0.35977112,0.97685751,0.72784448,4.09568936
0.29714857,7.76759123,0.01770867,0.35548144,0.17027941,2.90226067,0.35395421,0.95347398,0.71303226,3.90101025
0.30315158,7.50942500,0.01735345,0.34741740,0.16157278,2.83630417,0.34795743,0.93127159,0.69847550,3.71539760
0.30915458,7.26535564,0.01699876,0.33953605,0.15335167,2.77241389,0.34185852,0.91035396,0.68433344,3.54188128
0.31515758,7.03855402,0.01664693,0.33203341,0.14571921,2.71111778,0.33573249,0.89078296,0.67074262,3.38324214
0.32116058,6.83178220,0.01630023,0.32509512,0.13876182,2.65285504,0.32965046,0.87258338,0.65781694,3.24195007
0.32716358,6.64734953,0.01596098,0.31889173,0.13254832,2.59797604,0.32367866,0.85574872,0.64564819,3.12010962
0.33316658,6.48707803,0.01563153,0.31357422,0.12712950,2.54674333,0.31787747,0.84024726,0.63430689,3.01941443
0.33916958,6.35227705,0.01531437,0.30926992,0.12253810,2.49933345,0.31230052,0.82602818,0.62384339,2.94111126
0.34517259,6.24372689,0.01501208,0.30607886,0.11878916,2.45583891,0.30699384,0.81302728,0.61428897,2.88597440
0.35117559,6.16167139,0.01472730,0.30407082,0.11588068,2.41627019,0.30199496,0.80117194,0.60565687,2.85429104
0.35717859,6.10581944,0.01446271,0.30328293,0.11379458,2.38055764,0.29733221,0.79038516,0.59794327,2.84585793
0.36318159,6.07535584,0.01422093,0.30371827,0.11249781,2.34855330,0.29302389,0.78058856,0.59112810,2.85998963
0.36918459,6.06896176,0.01400436,0.30534521,0.11194376,2.32003300,0.28907775,0.77170439,0.58517582,2.89553831
0.37518759,6.08484527,0.01381514,0.30809782,0.11207378,2.29469893,0.28549056,0.76365659,0.58003615,2.95092489
0.38119060,6.12078221,0.01365491,0.31187729,0.11281886,2.27218333,0.28224788,0.75637110,0.57564497,3.02418116
0.38719360,6.17416774,0.01352475,0.31655440,0.11410146,2.25205360,0.27932424,0.74977572,0.57192538,3.11300189
0.39319660,6.24207812,0.01342501,0.32197301,0.11583744,2.23381932,0.27668358,0.74379965,0.56878916,3.21480618
0.39919960,6.32134231,0.01335521,0.32795453,0.11793808,2.21694163,0.27428013,0.73837303,0.56613853,3.32680629
0.40520260,6.40862216,0.01331398,0.33430319,0.12031223,2.20084482,0.27205965,0.73342671,0.56386852,3.44608240
0.41120560,6.50049932,0.01329902,0.34081200,0.12286839,2.18493045,0.26996110,0.72889241,0.56186969,3.56966110
0.41720860,6.59356669,0.01330707,0.34726928,0.12551688,2.16859344,0.26791867,0.72470326,0.56003130,3.69459532
0.42321161,6.68452135,0.01333405,0.35346524,0.12817193,2.15123990,0.26586408,0.72079495,0.55824480,3.81804295
0.42921461,6.77025583,0.01337507,0.35919875,0.13075361,2.13230577,0.26372913,0.71710727,0.55640752,3.93734167
0.43521761,6.84794405,0.01342465,0.36428359,0.13318969,2.11127564,0.26144827,0.71358595,0.55442622,4.05007721
0.44122061,6.91511835,0.01347683,0.36855427,0.13541718,2.08770067,0.25896125,0.71018484,0.55222053,4.15414248
0.44722361,6.96973436,0.01352543,0.37187093,0.13738366,2.06121470,0.25621553,0.70686787,0.54972582,4.24778549
0.45322661,7.01022052,0.01356429,0.37412314,0.13904822,2.03154759,0.25316853,0.70361102,0.54689549,4.32964407
0.45922961,7.03551006,0.01358743,0.37523256,0.14038205,1.99853496,0.24978934,0.70040373,0.54370232,4.39876630
0.46523262,7.04505382,0.01358937,0.37515416,0.14136870,1.96212374,0.24606014,0.69724988,0.54013898,4.45461586
0.47123562,7.03881341,0.01356528,0.37387608,0.14200383,1.92237316,0.24197691,0.69416802,0.53621736,4.49706245
0.47723862,7.01723501,0.01351119,0.37141818,0.14229468,1.87945096,0.23754971,0.69119092,0.53196701,4.52635789
0.48324162,6.98120537,0.01342418,0.36782927,0.14225911,1.83362508,0.23280226,0.68836433,0.52743249,4.54309945
0.48924462,6.93199221,0.01330245,0.36318334,0.14192441,1.78525129,0.22777107,0.68574515,0.52267003,4.54818218
0.49524762,6.87117219,0.01314539,0.35757495,0.14132579,1.73475732,0.22250394,0.68339887,0.51774346,4.54274283
0.50125063,6.80055021,0.01295367,0.35111400,0.14050473,1.68262452,0.21705820,0.68139662,0.51271984,4.52809803
0.50725363,6.72207389,0.01272913,0.34392037,0.13950722,1.62936800,0.21149849,0.67981198,0.50766495,4.50567973
0.51325663,6.63774763,0.01247479,0.33611841,0.13838196,1.57551636,0.20589443,0.67871751,0.50263899,4.47697075
0.51925963,6.54954994,0.01219470,0.32783192,0.13717864,1.52159194,0.20031811,0.67818143,0.49769268,4.44344333
0.52526263,6.45935795,0.01189379,0.31917961,0.13594628,1.46809288,0.19484163,0.67826441,0.49286405,4.40650299
0.53126563,6.36888190,0.01157774,0.31027137,0.13473173,1.41547742,0.18953483,0.67901673,0.48817613,4.36743989
0.53726863,6.27961206,0.01125277,0.30120541,0.13357846,1.36415148,0.18446309,0.68047577,0.48363561,4.32738921
0.54327164,6.19277967,0.01092539,0.29206646,0.13252549,1.31445965,0.17968558,0.68266405,0.47923259,4.28730150
0.54927464,6.10933259,0.01060225,0.28292494,0.13160660,1.26667997,0.17525369,0.68558778,0.47494137,4.24792362
0.55527764,6.02992573,0.01028992,0.27383708,0.13084985,1.22102236,0.17121002,0.68923595,0.47072232,4.20979007
0.56128064,5.95492542,0.00999465,0.26484593,0.13027730,1.17763051,0.16758761,0.69358004,0.46652457,4.17322436
0.56728364,5.88442669,0.00972223,0.25598304,0.12990501,1.13658675,0.16440968,0.69857429,0.46228944,4.13834955
0.57328664,5.81828150,0.00947781,0.24727067,0.12974327,1.09791946,0.16168974,0.70415655,0.45795440,4.10510678
0.57928964,5.75613610,0.00926578,0.23872433,0.12979706,1.06161229,0.15943205,0.71024974,0.45345732,4.07328054
0.58529265,5.69747528,0.00908967,0.23035542,0.13006666,1.02761451,0.15763244,0.71676387,0.44874075,4.04252917
0.59129565,5.64167129,0.00895206,0.22217389,0.13054848,0.99585196,0.15627942,0.72359866,0.44375609,4.01241924
0.59729865,5.58803530,0.00885461,0.21419058,0.13123600,0.96623784,0.15535547,0.73064670,0.43846735,3.98246233
0.60330165,5.53586928,0.00879799,0.20641923,0.13212081,0.93868287,0.15483866,0.73779709,0.43285437,3.95215270
0.60930465,5.48451638,0.00878196,0.19887808,0.13319375,0.91310438,0.15470421,0.74493959,0.42691535,3.92100473
0.61530765,5.43340808,0.00880547,0.19159090,0.13444607,0.88943394,0.15492623,0.75196899,0.42066858,3.88858872
0.62131066,5.38210641,0.00886667,0.18458750,0.13587058,0.86762326,0.15547940,0.75878974,0.41415325,3.85456385
0.62731366,5.33033980,0.00896310,0.17790366,0.13746273,0.84764830,0.15634052,0.76532053,0.40742945,3.81870729
0.63331666,5.27803134,0.00909177,0.17158064,0.13922159,0.82951138,0.15748993,0.77149855,0.40057709,3.78093831
0.63931966,5.22531808,0.00924930,0.16566412,0.14115061,0.81324143,0.15891261,0.77728339,0.39369412,3.74133640
0.64532266,5.17256062,0.00943207,0.16020292,0.14325823,0.79889228,0.16059906,0.78265998,0.38689377,3.70015262
0.65132566,5.12034222,0.00963628,0.15524723,0.14555811,0.78653922,0.16254560,0.78764065,0.38030115,3.65781338
0.65732866,5.06945687,0.00985811,0.15084681,0.14806908,0.77627399,0.16475444,0.79226586,0.37404919,3.61491618
0.66333167,5.02088650,0.01009378,0.14704895,0.15081477,0.76819826,0.16723305,0.79660343,0.36827403,3.57221711
0.66933467,4.97576754,0.01033957,0.14389642,0.15382281,0.76241600,0.16999321,0.80074642,0.36311016,3.53061007
0.67533767,4.93534783,0.01059191,0.14142546,0.15712374,0.75902498,0.17304949,0.80480926,0.35868529,3.49109839
0.68134067,4.90093531,0.01084735,0.13966387,0.16074959,0.75810765,0.17641732,0.80892269,0.35511528,3.45475948
0.68734367,4.87384055,0.01110254,0.13862933,0.16473226,0.75972192,0.18011074,0.81322736,0.35249925,3.42270409
0.69334667,4.85531552,0.01135421,0.13832793,0.16910169,0.76389216,0.18413991,0.81786671,0.35091512,3.39603174
0.69934967,4.84649182,0.01159914,0.13875307,0.17388412,0.77060095,0.18850849,0.82297939,0.35041578,3.37578453
0.70535268,4.84832147,0.01183409,0.13988469,0.17910038,0.77978196,0.19321113,0.82869178,0.35102606,3.36290162
0.71135568,4.86152382,0.01205575,0.14168905,0.18476447,0.79131459,0.19823116,0.83511124,0.35274073,3.35817699
0.71735868,4.88654203,0.01226074,0.14411887,0.19088249,0.80502063,0.20353867,0.84232047,0.35552371,3.36222300
0.72336168,4.92351213,0.01244560,0.14711410,0.19745218,0.82066345,0.20908918,0.85037361,0.35930851,3.37544213
0.72936468,4.97224736,0.01260675,0.15060315,0.20446297,0.83794989,0.21482298,0.85929440,0.36400004,3.39800889
0.73536768,5.03223966,0.01274061,0.15450474,0.21189678,0.85653519,0.22066531,0.86907675,0.36947786,3.42986359
0.74137069,5.10267917,0.01284360,0.15873011,0.21972947,0.87603074,0.22652737,0.87968778,0.37560063,3.47071876
0.74737369,5.18249165,0.01291227,0.16318586,0.22793304,0.89601469,0.23230823,0.89107333,0.38221178,3.52007842
0.75337669,5.27039254,0.01294344,0.16777701,0.23647827,0.91604495,0.23789762,0.90316558,0.38914611,3.57726965
0.75937969,5.36495515,0.01293428,0.17241034,0.24533798,0.93567415,0.24317939,0.91589249,0.39623708,3.64148482
0.76538269,5.46468954,0.01288251,0.17699794,0.25449038,0.95446589,0.24803565,0.92918829,0.40332438,3.71183233
0.77138569,5.56812758,0.01278652,0.18146059,0.26392250,0.97201149,0.25235128,0.94300438,0.41026150,3.78739291
0.77738869,5.67390921,0.01264549,0.18573108,0.27363342,0.98794628,0.25601867,0.95731979,0.41692280,3.86727800
0.78339170,5.78086429,0.01245956,0.18975701,0.28363689,1.00196469,0.25894232,0.97215027,0.42320974,3.95068650
0.78939470,5.88808473,0.01222985,0.19350321,0.29396327,1.01383313,0.26104323,0.98755523,0.42905580,4.03695591
0.79539770,5.99498157,0.01195855,0.19695338,0.30466037,1.02339983,0.26226261,1.00364175,0.43442992,4.12560437
0.80140070,6.10132273,0.01164893,0.20011101,0.31579309,1.03060108,0.26256492,1.02056506,0.43933798,4.21636021
0.80740370,6.20724787,0.01130527,0.20299932,0.32744176,1.03546328,0.26193983,1.03852504,0.44382233,4.30917652
0.81340670,6.31325849,0.01093286,0.20566038,0.33969895,1.03810055,0.26040319,1.05775864,0.44795923,4.40422912
0.81940970,6.42018233,0.01053778,0.20815328,0.35266507,1.03870797,0.25799673,1.07852836,0.45185424,4.50189708
0.82541271,6.52911351,0.01012686,0.21055133,0.36644251,1.03755051,0.25478666,1.10110698,0.45563582,4.60272651
0.83141571,6.64133071,0.00970740,0.21293870,0.38112893,1.03494842,0.25086109,1.12575951,0.45944735,4.70737901
0.83741871,6.75819780,0.00928708,0.21540625,0.39680965,1.03125955,0.24632656,1.15272296,0.46343800,4.81656762
0.84342171,6.88105223,0.00887366,0.21804703,0.41354981,1.02685969,0.24130362,1.18218526,0.46775291,4.93098376
0.84942471,7.01108776,0.00847486,0.22095160,0.43138649,1.02212196,0.23592199,1.21426442,0.47252324,5.05121964
0.85542771,7.14923858,0.00809812,0.22420327,0.45032144,1.01739640,0.23031527,1.24898936,0.47785667,5.17769095
0.86143072,7.29607210,0.00775047,0.22787375,0.47031472,1.01299081,0.22461565,1.28628359,0.48382879,5.31056488
0.86743372,7.45169751,0.00743836,0.23201914,0.49127988,1.00915419,0.21894891,1.32595305,0.49047609,5.44969840
0.87343672,7.61569629,0.00716758,0.23667680,0.51308090,1.00606335,0.21342975,1.36767908,0.49779076,5.59459121
0.87943972,7.78708004,0.00694318,0.24186295,0.53553128,1.00381389,0.20815799,1.41101729,0.50571792,5.74435720
0.88544272,7.96427921,0.00676940,0.24757140,0.55839556,1.00241570,0.20321555,1.45540288,0.51415523,5.89771707
0.89144572,8.14516471,0.00664973,0.25377329,0.58139314,1.00179350,0.19866442,1.50016246,0.52295519,6.05301362
0.89744872,8.32710257,0.00658684,0.26041796,0.60420471,1.00179226,0.19454584,1.54453217,0.53192998,6.20824995
0.90345173,8.50703957,0.00658272,0.26743489,0.62648074,1.00218726,0.19088037,1.58768156,0.54085860,6.36114942
0.90945473,8.68161632,0.00663863,0.27473657,0.64785207,1.00269811,0.18766908,1.62874217,0.54949609,6.50923478
0.91545773,8.84730210,0.00675526,0.28222214,0.66794188,1.00300604,0.18489565,1.66683963,0.55758430,6.64992290
0.92146073,9.00054488,0.00693274,0.28978166,0.68637882,1.00277338,0.18252907,1.70112780,0.56486365,6.78063029
0.92746373,9.13792850,0.00717070,0.29730069,0.70281047,1.00166415,0.18052708,1.73082327,0.57108534,6.89888402
0.93346673,9.25632892,0.00746835,0.30466498,0.71691665,0.99936459,0.17883971,1.75523854,0.57602332,7.00243215
0.93946973,9.35306086,0.00782447,0.31176500,0.72842194,0.99560239,0.17741306,1.77381214,0.57948540,7.08934780
0.94547274,9.42600711,0.00823748,0.31850006,0.73710668,0.99016376,0.17619285,1.78613418,0.58132292,7.15812114
0.95147574,9.47372335,0.00870539,0.32478178,0.74281615,0.98290711,0.17512771,1.79196590,0.58143841,7.20773411
0.95747874,9.49551275,0.00922583,0.33053681,0.74546717,0.97377282,0.17417188,1.79125221,0.57979099,7.23771401
0.96348174,9.49146625,0.00979602,0.33570857,0.74505208,0.96278858,0.17328733,1.78412650,0.57639894,7.24816252
0.96948474,9.46246630,0.01041275,0.34025804,0.74163969,0.95006988,0.17244511,1.77090725,0.57133966,7.23975882
0.97548774,9.41015393,0.01107238,0.34416358,0.73537321,0.93581592,0.17162598,1.75208676,0.56474669,7.21373617
0.98149075,9.33686067,0.01177083,0.34741975,0.72646526,0.92030094,0.17082026,1.72831230,0.55680417,7.17183342
0.98749375,9.24550932,0.01250355,0.35003542,0.71519022,0.90386184,0.17002701,1.70036063,0.54773900,7.11622363
0.99349675,9.13948858,0.01326565,0.35203115,0.70187414,0.88688243,0.16925262,1.66910713,0.53781103,7.04942367
0.99949975,9.02250836,0.01405188,0.35343623,0.68688285,0.86977554,0.16850894,1.63549097,0.52730194,6.97418955
1.00550275,8.89844341,0.01485675,0.35428540,0.67060870,0.85296378,0.16781116,1.60047810,0.51650325,6.89340272
1.01150575,8.77117321,0.01567466,0.35461567,0.65345659,0.83686008,0.16717551,1.56502368,0.50570423,6.80995333
1.01750875,8.64442655,0.01650006,0.35446335,0.63582984,0.82184904,0.16661703,1.53003593,0.49518024,6.72662635
1.02351176,8.52163835,0.01732755,0.35386157,0.61811667,0.80827005,0.16614756,1.49634296,0.48518210,6.64599619
1.02951476,8.40582593,0.01815215,0.35283828,0.60067768,0.79640308,0.16577406,1.46466410,0.47592704,6.57033496
1.03551776,8.29949020,0.01896939,0.35141511,0.58383493,0.78645782,0.16549736,1.43558708,0.46759168,6.50153880
1.04152076,8.20454643,0.01977553,0.34960688,0.56786306,0.77856655,0.16531151,1.40955198,0.46030726,6.44107534
1.04752376,8.12228687,0.02056772,0.34742193,0.55298269,0.77278133,0.16520358,1.38684238,0.45415748,6.38995459
1.05352676,8.05337631,0.02134406,0.34486316,0.53935633,0.76907517,0.16515420,1.36758421,0.44917872,6.34872388
1.05952976,7.99787960,0.02210372,0.34192963,0.52708687,0.76734737,0.16513845,1.35175179,0.44536286,6.31748644
1.06553277,7.95531841,0.02284691,0.33861867,0.51621856,0.76743239,0.16512736,1.33918078,0.44266224,6.29594182
1.07153577,7.92475329,0.02357487,0.33492819,0.50674031,0.76911193,0.16508966,1.32958699,0.44099653,6.28344531
1.07753877,7.90488570,0.02428976,0.33085919,0.49859108,0.77212927,0.16499386,1.32258999,0.44026102,6.27908249
1.08354177,7.89417379,0.02499446,0.32641799,0.49166699,0.77620523,0.16481035,1.31774018,0.44033593,6.28175462
1.08954477,7.89095526,0.02569235,0.32161835,0.48582970,0.78105491,0.16451352,1.31454785,0.44109604,6.29026964
1.09554777,7.89357047,0.02638704,0.31648296,0.48091566,0.78640406,0.16408368,1.31251270,0.44242029,6.30343399
1.10155078,7.90047923,0.02708204,0.31104453,0.47674574,0.79200466,0.16350867,1.31115236,0.44420060,6.32014009
1.10755378,7.91036515,0.02778042,0.30534607,0.47313484,0.79764849,0.16278514,1.31002869,0.44634965,6.33944498
1.11355678,7.92222237,0.02848446,0.29944060,0.46990092,0.80317834,0.16191922,1.30877039,0.44880711,6.36063606
1.11955978,7.93542079,0.02919532,0.29339019,0.46687330,0.80849623,0.16092681,1.30709132,0.45154392,6.38328086
1.12556278,7.94974667,0.02991275,0.28726433,0.46389969,0.81356822,0.15983319,1.30480346,0.45456464,6.40725837
1.13156578,7.96541741,0.03063484,0.28113792,0.46085188,0.81842572,0.15867218,1.30182446,0.45790752,6.43277094
1.13756878,7.98307027,0.03135787,0.27508883,0.45762984,0.82316326,0.15748481,1.29817932,0.46164254,6.46033626
1.14357179,8.00372622,0.03207618,0.26919526,0.45416423,0.82793275,0.15631749,1.29399652,0.46586735,6.49076033
1.14957479,8.02873130,0.03278226,0.26353314,0.45041723,0.83293472,0.15521997,1.28949890,0.47070142,6.52509309
1.15557779,8.05967884,0.03346678,0.25817361,0.44638188,0.83840679,0.15424297,1.28498990,0.47627879,6.56456919
1.16158079,8.09831669,0.03411885,0.25318076,0.44207991,0.84461006,0.15343584,1.28083588,0.48273957,6.61053691
1.16758379,8.14644413,0.03472628,0.24860985,0.43755844,0.85181385,0.15284414,1.27744546,0.49022087,6.66437903
1.17358679,8.20580356,0.03527603,0.24450598,0.43288569,0.86027975,0.15250742,1.27524683,0.49884735,6.72742924
1.17958979,8.27797190,0.03575460,0.24090338,0.42814583,0.87024532,0.15245731,1.27466403,0.50872207,6.80088821
1.18559280,8.36425682,0.03614851,0.23782529,0.42343356,0.88190845,0.15271586,1.27609325,0.51991789,6.88574316
1.19159580,8.46560235,0.03644489,0.23528438,0.41884836,0.89541290,0.15329446,1.27988009,0.53246991,6.98269437
1.19759880,8.58250789,0.03663190,0.23328384,0.41448886,0.91083564,0.15419307,1.28629878,0.54636923,7.09209209
1.20360180,8.71496420,0.03669928,0.23181879,0.41044759,0.92817666,0.15540017,1.29553411,0.56155848,7.21388628
1.20960480,8.86240890,0.03663873,0.23087821,0.40680620,0.94735152,0.15689308,1.30766680,0.57792903,7.34759148
1.21560780,9.02370348,0.03644431,0.23044702,0.40363147,0.96818726,0.15863884,1.32266296,0.59532041,7.49226819
1.22161081,9.19713270,0.03611267,0.23050834,0.40097212,0.99042168,0.16059556,1.34036800,0.61352160,7.64652153
1.22761381,9.38042654,0.03564328,0.23104568,0.39885667,1.01370623,0.16271407,1.36050528,0.63227449,7.80851723
1.23361681,9.57080385,0.03503844,0.23204510,0.39729217,1.03761255,0.16494000,1.38267961,0.65127921,7.97601439
1.23961981,9.76503613,0.03430327,0.23349696,0.39626416,1.06164226,0.16721592,1.40638554,0.67020116,8.14641379
1.24562281,9.95952902,0.03344558,0.23539741,0.39573734,1.08524008,0.16948366,1.43102011,0.68867962,8.31681982
1.25162581,10.15041854,0.03247561,0.23774935,0.39565736,1.10780942,0.17168657,1.45589976,0.70633749,8.48411390
1.25762881,10.33367830,0.03140574,0.24056288,0.39595324,1.12873028,0.17377171,1.48028066,0.72279186,8.64503652
1.26363182,10.50523383,0.03025009,0.24385522,0.39654046,1.14737852,0.17569167,1.50338175,0.73766505,8.79627496
1.26963482,10.66107961,0.02902414,0.24764995,0.39732446,1.16314593,0.17740628,1.52440976,0.75059563,8.93455353
1.27563782,10.79739455,0.02774424,0.25197576,0.39820444,1.17546025,0.17888374,1.54258504,0.76124920,9.05672302
1.28164082,10.91065151,0.02642717,0.25686472,0.39907722,1.18380434,0.18010139,1.55716734,0.76932825,9.15984633
1.28764382,10.99771707,0.02508972,0.26235001,0.39984100,1.18773377,0.18104608,1.56748051,0.77458105,9.24127722
1.29364682,11.05593793,0.02374825,0.26846346,0.40039878,1.18689204,0.18171391,1.57293510,0.77680901,9.29872965
1.29964982,11.08321098,0.02241831,0.27523279,0.40066150,1.18102292,0.18210970,1.57304802,0.77587244,9.33033558
1.30565283,11.07803520,0.02111435,0.28267890,0.40055052,1.16997924,0.18224594,1.56745851,0.77169437,9.33468948
1.31165583,11.03954374,0.01984942,0.29081327,0.39999960,1.15372798,0.18214147,1.55593982,0.76426243,9.31087861
1.31765883,10.96751605,0.01863498,0.29963565,0.39895622,1.13235138,0.18181992,1.53840618,0.75362875,9.25849852
1.32366183,10.86237039,0.01748077,0.30913225,0.39738228,1.10604409,0.18130795,1.51491498,0.73990780,9.17765408
1.32966483,10.72513821,0.01639472,0.31927457,0.39525428,1.07510656,0.18063357,1.48566413,0.72327255,9.06894663
1.33566783,10.55742208,0.01538290,0.33001890,0.39256291,1.03993510,0.17982445,1.45098487,0.70394891,8.93344857
1.34167084,10.36134022,0.01444962,0.34130674,0.38931233,1.00100895,0.17890641,1.41133049,0.68220877,8.77266711
1.34767384,10.13946017,0.01359743,0.35306600,0.38551912,0.95887515,0.17790222,1.36726154,0.65836209,8.58849895
1.35367684,9.89472509,0.01282730,0.36521310,0.38121104,0.91413176,0.17683066,1.31942832,0.63274812,8.38317825
1.35967984,9.63037573,0.01213870,0.37765580,0.37642573,0.86741029,0.17570604,1.26855136,0.60572633,8.15921987
1.36568284,9.34987102,0.01152984,0.39029661,0.37120945,0.81935800,0.17453804,1.21540077,0.57766723,7.91936007
1.37168584,9.05681011,0.01099779,0.40303670,0.36561587,0.77062072,0.17333194,1.16077534,0.54894347,7.66649647
1.37768884,8.75485781,0.01053869,0.41577997,0.35970504,0.72182699,0.17208924,1.10548200,0.51992155,7.40362910
1.38369185,8.44767526,0.01014796,0.42843697,0.35354243,0.67357379,0.17080845,1.05031646,0.49095433,7.13380361
1.38969485,8.13885692,0.00982047,0.44092859,0.34719821,0.62641451,0.16948623,0.99604548,0.46237454,6.86005787
1.39569785,7.83187443,0.00955070,0.45318903,0.34074650,0.58084930,0.16811851,0.94339137,0.43448946,6.58537254
1.40170085,7.53002753,0.00933295,0.46516787,0.33426482,0.53731788,0.16670167,0.89301875,0.40757697,6.31262597
1.40770385,7.23640183,0.00916145,0.47683121,0.32783342,0.49619504,0.16523366,0.84552407,0.38188272,6.04455373
1.41370685,6.95383309,0.00903051,0.48816141,0.32153457,0.45778848,0.16371486,0.80142772,0.35761874,5.78371272
1.41970985,6.68487744,0.00893463,0.49915578,0.31545184,0.42233903,0.16214883,0.76116881,0.33496320,5.53244990
1.42571286,6.43178723,0.00886861,0.50982399,0.30966909,0.39002275,0.16054267,0.72510240,0.31406127,5.29287554
1.43171586,6.19649198,0.00882762,0.52018436,0.30426949,0.36095482,0.15890712,0.69349918,0.29502707,5.06684116
1.43771886,5.98058442,0.00880725,0.53025946,0.29933428,0.33519465,0.15725639,0.66654718,0.27794630,4.85592211
1.44372186,5.78531170,0.00880360,0.54007104,0.29494157,0.31275203,0.15560764,0.64435534,0.26287965,4.66140504
1.44972486,5.61157178,0.00881328,0.54963482,0.29116500,0.29359384,0.15398032,0.62695877,0.24986656,4.48428062
1.45572786,5.45991551,0.00883345,0.55895547,0.28807257,0.27765104,0.15239531,0.61432513,0.23892934,4.32524166
1.46173087,5.33055464,0.00886186,0.56802217,0.28572550,0.26482570,0.15087401,0.60636220,0.23007724,4.18468687
1.46773387,5.22337595,0.00889682,0.57680505,0.28417731,0.25499760,0.14943742,0.60292603,0.22331041,4.06273043
1.47373687,5.13796158,0.00893725,0.58525289,0.28347318,0.24803046,0.14810525,0.60382945,0.21862354,3.95921726
1.47973987,5.07361525,0.00898262,0.59329220,0.28364950,0.24377739,0.14689524,0.60885074,0.21600888,3.87374362
1.48574287,5.02939360,0.00903298,0.60082797,0.28473377,0.24208549,0.14582256,0.61774189,0.21545862,3.80568236
1.49174587,5.00414182,0.00908891,0.60774581,0.28674471,0.24279957,0.14489944,0.63023632,0.21696635,3.75421206
1.49774887,4.99653181,0.00915146,0.61391574,0.28969247,0.24576477,0.14413504,0.64605571,0.22052755,3.71834861
1.50375188,5.00510140,0.00922213,0.61919707,0.29357908,0.25082824,0.14353535,0.66491553,0.22613897,3.69697798
1.50975488,5.02829253,0.00930277,0.62344439,0.29839873,0.25783973,0.14310342,0.68652922,0.23379697,3.68888847
1.51575788,5.06448637,0.00939546,0.62651399,0.30413799,0.26665125,0.14283944,0.71061068,0.24349465,3.69280099
1.52176088,5.11203371,0.00950243,0.62827056,0.31077584,0.27711580,0.14274105,0.73687517,0.25521803,3.70739580
1.52776388,5.16927885,0.00962591,0.62859362,0.31828329,0.28908545,0.14280350,0.76503844,0.26894140,3.73133457
1.53376688,5.23457622,0.00976796,0.62738332,0.32662278,0.30240877,0.14301971,0.79481442,0.28462188,3.76327686
1.53976988,5.30629903,0.00993035,0.62456514,0.33574710,0.31692796,0.14338032,0.82591162,0.30219379,3.80189070
1.54577289,5.38284054,0.01011434,0.62009344,0.34559812,0.33247589,0.14387351,0.85802867,0.32156280,3.84585739
1.55177589,5.46260880,0.01032055,0.61395346,0.35610531,0.34887327,0.14448475,0.89084953,0.34260062,3.89387124
1.55777889,5.54401659,0.01054878,0.60616183,0.36718418,0.36592631,0.14519637,0.92403882,0.36514030,3.94463548
1.56378189,5.62546905,0.01079792,0.59676547,0.37873496,0.38342513,0.14598722,0.95723806,0.38897285,3.99685593
1.56978489,5.70535147,0.01106580,0.58583927,0.39064163,0.40114317,0.14683216,0.99006324,0.41384533,4.04923444
1.57578789,5.78202028,0.01134919,0.57348243,0.40277159,0.41883774,0.14770179,1.02210445,0.43946089,4.10046405
1.58179090,5.85380004,0.01164371,0.55981405,0.41497618,0.43625212,0.14856223,1.05292793,0.46548102,4.14922806
1.58779390,5.91898877,0.01194396,0.54496811,0.42709218,0.45311892,0.14937520,1.08208102,0.49153008,4.19420457
1.59379690,5.97587356,0.01224353,0.52908832,0.43894446,0.46916513,0.15009835,1.10909990,0.51720220,4.23407797
1.59979990,6.02275741,0.01253522,0.51232306,0.45034984,0.48411837,0.15068592,1.13352042,0.54207047,4.26755804
1.60580290,6.05799747,0.01281122,0.49482076,0.46112207,0.49771440,0.15108979,1.15489142,0.56569803,4.29340682
1.61180590,6.08005349,0.01306332,0.47672609,0.47107776,0.50970552,0.15126082,1.17279032,0.58765087,4.31047241
1.61780890,6.08754468,0.01328327,0.45817684,0.48004313,0.51986946,0.15115048,1.18684000,0.60751165,4.31772844
1.62381191,6.07931189,0.01346299,0.43930195,0.48786117,0.52801835,0.15071276,1.19672649,0.62489402,4.31431699
1.62981491,6.05448135,0.01359496,0.42022038,0.49439881,0.53400726,0.14990613,1.20221608,0.63945665,4.29959247
1.63581791,6.01252593,0.01367246,0.40104098,0.49955379,0.53774188,0.14869564,1.20317119,0.65091641,4.27316332
1.64182091,5.95331931,0.01368991,0.38186310,0.50326054,0.53918481,0.14705476,1.19956374,0.65905985,4.23492861
1.64782391,5.87717884,0.01364303,0.36277780,0.50549498,0.53835998,0.14496719,1.19148517,0.66375245,4.18510634
1.65382691,5.78489332,0.01352910,0.34386953,0.50627747,0.53535498,0.14242818,1.17915228,0.66494500,4.12425090
1.65982991,5.67773245,0.01334705,0.32521785,0.50567391,0.53032095,0.13944553,1.16290836,0.66267677,4.05325751
1.66583292,5.55743597,0.01309752,0.30689920,0.50379464,0.52346990,0.13604005,1.14321910,0.65707522,3.97335218
