energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up
3.32266133,2.47879144,0.06861119,0.22874475,0.84401429,0.56526720,2.10655939,0.02039230,0.82021536,0.00000000
3.32866433,2.50510293,0.07160686,0.23166141,0.87544639,0.55973022,2.17616593,0.02050251,0.82014422,0.00000000
3.33466733,2.53794618,0.07474579,0.23490345,0.90918474,0.55582912,2.24993363,0.02065149,0.82446636,0.00000000
3.34067034,2.57747193,0.07801673,0.23845992,0.94530663,0.55362583,2.32742343,0.02083819,0.83339341,0.00000000
3.34667334,2.62373286,0.08140766,0.24231872,0.98388742,0.55315283,2.40808662,0.02106106,0.84705083,0.00000000
3.35267634,2.67668652,0.08490618,0.24646779,1.02499890,0.55441443,2.49127373,0.02131814,0.86547618,0.00000000
3.35867934,2.73619856,0.08849985,0.25089604,1.06870628,0.55738848,2.57624617,0.02160713,0.88861938,0.00000000
3.36468234,2.80204591,0.09217650,0.25559386,1.11506351,0.56202813,2.66219048,0.02192551,0.91634468,0.00000000
3.37068534,2.87391971,0.09592443,0.26055331,1.16410717,0.56826368,2.74823471,0.02227061,0.94843441,0.00000000
3.37668834,2.95142759,0.09973248,0.26576784,1.21584894,0.57600432,2.83346644,0.02263967,0.98459409,0.00000000
3.38269135,3.03409551,0.10358995,0.27123171,1.27026688,0.58513991,2.91695181,0.02302984,1.02445888,0.00000000
3.38869435,3.12136879,0.10748647,0.27693891,1.32729591,0.59554250,2.99775483,0.02343822,1.06760094,0.00000000
3.39469735,3.21261269,0.11141157,0.28288192,1.38681784,0.60706778,3.07495624,0.02386183,1.11353763,0.00000000
3.40070035,3.30711265,0.11535428,0.28905016,1.44865148,0.61955641,3.14767117,0.02429759,1.16174011,0.00000000
3.40670335,3.40407447,0.11930250,0.29542834,1.51254334,0.63283521,3.21506504,0.02474227,1.21164232,0.00000000
3.41270635,3.50262489,0.12324238,0.30199478,1.57815957,0.64671832,3.27636697,0.02519243,1.26264999,0.00000000
3.41870935,3.60181307,0.12715760,0.30871981,1.64507978,0.66100832,3.33088046,0.02564435,1.31414955,0.00000000
3.42471236,3.70061342,0.13102868,0.31556444,1.71279327,0.67549754,3.37799109,0.02609402,1.36551687,0.00000000
3.43071536,3.79793050,0.13483237,0.32247932,1.78069831,0.68996944,3.41717131,0.02653702,1.41612574,0.00000000
3.43671836,3.89260645,0.13854118,0.32940412,1.84810498,0.70420027,3.44798248,0.02696857,1.46535594,0.00000000
3.44272136,3.98343142,0.14212301,0.33626747,1.91424181,0.71796109,3.47007468,0.02738344,1.51260106,0.00000000
3.44872436,4.06915756,0.14554115,0.34298748,1.97826664,0.73102017,3.48318488,0.02777603,1.55727590,0.00000000
3.45472736,4.14851650,0.14875440,0.34947289,2.03928151,0.74314579,3.48713409,0.02814037,1.59882363,0.00000000
3.46073037,4.22024071,0.15171764,0.35562482,2.09635150,0.75410953,3.48182427,0.02847021,1.63672258,0.00000000
3.46673337,4.28308813,0.15438259,0.36133917,2.14852715,0.76368998,3.46723570,0.02875915,1.67049274,0.00000000
3.47273637,4.33586992,0.15669896,0.36650950,2.19486968,0.77167678,3.44342530,0.02900075,1.69970189,0.00000000
3.47873937,4.37748033,0.15861588,0.37103038,2.23447830,0.77787502,3.41052639,0.02918872,1.72397137,0.00000000
3.48474237,4.40692785,0.16008350,0.37480097,2.26651851,0.78210966,3.36874994,0.02931709,1.74298133,0.00000000
3.49074537,4.42336639,0.16105485,0.37772882,2.29025026,0.78423001,3.31838737,0.02938041,1.75647534,0.00000000
3.49674837,4.42612512,0.16148773,0.37973357,2.30505467,0.78411399,3.25981447,0.02937396,1.76426431,0.00000000
3.50275138,4.41473558,0.16134661,0.38075042,2.31045820,0.78167197,3.19349593,0.02929395,1.76622946,0.00000000
3.50875438,4.38895463,0.16060449,0.38073323,2.30615292,0.77685001,3.11998979,0.02913771,1.76232428,0.00000000
3.51475738,4.34878198,0.15924448,0.37965702,2.29201202,0.76963238,3.03995086,0.02890382,1.75257532,0.00000000
3.52076038,4.29447109,0.15726121,0.37751976,2.26809951,0.76004303,2.95413232,0.02859224,1.73708166,0.00000000
3.52676338,4.22653267,0.15466175,0.37434338,2.23467370,0.74814619,2.86338458,0.02820441,1.71601317,0.00000000
3.53276638,4.14573018,0.15146619,0.37017378,2.19218406,0.73404567,2.76865068,0.02774328,1.68960730,0.00000000
3.53876938,4.05306730,0.14770779,0.36508004,2.14126146,0.71788319,2.67095768,0.02721324,1.65816473,0.00000000
3.54477239,3.94976737,0.14343250,0.35915266,2.08270221,0.69983550,2.57140381,0.02662013,1.62204372,0.00000000
3.55077539,3.83724575,0.13869816,0.35250100,2.01744645,0.68011053,2.47114122,0.02597104,1.58165346,0.00000000
3.55677839,3.71707572,0.13357315,0.34525000,1.94655181,0.65894265,2.37135482,0.02527421,1.53744655,0.00000000
3.56278139,3.59094942,0.12813465,0.33753630,1.87116343,0.63658728,2.27323763,0.02453876,1.48991077,0.00000000
3.56878439,3.46063527,0.12246660,0.32950404,1.79248166,0.61331489,2.17796366,0.02377451,1.43956041,0.00000000
3.57478739,3.32793344,0.11665740,0.32130040,1.71172869,0.58940476,2.08665925,0.02299166,1.38692739,0.00000000
3.58079040,3.19463124,0.11079746,0.31307117,1.63011546,0.56513870,2.00037428,0.02220055,1.33255226,0.00000000
3.58679340,3.06245991,0.10497670,0.30495652,1.54881027,0.54079486,1.92005443,0.02141141,1.27697545,0.00000000
3.59279640,2.93305456,0.09928216,0.29708719,1.46891002,0.51664191,1.84651593,0.02063405,1.22072878,0.00000000
3.59879940,2.80791860,0.09379564,0.28958122,1.39141533,0.49293374,1.78042396,0.01987761,1.16432749,0.00000000
3.60480240,2.68839380,0.08859174,0.28254133,1.31721011,0.46990482,1.72227595,0.01915043,1.10826289,0.00000000
3.61080540,2.57563688,0.08373607,0.27605316,1.24704622,0.44776634,1.67239052,0.01845979,1.05299573,0.00000000
3.61680840,2.47060326,0.07928392,0.27018426,1.18153361,0.42670319,1.63090271,0.01781181,0.99895036,0.00000000
3.62281141,2.37403806,0.07527933,0.26498397,1.12113576,0.40687188,1.59776594,0.01721137,0.94650988,0.00000000
3.62881441,2.28647446,0.07175449,0.26048407,1.06617049,0.38839927,1.57276054,0.01666207,0.89601217,0.00000000
3.63481741,2.20823899,0.06872972,0.25670011,1.01681558,0.37138228,1.55550858,0.01616624,0.84774702,0.00000000
3.64082041,2.13946301,0.06621374,0.25363343,0.97311875,0.35588828,1.54549444,0.01572499,0.80195432,0.00000000
3.64682341,2.08009964,0.06420436,0.25127349,0.93501117,0.34195633,1.54208996,0.01533831,0.75882330,0.00000000
3.65282641,2.02994504,0.06268946,0.24960063,0.90232381,0.32959897,1.54458334,0.01500521,0.71849293,0.00000000
3.65882941,1.98866276,0.06164835,0.24858882,0.87480563,0.31880457,1.55221016,0.01472384,0.68105336,0.00000000
3.66483242,1.95581009,0.06105313,0.24820838,0.85214280,0.30954000,1.56418525,0.01449170,0.64654833,0.00000000
3.67083542,1.93086491,0.06087038,0.24842841,0.83397799,0.30175363,1.57973391,0.01430581,0.61497859,0.00000000
3.67683842,1.91325200,0.06106280,0.24921889,0.81992892,0.29537839,1.59812102,0.01416285,0.58630600,0.00000000
3.68284142,1.90236764,0.06159080,0.25055218,0.80960540,0.29033486,1.61867671,0.01405938,0.56045839,0.00000000
3.68884442,1.89760142,0.06241412,0.25240397,0.80262423,0.28653424,1.64081762,0.01399197,0.53733474,0.00000000
3.69484742,1.89835473,0.06349320,0.25475352,0.79862146,0.28388109,1.66406263,0.01395733,0.51681075,0.00000000
3.70085043,1.90405518,0.06479039,0.25758331,0.79726166,0.28227581,1.68804271,0.01395237,0.49874438,0.00000000
3.70685343,1.91416686,0.06627096,0.26087808,0.79824402,0.28161675,1.71250452,0.01397434,0.48298128,0.00000000
3.71285643,1.92819627,0.06790379,0.26462330,0.80130528,0.28180200,1.73730793,0.01402080,0.46935992,0.00000000
3.71885943,1.94569433,0.06966185,0.26880336,0.80621972,0.28273074,1.76241777,0.01408967,0.45771625,0.00000000
3.72486243,1.96625483,0.07152233,0.27339947,0.81279637,0.28430438,1.78789069,0.01417916,0.44788778,0.00000000
3.73086543,1.98951009,0.07346660,0.27838755,0.82087419,0.28642723,1.81385801,0.01428777,0.43971704,0.00000000
3.73686843,2.01512460,0.07547988,0.28373626,0.83031543,0.28900716,1.84050586,0.01441421,0.43305439,0.00000000
3.74287144,2.04278755,0.07755068,0.28940537,0.84099816,0.29195593,1.86805384,0.01455730,0.42776019,0.00000000
3.74887444,2.07220522,0.07967018,0.29534463,0.85280841,0.29518956,1.89673357,0.01471594,0.42370643,0.00000000
3.75487744,2.10309408,0.08183143,0.30149326,0.86563264,0.29862870,1.92676857,0.01488902,0.42077782,0.00000000
3.76088044,2.13517545,0.08402849,0.30778017,0.87935132,0.30219908,1.95835646,0.01507534,0.41887263,0.00000000
3.76688344,2.16817226,0.08625563,0.31412497,0.89383383,0.30583209,1.99165461,0.01527361,0.41790314,0.00000000
3.77288644,2.20180833,0.08850654,0.32043978,0.90893545,0.30946555,2.02676991,0.01548236,0.41779609,0.00000000
3.77888944,2.23581042,0.09077364,0.32663171,0.92449638,0.31304466,2.06375300,0.01570000,0.41849296,0.00000000
3.78489245,2.26991295,0.09304755,0.33260599,0.94034309,0.31652306,2.10259711,0.01592480,0.41995032,0.00000000
3.79089545,2.30386500,0.09531676,0.33826960,0.95629189,0.31986404,2.14324115,0.01615493,0.42214021,0.00000000
3.79689845,2.33743923,0.09756745,0.34353513,0.97215429,0.32304175,2.18557658,0.01638854,0.42505052,0.00000000
3.80290145,2.37044180,0.09978355,0.34832475,0.98774406,0.32604232,2.22945708,0.01662378,0.42868539,0.00000000
3.80890445,2.40272270,0.10194708,0.35257405,1.00288526,0.32886490,2.27471014,0.01685890,0.43306548,0.00000000
3.81490745,2.43418537,0.10403859,0.35623547,1.01742070,0.33152228,2.32114931,0.01709232,0.43822806,0.00000000
3.82091046,2.46479494,0.10603786,0.35928121,1.03122027,0.33404125,2.36858601,0.01732271,0.44422680,0.00000000
3.82691346,2.49458405,0.10792477,0.36170535,1.04418842,0.33646244,2.41683983,0.01754898,0.45113114,0.00000000
3.83291646,2.52365579,0.10968024,0.36352516,1.05627027,0.33883960,2.46574632,0.01777041,0.45902510,0.00000000
3.83891946,2.55218310,0.11128728,0.36478136,1.06745587,0.34123836,2.51516158,0.01798660,0.46800553,0.00000000
3.84492246,2.58040438,0.11273204,0.36553741,1.07778222,0.34373436,2.56496334,0.01819751,0.47817962,0.00000000
3.85092546,2.60861540,0.11400482,0.36587778,1.08733285,0.34641082,2.61504823,0.01840341,0.48966177,0.00000000
3.85692846,2.63715751,0.11510101,0.36590535,1.09623493,0.34935567,2.66532563,0.01860484,0.50256974,0.00000000
3.86293147,2.66640285,0.11602187,0.36573784,1.10465399,0.35265823,2.71570867,0.01880255,0.51702025,0.00000000
3.86893447,2.69673706,0.11677508,0.36550376,1.11278657,0.35640568,2.76610292,0.01899745,0.53312401,0.00000000
3.87493747,2.72854040,0.11737513,0.36533772,1.12085116,0.36067933,2.81639414,0.01919047,0.55098041,0.00000000
3.88094047,2.76216825,0.11784333,0.36537549,1.12907800,0.36555100,2.86643597,0.01938255,0.57067205,0.00000000
3.88694347,2.79793198,0.11820768,0.36574911,1.13769829,0.37107952,2.91603880,0.01957447,0.59225919,0.00000000
3.89294647,2.83608124,0.11850228,0.36658194,1.14693338,0.37730767,2.96496099,0.01976684,0.61577453,0.00000000
3.89894947,2.87678857,0.11876656,0.36798427,1.15698470,0.38425957,3.01290340,0.01996001,0.64121838,0.00000000
3.90495248,2.92013721,0.11904424,0.37004936,1.16802474,0.39193866,3.05950791,0.02015405,0.66855445,0.00000000
3.91095548,2.96611285,0.11938203,0.37285020,1.18018984,0.40032650,3.10436061,0.02034868,0.69770656,0.00000000
3.91695848,3.01459962,0.11982814,0.37643713,1.19357488,0.40938228,3.14699966,0.02054332,0.72855642,0.00000000
3.92296148,3.06538079,0.12043073,0.38083632,1.20823034,0.41904320,3.18692778,0.02073707,0.76094249,0.00000000
3.92896448,3.11814409,0.12123626,0.38604932,1.22416163,0.42922565,3.22362897,0.02092879,0.79466031,0.00000000
3.93496748,3.17249158,0.12228789,0.39205350,1.24133080,0.43982720,3.25658864,0.02111715,0.82946420,0.00000000
3.94097049,3.22795349,0.12362393,0.39880349,1.25966046,0.45072929,3.28531628,0.02130069,0.86507033,0.00000000
3.94697349,3.28400576,0.12527652,0.40623347,1.27903946,0.46180063,3.30936951,0.02147792,0.90116134,0.00000000
3.95297649,3.34009029,0.12727049,0.41426029,1.29933027,0.47290099,3.32837826,0.02164745,0.93739229,0.00000000
3.95897949,3.39563713,0.12962248,0.42278720,1.32037734,0.48388550,3.34206797,0.02180805,0.97339787,0.00000000
3.96498249,3.45008772,0.13234041,0.43170804,1.34201609,0.49460907,3.35028033,0.02195874,1.00880071,0.00000000
3.97098549,3.50291815,0.13542330,0.44091177,1.36408210,0.50493095,3.35299080,0.02209893,1.04322049,0.00000000
3.97698849,3.55366127,0.13886132,0.45028708,1.38641983,0.51471913,3.35032158,0.02222844,1.07628370,0.00000000
3.98299150,3.60192686,0.14263633,0.45972683,1.40889062,0.52385451,3.34254954,0.02234759,1.10763355,0.00000000
3.98899450,3.64741868,0.14672253,0.46913221,1.43137930,0.53223462,3.33010829,0.02245723,1.13693979,0.00000000
3.99499750,3.68994752,0.15108744,0.47841634,1.45379930,0.53977672,3.31358429,0.02255873,1.16390792,0.00000000
4.00100050,3.72943953,0.15569306,0.48750714,1.47609577,0.54642021,3.29370656,0.02265397,1.18828753,0.00000000
4.00700350,3.76593911,0.16049710,0.49634924,1.49824657,0.55212814,3.27133041,0.02274533,1.20987913,0.00000000
4.01300650,3.79960584,0.16545421,0.50490503,1.52026101,0.55688786,3.24741523,0.02283556,1.22853941,0.00000000
4.01900950,3.83070536,0.17051722,0.51315440,1.54217624,0.56071052,3.22299701,0.02292769,1.24418431,0.00000000
4.02501251,3.85959398,0.17563822,0.52109355,1.56405152,0.56362972,3.19915627,0.02302492,1.25678986,0.00000000
4.03101551,3.88669761,0.18076942,0.52873253,1.58596031,0.56569902,3.17698224,0.02313041,1.26639059,0.00000000
4.03701851,3.91248539,0.18586392,0.53609191,1.60798066,0.56698856,3.15753451,0.02324717,1.27307546,0.00000000
4.04302151,3.93743906,0.19087608,0.54319855,1.63018424,0.56758090,3.14180317,0.02337780,1.27698152,0.00000000
4.04902451,3.96201931,0.19576172,0.55008076,1.65262443,0.56756615,3.13066903,0.02352435,1.27828543,0.00000000
4.05502751,3.98663064,0.20047812,0.55676308,1.67532417,0.56703673,3.12486519,0.02368807,1.27719333,0.00000000
4.06103052,4.01158641,0.20498379,0.56326103,1.69826399,0.56608182,3.12494168,0.02386929,1.27392952,0.00000000
4.06703352,4.03707605,0.20923809,0.56957617,1.72137128,0.56478204,3.13123462,0.02406721,1.26872450,0.00000000
4.07303652,4.06313638,0.21320088,0.57569171,1.74451105,0.56320441,3.14384151,0.02427981,1.26180317,0.00000000
4.07903952,4.08962885,0.21683212,0.58156913,1.76747916,0.56139791,3.16260402,0.02450378,1.25337361,0.00000000
4.08504252,4.11622462,0.22009157,0.58714592,1.78999863,0.55939011,3.18709960,0.02473445,1.24361747,0.00000000
4.09104552,4.14239867,0.22293873,0.59233490,1.81171925,0.55718483,3.21664278,0.02496589,1.23268221,0.00000000
4.09704852,4.16743423,0.22533298,0.59702498,1.83222117,0.55476113,3.25029700,0.02519097,1.22067596,0.00000000
4.10305153,4.19043796,0.22723397,0.60108371,1.85102251,0.55207380,3.28689705,0.02540152,1.20766519,0.00000000
4.10905453,4.21036585,0.22860241,0.60436141,1.86759089,0.54905530,3.32508201,0.02558860,1.19367545,0.00000000
4.11505753,4.22605926,0.22940104,0.60669675,1.88135880,0.54561911,3.36333799,0.02574275,1.17869526,0.00000000
4.12106053,4.23628991,0.22959592,0.60792369,1.89174221,0.54166440,3.40004935,0.02585434,1.16268272,0.00000000
4.12706353,4.23981194,0.22915798,0.60787931,1.89816179,0.53708177,3.43355700,0.02591392,1.14557480,0.00000000
4.13306653,4.23541884,0.22806459,0.60641228,1.90006588,0.53175983,3.46222130,0.02591260,1.12729851,0.00000000
4.13906953,4.22200256,0.22630124,0.60339138,1.89695418,0.52559222,3.48448741,0.02584246,1.10778337,0.00000000
4.14507254,4.19861196,0.22386309,0.59871388,1.88840111,0.51848475,3.49895024,0.02569689,1.08697447,0.00000000
4.15107554,4.16450753,0.22075639,0.59231305,1.87407761,0.51036231,3.50441613,0.02547091,1.06484531,0.00000000
4.15707854,4.11920978,0.21699957,0.58416458,1.85377037,0.50117502,3.49995856,0.02516149,1.04140952,0.00000000
4.16308154,4.06253837,0.21262392,0.57429147,1.82739743,0.49090352,3.48496519,0.02476770,1.01673089,0.00000000
4.16908454,3.99464012,0.20767395,0.56276714,1.79501926,0.47956286,3.45917387,0.02429086,0.99093096,0.00000000
4.17508754,3.91600410,0.20220711,0.54971654,1.75684475,0.46720497,3.42269576,0.02373458,0.96419372,0.00000000
4.18109055,3.82746289,0.19629307,0.53531523,1.71323165,0.45391941,3.37602420,0.02310474,0.93676711,0.00000000
4.18709355,3.73017975,0.19001255,0.51978630,1.66468133,0.43983245,3.32002850,0.02240929,0.90896117,0.00000000
4.19309655,3.62562197,0.18345561,0.50339550,1.61182797,0.42510449,3.25593280,0.02165809,0.88114282,0.00000000
4.19909955,3.51552166,0.17671963,0.48644453,1.55542268,0.40992590,3.18528030,0.02086258,0.85372768,0.00000000
4.20510255,3.40182554,0.16990698,0.46926289,1.49631307,0.39451155,3.10988436,0.02003547,0.82716907,0.00000000
4.21110555,3.28663589,0.16312245,0.45219872,1.43541924,0.37909424,3.03176826,0.01919031,0.80194491,0.00000000
4.21710855,3.17214530,0.15647067,0.43560875,1.37370710,0.36391731,2.95309580,0.01834107,0.77854310,0.00000000
4.22311156,3.06056784,0.15005351,0.41984811,1.31216018,0.34922690,2.87609569,0.01750177,0.75744595,0.00000000
4.22911456,2.95406947,0.14396760,0.40526006,1.25175105,0.33526406,2.80298256,0.01668601,0.73911452,0.00000000
4.23511756,2.85470066,0.13830211,0.39216620,1.19341338,0.32225705,2.73587771,0.01590658,0.72397348,0.00000000
4.24112056,2.76433344,0.13313672,0.38085745,1.13801583,0.31041431,2.67673270,0.01517515,0.71239708,0.00000000
4.24712356,2.68460542,0.12854009,0.37158601,1.08633847,0.29991813,2.62725870,0.01450195,0.70469696,0.00000000
4.25312656,2.61687255,0.12456848,0.36455859,1.03905274,0.29091945,2.58886418,0.01389553,0.70111205,0.00000000
4.25912956,2.56217195,0.12126498,0.35993110,0.99670524,0.28353377,2.56260340,0.01336257,0.70180105,0.00000000
4.26513257,2.52119598,0.11865893,0.35780473,0.95970593,0.27783845,2.54913726,0.01290781,0.70683772,0.00000000
4.27113557,2.49427781,0.11676579,0.35822370,0.92832089,0.27387128,2.54870817,0.01253399,0.71620893,0.00000000
4.27713857,2.48138877,0.11558731,0.36117450,0.90266956,0.27163041,2.56112951,0.01224186,0.72981568,0.00000000
4.28314157,2.48214685,0.11511193,0.36658662,0.88272648,0.27107556,2.58578989,0.01203026,0.74747675,0.00000000
4.28914457,2.49583586,0.11531553,0.37433473,0.86832706,0.27213037,2.62167216,0.01189627,0.76893490,0.00000000
4.29514757,2.52143397,0.11616222,0.38424214,0.85917711,0.27468575,2.66738604,0.01183535,0.79386518,0.00000000
4.30115058,2.55765055,0.11760543,0.39608546,0.85486562,0.27860407,2.72121330,0.01184158,0.82188514,0.00000000
4.30715358,2.60296964,0.11958901,0.40960027,0.85488018,0.28372409,2.78116358,0.01190784,0.85256634,0.00000000
4.31315658,2.65569854,0.12204853,0.42448765,0.85862463,0.28986624,2.84503891,0.01202609,0.88544679,0.00000000
4.31915958,2.71401980,0.12491256,0.44042144,0.86543810,0.29683825,2.91050449,0.01218762,0.92004389,0.00000000
4.32516258,2.77604488,0.12810408,0.45705597,0.87461509,0.30444081,2.97516322,0.01238327,0.95586728,0.00000000
4.33116558,2.83986777,0.13154189,0.47403418,0.88542591,0.31247310,3.03663124,0.01260372,0.99243118,0.00000000
4.33716858,2.90361688,0.13514210,0.49099575,0.89713681,0.32073809,3.09261192,0.01283967,1.02926586,0.00000000
4.34317159,2.96550382,0.13881962,0.50758535,0.90902954,0.32904730,3.14096566,0.01308211,1.06592779,0.00000000
4.34917459,3.02386737,0.14248966,0.52346044,0.92041953,0.33722508,3.17977310,0.01332246,1.10200807,0.00000000
4.35517759,3.07721172,0.14606923,0.53829871,0.93067253,0.34511210,3.20738967,0.01355277,1.13713906,0.00000000
4.36118059,3.12423774,0.14947864,0.55180484,0.93921908,0.35256808,3.22248961,0.01376587,1.17099880,0.00000000
4.36718359,3.16386655,0.15264288,0.56371643,0.94556664,0.35947375,3.22409824,0.01395544,1.20331334,0.00000000
4.37318659,3.19525495,0.15549301,0.57380894,0.94930896,0.36573180,3.21161148,0.01411612,1.23385673,0.00000000
4.37918959,3.21780234,0.15796733,0.58189947,0.95013262,0.37126712,3.18480228,0.01424355,1.26244903,0.00000000
4.38519260,3.23114938,0.16001249,0.58784935,0.94782058,0.37602606,3.14381411,0.01433440,1.28895223,0.00000000
4.39119560,3.23516860,0.16158430,0.59156547,0.94225260,0.37997506,3.08914223,0.01438633,1.31326459,0.00000000
4.39719860,3.22994779,0.16264844,0.59300027,0.93340284,0.38309848,3.02160367,0.01439799,1.33531357,0.00000000
4.40320160,3.21576697,0.16318084,0.59215045,0.92133457,0.38539603,2.94229771,0.01436894,1.35504793,0.00000000
4.40920460,3.19307028,0.16316778,0.58905456,0.90619244,0.38687968,2.85255854,0.01429954,1.37242926,0.00000000
4.41520760,3.16243408,0.16260581,0.58378943,0.88819251,0.38757043,2.75390248,0.01419092,1.38742365,0.00000000
4.42121061,3.12453281,0.16150130,0.57646574,0.86761069,0.38749495,2.64797176,0.01404479,1.39999385,0.00000000
4.42721361,3.08010415,0.15986974,0.56722291,0.84476978,0.38668243,2.53647760,0.01386337,1.41009249,0.00000000
4.43321661,3.02991516,0.15773491,0.55622342,0.82002599,0.38516162,2.42114457,0.01364926,1.41765678,0.00000000
4.43921961,2.97473075,0.15512769,0.54364695,0.79375526,0.38295838,2.30365851,0.01340530,1.42260498,0.00000000
4.44522261,2.91528598,0.15208490,0.52968445,0.76634001,0.38009376,2.18561994,0.01313449,1.42483509,0.00000000
4.45122561,2.85226318,0.14864786,0.51453251,0.73815692,0.37658278,2.06850440,0.01283986,1.42422575,0.00000000
4.45722861,2.78627482,0.14486108,0.49838806,0.70956601,0.37243387,1.95363098,0.01252440,1.42063945,0.00000000
4.46323162,2.71785259,0.14077088,0.48144378,0.68090171,0.36764914,1.84213965,0.01219098,1.41392802,0.00000000
4.46923462,2.64744297,0.13642408,0.46388425,0.65246586,0.36222526,1.73497787,0.01184231,1.40394002,0.00000000
4.47523762,2.57540901,0.13186684,0.44588294,0.62452313,0.35615505,1.63289608,0.01148093,1.39052985,0.00000000
4.48124062,2.50203796,0.12714373,0.42760020,0.59729873,0.34942960,1.53645176,0.01110915,1.37356794,0.00000000
4.48724362,2.42755374,0.12229686,0.40918206,0.57097840,0.34204073,1.44602092,0.01072912,1.35295161,0.00000000
4.49324662,2.35213346,0.11736538,0.39076006,0.54571058,0.33398374,1.36181599,0.01034280,1.32861590,0.00000000
4.49924962,2.27592647,0.11238510,0.37245175,0.52161034,0.32526018,1.28390855,0.00995206,1.30054381,0.00000000
4.50525263,2.19907472,0.10738841,0.35436195,0.49876483,0.31588049,1.21225538,0.00955866,1.26877527,0.00000000
4.51125563,2.12173302,0.10240429,0.33658445,0.47723976,0.30586634,1.14672626,0.00916436,1.23341436,0.00000000
4.51725863,2.04408779,0.09745863,0.31920407,0.45708647,0.29525248,1.08713178,0.00877095,1.19463420,0.00000000
4.52326163,1.96637302,0.09257455,0.30229893,0.43834906,0.28408808,1.03324990,0.00838029,1.15267928,0.00000000
4.52926463,1.88888254,0.08777284,0.28594258,0.42107108,0.27243724,0.98484983,0.00799437,1.10786490,0.00000000
4.53526763,1.81197758,0.08307248,0.27020599,0.40530151,0.26037894,0.94171211,0.00761532,1.06057369,0.00000000
4.54127064,1.73608941,0.07849108,0.25515922,0.39109936,0.24800612,0.90364428,0.00724545,1.01124932,0.00000000
4.54727364,1.66171648,0.07404530,0.24087255,0.37853684,0.23542406,0.87049150,0.00688721,0.96038756,0.00000000
4.55327664,1.58941653,0.06975119,0.22741708,0.36770079,0.22274819,0.84214193,0.00654321,0.90852515,0.00000000
4.55927964,1.51979385,0.06562438,0.21486478,0.35869220,0.21010131,0.81852696,0.00621618,0.85622689,0.00000000
4.56528264,1.45348244,0.06168017,0.20328783,0.35162386,0.19761039,0.79961673,0.00590889,0.80407156,0.00000000
4.57128564,1.39112595,0.05793348,0.19275749,0.34661630,0.18540318,0.78541136,0.00562411,0.75263718,0.00000000
4.57728864,1.33335545,0.05439867,0.18334235,0.34379210,0.17360468,0.77592882,0.00536453,0.70248640,0.00000000
4.58329165,1.28076618,0.05108925,0.17510628,0.34326885,0.16233366,0.77119020,0.00513268,0.65415250,0.00000000
4.58929465,1.23389434,0.04801752,0.16810593,0.34515121,0.15169948,0.77120351,0.00493084,0.60812649,0.00000000
4.59529765,1.19319525,0.04519412,0.16238819,0.34952238,0.14179912,0.77594694,0.00476096,0.56484600,0.00000000
4.60130065,1.15902376,0.04262760,0.15798756,0.35643543,0.13271476,0.78535262,0.00462455,0.52468611,0.00000000
4.60730365,1.13161782,0.04032398,0.15492361,0.36590500,0.12451187,0.79929185,0.00452264,0.48795245,0.00000000
4.61330665,1.11108605,0.03828633,0.15319881,0.37789973,0.11723786,0.81756257,0.00445572,0.45487673,0.00000000
4.61930965,1.09739971,0.03651449,0.15279661,0.39233595,0.11092134,0.83987994,0.00442366,0.42561475,0.00000000
4.62531266,1.09038946,0.03500485,0.15368012,0.40907298,0.10557200,0.86587034,0.00442569,0.40024665,0.00000000
4.63131566,1.08974692,0.03375022,0.15579136,0.42791029,0.10118106,0.89506947,0.00446039,0.37877942,0.00000000
4.63731866,1.09503107,0.03273987,0.15905119,0.44858693,0.09772222,0.92692444,0.00452571,0.36115125,0.00000000
4.64332166,1.10567893,0.03195970,0.16335990,0.47078326,0.09515306,0.96080013,0.00461898,0.34723752,0.00000000
4.64932466,1.12102035,0.03139249,0.16859855,0.49412508,0.09341685,0.99598943,0.00473694,0.33685795,0.00000000
4.65532766,1.14029602,0.03101831,0.17463105,0.51819014,0.09244465,1.03172716,0.00487585,0.32978470,0.00000000
4.66133067,1.16267823,0.03081498,0.18130675,0.54251691,0.09215756,1.06720707,0.00503153,0.32575095,0.00000000
4.66733367,1.18729333,0.03075866,0.18846375,0.56661525,0.09246914,1.10160136,0.00519948,0.32445961,0.00000000
4.67333667,1.21324527,0.03082445,0.19593256,0.58997874,0.09328780,1.13408192,0.00537498,0.32559196,0.00000000
4.67933967,1.23963924,0.03098698,0.20354014,0.61209814,0.09451926,1.16384243,0.00555321,0.32881579,0.00000000
4.68534267,1.26560463,0.03122112,0.21111409,0.63247558,0.09606874,1.19012057,0.00572936,0.33379300,0.00000000
4.69134567,1.29031651,0.03150250,0.21848690,0.65063879,0.09784310,1.21221930,0.00589877,0.34018638,0.00000000
4.69734867,1.31301488,0.03180809,0.22550000,0.66615488,0.09975271,1.22952646,0.00605704,0.34766544,0.00000000
4.70335168,1.33302125,0.03211669,0.23200760,0.67864311,0.10171308,1.24153188,0.00620010,0.35591143,0.00000000
4.70935468,1.34975186,0.03240928,0.23787998,0.68778603,0.10364618,1.24784129,0.00632438,0.36462122,0.00000000
