energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
3.31665833,1.69338275,0.52554623,0.15465222,0.05617375,0.32252219,0.58134787,0.33233498,0.06669674,0.26901436
3.32266133,1.58927887,0.49797380,0.14359565,0.05254107,0.30526073,0.54770147,0.31291367,0.06383456,0.25324433
3.32866433,1.48339050,0.46921553,0.13252874,0.04892184,0.28726699,0.51343583,0.29299177,0.06078356,0.23713201
3.33466733,1.37701921,0.43965245,0.12159263,0.04534574,0.26876754,0.47895678,0.27280140,0.05758918,0.22088445
3.34067034,1.27142624,0.40967177,0.11091765,0.04184149,0.24999043,0.44466695,0.25257090,0.05430045,0.20470509
3.34667334,1.16780833,0.37965812,0.10062146,0.03843628,0.23116011,0.41095693,0.23252043,0.05096853,0.18878979
3.35267634,1.06727695,0.34998545,0.09080770,0.03515534,0.21249270,0.37819730,0.21285789,0.04764537,0.17332317
3.35867934,0.97084165,0.32100983,0.08156531,0.03202140,0.19419176,0.34673147,0.19377550,0.04438238,0.15847563
3.36468234,0.87939776,0.29306340,0.07296834,0.02905437,0.17644462,0.31686972,0.17544691,0.04122915,0.14440086
3.37068534,0.79371857,0.26644956,0.06507641,0.02627100,0.15941958,0.28888461,0.15802505,0.03823237,0.13123405
3.37668834,0.71445195,0.24143948,0.05793548,0.02368466,0.14326389,0.26300765,0.14164087,0.03543493,0.11909082
3.38269135,0.64212098,0.21826994,0.05157904,0.02130527,0.12810259,0.23942748,0.12640268,0.03287509,0.10806672
3.38869435,0.57712830,0.19714239,0.04602958,0.01913922,0.11403818,0.21828932,0.11239643,0.03058596,0.09823734
3.39469735,0.51976340,0.17822313,0.04130018,0.01718950,0.10115113,0.19969577,0.09968648,0.02859511,0.08965899
3.40070035,0.47021231,0.16164444,0.03739618,0.01545584,0.08950104,0.18370862,0.08831708,0.02692435,0.08236976
3.40670335,0.42856886,0.14750642,0.03431677,0.01393498,0.07912833,0.17035169,0.07831422,0.02558966,0.07639087
3.41270635,0.39484685,0.13587928,0.03205652,0.01262097,0.07005647,0.15961439,0.06968783,0.02460134,0.07172830
3.41870935,0.36899232,0.12680596,0.03060672,0.01150558,0.06229439,0.15145590,0.06243407,0.02396416,0.06837446
3.42471236,0.35089541,0.12030483,0.02995640,0.01057867,0.05583902,0.14580958,0.05653772,0.02367765,0.06630983
3.43071536,0.34040112,0.11637215,0.03009316,0.00982871,0.05067779,0.14258772,0.05197439,0.02373653,0.06550454
3.43671836,0.33731871,0.11498442,0.03100364,0.00924315,0.04679099,0.14168614,0.04871248,0.02413106,0.06591976
3.44272136,0.34142924,0.11610020,0.03267374,0.00880895,0.04415382,0.14298872,0.04671484,0.02484749,0.06750884
3.44872436,0.35249126,0.11966163,0.03508849,0.00851300,0.04273799,0.14637161,0.04593999,0.02586852,0.07021818
3.45472736,0.37024448,0.12559540,0.03823173,0.00834253,0.04251294,0.15170695,0.04634292,0.02717377,0.07398787
3.46073037,0.39441154,0.13381336,0.04208552,0.00828550,0.04344658,0.15886619,0.04787545,0.02874014,0.07875200
3.46673337,0.42469803,0.14421279,0.04662939,0.00833094,0.04550543,0.16772275,0.05048615,0.03054235,0.08443882
3.47273637,0.46079102,0.15667640,0.05183947,0.00846917,0.04865441,0.17815398,0.05411988,0.03255326,0.09097063
3.47873937,0.50235643,0.17107218,0.05768763,0.00869208,0.05285614,0.19004259,0.05871708,0.03474427,0.09826357
3.48474237,0.54903554,0.18725323,0.06414048,0.00899319,0.05806991,0.20327721,0.06421281,0.03708573,0.10622746
3.49074537,0.60044111,0.20505776,0.07115861,0.00936772,0.06425038,0.21775230,0.07053572,0.03954726,0.11476550
3.49674837,0.65615334,0.22430914,0.07869582,0.00981255,0.07134616,0.23336745,0.07760705,0.04209807,0.12377420
3.50275138,0.71571615,0.24481637,0.08669853,0.01032609,0.07929829,0.25002588,0.08533975,0.04470731,0.13314343
3.50875438,0.77863407,0.26637480,0.09510544,0.01090807,0.08803885,0.26763251,0.09363782,0.04734430,0.14275672
3.51475738,0.84436991,0.28876723,0.10384738,0.01155925,0.09748974,0.28609145,0.10239607,0.04997886,0.15249187
3.52076038,0.91234363,0.31176535,0.11284744,0.01228105,0.10756169,0.30530314,0.11150019,0.05258151,0.16222182
3.52676338,0.98193248,0.33513152,0.12202130,0.01307513,0.11815377,0.32516129,0.12082733,0.05512371,0.17181593
3.53276638,1.05247246,0.35862089,0.13127793,0.01394291,0.12915318,0.34554968,0.13024720,0.05757804,0.18114155
3.53876938,1.12326145,0.38198360,0.14052040,0.01488511,0.14043571,0.36633921,0.13962360,0.05991837,0.19006592
3.54477239,1.19356373,0.40496735,0.14964707,0.01590124,0.15186658,0.38738511,0.14881647,0.06212002,0.19845830
3.55077539,1.26261618,0.42731988,0.15855289,0.01698912,0.16330193,0.40852480,0.15768429,0.06415982,0.20619236
3.55677839,1.32963589,0.44879162,0.16713094,0.01814448,0.17459072,0.42957640,0.16608683,0.06601628,0.21314859
3.56278139,1.39382932,0.46913836,0.17527413,0.01936059,0.18557715,0.45033816,0.17388810,0.06766964,0.21921688
3.56878439,1.45440270,0.48812384,0.18287696,0.02062802,0.19610347,0.47058892,0.18095943,0.06910192,0.22429890
3.57478739,1.51057374,0.50552239,0.18983743,0.02193452,0.20601307,0.49008979,0.18718248,0.07029708,0.22831037
3.58079040,1.56158420,0.52112155,0.19605893,0.02326499,0.21515382,0.50858693,0.19245212,0.07124100,0.23118314
3.58679340,1.60671340,0.53472467,0.20145218,0.02460166,0.22338145,0.52581572,0.19667908,0.07192167,0.23286679
3.59279640,1.64529206,0.54615358,0.20593705,0.02592433,0.23056295,0.54150594,0.19979211,0.07232927,0.23332992
3.59879940,1.67671641,0.55525114,0.20944434,0.02721086,0.23657979,0.55538805,0.20173977,0.07245627,0.23256090
3.60480240,1.70046200,0.56188400,0.21191736,0.02843768,0.24133088,0.56720024,0.20249159,0.07229764,0.23056817
3.61080540,1.71609690,0.56594511,0.21331337,0.02958047,0.24473518,0.57669611,0.20203870,0.07185098,0.22737997
3.61680840,1.72329369,0.56735626,0.21360473,0.03061495,0.24673376,0.58365249,0.20039378,0.07111669,0.22304354
3.62281141,1.72183997,0.56607045,0.21277974,0.03151761,0.24729140,0.58787724,0.19759042,0.07009812,0.21762386
3.62881441,1.71164671,0.56207386,0.21084325,0.03226660,0.24639752,0.58921654,0.19368194,0.06880172,0.21120195
3.63481741,1.69275407,0.55538755,0.20781679,0.03284246,0.24406643,0.58756133,0.18873962,0.06723712,0.20387274
3.64082041,1.66533433,0.54606848,0.20373839,0.03322888,0.24033702,0.58285261,0.18285056,0.06541719,0.19574269
3.64682341,1.62969162,0.53420994,0.19866199,0.03341331,0.23527165,0.57508527,0.17611510,0.06335801,0.18692718
3.65282641,1.58625816,0.51994113,0.19265639,0.03338747,0.22895454,0.56431018,0.16864405,0.06107878,0.17754773
3.65882941,1.53558707,0.50342588,0.18580391,0.03314768,0.22148954,0.55063450,0.16055574,0.05860162,0.16772926
3.66483242,1.47834171,0.48486034,0.17819864,0.03269505,0.21299739,0.53422004,0.15197306,0.05595131,0.15759736
3.67083542,1.41528193,0.46446987,0.16994438,0.03203546,0.20361270,0.51527972,0.14302047,0.05315491,0.14727569
3.67683842,1.34724748,0.44250481,0.16115234,0.03117940,0.19348051,0.49407239,0.13382126,0.05024132,0.13688364
3.68284142,1.27513912,0.41923562,0.15193868,0.03014157,0.18275276,0.47089600,0.12449498,0.04724075,0.12653424
3.68884442,1.19989823,0.39494722,0.14242192,0.02894046,0.17158477,0.44607964,0.11515521,0.04418417,0.11633236
3.69484742,1.12248542,0.36993289,0.13272036,0.02759767,0.16013168,0.41997462,0.10590758,0.04110269,0.10637334
3.70085043,1.04385911,0.34448789,0.12294957,0.02613728,0.14854521,0.39294511,0.09684831,0.03802696,0.09674193
3.70685343,0.96495478,0.31890307,0.11322005,0.02458500,0.13697061,0.36535865,0.08806304,0.03498659,0.08751166
3.71285643,0.88666565,0.29345872,0.10363508,0.02296751,0.12554411,0.33757702,0.07962613,0.03200954,0.07874456
3.71885943,0.80982551,0.26841884,0.09428897,0.02131161,0.11439075,0.30994770,0.07160030,0.02912173,0.07049128
3.72486243,0.73519421,0.24402609,0.08526555,0.01964360,0.10362272,0.28279643,0.06403670,0.02634654,0.06279147
3.73086543,0.66344636,0.22049769,0.07663711,0.01798861,0.09333835,0.25642094,0.05697525,0.02370457,0.05567454
3.73686843,0.59516333,0.19802216,0.06846378,0.01637008,0.08362145,0.23108613,0.05044534,0.02121341,0.04916059
3.74287144,0.53082890,0.17675728,0.06079324,0.01480939,0.07454138,0.20702080,0.04446673,0.01888757,0.04326160
3.74887444,0.47082824,0.15682900,0.05366087,0.01332556,0.06615342,0.18441592,0.03905066,0.01673848,0.03798271
3.75487744,0.41545029,0.13833156,0.04709024,0.01193509,0.05849970,0.16342437,0.03420108,0.01477465,0.03332363
3.76088044,0.36489288,0.12132848,0.04109392,0.01065189,0.05161039,0.14416205,0.02991601,0.01300186,0.02928008
3.76688344,0.31927042,0.10585449,0.03567452,0.00948742,0.04550518,0.12671019,0.02618880,0.01142346,0.02584515
3.77288644,0.27862340,0.09191814,0.03082594,0.00845077,0.04019494,0.11111855,0.02300954,0.01004071,0.02301066
3.77888944,0.24292923,0.07950499,0.02653476,0.00754890,0.03568341,0.09740935,0.02036619,0.00885314,0.02076836
3.78489245,0.21211369,0.06858109,0.02278165,0.00678690,0.03196890,0.08558160,0.01824574,0.00785897,0.01911088
3.79089545,0.18606254,0.05909667,0.01954279,0.00616828,0.02904582,0.07561557,0.01663509,0.00705544,0.01803258
3.79689845,0.16463261,0.05098984,0.01679130,0.00569521,0.02690609,0.06747713,0.01552181,0.00643917,0.01753007
3.80290145,0.14766191,0.04419004,0.01449844,0.00536883,0.02554013,0.06112182,0.01489461,0.00600643,0.01760246
3.80890445,0.13497841,0.03862129,0.01263482,0.00518938,0.02493771,0.05649829,0.01474362,0.00575338,0.01825129
3.81490745,0.12640710,0.03420494,0.01117128,0.00515642,0.02508826,0.05355120,0.01506033,0.00567620,0.01948021
3.82091046,0.12177520,0.03086202,0.01007973,0.00526889,0.02598089,0.05222325,0.01583743,0.00577115,0.02129428
3.82691346,0.12091540,0.02851495,0.00933371,0.00552510,0.02760401,0.05245644,0.01706825,0.00603452,0.02369904
3.83291646,0.12366710,0.02708886,0.00890876,0.00592272,0.02994461,0.05419251,0.01874609,0.00646259,0.02669929
3.83891946,0.12987590,0.02651227,0.00878266,0.00645861,0.03298718,0.05737261,0.02086335,0.00705140,0.03029767
3.84492246,0.13939132,0.02671734,0.00893541,0.00712871,0.03671243,0.06193631,0.02341053,0.00779650,0.03449307
3.85092546,0.15206329,0.02763972,0.00934915,0.00792774,0.04109584,0.06782004,0.02637509,0.00869272,0.03927893
3.85692846,0.16773749,0.02921804,0.01000788,0.00884904,0.04610611,0.07495515,0.02974042,0.00973378,0.04464164
3.86293147,0.18625013,0.03139317,0.01089713,0.00988427,0.05170370,0.08326572,0.03348468,0.01091206,0.05055883
3.86893447,0.20742244,0.03410727,0.01200354,0.01102326,0.05783946,0.09266636,0.03757988,0.01221821,0.05699803
3.87493747,0.23105532,0.03730288,0.01331435,0.01225376,0.06445353,0.10306018,0.04199111,0.01364095,0.06391545
3.88094047,0.25692454,0.04092193,0.01481695,0.01356136,0.07147463,0.11433701,0.04667594,0.01516685,0.07125516
3.88694347,0.28477684,0.04490494,0.01649840,0.01492948,0.07881975,0.12637223,0.05158420,0.01678017,0.07894871
3.89294647,0.31432728,0.04919032,0.01834490,0.01633940,0.08639442,0.13902612,0.05665805,0.01846289,0.08691524
3.89894947,0.34525800,0.05371403,0.02034146,0.01777043,0.09409345,0.15214402,0.06183239,0.02019473,0.09506205
3.90495248,0.37721867,0.05840932,0.02247149,0.01920023,0.10180239,0.16555724,0.06703571,0.02195338,0.10328582
3.91095548,0.40982855,0.06320697,0.02471656,0.02060514,0.10939944,0.17908484,0.07219129,0.02371477,0.11147430
3.91695848,0.44268037,0.06803568,0.02705621,0.02196075,0.11675794,0.19253612,0.07721866,0.02545349,0.11950853
3.92296148,0.47534579,0.07282280,0.02946783,0.02324239,0.12374935,0.20571396,0.08203550,0.02714331,0.12726547
3.92896448,0.50738223,0.07749532,0.03192675,0.02442583,0.13024650,0.21841863,0.08655963,0.02875770,0.13462105
3.93496748,0.53834103,0.08198103,0.03440627,0.02548796,0.13612712,0.23045222,0.09071124,0.03027054,0.14145334
3.94097049,0.56777640,0.08620992,0.03687795,0.02640745,0.14127735,0.24162321,0.09441514,0.03165672,0.14764597
3.94697349,0.59525495,0.09011557,0.03931189,0.02716546,0.14559526,0.25175130,0.09760300,0.03289287,0.15309136
3.95297649,0.62036547,0.09363666,0.04167717,0.02774624,0.14899403,0.26067205,0.10021537,0.03395792,0.15769391
3.95897949,0.64272841,0.09671841,0.04394232,0.02813766,0.15140473,0.26824125,0.10220360,0.03483378,0.16137279
3.96498249,0.66200489,0.09931396,0.04607592,0.02833169,0.15277855,0.27433884,0.10353129,0.03550576,0.16406432
3.97098549,0.67790478,0.10138555,0.04804717,0.02832464,0.15308842,0.27887221,0.10417548,0.03596302,0.16572385
3.97698849,0.69019369,0.10290557,0.04982664,0.02811739,0.15232980,0.28177876,0.10412729,0.03619888,0.16632693
3.98299150,0.69869852,0.10385735,0.05138686,0.02771535,0.15052075,0.28302757,0.10339218,0.03621091,0.16586987
3.98899450,0.70331145,0.10423572,0.05270309,0.02712835,0.14770118,0.28262030,0.10198968,0.03600104,0.16436964
3.99499750,0.70399240,0.10404731,0.05375396,0.02637036,0.14393141,0.28059114,0.09995264,0.03557537,0.16186306
4.00100050,0.70076967,0.10331059,0.05452209,0.02545907,0.13928996,0.27700595,0.09732615,0.03494403,0.15840539
4.00700350,0.69373913,0.10205567,0.05499467,0.02441539,0.13387086,0.27196063,0.09416600,0.03412081,0.15406840
4.01300650,0.68306167,0.10032388,0.05516393,0.02326285,0.12778048,0.26557883,0.09053691,0.03312273,0.14893793
4.01900950,0.66895948,0.09816712,0.05502750,0.02202698,0.12113407,0.25800913,0.08651057,0.03196958,0.14311125
4.02501251,0.65171086,0.09564708,0.05458870,0.02073459,0.11405219,0.24942181,0.08216350,0.03068338,0.13669409
4.03101551,0.63164419,0.09283427,0.05385657,0.01941318,0.10665715,0.24000532,0.07757497,0.02928780,0.12979765
4.03701851,0.60913090,0.08980700,0.05284589,0.01809025,0.09906962,0.22996263,0.07282492,0.02780767,0.12253566
4.04302151,0.58457797,0.08665018,0.05157695,0.01679276,0.09140551,0.21950752,0.06799206,0.02626839,0.11502158
4.04902451,0.55841990,0.08345414,0.05007522,0.01554658,0.08377336,0.20886099,0.06315215,0.02469549,0.10736604
4.05502751,0.53111055,0.08031332,0.04837087,0.01437612,0.07627206,0.19824771,0.05837651,0.02311415,0.09967463
4.06103052,0.50311492,0.07732500,0.04649809,0.01330395,0.06898925,0.18789274,0.05373087,0.02154888,0.09204605
4.06703352,0.47490109,0.07458794,0.04449443,0.01235055,0.06200019,0.17801841,0.04927445,0.02002317,0.08457068
4.07303652,0.44693248,0.07220103,0.04239991,0.01153412,0.05536724,0.16884140,0.04505935,0.01855931,0.07732960
4.07903952,0.41966058,0.07026191,0.04025618,0.01087051,0.04913986,0.16057001,0.04113029,0.01717814,0.07039405
4.08504252,0.39351814,0.06886565,0.03810555,0.01037309,0.04335501,0.15340166,0.03752449,0.01589904,0.06382525
4.09104552,0.36891322,0.06810334,0.03599010,0.01005277,0.03803812,0.14752039,0.03427191,0.01473980,0.05767469
4.09704852,0.34622378,0.06806078,0.03395079,0.00991801,0.03320422,0.14309455,0.03139557,0.01371663,0.05198470
4.10305153,0.32579331,0.06881723,0.03202659,0.00997481,0.02885943,0.14027450,0.02891211,0.01284421,0.04678933
4.10905453,0.30792719,0.07044417,0.03025371,0.01022671,0.02500264,0.13919039,0.02683244,0.01213565,0.04211551
4.11505753,0.29289007,0.07300428,0.02866499,0.01067484,0.02162718,0.13994992,0.02516244,0.01160259,0.03798433
4.12106053,0.28090414,0.07655047,0.02728934,0.01131783,0.01872260,0.14263625,0.02390376,0.01125526,0.03441260
4.12706353,0.27214848,0.08112524,0.02615133,0.01215187,0.01627638,0.14730594,0.02305463,0.01110244,0.03141433
4.13306653,0.26675923,0.08676016,0.02527095,0.01317060,0.01427551,0.15398708,0.02261070,0.01115154,0.02900236
4.13906953,0.26483078,0.09347579,0.02466346,0.01436513,0.01270796,0.16267772,0.02256579,0.01140862,0.02718993
4.14507254,0.26641782,0.10128175,0.02433949,0.01572402,0.01156388,0.17334457,0.02291270,0.01187832,0.02599221
4.15107554,0.27153817,0.11017735,0.02430511,0.01723325,0.01083668,0.18592225,0.02364392,0.01256391,0.02542766
4.15707854,0.28017629,0.12015235,0.02456217,0.01887632,0.01052375,0.20031302,0.02475235,0.01346720,0.02551922
4.16308154,0.29228742,0.13118827,0.02510862,0.02063431,0.01062699,0.21638730,0.02623185,0.01458856,0.02629532
4.16908454,0.30780207,0.14325979,0.02593904,0.02248608,0.01115299,0.23398481,0.02807779,0.01592684,0.02779052
4.17508754,0.32663063,0.15633653,0.02704511,0.02440851,0.01211298,0.25291661,0.03028749,0.01747939,0.03004588
4.18109055,0.34866816,0.17038486,0.02841619,0.02637679,0.01352238,0.27296798,0.03286048,0.01924199,0.03310883
4.18709355,0.37379872,0.18536978,0.03003989,0.02836484,0.01540020,0.29390208,0.03579872,0.02120891,0.03703272
4.19309655,0.40189931,0.20125664,0.03190258,0.03034580,0.01776799,0.31546438,0.03910651,0.02337288,0.04187584
4.19909955,0.43284309,0.21801262,0.03398995,0.03229249,0.02064863,0.33738777,0.04279036,0.02572514,0.04769987
4.20510255,0.46650151,0.23560777,0.03628742,0.03417804,0.02406485,0.35939813,0.04685857,0.02825551,0.05456796
4.21110555,0.50274541,0.25401554,0.03878050,0.03597642,0.02803746,0.38122025,0.05132061,0.03095238,0.06254224
4.21710855,0.54144476,0.27321268,0.04145501,0.03766310,0.03258356,0.40258380,0.05618628,0.03380284,0.07168087
4.22311156,0.58246696,0.29317830,0.04429722,0.03921551,0.03771452,0.42322919,0.06146469,0.03679268,0.08203485
4.22911456,0.62567391,0.31389233,0.04729385,0.04061367,0.04343401,0.44291310,0.06716304,0.03990644,0.09364441
4.23511756,0.67091771,0.33533310,0.05043195,0.04184054,0.04973606,0.46141328,0.07328521,0.04312747,0.10653536
4.24112056,0.71803537,0.35747438,0.05369864,0.04288239,0.05660324,0.47853272,0.07983037,0.04643790,0.12071541
4.24712356,0.76684270,0.38028182,0.05708076,0.04372910,0.06400513,0.49410275,0.08679138,0.04981863,0.13617074
4.25312656,0.81712796,0.40370910,0.06056448,0.04437421,0.07189713,0.50798514,0.09415344,0.05324935,0.15286287
4.25912956,0.86864548,0.42769398,0.06413484,0.04481502,0.08021965,0.52007305,0.10189271,0.05670845,0.17072613
4.26513257,0.92111000,0.45215457,0.06777522,0.04505241,0.08889788,0.53029097,0.10997522,0.06017302,0.18966587
4.27113557,0.97419212,0.47698601,0.07146696,0.04509069,0.09784207,0.53859359,0.11835606,0.06361884,0.20955754
4.27713857,1.02751537,0.50205798,0.07518893,0.04493728,0.10694850,0.54496374,0.12697898,0.06702043,0.23024684
4.28314157,1.08065541,0.52721312,0.07891728,0.04460232,0.11610106,0.54940973,0.13577636,0.07035103,0.25155095
4.28914457,1.13314163,0.55226677,0.08262526,0.04409827,0.12517340,0.55196208,0.14466972,0.07358284,0.27326085
4.29514757,1.18446141,0.57700801,0.08628327,0.04343939,0.13403175,0.55267001,0.15357070,0.07668718,0.29514485
4.30115058,1.23406711,0.60120214,0.08985901,0.04264132,0.14253814,0.55159782,0.16238254,0.07963478,0.31695307
4.30715358,1.28138560,0.62459460,0.09331785,0.04172053,0.15055404,0.54882143,0.17100200,0.08239617,0.33842286
4.31315658,1.32583016,0.64691614,0.09662338,0.04069391,0.15794426,0.54442516,0.17932164,0.08494215,0.35928482
4.31915958,1.36681421,0.66788916,0.09973806,0.03957834,0.16458087,0.53849902,0.18723248,0.08724435,0.37926938
4.32516258,1.40376633,0.68723478,0.10262407,0.03839031,0.17034709,0.53113645,0.19462675,0.08927575,0.39811348
4.33116558,1.43614589,0.70468047,0.10524418,0.03714561,0.17514088,0.52243259,0.20140073,0.09101137,0.41556716
4.33716858,1.46345848,0.71996786,0.10756267,0.03585907,0.17887813,0.51248318,0.20745760,0.09242888,0.43139977
4.34317159,1.48527047,0.73286014,0.10954632,0.03454434,0.18149531,0.50138381,0.21270996,0.09350915,0.44540553
4.34917459,1.50122189,0.74314908,0.11116525,0.03321380,0.18295131,0.48922971,0.21708221,0.09423685,0.45740819
4.35517759,1.51103709,0.75066087,0.11239374,0.03187838,0.18322863,0.47611569,0.22051237,0.09460089,0.46726470
4.36118059,1.51453258,0.75526097,0.11321094,0.03054760,0.18233370,0.46213642,0.22295354,0.09459477,0.47486762
4.36718359,1.51162184,0.75685750,0.11360130,0.02922953,0.18029628,0.44738660,0.22437476,0.09421678,0.48014646
4.37318659,1.50231681,0.75540309,0.11355503,0.02793078,0.17716823,0.43196124,0.22476142,0.09347014,0.48306768
4.37918959,1.48672626,0.75089538,0.11306821,0.02665664,0.17302138,0.41595581,0.22411502,0.09236291,0.48363367
4.38519260,1.46505105,0.74337599,0.11214281,0.02541110,0.16794489,0.39946613,0.22245258,0.09090784,0.48188076
4.39119560,1.43757688,0.73292828,0.11078653,0.02419697,0.16204210,0.38258825,0.21980551,0.08912206,0.47787636
4.39719860,1.40466482,0.71967403,0.10901252,0.02301601,0.15542702,0.36541800,0.21621827,0.08702668,0.47171560
4.40320160,1.36674028,0.70376936,0.10683895,0.02186906,0.14822075,0.34805049,0.21174666,0.08464634,0.46351751
4.40920460,1.32428103,0.68539999,0.10428853,0.02075620,0.14054777,0.33057947,0.20645602,0.08200868,0.45342106
4.41520760,1.27780485,0.66477630,0.10138793,0.01967688,0.13253251,0.31309663,0.20041940,0.07914378,0.44158119
4.42121061,1.22785736,0.64212830,0.09816726,0.01863007,0.12429607,0.29569095,0.19371567,0.07608363,0.42816506
4.42721361,1.17500047,0.61770073,0.09465940,0.01761446,0.11595347,0.27844809,0.18642776,0.07286160,0.41334854
4.43321661,1.11980188,0.59174846,0.09089950,0.01662860,0.10761129,0.26144988,0.17864109,0.06951197,0.39731310
4.43921961,1.06282588,0.56453232,0.08692437,0.01567102,0.09936583,0.24477395,0.17044204,0.06606947,0.38024304
4.44522261,1.00462543,0.53631528,0.08277199,0.01474040,0.09130188,0.22849359,0.16191675,0.06256892,0.36232323
4.45122561,0.94573588,0.50735925,0.07848104,0.01383565,0.08349193,0.21267763,0.15315003,0.05904486,0.34373711
4.45722861,0.88666989,0.47792218,0.07409038,0.01295603,0.07599603,0.19739062,0.14422444,0.05553131,0.32466508
4.46323162,0.82791371,0.44825564,0.06963872,0.01210123,0.06886193,0.18269304,0.13521955,0.05206153,0.30528306
4.46923462,0.76992457,0.41860271,0.06516416,0.01127138,0.06212569,0.16864164,0.12621132,0.04866775,0.28576133
4.47523762,0.71312897,0.38919611,0.06070385,0.01046710,0.05581267,0.15528987,0.11727161,0.04538103,0.26626341
4.48124062,0.65792165,0.36025667,0.05629365,0.00968944,0.04993859,0.14268830,0.10846774,0.04223104,0.24694510
4.48724362,0.60466531,0.33199187,0.05196781,0.00893993,0.04451084,0.13088510,0.09986211,0.03924589,0.22795349
4.49324662,0.55369064,0.30459464,0.04775868,0.00822044,0.03952993,0.11992652,0.09151196,0.03645189,0.20942610
4.49924962,0.50529688,0.27824235,0.04369648,0.00753317,0.03499081,0.10985730,0.08346910,0.03387334,0.19149006
4.50525263,0.45975263,0.25309602,0.03980907,0.00688056,0.03088429,0.10072115,0.07577972,0.03153228,0.17426142
4.51125563,0.41729712,0.22929976,0.03612183,0.00626519,0.02719833,0.09256115,0.06848436,0.02944825,0.15784454
4.51725863,0.37814177,0.20698052,0.03265754,0.00568972,0.02391929,0.08542016,0.06161780,0.02763800,0.14233176
4.52326163,0.34247212,0.18624820,0.02943642,0.00515682,0.02103296,0.07934128,0.05520921,0.02611522,0.12780320
4.52926463,0.31045018,0.16719606,0.02647609,0.00466910,0.01852562,0.07436822,0.04928230,0.02489029,0.11432698
4.53526763,0.28221715,0.14990154,0.02379182,0.00422905,0.01638478,0.07054577,0.04385563,0.02397002,0.10195954
4.54127064,0.25789644,0.13442737,0.02139659,0.00383906,0.01459997,0.06792020,0.03894298,0.02335743,0.09074642
4.54727364,0.23759694,0.12082308,0.01930146,0.00350134,0.01316330,0.06653969,0.03455387,0.02305162,0.08072318
4.55327664,0.22141642,0.10912658,0.01751578,0.00321797,0.01206986,0.06645461,0.03069413,0.02304764,0.07191664
4.55927964,0.20944484,0.09936603,0.01604755,0.00299092,0.01131810,0.06771786,0.02736652,0.02333647,0.06434619
4.56528264,0.20176741,0.09156163,0.01490374,0.00282203,0.01090998,0.07038484,0.02457140,0.02390506,0.05802534
4.57128564,0.19846719,0.08572739,0.01409057,0.00271311,0.01085103,0.07451347,0.02230741,0.02473650,0.05296306
4.57728864,0.19962690,0.08187257,0.01361379,0.00266594,0.01115024,0.08016371,0.02057207,0.02581025,0.04916528
4.58329165,0.20532993,0.08000292,0.01347886,0.00268231,0.01181988,0.08739696,0.01936232,0.02710246,0.04663604
4.58929465,0.21566005,0.08012134,0.01369105,0.00276410,0.01287503,0.09627501,0.01867501,0.02858644,0.04537844
4.59529765,0.23070004,0.08222816,0.01425544,0.00291326,0.01433315,0.10685860,0.01850721,0.03023315,0.04539538
4.60130065,0.25052886,0.08632080,0.01517683,0.00313191,0.01621332,0.11920574,0.01885640,0.03201183,0.04668983
4.60730365,0.27521760,0.09239290,0.01645948,0.00342231,0.01853549,0.13336951,0.01972050,0.03389062,0.04926479
4.61330665,0.30482427,0.10043302,0.01810685,0.00378694,0.02131956,0.14939576,0.02109782,0.03583733,0.05312300
4.61930965,0.33938752,0.11042286,0.02012110,0.00422849,0.02458433,0.16732055,0.02298681,0.03782016,0.05826620
4.62531266,0.37891992,0.12233537,0.02250269,0.00474992,0.02834652,0.18716758,0.02538571,0.03980841,0.06469429
4.63131566,0.42340089,0.13613266,0.02524982,0.00535450,0.03261963,0.20894577,0.02829224,0.04177327,0.07240433
4.63731866,0.47277002,0.15176417,0.02835793,0.00604587,0.03741298,0.23264719,0.03170312,0.04368846,0.08138948
4.64332166,0.52692118,0.16916514,0.03181923,0.00682815,0.04273079,0.25824553,0.03561369,0.04553091,0.09163810
4.64932466,0.58569814,0.18825569,0.03562234,0.00770599,0.04857141,0.28569531,0.04001760,0.04728129,0.10313305
4.65532766,0.64889203,0.20894074,0.03975200,0.00868474,0.05492679,0.31493201,0.04490656,0.04892452,0.11585132
4.66133067,0.71624130,0.23111083,0.04418900,0.00977059,0.06178222,0.34587335,0.05027027,0.05045012,0.12976408
4.66733367,0.78743439,0.25464410,0.04891030,0.01097073,0.06911630,0.37842169,0.05609646,0.05185248,0.14483723
4.67333667,0.86211541,0.27940929,0.05388927,0.01229350,0.07690136,0.41246760,0.06237116,0.05313107,0.16103246
4.67933967,0.93989272,0.30526996,0.05909629,0.01374858,0.08510404,0.44789461,0.06907912,0.05429044,0.17830875
4.68534267,1.02035029,0.33208954,0.06449942,0.01534712,0.09368632,0.48458480,0.07620430,0.05534020,0.19662430
4.69134567,1.10306128,0.35973717,0.07006532,0.01710180,0.10260672,0.52242512,0.08373055,0.05629486,0.21593876
4.69734867,1.18760324,0.38809392,0.07576024,0.01902692,0.11182174,0.56131394,0.09164227,0.05717352,0.23621551
4.70335168,1.27357398,0.41705908,0.08155117,0.02113823,0.12128735,0.60116741,0.09992499,0.05799958,0.25742391
