energy_ev,total_up,Hg_p_up,Hg_d_up,Li_s_up,N_s_up,N_p_up,Te_p_up,Te_d_up
2.90245123,0.48944685,0.22600228,0.00276290,0.01367865,0.03206652,0.10161376,0.04889636,0.00000000
2.90845423,0.51883528,0.23821521,0.00294373,0.01647695,0.03357855,0.10806750,0.05370130,0.00000000
2.91445723,0.54865914,0.25067316,0.00313192,0.01979980,0.03502658,0.11461418,0.05909136,0.00000000
2.92046023,0.57890228,0.26332530,0.00332779,0.02370299,0.03639679,0.12126088,0.06511892,0.00000000
2.92646323,0.60961327,0.27615555,0.00353204,0.02824279,0.03768011,0.12802720,0.07184190,0.00000000
2.93246623,0.64090120,0.28918046,0.00374570,0.03347379,0.03887229,0.13494422,0.07932132,0.00000000
2.93846923,0.67292775,0.30244547,0.00397003,0.03944638,0.03997373,0.14205283,0.08761819,0.00000000
2.94447224,0.70589554,0.31601955,0.00420646,0.04620408,0.04098909,0.14940117,0.09678986,0.00000000
2.95047524,0.74003304,0.32998830,0.00445647,0.05378069,0.04192677,0.15704137,0.10688599,0.00000000
2.95647824,0.77557649,0.34444578,0.00472148,0.06219725,0.04279809,0.16502563,0.11794414,0.00000000
2.96248124,0.81274957,0.35948538,0.00500268,0.07145914,0.04361641,0.17340188,0.12998528,0.00000000
2.96848424,0.85174174,0.37519002,0.00530094,0.08155330,0.04439606,0.18220905,0.14300931,0.00000000
2.97448724,0.89268648,0.39162235,0.00561660,0.09244576,0.04515126,0.19147247,0.15699089,0.00000000
2.98049025,0.93564058,0.40881532,0.00594941,0.10407963,0.04589498,0.20119934,0.17187583,0.00000000
2.98649325,0.98056580,0.42676383,0.00629834,0.11637379,0.04663785,0.21137492,0.18757828,0.00000000
2.99249625,1.02731421,0.44541789,0.00666157,0.12922226,0.04738723,0.22195931,0.20397899,0.00000000
2.99849925,1.07561841,0.46467787,0.00703637,0.14249459,0.04814637,0.23288550,0.22092474,0.00000000
3.00450225,1.12508746,0.48439221,0.00741913,0.15603716,0.04891386,0.24405850,0.23822932,0.00000000
3.01050525,1.17520931,0.50435795,0.00780537,0.16967558,0.04968328,0.25535607,0.25567595,0.00000000
3.01650825,1.22536006,0.52432418,0.00818983,0.18321818,0.05044318,0.26663073,0.27302129,0.00000000
3.02251126,1.27481997,0.54399839,0.00856658,0.19646046,0.05117734,0.27771347,0.29000098,0.00000000
3.02851426,1.32279578,0.56305564,0.00892919,0.20919052,0.05186527,0.28841869,0.30633657,0.00000000
3.03451726,1.36844855,0.58115008,0.00927093,0.22119515,0.05248303,0.29855045,0.32174354,0.00000000
3.04052026,1.41092580,0.59792841,0.00958503,0.23226651,0.05300427,0.30790955,0.33594026,0.00000000
3.04652326,1.44939637,0.61304459,0.00986487,0.24220910,0.05340138,0.31630140,0.34865741,0.00000000
3.05252626,1.48308638,0.62617509,0.01010431,0.25084662,0.05364680,0.32354396,0.35964748,0.00000000
3.05852926,1.51131445,0.63703393,0.01029787,0.25802867,0.05371436,0.32947562,0.36869392,0.00000000
3.06453227,1.53352422,0.64538669,0.01044104,0.26363663,0.05358058,0.33396247,0.37561953,0.00000000
3.07053527,1.54931249,0.65106277,0.01053040,0.26758883,0.05322584,0.33690463,0.38029359,0.00000000
3.07653827,1.55845151,0.65396522,0.01056385,0.26984438,0.05263547,0.33824127,0.38263749,0.00000000
3.08254127,1.56090404,0.65407765,0.01054072,0.27040574,0.05180050,0.33795405,0.38262852,0.00000000
3.08854427,1.55683054,0.65146787,0.01046179,0.26931975,0.05071828,0.33606878,0.38030149,0.00000000
3.09454727,1.54658792,0.64628804,0.01032933,0.26667704,0.04939274,0.33265525,0.37574836,0.00000000
3.10055028,1.53071997,0.63877133,0.01014704,0.26260990,0.04783441,0.32782514,0.36911563,0.00000000
3.10655328,1.50994011,0.62922538,0.00991991,0.25728857,0.04606014,0.32172820,0.36059968,0.00000000
3.11255628,1.48510714,0.61802284,0.00965414,0.25091628,0.04409259,0.31454688,0.35044045,0.00000000
3.11855928,1.45719553,0.60558953,0.00935684,0.24372297,0.04195948,0.30648962,0.33891338,0.00000000
3.12456228,1.42726162,0.59239089,0.00903587,0.23595825,0.03969269,0.29778326,0.32632045,0.00000000
3.13056528,1.39640750,0.57891734,0.00869959,0.22788366,0.03732725,0.28866479,0.31298031,0.00000000
3.13656828,1.36574427,0.56566926,0.00835655,0.21976469,0.03490022,0.27937300,0.29921822,0.00000000
3.14257129,1.33635654,0.55314237,0.00801529,0.21186275,0.03244959,0.27014034,0.28535611,0.00000000
3.14857429,1.30926943,0.54181398,0.00768405,0.20442753,0.03001326,0.26118534,0.27170310,0.00000000
3.15457729,1.28541975,0.53213076,0.00737060,0.19768995,0.02762804,0.25270596,0.25854709,0.00000000
3.16058029,1.26563196,0.52449834,0.00708198,0.19185595,0.02532882,0.24487413,0.24614736,0.00000000
3.16658329,1.25060000,0.51927306,0.00682442,0.18710132,0.02314783,0.23783159,0.23472869,0.00000000
3.17258629,1.24087493,0.51675590,0.00660316,0.18356781,0.02111413,0.23168731,0.22447705,0.00000000
3.17858929,1.23685871,0.51718873,0.00642239,0.18136042,0.01925323,0.22651625,0.21553687,0.00000000
3.18459230,1.23880346,0.52075255,0.00628520,0.18054613,0.01758683,0.22235976,0.20800989,0.00000000
3.19059530,1.24681596,0.52756765,0.00619359,0.18115391,0.01613280,0.21922720,0.20195566,0.00000000
3.19659830,1.26086630,0.53769533,0.00614848,0.18317602,0.01490518,0.21709877,0.19739331,0.00000000
3.20260130,1.28080011,0.55114076,0.00614974,0.18657050,0.01391434,0.21592938,0.19430457,0.00000000
3.20860430,1.30635310,0.56785685,0.00619633,0.19126462,0.01316722,0.21565318,0.19263776,0.00000000
3.21460730,1.33716731,0.58774856,0.00628631,0.19715928,0.01266755,0.21618858,0.19231260,0.00000000
3.22061031,1.37280797,0.61067749,0.00641700,0.20413403,0.01241617,0.21744353,0.19322542,0.00000000
3.22661331,1.41278034,0.63646652,0.00658507,0.21205259,0.01241127,0.21932070,0.19525469,0.00000000
3.23261631,1.45654590,0.66490428,0.00678668,0.22076855,0.01264867,0.22172251,0.19826663,0.00000000
3.23861931,1.50353743,0.69574937,0.00701755,0.23013119,0.01312202,0.22455558,0.20212057,0.00000000
3.24462231,1.55317262,0.72873422,0.00727312,0.23999106,0.01382296,0.22773464,0.20667405,0.00000000
3.25062531,1.60486604,0.76356869,0.00754866,0.25020510,0.01474127,0.23118565,0.21178733,0.00000000
3.25662831,1.65803940,0.79994336,0.00783934,0.26064124,0.01586493,0.23484805,0.21732736,0.00000000
3.26263132,1.71213006,0.83753262,0.00814037,0.27118224,0.01718014,0.23867616,0.22317096,0.00000000
3.26863432,1.76659777,0.87599757,0.00844706,0.28172854,0.01867138,0.24263958,0.22920729,0.00000000
3.27463732,1.82092984,0.91498883,0.00875490,0.29220011,0.02032136,0.24672279,0.23533939,0.00000000
3.28064032,1.87464463,0.95414930,0.00905966,0.30253726,0.02211105,0.25092380,0.24148503,0.00000000
3.28664332,1.92729359,0.99311691,0.00935738,0.31270027,0.02401964,0.25525209,0.24757667,0.00000000
3.29264632,1.97846182,1.03152730,0.00964449,0.32266792,0.02602464,0.25972596,0.25356073,0.00000000
3.29864932,2.02776726,1.06901653,0.00991778,0.33243502,0.02810189,0.26436924,0.25939615,0.00000000
3.30465233,2.07485865,1.10522372,0.01017445,0.34200899,0.03022575,0.26920776,0.26505242,0.00000000
3.31065533,2.11941232,1.13979362,0.01041205,0.35140571,0.03236923,0.27426557,0.27050713,0.00000000
3.31665833,2.16112806,1.17237908,0.01062857,0.36064487,0.03450431,0.27956121,0.27574327,0.00000000
3.32266133,2.19972432,1.20264356,0.01082229,0.36974491,0.03660216,0.28510407,0.28074632,0.00000000
3.32866433,2.23493305,1.23026340,0.01099187,0.37871808,0.03863361,0.29089123,0.28550141,0.00000000
3.33466733,2.26649459,1.25493024,0.01113618,0.38756565,0.04056953,0.29690473,0.28999063,0.00000000
3.34067034,2.29415306,1.27635340,0.01125438,0.39627364,0.04238132,0.30310958,0.29419064,0.00000000
3.34667334,2.31765267,1.29426238,0.01134576,0.40480940,0.04404146,0.30945257,0.29807086,0.00000000
3.35267634,2.33673555,1.30840959,0.01140977,0.41311917,0.04552399,0.31586199,0.30159212,0.00000000
3.35867934,2.35114132,1.31857327,0.01144597,0.42112683,0.04680509,0.32224829,0.30470610,0.00000000
3.36468234,2.36060892,1.32456076,0.01145397,0.42873400,0.04786363,0.32850579,0.30735551,0.00000000
3.37068534,2.36488085,1.32621200,0.01143345,0.43582149,0.04868159,0.33451523,0.30947495,0.00000000
3.37668834,2.36370975,1.32340338,0.01138412,0.44225215,0.04924459,0.34014731,0.31099260,0.00000000
3.38269135,2.35686744,1.31605160,0.01130577,0.44787495,0.04954220,0.34526680,0.31183253,0.00000000
3.38869435,2.34415575,1.30411774,0.01119829,0.45253020,0.04956825,0.34973738,0.31191753,0.00000000
3.39469735,2.32541888,1.28761093,0.01106166,0.45605562,0.04932106,0.35342666,0.31117244,0.00000000
3.40070035,2.30055654,1.26659179,0.01089605,0.45829294,0.04880345,0.35621147,0.30952765,0.00000000
3.40670335,2.26953692,1.24117504,0.01070184,0.45909485,0.04802276,0.35798287,0.30692264,0.00000000
3.41270635,2.23240872,1.21153127,0.01047968,0.45833173,0.04699071,0.35865084,0.30330942,0.00000000
3.41870935,2.18931129,1.17788737,0.01023051,0.45589798,0.04572307,0.35814832,0.29865558,0.00000000
3.42471236,2.14048197,1.14052566,0.00995566,0.45171756,0.04423934,0.35643435,0.29294687,0.00000000
3.43071536,2.08625989,1.09978131,0.00965681,0.44574839,0.04256227,0.35349626,0.28618905,0.00000000
3.43671836,2.02708571,1.05603817,0.00933602,0.43798549,0.04071725,0.34935059,0.27840904,0.00000000
3.44272136,1.96349681,1.00972284,0.00899574,0.42846252,0.03873174,0.34404290,0.26965515,0.00000000
3.44872436,1.89611802,0.96129721,0.00863879,0.41725186,0.03663457,0.33764619,0.25999645,0.00000000
3.45472736,1.82564787,0.91124954,0.00826827,0.40446300,0.03445524,0.33025830,0.24952132,0.00000000
3.46073037,1.75284104,0.86008448,0.00788754,0.39023943,0.03222321,0.32199815,0.23833521,0.00000000
3.46673337,1.67848757,0.80831226,0.00750014,0.37475426,0.02996728,0.31300113,0.22655770,0.00000000
3.47273637,1.60338983,0.75643755,0.00710969,0.35820465,0.02771492,0.30341385,0.21431905,0.00000000
3.47873937,1.52833837,0.70494834,0.00671976,0.34080539,0.02549170,0.29338848,0.20175643,0.00000000
3.48474237,1.45408781,0.65430538,0.00633387,0.32278204,0.02332086,0.28307701,0.18900989,0.00000000
3.49074537,1.38133394,0.60493253,0.00595527,0.30436385,0.02122289,0.27262566,0.17621841,0.00000000
3.49674837,1.31069325,0.55720837,0.00558697,0.28577674,0.01921526,0.26216975,0.16351611,0.00000000
3.50275138,1.24268591,0.51145953,0.00523157,0.26723689,0.01731225,0.25182926,0.15102875,0.00000000
3.50875438,1.17772292,0.46795580,0.00489125,0.24894497,0.01552490,0.24170527,0.13887079,0.00000000
3.51475738,1.11609816,0.42690724,0.00456773,0.23108126,0.01386099,0.23187747,0.12714296,0.00000000
3.52076038,1.05798557,0.38846337,0.00426222,0.21380201,0.01232524,0.22240276,0.11593050,0.00000000
3.52676338,1.00344154,0.35271427,0.00397544,0.19723688,0.01091948,0.21331505,0.10530209,0.00000000
3.53276638,0.95241218,0.31969358,0.00370761,0.18148764,0.00964294,0.20462612,0.09530939,0.00000000
3.53876938,0.90474505,0.28938306,0.00345854,0.16662809,0.00849253,0.19632756,0.08598729,0.00000000
3.54477239,0.86020456,0.26171849,0.00322763,0.15270496,0.00746328,0.18839356,0.07735472,0.00000000
3.55077539,0.81849015,0.23659658,0.00301393,0.13973991,0.00654865,0.18078433,0.06941585,0.00000000
3.55677839,0.77925623,0.21388253,0.00281627,0.12773214,0.00574092,0.17345004,0.06216186,0.00000000
3.56278139,0.74213280,0.19341789,0.00263327,0.11666172,0.00503159,0.16633500,0.05557280,0.00000000
3.56878439,0.70674578,0.17502843,0.00246346,0.10649313,0.00441165,0.15938176,0.04961973,0.00000000
3.57478739,0.67273604,0.15853161,0.00230533,0.09717912,0.00387199,0.15253509,0.04426693,0.00000000
3.58079040,0.63977620,0.14374355,0.00215742,0.08866448,0.00340356,0.14574551,0.03947402,0.00000000
3.58679340,0.60758484,0.13048518,0.00201836,0.08088957,0.00299768,0.13897224,0.03519803,0.00000000
3.59279640,0.57593727,0.11858752,0.00188693,0.07379364,0.00264614,0.13218553,0.03139526,0.00000000
3.59879940,0.54467299,0.10789591,0.00176210,0.06731770,0.00234142,0.12536824,0.02802292,0.00000000
3.60480240,0.51369958,0.09827328,0.00164303,0.06140687,0.00207667,0.11851665,0.02504061,0.00000000
3.61080540,0.48299320,0.08960244,0.00152912,0.05601233,0.00184585,0.11164059,0.02241138,0.00000000
3.61680840,0.45259624,0.08178746,0.00141999,0.05109266,0.00164368,0.10476293,0.02010272,0.00000000
3.62281141,0.42261226,0.07475421,0.00131547,0.04661479,0.00146565,0.09791842,0.01808712,0.00000000
3.62881441,0.39319912,0.06845035,0.00121560,0.04255452,0.00130797,0.09115223,0.01634260,0.00000000
3.63481741,0.36456060,0.06284465,0.00112058,0.03889667,0.00116753,0.08451810,0.01485290,0.00000000
3.64082041,0.33693736,0.05792601,0.00103080,0.03563492,0.00104178,0.07807634,0.01360757,0.00000000
3.64682341,0.31059759,0.05370211,0.00094675,0.03277145,0.00092871,0.07189176,0.01260193,0.00000000
3.65282641,0.28582799,0.05019795,0.00086903,0.03031643,0.00082674,0.06603175,0.01183692,0.00000000
3.65882941,0.26292529,0.04745422,0.00079831,0.02828730,0.00073465,0.06056438,0.01131881,0.00000000
3.66483242,0.24218880,0.04552560,0.00073531,0.02670810,0.00065150,0.05555683,0.01105891,0.00000000
3.67083542,0.22391379,0.04447897,0.00068079,0.02560858,0.00057660,0.05107397,0.01107312,0.00000000
3.67683842,0.20838601,0.04439157,0.00063550,0.02502335,0.00050939,0.04717723,0.01138144,0.00000000
3.68284142,0.19587705,0.04534894,0.00060018,0.02499092,0.00044946,0.04392369,0.01200739,0.00000000
3.68884442,0.18664036,0.04744274,0.00057556,0.02555260,0.00039647,0.04136538,0.01297730,0.00000000
3.69484742,0.18090777,0.05076824,0.00056232,0.02675133,0.00035013,0.03954864,0.01431950,0.00000000
3.70085043,0.17888607,0.05542149,0.00056108,0.02863033,0.00031016,0.03851360,0.01606333,0.00000000
3.70685343,0.18075351,0.06149605,0.00057239,0.03123154,0.00027631,0.03829367,0.01823808,0.00000000
3.71285643,0.18665580,0.06907941,0.00059672,0.03459389,0.00024832,0.03891491,0.02087170,0.00000000
3.71885943,0.19670161,0.07824882,0.00063443,0.03875139,0.00022591,0.04039538,0.02398939,0.00000000
3.72486243,0.21095736,0.08906689,0.00068575,0.04373103,0.00020880,0.04274432,0.02761209,0.00000000
3.73086543,0.22944134,0.10157677,0.00075075,0.04955049,0.00019668,0.04596118,0.03175487,0.00000000
3.73686843,0.25211733,0.11579727,0.00082934,0.05621584,0.00018922,0.05003459,0.03642523,0.00000000
3.74287144,0.27888797,0.13171796,0.00092124,0.06371926,0.00018609,0.05494122,0.04162147,0.00000000
3.74887444,0.30958827,0.14929451,0.00102591,0.07203679,0.00018692,0.06064468,0.04733114,0.00000000
3.75487744,0.34397970,0.16844458,0.00114261,0.08112642,0.00019134,0.06709449,0.05352966,0.00000000
3.76088044,0.38174535,0.18904447,0.00127031,0.09092649,0.00019896,0.07422525,0.06017915,0.00000000
3.76688344,0.42248690,0.21092683,0.00140771,0.10135462,0.00020936,0.08195611,0.06722775,0.00000000
3.77288644,0.46572363,0.23387972,0.00155323,0.11230725,0.00022212,0.09019063,0.07460920,0.00000000
3.77888944,0.51089427,0.25764722,0.00170505,0.12365993,0.00023680,0.09881721,0.08224307,0.00000000
3.78489245,0.55736190,0.28193175,0.00186104,0.13526847,0.00025295,0.10770999,0.09003548,0.00000000
3.79089545,0.60442214,0.30639827,0.00201889,0.14697089,0.00027013,0.11673046,0.09788043,0.00000000
3.79689845,0.65131481,0.33068023,0.00217607,0.15859030,0.00028786,0.12572970,0.10566169,0.00000000
3.80290145,0.69723886,0.35438739,0.00232993,0.16993862,0.00030569,0.13455122,0.11325536,0.00000000
3.80890445,0.74137024,0.37711511,0.00247772,0.18082103,0.00032316,0.14303441,0.12053278,0.00000000
3.81490745,0.78288224,0.39845499,0.00261670,0.19104103,0.00033985,0.15101842,0.12736398,0.00000000
3.82091046,0.82096759,0.41800635,0.00274417,0.20040597,0.00035533,0.15834636,0.13362136,0.00000000
3.82691346,0.85486139,0.43538822,0.00285760,0.20873273,0.00036923,0.16486974,0.13918355,0.00000000
3.83291646,0.88386396,0.45025124,0.00295465,0.21585347,0.00038120,0.17045284,0.14393917,0.00000000
3.83891946,0.90736266,0.46228902,0.00303327,0.22162099,0.00039094,0.17497684,0.14779053,0.00000000
3.84492246,0.92485146,0.47124835,0.00309178,0.22591368,0.00039821,0.17834361,0.15065687,0.00000000
3.85092546,0.93594757,0.47693783,0.00312891,0.22863963,0.00040282,0.18047888,0.15247715,0.00000000
3.85692846,0.94040407,0.47923459,0.00314383,0.22973981,0.00040467,0.18133465,0.15321217,0.00000000
3.86293147,0.93811807,0.47808849,0.00313619,0.22919014,0.00040370,0.18089074,0.15284597,0.00000000
3.86893447,0.92913389,0.47352397,0.00310615,0.22700231,0.00039994,0.17915535,0.15138635,0.00000000
3.87493747,0.91364109,0.46563910,0.00305434,0.22322339,0.00039348,0.17616472,0.14886463,0.00000000
3.88094047,0.89196745,0.45460218,0.00298185,0.21793411,0.00038448,0.17198171,0.14533452,0.00000000
3.88694347,0.86456729,0.44064578,0.00289021,0.21124614,0.00037317,0.16669350,0.14087021,0.00000000
3.89294647,0.83200555,0.42405877,0.00278128,0.20329816,0.00035983,0.16040853,0.13556384,0.00000000
3.89894947,0.79493857,0.40517662,0.00265727,0.19425126,0.00034482,0.15325277,0.12952234,0.00000000
3.90495248,0.75409243,0.38437036,0.00252060,0.18428369,0.00032851,0.14536545,0.12286390,0.00000000
3.91095548,0.71023978,0.36203490,0.00237383,0.17358524,0.00031134,0.13689461,0.11571424,0.00000000
3.91695848,0.66417634,0.33857711,0.00221961,0.16235154,0.00029378,0.12799246,0.10820271,0.00000000
3.92296148,0.61669805,0.31440424,0.00206059,0.15077853,0.00027635,0.11881098,0.10045858,0.00000000
3.92896448,0.56857965,0.28991312,0.00189935,0.13905734,0.00025956,0.10949765,0.09260757,0.00000000
3.93496748,0.52055581,0.26548058,0.00173831,0.12736963,0.00024400,0.10019182,0.08476870,0.00000000
3.94097049,0.47330509,0.24145546,0.00157972,0.11588383,0.00023027,0.09102149,0.07705167,0.00000000
3.94697349,0.42743749,0.21815230,0.00142558,0.10475209,0.00021898,0.08210081,0.06955485,0.00000000
3.95297649,0.38348557,0.19584700,0.00127763,0.09410818,0.00021081,0.07352834,0.06236373,0.00000000
3.95897949,0.34189943,0.17477434,0.00113734,0.08406632,0.00020648,0.06538594,0.05555013,0.00000000
3.96498249,0.30304515,0.15512736,0.00100587,0.07472079,0.00020674,0.05773844,0.04917189,0.00000000
3.97098549,0.26720660,0.13705844,0.00088413,0.06614639,0.00021241,0.05063388,0.04327316,0.00000000
3.97698849,0.23459010,0.12068176,0.00077273,0.05839954,0.00022438,0.04410434,0.03788512,0.00000000
3.98299150,0.20533135,0.10607704,0.00067207,0.05151995,0.00024357,0.03816729,0.03302707,0.00000000
3.98899450,0.17950410,0.09329402,0.00058232,0.04553256,0.00027100,0.03282723,0.02870790,0.00000000
3.99499750,0.15712997,0.08235757,0.00050349,0.04044986,0.00030773,0.02807759,0.02492760,0.00000000
4.00100050,0.13818868,0.07327302,0.00043542,0.03627411,0.00035487,0.02390284,0.02167902,0.00000000
4.00700350,0.12262834,0.06603134,0.00037789,0.03299965,0.00041357,0.02028052,0.01894953,0.00000000
4.01300650,0.11037509,0.06061409,0.00033058,0.03061485,0.00048499,0.01718336,0.01672268,0.00000000
4.01900950,0.10134178,0.05699770,0.00029316,0.02910391,0.00057028,0.01458115,0.01497965,0.00000000
4.02501251,0.09543539,0.05515707,0.00026528,0.02844818,0.00067054,0.01244251,0.01370059,0.00000000
4.03101551,0.09256283,0.05506824,0.00024663,0.02862710,0.00078676,0.01073635,0.01286566,0.00000000
4.03701851,0.09263512,0.05671018,0.00023691,0.02961872,0.00091979,0.00943313,0.01245591,0.00000000
4.04302151,0.09556983,0.06006551,0.00023592,0.03139974,0.00107030,0.00850583,0.01245382,0.00000000
4.04902451,0.10129181,0.06512027,0.00024348,0.03394519,0.00123869,0.00793053,0.01284363,0.00000000
4.05502751,0.10973237,0.07186286,0.00025949,0.03722774,0.00142505,0.00768687,0.01361149,0.00000000
4.06103052,0.12082709,0.08028207,0.00028391,0.04121681,0.00162910,0.00775811,0.01474531,0.00000000
4.06703352,0.13451246,0.09036452,0.00031676,0.04587738,0.00185017,0.00813098,0.01623452,0.00000000
4.07303652,0.15072168,0.10209151,0.00035808,0.05116883,0.00208713,0.00879535,0.01806965,0.00000000
4.07903952,0.16937985,0.11543566,0.00040794,0.05704377,0.00233834,0.00974363,0.02024186,0.00000000
4.08504252,0.19039902,0.13035733,0.00046640,0.06344694,0.00260172,0.01097009,0.02274242,0.00000000
4.09104552,0.21367332,0.14680120,0.00053349,0.07031445,0.00287467,0.01246999,0.02556219,0.00000000
4.09704852,0.23907449,0.16469311,0.00060922,0.07757319,0.00315415,0.01423872,0.02869113,0.00000000
4.10305153,0.26644832,0.18393750,0.00069350,0.08514073,0.00343669,0.01627081,0.03211796,0.00000000
4.10905453,0.29561197,0.20441545,0.00078614,0.09292557,0.00371850,0.01855906,0.03582990,0.00000000
4.11505753,0.32635278,0.22598375,0.00088688,0.10082794,0.00399553,0.02109362,0.03981255,0.00000000
4.12106053,0.35842845,0.24847493,0.00099528,0.10874098,0.00426357,0.02386125,0.04405000,0.00000000
4.12706353,0.39156891,0.27169845,0.00111078,0.11655241,0.00451839,0.02684472,0.04852513,0.00000000
4.13306653,0.42547984,0.29544311,0.00123270,0.12414661,0.00475589,0.03002236,0.05321997,0.00000000
4.13906953,0.45984789,0.31948067,0.00136018,0.13140706,0.00497219,0.03336785,0.05811643,0.00000000
4.14507254,0.49434734,0.34357060,0.00149225,0.13821894,0.00516380,0.03685027,0.06319697,0.00000000
4.15107554,0.52864820,0.36746592,0.00162781,0.14447202,0.00532775,0.04043439,0.06844552,0.00000000
4.15707854,0.56242523,0.39091980,0.00176567,0.15006348,0.00546167,0.04408121,0.07384836,0.00000000
4.16308154,0.59536764,0.41369286,0.00190457,0.15490070,0.00556394,0.04774881,0.07939500,0.00000000
4.16908454,0.62718899,0.43556069,0.00204323,0.15890382,0.00563374,0.05139332,0.08507900,0.00000000
4.17508754,0.65763683,0.45632143,0.00218035,0.16200802,0.00567107,0.05497019,0.09089859,0.00000000
4.18109055,0.68650148,0.47580284,0.00231468,0.16416539,0.00567678,0.05843548,0.09685706,0.00000000
4.18709355,0.71362352,0.49386871,0.00244506,0.16534627,0.00565259,0.06174735,0.10296285,0.00000000
4.19309655,0.73889948,0.51042402,0.00257044,0.16554007,0.00560095,0.06486742,0.10922926,0.00000000
4.19909955,0.76228525,0.52541867,0.00268990,0.16475549,0.00552503,0.06776212,0.11567376,0.00000000
4.20510255,0.78379699,0.53884940,0.00280271,0.16302010,0.00542858,0.07040390,0.12231688,0.00000000
4.21110555,0.80350921,0.55075977,0.00290829,0.16037945,0.00531580,0.07277218,0.12918063,0.00000000
4.21710855,0.82154998,0.56123797,0.00300628,0.15689547,0.00519117,0.07485406,0.13628660,0.00000000
4.22311156,0.83809343,0.57041251,0.00309648,0.15264454,0.00505934,0.07664466,0.14365368,0.00000000
4.22911456,0.85334965,0.57844591,0.00317889,0.14771506,0.00492490,0.07814714,0.15129558,0.00000000
4.23511756,0.86755244,0.58552654,0.00325362,0.14220477,0.00479229,0.07937239,0.15921817,0.00000000
4.24112056,0.88094556,0.59185893,0.00332093,0.13621788,0.00466561,0.08033827,0.16741695,0.00000000
4.24712356,0.89376796,0.59765305,0.00338114,0.12986212,0.00454854,0.08106865,0.17587463,0.00000000
4.25312656,0.90623892,0.60311297,0.00343461,0.12324578,0.00444418,0.08159217,0.18455906,0.00000000
4.25912956,0.91854379,0.60842554,0.00348170,0.11647498,0.00435503,0.08194071,0.19342168,0.00000000
4.26513257,0.93082127,0.61374958,0.00352274,0.10965113,0.00428295,0.08214795,0.20239662,0.00000000
4.27113557,0.94315283,0.61920629,0.00355797,0.10286869,0.00422912,0.08224774,0.21140052,0.00000000
4.27713857,0.95555514,0.62487133,0.00358754,0.09621340,0.00419410,0.08227264,0.22033327,0.00000000
4.28314157,0.96797588,0.63076900,0.00361149,0.08976086,0.00417790,0.08225267,0.22907956,0.00000000
4.28914457,0.98029341,0.63686908,0.00362973,0.08357561,0.00418003,0.08221419,0.23751139,0.00000000
4.29514757,0.99232040,0.64308629,0.00364205,0.07771074,0.00419965,0.08217919,0.24549135,0.00000000
4.30115058,1.00381134,0.64928279,0.00364815,0.07220782,0.00423570,0.08216491,0.25287666,0.00000000
4.30715358,1.01447378,0.65527336,0.00364765,0.06709738,0.00428700,0.08218377,0.25952374,0.00000000
4.31315658,1.02398254,0.66083324,0.00364015,0.06239970,0.00435247,0.08224375,0.26529323,0.00000000
4.31915958,1.03199648,0.66570826,0.00362525,0.05812592,0.00443122,0.08234899,0.27005509,0.00000000
4.32516258,1.03817681,0.66962670,0.00360262,0.05427939,0.00452272,0.08250075,0.27369365,0.00000000
4.33116558,1.04220605,0.67231237,0.00357201,0.05085720,0.00462688,0.08269853,0.27611236,0.00000000
4.33716858,1.04380659,0.67349824,0.00353334,0.04785180,0.00474419,0.08294128,0.27723797,0.00000000
4.34317159,1.04275794,0.67293995,0.00348671,0.04525261,0.00487573,0.08322866,0.27702388,0.00000000
4.34917459,1.03891168,0.67042852,0.00343246,0.04304759,0.00502327,0.08356216,0.27545266,0.00000000
4.35517759,1.03220320,0.66580157,0.00337112,0.04122465,0.00518919,0.08394608,0.27253741,0.00000000
4.36118059,1.02265978,0.65895269,0.00330353,0.03977294,0.00537649,0.08438820,0.26832200,0.00000000
4.36718359,1.01040432,0.64983823,0.00323071,0.03868387,0.00558867,0.08490015,0.26288018,0.00000000
4.37318659,0.99565472,0.63848149,0.00315394,0.03795188,0.00582961,0.08549738,0.25631353,0.00000000
4.37918959,0.97871873,0.62497396,0.00307467,0.03757497,0.00610347,0.08619867,0.24874835,0.00000000
4.38519260,0.95998460,0.60947368,0.00299449,0.03755496,0.00641446,0.08702540,0.24033178,0.00000000
4.39119560,0.93990805,0.59220083,0.00291508,0.03789743,0.00676667,0.08800027,0.23122706,0.00000000
4.39719860,0.91899613,0.57343091,0.00283817,0.03861147,0.00716389,0.08914590,0.22160845,0.00000000
4.40320160,0.89778885,0.55348580,0.00276541,0.03970923,0.00760938,0.09048309,0.21165583,0.00000000
4.40920460,0.87683948,0.53272325,0.00269841,0.04120521,0.00810574,0.09202910,0.20154924,0.00000000
4.41520760,0.85669448,0.51152542,0.00263858,0.04311549,0.00865476,0.09379585,0.19146370,0.00000000
4.42121061,0.83787410,0.49028688,0.00258715,0.04545679,0.00925726,0.09578832,0.18156446,0.00000000
4.42721361,0.82085447,0.46940284,0.00254507,0.04824552,0.00991310,0.09800319,0.17200273,0.00000000
4.43321661,0.80605209,0.44925801,0.00251302,0.05149678,0.01062113,0.10042789,0.16291229,0.00000000
4.43921961,0.79381132,0.43021666,0.00249138,0.05522343,0.01137928,0.10304008,0.15440687,0.00000000
4.44522261,0.78439542,0.41261417,0.00248021,0.05943511,0.01218465,0.10580765,0.14657844,0.00000000
