energy_ev,total_up,total_down,Ca_p_up,Ca_p_down,Ca_d_up,Ca_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
3.98899450,0.83724515,-0.83724511,0.00154655,-0.00154654,0.00000000,-0.00000000,0.15351410,-0.15351406,0.03714004,-0.03713994,0.01169820,-0.01169820,0.03692382,-0.03692358,0.26155736,-0.26155665,0.00000000,-0.00000000
3.99499750,0.85037078,-0.85037075,0.00167945,-0.00167944,0.00000000,-0.00000000,0.16040306,-0.16040303,0.03583075,-0.03583066,0.01274809,-0.01274809,0.03624083,-0.03624063,0.25393658,-0.25393599,0.00000000,-0.00000000
4.00100050,0.87229961,-0.87229958,0.00183288,-0.00183288,0.00000000,-0.00000000,0.16806517,-0.16806514,0.03480185,-0.03480178,0.01391450,-0.01391450,0.03596040,-0.03596023,0.24780633,-0.24780585,0.00000000,-0.00000000
4.00700350,0.90294133,-0.90294131,0.00200622,-0.00200621,0.00000000,-0.00000000,0.17638231,-0.17638229,0.03407125,-0.03407119,0.01518790,-0.01518790,0.03608870,-0.03608856,0.24330296,-0.24330257,0.00000000,-0.00000000
4.01300650,0.94205860,-0.94205859,0.00219852,-0.00219852,0.00000000,-0.00000000,0.18522902,-0.18522900,0.03365064,-0.03365059,0.01655666,-0.01655666,0.03662394,-0.03662383,0.24052450,-0.24052419,0.00000000,-0.00000000
4.01900950,0.98926643,-0.98926642,0.00240853,-0.00240853,0.00000000,-0.00000000,0.19447525,-0.19447524,0.03354531,-0.03354527,0.01800714,-0.01800714,0.03755633,-0.03755624,0.23952839,-0.23952814,0.00000000,-0.00000000
4.02501251,1.04403470,-1.04403470,0.00263465,-0.00263465,0.00000000,-0.00000000,0.20398904,-0.20398903,0.03375410,-0.03375407,0.01952381,-0.01952381,0.03886816,-0.03886809,0.24033030,-0.24033010,0.00000000,-0.00000000
4.03101551,1.10569374,-1.10569374,0.00287494,-0.00287494,0.00000000,-0.00000000,0.21363903,-0.21363902,0.03426945,-0.03426943,0.02108938,-0.02108937,0.04053412,-0.04053406,0.24290414,-0.24290398,0.00000000,-0.00000000
4.03701851,1.17344304,-1.17344304,0.00312715,-0.00312715,0.00000000,-0.00000000,0.22329680,-0.22329680,0.03507765,-0.03507763,0.02268503,-0.02268503,0.04252176,-0.04252172,0.24718300,-0.24718288,0.00000000,-0.00000000
4.04302151,1.24636300,-1.24636301,0.00338871,-0.00338871,0.00000000,-0.00000000,0.23283883,-0.23283882,0.03615919,-0.03615918,0.02429071,-0.02429071,0.04479214,-0.04479211,0.25306126,-0.25306117,0.00000000,-0.00000000
4.04902451,1.32342942,-1.32342942,0.00365679,-0.00365678,0.00000000,-0.00000000,0.24214806,-0.24214806,0.03748926,-0.03748925,0.02588546,-0.02588546,0.04730057,-0.04730054,0.26039747,-0.26039740,0.00000000,-0.00000000
4.05502751,1.40353053,-1.40353053,0.00392832,-0.00392831,0.00000000,-0.00000000,0.25111517,-0.25111517,0.03903829,-0.03903828,0.02744779,-0.02744779,0.04999756,-0.04999754,0.26901808,-0.26901803,0.00000000,-0.00000000
4.06103052,1.48548611,-1.48548611,0.00420005,-0.00420005,0.00000000,-0.00000000,0.25963929,-0.25963928,0.04077268,-0.04077268,0.02895607,-0.02895607,0.05282985,-0.05282983,0.27872187,-0.27872183,0.00000000,-0.00000000
4.06703352,1.56806820,-1.56806820,0.00446861,-0.00446861,0.00000000,-0.00000000,0.26762843,-0.26762842,0.04265547,-0.04265547,0.03038899,-0.03038899,0.05574153,-0.05574152,0.28928482,-0.28928479,0.00000000,-0.00000000
4.07303652,1.65002294,-1.65002295,0.00473055,-0.00473055,0.00000000,-0.00000000,0.27499951,-0.27499951,0.04464716,-0.04464716,0.03172600,-0.03172600,0.05867527,-0.05867526,0.30046541,-0.30046540,0.00000000,-0.00000000
4.07903952,1.73009294,-1.73009294,0.00498244,-0.00498244,0.00000000,-0.00000000,0.28167812,-0.28167812,0.04670650,-0.04670650,0.03294772,-0.03294772,0.06157348,-0.06157348,0.31201012,-0.31201011,0.00000000,-0.00000000
4.08504252,1.80703953,-1.80703954,0.00522089,-0.00522089,0.00000000,-0.00000000,0.28759798,-0.28759798,0.04879132,-0.04879132,0.03403634,-0.03403634,0.06437962,-0.06437961,0.32365895,-0.32365895,0.00000000,-0.00000000
4.09104552,1.87966457,-1.87966458,0.00544265,-0.00544265,0.00000000,-0.00000000,0.29270040,-0.29270039,0.05085932,-0.05085932,0.03497605,-0.03497605,0.06703931,-0.06703930,0.33515099,-0.33515099,0.00000000,-0.00000000
4.09704852,1.94683105,-1.94683106,0.00564466,-0.00564466,0.00000000,-0.00000000,0.29693358,-0.29693357,0.05286888,-0.05286888,0.03575329,-0.03575329,0.06950150,-0.06950149,0.34622969,-0.34622969,0.00000000,-0.00000000
4.10305153,2.00748223,-2.00748223,0.00582411,-0.00582411,0.00000000,-0.00000000,0.30025205,-0.30025205,0.05477976,-0.05477976,0.03635707,-0.03635707,0.07171945,-0.07171945,0.35664790,-0.35664790,0.00000000,-0.00000000
4.10905453,2.06065886,-2.06065886,0.00597849,-0.00597849,0.00000000,-0.00000000,0.30261623,-0.30261622,0.05655383,-0.05655383,0.03677912,-0.03677912,0.07365166,-0.07365166,0.36617252,-0.36617253,0.00000000,-0.00000000
4.11505753,2.10551426,-2.10551426,0.00610562,-0.00610562,0.00000000,-0.00000000,0.30399212,-0.30399212,0.05815565,-0.05815565,0.03701406,-0.03701406,0.07526254,-0.07526253,0.37458871,-0.37458872,0.00000000,-0.00000000
4.12106053,2.14132699,-2.14132699,0.00620374,-0.00620374,0.00000000,-0.00000000,0.30435140,-0.30435140,0.05955310,-0.05955310,0.03705940,-0.03705940,0.07652299,-0.07652299,0.38170352,-0.38170353,0.00000000,-0.00000000
4.12706353,2.16751108,-2.16751108,0.00627146,-0.00627146,0.00000000,-0.00000000,0.30367164,-0.30367164,0.06071781,-0.06071781,0.03691558,-0.03691558,0.07741082,-0.07741081,0.38734906,-0.38734906,0.00000000,-0.00000000
4.13306653,2.18362370,-2.18362370,0.00630785,-0.00630785,0.00000000,-0.00000000,0.30193689,-0.30193689,0.06162559,-0.06162559,0.03658583,-0.03658583,0.07791086,-0.07791086,0.39138500,-0.39138501,0.00000000,-0.00000000
4.13906953,2.18937027,-2.18937026,0.00631240,-0.00631240,0.00000000,-0.00000000,0.29913845,-0.29913845,0.06225675,-0.06225675,0.03607604,-0.03607604,0.07801505,-0.07801505,0.39370060,-0.39370061,0.00000000,-0.00000000
4.14507254,2.18460707,-2.18460706,0.00628509,-0.00628509,0.00000000,-0.00000000,0.29527587,-0.29527587,0.06259636,-0.06259636,0.03539457,-0.03539457,0.07772225,-0.07772225,0.39421600,-0.39421600,0.00000000,-0.00000000
4.15107554,2.16934142,-2.16934142,0.00622630,-0.00622630,0.00000000,-0.00000000,0.29035802,-0.29035802,0.06263442,-0.06263442,0.03455201,-0.03455201,0.07703794,-0.07703794,0.39288299,-0.39288299,0.00000000,-0.00000000
4.15707854,2.14372944,-2.14372943,0.00613688,-0.00613688,0.00000000,-0.00000000,0.28440415,-0.28440415,0.06236591,-0.06236591,0.03356087,-0.03356087,0.07597379,-0.07597379,0.38968520,-0.38968521,0.00000000,-0.00000000
4.16308154,2.10807146,-2.10807145,0.00601806,-0.00601806,0.00000000,-0.00000000,0.27744492,-0.27744492,0.06179083,-0.06179083,0.03243532,-0.03243531,0.07454710,-0.07454710,0.38463768,-0.38463768,0.00000000,-0.00000000
4.16908454,2.06280524,-2.06280524,0.00587148,-0.00587148,0.00000000,-0.00000000,0.26952317,-0.26952316,0.06091408,-0.06091408,0.03119083,-0.03119082,0.07278019,-0.07278019,0.37778590,-0.37778591,0.00000000,-0.00000000
4.17508754,2.00849696,-2.00849695,0.00569914,-0.00569914,0.00000000,-0.00000000,0.26069442,-0.26069441,0.05974529,-0.05974529,0.02984388,-0.02984388,0.07069970,-0.07069970,0.36920426,-0.36920426,0.00000000,-0.00000000
4.18109055,1.94583012,-1.94583011,0.00550334,-0.00550334,0.00000000,-0.00000000,0.25102701,-0.25102701,0.05829859,-0.05829859,0.02841162,-0.02841162,0.06833586,-0.06833586,0.35899404,-0.35899404,0.00000000,-0.00000000
4.18709355,1.87559250,-1.87559249,0.00528667,-0.00528667,0.00000000,-0.00000000,0.24060178,-0.24060178,0.05659224,-0.05659224,0.02691156,-0.02691156,0.06572174,-0.06572174,0.34728089,-0.34728089,0.00000000,-0.00000000
4.19309655,1.79866132,-1.79866131,0.00505193,-0.00505193,0.00000000,-0.00000000,0.22951131,-0.22951130,0.05464826,-0.05464826,0.02536124,-0.02536123,0.06289253,-0.06289253,0.33421192,-0.33421192,0.00000000,-0.00000000
4.19909955,1.71598675,-1.71598674,0.00480210,-0.00480210,0.00000000,-0.00000000,0.21785865,-0.21785864,0.05249191,-0.05249191,0.02377795,-0.02377795,0.05988480,-0.05988480,0.31995235,-0.31995235,0.00000000,-0.00000000
4.20510255,1.62857419,-1.62857418,0.00454028,-0.00454028,0.00000000,-0.00000000,0.20575567,-0.20575566,0.05015115,-0.05015115,0.02217850,-0.02217850,0.05673581,-0.05673581,0.30468192,-0.30468192,0.00000000,-0.00000000
4.21110555,1.53746552,-1.53746550,0.00426964,-0.00426964,0.00000000,-0.00000000,0.19332097,-0.19332097,0.04765608,-0.04765608,0.02057890,-0.02057890,0.05348286,-0.05348286,0.28859105,-0.28859105,0.00000000,-0.00000000
4.21710855,1.44371985,-1.44371984,0.00399332,-0.00399332,0.00000000,-0.00000000,0.18067755,-0.18067755,0.04503828,-0.04503828,0.01899420,-0.01899420,0.05016267,-0.05016267,0.27187686,-0.27187686,0.00000000,-0.00000000
4.22311156,1.34839420,-1.34839419,0.00371444,-0.00371444,0.00000000,-0.00000000,0.16795018,-0.16795018,0.04233015,-0.04233015,0.01743828,-0.01743828,0.04681086,-0.04681086,0.25473923,-0.25473923,0.00000000,-0.00000000
4.22911456,1.25252459,-1.25252458,0.00343600,-0.00343600,0.00000000,-0.00000000,0.15526281,-0.15526280,0.03956430,-0.03956430,0.01592367,-0.01592367,0.04346144,-0.04346144,0.23737682,-0.23737682,0.00000000,-0.00000000
4.23511756,1.15710812,-1.15710811,0.00316085,-0.00316085,0.00000000,-0.00000000,0.14273593,-0.14273593,0.03677285,-0.03677285,0.01446146,-0.01446146,0.04014641,-0.04014641,0.21998342,-0.21998342,0.00000000,-0.00000000
4.24112056,1.06308656,-1.06308655,0.00289164,-0.00289164,0.00000000,-0.00000000,0.13048415,-0.13048415,0.03398691,-0.03398691,0.01306120,-0.01306120,0.03689537,-0.03689537,0.20274448,-0.20274448,0.00000000,-0.00000000
4.24712356,0.97133193,-0.97133191,0.00263079,-0.00263079,0.00000000,-0.00000000,0.11861399,-0.11861399,0.03123592,-0.03123592,0.01173083,-0.01173083,0.03373525,-0.03373525,0.18583412,-0.18583412,0.00000000,-0.00000000
4.25312656,0.88263443,-0.88263442,0.00238046,-0.00238046,0.00000000,-0.00000000,0.10722207,-0.10722207,0.02854729,-0.02854729,0.01047668,-0.01047668,0.03069011,-0.03069011,0.16941252,-0.16941252,0.00000000,-0.00000000
4.25912956,0.79769323,-0.79769322,0.00214250,-0.00214250,0.00000000,-0.00000000,0.09639375,-0.09639374,0.02594588,-0.02594588,0.00930349,-0.00930349,0.02778098,-0.02778098,0.15362397,-0.15362397,0.00000000,-0.00000000
4.26513257,0.71711005,-0.71711004,0.00191850,-0.00191850,0.00000000,-0.00000000,0.08620219,-0.08620219,0.02345379,-0.02345379,0.00821445,-0.00821445,0.02502579,-0.02502578,0.13859534,-0.13859534,0.00000000,-0.00000000
4.27113557,0.64138591,-0.64138590,0.00170975,-0.00170975,0.00000000,-0.00000000,0.07670801,-0.07670801,0.02109009,-0.02109009,0.00721128,-0.00721128,0.02243937,-0.02243937,0.12443531,-0.12443531,0.00000000,-0.00000000
4.27713857,0.57092078,-0.57092077,0.00151722,-0.00151722,0.00000000,-0.00000000,0.06795932,-0.06795932,0.01887072,-0.01887072,0.00629439,-0.00629439,0.02003352,-0.02003352,0.11123404,-0.11123404,0.00000000,-0.00000000
4.28314157,0.50601610,-0.50601610,0.00134165,-0.00134165,0.00000000,-0.00000000,0.05999234,-0.05999234,0.01680848,-0.01680847,0.00546295,-0.00546294,0.01781715,-0.01781715,0.09906348,-0.09906348,0.00000000,-0.00000000
4.28914457,0.44687977,-0.44687976,0.00118348,-0.00118348,0.00000000,-0.00000000,0.05283235,-0.05283235,0.01491309,-0.01491309,0.00471508,-0.00471508,0.01579642,-0.01579642,0.08797810,-0.08797810,0.00000000,-0.00000000
4.29514757,0.39363322,-0.39363321,0.00104296,-0.00104296,0.00000000,-0.00000000,0.04649497,-0.04649497,0.01319136,-0.01319136,0.00404806,-0.00404806,0.01397499,-0.01397499,0.07801607,-0.07801607,0.00000000,-0.00000000
4.30115058,0.34632015,-0.34632015,0.00092011,-0.00092011,0.00000000,-0.00000000,0.04098777,-0.04098777,0.01164738,-0.01164738,0.00345842,-0.00345842,0.01235423,-0.01235423,0.06920075,-0.06920075,0.00000000,-0.00000000
4.30715358,0.30491632,-0.30491631,0.00081478,-0.00081478,0.00000000,-0.00000000,0.03631189,-0.03631189,0.01028277,-0.01028277,0.00294221,-0.00294221,0.01093357,-0.01093357,0.06154228,-0.06154228,0.00000000,-0.00000000
4.31315658,0.26933982,-0.26933982,0.00072670,-0.00072670,0.00000000,-0.00000000,0.03246391,-0.03246391,0.00909701,-0.00909701,0.00249512,-0.00249512,0.00971069,-0.00971068,0.05503945,-0.05503945,0.00000000,-0.00000000
4.31915958,0.23946141,-0.23946141,0.00065547,-0.00065547,0.00000000,-0.00000000,0.02943746,-0.02943746,0.00808769,-0.00808769,0.00211269,-0.00211269,0.00868182,-0.00868182,0.04968134,-0.04968134,0.00000000,-0.00000000
4.32516258,0.21511425,-0.21511425,0.00060060,-0.00060060,0.00000000,-0.00000000,0.02722486,-0.02722486,0.00725084,-0.00725084,0.00179045,-0.00179045,0.00784204,-0.00784204,0.04544900,-0.04544900,0.00000000,-0.00000000
4.33116558,0.19610272,-0.19610272,0.00056153,-0.00056153,0.00000000,-0.00000000,0.02581850,-0.02581850,0.00658119,-0.00658119,0.00152409,-0.00152409,0.00718541,-0.00718541,0.04231684,-0.04231684,0.00000000,-0.00000000
4.33716858,0.18220998,-0.18220998,0.00053766,-0.00053766,0.00000000,-0.00000000,0.02521188,-0.02521188,0.00607241,-0.00607241,0.00130955,-0.00130955,0.00670525,-0.00670525,0.04025377,-0.04025377,0.00000000,-0.00000000
4.34317159,0.17320388,-0.17320388,0.00052833,-0.00052833,0.00000000,-0.00000000,0.02540042,-0.02540042,0.00571733,-0.00571733,0.00114319,-0.00114319,0.00639424,-0.00639424,0.03922404,-0.03922404,0.00000000,-0.00000000
4.34917459,0.16884140,-0.16884140,0.00053286,-0.00053286,0.00000000,-0.00000000,0.02638180,-0.02638180,0.00550808,-0.00550808,0.00102180,-0.00102180,0.00624450,-0.00624450,0.03918772,-0.03918772,0.00000000,-0.00000000
4.35517759,0.16887123,-0.16887123,0.00055050,-0.00055050,0.00000000,-0.00000000,0.02815598,-0.02815598,0.00543622,-0.00543622,0.00094276,-0.00094276,0.00624772,-0.00624772,0.04010087,-0.04010087,0.00000000,-0.00000000
4.36118059,0.17303499,-0.17303499,0.00058050,-0.00058050,0.00000000,-0.00000000,0.03072486,-0.03072486,0.00549278,-0.00549278,0.00090399,-0.00090399,0.00639511,-0.00639511,0.04191539,-0.04191539,0.00000000,-0.00000000
4.36718359,0.18106700,-0.18106700,0.00062201,-0.00062201,0.00000000,-0.00000000,0.03409144,-0.03409144,0.00566829,-0.00566829,0.00090404,-0.00090404,0.00667746,-0.00667746,0.04457863,-0.04457863,0.00000000,-0.00000000
4.37318659,0.19269307,-0.19269308,0.00067414,-0.00067414,0.00000000,-0.00000000,0.03825883,-0.03825883,0.00595279,-0.00595279,0.00094209,-0.00094209,0.00708507,-0.00708507,0.04803286,-0.04803286,0.00000000,-0.00000000
4.37918959,0.20762861,-0.20762861,0.00073591,-0.00073591,0.00000000,-0.00000000,0.04322883,-0.04322883,0.00633577,-0.00633577,0.00101791,-0.00101791,0.00760771,-0.00760771,0.05221461,-0.05221461,0.00000000,-0.00000000
4.38519260,0.22557643,-0.22557644,0.00080625,-0.00080625,0.00000000,-0.00000000,0.04900035,-0.04900036,0.00680617,-0.00680617,0.00113182,-0.00113182,0.00823466,-0.00823466,0.05705407,-0.05705407,0.00000000,-0.00000000
4.39119560,0.24622481,-0.24622481,0.00088400,-0.00088400,0.00000000,-0.00000000,0.05556774,-0.05556774,0.00735233,-0.00735233,0.00128467,-0.00128467,0.00895464,-0.00895464,0.06247458,-0.06247458,0.00000000,-0.00000000
4.39719860,0.26924591,-0.26924591,0.00096788,-0.00096788,0.00000000,-0.00000000,0.06291892,-0.06291892,0.00796196,-0.00796196,0.00147777,-0.00147777,0.00975586,-0.00975586,0.06839233,-0.06839233,0.00000000,-0.00000000
4.40320160,0.29429528,-0.29429528,0.00105651,-0.00105651,0.00000000,-0.00000000,0.07103371,-0.07103371,0.00862217,-0.00862217,0.00171277,-0.00171277,0.01062611,-0.01062611,0.07471643,-0.07471643,0.00000000,-0.00000000
4.40920460,0.32101242,-0.32101242,0.00114841,-0.00114841,0.00000000,-0.00000000,0.07988216,-0.07988216,0.00931955,-0.00931955,0.00199162,-0.00199162,0.01155286,-0.01155286,0.08134923,-0.08134923,0.00000000,-0.00000000
4.41520760,0.34902274,-0.34902275,0.00124200,-0.00124200,0.00000000,-0.00000000,0.08942314,-0.08942314,0.01004020,-0.01004020,0.00231639,-0.00231639,0.01252345,-0.01252346,0.08818719,-0.08818719,0.00000000,-0.00000000
4.42121061,0.37794104,-0.37794105,0.00133565,-0.00133565,0.00000000,-0.00000000,0.09960325,-0.09960325,0.01076994,-0.01076994,0.00268924,-0.00268924,0.01352534,-0.01352534,0.09512209,-0.09512209,0.00000000,-0.00000000
4.42721361,0.40737635,-0.40737635,0.00142768,-0.00142768,0.00000000,-0.00000000,0.11035609,-0.11035609,0.01149446,-0.01149446,0.00311220,-0.00311220,0.01454635,-0.01454635,0.10204272,-0.10204272,0.00000000,-0.00000000
4.43321661,0.43693812,-0.43693813,0.00151638,-0.00151638,0.00000000,-0.00000000,0.12160196,-0.12160196,0.01219958,-0.01219958,0.00358709,-0.00358709,0.01557503,-0.01557503,0.10883694,-0.10883694,0.00000000,-0.00000000
4.43921961,0.46624352,-0.46624353,0.00160008,-0.00160008,0.00000000,-0.00000000,0.13324806,-0.13324807,0.01287154,-0.01287154,0.00411537,-0.00411537,0.01660096,-0.01660096,0.11539408,-0.11539408,0.00000000,-0.00000000
4.44522261,0.49492538,-0.49492538,0.00167718,-0.00167718,0.00000000,-0.00000000,0.14518922,-0.14518922,0.01349722,-0.01349723,0.00469797,-0.00469797,0.01761516,-0.01761516,0.12160754,-0.12160754,0.00000000,-0.00000000
4.45122561,0.52264049,-0.52264049,0.00174617,-0.00174617,0.00000000,-0.00000000,0.15730911,-0.15730911,0.01406457,-0.01406457,0.00533517,-0.00533517,0.01861034,-0.01861034,0.12737754,-0.12737754,0.00000000,-0.00000000
4.45722861,0.54907780,-0.54907780,0.00180571,-0.00180571,0.00000000,-0.00000000,0.16948197,-0.16948197,0.01456281,-0.01456281,0.00602643,-0.00602643,0.01958128,-0.01958128,0.13261375,-0.13261375,0.00000000,-0.00000000
4.46323162,0.57396599,-0.57396599,0.00185462,-0.00185462,0.00000000,-0.00000000,0.18157482,-0.18157482,0.01498279,-0.01498279,0.00677029,-0.00677029,0.02052501,-0.02052501,0.13723791,-0.13723791,0.00000000,-0.00000000
4.46923462,0.59708001,-0.59708002,0.00189198,-0.00189198,0.00000000,-0.00000000,0.19344998,-0.19344998,0.01531719,-0.01531719,0.00756425,-0.00756425,0.02144096,-0.02144096,0.14118600,-0.14118600,0.00000000,-0.00000000
4.47523762,0.61824630,-0.61824630,0.00191709,-0.00191709,0.00000000,-0.00000000,0.20496799,-0.20496799,0.01556081,-0.01556081,0.00840464,-0.00840464,0.02233105,-0.02233105,0.14441011,-0.14441011,0.00000000,-0.00000000
4.48124062,0.63734613,-0.63734613,0.00192955,-0.00192955,0.00000000,-0.00000000,0.21599062,-0.21599062,0.01571064,-0.01571064,0.00928658,-0.00928658,0.02319959,-0.02319959,0.14687972,-0.14687972,0.00000000,-0.00000000
4.48724362,0.65431730,-0.65431730,0.00192923,-0.00192923,0.00000000,-0.00000000,0.22638411,-0.22638411,0.01576599,-0.01576599,0.01020391,-0.01020391,0.02405313,-0.02405313,0.14858239,-0.14858238,0.00000000,-0.00000000
4.49324662,0.66915366,-0.66915366,0.00191631,-0.00191631,0.00000000,-0.00000000,0.23602225,-0.23602225,0.01572848,-0.01572848,0.01114922,-0.01114922,0.02490014,-0.02490014,0.14952380,-0.14952380,0.00000000,-0.00000000
4.49924962,0.68190298,-0.68190298,0.00189124,-0.00189124,0.00000000,-0.00000000,0.24478937,-0.24478938,0.01560202,-0.01560202,0.01211385,-0.01211385,0.02575065,-0.02575065,0.14972720,-0.14972720,0.00000000,-0.00000000
4.50525263,0.69266301,-0.69266300,0.00185476,-0.00185476,0.00000000,-0.00000000,0.25258317,-0.25258318,0.01539262,-0.01539262,0.01308799,-0.01308799,0.02661577,-0.02661577,0.14923211,-0.14923210,0.00000000,-0.00000000
4.51125563,0.70157635,-0.70157635,0.00180784,-0.00180784,0.00000000,-0.00000000,0.25931705,-0.25931705,0.01510827,-0.01510827,0.01406080,-0.01406080,0.02750711,-0.02750711,0.14809257,-0.14809256,0.00000000,-0.00000000
4.51725863,0.70882438,-0.70882438,0.00175169,-0.00175169,0.00000000,-0.00000000,0.26492214,-0.26492215,0.01475865,-0.01475865,0.01502060,-0.01502060,0.02843627,-0.02843627,0.14637487,-0.14637487,0.00000000,-0.00000000
4.52326163,0.71462073,-0.71462073,0.00168769,-0.00168769,0.00000000,-0.00000000,0.26934886,-0.26934887,0.01435489,-0.01435489,0.01595508,-0.01595508,0.02941425,-0.02941425,0.14415499,-0.14415499,0.00000000,-0.00000000
4.52926463,0.71920492,-0.71920492,0.00161735,-0.00161735,0.00000000,-0.00000000,0.27256791,-0.27256792,0.01390923,-0.01390923,0.01685159,-0.01685159,0.03045093,-0.03045093,0.14151575,-0.14151574,0.00000000,-0.00000000
4.53526763,0.72283648,-0.72283647,0.00154232,-0.00154232,0.00000000,-0.00000000,0.27457081,-0.27457081,0.01343478,-0.01343478,0.01769743,-0.01769743,0.03155465,-0.03155465,0.13854395,-0.13854395,0.00000000,-0.00000000
4.54127064,0.72579009,-0.72579008,0.00146428,-0.00146428,0.00000000,-0.00000000,0.27536990,-0.27536991,0.01294514,-0.01294514,0.01848021,-0.01848021,0.03273192,-0.03273192,0.13532769,-0.13532769,0.00000000,-0.00000000
4.54727364,0.72835196,-0.72835196,0.00138494,-0.00138494,0.00000000,-0.00000000,0.27499794,-0.27499794,0.01245419,-0.01245419,0.01918821,-0.01918821,0.03398715,-0.03398715,0.13195372,-0.13195372,0.00000000,-0.00000000
4.55327664,0.73081769,-0.73081769,0.00130599,-0.00130599,0.00000000,-0.00000000,0.27350717,-0.27350717,0.01197581,-0.01197581,0.01981074,-0.01981074,0.03532275,-0.03532275,0.12850534,-0.12850534,0.00000000,-0.00000000
4.55927964,0.73349150,-0.73349150,0.00122907,-0.00122907,0.00000000,-0.00000000,0.27096811,-0.27096812,0.01152365,-0.01152365,0.02033851,-0.02033851,0.03673915,-0.03673915,0.12506056,-0.12506055,0.00000000,-0.00000000
4.56528264,0.73668680,-0.73668679,0.00115576,-0.00115576,0.00000000,-0.00000000,0.26746799,-0.26746799,0.01111102,-0.01111102,0.02076400,-0.02076400,0.03823517,-0.03823517,0.12169085,-0.12169084,0.00000000,-0.00000000
4.57128564,0.74072769,-0.74072769,0.00108751,-0.00108751,0.00000000,-0.00000000,0.26310890,-0.26310891,0.01075068,-0.01075068,0.02108169,-0.02108169,0.03980844,-0.03980844,0.11846035,-0.11846035,0.00000000,-0.00000000
4.57728864,0.74595096,-0.74595096,0.00102567,-0.00102567,0.00000000,-0.00000000,0.25800579,-0.25800580,0.01045478,-0.01045478,0.02128838,-0.02128838,0.04145592,-0.04145592,0.11542558,-0.11542558,0.00000000,-0.00000000
4.58329165,0.75270792,-0.75270792,0.00097148,-0.00097148,0.00000000,-0.00000000,0.25228423,-0.25228424,0.01023479,-0.01023479,0.02138336,-0.02138336,0.04317454,-0.04317454,0.11263556,-0.11263555,0.00000000,-0.00000000
4.58929465,0.76136549,-0.76136549,0.00092602,-0.00092602,0.00000000,-0.00000000,0.24607811,-0.24607812,0.01010143,-0.01010143,0.02136848,-0.02136848,0.04496181,-0.04496181,0.11013228,-0.11013227,0.00000000,-0.00000000
4.59529765,0.77230583,-0.77230583,0.00089022,-0.00089022,0.00000000,-0.00000000,0.23952712,-0.23952713,0.01006461,-0.01006461,0.02124818,-0.02124818,0.04681642,-0.04681642,0.10795149,-0.10795149,0.00000000,-0.00000000
4.60130065,0.78592383,-0.78592383,0.00086488,-0.00086488,0.00000000,-0.00000000,0.23277425,-0.23277426,0.01013340,-0.01013340,0.02102942,-0.02102942,0.04873872,-0.04873872,0.10612359,-0.10612359,0.00000000,-0.00000000
4.60730365,0.80262198,-0.80262198,0.00085065,-0.00085065,0.00000000,-0.00000000,0.22596309,-0.22596310,0.01031592,-0.01031592,0.02072149,-0.02072149,0.05073111,-0.05073111,0.10467447,-0.10467447,0.00000000,-0.00000000
4.61330665,0.82280223,-0.82280223,0.00084801,-0.00084801,0.00000000,-0.00000000,0.21923516,-0.21923517,0.01061925,-0.01061925,0.02033574,-0.02033574,0.05279815,-0.05279815,0.10362641,-0.10362641,0.00000000,-0.00000000
4.61930965,0.84685451,-0.84685451,0.00085731,-0.00085731,0.00000000,-0.00000000,0.21272703,-0.21272703,0.01104931,-0.01104931,0.01988524,-0.01988524,0.05494655,-0.05494655,0.10299863,-0.10299863,0.00000000,-0.00000000
4.62531266,0.87514228,-0.87514226,0.00087872,-0.00087872,0.00000000,-0.00000000,0.20656754,-0.20656755,0.01161065,-0.01161065,0.01938432,-0.01938432,0.05718479,-0.05718478,0.10280768,-0.10280768,0.00000000,-0.00000000
4.63131566,0.90798507,-0.90798504,0.00091225,-0.00091225,0.00000000,-0.00000000,0.20087495,-0.20087495,0.01230627,-0.01230627,0.01884814,-0.01884814,0.05952260,-0.05952259,0.10306745,-0.10306745,0.00000000,-0.00000000
4.63731866,0.94563893,-0.94563889,0.00095773,-0.00095773,0.00000000,-0.00000000,0.19575407,-0.19575407,0.01313737,-0.01313737,0.01829213,-0.01829213,0.06197012,-0.06197012,0.10378885,-0.10378884,0.00000000,-0.00000000
4.64332166,0.98827545,-0.98827538,0.00101482,-0.00101482,0.00000000,-0.00000000,0.19129362,-0.19129362,0.01410311,-0.01410311,0.01773148,-0.01773148,0.06453692,-0.06453691,0.10497911,-0.10497911,0.00000000,-0.00000000
4.64932466,1.03596050,-1.03596039,0.00108298,-0.00108298,0.00000000,-0.00000000,0.18756369,-0.18756370,0.01520036,-0.01520036,0.01718060,-0.01718060,0.06723078,-0.06723078,0.10664092,-0.10664091,0.00000000,-0.00000000
4.65532766,1.08863388,-1.08863371,0.00116147,-0.00116147,0.00000000,-0.00000000,0.18461355,-0.18461355,0.01642343,-0.01642343,0.01665260,-0.01665260,0.07005650,-0.07005649,0.10877119,-0.10877118,0.00000000,-0.00000000
