energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
3.11855928,2.69463340,0.06161571,0.22978067,0.48601987,0.83640773,0.17247433,0.41929629,0.78980129,0.96576746
3.12456228,2.73827332,0.06154966,0.23805456,0.49348930,0.85286802,0.17475468,0.43150036,0.82281037,0.96526435
3.13056528,2.77929109,0.06126652,0.24625722,0.50084951,0.86814237,0.17702699,0.44426101,0.85554782,0.96276637
3.13656828,2.81845407,0.06080021,0.25435805,0.50828621,0.88232903,0.17932095,0.45767172,0.88792754,0.95879688
3.14257129,2.85654651,0.06018981,0.26231824,0.51598130,0.89552995,0.18165644,0.47182564,0.91984292,0.95390723
3.14857429,2.89433782,0.05947819,0.27009102,0.52410717,0.90784521,0.18404261,0.48681162,0.95116353,0.94865737
3.15457729,2.93255246,0.05871065,0.27762235,0.53282132,0.91936819,0.18647761,0.50271004,0.98173312,0.94359660
3.16058029,2.97184235,0.05793339,0.28485222,0.54226167,0.93018157,0.18894883,0.51958875,1.01136913,0.93924501
3.16658329,3.01276245,0.05719202,0.29171627,0.55254234,0.94035433,0.19143366,0.53749916,1.03986371,0.93607636
3.17258629,3.05575014,0.05653003,0.29814766,0.56375009,0.94993953,0.19390071,0.55647263,1.06698640,0.93450286
3.17858929,3.10110853,0.05598739,0.30407928,0.57594136,0.95897294,0.19631135,0.57651712,1.09248804,0.93486239
3.18459230,3.14899388,0.05559919,0.30944577,0.58913978,0.96747230,0.19862145,0.59761441,1.11610605,0.93740830
3.19059530,3.19940704,0.05539448,0.31418560,0.60333419,0.97543710,0.20078324,0.61971759,1.13757049,0.94230217
3.19659830,3.25218881,0.05539525,0.31824281,0.61847728,0.98284864,0.20274716,0.64274923,1.15661083,0.94960961
3.20260130,3.30701906,0.05561570,0.32156854,0.63448457,0.98967035,0.20446354,0.66659997,1.17296295,0.95929891
3.20860430,3.36341936,0.05606166,0.32412204,0.65123407,0.99584819,0.20588419,0.69112769,1.18637613,0.97124272
3.21460730,3.42075920,0.05673037,0.32587132,0.66856652,1.00131103,0.20696364,0.71615738,1.19661977,0.98522243
3.22061031,3.47826555,0.05761050,0.32679330,0.68628640,1.00597122,0.20766015,0.74148156,1.20348950,1.00093513
3.22661331,3.53503591,0.05868244,0.32687366,0.70416374,1.00972521,0.20793643,0.76686159,1.20681263,1.01800284
3.23261631,3.59005492,0.05991899,0.32610623,0.72193700,1.01245443,0.20776010,0.79202969,1.20645275,1.03598382
3.23861931,3.64221448,0.06128617,0.32449221,0.73931703,1.01402665,0.20710395,0.81669194,1.20231352,1.05438559
3.24462231,3.69033743,0.06274439,0.32203919,0.75599216,1.01429779,0.20594600,0.84053220,1.19434150,1.07267941
3.25062531,3.73320478,0.06424988,0.31876016,0.77163459,1.01311453,0.20426946,0.86321710,1.18252824,1.09031574
3.25662831,3.76958611,0.06575614,0.31467257,0.78590789,1.01031771,0.20206267,0.88440203,1.16691158,1.10674047
3.26263132,3.79827272,0.06721571,0.30979754,0.79847553,1.00574659,0.19931903,0.90373814,1.14757622,1.12141143
3.26863432,3.81811286,0.06858182,0.30415925,0.80901032,0.99924399,0.19603696,0.92088022,1.12465375,1.13381472
3.27463732,3.82804810,0.06981015,0.29778468,0.81720431,0.99066209,0.19221993,0.93549541,1.09832197,1.14348054
3.28064032,3.82714964,0.07086048,0.29070349,0.82277893,0.97986892,0.18787659,0.94727236,1.06880371,1.14999791
3.28664332,3.81465330,0.07169813,0.28294823,0.82549485,0.96675504,0.18302092,0.95593070,1.03636505,1.15302798
3.29264632,3.78999160,0.07229524,0.27455477,0.82516115,0.95124024,0.17767249,0.96123042,1.00131283,1.15231532
3.29864932,3.75282162,0.07263173,0.26556284,0.82164336,0.93327986,0.17185657,0.96298080,0.96399151,1.14769689
3.30465233,3.70304695,0.07269598,0.25601658,0.81486983,0.91287032,0.16560438,0.96104844,0.92477929,1.13910826
3.31065533,3.64083268,0.07248505,0.24596522,0.80483625,0.89005359,0.15895306,0.95536414,0.88408334,1.12658688
3.31665833,3.56661218,0.07200467,0.23546343,0.79160777,0.86492011,0.15194563,0.94592803,0.84233423,1.11027211
3.32266133,3.48108517,0.07126868,0.22457172,0.77531876,0.83761019,0.14463068,0.93281282,0.79997957,1.09040191
3.32866433,3.38520649,0.07029832,0.21335638,0.75617004,0.80831338,0.13706189,0.91616486,0.75747679,1.06730643
3.33466733,3.28016599,0.06912103,0.20188931,0.73442357,0.77726605,0.12929737,0.89620270,0.71528535,1.04139838
3.34067034,3.16735994,0.06776915,0.19024739,0.71039500,0.74474708,0.12139870,0.87321340,0.67385847,1.01316078
3.34667334,3.04835491,0.06627834,0.17851168,0.68444420,0.71107183,0.11342989,0.84754634,0.63363452,0.98313224
3.35267634,2.92484573,0.06468596,0.16676625,0.65696428,0.67658468,0.10545617,0.81960489,0.59502854,0.95189053
3.35867934,2.79860899,0.06302947,0.15509687,0.62836959,0.64165044,0.09754266,0.78983614,0.55842397,0.92003491
3.36468234,2.67145416,0.06134478,0.14358950,0.59908322,0.60664504,0.08975302,0.75871919,0.52416507,0.88816796
3.37068534,2.54517428,0.05966487,0.13232875,0.56952456,0.57194599,0.08214821,0.72675228,0.49255023,0.85687750
3.37668834,2.42149823,0.05801857,0.12139628,0.54009748,0.53792292,0.07478525,0.69443948,0.46382645,0.82671946
3.38269135,2.30204668,0.05642961,0.11086935,0.51117961,0.50492880,0.06771622,0.66227734,0.43818531,0.79820214
3.38869435,2.18829308,0.05491598,0.10081953,0.48311314,0.47329203,0.06098741,0.63074208,0.41576047,0.77177254
3.39469735,2.08153155,0.05348960,0.09131157,0.45619744,0.44330987,0.05463877,0.60027791,0.39662702,0.74780526
3.40070035,1.98285228,0.05215630,0.08240265,0.43068378,0.41524342,0.04870357,0.57128676,0.38080245,0.72659417
3.40670335,1.89312537,0.05091615,0.07414179,0.40677220,0.38931423,0.04320844,0.54411995,0.36824948,0.70834724
3.41270635,1.81299333,0.04976399,0.06656968,0.38461046,0.36570264,0.03817359,0.51907196,0.35888045,0.69318450
3.41870935,1.74287182,0.04869023,0.05971879,0.36429514,0.34454791,0.03361331,0.49637646,0.35256315,0.68113911
3.42471236,1.68295840,0.04768180,0.05361372,0.34587446,0.32594986,0.02953678,0.47620477,0.34912792,0.67216135
3.43071536,1.63324819,0.04672317,0.04827180,0.32935269,0.30997192,0.02594895,0.45866642,0.34837565,0.66612528
3.43671836,1.59355538,0.04579746,0.04370391,0.31469582,0.29664539,0.02285167,0.44381192,0.35008644,0.66283757
3.44272136,1.56353936,0.04488746,0.03991547,0.30183797,0.28597454,0.02024483,0.43163733,0.35402854,0.66204822
3.44872436,1.54273386,0.04397662,0.03690737,0.29068843,0.27794227,0.01812760,0.42209031,0.35996729,0.66346249
3.45472736,1.53057796,0.04304992,0.03467709,0.28113877,0.27251600,0.01649962,0.41507731,0.36767375,0.66675365
3.46073037,1.52644734,0.04209451,0.03321968,0.27306984,0.26965353,0.01536214,0.41047156,0.37693263,0.67157599
3.46673337,1.52968458,0.04110021,0.03252869,0.26635827,0.26930855,0.01471904,0.40812137,0.38754941,0.67757763
3.47273637,1.53962745,0.04005986,0.03259693,0.26088242,0.27143548,0.01457767,0.40785844,0.39935626,0.68441265
3.47873937,1.55563420,0.03896937,0.03341713,0.25652744,0.27599356,0.01494954,0.40950580,0.41221672,0.69175218
3.48474237,1.57710508,0.03782767,0.03498236,0.25318945,0.28294988,0.01585068,0.41288511,0.42602891,0.69929423
3.49074537,1.60349964,0.03663652,0.03728626,0.25077877,0.29228136,0.01730185,0.41782306,0.44072720,0.70677178
3.49674837,1.63434945,0.03540010,0.04032304,0.24922221,0.30397549,0.01932835,0.42415674,0.45628234,0.71395929
3.50275138,1.66926611,0.03412465,0.04408729,0.24846434,0.31802986,0.02195961,0.43173775,0.47270001,0.72067723
3.50875438,1.70794454,0.03281792,0.04857358,0.24846801,0.33445050,0.02522842,0.44043516,0.49001782,0.72679478
3.51475738,1.75016176,0.03148867,0.05377584,0.24921401,0.35324906,0.02916985,0.45013711,0.50830093,0.73223070
3.52076038,1.79577140,0.03014624,0.05968663,0.25070002,0.37443897,0.03381988,0.46075125,0.52763625,0.73695237
3.52676338,1.84469432,0.02880003,0.06629623,0.25293900,0.39803066,0.03921376,0.47220401,0.54812566,0.74097319
3.53276638,1.89690583,0.02745916,0.07359165,0.25595702,0.42402608,0.04538408,0.48443887,0.56987809,0.74434850
3.53876938,1.95241998,0.02613215,0.08155554,0.25979067,0.45241264,0.05235870,0.49741365,0.59300097,0.74717019
3.54477239,2.01127157,0.02482670,0.09016511,0.26448413,0.48315688,0.06015847,0.51109709,0.61759124,0.74956015
3.55077539,2.07349641,0.02354954,0.09939106,0.27008592,0.51619806,0.06879494,0.52546489,0.64372605,0.75166291
3.55677839,2.13911066,0.02230637,0.10919658,0.27664550,0.55144195,0.07826805,0.54049525,0.67145371,0.75363759
3.56278139,2.20808993,0.02110188,0.11953645,0.28420970,0.58875518,0.08856392,0.55616425,0.70078500,0.75564958
3.56878439,2.28034893,0.01993975,0.13035634,0.29281917,0.62796034,0.09965289,0.57244119,0.73168529,0.75786195
3.57478739,2.35572244,0.01882281,0.14159231,0.30250478,0.66883217,0.11148782,0.58928408,0.76406778,0.76042724
3.58079040,2.43394856,0.01775309,0.15317059,0.31328424,0.71109514,0.12400286,0.60663549,0.79778814,0.76347947
3.58679340,2.51465489,0.01673194,0.16500764,0.32515896,0.75442259,0.13711273,0.62441890,0.83264095,0.76712702
3.59279640,2.59734856,0.01576019,0.17701063,0.33811119,0.79843767,0.15071256,0.64253582,0.86835807,0.77144639
3.59879940,2.68141062,0.01483816,0.18907816,0.35210172,0.84271626,0.16467845,0.66086371,0.90460927,0.77647709
3.60480240,2.76609549,0.01396584,0.20110145,0.36706809,0.88679184,0.17886874,0.67925484,0.94100519,0.78221803
3.61080540,2.85053571,0.01314281,0.21296585,0.38292347,0.93016238,0.19312602,0.69753636,0.97710272,0.78862525
3.61680840,2.93375225,0.01236841,0.22455270,0.39955624,0.97229908,0.20727981,0.71551135,1.01241268,0.79561143
3.62281141,3.01467026,0.01164162,0.23574146,0.41683045,1.01265683,0.22114999,0.73296114,1.04640985,0.80304690
3.62881441,3.09213992,0.01096115,0.24641210,0.43458697,1.05068604,0.23455071,0.74964866,1.07854487,0.81076236
3.63481741,3.16496183,0.01032541,0.25644760,0.45264553,1.08584541,0.24729488,0.76532286,1.10825786,0.81855315
3.64082041,3.23191604,0.00973248,0.26573654,0.47080745,1.11761543,0.25919883,0.77972407,1.13499322,0.82618479
3.64682341,3.29179378,0.00918013,0.27417563,0.48885906,1.14551172,0.27008722,0.79258999,1.15821518,0.83339982
3.65282641,3.34343054,0.00866582,0.28167209,0.50657571,1.16909809,0.27979785,0.80366231,1.17742340,0.83992543
3.65882941,3.38573918,0.00818676,0.28814584,0.52372610,1.18799850,0.28818619,0.81269354,1.19216815,0.84548176
3.66483242,3.41774182,0.00773992,0.29353122,0.54007699,1.20190753,0.29512951,0.81945386,1.20206445,0.84979045
3.67083542,3.43859896,0.00732210,0.29777844,0.55539796,1.21059895,0.30053034,0.82373775,1.20680451,0.85258311
3.67683842,3.44763476,0.00693003,0.30085442,0.56946607,1.21393193,0.30431923,0.82537015,1.20616797,0.85360946
3.68284142,3.44435735,0.00656042,0.30274324,0.58207038,1.21185474,0.30645648,0.82421178,1.20002961,0.85264481
3.68884442,3.42847342,0.00621009,0.30344592,0.59301608,1.20440566,0.30693302,0.82016364,1.18836405,0.84949647
3.69484742,3.39989642,0.00587604,0.30297983,0.60212813,1.19171121,0.30577023,0.81317034,1.17124735,0.84400924
3.70085043,3.35874838,0.00555553,0.30137757,0.60925447,1.17398179,0.30301876,0.80322226,1.14885536,0.83606940
3.70685343,3.30535524,0.00524619,0.29868544,0.61426847,1.15150487,0.29875645,0.79035636,1.12145904,0.82560746
3.71285643,3.24023620,0.00494606,0.29496168,0.61707094,1.12463616,0.29308540,0.77465580,1.08941675,0.81259951
3.71885943,3.16408773,0.00465365,0.29027443,0.61759147,1.09378918,0.28612843,0.75624826,1.05316407,0.79706712
3.72486243,3.07776315,0.00436794,0.28469962,0.61578914,1.05942360,0.27802496,0.73530314,1.01320153,0.77907607
3.73086543,2.98224872,0.00408842,0.27831889,0.61165281,1.02203303,0.26892668,0.71202770,0.97008063,0.75873389
3.73686843,2.87863747,0.00381507,0.27121758,0.60520089,0.98213257,0.25899301,0.68666235,0.92438901,0.73618650
3.74287144,2.76810179,0.00354832,0.26348288,0.59648072,0.94024669,0.24838673,0.65947528,0.87673510,0.71161394
3.74887444,2.65186597,0.00328902,0.25520230,0.58556757,0.89689789,0.23726979,0.63075656,0.82773295,0.68522561
3.75487744,2.53117946,0.00303838,0.24646234,0.57256333,0.85259638,0.22579961,0.60081196,0.77798784,0.65725509
3.76088044,2.40729192,0.00279793,0.23734748,0.55759498,0.80783109,0.21412577,0.56995661,0.72808297,0.62795466
3.76688344,2.28143041,0.00256946,0.22793949,0.54081276,0.76306211,0.20238742,0.53850878,0.67856775,0.59758983
3.77288644,2.15477933,0.00235494,0.21831691,0.52238805,0.71871477,0.19071124,0.50678383,0.62994794,0.56643393
3.77888944,2.02846328,0.00215651,0.20855483,0.50251112,0.67517510,0.17921007,0.47508853,0.58267779,0.53476280
3.78489245,1.90353291,0.00197640,0.19872472,0.48138855,0.63278682,0.16798213,0.44371580,0.53715428,0.50284990
3.79089545,1.78095365,0.00181692,0.18889439,0.45924041,0.59184948,0.15711077,0.41294009,0.49371340,0.47096169
3.79689845,1.66159721,0.00168043,0.17912800,0.43629725,0.55261778,0.14666468,0.38301328,0.45262845,0.43935344
3.80290145,1.54623543,0.00156930,0.16948596,0.41279680,0.51530176,0.13669852,0.35416133,0.41411004,0.40826546
3.80890445,1.43553640,0.00148593,0.16002480,0.38898050,0.48006758,0.12725372,0.32658159,0.37830776,0.37791991
3.81490745,1.33006236,0.00143270,0.15079698,0.36508988,0.44703896,0.11835956,0.30044083,0.34531308,0.34851804
3.82091046,1.23026922,0.00141202,0.14185048,0.34136284,0.41629885,0.11003430,0.27587400,0.31516339,0.32023793
3.82691346,1.13650754,0.00142622,0.13322844,0.31802990,0.38789147,0.10228633,0.25298368,0.28784676,0.29323290
3.83291646,1.04902465,0.00147762,0.12496861,0.29531051,0.36182447,0.09511532,0.23184025,0.26330741,0.26763029
3.83891946,0.96796804,0.00156844,0.11710286,0.27340960,0.33807134,0.08851332,0.21248264,0.24145142,0.24353093
3.84492246,0.89338979,0.00170077,0.10965671,0.25251424,0.31657392,0.08246576,0.19491974,0.22215272,0.22100908
3.85092546,0.82525216,0.00187651,0.10264890,0.23279086,0.29724522,0.07695243,0.17913239,0.20525915,0.20011291
3.85692846,0.76343429,0.00209727,0.09609115,0.21438271,0.27997245,0.07194835,0.16507579,0.19059847,0.18086552
3.86293147,0.70774005,0.00236435,0.08998807,0.19740801,0.26462031,0.06742468,0.15268239,0.17798425,0.16326637
3.86893447,0.65790700,0.00267855,0.08433737,0.18195857,0.25103473,0.06334951,0.14186515,0.16722160,0.14729322
3.87493747,0.61361640,0.00304012,0.07913022,0.16809913,0.23904680,0.05968879,0.13252101,0.15811269,0.13290442
3.88094047,0.57450416,0.00344864,0.07435195,0.15586722,0.22847713,0.05640717,0.12453459,0.15046203,0.12004143
3.88694347,0.54017258,0.00390289,0.06998292,0.14527380,0.21914040,0.05346891,0.11778195,0.14408142,0.10863173
3.89294647,0.51020256,0.00440079,0.06599968,0.13630441,0.21085009,0.05083885,0.11213438,0.13879456,0.09859176
3.89894947,0.48416609,0.00493930,0.06237625,0.12892095,0.20342327,0.04848337,0.10746200,0.13444133,0.08982994
3.90495248,0.46163855,0.00551439,0.05908549,0.12306396,0.19668525,0.04637132,0.10363731,0.13088152,0.08224975
3.91095548,0.44221059,0.00612099,0.05610055,0.11865538,0.19047398,0.04447495,0.10053832,0.12799803,0.07575260
3.91695848,0.42549908,0.00675303,0.05339629,0.11560162,0.18464409,0.04277072,0.09805142,0.12569949,0.07024061
3.92296148,0.41115682,0.00740350,0.05095054,0.11379694,0.17907020,0.04124007,0.09607381,0.12392210,0.06561907
3.92896448,0.39888072,0.00806457,0.04874525,0.11312694,0.17364963,0.03986995,0.09451540,0.12263071,0.06179859
3.93496748,0.38841798,0.00872770,0.04676737,0.11347216,0.16830425,0.03865318,0.09330030,0.12181898,0.05869688
3.94097049,0.37957023,0.00938388,0.04500942,0.11471153,0.16298133,0.03758861,0.09236766,0.12150866,0.05624017
3.94697349,0.37219536,0.01002381,0.04346980,0.11672573,0.15765352,0.03668103,0.09167202,0.12174778,0.05436410
3.95297649,0.36620695,0.01063818,0.04215268,0.11940018,0.15231784,0.03594074,0.09118308,0.12260800,0.05301422
3.95897949,0.36157140,0.01121794,0.04106764,0.12262767,0.14699376,0.03538296,0.09088495,0.12418078,0.05214605
3.96498249,0.35830271,0.01175454,0.04022889,0.12631047,0.14172046,0.03502693,0.09077487,0.12657286,0.05172471
3.97098549,0.35645527,0.01224023,0.03965421,0.13036184,0.13655339,0.03489476,0.09086150,0.12990068,0.05172406
3.97698849,0.35611474,0.01266831,0.03936367,0.13470698,0.13156029,0.03501012,0.09116280,0.13428426,0.05212561
3.98299150,0.35738751,0.01303329,0.03937812,0.13928320,0.12681681,0.03539675,0.09170358,0.13984045,0.05291701
3.98899450,0.36038904,0.01333110,0.03971749,0.14403947,0.12240196,0.03607689,0.09251276,0.14667589,0.05409035
3.99499750,0.36523154,0.01355917,0.04039913,0.14893530,0.11839354,0.03706965,0.09362057,0.15487986,0.05564022
4.00100050,0.37201149,0.01371650,0.04143605,0.15393898,0.11486374,0.03838940,0.09505557,0.16451728,0.05756172
4.00700350,0.38079762,0.01380364,0.04283533,0.15902539,0.11187507,0.04004432,0.09684186,0.17562216,0.05984841
4.01300650,0.39161962,0.01382259,0.04459668,0.16417338,0.10947685,0.04203500,0.09899630,0.18819182,0.06249033
4.01900950,0.40445834,0.01377669,0.04671119,0.16936295,0.10770225,0.04435341,0.10152612,0.20218208,0.06547224
4.02501251,0.41923781,0.01367045,0.04916047,0.17457241,0.10656611,0.04698201,0.10442682,0.21750378,0.06877202
4.03101551,0.43581960,0.01350928,0.05191609,0.17977568,0.10606356,0.04989334,0.10768063,0.23402079,0.07235946
4.03701851,0.45399978,0.01329929,0.05493943,0.18493991,0.10616944,0.05304988,0.11125549,0.25154977,0.07619543
4.04302151,0.47350883,0.01304703,0.05818197,0.19002367,0.10683869,0.05640442,0.11510461,0.26986182,0.08023158
4.04902451,0.49401459,0.01275919,0.06158605,0.19497579,0.10800741,0.05990071,0.11916685,0.28868600,0.08441044
4.05502751,0.51512834,0.01244243,0.06508599,0.19973502,0.10959486,0.06347470,0.12336765,0.30771483,0.08866618
4.06103052,0.53641382,0.01210314,0.06860964,0.20423057,0.11150605,0.06705596,0.12762076,0.32661148,0.09292585
4.06703352,0.55739903,0.01174729,0.07208036,0.20838355,0.11363501,0.07056961,0.13183059,0.34501874,0.09711112
4.07303652,0.57759032,0.01138032,0.07541909,0.21210928,0.11586842,0.07393843,0.13589512,0.36256916,0.10114052
4.07903952,0.59648841,0.01100707,0.07854687,0.21532044,0.11808967,0.07708515,0.13970932,0.37889625,0.10493204
4.08504252,0.61360548,0.01063180,0.08138726,0.21793084,0.12018299,0.07993495,0.14316891,0.39364619,0.10840604
4.09104552,0.62848291,0.01025823,0.08386888,0.21985961,0.12203768,0.08241782,0.14617428,0.40648959,0.11148826
4.09704852,0.64070866,0.00988963,0.08592784,0.22103574,0.12355201,0.08447093,0.14863447,0.41713289,0.11411297
4.10305153,0.64993369,0.00952895,0.08750990,0.22140254,0.12463698,0.08604080,0.15047099,0.42532873,0.11622593
4.10905453,0.65588660,0.00917898,0.08857243,0.22092187,0.12521948,0.08708508,0.15162129,0.43088501,0.11778711
4.11505753,0.65838585,0.00884248,0.08908589,0.21957788,0.12524494,0.08757406,0.15204178,0.43367211,0.11877307
4.12106053,0.65734898,0.00852242,0.08903490,0.21737998,0.12467920,0.08749169,0.15171018,0.43362798,0.11917883
4.12706353,0.65279834,0.00822204,0.08841881,0.21436500,0.12350974,0.08683610,0.15062712,0.43076087,0.11901911
4.13306653,0.64486324,0.00794506,0.08725172,0.21059813,0.12174605,0.08561962,0.14881698,0.42514952,0.11832894
4.13906953,0.63377809,0.00769571,0.08556198,0.20617285,0.11941919,0.08386831,0.14632778,0.41694085,0.11716355
4.14507254,0.61987695,0.00747879,0.08339122,0.20120959,0.11658067,0.08162097,0.14323026,0.40634531,0.11559752
4.15107554,0.60358449,0.00729968,0.08079283,0.19585325,0.11330059,0.07892772,0.13961609,0.39362997,0.11372328
4.15707854,0.58540390,0.00716427,0.07783019,0.19026962,0.10966516,0.07584823,0.13559540,0.37910982,0.11164890
4.16308154,0.56590215,0.00707885,0.07457444,0.18464087,0.10577379,0.07244965,0.13129359,0.36313756,0.10949534
4.16908454,0.54569334,0.00704996,0.07110216,0.17916021,0.10173580,0.06880429,0.12684768,0.34609241,0.10739327
4.17508754,0.52542083,0.00708419,0.06749289,0.17402606,0.09766689,0.06498730,0.12240231,0.32836841,0.10547944
4.18109055,0.50573870,0.00718790,0.06382660,0.16943575,0.09368560,0.06107430,0.11810558,0.31036260,0.10389301
4.18709355,0.48729356,0.00736700,0.06018134,0.16557923,0.08990974,0.05713908,0.11410479,0.29246374,0.10277159
4.19309655,0.47070697,0.00762663,0.05663094,0.16263282,0.08645310,0.05325150,0.11054239,0.27504174,0.10224751
4.19909955,0.45655944,0.00797086,0.05324309,0.16075336,0.08342239,0.04947566,0.10755219,0.25843834,0.10244418
4.20510255,0.44537625,0.00840245,0.05007762,0.16007292,0.08091458,0.04586839,0.10525596,0.24295923,0.10347278
4.21110555,0.43761555,0.00892255,0.04718518,0.16069430,0.07901469,0.04247798,0.10376050,0.22886784,0.10542936
4.21710855,0.43365896,0.00953048,0.04460630,0.16268736,0.07779407,0.03934342,0.10315534,0.21638085,0.10839238
4.22311156,0.43380489,0.01022358,0.04237082,0.16608650,0.07730917,0.03649388,0.10351097,0.20566550,0.11242081
4.22911456,0.43826438,0.01099705,0.04049768,0.17088915,0.07760081,0.03394865,0.10487774,0.19683859,0.11755281
4.23511756,0.44715959,0.01184392,0.03899512,0.17705547,0.07869391,0.03171733,0.10728531,0.18996712,0.12380494
4.24112056,0.46052453,0.01275508,0.03786116,0.18450925,0.08059763,0.02980038,0.11074270,0.18507030,0.13117194
4.24712356,0.47830781,0.01371940,0.03708434,0.19313984,0.08330592,0.02818987,0.11523877,0.18212271,0.13962707
4.25312656,0.50037715,0.01472384,0.03664475,0.20280519,0.08679829,0.02687046,0.12074321,0.18105852,0.14912286
4.25912956,0.52652512,0.01575378,0.03651518,0.21333578,0.09104086,0.02582055,0.12720774,0.18177625,0.15959232
4.26513257,0.55647579,0.01679333,0.03666247,0.22453937,0.09598751,0.02501347,0.13456765,0.18414406,0.17095035
4.27113557,0.58989191,0.01782566,0.03704880,0.23620628,0.10158118,0.02441876,0.14274343,0.18800521,0.18309555
4.27713857,0.62638231,0.01883351,0.03763314,0.24811516,0.10775506,0.02400347,0.15164253,0.19318342,0.19591198
4.28314157,0.66550916,0.01979955,0.03837258,0.26003887,0.11443388,0.02373334,0.16116101,0.19948810,0.20927117
4.28914457,0.70679487,0.02070695,0.03922361,0.27175041,0.12153505,0.02357401,0.17118524,0.20671918,0.22303400
4.29514757,0.74972861,0.02153973,0.04014334,0.28302857,0.12896975,0.02349199,0.18159345,0.21467145,0.23705257
4.30115058,0.79377229,0.02228328,0.04109048,0.29366318,0.13664390,0.02345564,0.19225722,0.22313842,0.25117201
4.30715358,0.83836605,0.02292469,0.04202630,0.30345980,0.14445908,0.02343586,0.20304279,0.23191553,0.26523219
4.31315658,0.88293352,0.02345309,0.04291535,0.31224364,0.15231341,0.02340673,0.21381241,0.24080291,0.27906934
4.31915958,0.92688683,0.02385992,0.04372602,0.31986270,0.16010237,0.02334595,0.22442559,0.24960762,0.29251765
4.32516258,0.96963183,0.02413907,0.04443096,0.32619003,0.16771977,0.02323508,0.23474041,0.25814540,0.30541085
4.33116558,1.01057368,0.02428698,0.04500732,0.33112511,0.17505870,0.02305965,0.24461492,0.26624221,0.31758391
4.33716858,1.04912304,0.02430265,0.04543689,0.33459439,0.18201269,0.02280918,0.25390873,0.27373541,0.32887485
4.34317159,1.08470313,0.02418754,0.04570611,0.33655106,0.18847705,0.02247701,0.26248478,0.28047490,0.33912670
4.34917459,1.11675790,0.02394540,0.04580598,0.33697420,0.19435039,0.02206001,0.27021135,0.28632417,0.34818974
4.35517759,1.14476114,0.02358209,0.04573191,0.33586729,0.19953641,0.02155828,0.27696437,0.29116140,0.35592400
4.36118059,1.16822670,0.02310527,0.04548354,0.33325643,0.20394582,0.02097475,0.28263000,0.29488059,0.36220197
4.36718359,1.18671949,0.02252412,0.04506451,0.32918822,0.20749853,0.02031469,0.28710731,0.29739287,0.36691149
4.37318659,1.19986708,0.02184900,0.04448225,0.32372757,0.21012583,0.01958531,0.29031122,0.29862777,0.36995884
4.37918959,1.20737129,0.02109113,0.04374781,0.31695538,0.21177268,0.01879528,0.29217542,0.29853460,0.37127174
4.38519260,1.20901943,0.02026224,0.04287560,0.30896644,0.21239992,0.01795426,0.29265514,0.29708381,0.37080234
4.39119560,1.20469452,0.01937435,0.04188332,0.29986732,0.21198618,0.01707255,0.29172976,0.29426812,0.36852980
4.39719860,1.19438383,0.01843939,0.04079173,0.28977451,0.21052966,0.01616071,0.28940495,0.29010350,0.36446258
4.40320160,1.17818528,0.01746908,0.03962461,0.27881266,0.20804935,0.01522925,0.28571432,0.28462975,0.35863992
4.40920460,1.15631101,0.01647462,0.03840856,0.26711306,0.20458574,0.01428839,0.28072033,0.27791064,0.35113279
4.41520760,1.12908778,0.01546665,0.03717288,0.25481213,0.20020101,0.01334788,0.27451440,0.27003348,0.34204375
4.42121061,1.09695388,0.01445504,0.03594938,0.24205008,0.19497844,0.01241682,0.26721619,0.26110809,0.33150600
4.42721361,1.06045243,0.01344886,0.03477217,0.22896957,0.18902119,0.01150365,0.25897186,0.25126510,0.31968137
4.43321661,1.02022111,0.01245631,0.03367729,0.21571431,0.18245034,0.01061606,0.24995147,0.24065361,0.30675731
4.43921961,0.97697848,0.01148471,0.03270240,0.20242767,0.17540227,0.00976099,0.24034541,0.22943818,0.29294300
4.44522261,0.93150744,0.01054046,0.03188618,0.18925124,0.16802549,0.00894470,0.23036010,0.21779535,0.27846463
4.45122561,0.88463621,0.00962909,0.03126779,0.17632325,0.16047692,0.00817281,0.22021292,0.20590960,0.26356005
4.45722861,0.83721761,0.00875527,0.03088613,0.16377699,0.15291776,0.00745036,0.21012669,0.19396912,0.24847293
4.46323162,0.79010735,0.00792281,0.03077899,0.15173922,0.14550924,0.00678191,0.20032370,0.18216125,0.23344670
4.46923462,0.74414211,0.00713474,0.03098213,0.14032851,0.13840815,0.00617162,0.19101971,0.17066808,0.21871850
4.47523762,0.70011816,0.00639331,0.03152826,0.12965370,0.13176247,0.00562336,0.18241790,0.15966204,0.20451324
4.48124062,0.65877139,0.00570008,0.03244600,0.11981246,0.12570728,0.00514075,0.17470310,0.14930184,0.19103819
4.48724362,0.62075922,0.00505590,0.03375874,0.11088997,0.12036088,0.00472723,0.16803654,0.13972887,0.17847807
4.49324662,0.58664518,0.00446100,0.03548361,0.10295781,0.11582152,0.00438615,0.16255113,0.13106407,0.16699100
4.49924962,0.55688635,0.00391503,0.03763042,0.09607306,0.11216466,0.00412076,0.15834757,0.12340544,0.15670523
4.50525263,0.53182427,0.00341713,0.04020076,0.09027767,0.10944089,0.00393421,0.15549140,0.11682630,0.14771690
