energy_ev,total_up,Ca_p_up,Ca_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
3.25062531,2.47007095,0.00617195,0.00000000,0.51924981,0.43335266,0.04801219,0.19755311,0.15254268,0.42159739
3.25662831,2.46189410,0.00596518,0.00000000,0.52563649,0.43029487,0.04958237,0.19938953,0.14629641,0.42855966
3.26263132,2.45580178,0.00577020,0.00000000,0.53167058,0.42738593,0.05091387,0.20165480,0.14031427,0.43542118
3.26863432,2.45165796,0.00558949,0.00000000,0.53720234,0.42454716,0.05198015,0.20426270,0.13461261,0.44205557
3.27463732,2.44920527,0.00542503,0.00000000,0.54206765,0.42168136,0.05275973,0.20711200,0.12919560,0.44832782
3.28064032,2.44808348,0.00527839,0.00000000,0.54609470,0.41867818,0.05323703,0.21008992,0.12405643,0.45409966
3.28664332,2.44785130,0.00515065,0.00000000,0.54911130,0.41542008,0.05340290,0.21307614,0.11917889,0.45923521
3.29264632,2.44801011,0.00504246,0.00000000,0.55095230,0.41178867,0.05325503,0.21594708,0.11453933,0.46360659
3.29864932,2.44802840,0.00495408,0.00000000,0.55146699,0.40767107,0.05279808,0.21858038,0.11010886,0.46709923
3.30465233,2.44736546,0.00488534,0.00000000,0.55052584,0.40296586,0.05204355,0.22085910,0.10585554,0.46961663
3.31065533,2.44549319,0.00483571,0.00000000,0.54802650,0.39758842,0.05100944,0.22267580,0.10174666,0.47108426
3.31665833,2.44191532,0.00480430,0.00000000,0.54389865,0.39147532,0.04971964,0.22393592,0.09775079,0.47145253
3.32266133,2.43618323,0.00478989,0.00000000,0.53810755,0.38458762,0.04820319,0.22456066,0.09383961,0.47069855
3.32866433,2.42790826,0.00479094,0.00000000,0.53065622,0.37691288,0.04649338,0.22448904,0.08998942,0.46882677
3.33466733,2.41677034,0.00480565,0.00000000,0.52158612,0.36846596,0.04462671,0.22367917,0.08618233,0.46586839
3.34067034,2.40252323,0.00483193,0.00000000,0.51097639,0.35928848,0.04264186,0.22210868,0.08240701,0.46187969
3.34667334,2.38499677,0.00486751,0.00000000,0.49894182,0.34944723,0.04057863,0.21977442,0.07865908,0.45693937
3.35267634,2.36409685,0.00490991,0.00000000,0.48562958,0.33903153,0.03847694,0.21669144,0.07494116,0.45114509
3.35867934,2.33980349,0.00495656,0.00000000,0.47121505,0.32814983,0.03637588,0.21289138,0.07126254,0.44460942
3.36468234,2.31216796,0.00500481,0.00000000,0.45589687,0.31692572,0.03431295,0.20842044,0.06763868,0.43745541
3.37068534,2.28130926,0.00505201,0.00000000,0.43989155,0.30549371,0.03232333,0.20333702,0.06409037,0.42981212
3.37668834,2.24741066,0.00509560,0.00000000,0.42342772,0.29399482,0.03043943,0.19770929,0.06064289,0.42181020
3.38269135,2.21071640,0.00513316,0.00000000,0.40674053,0.28257235,0.02869042,0.19161265,0.05732497,0.41357791
3.38869435,2.17152882,0.00516249,0.00000000,0.39006604,0.27136792,0.02710207,0.18512742,0.05416778,0.40523754
3.39469735,2.13020579,0.00518169,0.00000000,0.37363609,0.26051792,0.02569657,0.17833665,0.05120393,0.39690261
3.40070035,2.08715831,0.00518924,0.00000000,0.35767348,0.25015054,0.02449251,0.17132428,0.04846656,0.38867570
3.40670335,2.04284780,0.00518404,0.00000000,0.34238785,0.24038329,0.02350491,0.16417359,0.04598845,0.38064720
3.41270635,1.99778289,0.00516543,0.00000000,0.32797199,0.23132108,0.02274528,0.15696597,0.04380129,0.37289469
3.41870935,1.95251502,0.00513328,0.00000000,0.31459879,0.22305486,0.02222170,0.14978004,0.04193500,0.36548315
3.42471236,1.90763268,0.00508795,0.00000000,0.30241880,0.21566071,0.02193887,0.14269098,0.04041724,0.35846567
3.43071536,1.86375381,0.00503029,0.00000000,0.29155826,0.20919932,0.02189816,0.13577011,0.03927291,0.35188478
3.43671836,1.82151630,0.00496164,0.00000000,0.28211767,0.20371579,0.02209762,0.12908465,0.03852378,0.34577400
3.44272136,1.78156653,0.00488374,0.00000000,0.27417078,0.19923969,0.02253192,0.12269757,0.03818821,0.34015962
3.44872436,1.74454612,0.00479870,0.00000000,0.26776406,0.19578530,0.02319233,0.11666742,0.03828085,0.33506256
3.45472736,1.71107724,0.00470889,0.00000000,0.26291648,0.19335195,0.02406662,0.11104828,0.03881246,0.33050004
3.46073037,1.68174711,0.00461690,0.00000000,0.25961978,0.19192455,0.02513901,0.10588957,0.03978966,0.32648707
3.46673337,1.65709220,0.00452540,0.00000000,0.25783905,0.19147415,0.02639017,0.10123588,0.04121482,0.32303765
3.47273637,1.63758291,0.00443705,0.00000000,0.25751377,0.19195871,0.02779721,0.09712672,0.04308582,0.32016551
3.47873937,1.62360959,0.00435442,0.00000000,0.25855928,0.19332393,0.02933389,0.09359624,0.04539599,0.31788452
3.48474237,1.61547044,0.00427990,0.00000000,0.26086862,0.19550434,0.03097082,0.09067289,0.04813395,0.31620864
3.49074537,1.61336212,0.00421561,0.00000000,0.26431495,0.19842454,0.03267584,0.08837912,0.05128355,0.31515152
3.49674837,1.61737333,0.00416333,0.00000000,0.26875430,0.20200065,0.03441456,0.08673105,0.05482379,0.31472574
3.50275138,1.62748198,0.00412447,0.00000000,0.27402883,0.20614208,0.03615098,0.08573820,0.05872886,0.31494183
3.50875438,1.64355565,0.00409999,0.00000000,0.27997038,0.21075339,0.03784833,0.08540330,0.06296816,0.31580708
3.51475738,1.66535563,0.00409044,0.00000000,0.28640436,0.21573638,0.03946990,0.08572210,0.06750641,0.31732427
3.52076038,1.69254395,0.00409591,0.00000000,0.29315381,0.22099233,0.04098005,0.08668336,0.07230384,0.31949040
3.52676338,1.72469300,0.00411607,0.00000000,0.30004353,0.22642420,0.04234517,0.08826881,0.07731637,0.32229547
3.53276638,1.76129721,0.00415016,0.00000000,0.30690404,0.23193880,0.04353473,0.09045326,0.08249598,0.32572144
3.53876938,1.80178597,0.00419707,0.00000000,0.31357541,0.23744882,0.04452215,0.09320473,0.08779107,0.32974137
3.54477239,1.84553714,0.00425534,0.00000000,0.31991065,0.24287457,0.04528568,0.09648469,0.09314689,0.33431878
3.55077539,1.89189054,0.00432325,0.00000000,0.32577856,0.24814538,0.04580906,0.10024832,0.09850609,0.33940735
3.55677839,1.94016067,0.00439885,0.00000000,0.33106597,0.25320057,0.04608205,0.10444479,0.10380931,0.34495083
3.56278139,1.98964844,0.00448002,0.00000000,0.33567930,0.25798999,0.04610064,0.10901769,0.10899590,0.35088335
3.56878439,2.03965141,0.00456452,0.00000000,0.33954532,0.26247398,0.04586720,0.11390544,0.11400464,0.35712994
3.57478739,2.08947266,0.00465006,0.00000000,0.34261121,0.26662296,0.04539020,0.11904177,0.11877463,0.36360740
3.58079040,2.13842811,0.00473432,0.00000000,0.34484393,0.27041651,0.04468382,0.12435637,0.12324612,0.37022545
3.58679340,2.18585283,0.00481505,0.00000000,0.34622892,0.27384215,0.04376734,0.12977560,0.12736157,0.37688812
3.59279640,2.23110648,0.00489006,0.00000000,0.34676840,0.27689387,0.04266432,0.13522330,0.13106658,0.38349539
3.59879940,2.27357837,0.00495728,0.00000000,0.34647930,0.27957048,0.04140161,0.14062182,0.13431098,0.38994514
3.60480240,2.31269272,0.00501482,0.00000000,0.34539100,0.28187411,0.04000839,0.14589314,0.13704986,0.39613517
3.61080540,2.34791447,0.00506098,0.00000000,0.34354307,0.28380864,0.03851504,0.15096024,0.13924460,0.40196553
3.61680840,2.37875599,0.00509428,0.00000000,0.34098322,0.28537858,0.03695213,0.15574847,0.14086384,0.40734094
3.62281141,2.40478499,0.00511352,0.00000000,0.33776548,0.28658817,0.03534941,0.16018720,0.14188440,0.41217328
3.62881441,2.42563365,0.00511776,0.00000000,0.33394882,0.28744095,0.03373495,0.16421149,0.14229200,0.41638423
3.63481741,2.44100883,0.00510640,0.00000000,0.32959622,0.28793973,0.03213444,0.16776373,0.14208195,0.41990778
3.64082041,2.45070313,0.00507915,0.00000000,0.32477434,0.28808704,0.03057065,0.17079544,0.14125952,0.42269276
3.64682341,2.45460609,0.00503609,0.00000000,0.31955357,0.28788596,0.02906303,0.17326873,0.13984021,0.42470516
3.65282641,2.45271516,0.00497763,0.00000000,0.31400860,0.28734125,0.02762763,0.17515784,0.13784972,0.42593013
3.65882941,2.44514530,0.00490456,0.00000000,0.30821934,0.28646073,0.02627709,0.17645022,0.13532370,0.42637372
3.66483242,2.43213675,0.00481803,0.00000000,0.30227208,0.28525666,0.02502083,0.17714745,0.13230726,0.42606413
3.67083542,2.41405980,0.00471951,0.00000000,0.29626066,0.28374718,0.02386542,0.17726565,0.12885421,0.42505230
3.67683842,2.39141594,0.00461082,0.00000000,0.29028764,0.28195750,0.02281500,0.17683554,0.12502605,0.42341204
3.68284142,2.36483477,0.00449406,0.00000000,0.28446520,0.27992077,0.02187181,0.17590197,0.12089079,0.42123926
3.68884442,2.33506608,0.00437158,0.00000000,0.27891556,0.27767853,0.02103669,0.17452296,0.11652156,0.41865057
3.69484742,2.30296696,0.00424596,0.00000000,0.27377098,0.27528075,0.02030963,0.17276829,0.11199503,0.41578103
3.70085043,2.26948396,0.00411989,0.00000000,0.26917293,0.27278517,0.01969020,0.17071754,0.10738982,0.41278115
3.70685343,2.23563053,0.00399617,0.00000000,0.26527064,0.27025628,0.01917799,0.16845788,0.10278475,0.40981311
3.71285643,2.20246044,0.00387761,0.00000000,0.26221881,0.26776361,0.01877283,0.16608134,0.09825710,0.40704645
3.71885943,2.17103792,0.00376695,0.00000000,0.26017446,0.26537971,0.01847497,0.16368194,0.09388090,0.40465307
3.72486243,2.14240566,0.00366682,0.00000000,0.25929314,0.26317769,0.01828513,0.16135270,0.08972534,0.40280194
3.73086543,2.11755186,0.00357963,0.00000000,0.25972435,0.26122857,0.01820438,0.15918255,0.08585320,0.40165359
3.73686843,2.09737762,0.00350752,0.00000000,0.26160655,0.25959853,0.01823395,0.15725339,0.08231954,0.40135451
3.74287144,2.08266631,0.00345232,0.00000000,0.26506175,0.25834615,0.01837489,0.15563731,0.07917051,0.40203180
3.74887444,2.07405585,0.00341545,0.00000000,0.27018990,0.25751998,0.01862775,0.15439421,0.07644245,0.40378820
3.75487744,2.07201562,0.00339792,0.00000000,0.27706347,0.25715625,0.01899213,0.15356975,0.07416117,0.40669764
3.76088044,2.07682880,0.00340027,0.00000000,0.28572227,0.25727714,0.01946626,0.15319388,0.07234158,0.41080170
3.76688344,2.08858102,0.00342258,0.00000000,0.29616888,0.25788952,0.02004657,0.15327989,0.07098755,0.41610686
3.77288644,2.10715617,0.00346446,0.00000000,0.30836493,0.25898430,0.02072741,0.15382409,0.07009211,0.42258300
3.77888944,2.13223935,0.00352506,0.00000000,0.32222841,0.26053634,0.02150073,0.15480608,0.06963788,0.43016292
3.78489245,2.16332717,0.00360311,0.00000000,0.33763230,0.26250503,0.02235592,0.15618968,0.06959782,0.43874322
3.79089545,2.19974498,0.00369695,0.00000000,0.35440463,0.26483547,0.02327981,0.15792439,0.06993627,0.44818631
3.79689845,2.24067039,0.00380459,0.00000000,0.37233006,0.26746011,0.02425675,0.15994738,0.07061018,0.45832367
3.80290145,2.28516212,0.00392380,0.00000000,0.39115316,0.27030097,0.02526883,0.16218594,0.07157056,0.46896019
3.80890445,2.33219308,0.00405216,0.00000000,0.41058319,0.27327211,0.02629630,0.16456019,0.07276409,0.47987953
3.81490745,2.38068615,0.00418714,0.00000000,0.43030050,0.27628249,0.02731799,0.16698612,0.07413487,0.49085018
3.82091046,2.42955133,0.00432619,0.00000000,0.44996415,0.27923885,0.02831194,0.16937865,0.07562619,0.50163217
3.82691346,2.47772252,0.00446684,0.00000000,0.46922077,0.28204877,0.02925605,0.17165471,0.07718227,0.51198410
3.83291646,2.52419237,0.00460673,0.00000000,0.48771415,0.28462355,0.03012877,0.17373616,0.07875003,0.52167023
3.83891946,2.56804378,0.00474372,0.00000000,0.50509531,0.28688092,0.03090977,0.17555243,0.08028058,0.53046738
3.84492246,2.60847653,0.00487593,0.00000000,0.52103267,0.28874747,0.03158067,0.17704280,0.08173068,0.53817142
3.85092546,2.64482803,0.00500175,0.00000000,0.53522176,0.29016071,0.03212562,0.17815821,0.08306376,0.54460299
3.85692846,2.67658717,0.00511993,0.00000000,0.54739428,0.29107062,0.03253178,0.17886256,0.08425080,0.54961233
3.86293147,2.70340091,0.00522952,0.00000000,0.55732594,0.29144072,0.03278980,0.17913334,0.08527077,0.55308302
3.86893447,2.72507314,0.00532991,0.00000000,0.56484275,0.29124863,0.03289399,0.17896179,0.08611078,0.55493438
3.87493747,2.74155637,0.00542077,0.00000000,0.56982558,0.29048596,0.03284247,0.17835233,0.08676578,0.55512268
3.88094047,2.75293651,0.00550204,0.00000000,0.57221268,0.28915775,0.03263715,0.17732155,0.08723798,0.55364086
3.88694347,2.75941189,0.00557383,0.00000000,0.57200011,0.28728141,0.03228345,0.17589661,0.08753594,0.55051710
3.89294647,2.76126766,0.00563643,0.00000000,0.56924006,0.28488511,0.03179005,0.17411334,0.08767333,0.54581204
3.89894947,2.75884717,0.00569016,0.00000000,0.56403722,0.28200594,0.03116837,0.17201398,0.08766752,0.53961511
3.90495248,2.75252197,0.00573537,0.00000000,0.55654326,0.27868772,0.03043207,0.16964471,0.08753805,0.53203996
3.91095548,2.74266227,0.00577233,0.00000000,0.54694990,0.27497870,0.02959641,0.16705327,0.08730500,0.52321936
3.91695848,2.72960939,0.00580123,0.00000000,0.53548079,0.27092925,0.02867763,0.16428652,0.08698742,0.51329977
3.92296148,2.71365215,0.00582206,0.00000000,0.52238270,0.26658962,0.02769229,0.16138834,0.08660189,0.50243587
3.92896448,2.69500817,0.00583465,0.00000000,0.50791630,0.26200791,0.02665672,0.15839769,0.08616129,0.49078533
3.93496748,2.67381147,0.00583863,0.00000000,0.49234726,0.25722840,0.02558642,0.15534727,0.08567379,0.47850402
3.94097049,2.65010678,0.00583343,0.00000000,0.47593764,0.25229022,0.02449564,0.15226245,0.08514223,0.46574188
3.94697349,2.62385093,0.00581833,0.00000000,0.45893841,0.24722644,0.02339702,0.14916083,0.08456386,0.45263950
3.95297649,2.59492093,0.00579247,0.00000000,0.44158290,0.24206370,0.02230138,0.14605226,0.08393038,0.43932564
3.95897949,2.56312826,0.00575493,0.00000000,0.42408180,0.23682225,0.02121752,0.14293929,0.08322846,0.42591555
3.96498249,2.52823816,0.00570478,0.00000000,0.40661947,0.23151635,0.02015229,0.13981811,0.08244047,0.41251015
3.97098549,2.48999258,0.00564113,0.00000000,0.38935187,0.22615515,0.01911061,0.13667977,0.08154564,0.39919601
3.97698849,2.44813526,0.00556327,0.00000000,0.37240583,0.22074372,0.01809569,0.13351167,0.08052128,0.38604585
3.98299150,2.40243720,0.00547066,0.00000000,0.35587966,0.21528434,0.01710924,0.13029917,0.07934425,0.37311960
3.98899450,2.35272079,0.00536303,0.00000000,0.33984481,0.20977777,0.01615175,0.12702728,0.07799244,0.36046573
3.99499750,2.29888114,0.00524044,0.00000000,0.32434843,0.20422459,0.01522281,0.12368219,0.07644624,0.34812272
4.00100050,2.24090319,0.00510327,0.00000000,0.30941651,0.19862630,0.01432144,0.12025273,0.07468981,0.33612056
4.00700350,2.17887370,0.00495229,0.00000000,0.29505744,0.19298631,0.01344632,0.11673152,0.07271226,0.32448212
4.01300650,2.11298737,0.00478861,0.00000000,0.28126557,0.18731062,0.01259612,0.11311585,0.07050852,0.31322430
4.01900950,2.04354693,0.00461368,0.00000000,0.26802482,0.18160821,0.01176969,0.10940823,0.06807988,0.30235903
4.02501251,1.97095751,0.00442926,0.00000000,0.25531194,0.17589123,0.01096620,0.10561663,0.06543429,0.29189390
4.03101551,1.89571564,0.00423734,0.00000000,0.24309940,0.17017477,0.01018529,0.10175437,0.06258625,0.28183278
4.03701851,1.81839399,0.00404012,0.00000000,0.23135795,0.16447663,0.00942709,0.09783975,0.05955643,0.27217607
4.04302151,1.73962290,0.00383987,0.00000000,0.22005853,0.15881670,0.00869223,0.09389549,0.05637100,0.26292112
4.04902451,1.66006999,0.00363890,0.00000000,0.20917387,0.15321650,0.00798178,0.08994797,0.05306073,0.25406255
4.05502751,1.58041934,0.00343948,0.00000000,0.19867961,0.14769850,0.00729721,0.08602641,0.04965989,0.24559279
4.06103052,1.50135132,0.00324375,0.00000000,0.18855511,0.14228572,0.00664023,0.08216204,0.04620507,0.23750271
4.06703352,1.42352446,0.00305365,0.00000000,0.17878394,0.13700127,0.00601271,0.07838729,0.04273392,0.22978267
4.07303652,1.34756015,0.00287089,0.00000000,0.16935424,0.13186822,0.00541654,0.07473517,0.03928393,0.22242370
4.07903952,1.27403098,0.00269689,0.00000000,0.16025895,0.12690958,0.00485352,0.07123867,0.03589127,0.21541905
4.08504252,1.20345298,0.00253277,0.00000000,0.15149594,0.12214854,0.00432525,0.06793043,0.03258977,0.20876588
4.09104552,1.13628187,0.00237930,0.00000000,0.14306818,0.11760888,0.00383303,0.06484256,0.02941003,0.20246716
4.09704852,1.07291310,0.00223697,0.00000000,0.13498390,0.11331552,0.00337783,0.06200652,0.02637878,0.19653352
4.10305153,1.01368519,0.00210595,0.00000000,0.12725671,0.10929515,0.00296026,0.05945329,0.02351835,0.19098508
4.10905453,0.95888559,0.00198616,0.00000000,0.11990575,0.10557691,0.00258052,0.05721348,0.02084644,0.18585293
4.11505753,0.90875829,0.00187728,0.00000000,0.11295584,0.10219294,0.00223846,0.05531755,0.01837603,0.18118034
4.12106053,0.86351220,0.00177881,0.00000000,0.10643746,0.09917891,0.00193363,0.05379593,0.01611547,0.17702336
4.12706353,0.82332945,0.00169014,0.00000000,0.10038668,0.09657413,0.00166532,0.05267916,0.01406874,0.17345082
4.13306653,0.78837262,0.00161056,0.00000000,0.09484492,0.09442160,0.00143263,0.05199780,0.01223580,0.17054366
4.13906953,0.75879033,0.00153934,0.00000000,0.08985850,0.09276755,0.00123459,0.05178219,0.01061307,0.16839340
4.14507254,0.73472051,0.00147576,0.00000000,0.08547799,0.09166068,0.00107026,0.05206199,0.00919396,0.16709994
4.15107554,0.71629110,0.00141917,0.00000000,0.08175729,0.09115107,0.00093880,0.05286551,0.00796935,0.16676857
4.15707854,0.70361804,0.00136899,0.00000000,0.07875253,0.09128868,0.00083959,0.05421880,0.00692821,0.16750632
4.16308154,0.69680062,0.00132473,0.00000000,0.07652066,0.09212155,0.00077231,0.05614455,0.00605807,0.16941782
4.16908454,0.69591456,0.00128605,0.00000000,0.07511791,0.09369383,0.00073704,0.05866076,0.00534550,0.17260074
4.17508754,0.70100344,0.00125270,0.00000000,0.07459804,0.09604351,0.00073428,0.06177942,0.00477655,0.17714103
4.18109055,0.71206894,0.00122456,0.00000000,0.07501046,0.09920028,0.00076507,0.06550502,0.00433713,0.18310822
4.18709355,0.72906083,0.00120162,0.00000000,0.07639829,0.10318330,0.00083096,0.06983320,0.00401326,0.19055094
4.19309655,0.75186746,0.00118393,0.00000000,0.07879638,0.10799921,0.00093404,0.07474950,0.00379139,0.19949281
4.19909955,0.78030759,0.00117163,0.00000000,0.08222944,0.11364046,0.00107692,0.08022830,0.00365853,0.20992917
4.20510255,0.81412415,0.00116489,0.00000000,0.08671019,0.12008395,0.00126269,0.08623211,0.00360240,0.22182448
4.21110555,0.85298078,0.00116392,0.00000000,0.09223779,0.12729024,0.00149481,0.09271120,0.00361157,0.23511085
4.21710855,0.89646138,0.00116888,0.00000000,0.09879636,0.13520325,0.00177707,0.09960372,0.00367545,0.24968768
4.22311156,0.94407305,0.00117995,0.00000000,0.10635399,0.14375064,0.00211337,0.10683623,0.00378437,0.26542241
4.22911456,0.99525236,0.00119724,0.00000000,0.11486189,0.15284470,0.00250760,0.11432479,0.00392961,0.28215255
4.23511756,1.04937491,0.00122079,0.00000000,0.12425407,0.16238391,0.00296346,0.12197650,0.00410335,0.29968887
4.24112056,1.10576759,0.00125058,0.00000000,0.13444732,0.17225503,0.00348419,0.12969147,0.00429872,0.31781948
4.24712356,1.16372316,0.00128650,0.00000000,0.14534173,0.18233559,0.00407238,0.13736523,0.00450972,0.33631500
4.25312656,1.22251626,0.00132835,0.00000000,0.15682156,0.19249683,0.00472969,0.14489135,0.00473123,0.35493419
4.25912956,1.28142009,0.00137584,0.00000000,0.16875656,0.20260683,0.00545665,0.15216436,0.00495898,0.37343015
4.26513257,1.33972296,0.00142860,0.00000000,0.18100372,0.21253367,0.00625235,0.15908259,0.00518947,0.39155658
4.27113557,1.39674367,0.00148614,0.00000000,0.19340940,0.22214867,0.00711429,0.16555109,0.00541996,0.40907394
4.27713857,1.45184525,0.00154792,0.00000000,0.20581180,0.23132928,0.00803819,0.17148423,0.00564837,0.42575524
4.28314157,1.50444610,0.00161328,0.00000000,0.21804369,0.23996178,0.00901782,0.17680804,0.00587322,0.44139120
4.28914457,1.55402840,0.00168152,0.00000000,0.22993543,0.24794350,0.01004497,0.18146212,0.00609355,0.45579452
4.29514757,1.60014332,0.00175185,0.00000000,0.24131810,0.25518451,0.01110944,0.18540104,0.00630885,0.46880328
4.30115058,1.64241315,0.00182342,0.00000000,0.25202679,0.26160882,0.01219909,0.18859509,0.00651888,0.48028314
4.30715358,1.68053066,0.00189532,0.00000000,0.26190386,0.26715499,0.01330006,0.19103055,0.00672368,0.49012858
4.31315658,1.71425585,0.00196662,0.00000000,0.27080219,0.27177622,0.01439695,0.19270924,0.00692338,0.49826305
4.31915958,1.74341100,0.00203634,0.00000000,0.27858836,0.27543994,0.01547322,0.19364757,0.00711815,0.50463813
4.32516258,1.76787452,0.00210349,0.00000000,0.28514559,0.27812705,0.01651156,0.19387510,0.00730813,0.50923197
4.33116558,1.78757447,0.00216707,0.00000000,0.29037649,0.27983083,0.01749439,0.19343260,0.00749332,0.51204717
4.33716858,1.80248243,0.00222613,0.00000000,0.29420549,0.28055571,0.01840435,0.19236995,0.00767358,0.51310816
4.34317159,1.81260840,0.00227974,0.00000000,0.29658094,0.28031592,0.01922493,0.19074365,0.00784860,0.51245850
4.34917459,1.81799736,0.00232704,0.00000000,0.29747677,0.27913423,0.01994092,0.18861450,0.00801790,0.51015823
4.35517759,1.81872757,0.00236729,0.00000000,0.29689381,0.27704081,0.02053909,0.18604514,0.00818088,0.50628138
4.36118059,1.81491109,0.00239985,0.00000000,0.29486045,0.27407224,0.02100858,0.18309790,0.00833685,0.50091382
4.36718359,1.80669612,0.00242423,0.00000000,0.29143298,0.27027082,0.02134145,0.17983277,0.00848518,0.49415156
4.37318659,1.79427092,0.00244012,0.00000000,0.28669527,0.26568408,0.02153295,0.17630587,0.00862533,0.48609948
4.37918959,1.77786893,0.00244742,0.00000000,0.28075795,0.26036446,0.02158186,0.17256815,0.00875702,0.47687045
4.38519260,1.75777417,0.00244620,0.00000000,0.27375698,0.25436929,0.02149057,0.16866459,0.00888034,0.46658485
4.39119560,1.73432638,0.00243679,0.00000000,0.26585181,0.24776072,0.02126517,0.16463375,0.00899587,0.45537022
4.39719860,1.70792493,0.00241970,0.00000000,0.25722281,0.24060583,0.02091529,0.16050776,0.00910482,0.44336112
4.40320160,1.67903087,0.00239567,0.00000000,0.24806838,0.23297656,0.02045391,0.15631257,0.00920907,0.43069877
4.40920460,1.64816631,0.00236564,0.00000000,0.23860146,0.22494958,0.01989703,0.15206857,0.00931130,0.41753063
4.41520760,1.61591076,0.00233069,0.00000000,0.22904571,0.21660593,0.01926320,0.14779136,0.00941500,0.40400948
4.42121061,1.58289398,0.00229207,0.00000000,0.21963130,0.20803041,0.01857302,0.14349269,0.00952448,0.39029220
4.42721361,1.54978529,0.00225108,0.00000000,0.21059038,0.19931069,0.01784857,0.13918149,0.00964481,0.37653793
4.43321661,1.51727957,0.00220909,0.00000000,0.20215237,0.19053610,0.01711274,0.13486484,0.00978176,0.36290580
4.43921961,1.48608017,0.00216748,0.00000000,0.19453911,0.18179619,0.01638862,0.13054895,0.00994163,0.34955209
4.44522261,1.45687952,0.00212754,0.00000000,0.18795997,0.17317908,0.01569883,0.12624000,0.01013108,0.33662711
4.45122561,1.43033806,0.00209047,0.00000000,0.18260702,0.16476956,0.01506489,0.12194476,0.01035693,0.32427168
4.45722861,1.40706258,0.00205732,0.00000000,0.17865030,0.15664724,0.01450665,0.11767117,0.01062585,0.31261361
4.46323162,1.38758487,0.00202895,0.00000000,0.17623349,0.14888461,0.01404178,0.11342856,0.01094414,0.30176414
4.46923462,1.37234186,0.00200597,0.00000000,0.17546985,0.14154530,0.01368525,0.10922781,0.01131737,0.29181470
4.47523762,1.36165813,0.00198876,0.00000000,0.17643874,0.13468245,0.01344902,0.10508123,0.01175008,0.28283408
4.48124062,1.35573200,0.00197742,0.00000000,0.17918275,0.12833742,0.01334174,0.10100236,0.01224552,0.27486616
4.48724362,1.35462574,0.00197179,0.00000000,0.18370566,0.12253888,0.01336857,0.09700554,0.01280532,0.26792848
4.49324662,1.35826080,0.00197146,0.00000000,0.18997121,0.11730228,0.01353109,0.09310545,0.01342929,0.26201158
4.49924962,1.36641833,0.00197579,0.00000000,0.19790292,0.11262972,0.01382731,0.08931660,0.01411522,0.25707936
4.50525263,1.37874536,0.00198394,0.00000000,0.20738499,0.10851039,0.01425184,0.08565279,0.01485873,0.25307029
4.51125563,1.39476642,0.00199490,0.00000000,0.21826435,0.10492134,0.01479604,0.08212655,0.01565328,0.24989974
4.51725863,1.41390034,0.00200758,0.00000000,0.23035387,0.10182874,0.01544843,0.07874879,0.01649016,0.24746296
4.52326163,1.43548173,0.00202080,0.00000000,0.24343679,0.09918949,0.01619498,0.07552837,0.01735867,0.24563906
4.52926463,1.45878619,0.00203342,0.00000000,0.25727218,0.09695306,0.01701965,0.07247193,0.01824628,0.24429543
4.53526763,1.48305830,0.00204432,0.00000000,0.27160135,0.09506370,0.01790491,0.06958384,0.01913900,0.24329275
4.54127064,1.50754110,0.00205251,0.00000000,0.28615516,0.09346263,0.01883228,0.06686621,0.02002174,0.24249013
4.54727364,1.53150589,0.00205712,0.00000000,0.30066173,0.09209034,0.01978295,0.06431917,0.02087874,0.24175042
4.55327664,1.55428068,0.00205751,0.00000000,0.31485449,0.09088885,0.02073837,0.06194119,0.02169413,0.24094520
4.55927964,1.57527622,0.00205323,0.00000000,0.32848016,0.08980382,0.02168079,0.05972950,0.02245239,0.23995948
4.56528264,1.59400805,0.00204405,0.00000000,0.34130631,0.08878635,0.02259384,0.05768063,0.02313892,0.23869575
4.57128564,1.61011352,0.00203000,0.00000000,0.35312817,0.08779463,0.02346294,0.05579091,0.02374054,0.23707727
4.57728864,1.62336281,0.00201133,0.00000000,0.36377433,0.08679507,0.02427569,0.05405704,0.02424591,0.23505048
4.58329165,1.63366329,0.00198851,0.00000000,0.37311113,0.08576314,0.02502216,0.05247648,0.02464595,0.23258639
4.58929465,1.64105682,0.00196218,0.00000000,0.38104531,0.08468371,0.02569500,0.05104790,0.02493413,0.22968084
4.59529765,1.64571015,0.00193314,0.00000000,0.38752507,0.08355096,0.02628950,0.04977135,0.02510663,0.22635375
4.60130065,1.64789865,0.00190227,0.00000000,0.39253914,0.08236789,0.02680348,0.04864835,0.02516243,0.22264733
4.60730365,1.64798425,0.00187054,0.00000000,0.39611418,0.08114538,0.02723706,0.04768186,0.02510324,0.21862328
4.61330665,1.64638869,0.00183889,0.00000000,0.39831047,0.07990097,0.02759236,0.04687592,0.02493337,0.21435917
4.61930965,1.64356348,0.00180824,0.00000000,0.39921616,0.07865724,0.02787308,0.04623530,0.02465942,0.20994423
4.62531266,1.63995809,0.00177939,0.00000000,0.39894056,0.07744015,0.02808403,0.04576488,0.02428992,0.20547458
4.63131566,1.63598838,0.00175303,0.00000000,0.39760659,0.07627707,0.02823062,0.04546898,0.02383495,0.20104829
4.63731866,1.63200671,0.00172966,0.00000000,0.39534300,0.07519494,0.02831839,0.04535054,0.02330559,0.19676041
