energy_ev,total_up,Cr_p_up,Cr_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
3.49074537,0.77081858,0.07845810,0.21430779,0.02597444,0.20198667,0.00052351,0.12010588,0.00728499,0.26567898
3.49674837,0.83654772,0.08613381,0.23224293,0.02852621,0.21948109,0.00056864,0.13074882,0.00778812,0.28757467
3.50275138,0.90349253,0.09416526,0.25065416,0.03127386,0.23713970,0.00061388,0.14145383,0.00830186,0.31011525
3.50875438,0.97076272,0.10247095,0.26929485,0.03420291,0.25472069,0.00065881,0.15207858,0.00881558,0.33300996
3.51475738,1.03742022,0.11096290,0.28790107,0.03729673,0.27197195,0.00070307,0.16247551,0.00931938,0.35594976
3.52076038,1.10250188,0.11954760,0.30619776,0.04053688,0.28863718,0.00074633,0.17249556,0.00980424,0.37861493
3.52676338,1.16504439,0.12812727,0.32390552,0.04390360,0.30446252,0.00078837,0.18199210,0.01026229,0.40068335
3.53276638,1.22411036,0.13660135,0.34074787,0.04737629,0.31920347,0.00082904,0.19082519,0.01068705,0.42183927
3.53876938,1.27881499,0.14486828,0.35645862,0.05093414,0.33263193,0.00086837,0.19886579,0.01107363,0.44178223
3.54477239,1.32835194,0.15282744,0.37078929,0.05455669,0.34454292,0.00090650,0.20599975,0.01141892,0.46023580
3.55077539,1.37201766,0.16038122,0.38351610,0.05822446,0.35476091,0.00094374,0.21213163,0.01172173,0.47695594
3.55677839,1.40923308,0.16743719,0.39444638,0.06191955,0.36314524,0.00098056,0.21718791,0.01198285,0.49173854
3.56278139,1.43956174,0.17391022,0.40342418,0.06562613,0.36959466,0.00101758,0.22111960,0.01220509,0.50442588
3.56878439,1.46272369,0.17972456,0.41033476,0.06933097,0.37405061,0.00105559,0.22390410,0.01239317,0.51491180
3.57478739,1.47860447,0.18481577,0.41510788,0.07302371,0.37649915,0.00109550,0.22554621,0.01255361,0.52314534
3.58079040,1.48725881,0.18913236,0.41771971,0.07669709,0.37697148,0.00113833,0.22607825,0.01269445,0.52913264
3.58679340,1.48890881,0.19263722,0.41819334,0.08034696,0.37554299,0.00118518,0.22555924,0.01282500,0.53293709
3.59279640,1.48393672,0.19530866,0.41659776,0.08397211,0.37233085,0.00123715,0.22407319,0.01295540,0.53467761
3.59879940,1.47287247,0.19714096,0.41304548,0.08757392,0.36749034,0.00129538,0.22172654,0.01309623,0.53452511
3.60480240,1.45637649,0.19814466,0.40768880,0.09115581,0.36120988,0.00136089,0.21864492,0.01325800,0.53269726
3.61080540,1.43521842,0.19834620,0.40071488,0.09472252,0.35370518,0.00143464,0.21496918,0.01345072,0.52945170
3.61680840,1.41025246,0.19778720,0.39233986,0.09827923,0.34521253,0.00151741,0.21085099,0.01368334,0.52507790
3.62281141,1.38239038,0.19652333,0.38280216,0.10183061,0.33598157,0.00160978,0.20644816,0.01396336,0.51988793
3.62881441,1.35257309,0.19462267,0.37235524,0.10537977,0.32626786,0.00171212,0.20191970,0.01429639,0.51420651
3.63481741,1.32174182,0.19216387,0.36126010,0.10892729,0.31632532,0.00182456,0.19742104,0.01468582,0.50836057
3.64082041,1.29080997,0.18923400,0.34977780,0.11247033,0.30639909,0.00194697,0.19309927,0.01513262,0.50266878
3.64682341,1.26063672,0.18592627,0.33816216,0.11600189,0.29671873,0.00207899,0.18908891,0.01563516,0.49743139
3.65282641,1.23200307,0.18233768,0.32665304,0.11951032,0.28749225,0.00222005,0.18550800,0.01618929,0.49292073
3.65882941,1.20559148,0.17856690,0.31547031,0.12297920,0.27890093,0.00236944,0.18245498,0.01678839,0.48937275
3.66483242,1.18196958,0.17471218,0.30480868,0.12638750,0.27109530,0.00252639,0.18000618,0.01742370,0.48697994
3.67083542,1.16157855,0.17086977,0.29483376,0.12971025,0.26419218,0.00269012,0.17821416,0.01808470,0.48588582
3.67683842,1.14472662,0.16713261,0.28567913,0.13291960,0.25827302,0.00286000,0.17710691,0.01875961,0.48618141
3.68284142,1.13158773,0.16358963,0.27744484,0.13598626,0.25338341,0.00303565,0.17668795,0.01943599,0.48790366
3.68884442,1.12220550,0.16032557,0.27019707,0.13888142,0.24953394,0.00321711,0.17693722,0.02010146,0.49103597
3.69484742,1.11650205,0.15742130,0.26396917,0.14157891,0.24670212,0.00340492,0.17781293,0.02074442,0.49551090
3.70085043,1.11429158,0.15495477,0.25876376,0.14405768,0.24483548,0.00360032,0.17925404,0.02135478,0.50121484
3.70685343,1.11529773,0.15300230,0.25455600,0.14630433,0.24385551,0.00380537,0.18118342,0.02192474,0.50799452
3.71285643,1.11917417,0.15164032,0.25129767,0.14831570,0.24366242,0.00402307,0.18351164,0.02244943,0.51566509
3.71885943,1.12552749,0.15094722,0.24892201,0.15010130,0.24414048,0.00425742,0.18614093,0.02292753,0.52401940
3.72486243,1.13394119,0.15100536,0.24734896,0.15168544,0.24516366,0.00451356,0.18896957,0.02336175,0.53283806
3.73086543,1.14399986,0.15190282,0.24649065,0.15310895,0.24660138,0.00479771,0.19189611,0.02375920,0.54189983
3.73686843,1.15531227,0.15373486,0.24625680,0.15443037,0.24832413,0.00511723,0.19482358,0.02413150,0.55099178
3.74287144,1.16753242,0.15660490,0.24655983,0.15572641,0.25020873,0.00548052,0.19766327,0.02449485,0.55991881
3.74887444,1.18037739,0.16062471,0.24731943,0.15709169,0.25214295,0.00589691,0.20033801,0.02486980,0.56851194
3.75487744,1.19364123,0.16591390,0.24846636,0.15863773,0.25402939,0.00637648,0.20278487,0.02528083,0.57663507
3.76088044,1.20720420,0.17259841,0.24994527,0.16049097,0.25578839,0.00692987,0.20495701,0.02575584,0.58418970
3.76688344,1.22103675,0.18080813,0.25171652,0.16279012,0.25735987,0.00756798,0.20682471,0.02632537,0.59111742
3.77288644,1.23519827,0.19067357,0.25375680,0.16568267,0.25870401,0.00830167,0.20837550,0.02702169,0.59740008
3.77888944,1.24983035,0.20232171,0.25605864,0.16932078,0.25980090,0.00914145,0.20961344,0.02787781,0.60305750
3.78489245,1.26514527,0.21587119,0.25862881,0.17385656,0.26064898,0.01009703,0.21055745,0.02892633,0.60814295
3.79089545,1.28140992,0.23142704,0.26148572,0.17943707,0.26126256,0.01117705,0.21123902,0.03019832,0.61273654
3.79689845,1.29892631,0.24907518,0.26465602,0.18619902,0.26166855,0.01238860,0.21169917,0.03172209,0.61693699
3.80290145,1.31800955,0.26887700,0.26817057,0.19426344,0.26190250,0.01373693,0.21198510,0.03352207,0.62085219
3.80890445,1.33896453,0.29086433,0.27206008,0.20373061,0.26200431,0.01522511,0.21214644,0.03561771,0.62458910
3.81490745,1.36206256,0.31503501,0.27635061,0.21467529,0.26201384,0.01685374,0.21223154,0.03802250,0.62824372
3.82091046,1.38751924,0.34134943,0.28105932,0.22714254,0.26196657,0.01862075,0.21228388,0.04074315,0.63189145
3.82691346,1.41547480,0.36972819,0.28619057,0.24114424,0.26188977,0.02052124,0.21233886,0.04377896,0.63557885
3.83291646,1.44597789,0.40005111,0.29173282,0.25665650,0.26179924,0.02254741,0.21242112,0.04712133,0.63931688
3.83891946,1.47897384,0.43215753,0.29765625,0.27361810,0.26169686,0.02468861,0.21254251,0.05075355,0.64307645
3.84492246,1.51429780,0.46584813,0.30391155,0.29192992,0.26156917,0.02693137,0.21270098,0.05465084,0.64678627
3.85092546,1.55167329,0.50088790,0.31042964,0.31145547,0.26138691,0.02925966,0.21288018,0.05878061,0.65033343
3.85692846,1.59071602,0.53701036,0.31712265,0.33202260,0.26110573,0.03165506,0.21305004,0.06310289,0.65356647
3.86293147,1.63094273,0.57392265,0.32388580,0.35342615,0.26066786,0.03409715,0.21316813,0.06757113,0.65630097
3.86893447,1.67178463,0.61131120,0.33060031,0.37543165,0.26000469,0.03656381,0.21318180,0.07213305,0.65832730
3.87493747,1.71260431,0.64884772,0.33713699,0.39777976,0.25904015,0.03903163,0.21303081,0.07673177,0.65942006
3.88094047,1.75271555,0.68619519,0.34336048,0.42019155,0.25769462,0.04147636,0.21265061,0.08130703,0.65934869
3.88694347,1.79140462,0.72301346,0.34913370,0.44237422,0.25588913,0.04387328,0.21197563,0.08579651,0.65788870
3.89294647,1.82795212,0.75896438,0.35432246,0.46402715,0.25354964,0.04619764,0.21094285,0.09013728,0.65483283
3.89894947,1.86165429,0.79371614,0.35879981,0.48484827,0.25061115,0.04842500,0.20949505,0.09426714,0.65000150
3.90495248,1.89184282,0.82694675,0.36245014,0.50454026,0.24702135,0.05053164,0.20758389,0.09812610,0.64325211
3.91095548,1.91790242,0.85834679,0.36517263,0.52281673,0.24274372,0.05249484,0.20517245,0.10165768,0.63448656
3.91695848,1.93928552,0.88762135,0.36688404,0.53940802,0.23775980,0.05429315,0.20223722,0.10481018,0.62365668
3.92296148,1.95552400,0.91449150,0.36752076,0.55406660,0.23207065,0.05590665,0.19876942,0.10753782,0.61076751
3.92896448,1.96623754,0.93869544,0.36704007,0.56657195,0.22569734,0.05731714,0.19477572,0.10980173,0.59587798
3.93496748,1.97113914,0.95998969,0.36542063,0.57673478,0.21868063,0.05850836,0.19027818,0.11157081,0.57909950
3.94097049,1.97003775,0.97815051,0.36266227,0.58440072,0.21107971,0.05946609,0.18531367,0.11282238,0.56059225
3.94697349,1.96283873,0.99297594,0.35878523,0.58945317,0.20297032,0.06017839,0.17993276,0.11354274,0.54055980
3.95297649,1.94954252,1.00428861,0.35382892,0.59181556,0.19444215,0.06063566,0.17419808,0.11372743,0.51924215
3.95897949,1.93024206,1.01193942,0.34785031,0.59145284,0.18559600,0.06083087,0.16818257,0.11338150,0.49690791
3.96498249,1.90511948,1.01581215,0.34092218,0.58837230,0.17654050,0.06075967,0.16196734,0.11251942,0.47384581
3.97098549,1.87444229,1.01582882,0.33313120,0.58262362,0.16738892,0.06042052,0.15563959,0.11116500,0.45035622
3.97698849,1.83855949,1.01195570,0.32457609,0.57429824,0.15825594,0.05981487,0.14929057,0.10935110,0.42674285
3.98299150,1.79789748,1.00420948,0.31536574,0.56352804,0.14925470,0.05894721,0.14301356,0.10711915,0.40330517
3.98899450,1.75295576,0.99266325,0.30561750,0.55048330,0.14049412,0.05782522,0.13690209,0.10451865,0.38033162
3.99499750,1.70430221,0.97745180,0.29545545,0.53536991,0.13207666,0.05645976,0.13104835,0.10160641,0.35809391
4.00100050,1.65256766,0.95877567,0.28500879,0.51842598,0.12409645,0.05486485,0.12554172,0.09844577,0.33684244
4.00700350,1.59843929,0.93690349,0.27441019,0.49991766,0.11663783,0.05305760,0.12046759,0.09510561,0.31680277
4.01300650,1.54265251,0.91217218,0.26379408,0.48013437,0.10977438,0.05105799,0.11590620,0.09165925,0.29817314
4.01900950,1.48598111,0.88498459,0.25329485,0.45938347,0.10356819,0.04888866,0.11193164,0.08818326,0.28112291
4.02501251,1.42922522,0.85580443,0.24304492,0.43798431,0.09806952,0.04657451,0.10861090,0.08475608,0.26579171
4.03101551,1.37319731,0.82514835,0.23317253,0.41626193,0.09331665,0.04414230,0.10600286,0.08145660,0.25228919
4.03701851,1.31870600,0.79357534,0.22379948,0.39454039,0.08933591,0.04162015,0.10415733,0.07836255,0.24069506
4.04302151,1.26653824,0.76167354,0.21503863,0.37313601,0.08614184,0.03903697,0.10311400,0.07554887,0.23105956
4.04902451,1.21744009,0.73004509,0.20699134,0.35235054,0.08373741,0.03642186,0.10290130,0.07308598,0.22340385
4.05502751,1.17209689,0.69928932,0.19974491,0.33246457,0.08211430,0.03380349,0.10353533,0.07103806,0.21772064
4.06103052,1.13111349,0.66998510,0.19337007,0.31373124,0.08125318,0.03120952,0.10501876,0.06946132,0.21397474
4.06703352,1.09499538,0.64267295,0.18791869,0.29637067,0.08112406,0.02866599,0.10733978,0.06840230,0.21210370
4.07303652,1.06413163,0.61783773,0.18342193,0.28056498,0.08168664,0.02619683,0.11047121,0.06789632,0.21201848
4.07903952,1.03878047,0.59589266,0.17988865,0.26645436,0.08289076,0.02382339,0.11436992,0.06796613,0.21360437
4.08504252,1.01905835,0.57716530,0.17730460,0.25413417,0.08467695,0.02156408,0.11897640,0.06862072,0.21672208
4.09104552,1.00493311,0.56188621,0.17563211,0.24365333,0.08697707,0.01943414,0.12421484,0.06985444,0.22120916
4.09704852,0.99622171,0.55018082,0.17481059,0.23501388,0.08971515,0.01744547,0.12999363,0.07164651,0.22688192
4.10305153,0.99259301,0.54206487,0.17475778,0.22817201,0.09280838,0.01560660,0.13620630,0.07396091,0.23353773
4.10905453,0.99357548,0.53744361,0.17537165,0.22304037,0.09616833,0.01392277,0.14273303,0.07674663,0.24095800
4.11505753,0.99856987,0.53611507,0.17653315,0.21949167,0.09970230,0.01239608,0.14944271,0.07993853,0.24891152
4.12106053,1.00686644,0.53777713,0.17810946,0.21736347,0.10331496,0.01102579,0.15619542,0.08345853,0.25715851
4.12706353,1.01766620,0.54203822,0.17995780,0.21646411,0.10691001,0.00980860,0.16284540,0.08721736,0.26545495
4.13306653,1.03010542,0.54843136,0.18192967,0.21657940,0.11039210,0.00873908,0.16924442,0.09111670,0.27355743
4.13906953,1.04328255,0.55643092,0.18387524,0.21748007,0.11366874,0.00781007,0.17524536,0.09505176,0.28122812
4.14507254,1.05628658,0.56547158,0.18564786,0.21892956,0.11665226,0.00701314,0.18070595,0.09891410,0.28823993
4.15107554,1.06822582,0.57496867,0.18710848,0.22069208,0.11926176,0.00633904,0.18549257,0.10259473,0.29438153
4.15707854,1.07825592,0.58433926,0.18812978,0.22254037,0.12142488,0.00577812,0.18948391,0.10598736,0.29946219
4.16308154,1.08560637,0.59302302,0.18859988,0.22426324,0.12307953,0.00532075,0.19257432,0.10899163,0.30331618
4.16908454,1.08960416,0.60050219,0.18842562,0.22567236,0.12417524,0.00495769,0.19467689,0.11151618,0.30580668
4.17508754,1.08969423,0.60631990,0.18753505,0.22660814,0.12467441,0.00468037,0.19572588,0.11348163,0.30682888
4.18109055,1.08545557,0.61009600,0.18587930,0.22694456,0.12455310,0.00448121,0.19567867,0.11482306,0.30631241
4.18709355,1.07661282,0.61153998,0.18343369,0.22659268,0.12380151,0.00435373,0.19451701,0.11549215,0.30422277
4.19309655,1.06304285,0.61046044,0.18019800,0.22550277,0.12242418,0.00429273,0.19224745,0.11545876,0.30056189
4.19909955,1.04477634,0.60677080,0.17619602,0.22366500,0.12043965,0.00429435,0.18890123,0.11471190,0.29536766
4.20510255,1.02199437,0.60049104,0.17147441,0.22110866,0.11787990,0.00435599,0.18453325,0.11326014,0.28871256
4.21110555,0.99502028,0.59174562,0.16610081,0.21789997,0.11478934,0.00447632,0.17922050,0.11113129,0.28070146
4.21710855,0.96430739,0.58075756,0.16016154,0.21413860,0.11122353,0.00465509,0.17305982,0.10837157,0.27146849
4.22311156,0.93042302,0.56783923,0.15375868,0.20995307,0.10724763,0.00489294,0.16616519,0.10504417,0.26117333
4.22911456,0.89402956,0.55338004,0.14700693,0.20549522,0.10293458,0.00519120,0.15866457,0.10122733,0.24999688
4.23511756,0.85586346,0.53783186,0.14003020,0.20093394,0.09836316,0.00555158,0.15069652,0.09701200,0.23813656
4.24112056,0.81671280,0.52169264,0.13295810,0.19644854,0.09361595,0.00597593,0.14240656,0.09249923,0.22580132
4.24712356,0.77739436,0.50548891,0.12592240,0.19222188,0.08877721,0.00646587,0.13394360,0.08779738,0.21320654
4.25312656,0.73873095,0.48975802,0.11905365,0.18843368,0.08393080,0.00702253,0.12545637,0.08301914,0.20056900
4.25912956,0.70152959,0.47503059,0.11247799,0.18525413,0.07915825,0.00764626,0.11709003,0.07827873,0.18810198
4.26513257,0.66656131,0.46181385,0.10631412,0.18283809,0.07453685,0.00833632,0.10898310,0.07368903,0.17601069
4.27113557,0.63454288,0.45057653,0.10067074,0.18132013,0.07013803,0.00909069,0.10126465,0.06935902,0.16448808
4.27713857,0.60612096,0.44173548,0.09564426,0.18081040,0.06602590,0.00990588,0.09405187,0.06539135,0.15371109
4.28314157,0.58185874,0.43564456,0.09131685,0.18139160,0.06225609,0.01077677,0.08744809,0.06188030,0.14383746
4.28914457,0.56222543,0.43258596,0.08775498,0.18311702,0.05887480,0.01169659,0.08154120,0.05890988,0.13500309
4.29514757,0.54758828,0.43276390,0.08500829,0.18600963,0.05591814,0.01265694,0.07640240,0.05655236,0.12731988
4.30115058,0.53820732,0.43630094,0.08310886,0.19006227,0.05341181,0.01364783,0.07208545,0.05486703,0.12087426
4.30715358,0.53423254,0.44323659,0.08207078,0.19523870,0.05137090,0.01465787,0.06862623,0.05389922,0.11572614
4.31315658,0.53570331,0.45352820,0.08189020,0.20147561,0.04980010,0.01567448,0.06604264,0.05367965,0.11190848
4.31915958,0.54254991,0.46705380,0.08254561,0.20868519,0.04869398,0.01668419,0.06433484,0.05422389,0.10942723
4.32516258,0.55459690,0.48361677,0.08399846,0.21675828,0.04803760,0.01767297,0.06348573,0.05553219,0.10826189
4.33116558,0.57156819,0.50295196,0.08619408,0.22556791,0.04780715,0.01862661,0.06346175,0.05758940,0.10836637
4.33716858,0.59309365,0.52473309,0.08906295,0.23497300,0.04797092,0.01953111,0.06421389,0.06036516,0.10967031
4.34317159,0.61871714,0.54858117,0.09252219,0.24482210,0.04849018,0.02037315,0.06567892,0.06381431,0.11208086
4.34917459,0.64790586,0.57407376,0.09647733,0.25495709,0.04932033,0.02114041,0.06778092,0.06787746,0.11548470
4.35517759,0.68006105,0.60075478,0.10082437,0.26521670,0.05041202,0.02182204,0.07043291,0.07248189,0.11975059
4.36118059,0.71452983,0.62814489,0.10545203,0.27543978,0.05171235,0.02240897,0.07353879,0.07754267,0.12473217
4.36718359,0.75061830,0.65575215,0.11024426,0.28546829,0.05316612,0.02289422,0.07699543,0.08296402,0.13027107
4.37318659,0.78760568,0.68308283,0.11508290,0.29514998,0.05471708,0.02327315,0.08069492,0.08864107,0.13620038
4.37918959,0.82475941,0.70965233,0.11985042,0.30434086,0.05630917,0.02354363,0.08452698,0.09446175,0.14234829
4.38519260,0.86135097,0.73499605,0.12443279,0.31290728,0.05788776,0.02370613,0.08838144,0.10030910,0.14854201
4.39119560,0.89667225,0.75867984,0.12872229,0.32072792,0.05940078,0.02376376,0.09215083,0.10606370,0.15461164
4.39719860,0.93005197,0.78031016,0.13262024,0.32769553,0.06079990,0.02372222,0.09573287,0.11160641,0.16039421
4.40320160,0.96087179,0.79954338,0.13603950,0.33371852,0.06204151,0.02358962,0.09903292,0.11682110,0.16573750
4.40920460,0.98858169,0.81609431,0.13890681,0.33872240,0.06308765,0.02337634,0.10196626,0.12159752,0.17050370
4.41520760,1.01271399,0.82974331,0.14116458,0.34265112,0.06390679,0.02309472,0.10446011,0.12583411,0.17457275
4.42121061,1.03289544,0.84034204,0.14277245,0.34546819,0.06447444,0.02275874,0.10645532,0.12944063,0.17784516
4.42721361,1.04885701,0.84781738,0.14370812,0.34715765,0.06477360,0.02238367,0.10790770,0.13234056,0.18024434
4.43321661,1.06044073,0.85217335,0.14396781,0.34772473,0.06479500,0.02198563,0.10878889,0.13447314,0.18171822
4.43921961,1.06760331,0.85349088,0.14356595,0.34719622,0.06453711,0.02158118,0.10908673,0.13579499,0.18224017
4.44522261,1.07041626,0.85192531,0.14253446,0.34562043,0.06400603,0.02118686,0.10880513,0.13628118,0.18180917
4.45122561,1.06906241,0.84770153,0.14092132,0.34306665,0.06321504,0.02081875,0.10796349,0.13592576,0.18044912
4.45722861,1.06382882,0.84110706,0.13878871,0.33962420,0.06218405,0.02049199,0.10659557,0.13474175,0.17820754
4.46323162,1.05509651,0.83248304,0.13621070,0.33540083,0.06093888,0.02022043,0.10474799,0.13276041,0.17515343
4.46923462,1.04332719,0.82221362,0.13327061,0.33052064,0.05951030,0.02001620,0.10247841,0.13003008,0.17137463
4.47523762,1.02904782,0.81071409,0.13005820,0.32512155,0.05793306,0.01988938,0.09985332,0.12661439,0.16697465
4.48124062,1.01283343,0.79841827,0.12666675,0.31935224,0.05624484,0.01984778,0.09694585,0.12259015,0.16206917
4.48724362,0.99528924,0.78576568,0.12319020,0.31336885,0.05448507,0.01989666,0.09383333,0.11804479,0.15678236
4.49324662,0.97703272,0.77318909,0.11972049,0.30733143,0.05269391,0.02003866,0.09059503,0.11307363,0.15124312
4.49924962,0.95867647,0.76110290,0.11634520,0.30140033,0.05091121,0.02027375,0.08730994,0.10777703,0.14558149
4.50525263,0.94081261,0.74989304,0.11314556,0.29573269,0.04917553,0.02059930,0.08405484,0.10225746,0.13992525
4.51125563,0.92399940,0.73990851,0.11019494,0.29047906,0.04752338,0.02101015,0.08090264,0.09661683,0.13439695
4.51725863,0.90875038,0.73145513,0.10755786,0.28578048,0.04598855,0.02149893,0.07792099,0.09095386,0.12911128
4.52326163,0.89552642,0.72479137,0.10528943,0.28176584,0.04460158,0.02205626,0.07517137,0.08536185,0.12417308
4.52926463,0.88473064,0.72012650,0.10343537,0.27854976,0.04338944,0.02267119,0.07270837,0.07992676,0.11967574
4.53526763,0.87670609,0.71762069,0.10203233,0.27623103,0.04237530,0.02333157,0.07057948,0.07472566,0.11570019
4.54127064,0.87173584,0.71738688,0.10110866,0.27489136,0.04157849,0.02402451,0.06882500,0.06982563,0.11231434
4.54727364,0.87004487,0.71949396,0.10068530,0.27459466,0.04101449,0.02473681,0.06747828,0.06528301,0.10957289
4.55327664,0.87180325,0.72397081,0.10077684,0.27538658,0.04069506,0.02545541,0.06656604,0.06114305,0.10751746
4.55927964,0.87712982,0.73081056,0.10139255,0.27729426,0.04062835,0.02616781,0.06610880,0.05743989,0.10617699
4.56528264,0.88609564,0.73997469,0.10253729,0.28032623,0.04081904,0.02686239,0.06612128,0.05419684,0.10556819
4.57128564,0.89872676,0.75139643,0.10421211,0.28447224,0.04126845,0.02752870,0.06661273,0.05142681,0.10569607
4.57728864,0.91500551,0.76498301,0.10641468,0.28970314,0.04197462,0.02815765,0.06758710,0.04913301,0.10655439
4.58329165,0.93487027,0.78061664,0.10913917,0.29597056,0.04293227,0.02874164,0.06904310,0.04730972,0.10812606
4.58929465,0.95821333,0.79815416,0.11237592,0.30320661,0.04413273,0.02927454,0.07097396,0.04594303,0.11038342
4.59529765,0.98487713,0.81742525,0.11611061,0.31132336,0.04556383,0.02975162,0.07336716,0.04501179,0.11328835
4.60130065,1.01464910,0.83822968,0.12032319,0.32021257,0.04720972,0.03016940,0.07620381,0.04448835,0.11679231
4.60730365,1.04725566,0.86033383,0.12498661,0.32974540,0.04905062,0.03052545,0.07945813,0.04433941,0.12083640
4.61330665,1.08235614,0.88346717,0.13006533,0.33977253,0.05106271,0.03081811,0.08309672,0.04452678,0.12535137
4.61930965,1.11953738,0.90731909,0.13551404,0.35012477,0.05321800,0.03104622,0.08707802,0.04500815,0.13025781
4.62531266,1.15830994,0.93153688,0.14127637,0.36061424,0.05548424,0.03120885,0.09135178,0.04573778,0.13546645
4.63131566,1.19810674,0.95572539,0.14728410,0.37103635,0.05782511,0.03130504,0.09585891,0.04666729,0.14087891
4.63731866,1.23828498,0.97944882,0.15345672,0.38117266,0.06020048,0.03133364,0.10053149,0.04774634,0.14638865
4.64332166,1.27813179,1.00223518,0.15970159,0.39079459,0.06256685,0.03129312,0.10529323,0.04892349,0.15188245
4.64932466,1.31687415,1.02358342,0.16591479,0.39966812,0.06487806,0.03118154,0.11006043,0.05014698,0.15724225
4.65532766,1.35369306,1.04297343,0.17198264,0.40755915,0.06708618,0.03099657,0.11474321,0.05136561,0.16234748
4.66133067,1.38774181,1.05987863,0.17778391,0.41423961,0.06914255,0.03073555,0.11924737,0.05252969,0.16707779
4.66733367,1.41816783,1.07378078,0.18319272,0.41949393,0.07099907,0.03039570,0.12347653,0.05359198,0.17131601
4.67333667,1.44413740,1.08418632,0.18808190,0.42312574,0.07260947,0.02997430,0.12733466,0.05450866,0.17495149
4.67933967,1.46486212,1.09064373,0.19232688,0.42496433,0.07393080,0.02946900,0.13072882,0.05524026,0.17788341
4.68534267,1.47962603,1.09276081,0.19580973,0.42487073,0.07492482,0.02887805,0.13357208,0.05575261,0.18002408
4.69134567,1.48781205,1.09022123,0.19842332,0.42274297,0.07555933,0.02820064,0.13578637,0.05601763,0.18130210
4.69734867,1.48892633,1.08279927,0.20007525,0.41852032,0.07580945,0.02743709,0.13730525,0.05601402,0.18166513
4.70335168,1.48261946,1.07037210,0.20069152,0.41218622,0.07565860,0.02658915,0.13807639,0.05572784,0.18108216
4.70935468,1.46870314,1.05292882,0.20021955,0.40376972,0.07509935,0.02566007,0.13806361,0.05515280,0.17954530
4.71535768,1.44716164,1.03057578,0.19863061,0.39334543,0.07413388,0.02465476,0.13724851,0.05429048,0.17707072
4.72136068,1.41815726,1.00353778,0.19592132,0.38103181,0.07277422,0.02357976,0.13563138,0.05315023,0.17369898
4.72736368,1.38202953,0.97215519,0.19211423,0.36698798,0.07104209,0.02244317,0.13323160,0.05174888,0.16949454
4.73336668,1.33928811,0.93687682,0.18725753,0.35140915,0.06896844,0.02125449,0.13008728,0.05011024,0.16454445
4.73936968,1.29059970,0.89824918,0.18142374,0.33452088,0.06659269,0.02002444,0.12625433,0.04826440,0.15895641
4.74537269,1.23676956,0.85690224,0.17470753,0.31657243,0.06396169,0.01876466,0.12180486,0.04624689,0.15285613
4.75137569,1.17871845,0.81353262,0.16722281,0.29782954,0.06112846,0.01748735,0.11682510,0.04409764,0.14638412
4.75737869,1.11745609,0.76888472,0.15909915,0.27856690,0.05815066,0.01620502,0.11141285,0.04185992,0.13969214
4.76338169,1.05405229,0.72373065,0.15047774,0.25906060,0.05508911,0.01493006,0.10567466,0.03957914,0.13293917
4.76938469,0.98960679,0.67884969,0.14150711,0.23958107,0.05200603,0.01367444,0.09972277,0.03730170,0.12628740
4.77538769,0.92521929,0.63500805,0.13233866,0.22038641,0.04896347,0.01244940,0.09367200,0.03507386,0.11989797
4.78139070,0.86196050,0.59293959,0.12312245,0.20171669,0.04602164,0.01126517,0.08763674,0.03294057,0.11392694
4.78739370,0.80084536,0.55332802,0.11400305,0.18378912,0.04323743,0.01013074,0.08172799,0.03094455,0.10852129
4.79339670,0.74280913,0.51679114,0.10511592,0.16679435,0.04066299,0.00905372,0.07605079,0.02912529,0.10381530
4.79939970,0.68868705,0.48386736,0.09658426,0.15089386,0.03834457,0.00804021,0.07070188,0.02751831,0.09992718
4.80540270,0.63919783,0.45500474,0.08851643,0.13621841,0.03632145,0.00709476,0.06576778,0.02615451,0.09695612
4.81140570,0.59493136,0.43055266,0.08100407,0.12286760,0.03462516,0.00622040,0.06132330,0.02505960,0.09497986
4.81740870,0.55634047,0.41075621,0.07412077,0.11091027,0.03327885,0.00541868,0.05743039,0.02425374,0.09405263
4.82341171,0.52373679,0.39575311,0.06792148,0.10038580,0.03229694,0.00468981,0.05413750,0.02375125,0.09420372
4.82941471,0.49729023,0.38557316,0.06244244,0.09130593,0.03168493,0.00403274,0.05147919,0.02356049,0.09543654
4.83541771,0.47703208,0.38014002,0.05770169,0.08365719,0.03143945,0.00344542,0.04947619,0.02368375,0.09772825
4.84142071,0.46286089,0.37927518,0.05369999,0.07740359,0.03154851,0.00292490,0.04813572,0.02411738,0.10103002
4.84742371,0.45455116,0.38270402,0.05042221,0.07248956,0.03199189,0.00246758,0.04745202,0.02485186,0.10526782
4.85342671,0.45176411,0.39006367,0.04783889,0.06884293,0.03274179,0.00206938,0.04740712,0.02587209,0.11034391
4.85942971,0.45406030,0.40091260,0.04590816,0.06637793,0.03376357,0.00172594,0.04797174,0.02715769,0.11613885
4.86543272,0.46091365,0.41474170,0.04457767,0.06499807,0.03501669,0.00143281,0.04910639,0.02868334,0.12251417
4.87143572,0.47172657,0.43098677,0.04378669,0.06459889,0.03645573,0.00118562,0.05076244,0.03041931,0.12931552
4.87743872,0.48584596,0.44904207,0.04346817,0.06507058,0.03803162,0.00098019,0.05288338,0.03233195,0.13637646
