energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up
3.38269135,0.43922618,0.06552830,0.06572333,0.01686112,0.02889109,0.11651669,0.06129125,0.00396731,0.10962539
3.38869435,0.42437294,0.05959709,0.06243205,0.01735677,0.02507673,0.11986517,0.05517094,0.00388544,0.10153745
3.39469735,0.41197987,0.05463838,0.05948855,0.01801871,0.02177549,0.12400123,0.04988490,0.00391952,0.09440732
3.40070035,0.40191849,0.05059470,0.05686792,0.01884508,0.01897769,0.12893527,0.04539811,0.00406846,0.08818058
3.40670335,0.39408805,0.04741661,0.05454944,0.01983291,0.01667410,0.13467873,0.04167687,0.00433223,0.08280843
3.41270635,0.38842006,0.04506475,0.05251764,0.02097778,0.01485732,0.14124258,0.03869051,0.00471193,0.07825013
3.41870935,0.38488103,0.04351142,0.05076308,0.02227359,0.01352310,0.14863544,0.03641294,0.00520971,0.07447492
3.42471236,0.38347323,0.04274175,0.04928278,0.02371219,0.01267159,0.15686135,0.03482396,0.00582866,0.07146339
3.43071536,0.38423368,0.04275438,0.04808040,0.02528308,0.01230823,0.16591748,0.03391036,0.00657272,0.06920825
3.43671836,0.38723155,0.04356172,0.04716613,0.02697315,0.01244464,0.17579177,0.03366663,0.00744650,0.06771454
3.44272136,0.39256426,0.04518979,0.04655625,0.02876648,0.01309902,0.18646085,0.03409543,0.00845509,0.06699921
3.44872436,0.40035251,0.04767751,0.04627260,0.03064422,0.01429648,0.19788828,0.03520774,0.00960386,0.06709034
3.45472736,0.41073447,0.05107573,0.04634166,0.03258463,0.01606888,0.21002339,0.03702258,0.01089825,0.06802570
3.46073037,0.42385947,0.05544564,0.04679366,0.03456328,0.01845438,0.22280065,0.03956652,0.01234349,0.06985102
3.46673337,0.43988141,0.06085687,0.04766136,0.03655330,0.02149672,0.23613987,0.04287268,0.01394437,0.07261782
3.47273637,0.45895199,0.06738514,0.04897888,0.03852591,0.02524394,0.24994717,0.04697949,0.01570498,0.07638099
3.47873937,0.48121392,0.07510950,0.05078030,0.04045100,0.02974693,0.26411665,0.05192907,0.01762841,0.08119604
3.48474237,0.50679430,0.08410919,0.05309827,0.04229789,0.03505752,0.27853286,0.05776526,0.01971654,0.08711621
3.49074537,0.53579805,0.09446026,0.05596255,0.04403616,0.04122626,0.29307383,0.06453132,0.02196977,0.09418941
3.49674837,0.56830163,0.10623183,0.05939853,0.04563651,0.04829995,0.30761457,0.07226741,0.02438682,0.10245512
3.50275138,0.60434688,0.11948236,0.06342570,0.04707174,0.05631898,0.32203097,0.08100781,0.02696451,0.11194123
3.50875438,0.64393524,0.13425577,0.06805620,0.04831756,0.06531451,0.33620373,0.09077797,0.02969767,0.12266108
3.51475738,0.68702226,0.15057777,0.07329340,0.04935351,0.07530568,0.35002227,0.10159151,0.03257906,0.13461053
3.52076038,0.73351263,0.16845248,0.07913056,0.05016364,0.08629685,0.36338843,0.11344730,0.03559933,0.14776538
3.52676338,0.78325593,0.18785951,0.08554965,0.05073709,0.09827515,0.37621969,0.12632660,0.03874714,0.16207916
3.53276638,0.83604317,0.20875165,0.09252043,0.05106852,0.11120833,0.38845194,0.14019058,0.04200933,0.17748138
3.53876938,0.89160459,0.23105351,0.09999966,0.05115838,0.12504311,0.40004147,0.15497822,0.04537117,0.19387635
3.54477239,0.94960881,0.25466095,0.10793075,0.05101289,0.13970412,0.41096632,0.17060480,0.04881675,0.21114271
3.55077539,1.00966365,0.27944177,0.11624373,0.05064391,0.15509362,0.42122685,0.18696103,0.05232944,0.22913372
3.55677839,1.07131894,0.30523737,0.12485563,0.05006856,0.17109189,0.43084548,0.20391303,0.05589239,0.24767839
3.56278139,1.13407132,0.33186565,0.13367138,0.04930876,0.18755857,0.43986572,0.22130317,0.05948919,0.26658348
3.56878439,1.19737125,0.35912493,0.14258506,0.04839046,0.20433475,0.44835050,0.23895185,0.06310441,0.28563636
3.57478739,1.26063198,0.38679880,0.15148178,0.04734292,0.22124593,0.45637980,0.25666019,0.06672426,0.30460876
3.58079040,1.32324060,0.41466168,0.16023986,0.04619782,0.23810563,0.46404776,0.27421367,0.07033712,0.32326119
3.58679340,1.38457045,0.44248478,0.16873347,0.04498828,0.25471972,0.47145925,0.29138652,0.07393402,0.34134814
3.59279640,1.44399481,0.47004227,0.17683560,0.04374796,0.27089110,0.47872597,0.30794690,0.07750893,0.35862360
3.59879940,1.50090107,0.49711714,0.18442117,0.04251007,0.28642463,0.48596229,0.32366247,0.08105893,0.37484704
3.60480240,1.55470473,0.52350651,0.19137030,0.04130648,0.30113222,0.49328063,0.33830637,0.08458411,0.38978933
3.61080540,1.60486274,0.54902606,0.19757154,0.04016687,0.31483764,0.50078682,0.35166323,0.08808722,0.40323856
3.61680840,1.65088530,0.57351322,0.20292490,0.03911792,0.32738098,0.50857520,0.36353502,0.09157313,0.41500547
3.62281141,1.69234559,0.59682901,0.20734460,0.03818269,0.33862252,0.51672376,0.37374648,0.09504797,0.42492825
3.62881441,1.72888695,0.61885831,0.21076143,0.03737999,0.34844588,0.52528939,0.38214994,0.09851809,0.43287652
3.63481741,1.76022720,0.63950860,0.21312455,0.03672398,0.35676024,0.53430339,0.38862922,0.10198884,0.43875433
3.64082041,1.78615979,0.65870730,0.21440272,0.03622380,0.36350159,0.54376740,0.39310263,0.10546317,0.44250203
3.64682341,1.80655201,0.67639783,0.21458487,0.03588337,0.36863306,0.55365001,0.39552469,0.10894027,0.44409706
3.65282641,1.82134047,0.69253474,0.21367997,0.03570135,0.37214417,0.56388419,0.39588684,0.11241421,0.44355348
3.65882941,1.83052417,0.70707839,0.21171637,0.03567121,0.37404932,0.57436577,0.39421680,0.11587271,0.44092041
3.66483242,1.83415598,0.71998948,0.20874038,0.03578140,0.37438546,0.58495324,0.39057690,0.11929622,0.43627948
3.67083542,1.83233308,0.73122401,0.20481449,0.03601572,0.37320917,0.59546893,0.38506135,0.12265720,0.42974141
3.67683842,1.82518729,0.74072915,0.20001505,0.03635382,0.37059343,0.60570176,0.37779263,0.12591995,0.42144188
3.68284142,1.81287599,0.74844023,0.19442975,0.03677178,0.36662411,0.61541171,0.36891725,0.12904076,0.41153704
3.68884442,1.79557429,0.75427954,0.18815485,0.03724284,0.36139656,0.62433577,0.35860100,0.13196868,0.40019868
3.69484742,1.77346928,0.75815675,0.18129242,0.03773825,0.35501241,0.63219552,0.34702402,0.13464667,0.38760947
3.70085043,1.74675652,0.75997136,0.17394769,0.03822814,0.34757665,0.63870598,0.33437577,0.13701328,0.37395839
3.70685343,1.71563917,0.75961694,0.16622651,0.03868254,0.33919537,0.64358550,0.32085028,0.13900472,0.35943649
3.71285643,1.68032970,0.75698706,0.15823318,0.03907234,0.32997392,0.64656634,0.30664170,0.14055722,0.34423321
3.71885943,1.64105396,0.75198252,0.15006860,0.03937030,0.32001571,0.64740549,0.29194038,0.14160963,0.32853331
3.72486243,1.59805719,0.74451947,0.14182880,0.03955199,0.30942166,0.64589522,0.27692955,0.14210606,0.31251441
3.73086543,1.55161136,0.73453801,0.13360395,0.03959671,0.29829001,0.64187295,0.26178264,0.14199850,0.29634526
3.73686843,1.50202318,0.72201048,0.12547770,0.03948821,0.28671672,0.63522990,0.24666128,0.14124919,0.28018454
3.74287144,1.44964191,0.70694914,0.11752691,0.03921536,0.27479597,0.62591808,0.23171392,0.13983267,0.26418034
3.74887444,1.39486621,0.68941258,0.10982177,0.03877262,0.26262094,0.61395523,0.21707506,0.13773743,0.24846993
3.75487744,1.33814930,0.66951039,0.10242607,0.03816030,0.25028451,0.59942752,0.20286492,0.13496695,0.23317997
3.76088044,1.28000181,0.64740579,0.09539774,0.03738468,0.23787981,0.58248977,0.18918952,0.13154021,0.21842693
3.76688344,1.22099174,0.62331604,0.08878948,0.03645789,0.22550058,0.56336305,0.17614103,0.12749153,0.20431745
3.77288644,1.16174132,0.59751035,0.08264935,0.03539758,0.21324114,0.54232994,0.16379834,0.12286983,0.19094888
3.77888944,1.10292056,0.57030553,0.07702143,0.03422644,0.20119591,0.51972745,0.15222756,0.11773724,0.17840953
3.78489245,1.04523760,0.54205944,0.07194626,0.03297154,0.18945866,0.49593796,0.14148269,0.11216734,0.16677877
3.79089545,0.98942613,0.51316250,0.06746124,0.03166349,0.17812123,0.47137853,0.13160608,0.10624283,0.15612701
3.79689845,0.93623029,0.48402777,0.06360071,0.03033558,0.16727198,0.44648905,0.12262885,0.10005298,0.14651527
3.80290145,0.88638750,0.45507985,0.06039590,0.02902271,0.15699396,0.42171967,0.11457122,0.09369090,0.13799467
3.80890445,0.84061010,0.42674325,0.05787462,0.02776038,0.14736300,0.39751796,0.10744267,0.08725075,0.13060566
3.81490745,0.79956616,0.39943061,0.05606075,0.02658359,0.13844567,0.37431627,0.10124207,0.08082497,0.12437714
3.82091046,0.76386049,0.37353127,0.05497347,0.02552584,0.13029743,0.35251983,0.09595782,0.07450176,0.11932554
3.82691346,0.73401637,0.34940059,0.05462639,0.02461806,0.12296093,0.33249576,0.09156793,0.06836277,0.11545392
3.83291646,0.71045868,0.32735047,0.05502654,0.02388772,0.11646467,0.31456345,0.08804030,0.06248120,0.11275118
3.83891946,0.69349914,0.30764126,0.05617325,0.02335797,0.11082210,0.29898653,0.08533301,0.05692022,0.11119148
3.84492246,0.68332398,0.29047527,0.05805707,0.02304691,0.10603108,0.28596659,0.08339491,0.05173186,0.11073386
3.85092546,0.67998474,0.27599221,0.06065874,0.02296701,0.10207403,0.27563868,0.08216637,0.04695637,0.11132231
3.85692846,0.68339226,0.26426638,0.06394825,0.02312466,0.09891840,0.26806881,0.08158031,0.04262193,0.11288605
3.86293147,0.69331433,0.25530577,0.06788417,0.02351986,0.09651783,0.26325323,0.08156338,0.03874478,0.11534036
3.86893447,0.70937707,0.24905304,0.07241314,0.02414613,0.09481365,0.26111962,0.08203748,0.03532976,0.11858768
3.87493747,0.73107012,0.24538816,0.07746984,0.02499051,0.09373674,0.26153001,0.08292136,0.03237104,0.12251920
3.88094047,0.75775552,0.24413272,0.08297712,0.02603383,0.09320984,0.26428531,0.08413241,0.02985320,0.12701675
3.88694347,0.78868032,0.24505569,0.08884675,0.02725106,0.09314987,0.26913132,0.08558844,0.02775241,0.13195501
3.89294647,0.82299249,0.24788037,0.09498046,0.02861192,0.09347048,0.27576610,0.08720957,0.02603782,0.13720396
3.89894947,0.85975995,0.25229247,0.10127147,0.03008156,0.09408452,0.28384842,0.08891986,0.02467292,0.14263154
3.90495248,0.89799214,0.25794904,0.10760637,0.03162148,0.09490643,0.29300716,0.09064898,0.02361704,0.14810628
3.91095548,0.93666362,0.26448794,0.11386745,0.03319052,0.09585439,0.30285137,0.09233345,0.02282677,0.15350006
3.91695848,0.97473913,0.27153771,0.11993526,0.03474592,0.09685216,0.31298082,0.09391773,0.02225727,0.15869064
3.92296148,1.01119923,0.27872752,0.12569144,0.03624459,0.09783068,0.32299660,0.09535491,0.02186363,0.16356409
3.92896448,1.04506583,0.28569692,0.13102161,0.03764421,0.09872913,0.33251174,0.09660706,0.02160201,0.16801688
3.93496748,1.07542677,0.29210519,0.13581831,0.03890455,0.09949571,0.34116122,0.09764520,0.02143066,0.17195766
3.94097049,1.10145853,0.29763988,0.13998386,0.03998855,0.10008793,0.34861141,0.09844895,0.02131086,0.17530866
3.94697349,1.12244642,0.30202448,0.14343293,0.04086341,0.10047257,0.35456833,0.09900585,0.02120763,0.17800661
3.95297649,1.13780139,0.30502481,0.14609482,0.04150157,0.10062524,0.35878475,0.09931039,0.02109032,0.18000327
3.95897949,1.14707299,0.30645398,0.14791530,0.04188142,0.10052970,0.36106569,0.09936290,0.02093303,0.18126544
3.96498249,1.14995783,0.30617592,0.14885791,0.04198794,0.10017697,0.36127220,0.09916823,0.02071485,0.18177464
3.97098549,1.14630356,0.30410711,0.14890470,0.04181298,0.09956418,0.35932337,0.09873450,0.02041997,0.18152634
3.97698849,1.13610793,0.30021671,0.14805642,0.04135544,0.09869353,0.35519645,0.09807178,0.02003760,0.18052889
3.98299150,1.11951342,0.29452505,0.14633203,0.04062109,0.09757105,0.34892509,0.09719096,0.01956182,0.17880221
3.98899450,1.09679745,0.28710050,0.14376771,0.03962225,0.09620558,0.34059591,0.09610273,0.01899119,0.17637631
3.99499750,1.06835893,0.27805506,0.14041529,0.03837721,0.09460780,0.33034350,0.09481685,0.01832839,0.17328969
4.00100050,1.03470166,0.26753866,0.13634032,0.03690945,0.09278944,0.31834402,0.09334159,0.01757970,0.16958773
4.00700350,0.99641545,0.25573270,0.13161975,0.03524677,0.09076270,0.30480793,0.09168360,0.01675441,0.16532114
4.01300650,0.95415579,0.24284288,0.12633936,0.03342025,0.08853986,0.28997191,0.08984785,0.01586423,0.16054455
4.01900950,0.90862293,0.22909181,0.12059119,0.03146321,0.08613310,0.27409054,0.08783798,0.01492268,0.15531518
4.02501251,0.86054133,0.21471164,0.11447082,0.02941011,0.08355453,0.25742792,0.08565678,0.01394448,0.14969183
4.03101551,0.81064016,0.19993707,0.10807491,0.02729547,0.08081638,0.24024965,0.08330684,0.01294498,0.14373397
4.03701851,0.75963569,0.18499883,0.10149883,0.02515296,0.07793126,0.22281555,0.08079136,0.01193964,0.13750107
4.04302151,0.70821593,0.17011815,0.09483464,0.02301444,0.07491262,0.20537314,0.07811485,0.01094359,0.13105219
4.04902451,0.65702817,0.15550213,0.08816944,0.02090934,0.07177507,0.18815230,0.07528400,0.00997129,0.12444563
4.05502751,0.60666946,0.14134024,0.08158399,0.01886398,0.06853489,0.17136109,0.07230832,0.00903618,0.11773883
4.06103052,0.55768024,0.12780198,0.07515185,0.01690123,0.06521036,0.15518293,0.06920067,0.00815060,0.11098833
4.06703352,0.51054095,0.11503574,0.06893885,0.01504027,0.06182202,0.13977494,0.06597770,0.00732560,0.10424976
4.07303652,0.46567153,0.10316866,0.06300292,0.01329649,0.05839292,0.12526758,0.06265999,0.00657098,0.09757792
4.07903952,0.42343336,0.09230758,0.05739428,0.01168161,0.05494864,0.11176541,0.05927207,0.00589538,0.09102681
4.08504252,0.38413333,0.08254075,0.05215586,0.01020387,0.05151731,0.09934872,0.05584218,0.00530635,0.08464967
4.09104552,0.34802958,0.07394018,0.04732402,0.00886838,0.04812945,0.08807606,0.05240189,0.00481057,0.07849894
4.09704852,0.31533834,0.06656452,0.04292932,0.00767751,0.04481775,0.07798727,0.04898553,0.00441406,0.07262621
4.10305153,0.28624149,0.06046207,0.03899743,0.00663140,0.04161679,0.06910693,0.04562957,0.00412239,0.06708202
4.10905453,0.26089424,0.05567395,0.03555013,0.00572842,0.03856270,0.06144808,0.04237179,0.00394090,0.06191573
4.11505753,0.23943260,0.05223703,0.03260614,0.00496574,0.03569285,0.05501581,0.03925058,0.00387492,0.05717522
4.12106053,0.22198017,0.05018653,0.03018199,0.00433981,0.03304549,0.04981081,0.03630412,0.00392995,0.05290666
4.12706353,0.20865395,0.04955819,0.02829271,0.00384682,0.03065947,0.04583259,0.03356965,0.00411175,0.04915415
4.13306653,0.19956879,0.05038973,0.02695236,0.00348317,0.02857396,0.04308226,0.03108279,0.00442644,0.04595940
4.13906953,0.19484042,0.05272168,0.02617436,0.00324580,0.02682825,0.04156475,0.02887695,0.00488049,0.04336138
4.14507254,0.19458677,0.05659740,0.02597164,0.00313249,0.02546156,0.04129053,0.02698286,0.00548068,0.04139598
4.15107554,0.19892755,0.06206227,0.02635656,0.00314213,0.02451286,0.04227656,0.02542819,0.00623393,0.04009559
4.15707854,0.20798207,0.06916214,0.02734055,0.00327478,0.02402076,0.04454663,0.02423726,0.00714712,0.03948882
4.16308154,0.22186533,0.07794098,0.02893366,0.00353183,0.02402328,0.04813097,0.02343085,0.00822686,0.03960005
4.16908454,0.24068252,0.08843790,0.03114379,0.00391589,0.02455768,0.05306520,0.02302610,0.00947912,0.04044907
4.17508754,0.26452209,0.10068361,0.03397587,0.00443075,0.02566009,0.05938864,0.02303644,0.01090893,0.04205071
4.18109055,0.29344764,0.11469640,0.03743081,0.00508119,0.02736515,0.06714198,0.02347156,0.01251999,0.04441445
4.18709355,0.32748895,0.13047798,0.04150443,0.00587273,0.02970543,0.07636446,0.02433747,0.01431427,0.04754399
4.19309655,0.36663252,0.14800920,0.04618636,0.00681133,0.03271073,0.08709063,0.02563643,0.01629168,0.05143696
4.19909955,0.41081201,0.16724591,0.05145889,0.00790306,0.03640726,0.09934674,0.02736705,0.01844967,0.05608450
4.20510255,0.45989904,0.18811527,0.05729603,0.00915366,0.04081665,0.11314696,0.02952420,0.02078300,0.06147101
4.21110555,0.51369489,0.21051256,0.06366259,0.01056812,0.04595481,0.12848960,0.03209907,0.02328346,0.06757384
4.21710855,0.57192339,0.23429882,0.07051351,0.01215025,0.05183077,0.14535333,0.03507908,0.02593973,0.07436319
4.22311156,0.63422575,0.25929951,0.07779354,0.01390219,0.05844538,0.16369379,0.03844788,0.02873737,0.08180194
4.22911456,0.70015741,0.28530422,0.08543708,0.01582400,0.06579008,0.18344055,0.04218526,0.03165879,0.08984573
4.23511756,0.76918761,0.31206773,0.09336851,0.01791320,0.07384575,0.20449479,0.04626720,0.03468345,0.09844302
4.24112056,0.84070165,0.33931237,0.10150282,0.02016443,0.08258156,0.22672761,0.05066575,0.03778812,0.10753536
4.24712356,0.91400623,0.36673171,0.10974669,0.02256912,0.09195421,0.24997942,0.05534912,0.04094717,0.11705770
4.25312656,0.98833778,0.39399558,0.11799993,0.02511527,0.10190729,0.27406016,0.06028171,0.04413309,0.12693881
4.25912956,1.06287381,0.42075630,0.12615728,0.02778727,0.11237098,0.29875076,0.06542419,0.04731693,0.13710184
4.26513257,1.13674692,0.44665598,0.13411053,0.03056590,0.12326220,0.32380562,0.07073368,0.05046889,0.14746491
4.27113557,1.20906128,0.47133459,0.14175093,0.03342833,0.13448505,0.34895626,0.07616395,0.05355895,0.15794174
4.27713857,1.27891094,0.49443867,0.14897178,0.03634837,0.14593174,0.37391599,0.08166571,0.05655742,0.16844242
4.28314157,1.34539954,0.51563025,0.15567103,0.03929673,0.15748398,0.39838549,0.08718697,0.05943560,0.17887412
4.28914457,1.40766060,0.53459571,0.16175399,0.04224143,0.16901463,0.42205923,0.09267347,0.06216631,0.18914187
4.29514757,1.46487781,0.55105425,0.16713587,0.04514836,0.18038991,0.44463240,0.09806919,0.06472442,0.19914940
4.30115058,1.51630450,0.56476567,0.17174406,0.04798184,0.19147177,0.46580823,0.10331690,0.06708731,0.20879995
4.30715358,1.56128156,0.57553703,0.17552017,0.05070538,0.20212061,0.48530541,0.10835886,0.06923521,0.21799717
4.31315658,1.59925323,0.58322803,0.17842160,0.05328243,0.21219814,0.50286532,0.11313753,0.07115156,0.22664608
4.31915958,1.62978008,0.58775494,0.18042268,0.05567720,0.22157025,0.51825888,0.11759639,0.07282313,0.23465406
4.32516258,1.65254871,0.58909275,0.18151521,0.05785548,0.23011004,0.53129273,0.12168078,0.07424017,0.24193191
4.33116558,1.66737797,0.58727565,0.18170851,0.05978552,0.23770054,0.54181449,0.12533885,0.07539645,0.24839505
4.33716858,1.67422135,0.58239569,0.18102888,0.06143880,0.24423739,0.54971703,0.12852250,0.07628917,0.25396478
4.34317159,1.67316564,0.57459984,0.17951849,0.06279085,0.24963114,0.55494156,0.13118839,0.07691891,0.25856957
4.34917459,1.66442591,0.56408539,0.17723375,0.06382190,0.25380924,0.55747933,0.13329887,0.07728944,0.26214650
4.35517759,1.64833719,0.55109415,0.17424338,0.06451748,0.25671760,0.55737223,0.13482297,0.07740750,0.26464259
4.36118059,1.62534322,0.53590546,0.17062594,0.06486894,0.25832170,0.55471192,0.13573725,0.07728263,0.26601624
4.36718359,1.59598269,0.51882845,0.16646732,0.06487378,0.25860716,0.54963783,0.13602660,0.07692686,0.26623849
4.37318659,1.56087370,0.50019385,0.16185794,0.06453587,0.25757982,0.54233403,0.13568488,0.07635452,0.26529418
4.37918959,1.52069701,0.48034560,0.15689005,0.06386550,0.25526537,0.53302510,0.13471541,0.07558194,0.26318290
4.38519260,1.47617864,0.45963260,0.15165510,0.06287927,0.25170843,0.52197112,0.13313120,0.07462722,0.25991962
4.39119560,1.42807253,0.43840093,0.14624125,0.06159984,0.24697122,0.50946207,0.13095505,0.07350996,0.25553505
4.39719860,1.37714375,0.41698660,0.14073128,0.06005549,0.24113182,0.49581157,0.12821930,0.07225102,0.25007555
4.40320160,1.32415268,0.39570928,0.13520078,0.05827954,0.23428209,0.48135036,0.12496537,0.07087227,0.24360269
4.40920460,1.26984073,0.37486681,0.12971681,0.05630962,0.22652539,0.46641947,0.12124303,0.06939632,0.23619230
4.41520760,1.21491758,0.35473084,0.12433694,0.05418684,0.21797402,0.45136332,0.11710938,0.06784625,0.22793317
4.42121061,1.16005041,0.33554348,0.11910876,0.05195480,0.20874663,0.43652281,0.11262769,0.06624534,0.21892533
4.42721361,1.10585495,0.31751489,0.11406983,0.04965858,0.19896562,0.42222842,0.10786592,0.06461671,0.20927794
4.43321661,1.05288847,0.30082179,0.10924799,0.04734365,0.18875447,0.40879357,0.10289516,0.06298307,0.19910701
4.43921961,1.00164454,0.28560677,0.10466194,0.04505472,0.17823540,0.39650814,0.09778799,0.06136628,0.18853282
4.44522261,0.95254945,0.27197826,0.10032218,0.04283463,0.16752702,0.38563228,0.09261670,0.05978705,0.17767734
4.45122561,0.90596002,0.26001101,0.09623204,0.04072332,0.15674240,0.37639066,0.08745161,0.05826451,0.16666157
4.45722861,0.86216273,0.24974698,0.09238883,0.03875672,0.14598727,0.36896711,0.08235944,0.05681581,0.15560304
4.46323162,0.82137385,0.24119651,0.08878505,0.03696594,0.13535868,0.36349990,0.07740173,0.05545573,0.14461351
4.46923462,0.78374048,0.23433972,0.08540952,0.03537641,0.12494392,0.36007768,0.07263359,0.05419632,0.13379690
4.47523762,0.74934235,0.22912802,0.08224846,0.03400729,0.11481975,0.35873625,0.06810253,0.05304652,0.12324760
4.48124062,0.71819428,0.22548586,0.07928637,0.03287100,0.10505204,0.35945640,0.06384765,0.05201189,0.11304915
4.48724362,0.69024931,0.22331254,0.07650682,0.03197295,0.09569567,0.36216279,0.05989906,0.05109438,0.10327335
4.49324662,0.66540252,0.22248430,0.07389305,0.03131148,0.08679467,0.36672425,0.05627761,0.05029218,0.09397979
4.49924962,0.64349542,0.22285665,0.07142837,0.03087802,0.07838273,0.37295544,0.05299497,0.04959973,0.08521581
4.50525263,0.62432128,0.22426707,0.06909648,0.03065744,0.07048373,0.38062012,0.05005396,0.04900774,0.07701687
4.51125563,0.60763117,0.22653808,0.06688165,0.03062858,0.06311264,0.38943591,0.04744915,0.04850350,0.06940721
4.51725863,0.59314089,0.22948085,0.06476879,0.03076502,0.05627633,0.39908076,0.04516776,0.04807118,0.06240089
4.52326163,0.58053883,0.23289921,0.06274350,0.03103597,0.04997463,0.40920081,0.04319070,0.04769233,0.05600307
4.52926463,0.56949469,0.23659425,0.06079214,0.03140728,0.04420133,0.41941970,0.04149391,0.04734653,0.05021142
4.53526763,0.55966888,0.24036931,0.05890185,0.03184257,0.03894522,0.42934884,0.04004967,0.04701209,0.04501775
4.54127064,0.55072261,0.24403526,0.05706069,0.03230442,0.03419111,0.43859864,0.03882811,0.04666687,0.04040959
4.54727364,0.54232826,0.24741609,0.05525780,0.03275561,0.02992079,0.44679004,0.03779868,0.04628917,0.03637192
4.55327664,0.53417976,0.25035442,0.05348360,0.03316021,0.02611395,0.45356610,0.03693160,0.04585862,0.03288869
4.55927964,0.52600277,0.25271689,0.05173010,0.03348478,0.02274899,0.45860308,0.03619925,0.04535709,0.02994437
4.56528264,0.51756402,0.25439905,0.04999121,0.03369934,0.01980379,0.46162065,0.03557739,0.04476946,0.02752526
4.57128564,0.50867962,0.25532960,0.04826310,0.03377820,0.01725632,0.46239070,0.03504627,0.04408442,0.02562065
4.57728864,0.49922180,0.25547373,0.04654446,0.03370069,0.01508520,0.46074448,0.03459143,0.04329508,0.02422376
4.58329165,0.48912387,0.25483529,0.04483686,0.03345165,0.01327011,0.45657763,0.03420434,0.04239935,0.02333237
4.58929465,0.47838293,0.25345767,0.04314490,0.03302168,0.01179215,0.44985294,0.03388270,0.04140027,0.02294918
4.59529765,0.46706026,0.25142325,0.04147631,0.03240724,0.01063402,0.44060076,0.03363053,0.04030609,0.02308188
4.60130065,0.45527930,0.24885126,0.03984195,0.03161046,0.00978015,0.42891700,0.03345790,0.03913004,0.02374286
4.60730365,0.44322103,0.24589428,0.03825563,0.03063888,0.00921668,0.41495883,0.03338038,0.03789008,0.02494861
4.61330665,0.43111717,0.24273312,0.03673381,0.02950484,0.00893139,0.39893840,0.03341829,0.03660835,0.02671874
4.61930965,0.41924116,0.23957049,0.03529510,0.02822488,0.00891345,0.38111478,0.03359559,0.03531046,0.02907477
4.62531266,0.40789746,0.23662359,0.03395974,0.02681897,0.00915314,0.36178461,0.03393869,0.03402469,0.03203854
4.63131566,0.39740947,0.23411577,0.03274887,0.02530963,0.00964151,0.34127187,0.03447500,0.03278109,0.03563047
4.63731866,0.38810677,0.23226778,0.03168381,0.02372106,0.01036987,0.31991725,0.03523143,0.03161049,0.03986755
4.64332166,0.38031196,0.23128876,0.03078524,0.02207829,0.01132940,0.29806758,0.03623279,0.03054355,0.04476128
4.64932466,0.37432793,0.23136746,0.03007239,0.02040631,0.01251061,0.27606585,0.03750029,0.02960985,0.05031557
4.65532766,0.37042604,0.23266403,0.02956237,0.01872932,0.01390282,0.25424207,0.03905007,0.02883700,0.05652476
4.66133067,0.36883569,0.23530279,0.02926943,0.01707009,0.01549378,0.23290540,0.04089187,0.02824993,0.06337178
4.66733367,0.36973587,0.23936619,0.02920448,0.01544936,0.01726922,0.21233777,0.04302799,0.02787028,0.07082665
4.67333667,0.37324903,0.24489042,0.02937471,0.01388546,0.01921261,0.19278910,0.04545247,0.02771596,0.07884544
4.67933967,0.37943759,0.25186280,0.02978339,0.01239400,0.02130499,0.17447417,0.04815065,0.02780092,0.08736973
4.68534267,0.38830319,0.26022118,0.03042986,0.01098774,0.02352494,0.15757123,0.05109906,0.02813506,0.09632668
4.69134567,0.39978889,0.26985535,0.03130975,0.00967654,0.02584881,0.14222200,0.05426575,0.02872436,0.10562989
4.69734867,0.41378401,0.28061059,0.03241536,0.00846746,0.02825103,0.12853306,0.05761101,0.02957108,0.11518088
4.70335168,0.43013166,0.29229317,0.03373623,0.00736492,0.03070466,0.11657842,0.06108847,0.03067422,0.12487139
4.70935468,0.44863826,0.30467767,0.03525982,0.00637101,0.03318215,0.10640276,0.06464660,0.03202999,0.13458641
4.71535768,0.46908493,0.31751579,0.03697240,0.00548575,0.03565622,0.09802542,0.06823055,0.03363239,0.14420773
4.72136068,0.49123988,0.33054643,0.03885984,0.00470747,0.03810086,0.09144454,0.07178414,0.03547381,0.15361814
4.72736368,0.51487135,0.34350644,0.04090853,0.00403321,0.04049251,0.08664127,0.07525217,0.03754564,0.16270593
4.73336668,0.53976032,0.35614171,0.04310621,0.00345905,0.04281121,0.08358375,0.07858267,0.03983878,0.17136948
4.73936968,0.56571227,0.36821804,0.04544268,0.00298053,0.04504175,0.08223074,0.08172921,0.04234413,0.17952195
4.74537269,0.59256739,0.37953134,0.04791039,0.00259295,0.04717481,0.08253468,0.08465299,0.04505291,0.18709555
4.75137569,0.62020857,0.38991652,0.05050478,0.00229168,0.04920787,0.08444408,0.08732474,0.04795685,0.19404536
4.75737869,0.64856664,0.39925478,0.05322440,0.00207243,0.05114603,0.08790530,0.08972624,0.05104821,0.20035240
4.76338169,0.67762255,0.40747886,0.05607078,0.00193147,0.05300247,0.09286366,0.09185137,0.05431970,0.20602571
4.76938469,0.70740625,0.41457586,0.05904803,0.00186577,0.05479871,0.09926386,0.09370671,0.05776412,0.21110345
