energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,V_p_up,V_d_up
0.20110055,7.13203573,1.02786704,3.08860202,0.00732927,0.30204927,0.08867548,0.68799316,0.62036246,3.15526292
0.20710355,7.02093579,0.99605903,2.98474199,0.00692191,0.30826894,0.08722153,0.66746536,0.61549858,3.16143210
0.21310655,6.92387323,0.96754074,2.89360340,0.00654560,0.31436479,0.08577163,0.64879693,0.61127716,3.16751539
0.21910955,6.84005608,0.94253728,2.81486931,0.00620112,0.32020247,0.08432899,0.63211336,0.60762096,3.17300510
0.22511256,6.76864890,0.92122118,2.74812721,0.00588953,0.32565480,0.08289825,0.61751059,0.60446000,3.17745687
0.23111556,6.70881939,0.90371258,2.69288440,0.00561211,0.33060709,0.08148577,0.60505595,0.60173573,3.18051681
0.23711856,6.65978083,0.89008036,2.64858312,0.00537032,0.33496223,0.08009974,0.59478968,0.59940464,3.18194475
0.24312156,6.62082861,0.88034405,2.61461489,0.00516572,0.33864516,0.07875023,0.58672710,0.59744116,3.18163216
0.24912456,6.59136933,0.87447653,2.59033370,0.00499992,0.34160674,0.07744910,0.58086109,0.59583966,3.17961431
0.25512756,6.57094146,0.87240721,2.57506778,0.00487454,0.34382663,0.07620987,0.57716485,0.59461547,3.17607568
0.26113057,6.55922674,0.87402554,2.56812972,0.00479112,0.34531507,0.07504738,0.57559474,0.59380490,3.17134867
0.26713357,6.55605203,0.87918487,2.56882482,0.00475105,0.34611356,0.07397749,0.57609302,0.59346415,3.16590547
0.27313657,6.56138195,0.88770630,2.57645771,0.00475557,0.34629425,0.07301661,0.57859048,0.59366731,3.16034354
0.27913957,6.57530268,0.89938260,2.59033726,0.00480565,0.34595803,0.07218119,0.58300872,0.59450324,3.15536520
0.28514257,6.59799804,0.91398199,2.60977986,0.00490200,0.34523153,0.07148719,0.58926210,0.59607179,3.15175231
0.29114557,6.62971886,0.93125187,2.63411139,0.00504494,0.34426295,0.07094953,0.59725926,0.59847918,3.15033692
0.29714857,6.67074741,0.95092225,2.66266799,0.00523443,0.34321698,0.07058157,0.60690417,0.60183295,3.15196914
0.30315158,6.72135827,0.97270909,2.69479595,0.00546996,0.34226896,0.07039453,0.61809688,0.60623646,3.15748341
0.30915458,6.78177753,0.99631730,2.72985098,0.00575057,0.34159854,0.07039709,0.63073369,0.61178334,3.16766452
0.31515758,6.85214208,1.02144368,2.76719717,0.00607477,0.34138308,0.07059493,0.64470714,0.61855198,3.18321444
0.32116058,6.93246070,1.04777954,2.80620592,0.00644052,0.34179095,0.07099042,0.65990562,0.62660024,3.20472131
0.32716358,7.02257855,1.07501319,2.84625504,0.00684527,0.34297522,0.07158238,0.67621281,0.63596071,3.23263158
0.33316658,7.12214675,1.10283224,2.88672842,0.00728588,0.34506769,0.07236593,0.69350705,0.64663658,3.26722628
0.33916958,7.23059815,1.13092571,2.92701632,0.00775871,0.34817370,0.07333241,0.71166062,0.65859833,3.30860216
0.34517259,7.34713069,1.15898613,2.96651662,0.00825959,0.35236784,0.07446946,0.73053908,0.67178146,3.35665852
0.35117559,7.47069901,1.18671132,3.00463701,0.00878391,0.35769069,0.07576118,0.75000088,0.68608528,3.41109003
0.35717859,7.60001516,1.21380630,3.04079839,0.00932663,0.36414671,0.07718833,0.76989704,0.70137288,3.47138603
0.36318159,7.73355866,1.23998500,3.07443936,0.00988241,0.37170346,0.07872871,0.79007123,0.71747246,3.53683642
0.36918459,7.86959600,1.26497204,3.10502182,0.01044567,0.38029193,0.08035760,0.81036016,0.73417983,3.60654405
0.37518759,8.00620941,1.28850447,3.13203764,0.01101067,0.38980825,0.08204824,0.83059441,0.75126225,3.67944350
0.38119060,8.14133422,1.31033368,3.15501613,0.01157167,0.40011648,0.08377243,0.85059958,0.76846347,3.75432585
0.38719360,8.27280393,1.33022729,3.17353219,0.01212299,0.41105251,0.08550120,0.87019798,0.78550982,3.82986873
0.39319660,8.39840182,1.34797128,3.18721470,0.01265916,0.42242885,0.08720545,0.88921060,0.80211725,3.90467107
0.39919960,8.51591741,1.36337221,3.19575497,0.01317506,0.43404016,0.08885670,0.90745956,0.81799908,3.97729139
0.40520260,8.62320602,1.37625959,3.19891471,0.01366596,0.44566932,0.09042785,0.92477073,0.83287423,4.04628857
0.41120560,8.71824926,1.38648832,3.19653318,0.01412771,0.45709383,0.09189382,0.94097673,0.84647559,4.11026376
0.41720860,8.79921423,1.39394122,3.18853303,0.01455678,0.46809227,0.09323231,0.95591987,0.85855828,4.16790209
0.42321161,8.86450904,1.39853145,3.17492452,0.01495035,0.47845061,0.09442439,0.96945529,0.86890738,4.21801245
0.42921461,8.91283238,1.40020480,3.15580763,0.01530638,0.48796818,0.09545504,0.98145384,0.87734493,4.25956412
0.43521761,8.94321478,1.39894165,3.13137186,0.01562366,0.49646302,0.09631358,0.99180481,0.88373573,4.29171848
0.44122061,8.95504975,1.39475847,3.10189343,0.01590184,0.50377649,0.09699399,1.00041831,0.88799178,4.31385464
0.44722361,8.94811312,1.38770874,3.06772984,0.01614142,0.50977696,0.09749502,1.00722714,0.89007510,4.32558775
0.45322661,8.92256948,1.37788310,3.02931183,0.01634375,0.51436247,0.09782023,1.01218818,0.88999874,4.32677914
0.45922961,8.87896510,1.36540861,2.98713286,0.01651102,0.51746231,0.09797775,1.01528305,0.88782592,4.31753765
0.46523262,8.81820751,1.35044715,2.94173640,0.01664618,0.51903752,0.09798000,1.01651826,0.88366731,4.29821210
0.47123562,8.74153225,1.33319273,2.89370157,0.01675293,0.51908025,0.09784315,1.01592450,0.87767661,4.26937507
0.47723862,8.65045833,1.31386785,2.84362755,0.01683558,0.51761218,0.09758646,1.01355544,0.87004443,4.23179862
0.48324162,8.54673414,1.29271904,2.79211742,0.01689905,0.51468206,0.09723159,1.00948586,0.86099102,4.18642306
0.48924462,8.43227643,1.27001143,2.73976214,0.01694871,0.51036248,0.09680168,1.00380921,0.85075790,4.13432018
0.49524762,8.30910490,1.24602292,2.68712534,0.01699032,0.50474619,0.09632053,0.99663493,0.83959902,4.07665261
0.50125063,8.17927566,1.22103778,2.63472954,0.01702993,0.49794199,0.09581171,0.98808528,0.82777171,4.01463121
0.50725363,8.04481643,1.19534015,2.58304448,0.01707374,0.49007054,0.09529769,0.97829222,0.81552790,3.94947248
0.51325663,7.90766657,1.16920770,2.53247798,0.01712806,0.48126022,0.09479908,0.96739414,0.80310607,3.88235800
0.51925963,7.76962443,1.14290557,2.48336971,0.01719915,0.47164325,0.09433401,0.95553285,0.79072415,3.81439774
0.52526263,7.63230442,1.11668097,2.43598812,0.01729313,0.46135218,0.09391761,0.94285073,0.77857387,3.74659875
0.53126563,7.49710525,1.09075862,2.39053047,0.01741592,0.45051695,0.09356167,0.92948828,0.76681655,3.67984069
0.53726863,7.36519042,1.06533713,2.34712598,0.01757308,0.43926253,0.09327452,0.91558209,0.75558071,3.61485894
0.54327164,7.23748126,1.04058662,2.30584169,0.01776972,0.42770719,0.09306104,0.90126331,0.74496126,3.55223580
0.54927464,7.11466206,1.01664739,2.26669059,0.01801046,0.41596147,0.09292286,0.88665655,0.73502046,3.49239975
0.55527764,6.99719617,0.99362987,2.22964162,0.01829924,0.40412769,0.09285873,0.87187932,0.72579033,3.43563232
0.56128064,6.88535152,0.97161564,2.19463074,0.01863931,0.39230001,0.09286501,0.85704182,0.71727630,3.38208167
0.56728364,6.77923336,0.95065951,2.16157259,0.01903305,0.38056490,0.09293619,0.84224723,0.70946192,3.33178165
0.57328664,6.67882183,0.93079239,2.13037189,0.01948196,0.36900190,0.09306558,0.82759209,0.70231409,3.28467502
0.57928964,6.58401184,0.91202483,2.10093416,0.01998649,0.35768454,0.09324585,0.81316704,0.69578874,3.24063894
0.58529265,6.49465261,0.89435097,2.07317507,0.02054599,0.34668129,0.09346965,0.79905754,0.68983630,3.19951133
0.59129565,6.41058459,0.87775276,2.04702800,0.02115864,0.33605642,0.09373013,0.78534460,0.68440695,3.16111629
0.59729865,6.33167159,0.86220401,2.02244963,0.02182135,0.32587065,0.09402132,0.77210548,0.67945516,3.12528720
0.60330165,6.25782655,0.84767433,1.99942315,0.02252975,0.31618161,0.09433842,0.75941416,0.67494336,3.09188626
0.60930465,6.18902981,0.83413258,1.97795929,0.02327815,0.30704383,0.09467795,0.74734163,0.67084474,3.06081946
0.61530765,6.12533914,0.82154976,1.95809509,0.02405954,0.29850858,0.09503775,0.73595595,0.66714484,3.03204651
0.62131066,6.06689176,0.80990127,1.93989082,0.02486564,0.29062328,0.09541685,0.72532212,0.66384222,3.00558532
0.62731366,6.01389849,0.79916839,1.92342515,0.02568699,0.28343072,0.09581524,0.71550163,0.66094807,2.98151134
0.63331666,5.96663127,0.78933908,1.90878922,0.02651303,0.27696801,0.09623357,0.70655199,0.65848496,2.95995190
0.63931966,5.92540512,0.78040802,1.89607986,0.02733231,0.27126547,0.09667274,0.69852602,0.65648492,2.94107652
0.64532266,5.89055631,0.77237614,1.88539257,0.02813269,0.26634556,0.09713350,0.69147113,0.65498701,2.92508386
0.65132566,5.86241817,0.76524947,1.87681460,0.02890158,0.26222178,0.09761612,0.68542868,0.65403458,2.91218644
0.65732866,5.84129652,0.75903774,1.87041863,0.02962623,0.25889787,0.09811998,0.68043327,0.65367244,2.90259425
0.66333167,5.82744618,0.75375265,1.86625733,0.03029406,0.25636723,0.09864337,0.67651237,0.65394415,2.89649821
0.66933467,5.82105001,0.74940604,1.86435903,0.03089298,0.25461272,0.09918325,0.67368596,0.65488949,2.89405463
0.67533767,5.82220173,0.74600806,1.86472473,0.03141174,0.25360677,0.09973526,0.67196647,0.65654238,2.89537143
0.68134067,5.83089319,0.74356552,1.86732640,0.03184029,0.25331199,0.10029369,0.67135892,0.65892920,2.90049701
0.68734367,5.84700682,0.74208040,1.87210662,0.03217005,0.25368213,0.10085167,0.67186123,0.66206761,2.90941214
0.69334667,5.87031325,0.74154865,1.87897939,0.03239423,0.25466341,0.10140140,0.67346468,0.66596592,2.92202530
0.69934967,5.90047395,0.74195937,1.88783186,0.03250805,0.25619617,0.10193446,0.67615457,0.67062290,2.93817167
0.70535268,5.93704863,0.74329425,1.89852689,0.03250893,0.25821675,0.10244221,0.67991078,0.67602802,2.95761557
0.71135568,5.97950643,0.74552731,1.91090595,0.03239658,0.26065951,0.10291614,0.68470842,0.68216208,2.98005631
0.71735868,6.02724049,0.74862489,1.92479237,0.03217303,0.26345893,0.10334829,0.69051830,0.68899806,3.00513696
0.72336168,6.07958460,0.75254589,1.93999443,0.03184262,0.26655155,0.10373164,0.69730729,0.69650225,3.03245569
0.72936468,6.13583128,0.75724209,1.95630830,0.03141185,0.26987782,0.10406038,0.70503838,0.70463547,3.06157910
0.73536768,6.19525035,0.76265847,1.97352058,0.03088918,0.27338367,0.10433018,0.71367055,0.71335426,3.09205683
0.74137069,6.25710698,0.76873363,1.99141043,0.03028481,0.27702163,0.10453837,0.72315833,0.72261218,3.12343704
0.74737369,6.32067880,0.77540013,2.00975121,0.02961033,0.28075164,0.10468400,0.73345101,0.73236095,3.15528193
0.75337669,6.38527123,0.78258470,2.02831179,0.02887838,0.28454128,0.10476782,0.74449176,0.74255155,3.18718272
0.75937969,6.45023083,0.79020839,2.04685749,0.02810227,0.28836561,0.10479221,0.75621642,0.75313513,3.21877358
0.76538269,6.51495610,0.79818674,2.06515099,0.02729558,0.29220640,0.10476099,0.76855224,0.76406382,3.24974391
0.77138569,6.57890586,0.80642980,2.08295322,0.02647176,0.29605102,0.10467920,0.78141659,0.77529139,3.27984842
0.77738869,6.64160495,0.81484221,2.10002438,0.02564376,0.29989087,0.10455281,0.79471581,0.78677370,3.30891482
0.78339170,6.70264743,0.82332343,2.11612545,0.02482369,0.30371950,0.10438847,0.80834418,0.79846911,3.33684859
0.78939470,6.76169741,0.83176807,2.13102001,0.02402252,0.30753061,0.10419314,0.82218329,0.81033864,3.36363478
0.79539770,6.81848757,0.84006646,2.14447670,0.02324980,0.31131589,0.10397389,0.83610184,0.82234609,3.38933670
0.80140070,6.87281595,0.84810551,2.15627216,0.02251351,0.31506298,0.10373758,0.84995590,0.83445798,3.41409155
0.80740370,6.92454090,0.85576990,2.16619440,0.02181989,0.31875359,0.10349064,0.86358980,0.84664346,3.43810313
0.81340670,6.97357476,0.86294360,2.17404667,0.02117340,0.32236196,0.10323894,0.87683765,0.85887411,3.46163192
0.81940970,7.01987646,0.86951169,2.17965136,0.02057670,0.32585382,0.10298763,0.88952551,0.87112368,3.48498292
0.82541271,7.06344333,0.87536256,2.18285400,0.02003072,0.32918574,0.10274104,0.90147408,0.88336782,3.50849165
0.83141571,7.10430243,0.88039021,2.18352696,0.01953476,0.33230530,0.10250268,0.91250205,0.89558375,3.53250902
0.83741871,7.14250164,0.88449673,2.18157262,0.01908664,0.33515167,0.10227519,0.92242976,0.90774998,3.55738550
0.84342171,7.17810075,0.88759483,2.17692581,0.01868291,0.33765704,0.10206033,0.93108331,0.91984595,3.58345539
0.84942471,7.21116292,0.88961019,2.16955533,0.01831904,0.33974846,0.10185903,0.93829869,0.93185182,3.61102178
0.85542771,7.24174649,0.89048361,2.15946426,0.01798972,0.34135038,0.10167137,0.94392601,0.94374812,3.64034282
0.86143072,7.26989776,0.89017276,2.14668912,0.01768902,0.34238747,0.10149654,0.94783344,0.95551561,3.67161990
0.86743372,7.29564471,0.88865352,2.13129784,0.01741074,0.34278780,0.10133286,0.94991088,0.96713504,3.70498833
0.87343672,7.31899201,0.88592067,2.11338641,0.01714856,0.34248612,0.10117769,0.95007307,0.97858707,3.74051088
0.87943972,7.33991778,0.88198810,2.09307470,0.01689633,0.34142712,0.10102740,0.94826205,0.98985216,3.77817460
0.88544272,7.35837222,0.87688834,2.07050135,0.01664821,0.33956847,0.10087723,0.94444885,1.00091063,3.81789106
0.89144572,7.37427847,0.87067152,2.04581826,0.01639892,0.33688353,0.10072130,0.93863446,1.01174277,3.85950025
0.89744872,7.38753611,0.86340386,2.01918491,0.01614380,0.33336359,0.10055251,0.93084987,1.02232910,3.90277799
0.90345173,7.39802739,0.85516574,1.99076292,0.01587899,0.32901946,0.10036252,0.92115536,1.03265078,3.94744674
0.90945473,7.40562642,0.84604954,1.96071125,0.01560147,0.32388242,0.10014188,0.90963909,1.04269024,3.99318960
0.91545773,7.41021140,0.83615733,1.92918239,0.01530912,0.31800447,0.09988008,0.89641498,1.05243202,4.03966689
0.92146073,7.41167964,0.82559867,1.89631982,0.01500073,0.31145781,0.09956585,0.88162015,1.06186382,4.08653485
0.92746373,7.40996525,0.81448856,1.86225696,0.01467599,0.30433366,0.09918747,0.86541198,1.07097789,4.13346586
0.93346673,7.40505888,0.80294579,1.82711780,0.01433546,0.29674043,0.09873324,0.84796498,1.07977258,4.18016909
0.93946973,7.39702869,0.79109170,1.79101921,0.01398052,0.28880132,0.09819202,0.82946756,1.08825414,4.22641104
0.94547274,7.38604183,0.77904942,1.75407468,0.01361327,0.28065151,0.09755389,0.81011890,1.09643868,4.27203479
0.95147574,7.37238506,0.76694373,1.71639950,0.01323646,0.27243499,0.09681086,0.79012596,1.10435419,4.31697701
0.95747874,7.35648336,0.75490128,1.67811688,0.01285340,0.26430121,0.09595763,0.76970083,1.11204251,4.36128187
0.96348174,7.33891516,0.74305134,1.63936463,0.01246782,0.25640160,0.09499232,0.74905821,1.11956115,4.40511095
0.96948474,7.32042280,0.73152677,1.60030190,0.01208379,0.24888612,0.09391722,0.72841340,1.12698474,4.44874821
0.97548774,7.30191691,0.72046509,1.56111550,0.01170561,0.24189998,0.09273935,0.70798034,1.13440606,4.49259971
0.98149075,7.28447369,0.71000959,1.52202521,0.01133766,0.23558044,0.09147097,0.68797006,1.14193632,4.53718731
0.98749375,7.26932421,0.70031007,1.48328754,0.01098434,0.23005400,0.09012989,0.66858922,1.14970477,4.58313654
0.99349675,7.25783516,0.69152319,1.44519771,0.01064993,0.22543379,0.08873953,0.65003865,1.15785725,4.63115847
0.99949975,7.25148099,0.68381218,1.40808917,0.01033851,0.22181737,0.08732880,0.63251201,1.16655387,4.68202608
1.00550275,7.25180776,0.67734575,1.37233080,0.01005386,0.21928478,0.08593167,0.61619422,1.17596547,4.73654577
1.01150575,7.26038931,0.67229613,1.33832135,0.00979937,0.21789706,0.08458651,0.60125976,1.18626915,4.79552486
1.01750875,7.27877711,0.66883618,1.30648145,0.00957801,0.21769504,0.08333517,0.58787078,1.19764270,4.85973631
1.02351176,7.30844513,0.66713549,1.27724315,0.00939224,0.21869847,0.08222185,0.57617488,1.21025821,4.92988178
1.02951476,7.35073182,0.66735572,1.25103744,0.00924396,0.22090555,0.08129170,0.56630270,1.22427487,5.00655465
1.03551776,7.40678110,0.66964501,1.22828015,0.00913451,0.22429271,0.08058939,0.55836518,1.23983140,5.09020425
1.04152076,7.47748487,0.67413198,1.20935673,0.00906465,0.22881478,0.08015749,0.55245079,1.25703814,5.18110303
1.04752376,7.56342925,0.68091926,1.19460660,0.00903452,0.23440547,0.08003484,0.54862256,1.27596935,5.27931778
1.05352676,7.66484699,0.69007704,1.18430769,0.00904370,0.24097820,0.08025497,0.54691521,1.29665589,5.38468645
1.05952976,7.78157825,0.70163680,1.17866183,0.00909120,0.24842722,0.08084463,0.54733243,1.31907876,5.49680143
1.06553277,7.91304171,0.71558570,1.17778183,0.00917553,0.25662919,0.08182242,0.54984455,1.34316375,5.61500042
1.07153577,8.05821784,0.73186183,1.18168065,0.00929471,0.26544504,0.08319775,0.55438665,1.36877767,5.73836540
1.07753877,8.21564568,0.75035075,1.19026352,0.00944635,0.27472218,0.08497000,0.56085741,1.39572637,5.86573014
1.08354177,8.38343404,0.77088359,1.20332323,0.00962771,0.28429717,0.08712804,0.56911871,1.42375482,5.99569642
1.08954477,8.55928772,0.79323694,1.22053923,0.00983577,0.29399861,0.08965011,0.57899635,1.45254953,6.12665880
1.09554777,8.74054864,0.81713475,1.24148058,0.01006731,0.30365041,0.09250412,0.59028169,1.48174329,6.25683749
1.10155078,8.92425140,0.84225236,1.26561296,0.01031903,0.31307531,0.09564823,0.60273466,1.51092233,6.38431874
1.10755378,9.10719211,0.86822265,1.29230957,0.01058757,0.32209853,0.09903190,0.61608779,1.53963579,6.50710161
1.11355678,9.28600897,0.89464423,1.32086584,0.01086970,0.33055164,0.10259725,0.63005158,1.56740730,6.62315014
1.11955978,9.45727216,0.92109156,1.35051730,0.01116233,0.33827634,0.10628070,0.64432088,1.59374833,6.73044935
1.12556278,9.61758074,0.94712654,1.38046032,0.01146271,0.34512821,0.11001489,0.65858221,1.61817294,6.82706348
1.13156578,9.76366308,0.97231142,1.40987479,0.01176848,0.35098019,0.11373074,0.67252189,1.64021338,6.91119469
1.13756878,9.89247767,0.99622230,1.43794811,0.01207779,0.35572580,0.11735961,0.68583459,1.65943600,6.98124023
1.14357179,10.00131057,1.01846288,1.46389944,0.01238945,0.35928175,0.12083547,0.69823203,1.67545676,7.03584622
1.14957479,10.08786573,1.03867777,1.48700340,0.01270299,0.36159015,0.12409700,0.70945156,1.68795579,7.07395585
1.15557779,10.15034463,1.05656474,1.50661216,0.01301879,0.36261991,0.12708953,0.71926412,1.69669028,7.09485028
1.16158079,10.18751181,1.07188546,1.52217517,0.01333813,0.36236741,0.12976666,0.72748132,1.70150507,7.09818035
1.16758379,10.19874324,1.08447404,1.53325561,0.01366331,0.36085644,0.13209171,0.73396132,1.70234052,7.08398763
1.17358679,10.18405533,1.09424302,1.53954286,0.01399761,0.35813719,0.13403866,0.73861306,1.69923709,7.05271368
1.17958979,10.14411271,1.10118636,1.54086066,0.01434537,0.35428451,0.13559274,0.74139877,1.69233651,7.00519663
1.18559280,10.08021411,1.10537941,1.53717037,0.01471189,0.34939545,0.13675064,0.74233457,1.68187921,6.94265493
1.19159580,9.99425635,1.10697549,1.52856950,0.01510343,0.34358597,0.13752015,0.74148902,1.66819820,6.86665837
1.19759880,9.88867754,1.10619949,1.51528535,0.01552702,0.33698729,0.13791959,0.73897968,1.65170956,6.77908719
1.20360180,9.76638141,1.10333844,1.49766429,0.01599034,0.32974167,0.13797665,0.73496782,1.63289980,6.68208048
1.20960480,9.63064565,1.09872965,1.47615702,0.01650147,0.32199806,0.13772708,0.72965155,1.61231071,6.57797573
1.21560780,9.48501767,1.09274678,1.45130065,0.01706869,0.31390757,0.13721305,0.72325757,1.59052230,6.46924163
1.22161081,9.33320212,1.08578456,1.42369819,0.01770013,0.30561914,0.13648133,0.71603191,1.56813446,6.35840654
1.22761381,9.17894434,1.07824278,1.39399654,0.01840348,0.29727541,0.13558144,0.70823023,1.54574823,6.24798551
1.23361681,9.02591458,1.07051028,1.36286378,0.01918566,0.28900911,0.13456373,0.70010797,1.52394735,6.14040847
1.23961981,8.87759747,1.06294971,1.33096676,0.02005244,0.28093991,0.13347757,0.69191078,1.50328091,6.03795227
1.24562281,8.73719083,1.05588368,1.29894978,0.02100815,0.27317199,0.13236970,0.68386583,1.48424778,5.94267931
1.25162581,8.60751781,1.04958297,1.26741526,0.02205532,0.26579237,0.13128274,0.67617418,1.46728330,5.85638469
1.25762881,8.49095512,1.04425728,1.23690702,0.02319447,0.25886991,0.13025404,0.66900466,1.45274889,5.78055389
1.26363182,8.38937981,1.04004891,1.20789659,0.02442385,0.25245514,0.12931475,0.66248942,1.44092471,5.71633215
1.26963482,8.30413595,1.03702961,1.18077317,0.02573929,0.24658076,0.12848933,0.65672134,1.43200560,5.66450634
1.27563782,8.23602152,1.03520066,1.15583710,0.02713419,0.24126277,0.12779521,0.65175332,1.42610028,5.62549955
1.28164082,8.18529528,1.03449617,1.13329721,0.02859946,0.23650211,0.12724293,0.64759942,1.42323371,5.59937795
1.28764382,8.15170210,1.03478927,1.11327165,0.03012368,0.23228678,0.12683651,0.64423774,1.42335215,5.58586902
1.29364682,8.13451494,1.03590093,1.09579207,0.03169331,0.22859414,0.12657403,0.64161470,1.42633076,5.58438997
1.29964982,8.13259065,1.03761082,1.08081073,0.03329294,0.22539338,0.12644849,0.63965068,1.43198299,5.59408439
1.30565283,8.14443666,1.03966977,1.06821007,0.03490570,0.22264809,0.12644879,0.63824635,1.44007135,5.61386546
1.31165583,8.16828504,1.04181307,1.05781417,0.03651364,0.22031854,0.12656082,0.63728968,1.45031895,5.64246331
1.31765883,8.20217066,1.04377412,1.04940147,0.03809829,0.21836393,0.12676862,0.63666296,1.46242120,5.67847468
1.32366183,8.24400979,1.04529758,1.04271824,0.03964114,0.21674423,0.12705546,0.63624965,1.47605723,5.72041247
1.32966483,8.29167622,1.04615165,1.03749211,0.04112415,0.21542170,0.12740495,0.63594066,1.49090037,5.76675363
1.33566783,8.34307183,1.04613877,1.03344518,0.04253030,0.21436205,0.12780194,0.63563973,1.50662762,5.81598332
1.34167084,8.39618950,1.04510447,1.03030614,0.04384411,0.21353515,0.12823335,0.63526779,1.52292746,5.86663436
1.34767384,8.44916631,1.04294386,1.02782099,0.04505201,0.21291544,0.12868876,0.63476607,1.53950618,5.91732070
1.35367684,8.50032598,1.03960575,1.02576211,0.04614277,0.21248190,0.12916080,0.63409779,1.55609241,5.96676439
1.35967984,8.54820994,1.03509420,1.02393527,0.04710779,0.21221780,0.12964538,0.63324868,1.57244008,6.01381584
1.36568284,8.59159697,1.02946764,1.02218459,0.04794129,0.21211022,0.13014161,0.63222604,1.58832985,6.05746744
1.37168584,8.62951195,1.02283557,1.02039534,0.04864040,0.21214933,0.13065160,0.63105683,1.60356933,6.09686092
1.37768884,8.66122480,1.01535336,1.01849461,0.04920520,0.21232768,0.13118000,0.62978470,1.61799226,6.13128932
1.38369185,8.68624094,1.00721520,1.01645007,0.04963860,0.21263943,0.13173348,0.62846635,1.63145708,6.16019423
1.38969485,8.70428500,0.99864576,1.01426693,0.04994618,0.21307957,0.13232003,0.62716738,1.64384515,6.18315950
1.39569785,8.71527946,0.98989099,1.01198351,0.05013593,0.21364335,0.13294820,0.62595796,1.65505895,6.19990245
1.40170085,8.71932021,0.98120830,1.00966562,0.05021792,0.21432573,0.13362635,0.62490857,1.66502047,6.21026352
1.40770385,8.71665072,0.97285681,1.00740017,0.05020394,0.21512106,0.13436190,0.62408599,1.67367013,6.21419548
1.41370685,8.70763637,0.96508775,1.00528838,0.05010710,0.21602294,0.13516071,0.62354984,1.68096619,6.21175282
1.41970985,8.69274033,0.95813563,1.00343886,0.04994141,0.21702420,0.13602653,0.62334970,1.68688489,6.20308211
1.42571286,8.67250206,0.95221021,1.00196103,0.04972138,0.21811706,0.13696062,0.62352310,1.69142113,6.18841363
1.43171586,8.64751898,0.94748967,1.00095900,0.04946161,0.21929349,0.13796159,0.62409426,1.69458967,6.16805455
1.43771886,8.61843175,0.94411509,1.00052628,0.04917647,0.22054552,0.13902542,0.62507375,1.69642676,6.14238353
1.44372186,8.58591329,0.94218629,1.00074149,0.04887974,0.22186574,0.14014569,0.62645886,1.69699178,6.11184673
1.44972486,8.55066100,0.94175923,1.00166509,0.04858437,0.22324771,0.14131397,0.62823479,1.69636888,6.07695469
1.45572786,8.51339204,0.94284488,1.00333741,0.04830225,0.22468643,0.14252051,0.63037641,1.69466825,6.03827983
1.46173087,8.47484080,0.94540962,1.00577776,0.04804411,0.22617864,0.14375492,0.63285055,1.69202670,5.99645394
1.46773387,8.43575787,0.94937704,1.00898480,0.04781938,0.22772313,0.14500708,0.63561853,1.68860759,5.95216526
1.47373687,8.39690988,0.95463118,1.01293783,0.04763620,0.22932082,0.14626808,0.63863901,1.68459973,5.90615458
1.47973987,8.35907920,0.96102104,1.01759919,0.04750139,0.23097478,0.14753108,0.64187077,1.68021516,5.85921012
1.48574287,8.32306310,0.96836621,1.02291727,0.04742056,0.23269004,0.14879229,0.64527543,1.67568601,5.81216071
1.49174587,8.28967151,0.97646357,1.02883015,0.04739818,0.23447336,0.15005166,0.64881992,1.67126016,5.76586719
1.49774887,8.25972312,0.98509468,1.03526961,0.04743771,0.23633280,0.15131352,0.65247862,1.66719605,5.72121195
1.50375188,8.23403928,0.99403385,1.04216523,0.04754171,0.23827720,0.15258700,0.65623506,1.66375659,5.67908650
1.50975488,8.21343556,1.00305649,1.04944839,0.04771198,0.24031562,0.15388614,0.66008309,1.66120257,5.64037739
1.51575788,8.19871077,1.01194740,1.05705596,0.04794972,0.24245673,0.15522982,0.66402753,1.65978558,5.60595049
1.52176088,8.19063350,1.02050889,1.06493341,0.04825554,0.24470815,0.15664135,0.66808418,1.65974082,5.57663394
1.52776388,8.18992615,1.02856815,1.07303724,0.04862964,0.24707583,0.15814775,0.67227923,1.66127998,5.55320020
1.53376688,8.19724683,1.03598369,1.08133646,0.04907175,0.24956351,0.15977883,0.67664808,1.66458446,5.53634738
1.53976988,8.21316923,1.04265050,1.08981316,0.04958120,0.25217216,0.16156599,0.68123358,1.66979901,5.52668044
1.54577289,8.23816126,1.04850364,1.09846201,0.05015684,0.25489958,0.16354082,0.68608373,1.67702621,5.52469262
1.55177589,8.27256272,1.05352005,1.10728871,0.05079698,0.25774007,0.16573358,0.69124893,1.68632173,5.53074759
1.55777889,8.31656308,1.05771841,1.11630753,0.05149927,0.26068422,0.16817161,0.69677890,1.69769073,5.54506304
1.56378189,8.37018015,1.06115710,1.12553797,0.05226059,0.26371885,0.17087777,0.70271936,1.71108530,5.56769606
1.56978489,8.43324073,1.06393015,1.13500081,0.05307693,0.26682702,0.17386891,0.70910858,1.72640329,5.59853126
1.57578789,8.50536443,1.06616157,1.14471379,0.05394322,0.26998826,0.17715455,0.71597411,1.74348842,5.63727205
1.58179090,8.58595188,1.06799811,1.15468713,0.05485328,0.27317889,0.18073582,0.72332961,1.76213187,5.68343593
1.58779390,8.67417845,1.06960096,1.16491925,0.05579971,0.27637245,0.18460462,0.73117223,1.78207533,5.73635433
