energy_ev,total_up,Mo_p_up,Mo_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
-0.89144572,6.96890853,1.77118621,6.19454403,0.02333349,0.68120718,0.53307647,0.06269515
-0.88544272,6.79518091,1.72690937,6.05112523,0.02183574,0.66246599,0.52001533,0.06001958
-0.87943972,6.61400304,1.68289066,5.89898327,0.02035997,0.64303476,0.50864109,0.05725280
-0.87343672,6.42589847,1.63952021,5.73823469,0.01891247,0.62295289,0.49928672,0.05441651
-0.86743372,6.23150951,1.59718667,5.56914389,0.01749977,0.60227716,0.49224950,0.05153236
-0.86143072,6.03159549,1.55626522,5.39213499,0.01612828,0.58108180,0.48777859,0.04862151
-0.85542771,5.82702758,1.51710516,5.20779885,0.01480406,0.55945777,0.48606376,0.04570428
-0.84942471,5.61877878,1.48001738,5.01689368,0.01353263,0.53751123,0.48722553,0.04279992
-0.84342171,5.40790839,1.44526190,4.82033825,0.01231876,0.51536114,0.49130716,0.03992639
-0.83741871,5.19554082,1.41303607,4.61919698,0.01116641,0.49313604,0.49826884,0.03710026
-0.83141571,4.98283884,1.38346386,4.41465723,0.01007863,0.47097014,0.50798430,0.03433666
-0.82541271,4.77097239,1.35658677,4.20799938,0.00905757,0.44899893,0.52024015,0.03164921
-0.81940970,4.56108440,1.33235714,4.00056126,0.00810447,0.42735454,0.53473801,0.02905005
-0.81340670,4.35425547,1.31063428,3.79369862,0.00721971,0.40616100,0.55109960,0.02654981
-0.80740370,4.15146959,1.29118403,3.58874402,0.00640287,0.38552994,0.56887478,0.02415764
-0.80140070,3.95358318,1.27368217,3.38696636,0.00565281,0.36555671,0.58755230,0.02188122
-0.79539770,3.76129954,1.25772174,3.18953352,0.00496780,0.34631737,0.60657314,0.01972676
-0.78939470,3.57515045,1.24282446,2.99748018,0.00434554,0.32786660,0.62534599,0.01769901
-0.78339170,3.39548630,1.22845583,2.81168258,0.00378331,0.31023676,0.64326446,0.01580128
-0.77738869,3.22247540,1.21404348,2.63284143,0.00327804,0.29343805,0.65972536,0.01403546
-0.77138569,3.05611262,1.19899812,2.46147370,0.00282641,0.27745979,0.67414739,0.01240207
-0.76538269,2.89623670,1.18273595,2.29791326,0.00242491,0.26227271,0.68598954,0.01090027
-0.75937969,2.74255508,1.16470174,2.14231995,0.00206993,0.24783206,0.69476847,0.00952796
-0.75337669,2.59467448,1.14439128,1.99469585,0.00175783,0.23408139,0.70007404,0.00828188
-0.74737369,2.45213532,1.12137205,1.85490746,0.00148495,0.22095659,0.70158244,0.00715767
-0.74137069,2.31444759,1.09530116,1.72271197,0.00124774,0.20839019,0.69906629,0.00615007
-0.73536768,2.18112592,1.06593961,1.59778574,0.00104271,0.19631538,0.69240121,0.00525300
-0.72936468,2.05172187,1.03316205,1.47975310,0.00086655,0.18466975,0.68156879,0.00445974
-0.72336168,1.92585147,0.99696180,1.36821383,0.00071610,0.17339841,0.66665555,0.00376311
-0.71735868,1.80321659,0.95745077,1.26276774,0.00058838,0.16245645,0.64784829,0.00315558
-0.71135568,1.68361944,0.91485441,1.16303534,0.00048063,0.15181058,0.62542592,0.00262951
-0.70535268,1.56696960,0.86950226,1.06867373,0.00039030,0.14143997,0.59974824,0.00217722
-0.69934967,1.45328373,0.82181445,0.97938746,0.00031506,0.13133631,0.57124225,0.00179115
-0.69334667,1.34267878,0.77228522,0.89493432,0.00025279,0.12150312,0.54038671,0.00146401
-0.68734367,1.23535943,0.72146422,0.81512644,0.00020161,0.11195455,0.50769562,0.00118885
-0.68134067,1.13160119,0.66993683,0.73982745,0.00015982,0.10271363,0.47370145,0.00095911
-0.67533767,1.03173067,0.61830431,0.66894635,0.00012594,0.09381025,0.43893876,0.00076876
-0.66933467,0.93610437,0.56716493,0.60242918,0.00009867,0.08527910,0.40392900,0.00061223
-0.66333167,0.84508766,0.51709686,0.54024941,0.00007690,0.07715749,0.36916697,0.00048454
-0.65732866,0.75903516,0.46864353,0.48239804,0.00005966,0.06948343,0.33510945,0.00038123
-0.65132566,0.67827360,0.42230205,0.42887410,0.00004614,0.06229392,0.30216626,0.00029836
-0.64532266,0.60308802,0.37851484,0.37967643,0.00003566,0.05562364,0.27069397,0.00023253
-0.63931966,0.53371191,0.33766470,0.33479698,0.00002766,0.04950397,0.24099223,0.00018079
-0.63331666,0.47032123,0.30007322,0.29421614,0.00002166,0.04396247,0.21330266,0.00014067
-0.62731366,0.41303262,0.26600210,0.25790012,0.00001732,0.03902273,0.18780998,0.00011009
-0.62131066,0.36190502,0.23565709,0.22580023,0.00001433,0.03470458,0.16464521,0.00008736
-0.61530765,0.31694459,0.20919393,0.19785397,0.00001249,0.03102456,0.14389037,0.00007109
-0.60930465,0.27811184,0.18672569,0.17398754,0.00001162,0.02799663,0.12558437,0.00006022
-0.60330165,0.24533052,0.16833077,0.15411931,0.00001164,0.02563297,0.10972964,0.00005394
-0.59729865,0.21849719,0.15406099,0.13816386,0.00001248,0.02394479,0.09629893,0.00005168
-0.59129565,0.19749087,0.14394910,0.12603614,0.00001414,0.02294310,0.08524214,0.00005307
-0.58529265,0.18218193,0.13801512,0.11765523,0.00001664,0.02263926,0.07649253,0.00005795
-0.57928964,0.17243965,0.13627107,0.11294744,0.00002007,0.02304543,0.06997224,0.00006630
-0.57328664,0.16813794,0.13872376,0.11184841,0.00002452,0.02417453,0.06559676,0.00007831
-0.56728364,0.16915898,0.14537534,0.11430395,0.00003017,0.02604013,0.06327835,0.00009430
-0.56128064,0.17539452,0.15622163,0.12026969,0.00003721,0.02865579,0.06292816,0.00011477
-0.55527764,0.18674499,0.17124823,0.12970933,0.00004588,0.03203424,0.06445724,0.00014038
-0.54927464,0.20311640,0.19042455,0.14259186,0.00005651,0.03618620,0.06777637,0.00017199
-0.54327164,0.22441570,0.21369626,0.15888776,0.00006944,0.04111900,0.07279493,0.00021064
-0.53726863,0.25054467,0.24097649,0.17856460,0.00008512,0.04683505,0.07941901,0.00025757
-0.53126563,0.28139323,0.27213637,0.20158242,0.00010407,0.05333026,0.08754884,0.00031429
-0.52526263,0.31683261,0.30699556,0.22788925,0.00012688,0.06059253,0.09707608,0.00038254
-0.51925963,0.35670918,0.34531351,0.25741726,0.00015424,0.06860036,0.10788088,0.00046434
-0.51325663,0.40083944,0.38678209,0.29007998,0.00018697,0.07732185,0.11982936,0.00056202
-0.50725363,0.44900700,0.43102032,0.32577096,0.00022596,0.08671394,0.13277141,0.00067824
-0.50125063,0.50096177,0.47757181,0.36436420,0.00027225,0.09672229,0.14653936,0.00081596
-0.49524762,0.55642210,0.52590539,0.40571659,0.00032698,0.10728161,0.16094753,0.00097851
-0.48924462,0.61507967,0.57541943,0.44967250,0.00039143,0.11831663,0.17579281,0.00116952
-0.48324162,0.67660755,0.62544991,0.49607038,0.00046696,0.12974367,0.19085648,0.00139293
-0.47723862,0.74067084,0.67528228,0.54475125,0.00055506,0.14147279,0.20590716,0.00165296
-0.47123562,0.80693983,0.72416698,0.59556875,0.00065731,0.15341039,0.22070492,0.00195402
-0.46523262,0.87510473,0.77133807,0.64840013,0.00077533,0.16546234,0.23500635,0.00230066
-0.45922961,0.94489140,0.81603436,0.70315764,0.00091079,0.17753719,0.24857055,0.00269744
-0.45322661,1.01607698,0.85752228,0.75979953,0.00106533,0.18954961,0.26116558,0.00314883
-0.44722361,1.08850445,0.89511940,0.81833991,0.00124056,0.20142361,0.27257527,0.00365904
-0.44122061,1.16209503,0.92821757,0.87885659,0.00143797,0.21309561,0.28260597,0.00423186
-0.43521761,1.23685744,0.95630463,0.94149623,0.00165890,0.22451681,0.29109298,0.00487046
-0.42921461,1.31289318,0.97898349,1.00647607,0.00190443,0.23565516,0.29790617,0.00557723
-0.42321161,1.39039696,0.99598765,1.07408187,0.00217540,0.24649630,0.30295480,0.00635355
-0.41720860,1.46965225,1.00719239,1.14466167,0.00247228,0.25704382,0.30619090,0.00719961
-0.41120560,1.55102137,1.01262085,1.21861533,0.00279514,0.26731846,0.30761142,0.00811426
-0.40520260,1.63493079,1.01244474,1.29638027,0.00314360,0.27735652,0.30725871,0.00909482
-0.39919960,1.72185192,1.00697957,1.37841366,0.00351682,0.28720736,0.30521950,0.01013700
-0.39319660,1.81227841,0.99667459,1.46517198,0.00391346,0.29693033,0.30162236,0.01123485
-0.38719360,1.90670105,0.98209786,1.55708886,0.00433166,0.30659109,0.29663379,0.01238075
-0.38119060,2.00558176,0.96391728,1.65455235,0.00476909,0.31625774,0.29045312,0.01356544
-0.37518759,2.10932796,0.94287843,1.75788270,0.00522301,0.32599686,0.28330653,0.01477821
-0.36918459,2.21826896,0.91978030,1.86731209,0.00569027,0.33586985,0.27544039,0.01600707
-0.36318159,2.33263564,0.89545019,1.98296721,0.00616743,0.34592960,0.26711439,0.01723901
-0.35717859,2.45254469,0.87071868,2.10485576,0.00665088,0.35621795,0.25859466,0.01846035
-0.35117559,2.57798828,0.84639615,2.23285766,0.00713690,0.36676384,0.25014715,0.01965711
-0.34517259,2.70882958,0.82325146,2.36672123,0.00762182,0.37758252,0.24203171,0.02081543
-0.33916958,2.84480448,0.80199385,2.50606458,0.00810216,0.38867557,0.23449682,0.02192201
-0.33316658,2.98552894,0.78325846,2.65038199,0.00857473,0.40003196,0.22777536,0.02296455
-0.32716358,3.13051137,0.76759594,2.79905450,0.00903674,0.41162985,0.22208123,0.02393214
-0.32116058,3.27916900,0.75546609,2.95136411,0.00948593,0.42343909,0.21760706,0.02481565
-0.31515758,3.43084669,0.74723535,3.10651022,0.00992064,0.43542413,0.21452275,0.02560808
-0.30915458,3.58483684,0.74317788,3.26362737,0.01033988,0.44754711,0.21297488,0.02630473
-0.30315158,3.74039863,0.74347948,3.42180269,0.01074332,0.45977091,0.21308659,0.02690336
-0.29714857,3.89677513,0.74824372,3.58009211,0.01113131,0.47206181,0.21495802,0.02740428
-0.29114557,4.05320685,0.75749952,3.73753414,0.01150487,0.48439162,0.21866685,0.02781020
-0.28514257,4.20894089,0.77120932,3.89316043,0.01186553,0.49673894,0.22426890,0.02812612
-0.27913957,4.36323480,0.78927716,4.04600278,0.01221534,0.50908962,0.23179854,0.02835902
-0.27313657,4.51535524,0.81155600,4.19509639,0.01255663,0.52143615,0.24126873,0.02851751
-0.26713357,4.66457157,0.83785374,4.33947965,0.01289195,0.53377600,0.25267079,0.02861138
-0.26113057,4.81014534,0.86793775,4.47819135,0.01322388,0.54610917,0.26597356,0.02865113
-0.25512756,4.95131684,0.90153755,4.61026603,0.01355482,0.55843485,0.28112230,0.02864746
-0.24912456,5.08729026,0.93834589,4.73472905,0.01388690,0.57074759,0.29803719,0.02861075
-0.24312156,5.21721940,0.97801844,4.85059248,0.01422175,0.58303311,0.31661163,0.02855059
-0.23711856,5.34019576,1.02017238,4.95685345,0.01456043,0.59526415,0.33671058,0.02847530
-0.23111556,5.45524080,1.06438450,5.05249623,0.01490326,0.60739664,0.35816911,0.02839162
-0.22511256,5.56130414,1.11018953,5.13649906,0.01524975,0.61936636,0.38079138,0.02830442
-0.21910955,5.65726895,1.15707901,5.20784662,0.01559858,0.63108668,0.40435026,0.02821648
-0.21310655,5.74196535,1.20450175,5.26554842,0.01594756,0.64244721,0.42858794,0.02812850
-0.20710355,5.81419223,1.25186605,5.30866303,0.01629364,0.65331391,0.45321751,0.02803910
-0.20110055,5.87274708,1.29854437,5.33632754,0.01663302,0.66353051,0.47792581,0.02794501
-0.19509755,5.91646317,1.34388068,5.34779112,0.01696123,0.67292139,0.50237761,0.02784131
-0.18909455,5.94425247,1.38720051,5.34245129,0.01727327,0.68129585,0.52622097,0.02772178
-0.18309155,5.95515258,1.42782382,5.31989093,0.01756378,0.68845360,0.54909396,0.02757933
-0.17708854,5.94837526,1.46508021,5.27991409,0.01782725,0.69419134,0.57063241,0.02740643
-0.17108554,5.92335430,1.49832619,5.22257831,0.01805822,0.69831007,0.59047855,0.02719560
-0.16508254,5.87978979,1.52696375,5.14822149,0.01825151,0.70062294,0.60829027,0.02693989
-0.15907954,5.81768661,1.55045960,5.05748129,0.01840246,0.70096314,0.62375068,0.02663332
-0.15307654,5.73738462,1.56836409,4.95130552,0.01850719,0.69919170,0.63657757,0.02627127
-0.14707354,5.63957872,1.58032904,4.83095222,0.01856273,0.69520451,0.64653243,0.02585086
-0.14107054,5.52532720,1.58612341,4.69797890,0.01856731,0.68893866,0.65342860,0.02537111
-0.13506753,5.39604758,1.58564615,4.55422074,0.01852045,0.68037736,0.65713822,0.02483321
-0.12906453,5.25349950,1.57893528,4.40175815,0.01842314,0.66955351,0.65759770,0.02424048
-0.12306153,5.09975507,1.56617270,4.24287467,0.01827789,0.65655161,0.65481123,0.02359838
-0.11705853,4.93715750,1.54768423,4.08000678,0.01808875,0.64150789,0.64885243,0.02291438
-0.11105553,4.76826954,1.52393458,3.91568738,0.01786130,0.62460862,0.63986375,0.02219772
-0.10505253,4.59581354,1.49551742,3.75248513,0.01760258,0.60608668,0.62805372,0.02145909
-0.09904952,4.42260555,1.46314051,3.59294203,0.01732088,0.58621642,0.61369205,0.02071031
-0.09304652,4.25148571,1.42760647,3.43951174,0.01702559,0.56530709,0.59710279,0.01996391
-0.08704352,4.08524787,1.38978976,3.29450075,0.01672692,0.54369492,0.57865563,0.01923268
-0.08104052,3.92657067,1.35061073,3.16001478,0.01643561,0.52173426,0.55875584,0.01852926
-0.07503752,3.77795277,1.31100763,3.03791214,0.01616254,0.49978809,0.53783306,0.01786567
-0.06903452,3.64165427,1.27190766,2.92976551,0.01591841,0.47821812,0.51632940,0.01725297
-0.06303152,3.51964610,1.23419820,2.83683319,0.01571331,0.45737495,0.49468721,0.01670083
-0.05702851,3.41356889,1.19869925,2.76004046,0.01555640,0.43758865,0.47333714,0.01621726
-0.05102551,3.32470216,1.16613827,2.69997088,0.01545546,0.41915991,0.45268662,0.01580839
-0.04502251,3.25394428,1.13712821,2.65686744,0.01541662,0.40235225,0.43310945,0.01547824
-0.03901951,3.20180321,1.11214978,2.63064254,0.01544406,0.38738544,0.41493656,0.01522866
-0.03301651,3.16839757,1.09153840,2.62089580,0.01553978,0.37443027,0.39844842,0.01505933
-0.02701351,3.15346717,1.07547644,2.62693821,0.01570344,0.36360499,0.38386923,0.01496775
-0.02101051,3.15639194,1.06399089,2.64782119,0.01593232,0.35497327,0.37136298,0.01494940
-0.01500750,3.17621785,1.05695648,2.68236885,0.01622131,0.34854385,0.36103147,0.01499794
-0.00900450,3.21168848,1.05410404,2.72921202,0.01656302,0.34427179,0.35291427,0.01510539
-0.00300150,3.26128069,1.05503365,2.78682246,0.01694799,0.34206121,0.34699055,0.01526243
0.00300150,3.32324303,1.05923192,2.85354635,0.01736495,0.34176939,0.34318246,0.01545872
0.00900450,3.39563568,1.06609268,2.92763589,0.01780118,0.34321208,0.34136017,0.01568323
0.01500750,3.47637084,1.07494017,3.00727855,0.01824286,0.34616971,0.34134796,0.01592455
0.02101051,3.56325293,1.08505379,3.09062382,0.01867560,0.35039439,0.34293143,0.01617122
0.02701351,3.65401790,1.09569344,3.17580733,0.01908482,0.35561743,0.34586531,0.01641212
0.03301651,3.74637155,1.10612451,3.26097293,0.01945629,0.36155716,0.34988182,0.01663669
0.03901951,3.83802692,1.11564169,3.34429316,0.01977656,0.36792677,0.35469915,0.01683527
0.04502251,3.92674059,1.12359083,3.42398892,0.02003341,0.37444213,0.36002998,0.01699932
0.05102551,4.01034861,1.12938833,3.49834904,0.02021623,0.38082929,0.36558976,0.01712165
0.05702851,4.08680194,1.13253743,3.56575057,0.02031632,0.38683153,0.37110468,0.01719659
0.06303152,4.15420186,1.13264137,3.62468030,0.02032723,0.39221595,0.37631906,0.01722011
0.06903452,4.21083543,1.12941305,3.67375792,0.02024485,0.39677940,0.38100220,0.01718995
0.07503752,4.25521076,1.12268148,3.71176085,0.02006761,0.40035372,0.38495451,0.01710568
0.08104052,4.28609194,1.11239489,3.73765058,0.01979641,0.40281024,0.38801297,0.01696874
0.08704352,4.30253280,1.09862101,3.75059980,0.01943466,0.40406346,0.39005566,0.01678243
0.09304652,4.30390868,1.08154469,3.75001957,0.01898811,0.40407394,0.39100556,0.01655192
0.09904952,4.28994514,1.06146325,3.73558519,0.01846467,0.40285027,0.39083339,0.01628415
0.10505253,4.26074201,1.03877982,3.70725954,0.01787420,0.40045012,0.38955947,0.01598783
0.11105553,4.21679170,1.01399521,3.66531226,0.01722826,0.39698040,0.38725457,0.01567329
0.11705853,4.15898988,0.98769821,3.61033324,0.01653977,0.39259629,0.38403969,0.01535239
0.12306153,4.08863750,0.96055496,3.54323922,0.01582272,0.38749932,0.38008468,0.01503837
0.12906453,4.00743268,0.93329707,3.46527196,0.01509186,0.38193431,0.37560556,0.01474570
0.13506753,3.91745177,0.90670892,3.37798740,0.01436237,0.37618517,0.37086072,0.01448983
0.14107054,3.82111887,0.88161400,3.28323498,0.01364960,0.37056963,0.36614571,0.01428700
0.14707354,3.72116381,0.85886021,3.18312729,0.01296872,0.36543276,0.36178681,0.01415399
0.15307654,3.62056905,0.83930433,3.08000015,0.01233451,0.36113956,0.35813340,0.01410776
0.15907954,3.52250617,0.82379538,2.97636407,0.01176111,0.35806641,0.35554918,0.01416514
0.16508254,3.43026359,0.81315715,2.87484823,0.01126178,0.35659179,0.35440241,0.01434247
0.17108554,3.34716702,0.80816984,2.77813861,0.01084877,0.35708626,0.35505544,0.01465517
0.17708854,3.27649510,0.80955115,2.68891200,0.01053309,0.35990200,0.35785372,0.01511733
0.18309155,3.22139244,0.81793700,2.60976811,0.01032440,0.36536211,0.36311468,0.01574125
0.18909455,3.18478285,0.83386234,2.54316176,0.01023088,0.37375003,0.37111674,0.01653699
0.19509755,3.16928546,0.85774252,2.49133741,0.01025911,0.38529932,0.38208900,0.01751194
0.20110055,3.17713634,0.88985581,2.45626807,0.01041400,0.40018425,0.39620181,0.01867041
0.20710355,3.21011833,0.93032779,2.43960052,0.01069868,0.41851141,0.41355886,0.02001327
0.21310655,3.26950139,0.97911810,2.44260843,0.01111445,0.44031277,0.43419098,0.02153760
0.21910955,3.35599542,1.03601054,2.46615486,0.01166073,0.46554049,0.45805205,0.02323653
0.22511256,3.46971748,1.10060683,2.51066527,0.01233501,0.49406375,0.48501740,0.02509906
0.23111556,3.61017443,1.17232492,2.57611158,0.01313281,0.52566777,0.51488466,0.02711010
0.23711856,3.77626198,1.25040215,2.66200801,0.01404775,0.56005534,0.54737748,0.02925051
0.24312156,3.96628036,1.33390362,2.76741853,0.01507146,0.59685075,0.58215172,0.03149743
0.24912456,4.17796649,1.42173592,2.89097581,0.01619375,0.63560628,0.61880431,0.03382458
0.25512756,4.40854200,1.51266623,3.03091125,0.01740259,0.67581111,0.65688432,0.03620283
0.26113057,4.65477590,1.60534641,3.18509510,0.01868431,0.71690248,0.69590595,0.03860085
0.26713357,4.91306036,1.69834166,3.35108581,0.02002368,0.75827882,0.73536296,0.04098578
0.27313657,5.17949752,1.79016311,3.52618735,0.02140417,0.79931457,0.77474397,0.04332419
0.27913957,5.44999503,1.87930332,3.70751291,0.02280818,0.83937614,0.81354805,0.04558291
0.28514257,5.72036757,1.96427371,3.89205355,0.02421730,0.87783873,0.85129994,0.04772999
0.29114557,5.98644142,2.04364272,4.07674989,0.02561266,0.91410325,0.88756426,0.04973571
0.29714857,6.24415909,2.11607347,4.25856498,0.02697526,0.94761296,0.92195819,0.05157343
0.30315158,6.48968060,2.18035951,4.43455643,0.02828640,0.97786916,0.95416190,0.05322051
0.30915458,6.71947859,2.23545747,4.60194577,0.02952807,1.00444545,0.98392646,0.05465904
0.31515758,6.93042384,2.28051534,4.75818299,0.03068336,1.02699993,1.01107886,0.05587649
0.32116058,7.11985878,2.31489538,4.90100442,0.03173686,1.04528502,1.03552386,0.05686614
0.32716358,7.28565612,2.33819062,5.02848204,0.03267511,1.05915439,1.05724263,0.05762741
0.33316658,7.42626080,2.35023448,5.13906276,0.03348687,1.06856669,1.07628838,0.05816589
0.33916958,7.54071366,2.35110281,5.23159620,0.03416350,1.07358599,1.09277903,0.05849324
0.34517259,7.62865574,2.34110854,5.30535002,0.03469917,1.07437872,1.10688734,0.05862683
0.35117559,7.69031321,2.32078878,5.36001223,0.03509103,1.07120725,1.11882901,0.05858915
0.35717859,7.72646316,2.29088498,5.39568035,0.03533925,1.06442021,1.12884918,0.05840709
0.36318159,7.73838163,2.25231692,5.41283770,0.03544706,1.05443990,1.13720806,0.05811100
0.36918459,7.72777579,2.20615136,5.41231783,0.03542056,1.04174721,1.14416621,0.05773359
0.37518759,7.69670282,2.15356668,5.39525834,0.03526854,1.02686454,1.14997029,0.05730880
0.38119060,7.64747903,2.09581482,5.36304604,0.03500215,1.01033739,1.15483972,0.05687056
0.38719360,7.58258272,2.03418211,5.31725582,0.03463453,0.99271534,1.15895502,0.05645155
0.39319660,7.50455517,1.96995040,5.25958573,0.03418033,0.97453317,1.16244829,0.05608201
0.39919960,7.41590410,1.90436025,5.19179123,0.03365524,0.95629286,1.16539627,0.05578864
0.40520260,7.31901378,1.83857740,5.11562165,0.03307548,0.93844722,1.16781636,0.05559368
0.41120560,7.21606625,1.77366411,5.03276161,0.03245726,0.92138603,1.16966573,0.05551415
0.41720860,7.10897701,1.71055623,4.94478031,0.03181639,0.90542503,1.17084374,0.05556134
0.42321161,6.99934848,1.65004708,4.85309095,0.03116780,0.89079858,1.17119749,0.05574055
0.42921461,6.88844337,1.59277851,4.75892210,0.03052525,0.87765607,1.17053039,0.05605116
0.43521761,6.77717906,1.53923943,4.66330236,0.02990113,0.86606252,1.16861337,0.05648694
0.44122061,6.66614332,1.48977164,4.56705869,0.02930628,0.85600315,1.16519825,0.05703667
0.44722361,6.55563006,1.44458237,4.47082825,0.02875008,0.84739181,1.16003277,0.05768504
0.45322661,6.44569317,1.40376273,4.37508259,0.02824047,0.84008292,1.15287645,0.05841374
0.45922961,6.33621488,1.36731089,4.28016246,0.02778425,0.83388612,1.14351674,0.05920273
0.46523262,6.22698483,1.33515856,4.18632073,0.02738732,0.82858309,1.13178444,0.06003167
0.47123562,6.11778452,1.30719915,4.09377043,0.02705508,0.82394557,1.11756775,0.06088130
0.47723862,6.00847216,1.28331589,4.00273451,0.02679281,0.81975346,1.10082424,0.06173488
0.48324162,5.89906221,1.26340827,3.91349376,0.02660603,0.81581227,1.08158984,0.06257941
0.48924462,5.78979434,1.24741505,3.82642942,0.02650089,0.81196865,1.05998461,0.06340675
0.49524762,5.68118690,1.23533248,3.74205716,0.02648445,0.80812327,1.03621452,0.06421440
0.50125063,5.57407098,1.22722641,3.66104962,0.02656480,0.80424019,1.01056939,0.06500598
0.50725363,5.46960188,1.22323744,3.58424535,0.02675119,0.80035213,0.98341653,0.06579136
0.51325663,5.36924637,1.22357868,3.51264289,0.02705388,0.79656124,0.95519066,0.06658637
0.51925963,5.27474529,1.22852593,3.44737926,0.02748391,0.79303518,0.92638011,0.06741209
0.52526263,5.18805271,1.23840069,3.38969364,0.02805269,0.78999881,0.89751008,0.06829385
0.53126563,5.11125401,1.25354677,3.34087746,0.02877145,0.78772156,0.86912359,0.06925977
0.53726863,5.04646687,1.27430174,3.30221324,0.02965060,0.78650140,0.84176095,0.07033909
0.54327164,4.99573003,1.30096468,3.27490534,0.03069892,0.78664601,0.81593873,0.07156032
0.54927464,4.96088563,1.33376202,3.26000624,0.03192275,0.78845222,0.79212919,0.07294923
0.55527764,4.94346152,1.37281348,3.25834238,0.03332518,0.79218497,0.77074101,0.07452686
0.56128064,4.94456008,1.41810012,3.27044400,0.03490524,0.79805665,0.75210250,0.07630767
0.56728364,4.96475989,1.46943648,3.29648302,0.03665720,0.80620828,0.73644777,0.07829783
0.57328664,5.00403609,1.52644864,3.33622288,0.03856999,0.81669349,0.72390669,0.08049389
0.57928964,5.06170447,1.58855984,3.38898383,0.04062682,0.82946620,0.71449915,0.08288185
0.58529265,5.13639313,1.65498476,3.45362619,0.04280498,0.84437285,0.70813369,0.08543660
0.59129565,5.22604405,1.72473341,3.52855331,0.04507594,0.86114976,0.70461073,0.08812198
0.59729865,5.32794576,1.79662487,3.61173515,0.04740569,0.87942569,0.70363020,0.09089134
0.60330165,5.43879625,1.86931070,3.70075197,0.04975526,0.89872989,0.70480309,0.09368857
0.60930465,5.55479416,1.94130733,3.79285694,0.05208165,0.91850508,0.70766651,0.09644966
0.61530765,5.67175451,2.01103637,3.88505525,0.05433886,0.93812506,0.71170155,0.09910467
0.62131066,5.78524416,2.07687101,3.97419657,0.05647913,0.95691600,0.71635301,0.10158008
0.62731366,5.89073110,2.13718695,4.05707689,0.05845439,0.97418055,0.72105023,0.10380130
0.63331666,5.98374107,2.19041528,4.13054539,0.06021774,0.98922361,0.72522816,0.10569537
0.63931966,6.06001464,2.23509542,4.19161164,0.06172495,1.00137865,0.72834762,0.10719362
0.64532266,6.11565779,2.26992548,4.23754853,0.06293594,1.01003333,0.72991413,0.10823425
0.65132566,6.14727961,2.29380806,4.26598623,0.06381614,1.01465324,0.72949451,0.10876461
0.65732866,6.15211127,2.30588951,4.27499354,0.06433769,1.01480280,0.72673069,0.10874322
0.66333167,6.12810143,2.30559084,4.26314290,0.06448042,1.01016239,0.72135021,0.10814127
0.66933467,6.07398454,2.29262932,4.22955683,0.06423254,1.00054104,0.71317342,0.10694371
0.67533767,5.98931977,2.26702970,4.17393396,0.06359106,0.98588416,0.70211687,0.10514973
0.68134067,5.87449960,2.22912496,4.09655417,0.06256188,0.96627621,0.68819339,0.10277276
0.68734367,5.73072879,2.17954664,3.99826304,0.06115957,0.94193826,0.67150876,0.09983989
0.69334667,5.55997551,2.11920547,3.88043706,0.05940688,0.91322066,0.65225535,0.09639085
0.69934967,5.36489758,2.04926321,3.74493144,0.05733391,0.88059149,0.63070332,0.09247648
0.70535268,5.14874784,1.97109713,3.59401340,0.05497711,0.84462113,0.60718964,0.08815696
0.71135568,4.91526327,1.88625874,3.43028421,0.05237810,0.80596401,0.58210558,0.08349967
0.71735868,4.66854272,1.79642833,3.25659333,0.04958226,0.76533814,0.55588321,0.07857696
0.72336168,4.41291860,1.70336731,3.07594845,0.04663739,0.72350350,0.52898129,0.07346384
0.72936468,4.15282730,1.60886989,2.89142490,0.04359228,0.68123992,0.50187122,0.06823573
0.73536768,3.89268315,1.51471578,2.70607769,0.04049530,0.63932550,0.47502327,0.06296631
0.74137069,3.63675982,1.42262536,2.52285916,0.03739317,0.59851599,0.44889359,0.05772563
0.74737369,3.38908262,1.33421848,2.34454461,0.03432981,0.55952599,0.42391225,0.05257839
0.75337669,3.15333428,1.25097779,2.17366774,0.03134535,0.52301217,0.40047244,0.04758267
0.75937969,2.93277609,1.17421739,2.01246731,0.02847539,0.48955903,0.37892120,0.04278889
0.76538269,2.73018529,1.10505708,1.86284561,0.02575041,0.45966722,0.35955161,0.03823918
0.77138569,2.54780921,1.04440268,1.72633907,0.02319544,0.43374460,0.34259661,0.03396704
0.77738869,2.38733595,0.99293210,1.60410078,0.02082986,0.41209997,0.32822448,0.02999733
0.78339170,2.24988071,0.95108740,1.49689419,0.01866747,0.39493935,0.31653602,0.02634658
0.78939470,2.13598690,0.91907234,1.40509734,0.01671665,0.38236464,0.30756344,0.02302348
0.79539770,2.04564068,0.89685534,1.32871636,0.01498070,0.37437461,0.30127085,0.02002954
0.80140070,1.97829745,0.88417730,1.26740723,0.01345826,0.37086780,0.29755654,0.01735998
0.80740370,1.93291896,0.88056415,1.22050443,0.01214387,0.37164732,0.29625684,0.01500463
0.81340670,1.90801951,0.88534354,1.18705540,0.01102848,0.37642740,0.29715155,0.01294884
0.81940970,1.90171986,0.89766552,1.16585965,0.01010010,0.38484137,0.29997093,0.01117450
0.82541271,1.91180757,0.91652655,1.15551126,0.00934438,0.39645105,0.30440399,0.00966092
