energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
3.05252626,0.82846896,0.21317051,0.33249961,0.01190381,0.08367688,0.17599737,0.04331042,0.10657188,0.19696092
3.05852926,0.83404456,0.21188140,0.33536366,0.01184852,0.08457531,0.17589426,0.04447255,0.10569750,0.19957170
3.06453227,0.83629731,0.20923413,0.33690427,0.01171160,0.08520678,0.17474393,0.04562455,0.10409412,0.20161863
3.07053527,0.83568692,0.20530176,0.33731050,0.01149562,0.08562890,0.17261334,0.04680722,0.10179473,0.20324078
3.07653827,0.83279638,0.20018809,0.33682119,0.01120492,0.08591057,0.16959505,0.04806799,0.09884678,0.20460855
3.08254127,0.82831420,0.19402425,0.33571803,0.01084540,0.08612988,0.16580418,0.04945966,0.09531049,0.20591923
3.08854427,0.82301226,0.18696437,0.33431666,0.01042435,0.08637160,0.16137480,0.05103872,0.09125673,0.20739137
3.09454727,0.81771997,0.17918063,0.33295629,0.00995013,0.08672418,0.15645549,0.05286352,0.08676463,0.20925817
3.10055028,0.81329565,0.17085786,0.33198811,0.00943193,0.08727660,0.15120446,0.05499213,0.08191897,0.21175996
3.10655328,0.81059615,0.16218785,0.33176289,0.00887945,0.08811498,0.14578450,0.05748006,0.07680755,0.21513617
3.11255628,0.81044610,0.15336364,0.33261834,0.00830256,0.08931919,0.14035767,0.06037801,0.07151851,0.21961705
3.11855928,0.81360761,0.14457414,0.33486658,0.00771107,0.09095965,0.13508030,0.06372950,0.06613787,0.22541533
3.12456228,0.82075195,0.13599892,0.33878237,0.00711440,0.09309429,0.13009812,0.06756875,0.06074727,0.23271824
3.13056528,0.83243409,0.12780381,0.34459239,0.00652134,0.09576601,0.12554207,0.07191875,0.05542204,0.24168020
3.13656828,0.84907117,0.12013696,0.35246611,0.00593990,0.09900059,0.12152457,0.07678955,0.05022963,0.25241638
3.14257129,0.87092574,0.11312580,0.36250860,0.00537708,0.10280525,0.11813665,0.08217710,0.04522844,0.26499740
3.14857429,0.89809447,0.10687479,0.37475543,0.00483883,0.10716786,0.11544580,0.08806242,0.04046707,0.27944551
3.15457729,0.93050262,0.10146398,0.38917012,0.00432994,0.11205695,0.11349475,0.09441136,0.03598398,0.29573224
3.16058029,0.96790470,0.09694837,0.40564396,0.00385404,0.11742244,0.11230101,0.10117490,0.03180752,0.31377775
3.16658329,1.00989113,0.09335802,0.42399845,0.00341363,0.12319712,0.11185735,0.10829000,0.02795632,0.33345191
3.17258629,1.05590073,0.09069886,0.44399014,0.00301016,0.12929884,0.11213295,0.11568098,0.02443992,0.35457709
3.17858929,1.10523851,0.08895407,0.46531772,0.00264406,0.13563329,0.11307528,0.12326153,0.02125969,0.37693265
3.18459230,1.15709815,0.08808595,0.48763120,0.00231493,0.14209731,0.11461257,0.13093698,0.01840984,0.40026087
3.19059530,1.21058826,0.08803822,0.51054266,0.00202162,0.14858254,0.11665670,0.13860713,0.01587861,0.42427428
3.19659830,1.26476149,0.08873856,0.53363840,0.00176240,0.15497933,0.11910654,0.14616919,0.01364944,0.44866410
3.20260130,1.31864527,0.09010140,0.55649181,0.00153506,0.16118068,0.12185142,0.15352097,0.01170215,0.47310941
3.20860430,1.37127323,0.09203087,0.57867673,0.00133708,0.16708606,0.12477478,0.16056409,0.01001407,0.49728695
3.21460730,1.42171591,0.09442367,0.59978059,0.00116573,0.17260497,0.12775778,0.16720697,0.00856104,0.52088094
3.22061031,1.46910984,0.09717210,0.61941709,0.00101819,0.17766005,0.13068276,0.17336775,0.00731837,0.54359279
3.22661331,1.51268374,0.10016685,0.63723772,0.00089167,0.18218966,0.13343658,0.17897672,0.00626160,0.56515019
3.23261631,1.55178114,0.10329979,0.65294197,0.00078344,0.18614972,0.13591358,0.18397839,0.00536712,0.58531540
3.23861931,1.58587832,0.10646650,0.66628565,0.00069096,0.18951491,0.13801820,0.18833298,0.00461268,0.60389222
3.24462231,1.61459741,0.10956862,0.67708725,0.00061185,0.19227896,0.13966715,0.19201732,0.00397776,0.62073153
3.25062531,1.63771377,0.11251590,0.68523201,0.00054399,0.19445424,0.14079121,0.19502515,0.00344375,0.63573515
3.25662831,1.65515791,0.11522805,0.69067362,0.00048549,0.19607054,0.14133637,0.19736674,0.00299413,0.64885780
3.26263132,1.66701169,0.11763611,0.69343355,0.00043472,0.19717321,0.14126468,0.19906797,0.00261447,0.66010704
3.26863432,1.67349928,0.11968360,0.69359814,0.00039030,0.19782065,0.14055443,0.20016877,0.00229235,0.66954134
3.27463732,1.67497310,0.12132720,0.69131345,0.00035107,0.19808135,0.13919997,0.20072116,0.00201732,0.67726612
3.28064032,1.67189567,0.12253712,0.68677824,0.00031609,0.19803060,0.13721102,0.20078681,0.00178066,0.68342798
3.28664332,1.66481784,0.12329696,0.68023536,0.00028461,0.19774701,0.13461167,0.20043439,0.00157525,0.68820742
3.29264632,1.65435464,0.12360331,0.67196187,0.00025605,0.19730901,0.13143894,0.19973665,0.00139537,0.69181018
3.29864932,1.64115941,0.12346490,0.66225827,0.00022997,0.19679144,0.12774114,0.19876751,0.00123650,0.69445755
3.30465233,1.62589748,0.12290149,0.65143733,0.00020602,0.19626241,0.12357599,0.19759921,0.00109509,0.69637625
3.31065533,1.60922039,0.12194240,0.63981293,0.00018397,0.19578058,0.11900860,0.19629962,0.00096843,0.69778793
3.31665833,1.59174151,0.12062495,0.62768929,0.00016365,0.19539288,0.11410942,0.19492979,0.00085444,0.69889913
3.32266133,1.57401424,0.11899266,0.61535106,0.00014493,0.19513280,0.10895215,0.19354194,0.00075157,0.69989184
3.32866433,1.55651337,0.11709339,0.60305459,0.00012772,0.19501929,0.10361174,0.19217785,0.00065863,0.70091527
3.33466733,1.53962046,0.11497758,0.59102068,0.00011197,0.19505639,0.09816257,0.19086778,0.00057470,0.70207911
3.34067034,1.52361370,0.11269642,0.57942912,0.00009761,0.19523334,0.09267674,0.18962982,0.00049907,0.70344867
3.34667334,1.50866250,0.11030038,0.56841514,0.00008459,0.19552552,0.08722263,0.18846995,0.00043113,0.70504210
3.35267634,1.49482712,0.10783771,0.55806781,0.00007287,0.19589577,0.08186368,0.18738248,0.00037037,0.70682986
3.35867934,1.48206298,0.10535345,0.54843052,0.00006238,0.19629633,0.07665750,0.18635101,0.00031632,0.70873651
3.36468234,1.47022965,0.10288846,0.53950329,0.00005307,0.19667116,0.07165513,0.18534996,0.00026852,0.71064472
3.37068534,1.45910373,0.10047898,0.53124686,0.00004487,0.19695858,0.06690070,0.18434626,0.00022652,0.71240128
3.37668834,1.44839508,0.09815626,0.52358825,0.00003772,0.19709406,0.06243123,0.18330151,0.00018988,0.71382494
3.38269135,1.43776556,0.09594656,0.51642742,0.00003155,0.19701312,0.05827664,0.18217417,0.00015815,0.71471557
3.38869435,1.42684914,0.09387132,0.50964481,0.00002628,0.19665418,0.05445998,0.18092196,0.00013090,0.71486424
3.39469735,1.41527261,0.09194749,0.50310917,0.00002185,0.19596119,0.05099776,0.17950407,0.00010769,0.71406365
3.40070035,1.40267559,0.09018790,0.49668537,0.00001821,0.19488602,0.04790040,0.17788333,0.00008811,0.71211845
3.40670335,1.38872900,0.08860174,0.49024189,0.00001530,0.19339039,0.04517266,0.17602806,0.00007177,0.70885476
3.41270635,1.37315099,0.08719497,0.48365731,0.00001312,0.19144738,0.04281419,0.17391359,0.00005833,0.70412861
3.41870935,1.35571960,0.08597067,0.47682590,0.00001163,0.18904239,0.04081996,0.17152337,0.00004746,0.69783262
3.42471236,1.33628157,0.08492930,0.46966168,0.00001088,0.18617350,0.03918079,0.16884962,0.00003890,0.68990078
3.43071536,1.31475706,0.08406880,0.46210113,0.00001093,0.18285126,0.03788371,0.16589344,0.00003245,0.68031098
3.43671836,1.29114002,0.08338456,0.45410425,0.00001187,0.17909794,0.03691237,0.16266452,0.00002797,0.66908528
3.44272136,1.26549450,0.08286936,0.44565409,0.00001388,0.17494625,0.03624737,0.15918035,0.00002540,0.65628797
3.44872436,1.23794735,0.08251311,0.43675501,0.00001719,0.17043768,0.03586661,0.15546504,0.00002477,0.64202153
3.45472736,1.20867784,0.08230264,0.42742962,0.00002214,0.16562040,0.03574563,0.15154786,0.00002621,0.62642089
3.46073037,1.17790501,0.08222146,0.41771495,0.00002915,0.16054710,0.03585797,0.14746152,0.00003001,0.60964630
3.46673337,1.14587377,0.08224959,0.40765800,0.00003881,0.15527264,0.03617565,0.14324044,0.00003656,0.59187539
3.47273637,1.11284059,0.08236361,0.39731104,0.00005183,0.14985171,0.03666967,0.13891894,0.00004646,0.57329482
3.47873937,1.07905986,0.08253674,0.38672717,0.00006916,0.14433680,0.03731068,0.13452958,0.00006053,0.55409212
3.48474237,1.04477167,0.08273931,0.37595620,0.00009195,0.13877629,0.03806973,0.13010177,0.00007980,0.53444815
3.49074537,1.01019188,0.08293938,0.36504131,0.00012164,0.13321299,0.03891921,0.12566062,0.00010564,0.51453065
3.49674837,0.97550503,0.08310372,0.35401668,0.00015997,0.12768306,0.03983384,0.12122616,0.00013976,0.49448914
3.50275138,0.94086034,0.08319897,0.34290612,0.00020905,0.12221544,0.04079187,0.11681301,0.00018428,0.47445147
3.50875438,0.90637109,0.08319311,0.33172287,0.00027142,0.11683171,0.04177627,0.11243037,0.00024180,0.45452211
3.51475738,0.87211711,0.08305714,0.32047043,0.00035007,0.11154644,0.04277605,0.10808242,0.00031545,0.43478205
3.52076038,0.83815020,0.08276685,0.30914440,0.00044849,0.10636790,0.04378752,0.10376910,0.00040902,0.41529036
3.52676338,0.80450194,0.08230477,0.29773505,0.00057074,0.10129915,0.04481555,0.09948708,0.00052696,0.39608709
3.53276638,0.77119314,0.08166203,0.28623053,0.00072148,0.09633932,0.04587464,0.09523094,0.00067451,0.37719714
3.53876938,0.73824445,0.08084030,0.27462027,0.00090596,0.09148510,0.04698993,0.09099447,0.00085771,0.35863490
3.54477239,0.70568713,0.07985343,0.26289857,0.00113009,0.08673225,0.04819783,0.08677194,0.00108353,0.34040917
3.55077539,0.67357345,0.07872910,0.25106782,0.00140038,0.08207709,0.04954650,0.08255932,0.00135982,0.32252804
3.55677839,0.64198587,0.07751005,0.23914141,0.00172396,0.07751781,0.05109590,0.07835533,0.00169541,0.30500336
3.56278139,0.61104466,0.07625511,0.22714596,0.00210852,0.07305568,0.05291746,0.07416224,0.00210004,0.28785459
3.56878439,0.58091336,0.07503989,0.21512281,0.00256221,0.06869592,0.05509338,0.06998646,0.00258435,0.27111170
3.57478739,0.55180190,0.07395711,0.20312867,0.00309358,0.06444836,0.05771543,0.06583882,0.00315978,0.25481709
3.58079040,0.52396726,0.07311652,0.19123550,0.00371141,0.06032777,0.06088337,0.06173461,0.00383847,0.23902647
3.58679340,0.49771172,0.07264451,0.17952955,0.00442459,0.05635389,0.06470293,0.05769325,0.00463306,0.22380861
3.59279640,0.47337875,0.07268322,0.16810966,0.00524186,0.05255125,0.06928335,0.05373787,0.00555647,0.20924418
3.59879940,0.45134696,0.07338929,0.15708507,0.00617169,0.04894871,0.07473463,0.04989458,0.00662163,0.19542378
3.60480240,0.43202229,0.07493213,0.14657269,0.00722196,0.04557882,0.08116436,0.04619169,0.00784114,0.18244529
3.61080540,0.41582880,0.07749177,0.13669416,0.00839972,0.04247703,0.08867443,0.04265880,0.00922688,0.17041085
3.61680840,0.40319853,0.08125615,0.12757267,0.00971096,0.03968079,0.09735750,0.03932590,0.01078963,0.15942359
3.62281141,0.39456058,0.08641793,0.11932990,0.01116029,0.03722863,0.10729341,0.03622246,0.01253855,0.14958432
3.62881441,0.39032996,0.09317075,0.11208294,0.01275069,0.03515909,0.11854565,0.03337667,0.01448073,0.14098839
3.63481741,0.39089615,0.10170489,0.10594147,0.01448327,0.03350980,0.13115787,0.03081462,0.01662073,0.13372284
3.64082041,0.39661188,0.11220243,0.10100518,0.01635700,0.03231643,0.14515072,0.02855981,0.01896003,0.12786392
3.64682341,0.40778209,0.12483181,0.09736142,0.01836851,0.03161178,0.16051895,0.02663257,0.02149667,0.12347499
3.65282641,0.42465328,0.13974200,0.09508320,0.02051195,0.03142481,0.17722905,0.02504978,0.02422475,0.12060498
3.65882941,0.44740339,0.15705623,0.09422737,0.02277881,0.03177973,0.19521734,0.02382460,0.02713421,0.11928713
3.66483242,0.47613229,0.17686559,0.09483313,0.02515787,0.03269516,0.21438879,0.02296630,0.03021051,0.11953826
3.67083542,0.51085310,0.19922259,0.09692071,0.02763519,0.03418330,0.23461650,0.02248022,0.03343454,0.12135822
3.67683842,0.55148441,0.22413498,0.10049025,0.03019409,0.03624910,0.25574208,0.02236769,0.03678268,0.12472968
3.68284142,0.59784384,0.25156008,0.10552090,0.03281531,0.03888962,0.27757681,0.02262606,0.04022689,0.12961804
3.68884442,0.64964303,0.28140005,0.11197010,0.03547710,0.04209328,0.29990368,0.02324866,0.04373510,0.13597150
3.69484742,0.70648453,0.31349828,0.11977309,0.03815547,0.04583944,0.32248040,0.02422484,0.04727170,0.14372117
3.70085043,0.76786083,0.34763737,0.12884268,0.04082447,0.05009792,0.34504325,0.02553990,0.05079818,0.15278132
3.70685343,0.83315606,0.38353894,0.13906942,0.04345653,0.05482883,0.36731173,0.02717512,0.05427395,0.16304960
3.71285643,0.90165053,0.42086554,0.15032204,0.04602281,0.05998259,0.38899404,0.02910773,0.05765737,0.17440751
3.71885943,0.97252851,0.45922491,0.16244849,0.04849372,0.06550014,0.40979314,0.03131090,0.06090678,0.18672093
3.72486243,1.04488934,0.49817650,0.17527745,0.05083934,0.07131359,0.42941338,0.03375379,0.06398172,0.19984094
3.73086543,1.11776202,0.53724050,0.18862048,0.05303003,0.07734697,0.44756745,0.03640171,0.06684419,0.21360498
3.73686843,1.19012317,0.57590891,0.20227476,0.05503690,0.08351752,0.46398348,0.03921627,0.06945988,0.22783834
3.74287144,1.26091794,0.61365867,0.21602645,0.05683250,0.08973710,0.47841212,0.04215573,0.07179944,0.24235614
3.74887444,1.32908368,0.64996615,0.22965473,0.05839133,0.09591403,0.49063334,0.04517546,0.07383959,0.25696579
3.75487744,1.39357538,0.68432267,0.24293626,0.05969049,0.10195512,0.50046266,0.04822853,0.07556414,0.27146996
3.76088044,1.45339242,0.71625032,0.25565014,0.06071022,0.10776784,0.50775680,0.05126643,0.07696482,0.28567000
3.76688344,1.50760533,0.74531738,0.26758307,0.06143439,0.11326273,0.51241822,0.05423994,0.07804191,0.29936972
3.77288644,1.55538179,0.77115263,0.27853465,0.06185105,0.11835566,0.51439862,0.05710013,0.07880447,0.31237954
3.77888944,1.59601054,0.79345783,0.28832256,0.06195274,0.12297017,0.51370112,0.05979940,0.07927047,0.32452076
3.78489245,1.62892230,0.81201770,0.29678738,0.06173685,0.12703952,0.51038107,0.06229261,0.07946642,0.33562973
3.79089545,1.65370657,0.82670682,0.30379690,0.06120575,0.13050852,0.50454527,0.06453818,0.07942678,0.34556189
3.79689845,1.67012354,0.83749302,0.30924965,0.06036690,0.13333500,0.49634983,0.06649916,0.07919301,0.35419533
3.80290145,1.67811034,0.84443707,0.31307760,0.05923274,0.13549078,0.48599649,0.06814417,0.07881234,0.36143376
3.80890445,1.67778138,0.84768847,0.31524767,0.05782053,0.13696220,0.47372765,0.06944827,0.07833625,0.36720863
3.81490745,1.66942251,0.84747760,0.31576221,0.05615196,0.13775014,0.45982016,0.07039350,0.07781882,0.37148036
3.82091046,1.65347919,0.84410452,0.31465822,0.05425275,0.13786943,0.44457822,0.07096934,0.07731487,0.37423852
3.82691346,1.63053928,0.83792495,0.31200544,0.05215199,0.13734781,0.42832547,0.07117285,0.07687805,0.37550092
3.83291646,1.60131094,0.82933405,0.30790333,0.04988154,0.13622445,0.41139667,0.07100853,0.07655894,0.37531164
3.83891946,1.56659688,0.81874897,0.30247711,0.04747522,0.13454804,0.39412921,0.07048796,0.07640329,0.37373817
3.84492246,1.52726593,0.80659092,0.29587305,0.04496805,0.13237462,0.37685478,0.06962920,0.07645034,0.37086761
3.85092546,1.48422335,0.79326766,0.28825314,0.04239540,0.12976525,0.35989143,0.06845597,0.07673145,0.36680236
3.85692846,1.43838108,0.77915748,0.27978947,0.03979218,0.12678358,0.34353626,0.06699663,0.07726899,0.36165534
3.86293147,1.39062944,0.76459517,0.27065860,0.03719207,0.12349350,0.32805909,0.06528313,0.07807564,0.35554515
3.86893447,1.34181118,0.74986100,0.26103602,0.03462680,0.11995702,0.31369709,0.06334978,0.07915400,0.34859132
3.87493747,1.29269925,0.73517289,0.25109110,0.03212551,0.11623232,0.30065057,0.06123212,0.08049661,0.34090997
3.88094047,1.24397882,0.72068240,0.24098258,0.02971422,0.11237225,0.28908005,0.05896577,0.08208640,0.33261011
3.88694347,1.19623427,0.70647430,0.23085492,0.02741541,0.10842322,0.27910455,0.05658541,0.08389746,0.32379075
3.89294647,1.14994147,0.69257001,0.22083545,0.02524772,0.10442454,0.27080104,0.05412392,0.08589614,0.31453894
3.89894947,1.10546513,0.67893421,0.21103249,0.02322579,0.10040818,0.26420503,0.05161161,0.08804244,0.30492878
3.90495248,1.06306123,0.66548446,0.20153449,0.02136020,0.09639909,0.25931219,0.04907578,0.09029155,0.29502148
3.91095548,1.02288386,0.65210297,0.19240995,0.01965754,0.09241573,0.25608084,0.04654034,0.09259560,0.28486635
3.91695848,0.98499586,0.63864998,0.18370832,0.01812057,0.08847112,0.25443521,0.04402573,0.09490539,0.27450256
3.92296148,0.94938240,0.62497782,0.17546152,0.01674848,0.08457403,0.25426925,0.04154894,0.09717214,0.26396152
3.92896448,0.91596666,0.61094500,0.16768608,0.01553725,0.08073032,0.25545102,0.03912377,0.09934917,0.25326977
3.93496748,0.88462664,0.59642943,0.16038565,0.01447997,0.07694441,0.25782734,0.03676110,0.10139342,0.24245199
3.94097049,0.85521218,0.58134030,0.15355383,0.01356736,0.07322073,0.26122878,0.03446940,0.10326678,0.23153403
3.94697349,0.82756155,0.56562786,0.14717707,0.01278814,0.06956497,0.26547473,0.03225512,0.10493725,0.22054565
3.95297649,0.80151661,0.54929091,0.14123744,0.01212953,0.06598524,0.27037861,0.03012321,0.10637982,0.20952289
3.95897949,0.77693626,0.53238151,0.13571539,0.01157772,0.06249298,0.27575301,0.02807762,0.10757707,0.19850985
3.96498249,0.75370759,0.51500694,0.13059202,0.01111830,0.05910357,0.28141485,0.02612166,0.10851961,0.18755976
3.97098549,0.73175450,0.49732899,0.12585116,0.01073667,0.05583666,0.28719027,0.02425843,0.10920620,0.17673536
3.97698849,0.71104366,0.47956053,0.12148089,0.01041847,0.05271616,0.29291936,0.02249105,0.10964369,0.16610854
3.98299150,0.69158782,0.46195995,0.11747471,0.01014992,0.04977004,0.29846045,0.02082287,0.10984669,0.15575930
3.98899450,0.67344653,0.44482354,0.11383214,0.00991813,0.04702973,0.30369404,0.01925760,0.10983712,0.14577406
3.99499750,0.65672446,0.42847643,0.11055895,0.00971138,0.04452940,0.30852604,0.01779932,0.10964348,0.13624350
4.00100050,0.64156755,0.41326242,0.10766690,0.00951939,0.04230500,0.31289036,0.01645243,0.10930008,0.12726008
4.00700350,0.62815729,0.39953329,0.10517310,0.00933344,0.04039317,0.31675064,0.01522161,0.10884598,0.11891526
4.01300650,0.61670341,0.38763783,0.10309900,0.00914660,0.03883005,0.32010106,0.01411161,0.10832390,0.11129669
4.01900950,0.60743527,0.37791120,0.10146912,0.00895374,0.03765007,0.32296607,0.01312715,0.10777893,0.10448545
4.02501251,0.60059235,0.37066483,0.10030945,0.00875166,0.03688473,0.32539912,0.01227273,0.10725717,0.09855347
4.03101551,0.59641402,0.36617723,0.09964582,0.00853907,0.03656137,0.32748024,0.01155244,0.10680427,0.09356123
4.03701851,0.59512912,0.36468595,0.09950197,0.00831658,0.03670214,0.32931265,0.01096985,0.10646396,0.08955583
4.04302151,0.59694542,0.36638090,0.09989781,0.00808661,0.03732295,0.33101837,0.01052781,0.10627646,0.08656947
4.04902451,0.60203959,0.37139912,0.10084750,0.00785332,0.03843265,0.33273309,0.01022840,0.10627707,0.08461837
4.05502751,0.61054769,0.37982110,0.10235779,0.00762246,0.04003240,0.33460048,0.01007282,0.10649467,0.08370219
4.06103052,0.62255682,0.39166883,0.10442648,0.00740123,0.04211511,0.33676609,0.01006130,0.10695053,0.08380390
4.06703352,0.63809794,0.40690529,0.10704118,0.00719806,0.04466526,0.33937121,0.01019314,0.10765721,0.08489005
4.07303652,0.65714040,0.42543570,0.11017834,0.00702246,0.04765881,0.34254695,0.01046662,0.10861777,0.08691148
4.07903952,0.67958828,0.44711009,0.11380270,0.00688477,0.05106344,0.34640878,0.01087904,0.10982527,0.08980445
4.08504252,0.70527872,0.47172740,0.11786719,0.00679592,0.05483898,0.35105172,0.01142674,0.11126271,0.09349196
4.09104552,0.73398247,0.49904063,0.12231318,0.00676721,0.05893813,0.35654652,0.01210511,0.11290321,0.09788544
4.09704852,0.76540662,0.52876317,0.12707127,0.00681004,0.06330739,0.36293689,0.01290860,0.11471080,0.10288667
4.10305153,0.79919942,0.56057575,0.13206254,0.00693569,0.06788823,0.37023789,0.01383073,0.11664140,0.10838972
4.10905453,0.83495713,0.59413404,0.13720013,0.00715504,0.07261842,0.37843548,0.01486415,0.11864430,0.11428319
4.11505753,0.87223264,0.62907645,0.14239126,0.00747832,0.07743360,0.38748725,0.01600060,0.12066394,0.12045230
4.12106053,0.91054545,0.66503187,0.14753947,0.00791487,0.08226882,0.39732416,0.01723096,0.12264184,0.12678114
4.12706353,0.94939274,0.70162717,0.15254711,0.00847290,0.08706034,0.40785317,0.01854520,0.12451880,0.13315477
4.13306653,0.98826103,0.73849404,0.15731794,0.00915923,0.09174719,0.41896054,0.01993244,0.12623707,0.13946124
4.13906953,1.02663792,0.77527512,0.16175963,0.00997909,0.09627290,0.43051563,0.02138093,0.12774255,0.14559349
4.14507254,1.06402358,0.81162912,0.16578623,0.01093588,0.10058687,0.44237489,0.02287807,0.12898672,0.15145104
4.15107554,1.09994138,0.84723480,0.16932046,0.01203099,0.10464574,0.45438589,0.02441048,0.12992846,0.15694153
4.15707854,1.13394749,0.88179387,0.17229556,0.01326363,0.10841433,0.46639118,0.02596401,0.13053545,0.16198194
4.16308154,1.16563894,0.91503268,0.17465694,0.01463065,0.11186641,0.47823182,0.02752388,0.13078519,0.16649969
4.16908454,1.19466005,0.94670288,0.17636330,0.01612648,0.11498500,0.48975049,0.02907477,0.13066560,0.17043337
4.17508754,1.22070713,0.97658113,0.17738733,0.01774303,0.11776243,0.50079403,0.03060098,0.13017515,0.17373330
4.18109055,1.24353128,1.00446810,0.17771596,0.01946964,0.12019995,0.51121554,0.03208661,0.12932253,0.17636187
4.18709355,1.26293956,1.03018689,0.17735019,0.02129317,0.12230706,0.52087593,0.03351578,0.12812595,0.17829358
4.19309655,1.27879456,1.05358127,0.17630448,0.02319802,0.12410046,0.52964510,0.03487290,0.12661204,0.17951496
4.19909955,1.29101265,1.07451389,0.17460585,0.02516633,0.12560285,0.53740276,0.03614294,0.12481442,0.18002426
4.20510255,1.29956120,1.09286467,0.17229267,0.02717817,0.12684151,0.54403902,0.03731168,0.12277221,0.17983099
4.21110555,1.30445505,1.10852973,0.16941325,0.02921181,0.12784676,0.54945493,0.03836609,0.12052823,0.17895538
4.21710855,1.30575263,1.12142084,0.16602436,0.03124409,0.12865045,0.55356303,0.03929458,0.11812739,0.17742762
4.22311156,1.30355191,1.13146571,0.16218959,0.03325081,0.12928456,0.55628792,0.04008730,0.11561497,0.17528715
4.22911456,1.29798662,1.13860902,0.15797792,0.03520720,0.12977991,0.55756714,0.04073642,0.11303520,0.17258177
4.23511756,1.28922283,1.14281420,0.15346215,0.03708845,0.13016515,0.55735212,0.04123637,0.11043002,0.16936679
4.24112056,1.27745613,1.14406602,0.14871767,0.03887024,0.13046604,0.55560951,0.04158406,0.10783807,0.16570403
4.24712356,1.26290951,1.14237370,0.14382124,0.04052934,0.13070505,0.55232255,0.04177897,0.10529407,0.16166092
4.25312656,1.24583192,1.13777448,0.13885001,0.04204418,0.13090135,0.54749275,0.04182332,0.10282846,0.15730948
4.25912956,1.22649756,1.13033736,0.13388075,0.04339543,0.13107108,0.54114151,0.04172205,0.10046739,0.15272537
4.26513257,1.20520569,1.12016676,0.12898913,0.04456658,0.13122798,0.53331185,0.04148283,0.09823292,0.14798683
4.27113557,1.18228078,1.10740590,0.12424930,0.04554440,0.13138424,0.52406995,0.04111593,0.09614356,0.14317372
4.27713857,1.15807296,1.09223958,0.11973342,0.04631940,0.13155149,0.51350656,0.04063408,0.09421487,0.13836648
4.28314157,1.13295824,1.07489604,0.11551141,0.04688622,0.13174195,0.50173799,0.04005227,0.09246030,0.13364513
4.28914457,1.10733850,1.05564787,0.11165059,0.04724380,0.13196952,0.48890681,0.03938746,0.09089193,0.12908824
4.29514757,1.08164080,1.03481146,0.10821547,0.04739559,0.13225074,0.47518200,0.03865824,0.08952131,0.12477190
4.30115058,1.05631589,1.01274521,0.10526733,0.04734953,0.13260559,0.46075863,0.03788445,0.08836012,0.12076876
4.30715358,1.03183560,0.98984612,0.10286389,0.04711793,0.13305797,0.44585691,0.03708683,0.08742079,0.11714695
4.31315658,1.00868907,0.96654492,0.10105880,0.04671721,0.13363589,0.43072067,0.03628650,0.08671684,0.11396914
4.31915958,0.98737764,0.94329968,0.09990105,0.04616754,0.13437121,0.41561528,0.03550455,0.08626309,0.11129158
4.32516258,0.96840837,0.92058810,0.09943428,0.04549233,0.13529904,0.40082493,0.03476156,0.08607561,0.10916317
4.33116558,0.95228631,0.89889866,0.09969601,0.04471762,0.13645671,0.38664939,0.03407712,0.08617155,0.10762459
4.33716858,0.93950555,0.87872076,0.10071678,0.04387145,0.13788242,0.37340021,0.03346940,0.08656866,0.10670755
4.34317159,0.93053926,0.86053429,0.10251927,0.04298305,0.13961365,0.36139650,0.03295471,0.08728476,0.10643407
4.34917459,0.92582895,0.84479877,0.10511730,0.04208214,0.14168526,0.35096014,0.03254710,0.08833704,0.10681593
4.35517759,0.92577321,0.83194252,0.10851500,0.04119810,0.14412759,0.34241068,0.03225801,0.08974133,0.10785428
4.36118059,0.93071629,0.82235209,0.11270590,0.04035924,0.14696447,0.33605978,0.03209602,0.09151125,0.10953929
4.36718359,0.94093671,0.81636224,0.11767214,0.03959207,0.15021138,0.33220528,0.03206658,0.09365745,0.11185015
4.37318659,0.95663642,0.81424682,0.12338387,0.03892066,0.15387377,0.33112501,0.03217187,0.09618691,0.11475510
4.37918959,0.97793061,0.81621062,0.12979872,0.03836603,0.15794570,0.33307022,0.03241074,0.09910218,0.11821177
4.38519260,1.00483869,0.82238256,0.13686149,0.03794573,0.16240871,0.33825887,0.03277866,0.10240084,0.12216762
4.39119560,1.03727654,0.83281017,0.14450415,0.03767341,0.16723127,0.34686867,0.03326787,0.10607496,0.12656066
4.39719860,1.07505050,0.84745558,0.15264592,0.03755855,0.17236851,0.35903011,0.03386745,0.11011069,0.13132023
4.40320160,1.11785316,0.86619303,0.16119379,0.03760632,0.17776247,0.37481960,0.03456360,0.11448795,0.13636809
4.40920460,1.16526136,0.88880793,0.17004318,0.03781744,0.18334279,0.39425284,0.03533987,0.11918012,0.14161952
4.41520760,1.21673651,0.91499752,0.17907903,0.03818826,0.18902780,0.41727872,0.03617755,0.12415388,0.14698462
4.42121061,1.27162753,0.94437315,0.18817710,0.03871084,0.19472604,0.44377400,0.03705604,0.12936910,0.15236969
4.42721361,1.32917644,0.97646422,0.19720560,0.03937312,0.20033804,0.47353907,0.03795325,0.13477878,0.15767868
4.43321661,1.38852694,1.01072372,0.20602714,0.04015918,0.20575846,0.50629511,0.03884611,0.14032906,0.16281469
4.43921961,1.44873587,1.04653560,0.21450095,0.04104957,0.21087845,0.54168308,0.03971100,0.14595939,0.16768157
