energy_ev,total_up,Cu_p_up,Cu_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
0.14707354,2.52042952,0.78825037,0.07607458,0.20021968,1.97590057,0.01110585,0.14183205,0.07642410,0.18955123
0.15307654,2.49165695,0.76892441,0.07461342,0.19895596,1.94794551,0.01144475,0.14800111,0.07386377,0.18986690
0.15907954,2.45639735,0.74748246,0.07295682,0.19744094,1.91507088,0.01172351,0.15353197,0.07119222,0.18983748
0.16508254,2.41526096,0.72422069,0.07112284,0.19570664,1.87792308,0.01193613,0.15831762,0.06842863,0.18947825
0.17108554,2.36893169,0.69944229,0.06913236,0.19379230,1.83719565,0.01207791,0.16226280,0.06559473,0.18881210
0.17708854,2.31815646,0.67345356,0.06700861,0.19174333,1.79361723,0.01214563,0.16528720,0.06271408,0.18786912
0.18309155,2.26373403,0.64656041,0.06477662,0.18961004,1.74793976,0.01213767,0.16732827,0.05981144,0.18668594
0.18909455,2.20650341,0.61906539,0.06246271,0.18744619,1.70092689,0.01205415,0.16834343,0.05691205,0.18530476
0.19509755,2.14733172,0.59126515,0.06009396,0.18530754,1.65334280,0.01189692,0.16831167,0.05404101,0.18377217
0.20110055,2.08710199,0.56344815,0.05769768,0.18325028,1.60594169,0.01166953,0.16723429,0.05122274,0.18213780
0.20710355,2.02670065,0.53589275,0.05530095,0.18132968,1.55945778,0.01137723,0.16513495,0.04848050,0.18045277
0.21310655,1.96700515,0.50886542,0.05293022,0.17959868,1.51459613,0.01102676,0.16205889,0.04583602,0.17876810
0.21910955,1.90887183,0.48261919,0.05061085,0.17810676,1.47202429,0.01062625,0.15807142,0.04330926,0.17713310
0.22511256,1.85312424,0.45739217,0.04836686,0.17689904,1.43236486,0.01018498,0.15325568,0.04091820,0.17559386
0.23111556,1.80054214,0.43340627,0.04622062,0.17601553,1.39618909,0.00971314,0.14770992,0.03867882,0.17419184
0.23711856,1.75185151,0.41086608,0.04419263,0.17549079,1.36401148,0.00922160,0.14154427,0.03660508,0.17296272
0.24312156,1.70771559,0.38995778,0.04230137,0.17535375,1.33628549,0.00872161,0.13487729,0.03470897,0.17193552
0.24912456,1.66872728,0.37084835,0.04056318,0.17562781,1.31340021,0.00822453,0.12783235,0.03300066,0.17113202
0.25512756,1.63540275,0.35368478,0.03899217,0.17633120,1.29567805,0.00774158,0.12053406,0.03148857,0.17056652
0.26113057,1.60817638,0.33859350,0.03760021,0.17747743,1.28337311,0.00728360,0.11310486,0.03017954,0.17024596
0.26713357,1.58739689,0.32567981,0.03639689,0.17907586,1.27667021,0.00686076,0.10566195,0.02907894,0.17017029
0.27313657,1.57332434,0.31502738,0.03538952,0.18113228,1.27568425,0.00648240,0.09831458,0.02819076,0.17033313
0.27913957,1.56612797,0.30669773,0.03458314,0.18364941,1.28045968,0.00615681,0.09116180,0.02751767,0.17072263
0.28514257,1.56588441,0.30072958,0.03398056,0.18662717,1.29096985,0.00589110,0.08429081,0.02706107,0.17132238
0.29114557,1.57257620,0.29713808,0.03358230,0.19006285,1.30711612,0.00569105,0.07777579,0.02682101,0.17211247
0.29714857,1.58609023,0.29591386,0.03338663,0.19395084,1.32872648,0.00556101,0.07167723,0.02679620,0.17307034
0.30315158,1.60621626,0.29702194,0.03338952,0.19828213,1.35555392,0.00550380,0.06604180,0.02698384,0.17417164
0.30915458,1.63264538,0.30040041,0.03358460,0.20304348,1.38727443,0.00552070,0.06090267,0.02737960,0.17539084
0.31515758,1.66496870,0.30595920,0.03396313,0.20821627,1.42348518,0.00561137,0.05628014,0.02797742,0.17670167
0.32116058,1.70267657,0.31357877,0.03451391,0.21377521,1.46370298,0.00577388,0.05218262,0.02876944,0.17807733
0.32716358,1.74515892,0.32310914,0.03522332,0.21968685,1.50736382,0.00600473,0.04860780,0.02974590,0.17949050
0.33316658,1.79170714,0.33436936,0.03607526,0.22590820,1.55382384,0.00629887,0.04554399,0.03089512,0.18091315
0.33916958,1.84151829,0.34714758,0.03705121,0.23238541,1.60236248,0.00664981,0.04297156,0.03220348,0.18231637
0.34517259,1.89370213,0.36120205,0.03813035,0.23905290,1.65218830,0.00704969,0.04086433,0.03365553,0.18367002
0.35117559,1.94729167,0.37626319,0.03928971,0.24583282,1.70244799,0.00748946,0.03919106,0.03523412,0.18494257
0.35717859,2.00125735,0.39203694,0.04050448,0.25263520,1.75223885,0.00795899,0.03791671,0.03692069,0.18610099
0.36318159,2.05452532,0.40820935,0.04174832,0.25935870,1.80062484,0.00844733,0.03700380,0.03869554,0.18711090
0.36918459,2.10599945,0.42445267,0.04299386,0.26589222,1.84665612,0.00894292,0.03641345,0.04053823,0.18793695
0.37518759,2.15458678,0.44043259,0.04421324,0.27211710,1.88939157,0.00943384,0.03610651,0.04242801,0.18854350
0.38119060,2.19922566,0.45581665,0.04537868,0.27791015,1.92792368,0.00990810,0.03604436,0.04434428,0.18889555
0.38719360,2.23891554,0.47028354,0.04646324,0.28314724,1.96140487,0.01035393,0.03618970,0.04626703,0.18896004
0.39319660,2.27274720,0.48353275,0.04744146,0.28770727,1.98907405,0.01076008,0.03650712,0.04817732,0.18870716
0.39919960,2.29993201,0.49529441,0.04829009,0.29147649,2.01028224,0.01111615,0.03696363,0.05005759,0.18811202
0.40520260,2.31982864,0.50533861,0.04898875,0.29435277,2.02451584,0.01141282,0.03752892,0.05189201,0.18715612
0.41120560,2.33196580,0.51348376,0.04952055,0.29624969,2.03141632,0.01164215,0.03817561,0.05366661,0.18582886
0.41720860,2.33605971,0.51960362,0.04987257,0.29710019,2.03079505,0.01179777,0.03887931,0.05536942,0.18412881
0.42321161,2.33202502,0.52363237,0.05003624,0.29685958,2.02264241,0.01187507,0.03961858,0.05699035,0.18206467
0.42921461,2.31997849,0.52556744,0.05000753,0.29550763,2.00713042,0.01187133,0.04037475,0.05852101,0.17965581
0.43521761,2.30023494,0.52546987,0.04978702,0.29304977,1.98460845,0.01178574,0.04113175,0.05995446,0.17693229
0.44122061,2.27329540,0.52346197,0.04937977,0.28951718,1.95559218,0.01161943,0.04187576,0.06128477,0.17393447
0.44722361,2.23982799,0.51972235,0.04879502,0.28496580,1.92074600,0.01137538,0.04259488,0.06250664,0.17071192
0.45322661,2.20064218,0.51447844,0.04804571,0.27947436,1.88085964,0.01105831,0.04327874,0.06361488,0.16732198
0.45922961,2.15665778,0.50799679,0.04714794,0.27314143,1.83682016,0.01067446,0.04391818,0.06460401,0.16382771
0.46523262,2.10887004,0.50057154,0.04612024,0.26608174,1.78958041,0.01023143,0.04450485,0.06546788,0.16029557
0.47123562,2.05831264,0.49251171,0.04498280,0.25842197,1.74012564,0.00973785,0.04503102,0.06619936,0.15679279
0.47723862,2.00602023,0.48412768,0.04375672,0.25029612,1.68943966,0.00920313,0.04548930,0.06679025,0.15338458
0.48324162,1.95299258,0.47571784,0.04246317,0.24184093,1.63847227,0.00863717,0.04587262,0.06723125,0.15013146
0.48924462,1.90016172,0.46755569,0.04112270,0.23319133,1.58810931,0.00805004,0.04617419,0.06751215,0.14708657
0.49524762,1.84836383,0.45987839,0.03975453,0.22447631,1.53914680,0.00745177,0.04638764,0.06762220,0.14429347
0.50125063,1.79831692,0.45287710,0.03837603,0.21581543,1.49227010,0.00685202,0.04650727,0.06755063,0.14178419
0.50725363,1.75060528,0.44668960,0.03700225,0.20731591,1.44803895,0.00625993,0.04652829,0.06728724,0.13957790
0.51325663,1.70567112,0.44139566,0.03564569,0.19907064,1.40687893,0.00568394,0.04644732,0.06682321,0.13768018
0.51925963,1.66381342,0.43701527,0.03431613,0.19115700,1.36907932,0.00513163,0.04626272,0.06615185,0.13608294
0.52526263,1.62519391,0.43350983,0.03302064,0.18363658,1.33479719,0.00460968,0.04597511,0.06526943,0.13476495
0.53126563,1.58984918,0.43078611,0.03176369,0.17655565,1.30406732,0.00412383,0.04558777,0.06417595,0.13369313
0.53726863,1.55770829,0.42870298,0.03054748,0.16994638,1.27681692,0.00367887,0.04510705,0.06287576,0.13282435
0.54327164,1.52861437,0.42708020,0.02937219,0.16382862,1.25288432,0.00327871,0.04454264,0.06137819,0.13210774
0.54927464,1.50234906,0.42570909,0.02823648,0.15821210,1.23204034,0.00292645,0.04390775,0.05969784,0.13148750
0.55527764,1.47865812,0.42436431,0.02713791,0.15309888,1.21401112,0.00262446,0.04321925,0.05785480,0.13090583
0.56128064,1.45727691,0.42281628,0.02607341,0.14848591,1.19850106,0.00237453,0.04249749,0.05587461,0.13030612
0.56728364,1.43795424,0.42084349,0.02503976,0.14436747,1.18521472,0.00217795,0.04176614,0.05378803,0.12963605
0.57328664,1.42047342,0.41824420,0.02403400,0.14073743,1.17387649,0.00203568,0.04105180,0.05163060,0.12885057
0.57928964,1.40466947,0.41484690,0.02305383,0.13759117,1.16424711,0.00194839,0.04038345,0.04944202,0.12791450
0.58529265,1.39044175,0.41051914,0.02209790,0.13492704,1.15613636,0.00191663,0.03979187,0.04726536,0.12680479
0.59129565,1.37776150,0.40517421,0.02116604,0.13274737,1.14941138,0.00194086,0.03930886,0.04514621,0.12551223
0.59729865,1.36667427,0.39877567,0.02025943,0.13105896,1.14400053,0.00202156,0.03896647,0.04313167,0.12404256
0.60330165,1.35729725,0.39133930,0.01938064,0.12987313,1.13989273,0.00215921,0.03879614,0.04126937,0.12241701
0.60930465,1.34981204,0.38293283,0.01853365,0.12920525,1.13713282,0.00235437,0.03882787,0.03960642,0.12067211
0.61530765,1.34445348,0.37367325,0.01772376,0.12907391,1.13581325,0.00260764,0.03908936,0.03818848,0.11885899
0.62131066,1.34149552,0.36372226,0.01695747,0.12949990,1.13606305,0.00291967,0.03960530,0.03705878,0.11704209
0.62731366,1.34123508,0.35327997,0.01624229,0.13050483,1.13803491,0.00329113,0.04039667,0.03625731,0.11529737
0.63331666,1.34397496,0.34257737,0.01558652,0.13210983,1.14189130,0.00372271,0.04148016,0.03582012,0.11371010
0.63931966,1.35000705,0.33186800,0.01499905,0.13433417,1.14779058,0.00421503,0.04286774,0.03577867,0.11237244
0.64532266,1.35959664,0.32141928,0.01448913,0.13719406,1.15587413,0.00476868,0.04456637,0.03615941,0.11138078
0.65132566,1.37296903,0.31150395,0.01406612,0.14070168,1.16625520,0.00538419,0.04657785,0.03698336,0.11083296
0.65732866,1.39029882,0.30239197,0.01373929,0.14486442,1.17901023,0.00606201,0.04889881,0.03826599,0.11082558
0.66333167,1.41170271,0.29434324,0.01351768,0.14968455,1.19417303,0.00680252,0.05152091,0.04001704,0.11145137
0.66933467,1.43723587,0.28760149,0.01340986,0.15515923,1.21173219,0.00760610,0.05443108,0.04224061,0.11279669
0.67533767,1.46689197,0.28238931,0.01342387,0.16128079,1.23163156,0.00847314,0.05761196,0.04493527,0.11493936
0.68134067,1.50060657,0.27890456,0.01356708,0.16803753,1.25377387,0.00940411,0.06104242,0.04809430,0.11794663
0.68734367,1.53826357,0.27731812,0.01384614,0.17541462,1.27802679,0.01039962,0.06469813,0.05170604,0.12187347
0.69334667,1.57970385,0.27777276,0.01426687,0.18339543,1.30423108,0.01146049,0.06855218,0.05575426,0.12676114
0.69934967,1.62473545,0.28038315,0.01483425,0.19196286,1.33221005,0.01258783,0.07257578,0.06021861,0.13263604
0.70535268,1.67314449,0.28523662,0.01555237,0.20110080,1.36177952,0.01378303,0.07673889,0.06507515,0.13950880
0.71135568,1.72470573,0.29239457,0.01642435,0.21079563,1.39275757,0.01504786,0.08101083,0.07029688,0.14737364
0.71735868,1.77919212,0.30189419,0.01745233,0.22103745,1.42497318,0.01638438,0.08536086,0.07585424,0.15620790
0.72336168,1.83638253,0.31375018,0.01863738,0.23182120,1.45827330,0.01779495,0.08975865,0.08171567,0.16597193
0.72936468,1.89606696,0.32795646,0.01997942,0.24314746,1.49252757,0.01928207,0.09417470,0.08784808,0.17660903
0.73536768,1.95804902,0.34448746,0.02147712,0.25502285,1.52763045,0.02084828,0.09858066,0.09421728,0.18804577
0.74137069,2.02214532,0.36329897,0.02312780,0.26746001,1.56350066,0.02249588,0.10294953,0.10078837,0.20019249
0.74737369,2.08818182,0.38432850,0.02492729,0.28047714,1.60007774,0.02422676,0.10725586,0.10752600,0.21294404
0.75337669,2.15598758,0.40749503,0.02686978,0.29409701,1.63731618,0.02604199,0.11147574,0.11439449,0.22618088
0.75937969,2.22538609,0.43269840,0.02894775,0.30834558,1.67517746,0.02794156,0.11558691,0.12135797,0.23977039
0.76538269,2.29618514,0.45981818,0.03115177,0.32325006,1.71362048,0.02992395,0.11956872,0.12838025,0.25356860
0.77138569,2.36816578,0.48871238,0.03347047,0.33883673,1.75259125,0.03198582,0.12340216,0.13542470,0.26742221
0.77738869,2.44107130,0.51921607,0.03589040,0.35512829,1.79201240,0.03412158,0.12706981,0.14245400,0.28117089
0.78339170,2.51459713,0.55114013,0.03839605,0.37214105,1.83177342,0.03632314,0.13055597,0.14942981,0.29464998
0.78939470,2.58838247,0.58427031,0.04096985,0.38988197,1.87172228,0.03857962,0.13384665,0.15631250,0.30769336
0.79539770,2.66200437,0.61836679,0.04359221,0.40834566,1.91165899,0.04087720,0.13692979,0.16306075,0.32013656
0.80140070,2.73497484,0.65316443,0.04624170,0.42751143,1.95133180,0.04319899,0.13979539,0.16963135,0.33182005
0.80740370,2.80674148,0.68837374,0.04889520,0.44734065,1.99043619,0.04552516,0.14243576,0.17597904,0.34259245
0.81340670,2.87669163,0.72368281,0.05152819,0.46777427,2.02861690,0.04783306,0.14484569,0.18205649,0.35231374
0.81940970,2.94416028,0.75876008,0.05411504,0.48873095,2.06547294,0.05009755,0.14702272,0.18781447,0.36085829
0.82541271,3.00844126,0.79325804,0.05662940,0.51010559,2.10056542,0.05229144,0.14896723,0.19320228,0.36811756
0.83141571,3.06880141,0.82681775,0.05904461,0.53176863,2.13342781,0.05438613,0.15068261,0.19816834,0.37400244
0.83741871,3.12449707,0.85907416,0.06133412,0.55356598,2.16357803,0.05635223,0.15217515,0.20266109,0.37844503
0.84342171,3.17479227,0.88966198,0.06347201,0.57531984,2.19053206,0.05816037,0.15345395,0.20663004,0.38139993
0.84942471,3.21897769,0.91822201,0.06543342,0.59683028,2.21381806,0.05978209,0.15453055,0.21002706,0.38284486
0.85542771,3.25638971,0.94440781,0.06719501,0.61787782,2.23299074,0.06119068,0.15541852,0.21280780,0.38278069
0.86143072,3.28642875,0.96789235,0.06873545,0.63822675,2.24764507,0.06236209,0.15613277,0.21493318,0.38123082
0.86743372,3.30857616,0.98837459,0.07003577,0.65762939,2.25742893,0.06327577,0.15668888,0.21637092,0.37824001
0.87343672,3.32240918,1.00558584,0.07107979,0.67583113,2.26205437,0.06391542,0.15710221,0.21709697,0.37387261
0.87943972,3.32761338,1.01929551,0.07185435,0.69257614,2.26130686,0.06426969,0.15738703,0.21709685,0.36821052
0.88544272,3.32399243,1.02931638,0.07234963,0.70761369,2.25505261,0.06433267,0.15755568,0.21636671,0.36135068
0.89144572,3.31147496,1.03550905,0.07255928,0.72070483,2.24324372,0.06410424,0.15761774,0.21491418,0.35340249
0.89744872,3.29011852,1.03778556,0.07248060,0.73162939,2.22592122,0.06359029,0.15757944,0.21275886,0.34448509
0.90345173,3.26011073,1.03611210,0.07211449,0.74019284,2.20321599,0.06280266,0.15744322,0.20993238,0.33472472
0.90945473,3.22176781,1.03051069,0.07146554,0.74623310,2.17534789,0.06175899,0.15720760,0.20647817,0.32425219
0.91545773,3.17553073,1.02105979,0.07054188,0.74962670,2.14262305,0.06048227,0.15686736,0.20245078,0.31320071
0.92146073,3.12195925,1.00789397,0.06935507,0.75029435,2.10542972,0.05900032,0.15641404,0.19791481,0.30170389
0.92746373,3.06172404,0.99120235,0.06791993,0.74820541,2.06423266,0.05734507,0.15583683,0.19294361,0.28989414
0.93346673,2.99559720,0.97122614,0.06625427,0.74338124,2.01956638,0.05555172,0.15512377,0.18761756,0.27790148
0.93946973,2.92444138,0.94825503,0.06437860,0.73589709,1.97202721,0.05365780,0.15426323,0.18202223,0.26585261
0.94547274,2.84919753,0.92262270,0.06231588,0.72588251,1.92226439,0.05170218,0.15324562,0.17624642,0.25387034
0.95147574,2.77087155,0.89470138,0.06009110,0.71352001,1.87097020,0.04972402,0.15206526,0.17038001,0.24207324
0.95747874,2.69051985,0.86489558,0.05773093,0.69904218,1.81886919,0.04776181,0.15072224,0.16451196,0.23057554
0.96348174,2.60923391,0.83363519,0.05526332,0.68272702,1.76670656,0.04585232,0.14922425,0.15872829,0.21948703
0.96948474,2.52812397,0.80136796,0.05271708,0.66489185,1.71523578,0.04402970,0.14758815,0.15311023,0.20891311
0.97548774,2.44830201,0.76855156,0.05012147,0.64588578,1.66520567,0.04232470,0.14584132,0.14773257,0.19895477
0.98149075,2.37086408,0.73564552,0.04750574,0.62608114,1.61734697,0.04076393,0.14402245,0.14266220,0.18970847
0.98749375,2.29687243,0.70310308,0.04489876,0.60586395,1.57235874,0.03936930,0.14218197,0.13795693,0.18126595
0.99349675,2.22733761,0.67136323,0.04232859,0.58562399,1.53089492,0.03815764,0.14038179,0.13366462,0.17371383
0.99949975,2.16320096,0.64084321,0.03982209,0.56574467,1.49355135,0.03714044,0.13869447,0.12982250,0.16713316
1.00550275,2.10531802,0.61193158,0.03740460,0.54659309,1.46085366,0.03632379,0.13720173,0.12645683,0.16159871
1.01150575,2.05444321,0.58498217,0.03509961,0.52851065,1.43324652,0.03570844,0.13599237,0.12358279,0.15717830
1.01750875,2.01121641,0.56030887,0.03292852,0.51180463,1.41108455,0.03529012,0.13515966,0.12120468,0.15393193
1.02351176,1.97615183,0.53818173,0.03091040,0.49674085,1.39462538,0.03505990,0.13479817,0.11931623,0.15191099
1.02951476,1.94962961,0.51882408,0.02906185,0.48353778,1.38402519,0.03500478,0.13500037,0.11790128,0.15115743
1.03551776,1.93189051,0.50241099,0.02739689,0.47236224,1.37933680,0.03510835,0.13585288,0.11693445,0.15170305
1.04152076,1.92303391,0.48906899,0.02592691,0.46332684,1.38051068,0.03535154,0.13743277,0.11638222,0.15356886
1.04752376,1.92301921,0.47887686,0.02466068,0.45648906,1.38739868,0.03571350,0.13980389,0.11620390,0.15676458
1.05352676,1.93167056,0.47186760,0.02360437,0.45185212,1.39976047,0.03617239,0.14301345,0.11635294,0.16128836
1.05952976,1.94868478,0.46803125,0.02276164,0.44936743,1.41727237,0.03670634,0.14708905,0.11677818,0.16712656
1.06553277,1.97364196,0.46731847,0.02213373,0.44893846,1.43953812,0.03729420,0.15203630,0.11742529,0.17425375
1.07153577,2.00601847,0.46964460,0.02171962,0.45042590,1.46610124,0.03791636,0.15783705,0.11823819,0.18263277
1.07753877,2.04520149,0.47489405,0.02151615,0.45365375,1.49645823,0.03855539,0.16444848,0.11916048,0.19221491
1.08354177,2.09050467,0.48292473,0.02151815,0.45841619,1.53007204,0.03919658,0.17180300,0.12013693,0.20294013
1.08954477,2.14118399,0.49357234,0.02171861,0.46448482,1.56638526,0.03982833,0.17980903,0.12111482,0.21473729
1.09554777,2.19645316,0.50665433,0.02210876,0.47161612,1.60483223,0.04044234,0.18835270,0.12204527,0.22752435
1.10155078,2.25549808,0.52197338,0.02267824,0.47955866,1.64484971,0.04103367,0.19730035,0.12288436,0.24120849
1.10755378,2.31748954,0.53932031,0.02341518,0.48806005,1.68588556,0.04160055,0.20650173,0.12359412,0.25568624
1.11355678,2.38159400,0.55847632,0.02430631,0.49687312,1.72740521,0.04214409,0.21579394,0.12414335,0.27084348
1.11955978,2.44698211,0.57921464,0.02533703,0.50576149,1.76889579,0.04266775,0.22500580,0.12450809,0.28655549
1.12556278,2.51283504,0.60130158,0.02649150,0.51450408,1.80986798,0.04317679,0.23396254,0.12467198,0.30268697
1.13156578,2.57834865,0.62449716,0.02775274,0.52289871,1.84985582,0.04367747,0.24249073,0.12462623,0.31909220
1.13756878,2.64273605,0.64855539,0.02910273,0.53076467,1.88841489,0.04417634,0.25042312,0.12436941,0.33561540
1.14357179,2.70522904,0.67322450,0.03052252,0.53794439,1.92511946,0.04467939,0.25760332,0.12390691,0.35209129
1.14957479,2.76507902,0.69824725,0.03199238,0.54430414,1.95955919,0.04519132,0.26389016,0.12325028,0.36834618
1.15557779,2.82155826,0.72336161,0.03349201,0.54973413,1.99133617,0.04571484,0.26916148,0.12241630,0.38419941
1.16158079,2.87396220,0.74830195,0.03500073,0.55414796,2.02006301,0.04625005,0.27331736,0.12142598,0.39946536
1.16758379,2.92161353,0.77280107,0.03649776,0.55748167,2.04536256,0.04679406,0.27628266,0.12030349,0.41395612
1.17358679,2.96386856,0.79659301,0.03796256,0.55969264,2.06686982,0.04734065,0.27800873,0.11907503,0.42748475
1.17958979,3.00012638,0.81941693,0.03937514,0.56075848,2.08423649,0.04788030,0.27847436,0.11776785,0.43986903
1.18559280,3.02984076,0.84102189,0.04071648,0.56067593,2.09713812,0.04840026,0.27768598,0.11640929,0.45093588
1.19159580,3.05253477,0.86117259,0.04196893,0.55946011,2.10528382,0.04888495,0.27567704,0.11502608,0.46052602
1.19759880,3.06781757,0.87965582,0.04311664,0.55714396,2.10842825,0.04931642,0.27250676,0.11364377,0.46849886
1.20360180,3.07540254,0.89628740,0.04414597,0.55377799,2.10638515,0.04967512,0.26825819,0.11228637,0.47473747
1.20960480,3.07512588,0.91091926,0.04504589,0.54943022,2.09904157,0.04994066,0.26303581,0.11097629,0.47915321
1.21560780,3.06696417,0.92344627,0.04580836,0.54418632,2.08637191,0.05009275,0.25696266,0.10973438,0.48168987
1.22161081,3.05104965,0.93381238,0.04642857,0.53814954,2.06845054,0.05011212,0.25017713,0.10858023,0.48232705
1.22761381,3.02768183,0.94201564,0.04690516,0.53144062,2.04546199,0.04998148,0.24282952,0.10753249,0.48108259
1.23361681,2.99733387,0.94811152,0.04724032,0.52419707,2.01770754,0.04968637,0.23507843,0.10660931,0.47801364
1.23961981,2.96065272,0.95221438,0.04743974,0.51657197,1.98560728,0.04921596,0.22708716,0.10582877,0.47321650
1.24562281,2.91845216,0.95449649,0.04751251,0.50873193,1.94969716,0.04856368,0.21902000,0.10520914,0.46682491
1.25162581,2.87169797,0.95518462,0.04747077,0.50085418,1.91062025,0.04772763,0.21103871,0.10476914,0.45900681
1.25762881,2.82148550,0.95455398,0.04732933,0.49312264,1.86911245,0.04671092,0.20329901,0.10452784,0.44995979
1.26363182,2.76900976,0.95291961,0.04710512,0.48572316,1.82598284,0.04552165,0.19594738,0.10450443,0.43990512
1.26963482,2.71552911,0.95062554,0.04681653,0.47883781,1.78208926,0.04417282,0.18911804,0.10471773,0.42908081
1.27563782,2.66232388,0.94803198,0.04648275,0.47263866,1.73831011,0.04268197,0.18293014,0.10518541,0.41773380
1.28164082,2.61065153,0.94550116,0.04612292,0.46728104,1.69551373,0.04107063,0.17748545,0.10592302,0.40611183
1.28764382,2.56170070,0.94338239,0.04575543,0.46289688,1.65452666,0.03936371,0.17286622,0.10694282,0.39445507
1.29364682,2.51654608,0.94199721,0.04539710,0.45958830,1.61610256,0.03758870,0.16913365,0.10825258,0.38298826
1.29964982,2.47610662,0.94162517,0.04506250,0.45742191,1.58089317,0.03577485,0.16632670,0.10985429,0.37191337
1.30565283,2.44110911,0.94249123,0.04476339,0.45642421,1.54942305,0.03395224,0.16446142,0.11174297,0.36140335
1.31165583,2.41205927,0.94475523,0.04450821,0.45657847,1.52206931,0.03215098,0.16353084,0.11390564,0.35159728
1.31765883,2.38922167,0.94850432,0.04430178,0.45782324,1.49904749,0.03040032,0.16350541,0.11632057,0.34259687
1.32366183,2.37260987,0.95374843,0.04414519,0.46005283,1.48040427,0.02872791,0.16433389,0.11895684,0.33446481
1.32966483,2.36198716,0.96041936,0.04403581,0.46311975,1.46601749,0.02715913,0.16594493,0.12177427,0.32722466
1.33566783,2.35687796,0.96837335,0.04396754,0.46683916,1.45560330,0.02571654,0.16824900,0.12472381,0.32086255
1.34167084,2.35658925,0.97739701,0.04393117,0.47099500,1.44873024,0.02441938,0.17114089,0.12774835,0.31533027
1.34767384,2.36024092,0.98721639,0.04391495,0.47534782,1.44483920,0.02328334,0.17450252,0.13078393,0.31054976
1.35367684,2.36680336,0.99750847,0.04390523,0.47964372,1.44326838,0.02232028,0.17820605,0.13376135,0.30641852
1.35967984,2.37514037,1.00791458,0.04388718,0.48362394,1.44328178,0.02153815,0.18211727,0.13660808,0.30281585
1.36568284,2.38405513,1.01805485,0.04384552,0.48703484,1.44409984,0.02094101,0.18609903,0.13925037,0.29960936
1.37168584,2.39233690,1.02754303,0.04376532,0.48963749,1.44493060,0.02052910,0.19001463,0.14161551,0.29666147
1.37768884,2.39880624,1.03600079,0.04363268,0.49121653,1.44499990,0.02029898,0.19373122,0.14363405,0.29383575
1.38369185,2.40235661,1.04307080,0.04343532,0.49158785,1.44357930,0.02024375,0.19712285,0.14524204,0.29100243
1.38969485,2.40199058,1.04842798,0.04316311,0.49060460,1.44001041,0.02035331,0.20007331,0.14638292,0.28804330
1.39569785,2.39684934,1.05178851,0.04280843,0.48816141,1.43372495,0.02061465,0.20247863,0.14700924,0.28485548
1.40170085,2.38623454,1.05291621,0.04236631,0.48419656,1.42425958,0.02101213,0.20424903,0.14708402,0.28135412
1.40770385,2.36962201,1.05162627,0.04183456,0.47869212,1.41126564,0.02152787,0.20531056,0.14658163,0.27747405
1.41370685,2.34666759,1.04778644,0.04121364,0.47167217,1.39451343,0.02214211,0.20560620,0.14548834,0.27317031
1.41970985,2.31720541,1.04131578,0.04050642,0.46319918,1.37389158,0.02283359,0.20509646,0.14380238,0.26841778
1.42571286,2.28123965,1.03218152,0.03971788,0.45336910,1.34940206,0.02358000,0.20375962,0.14153362,0.26321005
1.43171586,2.23893099,1.02039445,0.03885466,0.44230525,1.32115144,0.02435842,0.20159151,0.13870284,0.25755761
1.43771886,2.19057906,1.00600334,0.03792469,0.43015162,1.28933951,0.02514581,0.19860492,0.13534079,0.25148585
1.44372186,2.13660241,0.98908896,0.03693665,0.41706598,1.25424592,0.02591953,0.19482867,0.13148686,0.24503272
1.44972486,2.07751746,0.96975827,0.03589962,0.40321312,1.21621612,0.02665786,0.19030652,0.12718770,0.23824663
1.45572786,2.01391771,0.94813914,0.03482267,0.38875869,1.17564706,0.02734051,0.18509574,0.12249567,0.23118442
1.46173087,1.94645430,0.92437588,0.03371456,0.37386391,1.13297377,0.02794921,0.17926565,0.11746732,0.22390978
1.46773387,1.87581882,0.89862597,0.03258352,0.35868135,1.08865708,0.02846815,0.17289595,0.11216180,0.21649212
1.47373687,1.80272880,0.87105785,0.03143717,0.34335193,1.04317314,0.02888449,0.16607504,0.10663949,0.20900586
1.47973987,1.72791628,0.84184991,0.03028248,0.32800315,0.99700469,0.02918876,0.15889831,0.10096064,0.20153022
1.48574287,1.65211919,0.81119034,0.02912582,0.31274853,0.95063436,0.02937513,0.15146642,0.09518425,0.19414940
1.49174587,1.57607531,0.77927772,0.02797312,0.29768808,0.90453960,0.02944166,0.14388356,0.08936708,0.18695308
1.49774887,1.50051840,0.74632201,0.02683002,0.28290963,0.85918915,0.02939039,0.13625576,0.08356282,0.18003702
1.50375188,1.42617557,0.71254549,0.02570214,0.26849078,0.81504064,0.02922727,0.12868928,0.07782148,0.17350372
1.50975488,1.35376544,0.67818352,0.02459523,0.25450119,0.77253878,0.02896197,0.12128898,0.07218892,0.16746287
1.51575788,1.28399610,0.64348461,0.02351542,0.24100502,0.73211383,0.02860756,0.11415673,0.06670649,0.16203152
1.52176088,1.21756237,0.60870969,0.02246933,0.22806314,0.69417986,0.02818004,0.10738996,0.06141087,0.15733371
1.52776388,1.15514180,0.57413041,0.02146422,0.21573506,0.65913249,0.02769772,0.10108017,0.05633394,0.15349957
1.53376688,1.09738885,0.54002636,0.02050798,0.20408034,0.62734580,0.02718056,0.09531156,0.05150277,0.15066369
