energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-4.63731866,0.34748930,0.07735038,0.03738972,0.00009087,0.01171665,0.08950787,0.21490311,0.00006508,0.10301297
-4.63131566,0.34094367,0.07419919,0.04107327,0.00007647,0.01259768,0.09886919,0.20109916,0.00005474,0.10783568
-4.62531266,0.34009184,0.07241263,0.04546673,0.00006390,0.01376210,0.11028294,0.19061185,0.00004575,0.11420505
-4.61930965,0.34496526,0.07198292,0.05059748,0.00005302,0.01521624,0.12382592,0.18339032,0.00003799,0.12220416
-4.61330665,0.35552539,0.07288777,0.05648184,0.00004368,0.01696360,0.13955093,0.17934748,0.00003134,0.13189032
-4.60730365,0.37166290,0.07509079,0.06312336,0.00003573,0.01900439,0.15748241,0.17836360,0.00002570,0.14329145
-4.60130065,0.39319702,0.07854175,0.07051125,0.00002902,0.02133514,0.17761217,0.18028975,0.00002095,0.15640295
-4.59529765,0.41987547,0.08317684,0.07861899,0.00002341,0.02394831,0.19989552,0.18495105,0.00001700,0.17118519
-4.58929465,0.45137504,0.08891884,0.08740337,0.00001875,0.02683190,0.22424797,0.19214987,0.00001375,0.18756169
-4.58329165,0.48730350,0.09567758,0.09680399,0.00001492,0.02996921,0.25054291,0.20166908,0.00001111,0.20541837
-4.57728864,0.52720298,0.10335041,0.10674318,0.00001180,0.03333872,0.27861049,0.21327533,0.00000903,0.22460384
-4.57128564,0.57055515,0.11182308,0.11712667,0.00000927,0.03691408,0.30823792,0.22672265,0.00000744,0.24493086
-4.56528264,0.61678846,0.12097092,0.12784480,0.00000726,0.04066439,0.33917136,0.24175624,0.00000629,0.26617919
-4.55927964,0.66528756,0.13066052,0.13877442,0.00000567,0.04455455,0.37111964,0.25811658,0.00000556,0.28809964
-4.55327664,0.71540481,0.14075174,0.14978147,0.00000443,0.04854593,0.40375957,0.27554384,0.00000524,0.31041942
-4.54727364,0.76647377,0.15110027,0.16072411,0.00000349,0.05259717,0.43674314,0.29378262,0.00000534,0.33284865
-4.54127064,0.81782426,0.16156050,0.17145642,0.00000280,0.05666524,0.46970607,0.31258674,0.00000589,0.35508780
-4.53526763,0.86879871,0.17198881,0.18183240,0.00000232,0.06070657,0.50227768,0.33172418,0.00000695,0.37683586
-4.52926463,0.91876907,0.18224694,0.19171029,0.00000203,0.06467837,0.53409162,0.35098185,0.00000861,0.39779897
-4.52326163,0.96715372,0.19220560,0.20095692,0.00000190,0.06853995,0.56479700,0.37017018,0.00001098,0.41769911
-4.51725863,1.01343370,0.20174786,0.20945192,0.00000193,0.07225403,0.59406947,0.38912726,0.00001423,0.43628247
-4.51125563,1.05716748,0.21077240,0.21709164,0.00000211,0.07578804,0.62162169,0.40772241,0.00001855,0.45332727
-4.50525263,1.09800370,0.21919630,0.22379261,0.00000246,0.07911523,0.64721271,0.42585907,0.00002420,0.46865044
-4.49924962,1.13569130,0.22695728,0.22949422,0.00000298,0.08221558,0.67065565,0.44347692,0.00003149,0.48211309
-4.49324662,1.17008647,0.23401531,0.23416077,0.00000370,0.08507645,0.69182348,0.46055318,0.00004077,0.49362432
-4.48724362,1.20115626,0.24035332,0.23778248,0.00000465,0.08769299,0.71065239,0.47710300,0.00005248,0.50314330
-4.48124062,1.22897853,0.24597722,0.24037565,0.00000586,0.09006816,0.72714257,0.49317904,0.00006712,0.51067947
-4.47523762,1.25373834,0.25091486,0.24198180,0.00000738,0.09221242,0.74135643,0.50887022,0.00008526,0.51629080
-4.46923462,1.27572090,0.25521433,0.24266592,0.00000927,0.09414316,0.75341423,0.52429970,0.00010755,0.52008034
-4.46323162,1.29530136,0.25894138,0.24251391,0.00001157,0.09588372,0.76348734,0.53962218,0.00013472,0.52219112
-4.45722861,1.31293181,0.26217622,0.24162926,0.00001435,0.09746227,0.77178943,0.55502044,0.00016755,0.52279964
-4.45122561,1.32912606,0.26500977,0.24012923,0.00001769,0.09891038,0.77856613,0.57070134,0.00020689,0.52210834
-4.44522261,1.34444254,0.26753956,0.23814062,0.00002165,0.10026148,0.78408341,0.58689108,0.00025365,0.52033734
-4.43921961,1.35946609,0.26986545,0.23579538,0.00002631,0.10154933,0.78861556,0.60382982,0.00030875,0.51771586
-4.43321661,1.37478887,0.27208533,0.23322622,0.00003176,0.10280633,0.79243296,0.62176555,0.00037314,0.51447371
-4.42721361,1.39099113,0.27429102,0.23056234,0.00003806,0.10406209,0.79579054,0.64094718,0.00044773,0.51083303
-4.42121061,1.40862203,0.27656441,0.22792565,0.00004528,0.10534200,0.79891707,0.66161679,0.00053337,0.50700091
-4.41520760,1.42818112,0.27897418,0.22542728,0.00005349,0.10666604,0.80200596,0.68400103,0.00063086,0.50316280
-4.40920460,1.45010060,0.28157295,0.22316478,0.00006273,0.10804791,0.80520775,0.70830169,0.00074083,0.49947711
-4.40320160,1.47472889,0.28439519,0.22121994,0.00007304,0.10949426,0.80862461,0.73468556,0.00086374,0.49607116
-4.39719860,1.50231564,0.28745577,0.21965722,0.00008444,0.11100441,0.81230684,0.76327380,0.00099984,0.49303828
-4.39119560,1.53299869,0.29074922,0.21852293,0.00009691,0.11257019,0.81625158,0.79413107,0.00114912,0.49043646
-4.38519260,1.56679321,0.29424974,0.21784502,0.00011044,0.11417615,0.82040349,0.82725490,0.00131125,0.48828809
-4.37918959,1.60358347,0.29791185,0.21763342,0.00012495,0.11580005,0.82465744,0.86256585,0.00148559,0.48658109
-4.37318659,1.64311765,0.30167184,0.21788096,0.00014035,0.11741354,0.82886284,0.89989893,0.00167111,0.48527091
-4.36718359,1.68500620,0.30544961,0.21856474,0.00015652,0.11898304,0.83282957,0.93899708,0.00186642,0.48428370
-4.36118059,1.72872401,0.30915131,0.21964780,0.00017330,0.12047085,0.83633510,0.97950730,0.00206975,0.48352006
-4.35517759,1.77361700,0.31267234,0.22108115,0.00019050,0.12183633,0.83913260,1.02098004,0.00227895,0.48285954
-4.34917459,1.81891315,0.31590075,0.22280590,0.00020791,0.12303723,0.84095975,1.06287240,0.00249156,0.48216563
-4.34317159,1.86373831,0.31872117,0.22475562,0.00022529,0.12403098,0.84154801,1.10455548,0.00270480,0.48129094
-4.33716858,1.90713662,0.32101881,0.22685860,0.00024237,0.12477612,0.84063200,1.14532612,0.00291569,0.48008272
-4.33116558,1.94809524,0.32268380,0.22904023,0.00025887,0.12523361,0.83795890,1.18442289,0.00312107,0.47838828
-4.32516258,1.98557289,0.32361550,0.23122520,0.00027452,0.12536814,0.83329736,1.22104606,0.00331776,0.47606036
-4.31915958,2.01853143,0.32372688,0.23333959,0.00028903,0.12514932,0.82644597,1.25438098,0.00350257,0.47296222
-4.31315658,2.04596934,0.32294864,0.23531281,0.00030212,0.12455277,0.81724085,1.28362399,0.00367251,0.46897234
-4.30715358,2.06695598,0.32123312,0.23707928,0.00031354,0.12356108,0.80556220,1.30800994,0.00382481,0.46398866
-4.30115058,2.08066511,0.31855767,0.23857993,0.00032306,0.12216454,0.79133971,1.32683991,0.00395708,0.45793209
-4.29514757,2.08640632,0.31492752,0.23976338,0.00033048,0.12036171,0.77455649,1.33950810,0.00406741,0.45074939
-4.28914457,2.08365284,0.31037789,0.24058683,0.00033566,0.11815973,0.75525152,1.34552631,0.00415443,0.44241512
-4.28314157,2.07206441,0.30497516,0.24101674,0.00033846,0.11557448,0.73352042,1.34454492,0.00421739,0.43293282
-4.27713857,2.05150397,0.29881722,0.24102915,0.00033885,0.11263036,0.70951461,1.33636923,0.00425623,0.42233514
-4.27113557,2.02204728,0.29203258,0.24060979,0.00033681,0.10935997,0.68343876,1.32097020,0.00427157,0.41068318
-4.26513257,1.98398498,0.28477850,0.23975390,0.00033237,0.10580344,0.65554662,1.29848895,0.00426474,0.39806488
-4.25912956,1.93781668,0.27723797,0.23846583,0.00032565,0.10200760,0.62613553,1.26923486,0.00423774,0.38459257
-4.25312656,1.88423736,0.26961550,0.23675847,0.00031677,0.09802497,0.59553952,1.23367706,0.00419319,0.37039992
-4.24712356,1.82411664,0.26213204,0.23465254,0.00030593,0.09391253,0.56412151,1.19242986,0.00413421,0.35563820
-4.24112056,1.75847171,0.25501889,0.23217569,0.00029334,0.08973042,0.53226471,1.14623269,0.00406440,0.34047222
-4.23511756,1.68843514,0.24851093,0.22936155,0.00027926,0.08554052,0.50036369,1.09592547,0.00398763,0.32507590
-4.22911456,1.61521905,0.24283930,0.22624871,0.00026394,0.08140507,0.46881529,1.04242065,0.00390793,0.30962787
-4.22311156,1.54007698,0.23822377,0.22287967,0.00024768,0.07738517,0.43800971,0.98667309,0.00382939,0.29430701
-4.21710855,1.46426534,0.23486512,0.21929973,0.00023076,0.07353945,0.40832215,0.92964925,0.00375592,0.27928827
-4.21110555,1.38900564,0.23293768,0.21555590,0.00021345,0.06992278,0.38010514,0.87229689,0.00369121,0.26473883
-4.20510255,1.31544937,0.23258242,0.21169578,0.00019602,0.06658508,0.35368170,0.81551672,0.00363848,0.25081456
-4.19909955,1.24464637,0.23390081,0.20776644,0.00017873,0.06357030,0.32933961,0.76013693,0.00360045,0.23765711
-4.19309655,1.17751814,0.23694968,0.20381336,0.00016180,0.06091558,0.30732671,0.70689171,0.00357916,0.22539139
-4.18709355,1.11483654,0.24173741,0.19987931,0.00014543,0.05865052,0.28784734,0.65640420,0.00357597,0.21412360
-4.18109055,1.05720859,0.24822151,0.19600329,0.00012978,0.05679671,0.27105977,0.60917464,0.00359142,0.20393981
-4.17508754,1.00506756,0.25630782,0.19221956,0.00011500,0.05536736,0.25707470,0.56557357,0.00362528,0.19490490
-4.16908454,0.95867023,0.26585147,0.18855670,0.00010118,0.05436719,0.24595455,0.52584027,0.00367649,0.18706208
-4.16308154,0.91810014,0.27665945,0.18503678,0.00008840,0.05379242,0.23771366,0.49008604,0.00374327,0.18043263
-4.15707854,0.88327627,0.28849502,0.18167473,0.00007671,0.05363096,0.23231900,0.45830190,0.00382312,0.17501609
-4.15107554,0.85396665,0.30108364,0.17847783,0.00006613,0.05386276,0.22969165,0.43037010,0.00391295,0.17079077
-4.14507254,0.82980594,0.31412042,0.17544551,0.00005665,0.05446025,0.22970868,0.40607865,0.00400920,0.16771449
-4.13906953,0.81031632,0.32727875,0.17256934,0.00004825,0.05538901,0.23220561,0.38513818,0.00410795,0.16572562
-4.13306653,0.79493078,0.34021990,0.16983335,0.00004091,0.05660851,0.23697932,0.36720030,0.00420511,0.16474449
-4.12706353,0.78301780,0.35260330,0.16721470,0.00003457,0.05807299,0.24379150,0.35187659,0.00429652,0.16467496
-4.12106053,0.77390684,0.36409702,0.16468462,0.00002919,0.05973251,0.25237267,0.33875756,0.00437816,0.16540643
-4.11505753,0.76691357,0.37438820,0.16220965,0.00002473,0.06153401,0.26242681,0.32743084,0.00444630,0.16681611
-4.10905453,0.76136427,0.38319305,0.15975317,0.00002113,0.06342261,0.27363662,0.31749813,0.00449762,0.16877160
-4.10305153,0.75661878,0.39026593,0.15727717,0.00001837,0.06534290,0.28566953,0.30859024,0.00452936,0.17113388
-4.09704852,0.75209134,0.39540739,0.15474418,0.00001641,0.06724031,0.29818432,0.30038012,0.00453942,0.17376055
-4.09104552,0.74726898,0.39847066,0.15211929,0.00001524,0.06906260,0.31083839,0.29259337,0.00452644,0.17650933
-4.08504252,0.74172710,0.39936662,0.14937215,0.00001488,0.07076126,0.32329564,0.28501634,0.00448989,0.17924181
-4.07903952,0.73514193,0.39806688,0.14647899,0.00001533,0.07229299,0.33523466,0.27750162,0.00443006,0.18182726
-4.07303652,0.72729986,0.39460503,0.14342440,0.00001666,0.07362108,0.34635714,0.26997109,0.00434808,0.18414653
-4.06703352,0.71810337,0.38907605,0.14020294,0.00001894,0.07471664,0.35639623,0.26241657,0.00424591,0.18609573
-4.06103052,0.70757377,0.38163389,0.13682040,0.00002225,0.07555980,0.36512454,0.25489844,0.00412626,0.18758980
-4.05502751,0.69585069,0.37248741,0.13329472,0.00002673,0.07614058,0.37236147,0.24754219,0.00399254,0.18856554
-4.04902451,0.68318851,0.36189485,0.12965647,0.00003253,0.07645961,0.37797954,0.24053351,0.00384874,0.18898426
-4.04302151,0.66994983,0.35015711,0.12594895,0.00003982,0.07652853,0.38190938,0.23411183,0.00369935,0.18883363
-4.03701851,0.65659629,0.33760994,0.12222774,0.00004882,0.07637006,0.38414318,0.22856288,0.00354922,0.18812886
-4.03101551,0.64367676,0.32461553,0.11855985,0.00005975,0.07601777,0.38473621,0.22421020,0.00340343,0.18691290
-4.02501251,0.63181335,0.31155350,0.11502241,0.00007287,0.07551539,0.38380633,0.22140612,0.00326716,0.18525581
-4.01900950,0.62168537,0.29881174,0.11170088,0.00008845,0.07491585,0.38153136,0.22052213,0.00314559,0.18325310
-4.01300650,0.61401147,0.28677720,0.10868700,0.00010678,0.07427989,0.37814428,0.22193890,0.00304370,0.18102308
-4.00700350,0.60953040,0.27582678,0.10607630,0.00012815,0.07367434,0.37392639,0.22603611,0.00296621,0.17870338
-4.00100050,0.60898054,0.26631863,0.10396543,0.00015287,0.07317013,0.36919842,0.23318205,0.00291744,0.17644657
-3.99499750,0.61307869,0.25858382,0.10244931,0.00018123,0.07283995,0.36431014,0.24372327,0.00290119,0.17441515
-3.98899450,0.62249851,0.25291860,0.10161815,0.00021351,0.07275589,0.35962857,0.25797429,0.00292067,0.17277596
-3.98299150,0.63784899,0.24957729,0.10155454,0.00024995,0.07298680,0.35552522,0.27620754,0.00297839,0.17169423
-3.97698849,0.65965372,0.24876596,0.10233062,0.00029078,0.07359574,0.35236304,0.29864367,0.00307610,0.17132759
-3.97098549,0.68833124,0.25063692,0.10400551,0.00033616,0.07463748,0.35048328,0.32544256,0.00321472,0.17182008
-3.96498249,0.72417744,0.25528424,0.10662300,0.00038621,0.07615621,0.35019299,0.35669508,0.00339434,0.17329655
-3.95897949,0.76735053,0.26274032,0.11020978,0.00044097,0.07818346,0.35175360,0.39241621,0.00361414,0.17585760
-3.95297649,0.81785934,0.27297374,0.11477414,0.00050041,0.08073649,0.35537105,0.43253955,0.00387241,0.17957535
-3.94697349,0.87555570,0.28588845,0.12030533,0.00056442,0.08381708,0.36118792,0.47691380,0.00416658,0.18449014
-3.94097049,0.94013140,0.30132461,0.12677362,0.00063278,0.08741093,0.36927788,0.52530149,0.00449327,0.19060842
-3.93496748,1.01112044,0.31906100,0.13413113,0.00070519,0.09148758,0.37964285,0.57738023,0.00484831,0.19790192
-3.92896448,1.08790685,0.33881928,0.14231345,0.00078126,0.09600102,0.39221289,0.63274686,0.00522688,0.20630808
-3.92296148,1.16973826,0.36027014,0.15124198,0.00086050,0.10089092,0.40684899,0.69092457,0.00562361,0.21573200
-3.91695848,1.25574512,0.38304117,0.16082704,0.00094233,0.10608446,0.42334860,0.75137306,0.00603272,0.22604954
-3.91095548,1.34496546,0.40672668,0.17097164,0.00102611,0.11149875,0.44145390,0.81350170,0.00644817,0.23711181
-3.90495248,1.43637417,0.43089896,0.18157569,0.00111110,0.11704369,0.46086214,0.87668535,0.00686390,0.24875055
-3.89894947,1.52891626,0.45512100,0.19254065,0.00119656,0.12262521,0.48123804,0.94028241,0.00727393,0.26078451
-3.89294647,1.62154263,0.47896006,0.20377425,0.00128167,0.12814875,0.50222740,1.00365457,0.00767263,0.27302630
-3.88694347,1.71324703,0.50200190,0.21519519,0.00136564,0.13352280,0.52347141,1.06618743,0.00805491,0.28528949
-3.88094047,1.80310258,0.52386496,0.22673753,0.00144767,0.13866231,0.54462103,1.12731111,0.00841634,0.29739571
-3.87493747,1.89029594,0.54421393,0.23835451,0.00152702,0.14349190,0.56535073,1.18651992,0.00875340,0.30918125
-3.86893447,1.97415769,0.56277225,0.25002159,0.00160300,0.14794857,0.58537087,1.24339001,0.00906353,0.32050295
-3.86293147,2.05418686,0.57933286,0.26173848,0.00167500,0.15198388,0.60443809,1.29759414,0.00934529,0.33124303
-3.85692846,2.13006842,0.59376663,0.27353001,0.00174254,0.15556542,0.62236324,1.34891253,0.00959837,0.34131254
-3.85092546,2.20168241,0.60602811,0.28544572,0.00180524,0.15867743,0.63901641,1.39723908,0.00982361,0.35065333
-3.84492246,2.26910386,0.61615815,0.29755804,0.00186290,0.16132068,0.65432862,1.44258246,0.01002298,0.35923833
-3.83891946,2.33259315,0.62428321,0.30995917,0.00191543,0.16351142,0.66829038,1.48506168,0.01019943,0.36707019
-3.83291646,2.39257698,0.63061125,0.32275667,0.00196295,0.16527960,0.68094684,1.52489612,0.01035678,0.37417827
-3.82691346,2.44962053,0.63542435,0.33606790,0.00200570,0.16666635,0.69239014,1.56239037,0.01049955,0.38061410
-3.82091046,2.50439200,0.63906821,0.35001368,0.00204410,0.16772091,0.70274905,1.59791435,0.01063272,0.38644573
-3.81490745,2.55762113,0.64193891,0.36471119,0.00207871,0.16849716,0.71217679,1.63187963,0.01076150,0.39175107
-3.80890445,2.61005366,0.64446758,0.38026675,0.00211021,0.16904997,0.72083757,1.66471311,0.01089108,0.39661074
-3.80290145,2.66240409,0.64710344,0.39676854,0.00213939,0.16943150,0.72889264,1.69682922,0.01102638,0.40110083
-3.79689845,2.71530910,0.65029595,0.41427987,0.00216711,0.16968784,0.73648673,1.72860222,0.01117181,0.40528593
-3.79089545,2.76928412,0.65447688,0.43283316,0.00219429,0.16985593,0.74373569,1.76033999,0.01133108,0.40921300
-3.78489245,2.82468531,0.66004288,0.45242511,0.00222184,0.16996121,0.75071601,1.79226068,0.01150699,0.41290622
-3.77888944,2.88167908,0.66733938,0.47301316,0.00225064,0.17001592,0.75745681,1.82447370,0.01170132,0.41636345
-3.77288644,2.94022084,0.67664638,0.49451361,0.00228153,0.17001829,0.76393495,1.85696588,0.01191474,0.41955423
-3.76688344,3.00004396,0.68816666,0.51680129,0.00231521,0.16995254,0.77007333,1.88959385,0.01214679,0.42241969
-3.76088044,3.06065986,0.70201692,0.53971113,0.00235228,0.16978983,0.77574257,1.92208297,0.01239586,0.42487418
-3.75487744,3.12136899,0.71822203,0.56304116,0.00239315,0.16948994,0.78076601,1.95403307,0.01265932,0.42680874
-3.74887444,3.18128226,0.73671275,0.58655719,0.00243806,0.16900368,0.78492760,1.98493057,0.01293357,0.42809612
-3.74287144,3.23935182,0.75732673,0.60999870,0.00248703,0.16827583,0.78798232,2.01416660,0.01321422,0.42859693
-3.73686843,3.29440955,0.77981296,0.63308574,0.00253987,0.16724845,0.78966842,2.04106010,0.01349628,0.42816687
-3.73086543,3.34521122,0.80383932,0.65552656,0.00259615,0.16586434,0.78972083,2.06488471,0.01377430,0.42666433
-3.72486243,3.39048432,0.82900296,0.67702560,0.00265525,0.16407045,0.78788499,2.08489814,0.01404265,0.42395805
-3.71885943,3.42897701,0.85484318,0.69729155,0.00271632,0.16182107,0.78393026,2.10037260,0.01429561,0.41993445
-3.71285643,3.45950602,0.88085637,0.71604506,0.00277834,0.15908060,0.77766227,2.11062468,0.01452768,0.41450412
-3.70685343,3.48100125,0.90651238,0.73302597,0.00284013,0.15582577,0.76893354,2.11504340,0.01473364,0.40760721
-3.70085043,3.49254530,0.93127198,0.74799973,0.00290040,0.15204716,0.75765190,2.11311505,0.01490874,0.39921739
-3.69484742,3.49340629,0.95460455,0.76076290,0.00295776,0.14775005,0.74378633,2.10444389,0.01504884,0.38934423
-3.68884442,3.48306288,0.97600578,0.77114749,0.00301078,0.14295451,0.72736995,2.08876780,0.01515044,0.37803392
-3.68284142,3.46122097,0.99501443,0.77902430,0.00305808,0.13769473,0.70850024,2.06596843,0.01521076,0.36536831
-3.67683842,3.42782157,1.01122786,0.78430506,0.00309827,0.13201777,0.68733648,2.03607564,0.01522780,0.35146240
-3.67083542,3.38304048,1.02431574,0.78694349,0.00313012,0.12598176,0.66409482,1.99926645,0.01520028,0.33646048
-3.66483242,3.32727996,1.03403135,0.78693533,0.00315252,0.11965358,0.63904108,1.95585862,0.01512768,0.32053113
-3.65882941,3.26115362,1.04022029,0.78431757,0.00316452,0.11310640,0.61248195,1.90629978,0.01501017,0.30386150
-3.65282641,3.18546547,1.04282616,0.77916672,0.00316542,0.10641701,0.58475507,1.85115262,0.01484858,0.28665101
-3.64682341,3.10118454,1.04189305,0.77159651,0.00315474,0.09966314,0.55621826,1.79107720,0.01464434,0.26910497
-3.64082041,3.00941632,1.03756476,0.76175501,0.00313226,0.09292097,0.52723874,1.72681128,0.01439942,0.25142838
-3.63481741,2.91137243,1.03008086,0.74982121,0.00309803,0.08626287,0.49818254,1.65914966,0.01411627,0.23382012
-3.62881441,2.80833969,1.01976964,0.73600135,0.00305233,0.07975546,0.46940464,1.58892342,0.01379775,0.21646795
-3.62281141,2.70164984,1.00703846,0.72052483,0.00299574,0.07345808,0.44124013,1.51697982,0.01344709,0.19954423
-3.61680840,2.59265074,0.99236178,0.70364004,0.00292903,0.06742169,0.41399672,1.44416371,0.01306779,0.18320273
-3.61080540,2.48267989,0.97626739,0.68560998,0.00285319,0.06168822,0.38794870,1.37130078,0.01266361,0.16757643
-3.60480240,2.37304091,0.95932163,0.66670781,0.00276937,0.05629031,0.36333246,1.29918321,0.01223848,0.15277633
-3.59879940,2.26498324,0.94211397,0.64721252,0.00267887,0.05125141,0.34034371,1.22855788,0.01179646,0.13889124
-3.59279640,2.15968545,0.92524189,0.62740457,0.00258305,0.04658630,0.31913619,1.16011715,0.01134168,0.12598838
-3.58679340,2.05824201,0.90929642,0.60756175,0.00248332,0.04230175,0.29982192,1.09449231,0.01087829,0.11411477
-3.58079040,1.96165357,0.89484905,0.58795531,0.00238111,0.03839746,0.28247274,1.03224938,0.01041040,0.10329906
-3.57478739,1.87082052,0.88244039,0.56884633,0.00227778,0.03486708,0.26712305,0.97388708,0.00994204,0.09355383
