energy_ev,total_up,Mg_p_up,Mg_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
0.02701351,1.88112815,0.36935242,0.00000000,0.01391444,0.40099290,0.48705482,1.00276649,0.05403964,0.21450563
0.03301651,1.84470056,0.38771051,0.00000000,0.01343974,0.38802239,0.48569125,0.97296266,0.05246910,0.20970192
0.03901951,1.81097449,0.40973903,0.00000000,0.01308016,0.37467229,0.48373005,0.94371895,0.05091177,0.20449246
0.04502251,1.78089250,0.43569607,0.00000000,0.01284832,0.36111674,0.48126058,0.91550792,0.04941010,0.19892493
0.05102551,1.75534147,0.46577096,0.00000000,0.01275377,0.34753949,0.47839892,0.88878751,0.04800382,0.19305974
0.05702851,1.73511471,0.50006894,0.00000000,0.01280267,0.33412709,0.47528027,0.86398445,0.04672847,0.18696756
0.06303152,1.72087532,0.53859682,0.00000000,0.01299761,0.32106193,0.47205015,0.84147841,0.04561425,0.18072651
0.06903452,1.71312244,0.58125038,0.00000000,0.01333746,0.30851537,0.46885494,0.82158730,0.04468493,0.17441912
0.07503752,1.71216224,0.62780445,0.00000000,0.01381730,0.29664130,0.46583221,0.80455462,0.04395702,0.16812915
0.08104052,1.71808518,0.67790617,0.00000000,0.01442849,0.28557054,0.46310149,0.79053941,0.04343918,0.16193857
0.08704352,1.73075105,0.73107235,0.00000000,0.01515877,0.27540631,0.46075592,0.77960939,0.04313196,0.15592471
0.09304652,1.74978290,0.78669135,0.00000000,0.01599252,0.26622100,0.45885525,0.77173769,0.04302777,0.15015787
0.09904952,1.77457067,0.84402993,0.00000000,0.01691105,0.25805440,0.45742075,0.76680347,0.04311118,0.14469939
0.10505253,1.80428484,0.90224531,0.00000000,0.01789304,0.25091352,0.45643219,0.76459663,0.04335952,0.13960027
0.11105553,1.83790003,0.96040240,0.00000000,0.01891501,0.24477386,0.45582727,0.76482636,0.04374377,0.13490056
0.11705853,1.87422786,1.01749585,0.00000000,0.01995189,0.23958220,0.45550336,0.76713345,0.04422962,0.13062926
0.12306153,1.91195803,1.07247642,0.00000000,0.02097771,0.23526065,0.45532172,0.77110568,0.04477878,0.12680496
0.12906453,1.94970583,1.12428070,0.00000000,0.02196620,0.23171175,0.45511378,0.77629583,0.04535046,0.12343695
0.13506753,1.98606430,1.17186332,0.00000000,0.02289158,0.22882433,0.45468926,0.78224135,0.04590284,0.12052687
0.14107054,2.01965844,1.21423006,0.00000000,0.02372925,0.22647981,0.45384568,0.78848485,0.04639469,0.11807058
0.14707354,2.04919914,1.25047077,0.00000000,0.02445644,0.22455862,0.45237867,0.79459425,0.04678682,0.11606027
0.15307654,2.07353404,1.27979039,0.00000000,0.02505296,0.22294633,0.45009255,0.80018172,0.04704354,0.11448656
0.15907954,2.09169291,1.30153673,0.00000000,0.02550166,0.22153918,0.44681057,0.80492033,0.04713384,0.11334036
0.16508254,2.10292513,1.31522367,0.00000000,0.02578903,0.22024880,0.44238423,0.80855748,0.04703250,0.11261453
0.17108554,2.10672744,1.32054858,0.00000000,0.02590547,0.21900572,0.43670124,0.81092439,0.04672079,0.11230499
0.17708854,2.10286040,1.31740315,0.00000000,0.02584560,0.21776162,0.42969153,0.81194113,0.04618705,0.11241129
0.18309155,2.09135268,1.30587701,0.00000000,0.02560830,0.21649021,0.42133119,0.81161676,0.04542682,0.11293665
0.18909455,2.07249306,1.28625394,0.00000000,0.02519671,0.21518663,0.41164401,0.81004470,0.04444278,0.11388723
0.19509755,2.04681042,1.25900081,0.00000000,0.02461800,0.21386554,0.40070066,0.80739343,0.04324440,0.11527088
0.20110055,2.01504292,1.22474990,0.00000000,0.02388304,0.21255794,0.38861556,0.80389304,0.04184726,0.11709536
0.20710355,1.97809797,1.18427524,0.00000000,0.02300599,0.21130709,0.37554161,0.79981834,0.04027228,0.11936607
0.21310655,1.93700511,1.13846437,0.00000000,0.02200374,0.21016357,0.36166331,0.79546960,0.03854466,0.12208356
0.21910955,1.89286441,1.08828664,0.00000000,0.02089530,0.20918003,0.34718836,0.79115177,0.03669278,0.12524091
0.22511256,1.84679310,1.03475971,0.00000000,0.01970114,0.20840572,0.33233859,0.78715354,0.03474702,0.12882125
0.23111556,1.79987311,0.97891566,0.00000000,0.01844253,0.20788140,0.31734037,0.78372740,0.03273857,0.13279548
0.23711856,1.75310238,0.92176827,0.00000000,0.01714089,0.20763468,0.30241530,0.78107173,0.03069834,0.13712050
0.24312156,1.70735223,0.86428281,0.00000000,0.01581713,0.20767630,0.28777149,0.77931603,0.02865588,0.14173808
0.24912456,1.66333287,0.80734952,0.00000000,0.01449117,0.20799739,0.27359581,0.77851017,0.02663856,0.14657450
0.25512756,1.62156860,0.75176169,0.00000000,0.01318138,0.20856805,0.26004766,0.77861809,0.02467080,0.15154093
0.26113057,1.58238364,0.69819903,0.00000000,0.01190428,0.20933719,0.24725422,0.77951649,0.02277357,0.15653481
0.26713357,1.54589894,0.64721664,0.00000000,0.01067418,0.21023377,0.23530764,0.78099849,0.02096406,0.16144201
0.27313657,1.51203972,0.59923968,0.00000000,0.00950308,0.21116924,0.22426386,0.78278203,0.01925554,0.16613983
0.27913957,1.48055296,0.55456348,0.00000000,0.00840051,0.21204122,0.21414341,0.78452257,0.01765744,0.17050066
0.28514257,1.45103343,0.51335865,0.00000000,0.00737363,0.21273809,0.20493367,0.78582938,0.01617552,0.17439609
0.29114557,1.42295662,0.47568055,0.00000000,0.00642726,0.21314422,0.19659262,0.78628450,0.01481229,0.17770146
0.29714857,1.39571660,0.44148225,0.00000000,0.00556410,0.21314569,0.18905378,0.78546342,0.01356741,0.18030040
0.30315158,1.36866646,0.41063016,0.00000000,0.00478493,0.21263614,0.18223192,0.78295625,0.01243830,0.18208926
0.30915458,1.34115947,0.38292140,0.00000000,0.00408887,0.21152236,0.17602933,0.77838848,0.01142069,0.18298125
0.31515758,1.31258849,0.35810188,0.00000000,0.00347367,0.20972949,0.17034228,0.77144012,0.01050926,0.18290995
0.32116058,1.28242208,0.33588438,0.00000000,0.00293601,0.20720547,0.16506736,0.76186243,0.00969823,0.18183210
0.32716358,1.25023557,0.31596586,0.00000000,0.00247182,0.20392465,0.16010744,0.74949146,0.00898193,0.17972958
0.33316658,1.21573582,0.29804319,0.00000000,0.00207648,0.19989021,0.15537695,0.73425775,0.00835529,0.17661037
0.33916958,1.17877897,0.28182707,0.00000000,0.00174518,0.19513556,0.15080641,0.71619204,0.00781432,0.17250854
0.34517259,1.13938073,0.26705359,0.00000000,0.00147304,0.18972451,0.14634593,0.69542670,0.00735645,0.16748331
0.35117559,1.09771916,0.25349321,0.00000000,0.00125538,0.18375025,0.14196768,0.67219306,0.00698085,0.16161716
0.35717859,1.05413034,0.24095733,0.00000000,0.00108784,0.17733333,0.13766728,0.64681498,0.00668858,0.15501315
0.36318159,1.00909764,0.22930217,0.00000000,0.00096650,0.17061861,0.13346411,0.61969904,0.00648272,0.14779165
0.36918459,0.96323533,0.21843030,0.00000000,0.00088797,0.16377146,0.12940054,0.59132202,0.00636844,0.14008655
0.37518759,0.91726791,0.20829006,0.00000000,0.00084940,0.15697333,0.12554030,0.56221625,0.00635291,0.13204116
0.38119060,0.87200596,0.19887301,0.00000000,0.00084853,0.15041682,0.12196591,0.53295363,0.00644523,0.12380413
0.38719360,0.82832007,0.19020990,0.00000000,0.00088367,0.14430059,0.11877545,0.50412907,0.00665623,0.11552532
0.39319660,0.78711369,0.18236536,0.00000000,0.00095363,0.13882405,0.11607880,0.47634377,0.00699824,0.10735203
0.39919960,0.74929614,0.17543176,0.00000000,0.00105765,0.13418224,0.11399334,0.45018930,0.00748478,0.09942557
0.40520260,0.71575668,0.16952245,0.00000000,0.00119535,0.13056084,0.11263950,0.42623270,0.00813027,0.09187832
0.41120560,0.68734025,0.16476481,0.00000000,0.00136660,0.12813154,0.11213611,0.40500309,0.00894959,0.08483140
0.41720860,0.66482569,0.16129335,0.00000000,0.00157140,0.12704777,0.11259577,0.38698011,0.00995767,0.07839291
0.42321161,0.64890672,0.15924295,0.00000000,0.00180978,0.12744100,0.11412049,0.37258432,0.01116904,0.07265683
0.42921461,0.64017597,0.15874272,0.00000000,0.00208168,0.12941749,0.11679748,0.36216968,0.01259729,0.06770243
0.43521761,0.63911225,0.15991041,0.00000000,0.00238682,0.13305567,0.12069549,0.35601804,0.01425461,0.06359431
0.44122061,0.64607110,0.16284755,0.00000000,0.00272457,0.13840414,0.12586161,0.35433563,0.01615120,0.06038286
0.44722361,0.66127850,0.16763553,0.00000000,0.00309389,0.14548027,0.13231879,0.35725143,0.01829475,0.05810509
0.45322661,0.68482771,0.17433246,0.00000000,0.00349321,0.15426948,0.14006404,0.36481721,0.02068991,0.05678581
0.45922961,0.71667903,0.18297107,0.00000000,0.00392038,0.16472515,0.14906749,0.37700912,0.02333775,0.05643903
0.46523262,0.75666234,0.19355748,0.00000000,0.00437264,0.17676923,0.15927223,0.39373063,0.02623534,0.05706945
0.47123562,0.80448218,0.20607083,0.00000000,0.00484655,0.19029346,0.17059517,0.41481671,0.02937528,0.05867405
0.47723862,0.85972520,0.22046383,0.00000000,0.00533806,0.20516120,0.18292860,0.44003892,0.03274537,0.06124369
0.48324162,0.92186964,0.23666404,0.00000000,0.00584251,0.22120996,0.19614279,0.46911146,0.03632837,0.06476465
0.48924462,0.99029675,0.25457578,0.00000000,0.00635471,0.23825431,0.21008920,0.50169787,0.04010183,0.06922006
0.49524762,1.06430362,0.27408264,0.00000000,0.00686902,0.25608940,0.22460445,0.53741828,0.04403807,0.07459122
0.50125063,1.14311743,0.29505044,0.00000000,0.00737946,0.27449479,0.23951481,0.57585709,0.04810429,0.08085884
0.50725363,1.22591042,0.31733046,0.00000000,0.00787983,0.29323855,0.25464104,0.61657086,0.05226283,0.08800402
0.51325663,1.31181559,0.34076284,0.00000000,0.00836389,0.31208157,0.26980340,0.65909641,0.05647156,0.09600915
0.51925963,1.39994250,0.36517999,0.00000000,0.00882544,0.33078187,0.28482671,0.70295878,0.06068446,0.10485857
0.52526263,1.48939294,0.39040997,0.00000000,0.00925853,0.34909882,0.29954511,0.74767907,0.06485229,0.11453911
0.53126563,1.57927604,0.41627964,0.00000000,0.00965756,0.36679724,0.31380643,0.79278199,0.06892347,0.12504032
0.53726863,1.66872258,0.44261741,0.00000000,0.01001742,0.38365113,0.32747595,0.83780296,0.07284506,0.13635461
0.54327164,1.75689815,0.46925579,0.00000000,0.01033361,0.39944704,0.34043942,0.88229463,0.07656379,0.14847707
0.54927464,1.84301491,0.49603337,0.00000000,0.01060232,0.41398703,0.35260516,0.92583286,0.08002727,0.16140504
0.55527764,1.92634179,0.52279644,0.00000000,0.01082052,0.42709123,0.36390522,0.96802189,0.08318521,0.17513746
0.56128064,2.00621314,0.54940012,0.00000000,0.01098597,0.43859979,0.37429557,1.00849885,0.08599061,0.18967393
0.56728364,2.08203548,0.57570914,0.00000000,0.01109727,0.44837457,0.38375531,1.04693748,0.08840102,0.20501351
0.57328664,2.15329274,0.60159816,0.00000000,0.01115384,0.45630029,0.39228502,1.08305106,0.09037970,0.22115317
0.57928964,2.21954971,0.62695195,0.00000000,0.01115592,0.46228544,0.39990422,1.11659465,0.09189663,0.23808618
0.58529265,2.28045403,0.65166515,0.00000000,0.01110451,0.46626283,0.40664837,1.14736654,0.09292952,0.25580014
0.59129565,2.33573677,0.67564209,0.00000000,0.01100133,0.46818995,0.41256521,1.17520912,0.09346448,0.27427497
0.59729865,2.38521173,0.69879636,0.00000000,0.01084875,0.46804909,0.41771101,1.20000910,0.09349658,0.29348085
0.60330165,2.42877365,0.72105051,0.00000000,0.01064974,0.46584738,0.42214658,1.22169717,0.09303018,0.31337621
0.60930465,2.46639548,0.74233571,0.00000000,0.01040783,0.46161659,0.42593351,1.24024721,0.09207894,0.33390587
0.61530765,2.49812489,0.76259161,0.00000000,0.01012698,0.45541278,0.42913065,1.25567504,0.09066559,0.35499949
0.62131066,2.52408008,0.78176619,0.00000000,0.00981161,0.44731586,0.43179101,1.26803684,0.08882144,0.37657046
0.62731366,2.54444513,0.79981591,0.00000000,0.00946652,0.43742876,0.43395922,1.27742720,0.08658560,0.39851529
0.63331666,2.55946491,0.81670581,0.00000000,0.00909684,0.42587646,0.43566968,1.28397699,0.08400398,0.42071368
0.63931966,2.56943982,0.83240987,0.00000000,0.00870803,0.41280462,0.43694535,1.28785099,0.08112806,0.44302929
0.64532266,2.57472025,0.84691141,0.00000000,0.00830586,0.39837785,0.43779724,1.28924541,0.07801351,0.46531136
0.65132566,2.57570113,0.86020350,0.00000000,0.00789639,0.38277760,0.43822466,1.28838524,0.07471863,0.48739706
0.65732866,2.57281640,0.87228951,0.00000000,0.00748595,0.36619967,0.43821607,1.28552166,0.07130279,0.50911465
0.66333167,2.56653375,0.88318352,0.00000000,0.00708118,0.34885128,0.43775050,1.28092928,0.06782485,0.53028735
0.66933467,2.55734944,0.89291080,0.00000000,0.00668900,0.33094790,0.43679954,1.27490348,0.06434153,0.55073781
0.67533767,2.54578343,0.90150816,0.00000000,0.00631663,0.31270972,0.43532960,1.26775763,0.06090607,0.57029289
0.68134067,2.53237471,0.90902428,0.00000000,0.00597155,0.29435803,0.43330457,1.25982027,0.05756684,0.58878883
0.68734367,2.51767686,0.91551985,0.00000000,0.00566152,0.27611147,0.43068857,1.25143221,0.05436634,0.60607625
0.69334667,2.50225363,0.92106765,0.00000000,0.00539458,0.25818242,0.42744879,1.24294333,0.05134036,0.62202502
0.69934967,2.48667460,0.92575247,0.00000000,0.00517896,0.24077342,0.42355829,1.23470918,0.04851736,0.63652853
0.70535268,2.47151059,0.92967089,0.00000000,0.00502310,0.22407399,0.41899860,1.22708716,0.04591827,0.64950731
0.71135568,2.45732871,0.93293084,0.00000000,0.00493553,0.20825780,0.41376212,1.22043211,0.04355646,0.66091169
0.71735868,2.44468679,0.93565096,0.00000000,0.00492488,0.19348016,0.40785415,1.21509140,0.04143804,0.67072333
0.72336168,2.43412712,0.93795975,0.00000000,0.00499968,0.17987616,0.40129454,1.21139930,0.03956240,0.67895558
0.72936468,2.42616918,0.93999439,0.00000000,0.00516836,0.16755920,0.39411891,1.20967064,0.03792293,0.68565257
0.73536768,2.42130142,0.94189923,0.00000000,0.00543904,0.15662010,0.38637930,1.21019384,0.03650800,0.69088700
0.74137069,2.41997202,0.94382392,0.00000000,0.00581943,0.14712666,0.37814442,1.21322334,0.03530197,0.69475682
0.74737369,2.42257872,0.94592118,0.00000000,0.00631669,0.13912366,0.36949925,1.21897174,0.03428631,0.69738086
0.75337669,2.42945806,0.94834399,0.00000000,0.00693724,0.13263336,0.36054419,1.22760163,0.03344073,0.69889362
0.75937969,2.44087416,0.95124256,0.00000000,0.00768667,0.12765617,0.35139379,1.23921787,0.03274431,0.69943949
0.76538269,2.45700786,0.95476068,0.00000000,0.00856957,0.12417185,0.34217488,1.25386023,0.03217647,0.69916672
0.77138569,2.47794650,0.95903183,0.00000000,0.00958948,0.12214073,0.33302454,1.27149732,0.03171785,0.69822136
0.77738869,2.50367514,0.96417502,0.00000000,0.01074877,0.12150536,0.32408760,1.29202183,0.03135106,0.69674152
0.78339170,2.53407005,0.97029043,0.00000000,0.01204867,0.12219218,0.31551406,1.31524793,0.03106117,0.69485223
0.78939470,2.56889492,0.97745512,0.00000000,0.01348933,0.12411347,0.30745640,1.34091106,0.03083611,0.69266123
0.79539770,2.60780064,0.98571894,0.00000000,0.01506992,0.12716945,0.30006680,1.36867039,0.03066672,0.69025569
0.80140070,2.65032911,0.99510088,0.00000000,0.01678883,0.13125051,0.29349461,1.39811451,0.03054677,0.68770026
0.80740370,2.69592143,1.00558605,0.00000000,0.01864391,0.13623964,0.28788388,1.42877002,0.03047270,0.68503631
0.81340670,2.74393049,1.01712357,0.00000000,0.02063283,0.14201500,0.28337123,1.46011339,0.03044326,0.68228257
0.81940970,2.79363796,1.02962553,0.00000000,0.02275342,0.14845260,0.28008398,1.49158546,0.03045899,0.67943680
0.82541271,2.84427520,1.04296710,0.00000000,0.02500411,0.15542911,0.27813867,1.52260846,0.03052171,0.67647870
0.83141571,2.89504721,1.05698812,0.00000000,0.02738427,0.16282466,0.27763985,1.55260472,0.03063386,0.67337358
0.83741871,2.94515890,1.07149589,0.00000000,0.02989463,0.17052562,0.27867918,1.58101639,0.03079791,0.67007663
0.84342171,2.99384219,1.08626944,0.00000000,0.03253753,0.17842725,0.28133482,1.60732526,0.03101582,0.66653755
0.84942471,3.04038270,1.10106488,0.00000000,0.03531717,0.18643612,0.28567092,1.63107171,0.03128847,0.66270518
0.85542771,3.08414456,1.11562189,0.00000000,0.03823961,0.19447210,0.29173717,1.65187172,0.03161532,0.65853183
0.86143072,3.12459176,1.12967090,0.00000000,0.04131266,0.20246992,0.29956832,1.66943112,0.03199406,0.65397711
0.86743372,3.16130489,1.14294069,0.00000000,0.04454554,0.21038020,0.30918351,1.68355612,0.03242045,0.64901097
0.87343672,3.19399199,1.15516614,0.00000000,0.04794834,0.21816965,0.32058545,1.69415941,0.03288823,0.64361586
0.87943972,3.22249273,1.16609569,0.00000000,0.05153123,0.22582068,0.33375915,1.70126146,0.03338927,0.63778776
0.88544272,3.24677556,1.17549817,0.00000000,0.05530349,0.23333013,0.34867051,1.70498678,0.03391368,0.63153632
0.89144572,3.26692774,1.18316867,0.00000000,0.05927237,0.24070734,0.36526444,1.70555506,0.03445016,0.62488390
0.89744872,3.28313875,1.18893330,0.00000000,0.06344175,0.24797146,0.38346283,1.70326787,0.03498631,0.61786373
0.90345173,3.29567798,1.19265248,0.00000000,0.06781083,0.25514823,0.40316241,1.69849123,0.03550909,0.61051748
0.90945473,3.30486794,1.19422278,0.00000000,0.07237273,0.26226629,0.42423263,1.69163517,0.03600530,0.60289220
0.91545773,3.31105467,1.19357735,0.00000000,0.07711324,0.26935333,0.44651379,1.68313128,0.03646200,0.59503719
0.92146073,3.31457715,1.19068485,0.00000000,0.08200972,0.27643211,0.46981561,1.67340953,0.03686699,0.58700075
0.92746373,3.31573761,1.18554718,0.00000000,0.08703027,0.28351676,0.49391662,1.66287549,0.03720926,0.57882726
0.93346673,3.31477467,1.17819622,0.00000000,0.09213324,0.29060947,0.51856433,1.65188945,0.03747930,0.57055470
0.93946973,3.31184101,1.16868980,0.00000000,0.09726717,0.29769783,0.54347664,1.64074830,0.03766942,0.56221277
0.94547274,3.30698700,1.15710722,0.00000000,0.10237119,0.30475294,0.56834451,1.62967136,0.03777400,0.55382175
0.95147574,3.30015137,1.14354462,0.00000000,0.10737591,0.31172851,0.59283595,1.61879075,0.03778956,0.54539208
0.95747874,3.29115943,1.12811048,0.00000000,0.11220481,0.31856091,0.61660142,1.60814677,0.03771484,0.53692468
0.96348174,3.27972898,1.11092145,0.00000000,0.11677608,0.32517032,0.63928051,1.59768846,0.03755073,0.52841195
0.96948474,3.26548354,1.09209879,0.00000000,0.12100486,0.33146281,0.66050978,1.58727908,0.03730014,0.51983923
0.97548774,3.24797186,1.07176533,0.00000000,0.12480588,0.33733333,0.67993140,1.57670609,0.03696777,0.51118669
0.98149075,3.22669263,1.05004329,0.00000000,0.12809617,0.34266945,0.69720245,1.56569495,0.03655986,0.50243129
0.98749375,3.20112264,1.02705271,0.00000000,0.13079802,0.34735557,0.71200430,1.55392570,0.03608384,0.49354887
0.99349675,3.17074680,1.00291054,0.00000000,0.13284177,0.35127755,0.72405187,1.54105145,0.03554796,0.48451597
0.99949975,3.13508811,0.97773036,0.00000000,0.13416848,0.35432725,0.73310218,1.52671754,0.03496092,0.47531141
1.00550275,3.09373584,0.95162239,0.00000000,0.13473228,0.35640704,0.73896188,1.51058042,0.03433145,0.46591749
1.01150575,3.04637050,0.92469395,0.00000000,0.13450227,0.35743389,0.74149336,1.49232517,0.03366799,0.45632067
1.01750875,2.99278421,0.89705002,0.00000000,0.13346388,0.35734282,0.74061927,1.47168095,0.03297830,0.44651195
1.02351176,2.93289572,0.86879388,0.00000000,0.13161968,0.35608970,0.73632499,1.44843364,0.03226918,0.43648673
1.02951476,2.86675936,0.84002775,0.00000000,0.12898952,0.35365320,0.72865930,1.42243532,0.03154628,0.42624448
1.03551776,2.79456808,0.81085344,0.00000000,0.12560998,0.35003586,0.71773284,1.39361034,0.03081389,0.41578818
1.04152076,2.71665067,0.78137282,0.00000000,0.12153330,0.34526431,0.70371482,1.36195807,0.03007487,0.40512367
1.04752376,2.63346371,0.75168837,0.00000000,0.11682568,0.33938862,0.68682794,1.32755247,0.02933070,0.39425911
1.05352676,2.54557934,0.72190357,0.00000000,0.11156512,0.33248092,0.66734177,1.29053887,0.02858148,0.38320465
1.05952976,2.45366956,0.69212343,0.00000000,0.10583896,0.32463339,0.64556511,1.25112850,0.02782617,0.37197225
1.06553277,2.35848828,0.66245498,0.00000000,0.09974109,0.31595570,0.62183745,1.20959117,0.02706277,0.36057592
1.07153577,2.26085220,0.63300789,0.00000000,0.09336909,0.30657212,0.59651998,1.16624675,0.02628860,0.34903223
1.07753877,2.16162142,0.60389521,0.00000000,0.08682147,0.29661827,0.56998658,1.12145592,0.02550065,0.33736113
1.08354177,2.06168060,0.57523410,0.00000000,0.08019488,0.28623786,0.54261501,1.07561072,0.02469591,0.32558691
1.08954477,1.96192135,0.54714674,0.00000000,0.07358176,0.27557929,0.51477856,1.02912510,0.02387170,0.31373943
1.09554777,1.86322625,0.51976111,0.00000000,0.06706819,0.26479235,0.48683856,0.98242595,0.02302603,0.30185512
1.10155078,1.76645462,0.49321173,0.00000000,0.06073221,0.25402499,0.45913764,0.93594462,0.02215791,0.28997800
1.10755378,1.67243027,0.46764024,0.00000000,0.05464256,0.24342029,0.43199411,0.89010910,0.02126756,0.27816033
1.11355678,1.58193098,0.44319568,0.00000000,0.04885794,0.23311356,0.40569731,0.84533680,0.02035668,0.26646285
1.11955978,1.49567952,0.42003440,0.00000000,0.04342659,0.22322971,0.38050406,0.80202803,0.01942854,0.25495452
1.12556278,1.41433611,0.39831960,0.00000000,0.03838648,0.21388082,0.35663607,0.76055990,0.01848807,0.24371179
1.13156578,1.33849189,0.37822036,0.00000000,0.03376569,0.20516394,0.33427833,0.72128082,0.01754184,0.23281713
1.13756878,1.26866332,0.35991022,0.00000000,0.02958324,0.19715924,0.31357831,0.68450536,0.01659800,0.22235719
1.14357179,1.20528744,0.34356524,0.00000000,0.02585011,0.18992838,0.29464600,0.65050957,0.01566612,0.21242040
1.14957479,1.14871777,0.32936170,0.00000000,0.02257041,0.18351335,0.27755454,0.61952679,0.01475703,0.20309426
1.15557779,1.09922108,0.31747330,0.00000000,0.01974266,0.17793561,0.26234159,0.59174399,0.01388258,0.19446235
1.16158079,1.05697505,0.30806818,0.00000000,0.01736111,0.17319574,0.24901112,0.56729879,0.01305535,0.18660137
1.16758379,1.02206696,0.30130565,0.00000000,0.01541694,0.16927361,0.23753578,0.54627723,0.01228838,0.17957826
1.17358679,0.99449375,0.29733272,0.00000000,0.01389941,0.16612900,0.22785959,0.52871257,0.01159487,0.17344756
1.17958979,0.97416341,0.29628066,0.00000000,0.01279680,0.16370288,0.21990114,0.51458513,0.01098785,0.16824924
1.18559280,0.96089795,0.29826142,0.00000000,0.01209719,0.16191922,0.21355696,0.50382330,0.01047988,0.16400703
1.19159580,0.95443799,0.30336411,0.00000000,0.01178896,0.16068726,0.20870523,0.49630584,0.01008276,0.16072746
1.19759880,0.95444883,0.31165151,0.00000000,0.01186108,0.15990442,0.20520962,0.49186535,0.00980721,0.15839947
1.20360180,0.96052792,0.32315659,0.00000000,0.01230321,0.15945944,0.20292319,0.49029300,0.00966262,0.15699480
1.20960480,0.97221350,0.33787915,0.00000000,0.01310545,0.15923596,0.20169232,0.49134417,0.00965677,0.15646894
1.21560780,0.98899387,0.35578242,0.00000000,0.01425800,0.15911620,0.20136044,0.49474496,0.00979554,0.15676277
1.22161081,1.01031718,0.37678986,0.00000000,0.01575058,0.15898467,0.20177154,0.50019926,0.01008272,0.15780455
1.22761381,1.03560105,0.40078206,0.00000000,0.01757176,0.15873177,0.20277336,0.50739602,0.01051973,0.15951237
1.23361681,1.06424176,0.42759390,0.00000000,0.01970819,0.15825713,0.20422009,0.51601652,0.01110545,0.16179670
1.23961981,1.09562260,0.45701214,0.00000000,0.02214377,0.15747246,0.20597456,0.52574126,0.01183604,0.16456310
1.24562281,1.12912111,0.48877348,0.00000000,0.02485892,0.15630398,0.20790988,0.53625616,0.01270479,0.16771479
1.25162581,1.16411506,0.52256352,0.00000000,0.02782986,0.15469410,0.20991049,0.54725798,0.01370203,0.17115505
1.25762881,1.19998711,0.55801666,0.00000000,0.03102810,0.15260247,0.21187266,0.55845867,0.01481510,0.17478931
1.26363182,1.23612833,0.59471728,0.00000000,0.03442004,0.15000634,0.21370440,0.56958859,0.01602839,0.17852688
1.26963482,1.27194072,0.63220248,0.00000000,0.03796690,0.14690019,0.21532509,0.58039861,0.01732348,0.18228227
1.27563782,1.30683917,0.66996654,0.00000000,0.04162482,0.14329468,0.21666462,0.59066122,0.01867930,0.18597603
1.28164082,1.34025320,0.70746722,0.00000000,0.04534533,0.13921513,0.21766245,0.60017066,0.02007250,0.18953532
1.28764382,1.37162894,0.74413409,0.00000000,0.04907600,0.13469949,0.21826656,0.60874240,0.02147780,0.19289398
1.29364682,1.40043173,0.77937875,0.00000000,0.05276153,0.12979594,0.21843242,0.61621207,0.02286856,0.19599242
1.29964982,1.42614983,0.81260691,0.00000000,0.05634491,0.12456045,0.21812220,0.62243426,0.02421729,0.19877731
1.30565283,1.44829930,0.84323188,0.00000000,0.05976891,0.11905412,0.21730419,0.62728126,0.02549639,0.20120107
1.31165583,1.46643037,0.87068935,0.00000000,0.06297768,0.11334073,0.21595251,0.63064212,0.02667880,0.20322150
1.31765883,1.48013508,0.89445272,0.00000000,0.06591841,0.10748440,0.21404726,0.63242205,0.02773880,0.20480134
1.32366183,1.48905616,0.91404855,0.00000000,0.06854303,0.10154763,0.21157485,0.63254239,0.02865269,0.20590806
1.32966483,1.49289672,0.92907137,0.00000000,0.07080979,0.09558957,0.20852876,0.63094118,0.02939952,0.20651378
1.33566783,1.49143017,0.93919731,0.00000000,0.07268473,0.08966479,0.20491040,0.62757426,0.02996175,0.20659545
1.34167084,1.48451009,0.94419583,0.00000000,0.07414287,0.08382241,0.20073014,0.62241691,0.03032577,0.20613521
1.34767384,1.47207906,0.94393893,0.00000000,0.07516915,0.07810562,0.19600831,0.61546574,0.03048236,0.20512097
1.35367684,1.45417611,0.93840745,0.00000000,0.07575899,0.07255157,0.19077611,0.60674085,0.03042695,0.20354708
1.35967984,1.43094213,0.92769402,0.00000000,0.07591848,0.06719157,0.18507633,0.59628790,0.03015975,0.20141522
1.36568284,1.40262268,0.91200256,0.00000000,0.07566423,0.06205154,0.17896370,0.58417993,0.02968576,0.19873520
1.37168584,1.36956805,0.89164415,0.00000000,0.07502276,0.05715260,0.17250498,0.57051871,0.02901456,0.19552577
1.37768884,1.33223013,0.86702969,0.00000000,0.07402965,0.05251184,0.16577856,0.55543551,0.02815995,0.19181534
1.38369185,1.29115641,0.83865939,0.00000000,0.07272829,0.04814309,0.15887368,0.53909105,0.02713949,0.18764247
1.38969485,1.24698102,0.80710979,0.00000000,0.07116844,0.04405766,0.15188930,0.52167463,0.02597391,0.18305614
1.39569785,1.20041318,0.77301877,0.00000000,0.06940466,0.04026507,0.14493257,0.50340237,0.02468644,0.17811578
1.40170085,1.15222367,0.73706923,0.00000000,0.06749458,0.03677367,0.13811707,0.48451456,0.02330203,0.17289100
1.40770385,1.10322963,0.69997217,0.00000000,0.06549718,0.03359111,0.13156081,0.46527225,0.02184667,0.16746090
1.41370685,1.05427840,0.66244986,0.00000000,0.06347123,0.03072472,0.12538412,0.44595308,0.02034657,0.16191327
