energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
3.51475738,3.44400012,0.01058701,0.26460695,0.38055989,0.67964017,0.80752736,2.23450151,0.14718553,0.55354948
3.52076038,3.45158962,0.01040685,0.26469383,0.38204489,0.67378871,0.80957546,2.25415578,0.14542760,0.54935583
3.52676338,3.44316400,0.01017269,0.26357882,0.38157287,0.66509935,0.80726702,2.26306091,0.14296619,0.54273810
3.53276638,3.41904306,0.00989168,0.26129251,0.37916569,0.65374463,0.80066423,2.26120809,0.13986678,0.53380763
3.53876938,3.37983775,0.00957254,0.25788489,0.37488651,0.63994164,0.78990900,2.24879424,0.13620639,0.52271631
3.54477239,3.32644081,0.00922534,0.25342453,0.36883935,0.62394793,0.77522037,2.22622099,0.13207117,0.50965401
3.55077539,3.26000947,0.00886125,0.24799726,0.36116745,0.60605619,0.75688960,2.19408747,0.12755384,0.49484491
3.55677839,3.18194064,0.00849236,0.24170446,0.35205034,0.58658827,0.73527324,2.15317746,0.12275105,0.47854282
3.56278139,3.09383920,0.00813143,0.23466096,0.34169976,0.56588829,0.71078431,2.10444104,0.11776059,0.46102570
3.56878439,2.99748066,0.00779158,0.22699255,0.33035455,0.54431523,0.68388194,2.04897151,0.11267884,0.44258939
3.57478739,2.89476902,0.00748609,0.21883324,0.31827469,0.52223518,0.65505977,1.98797837,0.10759824,0.42354091
3.58079040,2.78769145,0.00722810,0.21032233,0.30573468,0.50001338,0.62483360,1.92275708,0.10260511,0.40419150
3.58679340,2.67827113,0.00703037,0.20160134,0.29301652,0.47800638,0.59372859,1.85465687,0.09777771,0.38484951
3.59279640,2.56851959,0.00690500,0.19281095,0.28040249,0.45655441,0.56226650,1.78504733,0.09318475,0.36581359
3.59879940,2.46039013,0.00686321,0.18408796,0.26816799,0.43597435,0.53095339,1.71528504,0.08888422,0.34736616
3.60480240,2.35573359,0.00691509,0.17556247,0.25657467,0.41655326,0.50026809,1.64668103,0.08492265,0.32976755
3.61080540,2.25625756,0.00706931,0.16735521,0.24586407,0.39854291,0.47065177,1.58047009,0.08133477,0.31325079
3.61680840,2.16349032,0.00733297,0.15957528,0.23625198,0.38215520,0.44249904,1.51778271,0.07814355,0.29801737
3.62281141,2.07875008,0.00771133,0.15231818,0.22792359,0.36755874,0.41615052,1.45962037,0.07536062,0.28423387
3.62881441,2.00312051,0.00820762,0.14566434,0.22102969,0.35487656,0.39188731,1.40683480,0.07298696,0.27202970
3.63481741,1.93743280,0.00882286,0.13967798,0.21568387,0.34418507,0.36992730,1.36011162,0.07101385,0.26149580
3.64082041,1.88225471,0.00955573,0.13440655,0.21196091,0.33551413,0.35042329,1.31995882,0.06942407,0.25268439
3.64682341,1.83788666,0.01040242,0.12988058,0.20989627,0.32884836,0.33346305,1.28670029,0.06819321,0.24560963
3.65282641,1.80436484,0.01135663,0.12611390,0.20948673,0.32412942,0.31907105,1.26047439,0.06729113,0.24024925
3.65882941,1.78147120,0.01240952,0.12310440,0.21069216,0.32125932,0.30721188,1.24123781,0.06668341,0.23654690
3.66483242,1.76874983,0.01354982,0.12083502,0.21343825,0.32010461,0.29779505,1.22877437,0.06633286,0.23441520
3.67083542,1.76552932,0.01476395,0.11927514,0.21762019,0.32050121,0.29068101,1.22270857,0.06620103,0.23373936
3.67683842,1.77095049,0.01603629,0.11838220,0.22310721,0.32225985,0.28568821,1.22252362,0.06624955,0.23438126
3.68284142,1.78399865,0.01734949,0.11810351,0.22974766,0.32517196,0.28260087,1.22758327,0.06644149,0.23618383
3.68884442,1.80353947,0.01868485,0.11837821,0.23737470,0.32901574,0.28117730,1.23715691,0.06674253,0.23897570
3.69484742,1.82835758,0.02002288,0.11913929,0.24581216,0.33356243,0.28115844,1.25044715,0.06712202,0.24257584
3.70085043,1.85719658,0.02134375,0.12031570,0.25488063,0.33858247,0.28227638,1.26661903,0.06755387,0.24679838
3.70685343,1.88879939,0.02262798,0.12183435,0.26440327,0.34385149,0.28426277,1.28482984,0.06801722,0.25145712
3.71285643,1.92194767,0.02385698,0.12362210,0.27421147,0.34915597,0.28685660,1.30425854,0.06849700,0.25637003
3.71885943,1.95549897,0.02501375,0.12560759,0.28414976,0.35429843,0.28981150,1.32413379,0.06898424,0.26136338
3.72486243,1.98842027,0.02608338,0.12772297,0.29408015,0.35910207,0.29290209,1.34375938,0.06947613,0.26627550
3.73086543,2.01981700,0.02705365,0.12990538,0.30388537,0.36341466,0.29592941,1.36253629,0.06997593,0.27096018
3.73686843,2.04895616,0.02791542,0.13209823,0.31347114,0.36711165,0.29872519,1.37998027,0.07049260,0.27528944
3.74287144,2.07528281,0.02866295,0.13425229,0.32276724,0.37009846,0.30115492,1.39573437,0.07104027,0.27915586
3.74887444,2.09842937,0.02929413,0.13632636,0.33172728,0.37231172,0.30311968,1.40957586,0.07163741,0.28247416
3.75487744,2.11821718,0.02981042,0.13828779,0.34032731,0.37371960,0.30455665,1.42141728,0.07230595,0.28518217
3.76088044,2.13465048,0.03021682,0.14011266,0.34856325,0.37432114,0.30543837,1.43130157,0.07307008,0.28724107
3.76688344,2.14790299,0.03052149,0.14178556,0.35644726,0.37414457,0.30577074,1.43939165,0.07395503,0.28863497
3.77288644,2.15829782,0.03073536,0.14329921,0.36400328,0.37324468,0.30559004,1.44595495,0.07498568,0.28936971
3.77888944,2.16628168,0.03087153,0.14465367,0.37126206,0.37169939,0.30495879,1.45134382,0.07618524,0.28947103
3.78489245,2.17239470,0.03094461,0.14585539,0.37825578,0.36960554,0.30396102,1.45597274,0.07757377,0.28898223
3.79089545,2.17723734,0.03096993,0.14691598,0.38501272,0.36707410,0.30269677,1.46029376,0.07916696,0.28796119
3.79689845,2.18143621,0.03096279,0.14785085,0.39155231,0.36422506,0.30127641,1.46477137,0.08097492,0.28647712
3.80290145,2.18561047,0.03093766,0.14867775,0.39788077,0.36118204,0.29981471,1.46985826,0.08300121,0.28460699
3.80890445,2.19034063,0.03090742,0.14941528,0.40398771,0.35806703,0.29842522,1.47597329,0.08524210,0.28243196
3.81490745,2.19614143,0.03088274,0.15008150,0.40984390,0.35499538,0.29721496,1.48348291,0.08768618,0.28003378
3.82091046,2.20344018,0.03087152,0.15069261,0.41540037,0.35207131,0.29627982,1.49268696,0.09031426,0.27749150
3.82691346,2.21256165,0.03087848,0.15126192,0.42058891,0.34938415,0.29570080,1.50380960,0.09309967,0.27487857
3.83291646,2.22372032,0.03090498,0.15179901,0.42532409,0.34700548,0.29554139,1.51699584,0.09600887,0.27226045
3.83891946,2.23702024,0.03094893,0.15230930,0.42950659,0.34498732,0.29584600,1.53231356,0.09900253,0.26969290
3.84492246,2.25246220,0.03100493,0.15279395,0.43302768,0.34336143,0.29663970,1.54976080,0.10203680,0.26722095
3.85092546,2.26995774,0.03106461,0.15325010,0.43577476,0.34213975,0.29792919,1.56927763,0.10506499,0.26487861
3.85692846,2.28934873,0.03111700,0.15367153,0.43763746,0.34131589,0.29970495,1.59076149,0.10803938,0.26268940
3.86293147,2.31043118,0.03114919,0.15404955,0.43851415,0.34086770,0.30194440,1.61408493,0.11091316,0.26066745
3.86893447,2.33298138,0.03114699,0.15437424,0.43831832,0.34076052,0.30461593,1.63911420,0.11364249,0.25881924
3.87493747,2.35678264,0.03109564,0.15463580,0.43698458,0.34095108,0.30768356,1.66572721,0.11618838,0.25714577
3.88094047,2.38165047,0.03098059,0.15482598,0.43447390,0.34139171,0.31111187,1.69382953,0.11851847,0.25564498
3.88694347,2.40745452,0.03078826,0.15493952,0.43077783,0.34203458,0.31487100,1.72336695,0.12060858,0.25431431
3.89294647,2.43413543,0.03050668,0.15497542,0.42592138,0.34283571,0.31894133,1.75433365,0.12244381,0.25315309
3.89894947,2.46171554,0.03012616,0.15493802,0.41996451,0.34375845,0.32331763,1.78677509,0.12401933,0.25216470
3.90495248,2.49030243,0.02963973,0.15483769,0.41300211,0.34477626,0.32801227,1.82078548,0.12534066,0.25135829
3.91095548,2.52008492,0.02904351,0.15469129,0.40516245,0.34587461,0.33305752,1.85649949,0.12642343,0.25074997
3.91695848,2.55132199,0.02833693,0.15452206,0.39660423,0.34705180,0.33850643,1.89407910,0.12729271,0.25036326
3.92296148,2.58432498,0.02752278,0.15435921,0.38751248,0.34831883,0.34443265,1.93369617,0.12798185,0.25022894
3.92896448,2.61943466,0.02660715,0.15423702,0.37809341,0.34969818,0.35092872,1.97551202,0.12853096,0.25038423
3.93496748,2.65699447,0.02559920,0.15419372,0.36856854,0.35122186,0.35810325,2.01965562,0.12898495,0.25087130
3.94097049,2.69732213,0.02451080,0.15426994,0.35916850,0.35292855,0.36607694,2.06620190,0.12939150,0.25173534
3.94697349,2.74068138,0.02335618,0.15450710,0.35012667,0.35486047,0.37497770,2.11515193,0.12979880,0.25302216
3.95297649,2.78725615,0.02215135,0.15494569,0.34167304,0.35705989,0.38493503,2.16641654,0.13025329,0.25477566
3.95897949,2.83712889,0.02091366,0.15562356,0.33402857,0.35956577,0.39607404,2.21980487,0.13079754,0.25703524
3.96498249,2.89026470,0.01966117,0.15657437,0.32740014,0.36241062,0.40850933,2.27501871,0.13146834,0.25983322
3.97098549,2.94650235,0.01841221,0.15782625,0.32197636,0.36561796,0.42233898,2.33165351,0.13229507,0.26319272
3.97698849,3.00555298,0.01718484,0.15940074,0.31792432,0.36920043,0.43763900,2.38920617,0.13329843,0.26712577
3.98299150,3.06700636,0.01599645,0.16131212,0.31538714,0.37315868,0.45445838,2.44708918,0.13448962,0.27163200
3.98899450,3.13034446,0.01486340,0.16356701,0.31448255,0.37748120,0.47281498,2.50465065,0.13586999,0.27669790
3.99499750,3.19496116,0.01380076,0.16616439,0.31530211,0.38214480,0.49269242,2.56119871,0.13743108,0.28229658
4.00100050,3.26018675,0.01282211,0.16909589,0.31791113,0.38711597,0.51403801,2.61602899,0.13915512,0.28838819
4.00700350,3.32531542,0.01193947,0.17234632,0.32234911,0.39235272,0.53676178,2.66845336,0.14101585,0.29492074
4.01300650,3.38963387,0.01116324,0.17589442,0.32863039,0.39780679,0.56073673,2.71782800,0.14297977,0.30183137
4.01900950,3.45244893,0.01050226,0.17971366,0.33674506,0.40342604,0.58580006,2.76357912,0.14500746,0.30904797
4.02501251,3.51311248,0.00996390,0.18377304,0.34665976,0.40915675,0.61175545,2.80522461,0.14705520,0.31649095
4.03101551,3.57104192,0.00955419,0.18803790,0.35831849,0.41494568,0.63837636,2.84239031,0.14907654,0.32407513
4.03701851,3.62573515,0.00927799,0.19247051,0.37164316,0.42074163,0.66541007,2.87481990,0.15102397,0.33171162
4.04302151,3.67677911,0.00913906,0.19703060,0.38653402,0.42649655,0.69258248,2.90237792,0.15285041,0.33930961
4.04902451,3.72385189,0.00914027,0.20167559,0.40286994,0.43216590,0.71960359,2.92504594,0.15451063,0.34677802
4.05502751,3.76671837,0.00928364,0.20636078,0.42050855,0.43770852,0.74617337,2.94291226,0.15596246,0.35402691
4.06103052,3.80522047,0.00957042,0.21103931,0.43928653,0.44308589,0.77198807,2.95615605,0.15716782,0.36096885
4.06703352,3.83926298,0.01000110,0.21566210,0.45901993,0.44826099,0.79674679,2.96502715,0.15809354,0.36751988
4.07303652,3.86879643,0.01057534,0.22017777,0.47950492,0.45319690,0.82015818,2.96982313,0.15871193,0.37360057
4.07903952,3.89379875,0.01129189,0.22453261,0.50051894,0.45785535,0.84194707,2.97086508,0.15900120,0.37913681
4.08504252,3.91425732,0.01214845,0.22867075,0.52182245,0.46219544,0.86186108,2.96847398,0.15894572,0.38406064
4.09104552,3.93015304,0.01314146,0.23253455,0.54316128,0.46617271,0.87967688,2.96294912,0.15853609,0.38831106
4.09704852,3.94144774,0.01426596,0.23606520,0.56426982,0.46973865,0.89520602,2.95454994,0.15776917,0.39183492
4.10305153,3.94807618,0.01551532,0.23920379,0.58487485,0.47284098,0.90830016,2.94348245,0.15664795,0.39458782
4.10905453,3.94994304,0.01688109,0.24189256,0.60470005,0.47542459,0.91885559,2.92989087,0.15518145,0.39653517
4.11505753,3.94692549,0.01835281,0.24407653,0.62347114,0.47743312,0.92681683,2.91385495,0.15338453,0.39765330
4.12106053,3.93888091,0.01991791,0.24570538,0.64092147,0.47881140,0.93217908,2.89539273,0.15127765,0.39793056
4.12706353,3.92565930,0.02156167,0.24673545,0.65679780,0.47950821,0.93498957,2.87446857,0.14888668,0.39736844
4.13306653,3.90711939,0.02326724,0.24713185,0.67086619,0.47947957,0.93534755,2.85100548,0.14624255,0.39598258
4.13906953,3.88314731,0.02501579,0.24687044,0.68291772,0.47869211,0.93340283,2.82490094,0.14338100,0.39380355
4.14507254,3.85367624,0.02678671,0.24593964,0.69277378,0.47712628,0.92935292,2.79604482,0.14034205,0.39087737
4.15107554,3.81870575,0.02855798,0.24434194,0.70029067,0.47477926,0.92343864,2.76433837,0.13716962,0.38726566
4.15707854,3.77831915,0.03030652,0.24209480,0.70536352,0.47166724,0.91593828,2.72971275,0.13391077,0.38304521
4.16308154,3.73269764,0.03200874,0.23923116,0.70792897,0.46782680,0.90716049,2.69214611,0.13061506,0.37830715
4.16908454,3.68212999,0.03364106,0.23579916,0.70796691,0.46331532,0.89743584,2.65167792,0.12733355,0.37315536
4.17508754,3.62701699,0.03518053,0.23186120,0.70550082,0.45821025,0.88710744,2.60841993,0.12411783,0.36770438
4.18109055,3.56787004,0.03660540,0.22749236,0.70059692,0.45260720,0.87652074,2.56256296,0.12101879,0.36207666
4.18709355,3.50530370,0.03789571,0.22277805,0.69336202,0.44661686,0.86601295,2.51437917,0.11808536,0.35639928
4.19309655,3.44002254,0.03903385,0.21781116,0.68394016,0.44036089,0.85590215,2.46421986,0.11536314,0.35080017
4.19909955,3.37280262,0.04000502,0.21268876,0.67250823,0.43396699,0.84647684,2.41250883,0.11289303,0.34540410
4.20510255,3.30446871,0.04079757,0.20750837,0.65927056,0.42756329,0.83798599,2.35973189,0.11070985,0.34032833
4.21110555,3.23586826,0.04140332,0.20236426,0.64445290,0.42127246,0.83063018,2.30642292,0.10884110,0.33567842
4.21710855,3.16784344,0.04181763,0.19734362,0.62829585,0.41520583,0.82455415,2.25314760,0.10730583,0.33154417
4.22311156,3.10120285,0.04203946,0.19252313,0.61104807,0.40945779,0.81984115,2.20048540,0.10611376,0.32799598
4.22911456,3.03669426,0.04207119,0.18796581,0.59295950,0.40410096,0.81650943,2.14901108,0.10526466,0.32508178
4.23511756,2.97497991,0.04191845,0.18371861,0.57427487,0.39918218,0.81451101,2.09927644,0.10474806,0.32282481
4.24112056,2.91661551,0.04158973,0.17981060,0.55522773,0.39471985,0.81373304,2.05179337,0.10454335,0.32122223
4.24712356,2.86203425,0.04109598,0.17625202,0.53603517,0.39070257,0.81400169,2.00701897,0.10462022,0.32024486
4.25312656,2.81153632,0.04045015,0.17303429,0.51689355,0.38708933,0.81508857,1.96534338,0.10493955,0.31983790
4.25912956,2.76528463,0.03966666,0.17013079,0.49797514,0.38381121,0.81671943,1.92708078,0.10545457,0.31992282
4.26513257,2.72330668,0.03876096,0.16749854,0.47942602,0.38077449,0.81858499,1.89246394,0.10611243,0.32040025
4.27113557,2.68550238,0.03774898,0.16508070,0.46136507,0.37786514,0.82035330,1.86164220,0.10685601,0.32115373
4.27713857,2.65165715,0.03664677,0.16280958,0.44388406,0.37495428,0.82168320,1.83468291,0.10762591,0.32205430
4.28314157,2.62145954,0.03547008,0.16061026,0.42704887,0.37190450,0.82223837,1.81157588,0.10836251,0.32296552
4.28914457,2.59452200,0.03423407,0.15840439,0.41090150,0.36857658,0.82170116,1.79224034,0.10900814,0.32374888
4.29514757,2.57040371,0.03295310,0.15611415,0.39546289,0.36483628,0.81978568,1.77653386,0.10950902,0.32426915
4.30115058,2.54863385,0.03164054,0.15366605,0.38073625,0.36056087,0.81624952,1.76426240,0.10981717,0.32439957
4.30715358,2.52873420,0.03030871,0.15099447,0.36671069,0.35564501,0.81090338,1.75519081,0.10989188,0.32402648
4.31315658,2.51023951,0.02896881,0.14804470,0.35336488,0.35000569,0.80361838,1.74905313,0.10970100,0.32305330
4.31915958,2.49271473,0.02763099,0.14477537,0.34067067,0.34358602,0.79433044,1.74556187,0.10922175,0.32140364
4.32516258,2.47576822,0.02630432,0.14116015,0.32859634,0.33635761,0.78304171,1.74441591,0.10844111,0.31902329
4.33116558,2.45906030,0.02499688,0.13718871,0.31710931,0.32832158,0.76981894,1.74530655,0.10735581,0.31588124
4.33716858,2.44230708,0.02371584,0.13286682,0.30617841,0.31950803,0.75478887,1.74792146,0.10597190,0.31196958
4.34317159,2.42527951,0.02246746,0.12821573,0.29577533,0.30997421,0.73813095,1.75194667,0.10430394,0.30730233
4.34917459,2.40779829,0.02125720,0.12327080,0.28587548,0.29980140,0.72006794,1.75706654,0.10237388,0.30191337
4.35517759,2.38972515,0.02008968,0.11807950,0.27645820,0.28909078,0.70085463,1.76296222,0.10020964,0.29585366
4.36118059,2.37095154,0.01896875,0.11269903,0.26750638,0.27795860,0.68076560,1.76930891,0.09784362,0.28918783
4.36718359,2.35138587,0.01789744,0.10719349,0.25900562,0.26653080,0.66008259,1.77577262,0.09531102,0.28199048
4.37318659,2.33094032,0.01687801,0.10163093,0.25094302,0.25493754,0.63908200,1.78200693,0.09264826,0.27434233
4.37918959,2.30951847,0.01591188,0.09608037,0.24330588,0.24330783,0.61802347,1.78765044,0.08989145,0.26632648
4.38519260,2.28700477,0.01499965,0.09060897,0.23608025,0.23176459,0.59713977,1.79232545,0.08707497,0.25802500
4.39119560,2.26325682,0.01414113,0.08527943,0.22924968,0.22042034,0.57662878,1.79563851,0.08423035,0.24951594
4.39719860,2.23810107,0.01333535,0.08014778,0.22279420,0.20937371,0.55664761,1.79718299,0.08138539,0.24087103
4.40320160,2.21133246,0.01258059,0.07526168,0.21668960,0.19870691,0.53730931,1.79654414,0.07856352,0.23215395
4.40920460,2.18271815,0.01187449,0.07065913,0.21090723,0.18848423,0.51868207,1.79330656,0.07578353,0.22341943
4.41520760,2.15200529,0.01121414,0.06636784,0.20541415,0.17875153,0.50079088,1.78706400,0.07305951,0.21471302
4.42121061,2.11893234,0.01059616,0.06240506,0.20017391,0.16953677,0.48362139,1.77743119,0.07040116,0.20607152
4.42721361,2.08324347,0.01001691,0.05877790,0.19514759,0.16085126,0.46712573,1.76405731,0.06781421,0.19752404
4.43321661,2.04470515,0.00947258,0.05548417,0.19029543,0.15269184,0.45122972,1.74664033,0.06530119,0.18909348
4.43921961,2.00312405,0.00895934,0.05251354,0.18557858,0.14504346,0.43584117,1.72494176,0.06286215,0.18079840
4.44522261,1.95836510,0.00847356,0.04984897,0.18096117,0.13788220,0.42085864,1.69880084,0.06049563,0.17265510
4.45122561,1.91036884,0.00801187,0.04746835,0.17641234,0.13117846,0.40618018,1.66814754,0.05819956,0.16467971
4.45722861,1.85916680,0.00757132,0.04534623,0.17190830,0.12490015,0.39171163,1.63301348,0.05597218,0.15689025
4.46323162,1.80489419,0.00714946,0.04345557,0.16743412,0.11901572,0.37737406,1.59354022,0.05381287,0.14930855
4.46923462,1.74779893,0.00674444,0.04176930,0.16298523,0.11349684,0.36310989,1.54998428,0.05172289,0.14196175
4.47523762,1.68824658,0.00635504,0.04026185,0.15856847,0.10832064,0.34888765,1.50271840,0.04970591,0.13488357
4.48124062,1.62672061,0.00598066,0.03891030,0.15420261,0.10347146,0.33470503,1.45222893,0.04776850,0.12811508
4.48724362,1.56381789,0.00562134,0.03769543,0.14991840,0.09894197,0.32059025,1.39910911,0.04592027,0.12170497
4.49324662,1.50023955,0.00527768,0.03660227,0.14575784,0.09473373,0.30660177,1.34404848,0.04417399,0.11570945
4.49924962,1.43677732,0.00495079,0.03562053,0.14177305,0.09085712,0.29282650,1.28781870,0.04254542,0.11019158
4.50525263,1.37429602,0.00464221,0.03474460,0.13802443,0.08733075,0.27937661,1.23125613,0.04105299,0.10522020
4.51125563,1.31371272,0.00435380,0.03397331,0.13457841,0.08418041,0.26638527,1.17524200,0.03971744,0.10086851
4.51725863,1.25597350,0.00408760,0.03330945,0.13150481,0.08143753,0.25400161,1.12068071,0.03856120,0.09721216
4.52326163,1.20202860,0.00384578,0.03275912,0.12887387,0.07913742,0.24238511,1.06847719,0.03760778,0.09432721
4.52926463,1.15280710,0.00363048,0.03233088,0.12675326,0.07731730,0.23169990,1.01951408,0.03688112,0.09228777
4.53526763,1.10919177,0.00344373,0.03203482,0.12520499,0.07601418,0.22210905,0.97462961,0.03640489,0.09116350
4.54127064,1.07199544,0.00328734,0.03188165,0.12428256,0.07526276,0.21376930,0.93459695,0.03620179,0.09101707
4.54727364,1.04193932,0.00316282,0.03188176,0.12402837,0.07509354,0.20682637,0.90010568,0.03629296,0.09190164
4.55327664,1.01963416,0.00307132,0.03204438,0.12447159,0.07553090,0.20141096,0.87174600,0.03669740,0.09385834
4.55927964,1.00556489,0.00301359,0.03237681,0.12562656,0.07659168,0.19763565,0.84999611,0.03743147,0.09691402
4.56528264,1.00007890,0.00298990,0.03288385,0.12749178,0.07828386,0.19559269,0.83521298,0.03850853,0.10107918
4.57128564,1.00337837,0.00300007,0.03356737,0.13004953,0.08060571,0.19535264,0.82762674,0.03993854,0.10634626
4.57728864,1.01551659,0.00304343,0.03442604,0.13326624,0.08354524,0.19696386,0.82733843,0.04172791,0.11268830
4.58329165,1.03639809,0.00311884,0.03545521,0.13709336,0.08708004,0.20045266,0.83432122,0.04387922,0.12005808
4.58929465,1.06578246,0.00322469,0.03664702,0.14146891,0.09117745,0.20582407,0.84842448,0.04639113,0.12838783
4.59529765,1.10329122,0.00335896,0.03799057,0.14631940,0.09579502,0.21306290,0.86938049,0.04925821,0.13758939
4.60130065,1.14841751,0.00351923,0.03947226,0.15156221,0.10088132,0.22213507,0.89681328,0.05247082,0.14755515
4.60730365,1.20053786,0.00370271,0.04107614,0.15710810,0.10637689,0.23298896,0.93024902,0.05601497,0.15815945
4.61330665,1.25892556,0.00390631,0.04278437,0.16286392,0.11221546,0.24555667,0.96912757,0.05987214,0.16926072
4.61930965,1.32276521,0.00412667,0.04457768,0.16873515,0.11832520,0.25975502,1.01281462,0.06401906,0.18070414
4.62531266,1.39116785,0.00436020,0.04643580,0.17462842,0.12463016,0.27548631,1.06061414,0.06842749,0.19232490
4.63131566,1.46318633,0.00460318,0.04833786,0.18045361,0.13105166,0.29263878,1.11178074,0.07306402,0.20395188
4.63731866,1.53783075,0.00485175,0.05026279,0.18612576,0.13750977,0.31108678,1.16553179,0.07788978,0.21541177
4.64332166,1.61408368,0.00510199,0.05218957,0.19156649,0.14392468,0.33069081,1.22105915,0.08286038,0.22653341
4.64932466,1.69091522,0.00534998,0.05409754,0.19670504,0.15021815,0.35129757,1.27754063,0.08792579,0.23715231
4.65532766,1.76729787,0.00559187,0.05596663,0.20147899,0.15631478,0.37274006,1.33415105,0.09303044,0.24711519
4.66133067,1.84222129,0.00582391,0.05777750,0.20583456,0.16214340,0.39483818,1.39007324,0.09811355,0.25628430
4.66733367,1.91470726,0.00604253,0.05951178,0.20972672,0.16763826,0.41739977,1.44450908,0.10310959,0.26454162
4.67333667,1.98382474,0.00624442,0.06115224,0.21311912,0.17274030,0.44022243,1.49669073,0.10794907,0.27179246
4.67933967,2.04870527,0.00642658,0.06268305,0.21598389,0.17739835,0.46309627,1.54589218,0.11255959,0.27796872
4.68534267,2.10855871,0.00658640,0.06409002,0.21830156,0.18157027,0.48580754,1.59144121,0.11686717,0.28303131
4.69134567,2.16268908,0.00672174,0.06536097,0.22006091,0.18522404,0.50814333,1.63273168,0.12079780,0.28697201
4.69734867,2.21051036,0.00683097,0.06648605,0.22125912,0.18833884,0.52989716,1.66923593,0.12427928,0.28981437
4.70335168,2.25156171,0.00691309,0.06745821,0.22190199,0.19090592,0.55087530,1.70051714,0.12724314,0.29161385
4.70935468,2.28552165,0.00696778,0.06827361,0.22200433,0.19292935,0.57090367,1.72624096,0.12962667,0.29245703
4.71535768,2.31222036,0.00699543,0.06893203,0.22159058,0.19442660,0.58983484,1.74618611,0.13137499,0.29245992
4.72136068,2.33164934,0.00699721,0.06943726,0.22069534,0.19542875,0.60755489,1.76025320,0.13244294,0.29176540
4.72736368,2.34396767,0.00697511,0.06979737,0.21936405,0.19598042,0.62398955,1.76847102,0.13279680,0.29053986
4.73336668,2.34950387,0.00693196,0.07002490,0.21765345,0.19613925,0.63910937,1.77099988,0.13241577,0.28896900
4.73936968,2.34875281,0.00687141,0.07013682,0.21563181,0.19597493,0.65293326,1.76813112,0.13129292,0.28725294
4.74537269,2.34236699,0.00679792,0.07015434,0.21337891,0.19556775,0.66553019,1.76028257,0.12943592,0.28560079
4.75137569,2.33114192,0.00671676,0.07010250,0.21098551,0.19500658,0.67701877,1.74798946,0.12686703,0.28422463
4.75737869,2.31599553,0.00663390,0.07000949,0.20855238,0.19438644,0.68756438,1.73189091,0.12362277,0.28333323
4.76338169,2.29794198,0.00655596,0.06990577,0.20618874,0.19380555,0.69737399,1.71271194,0.11975302,0.28312555
4.76938469,2.27806042,0.00649009,0.06982303,0.20401027,0.19336204,0.70668863,1.69124165,0.11531961,0.28378422
4.77538769,2.25745973,0.00644388,0.06979292,0.20213652,0.19315036,0.71577378,1.66830811,0.11039460,0.28546926
4.78139070,2.23724052,0.00642520,0.06984571,0.20068797,0.19325764,0.72490814,1.64475097,0.10505813,0.28831212
4.78739370,2.21845598,0.00644208,0.07000888,0.19978275,0.19375997,0.73437114,1.62139273,0.09939611,0.29241042
4.79339670,2.20207320,0.00650251,0.07030576,0.19953317,0.19471897,0.74442989,1.59901021,0.09349780,0.29782347
4.79939970,2.18893682,0.00661430,0.07075424,0.20004232,0.19617870,0.75532608,1.57830715,0.08745328,0.30456882
4.80540270,2.17973670,0.00678487,0.07136567,0.20140066,0.19816310,0.76726370,1.55988946,0.08135116,0.31262007
4.81140570,2.17498130,0.00702109,0.07214402,0.20368309,0.20067419,0.78039793,1.54424425,0.07527633,0.32190607
4.81740870,2.17497801,0.00732908,0.07308528,0.20694632,0.20369099,0.79482603,1.53172352,0.06930815,0.33231154
4.82341171,2.17982163,0.00771402,0.07417723,0.21122691,0.20716945,0.81058052,1.52253347,0.06351883,0.34367930
4.82941471,2.18939142,0.00817995,0.07539964,0.21653996,0.21104326,0.82762506,1.51672976,0.05797231,0.35581404
4.83541771,2.20335710,0.00872960,0.07672471,0.22287848,0.21522564,0.84585321,1.51421897,0.05272347,0.36848748
4.84142071,2.22119335,0.00936423,0.07811797,0.23021357,0.21961201,0.86509009,1.51476612,0.04781780,0.38144498
4.84742371,2.24220223,0.01008342,0.07953945,0.23849527,0.22408344,0.88509682,1.51800774,0.04329141,0.39441311
4.85342671,2.26554226,0.01088501,0.08094513,0.24765415,0.22851079,0.90557750,1.52346980,0.03917140,0.40710818
4.85942971,2.29026276,0.01176493,0.08228857,0.25760339,0.23275919,0.92618834,1.53058951,0.03547648,0.41924516
4.86543272,2.31534182,0.01271711,0.08352264,0.26824142,0.23669292,0.94654842,1.53873997,0.03221786,0.43054689
4.87143572,2.33972595,0.01373352,0.08460138,0.27945484,0.24018024,0.96625166,1.54725620,0.02940024,0.44075290
4.87743872,2.36236963,0.01480409,0.08548164,0.29112160,0.24309805,0.98487931,1.55546165,0.02702287,0.44962780
4.88344172,2.38227303,0.01591685,0.08612476,0.30311419,0.24533617,1.00201259,1.56269374,0.02508065,0.45696858
4.88944472,2.39851624,0.01705799,0.08649789,0.31530281,0.24680104,1.01724487,1.56832746,0.02356508,0.46261078
4.89544772,2.41028872,0.01821210,0.08657520,0.32755837,0.24741870,1.03019298,1.57179617,0.02246525,0.46643308
4.90145073,2.41691296,0.01936241,0.08633861,0.33975514,0.24713695,1.04050735,1.57260890,0.02176848,0.46836028
