energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Te_p_up,Te_d_up
2.92646323,1.47298738,0.49223943,0.02799952,0.00804087,0.27521052,0.20698611,0.73679762,0.17686588,0.00000000
2.93246623,1.48699246,0.50129224,0.02830601,0.00890181,0.27710084,0.20689744,0.74788311,0.17821726,0.00000000
2.93846923,1.50047145,0.51368193,0.02862584,0.00983172,0.27838910,0.20778795,0.75833270,0.17956027,0.00000000
2.94447224,1.51302238,0.52915748,0.02895046,0.01082696,0.27900816,0.20958072,0.76773327,0.18083500,0.00000000
2.95047524,1.52426672,0.54743093,0.02927180,0.01188222,0.27889711,0.21219508,0.77571247,0.18198600,0.00000000
2.95647824,1.53385229,0.56817620,0.02958223,0.01299036,0.27800356,0.21554591,0.78194390,0.18296214,0.00000000
2.96248124,1.54145742,0.59102997,0.02987455,0.01414238,0.27628607,0.21954324,0.78615226,0.18371666,0.00000000
2.96848424,1.54679647,0.61559491,0.03014201,0.01532735,0.27371646,0.22409246,0.78811818,0.18420733,0.00000000
2.97448724,1.54962654,0.64144518,0.03037836,0.01653243,0.27028206,0.22909502,0.78768264,0.18439691,0.00000000
2.98049025,1.54975511,0.66813427,0.03057796,0.01774305,0.26598755,0.23444975,0.78475066,0.18425381,0.00000000
2.98649325,1.54704832,0.69520490,0.03073591,0.01894304,0.26085651,0.24005485,0.77929412,0.18375297,0.00000000
2.99249625,1.54143929,0.72220074,0.03084824,0.02011500,0.25493240,0.24581049,0.77135337,0.18287684,0.00000000
2.99849925,1.53293612,0.74867940,0.03091210,0.02124063,0.24827893,0.25162188,0.76103749,0.18161657,0.00000000
3.00450225,1.52162886,0.77422632,0.03092599,0.02230116,0.24097985,0.25740276,0.74852299,0.17997308,0.00000000
3.01050525,1.50769512,0.79846879,0.03089001,0.02327791,0.23313799,0.26307910,0.73405072,0.17795827,0.00000000
3.01650825,1.49140344,0.82108957,0.03080605,0.02415276,0.22487355,0.26859287,0.71792119,0.17559590,0.00000000
3.02251126,1.47311433,0.84183922,0.03067800,0.02490876,0.21632184,0.27390562,0.70048802,0.17292239,0.00000000
3.02851426,1.45327831,0.86054671,0.03051193,0.02553066,0.20763026,0.27900167,0.68214980,0.16998728,0.00000000
3.03451726,1.43243081,0.87712743,0.03031614,0.02600544,0.19895475,0.28389064,0.66334053,0.16685329,0.00000000
3.04052026,1.41118366,0.89158809,0.03010123,0.02632273,0.19045587,0.28860927,0.64451879,0.16359601,0.00000000
3.04652326,1.39021329,0.90402816,0.02987998,0.02647526,0.18229446,0.29322210,0.62615601,0.16030304,0.00000000
3.05252626,1.37024570,0.91463737,0.02966727,0.02645908,0.17462715,0.29782108,0.60872418,0.15707277,0.00000000
3.05852926,1.35203845,0.92368926,0.02947974,0.02627376,0.16760186,0.30252391,0.59268335,0.15401248,0.00000000
3.06453227,1.33636026,0.93153079,0.02933550,0.02592242,0.16135341,0.30747112,0.57846933,0.15123613,0.00000000
3.07053527,1.32396861,0.93856828,0.02925365,0.02541164,0.15599938,0.31282186,0.56648195,0.14886161,0.00000000
3.07653827,1.31558632,0.94525014,0.02925373,0.02475127,0.15163647,0.31874858,0.55707427,0.14700765,0.00000000
3.08254127,1.31187771,0.95204711,0.02935519,0.02395408,0.14833734,0.32543070,0.55054307,0.14579043,0.00000000
3.08854427,1.31342538,0.95943072,0.02957669,0.02303536,0.14614825,0.33304753,0.54712094,0.14532003,0.00000000
3.09454727,1.32070854,0.96785108,0.02993548,0.02201237,0.14508737,0.34177071,0.54697019,0.14569683,0.00000000
3.10055028,1.33408386,0.97771483,0.03044674,0.02090387,0.14514411,0.35175651,0.55017878,0.14700792,0.00000000
3.10655328,1.35376968,0.98936459,0.03112298,0.01972942,0.14627916,0.36313831,0.55675843,0.14932385,0.00000000
3.11255628,1.37983452,1.00306072,0.03197352,0.01850887,0.14842569,0.37601971,0.56664502,0.15269566,0.00000000
3.11855928,1.41219047,1.01896645,0.03300403,0.01726174,0.15149128,0.39046847,0.57970112,0.15715244,0.00000000
3.12456228,1.45059203,1.03713719,0.03421623,0.01600673,0.15536083,0.40651172,0.59572090,0.16269957,0.00000000
3.13056528,1.49464065,1.05751459,0.03560771,0.01476122,0.15990018,0.42413273,0.61443692,0.16931768,0.00000000
3.13656828,1.54379494,1.07992582,0.03717190,0.01354090,0.16496044,0.44326928,0.63552895,0.17696243,0.00000000
3.14257129,1.59738647,1.10408808,0.03889820,0.01235951,0.17038281,0.46381390,0.65863430,0.18556514,0.00000000
3.14857429,1.65464040,1.12961819,0.04077228,0.01122859,0.17600379,0.48561594,0.68335944,0.19503439,0.00000000
3.15457729,1.71470028,1.15604697,0.04277643,0.01015742,0.18166047,0.50848536,0.70929255,0.20525832,0.00000000
3.16058029,1.77665604,1.18283744,0.04489019,0.00915297,0.18719584,0.53219811,0.73601647,0.21610774,0.00000000
3.16658329,1.83957368,1.20940628,0.04709085,0.00822002,0.19246384,0.55650287,0.76312157,0.22743992,0.00000000
3.17258629,1.90252559,1.23514709,0.04935423,0.00736126,0.19733389,0.58112863,0.79021818,0.23910276,0.00000000
3.17858929,1.96461982,1.25945466,0.05165527,0.00657752,0.20169484,0.60579295,0.81694781,0.25093924,0.00000000
3.18459230,2.02502699,1.28174874,0.05396877,0.00586797,0.20545809,0.63021035,0.84299296,0.26279200,0.00000000
3.19059530,2.08300349,1.30149623,0.05626997,0.00523042,0.20855971,0.65410035,0.86808488,0.27450769,0.00000000
3.19659830,2.13790978,1.31823084,0.05853506,0.00466158,0.21096159,0.67719483,0.89200902,0.28594100,0.00000000
3.20260130,2.18922301,1.33156913,0.06074161,0.00415732,0.21265144,0.69924444,0.91460782,0.29695810,0.00000000
3.20860430,2.23654335,1.34122237,0.06286885,0.00371297,0.21364177,0.72002352,0.93578085,0.30743939,0.00000000
3.21460730,2.27959379,1.34700379,0.06489781,0.00332349,0.21396780,0.73933363,0.95548211,0.31728141,0.00000000
3.22061031,2.31821374,1.34883105,0.06681138,0.00298373,0.21368445,0.75700544,0.97371475,0.32639789,0.00000000
3.22661331,2.35234691,1.34672406,0.06859412,0.00268857,0.21286260,0.77289909,0.99052354,0.33471979,0.00000000
3.23261631,2.38202443,1.34079857,0.07023219,0.00243308,0.21158471,0.78690311,1.00598530,0.34219464,0.00000000
3.23861931,2.40734436,1.33125605,0.07171299,0.00221260,0.20994014,0.79893219,1.02019808,0.34878502,0.00000000
3.24462231,2.42844914,1.31837071,0.07302493,0.00202279,0.20802025,0.80892407,1.03326949,0.35446649,0.00000000
3.25062531,2.44550232,1.30247453,0.07415716,0.00185973,0.20591373,0.81683590,1.04530505,0.35922510,0.00000000
3.25662831,2.45866632,1.28394114,0.07509932,0.00171987,0.20370211,0.82264044,1.05639703,0.36305466,0.00000000
3.26263132,2.46808239,1.26316946,0.07584137,0.00160004,0.20145594,0.82632251,1.06661451,0.36595410,0.00000000
3.26863432,2.47385428,1.24056812,0.07637356,0.00149745,0.19923158,0.82787593,1.07599535,0.36792494,0.00000000
3.27463732,2.47603633,1.21654095,0.07668647,0.00140964,0.19706895,0.82730124,1.08454019,0.36896925,0.00000000
3.28064032,2.47462682,1.19147452,0.07677120,0.00133442,0.19499009,0.82460434,1.09220921,0.36908808,0.00000000
3.28664332,2.46956659,1.16572774,0.07661961,0.00126990,0.19299882,0.81979614,1.09892139,0.36828055,0.00000000
3.29264632,2.46074309,1.13962388,0.07622474,0.00121436,0.19108128,0.81289316,1.10455661,0.36654362,0.00000000
3.29864932,2.44799904,1.11344494,0.07558124,0.00116630,0.18920738,0.80391895,1.10896009,0.36387254,0.00000000
3.30465233,2.43114517,1.08742823,0.07468586,0.00112434,0.18733309,0.79290615,1.11194914,0.36026192,0.00000000
3.31065533,2.40997587,1.06176495,0.07353791,0.00108727,0.18540331,0.77989890,1.11332152,0.35570728,0.00000000
3.31665833,2.38428663,1.03660036,0.07213970,0.00105399,0.18335530,0.76495533,1.11286502,0.35020699,0.00000000
3.32266133,2.35389194,1.01203533,0.07049693,0.00102348,0.18112228,0.74814986,1.11036772,0.34376439,0.00000000
3.32866433,2.31864256,0.98812880,0.06861890,0.00099487,0.17863726,0.72957495,1.10562820,0.33638998,0.00000000
3.33466733,2.27844101,0.96490093,0.06651864,0.00096736,0.17583665,0.70934214,1.09846526,0.32810339,0.00000000
3.34067034,2.23325433,0.94233668,0.06421287,0.00094029,0.17266366,0.68758231,1.08872668,0.31893513,0.00000000
3.34667334,2.18312360,0.92038977,0.06172180,0.00091310,0.16907125,0.66444485,1.07629656,0.30892779,0.00000000
3.35267634,2.12816977,0.89898681,0.05906880,0.00088537,0.16502454,0.64009602,1.06110110,0.29813687,0.00000000
3.35867934,2.06859560,0.87803169,0.05627989,0.00085680,0.16050255,0.61471633,1.04311253,0.28663082,0.00000000
3.36468234,2.00468417,0.85741032,0.05338317,0.00082725,0.15549926,0.58849729,1.02235132,0.27449069,0.00000000
3.37068534,1.93679400,0.83699573,0.05040816,0.00079673,0.15002398,0.56163759,0.99888662,0.26180902,0.00000000
3.37668834,1.86535169,0.81665363,0.04738505,0.00076540,0.14410099,0.53433909,0.97283526,0.24868835,0.00000000
3.38269135,1.79084257,0.79624862,0.04434398,0.00073359,0.13776866,0.50680275,0.94435948,0.23523925,0.00000000
3.38869435,1.71380020,0.77565085,0.04131438,0.00070182,0.13107787,0.47922478,0.91366370,0.22157810,0.00000000
3.39469735,1.63479554,0.75474332,0.03832427,0.00067078,0.12409017,0.45179330,0.88099070,0.20782463,0.00000000
3.40070035,1.55442632,0.73342957,0.03539979,0.00064136,0.11687548,0.42468558,0.84661737,0.19409946,0.00000000
3.40670335,1.47330738,0.71164161,0.03256468,0.00061470,0.10950971,0.39806615,0.81085061,0.18052181,0.00000000
3.41270635,1.39206231,0.68934795,0.02984007,0.00059212,0.10207225,0.37208556,0.77402319,0.16720725,0.00000000
3.41870935,1.31131677,0.66656129,0.02724419,0.00057526,0.09464353,0.34688021,0.73649010,0.15426587,0.00000000
3.42471236,1.23169353,0.64334571,0.02479241,0.00056601,0.08730276,0.32257275,0.69862530,0.14180082,0.00000000
3.43071536,1.15380932,0.61982291,0.02249727,0.00056662,0.08012586,0.29927336,0.66081893,0.12990715,0.00000000
3.43671836,1.07827326,0.59617729,0.02036862,0.00057971,0.07318375,0.27708151,0.62347500,0.11867120,0.00000000
3.44272136,1.00568661,0.57265957,0.01841396,0.00060831,0.06654098,0.25608814,0.58700940,0.10817036,0.00000000
3.44872436,0.93664354,0.54958865,0.01663866,0.00065597,0.06025466,0.23637812,0.55184816,0.09847313,0.00000000
3.45472736,0.87173245,0.52735165,0.01504642,0.00072672,0.05437387,0.21803279,0.51842583,0.08963967,0.00000000
3.46073037,0.81153748,0.50640190,0.01363954,0.00082523,0.04893930,0.20113241,0.48718367,0.08172242,0.00000000
3.46673337,0.75663967,0.48725491,0.01241940,0.00095676,0.04398329,0.18575840,0.45856766,0.07476702,0.00000000
3.47273637,0.70761755,0.47048220,0.01138669,0.00112728,0.03953007,0.17199519,0.43302590,0.06881326,0.00000000
3.47873937,0.66504660,0.45670323,0.01054182,0.00134342,0.03559622,0.15993176,0.41100553,0.06389607,0.00000000
3.48474237,0.62949738,0.44657525,0.00988506,0.00161255,0.03219134,0.14966249,0.39294874,0.06004637,0.00000000
3.49074537,0.60153207,0.44078140,0.00941677,0.00194267,0.02931868,0.14128761,0.37928788,0.05729183,0.00000000
3.49674837,0.58169920,0.44001708,0.00913750,0.00234244,0.02697593,0.13491294,0.37043964,0.05565738,0.00000000
3.50275138,0.57052659,0.44497482,0.00904802,0.00282104,0.02515594,0.13064907,0.36679815,0.05516548,0.00000000
3.50875438,0.56851232,0.45632780,0.00914926,0.00338803,0.02384737,0.12860999,0.36872703,0.05583611,0.00000000
3.51475738,0.57611396,0.47471235,0.00944221,0.00405322,0.02303536,0.12891104,0.37655061,0.05768646,0.00000000
3.52076038,0.59373619,0.50070962,0.00992779,0.00482640,0.02270199,0.13166641,0.39054423,0.06073033,0.00000000
3.52676338,0.62171715,0.53482684,0.01060660,0.00571709,0.02282673,0.13698612,0.41092403,0.06497732,0.00000000
3.53276638,0.66031378,0.57747871,0.01147870,0.00673424,0.02338679,0.14497260,0.43783648,0.07043176,0.00000000
3.53876938,0.70968678,0.62896918,0.01254336,0.00788586,0.02435735,0.15571695,0.47134791,0.07709151,0.00000000
3.54477239,0.76988579,0.68947452,0.01379877,0.00917869,0.02571182,0.16929495,0.51143460,0.08494668,0.00000000
3.55077539,0.84083528,0.75902809,0.01524181,0.01061775,0.02742199,0.18576304,0.55797385,0.09397835,0.00000000
3.55677839,0.92232208,0.83750775,0.01686782,0.01220601,0.02945822,0.20515428,0.61073662,0.10415735,0.00000000
3.56278139,1.01398515,0.92462639,0.01867042,0.01394398,0.03178965,0.22747460,0.66938210,0.11544322,0.00000000
3.56878439,1.11530845,1.01992657,0.02064138,0.01582939,0.03438443,0.25269933,0.73345499,0.12778342,0.00000000
3.57478739,1.22561740,1.12277962,0.02277053,0.01785688,0.03721003,0.28077034,0.80238573,0.14111272,0.00000000
3.58079040,1.34407973,1.23238998,0.02504577,0.02001781,0.04023359,0.31159384,0.87549413,0.15535311,0.00000000
3.58679340,1.46971093,1.34780485,0.02745318,0.02230012,0.04342233,0.34503901,0.95199677,0.17041394,0.00000000
3.59279640,1.60138466,1.46792945,0.02997706,0.02468828,0.04674405,0.38093754,1.03101807,0.18619253,0.00000000
3.59879940,1.73784804,1.59154760,0.03260025,0.02716340,0.05016756,0.41908424,1.11160511,0.20257511,0.00000000
3.60480240,1.87774160,1.71734720,0.03530429,0.02970344,0.05366323,0.45923864,1.19274589,0.21943814,0.00000000
3.61080540,2.01962340,1.84394986,0.03806979,0.03228348,0.05720345,0.50112759,1.27339053,0.23664992,0.00000000
3.61680840,2.16199641,1.96994358,0.04087671,0.03487621,0.06076302,0.54444881,1.35247486,0.25407240,0.00000000
3.62281141,2.30333838,2.09391728,0.04370474,0.03745244,0.06431944,0.58887523,1.42894537,0.27156320,0.00000000
3.62881441,2.44213294,2.21449568,0.04653360,0.03998171,0.06785317,0.63405996,1.50178481,0.28897763,0.00000000
3.63481741,2.57690056,2.33037293,0.04934334,0.04243297,0.07134756,0.67964169,1.57003730,0.30617075,0.00000000
3.64082041,2.70622833,2.44034356,0.05211465,0.04477531,0.07478879,0.72525027,1.63283179,0.32299928,0.00000000
3.64682341,2.82879705,2.54332915,0.05482900,0.04697869,0.07816554,0.77051230,1.68940297,0.33932336,0.00000000
3.65282641,2.94340469,2.63839953,0.05746882,0.04901464,0.08146848,0.81505650,1.73910876,0.35500814,0.00000000
3.65882941,3.04898528,2.72478759,0.06001755,0.05085692,0.08468973,0.85851855,1.78144336,0.36992500,0.00000000
3.66483242,3.14462251,2.80189702,0.06245968,0.05248211,0.08782206,0.90054558,1.81604558,0.38395264,0.00000000
3.67083542,3.22955784,2.86930292,0.06478065,0.05387013,0.09085815,0.94079981,1.84270195,0.39697785,0.00000000
3.67683842,3.30319308,2.92674546,0.06696674,0.05500458,0.09378976,0.97896170,1.86134467,0.40889604,0.00000000
3.68284142,3.36508779,2.97411733,0.06900497,0.05587308,0.09660704,1.01473242,1.87204458,0.41961175,0.00000000
3.68884442,3.41495219,3.01144613,0.07088296,0.05646736,0.09929783,1.04783574,1.87499967,0.42903887,0.00000000
3.69484742,3.45263652,3.03887303,0.07258872,0.05678334,0.10184726,1.07801961,1.87051987,0.43710099,0.00000000
3.70085043,3.47811782,3.05662934,0.07411063,0.05682102,0.10423749,1.10505749,1.85900899,0.44373173,0.00000000
3.70685343,3.49148552,3.06501274,0.07543738,0.05658431,0.10644773,1.12874955,1.84094486,0.44887515,0.00000000
3.71285643,3.49292678,3.06436481,0.07655796,0.05608081,0.10845459,1.14892402,1.81685875,0.45248635,0.00000000
3.71885943,3.48271290,3.05505129,0.07746181,0.05532142,0.11023268,1.16543868,1.78731515,0.45453214,0.00000000
3.72486243,3.46118746,3.03744655,0.07813902,0.05432005,0.11175550,1.17818275,1.75289287,0.45499196,0.00000000
3.73086543,3.42875706,3.01192285,0.07858061,0.05309319,0.11299659,1.18707888,1.71416823,0.45385882,0.00000000
3.73686843,3.38588487,2.97884506,0.07877887,0.05165950,0.11393085,1.19208559,1.67170118,0.45114039,0.00000000
3.74287144,3.33308700,2.93857079,0.07872785,0.05003941,0.11453601,1.19319961,1.62602450,0.44685997,0.00000000
3.74887444,3.27093157,2.89145540,0.07842373,0.04825474,0.11479414,1.19045838,1.57763654,0.44105743,0.00000000
3.75487744,3.20003978,2.83786124,0.07786535,0.04632833,0.11469306,1.18394204,1.52699721,0.43378989,0.00000000
3.76088044,3.12108830,2.77816974,0.07705458,0.04428363,0.11422767,1.17377505,1.47452718,0.42513210,0.00000000
3.76688344,3.03481204,2.71279517,0.07599672,0.04214444,0.11340105,1.16012690,1.42060967,0.41517647,0.00000000
3.77288644,2.94200639,2.64219848,0.07470077,0.03993453,0.11222517,1.14321190,1.36559435,0.40403249,0.00000000
3.77888944,2.84352791,2.56689974,0.07317955,0.03767734,0.11072133,1.12328758,1.30980281,0.39182581,0.00000000
3.78489245,2.74029283,2.48748796,0.07144975,0.03539574,0.10892015,1.10065190,1.25353463,0.37869665,0.00000000
3.79089545,2.63327261,2.40462704,0.06953173,0.03311171,0.10686107,1.07563897,1.19707377,0.36479776,0.00000000
3.79689845,2.52348620,2.31905715,0.06744925,0.03084611,0.10459152,1.04861335,1.14069440,0.35029188,0.00000000
3.80290145,2.41198901,2.23159113,0.06522900,0.02861842,0.10216565,1.01996321,1.08466589,0.33534888,0.00000000
3.80890445,2.29985872,2.14310583,0.06289997,0.02644649,0.09964267,0.99009234,1.02925650,0.32014250,0.00000000
3.81490745,2.18817836,2.05452877,0.06049277,0.02434638,0.09708498,0.95941145,0.97473563,0.30484704,0.00000000
3.82091046,2.07801740,1.96682077,0.05803880,0.02233215,0.09455612,0.92832905,0.92137456,0.28963396,0.00000000
3.82691346,1.97041170,1.88095553,0.05556941,0.02041572,0.09211859,0.89724226,0.86944564,0.27466861,0.00000000
3.83291646,1.86634325,1.79789734,0.05311505,0.01860676,0.08983175,0.86652801,0.81922027,0.26010718,0.00000000
3.83891946,1.76672073,1.71857798,0.05070445,0.01691264,0.08774980,0.83653483,0.77096572,0.24609399,0.00000000
3.84492246,1.67236183,1.64387427,0.04836384,0.01533841,0.08592002,0.80757584,0.72494123,0.23275917,0.00000000
3.85092546,1.58397806,1.57458725,0.04611633,0.01388686,0.08438124,0.77992289,0.68139362,0.22021692,0.00000000
3.85692846,1.50216293,1.51142392,0.04398135,0.01255856,0.08316277,0.75380233,0.64055268,0.20856415,0.00000000
3.86293147,1.42738361,1.45498236,0.04197433,0.01135206,0.08228363,0.72939229,0.60262672,0.19787973,0.00000000
3.86893447,1.35997663,1.40574059,0.04010646,0.01026405,0.08175225,0.70682172,0.56779842,0.18822419,0.00000000
3.87493747,1.30014730,1.36404941,0.03838466,0.00928959,0.08156657,0.68617086,0.53622105,0.17963985,0.00000000
3.88094047,1.24797277,1.33012896,0.03681170,0.00842236,0.08171448,0.66747328,0.50801546,0.17215127,0.00000000
3.88694347,1.20340823,1.30406885,0.03538643,0.00765493,0.08217468,0.65071904,0.48326752,0.16576609,0.00000000
3.89294647,1.16629573,1.28583122,0.03410422,0.00697911,0.08291769,0.63585887,0.46202626,0.16047593,0.00000000
3.89894947,1.13637481,1.27525604,0.03295740,0.00638614,0.08390718,0.62280900,0.44430270,0.15625750,0.00000000
3.90495248,1.11329446,1.27206815,0.03193580,0.00586707,0.08510131,0.61145638,0.43006912,0.15307375,0.00000000
3.91095548,1.09662563,1.27588519,0.03102738,0.00541297,0.08645421,0.60166409,0.41925899,0.15087494,0.00000000
3.91695848,1.08587371,1.28622603,0.03021877,0.00501522,0.08791739,0.59327653,0.41176738,0.14959976,0.00000000
3.92296148,1.08049061,1.30251913,0.02949589,0.00466565,0.08944106,0.58612438,0.40745191,0.14917639,0.00000000
3.92896448,1.07988612,1.32411083,0.02884444,0.00435680,0.09097539,0.58002906,0.40613427,0.14952341,0.00000000
3.93496748,1.08343841,1.35027328,0.02825042,0.00408200,0.09247152,0.57480680,0.40760237,0.15055086,0.00000000
3.94097049,1.09050367,1.38021243,0.02770048,0.00383550,0.09388247,0.57027204,0.41161322,0.15216122,0.00000000
3.94697349,1.10042518,1.41307612,0.02718228,0.00361253,0.09516388,0.56624055,0.41789663,0.15425049,0.00000000
3.95297649,1.11254191,1.44796302,0.02668475,0.00340933,0.09627452,0.56253207,0.42615979,0.15670942,0.00000000
3.95897949,1.12619711,1.48393256,0.02619819,0.00322314,0.09717680,0.55897278,0.43609283,0.15942497,0.00000000
3.96498249,1.14074709,1.52001660,0.02571445,0.00305218,0.09783701,0.55539764,0.44737542,0.16228188,0.00000000
3.97098549,1.15557066,1.55523298,0.02522693,0.00289557,0.09822566,0.55165278,0.45968425,0.16516463,0.00000000
3.97698849,1.17007915,1.58860135,0.02473060,0.00275330,0.09831764,0.54759799,0.47270145,0.16795953,0.00000000
3.98299150,1.18372732,1.61916116,0.02422195,0.00262613,0.09809244,0.54310943,0.48612362,0.17055705,0.00000000
3.98899450,1.19602484,1.64599169,0.02369898,0.00251547,0.09753435,0.53808244,0.49967125,0.17285437,0.00000000
3.99499750,1.20654821,1.66823353,0.02316106,0.00242330,0.09663263,0.53243453,0.51309817,0.17475793,0.00000000
4.00100050,1.21495253,1.68511099,0.02260893,0.00235205,0.09538177,0.52610834,0.52620067,0.17618599,0.00000000
4.00700350,1.22098274,1.69595431,0.02204458,0.00230451,0.09378163,0.51907448,0.53882566,0.17707107,0.00000000
4.01300650,1.22448338,1.70022083,0.02147115,0.00228370,0.09183764,0.51133397,0.55087759,0.17736210,0.00000000
4.01900950,1.22540642,1.69751385,0.02089291,0.00229278,0.08956090,0.50292012,0.56232359,0.17702621,0.00000000
4.02501251,1.22381633,1.68759812,0.02031507,0.00233491,0.08696819,0.49389961,0.57319632,0.17605000,0.00000000
4.03101551,1.21989174,1.67041097,0.01974377,0.00241319,0.08408189,0.48437257,0.58359447,0.17444030,0.00000000
4.03701851,1.21392337,1.64606822,0.01918587,0.00253051,0.08092980,0.47447155,0.59368038,0.17222420,0.00000000
4.04302151,1.20630789,1.61486425,0.01864886,0.00268946,0.07754476,0.46435930,0.60367508,0.16944847,0.00000000
4.04902451,1.19753766,1.57726610,0.01814067,0.00289224,0.07396413,0.45422522,0.61385058,0.16617832,0.00000000
4.05502751,1.18818675,1.53390141,0.01766948,0.00314055,0.07022922,0.44428083,0.62451985,0.16249550,0.00000000
4.06103052,1.17889361,1.48554090,0.01724355,0.00343552,0.06638444,0.43475412,0.63602492,0.15849598,0.00000000
4.06703352,1.17034125,1.43307592,0.01687097,0.00377760,0.06247652,0.42588332,0.64872361,0.15428710,0.00000000
4.07303652,1.16323587,1.37749215,0.01655946,0.00416655,0.05855358,0.41791013,0.66297578,0.14998452,0.00000000
4.07903952,1.15828505,1.31984072,0.01631617,0.00460136,0.05466417,0.41107301,0.67912958,0.14570909,0.00000000
4.08504252,1.15617671,1.26120805,0.01614750,0.00508025,0.05085644,0.40560069,0.69750886,0.14158369,0.00000000
4.09104552,1.15755989,1.20268596,0.01605891,0.00560071,0.04717725,0.40170642,0.71840216,0.13773031,0.00000000
4.09704852,1.16302855,1.14534323,0.01605488,0.00615953,0.04367148,0.39958318,0.74205421,0.13426751,0.00000000
4.10305153,1.17310911,1.09020001,0.01613878,0.00675290,0.04038145,0.39940018,0.76866026,0.13130823,0.00000000
4.10905453,1.18825237,1.03820612,0.01631290,0.00737655,0.03734648,0.40130072,0.79836372,0.12895817,0.00000000
4.11505753,1.20883009,0.99022379,0.01657848,0.00802590,0.03460264,0.40540155,0.83125712,0.12731474,0.00000000
4.12106053,1.23513611,0.94701558,0.01693584,0.00869628,0.03218262,0.41179364,0.86738618,0.12646641,0.00000000
4.12706353,1.26739158,0.90923731,0.01738450,0.00938316,0.03011579,0.42054414,0.90675676,0.12649269,0.00000000
4.13306653,1.30575349,0.87743593,0.01792336,0.01008240,0.02842836,0.43169927,0.94934382,0.12746431,0.00000000
4.13906953,1.35032547,0.85205190,0.01855091,0.01079048,0.02714354,0.44528785,0.99510174,0.12944378,0.00000000
4.14507254,1.40116957,0.83342500,0.01926541,0.01150480,0.02628188,0.46132484,1.04397485,0.13248594,0.00000000
4.15107554,1.45831751,0.82180294,0.02006509,0.01222391,0.02586144,0.47981458,1.09590720,0.13663843,0.00000000
4.15707854,1.52178015,0.81735155,0.02094825,0.01294766,0.02589798,0.50075328,1.15085048,0.14194204,0.00000000
4.16308154,1.59155367,0.82016535,0.02191335,0.01367741,0.02640506,0.52413021,1.20876905,0.14843054,0.00000000
4.16908454,1.66762150,0.83027758,0.02295903,0.01441606,0.02739389,0.54992743,1.26964137,0.15613013,0.00000000
4.17508754,1.74995119,0.84766865,0.02408403,0.01516812,0.02887317,0.57811772,1.33345719,0.16505831,0.00000000
4.18109055,1.83848580,0.87227218,0.02528704,0.01593955,0.03084863,0.60866076,1.40021024,0.17522221,0.00000000
4.18709355,1.93312990,0.90397820,0.02656647,0.01673766,0.03332245,0.64149765,1.46988661,0.18661635,0.00000000
4.19309655,2.03373082,0.94263312,0.02792013,0.01757083,0.03629250,0.67654387,1.54244920,0.19922006,0.00000000
4.19909955,2.14005611,0.98803651,0.02934490,0.01844811,0.03975154,0.71368143,1.61781909,0.21299457,0.00000000
4.20510255,2.25176874,1.03993495,0.03083635,0.01937885,0.04368623,0.75275042,1.69585503,0.22788002,0.00000000
4.21110555,2.36840184,1.09801360,0.03238833,0.02037219,0.04807623,0.79354090,1.77633243,0.24379271,0.00000000
4.21710855,2.48933500,1.16188611,0.03399263,0.02143648,0.05289332,0.83578567,1.85892343,0.26062270,0.00000000
4.22311156,2.61377432,1.23108394,0.03563868,0.02257876,0.05810070,0.87915476,1.94317978,0.27823212,0.00000000
4.22911456,2.74073827,1.30504617,0.03731334,0.02380416,0.06365243,0.92325231,2.02852001,0.29645445,0.00000000
4.23511756,2.86905127,1.38311088,0.03900079,0.02511537,0.06949324,0.96761643,2.11422248,0.31509485,0.00000000
4.24112056,2.99734634,1.46450927,0.04068260,0.02651217,0.07555860,1.01172251,2.19942534,0.33393191,0.00000000
4.24712356,3.12407818,1.54836343,0.04233786,0.02799100,0.08177527,1.05499020,2.28313429,0.35272069,0.00000000
4.25312656,3.24754679,1.63368874,0.04394357,0.02954468,0.08806222,1.09679423,2.36423834,0.37119726,0.00000000
4.25912956,3.36593163,1.71940143,0.04547511,0.03116226,0.09433196,1.13647876,2.44153358,0.38908453,0.00000000
4.26513257,3.47733547,1.80433164,0.04690680,0.03282897,0.10049233,1.17337493,2.51375412,0.40609925,0.00000000
4.27113557,3.57983635,1.88724205,0.04821272,0.03452634,0.10644870,1.20682101,2.57960922,0.42196006,0.00000000
4.27713857,3.67154573,1.96685179,0.04936743,0.03623252,0.11210636,1.23618421,2.63782487,0.43639609,0.00000000
4.28314157,3.75067024,2.04186494,0.05034689,0.03792272,0.11737329,1.26088341,2.68718810,0.44915584,0.00000000
4.28914457,3.81557427,2.11100275,0.05112926,0.03956977,0.12216299,1.28041153,2.72659181,0.46001603,0.00000000
4.29514757,3.86484053,2.17303837,0.05169574,0.04114484,0.12639734,1.29435667,2.75507789,0.46878985,0.00000000
4.30115058,3.89732543,2.22683265,0.05203131,0.04261828,0.13000940,1.30242084,2.77187665,0.47533425,0.00000000
4.30715358,3.91220694,2.27136947,0.05212535,0.04396052,0.13294598,1.30443539,2.77644039,0.47955602,0.00000000
4.31315658,3.90902216,2.30578904,0.05197214,0.04514294,0.13516986,1.30037241,2.76846955,0.48141617,0.00000000
