energy_ev,total_up,C_s_up,C_p_up,Li_s_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
0.08104052,3.26083327,0.12425882,0.37418881,0.02088485,1.43377803,0.89887516,0.04030254,1.96689085
0.08704352,3.22915762,0.13836981,0.35045033,0.02151954,1.39742818,0.91349295,0.04105331,1.90576605
0.09304652,3.20228539,0.15346185,0.32997179,0.02251403,1.36659708,0.92959081,0.04199201,1.84299191
0.09904952,3.18013475,0.16940964,0.31251767,0.02389042,1.34089683,0.94705482,0.04311164,1.77910772
0.10505253,3.16258562,0.18606276,0.29783161,0.02566891,1.31992129,0.96573940,0.04440016,1.71472155
0.11105553,3.14947129,0.20324771,0.28564569,0.02786741,1.30325105,0.98546489,0.04584103,1.65049069
0.11705853,3.14057166,0.22077083,0.27568868,0.03050112,1.29045768,1.00601687,0.04741381,1.58710090
0.12306153,3.13560946,0.23842215,0.26769322,0.03358198,1.28110771,1.02714754,0.04909494,1.52524590
0.12906453,3.13425049,0.25598006,0.26140165,0.03711820,1.27476704,1.04857940,0.05085852,1.46560828
0.13506753,3.13610853,0.27321657,0.25657063,0.04111363,1.27100596,1.07001129,0.05267716,1.40884277
0.14107054,3.14075519,0.28990322,0.25297427,0.04556726,1.26940518,1.09112665,0.05452286,1.35556264
0.14707354,3.14773436,0.30581716,0.25040613,0.05047268,1.26956274,1.11160371,0.05636784,1.30632956
0.15307654,3.15658059,0.32074735,0.24868005,0.05581768,1.27110168,1.13112714,0.05818529,1.26164710
0.15907954,3.16684029,0.33450065,0.24762991,0.06158397,1.27367811,1.14940054,0.05995010,1.22195771
0.16508254,3.17809455,0.34690739,0.24710870,0.06774711,1.27698921,1.16615915,0.06163946,1.18764257
0.17108554,3.18998190,0.35782642,0.24698692,0.07427663,1.28078063,1.18118207,0.06323336,1.15902397
0.17708854,3.20221980,0.36714926,0.24715070,0.08113642,1.28485276,1.19430323,0.06471501,1.13636930
0.18309155,3.21462320,0.37480325,0.24749976,0.08828549,1.28906530,1.20542071,0.06607113,1.11989593
0.18909455,3.22711919,0.38075370,0.24794550,0.09567883,1.29333982,1.21450361,0.06729213,1.10977638
0.19509755,3.23975665,0.38500469,0.24840930,0.10326879,1.29765994,1.22159633,0.06837225,1.10614291
0.20110055,3.25271051,0.38759886,0.24882132,0.11100648,1.30206902,1.22681991,0.06930949,1.10909125
0.20710355,3.26628001,0.38861594,0.24911980,0.11884350,1.30666545,1.23037037,0.07010564,1.11868288
0.21310655,3.28088139,0.38817016,0.24925088,0.12673372,1.31159558,1.23251411,0.07076606,1.13494590
0.21910955,3.29703497,0.38640683,0.24916908,0.13463509,1.31704474,1.23358048,0.07129950,1.15787414
0.22511256,3.31534739,0.38349790,0.24883813,0.14251130,1.32322674,1.23395202,0.07171787,1.18742495
0.23111556,3.33648955,0.37963693,0.24823234,0.15033332,1.33037217,1.23405240,0.07203581,1.22351547
0.23711856,3.36117108,0.37503357,0.24733805,0.15808051,1.33871624,1.23433284,0.07227040,1.26601802
0.24312156,3.39011218,0.36990757,0.24615522,0.16574135,1.34848644,1.23525715,0.07244060,1.31475463
0.24912456,3.42401364,0.36448271,0.24469881,0.17331366,1.35989061,1.23728606,0.07256678,1.36949115
0.25512756,3.46352586,0.35898062,0.24299987,0.18080416,1.37310576,1.24086118,0.07267008,1.42993127
0.26113057,3.50921763,0.35361478,0.24110604,0.18822755,1.38826794,1.24638909,0.07277179,1.49571069
0.26713357,3.56154553,0.34858475,0.23908140,0.19560487,1.40546348,1.25422599,0.07289258,1.56639175
0.27313657,3.62082470,0.34407081,0.23700564,0.20296141,1.42472184,1.26466336,0.07305186,1.64145878
0.27913957,3.68720195,0.34022914,0.23497224,0.21032415,1.44601007,1.27791500,0.07326692,1.72031456
0.28514257,3.76063191,0.33718766,0.23308602,0.21771892,1.46922925,1.29410600,0.07355228,1.80227797
0.29114557,3.84085748,0.33504265,0.23145987,0.22516738,1.49421289,1.31326393,0.07391900,1.88658339
0.29714857,3.92739551,0.33385624,0.23021089,0.23268405,1.52072735,1.33531276,0.07437409,1.97238205
0.30315158,4.01952873,0.33365495,0.22945615,0.24027366,1.54847465,1.36006983,0.07492006,2.05874586
0.30915458,4.11630519,0.33442923,0.22930829,0.24792876,1.57709758,1.38724626,0.07555465,2.14467394
0.31515758,4.21654603,0.33613417,0.22987109,0.25562806,1.60618725,1.41645104,0.07627075,2.22910240
0.32116058,4.31886240,0.33869143,0.23123550,0.26333542,1.63529322,1.44719898,0.07705652,2.31091765
0.32716358,4.42168209,0.34199224,0.23347614,0.27099967,1.66393614,1.47892252,0.07789575,2.38897332
0.33316658,4.52328589,0.34590162,0.23664869,0.27855533,1.69162275,1.51098739,0.07876849,2.46211110
0.33916958,4.62185331,0.35026357,0.24078817,0.28592406,1.71786305,1.54271159,0.07965186,2.52918515
0.34517259,4.71551695,0.35490721,0.24590847,0.29301709,1.74218920,1.57338758,0.08052101,2.58908987
0.35117559,4.80242377,0.35965362,0.25200290,0.29973813,1.76417551,1.60230659,0.08135032,2.64079027
0.35717859,4.88080161,0.36432319,0.25904601,0.30598693,1.78345891,1.62878456,0.08211461,2.68335422
0.36318159,4.94902828,0.36874316,0.26699643,0.31166313,1.79975881,1.65218856,0.08279045,2.71598528
0.36918459,5.00570040,0.37275525,0.27580058,0.31667022,1.81289553,1.67196261,0.08335738,2.73805494
0.37518759,5.04969898,0.37622282,0.28539720,0.32091943,1.82280606,1.68765191,0.08379910,2.74913268
0.38119060,5.08024846,0.37903745,0.29572213,0.32433332,1.82955619,1.69892414,0.08410444,2.74901236
0.38719360,5.09696611,0.38112469,0.30671336,0.32684896,1.83334798,1.70558707,0.08426821,2.73773345
0.39319660,5.09989903,0.38244846,0.31831584,0.32842038,1.83452170,1.70760123,0.08429169,2.71559558
0.39919960,5.08954629,0.38301427,0.33048584,0.32902041,1.83355162,1.70508728,0.08418297,2.68316540
0.40520260,5.06686451,0.38287076,0.34319460,0.32864171,1.83103541,1.69832718,0.08395687,2.64127467
0.41120560,5.03325584,0.38210957,0.35643100,0.32729699,1.82767705,1.68775931,0.08363473,2.59100916
0.41720860,4.99053803,0.38086360,0.37020320,0.32501852,1.82426361,1.67396729,0.08324377,2.53368819
0.42321161,4.94089738,0.37930344,0.38453909,0.32185688,1.82163685,1.65766291,0.08281636,2.47083516
0.42921461,4.88682576,0.37763223,0.39948560,0.31787925,1.82066042,1.63966383,0.08238899,2.40413972
0.43521761,4.83104419,0.37607909,0.41510696,0.31316712,1.82218430,1.62086680,0.08200117,2.33541290
0.44122061,4.77641555,0.37489113,0.43148197,0.30781378,1.82700807,1.60221734,0.08169422,2.26653653
0.44722361,4.72585000,0.37432454,0.44870067,0.30192154,1.83584461,1.58467725,0.08151004,2.19940887
0.45322661,4.68220663,0.37463490,0.46686045,0.29559892,1.84928630,1.56919098,0.08148989,2.13588840
0.45922961,4.64819544,0.37606700,0.48606188,0.28895789,1.86777526,1.55665231,0.08167327,2.07773783
0.46523262,4.62628321,0.37884476,0.50640469,0.28211123,1.89157931,1.54787256,0.08209684,2.02657059
0.47123562,4.61860720,0.38316123,0.52798383,0.27517005,1.92077498,1.54355147,0.08279361,1.98380171
0.47723862,4.62689974,0.38916951,0.55088594,0.26824162,1.95523847,1.54425189,0.08379210,1.95060497
0.48324162,4.65242674,0.39697451,0.57518637,0.26142737,1.99464508,1.55037913,0.08511584,1.92787804
0.48924462,4.69594212,0.40662621,0.60094661,0.25482119,2.03847739,1.56216574,0.08678289,1.91621682
0.49524762,4.75765983,0.41811458,0.62821223,0.24850796,2.08604161,1.57966215,0.08880556,1.91589995
0.50125063,4.83724422,0.43136640,0.65701125,0.24256232,2.13649146,1.60273348,0.09119023,1.92688407
0.50725363,4.93381880,0.44624426,0.68735268,0.23704764,2.18885834,1.63106252,0.09393729,1.94880983
0.51325663,5.04599274,0.46254785,0.71922518,0.23201517,2.24208635,1.66415872,0.09704110,1.98101849
0.51925963,5.17190380,0.48001740,0.75259569,0.22750336,2.29507033,1.70137275,0.10049007,2.02257824
0.52526263,5.30927566,0.49833954,0.78740780,0.22353742,2.34669518,1.74191604,0.10426668,2.07231917
0.53126563,5.45548738,0.51715508,0.82357988,0.22012899,2.39587449,1.78488444,0.10834758,2.12887548
0.53726863,5.60765195,0.53606873,0.86100291,0.21727600,2.44158675,1.82928525,0.11270370,2.19073303
0.54327164,5.76270094,0.55466029,0.89953811,0.21496280,2.48290748,1.87406643,0.11730034,2.25628045
0.54927464,5.91747204,0.57249691,0.93901450,0.21316047,2.51903596,1.91814698,0.12209730,2.32386162
0.55527764,6.06879623,0.58914607,0.97922662,0.21182739,2.54931563,1.96044740,0.12704903,2.39182733
0.56128064,6.21358150,0.60418860,1.01993282,0.21091005,2.57324741,1.99991918,0.13210494,2.45858437
0.56728364,6.34889052,0.61723139,1.06085431,0.21034419,2.59049584,2.03557234,0.13720962,2.52263977
0.57328664,6.47200967,0.62791918,1.10167549,0.21005615,2.60088814,2.06650007,0.14230341,2.58263897
0.57928964,6.58050785,0.63594501,1.14204577,0.20996450,2.60440687,2.09189987,0.14732292,2.63739642
0.58529265,6.67228353,0.64105887,1.18158333,0.20998193,2.60117689,2.11109060,0.15220184,2.68591785
0.59129565,6.74559951,0.64307437,1.21988081,0.21001730,2.59144802,2.12352511,0.15687190,2.72741388
0.59729865,6.79910526,0.64187303,1.25651318,0.20997789,2.57557441,2.12879831,0.16126397,2.76130488
0.60330165,6.83184725,0.63740621,1.29104763,0.20977175,2.55399233,2.12665073,0.16530944,2.78721786
0.60930465,6.84326827,0.62969462,1.32305521,0.20931004,2.52719758,2.11696794,0.16894166,2.80497606
0.61530765,6.83319705,0.61882557,1.35212400,0.20850942,2.49572406,2.09977603,0.17209756,2.81458275
0.62131066,6.80182978,0.60494815,1.37787300,0.20729430,2.46012442,2.07523388,0.17471927,2.81620054
0.62731366,6.74970530,0.58826665,1.39996640,0.20559893,2.42095410,2.04362271,0.17675588,2.81012800
0.63331666,6.67767568,0.56903253,1.41812731,0.20336929,2.37875912,2.00533365,0.17816500,2.79677512
0.63931966,6.58687389,0.54753548,1.43215020,0.20056464,2.33406824,1.96085386,0.17891425,2.77663918
0.64532266,6.47867992,0.52409382,1.44191149,0.19715875,2.28738945,1.91075195,0.17898260,2.75028236
0.65132566,6.35468659,0.49904475,1.44737736,0.19314076,2.23921071,1.85566312,0.17836135,2.71831206
0.65732866,6.21666581,0.47273485,1.44860842,0.18851561,2.19000422,1.79627457,0.17705481,2.68136461
0.66333167,6.06653576,0.44551107,1.44576085,0.18330397,2.14023375,1.73331139,0.17508064,2.64009261
0.66933467,5.90632922,0.41771259,1.43908365,0.17754185,2.09036387,1.66752327,0.17246966,2.59515582
0.67533767,5.73816294,0.38966371,1.42891222,0.17127969,2.04087028,1.59967214,0.16926538,2.54721509
0.68134067,5.56420766,0.36166787,1.41565841,0.16458105,1.99224989,1.53052072,0.16552299,2.49692854
0.68734367,5.38665862,0.33400295,1.39979739,0.15752103,1.94502986,1.46082201,0.16130802,2.44494928
0.69334667,5.20770592,0.30691780,1.38185223,0.15018428,1.89977433,1.39130964,0.15669463,2.39192330
0.69934967,5.02950467,0.28062994,1.36237660,0.14266286,1.85708816,1.32268899,0.15176363,2.33848694
0.70535268,4.85414459,0.25532445,1.34193672,0.13505383,1.81761697,1.25562900,0.14660029,2.28526273
0.71135568,4.68361924,0.23115373,1.32109335,0.12745687,1.78204292,1.19075462,0.14129207,2.23285324
0.71735868,4.51979515,0.20823822,1.30038461,0.11997178,1.75107612,1.12863976,0.13592627,2.18183244
0.72336168,4.36438128,0.18666772,1.28031053,0.11269609,1.72544164,1.06980095,0.13058779,2.13273456
0.72936468,4.21889974,0.16650331,1.26131987,0.10572274,1.70586238,1.01469156,0.12535703,2.08604085
0.73536768,4.08465836,0.14777971,1.24379987,0.09913803,1.69303835,0.96369670,0.12030802,2.04216482
0.74137069,3.96272637,0.13050779,1.22806890,0.09301965,1.68762304,0.91712904,0.11550678,2.00143680
0.74737369,3.85391404,0.11467739,1.21437250,0.08743515,1.69019777,0.87522540,0.11101006,1.96408913
0.75337669,3.75875714,0.10026014,1.20288236,0.08244053,1.70124505,0.83814453,0.10686434,1.93024287
0.75937969,3.67750725,0.08721223,1.19369809,0.07807921,1.72112206,0.80596587,0.10310528,1.89989743
0.76538269,3.61012827,0.07547717,1.18685141,0.07438133,1.75003545,0.77868972,0.09975735,1.87292424
0.77138569,3.55629974,0.06498842,1.18231206,0.07136330,1.78801867,0.75623850,0.09683389,1.84906511
0.77738869,3.51542699,0.05567181,1.17999502,0.06902762,1.83491294,0.73845953,0.09433740,1.82793617
0.78339170,3.48665799,0.04744782,1.17976834,0.06736305,1.89035286,0.72512891,0.09226000,1.80903744
0.78939470,3.46890655,0.04023363,1.18146112,0.06634503,1.95375781,0.71595683,0.09058418,1.79176812
0.79539770,3.46088126,0.03394497,1.18487109,0.06593628,2.02432972,0.71059402,0.08928365,1.77544694
0.80140070,3.46111929,0.02849773,1.18977158,0.06608773,2.10105782,0.70863923,0.08832426,1.75933700
0.80740370,3.46802414,0.02380930,1.19591757,0.06673963,2.18273074,0.70964778,0.08766512,1.74267377
0.81340670,3.47990615,0.01979982,1.20305076,0.06782289,2.26795603,0.71314082,0.08725969,1.72469502
0.81940970,3.49502477,0.01639305,1.21090375,0.06926062,2.35518668,0.71861534,0.08705696,1.70467129
0.82541271,3.51163120,0.01351713,1.21920338,0.07096981,2.44275424,0.72555449,0.08700267,1.68193523
0.83141571,3.52801030,0.01110513,1.22767347,0.07286328,2.52890765,0.73343823,0.08704058,1.65590851
0.83741871,3.54252064,0.00909540,1.23603723,0.07485158,2.61185651,0.74175392,0.08711372,1.62612486
0.84342171,3.55363158,0.00743174,1.24401951,0.07684519,2.68981749,0.75000673,0.08716569,1.59224833
0.84942471,3.55995641,0.00606353,1.25134912,0.07875658,2.76106217,0.75772948,0.08714198,1.55408578
0.85542771,3.56028073,0.00494559,1.25776140,0.08050238,2.82396456,0.76449186,0.08699124,1.51159336
0.86143072,3.55358542,0.00403805,1.26300107,0.08200547,2.87704657,0.76990855,0.08666651,1.46487667
0.86743372,3.53906367,0.00330611,1.26682543,0.08319685,2.91901949,0.77364627,0.08612644,1.41418502
0.87343672,3.51613189,0.00271972,1.26900777,0.08401744,2.94881990,0.77542938,0.08533631,1.35990017
0.87943972,3.48443433,0.00225328,1.26934101,0.08441951,2.96563865,0.77504399,0.08426901,1.30252058
0.88544272,3.44384176,0.00188521,1.26764129,0.08436788,2.96894158,0.77234052,0.08290574,1.24264199
0.89144572,3.39444444,0.00159767,1.26375148,0.08384065,2.95848143,0.76723449,0.08123664,1.18093568
0.89744872,3.33654026,0.00137612,1.25754440,0.08282967,2.93430050,0.75970585,0.07926099,1.11812551
0.90345173,3.27061868,0.00120905,1.24892569,0.08134047,2.89672412,0.74979680,0.07698734,1.05496504
0.90945473,3.19734149,0.00108759,1.23783621,0.07939183,2.84634566,0.73760820,0.07443325,0.99221579
0.91545773,3.11752160,0.00100528,1.22425408,0.07701496,2.78400378,0.72329496,0.07162480,0.93062763
0.92146073,3.03210076,0.00095779,1.20819620,0.07425232,2.71075336,0.70706058,0.06859588,0.87092205
0.92746373,2.94212739,0.00094268,1.18971954,0.07115608,2.62783168,0.68915108,0.06538724,0.81377887
0.93346673,2.84873544,0.00095922,1.16892209,0.06778643,2.53662131,0.66984865,0.06204533,0.75982655
0.93946973,2.75312494,0.00100824,1.14594372,0.06420965,2.43861170,0.64946527,0.05862104,0.70963630
0.94547274,2.65654491,0.00109198,1.12096683,0.06049608,2.33536090,0.62833650,0.05516834,0.66371958
0.95147574,2.56027871,0.00121393,1.09421698,0.05671813,2.22845913,0.60681561,0.05174287,0.62252863
0.95747874,2.46563182,0.00137880,1.06596327,0.05294831,2.11949517,0.58526815,0.04840054,0.58645956
0.96348174,2.37392182,0.00159235,1.03651850,0.04925739,2.01002676,0.56406695,0.04519619,0.55585695
0.96948474,2.28646969,0.00186132,1.00623883,0.04571272,1.90155542,0.54358759,0.04218233,0.53101958
0.97548774,2.20459193,0.00219329,0.97552270,0.04237681,1.79550605,0.52420417,0.03940804,0.51220612
0.98149075,2.12959236,0.00259663,0.94480878,0.03930611,1.69321116,0.50628517,0.03691793,0.49964029
0.98749375,2.06275269,0.00308029,0.91457253,0.03655007,1.59589934,0.49018946,0.03475131,0.49351465
0.99349675,2.00532097,0.00365368,0.88532126,0.03415047,1.50468755,0.47626199,0.03294152,0.49399260
0.99949975,1.95849714,0.00432654,0.85758736,0.03214101,1.42057627,0.46482924,0.03151537,0.50120809
1.00550275,1.92341519,0.00510869,0.83191951,0.03054711,1.34444696,0.45619414,0.03049278,0.51526296
1.01150575,1.90112179,0.00600987,0.80887199,0.02938599,1.27706095,0.45063062,0.02988649,0.53622189
1.01750875,1.89255149,0.00703958,0.78899212,0.02866687,1.21905920,0.44837759,0.02970199,0.56410517
1.02351176,1.89849920,0.00820682,0.77280604,0.02839144,1.17096234,0.44963269,0.02993750,0.59887960
1.02951476,1.91959094,0.00952001,0.76080339,0.02855442,1.13317081,0.45454584,0.03058413,0.64044824
1.03551776,1.95625408,0.01098680,0.75342122,0.02914431,1.10596492,0.46321304,0.03162609,0.68863961
1.04152076,2.00868893,0.01261401,0.75102809,0.03014421,1.08950497,0.47567066,0.03304114,0.74319708
1.04752376,2.07684331,0.01440764,0.75390875,0.03153281,1.08383177,0.49189069,0.03480102,0.80376948
1.05352676,2.16039220,0.01637292,0.76225056,0.03328542,1.08886790,0.51177738,0.03687217,0.86990353
1.05952976,2.25872426,0.01851447,0.77613218,0.03537514,1.10442026,0.53516561,0.03921648,0.94103916
1.06553277,2.37093681,0.02083659,0.79551540,0.03777403,1.13018443,0.56182139,0.04179222,1.01650818
1.07153577,2.49584086,0.02334356,0.82024067,0.04045436,1.16575124,0.59144482,0.04455509,1.09553709
1.07753877,2.63197686,0.02604013,0.85002692,0.04338987,1.21061588,0.62367551,0.04745940,1.17725422
1.08354177,2.77764166,0.02893204,0.88447584,0.04655693,1.26418973,0.65810072,0.05045929,1.26070149
1.08954477,2.93092644,0.03202654,0.92308082,0.04993572,1.32581473,0.69426580,0.05351011,1.34485072
1.09554777,3.08976466,0.03533301,0.96524024,0.05351119,1.39478009,0.73168696,0.05656967,1.42862407
1.10155078,3.25198849,0.03886352,1.01027485,0.05727388,1.47034067,0.76986569,0.05959957,1.51091814
1.10755378,3.41539158,0.04263327,1.05744850,0.06122049,1.55173626,0.80830434,0.06256639,1.59063087
1.11355678,3.57779571,0.04666100,1.10599134,0.06535414,1.63821089,0.84652222,0.06544270,1.66669037
1.11955978,3.73711800,0.05096913,1.15512459,0.06968427,1.72903099,0.88407144,0.06820788,1.73808425
1.12556278,3.89143587,0.05558375,1.20408571,0.07422622,1.82350140,0.92055157,0.07084872,1.80388861
1.13156578,4.03904637,0.06053430,1.25215267,0.07900037,1.92097825,0.95562261,0.07335965,1.86329493
1.13756878,4.17851687,0.06585299,1.29866646,0.08403090,2.02087770,0.98901536,0.07574267,1.91563412
1.14357179,4.30872464,0.07157390,1.34305044,0.08934428,2.12268012,1.02053866,0.07800696,1.96039609
1.14957479,4.42888324,0.07773182,1.38482599,0.09496735,2.22592926,1.05008316,0.08016816,1.99724426
1.15557779,4.53855441,0.08436077,1.42362356,0.10092530,2.33022660,1.07762133,0.08224729,2.02602410
1.16158079,4.63764490,0.09149236,1.45918879,0.10723949,2.43522119,1.10320376,0.08426956,2.04676524
1.16758379,4.72638883,0.09915400,1.49138361,0.11392533,2.54059604,1.12695184,0.08626281,2.05967714
1.17358679,4.80531652,0.10736701,1.52018253,0.12099027,2.64605191,1.14904747,0.08825601,2.06513836
1.17958979,4.87521210,0.11614485,1.54566449,0.12843215,2.75129028,1.16972023,0.09027764,2.06368007
1.18559280,4.93706224,0.12549145,1.56800108,0.13623786,2.85599676,1.18923288,0.09235415,2.05596464
1.19159580,4.99199949,0.13539989,1.58744188,0.14438265,2.95982678,1.20786601,0.09450862,2.04276016
1.19759880,5.04124322,0.14585139,1.60429815,0.15282989,3.06239491,1.22590276,0.09675956,2.02491242
1.20360180,5.08604180,0.15681477,1.61892565,0.16153166,3.16326912,1.24361453,0.09912008,2.00331542
1.20960480,5.12761908,0.16824647,1.63170776,0.17042982,3.26197091,1.26124833,0.10159734,1.97888196
1.21560780,5.16712766,0.18009108,1.64303973,0.17945781,3.35798155,1.27901660,0.10419235,1.95251551
1.22161081,5.20561124,0.19228244,1.65331477,0.18854294,3.45075450,1.29708973,0.10690011,1.92508445
1.22761381,5.24397701,0.20474519,1.66291236,0.19760908,3.53973316,1.31559168,0.10971008,1.89739974
1.23361681,5.28297857,0.21739678,1.67218916,0.20657963,3.62437287,1.33459860,0.11260690,1.87019658
1.23961981,5.32320873,0.23014969,1.68147227,0.21538048,3.70416525,1.35414011,0.11557130,1.84412048
1.24562281,5.36510109,0.24291386,1.69105471,0.22394287,3.77866315,1.37420302,0.11858113,1.81971776
1.25162581,5.40893822,0.25559904,1.70119256,0.23220593,3.84750367,1.39473655,0.12161240,1.79743028
1.25762881,5.45486427,0.26811698,1.71210319,0.24011862,3.91042735,1.41565867,0.12464033,1.77759403
1.26363182,5.50289925,0.28038324,1.72396391,0.24764105,3.96729116,1.43686242,0.12764018,1.76044080
1.26963482,5.55295261,0.29231851,1.73691040,0.25474500,4.01807392,1.45822186,0.13058793,1.74610223
1.27563782,5.60483383,0.30384943,1.75103445,0.26141358,4.06287285,1.47959668,0.13346073,1.73461557
1.28164082,5.65825825,0.31490870,1.76638050,0.26764003,4.10189081,1.50083522,0.13623704,1.72593012
1.28764382,5.71284739,0.32543455,1.78294112,0.27342580,4.13541458,1.52177545,0.13889653,1.71991403
1.29364682,5.76812336,0.33536978,1.80065119,0.27877795,4.16378515,1.54224410,0.14141978,1.71636068
1.29964982,5.82349821,0.34466020,1.81938153,0.28370607,4.18736170,1.56205381,0.14378773,1.71499461
1.30565283,5.87825970,0.35325287,1.83893220,0.28821897,4.20648184,1.58099908,0.14598104,1.71547676
1.31165583,5.93155553,0.36109423,1.85902656,0.29232139,4.22142070,1.59885139,0.14797941,1.71740922
1.31765883,5.98237887,0.36812833,1.87930682,0.29601093,4.23235193,1.61535430,0.14976093,1.72033985
1.32366183,6.02955791,0.37429546,1.89933198,0.29927550,4.23931390,1.63021940,0.15130161,1.72376717
1.32966483,6.07175235,0.37953121,1.91857914,0.30209150,4.24218365,1.64312387,0.15257504,1.72714603
1.33566783,6.10745930,0.38376635,1.93644875,0.30442293,4.24066116,1.65371041,0.15355239,1.72989466
1.34167084,6.13503050,0.38692740,1.95227436,0.30622139,4.23426569,1.66159003,0.15420267,1.73140346
1.34767384,6.15270202,0.38893813,1.96533704,0.30742730,4.22234508,1.66634820,0.15449337,1.73104589
1.35367684,6.15863656,0.38972191,1.97488422,0.30797199,4.20409819,1.66755428,0.15439137,1.72819152
1.35967984,6.15097748,0.38920473,1.98015263,0.30778088,4.17860950,1.66477426,0.15386419,1.72222129
1.36568284,6.12791271,0.38731888,1.98039429,0.30677727,4.14489440,1.65758609,0.15288139,1.71254445
1.37168584,6.08774563,0.38400693,1.97490459,0.30488682,4.10195245,1.64559718,0.15141623,1.69861681
1.37768884,6.02896956,0.37922589,1.96305100,0.30204222,4.04882578,1.62846288,0.14944728,1.67995934
1.38369185,5.95034160,0.37295119,1.94430102,0.29818798,3.98465914,1.60590513,0.14696002,1.65617648
1.38969485,5.85095177,0.36518018,1.91824777,0.29328488,3.90875799,1.57772996,0.14394833,1.62697296
1.39569785,5.73028312,0.35593500,1.88463188,0.28731393,3.82064124,1.54384287,0.14041569,1.59216829
1.40170085,5.58825920,0.34526446,1.84335833,0.28027961,3.72008542,1.50426102,0.13637608,1.55170793
1.40770385,5.42527576,0.33324494,1.79450729,0.27221213,3.60715777,1.45912142,0.13185449,1.50567048
1.41370685,5.24221435,0.31998001,1.73833826,0.26316865,3.48223637,1.40868453,0.12688700,1.45427017
1.41970985,5.04043694,0.30559896,1.67528720,0.25323344,3.34601608,1.35333286,0.12152044,1.39785459
1.42571286,4.82176114,0.29025408,1.60595679,0.24251687,3.19950023,1.29356468,0.11581165,1.33689728
1.43171586,4.58841743,0.27411704,1.53110026,0.23115336,3.04397857,1.22998290,0.10982624,1.27198584
1.43771886,4.34299018,0.25737435,1.45159948,0.21929845,2.88099285,1.16327984,0.10363719,1.20380563
1.44372186,4.08834549,0.24022223,1.36843869,0.20712509,2.71229208,1.09421849,0.09732301,1.13312015
1.44972486,3.82754934,0.22286121,1.28267485,0.19481932,2.53977992,1.02361125,0.09096587,1.06074882
1.45572786,3.56378003,0.20549053,1.19540623,0.18257563,2.36545705,0.95229713,0.08464952,0.98754321
1.46173087,3.30023888,0.18830285,1.10774060,0.17059208,2.19136138,0.88111856,0.07845730,0.91436278
1.46773387,3.04006322,0.17147929,1.02076442,0.15906547,2.01950889,0.81089876,0.07247015,0.84205127
1.47373687,2.78624505,0.15518516,0.93551426,0.14818671,1.85183777,0.74242064,0.06676478,0.77141451
1.47973987,2.54155868,0.13956647,0.85295156,0.13813639,1.69015805,0.67640801,0.06141206,0.70320068
1.48574287,2.30849940,0.12474730,0.77394142,0.12908090,1.53610836,0.61350980,0.05647565,0.63808353
1.49174587,2.08923494,0.11082815,0.69923605,0.12116889,1.39112117,0.55428764,0.05201079,0.57664908
1.49774887,1.88557054,0.09788520,0.62946304,0.11452829,1.25639703,0.49920695,0.04806349,0.51938600
1.50375188,1.69892763,0.08597048,0.56511865,0.10926387,1.13288810,0.44863181,0.04466990,0.46667976
1.50975488,1.53033561,0.07511279,0.50656555,0.10545521,1.02129056,0.40282315,0.04185593,0.41881040
1.51575788,1.38043566,0.06531938,0.45403502,0.10315522,0.92204525,0.36194016,0.03963710,0.37595358
1.52176088,1.24949507,0.05657804,0.40763269,0.10238908,0.83534559,0.32604451,0.03801863,0.33818467
1.52776388,1.13743037,0.04885972,0.36734741,0.10315363,0.76115164,0.29510683,0.03699566,0.30548517
1.53376688,1.04383750,0.04212126,0.33306252,0.10541713,0.69920911,0.26901505,0.03655363,0.27775122
1.53976988,0.96802715,0.03630830,0.30456883,0.10911956,0.64907199,0.24758401,0.03666885,0.25480343
1.54577289,0.90906372,0.03135815,0.28157873,0.11417329,0.61012793,0.23056601,0.03730915,0.23639779
1.55177589,0.86580635,0.02720252,0.26374090,0.12046423,0.58162513,0.21766183,0.03843471,0.22223706
1.55777889,0.83695100,0.02377006,0.25065515,0.12785357,0.56270005,0.20853185,0.03999899,0.21198240
1.56378189,0.82107235,0.02098863,0.24188697,0.13618005,0.55240528,0.20280714,0.04194976,0.20526478
1.56978489,0.81666507,0.01878729,0.23698169,0.14526278,0.54973707,0.20010020,0.04423038,0.20169625
1.57578789,0.82218383,0.01709796,0.23547779,0.15490474,0.55366205,0.20001521,0.04678106,0.20088045
1.58179090,0.83608162,0.01585680,0.23691953,0.16489682,0.56314306,0.20215779,0.04954038,0.20242274
1.58779390,0.85684609,0.01500529,0.24086848,0.17502243,0.57716369,0.20614411,0.05244683,0.20593940
1.59379690,0.88303375,0.01449099,0.24691418,0.18506255,0.59475155,0.21160931,0.05544049,0.21106616
1.59979990,0.91330153,0.01426815,0.25468362,0.19480111,0.61499978,0.21821517,0.05846472,0.21746579
1.60580290,0.94643545,0.01429805,0.26384963,0.20403058,0.63708691,0.22565698,0.06146786,0.22483471
1.61180590,0.98137595,0.01454918,0.27413796,0.21255756,0.66029456,0.23366944,0.06440493,0.23290861
1.61780890,1.01723936,0.01499723,0.28533304,0.22020811,0.68402272,0.24203164,0.06723908,0.24146682
1.62381191,1.05333504,0.01562502,0.29728233,0.22683266,0.70780239,0.25057087,0.06994303,0.25033552
