energy_ev,total_up,Ag_p_up,Ag_d_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
3.19059530,0.40886599,0.55895569,0.01203442,0.18416530,0.00063654,0.03154604,0.02154287,0.03385648,0.02506903
3.19659830,0.39087661,0.53227202,0.01158080,0.17577115,0.00062526,0.03005248,0.02077199,0.03231780,0.02448009
3.20260130,0.37191238,0.50376051,0.01111646,0.16686494,0.00061639,0.02845866,0.01999142,0.03068487,0.02395113
3.20860430,0.35248629,0.47402787,0.01065995,0.15766499,0.00061145,0.02679918,0.01923618,0.02899829,0.02353737
3.21460730,0.33313390,0.44369608,0.01023105,0.14839746,0.00061216,0.02510953,0.01854375,0.02730013,0.02329930
3.22061031,0.31440301,0.41338744,0.00985050,0.13929164,0.00062035,0.02342523,0.01795363,0.02563311,0.02330225
3.22661331,0.29684406,0.38371092,0.00953976,0.13057554,0.00063798,0.02178103,0.01750685,0.02403980,0.02361603
3.23261631,0.28100135,0.35525020,0.00932070,0.12247203,0.00066714,0.02021020,0.01724552,0.02256198,0.02431443
3.23861931,0.26740520,0.32855374,0.00921542,0.11519543,0.00071000,0.01874393,0.01721234,0.02124000,0.02547467
3.24462231,0.25656515,0.30412681,0.00924593,0.10894863,0.00076880,0.01741080,0.01745011,0.02011235,0.02717671
3.25062531,0.24896391,0.28242573,0.00943394,0.10392078,0.00084582,0.01623643,0.01800122,0.01921523,0.02950241
3.25662831,0.24505219,0.26385392,0.00980057,0.10028539,0.00094335,0.01524316,0.01890709,0.01858228,0.03253453
3.26263132,0.24524390,0.24875975,0.01036606,0.09819882,0.00106360,0.01444983,0.02020760,0.01824432,0.03635552
3.26863432,0.24991180,0.23743580,0.01114949,0.09779903,0.00120872,0.01387164,0.02194034,0.01822922,0.04104609
3.27463732,0.25938324,0.23011924,0.01216839,0.09920453,0.00138069,0.01352009,0.02413996,0.01856169,0.04668355
3.28064032,0.27393575,0.22699297,0.01343838,0.10251338,0.00158125,0.01340293,0.02683730,0.01926319,0.05334000
3.28664332,0.29379265,0.22818727,0.01497278,0.10780221,0.00181187,0.01352414,0.03005856,0.02035177,0.06108022
3.29264632,0.31911832,0.23378167,0.01678215,0.11512519,0.00207365,0.01388392,0.03382436,0.02184190,0.06995951
3.29864932,0.35001334,0.24380676,0.01887389,0.12451297,0.00236725,0.01447875,0.03814886,0.02374431,0.08002145
3.30465233,0.38650967,0.25824589,0.02125173,0.13597144,0.00269282,0.01530138,0.04303885,0.02606573,0.09129555
3.31065533,0.42856596,0.27703667,0.02391540,0.14948064,0.00304994,0.01634091,0.04849287,0.02880869,0.10379509
3.31665833,0.47606329,0.30007226,0.02686016,0.16499358,0.00343756,0.01758283,0.05450056,0.03197123,0.11751510
3.32266133,0.52880178,0.32720242,0.03007654,0.18243529,0.00385398,0.01900914,0.06104199,0.03554668,0.13243058
3.32866433,0.58649818,0.35823465,0.03355010,0.20170208,0.00429679,0.02059853,0.06808736,0.03952337,0.14849517
3.33466733,0.64878500,0.39293526,0.03726129,0.22266121,0.00476290,0.02232655,0.07559682,0.04388444,0.16564019
3.34067034,0.71521132,0.43103075,0.04118543,0.24515095,0.00524855,0.02416590,0.08352063,0.04860771,0.18377430
3.34667334,0.78524553,0.47220948,0.04529289,0.26898131,0.00574935,0.02608685,0.09179957,0.05366556,0.20278372
3.35267634,0.85828022,0.51612383,0.04954931,0.29393534,0.00626033,0.02805761,0.10036565,0.05902495,0.22253305
3.35867934,0.93363910,0.56239283,0.05391606,0.31977109,0.00677606,0.03004492,0.10914318,0.06464751,0.24286678
3.36468234,1.01058610,0.61060542,0.05835073,0.34622439,0.00729076,0.03201466,0.11804999,0.07048979,0.26361129
3.37068534,1.08833623,0.66032418,0.06280788,0.37301215,0.00779837,0.03393250,0.12699898,0.07650356,0.28457753
3.37668834,1.16606813,0.71108959,0.06723973,0.39983640,0.00829276,0.03576463,0.13589977,0.08263628,0.30556410
3.38269135,1.24293782,0.76242469,0.07159710,0.42638886,0.00876782,0.03747854,0.14466055,0.08883166,0.32636068
3.38869435,1.31809332,0.81384003,0.07583025,0.45235593,0.00921765,0.03904375,0.15318988,0.09503030,0.34675182
3.39469735,1.39068958,0.86483880,0.07988986,0.47742404,0.00963666,0.04043253,0.16139852,0.10117049,0.36652082
3.40070035,1.45990339,0.91492205,0.08372792,0.50128522,0.01001973,0.04162062,0.16920118,0.10718899,0.38545366
3.40670335,1.52494773,0.96359380,0.08729866,0.52364272,0.01036232,0.04258777,0.17651811,0.11302202,0.40334284
3.41270635,1.58508521,1.01036614,0.09055938,0.54421658,0.01066054,0.04331826,0.18327646,0.11860614,0.41999106
3.41870935,1.63964030,1.05476412,0.09347120,0.56274909,0.01091127,0.04380131,0.18941145,0.12387925,0.43521465
3.42471236,1.68801004,1.09633043,0.09599972,0.57900992,0.01111218,0.04403128,0.19486725,0.12878161,0.44884662
3.43071536,1.72967306,1.13462997,0.09811560,0.59280089,0.01126176,0.04400785,0.19959759,0.13325678,0.46073930
3.43671836,1.76419695,1.16925430,0.09979499,0.60396035,0.01135930,0.04373597,0.20356614,0.13725263,0.47076667
3.44272136,1.79124370,1.19982590,0.10101984,0.61236696,0.01140489,0.04322573,0.20674666,0.14072219,0.47882609
3.44872436,1.81057355,1.22600253,0.10177818,0.61794299,0.01139937,0.04249213,0.20912289,0.14362453,0.48483971
3.45472736,1.82204711,1.24748142,0.10206413,0.62065687,0.01134425,0.04155476,0.21068836,0.14592546,0.48875539
3.46073037,1.82562603,1.26400353,0.10187796,0.62052523,0.01124167,0.04043734,0.21144599,0.14759822,0.49054720
3.46673337,1.82137214,1.27535775,0.10122599,0.61761405,0.01109428,0.03916733,0.21140773,0.14862394,0.49021548
3.47273637,1.80944541,1.28138491,0.10012036,0.61203918,0.01090519,0.03777538,0.21059404,0.14899203,0.48778660
3.47873937,1.79010071,1.28198163,0.09857877,0.60396598,0.01067785,0.03629483,0.20903345,0.14870038,0.48331230
3.48474237,1.76368343,1.27710373,0.09662415,0.59360816,0.01041601,0.03476127,0.20676211,0.14775540,0.47686865
3.49074537,1.73062412,1.26676904,0.09428422,0.58122574,0.01012361,0.03321195,0.20382338,0.14617189,0.46855475
3.49674837,1.69143211,1.25105950,0.09159097,0.56712207,0.00980473,0.03168538,0.20026741,0.14397272,0.45849110
3.50275138,1.64668820,1.23012220,0.08858019,0.55163999,0.00946353,0.03022084,0.19615078,0.14118842,0.44681765
3.50875438,1.59703640,1.20416932,0.08529078,0.53515697,0.00910420,0.02885793,0.19153610,0.13785649,0.43369162
3.51475738,1.54317472,1.17347667,0.08176419,0.51807941,0.00873090,0.02763615,0.18649164,0.13402071,0.41928502
3.52076038,1.48584518,1.13838084,0.07804367,0.50083598,0.00834776,0.02659440,0.18109076,0.12973024,0.40378202
3.52676338,1.42582292,1.09927478,0.07417364,0.48387011,0.00795884,0.02577055,0.17541142,0.12503867,0.38737605
3.53276638,1.36390458,1.05660199,0.07019893,0.46763171,0.00756806,0.02520086,0.16953539,0.12000299,0.37026685
3.53876938,1.30089614,1.01084915,0.06616407,0.45256818,0.00717922,0.02491947,0.16354744,0.11468258,0.35265730
3.54477239,1.23760024,0.96253766,0.06211264,0.43911489,0.00679599,0.02495771,0.15753426,0.10913807,0.33475037
3.55077539,1.17480327,0.91221402,0.05808655,0.42768520,0.00642182,0.02534346,0.15158323,0.10343037,0.31674589
3.55677839,1.11326245,0.86043950,0.05412545,0.41866039,0.00605995,0.02610033,0.14578106,0.09761964,0.29883754
3.56278139,1.05369316,0.80777944,0.05026615,0.41237944,0.00571340,0.02724689,0.14021222,0.09176437,0.28120986
3.56878439,0.99675675,0.75479234,0.04654219,0.40912932,0.00538487,0.02879580,0.13495729,0.08592052,0.26403555
3.57478739,0.94304922,0.70201937,0.04298334,0.40913568,0.00507677,0.03075302,0.13009120,0.08014081,0.24747288
3.58079040,0.89309107,0.64997442,0.03961536,0.41255457,0.00479117,0.03311694,0.12568154,0.07447402,0.23166356
3.58679340,0.84731856,0.59913516,0.03645976,0.41946538,0.00452974,0.03587772,0.12178681,0.06896454,0.21673082
3.59279640,0.80607675,0.54993534,0.03353365,0.42986540,0.00429374,0.03901666,0.11845490,0.06365194,0.20277794
3.59879940,0.76961452,0.50275853,0.03084974,0.44366631,0.00408401,0.04250582,0.11572170,0.05857069,0.18988724
3.60480240,0.73808183,0.45793361,0.02841638,0.46069299,0.00390092,0.04630784,0.11361000,0.05375005,0.17811943
3.61080540,0.71152936,0.41573189,0.02623774,0.48068479,0.00374442,0.05037605,0.11212872,0.04921398,0.16751351
3.61680840,0.68991069,0.37636608,0.02431401,0.50329958,0.00361396,0.05465493,0.11127251,0.04498132,0.15808710
3.62281141,0.67308688,0.33999099,0.02264171,0.52812067,0.00350859,0.05908086,0.11102178,0.04106590,0.14983722
3.62881441,0.66083361,0.30670580,0.02121401,0.55466655,0.00342694,0.06358328,0.11134310,0.03747693,0.14274150
3.63481741,0.65285052,0.27655785,0.02002117,0.58240342,0.00336728,0.06808620,0.11219010,0.03421931,0.13675988
3.64082041,0.64877264,0.24954764,0.01905089,0.61076015,0.00332754,0.07251002,0.11350473,0.03129420,0.13183651
3.64682341,0.64818355,0.22563481,0.01828881,0.63914543,0.00330543,0.07677365,0.11521891,0.02869949,0.12790211
3.65282641,0.65062986,0.20474486,0.01771892,0.66696654,0.00329845,0.08079684,0.11725645,0.02643044,0.12487645
3.65882941,0.65563657,0.18677631,0.01732399,0.69364908,0.00330399,0.08450269,0.11953526,0.02448032,0.12267106
3.66483242,0.66272276,0.17160792,0.01708599,0.71865699,0.00331943,0.08782011,0.12196962,0.02284101,0.12119202
3.67083542,0.67141718,0.15910589,0.01698650,0.74151217,0.00334217,0.09068637,0.12447262,0.02150369,0.12034271
3.67683842,0.68127316,0.14913058,0.01700707,0.76181278,0.00336976,0.09304931,0.12695849,0.02045940,0.12002659
3.68284142,0.69188228,0.14154260,0.01712954,0.77924946,0.00339992,0.09486944,0.12934489,0.01969962,0.12014976
3.68884442,0.70288648,0.13620813,0.01733634,0.79361886,0.00343067,0.09612153,0.13155494,0.01921675,0.12062338
3.69484742,0.71398806,0.13300320,0.01761076,0.80483368,0.00346030,0.09679584,0.13351903,0.01900450,0.12136577
3.70085043,0.72495735,0.13181682,0.01793716,0.81292882,0.00348749,0.09689878,0.13517640,0.01905812,0.12230430
3.70685343,0.73563773,0.13255306,0.01830111,0.81806319,0.00351130,0.09645298,0.13647624,0.01937459,0.12337687
3.71285643,0.74594789,0.13513169,0.01868962,0.82051706,0.00353120,0.09549686,0.13737858,0.01995256,0.12453305
3.71885943,0.75588130,0.13948779,0.01909114,0.82068482,0.00354707,0.09408350,0.13785475,0.02079227,0.12573483
3.72486243,0.76550280,0.14557001,0.01949571,0.81906350,0.00355918,0.09227905,0.13788752,0.02189517,0.12695698
3.73086543,0.77494255,0.15333788,0.01989497,0.81623709,0.00356816,0.09016061,0.13747094,0.02326351,0.12818698
3.73686843,0.78438747,0.16275800,0.02028213,0.81285744,0.00357500,0.08781376,0.13660986,0.02489973,0.12942461
3.74287144,0.79407043,0.17379958,0.02065199,0.80962214,0.00358095,0.08532968,0.13531925,0.02680578,0.13068109
3.74887444,0.80425751,0.18642920,0.02100082,0.80725024,0.00358748,0.08280216,0.13362321,0.02898230,0.13197784
3.75487744,0.81523371,0.20060535,0.02132631,0.80645651,0.00359624,0.08032446,0.13155396,0.03142775,0.13334491
3.76088044,0.82728754,0.21627271,0.02162736,0.80792518,0.00360891,0.07798625,0.12915052,0.03413754,0.13481904
3.76688344,0.84069494,0.23335665,0.02190398,0.81228396,0.00362721,0.07587062,0.12645742,0.03710314,0.13644144
3.77288644,0.85570303,0.25175814,0.02215703,0.82007925,0.00365275,0.07405143,0.12352323,0.04031125,0.13825529
3.77888944,0.87251429,0.27134934,0.02238803,0.83175338,0.00368699,0.07259090,0.12039910,0.04374311,0.14030307
3.78489245,0.89127163,0.29197021,0.02259885,0.84762465,0.00373114,0.07153768,0.11713729,0.04737393,0.14262374
3.79089545,0.91204497,0.31342630,0.02279152,0.86787090,0.00378607,0.07092537,0.11378963,0.05117253,0.14524992
3.79689845,0.93481993,0.33548806,0.02296788,0.89251720,0.00385230,0.07077154,0.11040611,0.05510117,0.14820513
3.80290145,0.95948913,0.35789163,0.02312937,0.92142827,0.00392989,0.07107731,0.10703348,0.05911572,0.15150122
3.80890445,0.98584658,0.38034141,0.02327677,0.95430590,0.00401843,0.07182746,0.10371395,0.06316603,0.15513613
3.81490745,1.01358567,0.40251432,0.02341000,0.99069170,0.00411700,0.07299105,0.10048407,0.06719664,0.15909201
3.82091046,1.04230098,0.42406563,0.02352796,1.02997524,0.00422418,0.07452258,0.09737376,0.07114776,0.16333405
3.82691346,1.07149413,0.44463642,0.02362842,1.07140750,0.00433806,0.07636354,0.09440558,0.07495650,0.16780978
3.83291646,1.10058373,0.46386217,0.02370800,1.11411933,0.00445625,0.07844441,0.09159422,0.07855832,0.17244926
3.83891946,1.12891926,0.48138244,0.02376220,1.15714454,0.00457597,0.08068694,0.08894627,0.08188873,0.17716598
3.84492246,1.15579851,0.49685103,0.02378552,1.19944686,0.00469410,0.08300673,0.08646035,0.08488500,0.18185856
3.85092546,1.18048812,0.50994639,0.02377164,1.23995000,0.00480728,0.08531593,0.08412747,0.08748802,0.18641332
3.85692846,1.20224643,0.52038171,0.02371368,1.27756991,0.00491200,0.08752599,0.08193171,0.08964408,0.19070748
3.86293147,1.22034783,0.52791433,0.02360449,1.31124795,0.00500474,0.08955050,0.07985116,0.09130657,0.19461297
3.86893447,1.23410767,0.53235391,0.02343699,1.33998392,0.00508204,0.09130775,0.07785917,0.09243749,0.19800074
3.87493747,1.24290652,0.53356914,0.02320455,1.36286767,0.00514070,0.09272326,0.07592568,0.09300877,0.20074531
3.88094047,1.24621291,0.53149248,0.02290130,1.37910803,0.00517781,0.09373193,0.07401874,0.09300318,0.20272937
3.88694347,1.24360336,0.52612290,0.02252254,1.38805802,0.00519093,0.09427986,0.07210610,0.09241499,0.20384831
3.89294647,1.23477884,0.51752627,0.02206498,1.38923516,0.00517814,0.09432577,0.07015672,0.09125019,0.20401425
3.89894947,1.21957685,0.50583353,0.02152700,1.38233628,0.00513810,0.09384200,0.06814226,0.08952636,0.20315966
3.90495248,1.19797861,0.49123664,0.02090884,1.36724603,0.00507015,0.09281496,0.06603832,0.08727208,0.20124008
3.91095548,1.17011091,0.47398252,0.02021267,1.34403890,0.00497430,0.09124520,0.06382557,0.08452609,0.19823610
3.91695848,1.13624267,0.45436524,0.01944262,1.31297474,0.00485123,0.08914690,0.06149056,0.08133601,0.19415425
3.92296148,1.09677631,0.43271686,0.01860467,1.27448788,0.00470228,0.08654702,0.05902616,0.07775688,0.18902697
3.92896448,1.05223438,0.40939724,0.01770651,1.22917071,0.00452940,0.08348399,0.05643185,0.07384945,0.18291148
3.93496748,1.00324215,0.38478338,0.01675730,1.17775209,0.00433504,0.08000612,0.05371351,0.06967837,0.17588780
3.94097049,0.95050700,0.35925865,0.01576741,1.12107207,0.00412213,0.07616971,0.05088312,0.06531030,0.16805589
3.94697349,0.89479551,0.33320231,0.01474803,1.06005363,0.00389392,0.07203704,0.04795800,0.06081212,0.15953211
3.95297649,0.83690943,0.30697990,0.01371087,0.99567304,0.00365387,0.06767425,0.04496000,0.05624913,0.15044522
3.95897949,0.77766149,0.28093460,0.01266774,0.92892987,0.00340560,0.06314921,0.04191445,0.05168347,0.14093206
3.96498249,0.71785209,0.25537995,0.01163025,0.86081791,0.00315270,0.05852948,0.03884908,0.04717277,0.13113310
3.97098549,0.65824784,0.23059417,0.01060944,0.79229823,0.00289868,0.05388046,0.03579277,0.04276900,0.12118818
3.97698849,0.59956265,0.20681600,0.00961552,0.72427510,0.00264683,0.04926372,0.03277454,0.03851763,0.11123245
3.98299150,0.54244199,0.18424226,0.00865758,0.65757572,0.00240019,0.04473556,0.02982241,0.03445704,0.10139279
3.98899450,0.48745078,0.16302698,0.00774347,0.59293413,0.00216146,0.04034599,0.02696248,0.03061821,0.09178481
3.99499750,0.43506499,0.14328202,0.00687964,0.53097970,0.00193294,0.03613785,0.02421819,0.02702475,0.08251045
4.00100050,0.38566706,0.12507891,0.00607108,0.47223012,0.00171652,0.03214641,0.02160968,0.02369305,0.07365631
4.00700350,0.33954497,0.10845186,0.00532131,0.41708890,0.00151369,0.02839917,0.01915339,0.02063271,0.06529262
4.01300650,0.29689451,0.09340158,0.00463245,0.36584688,0.00132548,0.02491593,0.01686183,0.01784715,0.05747301
4.01900950,0.25782449,0.07989964,0.00400531,0.31868732,0.00115255,0.02170921,0.01474350,0.01533428,0.05023471
4.02501251,0.22236422,0.06789332,0.00343948,0.27569403,0.00099516,0.01878473,0.01280307,0.01308733,0.04359946
4.03101551,0.19047276,0.05731049,0.00293352,0.23686173,0.00085328,0.01614214,0.01104152,0.01109564,0.03757472
4.03701851,0.16204938,0.04806447,0.00248513,0.20210817,0.00072655,0.01377583,0.00945660,0.00934555,0.03215531
4.04302151,0.13694463,0.04005872,0.00209133,0.17128712,0.00061439,0.01167581,0.00804318,0.00782122,0.02732525
4.04902451,0.11497162,0.03319113,0.00174861,0.14420178,0.00051606,0.00982860,0.00679376,0.00650537,0.02305966
4.05502751,0.09591689,0.02735795,0.00145316,0.12061796,0.00043063,0.00821810,0.00569900,0.00538004,0.01932679
4.06103052,0.07955073,0.02245712,0.00120097,0.10027667,0.00035714,0.00682646,0.00474816,0.00442718,0.01608994
4.06703352,0.06563657,0.01839123,0.00098803,0.08290570,0.00029455,0.00563481,0.00392963,0.00362923,0.01330924
4.07303652,0.05393922,0.01506990,0.00081043,0.06822993,0.00024182,0.00462396,0.00323137,0.00296953,0.01094329
4.07903952,0.04423200,0.01241167,0.00066445,0.05598028,0.00019795,0.00377499,0.00264125,0.00243275,0.00895065
4.08504252,0.03630257,0.01034548,0.00054671,0.04590118,0.00016198,0.00306971,0.00214743,0.00200511,0.00729096
4.09104552,0.02995755,0.00881180,0.00045416,0.03775657,0.00013303,0.00249108,0.00173864,0.00167462,0.00592600
4.09704852,0.02502612,0.00776333,0.00038419,0.03133451,0.00011032,0.00202344,0.00140435,0.00143125,0.00482043
4.10305153,0.02136240,0.00716548,0.00033465,0.02645047,0.00009317,0.00165276,0.00113494,0.00126695,0.00394230
4.10905453,0.01884705,0.00699662,0.00030384,0.02294950,0.00008100,0.00136675,0.00092183,0.00117575,0.00326347
4.11505753,0.01738797,0.00724808,0.00029056,0.02070725,0.00007338,0.00115489,0.00075752,0.00115373,0.00275976
4.12106053,0.01692029,0.00792401,0.00029409,0.01963022,0.00006995,0.00100843,0.00063561,0.00119897,0.00241103
4.12706353,0.01740581,0.00904106,0.00031416,0.01965505,0.00007050,0.00092037,0.00055078,0.00131146,0.00220111
4.13306653,0.01883182,0.01062791,0.00035095,0.02074731,0.00007490,0.00088533,0.00049879,0.00149306,0.00211763
4.13906953,0.02120945,0.01272464,0.00040506,0.02289945,0.00008314,0.00089944,0.00047640,0.00174727,0.00215179
4.14507254,0.02457159,0.01538189,0.00047744,0.02612839,0.00009529,0.00096023,0.00048134,0.00207912,0.00229808
4.15107554,0.02897035,0.01865987,0.00056937,0.03047245,0.00011148,0.00106642,0.00051221,0.00249495,0.00255392
4.15707854,0.03447415,0.02262716,0.00068242,0.03598784,0.00013194,0.00121776,0.00056844,0.00300219,0.00291930
4.16308154,0.04116434,0.02735932,0.00081831,0.04274465,0.00015692,0.00141488,0.00065023,0.00360903,0.00339640
4.16908454,0.04913154,0.03293721,0.00097894,0.05082240,0.00018672,0.00165903,0.00075851,0.00432416,0.00398913
4.17508754,0.05847151,0.03944523,0.00116621,0.06030516,0.00022165,0.00195192,0.00089484,0.00515639,0.00470278
4.18109055,0.06928085,0.04696935,0.00138200,0.07127638,0.00026201,0.00229550,0.00106145,0.00611427,0.00554350
4.18709355,0.08165244,0.05559510,0.00162804,0.08381332,0.00030808,0.00269174,0.00126117,0.00720569,0.00651797
4.19309655,0.09567081,0.06540546,0.00190581,0.09798149,0.00036008,0.00314246,0.00149745,0.00843743,0.00763295
4.19909955,0.11140754,0.07647887,0.00221648,0.11382904,0.00041819,0.00364907,0.00177439,0.00981476,0.00889488
4.20510255,0.12891698,0.08888749,0.00256074,0.13138134,0.00048247,0.00421244,0.00209674,0.01134103,0.01030959
4.21110555,0.14823231,0.10269562,0.00293880,0.15063599,0.00055289,0.00483271,0.00246994,0.01301723,0.01188195
4.21710855,0.16936229,0.11795865,0.00335024,0.17155859,0.00062930,0.00550911,0.00290022,0.01484176,0.01361567
4.22311156,0.19228882,0.13472241,0.00379400,0.19407928,0.00071140,0.00623993,0.00339466,0.01681006,0.01551312
4.22911456,0.21696556,0.15302322,0.00426832,0.21809053,0.00079875,0.00702237,0.00396125,0.01891458,0.01757528
4.23511756,0.24331771,0.17288844,0.00477074,0.24344627,0.00089078,0.00785254,0.00460897,0.02114461,0.01980170
4.24112056,0.27124302,0.19433769,0.00529810,0.26996253,0.00098673,0.00872550,0.00534787,0.02348643,0.02219064
4.24712356,0.30061415,0.21738459,0.00584660,0.29741967,0.00108574,0.00963529,0.00618913,0.02592349,0.02473923
4.25312656,0.33128223,0.24203893,0.00641188,0.32556635,0.00118682,0.01057507,0.00714501,0.02843674,0.02744372
4.25912956,0.36308149,0.26830904,0.00698908,0.35412495,0.00128886,0.01153728,0.00822888,0.03100510,0.03029979
4.26513257,0.39583478,0.29620414,0.00757305,0.38279850,0.00139068,0.01251386,0.00945508,0.03360601,0.03330285
4.27113557,0.42935962,0.32573635,0.00815843,0.41127871,0.00149107,0.01349642,0.01083874,0.03621609,0.03644840
4.27713857,0.46347436,0.35692211,0.00873981,0.43925481,0.00158879,0.01447659,0.01239548,0.03881180,0.03973229
4.28314157,0.49800405,0.38978255,0.00931195,0.46642281,0.00168263,0.01544617,0.01414108,0.04137023,0.04315090
4.28914457,0.53278561,0.42434261,0.00986987,0.49249462,0.00177144,0.01639746,0.01609094,0.04386970,0.04670127
4.29514757,0.56767175,0.46062864,0.01040904,0.51720663,0.00185417,0.01732341,0.01825946,0.04629043,0.05038099
4.30115058,0.60253336,0.49866419,0.01092550,0.54032724,0.00192989,0.01821785,0.02065938,0.04861504,0.05418800
4.30715358,0.63725995,0.53846417,0.01141592,0.56166290,0.00199784,0.01907559,0.02330090,0.05082893,0.05812016
4.31315658,0.67175817,0.58002715,0.01187766,0.58106229,0.00205741,0.01989246,0.02619088,0.05292048,0.06217463
4.31915958,0.70594812,0.62332628,0.01230882,0.59841846,0.00210820,0.02066534,0.02933184,0.05488106,0.06634714
4.32516258,0.73975774,0.66829911,0.01270817,0.61366866,0.00214999,0.02139210,0.03272112,0.05670491,0.07063104
4.33116558,0.77311565,0.71483684,0.01307511,0.62679208,0.00218274,0.02207141,0.03634997,0.05838874,0.07501634
4.33716858,0.80594270,0.76277374,0.01340954,0.63780549,0.00220659,0.02270257,0.04020283,0.05993130,0.07948866
4.34317159,0.83814305,0.81187738,0.01371175,0.64675718,0.00222182,0.02328531,0.04425675,0.06133273,0.08402828
4.34917459,0.86959533,0.86184072,0.01398228,0.65371965,0.00222885,0.02381950,0.04848097,0.06259388,0.08860931
4.35517759,0.90014483,0.91227662,0.01422179,0.65878146,0.00222820,0.02430490,0.05283686,0.06371557,0.09319902
4.36118059,0.92959725,0.96271576,0.01443085,0.66203896,0.00222044,0.02474094,0.05727814,0.06469797,0.09775759
4.36718359,0.95771496,1.01260853,0.01460992,0.66358836,0.00220620,0.02512648,0.06175140,0.06553996,0.10223806
4.37318659,0.98421627,1.06133125,0.01475917,0.66351891,0.00218609,0.02545974,0.06619705,0.06623867,0.10658681
4.37918959,1.00877803,1.10819724,0.01487851,0.66190735,0.00216071,0.02573816,0.07055060,0.06678923,0.11074446
4.38519260,1.03104205,1.15247236,0.01496754,0.65881447,0.00213062,0.02595848,0.07474425,0.06718468,0.11464715
4.39119560,1.05062502,1.19339497,0.01502565,0.65428360,0.00209633,0.02611682,0.07870883,0.06741612,0.11822834
4.39719860,1.06713184,1.23019966,0.01505207,0.64834145,0.00205829,0.02620890,0.08237593,0.06747308,0.12142089
4.40320160,1.08017185,1.26214378,0.01504609,0.64100110,0.00201689,0.02623033,0.08568020,0.06734411,0.12415945
4.40920460,1.08937705,1.28853588,0.01500721,0.63226693,0.00197248,0.02617698,0.08856172,0.06701754,0.12638308
4.41520760,1.09442165,1.30876459,0.01493537,0.62214115,0.00192536,0.02604537,0.09096834,0.06648234,0.12803785
4.42121061,1.09504166,1.32232688,0.01483117,0.61063154,0.00187584,0.02583316,0.09285782,0.06572910,0.12907945
4.42721361,1.09105364,1.32885417,0.01469613,0.59775966,0.00182423,0.02553956,0.09419981,0.06475100,0.12947550
4.43321661,1.08237141,1.32813506,0.01453290,0.58356918,0.00177088,0.02516582,0.09497742,0.06354474,0.12920766
4.43921961,1.06901984,1.32013371,0.01434543,0.56813359,0.00171618,0.02471559,0.09518839,0.06211138,0.12827316
4.44522261,1.05114475,1.30500277,0.01413911,0.55156283,0.00166062,0.02419530,0.09484579,0.06045702,0.12668585
4.45122561,1.02901844,1.28309040,0.01392084,0.53400836,0.00160479,0.02361439,0.09397813,0.05859327,0.12447668
4.45722861,1.00304038,1.25494108,0.01369907,0.51566630,0.00154936,0.02298548,0.09262902,0.05653754,0.12169348
4.46323162,0.97373291,1.22129004,0.01348368,0.49677853,0.00149515,0.02232443,0.09085617,0.05431307,0.11840009
4.46923462,0.94173211,1.18305174,0.01328588,0.47763146,0.00144305,0.02165032,0.08873002,0.05194872,0.11467492
4.47523762,0.90777427,1.14130296,0.01311798,0.45855270,0.00139409,0.02098521,0.08633176,0.04947853,0.11060891
4.48124062,0.87267836,1.09726116,0.01299311,0.43990570,0.00134935,0.02035395,0.08375110,0.04694118,0.10630302
4.48724362,0.83732545,1.05225902,0.01292483,0.42208261,0.00131000,0.01978376,0.08108369,0.04437912,0.10186535
4.49324662,0.80263585,1.00771628,0.01292680,0.40549575,0.00127722,0.01930378,0.07842828,0.04183779,0.09740802
4.49924962,0.76954479,0.96510961,0.01301231,0.39056798,0.00125219,0.01894451,0.07588391,0.03936456,0.09304383
4.50525263,0.73897779,0.92594166,0.01319385,0.37772249,0.00123605,0.01873722,0.07354696,0.03700783,0.08888304
4.51125563,0.71182636,0.89170985,0.01348266,0.36737226,0.00122988,0.01871323,0.07150840,0.03481599,0.08503013
4.51725863,0.68892497,0.86387578,0.01388827,0.35990968,0.00123462,0.01890322,0.06985115,0.03283650,0.08158085
4.52326163,0.67102980,0.84383551,0.01441815,0.35569655,0.00125107,0.01933647,0.06864773,0.03111504,0.07861955
4.52926463,0.65879999,0.83289113,0.01507730,0.35505471,0.00127983,0.02004004,0.06795823,0.02969469,0.07621685
4.53526763,0.65278161,0.83222383,0.01586800,0.35825757,0.00132129,0.02103797,0.06782864,0.02861523,0.07442786
4.54127064,0.65339460,0.84286832,0.01678953,0.36552253,0.00137559,0.02235054,0.06828956,0.02791257,0.07329071
4.54727364,0.66092293,0.86568893,0.01783809,0.37700449,0.00144262,0.02399339,0.06935539,0.02761814,0.07282574
4.55327664,0.67550782,0.90135704,0.01900668,0.39279039,0.00152199,0.02597683,0.07102392,0.02775851,0.07303510
4.55927964,0.69714411,0.95033023,0.02028517,0.41289486,0.00161301,0.02830512,0.07327637,0.02835491,0.07390285
4.56528264,0.72567958,1.01283311,0.02166039,0.43725689,0.00171473,0.03097584,0.07607786,0.02942288,0.07539559
4.57128564,0.76081711,1.08884029,0.02311636,0.46573766,0.00182595,0.03397934,0.07937829,0.03097195,0.07746352
4.57728864,0.80211952,1.17806198,0.02463455,0.49811936,0.00194519,0.03729838,0.08311360,0.03300526,0.08004187
